
[00:00:00.000 --> 00:00:03.000]  各位朋友姊妹晚安
[00:04:11.000 --> 00:04:14.000]  我就一早細個已經諗住會結婚
[00:04:14.000 --> 00:04:16.000]  我小學已經睇瓊瑤㗎啦
[00:04:16.000 --> 00:04:18.000]  你哋唔知知唔知瓊瑤呢
[00:04:18.000 --> 00:04:22.000]  雖然嗰啲書呢《負心的人》講得咁多呢
[00:04:22.000 --> 00:04:25.000]  我仍然對婚姻都好多期望嘅
[00:04:25.000 --> 00:04:31.000]  咁我又覺得我已經咁聽神嘅意思啦
[00:04:31.000 --> 00:04:34.000]  我又唔會行神唔中意㗎啦
[00:04:34.000 --> 00:04:37.000]  咁點解神冇為我預備呢
[00:04:37.000 --> 00:04:43.000]  咁於是我就開始進入我信仰上一個低谷
[00:04:43.000 --> 00:04:46.000]  喺嗰段時間好多掙扎
[00:04:46.000 --> 00:04:48.000]  尤其我會點諗呢
[00:04:48.000 --> 00:04:50.000]  阿神呀你都唔愛我嘅
[00:04:50.000 --> 00:04:54.000]  我話如果你係愛我你就知道我最想要咩㗎啦
[00:04:54.000 --> 00:04:58.000]  咁我就最需要亦都最想嘅就係能夠有婚姻
[00:04:58.000 --> 00:05:00.000]  咁我已經好聽你話啦
[00:05:00.000 --> 00:05:02.000]  我又唔會立戀自己揀
[00:05:02.000 --> 00:05:04.000]  咁點解你唔為我預備呢
[00:05:04.000 --> 00:05:06.000]  咁我有好多嘅問號
[00:05:06.000 --> 00:05:09.000]  到到個問號呢就變成呢
[00:05:09.000 --> 00:05:12.000]  神呀你梗係唔係好愛我啦
[00:05:12.000 --> 00:05:15.000]  點解呢你淨係愛我隔離嗰個呢
[00:05:15.000 --> 00:05:18.000]  譬如呢我有一個好同學
[00:05:18.000 --> 00:05:20.000]  同我一齊係乳科信主嘅
[00:05:20.000 --> 00:05:22.000]  佢一大學畢業就結婚
[00:05:22.000 --> 00:05:26.000]  然後呢嫁咗個好嘅丈夫仲係牧師添喎
[00:05:26.000 --> 00:05:27.000]  咁我都好羨慕㗎嘛
[00:05:27.000 --> 00:05:29.000]  早醉做師母嘛
[00:05:29.000 --> 00:05:33.000]  咁呢就有兩個仔女仲要一男一女
[00:05:33.000 --> 00:05:36.000]  即從人嘅角度呢就神你淨係愛佢
[00:05:36.000 --> 00:05:38.000]  我就乜都冇
[00:05:38.000 --> 00:05:40.000]  咁我覺得神好偏心
[00:05:40.000 --> 00:05:42.000]  覺得神唔理我
[00:05:42.000 --> 00:05:45.000]  覺得神淨係愛其他啲人
[00:05:45.000 --> 00:05:47.000]  我甚至嗰段時間呢
[00:05:47.000 --> 00:05:48.000]  憂愁咗一地
[00:05:48.000 --> 00:05:50.000]  我自己都唔知喎
[00:05:50.000 --> 00:05:51.000]  我教書咁呀
[00:05:51.000 --> 00:05:53.000]  有一次喺嗰個教員室
[00:05:53.000 --> 00:05:55.000]  有一個同事同我講
[00:05:55.000 --> 00:05:57.000]  Miss Yang點解你呢排個樣
[00:05:57.000 --> 00:06:00.000]  咁depressed呀
[00:06:00.000 --> 00:06:02.000]  咁我話係咩
[00:06:02.000 --> 00:06:03.000]  我個樣係原來咁咩
[00:06:03.000 --> 00:06:05.000]  原來真係呀
[00:06:05.000 --> 00:06:08.000]  有之於內仍之於外呀
[00:06:08.000 --> 00:06:10.000]  心裏面好無喜樂
[00:06:10.000 --> 00:06:12.000]  所以連同事一睇
[00:06:12.000 --> 00:06:15.000]  點解你呢排都咁唔開心呀
[00:06:15.000 --> 00:06:20.000]  咁今日有時我都見到好多未婚之體
[00:06:20.000 --> 00:06:23.000]  真係都好似我當時咁樣
[00:06:23.000 --> 00:06:25.000]  好多嘅掙扎
[00:06:25.000 --> 00:06:26.000]  咁我點樣出得嚟嘅呢
[00:06:26.000 --> 00:06:28.000]  咁我要留返最後先講
[00:06:28.000 --> 00:06:30.000]  但係好感謝神
[00:06:30.000 --> 00:06:34.000]  神好奇妙帶領我出呢個幽谷
[00:06:34.000 --> 00:06:36.000]  所以我好盼望
[00:06:36.000 --> 00:06:39.000]  所以我一生其中一個負擔
[00:06:39.000 --> 00:06:41.000]  我就好鍾意講呢個題目
[00:06:41.000 --> 00:06:44.000]  所以多數邀請我都唔會推遲
[00:06:44.000 --> 00:06:46.000]  因為我自己係過來人
[00:06:46.000 --> 00:06:48.000]  好明白呢個掙扎
[00:06:48.000 --> 00:06:52.000]  但係我亦都感謝神帶我脫離呢個低谷
[00:06:52.000 --> 00:06:54.000]  俾我進入一個呢
[00:06:54.000 --> 00:06:57.000]  我享受嘅單身生活
[00:06:57.000 --> 00:06:58.000]  Jack都講啦
[00:06:58.000 --> 00:07:00.000]  我結左婚都係年紀啫
[00:07:00.000 --> 00:07:02.000]  咁即係話我五十幾歲結婚
[00:07:02.000 --> 00:07:03.000]  咁你諗吓
[00:07:03.000 --> 00:07:05.000]  我由其實小學已經想結婚
[00:07:05.000 --> 00:07:07.000]  到五十幾歲
[00:07:07.000 --> 00:07:09.000]  你話如果用人嘅講法
[00:07:09.000 --> 00:07:10.000]  等佢幾多年呢
[00:07:10.000 --> 00:07:12.000]  真係好多年啦係咪
[00:07:12.000 --> 00:07:13.000]  咁但係呢
[00:07:13.000 --> 00:07:15.000]  我好想講嘅
[00:07:15.000 --> 00:07:17.000]  就係無論結婚與唔結婚呢
[00:07:17.000 --> 00:07:20.000]  其實都可以好開心精彩
[00:07:20.000 --> 00:07:22.000]  所以好似呢張powerpoint咁講呢
[00:07:22.000 --> 00:07:26.000]  我希望每一個單身嘅
[00:07:26.000 --> 00:07:27.000]  你能夠話
[00:07:27.000 --> 00:07:30.000]  I am single and very happy
[00:07:30.000 --> 00:07:32.000]  I am single and very happy
[00:07:32.000 --> 00:07:33.000]  好注意喎
[00:07:33.000 --> 00:07:34.000]  呢個係end喎
[00:07:34.000 --> 00:07:35.000]  有啲人就話
[00:07:35.000 --> 00:07:37.000]  I am single but very happy
[00:07:37.000 --> 00:07:39.000]  咁呢就嗰度有個意思呢
[00:07:39.000 --> 00:07:42.000]  就話一般人認為single唔會happy嘅
[00:07:42.000 --> 00:07:43.000]  咁如果你話
[00:07:43.000 --> 00:07:44.000]  I am single but very happy
[00:07:44.000 --> 00:07:47.000]  就好似要抗衡文化
[00:07:47.000 --> 00:07:49.000]  但係其實喺聖經咁講呢
[00:07:49.000 --> 00:07:51.000]  I am single and very happy
[00:07:51.000 --> 00:07:53.000]  係啱嘅
[00:07:53.000 --> 00:07:54.000]  好啦
[00:07:54.000 --> 00:07:57.000]  咁其實點樣能夠享受單身生活
[00:07:57.000 --> 00:08:00.000]  無論你係從來都未拍過拖
[00:08:00.000 --> 00:08:02.000]  或者拍過拖唔成功
[00:08:02.000 --> 00:08:05.000]  或者係你係失婚先生喪
[00:08:05.000 --> 00:08:07.000]  即係早離開或者離婚
[00:08:07.000 --> 00:08:09.000]  無論係你係咩嘅情景
[00:08:09.000 --> 00:08:14.000]  究竟我哋可以點樣享受單身嘅生活呢
[00:08:14.000 --> 00:08:16.000]  我覺得第一個好重要一點呢
[00:08:16.000 --> 00:08:21.000]  我哋要有一個正確嘅自我價值觀
[00:08:21.000 --> 00:08:24.000]  一個正確嘅自我價值觀
[00:08:24.000 --> 00:08:26.000]  我哋要知道呢
[00:08:26.000 --> 00:08:31.000]  結婚唔係人生嘅必經之路
[00:08:31.000 --> 00:08:33.000]  呢間我要解釋嘅
[00:08:33.000 --> 00:08:35.000]  但係我哋一般人都會咁諗嘅
[00:08:35.000 --> 00:08:38.000]  人生係一定要結婚㗎喎
[00:08:38.000 --> 00:08:40.000]  甚至聖經都咁講
[00:08:40.000 --> 00:08:41.000]  那人呢
[00:08:41.000 --> 00:08:42.000]  點呀
[00:08:42.000 --> 00:08:44.000]  獨居不好
[00:08:44.000 --> 00:08:45.000]  講得咁清楚
[00:08:45.000 --> 00:08:46.000]  明明獨居不好
[00:08:46.000 --> 00:08:48.000]  即係話單身唔好啦
[00:08:48.000 --> 00:08:50.000]  咁我梗係一定要結婚啦
[00:08:50.000 --> 00:08:52.000]  咁所以我哋個個都覺得
[00:08:52.000 --> 00:08:56.000]  如果我唔係走結婚嘅路呢
[00:08:56.000 --> 00:08:58.000]  我係唔正常嘅
[00:08:58.000 --> 00:09:01.000]  所以如果我哋冇結婚
[00:09:01.000 --> 00:09:04.000]  或者結婚有啲咁諗呀
[00:09:04.000 --> 00:09:06.000]  又冇生仔
[00:09:06.000 --> 00:09:08.000]  又或者甚至從未拍過拖
[00:09:08.000 --> 00:09:12.000]  覺得人生好似好遺憾咁
[00:09:12.000 --> 00:09:14.000]  有啲咁重要嘅嘢
[00:09:14.000 --> 00:09:16.000]  甚至好缺憾呀
[00:09:16.000 --> 00:09:19.000]  我哋好似冇進入婚姻
[00:09:19.000 --> 00:09:20.000]  但係呢
[00:09:20.000 --> 00:09:23.000]  聖經教我哋嘅唔係咁睇
[00:09:23.000 --> 00:09:25.000]  人生呢其實唔係
[00:09:25.000 --> 00:09:27.000]  結婚係必經之路喎
[00:09:27.000 --> 00:09:31.000]  一陣會講到單身觀會解釋點解
[00:09:31.000 --> 00:09:34.000]  如果你睇通一點呢
[00:09:34.000 --> 00:09:39.000]  你就開始可以慢慢享受到單身嘅生活
[00:09:39.000 --> 00:09:43.000]  仲有一個好重要嘅自我價值觀呢
[00:09:43.000 --> 00:09:46.000]  單身唔係唔完全
[00:09:46.000 --> 00:09:49.000]  其實我哋聽到好多人咁講
[00:09:49.000 --> 00:09:51.000]  我哋自己都咁講
[00:09:51.000 --> 00:09:52.000]  你個better half
[00:09:52.000 --> 00:09:53.000]  你個the other half
[00:09:53.000 --> 00:09:55.000]  你人一半
[00:09:55.000 --> 00:09:57.000]  你人一半咪即係我得一半
[00:09:57.000 --> 00:09:58.000]  係咪
[00:09:58.000 --> 00:09:59.000]  咁我嘅丈夫係一半
[00:09:59.000 --> 00:10:00.000]  我得一半
[00:10:00.000 --> 00:10:03.000]  咁我就唔係幾完全呀
[00:10:03.000 --> 00:10:06.000]  咁但係其實呢個錯
[00:10:06.000 --> 00:10:08.000]  呢個一半嘅講法呢
[00:10:08.000 --> 00:10:10.000]  唔係聖經嘅講法嘅
[00:10:10.000 --> 00:10:13.000]  聖經嘅講法係咩呢
[00:10:13.000 --> 00:10:17.000]  二人要成為一體
[00:10:17.000 --> 00:10:19.000]  呢個好特別
[00:10:19.000 --> 00:10:21.000]  二人要成為一體呢
[00:10:21.000 --> 00:10:24.000]  人就是丈夫
[00:10:24.000 --> 00:10:26.000]  要與妻子聯合
[00:10:26.000 --> 00:10:28.000]  呢個聯合呢
[00:10:28.000 --> 00:10:31.000]  喺原文希伯來文嗰個字呢
[00:10:31.000 --> 00:10:33.000]  佢有一個觀念呢
[00:10:33.000 --> 00:10:37.000]  就係兩個嘅整體結合而成一嘅
[00:10:37.000 --> 00:10:41.000]  即係話係一加一等於一
[00:10:41.000 --> 00:10:43.000]  或者一乘一等於一
[00:10:43.000 --> 00:10:46.000]  就唔係一半加一半等於一
[00:10:46.000 --> 00:10:48.000]  呢點好緊要
[00:10:48.000 --> 00:10:50.000]  我哋好多時呢就以為
[00:10:50.000 --> 00:10:52.000]  我得一半我唔完整
[00:10:52.000 --> 00:10:54.000]  有啲人呢就會覺得
[00:10:54.000 --> 00:10:55.000]  你未結婚呢
[00:10:55.000 --> 00:10:57.000]  你都未大過仔未大過女
[00:10:57.000 --> 00:10:58.000]  中國人呢
[00:10:58.000 --> 00:11:00.000]  你未結婚就唔使派利是
[00:11:00.000 --> 00:11:01.000]  你都未大過
[00:11:01.000 --> 00:11:02.000]  咁我哋都成日覺得
[00:11:02.000 --> 00:11:03.000]  嘩我未大過
[00:11:03.000 --> 00:11:05.000]  好似未成年咁
[00:11:05.000 --> 00:11:07.000]  有啲亦都會咁講
[00:11:07.000 --> 00:11:09.000]  甚至我聽過有基督徒
[00:11:09.000 --> 00:11:11.000]  領袖都咁教
[00:11:11.000 --> 00:11:13.000]  你未結婚呢
[00:11:13.000 --> 00:11:15.000]  你唔完全
[00:11:15.000 --> 00:11:17.000]  你人生未完全
[00:11:17.000 --> 00:11:19.000]  未完全
[00:11:19.000 --> 00:11:21.000]  咁咪好大件事
[00:11:21.000 --> 00:11:23.000]  咁所以我哋有時都覺得自己
[00:11:23.000 --> 00:11:25.000]  我未結婚我好似未完全
[00:11:25.000 --> 00:11:27.000]  其實錯
[00:11:27.000 --> 00:11:28.000]  聖經話
[00:11:28.000 --> 00:11:29.000]  二人成為一體
[00:11:29.000 --> 00:11:32.000]  係兩個獨立嘅個體
[00:11:32.000 --> 00:11:33.000]  都係好完整嘅
[00:11:33.000 --> 00:11:35.000]  兩個都係好一嘅
[00:11:35.000 --> 00:11:38.000]  但係喺神嘅結合底下呢
[00:11:38.000 --> 00:11:41.000]  佢哋成為另一個一體
[00:11:41.000 --> 00:11:42.000]  所以你未結婚
[00:11:42.000 --> 00:11:44.000]  你都係好完整一個人嚟嘅
[00:11:44.000 --> 00:11:45.000]  相反如果你未完整
[00:11:45.000 --> 00:11:47.000]  你探望搵到個配偶
[00:11:47.000 --> 00:11:48.000]  令你更加完整呢
[00:11:48.000 --> 00:11:50.000]  咁嘅婚姻通常失敗
[00:11:50.000 --> 00:11:53.000]  你要靠另一半仔嚟完整
[00:11:53.000 --> 00:11:54.000]  所以點解話
[00:11:54.000 --> 00:11:55.000]  兩個成熟嘅人呢
[00:11:55.000 --> 00:11:57.000]  先至結婚幸福
[00:11:57.000 --> 00:11:59.000]  兩個唔成熟嘅呢
[00:11:59.000 --> 00:12:02.000]  婚姻就一定唔快樂
[00:12:02.000 --> 00:12:03.000]  我哋單身嘅
[00:12:03.000 --> 00:12:06.000]  唔係唔完全
[00:12:06.000 --> 00:12:08.000]  而單身嘅人生
[00:12:08.000 --> 00:12:12.000]  同每一個嘅人生一樣
[00:12:12.000 --> 00:12:13.000]  最出名
[00:12:13.000 --> 00:12:16.000]  最重要嗰個單身嘅男士呢
[00:12:16.000 --> 00:12:18.000]  係邊個
[00:12:18.000 --> 00:12:20.000]  主耶穌自己
[00:12:20.000 --> 00:12:22.000]  佢一生單身
[00:12:22.000 --> 00:12:25.000]  你唔好話佢係神呀唔同
[00:12:25.000 --> 00:12:28.000]  但佢亦都係完全嘅人喎
[00:12:28.000 --> 00:12:29.000]  我哋呢
[00:12:29.000 --> 00:12:31.000]  記得佢係神之外呢
[00:12:31.000 --> 00:12:33.000]  我哋都要記得佢係完全嘅人呀
[00:12:33.000 --> 00:12:34.000]  佢會口渴
[00:12:34.000 --> 00:12:35.000]  佢會肚餓
[00:12:35.000 --> 00:12:36.000]  佢會眼瞓
[00:12:36.000 --> 00:12:38.000]  佢有感情
[00:12:38.000 --> 00:12:40.000]  佢需要朋友
[00:12:40.000 --> 00:12:45.000]  耶穌基督係一個單身漢嚟嘅
[00:12:45.000 --> 00:12:47.000]  但係耶穌基督
[00:12:47.000 --> 00:12:50.000]  當佢臨準備釘十字架
[00:12:50.000 --> 00:12:52.000]  喺約翰福音第十七章四節
[00:12:52.000 --> 00:12:53.000]  講咩說話呢
[00:12:53.000 --> 00:12:54.000]  佢同天父講
[00:12:54.000 --> 00:12:56.000]  我好喜歡呢句聖經
[00:12:56.000 --> 00:12:57.000]  我哋一齊讀好唔好呀
[00:12:57.000 --> 00:12:58.000]  預備起
[00:12:58.000 --> 00:13:01.000]  我在地上已經榮耀你
[00:13:01.000 --> 00:13:04.000]  你所託付我的事
[00:13:04.000 --> 00:13:06.000]  我已成全了
[00:13:06.000 --> 00:13:07.000]  佢就嚟死時
[00:13:07.000 --> 00:13:09.000]  同天父講
[00:13:09.000 --> 00:13:10.000]  神父呀
[00:13:10.000 --> 00:13:12.000]  你叫我做嘅事呢
[00:13:12.000 --> 00:13:15.000]  我做哂呀
[00:13:15.000 --> 00:13:18.000]  而我喺地上已經榮耀你
[00:13:18.000 --> 00:13:20.000]  耶穌無結婚呀
[00:13:20.000 --> 00:13:22.000]  耶穌無生仔呀
[00:13:22.000 --> 00:13:23.000]  但係呢
[00:13:23.000 --> 00:13:25.000]  佢話天父要佢做嘅事呢
[00:13:25.000 --> 00:13:27.000]  佢都做哂
[00:13:27.000 --> 00:13:31.000]  所以今日我哋無論結婚與單身嘅
[00:13:31.000 --> 00:13:34.000]  你人生最精彩嘅時候係咩呢
[00:13:34.000 --> 00:13:37.000]  就係你能夠將天父託付你嘅事呢
[00:13:37.000 --> 00:13:39.000]  你能夠完成
[00:13:39.000 --> 00:13:41.000]  嗰個你就係最喜樂
[00:13:41.000 --> 00:13:42.000]  最滿足
[00:13:42.000 --> 00:13:48.000]  咁除咗我哋要有正確嘅自我觀
[00:13:48.000 --> 00:13:50.000]  知道自己唔係次等嘅
[00:13:50.000 --> 00:13:52.000]  咁有好多弟兄姊妹呢
[00:13:52.000 --> 00:13:54.000]  有時真係好難過呀
[00:13:54.000 --> 00:13:57.000]  哎呀我喺教會好似次等嘅
[00:13:57.000 --> 00:13:59.000]  其實周圍好多壓力嘅
[00:13:59.000 --> 00:14:01.000]  其實唔單止係香港啦
[00:14:01.000 --> 00:14:04.000]  香港呢啲教會比例都係好犀利
[00:14:04.000 --> 00:14:06.000]  我唔知港福堂嘅比例點啦
[00:14:06.000 --> 00:14:08.000]  一般嘅教會呢起碼六四
[00:14:08.000 --> 00:14:10.000]  六就姊妹
[00:14:10.000 --> 00:14:11.000]  四就弟兄
[00:14:11.000 --> 00:14:12.000]  有啲就七三
[00:14:12.000 --> 00:14:13.000]  有啲就八二
[00:14:13.000 --> 00:14:14.000]  係咪
[00:14:14.000 --> 00:14:15.000]  個比例係咁
[00:14:15.000 --> 00:14:17.000]  你唔好以為淨係香港咁獨特
[00:14:17.000 --> 00:14:19.000]  我去到美國呢都教會都係咁
[00:14:19.000 --> 00:14:22.000]  我去到德國嗰陣時一樣係咁
[00:14:22.000 --> 00:14:25.000]  都係呢男少女多
[00:14:25.000 --> 00:14:28.000]  咁呢就有啲單身嘅就話
[00:14:28.000 --> 00:14:31.000]  我好似教會嘅二等人咁嘅
[00:14:31.000 --> 00:14:34.000]  我嗰陣時喺美國嘅神學院讀書
[00:14:34.000 --> 00:14:36.000]  咁呢就有一個呢
[00:14:36.000 --> 00:14:38.000]  即係好似新加坡
[00:14:38.000 --> 00:14:40.000]  我唔記得新加坡定馬來西亞一個弟兄
[00:14:40.000 --> 00:14:43.000]  咁佢識佢嗰陣時佢係單身嘅
[00:14:43.000 --> 00:14:45.000]  咁佢經過暑假佢就返去結婚
[00:14:45.000 --> 00:14:49.000]  咁佢帶埋太太呢就返返嚟繼續讀書
[00:14:49.000 --> 00:14:50.000]  佢就話
[00:14:50.000 --> 00:14:55.000]  佢話我結咗婚呢先知道原來我單身嗰陣時咁被歧視
[00:14:55.000 --> 00:14:56.000]  咁點解呢
[00:14:56.000 --> 00:14:57.000]  佢意思即係話呢
[00:14:57.000 --> 00:15:01.000]  佢結咗婚呢原來其他同學先至接納到佢
[00:15:01.000 --> 00:15:02.000]  咁即係話呢
[00:15:02.000 --> 00:15:06.000]  佢結咗婚先發覺原來佢以前呢單身嗰陣時咁被歧視
[00:15:06.000 --> 00:15:08.000]  咁樣講
[00:15:08.000 --> 00:15:12.000]  咁有陣時有啲單身嘅都未使結婚啦
[00:15:12.000 --> 00:15:14.000]  單身嗰陣時已經覺得好似
[00:15:14.000 --> 00:15:15.000]  嘩即係
[00:15:15.000 --> 00:15:18.000]  梗係喺教會或者甚至其他地方呢
[00:15:18.000 --> 00:15:20.000]  好似格格不入咁
[00:15:20.000 --> 00:15:22.000]  人哋已經有個家庭啦
[00:15:22.000 --> 00:15:24.000]  甚至有啲教會
[00:15:24.000 --> 00:15:26.000]  港福堂應該唔會係㗎啦
[00:15:26.000 --> 00:15:28.000]  有啲教會呢就淨係呢
[00:15:28.000 --> 00:15:29.000]  時時有夫婦嘅工作
[00:15:29.000 --> 00:15:31.000]  都冇乜傾單身嘅問題嘅
[00:15:31.000 --> 00:15:34.000]  傾單身呢亦都唔鍾意傾呀
[00:15:34.000 --> 00:15:35.000]  將我label咗
[00:15:35.000 --> 00:15:36.000]  我唔會結婚嘅咩
[00:15:36.000 --> 00:15:38.000]  又唔想傾呢啲問題
[00:15:38.000 --> 00:15:41.000]  所以呢其實都係好多掙扎
[00:15:41.000 --> 00:15:44.000]  不過呢我哋要記得我哋真係唔係
[00:15:44.000 --> 00:15:46.000]  二等嘅人嚟嘅
[00:15:46.000 --> 00:15:49.000]  我哋其實係一樣喺神面前咁完整
[00:15:49.000 --> 00:15:54.000]  咁所以我哋要了解究竟其實聖經點講單身呢
[00:15:54.000 --> 00:15:56.000]  哪人獨居不好
[00:15:56.000 --> 00:15:59.000]  咁明明聖經咁講咁你仲話單身好
[00:15:59.000 --> 00:16:02.000]  我哋首先呢要了解
[00:16:02.000 --> 00:16:05.000]  聖經呢係漸進嘅個啟示
[00:16:05.000 --> 00:16:07.000]  咩叫漸進呢
[00:16:07.000 --> 00:16:09.000]  意思即係話神嘅真理
[00:16:09.000 --> 00:16:11.000]  佢唔係一下講曬俾我哋聽
[00:16:11.000 --> 00:16:13.000]  佢逐步逐步講
[00:16:13.000 --> 00:16:15.000]  喺創世紀嗰時講一啲
[00:16:15.000 --> 00:16:17.000]  然後呢之後講多啲
[00:16:17.000 --> 00:16:20.000]  到到新約呢就講得更加呢
