
[00:00:00.000 --> 00:00:03.000]  好我們先講什麼是憐憫先
[00:01:55.000 --> 00:01:59.000]  是一個充滿著對人憐恤的上帝
[00:01:59.000 --> 00:02:00.000]  這個就是我們的神
[00:02:00.000 --> 00:02:02.000]  那麼其實當我們看回
[00:02:02.000 --> 00:02:04.000]  如果我們看回舊約
[00:02:04.000 --> 00:02:07.000]  最近我們看回出拉及記
[00:02:07.000 --> 00:02:09.000]  其實你想到什麼例子
[00:02:09.000 --> 00:02:12.000]  是神對以色列民的憐憫呢
[00:02:12.000 --> 00:02:16.000]  那麼我想就是很直接的一個
[00:02:16.000 --> 00:02:18.000]  想得很直接
[00:02:18.000 --> 00:02:23.000]  譬如當神說聽到以色列民的慰勞
[00:02:23.000 --> 00:02:26.000]  祂呼求救我們吧
[00:02:26.000 --> 00:02:28.000]  我們很慘很可憐
[00:02:28.000 --> 00:02:32.000]  現在被埃及人這樣去奴役
[00:02:32.000 --> 00:02:33.000]  神聽到他們的呼聲
[00:02:33.000 --> 00:02:36.000]  所以呢就救他們
[00:02:36.000 --> 00:02:39.000]  要帶他們離開埃及
[00:02:39.000 --> 00:02:40.000]  但是神一番
[00:02:40.000 --> 00:02:43.000]  就是叫摩西一直帶他們出來的時候
[00:02:43.000 --> 00:02:45.000]  就是經歷很多不同的事情
[00:02:45.000 --> 00:02:48.000]  到最後當摩西走開一會兒的時候
[00:02:48.000 --> 00:02:49.000]  他們做了一隻什麼出來
[00:02:49.000 --> 00:02:53.000]  就是代表神來到金牛
[00:02:53.000 --> 00:02:55.000]  你想想如果是你
[00:02:55.000 --> 00:02:56.000]  你有一個朋友
[00:02:56.000 --> 00:02:58.000]  或者你有一班朋友
[00:02:58.000 --> 00:03:00.000]  你跟他很友好
[00:03:00.000 --> 00:03:02.000]  或者這個朋友你一向幫他
[00:03:02.000 --> 00:03:04.000]  你覺得他有需要你幫他
[00:03:04.000 --> 00:03:07.000]  然後去到一個位置
[00:03:07.000 --> 00:03:09.000]  他忽然間離棄你
[00:03:09.000 --> 00:03:12.000]  然後找人代替你
[00:03:12.000 --> 00:03:16.000]  你會怎樣
[00:03:16.000 --> 00:03:19.000]  你會激起他對不對
[00:03:19.000 --> 00:03:23.000]  你告訴他你不用指望我再幫你
[00:03:23.000 --> 00:03:25.000]  一般人都會這樣反應
[00:03:25.000 --> 00:03:27.000]  你當然會生氣
[00:03:27.000 --> 00:03:29.000]  不生氣就假了對不對
[00:03:29.000 --> 00:03:32.000]  被人這樣背叛
[00:03:32.000 --> 00:03:34.000]  被人這樣辜負
[00:03:34.000 --> 00:03:41.000]  但是你在出埃及見到神的回應是什麼
[00:03:41.000 --> 00:03:45.000]  繼續帶他們離開埃及
[00:03:45.000 --> 00:03:47.000]  繼續以恩賜
[00:03:47.000 --> 00:03:51.000]  這樣去對待這班背叛他們的人
[00:03:51.000 --> 00:03:56.000]  所以這是一個很好的憐憫的例子
[00:03:56.000 --> 00:03:58.000]  不計較他們的過犯
[00:03:58.000 --> 00:04:02.000]  並且更加以恩賜待他們
[00:04:02.000 --> 00:04:07.000]  來實踐神對他們的忠誠
[00:04:07.000 --> 00:04:08.000]  這個是憐憫
[00:04:08.000 --> 00:04:09.000]  在舊約裡面
[00:04:09.000 --> 00:04:11.000]  我們看到的憐憫的一個例子
[00:04:11.000 --> 00:04:13.000]  在新約裡面
[00:04:13.000 --> 00:04:18.000]  憐憫多數都是用charis這個字來表達
[00:04:18.000 --> 00:04:20.000]  當你翻譯的時候
[00:04:20.000 --> 00:04:23.000]  我們會看到我們很熟悉的字
[00:04:23.000 --> 00:04:24.000]  就是「恩典」
[00:04:24.000 --> 00:04:26.000]  其實它的意義
[00:04:26.000 --> 00:04:27.000]  都是核心的意義
[00:04:27.000 --> 00:04:30.000]  都是在說赦免一個犯罪的人
[00:04:30.000 --> 00:04:32.000]  不計較過犯
[00:04:32.000 --> 00:04:33.000]  在新約裡面
[00:04:33.000 --> 00:04:34.000]  「恩典」都是這樣的意思
[00:04:34.000 --> 00:04:36.000]  而這裡也是在說
[00:04:36.000 --> 00:04:39.000]  上帝自發送給人的一份禮物
[00:04:39.000 --> 00:04:42.000]  所以顯出上帝那份慷慨
[00:04:42.000 --> 00:04:46.000]  顯出上帝那份白白的東西賜予給人
[00:04:46.000 --> 00:04:47.000]  甚至乎
[00:04:47.000 --> 00:04:50.000]  他所賜予的人是超乎我們想像的
[00:04:50.000 --> 00:04:53.000]  而這個有一個重點就是
[00:04:53.000 --> 00:04:56.000]  人根本上是不配得的
[00:04:56.000 --> 00:04:58.000]  其實「憐憫」就是說
[00:04:58.000 --> 00:05:03.000]  給一些人一些他不配得的東西
[00:05:03.000 --> 00:05:06.000]  所以當我們看回「憐憫」的解釋
[00:05:06.000 --> 00:05:07.000]  無論新約的解釋的時候
[00:05:07.000 --> 00:05:08.000]  你會發覺
[00:05:08.000 --> 00:05:10.000]  很多時候我們經常說「憐憫」
[00:05:10.000 --> 00:05:12.000]  「我們去憐憫那些孤兒寡婦」
[00:05:12.000 --> 00:05:14.000]  「我們去憐憫那些有需要的人」
[00:05:14.000 --> 00:05:15.000]  這些都是其中的意思
[00:05:15.000 --> 00:05:18.000]  但是如果你說最真正深層的意思
[00:05:18.000 --> 00:05:20.000]  「憐憫」的意思
[00:05:20.000 --> 00:05:22.000]  不只是在說「憐憫孤兒寡婦」
[00:05:22.000 --> 00:05:26.000]  而是在說神對罪人的憐憫
[00:05:26.000 --> 00:05:28.000]  神對罪人的憐憫
[00:05:28.000 --> 00:05:32.000]  其實這就是我們所讀的《養學風音》
[00:05:32.000 --> 00:05:36.000]  我們很熟悉的三章十六節
[00:05:36.000 --> 00:05:37.000]  我們一起讀
[00:05:37.000 --> 00:05:41.000]  神愛世人,甚至將他的獨生子賜給他們
[00:05:41.000 --> 00:05:46.000]  叫一切信他的,不致滅亡,反德榮生
[00:05:46.000 --> 00:05:52.000]  神不計較人,不計較人的罪
[00:05:52.000 --> 00:05:57.000]  反而因為想人能夠歸回他的身邊
[00:05:57.000 --> 00:06:00.000]  甚至乎將他的獨生子
[00:06:00.000 --> 00:06:02.000]  好像一份禮物一樣
[00:06:02.000 --> 00:06:04.000]  白白的賜給人
[00:06:04.000 --> 00:06:06.000]  人是不配得的
[00:06:06.000 --> 00:06:08.000]  罪的功架是什麼?
[00:06:08.000 --> 00:06:11.000]  罪的功架是「死」
[00:06:11.000 --> 00:06:14.000]  所以人,包括你我
[00:06:14.000 --> 00:06:16.000]  其實我們原始都是剛才說的
[00:06:16.000 --> 00:06:18.000]  是「該死」日族
[00:06:18.000 --> 00:06:21.000]  但是神不計較我們的罪
[00:06:21.000 --> 00:06:23.000]  在我們還作罪人的時候
[00:06:23.000 --> 00:06:25.000]  已經將他的獨生子
[00:06:25.000 --> 00:06:27.000]  白白的賜給我們
[00:06:27.000 --> 00:06:29.000]  來成為一份禮物
[00:06:29.000 --> 00:06:31.000]  讓我們能夠罪
[00:06:31.000 --> 00:06:37.000]  因著寶貴而止的寶血能夠得到赦免
[00:06:37.000 --> 00:06:41.000]  然後我們能夠回到神的身邊
[00:06:41.000 --> 00:06:44.000]  這就是憐憫
[00:06:44.000 --> 00:06:47.000]  所以丁姐妹
[00:06:47.000 --> 00:06:50.000]  我們都是被憐憫的
[00:06:50.000 --> 00:06:53.000]  有一件事很重要
[00:06:53.000 --> 00:06:54.000]  當我們想
[00:06:54.000 --> 00:06:56.000]  人家有很多事情不行
[00:06:56.000 --> 00:06:58.000]  犯罪,得罪人,那個人很不行
[00:06:58.000 --> 00:07:00.000]  我們去批評人的時候
[00:07:00.000 --> 00:07:02.000]  但是我們要留一件事要記得
[00:07:02.000 --> 00:07:06.000]  其實我們都是被寬恕的
[00:07:06.000 --> 00:07:09.000]  我們本身都是被寬恕的
[00:07:09.000 --> 00:07:10.000]  我今早靈修的時候
[00:07:10.000 --> 00:07:12.000]  看《摩泰前書》
[00:07:12.000 --> 00:07:14.000]  保羅就說到
[00:07:14.000 --> 00:07:17.000]  神憐憫我
[00:07:17.000 --> 00:07:21.000]  因為我是罪人之中最壞的那個
[00:07:21.000 --> 00:07:22.000]  因為大家都知道
[00:07:22.000 --> 00:07:24.000]  他未被神去改變的時候
[00:07:24.000 --> 00:07:26.000]  他未認識神之先
[00:07:26.000 --> 00:07:28.000]  他是褻瀆神的
[00:07:28.000 --> 00:07:32.000]  他是目中無人的
[00:07:32.000 --> 00:07:35.000]  他是去殘害基督徒的
[00:07:35.000 --> 00:07:38.000]  所以當神去救他的時候
[00:07:38.000 --> 00:07:40.000]  今天他說他能夠憐憫人
[00:07:40.000 --> 00:07:44.000]  他能夠在聖經裡面寫這麼多愛的書信
[00:07:44.000 --> 00:07:45.000]  這麼多憐憫
[00:07:45.000 --> 00:07:46.000]  叫我們要寬恕人
[00:07:46.000 --> 00:07:48.000]  叫我們要去愛人,御己
[00:07:48.000 --> 00:07:51.000]  其實就是因為他很深深地感受到
[00:07:51.000 --> 00:07:56.000]  他自己其實本身都是罪大惡極
[00:07:56.000 --> 00:07:58.000]  如果不是神憐憫他的時候
[00:07:58.000 --> 00:08:01.000]  他根本就是要死的
[00:08:01.000 --> 00:08:02.000]  他根本不是今天
[00:08:02.000 --> 00:08:05.000]  能夠將我福音傳開的人
[00:08:05.000 --> 00:08:07.000]  所以丁姐妹
[00:08:07.000 --> 00:08:09.000]  神提醒我們
[00:08:09.000 --> 00:08:12.000]  我們都是被憐憫的
[00:08:12.000 --> 00:08:13.000]  所以當我們回想
[00:08:13.000 --> 00:08:15.000]  很多人得罪我們的時候
[00:08:15.000 --> 00:08:17.000]  我們會想
[00:08:17.000 --> 00:08:18.000]  我很生他的氣
[00:08:18.000 --> 00:08:20.000]  我不能夠饒恕他的時候
[00:08:20.000 --> 00:08:21.000]  這一點你要回想
[00:08:21.000 --> 00:08:25.000]  其實我也是被饒恕的
[00:08:25.000 --> 00:08:28.000]  神很盼望我們能夠將他這一份憐憫
[00:08:28.000 --> 00:08:30.000]  透過我們的生命
[00:08:30.000 --> 00:08:33.000]  繼續延續下去
[00:08:33.000 --> 00:08:35.000]  在《馬太福音》十八章
[00:08:35.000 --> 00:08:37.000]  神用了一個很好的例子
[00:08:37.000 --> 00:08:41.000]  來將他對我們的教導說出來
[00:08:41.000 --> 00:08:44.000]  那個例子是一個不饒恕人的僕人
[00:08:44.000 --> 00:08:47.000]  大家記不記得這個故事
[00:08:47.000 --> 00:08:48.000]  大家都有聽過
[00:08:48.000 --> 00:08:50.000]  他就說這個僕人
[00:08:50.000 --> 00:08:53.000]  他自己欠了他的主人
[00:08:53.000 --> 00:08:56.000]  是一千萬銀子那麼多
[00:08:56.000 --> 00:08:59.000]  一千萬銀子真的很多
[00:08:59.000 --> 00:09:00.000]  他就說
[00:09:00.000 --> 00:09:02.000]  主啊主人啊
[00:09:02.000 --> 00:09:03.000]  我真的慘了
[00:09:03.000 --> 00:09:05.000]  我欠你這麼多錢
[00:09:05.000 --> 00:09:07.000]  我賣妻賣兒
[00:09:07.000 --> 00:09:09.000]  我都真的還不了給你
[00:09:09.000 --> 00:09:11.000]  我求求你幫助我
[00:09:11.000 --> 00:09:15.000]  求求你真的赦免我這些債
[00:09:15.000 --> 00:09:18.000]  聖經裡說到這個主人
[00:09:18.000 --> 00:09:20.000]  動了一個慈心
[00:09:20.000 --> 00:09:22.000]  就是憐憫的心
[00:09:22.000 --> 00:09:23.000]  他跟他說
[00:09:23.000 --> 00:09:25.000]  好吧我免了你的債
[00:09:25.000 --> 00:09:26.000]  你不用還了
[00:09:26.000 --> 00:09:28.000]  看到你的情況
[00:09:28.000 --> 00:09:30.000]  這個僕人呢
[00:09:30.000 --> 00:09:31.000]  如果你是他
[00:09:31.000 --> 00:09:32.000]  我心想
[00:09:32.000 --> 00:09:33.000]  我都很開心
[00:09:33.000 --> 00:09:34.000]  我賺了這麼多錢
[00:09:34.000 --> 00:09:37.000]  那個人說我可以不用還
[00:09:37.000 --> 00:09:39.000]  我真的一身都鬆了
[00:09:39.000 --> 00:09:42.000]  感受是很大的
[00:09:42.000 --> 00:09:43.000]  但是呢
[00:09:43.000 --> 00:09:45.000]  這個故事聖經裡說
[00:09:45.000 --> 00:09:47.000]  這個人走出門口之後
[00:09:47.000 --> 00:09:51.000]  就見到一個欠他十兩銀子的人
[00:09:51.000 --> 00:09:52.000]  然後他見到那個人之後
[00:09:52.000 --> 00:09:54.000]  忽然間他就想起
[00:09:54.000 --> 00:09:56.000]  喂你欠我十兩銀子
[00:09:56.000 --> 00:09:57.000]  還沒還
[00:09:57.000 --> 00:09:59.000]  什麼時候還
[00:09:59.000 --> 00:10:01.000]  還捏著他的頸
[00:10:01.000 --> 00:10:02.000]  你什麼時候還
[00:10:02.000 --> 00:10:04.000]  還不還
[00:10:04.000 --> 00:10:06.000]  那個人跟我還
[00:10:06.000 --> 00:10:09.000]  然後他還去報官
[00:10:09.000 --> 00:10:10.000]  捉他
[00:10:10.000 --> 00:10:11.000]  捉了他去
[00:10:11.000 --> 00:10:12.000]  捉了那個人去
[00:10:12.000 --> 00:10:13.000]  追究到底
[00:10:13.000 --> 00:10:14.000]  誰知道呢
[00:10:14.000 --> 00:10:16.000]  之後就有人把這件事
[00:10:16.000 --> 00:10:18.000]  就告訴主人
[00:10:18.000 --> 00:10:20.000]  主人就知道了
[00:10:20.000 --> 00:10:22.000]  這個僕人呢
[00:10:22.000 --> 00:10:24.000]  這邊就得到他寬恕
[00:10:24.000 --> 00:10:25.000]  那邊就走出去
[00:10:25.000 --> 00:10:27.000]  捏著別人的頸
[00:10:27.000 --> 00:10:28.000]  死都不放
[00:10:28.000 --> 00:10:30.000]  就不斷追著別人的債
[00:10:30.000 --> 00:10:33.000]  然後他就叫那個人
[00:10:33.000 --> 00:10:35.000]  叫這個人回來
[00:10:35.000 --> 00:10:36.000]  就問他
[00:10:36.000 --> 00:10:38.000]  為什麼你
[00:10:38.000 --> 00:10:40.000]  不可以
[00:10:40.000 --> 00:10:42.000]  饒恕那個
[00:10:42.000 --> 00:10:43.000]  那個
[00:10:43.000 --> 00:10:45.000]  憐憫那個
[00:10:45.000 --> 00:10:46.000]  你借錢給他
[00:10:46.000 --> 00:10:48.000]  還不了錢給你那個人
[00:10:48.000 --> 00:10:52.000]  好像我憐憫你一樣
[00:10:52.000 --> 00:10:54.000]  他的主人這樣跟他說
[00:10:54.000 --> 00:10:56.000]  為什麼你不可以
[00:10:56.000 --> 00:10:58.000]  好像我憐憫你這樣
[00:10:58.000 --> 00:10:59.000]  憐憫
[00:10:59.000 --> 00:11:02.000]  還不了錢給你那個人一樣
[00:11:02.000 --> 00:11:04.000]  結果呢
[00:11:04.000 --> 00:11:06.000]  主人就把這個人
[00:11:06.000 --> 00:11:07.000]  收回來
[00:11:07.000 --> 00:11:08.000]  關起來
[00:11:08.000 --> 00:11:09.000]  就告訴他
[00:11:09.000 --> 00:11:10.000]  拜託你
[00:11:10.000 --> 00:11:11.000]  還回那些債
[00:11:11.000 --> 00:11:13.000]  還完那些債
[00:11:13.000 --> 00:11:15.000]  才好走
[00:11:15.000 --> 00:11:18.000]  我想他這一世都還不完
[00:11:18.000 --> 00:11:21.000]  一千萬銀子
[00:11:21.000 --> 00:11:22.000]  所以頂姐妹
[00:11:22.000 --> 00:11:24.000]  這個的比喻
[00:11:24.000 --> 00:11:25.000]  就是說
[00:11:25.000 --> 00:11:26.000]  叫我們
[00:11:26.000 --> 00:11:27.000]  記得
[00:11:27.000 --> 00:11:28.000]  我們自己都是被神憐憫
[00:11:28.000 --> 00:11:30.000]  其實我們很多時候都得罪人
[00:11:30.000 --> 00:11:31.000]  我們都欠人很多東西
[00:11:31.000 --> 00:11:32.000]  得罪神
[00:11:32.000 --> 00:11:34.000]  所以當人家欠我們
[00:11:34.000 --> 00:11:35.000]  或者覺得
[00:11:35.000 --> 00:11:37.000]  我們覺得他得罪我們的時候
[00:11:37.000 --> 00:11:38.000]  你要記得
[00:11:38.000 --> 00:11:40.000]  因為我們都是被憐憫
[00:11:40.000 --> 00:11:41.000]  我們要好像神一樣
[00:11:41.000 --> 00:11:44.000]  同樣能夠去憐憫那些人
[00:11:44.000 --> 00:11:45.000]  如果不是
[00:11:45.000 --> 00:11:46.000]  那個後果
[00:11:46.000 --> 00:11:48.000]  將來你去見神的時候
[00:11:48.000 --> 00:11:51.000]  我們就沒有辦法交獎
[00:11:51.000 --> 00:11:55.000]  不過我就這樣說
[00:11:55.000 --> 00:11:57.000]  問頂姐妹
[00:11:57.000 --> 00:11:58.000]  你覺得
[00:11:58.000 --> 00:12:00.000]  你覺得你自己是不是一個
[00:12:00.000 --> 00:12:03.000]  有憐憫的人呢
[00:12:03.000 --> 00:12:06.000]  你覺得自己是不是呢
[00:12:06.000 --> 00:12:10.000]  來到新年的時候
[00:12:10.000 --> 00:12:11.000]  我經常跟自己說
[00:12:11.000 --> 00:12:12.000]  做一些檢討
[00:12:12.000 --> 00:12:14.000]  看看
[00:12:14.000 --> 00:12:15.000]  現在我們可以想一下
[00:12:15.000 --> 00:12:17.000]  其實在我自己的生命裡
[00:12:17.000 --> 00:12:18.000]  到這一刻
[00:12:18.000 --> 00:12:20.000]  我有沒有仇人呢
[00:12:20.000 --> 00:12:21.000]  有沒有一些
[00:12:21.000 --> 00:12:23.000]  或者很不喜歡的人
[00:12:23.000 --> 00:12:26.000]  還在心裡經常憤怒他呢
[00:12:26.000 --> 00:12:28.000]  見到他另一面
[00:12:28.000 --> 00:12:29.000]  想也不想想
[00:12:29.000 --> 00:12:31.000]  有沒有這些人呢
[00:12:31.000 --> 00:12:33.000]  我想不多不少都有吧
[00:12:33.000 --> 00:12:34.000]  沒有
[00:12:34.000 --> 00:12:35.000]  我想真的很奇怪
[00:12:35.000 --> 00:12:36.000]  你真的很好人
[00:12:36.000 --> 00:12:37.000]  如果你沒有
[00:12:37.000 --> 00:12:39.000]  你得到好幸運
[00:12:39.000 --> 00:12:40.000]  沒有人得罪你
[00:12:40.000 --> 00:12:43.000]  我想不多不少都會有
[00:12:43.000 --> 00:12:44.000]  只不過
[00:12:44.000 --> 00:12:46.000]  如果真的有的時候
[00:12:46.000 --> 00:12:54.000]  你怎樣去應用這個憐憫的心
[00:12:54.000 --> 00:12:55.000]  希望到時
[00:12:55.000 --> 00:12:56.000]  第一天第二天
[00:12:56.000 --> 00:12:58.000]  我們去到神的面前的時候
[00:12:58.000 --> 00:13:00.000]  我們不是來到神的面前
[00:13:00.000 --> 00:13:02.000]  神說你有多少人
[00:13:02.000 --> 00:13:03.000]  債還沒還給你
[00:13:03.000 --> 00:13:05.000]  你還捏著他的頸
[00:13:05.000 --> 00:13:07.000]  你還在生氣多少人
[00:13:07.000 --> 00:13:08.000]  在你的心靈裡
[00:13:08.000 --> 00:13:10.000]  可能整個清單那麼長
[00:13:10.000 --> 00:13:11.000]  那就很慘了
[00:13:11.000 --> 00:13:14.000]  我希望我們不是這樣
[00:13:14.000 --> 00:13:15.000]  不過
[00:13:15.000 --> 00:13:16.000]  說憐憫
[00:13:16.000 --> 00:13:19.000]  說當然是講義
[00:13:19.000 --> 00:13:20.000]  其實做
[00:13:20.000 --> 00:13:22.000]  一點都不容易
[00:13:22.000 --> 00:13:23.000]  為什麼
[00:13:23.000 --> 00:13:25.000]  因為我們經常覺得
[00:13:25.000 --> 00:13:27.000]  他做錯事
[00:13:27.000 --> 00:13:29.000]  理應被人生氣
[00:13:29.000 --> 00:13:30.000]  被人罰
[00:13:30.000 --> 00:13:33.000]  有什麼問題
[00:13:33.000 --> 00:13:34.000]  如果
[00:13:34.000 --> 00:13:35.000]  他得罪我
[00:13:35.000 --> 00:13:37.000]  如果那個人欠我的東西
[00:13:37.000 --> 00:13:38.000]  不還給我
[00:13:38.000 --> 00:13:42.000]  他得罪我
[00:13:42.000 --> 00:13:46.000]  你要我主動去饒恕他
[00:13:46.000 --> 00:13:48.000]  是不是很不公平
[00:13:48.000 --> 00:13:51.000]  是不是很划算
[00:13:51.000 --> 00:13:52.000]  是不是
[00:13:52.000 --> 00:13:53.000]  因為人
[00:13:53.000 --> 00:13:56.000]  我們永遠都是尋求公平公義的
[00:13:56.000 --> 00:13:59.000]  因為是很正常的
[00:13:59.000 --> 00:14:00.000]  公不公平
[00:14:00.000 --> 00:14:02.000]  公不公義
[00:14:02.000 --> 00:14:03.000]  你這樣說
[00:14:03.000 --> 00:14:04.000]  是不是
[00:14:04.000 --> 00:14:05.000]  你如果辜負我
[00:14:05.000 --> 00:14:06.000]  很多人經常說
[00:14:06.000 --> 00:14:07.000]  他辜負我
[00:14:07.000 --> 00:14:09.000]  我不會再理他
[00:14:09.000 --> 00:14:12.000]  他不配和我說話
[00:14:12.000 --> 00:14:13.000]  有沒有
[00:14:13.000 --> 00:14:14.000]  有時候我聽到很多人都說
[00:14:14.000 --> 00:14:16.000]  他不配
[00:14:16.000 --> 00:14:17.000]  我一眼都不配
[00:14:17.000 --> 00:14:18.000]  我看著他
[00:14:18.000 --> 00:14:19.000]  他生氣
[00:14:19.000 --> 00:14:20.000]  生氣的人
[00:14:20.000 --> 00:14:21.000]  其實我想
[00:14:21.000 --> 00:14:23.000]  這個都是很正常的
[00:14:23.000 --> 00:14:25.000]  不過神叫我們學習的就是
[00:14:25.000 --> 00:14:26.000]  其實
[00:14:26.000 --> 00:14:28.000]  什麼叫做憐憫
[00:14:28.000 --> 00:14:29.000]  他就是說
[00:14:29.000 --> 00:14:30.000]  是啊
[00:14:30.000 --> 00:14:31.000]  你們是會生氣的
[00:14:31.000 --> 00:14:33.000]  你們是會遇到這些事情
[00:14:33.000 --> 00:14:34.000]  遇到這些人
[00:14:34.000 --> 00:14:35.000]  令你很不忿的
[00:14:35.000 --> 00:14:36.000]  但是你怎樣去面對
[00:14:36.000 --> 00:14:38.000]  你怎樣去越過
[00:14:38.000 --> 00:14:41.000]  別人對你的不好
[00:14:41.000 --> 00:14:46.000]  越過別人對你的欠債
[00:14:46.000 --> 00:14:48.000]  回應我們經常都想
[00:14:48.000 --> 00:14:49.000]  不公平
[00:14:49.000 --> 00:14:50.000]  不公義
[00:14:50.000 --> 00:14:51.000]  這個想法
[00:14:51.000 --> 00:14:54.000]  我們看回《老家福音》十五章裡
[00:14:54.000 --> 00:14:57.000]  耶穌用了一個浪子的比喻
[00:14:57.000 --> 00:14:58.000]  大家都聽過浪子的比喻
[00:14:58.000 --> 00:14:59.000]  我相信
[00:14:59.000 --> 00:15:00.000]  這個比喻其實很普通
[00:15:00.000 --> 00:15:02.000]  很多人說
[00:15:02.000 --> 00:15:04.000]  這個比喻就說到
[00:15:04.000 --> 00:15:05.000]  有一個人
[00:15:05.000 --> 00:15:08.000]  他父親有兩個兒子
[00:15:08.000 --> 00:15:12.000]  一個兒子就是放蕩不羈
[00:15:12.000 --> 00:15:13.000]  浪子
[00:15:13.000 --> 00:15:16.000]  一個就是盡忠職守的
[00:15:16.000 --> 00:15:18.000]  這個兒子
[00:15:18.000 --> 00:15:20.000]  浪子放蕩不羈
[00:15:20.000 --> 00:15:22.000]  就要求爸爸分家產
[00:15:22.000 --> 00:15:23.000]  爸爸
[00:15:23.000 --> 00:15:24.000]  你大把錢
[00:15:24.000 --> 00:15:25.000]  現在你分給我
[00:15:25.000 --> 00:15:26.000]  我現在出去威風
[00:15:26.000 --> 00:15:28.000]  爸爸真的給了他
[00:15:28.000 --> 00:15:30.000]  他就拿著錢出去
[00:15:30.000 --> 00:15:33.000]  結果當然他離開了家裡之後
[00:15:33.000 --> 00:15:34.000]  聖經裡說
[00:15:34.000 --> 00:15:37.000]  因為自己放縱
[00:15:37.000 --> 00:15:39.000]  弄得自己窮途末路
[00:15:39.000 --> 00:15:41.000]  差不多要吃豬哨
[00:15:41.000 --> 00:15:43.000]  那個時候
[00:15:43.000 --> 00:15:45.000]  他突然去到那個時候
[00:15:45.000 --> 00:15:46.000]  他就想
[00:15:46.000 --> 00:15:49.000]  其實我爸爸這麼有錢
[00:15:49.000 --> 00:15:51.000]  其實我現在在這裡吃這些東西
[00:15:51.000 --> 00:15:52.000]  其實我家裡的工人
[00:15:52.000 --> 00:15:54.000]  都吃得比我現在這樣好
[00:15:54.000 --> 00:15:55.000]  他就想
[00:15:55.000 --> 00:15:56.000]  他就說
[00:15:56.000 --> 00:16:00.000]  不如我回去爸爸身邊
[00:16:00.000 --> 00:16:01.000]  他就回去
[00:16:01.000 --> 00:16:03.000]  他就跟爸爸說
[00:16:03.000 --> 00:16:04.000]  爸爸我得罪了神
[00:16:04.000 --> 00:16:05.000]  得罪了你
[00:16:05.000 --> 00:16:07.000]  如果你是那個爸爸
[00:16:07.000 --> 00:16:08.000]  你會怎樣
[00:16:08.000 --> 00:16:09.000]  打死他
