
[00:00:00.000 --> 00:00:11.000]  今晚講到約書亞記講聚散有時,MAYE的訊息
[00:02:29.000 --> 00:02:30.000]  其實它一直在講分地
[00:02:30.000 --> 00:02:32.000]  到了最後
[00:02:32.000 --> 00:02:33.000]  它說了一件很特別的事
[00:02:33.000 --> 00:02:36.000]  就是它在講殺了人的情況
[00:02:36.000 --> 00:02:37.000]  怎樣處理
[00:02:37.000 --> 00:02:38.000]  很有趣
[00:02:38.000 --> 00:02:39.000]  它明明在講分地
[00:02:39.000 --> 00:02:41.000]  它在講殺了人的時候
[00:02:41.000 --> 00:02:42.000]  怎樣處理呢?
[00:02:42.000 --> 00:02:43.000]  古代的時候
[00:02:43.000 --> 00:02:44.000]  在古代近東
[00:02:44.000 --> 00:02:46.000]  他們很流行或者《新約聖經》
[00:02:46.000 --> 00:02:47.000]  你有聽過
[00:02:47.000 --> 00:02:49.000]  以牙還牙 以眼還眼
[00:02:49.000 --> 00:02:52.000]  是當時一種伸張公義的手段
[00:02:52.000 --> 00:02:55.000]  普遍認為都是頗合理的
[00:02:55.000 --> 00:02:58.000]  就是當你殺了一個人的時候
[00:02:58.000 --> 00:03:01.000]  他就面對著被其他人追殺
[00:03:01.000 --> 00:03:04.000]  或者我們會說一命賠一命
[00:03:04.000 --> 00:03:12.000]  但是如果那個人是無心之失呢?
[00:03:12.000 --> 00:03:16.000]  或者如果是一個誤殺的情況
[00:03:16.000 --> 00:03:19.000]  那應該怎樣處理呢?
[00:03:19.000 --> 00:03:21.000]  秉行公義
[00:03:21.000 --> 00:03:25.000]  還是施予憐憫呢?
[00:03:25.000 --> 00:03:27.000]  以色列人作為神的選民
[00:03:27.000 --> 00:03:29.000]  在進入應許之地之後
[00:03:29.000 --> 00:03:32.000]  他應該面對著這些情況
[00:03:32.000 --> 00:03:33.000]  是應該秉行公義
[00:03:33.000 --> 00:03:35.000]  還是施恩憐憫呢?
[00:03:35.000 --> 00:03:37.000]  今天這件事
[00:03:37.000 --> 00:03:41.000]  那個殺人者和我們有什麼關係呢?
[00:03:41.000 --> 00:03:46.000]  稍後我會和大家讀一段聖經
[00:03:46.000 --> 00:03:49.000]  我想和大家讀的時候
[00:03:49.000 --> 00:03:52.000]  你有一個
[00:03:52.000 --> 00:03:58.000]  你用幾個心態
[00:03:58.000 --> 00:03:59.000]  你用三個心態
[00:03:59.000 --> 00:04:00.000]  一個就是
[00:04:00.000 --> 00:04:02.000]  因為我們今天說誤殺
[00:04:02.000 --> 00:04:03.000]  若宣說的
[00:04:03.000 --> 00:04:04.000]  如果你有讀過的話
[00:04:04.000 --> 00:04:06.000]  屠城
[00:04:06.000 --> 00:04:08.000]  分地裡面有很多不同的城市
[00:04:08.000 --> 00:04:10.000]  今天說的是屠城
[00:04:10.000 --> 00:04:12.000]  我想你留意用三個心態
[00:04:12.000 --> 00:04:13.000]  一個就是
[00:04:13.000 --> 00:04:15.000]  設立屠城
[00:04:15.000 --> 00:04:18.000]  這個上帝在想什麼
[00:04:18.000 --> 00:04:20.000]  第二個就是
[00:04:20.000 --> 00:04:23.000]  管理屠城的那些長老
[00:04:23.000 --> 00:04:26.000]  應該怎樣呢?
[00:04:26.000 --> 00:04:27.000]  第三是
[00:04:27.000 --> 00:04:31.000]  躲在屠城的那些人
[00:04:31.000 --> 00:04:32.000]  被人追殺的那些人
[00:04:32.000 --> 00:04:35.000]  他又是什麼心路歷程
[00:04:35.000 --> 00:04:37.000]  我想和大家有三方面的分享
[00:04:37.000 --> 00:04:39.000]  我先讀一讀這段經文
[00:04:39.000 --> 00:04:41.000]  九節的經文
[00:04:41.000 --> 00:04:42.000]  說長不長
[00:04:42.000 --> 00:04:43.000]  說短不短
[00:04:43.000 --> 00:04:44.000]  我們一次過讀完它
[00:04:44.000 --> 00:04:45.000]  好,預備
[00:04:45.000 --> 00:04:46.000]  一、二、三
[00:04:46.000 --> 00:04:49.000]  耶和華曉諭約書亞說
[00:04:49.000 --> 00:04:51.000]  你吩咐以色列人說
[00:04:51.000 --> 00:04:54.000]  你們要照著我
[00:04:54.000 --> 00:04:57.000]  藉著摩西所曉諭你們的
[00:04:57.000 --> 00:05:00.000]  為自己設立屠城
[00:05:00.000 --> 00:05:03.000]  使那無心而誤殺人的
[00:05:03.000 --> 00:05:06.000]  可以逃到那裡
[00:05:06.000 --> 00:05:09.000]  這些城可以作你們逃避
[00:05:09.000 --> 00:05:12.000]  報血仇人的地方
[00:05:12.000 --> 00:05:14.000]  那殺人的要逃到
[00:05:14.000 --> 00:05:17.000]  這些城中的一座城
[00:05:17.000 --> 00:05:19.000]  站在城門口
[00:05:19.000 --> 00:05:21.000]  將他的事情
[00:05:21.000 --> 00:05:25.000]  說給城內的長老們聽
[00:05:25.000 --> 00:05:28.000]  他們就把他收進城裡
[00:05:28.000 --> 00:05:30.000]  給他地方
[00:05:30.000 --> 00:05:33.000]  使他住在他們中間
[00:05:33.000 --> 00:05:37.000]  若是報血仇的追了他來
[00:05:37.000 --> 00:05:39.000]  長老不可將他
[00:05:39.000 --> 00:05:42.000]  交在報血仇的手裡
[00:05:42.000 --> 00:05:45.000]  因為他是素無仇恨
[00:05:45.000 --> 00:05:48.000]  無心殺了人的
[00:05:48.000 --> 00:05:50.000]  他要住在那城裡
[00:05:50.000 --> 00:05:54.000]  站在會眾面前聽審判
[00:05:54.000 --> 00:05:57.000]  等到那時的大祭司死了
[00:05:57.000 --> 00:06:00.000]  殺人的才可以回到
[00:06:00.000 --> 00:06:03.000]  本城本家就是他
[00:06:03.000 --> 00:06:06.000]  所逃出來的那城
[00:06:06.000 --> 00:06:09.000]  於是以色列人在
[00:06:09.000 --> 00:06:11.000]  拿佛他利山地
[00:06:11.000 --> 00:06:14.000]  分定加利利的基底司
[00:06:14.000 --> 00:06:18.000]  在以法連山地分定事劍
[00:06:18.000 --> 00:06:22.000]  在猶大山地分定基列阿巴
[00:06:22.000 --> 00:06:25.000]  基列阿巴就是希伯倫
[00:06:25.000 --> 00:06:28.000]  又在約旦河外耶利哥東
[00:06:28.000 --> 00:06:30.000]  從裡邊之派中
[00:06:30.000 --> 00:06:34.000]  在曠野的平原設立彼息
[00:06:34.000 --> 00:06:36.000]  從加德之派中
[00:06:36.000 --> 00:06:39.000]  設立基列的拉末
[00:06:39.000 --> 00:06:41.000]  從馬拿西之派中
[00:06:41.000 --> 00:06:44.000]  設立巴山的戈蘭
[00:06:44.000 --> 00:06:47.000]  這都是以色列眾人和
[00:06:47.000 --> 00:06:50.000]  在他們中間寄居的外人
[00:06:50.000 --> 00:06:53.000]  所分定的地域
[00:06:53.000 --> 00:06:57.000]  使誤殺人的都可以逃到那裡
[00:06:57.000 --> 00:07:01.000]  不死在報血仇人的手中
[00:07:01.000 --> 00:07:07.000]  等他站在會眾面前聽審判
[00:07:07.000 --> 00:07:13.000]  剛剛到戲還沒到
[00:07:13.000 --> 00:07:15.000]  我漏了一點
[00:07:15.000 --> 00:07:18.000]  想跟大家交代一點背景
[00:07:18.000 --> 00:07:23.000]  這個系列我們在說分地
[00:07:23.000 --> 00:07:26.000]  整個分地是十三到二十二章
[00:07:26.000 --> 00:07:28.000]  一路說十三到十九章
[00:07:28.000 --> 00:07:29.000]  比如上次Sandy說過
[00:07:29.000 --> 00:07:31.000]  是說一般分土地
[00:07:31.000 --> 00:07:34.000]  即是說河東和河西
[00:07:34.000 --> 00:07:36.000]  那十二支派怎樣分地
[00:07:36.000 --> 00:07:38.000]  去到第二十和二十一章
[00:07:38.000 --> 00:07:40.000]  是說特殊分地
[00:07:40.000 --> 00:07:42.000]  我們剛才有讀過二十章
[00:07:42.000 --> 00:07:44.000]  那九節就是成章的經文
[00:07:44.000 --> 00:07:45.000]  說圖成
[00:07:45.000 --> 00:07:48.000]  二十二章下星期阿南會說總結
[00:07:48.000 --> 00:07:52.000]  我想跟大家說第一件事
[00:07:52.000 --> 00:07:53.000]  就是說什麼呢
[00:07:53.000 --> 00:07:59.000]  一路讀下去的時候說報血仇的人
[00:07:59.000 --> 00:08:02.000]  報血仇的人是什麼呢
[00:08:02.000 --> 00:08:05.000]  報血仇的人是指血
[00:08:05.000 --> 00:08:06.000]  即是原來的文字
[00:08:06.000 --> 00:08:08.000]  血的報仇者
[00:08:08.000 --> 00:08:13.000]  那個意思不是直接說報仇的
[00:08:13.000 --> 00:08:16.000]  因為那個字原來的文字是說
[00:08:16.000 --> 00:08:18.000]  贖回
[00:08:18.000 --> 00:08:19.000]  意思是什麼呢
[00:08:19.000 --> 00:08:21.000]  贖回即是什麼意思
[00:08:21.000 --> 00:08:23.000]  即大概是那時候
[00:08:23.000 --> 00:08:25.000]  如果他們家族裏面有人
[00:08:25.000 --> 00:08:29.000]  因為不同的情況受到虧損
[00:08:29.000 --> 00:08:31.000]  例如受到虧損
[00:08:31.000 --> 00:08:32.000]  即是那些家族其他成員
[00:08:32.000 --> 00:08:35.000]  有責任要贖回
[00:08:35.000 --> 00:08:36.000]  回到虧損做的事
[00:08:36.000 --> 00:08:39.000]  例如有些親屬
[00:08:39.000 --> 00:08:42.000]  因為錢的緣故要賣了田地
[00:08:42.000 --> 00:08:44.000]  你知產業對他們來說是重要
[00:08:44.000 --> 00:08:46.000]  又或者他賣了身
[00:08:46.000 --> 00:08:48.000]  那他需要家族有人
[00:08:48.000 --> 00:08:50.000]  有個責任要贖回他回來
[00:08:50.000 --> 00:08:53.000]  又或者他的家族有成員
[00:08:53.000 --> 00:08:57.000]  那個老公男人去世了
[00:08:57.000 --> 00:09:01.000]  他需要娶了他的親屬
[00:09:01.000 --> 00:09:05.000]  那個剩下的太太寡婦
[00:09:05.000 --> 00:09:07.000]  為他留後
[00:09:07.000 --> 00:09:09.000]  即這個贖回這件事
[00:09:09.000 --> 00:09:12.000]  是在他們裏面有這樣的概念
[00:09:12.000 --> 00:09:17.000]  所以當那個家族的成員
[00:09:17.000 --> 00:09:20.000]  有人被殺
[00:09:20.000 --> 00:09:21.000]  即是說那個家族
[00:09:21.000 --> 00:09:24.000]  蒙受了虧損少了一個人
[00:09:24.000 --> 00:09:27.000]  所以其他的家族成員
[00:09:27.000 --> 00:09:31.000]  就有責任去追討回這個虧損
[00:09:31.000 --> 00:09:33.000]  最簡單的方式
[00:09:33.000 --> 00:09:37.000]  就是殺回殺了你家裏的人
[00:09:37.000 --> 00:09:39.000]  即是他當時的背景那樣東西
[00:09:39.000 --> 00:09:40.000]  所以他不是直接說報仇
[00:09:40.000 --> 00:09:42.000]  其實他是整體的用法
[00:09:42.000 --> 00:09:45.000]  所以有時聽聖經其他地方都說
[00:09:45.000 --> 00:09:47.000]  你的家人要幫忙贖回田地
[00:09:47.000 --> 00:09:49.000]  你那個誰誰就要幫忙
[00:09:49.000 --> 00:09:51.000]  在他的弟弟那裏
[00:09:51.000 --> 00:09:53.000]  弟弟去世了要幫他留後
[00:09:53.000 --> 00:09:55.000]  其實是整個家族的概念
[00:09:55.000 --> 00:09:58.000]  是他要維繫整個家族的情況
[00:09:58.000 --> 00:10:00.000]  所以在報血仇裏面
[00:10:00.000 --> 00:10:03.000]  不只是講報仇是講贖回
[00:10:03.000 --> 00:10:07.000]  以至以牙還牙以眼還眼
[00:10:07.000 --> 00:10:11.000]  在當時來說是一個很普遍的文化
[00:10:11.000 --> 00:10:14.000]  但你剛才在讀的時候
[00:10:14.000 --> 00:10:16.000]  如果你有留意
[00:10:16.000 --> 00:10:20.000]  其實可以直接下他的名字
[00:10:20.000 --> 00:10:23.000]  他第三節在讀的時候
[00:10:23.000 --> 00:10:25.000]  他原來的文字有這樣的結構
[00:10:25.000 --> 00:10:27.000]  有些學者這樣寫出來
[00:10:27.000 --> 00:10:29.000]  你在讀的時候你都留意到我猜你
[00:10:29.000 --> 00:10:31.000]  他在講殺了人的人
[00:10:31.000 --> 00:10:34.000]  其實是在講一些錯誤
[00:10:34.000 --> 00:10:36.000]  他不是故意的
[00:10:36.000 --> 00:10:38.000]  他因為沒有心
[00:10:38.000 --> 00:10:40.000]  他是做了一些事
[00:10:40.000 --> 00:10:43.000]  他是強調了整段經文強調
[00:10:43.000 --> 00:10:45.000]  那個屠城
[00:10:45.000 --> 00:10:47.000]  或者有些學者說比較好的方式
[00:10:47.000 --> 00:10:49.000]  就是一個庇護城
[00:10:49.000 --> 00:10:51.000]  因為他不是被他
[00:10:51.000 --> 00:10:53.000]  我們俗一點說不是被他著草的
[00:10:53.000 --> 00:10:55.000]  是保護他的
[00:10:55.000 --> 00:10:58.000]  其實他沒有心殺人的
[00:10:58.000 --> 00:11:00.000]  所以其實他強調的是
[00:11:00.000 --> 00:11:02.000]  沒有心和他是誤殺
[00:11:02.000 --> 00:11:05.000]  所以屠城或者庇護城的設立
[00:11:05.000 --> 00:11:08.000]  不是在講十誡莊中不可殺人
[00:11:08.000 --> 00:11:09.000]  你可以廢了它
[00:11:09.000 --> 00:11:10.000]  不是
[00:11:10.000 --> 00:11:12.000]  因為其他聖經的經文講得很清楚
[00:11:12.000 --> 00:11:14.000]  我等一下閒兄都會講到
[00:11:14.000 --> 00:11:16.000]  如果你是有心去殺了一個人的話
[00:11:16.000 --> 00:11:18.000]  你那個流血人的罪
[00:11:18.000 --> 00:11:20.000]  你就要被人追討
[00:11:20.000 --> 00:11:22.000]  所以
[00:11:22.000 --> 00:11:24.000]  這裡講的是誤殺
[00:11:24.000 --> 00:11:26.000]  是講沒有心
[00:11:26.000 --> 00:11:27.000]  而屠城的設立
[00:11:27.000 --> 00:11:29.000]  有些很特別的地方是什麼呢
[00:11:29.000 --> 00:11:30.000]  我覺得聖經有時
[00:11:30.000 --> 00:11:31.000]  如果你有多少背景
[00:11:31.000 --> 00:11:33.000]  你會覺得很特別是
[00:11:33.000 --> 00:11:35.000]  屠城或者庇護城的設立
[00:11:35.000 --> 00:11:36.000]  在古代近東
[00:11:36.000 --> 00:11:38.000]  是只有以色列人有的
[00:11:38.000 --> 00:11:41.000]  就是對於其他的國家來講
[00:11:41.000 --> 00:11:43.000]  以牙還牙 以眼還眼
[00:11:43.000 --> 00:11:45.000]  是一件很公道的事
[00:11:45.000 --> 00:11:46.000]  所以其實你應該殺了他
[00:11:46.000 --> 00:11:47.000]  沒問題的
[00:11:47.000 --> 00:11:49.000]  不過神在以色列中間
[00:11:49.000 --> 00:11:51.000]  當以色列人進入到加南
[00:11:51.000 --> 00:11:53.000]  佔領了一個地方
[00:11:53.000 --> 00:11:54.000]  分完地之後
[00:11:54.000 --> 00:11:57.000]  當新的政府政權開始
[00:11:57.000 --> 00:12:00.000]  他怎樣去管治這個國家
[00:12:00.000 --> 00:12:01.000]  他就設立了這樣的規則
[00:12:01.000 --> 00:12:02.000]  在分完地之後
[00:12:02.000 --> 00:12:04.000]  有一個特別的條例
[00:12:04.000 --> 00:12:05.000]  一個特殊的條例
[00:12:05.000 --> 00:12:07.000]  誤殺怎麼處理
[00:12:07.000 --> 00:12:10.000]  設立屠城
[00:12:10.000 --> 00:12:12.000]  是很特別的一件事
[00:12:12.000 --> 00:12:15.000]  是講當上帝要去追討公義的時候
[00:12:15.000 --> 00:12:19.000]  他是特別講一些誤殺的情況
[00:12:19.000 --> 00:12:21.000]  你要怎樣去處理
[00:12:21.000 --> 00:12:22.000]  經文幾次
[00:12:22.000 --> 00:12:23.000]  你讀到的時候
[00:12:23.000 --> 00:12:24.000]  經文幾次我提到
[00:12:24.000 --> 00:12:27.000]  就說當那個報血仇的人去到
[00:12:27.000 --> 00:12:30.000]  他不是講什麼情況
[00:12:30.000 --> 00:12:33.000]  可以殺了那個誤殺的人
[00:12:33.000 --> 00:12:35.000]  他不是這樣講的
[00:12:35.000 --> 00:12:37.000]  他是多次的講
[00:12:37.000 --> 00:12:40.000]  怎樣那個報血仇的人
[00:12:40.000 --> 00:12:43.000]  都不可以殺那個誤殺的人
[00:12:43.000 --> 00:12:46.000]  你看到他講幾次都是這樣
[00:12:46.000 --> 00:12:48.000]  這個很有意思的位置就是
[00:12:48.000 --> 00:12:51.000]  你家裡被人殺了的人
[00:12:51.000 --> 00:12:52.000]  當然是火遮眼
[00:12:52.000 --> 00:12:53.000]  但是來到的時候
[00:12:53.000 --> 00:12:55.000]  最少他在講
[00:12:55.000 --> 00:12:58.000]  上帝在公義的處理的同時
[00:12:58.000 --> 00:13:00.000]  他的憐憫的方式就是
[00:13:00.000 --> 00:13:04.000]  要給這件事件有一個空間去處理
[00:13:04.000 --> 00:13:08.000]  有一個capacity停一停下來
[00:13:08.000 --> 00:13:09.000]  不是立即一來到
[00:13:09.000 --> 00:13:10.000]  你殺了我弟弟
[00:13:10.000 --> 00:13:11.000]  我就立即殺了你
[00:13:11.000 --> 00:13:12.000]  不是這樣
[00:13:12.000 --> 00:13:13.000]  是有一個這樣的空間
[00:13:13.000 --> 00:13:14.000]  所以上帝在這裏是
[00:13:14.000 --> 00:13:18.000]  將公義和憐憫放在一起
[00:13:18.000 --> 00:13:19.000]  這樣去處理
[00:13:19.000 --> 00:13:20.000]  我在這裏差多一句
[00:13:20.000 --> 00:13:23.000]  等一下閃起
[00:13:23.000 --> 00:13:24.000]  聖經說
[00:13:24.000 --> 00:13:26.000]  如果一個真是有心殺了人的人
[00:13:26.000 --> 00:13:27.000]  他是要處死他
[00:13:27.000 --> 00:13:29.000]  但是在古代近東的時候
[00:13:29.000 --> 00:13:30.000]  其實有另外不同的
[00:13:30.000 --> 00:13:31.000]  我看過一些資料
[00:13:31.000 --> 00:13:34.000]  關於當時一些閃軸的內容
[00:13:34.000 --> 00:13:37.000]  它說他除了殺了那個人
[00:13:37.000 --> 00:13:39.000]  還可以給錢的
[00:13:39.000 --> 00:13:42.000]  就是你可以解決那件事
[00:13:42.000 --> 00:13:43.000]  但是在聖經的記載
[00:13:43.000 --> 00:13:45.000]  如果那個人真是有心去殺那個人
[00:13:45.000 --> 00:13:47.000]  其實根據律法所講
[00:13:47.000 --> 00:13:49.000]  他是要治死他
[00:13:49.000 --> 00:13:50.000]  不是錢可以代替
[00:13:50.000 --> 00:13:51.000]  所以當那件事
[00:13:51.000 --> 00:13:53.000]  真是一個罪惡的時候
[00:13:53.000 --> 00:13:55.000]  上帝是要解決他
[00:13:55.000 --> 00:13:56.000]  但是他也有人死了
[00:13:56.000 --> 00:13:57.000]  但是他在這些
[00:13:57.000 --> 00:13:59.000]  這麼特殊的情況的時候
[00:13:59.000 --> 00:14:00.000]  上帝就要強調
[00:14:00.000 --> 00:14:02.000]  那個憐憫就是要給一個capacity
[00:14:02.000 --> 00:14:03.000]  接下來怎樣做呢
[00:14:03.000 --> 00:14:09.000]  然後就下去第二點
[00:14:09.000 --> 00:14:11.000]  接著就說在城門口
[00:14:11.000 --> 00:14:12.000]  那個殺了人那個人
[00:14:12.000 --> 00:14:13.000]  去到那個屠城的時候
[00:14:13.000 --> 00:14:14.000]  要去城門口
[00:14:14.000 --> 00:14:15.000]  城門口是當時
[00:14:15.000 --> 00:14:17.000]  一些古代很重要的地方
[00:14:17.000 --> 00:14:19.000]  如果你讀《路德記》那些
[00:14:19.000 --> 00:14:22.000]  所以那些城的領袖
[00:14:22.000 --> 00:14:23.000]  就在城門口
[00:14:23.000 --> 00:14:24.000]  城門口就是當時
[00:14:24.000 --> 00:14:26.000]  處理一些重要的事情
[00:14:26.000 --> 00:14:28.000]  就在城門口發生的
[00:14:28.000 --> 00:14:29.000]  《路德記》你記得嗎
[00:14:29.000 --> 00:14:31.000]  所以如果你今天的話
[00:14:31.000 --> 00:14:33.000]  大概如果你有些重要的事
[00:14:33.000 --> 00:14:34.000]  你回來YS
[00:14:34.000 --> 00:14:35.000]  我們這裡城門口
[00:14:35.000 --> 00:14:37.000]  但是你可能要抓住阿南
[00:14:37.000 --> 00:14:39.000]  就說阿南我有些重要的事
[00:14:39.000 --> 00:14:41.000]  阿南是我們的長老
[00:14:41.000 --> 00:14:42.000]  領袖來的
[00:14:42.000 --> 00:14:43.000]  話得事的
[00:14:43.000 --> 00:14:45.000]  你就要去找他去處理一下
[00:14:45.000 --> 00:14:46.000]  城門口可能在後面
[00:14:46.000 --> 00:14:48.000]  因為阿南坐在後面了
[00:14:48.000 --> 00:14:50.000]  所以對那個長老來說
[00:14:50.000 --> 00:14:53.000]  其實第四節一直到第六節
[00:14:53.000 --> 00:14:54.000]  他講得很清楚
[00:14:54.000 --> 00:14:56.000]  他是怎樣做的
[00:14:56.000 --> 00:14:59.000]  他講有些學者也是用著
[00:14:59.000 --> 00:15:00.000]  你知道在希伯來文
[00:15:00.000 --> 00:15:02.000]  他有些不同的表達的時候
[00:15:02.000 --> 00:15:04.000]  在一個線型的結構中間
[00:15:04.000 --> 00:15:05.000]  講一些重要的東西
[00:15:05.000 --> 00:15:08.000]  他講殺人的人去到的時候
[00:15:08.000 --> 00:15:09.000]  他需要
[00:15:09.000 --> 00:15:11.000]  他不是沒有責任的
[00:15:11.000 --> 00:15:14.000]  他是需要將他的情況
[00:15:14.000 --> 00:15:16.000]  告訴那個長老
[00:15:16.000 --> 00:15:18.000]  而那個長老呢
[00:15:18.000 --> 00:15:20.000]  要招他入城
[00:15:20.000 --> 00:15:22.000]  給地方他住
[00:15:22.000 --> 00:15:25.000]  當有人追殺到他來的時候
[00:15:25.000 --> 00:15:26.000]  他講得很清楚
[00:15:26.000 --> 00:15:30.000]  他是不可以就這樣交給他的
[00:15:30.000 --> 00:15:33.000]  而是他要等他那個人
[00:15:33.000 --> 00:15:34.000]  誤殺那個人
[00:15:34.000 --> 00:15:36.000]  可以住在城裡面
[00:15:36.000 --> 00:15:39.000]  直至到在眾人的面前受審
[00:15:39.000 --> 00:15:40.000]  甚至乎呢
[00:15:40.000 --> 00:15:43.000]  上面那裡是講他來到的時候做什麼
[00:15:43.000 --> 00:15:45.000]  下面那裡是講他審判完之後
[00:15:45.000 --> 00:15:47.000]  大祭司死了之後
[00:15:47.000 --> 00:15:51.000]  才可以回到本城
[00:15:51.000 --> 00:15:53.000]  我覺得這裡
[00:15:53.000 --> 00:15:56.000]  有一個位置很有意思就是
[00:15:56.000 --> 00:16:01.000]  其實他在講
[00:16:01.000 --> 00:16:06.000]  可以留一個下章
[00:16:06.000 --> 00:16:07.000]  整個庇護城
[00:16:07.000 --> 00:16:09.000]  如果你讀到第七第八節
[00:16:09.000 --> 00:16:11.000]  有六座
[00:16:11.000 --> 00:16:14.000]  六座庇護城
[00:16:14.000 --> 00:16:16.000]  全部都是屬於利美人的
[00:16:16.000 --> 00:16:20.000]  當十三章去到第十九章
[00:16:20.000 --> 00:16:21.000]  十二支派
[00:16:21.000 --> 00:16:22.000]  無論是河東和河西
[00:16:22.000 --> 00:16:24.000]  已經分了地
[00:16:24.000 --> 00:16:27.000]  去到第二十章講屠城
[00:16:27.000 --> 00:16:30.000]  二十一章就講分地給利美人
[00:16:30.000 --> 00:16:33.000]  而在利美人所得的四十八座城裡面
[00:16:33.000 --> 00:16:36.000]  有六座是屠城
[00:16:36.000 --> 00:16:39.000]  河東河西分別有三座
[00:16:39.000 --> 00:16:41.000]  你看到地圖可能小小的
[00:16:41.000 --> 00:16:45.000]  左右邊大概是很平均的覆蓋了
[00:16:45.000 --> 00:16:49.000]  整個以色列人在迦南那個地方
[00:16:52.000 --> 00:16:53.000]  我預備到這裡的時候
[00:16:53.000 --> 00:16:55.000]  就覺得很有意思就是
[00:16:55.000 --> 00:17:00.000]  上帝在設立一個制度
[00:17:00.000 --> 00:17:06.000]  是幫助他們面對一些特殊的情況
[00:17:06.000 --> 00:17:08.000]  如果有誤殺的時候
[00:17:08.000 --> 00:17:11.000]  我覺得他這裡講的一件事
[00:17:11.000 --> 00:17:13.000]  很有意思就是
[00:17:13.000 --> 00:17:17.000]  就算他們是殺人犯
[00:17:17.000 --> 00:17:19.000]  誤殺也是殺人對不對
[00:17:20.000 --> 00:17:22.000]  誤殺也是殺了人
[00:17:22.000 --> 00:17:25.000]  但是他在城市當中
[00:17:25.000 --> 00:17:29.000]  仍然得到一個很人性的對待
[00:17:29.000 --> 00:17:31.000]  你明白我的意思嗎
[00:17:31.000 --> 00:17:34.000]  他不是立刻收你去監獄
[00:17:34.000 --> 00:17:37.000]  他的經文是說
[00:17:37.000 --> 00:17:39.000]  當他去到的時候
[00:17:39.000 --> 00:17:44.000]  那個殺人的逃到城的其中一個站
