
[00:00:00.000 --> 00:00:02.840]  保羅是一個旅行報道家
[00:05:04.320 --> 00:05:07.920]  我們基督徒在這個世界是一個旅程
[00:05:07.920 --> 00:05:09.920]  我們一起向前走
[00:05:09.920 --> 00:05:13.920]  我們應該有一種冒險的精神
[00:05:13.920 --> 00:05:17.520]  我們的人生就是一個冒險的旅程
[00:05:17.520 --> 00:05:20.320]  有時候我們會在一個地方停留久一點
[00:05:20.320 --> 00:05:24.320]  有時候我們在一個地方停留少一點
[00:05:24.320 --> 00:05:27.120]  但是我們是不會不向前走的
[00:05:27.120 --> 00:05:29.520]  我們始終都向前走的
[00:05:29.520 --> 00:05:33.520]  我們有時候雖然覺得安定很重要
[00:05:33.520 --> 00:05:35.520]  但是你知道是不會的
[00:05:35.520 --> 00:05:37.520]  香港人我們買一層樓
[00:05:37.520 --> 00:05:39.520]  安定了,我們不要到處搬
[00:05:39.520 --> 00:05:41.520]  不要到處租
[00:05:41.520 --> 00:05:43.520]  我們買一層樓
[00:05:43.520 --> 00:05:46.520]  自己就可以永遠永遠幸福快樂地生活在那裏
[00:05:46.520 --> 00:05:47.520]  會不會呢?
[00:05:47.520 --> 00:05:48.520]  是不會的
[00:05:48.520 --> 00:05:50.520]  那層樓有很多東西要搞
[00:05:50.520 --> 00:05:52.520]  我們以為裝修好之後就搞定了
[00:05:52.520 --> 00:05:54.520]  我們花了很多錢裝修好漂亮了
[00:05:54.520 --> 00:05:57.520]  覺得三年就開始有些地方有問題了
[00:05:57.520 --> 00:06:00.520]  覺得十年八年就更多地方有問題了
[00:06:00.520 --> 00:06:04.520]  我的朋友已經買了一層樓十幾年了
[00:06:04.520 --> 00:06:06.520]  最近很多人都要裝修
[00:06:06.520 --> 00:06:08.520]  十幾年了就要再搞一次
[00:06:08.520 --> 00:06:10.520]  又要找地方搬住
[00:06:10.520 --> 00:06:11.520]  然後裝修
[00:06:11.520 --> 00:06:15.520]  好像Vincent最後都裝修好了
[00:06:15.520 --> 00:06:17.520]  要搞的嘛
[00:06:17.520 --> 00:06:19.520]  你不可能永遠都是這樣
[00:06:19.520 --> 00:06:20.520]  那些東西會損耗的
[00:06:20.520 --> 00:06:21.520]  那些東西會壞的
[00:06:21.520 --> 00:06:23.520]  你全屋換了冷氣
[00:06:23.520 --> 00:06:27.520]  我們可以安安樂樂永遠幸福快樂地有冷氣
[00:06:27.520 --> 00:06:28.520]  不是的
[00:06:28.520 --> 00:06:30.520]  幾年這部壞過幾年那部壞
[00:06:30.520 --> 00:06:32.520]  然後又要搞又搞那些東西
[00:06:32.520 --> 00:06:33.520]  我們都不會定的
[00:06:33.520 --> 00:06:37.520]  就算我們那層樓弄得多好
[00:06:37.520 --> 00:06:39.520]  我們覺得有多久可以熬呢?
[00:06:39.520 --> 00:06:41.520]  有時有意外發生的
[00:06:41.520 --> 00:06:44.520]  土瓜灣我們知道樓會倒的
[00:06:44.520 --> 00:06:45.520]  你弄多漂亮都是假的
[00:06:45.520 --> 00:06:46.520]  那層樓搞不定
[00:06:46.520 --> 00:06:48.520]  靠不住就靠不住
[00:06:48.520 --> 00:06:50.520]  世界周圍地方都經常都躲在那裏
[00:06:50.520 --> 00:06:51.520]  躲在那裏倒樓
[00:06:51.520 --> 00:06:53.520]  當然有些樓會倒的
[00:06:53.520 --> 00:06:55.520]  最近就巴西倒了
[00:06:55.520 --> 00:06:56.520]  巴西倒天橋
[00:06:56.520 --> 00:07:01.520]  所以我們很難安安樂樂的
[00:07:01.520 --> 00:07:03.520]  工作也是
[00:07:03.520 --> 00:07:04.520]  我們有時找一份工作
[00:07:04.520 --> 00:07:06.520]  我們好像以前日本人
[00:07:06.520 --> 00:07:08.520]  中國人不是很濃厚的心態
[00:07:08.520 --> 00:07:10.520]  找一份工作就一輩子做那份工作
[00:07:10.520 --> 00:07:12.520]  我們都不會轉工
[00:07:12.520 --> 00:07:14.520]  我們找到一個適合的工作
[00:07:14.520 --> 00:07:16.520]  我們就永遠坐在那裏
[00:07:16.520 --> 00:07:17.520]  又不一定可以的
[00:07:17.520 --> 00:07:20.520]  我以前有個團契
[00:07:20.520 --> 00:07:21.520]  有個弟兄
[00:07:21.520 --> 00:07:23.520]  他都是那些喜歡穩穩定定
[00:07:23.520 --> 00:07:24.520]  不需要動的人
[00:07:24.520 --> 00:07:26.520]  他找了一份工作
[00:07:26.520 --> 00:07:28.520]  在電腦公司做到很高層
[00:07:28.520 --> 00:07:30.520]  他從來沒有轉過工
[00:07:30.520 --> 00:07:33.520]  但他從來沒有找過工作
[00:07:33.520 --> 00:07:36.520]  但他特別是十多年前
[00:07:36.520 --> 00:07:38.520]  很少人收購
[00:07:38.520 --> 00:07:40.520]  結果他幾間公司有人收購
[00:07:40.520 --> 00:07:42.520]  所以他轉了另一間公司的名字
[00:07:42.520 --> 00:07:44.520]  然後那間公司又被人收購
[00:07:44.520 --> 00:07:45.520]  所以他轉了三次工
[00:07:45.520 --> 00:07:47.520]  其實他沒有轉過工
[00:07:47.520 --> 00:07:48.520]  但他轉老闆
[00:07:48.520 --> 00:07:49.520]  老闆在那裏換
[00:07:49.520 --> 00:07:51.520]  然後同事在那裏換
[00:07:51.520 --> 00:07:52.520]  我們以為有份工作了
[00:07:52.520 --> 00:07:54.520]  有班同事我們這麼開心
[00:07:54.520 --> 00:07:56.520]  一起生活
[00:07:56.520 --> 00:07:57.520]  一起工作
[00:07:57.520 --> 00:07:58.520]  有時你不走
[00:07:58.520 --> 00:08:00.520]  有些人就喜歡走
[00:08:00.520 --> 00:08:02.520]  剛才早堂的藥位告訴我
[00:08:02.520 --> 00:08:04.520]  他經常都轉工
[00:08:04.520 --> 00:08:06.520]  經常會遇見不同的人
[00:08:06.520 --> 00:08:07.520]  有時我們不走
[00:08:07.520 --> 00:08:09.520]  同事會走
[00:08:09.520 --> 00:08:10.520]  有些人告訴我
[00:08:10.520 --> 00:08:11.520]  上班了三年
[00:08:11.520 --> 00:08:13.520]  去到就最新那個
[00:08:13.520 --> 00:08:15.520]  三年之後他就最舊那個
[00:08:15.520 --> 00:08:16.520]  同事已經換了
[00:08:16.520 --> 00:08:18.520]  整個部門的人已經不用了
[00:08:18.520 --> 00:08:21.520]  所以都等於去了新公司打工
[00:08:21.520 --> 00:08:22.520]  公司很重要
[00:08:22.520 --> 00:08:24.520]  就是有人跟你一起工作
[00:08:24.520 --> 00:08:26.520]  如果所有同事都不同了
[00:08:26.520 --> 00:08:28.520]  那你跟他的新公司找工作有什麼分別呢
[00:08:28.520 --> 00:08:30.520]  其實沒有什麼分別
[00:08:30.520 --> 00:08:34.520]  我們在一個冒險的旅程裏面
[00:08:34.520 --> 00:08:36.520]  我們不知道下一步會發生什麼事
[00:08:36.520 --> 00:08:38.520]  中國人
[00:08:38.520 --> 00:08:40.520]  香港人現在我們說生涯規劃
[00:08:40.520 --> 00:08:41.520]  就是這樣
[00:08:41.520 --> 00:08:42.520]  一出生就被人養大
[00:08:42.520 --> 00:08:44.520]  自己養不大自己
[00:08:44.520 --> 00:08:45.520]  然後就學讀書
[00:08:45.520 --> 00:08:47.520]  我們讀了二十多年書
[00:08:47.520 --> 00:08:49.520]  然後二十多歲的時候就找一個職業
[00:08:49.520 --> 00:08:50.520]  找份工作
[00:08:50.520 --> 00:08:52.520]  然後找到我們希望適合的
[00:08:52.520 --> 00:08:54.520]  我們求問上帝的旨意
[00:08:54.520 --> 00:08:55.520]  找到適合的
[00:08:55.520 --> 00:08:56.520]  我們就幾十年就打了份工
[00:08:56.520 --> 00:08:57.520]  然後就退休
[00:08:57.520 --> 00:08:59.520]  退休就想想去哪裏玩
[00:08:59.520 --> 00:09:01.520]  有什麼吃就算了
[00:09:01.520 --> 00:09:03.520]  我們人生的規劃
[00:09:03.520 --> 00:09:06.520]  好像只是最重要就是中間那份工作
[00:09:06.520 --> 00:09:08.520]  這個就是人生規劃
[00:09:08.520 --> 00:09:09.520]  就是要做什麼
[00:09:09.520 --> 00:09:11.520]  幾十年我們賺什麼錢
[00:09:11.520 --> 00:09:13.520]  但是聖經告訴我們
[00:09:13.520 --> 00:09:15.520]  上帝給人生的生命
[00:09:15.520 --> 00:09:17.520]  給人的挑戰
[00:09:17.520 --> 00:09:20.520]  並不只是規定在某一個年紀
[00:09:20.520 --> 00:09:23.520]  聖經說
[00:09:23.520 --> 00:09:25.520]  在上帝裏面的人生規劃
[00:09:25.520 --> 00:09:27.520]  是很難說的
[00:09:27.520 --> 00:09:29.520]  是什麼都會發生的
[00:09:29.520 --> 00:09:31.520]  上帝呼召人可以呼召很小的
[00:09:31.520 --> 00:09:33.520]  撒姆爾很小的時候
[00:09:33.520 --> 00:09:35.520]  被上帝呼召
[00:09:35.520 --> 00:09:36.520]  要他做先知
[00:09:36.520 --> 00:09:38.520]  將上帝的說話向以利說
[00:09:38.520 --> 00:09:40.520]  他不單呼召馬上就做了
[00:09:40.520 --> 00:09:43.520]  他一跟以利說上帝的說話
[00:09:43.520 --> 00:09:45.520]  他已經做了一個先知的角色
[00:09:45.520 --> 00:09:47.520]  說話繼續來的
[00:09:47.520 --> 00:09:49.520]  繼續有說話給他聽的
[00:09:49.520 --> 00:09:50.520]  他繼續去選擇
[00:09:50.520 --> 00:09:52.520]  所以撒姆爾很早被呼召
[00:09:52.520 --> 00:09:54.520]  也很早做了這個工作
[00:09:54.520 --> 00:09:56.520]  直到他年老的時候
[00:09:56.520 --> 00:09:58.520]  大衛也很早被呼召的
[00:09:58.520 --> 00:10:00.520]  撒姆爾找大衛
[00:10:00.520 --> 00:10:01.520]  大衛那時候很小的時候
[00:10:01.520 --> 00:10:03.520]  他在我看樣子
[00:10:03.520 --> 00:10:04.520]  高納他做王
[00:10:04.520 --> 00:10:06.520]  但是他很久都沒有做到
[00:10:06.520 --> 00:10:08.520]  他還要一個很長的時間
[00:10:08.520 --> 00:10:09.520]  來掙扎
[00:10:09.520 --> 00:10:10.520]  來尋求
[00:10:10.520 --> 00:10:12.520]  來操練
[00:10:12.520 --> 00:10:15.520]  掃羅做將軍
[00:10:15.520 --> 00:10:16.520]  又要走難
[00:10:16.520 --> 00:10:18.520]  我估計要搞幾十年
[00:10:18.520 --> 00:10:20.520]  因為掃羅也做了四十年皇帝
[00:10:20.520 --> 00:10:22.520]  所以要搞幾十年
[00:10:22.520 --> 00:10:23.520]  他才真的有機會
[00:10:23.520 --> 00:10:25.520]  去實踐上帝給他的使命
[00:10:25.520 --> 00:10:27.520]  去做一個以色列王
[00:10:27.520 --> 00:10:29.520]  他還是做猶大王
[00:10:29.520 --> 00:10:30.520]  才做了七年
[00:10:30.520 --> 00:10:32.520]  接著才有機會再做以色列王
[00:10:32.520 --> 00:10:34.520]  也要到中年的時候
[00:10:34.520 --> 00:10:37.520]  才真正能夠去承擔起
[00:10:37.520 --> 00:10:38.520]  上帝給他的使命
[00:10:38.520 --> 00:10:39.520]  所以他一早就知道
[00:10:39.520 --> 00:10:41.520]  他一早就被呼召做這個工作
[00:10:41.520 --> 00:10:43.520]  但是他是沒有機會做的
[00:10:43.520 --> 00:10:45.520]  他要經過很多的掙扎
[00:10:45.520 --> 00:10:46.520]  摩西我們知道
[00:10:46.520 --> 00:10:47.520]  到了八十歲
[00:10:47.520 --> 00:10:48.520]  上帝才呼召他
[00:10:48.520 --> 00:10:50.520]  來帶領這些人出埃及
[00:10:50.520 --> 00:10:51.520]  基本上已經收工了
[00:10:51.520 --> 00:10:52.520]  八十歲
[00:10:52.520 --> 00:10:54.520]  基本上想想明天吃什麼
[00:10:54.520 --> 00:10:55.520]  下個禮拜去哪裡玩
[00:10:55.520 --> 00:10:56.520]  這樣的生活
[00:10:56.520 --> 00:10:58.520]  當然摩西不能這樣
[00:10:58.520 --> 00:11:00.520]  其實他約看羊
[00:11:00.520 --> 00:11:01.520]  每天喝羊奶
[00:11:01.520 --> 00:11:02.520]  吃羊扒
[00:11:02.520 --> 00:11:03.520]  那就算了
[00:11:03.520 --> 00:11:04.520]  過了下半生
[00:11:04.520 --> 00:11:06.520]  過了剩下的日子
[00:11:06.520 --> 00:11:07.520]  但是在這些
[00:11:07.520 --> 00:11:09.520]  應該在探世界的日子
[00:11:09.520 --> 00:11:10.520]  上帝呼召他
[00:11:10.520 --> 00:11:12.520]  要做很大的工作
[00:11:12.520 --> 00:11:14.520]  帶領這些人出埃及
[00:11:14.520 --> 00:11:15.520]  所以
[00:11:15.520 --> 00:11:17.520]  人生是一個冒險
[00:11:17.520 --> 00:11:19.520]  冒險的旅程
[00:11:19.520 --> 00:11:20.520]  我們不知道明天
[00:11:20.520 --> 00:11:22.520]  只要我們沒有去到終點的話
[00:11:22.520 --> 00:11:23.520]  我們都不知道
[00:11:23.520 --> 00:11:24.520]  下一步會發生什麼事
[00:11:24.520 --> 00:11:26.520]  我們還有很多新的經歷
[00:11:26.520 --> 00:11:27.520]  可能沒有了
[00:11:27.520 --> 00:11:29.520]  可能一早已經在做
[00:11:29.520 --> 00:11:30.520]  好像薩姆一樣
[00:11:30.520 --> 00:11:31.520]  就在做那些事
[00:11:31.520 --> 00:11:32.520]  你繼續做吧
[00:11:32.520 --> 00:11:33.520]  做到死為止
[00:11:33.520 --> 00:11:34.520]  都是那份工作
[00:11:34.520 --> 00:11:35.520]  都是那份職業
[00:11:35.520 --> 00:11:36.520]  但是都可能
[00:11:36.520 --> 00:11:37.520]  你好像摩西一樣
[00:11:37.520 --> 00:11:38.520]  去到基本上收工的時候
[00:11:38.520 --> 00:11:40.520]  上帝就呼召你
[00:11:40.520 --> 00:11:43.520]  去為他做很重要的事
[00:11:43.520 --> 00:11:46.520]  我們要有這個準備
[00:11:46.520 --> 00:11:48.520]  我們有很多路要走
[00:11:48.520 --> 00:11:51.520]  只要一天我們沒有到終點
[00:11:51.520 --> 00:11:53.520]  我們都不要當自己去到終點
[00:11:53.520 --> 00:11:55.520]  就在這裡開椅子喝杯咖啡
[00:11:55.520 --> 00:11:57.520]  等那個終點來到了
[00:11:57.520 --> 00:11:59.520]  我們還有很多路要走
[00:11:59.520 --> 00:12:02.520]  上帝會有他自己的呼召
[00:12:02.520 --> 00:12:03.520]  教會也一樣
[00:12:03.520 --> 00:12:05.520]  我們都有很多路要走
[00:12:05.520 --> 00:12:07.520]  我們都不可以永遠停在那裡
[00:12:07.520 --> 00:12:09.520]  我們不要以為我們買了一個地方
[00:12:09.520 --> 00:12:11.520]  我們就很安樂的在這裡
[00:12:11.520 --> 00:12:14.520]  我們以後在這裡永遠快樂地生活在一起
[00:12:14.520 --> 00:12:16.520]  不一定可以的
[00:12:16.520 --> 00:12:18.520]  我們不知道這區會發展成怎樣
[00:12:18.520 --> 00:12:20.520]  或者教會會發展成怎樣
[00:12:20.520 --> 00:12:21.520]  我們多倍人
[00:12:21.520 --> 00:12:23.520]  怎樣?裝不下的
[00:12:23.520 --> 00:12:24.520]  買樓下吧
[00:12:24.520 --> 00:12:26.520]  反正現在自由行都開始少了
[00:12:26.520 --> 00:12:28.520]  或者我們有其他地方
[00:12:28.520 --> 00:12:29.520]  我們要發展的
[00:12:29.520 --> 00:12:31.520]  我們的事工可能要發展的
[00:12:31.520 --> 00:12:33.520]  我們的活動可能要發展的
[00:12:33.520 --> 00:12:37.520]  我們都要小心地知道
[00:12:37.520 --> 00:12:39.520]  我們有路要走
[00:12:39.520 --> 00:12:41.520]  我們不要停在某個地方
[00:12:41.520 --> 00:12:43.520]  我們要繼續走
[00:12:43.520 --> 00:12:46.520]  我們要繼續不斷去尋求上帝的旨意
[00:12:46.520 --> 00:12:48.520]  上帝有什麼使命給我們
[00:12:48.520 --> 00:12:50.520]  不是十幾二十歲的人才去問的問題
[00:12:50.520 --> 00:12:52.520]  無論我們是什麼年紀
[00:12:52.520 --> 00:12:54.520]  我們都可以繼續問這個問題
[00:12:54.520 --> 00:12:56.520]  上帝有什麼使命給我呢?
[00:12:56.520 --> 00:12:59.520]  上帝想我怎樣去服侍他呢?
[00:12:59.520 --> 00:13:01.520]  這個是我們任何活著的人
[00:13:01.520 --> 00:13:03.520]  任何活著的教會
[00:13:03.520 --> 00:13:07.520]  都要不斷去尋求和詢問的問題
[00:13:07.520 --> 00:13:09.520]  不過這個路程裏面
[00:13:09.520 --> 00:13:11.520]  特別在二十章這段路程裏面
[00:13:11.520 --> 00:13:12.520]  加了一個插曲
[00:13:12.520 --> 00:13:14.520]  這個插曲挺有趣的
[00:13:14.520 --> 00:13:17.520]  小時候我們聽主要是學校聽這些故事
[00:13:17.520 --> 00:13:19.520]  叫人不要打瞌睡
[00:13:19.520 --> 00:13:21.520]  這個是小時候說的
[00:13:21.520 --> 00:13:24.520]  這個故事就去到特羅亞的地方
[00:13:24.520 --> 00:13:25.520]  本來在那裏一個星期
[00:13:25.520 --> 00:13:28.520]  去到最後一天就準備第二天出發了
[00:13:28.520 --> 00:13:32.520]  在晚上跟他們說到半夜
[00:13:32.520 --> 00:13:35.520]  說到半夜大家應該是回家了
[00:13:35.520 --> 00:13:36.520]  他們又不走
[00:13:36.520 --> 00:13:38.520]  有些年輕人受不了
[00:13:38.520 --> 00:13:40.520]  為什麼年輕人受不了呢?
[00:13:40.520 --> 00:13:41.520]  應該是大人受不了
[00:13:41.520 --> 00:13:43.520]  但是這個年輕人受不了
[00:13:43.520 --> 00:13:45.520]  這個叫做尤推古
[00:13:45.520 --> 00:13:48.520]  他就坐在這個窗台那裏
[00:13:48.520 --> 00:13:50.520]  以前的樓房只有幾層
[00:13:50.520 --> 00:13:51.520]  跟香港的樓房一樣
[00:13:51.520 --> 00:13:52.520]  有很大的窗台
[00:13:52.520 --> 00:13:53.520]  基本上可以睡覺的
[00:13:53.520 --> 00:13:55.520]  香港的樓房都是這樣的
[00:13:55.520 --> 00:13:57.520]  不同的地方就是他沒有窗門
[00:13:57.520 --> 00:13:59.520]  窗台出去就空了
[00:13:59.520 --> 00:14:02.520]  結果這個人在半夜
[00:14:02.520 --> 00:14:05.520]  很辛苦的時間就睡著了
[00:14:05.520 --> 00:14:07.520]  昆萱沉睡
[00:14:07.520 --> 00:14:08.520]  通宵聽道
[00:14:08.520 --> 00:14:09.520]  你試過沒有?
[00:14:09.520 --> 00:14:11.520]  你不用通宵了
[00:14:11.520 --> 00:14:13.520]  你就這樣聽半個小時就睡了
[00:14:13.520 --> 00:14:14.520]  用不著每天都看通宵
[00:14:14.520 --> 00:14:16.520]  很辛苦的
[00:14:16.520 --> 00:14:19.520]  通宵熬夜很辛苦的
[00:14:19.520 --> 00:14:21.520]  最後有沒有看世界杯熬通宵呢?
[00:14:21.520 --> 00:14:22.520]  辛不辛苦呢?
[00:14:22.520 --> 00:14:24.520]  有些人辛苦也要看的
[00:14:24.520 --> 00:14:26.520]  如果我們上班需要熬夜
[00:14:26.520 --> 00:14:27.520]  很辛苦的
[00:14:27.520 --> 00:14:28.520]  我都問那些人
[00:14:28.520 --> 00:14:30.520]  你上班熬夜熬了這麼多年
[00:14:30.520 --> 00:14:31.520]  習慣嗎?
[00:14:31.520 --> 00:14:32.520]  他說熬夜是不會習慣的
[00:14:32.520 --> 00:14:33.520]  是越熬越辛苦的
[00:14:33.520 --> 00:14:35.520]  差不多就受不了了
[00:14:35.520 --> 00:14:37.520]  基本上年紀大了
[00:14:37.520 --> 00:14:39.520]  越來越辛苦的
[00:14:39.520 --> 00:14:43.520]  所以聽道睡覺都是很合情合理的
[00:14:43.520 --> 00:14:46.520]  因為半夜聽道很辛苦
[00:14:46.520 --> 00:14:48.520]  結果他又會掉下去
[00:14:48.520 --> 00:14:50.520]  我們是不會掉下去的
[00:14:50.520 --> 00:14:52.520]  雖然我們在二樓
[00:14:52.520 --> 00:14:53.520]  不是在三樓
[00:14:53.520 --> 00:14:54.520]  但是我們不會掉下去的
[00:14:54.520 --> 00:14:55.520]  我們只會掉到地上
[00:14:55.520 --> 00:14:57.520]  但是教會都為你著想
[00:14:57.520 --> 00:14:58.520]  所以特意鋪了地毯
[00:14:58.520 --> 00:15:00.520]  讓你掉下去都不會撞傷
[00:15:00.520 --> 00:15:02.520]  都是預計你會掉下去的
[00:15:02.520 --> 00:15:04.520]  所以你只會掉到一個很遠的地毯
[00:15:04.520 --> 00:15:05.520]  所以OK的
[00:15:05.520 --> 00:15:07.520]  不會有很大危險的
[00:15:07.520 --> 00:15:09.520]  但是這個人掉下去
