
[00:00:00.000 --> 00:00:06.000]  許多基督徒都聽說過戴德森這個人
[00:03:04.000 --> 00:03:07.000]  我要把耶穌基督的話跟你說
[00:03:07.000 --> 00:03:09.000]  可能改變你的生命
[00:03:09.000 --> 00:03:13.000]  我們要從第十五章葡萄樹與枝子這個比喻裏
[00:03:13.000 --> 00:03:16.000]  去思考信徒與基督
[00:03:16.000 --> 00:03:19.000]  生命上是怎樣聯合的
[00:03:19.000 --> 00:03:22.000]  以及學習過一個平靜安穩
[00:03:22.000 --> 00:03:24.000]  多結果子
[00:03:24.000 --> 00:03:27.000]  以及充滿喜樂的人生
[00:03:27.000 --> 00:03:30.000]  全部都在半個小時裏面說了
[00:03:30.000 --> 00:03:32.000]  大家睜開眼睛來聽
[00:03:32.000 --> 00:03:34.000]  再閉上耳朵
[00:03:34.000 --> 00:03:36.000]  我們首先要看一下
[00:03:36.000 --> 00:03:37.000]  耶穌這段話的背景
[00:03:37.000 --> 00:03:41.000]  約翰福音第十三章和第十四章
[00:03:41.000 --> 00:03:45.000]  說到最後的晚餐
[00:03:45.000 --> 00:03:48.000]  第十四章最後一句是甚麼?
[00:03:48.000 --> 00:03:51.000]  就是耶穌說「起來我們走吧」
[00:03:51.000 --> 00:03:53.000]  他們吃完晚餐
[00:03:53.000 --> 00:03:54.000]  耶穌跟他們出來
[00:03:54.000 --> 00:03:57.000]  所以第十五章剛才主席跟我們讀
[00:03:57.000 --> 00:03:59.000]  由第一節到第十一節
[00:03:59.000 --> 00:04:03.000]  就是讀到他們離開了那個樓房
[00:04:03.000 --> 00:04:06.000]  向赫西瑪利園的方向走
[00:04:06.000 --> 00:04:10.000]  在途中耶穌基督對他們說的話
[00:04:10.000 --> 00:04:13.000]  可能在途中他們見到葡萄樹
[00:04:13.000 --> 00:04:15.000]  耶穌基督就用這個機會
[00:04:15.000 --> 00:04:18.000]  來跟他們說「葡萄樹與枝子」
[00:04:18.000 --> 00:04:21.000]  這個是耶穌上十字架之前
[00:04:21.000 --> 00:04:25.000]  最後一個的比喻
[00:04:25.000 --> 00:04:28.000]  我們先來看第一句
[00:04:28.000 --> 00:04:32.000]  耶穌說「我是真葡萄樹」
[00:04:32.000 --> 00:04:35.000]  為甚麼耶穌會用葡萄樹來比喻自己呢?
[00:04:35.000 --> 00:04:37.000]  為甚麼不用橄欖樹呢?
[00:04:37.000 --> 00:04:38.000]  那裏也有很多橄欖樹
[00:04:38.000 --> 00:04:40.000]  為甚麼會用「真」字呢?
[00:04:40.000 --> 00:04:41.000]  「真」甚麼意思呢?
[00:04:41.000 --> 00:04:43.000]  是不是有真有假的呢?
[00:04:43.000 --> 00:04:45.000]  如果我想明白這句話
[00:04:45.000 --> 00:04:48.000]  我們應該回到約翰福音第一章
[00:04:48.000 --> 00:04:53.000]  第一章講到耶穌是真光
[00:04:53.000 --> 00:04:57.000]  那個「真」字和這十五章的「真」字是同一個字
[00:04:57.000 --> 00:04:59.000]  那是甚麼意思呢?
[00:04:59.000 --> 00:05:02.000]  第一章其實那兩節聖經
[00:05:02.000 --> 00:05:06.000]  是將施洗約翰和耶穌做一個比較
[00:05:06.000 --> 00:05:08.000]  第八節和第九節說
[00:05:08.000 --> 00:05:10.000]  施洗約翰不是那個光
[00:05:10.000 --> 00:05:13.000]  而是為那個光作見證
[00:05:13.000 --> 00:05:15.000]  耶穌就是那個真光
[00:05:15.000 --> 00:05:20.000]  照亮一切世上的人
[00:05:20.000 --> 00:05:23.000]  這個「真」字原文的意思是
[00:05:23.000 --> 00:05:26.000]  「真像」是genuine
[00:05:26.000 --> 00:05:29.000]  是reality即是真實
[00:05:29.000 --> 00:05:31.000]  約翰不是一個假的光
[00:05:31.000 --> 00:05:33.000]  約翰是一個預象
[00:05:33.000 --> 00:05:35.000]  神學上說是type
[00:05:35.000 --> 00:05:37.000]  在舊約聖經裏面
[00:05:37.000 --> 00:05:40.000]  很多時用一個人或一件事
[00:05:40.000 --> 00:05:43.000]  去預表將來出現那個真正的人
[00:05:43.000 --> 00:05:45.000]  或者真實的那件事
[00:05:45.000 --> 00:05:50.000]  神學上就叫這個做預表的人
[00:05:50.000 --> 00:05:52.000]  叫預象type
[00:05:52.000 --> 00:05:54.000]  真相就是reality
[00:05:54.000 --> 00:05:57.000]  施洗約翰是type
[00:05:57.000 --> 00:05:58.000]  是預象
[00:05:58.000 --> 00:06:00.000]  預表耶穌基督的再來
[00:06:00.000 --> 00:06:02.000]  預表耶穌基督的降臨
[00:06:02.000 --> 00:06:03.000]  耶穌基督來了
[00:06:03.000 --> 00:06:04.000]  這個就是真相
[00:06:04.000 --> 00:06:06.000]  reality
[00:06:06.000 --> 00:06:12.000]  葡萄樹是甚麼意思呢?
[00:06:12.000 --> 00:06:15.000]  葡萄樹在舊約裏面
[00:06:15.000 --> 00:06:18.000]  以葡萄樹來比喻以色列人
[00:06:18.000 --> 00:06:19.000]  以色列的民族
[00:06:19.000 --> 00:06:22.000]  但上帝經常責備這些以色列
[00:06:22.000 --> 00:06:24.000]  是不潔果子的葡萄樹
[00:06:24.000 --> 00:06:26.000]  雖然如此
[00:06:26.000 --> 00:06:28.000]  以色列這個不完美的葡萄樹
[00:06:28.000 --> 00:06:30.000]  仍然是一個預象
[00:06:30.000 --> 00:06:31.000]  仍然是一個type
[00:06:31.000 --> 00:06:34.000]  是預表將來耶穌基督
[00:06:34.000 --> 00:06:36.000]  這個真葡萄樹的出現
[00:06:36.000 --> 00:06:39.000]  這個真葡萄樹是潔果子的
[00:06:39.000 --> 00:06:44.000]  門徒的生命和真葡萄樹聯合
[00:06:44.000 --> 00:06:46.000]  耶穌基督聯合
[00:06:46.000 --> 00:06:48.000]  就會多潔果子
[00:06:48.000 --> 00:06:49.000]  我們看了第一句
[00:06:49.000 --> 00:06:51.000]  我們明白那個意思
[00:06:51.000 --> 00:06:56.000]  耶穌基督是真正來到的位置
[00:06:56.000 --> 00:07:00.000]  在聖誕節有首聖詩我很喜歡
[00:07:00.000 --> 00:07:02.000]  萬世所望
[00:07:02.000 --> 00:07:04.000]  眾生憂喜
[00:07:04.000 --> 00:07:07.000]  今朝集中於你
[00:07:07.000 --> 00:07:08.000]  耶穌基督
[00:07:08.000 --> 00:07:11.000]  原來我們萬世以來所等待的
[00:07:11.000 --> 00:07:13.000]  那個真正的救主
[00:07:13.000 --> 00:07:15.000]  今朝集中於你
[00:07:15.000 --> 00:07:16.000]  來到
[00:07:16.000 --> 00:07:19.000]  今日你和我認識這個救主
[00:07:19.000 --> 00:07:20.000]  這個是真救主
[00:07:20.000 --> 00:07:21.000]  不是一個type
[00:07:21.000 --> 00:07:22.000]  不是一個預象
[00:07:22.000 --> 00:07:24.000]  也不是假的
[00:07:27.000 --> 00:07:29.000]  我們看完第一句
[00:07:29.000 --> 00:07:30.000]  我們看第二節
[00:07:30.000 --> 00:07:33.000]  第二節就為我們帶來很多困難
[00:07:33.000 --> 00:07:35.000]  這是一個很麻煩的問題
[00:07:35.000 --> 00:07:36.000]  第二節他說什麼呢
[00:07:36.000 --> 00:07:37.000]  耶穌說
[00:07:37.000 --> 00:07:39.000]  凡屬我不潔果子的之子
[00:07:39.000 --> 00:07:41.000]  他就剪去
[00:07:41.000 --> 00:07:42.000]  耶穌基督說
[00:07:42.000 --> 00:07:44.000]  我就是那個真葡萄樹
[00:07:44.000 --> 00:07:47.000]  天父就是栽培那個人
[00:07:47.000 --> 00:07:49.000]  凡屬我不潔果子的之子
[00:07:49.000 --> 00:07:50.000]  他就剪去
[00:07:50.000 --> 00:07:52.000]  嘩!那是不是基督徒
[00:07:52.000 --> 00:07:53.000]  可以失去救恩
[00:07:53.000 --> 00:07:55.000]  凡是屬於我的
[00:07:55.000 --> 00:07:56.000]  屬於我的
[00:07:56.000 --> 00:07:57.000]  但是不潔果子就剪去
[00:07:57.000 --> 00:07:58.000]  什麼意思
[00:07:58.000 --> 00:08:01.000]  第六節就說得更加清楚
[00:08:01.000 --> 00:08:02.000]  耶穌說
[00:08:02.000 --> 00:08:04.000]  人若不常在我裡面
[00:08:04.000 --> 00:08:06.000]  就讓之子雕在外面
[00:08:06.000 --> 00:08:07.000]  枯乾
[00:08:07.000 --> 00:08:08.000]  人濕起來
[00:08:08.000 --> 00:08:09.000]  瘟在火裡
[00:08:09.000 --> 00:08:10.000]  燒了
[00:08:10.000 --> 00:08:12.000]  這個常字
[00:08:12.000 --> 00:08:13.000]  就不是經常
[00:08:13.000 --> 00:08:15.000]  你有空來探望我
[00:08:15.000 --> 00:08:16.000]  多點來
[00:08:16.000 --> 00:08:17.000]  多點來教會
[00:08:17.000 --> 00:08:18.000]  不是經常
[00:08:18.000 --> 00:08:20.000]  這個常字是持續的
[00:08:20.000 --> 00:08:21.000]  不斷絕的
[00:08:21.000 --> 00:08:22.000]  always
[00:08:22.000 --> 00:08:23.000]  這個常字是always
[00:08:23.000 --> 00:08:24.000]  不是often
[00:08:24.000 --> 00:08:25.000]  OK
[00:08:25.000 --> 00:08:26.000]  那
[00:08:26.000 --> 00:08:27.000]  耶穌基督說
[00:08:27.000 --> 00:08:28.000]  如果你不經常
[00:08:28.000 --> 00:08:30.000]  你不一直在我裡面
[00:08:30.000 --> 00:08:31.000]  就好像那個
[00:08:31.000 --> 00:08:33.000]  之子離開了那棵樹
[00:08:33.000 --> 00:08:34.000]  枯乾
[00:08:34.000 --> 00:08:35.000]  人濕起來
[00:08:35.000 --> 00:08:36.000]  瘟在火裡
[00:08:36.000 --> 00:08:37.000]  燒了
[00:08:37.000 --> 00:08:38.000]  什麼意思
[00:08:38.000 --> 00:08:40.000]  是不是救恩
[00:08:40.000 --> 00:08:42.000]  可以失去的
[00:08:42.000 --> 00:08:46.000]  但是聖經
[00:08:46.000 --> 00:08:47.000]  明明說得很清楚
[00:08:47.000 --> 00:08:48.000]  救恩不會失去的
[00:08:48.000 --> 00:08:49.000]  就在約翰福音裡面
[00:08:49.000 --> 00:08:51.000]  耶穌基督都說得很清楚
[00:08:51.000 --> 00:08:52.000]  譬如我們看
[00:08:52.000 --> 00:08:54.000]  約翰福音第六章三十七節
[00:08:54.000 --> 00:08:55.000]  耶穌說
[00:08:55.000 --> 00:08:57.000]  凡負所賜給我的人
[00:08:57.000 --> 00:08:58.000]  必到我這裡來
[00:08:58.000 --> 00:08:59.000]  到我這裡來的
[00:08:59.000 --> 00:09:01.000]  我總不丟棄他
[00:09:01.000 --> 00:09:02.000]  總不丟棄他
[00:09:02.000 --> 00:09:03.000]  我不會丟棄他
[00:09:03.000 --> 00:09:04.000]  第十章
[00:09:04.000 --> 00:09:06.000]  我剛才說了沒多久
[00:09:06.000 --> 00:09:07.000]  二十七到二十八節
[00:09:07.000 --> 00:09:08.000]  耶穌說
[00:09:08.000 --> 00:09:09.000]  我的羊聽我的聲音
[00:09:09.000 --> 00:09:10.000]  我又認識牠們
[00:09:10.000 --> 00:09:11.000]  牠們又跟著我
[00:09:11.000 --> 00:09:13.000]  我又賜給牠們永生
[00:09:13.000 --> 00:09:15.000]  牠們永不滅亡
[00:09:15.000 --> 00:09:18.000]  誰也不能從我手裡把牠們奪去
[00:09:18.000 --> 00:09:20.000]  既然救恩是不會失去的
[00:09:20.000 --> 00:09:22.000]  那麼剛才所說
[00:09:22.000 --> 00:09:24.000]  要被轟在火裡的
[00:09:24.000 --> 00:09:26.000]  那些人是誰呢?
[00:09:26.000 --> 00:09:28.000]  聖經告訴我
[00:09:28.000 --> 00:09:30.000]  有些人是被轟在火裡
[00:09:30.000 --> 00:09:32.000]  這些就不是真門徒
[00:09:32.000 --> 00:09:34.000]  這些是假門徒
[00:09:34.000 --> 00:09:36.000]  那麼我們怎樣分辨
[00:09:36.000 --> 00:09:38.000]  真門徒還是假門徒呢?
[00:09:38.000 --> 00:09:40.000]  你是耶穌基督的真門徒
[00:09:40.000 --> 00:09:42.000]  還是假門徒?
[00:09:42.000 --> 00:09:44.000]  我不知道
[00:09:44.000 --> 00:09:46.000]  聽下去
[00:09:46.000 --> 00:09:48.000]  你就會知道
[00:09:48.000 --> 00:09:51.000]  其實耶穌基督好幾次提到假門徒
[00:09:51.000 --> 00:09:55.000]  譬如我舉三個例子
[00:09:55.000 --> 00:09:57.000]  第一個就是約翰福音第八章
[00:09:57.000 --> 00:10:00.000]  第八章三十節到四十四節
[00:10:00.000 --> 00:10:02.000]  其實是一段說話
[00:10:02.000 --> 00:10:04.000]  耶穌基督同一班人說
[00:10:04.000 --> 00:10:05.000]  同一班人
[00:10:05.000 --> 00:10:08.000]  第八章三十節到三十一節
[00:10:08.000 --> 00:10:10.000]  耶穌就這樣說
[00:10:10.000 --> 00:10:12.000]  耶穌說這話的時候
[00:10:12.000 --> 00:10:15.000]  就有許多人信他
[00:10:15.000 --> 00:10:18.000]  耶穌對信他的猶太人說
[00:10:18.000 --> 00:10:21.000]  你們若常常遵守我的道
[00:10:21.000 --> 00:10:23.000]  就真是我的門徒
[00:10:23.000 --> 00:10:25.000]  怎樣知道你是真的我的門徒呢?
[00:10:25.000 --> 00:10:28.000]  就是你們常常遵守我的道
[00:10:28.000 --> 00:10:31.000]  但是同一個對話
[00:10:31.000 --> 00:10:34.000]  再下去一點到四十二節
[00:10:34.000 --> 00:10:36.000]  耶穌基督說這樣的話
[00:10:36.000 --> 00:10:38.000]  倘若神是你們的父
[00:10:38.000 --> 00:10:40.000]  你們就別愛我
[00:10:40.000 --> 00:10:42.000]  你們為什麼不明白我的話呢?
[00:10:42.000 --> 00:10:45.000]  無非是因為你們不能聽我的道
[00:10:45.000 --> 00:10:48.000]  你們是出於你們的父魔鬼
[00:10:48.000 --> 00:10:50.000]  同一班人
[00:10:50.000 --> 00:10:51.000]  同一段對話
[00:10:51.000 --> 00:10:52.000]  頭頭耶穌基督
[00:10:52.000 --> 00:10:55.000]  就對這些所謂信他的人說
[00:10:55.000 --> 00:10:57.000]  你遵守我的話就是我的門徒
[00:10:57.000 --> 00:10:59.000]  現在耶穌基督說他是魔鬼
[00:10:59.000 --> 00:11:00.000]  他的父是魔鬼
[00:11:00.000 --> 00:11:01.000]  那就是不信耶穌了
[00:11:01.000 --> 00:11:05.000]  所以有些人好像信耶穌
[00:11:05.000 --> 00:11:09.000]  但是其實沒有信到耶穌
[00:11:09.000 --> 00:11:11.000]  在十二個門徒當中
[00:11:11.000 --> 00:11:14.000]  有誰是假門徒呢?
[00:11:14.000 --> 00:11:16.000]  猶太人是吧?
[00:11:16.000 --> 00:11:18.000]  他是不是屬於耶穌的群體呢?
[00:11:18.000 --> 00:11:20.000]  三年半跟耶穌一起
[00:11:20.000 --> 00:11:22.000]  還做財政大臣
[00:11:22.000 --> 00:11:24.000]  而且出去報道
[00:11:24.000 --> 00:11:27.000]  他也去過那一份
[00:11:27.000 --> 00:11:29.000]  你說凡屬我不結果子
[00:11:29.000 --> 00:11:31.000]  他真是屬於那個群體
[00:11:31.000 --> 00:11:33.000]  但是他是假門徒
[00:11:33.000 --> 00:11:35.000]  如果跟耶穌三年半
[00:11:35.000 --> 00:11:37.000]  也可以是假門徒
[00:11:37.000 --> 00:11:39.000]  你來到太古城堂
[00:11:39.000 --> 00:11:41.000]  三年半也有可能是假門徒
[00:11:41.000 --> 00:11:43.000]  是不是?
[00:11:43.000 --> 00:11:45.000]  還有第三個例子就更加嚴厲
[00:11:45.000 --> 00:11:47.000]  在《馬太福音》第七章
[00:11:47.000 --> 00:11:48.000]  耶穌說
[00:11:48.000 --> 00:11:50.000]  第十八至二十一節
[00:11:50.000 --> 00:11:52.000]  耶穌說好樹不能夠結壞果子
[00:11:52.000 --> 00:11:54.000]  壞樹不能夠結好果子
[00:11:54.000 --> 00:11:56.000]  凡不結好果子的樹
[00:11:56.000 --> 00:11:58.000]  就撼下來丟在火裡
[00:11:58.000 --> 00:12:00.000]  又是同一個
[00:12:00.000 --> 00:12:02.000]  跟《約翰福音》第十五章
[00:12:02.000 --> 00:12:04.000]  說同一件事
[00:12:04.000 --> 00:12:06.000]  所以噴著他們的果子
[00:12:06.000 --> 00:12:08.000]  就認出他們了
[00:12:08.000 --> 00:12:10.000]  在你的果子就知道
[00:12:10.000 --> 00:12:12.000]  你是否真是假門徒
[00:12:12.000 --> 00:12:14.000]  耶穌說:凡稱呼我主啊主啊的人
[00:12:14.000 --> 00:12:16.000]  不能到進天國
[00:12:16.000 --> 00:12:20.000]  唯獨遵行我天父旨意的人
[00:12:20.000 --> 00:12:22.000]  才能進去
[00:12:22.000 --> 00:12:23.000]  接著他說
[00:12:23.000 --> 00:12:25.000]  當那日必有很多人對我說
[00:12:25.000 --> 00:12:26.000]  主啊主啊
[00:12:26.000 --> 00:12:28.000]  我們不是奉你的名傳道
[00:12:28.000 --> 00:12:29.000]  奉你的名講鬼
[00:12:29.000 --> 00:12:31.000]  奉你的名行許多義能嗎?
[00:12:31.000 --> 00:12:33.000]  我就明明地告訴他們說
[00:12:33.000 --> 00:12:35.000]  我從來不認識你們
[00:12:35.000 --> 00:12:36.000]  這些作惡的人
[00:12:36.000 --> 00:12:39.000]  離開我去吧
[00:12:39.000 --> 00:12:41.000]  清不清楚?
[00:12:41.000 --> 00:12:43.000]  奉耶穌的名傳道講鬼行義能
[00:12:43.000 --> 00:12:45.000]  你有沒有講過鬼?
[00:12:45.000 --> 00:12:47.000]  你有沒有行過義能?
[00:12:47.000 --> 00:12:49.000]  那耶穌都不認識他
[00:12:49.000 --> 00:12:51.000]  他認不認識你?
[00:12:51.000 --> 00:12:53.000]  這樣才可以想一想
[00:12:53.000 --> 00:12:54.000]  還有多一樣東西
[00:12:54.000 --> 00:12:56.000]  在《約翰福音》一書
[00:12:56.000 --> 00:12:59.000]  第二章十九節
[00:12:59.000 --> 00:13:01.000]  同一個使徒約翰所寫的
[00:13:01.000 --> 00:13:03.000]  他們就是這些假門徒
[00:13:03.000 --> 00:13:04.000]  從我們中間出去
[00:13:04.000 --> 00:13:06.000]  在我們中間行走
[00:13:06.000 --> 00:13:07.000]  出了耶律
[00:13:07.000 --> 00:13:08.000]  他說:不是屬於我們的
[00:13:08.000 --> 00:13:09.000]  若是屬於我們的
[00:13:09.000 --> 00:13:11.000]  就必營救與我們同在
[00:13:11.000 --> 00:13:13.000]  他們出去顯明
[00:13:13.000 --> 00:13:15.000]  都不是屬於我們的
[00:13:15.000 --> 00:13:18.000]  原來有一些在他們中間的人
[00:13:18.000 --> 00:13:21.000]  都不是真門徒
[00:13:21.000 --> 00:13:23.000]  現在的問題就是
[00:13:23.000 --> 00:13:26.000]  我怎麼知道自己是不是真門徒呢?
[00:13:26.000 --> 00:13:31.000]  《約翰福音》十五章講得很清楚
[00:13:31.000 --> 00:13:32.000]  第八節
[00:13:32.000 --> 00:13:35.000]  你們多結果子我父就因此得榮耀
[00:13:35.000 --> 00:13:38.000]  你們也就是我的門徒了
[00:13:38.000 --> 00:13:40.000]  英文就更加清楚
[00:13:40.000 --> 00:13:42.000]  如果你結果子的話
[00:13:42.000 --> 00:13:46.000]  So prove to be my disciples
[00:13:46.000 --> 00:13:48.000]  你若果有個果子
[00:13:48.000 --> 00:13:50.000]  就證明你是我的門徒
[00:13:50.000 --> 00:13:51.000]  如果你沒有果子
[00:13:51.000 --> 00:13:53.000]  你就不是我的門徒
[00:13:53.000 --> 00:13:54.000]  講得清楚嗎?
[00:13:54.000 --> 00:13:56.000]  所有這些經文都帶到一點
[00:13:56.000 --> 00:13:58.000]  就是從你的果子
[00:13:58.000 --> 00:14:00.000]  看出來
[00:14:00.000 --> 00:14:01.000]  所以《馬太福音》七章二十節
[00:14:01.000 --> 00:14:02.000]  我們看過耶穌說
[00:14:02.000 --> 00:14:04.000]  「憑著他們的果子
[00:14:04.000 --> 00:14:06.000]  就可以認出他們來」
[00:14:06.000 --> 00:14:08.000]  那你知不知道你的果子是什麼?
[00:14:08.000 --> 00:14:10.000]  我怎麼知道我是什麼果子?
[00:14:10.000 --> 00:14:11.000]  我都不知道什麼是果子
[00:14:11.000 --> 00:14:12.000]  牧師你還沒講
[00:14:12.000 --> 00:14:13.000]  我現在想一想
[00:14:13.000 --> 00:14:16.000]  究竟耶穌基督講的果子
[00:14:16.000 --> 00:14:18.000]  是什麼果子呢?
[00:14:18.000 --> 00:14:22.000]  剛才第十五章第十六節
[00:14:22.000 --> 00:14:23.000]  耶穌說
[00:14:23.000 --> 00:14:24.000]  「不是你們揀選了我
[00:14:24.000 --> 00:14:26.000]  是我揀選了你們
[00:14:26.000 --> 00:14:28.000]  並且分派你們去結果子
[00:14:28.000 --> 00:14:29.000]  叫你的果子上傳」
[00:14:29.000 --> 00:14:31.000]  若果你是預備耶穌基督揀選
[00:14:31.000 --> 00:14:33.000]  你是信祂的話
[00:14:33.000 --> 00:14:35.000]  你是神的兒女的話
[00:14:35.000 --> 00:14:37.000]  你一定會結到果子
[00:14:37.000 --> 00:14:39.000]  你的果子會上傳
[00:14:39.000 --> 00:14:43.000]  有些弟兄姊妹很厲害
[00:14:43.000 --> 00:14:47.000]  有讀過BSF《新民之道》
[00:14:47.000 --> 00:14:48.000]  主人學他們說
[00:14:48.000 --> 00:14:50.000]  「咦?那聖靈所結的果子
[00:14:50.000 --> 00:14:51.000]  算不算是果子?」
[00:14:51.000 --> 00:14:52.000]  那肯定算了
[00:14:52.000 --> 00:14:55.000]  聖靈所結的果子
[00:14:55.000 --> 00:15:02.000]  就是「仁愛、喜樂、和平、忍耐、恩慈、良善、信實、溫柔、節制」
[00:15:02.000 --> 00:15:04.000]  你有沒有這個果子?
[00:15:04.000 --> 00:15:05.000]  因為其實只有一個果子
[00:15:05.000 --> 00:15:07.000]  「The fruit」只有一個
[00:15:07.000 --> 00:15:11.000]  好像有,好像沒有
[00:15:11.000 --> 00:15:13.000]  有些有,有些沒有
[00:15:13.000 --> 00:15:15.000]  不知道有沒有
[00:15:15.000 --> 00:15:18.000]  開始危險了
[00:15:18.000 --> 00:15:20.000]  究竟你是否信耶穌?
[00:15:20.000 --> 00:15:23.000]  「大人信主算不算是結果子?」
[00:15:23.000 --> 00:15:25.000]  肯定算了
[00:15:25.000 --> 00:15:27.000]  因為如果一個人被聖靈充滿
[00:15:27.000 --> 00:15:29.000]  一個有聖靈果子的人
[00:15:29.000 --> 00:15:32.000]  他會吸引很多人到耶穌基督那裡
[00:15:32.000 --> 00:15:35.000]  如果一個人信了耶穌很多年
[00:15:35.000 --> 00:15:38.000]  但是不想傳福音
[00:15:38.000 --> 00:15:42.000]  不想的,沒有興趣的
[00:15:42.000 --> 00:15:47.000]  那你要反思究竟你是否基督的門徒
[00:15:47.000 --> 00:15:50.000]  如果再加上你不覺得自己有聖靈所結的果子
[00:15:50.000 --> 00:15:56.000]  那就更加嚴重
[00:15:56.000 --> 00:15:59.000]  你想想那些奉耶穌基督的名
[00:15:59.000 --> 00:16:01.000]  傳道講鬼行異能
[00:16:01.000 --> 00:16:03.000]  耶穌基督都說不認識你們
[00:16:03.000 --> 00:16:05.000]  如果你連想傳福音的心智都沒有
[00:16:05.000 --> 00:16:08.000]  有沒有可能耶穌基督真的不認識你?
[00:16:08.000 --> 00:16:10.000]  現在越講越害怕
[00:16:10.000 --> 00:16:11.000]  真的可能這樣
[00:16:11.000 --> 00:16:13.000]  傳福音
[00:16:13.000 --> 00:16:15.000]  當我們傳福音的時候
[00:16:15.000 --> 00:16:17.000]  上帝就得到榮耀
[00:16:17.000 --> 00:16:18.000]  當我們大人信主的時候
[00:16:18.000 --> 00:16:20.000]  上帝就得到榮耀
[00:16:20.000 --> 00:16:22.000]  《約翰福音》第十五章第八節
[00:16:22.000 --> 00:16:24.000]  剛才我們讀過
[00:16:24.000 --> 00:16:29.000]  「你們多結果子,我父就因此得榮耀」
[00:16:29.000 --> 00:16:31.000]  有個神所重用的僕人
[00:16:31.000 --> 00:16:33.000]  Dr. John MacArthur
[00:16:33.000 --> 00:16:34.000]  他說
