
[00:00:00.000 --> 00:00:01.040]  丙之輝平安
[00:02:04.800 --> 00:02:07.840]  他所經歷的事情等等
[00:02:07.840 --> 00:02:12.800]  或者是坐在家裏電視機面前或者在電腦面前
[00:02:12.800 --> 00:02:16.040]  在社交平台很容易留言說
[00:02:16.040 --> 00:02:21.520]  這個兇手抵死等等的社會普羅大眾
[00:02:21.520 --> 00:02:25.000]  其實這套劇想探討的
[00:02:25.160 --> 00:02:27.080]  是我們這班人
[00:02:27.080 --> 00:02:28.680]  好像不關事的這班人
[00:02:28.680 --> 00:02:32.080]  到底與惡有沒有距離
[00:02:32.080 --> 00:02:36.400]  當然今日我不是想和大家來個劇評
[00:02:36.400 --> 00:02:40.280]  有機會的話我們可以一齊來討論下這些劇
[00:02:40.280 --> 00:02:42.480]  今日仍然是想和大家分享聖經
[00:02:42.480 --> 00:02:45.240]  我們一齊來看《創世紀》十八章
[00:02:45.240 --> 00:02:47.800]  十六到三十三節
[00:02:47.800 --> 00:02:50.280]  《創世紀》十八章十六節
[00:02:50.280 --> 00:02:52.440]  三人就從那裏起行
[00:02:52.560 --> 00:02:55.520]  三人是在討論前面的上文
[00:02:55.520 --> 00:03:01.160]  討論有一些訪客來探望阿巴拉罕
[00:03:01.160 --> 00:03:05.680]  以致阿巴拉罕和他們有下面的事情發生
[00:03:05.680 --> 00:03:09.440]  三人就從那裏起行向所多瑪觀看
[00:03:09.440 --> 00:03:11.760]  阿巴拉罕也與他們同行
[00:03:11.760 --> 00:03:12.920]  要送他們一程
[00:03:12.920 --> 00:03:17.000]  要話說我所要做的事起可門著阿巴拉罕
[00:03:17.000 --> 00:03:19.680]  阿巴拉罕必要成為強大的國
[00:03:19.680 --> 00:03:22.000]  地上的萬國都必因他得福
[00:03:22.320 --> 00:03:23.240]  我眷顧他
[00:03:23.240 --> 00:03:27.880]  唯要叫他吩咐他的種子和他的眷屬遵守我的道
[00:03:27.880 --> 00:03:29.240]  秉公行義
[00:03:29.240 --> 00:03:32.360]  使我所應許阿巴拉罕的話都成就了
[00:03:32.360 --> 00:03:33.200]  要話說
[00:03:33.200 --> 00:03:37.160]  所多瑪和阿摩拉的罪惡甚重聲聞於我
[00:03:37.160 --> 00:03:39.920]  我現在要下去察看他們所行的
[00:03:39.920 --> 00:03:43.560]  果然像像那達到我耳中的聲音一樣嗎
[00:03:43.560 --> 00:03:44.600]  若是不言
[00:03:44.600 --> 00:03:45.960]  我也必知道
[00:03:45.960 --> 00:03:47.280]  二十二節
[00:03:47.280 --> 00:03:50.400]  二人轉身離開那裏向所多瑪去
[00:03:50.720 --> 00:03:53.600]  但阿巴拉罕仍舊站在耶和華面前
[00:03:53.600 --> 00:03:55.320]  阿巴拉罕更肆內說
[00:03:55.320 --> 00:03:57.960]  無論善惡你都要剿滅嗎
[00:03:57.960 --> 00:04:01.280]  假若那城裏有五十個二人
[00:04:01.280 --> 00:04:03.120]  你還剿滅那地方嗎
[00:04:03.120 --> 00:04:06.600]  不為城裏者五十個二人堯恕其中的人嗎
[00:04:06.600 --> 00:04:08.600]  將二人與惡人同殺
[00:04:08.600 --> 00:04:10.640]  將二人與惡人一樣看待
[00:04:10.640 --> 00:04:12.440]  這斷不是你所行的
[00:04:12.440 --> 00:04:15.800]  審判全地的主豈不行公義嗎
[00:04:15.800 --> 00:04:17.000]  耶和華說
[00:04:17.000 --> 00:04:20.640]  我要在所多瑪城裏見有五十個二人
[00:04:20.880 --> 00:04:22.200]  我就為他們的緣故
[00:04:22.200 --> 00:04:24.120]  饒恕那地方的眾人
[00:04:24.120 --> 00:04:25.080]  二十七節
[00:04:25.080 --> 00:04:26.600]  阿巴拉罕說
[00:04:26.600 --> 00:04:28.080]  我雖然是灰塵
[00:04:28.080 --> 00:04:29.440]  還敢對主說話
[00:04:29.440 --> 00:04:32.160]  假若這五十個二人短了五個
[00:04:32.160 --> 00:04:34.720]  你就因為短了五個毀滅全城嗎
[00:04:34.720 --> 00:04:35.400]  他說
[00:04:35.400 --> 00:04:37.480]  我在那裏若見有四十五個
[00:04:37.480 --> 00:04:38.920]  也不毀滅那城
[00:04:38.920 --> 00:04:40.520]  阿巴拉罕又對他說
[00:04:40.520 --> 00:04:43.240]  假若在那裏見有四十個就怎麽樣呢
[00:04:43.240 --> 00:04:44.200]  他說
[00:04:44.200 --> 00:04:45.720]  為這四十個的緣故
[00:04:45.720 --> 00:04:47.240]  我也不做這事
[00:04:47.240 --> 00:04:48.280]  阿巴拉罕說
[00:04:48.280 --> 00:04:49.520]  求主不要動怒
[00:04:49.520 --> 00:04:50.160]  容我説
[00:04:50.360 --> 00:04:52.840]  假若在那裏見有三十個就怎麽樣呢
[00:04:52.840 --> 00:04:53.680]  他說
[00:04:53.680 --> 00:04:55.600]  我在那裏若見有三十個
[00:04:55.600 --> 00:04:57.280]  我也不做這事
[00:04:57.280 --> 00:04:58.280]  三十一節
[00:04:58.280 --> 00:05:00.080]  阿巴拉罕說
[00:05:00.080 --> 00:05:01.800]  我還敢對主說話
[00:05:01.800 --> 00:05:04.320]  假若在那裏見有二十個怎麽樣
[00:05:04.320 --> 00:05:05.360]  他說
[00:05:05.360 --> 00:05:06.720]  為這二十個的緣故
[00:05:06.720 --> 00:05:08.440]  我也不毀滅那城
[00:05:08.440 --> 00:05:09.480]  阿巴拉罕說
[00:05:09.480 --> 00:05:10.520]  求主不要動怒
[00:05:10.520 --> 00:05:11.560]  我再說這一次
[00:05:11.560 --> 00:05:14.000]  假若在那裏見有十個呢
[00:05:14.000 --> 00:05:15.120]  他說
[00:05:15.120 --> 00:05:16.680]  為這十個的緣故
[00:05:16.680 --> 00:05:18.400]  我也不毀滅那城
[00:05:18.960 --> 00:05:20.600]  又說要阿巴拉罕說完的話
[00:05:20.600 --> 00:05:21.280]  就走了
[00:05:21.280 --> 00:05:23.000]  阿巴拉罕又回到
[00:05:23.000 --> 00:05:25.280]  自己的地方去了
[00:05:25.280 --> 00:05:28.600]  經文明顯是在說關於
[00:05:28.600 --> 00:05:32.120]  阿巴拉罕為所多瑪城代求的描述
[00:05:32.120 --> 00:05:35.000]  但如果不是這麽好聽
[00:05:35.000 --> 00:05:39.040]  其實就是同神討價還價的一段記錄
[00:05:39.040 --> 00:05:40.960]  就好像一個遊客
[00:05:40.960 --> 00:05:43.480]  去香港女人街買東西的時候
[00:05:43.480 --> 00:05:44.640]  在那裏講價
[00:05:44.640 --> 00:05:47.600]  而這種講價式的代求
[00:05:47.600 --> 00:05:49.480]  其實是很匪夷所思的
[00:05:49.480 --> 00:05:52.600]  但另一方面更加奇怪的就是
[00:05:52.600 --> 00:05:55.840]  為什麽阿巴拉罕要為所多瑪求情呢
[00:05:55.840 --> 00:05:58.800]  所以今天我嘗試從兩個角度
[00:05:58.800 --> 00:06:01.280]  一起去討論這個代討
[00:06:01.280 --> 00:06:03.080]  第一方面內容
[00:06:03.080 --> 00:06:05.040]  另一方面原因
[00:06:05.040 --> 00:06:08.880]  我們先講這個禱告的內容
[00:06:08.880 --> 00:06:10.800]  我們留意得到
[00:06:10.800 --> 00:06:14.000]  原來經文是有六次
[00:06:14.000 --> 00:06:16.320]  阿巴拉罕開價
[00:06:16.600 --> 00:06:17.800]  來向神求的
[00:06:17.800 --> 00:06:21.000]  我們先不要討論數字
[00:06:21.000 --> 00:06:23.320]  即是五十 四十五 四十 三十
[00:06:23.320 --> 00:06:25.920]  但你留意得到是有一個pattern的
[00:06:25.920 --> 00:06:28.080]  即是整段經文的技術
[00:06:28.080 --> 00:06:32.400]  技術是非常跟隨一個formula的
[00:06:32.400 --> 00:06:35.360]  我們先留意一下這個pattern
[00:06:35.360 --> 00:06:36.360]  首先
[00:06:36.360 --> 00:06:38.200]  第一樣東西我們留意得到是什麽呢
[00:06:38.200 --> 00:06:39.920]  就是神沒有還價的
[00:06:39.920 --> 00:06:42.640]  即是每一次阿巴拉罕開價
[00:06:42.640 --> 00:06:44.920]  很有趣地要說
[00:06:44.920 --> 00:06:46.160]  是就接受的了
[00:06:47.080 --> 00:06:50.080]  即是當然如果我們真是去遊客區買東西
[00:06:50.080 --> 00:06:51.400]  我們真是這樣去bargain的時候
[00:06:51.400 --> 00:06:52.920]  我們當然希望那個小販
[00:06:52.920 --> 00:06:55.120]  是接受我們的條件的
[00:06:55.120 --> 00:06:58.160]  但anyway這裏神竟然是
[00:06:58.160 --> 00:07:00.160]  很順攤可以這樣講
[00:07:00.160 --> 00:07:03.920]  就接受了阿巴拉罕開出的條件
[00:07:03.920 --> 00:07:07.840]  另外這個內容亦都是非常之公式化的
[00:07:07.840 --> 00:07:11.480]  即是假若有幾多幾多個異人
[00:07:11.480 --> 00:07:13.000]  就怎樣怎樣怎樣
[00:07:13.000 --> 00:07:14.680]  就很明顯
[00:07:15.160 --> 00:07:17.720]  二 Righteousness
[00:07:17.720 --> 00:07:21.200]  這個是這一段的關鍵詞
[00:07:21.200 --> 00:07:24.320]  我們要再仔細地看的話
[00:07:24.320 --> 00:07:25.040]  你會發現
[00:07:25.040 --> 00:07:27.160]  即是一開始的時候
[00:07:27.160 --> 00:07:30.720]  阿巴拉罕是問了神兩個的問題
[00:07:30.720 --> 00:07:32.880]  正正亦都是那個
[00:07:32.880 --> 00:07:35.880]  整段記錄最核心的問題
[00:07:35.880 --> 00:07:38.040]  為什麽或者那個內容
[00:07:38.040 --> 00:07:39.280]  即是那個禱告的內容
[00:07:39.280 --> 00:07:41.200]  是圍繞著些什麽東西呢
[00:07:41.200 --> 00:07:43.160]  就是23節的
[00:07:44.600 --> 00:07:46.800]  無論善惡你都要剿滅嗎
[00:07:46.800 --> 00:07:48.360]  和25節的
[00:07:48.360 --> 00:07:49.840]  阿巴拉罕問上帝
[00:07:49.840 --> 00:07:51.440]  審判全地的主
[00:07:51.440 --> 00:07:53.200]  豈不行公義嗎
[00:07:53.200 --> 00:07:54.840]  所以無論是
[00:07:54.840 --> 00:07:57.040]  那個禱告的內容是圍繞著
[00:07:57.040 --> 00:07:58.160]  意這個字
[00:07:58.160 --> 00:07:59.080]  這個Righteous
[00:07:59.080 --> 00:08:01.200]  或者Righteousness這個字
[00:08:01.200 --> 00:08:02.840]  而阿巴拉罕
[00:08:02.840 --> 00:08:05.880]  來到同神在bargain的過程裏面
[00:08:05.880 --> 00:08:07.760]  其實他都是圍繞著兩個問題
[00:08:07.760 --> 00:08:08.960]  就是
[00:08:08.960 --> 00:08:11.120]  到底神的審判
[00:08:11.120 --> 00:08:12.600]  是不是公義的
[00:08:13.640 --> 00:08:16.360]  亦都是 即是你是一個Righteous Judge
[00:08:16.360 --> 00:08:18.080]  那你當你這樣judge的時候
[00:08:18.080 --> 00:08:19.200]  其實你是不是Righteous
[00:08:19.200 --> 00:08:20.360]  當然
[00:08:20.360 --> 00:08:22.480]  我們很匪夷所思的覺得
[00:08:22.480 --> 00:08:24.480]  為什麽阿巴拉罕可以
[00:08:24.480 --> 00:08:25.720]  質疑上帝呢
[00:08:25.720 --> 00:08:27.000]  但其實他沒有質疑上帝
[00:08:27.000 --> 00:08:28.200]  因為他立刻答了
[00:08:28.200 --> 00:08:29.800]  這個是一個Rhetorical question
[00:08:29.800 --> 00:08:31.160]  這個字不論是一個
[00:08:31.160 --> 00:08:32.760]  這個是一個
[00:08:32.760 --> 00:08:33.880]  反問據的
[00:08:33.880 --> 00:08:34.920]  他有答案的
[00:08:34.920 --> 00:08:35.720]  他說
[00:08:35.720 --> 00:08:38.560]  將異人和惡人同殺
[00:08:38.560 --> 00:08:40.960]  將異人與惡人一樣看待
[00:08:41.080 --> 00:08:43.880]  這段不是你所行的
[00:08:43.880 --> 00:08:44.520]  所以
[00:08:44.520 --> 00:08:46.720]  儘管阿巴拉罕提出這個疑問
[00:08:46.720 --> 00:08:48.040]  但其實他立刻答了
[00:08:48.040 --> 00:08:49.320]  他否定了神
[00:08:49.320 --> 00:08:49.960]  不會
[00:08:49.960 --> 00:08:51.080]  是這樣的
[00:08:51.080 --> 00:08:52.480]  我們
[00:08:52.480 --> 00:08:54.080]  回過頭來一點
[00:08:54.080 --> 00:08:57.240]  我們想想阿巴拉罕是不是否定
[00:08:57.240 --> 00:08:59.080]  審判的必要性
[00:08:59.080 --> 00:09:00.240]  是不是說
[00:09:00.240 --> 00:09:01.400]  即是
[00:09:01.400 --> 00:09:03.680]  神去審判是
[00:09:03.680 --> 00:09:06.560]  就是違反公義
[00:09:06.560 --> 00:09:07.600]  就是沒有大礙
[00:09:07.600 --> 00:09:08.280]  是不是這樣呢
[00:09:08.280 --> 00:09:09.160]  又不是
[00:09:10.200 --> 00:09:11.680]  因為如果我們看前一點
[00:09:11.680 --> 00:09:13.920]  在十八章二十節
[00:09:13.920 --> 00:09:15.520]  到二十一節
[00:09:15.520 --> 00:09:17.840]  其實當時經文是有這樣說的
[00:09:17.840 --> 00:09:18.920]  又話說
[00:09:18.920 --> 00:09:21.200]  所多瑪和阿摩拉的罪惡
[00:09:21.200 --> 00:09:23.920]  神從聲聞於我
[00:09:23.920 --> 00:09:26.160]  或者用另一些翻譯
[00:09:26.160 --> 00:09:26.840]  就說
[00:09:26.840 --> 00:09:29.000]  呼喚的喊聲
[00:09:29.000 --> 00:09:31.280]  或者控告他們的聲音
[00:09:31.280 --> 00:09:33.000]  即是聲聞於我是什麼
[00:09:33.000 --> 00:09:34.600]  就是一些控告
[00:09:34.600 --> 00:09:36.840]  所多瑪和阿摩拉的聲音
[00:09:36.840 --> 00:09:38.560]  已經達到神的面前
[00:09:39.400 --> 00:09:40.280]  十八章二十一節
[00:09:40.280 --> 00:09:41.600]  我現在要下去
[00:09:41.600 --> 00:09:43.240]  察看他們所行的
[00:09:43.240 --> 00:09:44.920]  果然盡像那
[00:09:44.920 --> 00:09:46.840]  達到我耳中的聲音
[00:09:46.840 --> 00:09:47.680]  一樣吧
[00:09:47.680 --> 00:09:49.720]  所以神是一個回應
[00:09:49.720 --> 00:09:50.840]  其實神的回應是什麼
[00:09:50.840 --> 00:09:51.880]  回應的是
[00:09:51.880 --> 00:09:52.840]  有些人
[00:09:52.840 --> 00:09:54.240]  來控告
[00:09:54.240 --> 00:09:55.920]  所多瑪和阿摩拉
[00:09:55.920 --> 00:09:58.480]  當然是什麼人來控告
[00:09:58.480 --> 00:09:59.560]  所多瑪和阿摩拉呢
[00:09:59.560 --> 00:10:00.480]  就是一些
[00:10:00.480 --> 00:10:02.120]  喊冤的聲音
[00:10:02.120 --> 00:10:05.400]  是一些被所多瑪和阿摩拉的罪惡
[00:10:05.400 --> 00:10:06.640]  所影響的
[00:10:06.640 --> 00:10:07.760]  那些人的聲音
[00:10:08.240 --> 00:10:10.400]  控告所多瑪和阿摩拉的聲音
[00:10:10.400 --> 00:10:12.000]  達到神的面前
[00:10:12.000 --> 00:10:12.720]  這次神
[00:10:12.720 --> 00:10:13.840]  要去檢查
[00:10:13.840 --> 00:10:15.080]  到底是不是真實
[00:10:15.080 --> 00:10:16.880]  其實這件事是不陌生的
[00:10:16.880 --> 00:10:17.600]  我們想起什麼
[00:10:17.600 --> 00:10:18.840]  《創世紀》第四章
[00:10:18.840 --> 00:10:21.200]  提到阿伯
[00:10:21.200 --> 00:10:23.160]  他被該人所害的時候
[00:10:23.160 --> 00:10:24.960]  他的血液也有聲音
[00:10:24.960 --> 00:10:27.160]  從地裡向神哀告
[00:10:27.160 --> 00:10:28.960]  所以公義的主
[00:10:28.960 --> 00:10:30.720]  是必須要為
[00:10:30.720 --> 00:10:32.240]  受害的
[00:10:32.240 --> 00:10:34.240]  受冤的人伸冤
[00:10:34.240 --> 00:10:35.400]  這個是
[00:10:35.400 --> 00:10:36.920]  這樣才是
[00:10:37.280 --> 00:10:39.280]  符合神的公義
[00:10:39.280 --> 00:10:42.760]  所以阿伯汗不是質疑神應不應該審判
[00:10:42.760 --> 00:10:45.640]  阿伯汗是質疑什麼呢
[00:10:45.640 --> 00:10:48.320]  是質疑如果異人
[00:10:48.320 --> 00:10:50.400]  和惡人
[00:10:50.400 --> 00:10:51.640]  一同
[00:10:51.640 --> 00:10:54.240]  在所多瑪被滅亡的話
[00:10:54.240 --> 00:10:55.640]  神就是什麼呢
[00:10:55.640 --> 00:10:59.200]  無差別的對待異人和惡人
[00:10:59.200 --> 00:11:00.400]  這件事
[00:11:00.400 --> 00:11:02.160]  就違反神的公義
[00:11:02.160 --> 00:11:04.360]  所以那個核心是什麼呢
[00:11:04.360 --> 00:11:05.520]  神的公義的核心
[00:11:05.520 --> 00:11:08.520]  是否神會不會無差別地對待
[00:11:08.520 --> 00:11:10.520]  異人和惡人
[00:11:10.520 --> 00:11:12.480]  以致
[00:11:12.480 --> 00:11:15.600]  最後是令到神的公義受虧損
[00:11:15.600 --> 00:11:17.640]  這個是
[00:11:17.640 --> 00:11:20.360]  阿伯汗所提出的
[00:11:20.360 --> 00:11:21.720]  那個疑問
[00:11:21.720 --> 00:11:22.320]  當然
[00:11:22.320 --> 00:11:23.520]  正如我剛才所說
[00:11:23.520 --> 00:11:24.600]  他是否定的
[00:11:24.600 --> 00:11:25.520]  好
[00:11:25.520 --> 00:11:26.920]  我們說說數字
[00:11:26.920 --> 00:11:29.600]  為什麼是五十
[00:11:29.600 --> 00:11:30.520]  四十五
[00:11:30.520 --> 00:11:32.320]  四十 三十等等
[00:11:32.320 --> 00:11:34.440]  為什麼一開始就說五十
[00:11:35.440 --> 00:11:37.320]  其實解經家有很多很多
[00:11:37.320 --> 00:11:38.920]  解經家有很多的猜測
[00:11:38.920 --> 00:11:41.680]  其中一個可能的
[00:11:41.680 --> 00:11:43.160]  解釋是什麼呢
[00:11:43.160 --> 00:11:46.400]  就說因為在舊約的先知書有提到的
[00:11:46.400 --> 00:11:48.800]  在阿摩斯書那裡有提到
[00:11:48.800 --> 00:11:49.880]  是一個
[00:11:49.880 --> 00:11:52.200]  小的城市可以有一百人
[00:11:52.200 --> 00:11:54.720]  就是一個一百人的地方
[00:11:54.720 --> 00:11:56.200]  可以稱為一個小的城市
[00:11:56.200 --> 00:11:57.680]  那五十人呢
[00:11:57.680 --> 00:11:59.360]  就是一個小的城市的一半
[00:11:59.360 --> 00:12:01.920]  所以大概是在說
[00:12:01.920 --> 00:12:04.240]  五十是在說一個community
[00:12:04.520 --> 00:12:05.800]  一個meaningful的
[00:12:05.800 --> 00:12:06.960]  就是half
[00:12:06.960 --> 00:12:08.520]  一個community的half
[00:12:08.520 --> 00:12:09.680]  就是五十
[00:12:09.680 --> 00:12:11.720]  我們說最後為什麼是
[00:12:11.720 --> 00:12:13.280]  阿伯汗是停在十呢
[00:12:13.280 --> 00:12:15.160]  而不是停在一呢
[00:12:15.160 --> 00:12:16.280]  你想想
[00:12:16.280 --> 00:12:17.800]  其實更加dramatical
[00:12:17.800 --> 00:12:18.840]  更加戲劇性的
[00:12:18.840 --> 00:12:19.560]  如果神說
[00:12:19.560 --> 00:12:20.840]  如果阿伯汗提出說
[00:12:20.840 --> 00:12:23.200]  如果有一個二人
[00:12:23.200 --> 00:12:26.320]  神你是否就不會毀滅這個城
[00:12:26.320 --> 00:12:27.480]  神說好
[00:12:27.480 --> 00:12:29.000]  一個二人
[00:12:29.000 --> 00:12:31.000]  我都為這個一個二人的緣故
[00:12:31.000 --> 00:12:32.760]  不去毀滅這個城
[00:12:32.760 --> 00:12:34.120]  那就更加戲劇性
[00:12:34.400 --> 00:12:37.520]  更加突顯到神那種的慈愛
[00:12:37.520 --> 00:12:38.640]  但不是
[00:12:38.640 --> 00:12:40.440]  阿伯汗是停在十
[00:12:40.440 --> 00:12:41.320]  而不是一
[00:12:41.320 --> 00:12:42.920]  為什麼呢
[00:12:42.920 --> 00:12:44.760]  因為十仍然是一個群體
[00:12:44.760 --> 00:12:45.640]  一就不是
[00:12:45.640 --> 00:12:50.160]  所以五十到十的這個range
[00:12:50.160 --> 00:12:52.080]  其實是在說什麼呢
[00:12:52.080 --> 00:12:53.120]  就是
[00:12:53.120 --> 00:12:56.120]  到底一個的群體
[00:12:56.120 --> 00:12:59.120]  一個meaningful的數字
[00:12:59.120 --> 00:13:00.840]  它能不能夠
[00:13:00.840 --> 00:13:03.680]  去發揮那個的影響力
[00:13:04.560 --> 00:13:05.360]  反過來
[00:13:05.360 --> 00:13:08.360]  用另一個說話去說
[00:13:08.360 --> 00:13:09.840]  就是到底
[00:13:09.840 --> 00:13:11.440]  在一個城市裏面
[00:13:11.440 --> 00:13:13.760]  二人的影響力大
[00:13:13.760 --> 00:13:16.560]  還是惡人的影響力大
[00:13:16.560 --> 00:13:18.040]  好像一個天秤那樣
[00:13:18.040 --> 00:13:20.840]  如果一個城市只有一百人
[00:13:20.840 --> 00:13:22.960]  那五十二人
[00:13:22.960 --> 00:13:24.200]  就五十惡人
[00:13:24.200 --> 00:13:26.040]  但它一路遞減
[00:13:26.040 --> 00:13:27.360]  什麼意思呢
[00:13:27.360 --> 00:13:30.000]  惡人的數字是越來越多
[00:13:30.000 --> 00:13:32.200]  所以天秤是越來越側向惡人那邊
[00:13:32.880 --> 00:13:34.880]  而二人的數字又越來越少
[00:13:34.880 --> 00:13:36.720]  就是本來五十
[00:13:36.720 --> 00:13:39.440]  變成是二人就四十五
[00:13:39.440 --> 00:13:41.720]  更加是少一點就四十
[00:13:41.720 --> 00:13:44.120]  三十這樣去遞增的話
[00:13:44.120 --> 00:13:48.240]  就是二人是越來越佔少數
[00:13:48.240 --> 00:13:50.560]  那天秤就越來越不平衡
[00:13:50.560 --> 00:13:52.440]  反過來說
[00:13:52.440 --> 00:13:57.000]  在整個城市都灌滿營的時候
[00:13:57.000 --> 00:14:00.440]  到底二人佔少數的二人
[00:14:00.440 --> 00:14:02.680]  這個righteous majority
[00:14:03.360 --> 00:14:06.040]  能不能夠起關鍵的作用
[00:14:06.040 --> 00:14:09.640]  能不能夠逆轉這個城市的命運
[00:14:09.640 --> 00:14:11.240]  這個數字
[00:14:11.240 --> 00:14:13.720]  是要去解釋這件事
[00:14:13.720 --> 00:14:17.680]  到底一個righteous majority
[00:14:17.680 --> 00:14:22.000]  或者有多少的righteous的人
[00:14:22.000 --> 00:14:26.760]  可以在一個惡貫滿營的城市裏面
[00:14:26.760 --> 00:14:32.040]  起到一些改變和逆轉的作用
[00:14:32.680 --> 00:14:34.160]  但是常識告訴我們是不行的
[00:14:34.160 --> 00:14:39.120]  正如我們廣東人都有句言語
[00:14:39.120 --> 00:14:40.480]  一粒老鼠屎
[00:14:40.480 --> 00:14:42.200]  掉進一鍋粥裏面
[00:14:42.200 --> 00:14:43.640]  可以壞掉一堆粥
[00:14:43.640 --> 00:14:46.320]  或者如果你試過穿白色衣服
[00:14:46.320 --> 00:14:47.560]  然後吃薯條
[00:14:47.560 --> 00:14:50.280]  茄汁不小心弄到白色衣服的話
[00:14:50.280 --> 00:14:51.680]  你就知道很麻煩
[00:14:51.680 --> 00:14:54.280]  要漂白一些髒的東西
[00:14:54.280 --> 00:14:59.080]  永遠是難過一些少許髒的東西
[00:14:59.080 --> 00:15:02.120]  去弄歪了所有好的東西
[00:15:03.040 --> 00:15:03.720]  所以
[00:15:03.720 --> 00:15:07.000]  這是到底
[00:15:07.000 --> 00:15:11.720]  一個少數的異人群體
[00:15:11.720 --> 00:15:13.520]  一個righteous majority
[00:15:13.520 --> 00:15:16.680]  它的存在是否有作用的呢
[00:15:16.680 --> 00:15:19.840]  它的存在又有多少的力量
[00:15:19.840 --> 00:15:21.600]  可以遭到平衡
[00:15:21.600 --> 00:15:23.880]  可以改變結果呢
[00:15:23.880 --> 00:15:26.880]  如果這段的經文
[00:15:26.880 --> 00:15:29.600]  在這段的經文給我們看到什麼呢
[00:15:29.600 --> 00:15:30.880]  這段的經文
[00:15:31.320 --> 00:15:32.880]  原來神是說肯定
[00:15:32.880 --> 00:15:36.600]  如果因為五十個
[00:15:36.600 --> 00:15:40.240]  神肯定可以不毀滅這個城市
[00:15:40.240 --> 00:15:42.400]  一直一直去到十個
[00:15:42.400 --> 00:15:44.880]  神都沒有還價
[00:15:44.880 --> 00:15:47.440]  神都肯定阿巴喊
[00:15:47.440 --> 00:15:49.720]  跟阿巴喊說yes ok
[00:15:49.720 --> 00:15:51.720]  代表什麼呢
[00:15:51.720 --> 00:15:53.520]  神是肯定原來
[00:15:53.520 --> 00:15:56.160]  異人的群體准管微小
[00:15:56.160 --> 00:15:58.880]  其實是有拯救的力量
[00:15:59.240 --> 00:16:02.840]  是可以勝過週遭更加龐大的
[00:16:02.840 --> 00:16:04.720]  那個邪惡力量的
[00:16:04.720 --> 00:16:08.720]  是可以改變一個沉淪的地方
[00:16:08.720 --> 00:16:10.600]  所以
[00:16:10.600 --> 00:16:11.720]  就是如果
[00:16:11.720 --> 00:16:14.200]  我們真的明白這件事的話
[00:16:14.200 --> 00:16:16.200]  對於我們今天身處的社會
[00:16:16.200 --> 00:16:17.480]  當我們發覺
[00:16:17.480 --> 00:16:19.760]  就是邪惡的力量
[00:16:19.760 --> 00:16:21.920]  彷彿已經完全壓倒
[00:16:21.920 --> 00:16:23.960]  一些良善的力量的時候
[00:16:23.960 --> 00:16:25.840]  我們很容易會絕望會灰心
