
[00:00:00.000 --> 00:00:04.040]  我們今天講的經文是尼加書的四章一到五節
[00:01:52.080 --> 00:01:55.400]  這段經文告訴我們 上帝他沒有離開我們
[00:01:55.400 --> 00:01:58.120]  上帝他並沒有放棄我們
[00:01:58.120 --> 00:02:00.840]  當世界不如上帝預期的時候
[00:02:00.840 --> 00:02:04.680]  上帝要做的卻是要來恢復祂的指紋
[00:02:04.680 --> 00:02:08.600]  恢復我們對祂的敬拜
[00:02:08.600 --> 00:02:11.400]  我們首先來看看《離家書》是一本什麼書
[00:02:11.400 --> 00:02:14.560]  《離家書》就可能未必是大家最熟悉的
[00:02:14.560 --> 00:02:16.040]  舊日的一本書
[00:02:16.040 --> 00:02:18.000]  《離家書》主要來講的是
[00:02:18.000 --> 00:02:20.560]  其實上帝的一個審判的信息
[00:02:20.560 --> 00:02:26.360]  整本書可以分為三大部份
[00:02:26.360 --> 00:02:31.000]  第一章 第二章 第三章 第五章 第六章 第七章
[00:02:31.000 --> 00:02:34.320]  而這三個部份都是以一個審判
[00:02:34.320 --> 00:02:38.680]  還有一個盼望的信息來巡迴
[00:02:38.680 --> 00:02:41.080]  而來宣告上帝的心意
[00:02:41.080 --> 00:02:46.080]  而我們今天看的第四章就是第二個部份
[00:02:46.080 --> 00:02:49.360]  我們今天看的是一個盼望的信息
[00:02:49.360 --> 00:02:51.360]  盼望之前是有審判的
[00:02:51.360 --> 00:02:53.440]  而審判的內容是什麼呢
[00:02:53.440 --> 00:02:59.080]  或者說究竟上帝是要講以色列人做錯了什麼事呢
[00:02:59.080 --> 00:03:02.600]  我們可以繼續看聖經
[00:03:02.600 --> 00:03:05.840]  可以看看《離家書》的第三章
[00:03:05.840 --> 00:03:07.920]  第三章第一節是這樣講的
[00:03:07.920 --> 00:03:10.600]  他說 我說 雅各的首領
[00:03:10.600 --> 00:03:13.200]  以色列家的官長 你們要聽
[00:03:13.200 --> 00:03:16.200]  你們不當知道公平嗎
[00:03:16.200 --> 00:03:18.520]  就是說他們那裡沒有公平
[00:03:18.520 --> 00:03:21.160]  去到第九節 我們跳一跳
[00:03:21.160 --> 00:03:23.240]  上帝繼續審判 他們說
[00:03:23.240 --> 00:03:24.680]  雅各家的首領
[00:03:24.680 --> 00:03:27.760]  以色列家的官長 你們要聽我的說話
[00:03:27.760 --> 00:03:29.440]  你們義務公平
[00:03:29.440 --> 00:03:32.360]  在一切事上 屈枉正直
[00:03:32.360 --> 00:03:34.480]  以人血建立錫安
[00:03:34.480 --> 00:03:37.560]  以罪孽建造耶路撒冷
[00:03:37.560 --> 00:03:39.840]  首領為賄賂行審判
[00:03:39.840 --> 00:03:42.800]  祭司為顧家司悔墳
[00:03:42.800 --> 00:03:45.960]  先知為銀錢行占卜
[00:03:45.960 --> 00:03:47.920]  他們卻依賴耶和華書
[00:03:47.920 --> 00:03:50.440]  耶和華不是在我們中間嗎
[00:03:50.440 --> 00:03:54.200]  災禍必不臨到我們
[00:03:54.200 --> 00:03:55.960]  先知離家這一段經文
[00:03:55.960 --> 00:03:57.600]  主要針對的是
[00:03:57.600 --> 00:04:00.720]  以色列人在宗教上的敗壞
[00:04:00.720 --> 00:04:02.080]  而去講的
[00:04:02.080 --> 00:04:03.560]  他們這幫人
[00:04:03.560 --> 00:04:05.040]  這幫首領 這幫祭司
[00:04:05.040 --> 00:04:06.520]  這幫先知
[00:04:06.520 --> 00:04:09.120]  背棄耶和華 敬拜偶像
[00:04:09.120 --> 00:04:11.160]  撇棄上帝的公義
[00:04:11.160 --> 00:04:13.160]  他們這幫宗教的領袖
[00:04:13.160 --> 00:04:15.960]  做的是一些收人錢財
[00:04:15.960 --> 00:04:18.480]  幫人擋災的工作
[00:04:18.480 --> 00:04:20.000]  如果放在現在這個處境
[00:04:20.000 --> 00:04:21.600]  我們可以想一想
[00:04:21.600 --> 00:04:24.280]  如果我們走進去有一間教會
[00:04:24.280 --> 00:04:26.680]  那個牧師就跟你說
[00:04:26.680 --> 00:04:28.320]  我可以幫你祈禱的
[00:04:28.320 --> 00:04:31.520]  不過就有一個先決的條件
[00:04:31.520 --> 00:04:34.240]  他就放了一個奉獻箱在這裡
[00:04:34.240 --> 00:04:36.000]  你知道牧師祈禱比較便宜
[00:04:36.000 --> 00:04:37.720]  所以他就這樣offer給你
[00:04:37.720 --> 00:04:40.520]  他就說如果你給100元
[00:04:40.520 --> 00:04:41.960]  你奉獻100元
[00:04:41.960 --> 00:04:43.240]  我就幫你祈禱
[00:04:43.240 --> 00:04:45.200]  祈禱你身體健康
[00:04:45.200 --> 00:04:47.360]  1000元就可能幫你祈禱
[00:04:47.360 --> 00:04:48.720]  升職加薪
[00:04:48.720 --> 00:04:51.560]  10000元就幫你祈禱做六合彩
[00:04:51.560 --> 00:04:53.520]  那你就有一個很好的return rate
[00:04:53.520 --> 00:04:56.360]  現在還是新年
[00:04:56.360 --> 00:04:57.640]  新春大減價
[00:04:57.640 --> 00:04:59.280]  買十次送兩次
[00:04:59.280 --> 00:05:02.720]  每個月都有一次牧師幫你祈禱
[00:05:02.720 --> 00:05:05.440]  這些教會變成了什麼教會
[00:05:05.440 --> 00:05:08.880]  這些變成了一些不是認識上的教會
[00:05:08.880 --> 00:05:13.480]  這些變成了一些買賣的教會
[00:05:13.480 --> 00:05:16.800]  就好像當日的以色列一樣
[00:05:16.800 --> 00:05:20.160]  所以上帝說聖殿耶路撒冷
[00:05:20.160 --> 00:05:22.680]  由敬拜上帝的這個地方
[00:05:22.680 --> 00:05:25.880]  變成上帝厭惡的地方
[00:05:25.880 --> 00:05:29.000]  是彌加書的第三章第十二節
[00:05:29.000 --> 00:05:31.480]  上帝甚至說
[00:05:31.480 --> 00:05:34.040]  所以因你們的緣故
[00:05:34.040 --> 00:05:36.920]  錫安必被耕種像一塊田
[00:05:36.920 --> 00:05:39.520]  耶路撒冷必變為亂堆
[00:05:39.520 --> 00:05:43.640]  這殿的三必將叢林的高處
[00:05:43.640 --> 00:05:45.000]  彌加預言的話
[00:05:45.000 --> 00:05:47.240]  耶路撒冷會變成一個亂堆
[00:05:47.240 --> 00:05:49.040]  它將會被毀滅
[00:05:49.040 --> 00:05:53.280]  因為耶路撒冷不可以再完成它的使命
[00:05:53.280 --> 00:05:56.360]  耶路撒冷代表的不再是上帝的榮耀
[00:05:56.360 --> 00:05:59.680]  而是代表虛妄的一個地方
[00:05:59.680 --> 00:06:01.160]  當上帝的殿
[00:06:01.160 --> 00:06:04.880]  不再成為一個敬拜上帝的地方的時候
[00:06:04.880 --> 00:06:08.320]  上帝說他要將它毀滅了
[00:06:08.320 --> 00:06:10.000]  對於當時的以色列人來說
[00:06:10.000 --> 00:06:13.240]  這個耶路撒冷殿被毀滅
[00:06:13.240 --> 00:06:16.440]  其實是一個很實在存在的威脅
[00:06:16.440 --> 00:06:17.160]  對於他們來說
[00:06:17.160 --> 00:06:18.320]  這個不是一個假設
[00:06:18.320 --> 00:06:20.960]  或者說很久之後才會發生的事情
[00:06:20.960 --> 00:06:23.840]  當時以色列人面對的
[00:06:23.840 --> 00:06:26.240]  是一些亞述帝國的一些逼迫
[00:06:26.240 --> 00:06:27.200]  在公元前
[00:06:27.200 --> 00:06:29.440]  主持前七百二十二年的時候
[00:06:29.440 --> 00:06:32.720]  亞述人已經攻佔了以色列的北角
[00:06:32.720 --> 00:06:35.480]  佔領了他們的首都撒瑪利亞
[00:06:35.480 --> 00:06:39.680]  他們下一個要打的就是耶路撒冷
[00:06:39.680 --> 00:06:43.440]  所以耶路撒冷它們是充滿一個威脅的
[00:06:43.440 --> 00:06:46.680]  就是我們好像見到一個這樣充滿了紛爭
[00:06:46.680 --> 00:06:50.400]  好像毫無希望的情況的時候
[00:06:50.400 --> 00:06:52.000]  尼迦契宣告說
[00:06:52.000 --> 00:06:54.200]  上帝將要重建
[00:06:54.200 --> 00:06:58.040]  將要恢復祂榮耀的這個信息
[00:06:58.040 --> 00:06:59.360]  上帝告訴我們
[00:06:59.360 --> 00:07:04.040]  當耶路撒冷不是好像祂預期的時候一樣
[00:07:04.040 --> 00:07:07.480]  上帝說祂不會袖手旁觀
[00:07:07.480 --> 00:07:09.320]  是第四章的第一節
[00:07:09.320 --> 00:07:11.800]  尼迦說到是末後的日子
[00:07:11.800 --> 00:07:13.520]  就是將來的時間
[00:07:13.520 --> 00:07:16.280]  耶和華殿的衣服必被建立
[00:07:16.280 --> 00:07:17.840]  超乎諸衫
[00:07:17.840 --> 00:07:20.720]  高舉過於萬嶺
[00:07:20.720 --> 00:07:23.760]  我們見到整段經文的一個語氣
[00:07:23.760 --> 00:07:26.160]  一個情況是變得很不同的
[00:07:26.160 --> 00:07:29.640]  第三章說的是一個好像末日般的信息
[00:07:29.640 --> 00:07:32.400]  要毀滅沒有了
[00:07:32.400 --> 00:07:34.600]  也是第四章上帝說
[00:07:34.600 --> 00:07:38.160]  祂要重新建立屬於祂的結咀
[00:07:38.160 --> 00:07:40.160]  重新建立屬於祂的世界
[00:07:40.160 --> 00:07:44.600]  要按照祂的心意重新建立祂的殿
[00:07:44.600 --> 00:07:46.840]  耶和華殿的衣服必建立
[00:07:46.840 --> 00:07:48.080]  超乎諸衫
[00:07:48.080 --> 00:07:50.000]  高舉過於萬嶺
[00:07:50.000 --> 00:07:52.200]  在這裡說到耶和華殿
[00:07:52.200 --> 00:07:53.600]  就是耶路撒冷那座山
[00:07:53.600 --> 00:07:56.040]  是要高過世界上一切的山
[00:07:56.040 --> 00:07:58.120]  超過一切的高度
[00:07:58.120 --> 00:07:59.080]  如果想像一下
[00:07:59.080 --> 00:08:00.960]  我們現在一抬頭一望
[00:08:00.960 --> 00:08:03.440]  就見到的不是只有那個高樓大廈
[00:08:03.440 --> 00:08:05.960]  而是一見到耶路撒冷那座山
[00:08:05.960 --> 00:08:07.760]  上帝的聖殿那時候
[00:08:07.760 --> 00:08:10.480]  那份榮耀那份的威榮
[00:08:10.480 --> 00:08:14.640]  在說上帝的殿是要成為世界的中心
[00:08:14.640 --> 00:08:18.040]  勝過一切的勢力或者神明
[00:08:18.040 --> 00:08:19.880]  但是上帝說祂要建立祂的殿
[00:08:19.880 --> 00:08:22.520]  不單止要彰顯的是祂的榮耀
[00:08:22.520 --> 00:08:24.960]  更加重要的是要重建
[00:08:24.960 --> 00:08:28.320]  那一幫以色列人的心
[00:08:28.320 --> 00:08:33.360]  第四章第一節的下半部分到第二節這麼說
[00:08:33.360 --> 00:08:37.240]  祂說萬民都要留歸這座山
[00:08:37.240 --> 00:08:40.800]  必有許多國的民前往
[00:08:40.800 --> 00:08:41.720]  留歸
[00:08:41.720 --> 00:08:43.280]  我們有時會想像
[00:08:43.280 --> 00:08:46.080]  就像一條河流這樣湧下來
[00:08:46.080 --> 00:08:50.480]  但是現在這裡卻是一些很反自然物理的現象
[00:08:50.480 --> 00:08:53.160]  不是湧下來而是要再湧上去
[00:08:53.160 --> 00:08:54.200]  所有的人
[00:08:54.200 --> 00:08:55.480]  萬民即是所有的人
[00:08:55.480 --> 00:08:59.720]  就像一條河流這樣湧上耶路撒冷山
[00:08:59.720 --> 00:09:05.160]  好像幾波巨浪一般要來覆蓋上帝的殿
[00:09:05.160 --> 00:09:07.360]  這個情景就經常都讓我想起
[00:09:07.360 --> 00:09:10.280]  就好像那時候我小時候在香港
[00:09:10.280 --> 00:09:11.440]  經常看到
[00:09:11.440 --> 00:09:15.560]  去到十一月尾就會看到美國 Black Friday 的一些新聞
[00:09:15.560 --> 00:09:17.760]  另外印象很深刻的就是
[00:09:17.760 --> 00:09:20.840]  每逢 Black Friday 前夕
[00:09:20.840 --> 00:09:23.880]  那些人就會等在商店的門口
[00:09:23.880 --> 00:09:26.640]  到一開門的時候那些人就會湧下去
[00:09:26.640 --> 00:09:27.600]  衝下去
[00:09:27.600 --> 00:09:30.720]  他們就會去買他們想要的東西
[00:09:30.720 --> 00:09:31.920]  那我們想像一下
[00:09:31.920 --> 00:09:34.560]  如果那些人是用這樣的心情
[00:09:34.560 --> 00:09:38.240]  去到上帝的殿的時候會是怎樣呢
[00:09:38.240 --> 00:09:40.560]  這裡你現在宣講的訊息就是說
[00:09:40.560 --> 00:09:42.120]  這一班人等的
[00:09:42.120 --> 00:09:45.680]  不是說要去上帝的殿當中買祝福
[00:09:45.680 --> 00:09:49.520]  也都不是說去上帝的殿當中買紀念品
[00:09:49.520 --> 00:09:54.080]  他們要去做的就是要去尋求上帝的話語
[00:09:54.080 --> 00:09:55.560]  第四章你已知
[00:09:55.560 --> 00:09:57.960]  這一班萬物所有的人說
[00:09:57.960 --> 00:10:00.720]  來拜我們登耶和華的山
[00:10:00.720 --> 00:10:02.960]  登雅各上帝的殿
[00:10:02.960 --> 00:10:06.480]  因為當我們去到上帝面前的時候
[00:10:06.480 --> 00:10:09.440]  上帝會將祂的道教訓我們
[00:10:09.440 --> 00:10:11.240]  以至於我們可以走祂的路
[00:10:11.240 --> 00:10:12.600]  可以跟隨祂
[00:10:12.600 --> 00:10:15.360]  因為悔憤必出於石窩
[00:10:15.360 --> 00:10:19.040]  耶和華的言語必出於耶路撒冷
[00:10:19.040 --> 00:10:21.920]  唯有我們來到上帝的面前的時候
[00:10:21.920 --> 00:10:25.440]  我們才可以認識祂的話語
[00:10:25.440 --> 00:10:29.520]  這個景象就好像昔日以色列人去朝聖那樣
[00:10:29.520 --> 00:10:31.520]  他們好像唱著上行之詩
[00:10:31.520 --> 00:10:34.000]  他們帶著一個很激動的心情
[00:10:34.000 --> 00:10:35.800]  去敬拜上帝一樣
[00:10:35.800 --> 00:10:38.760]  在詩篇第1122篇
[00:10:38.760 --> 00:10:40.680]  這樣來形容他們的心情
[00:10:40.680 --> 00:10:42.840]  他們說人對我說
[00:10:42.840 --> 00:10:45.000]  我門往耶和華的殿去
[00:10:45.000 --> 00:10:47.200]  我就歡喜
[00:10:47.200 --> 00:10:49.360]  上帝要重建的是什麼人
[00:10:49.360 --> 00:10:52.400]  上帝要重建的是一群真誠地
[00:10:52.400 --> 00:10:54.480]  來學會敬拜
[00:10:54.480 --> 00:10:57.760]  學會上帝話語的人
[00:10:57.760 --> 00:11:00.960]  這裡是上帝在應許我們
[00:11:00.960 --> 00:11:04.040]  祂要來施行祂的拯救
[00:11:04.040 --> 00:11:09.560]  我們很少將拯救和敬拜放在一起
[00:11:09.560 --> 00:11:12.360]  但其實正確的敬拜
[00:11:12.360 --> 00:11:14.160]  對上帝正確的一個敬拜
[00:11:14.160 --> 00:11:16.040]  其實是一個救贖
[00:11:16.040 --> 00:11:18.160]  這裡的救贖是說
[00:11:18.160 --> 00:11:21.600]  上帝如何重新更新這群人
[00:11:21.600 --> 00:11:23.040]  以至於這群以色列人
[00:11:23.040 --> 00:11:26.600]  可以和上帝有一個正確的關係
[00:11:26.600 --> 00:11:28.680]  對於當時的以色列人來說
[00:11:28.680 --> 00:11:32.680]  耶路撒冷是一個充滿賄賂虛假
[00:11:32.680 --> 00:11:37.080]  他們沒有辦法正確認識上帝的地方
[00:11:37.080 --> 00:11:40.280]  以色列人是一群敬拜偶像的人
[00:11:40.280 --> 00:11:41.800]  但上帝在這裡說
[00:11:41.800 --> 00:11:43.880]  祂要扭轉這個情況
[00:11:43.880 --> 00:11:47.200]  祂要重建耶路撒冷成為敬拜的中心
[00:11:47.200 --> 00:11:50.320]  祂要向人教導祂的心意
[00:11:50.320 --> 00:11:53.320]  以至於人都可以遵行祂的旨意
[00:11:53.320 --> 00:11:57.520]  上帝做的是要扭轉這群敬拜偶像的人
[00:11:57.520 --> 00:11:59.920]  甚至領導萬國萬民
[00:11:59.920 --> 00:12:04.040]  都自願的來到上帝的面前
[00:12:04.040 --> 00:12:06.640]  去渴望上帝的話語
[00:12:06.640 --> 00:12:07.840]  這個就是第一點
[00:12:07.840 --> 00:12:10.800]  上帝所施行的救贖
[00:12:10.800 --> 00:12:14.840]  就是要讓我們可以真誠地去敬拜祂
[00:12:14.840 --> 00:12:18.120]  跟祂有一個和好的關係
[00:12:18.120 --> 00:12:22.000]  在這段經文第三到第四節當中
[00:12:22.000 --> 00:12:23.600]  我們看到上帝應向我們
[00:12:23.600 --> 00:12:26.920]  祂要重新建立耶路撒冷城
[00:12:26.920 --> 00:12:29.680]  重新建立的這群以色列人
[00:12:29.680 --> 00:12:32.440]  祂甚至要在這群人當中
[00:12:32.440 --> 00:12:36.200]  來實現祂的公義和和平
[00:12:36.200 --> 00:12:38.000]  在第三節這樣說
[00:12:38.000 --> 00:12:42.440]  他必在多國的民眾施行審判
[00:12:42.440 --> 00:12:46.760]  為遠方強盛的國斷定是非
[00:12:46.760 --> 00:12:50.040]  上帝要在人的面前施行審判
[00:12:50.040 --> 00:12:55.120]  列國都要來到上帝面前
[00:12:55.120 --> 00:12:58.200]  要上帝為他們斷定是非
[00:12:58.200 --> 00:13:01.440]  就是要上帝作審判的人
[00:13:01.440 --> 00:13:03.760]  來審判什麼是對什麼是錯
[00:13:03.760 --> 00:13:06.120]  成為他們的仲裁
[00:13:06.120 --> 00:13:08.560]  他們國與國之間不需要再因為
[00:13:08.560 --> 00:13:11.160]  爭奪什麼資源或者什麼紛爭
[00:13:11.160 --> 00:13:13.920]  而來發動戰爭
[00:13:13.920 --> 00:13:15.720]  其實如果我們想想這個世界
[00:13:15.720 --> 00:13:18.400]  很多時很多紛爭的源頭
[00:13:18.400 --> 00:13:22.160]  有時不單止為了確保自己的利益
[00:13:22.160 --> 00:13:24.640]  很多時有些紛爭是為了證明
[00:13:24.640 --> 00:13:26.200]  我們是對的
[00:13:26.200 --> 00:13:29.360]  就好像俄羅斯和烏克蘭的戰爭
[00:13:29.360 --> 00:13:30.600]  站在俄羅斯那一邊
[00:13:30.600 --> 00:13:33.280]  他們就覺得烏克蘭加入了納州
[00:13:33.280 --> 00:13:35.880]  是對於我們的領土作為一個威脅
[00:13:35.880 --> 00:13:38.320]  但是對於烏克蘭來說
[00:13:38.320 --> 00:13:40.480]  這是一個自保的行為
[00:13:40.480 --> 00:13:43.920]  當然他們當中有利益的紛爭
[00:13:43.920 --> 00:13:45.840]  但是他們更加是想證明
[00:13:45.840 --> 00:13:48.040]  他們的觀點是對的
[00:13:48.040 --> 00:13:49.720]  或者我們回想很多時
[00:13:49.720 --> 00:13:51.640]  有些爭產的案件
[00:13:51.640 --> 00:13:52.720]  我們經常都喜歡看
[00:13:52.720 --> 00:13:55.080]  這些唐生風暴的事件
[00:13:55.080 --> 00:13:56.520]  這些唐生風暴的事件
[00:13:56.520 --> 00:13:59.200]  很多時其實不是說
[00:13:59.200 --> 00:14:01.520]  因為他分多一些我
[00:14:01.520 --> 00:14:02.600]  他和我分得一樣那麼多
[00:14:02.600 --> 00:14:04.200]  我們而來爭
[00:14:04.200 --> 00:14:07.040]  很多時是因為欠一口氣
[00:14:07.040 --> 00:14:09.160]  明明我才是照顧他那個人
[00:14:09.160 --> 00:14:12.080]  為什麼我的弟弟分得和我一樣那麼多
[00:14:12.080 --> 00:14:13.240]  為什麼我不分多一些
[00:14:13.240 --> 00:14:15.440]  為什麼他不分少一些
[00:14:15.440 --> 00:14:19.040]  我們經常都用自己的情來量度
[00:14:19.040 --> 00:14:22.320]  究竟什麼是對的 什麼是錯的
[00:14:22.320 --> 00:14:23.600]  但是上帝在這裡說
[00:14:23.600 --> 00:14:25.680]  他要恢復他的主權
[00:14:25.680 --> 00:14:28.000]  是要讓他的公義
[00:14:28.000 --> 00:14:30.600]  可以成為一個絕對的標準
[00:14:30.600 --> 00:14:33.720]  他要恢復他創世時候的結罪
[00:14:33.720 --> 00:14:35.400]  因為上帝作和
[00:14:35.400 --> 00:14:38.640]  國與國之間不用再爭奪什麼
[00:14:38.640 --> 00:14:40.640]  所有的人 所有的國家
[00:14:40.640 --> 00:14:44.200]  都要俯伏在上帝的主權面前
[00:14:44.200 --> 00:14:47.960]  他要按照他的公義的準則去管理
[00:14:47.960 --> 00:14:51.800]  這個就是上帝要恢復他的公義的方法
[00:14:51.800 --> 00:14:54.240]  而當上帝恢復了他的公義之後
[00:14:54.240 --> 00:14:56.120]  我們見到一個很好的
[00:14:56.120 --> 00:14:58.280]  見到和平的這個實驗
[00:14:58.280 --> 00:15:00.800]  是第三節的下半節他這麼說
[00:15:00.800 --> 00:15:03.760]  他們要將刀打成泥頭
[00:15:03.760 --> 00:15:07.240]  將槍打成鐮刀
[00:15:07.240 --> 00:15:11.560]  因為萬國都承認了上帝公義的準則
[00:15:11.560 --> 00:15:16.120]  以至於他們不需要再持有他們的武力
[00:15:16.120 --> 00:15:19.120]  不需要再持有他們軍事的力量
[00:15:19.120 --> 00:15:22.520]  上帝要帶來的是一個普世的和平
[00:15:22.520 --> 00:15:25.200]  因此他們可以將他們打仗用的刀
[00:15:25.200 --> 00:15:26.760]  和打仗用的槍
[00:15:26.760 --> 00:15:31.600]  變成一些奸眾 農奸可以用的泥頭
[00:15:31.600 --> 00:15:35.120]  和收割的時候可以用的鐮刀
[00:15:35.120 --> 00:15:37.680]  因為上帝彰顯了他的公義
[00:15:37.680 --> 00:15:41.720]  以至於這國不再舉刀攻擊那國
[00:15:41.720 --> 00:15:44.920]  他們也不再學習戰士
[00:15:44.920 --> 00:15:46.760]  因為上帝主權的實現
[00:15:46.760 --> 00:15:48.600]  上帝公義的彰顯
[00:15:48.600 --> 00:15:51.360]  他們不需要以武力再威脅別人
[00:15:51.360 --> 00:15:52.760]  保護自己
[00:15:52.760 --> 00:15:55.160]  上帝透過他自己的能力
[00:15:55.160 --> 00:15:56.680]  制止了紛爭
[00:15:56.680 --> 00:15:59.160]  終止了一切的戰爭
[00:15:59.160 --> 00:16:01.920]  帶來一個和平
[00:16:01.920 --> 00:16:04.360]  我們見到上帝在這裏恢復的是
[00:16:04.360 --> 00:16:05.760]  他的救贖
[00:16:05.760 --> 00:16:07.040]  他的公義
[00:16:07.040 --> 00:16:09.680]  和他的和平
[00:16:09.680 --> 00:16:12.640]  這三點是舊約學者Perry Yoder
[00:16:12.640 --> 00:16:15.120]  在他的書裏指出
[00:16:15.120 --> 00:16:18.680]  是Shalom的三個部份
[00:16:18.680 --> 00:16:22.560]  我們應該大部份人對於這個希伯來文的字
[00:16:22.560 --> 00:16:24.520]  是很熟悉的Shalom
[00:16:24.520 --> 00:16:26.800]  我們很多時將它翻譯成為
[00:16:26.800 --> 00:16:27.960]  平安
[00:16:27.960 --> 00:16:29.320]  或者是和平
[00:16:29.320 --> 00:16:30.680]  Peace to you
[00:16:30.680 --> 00:16:32.880]  但其實Perry Yoder在這裏指出
[00:16:32.880 --> 00:16:37.400]  Shalom其實不單止是包括和平平安的意思
[00:16:37.400 --> 00:16:39.480]  更加是一個大的包圍
[00:16:39.480 --> 00:16:44.160]  可以說是一個完全完整滿足的生命
[00:16:44.160 --> 00:16:48.840]  是一個Fullness of life
[00:16:48.840 --> 00:16:52.720]  當世界不如上帝預期的時候
[00:16:52.720 --> 00:16:55.560]  上帝並沒有放棄這個世界
[00:16:55.560 --> 00:16:59.480]  而上帝更加要做的是將他的Shalom
[00:16:59.480 --> 00:17:01.880]  他這份完整的生命
[00:17:01.880 --> 00:17:06.080]  賜給我們
[00:17:06.080 --> 00:17:07.120]  在第四節當中
[00:17:07.120 --> 00:17:10.920]  我們見到尼迦在描繪這個平安
[00:17:10.920 --> 00:17:12.160]  這個Shalom
[00:17:12.160 --> 00:17:13.720]  很重要的一個部份
[00:17:13.720 --> 00:17:15.680]  第四節說到
[00:17:15.680 --> 00:17:19.440]  人人都要坐在自己的葡萄樹下
[00:17:19.440 --> 00:17:21.400]  和無花果樹下
[00:17:21.400 --> 00:17:22.840]  無人驚嚇
[00:17:22.840 --> 00:17:26.800]  這是萬鈞之夜和親口說的
[00:17:26.800 --> 00:17:28.920]  上帝在這裏應許的是
[00:17:28.920 --> 00:17:32.880]  每一個人都可以享受他們土地的出產
[00:17:32.880 --> 00:17:35.800]  享受這份富足和上帝的公認
[00:17:35.800 --> 00:17:38.800]  過著沒有驚慌的生活
[00:17:38.800 --> 00:17:40.600]  但這個時候我們會問
[00:17:40.600 --> 00:17:44.280]  既然上帝已經應許了平安
[00:17:44.280 --> 00:17:48.800]  但為甚麼這裏會強調
[00:17:48.800 --> 00:17:50.840]  無人驚嚇呢
[00:17:50.840 --> 00:17:52.920]  甚麼是他們成為他們驚嚇
[00:17:52.920 --> 00:17:56.400]  或者他們害怕的一個源頭呢
[00:17:56.400 --> 00:17:58.920]  在這個時間我想請大家一同回到
[00:17:58.920 --> 00:18:00.400]  再一次的翻開聖經
[00:18:00.400 --> 00:18:04.960]  我們來看看列王記下的第十八章
[00:18:04.960 --> 00:18:06.760]  在列王記下的第十八章
[00:18:06.760 --> 00:18:08.920]  這裏在說
[00:18:08.920 --> 00:18:13.920]  當亞述攻打耶路撒冷的時候
[00:18:13.920 --> 00:18:16.120]  有甚麼回應
[00:18:16.120 --> 00:18:18.920]  我們可以看看列王記下
[00:18:18.920 --> 00:18:26.000]  第十八章的第二十九到第三十一節
[00:18:26.000 --> 00:18:28.160]  第二十九節
[00:18:28.160 --> 00:18:30.440]  這是一個亞述的使者
[00:18:30.440 --> 00:18:33.040]  和以色列王他們說的東西
[00:18:33.040 --> 00:18:36.280]  他們說亞述王如此說
[00:18:36.280 --> 00:18:39.440]  你們不要被希西加欺騙了
[00:18:39.440 --> 00:18:41.920]  因為希西加王不可以救你們
[00:18:41.920 --> 00:18:43.920]  脫離我的手
