
[00:00:00.000 --> 00:00:04.600]  今日來到章林祈的第二個禮拜
[00:09:16.800 --> 00:09:19.000]  主耶穌基督會不會再回來
[00:09:19.000 --> 00:09:20.600]  不過會有人和我們說
[00:09:20.600 --> 00:09:22.000]  我們做好事
[00:09:22.000 --> 00:09:23.800]  做壞事
[00:09:23.800 --> 00:09:27.000]  這個社會不會變的
[00:09:27.000 --> 00:09:31.600]  人的一生就是這樣過
[00:09:31.600 --> 00:09:33.400]  就是這樣
[00:09:33.400 --> 00:09:35.000]  這個世界有公義嗎
[00:09:35.000 --> 00:09:37.000]  不一定的
[00:09:37.000 --> 00:09:40.000]  完了就算了
[00:09:40.000 --> 00:09:43.600]  人只能夠在無奈之中
[00:09:43.600 --> 00:09:48.200]  過我們的一生
[00:09:48.200 --> 00:09:50.200]  彼得的回應是什麼呢
[00:09:50.200 --> 00:09:53.200]  彼得一開始的回應
[00:09:53.200 --> 00:09:56.000]  他不是回應那班假教師的教導
[00:09:56.000 --> 00:09:57.200]  主耶穌基督回不來
[00:09:57.200 --> 00:09:59.000]  他先不回應這件事
[00:09:59.000 --> 00:10:00.400]  在第五節到第六節
[00:10:00.400 --> 00:10:02.400]  他只是回應這件事
[00:10:02.400 --> 00:10:06.600]  也是回到彼得後書第三章
[00:10:06.600 --> 00:10:09.600]  寫彼得前書彼得後書的目的
[00:10:09.600 --> 00:10:11.600]  堅信主的說話
[00:10:11.600 --> 00:10:13.800]  所以第五節到第六節
[00:10:13.800 --> 00:10:15.400]  彼得的回應就是
[00:10:15.400 --> 00:10:17.200]  主的話是大有能力
[00:10:17.200 --> 00:10:19.000]  並且必定成就
[00:10:19.000 --> 00:10:20.800]  第五節到第六節
[00:10:20.800 --> 00:10:21.800]  彼得說什麼
[00:10:21.800 --> 00:10:22.800]  因著主的話
[00:10:22.800 --> 00:10:24.400]  這個世界被創造
[00:10:24.400 --> 00:10:26.800]  因著主的話
[00:10:26.800 --> 00:10:28.600]  洪水毀滅這個世界
[00:10:28.600 --> 00:10:29.600]  因著主的話
[00:10:29.600 --> 00:10:32.200]  天地能夠維繫長存
[00:10:32.200 --> 00:10:33.200]  因著主的話
[00:10:33.200 --> 00:10:37.000]  這個世界能夠繼續運作
[00:10:37.000 --> 00:10:41.000]  因著主的話
[00:10:41.000 --> 00:10:43.600]  彼得最堅信的是這件事
[00:10:43.600 --> 00:10:45.000]  鼓勵信徒
[00:10:45.000 --> 00:10:48.800]  緊握著的就是主耶穌基督的說話
[00:10:48.800 --> 00:10:51.600]  祂的說話是大有能力的
[00:10:51.600 --> 00:10:54.600]  祂的說話也都必定成就
[00:10:54.600 --> 00:10:55.800]  跟著
[00:10:55.800 --> 00:10:59.200]  祂才去回應假教書的說話
[00:10:59.200 --> 00:11:00.800]  第八節
[00:11:00.800 --> 00:11:02.400]  第九節
[00:11:02.400 --> 00:11:04.800]  主的應許落空嗎
[00:11:04.800 --> 00:11:08.400]  我們一同讀第八第九節
[00:11:08.400 --> 00:11:10.000]  準備起
[00:11:10.000 --> 00:11:11.000]  親愛的
[00:11:11.000 --> 00:11:13.800]  有一件事情你們不可忘記
[00:11:13.800 --> 00:11:16.200]  就是主看一日如千年
[00:11:16.200 --> 00:11:17.800]  千年如一日
[00:11:17.800 --> 00:11:20.600]  主沒有遲延祂的應許
[00:11:20.600 --> 00:11:23.400]  就如有人以為祂是遲延
[00:11:23.400 --> 00:11:25.600]  其實祂是寬容你們
[00:11:25.600 --> 00:11:27.400]  不願一人沉淪
[00:11:27.400 --> 00:11:32.200]  乃是人人都來悔改
[00:11:32.200 --> 00:11:33.200]  彼得
[00:11:33.200 --> 00:11:35.600]  他回應的第一句說話是什麼
[00:11:35.600 --> 00:11:38.600]  不是主耶穌基督忘記了回來
[00:11:38.600 --> 00:11:40.200]  或者遲了回來
[00:11:40.200 --> 00:11:43.000]  或者祂遲到
[00:11:43.000 --> 00:11:48.000]  是因為祂繼續想給機會我們每一個
[00:11:48.000 --> 00:11:52.000]  想給機會那些還未悔改的人
[00:11:52.000 --> 00:11:56.400]  有機會還有時間去悔改
[00:11:56.400 --> 00:11:59.600]  還繼續給機會我們
[00:11:59.600 --> 00:12:02.200]  去將這個福音的訊息
[00:12:02.200 --> 00:12:06.600]  帶給我們所親愛的人
[00:12:06.600 --> 00:12:12.400]  如果主耶穌基督此刻再回來
[00:12:12.400 --> 00:12:15.000]  你身邊有多少的人
[00:12:15.000 --> 00:12:24.000]  你會後悔沒有跟祂說過這個福音
[00:12:24.000 --> 00:12:26.400]  主耶穌基督在等
[00:12:26.400 --> 00:12:28.800]  並不是因為祂遲
[00:12:28.800 --> 00:12:32.400]  因為祂還有憐憫的日子
[00:12:32.400 --> 00:12:34.400]  但我們不知道這個機會
[00:12:34.400 --> 00:12:35.400]  去到多久
[00:12:35.400 --> 00:12:38.000]  第十節我們一同讀
[00:12:38.000 --> 00:12:40.000]  準備起
[00:12:40.000 --> 00:12:43.600]  但主的日子要像賊一樣來到
[00:12:43.600 --> 00:12:47.400]  那日天必在昆然一聲中消失
[00:12:47.400 --> 00:12:50.200]  天體都要被烈火融化
[00:12:50.200 --> 00:12:56.600]  地和地上的萬物都要消盡
[00:12:56.600 --> 00:12:57.600]  第二點
[00:12:57.600 --> 00:12:58.400]  彼得說
[00:12:58.400 --> 00:13:02.800]  這個世界不是不變的
[00:13:02.800 --> 00:13:04.400]  主耶穌基督再回來
[00:13:04.400 --> 00:13:06.200]  神的國臨到的時候
[00:13:06.200 --> 00:13:08.600]  天體都要解體
[00:13:08.600 --> 00:13:12.200]  這個世界會大變
[00:13:12.200 --> 00:13:14.800]  我們看很多電影
[00:13:14.800 --> 00:13:16.400]  有些人說
[00:13:16.400 --> 00:13:18.600]  有一個世界末日
[00:13:18.600 --> 00:13:20.000]  告訴你
[00:13:20.000 --> 00:13:21.200]  主耶穌基督再回來
[00:13:21.200 --> 00:13:23.200]  神的國臨到的時候
[00:13:23.200 --> 00:13:26.200]  並不是世界末日
[00:13:26.200 --> 00:13:30.600]  不過是恨惡的人的末日
[00:13:30.600 --> 00:13:32.800]  主耶穌基督再回來的時候
[00:13:32.800 --> 00:13:34.800]  是屬於祂的人
[00:13:34.800 --> 00:13:37.800]  復活的日子
[00:13:37.800 --> 00:13:41.200]  神的國是甚麼
[00:13:41.200 --> 00:13:43.000]  國包括三樣很重要的東西
[00:13:43.000 --> 00:13:45.200]  國權
[00:13:45.200 --> 00:13:46.600]  國土
[00:13:46.600 --> 00:13:48.400]  國民
[00:13:48.400 --> 00:13:50.400]  神的國是代表神的主權
[00:13:50.400 --> 00:13:53.000]  掌管整個的大地
[00:13:53.000 --> 00:13:55.200]  國民是哪些
[00:13:55.200 --> 00:13:58.400]  歷世歷代所有的信徒
[00:13:58.400 --> 00:14:02.400]  都要復活成為天國的國民
[00:14:02.400 --> 00:14:04.800]  神國的國民
[00:14:04.800 --> 00:14:09.600]  這是天國,這是神的國
[00:14:09.600 --> 00:14:11.800]  但這個我們相不相信呢
[00:14:11.800 --> 00:14:13.400]  我們大部分人都會相信
[00:14:13.400 --> 00:14:14.400]  我們死了之後
[00:14:14.400 --> 00:14:18.600]  我們能夠與主耶穌同在樂園裡
[00:14:18.600 --> 00:14:23.000]  接著就是一個句號
[00:14:23.000 --> 00:14:27.200]  神的榮耀不是單單是這樣
[00:14:27.200 --> 00:14:28.600]  神的榮耀
[00:14:28.600 --> 00:14:34.000]  祂的統治要遍及全地
[00:14:34.000 --> 00:14:36.000]  我們所有人
[00:14:36.000 --> 00:14:41.800]  在神的國裡面都可以挺起胸膛
[00:14:41.800 --> 00:14:43.400]  滿有神的憐憫
[00:14:43.400 --> 00:14:45.000]  公義地活
[00:14:45.000 --> 00:14:48.200]  並且有神的同住
[00:14:48.200 --> 00:14:50.600]  這是神的國
[00:14:50.600 --> 00:14:55.200]  這個比很多人追求的烏托邦
[00:14:55.200 --> 00:14:57.200]  更烏托邦
[00:14:57.200 --> 00:14:58.200]  聖經裡面怎麼說
[00:14:58.200 --> 00:14:59.800]  我讀幾節的經文
[00:14:59.800 --> 00:15:01.200]  今天是聖餐主日
[00:15:01.200 --> 00:15:02.400]  主耶穌怎麼說
[00:15:02.400 --> 00:15:05.200]  我告訴你們我不再學者言直
[00:15:05.200 --> 00:15:08.200]  直到他實現在神的國裡
[00:15:08.200 --> 00:15:09.800]  我告訴你們從今以後
[00:15:09.800 --> 00:15:11.400]  我不再學者葡萄汁
[00:15:11.400 --> 00:15:14.800]  直等神的國來到
[00:15:14.800 --> 00:15:15.400]  羅馬書說
[00:15:15.400 --> 00:15:17.600]  因為神的國不在乎飲食
[00:15:17.600 --> 00:15:20.000]  而在乎公義和平
[00:15:20.000 --> 00:15:24.200]  或聖靈中的喜樂
[00:15:24.200 --> 00:15:25.800]  啟示錄說
[00:15:25.800 --> 00:15:27.200]  天上有大聲音說
[00:15:27.200 --> 00:15:28.600]  世上的國已成了
[00:15:28.600 --> 00:15:31.200]  我們的主和祂所立基督的國了
[00:15:31.200 --> 00:15:34.600]  祂要作王直到永永遠遠
[00:15:34.600 --> 00:15:36.200]  但以李書說
[00:15:36.200 --> 00:15:38.400]  汗那有一位像人似的
[00:15:38.400 --> 00:15:40.200]  駕著天上的雲而來
[00:15:40.200 --> 00:15:43.200]  被領導緊箍上在者面前
[00:15:43.200 --> 00:15:45.800]  他得了權柄榮耀國道
[00:15:45.800 --> 00:15:50.000]  使各方各國各族的人都侍奉他
[00:15:50.000 --> 00:15:52.200]  他的權柄是永遠的
[00:15:52.200 --> 00:15:53.400]  不能廢去
[00:15:53.400 --> 00:15:57.200]  他的國道必不敗壞
[00:15:57.200 --> 00:15:59.200]  哥林多前書怎麼說
[00:15:59.200 --> 00:16:03.200]  在一剎那、眨眼之間
[00:16:03.200 --> 00:16:06.400]  號筒末次吹響的時候
[00:16:06.400 --> 00:16:08.400]  因號筒要吹響
[00:16:08.400 --> 00:16:09.800]  死人都要復活
[00:16:09.800 --> 00:16:11.400]  成為不扭壞的
[00:16:11.400 --> 00:16:13.600]  我們也要改變
[00:16:13.600 --> 00:16:17.600]  扭壞的必吹成為不扭壞的
[00:16:17.600 --> 00:16:19.400]  這會死的
[00:16:19.400 --> 00:16:22.800]  總要變成不會死的
[00:16:22.800 --> 00:16:26.000]  這是神的國
[00:16:26.000 --> 00:16:29.800]  很多人都追求烏托邦
[00:16:29.800 --> 00:16:31.600]  馬克思他追求烏托邦
[00:16:31.600 --> 00:16:34.600]  他用他的經濟理論
[00:16:34.600 --> 00:16:38.400]  推顯社會的發展
[00:16:38.400 --> 00:16:39.800]  共產主義
[00:16:39.800 --> 00:16:41.800]  很多人因烏托邦的理想
[00:16:41.800 --> 00:16:43.800]  投身於共產主義
[00:16:43.800 --> 00:16:47.400]  投身於社會運動
[00:16:47.400 --> 00:16:54.600]  這些永遠不會實現
[00:16:54.600 --> 00:16:56.400]  只要有人
[00:16:56.400 --> 00:16:58.600]  只要沒有神
[00:16:58.600 --> 00:17:04.400]  人不能夠面對自己根本的罪
[00:17:04.400 --> 00:17:05.400]  真正的烏托邦
[00:17:05.400 --> 00:17:09.400]  不是單單是人人安居樂業
[00:17:09.400 --> 00:17:13.000]  社會有公義、有憐憫
[00:17:13.000 --> 00:17:14.400]  真正的烏托邦
[00:17:14.400 --> 00:17:17.400]  是神與我們同住
[00:17:17.400 --> 00:17:20.200]  神的榮光照遍大地
[00:17:20.200 --> 00:17:23.600]  我們能夠看見上帝的榮耀
[00:17:23.600 --> 00:17:25.200]  所以我們主禱文怎麼說
[00:17:25.200 --> 00:17:29.000]  願祢的國降臨
[00:17:29.000 --> 00:17:31.600]  願祢的旨意行在地上
[00:17:31.600 --> 00:17:33.600]  如同行在天上
[00:17:33.600 --> 00:17:36.200]  這是神的國
[00:17:36.200 --> 00:17:38.800]  除了神
[00:17:38.800 --> 00:17:44.000]  沒有人能夠帶來真正的烏托邦
[00:17:44.000 --> 00:17:46.200]  在那裡沒有比較
[00:17:46.200 --> 00:17:48.800]  我們再不需要競爭
[00:17:48.800 --> 00:17:51.000]  我們知道自己是誰
[00:17:51.000 --> 00:17:55.200]  我們身體再沒有病痛、疼痛
[00:17:55.200 --> 00:17:58.400]  再沒有苦難
[00:17:58.400 --> 00:18:03.200]  但我們有沒有這份渴慕和渴望
[00:18:03.200 --> 00:18:04.800]  抑或我們活著
[00:18:04.800 --> 00:18:06.200]  只不過為了盡責任
[00:18:06.200 --> 00:18:07.800]  然後我們等死
[00:18:07.800 --> 00:18:09.000]  回到樂園裡
[00:18:09.000 --> 00:18:11.800]  然後說句好話
[00:18:11.800 --> 00:18:14.400]  我們有沒有渴望神的榮耀
[00:18:14.400 --> 00:18:16.000]  我們有沒有渴望神的國
[00:18:16.000 --> 00:18:22.000]  有沒有渴望主耶穌基督的再來
[00:18:22.000 --> 00:18:24.200]  接著可能有人問
[00:18:24.200 --> 00:18:26.400]  如果是這樣
[00:18:26.400 --> 00:18:27.200]  無論我們自己
[00:18:27.200 --> 00:18:29.200]  無論教會
[00:18:29.200 --> 00:18:30.800]  在社會裡我們不需要行公
[00:18:30.800 --> 00:18:31.800]  也不需要號連文
[00:18:31.800 --> 00:18:34.800]  我們等基督的國臨到就行了
[00:18:34.800 --> 00:18:37.400]  等主耶穌基督再回來就行了
[00:18:37.400 --> 00:18:40.600]  又不可以這樣說
[00:18:40.600 --> 00:18:42.200]  舉個例子
[00:18:42.200 --> 00:18:44.800]  我要盡上我的責任
[00:18:44.800 --> 00:18:46.200]  做好我生活的作息
[00:18:46.200 --> 00:18:48.200]  我要盡上我的責任
[00:18:48.200 --> 00:18:50.400]  生活裡偏袒我什麼時候休息
[00:18:50.400 --> 00:18:51.200]  什麼時候工作
[00:18:51.200 --> 00:18:52.200]  什麼時候做運動
[00:18:52.200 --> 00:18:53.800]  做好好的飲食
[00:18:53.800 --> 00:18:56.400]  以致我能夠有一個好的身體
[00:18:56.400 --> 00:18:57.400]  不過我知道
[00:18:57.400 --> 00:18:59.000]  無論我盡上多少的責任
[00:18:59.000 --> 00:19:02.400]  我都不會長生不死
[00:19:02.400 --> 00:19:07.000]  我都要面對身體的衰殘
[00:19:07.000 --> 00:19:10.200]  這個社會也是
[00:19:10.200 --> 00:19:12.200]  基督的群體要盡上他的責任
[00:19:12.200 --> 00:19:15.800]  行公以號連名作號的見證
[00:19:15.800 --> 00:19:17.600]  但不要期望
[00:19:17.600 --> 00:19:20.000]  這樣我們就能夠實現
[00:19:20.000 --> 00:19:23.600]  將天國完完全全的實現在地上
[00:19:23.600 --> 00:19:26.800]  除去這個社會的罪
[00:19:26.800 --> 00:19:29.600]  不要這樣苛求
[00:19:29.600 --> 00:19:31.200]  唯有基督再臨
[00:19:31.200 --> 00:19:32.800]  才是神的國
[00:19:32.800 --> 00:19:36.600]  是完完全全的實現
[00:19:36.600 --> 00:19:40.000]  馬太呼音這樣說
[00:19:40.000 --> 00:19:48.400]  羅亞的日子怎樣 人子來臨也要怎樣
[00:19:48.400 --> 00:19:51.400]  不知道什麼時候
[00:19:51.400 --> 00:19:53.000]  主耶穌基督再回來
[00:19:53.000 --> 00:19:56.600]  人的日子照樣這樣過
[00:19:56.600 --> 00:19:59.200]  但是肥勒比書
[00:19:59.200 --> 00:20:00.800]  三章二十節是這樣說
