
[00:00:00.000 --> 00:00:02.000]  頂姐妹平安!
[00:05:31.000 --> 00:05:35.000]  去警告或者鼓勵面對當時的信徒,
[00:05:35.000 --> 00:05:39.000]  要自己好好地在真理上站穩,
[00:05:39.000 --> 00:05:43.000]  同時間都要很小心地防備當時的異端。
[00:05:43.000 --> 00:05:47.000]  當時很多異端,
[00:05:47.000 --> 00:05:53.000]  但是大概的輪廓和異端當時的問題,
[00:05:53.000 --> 00:05:56.000]  哥羅西書已經很清楚地表達出來。
[00:05:56.000 --> 00:05:58.000]  所以第二章八節,
[00:05:58.000 --> 00:06:01.000]  保羅就發出對信徒的警告,
[00:06:01.000 --> 00:06:03.000]  在九至十五節,
[00:06:03.000 --> 00:06:07.000]  他就作為對這個警告發出的解釋和原因,
[00:06:07.000 --> 00:06:10.000]  為什麼我們要警告你們要小心,
[00:06:10.000 --> 00:06:12.000]  是因為這樣這樣這樣。
[00:06:12.000 --> 00:06:14.000]  基本上九至十五節,
[00:06:14.000 --> 00:06:16.000]  可以分為兩方面來看的,
[00:06:16.000 --> 00:06:20.000]  為什麼保羅要來警告當時的信徒呢?
[00:06:20.000 --> 00:06:22.000]  因為當時的異端,
[00:06:22.000 --> 00:06:25.000]  他們否定耶穌基督是神,
[00:06:25.000 --> 00:06:28.000]  甚至否定祂的獨一性。
[00:06:28.000 --> 00:06:32.000]  但是這段經文第九節,十節和十五節,
[00:06:32.000 --> 00:06:36.000]  保羅告訴當時的基督徒知道,
[00:06:36.000 --> 00:06:38.000]  耶穌基督是神,
[00:06:38.000 --> 00:06:41.000]  是一切的元首。
[00:06:41.000 --> 00:06:45.000]  簡單來說,祂是一位得勝的基督。
[00:06:45.000 --> 00:06:49.000]  請大家一起讀二章九節,十節和十五節,
[00:06:49.000 --> 00:06:51.000]  大家可以翻譯成聖經,
[00:06:51.000 --> 00:06:53.000]  應該用螢光幕,因為我用了和秀盤,
[00:06:53.000 --> 00:06:55.000]  請大家跟螢光幕一起讀,預備起。
[00:06:55.000 --> 00:06:58.000]  因為神本性一切的豐盛,
[00:06:58.000 --> 00:07:02.000]  都有形有體地居住在基督裡面,
[00:07:02.000 --> 00:07:06.000]  他們在祂裡面也已經成為豐盛,
[00:07:06.000 --> 00:07:10.000]  祂是所有執政掌權者的元首。
[00:07:10.000 --> 00:07:13.000]  基督既將一切執政者,
[00:07:13.000 --> 00:07:16.000]  掌權者的權勢解除了,
[00:07:16.000 --> 00:07:18.000]  就在凱旋的行列中,
[00:07:18.000 --> 00:07:21.000]  將他們公開示眾,
[00:07:21.000 --> 00:07:24.000]  將十字架跨盛。
[00:07:24.000 --> 00:07:27.000]  在第十節裡面,
[00:07:27.000 --> 00:07:32.000]  耶穌基督是所有執政掌權者的元首,
[00:07:32.000 --> 00:07:36.000]  這個宣告整卷書裡面是一個很重要的信息,
[00:07:36.000 --> 00:07:40.000]  告訴所有讀者,告訴今天的我們頂尖會知道,
[00:07:40.000 --> 00:07:45.000]  耶穌基督是所有執政掌權者的元首。
[00:07:45.000 --> 00:07:48.000]  在上兩節的講道裡面,
[00:07:48.000 --> 00:07:52.000]  因為我整個年度都會以哥羅西書作為內容,
[00:07:52.000 --> 00:07:54.000]  在一章十五至二十節裡面,
[00:07:54.000 --> 00:07:56.000]  保羅告訴我們,
[00:07:56.000 --> 00:07:58.000]  耶穌基督是我們獨一的真神,
[00:07:58.000 --> 00:08:00.000]  祂是至高的主宰,
[00:08:00.000 --> 00:08:03.000]  祂是唯一的救主,
[00:08:03.000 --> 00:08:06.000]  所以祂是所有執政掌權者的元首,
[00:08:06.000 --> 00:08:09.000]  是絕對符合資格的。
[00:08:09.000 --> 00:08:11.000]  但是當時的諾斯底主義,
[00:08:11.000 --> 00:08:13.000]  是其中一種異端教派,
[00:08:13.000 --> 00:08:16.000]  或者最出名最主要的教派,
[00:08:16.000 --> 00:08:19.000]  他認為神的封聖,
[00:08:19.000 --> 00:08:22.000]  只不過當耶穌受洗的時候,
[00:08:22.000 --> 00:08:25.000]  暫時住在耶穌身上,
[00:08:25.000 --> 00:08:30.000]  因為他需要去完成上帝交付他的工作,
[00:08:30.000 --> 00:08:32.000]  就好像一個軍裝警員,
[00:08:32.000 --> 00:08:34.000]  當他執勤的時候,
[00:08:34.000 --> 00:08:37.000]  他先去警局的槍庫登記,
[00:08:37.000 --> 00:08:40.000]  然後拿槍,然後走出街,
[00:08:40.000 --> 00:08:42.000]  當他完成工作的時候,
[00:08:42.000 --> 00:08:47.000]  他需要將槍械交回警局的槍房,
[00:08:47.000 --> 00:08:54.000]  當時的異端就是這樣理解耶穌的權力,
[00:08:54.000 --> 00:08:58.000]  他說耶穌的封聖只不過是當他出來侍奉的時候就需要,
[00:08:58.000 --> 00:09:00.000]  所以上帝就留不到在他身上,
[00:09:00.000 --> 00:09:03.000]  但當他要背負全世界人的罪的時候,
[00:09:03.000 --> 00:09:05.000]  釘在十字架上的耶穌,
[00:09:05.000 --> 00:09:10.000]  最高的神,自己的上帝就離開他,
[00:09:10.000 --> 00:09:13.000]  這個就是異端的教導,
[00:09:13.000 --> 00:09:14.000]  你信不信?
[00:09:14.000 --> 00:09:19.000]  耶穌的封聖是不是只限於他去工作那幾年,
[00:09:19.000 --> 00:09:24.000]  之前之後,他就沒有擁有封聖呢?
[00:09:24.000 --> 00:09:28.000]  當時的異端甚至認為物質是邪惡的,
[00:09:28.000 --> 00:09:30.000]  所以擁有身體的耶穌,
[00:09:30.000 --> 00:09:32.000]  不可能存在,
[00:09:32.000 --> 00:09:34.000]  也不應該存在,
[00:09:34.000 --> 00:09:36.000]  肉身的耶穌只是幻象,
[00:09:36.000 --> 00:09:38.000]  是你想出來的,
[00:09:38.000 --> 00:09:41.000]  童貞女瑪利亞從來沒有受聖靈感應,
[00:09:41.000 --> 00:09:44.000]  生了這位耶穌,
[00:09:44.000 --> 00:09:47.000]  從他們的說話裡面,教導裡面,
[00:09:47.000 --> 00:09:48.000]  簡單來說,
[00:09:48.000 --> 00:09:51.000]  異端不承認耶穌是上帝,
[00:09:51.000 --> 00:09:55.000]  更加不承認耶穌是人,
[00:09:55.000 --> 00:09:58.000]  諾斯底主義更加指出,
[00:09:58.000 --> 00:10:00.000]  神將權力分散不同的靈體,
[00:10:00.000 --> 00:10:03.000]  去管理宇宙不同的東西,
[00:10:03.000 --> 00:10:10.000]  管風,雲,雷,電,金,木,水,火等等的物質,
[00:10:10.000 --> 00:10:15.000]  每一個靈體,每一個掌權的,
[00:10:15.000 --> 00:10:17.000]  都有他自己負責的範圍,
[00:10:17.000 --> 00:10:20.000]  像不像我們中國民間的傳說,
[00:10:20.000 --> 00:10:24.000]  玉皇帝帝手下有不同的神仙,
[00:10:24.000 --> 00:10:28.000]  同樣是管那樣東西,
[00:10:28.000 --> 00:10:30.000]  大家有不同的法力,
[00:10:30.000 --> 00:10:32.000]  你要賺錢,
[00:10:32.000 --> 00:10:34.000]  你要賺另一種的仙,
[00:10:34.000 --> 00:10:35.000]  或另一種的神,
[00:10:35.000 --> 00:10:36.000]  你要保佑什麼,
[00:10:36.000 --> 00:10:37.000]  又有另一種神,
[00:10:37.000 --> 00:10:39.000]  我曾經說過,
[00:10:39.000 --> 00:10:41.000]  這個就像昔日,
[00:10:41.000 --> 00:10:42.000]  諾斯底主義,
[00:10:42.000 --> 00:10:45.000]  哥羅西教會異端所說的那樣東西,
[00:10:45.000 --> 00:10:46.000]  問題在哪裡?
[00:10:46.000 --> 00:10:49.000]  問題是否定了耶穌的豐盛,
[00:10:49.000 --> 00:10:52.000]  和他的主宰位置,
[00:10:52.000 --> 00:10:53.000]  分割了,
[00:10:53.000 --> 00:10:54.000]  一會兒我會再說,
[00:10:55.000 --> 00:10:57.000]  當時的《史律信經》,
[00:10:57.000 --> 00:10:59.000]  是一個很重要的文獻,
[00:10:59.000 --> 00:11:02.000]  也是我們今天信仰的基礎,
[00:11:02.000 --> 00:11:04.000]  《史律信經》大部分內容,
[00:11:04.000 --> 00:11:07.000]  都是針對當時諾斯底主義的錯誤,
[00:11:07.000 --> 00:11:10.000]  所以史律普羅說,
[00:11:10.000 --> 00:11:12.000]  神本性一切的豐盛,
[00:11:12.000 --> 00:11:16.000]  都完完全全的在基督裡面,
[00:11:16.000 --> 00:11:19.000]  甚至是有形有體的在耶穌裡面,
[00:11:19.000 --> 00:11:23.000]  什麼叫神本性一切的豐盛呢?
[00:11:23.000 --> 00:11:27.000]  就是指整個神榮耀的本性,
[00:11:27.000 --> 00:11:29.000]  神一切的能力,
[00:11:29.000 --> 00:11:32.000]  他的屬性的總和,
[00:11:32.000 --> 00:11:35.000]  他一切的無限至尊的本質,
[00:11:35.000 --> 00:11:37.000]  就是指神本性一切的豐盛,
[00:11:37.000 --> 00:11:38.000]  簡單來說,
[00:11:38.000 --> 00:11:40.000]  神擁有一切,
[00:11:40.000 --> 00:11:42.000]  人在神裡面,
[00:11:42.000 --> 00:11:45.000]  你看到神一切至高的能力,
[00:11:45.000 --> 00:11:47.000]  和最完美的本質,
[00:11:47.000 --> 00:11:48.000]  包括他的權能,
[00:11:48.000 --> 00:11:49.000]  智慧,
[00:11:49.000 --> 00:11:50.000]  榮耀,
[00:11:50.000 --> 00:11:51.000]  威嚴,
[00:11:51.000 --> 00:11:52.000]  愛心,
[00:11:52.000 --> 00:11:54.000]  和一切的特性,
[00:11:54.000 --> 00:11:58.000]  都從基督裡面可以表明出來,
[00:11:58.000 --> 00:11:59.000]  哥羅西書第一章,
[00:11:59.000 --> 00:12:02.000]  很清楚的告訴我們知道,
[00:12:02.000 --> 00:12:06.000]  耶穌基督是神本體的真相,
[00:12:06.000 --> 00:12:08.000]  就像耶穌都說,
[00:12:08.000 --> 00:12:10.000]  從來沒有人見過上帝,
[00:12:10.000 --> 00:12:13.000]  只有在腐壞裡的獨生子,
[00:12:13.000 --> 00:12:14.000]  就是他自己,
[00:12:14.000 --> 00:12:16.000]  顯明不出來,
[00:12:16.000 --> 00:12:17.000]  所以,
[00:12:17.000 --> 00:12:18.000]  各位兄弟姐妹,
[00:12:18.000 --> 00:12:19.000]  神一切的豐盛,
[00:12:19.000 --> 00:12:22.000]  在耶穌裡面就已經顯露出來,
[00:12:22.000 --> 00:12:23.000]  神的愛,
[00:12:23.000 --> 00:12:24.000]  神的公義,
[00:12:24.000 --> 00:12:26.000]  都在耶穌的生命裡面,
[00:12:26.000 --> 00:12:27.000]  你看到的,
[00:12:27.000 --> 00:12:29.000]  神的大能更加看到,
[00:12:29.000 --> 00:12:30.000]  你看看,
[00:12:30.000 --> 00:12:31.000]  耶穌一吩咐,
[00:12:31.000 --> 00:12:33.000]  風浪靜止,
[00:12:33.000 --> 00:12:36.000]  風浪就靜止了,
[00:12:36.000 --> 00:12:37.000]  在猶太人觀念裡面,
[00:12:37.000 --> 00:12:39.000]  一個人死了四天,
[00:12:39.000 --> 00:12:41.000]  是不可能翻生的,
[00:12:41.000 --> 00:12:43.000]  但耶穌就要叫一個死了四天,
[00:12:43.000 --> 00:12:44.000]  就快腐爛,
[00:12:44.000 --> 00:12:47.000]  已經腐爛了又發臭的拉撒路復活,
[00:12:47.000 --> 00:12:48.000]  是要顯明,
[00:12:48.000 --> 00:12:49.000]  他擁有生命,
[00:12:49.000 --> 00:12:51.000]  他擁有復活,
[00:12:51.000 --> 00:12:52.000]  因為他就是生命,
[00:12:52.000 --> 00:12:53.000]  他就是復活,
[00:12:53.000 --> 00:12:56.000]  這個真理,
[00:12:56.000 --> 00:12:58.000]  而且是有形有體的,
[00:12:58.000 --> 00:12:59.000]  意思就是說,
[00:12:59.000 --> 00:13:00.000]  神的豐富,
[00:13:00.000 --> 00:13:01.000]  不只是理論上,
[00:13:01.000 --> 00:13:03.000]  頭腦上給耶穌,
[00:13:03.000 --> 00:13:07.000]  而是可以從耶穌的外在裡面看到,
[00:13:07.000 --> 00:13:08.000]  有人說,
[00:13:08.000 --> 00:13:09.000]  那就是說耶穌,
[00:13:09.000 --> 00:13:10.000]  未來世之前,
[00:13:10.000 --> 00:13:11.000]  耶穌沒有擁有豐盛,
[00:13:11.000 --> 00:13:12.000]  其實不是,
[00:13:12.000 --> 00:13:14.000]  因為耶穌是上帝,
[00:13:14.000 --> 00:13:15.000]  創世之先,
[00:13:15.000 --> 00:13:17.000]  耶穌就與上帝同在,
[00:13:17.000 --> 00:13:19.000]  所以在道成肉身的時候,
[00:13:19.000 --> 00:13:22.000]  神的豐盛已經完全存在耶穌裡面,
[00:13:22.000 --> 00:13:25.000]  直到耶穌道成肉身的時候,
[00:13:25.000 --> 00:13:26.000]  當時的人,
[00:13:26.000 --> 00:13:27.000]  包括耶穌的門徒,
[00:13:27.000 --> 00:13:31.000]  特別經歷到有機會去捉摸耶穌,
[00:13:31.000 --> 00:13:32.000]  當耶穌說,
[00:13:32.000 --> 00:13:33.000]  在你們當中,
[00:13:33.000 --> 00:13:35.000]  有一個人要出賣我的時候,
[00:13:35.000 --> 00:13:38.000]  坐在耶穌右邊的約翰就說,
[00:13:38.000 --> 00:13:39.000]  老師,
[00:13:39.000 --> 00:13:41.000]  請問我們哪一個會出賣你?
[00:13:41.000 --> 00:13:43.000]  他很親密的,
[00:13:43.000 --> 00:13:45.000]  你可以接觸到一位,
[00:13:45.000 --> 00:13:47.000]  擁有上帝豐盛,
[00:13:47.000 --> 00:13:50.000]  有形有體的耶穌基督,
[00:13:50.000 --> 00:13:52.000]  而且保羅說,
[00:13:52.000 --> 00:13:55.000]  這個豐盛是住在耶穌裡面,
[00:13:55.000 --> 00:13:57.000]  這個住在我們觀念裡面,
[00:13:57.000 --> 00:13:59.000]  不可能永遠的,
[00:13:59.000 --> 00:14:01.000]  你住在那層樓裡面,
[00:14:01.000 --> 00:14:03.000]  你不能住永遠的,
[00:14:03.000 --> 00:14:06.000]  你最多住到我們離開世界就要離開,
[00:14:06.000 --> 00:14:07.000]  玩玩手,
[00:14:07.000 --> 00:14:09.000]  我們都轉過很多屋,
[00:14:09.000 --> 00:14:12.000]  不過保羅所說的住在,
[00:14:12.000 --> 00:14:15.000]  是指耶穌現在又永遠的,
[00:14:15.000 --> 00:14:19.000]  應該說上帝現在又永遠的住在耶穌裡面,
[00:14:19.000 --> 00:14:21.000]  簡單來說,
[00:14:21.000 --> 00:14:24.000]  上帝的豐盛是永遠的,
[00:14:24.000 --> 00:14:25.000]  以前,
[00:14:25.000 --> 00:14:26.000]  現在,
[00:14:26.000 --> 00:14:28.000]  將來都會住在耶穌裡面,
[00:14:28.000 --> 00:14:31.000]  因為他們是三二一的上帝,
[00:14:31.000 --> 00:14:33.000]  同樣我們基督徒,
[00:14:33.000 --> 00:14:35.000]  因著我們信耶穌,
[00:14:35.000 --> 00:14:37.000]  接受耶穌的福,
[00:14:37.000 --> 00:14:39.000]  我們和耶穌聯合,
[00:14:39.000 --> 00:14:40.000]  根據二章十節所說,
[00:14:40.000 --> 00:14:41.000]  保羅說,
[00:14:41.000 --> 00:14:44.000]  我們因此都得到上帝的豐盛,
[00:14:44.000 --> 00:14:46.000]  所以弟兄姊妹,
[00:14:46.000 --> 00:14:50.000]  耶穌說我們是要給你豐盛的生命,
[00:14:50.000 --> 00:14:52.000]  請問你還有什麼追求呢?
[00:14:52.000 --> 00:14:54.000]  你說我要追求一個豐盛的人生,
[00:14:54.000 --> 00:14:56.000]  我要讀某一課程,
[00:14:56.000 --> 00:14:58.000]  所以看我人生可以豐盛,
[00:14:58.000 --> 00:15:00.000]  這個也好,你有目標,
[00:15:00.000 --> 00:15:02.000]  比我們所謂的,
[00:15:02.000 --> 00:15:04.000]  在家裡無所事事,
[00:15:04.000 --> 00:15:05.000]  做一個隱蔽的青年,
[00:15:05.000 --> 00:15:07.000]  做一個隱蔽的人,
[00:15:07.000 --> 00:15:08.000]  我有目標也好,
[00:15:08.000 --> 00:15:10.000]  不過我想讓你知道,
[00:15:10.000 --> 00:15:12.000]  當你追求一個豐盛人生的同時,
[00:15:12.000 --> 00:15:15.000]  不要忘記豐盛是在上帝,
[00:15:15.000 --> 00:15:17.000]  在這位耶穌裡面,
[00:15:17.000 --> 00:15:19.000]  他應許過會給我們,
[00:15:19.000 --> 00:15:20.000]  簡單來說,
[00:15:20.000 --> 00:15:21.000]  你有耶穌基督,
[00:15:21.000 --> 00:15:23.000]  基本上是有豐盛的,
[00:15:23.000 --> 00:15:25.000]  但是你追求豐盛的人生,
[00:15:25.000 --> 00:15:26.000]  簡單來說,
[00:15:26.000 --> 00:15:27.000]  你有耶穌基督,
[00:15:27.000 --> 00:15:30.000]  基本上你已經擁有一切,
[00:15:30.000 --> 00:15:32.000]  你已經很滿足了,
[00:15:32.000 --> 00:15:34.000]  以前我要拍照,
[00:15:34.000 --> 00:15:36.000]  要買一部很好的相機,
[00:15:36.000 --> 00:15:37.000]  打電話,
[00:15:37.000 --> 00:15:40.000]  要一個好的電話,
[00:15:40.000 --> 00:15:42.000]  要看資訊,
[00:15:42.000 --> 00:15:44.000]  要有一個好的電腦,
[00:15:44.000 --> 00:15:45.000]  現在不用了,
[00:15:45.000 --> 00:15:49.000]  現在你買一部很有功能的智能電話,
[00:15:49.000 --> 00:15:51.000]  你就擁有這一切了,
[00:15:51.000 --> 00:15:52.000]  當然,
[00:15:52.000 --> 00:15:55.000]  耶穌的豐盛,
[00:15:55.000 --> 00:15:58.000]  絕對是電話不能夠相比的,
[00:15:58.000 --> 00:15:59.000]  我的意思是,
[00:15:59.000 --> 00:16:01.000]  當你擁有耶穌的豐盛,
[00:16:01.000 --> 00:16:03.000]  你負負何求呢?
[00:16:03.000 --> 00:16:05.000]  你還想什麼呢?
[00:16:05.000 --> 00:16:09.000]  你還追什麼呢?
[00:16:09.000 --> 00:16:11.000]  因為,
[00:16:11.000 --> 00:16:13.000]  我們在基督裡面,
[00:16:13.000 --> 00:16:16.000]  已經得了豐盛,
[00:16:16.000 --> 00:16:18.000]  嘉義文這位神學家說,
[00:16:18.000 --> 00:16:22.000]  基督是完全灌輸在我們裡面,
[00:16:22.000 --> 00:16:24.000]  這個意思是說,
[00:16:24.000 --> 00:16:27.000]  在耶穌裡面,
[00:16:27.000 --> 00:16:29.000]  祂豐盛的資源,
[00:16:29.000 --> 00:16:30.000]  是會充滿我們,
[00:16:30.000 --> 00:16:31.000]  我的意思是說,
[00:16:31.000 --> 00:16:32.000]  是充滿這些資源,
[00:16:32.000 --> 00:16:36.000]  我們隨時都可以在祂那裡拿,
[00:16:36.000 --> 00:16:37.000]  所以嘉義文說,
[00:16:37.000 --> 00:16:40.000]  我們是一無所缺的,
[00:16:40.000 --> 00:16:41.000]  頂姐妹,
[00:16:41.000 --> 00:16:44.000]  不是耶穌的豐富,
[00:16:44.000 --> 00:16:46.000]  真的完全充滿我們,
[00:16:46.000 --> 00:16:47.000]  只不過,
[00:16:47.000 --> 00:16:50.000]  當我們願意去尋求耶穌的時候,
[00:16:50.000 --> 00:16:53.000]  我們是一無所缺的,
[00:16:53.000 --> 00:16:55.000]  譬如你心裡面沒有平安,
[00:16:55.000 --> 00:16:57.000]  這位賜平安的主,
[00:16:57.000 --> 00:16:58.000]  就給我豐盛,
[00:16:58.000 --> 00:17:00.000]  出來以愛平安,
[00:17:00.000 --> 00:17:01.000]  當我沒有喜樂的時候,
[00:17:01.000 --> 00:17:03.000]  這位喜樂的源頭,
[00:17:03.000 --> 00:17:06.000]  就將真正的喜樂給我們,
[00:17:06.000 --> 00:17:08.000]  所以嘉義文的意思是說,
[00:17:08.000 --> 00:17:10.000]  我們是一無所缺的,
[00:17:10.000 --> 00:17:13.000]  我們是裸之不盡的,
[00:17:13.000 --> 00:17:14.000]  所以主耶穌說,
[00:17:14.000 --> 00:17:18.000]  來了我,你們就不能作甚麼,
[00:17:18.000 --> 00:17:20.000]  多少時候,
[00:17:20.000 --> 00:17:22.000]  當我們有困難,
[00:17:22.000 --> 00:17:23.000]  搞不定的時候,
[00:17:23.000 --> 00:17:25.000]  我們苦苦討求上帝,
[00:17:25.000 --> 00:17:27.000]  你救我,上帝你憐憫我,
[00:17:27.000 --> 00:17:28.000]  曾幾何時,
[00:17:28.000 --> 00:17:30.000]  當這些問題解決了的時候,
[00:17:30.000 --> 00:17:32.000]  甚至我富甲一方,
[00:17:32.000 --> 00:17:33.000]  擁有錢財,
[00:17:33.000 --> 00:17:35.000]  擁有一切能力的時候,
[00:17:35.000 --> 00:17:38.000]  我們不忘記了我們的主呢?
[00:17:38.000 --> 00:17:40.000]  但是事實告訴你,
[00:17:40.000 --> 00:17:41.000]  主耶穌說,
[00:17:41.000 --> 00:17:42.000]  我是你們的豐盛,
[00:17:42.000 --> 00:17:43.000]  我是你們的一切,
[00:17:43.000 --> 00:17:47.000]  來了我,你們根本無法做任何事,
[00:17:47.000 --> 00:17:50.000]  耶穌不單止是我們的滿足,
[00:17:50.000 --> 00:17:52.000]  他更加是我們得勝的元首,
[00:17:52.000 --> 00:17:55.000]  我們一起讀2章15節,請看,
[00:17:55.000 --> 00:17:58.000]  和收本2章15節,一起讀,
[00:17:58.000 --> 00:18:03.000]  基督既將一切執政者,掌權者的權勢解除了,
[00:18:03.000 --> 00:18:05.000]  就在凱旋的行列中,
[00:18:05.000 --> 00:18:07.000]  將他們公開示眾,
[00:18:07.000 --> 00:18:09.000]  將十字架的跨性,
[00:18:09.000 --> 00:18:12.000]  一切執政者,掌權者的權勢,
[00:18:12.000 --> 00:18:15.000]  就像當時二端所強調的,
