
[00:00:00.000 --> 00:00:04.000]  今晚很高興和大家分享神的說話
[00:02:32.000 --> 00:02:34.000]  很看得的那些
[00:02:34.000 --> 00:02:37.000]  但是後來上帝廢了數羅
[00:02:37.000 --> 00:02:40.000]  去立了大衛
[00:02:40.000 --> 00:02:42.000]  故事的背景就是
[00:02:42.000 --> 00:02:45.000]  《薩姆爾紀》上十三章
[00:02:45.000 --> 00:02:49.000]  說當數羅做了皇帝的時候
[00:02:49.000 --> 00:02:52.000]  你知道他們和沿海的
[00:02:52.000 --> 00:02:54.000]  菲律師人是有很多爭戰的
[00:02:54.000 --> 00:02:55.000]  即是在舊約裡面
[00:02:55.000 --> 00:02:57.000]  他們打仗的時候
[00:02:57.000 --> 00:02:58.000]  數羅就是
[00:02:58.000 --> 00:02:59.000]  薩姆爾跟他說
[00:02:59.000 --> 00:03:01.000]  你等我來獻祭就去打了
[00:03:01.000 --> 00:03:02.000]  等了七天
[00:03:02.000 --> 00:03:04.000]  數羅等不及
[00:03:04.000 --> 00:03:07.000]  薩姆爾沒有來吉甲
[00:03:07.000 --> 00:03:08.000]  然後數羅忍不住
[00:03:08.000 --> 00:03:10.000]  他說我就勉強
[00:03:10.000 --> 00:03:12.000]  獻了個祭
[00:03:12.000 --> 00:03:16.000]  然後薩姆爾跟數羅
[00:03:16.000 --> 00:03:18.000]  說了一番話
[00:03:18.000 --> 00:03:20.000]  我們讀兩節經文好嗎
[00:03:20.000 --> 00:03:22.000]  謝謝Ruby
[00:03:22.000 --> 00:03:25.000]  我們一起讀這兩節經文好嗎
[00:03:25.000 --> 00:03:26.000]  預備
[00:03:26.000 --> 00:03:27.000]  一二三
[00:03:27.000 --> 00:03:42.000]  三公尼對數羅人士
[00:03:42.000 --> 00:03:44.000]  對數羅人士不可欺留
[00:03:44.000 --> 00:03:46.000]  不要忍受約我萬年神所安撫的靈媒
[00:03:46.000 --> 00:03:47.000]  約我萬年神所安撫的靈媒
[00:03:47.000 --> 00:03:48.000]  約我萬年神所安撫的靈媒
[00:03:48.000 --> 00:03:49.000]  約我萬年神所安撫的靈媒
[00:03:49.000 --> 00:03:50.000]  約我萬年神所安撫的靈媒
[00:03:50.000 --> 00:03:51.000]  約我萬年神所安撫的靈媒
[00:03:51.000 --> 00:03:52.000]  約我萬年神所安撫的靈媒
[00:03:52.000 --> 00:03:53.000]  約我萬年神所安撫的靈媒
[00:03:53.000 --> 00:03:54.000]  約我萬年神所安撫的靈媒
[00:03:54.000 --> 00:03:55.000]  約我萬年神所安撫的靈媒
[00:03:55.000 --> 00:03:56.000]  約我萬年神所安撫的靈媒
[00:03:56.000 --> 00:04:01.000]  約我萬年神所安撫的靈媒
[00:04:01.000 --> 00:04:02.000]  約我萬年神所安撫的靈媒
[00:04:02.000 --> 00:04:03.000]  約我萬年神所安撫的靈媒
[00:04:03.000 --> 00:04:04.000]  約我萬年神所安撫的靈媒
[00:04:04.000 --> 00:04:05.000]  約我萬年神所安撫的靈媒
[00:04:05.000 --> 00:04:06.000]  約我萬年神所安撫的靈媒
[00:04:06.000 --> 00:04:07.000]  約我萬年神所安撫的靈媒
[00:04:07.000 --> 00:04:08.000]  約我萬年神所安撫的靈媒
[00:04:08.000 --> 00:04:09.000]  約我萬年神所安撫的靈媒
[00:04:09.000 --> 00:04:10.000]  約我萬年神所安撫的靈媒
[00:04:10.000 --> 00:04:11.000]  約我萬年神所安撫的靈媒
[00:04:11.000 --> 00:04:12.000]  約我萬年神所安撫的靈媒
[00:04:12.000 --> 00:04:13.000]  約我萬年神所安撫的靈媒
[00:04:13.000 --> 00:04:26.000]  約我萬年神所安撫的靈媒
[00:04:26.000 --> 00:04:27.000]  約我萬年神所安撫的靈媒
[00:04:27.000 --> 00:04:28.000]  約我萬年神所安撫的靈媒
[00:04:28.000 --> 00:04:29.000]  約我萬年神所安撫的靈媒
[00:04:29.000 --> 00:04:30.000]  約我萬年神所安撫的靈媒
[00:04:30.000 --> 00:04:31.000]  約我萬年神所安撫的靈媒
[00:04:31.000 --> 00:04:32.000]  約我萬年神所安撫的靈媒
[00:04:32.000 --> 00:04:33.000]  約我萬年神所安撫的靈媒
[00:04:33.000 --> 00:04:34.000]  約我萬年神所安撫的靈媒
[00:04:34.000 --> 00:04:35.000]  約我萬年神所安撫的靈媒
[00:04:35.000 --> 00:04:36.000]  約我萬年神所安撫的靈媒
[00:04:36.000 --> 00:04:37.000]  約我萬年神所安撫的靈媒
[00:04:37.000 --> 00:04:38.000]  約我萬年神所安撫的靈媒
[00:04:38.000 --> 00:04:43.000]  約我萬年神所安撫的靈媒
[00:04:43.000 --> 00:04:44.000]  約我萬年神所安撫的靈媒
[00:04:44.000 --> 00:04:45.000]  約我萬年神所安撫的靈媒
[00:04:45.000 --> 00:04:46.000]  約我萬年神所安撫的靈媒
[00:04:46.000 --> 00:04:47.000]  約我萬年神所安撫的靈媒
[00:04:47.000 --> 00:04:48.000]  約我萬年神所安撫的靈媒
[00:04:48.000 --> 00:04:49.000]  約我萬年神所安撫的靈媒
[00:04:49.000 --> 00:04:50.000]  約我萬年神所安撫的靈媒
[00:04:50.000 --> 00:04:51.000]  約我萬年神所安撫的靈媒
[00:04:51.000 --> 00:04:52.000]  約我萬年神所安撫的靈媒
[00:04:52.000 --> 00:04:53.000]  約我萬年神所安撫的靈媒
[00:04:53.000 --> 00:04:54.000]  約我萬年神所安撫的靈媒
[00:04:54.000 --> 00:04:55.000]  約我萬年神所安撫的靈媒
[00:04:55.000 --> 00:05:12.000]  約我萬年神所安撫的靈媒
[00:05:12.000 --> 00:05:13.000]  約我萬年神所安撫的靈媒
[00:05:13.000 --> 00:05:14.000]  約我萬年神所安撫的靈媒
[00:05:14.000 --> 00:05:15.000]  約我萬年神所安撫的靈媒
[00:05:15.000 --> 00:05:16.000]  約我萬年神所安撫的靈媒
[00:05:16.000 --> 00:05:17.000]  約我萬年神所安撫的靈媒
[00:05:17.000 --> 00:05:18.000]  約我萬年神所安撫的靈媒
[00:05:18.000 --> 00:05:19.000]  約我萬年神所安撫的靈媒
[00:05:19.000 --> 00:05:20.000]  約我萬年神所安撫的靈媒
[00:05:20.000 --> 00:05:21.000]  約我萬年神所安撫的靈媒
[00:05:21.000 --> 00:05:22.000]  約我萬年神所安撫的靈媒
[00:05:22.000 --> 00:05:23.000]  約我萬年神所安撫的靈媒
[00:05:23.000 --> 00:05:24.000]  約我萬年神所安撫的靈媒
[00:05:24.000 --> 00:05:26.000]  約我萬年神所安撫的靈媒
[00:05:26.000 --> 00:05:28.000]  約我萬年神所安撫的靈媒
[00:05:28.000 --> 00:05:29.000]  約我萬年神所安撫的靈媒
[00:05:29.000 --> 00:05:30.000]  約我萬年神所安撫的靈媒
[00:05:30.000 --> 00:05:31.000]  約我萬年神所安撫的靈媒
[00:05:31.000 --> 00:05:32.000]  約我萬年神所安撫的靈媒
[00:05:32.000 --> 00:05:33.000]  約我萬年神所安撫的靈媒
[00:05:33.000 --> 00:05:34.000]  約我萬年神所安撫的靈媒
[00:05:34.000 --> 00:05:35.000]  約我萬年神所安撫的靈媒
[00:05:35.000 --> 00:05:36.000]  約我萬年神所安撫的靈媒
[00:05:36.000 --> 00:05:37.000]  約我萬年神所安撫的靈媒
[00:05:37.000 --> 00:05:38.000]  約我萬年神所安撫的靈媒
[00:05:38.000 --> 00:05:39.000]  約我萬年神所安撫的靈媒
[00:05:39.000 --> 00:05:58.000]  約我萬年神所安撫的靈媒
[00:05:58.000 --> 00:05:59.000]  約我萬年神所安撫的靈媒
[00:05:59.000 --> 00:06:00.000]  約我萬年神所安撫的靈媒
[00:06:00.000 --> 00:06:01.000]  約我萬年神所安撫的靈媒
[00:06:01.000 --> 00:06:02.000]  約我萬年神所安撫的靈媒
[00:06:02.000 --> 00:06:03.000]  約我萬年神所安撫的靈媒
[00:06:03.000 --> 00:06:04.000]  約我萬年神所安撫的靈媒
[00:06:04.000 --> 00:06:05.000]  約我萬年神所安撫的靈媒
[00:06:05.000 --> 00:06:06.000]  約我萬年神所安撫的靈媒
[00:06:06.000 --> 00:06:07.000]  約我萬年神所安撫的靈媒
[00:06:07.000 --> 00:06:08.000]  約我萬年神所安撫的靈媒
[00:06:08.000 --> 00:06:11.000]  約我萬年神所安撫的靈媒
[00:06:11.000 --> 00:06:12.000]  約我萬年神所安撫的靈媒
[00:06:12.000 --> 00:06:13.000]  約我萬年神所安撫的靈媒
[00:06:13.000 --> 00:06:14.000]  約我萬年神所安撫的靈媒
[00:06:14.000 --> 00:06:15.000]  約我萬年神所安撫的靈媒
[00:06:15.000 --> 00:06:16.000]  約我萬年神所安撫的靈媒
[00:06:16.000 --> 00:06:17.000]  約我萬年神所安撫的靈媒
[00:06:17.000 --> 00:06:18.000]  約我萬年神所安撫的靈媒
[00:06:18.000 --> 00:06:19.000]  約我萬年神所安撫的靈媒
[00:06:19.000 --> 00:06:20.000]  約我萬年神所安撫的靈媒
[00:06:20.000 --> 00:06:21.000]  約我萬年神所安撫的靈媒
[00:06:21.000 --> 00:06:22.000]  約我萬年神所安撫的靈媒
[00:06:22.000 --> 00:06:23.000]  約我萬年神所安撫的靈媒
[00:06:23.000 --> 00:06:38.000]  約我萬年神所安撫的靈媒
[00:06:38.000 --> 00:06:39.000]  約我萬年神所安撫的靈媒
[00:06:39.000 --> 00:06:40.000]  約我萬年神所安撫的靈媒
[00:06:40.000 --> 00:06:41.000]  約我萬年神所安撫的靈媒
[00:06:41.000 --> 00:06:42.000]  約我萬年神所安撫的靈媒
[00:06:42.000 --> 00:06:43.000]  約我萬年神所安撫的靈媒
[00:06:43.000 --> 00:06:44.000]  約我萬年神所安撫的靈媒
[00:06:44.000 --> 00:06:45.000]  約我萬年神所安撫的靈媒
[00:06:45.000 --> 00:06:46.000]  約我萬年神所安撫的靈媒
[00:06:46.000 --> 00:06:47.000]  約我萬年神所安撫的靈媒
[00:06:47.000 --> 00:06:48.000]  約我萬年神所安撫的靈媒
[00:06:48.000 --> 00:06:49.000]  約我萬年神所安撫的靈媒
[00:06:49.000 --> 00:06:50.000]  約我萬年神所安撫的靈媒
[00:06:50.000 --> 00:06:55.000]  約我萬年神所安撫的靈媒
[00:06:55.000 --> 00:06:56.000]  約我萬年神所安撫的靈媒
[00:06:56.000 --> 00:06:57.000]  約我萬年神所安撫的靈媒
[00:06:57.000 --> 00:06:58.000]  約我萬年神所安撫的靈媒
[00:06:58.000 --> 00:06:59.000]  約我萬年神所安撫的靈媒
[00:06:59.000 --> 00:07:00.000]  約我萬年神所安撫的靈媒
[00:07:00.000 --> 00:07:01.000]  約我萬年神所安撫的靈媒
[00:07:01.000 --> 00:07:02.000]  約我萬年神所安撫的靈媒
[00:07:02.000 --> 00:07:03.000]  約我萬年神所安撫的靈媒
[00:07:03.000 --> 00:07:04.000]  約我萬年神所安撫的靈媒
[00:07:04.000 --> 00:07:05.000]  約我萬年神所安撫的靈媒
[00:07:05.000 --> 00:07:06.000]  約我萬年神所安撫的靈媒
[00:07:06.000 --> 00:07:07.000]  約我萬年神所安撫的靈媒
[00:07:07.000 --> 00:07:20.000]  約我萬年神所安撫的靈媒
[00:07:20.000 --> 00:07:21.000]  約我萬年神所安撫的靈媒
[00:07:21.000 --> 00:07:22.000]  約我萬年神所安撫的靈媒
[00:07:22.000 --> 00:07:23.000]  約我萬年神所安撫的靈媒
[00:07:23.000 --> 00:07:24.000]  約我萬年神所安撫的靈媒
[00:07:24.000 --> 00:07:25.000]  約我萬年神所安撫的靈媒
[00:07:25.000 --> 00:07:26.000]  約我萬年神所安撫的靈媒
[00:07:26.000 --> 00:07:27.000]  約我萬年神所安撫的靈媒
[00:07:27.000 --> 00:07:28.000]  約我萬年神所安撫的靈媒
[00:07:28.000 --> 00:07:29.000]  約我萬年神所安撫的靈媒
[00:07:29.000 --> 00:07:30.000]  約我萬年神所安撫的靈媒
[00:07:30.000 --> 00:07:31.000]  約我萬年神所安撫的靈媒
[00:07:31.000 --> 00:07:32.000]  約我萬年神所安撫的靈媒
[00:07:32.000 --> 00:07:38.000]  約我萬年神所安撫的靈媒
[00:07:38.000 --> 00:07:39.000]  約我萬年神所安撫的靈媒
[00:07:39.000 --> 00:07:40.000]  約我萬年神所安撫的靈媒
[00:07:40.000 --> 00:07:41.000]  約我萬年神所安撫的靈媒
[00:07:41.000 --> 00:07:42.000]  約我萬年神所安撫的靈媒
[00:07:42.000 --> 00:07:43.000]  約我萬年神所安撫的靈媒
[00:07:43.000 --> 00:07:44.000]  約我萬年神所安撫的靈媒
[00:07:44.000 --> 00:07:45.000]  約我萬年神所安撫的靈媒
[00:07:45.000 --> 00:07:46.000]  約我萬年神所安撫的靈媒
[00:07:46.000 --> 00:07:47.000]  約我萬年神所安撫的靈媒
[00:07:47.000 --> 00:07:48.000]  約我萬年神所安撫的靈媒
[00:07:48.000 --> 00:07:49.000]  約我萬年神所安撫的靈媒
[00:07:49.000 --> 00:07:50.000]  約我萬年神所安撫的靈媒
[00:07:50.000 --> 00:08:10.000]  約我萬年神所安撫的靈媒
[00:08:10.000 --> 00:08:11.000]  約我萬年神所安撫的靈媒
[00:08:11.000 --> 00:08:12.000]  約我萬年神所安撫的靈媒
[00:08:12.000 --> 00:08:13.000]  約我萬年神所安撫的靈媒
[00:08:13.000 --> 00:08:14.000]  約我萬年神所安撫的靈媒
[00:08:14.000 --> 00:08:15.000]  約我萬年神所安撫的靈媒
[00:08:15.000 --> 00:08:16.000]  約我萬年神所安撫的靈媒
[00:08:16.000 --> 00:08:17.000]  約我萬年神所安撫的靈媒
[00:08:17.000 --> 00:08:18.000]  約我萬年神所安撫的靈媒
[00:08:18.000 --> 00:08:19.000]  約我萬年神所安撫的靈媒
[00:08:19.000 --> 00:08:24.000]  約我萬年神所安撫的靈媒
[00:08:24.000 --> 00:08:25.000]  約我萬年神所安撫的靈媒
[00:08:25.000 --> 00:08:26.000]  約我萬年神所安撫的靈媒
[00:08:26.000 --> 00:08:27.000]  約我萬年神所安撫的靈媒
[00:08:27.000 --> 00:08:28.000]  約我萬年神所安撫的靈媒
[00:08:28.000 --> 00:08:29.000]  約我萬年神所安撫的靈媒
[00:08:29.000 --> 00:08:30.000]  約我萬年神所安撫的靈媒
[00:08:30.000 --> 00:08:31.000]  約我萬年神所安撫的靈媒
[00:08:31.000 --> 00:08:32.000]  約我萬年神所安撫的靈媒
[00:08:32.000 --> 00:08:33.000]  約我萬年神所安撫的靈媒
[00:08:33.000 --> 00:08:34.000]  約我萬年神所安撫的靈媒
[00:08:34.000 --> 00:08:35.000]  約我萬年神所安撫的靈媒
[00:08:35.000 --> 00:08:36.000]  約我萬年神所安撫的靈媒
[00:08:36.000 --> 00:08:54.000]  約我萬年神所安撫的靈媒
[00:08:54.000 --> 00:08:55.000]  約我萬年神所安撫的靈媒
[00:08:55.000 --> 00:08:56.000]  約我萬年神所安撫的靈媒
[00:08:56.000 --> 00:08:57.000]  約我萬年神所安撫的靈媒
[00:08:57.000 --> 00:08:58.000]  約我萬年神所安撫的靈媒
[00:08:58.000 --> 00:08:59.000]  約我萬年神所安撫的靈媒
[00:08:59.000 --> 00:09:00.000]  約我萬年神所安撫的靈媒
[00:09:00.000 --> 00:09:01.000]  約我萬年神所安撫的靈媒
[00:09:01.000 --> 00:09:02.000]  約我萬年神所安撫的靈媒
[00:09:02.000 --> 00:09:03.000]  約我萬年神所安撫的靈媒
[00:09:03.000 --> 00:09:04.000]  約我萬年神所安撫的靈媒
[00:09:04.000 --> 00:09:05.000]  約我萬年神所安撫的靈媒
[00:09:05.000 --> 00:09:06.000]  約我萬年神所安撫的靈媒
[00:09:06.000 --> 00:09:07.000]  約我萬年神所安撫的靈媒
[00:09:07.000 --> 00:09:08.000]  約我萬年神所安撫的靈媒
[00:09:08.000 --> 00:09:09.000]  約我萬年神所安撫的靈媒
[00:09:09.000 --> 00:09:10.000]  約我萬年神所安撫的靈媒
[00:09:10.000 --> 00:09:11.000]  約我萬年神所安撫的靈媒
[00:09:11.000 --> 00:09:15.000]  約我萬年神所安撫的靈媒
[00:09:15.000 --> 00:09:16.000]  約我萬年神所安撫的靈媒
[00:09:16.000 --> 00:09:17.000]  約我萬年神所安撫的靈媒
[00:09:17.000 --> 00:09:18.000]  約我萬年神所安撫的靈媒
[00:09:18.000 --> 00:09:19.000]  約我萬年神所安撫的靈媒
[00:09:19.000 --> 00:09:20.000]  約我萬年神所安撫的靈媒
[00:09:20.000 --> 00:09:21.000]  約我萬年神所安撫的靈媒
[00:09:21.000 --> 00:09:36.000]  約我萬年神所安撫的靈媒
[00:09:36.000 --> 00:09:37.000]  約我萬年神所安撫的靈媒
[00:09:37.000 --> 00:09:38.000]  約我萬年神所安撫的靈媒
[00:09:38.000 --> 00:09:39.000]  約我萬年神所安撫的靈媒
[00:09:39.000 --> 00:09:40.000]  約我萬年神所安撫的靈媒
[00:09:40.000 --> 00:09:41.000]  約我萬年神所安撫的靈媒
[00:09:41.000 --> 00:09:42.000]  約我萬年神所安撫的靈媒
[00:09:42.000 --> 00:09:43.000]  約我萬年神所安撫的靈媒
[00:09:43.000 --> 00:09:44.000]  約我萬年神所安撫的靈媒
[00:09:44.000 --> 00:09:45.000]  約我萬年神所安撫的靈媒
[00:09:45.000 --> 00:09:46.000]  約我萬年神所安撫的靈媒
[00:09:46.000 --> 00:09:47.000]  約我萬年神所安撫的靈媒
[00:09:47.000 --> 00:09:48.000]  約我萬年神所安撫的靈媒
[00:09:48.000 --> 00:09:51.000]  約我萬年神所安撫的靈媒
[00:09:51.000 --> 00:09:52.000]  約我萬年神所安撫的靈媒
[00:09:52.000 --> 00:09:53.000]  約我萬年神所安撫的靈媒
[00:09:53.000 --> 00:09:54.000]  約我萬年神所安撫的靈媒
[00:09:54.000 --> 00:09:55.000]  約我萬年神所安撫的靈媒
[00:09:55.000 --> 00:09:56.000]  約我萬年神所安撫的靈媒
[00:09:56.000 --> 00:09:57.000]  約我萬年神所安撫的靈媒
[00:09:57.000 --> 00:09:58.000]  約我萬年神所安撫的靈媒
[00:09:58.000 --> 00:09:59.000]  約我萬年神所安撫的靈媒
[00:09:59.000 --> 00:10:00.000]  約我萬年神所安撫的靈媒
[00:10:00.000 --> 00:10:01.000]  約我萬年神所安撫的靈媒
[00:10:01.000 --> 00:10:02.000]  約我萬年神所安撫的靈媒
[00:10:02.000 --> 00:10:03.000]  約我萬年神所安撫的靈媒
[00:10:03.000 --> 00:10:26.000]  約我萬年神所安撫的靈媒
[00:10:26.000 --> 00:10:27.000]  約我萬年神所安撫的靈媒
[00:10:27.000 --> 00:10:28.000]  約我萬年神所安撫的靈媒
[00:10:28.000 --> 00:10:29.000]  約我萬年神所安撫的靈媒
[00:10:29.000 --> 00:10:30.000]  約我萬年神所安撫的靈媒
[00:10:30.000 --> 00:10:31.000]  約我萬年神所安撫的靈媒
[00:10:31.000 --> 00:10:32.000]  約我萬年神所安撫的靈媒
[00:10:32.000 --> 00:10:33.000]  約我萬年神所安撫的靈媒
[00:10:33.000 --> 00:10:34.000]  約我萬年神所安撫的靈媒
[00:10:34.000 --> 00:10:35.000]  約我萬年神所安撫的靈媒
[00:10:35.000 --> 00:10:42.000]  約我萬年神所安撫的靈媒
[00:10:42.000 --> 00:10:43.000]  約我萬年神所安撫的靈媒
[00:10:43.000 --> 00:10:44.000]  約我萬年神所安撫的靈媒
[00:10:44.000 --> 00:10:45.000]  約我萬年神所安撫的靈媒
[00:10:45.000 --> 00:10:46.000]  約我萬年神所安撫的靈媒
[00:10:46.000 --> 00:10:47.000]  約我萬年神所安撫的靈媒
[00:10:47.000 --> 00:10:48.000]  約我萬年神所安撫的靈媒
[00:10:48.000 --> 00:10:49.000]  約我萬年神所安撫的靈媒
[00:10:49.000 --> 00:10:50.000]  約我萬年神所安撫的靈媒
[00:10:50.000 --> 00:10:51.000]  約我萬年神所安撫的靈媒
[00:10:51.000 --> 00:11:03.000]  約我萬年神所安撫的靈媒
[00:11:03.000 --> 00:11:04.000]  約我萬年神所安撫的靈媒
[00:11:04.000 --> 00:11:05.000]  約我萬年神所安撫的靈媒
[00:11:05.000 --> 00:11:06.000]  約我萬年神所安撫的靈媒
[00:11:06.000 --> 00:11:07.000]  約我萬年神所安撫的靈媒
[00:11:07.000 --> 00:11:08.000]  約我萬年神所安撫的靈媒
[00:11:08.000 --> 00:11:09.000]  約我萬年神所安撫的靈媒
[00:11:09.000 --> 00:11:10.000]  約我萬年神所安撫的靈媒
[00:11:10.000 --> 00:11:11.000]  約我萬年神所安撫的靈媒
[00:11:11.000 --> 00:11:12.000]  約我萬年神所安撫的靈媒
[00:11:12.000 --> 00:11:13.000]  約我萬年神所安撫的靈媒
[00:11:13.000 --> 00:11:14.000]  約我萬年神所安撫的靈媒
[00:11:14.000 --> 00:11:15.000]  約我萬年神所安撫的靈媒
[00:11:15.000 --> 00:11:24.000]  約我萬年神所安撫的靈媒
[00:11:24.000 --> 00:11:25.000]  約我萬年神所安撫的靈媒
[00:11:25.000 --> 00:11:26.000]  約我萬年神所安撫的靈媒
[00:11:26.000 --> 00:11:27.000]  約我萬年神所安撫的靈媒
[00:11:27.000 --> 00:11:28.000]  約我萬年神所安撫的靈媒
[00:11:28.000 --> 00:11:29.000]  約我萬年神所安撫的靈媒
[00:11:29.000 --> 00:11:30.000]  約我萬年神所安撫的靈媒
[00:11:30.000 --> 00:11:31.000]  約我萬年神所安撫的靈媒
[00:11:31.000 --> 00:11:32.000]  約我萬年神所安撫的靈媒
[00:11:32.000 --> 00:11:33.000]  約我萬年神所安撫的靈媒
[00:11:33.000 --> 00:11:34.000]  約我萬年神所安撫的靈媒
[00:11:34.000 --> 00:11:35.000]  約我萬年神所安撫的靈媒
[00:11:35.000 --> 00:11:36.000]  約我萬年神所安撫的靈媒
[00:11:36.000 --> 00:11:49.000]  約我萬年神所安撫的靈媒
[00:11:49.000 --> 00:11:50.000]  約我萬年神所安撫的靈媒
[00:11:50.000 --> 00:11:51.000]  約我萬年神所安撫的靈媒
[00:11:51.000 --> 00:11:52.000]  約我萬年神所安撫的靈媒
[00:11:52.000 --> 00:11:53.000]  約我萬年神所安撫的靈媒
[00:11:53.000 --> 00:11:54.000]  約我萬年神所安撫的靈媒
[00:11:54.000 --> 00:11:55.000]  約我萬年神所安撫的靈媒
[00:11:55.000 --> 00:11:56.000]  約我萬年神所安撫的靈媒
[00:11:56.000 --> 00:11:57.000]  約我萬年神所安撫的靈媒
[00:11:57.000 --> 00:11:58.000]  約我萬年神所安撫的靈媒
[00:11:58.000 --> 00:11:59.000]  約我萬年神所安撫的靈媒
[00:11:59.000 --> 00:12:00.000]  約我萬年神所安撫的靈媒
[00:12:00.000 --> 00:12:01.000]  約我萬年神所安撫的靈媒
[00:12:01.000 --> 00:12:06.000]  約我萬年神所安撫的靈媒
[00:12:06.000 --> 00:12:07.000]  約我萬年神所安撫的靈媒
[00:12:07.000 --> 00:12:08.000]  約我萬年神所安撫的靈媒
[00:12:08.000 --> 00:12:09.000]  約我萬年神所安撫的靈媒
[00:12:09.000 --> 00:12:10.000]  約我萬年神所安撫的靈媒
[00:12:10.000 --> 00:12:11.000]  約我萬年神所安撫的靈媒
[00:12:11.000 --> 00:12:12.000]  約我萬年神所安撫的靈媒
[00:12:12.000 --> 00:12:13.000]  約我萬年神所安撫的靈媒
[00:12:13.000 --> 00:12:14.000]  約我萬年神所安撫的靈媒
[00:12:14.000 --> 00:12:15.000]  約我萬年神所安撫的靈媒
[00:12:15.000 --> 00:12:16.000]  約我萬年神所安撫的靈媒
[00:12:16.000 --> 00:12:17.000]  約我萬年神所安撫的靈媒
[00:12:17.000 --> 00:12:18.000]  約我萬年神所安撫的靈媒
[00:12:18.000 --> 00:12:38.000]  約我萬年神所安撫的靈媒
[00:12:38.000 --> 00:12:39.000]  約我萬年神所安撫的靈媒
[00:12:39.000 --> 00:12:40.000]  約我萬年神所安撫的靈媒
[00:12:40.000 --> 00:12:41.000]  約我萬年神所安撫的靈媒
[00:12:41.000 --> 00:12:42.000]  約我萬年神所安撫的靈媒
[00:12:42.000 --> 00:12:43.000]  約我萬年神所安撫的靈媒
[00:12:43.000 --> 00:12:44.000]  約我萬年神所安撫的靈媒
[00:12:44.000 --> 00:12:45.000]  約我萬年神所安撫的靈媒
