
[00:00:00.000 --> 00:00:05.000]  弟子們,二千多年前耶穌復活之後
[00:06:02.000 --> 00:06:05.000]  弟兄姊妹,不知道什麼叫做嫉妒嗎?
[00:06:05.000 --> 00:06:08.000]  敲結看看吧
[00:06:08.000 --> 00:06:12.000]  第三段聖經,雅各書第一章二十節
[00:06:12.000 --> 00:06:20.000]  因為人的怒氣並不成就神的義
[00:06:20.000 --> 00:06:23.000]  你說什麼義,仁義、公義,什麼義都好
[00:06:23.000 --> 00:06:26.000]  弟兄姊妹,只要是人的怒氣
[00:06:26.000 --> 00:06:29.000]  甚至乎我個人看
[00:06:29.000 --> 00:06:33.000]  你的怨氣,你的不平之氣
[00:06:33.000 --> 00:06:36.000]  甚至乎你覺得要出氣
[00:06:36.000 --> 00:06:43.000]  小心,不要將社會的問題帶到家裡出氣
[00:06:43.000 --> 00:06:48.000]  我已經聽聞有些家裡這樣分開了
[00:06:48.000 --> 00:06:55.000]  關什麼事?不是,真理是什麼?
[00:06:55.000 --> 00:07:00.000]  公義,and 慈愛
[00:07:00.000 --> 00:07:04.000]  武井說過一句話,一支棍釘不到耶穌
[00:07:04.000 --> 00:07:07.000]  今天求主讓我們從這裡看回
[00:07:07.000 --> 00:07:09.000]  原主席對他的說話
[00:07:09.000 --> 00:07:12.000]  門徒們怕得不得了,不安的時候
[00:07:12.000 --> 00:07:14.000]  他給他們看什麼?
[00:07:14.000 --> 00:07:18.000]  他們看我釘人的手,看我勒膀
[00:07:18.000 --> 00:07:22.000]  無厘頭,神的兒子
[00:07:22.000 --> 00:07:24.000]  被迫要動刀的時候,不用動了
[00:07:24.000 --> 00:07:26.000]  我不可以叫十二型天使
[00:07:26.000 --> 00:07:28.000]  為什麼要十二型天使呢?
[00:07:28.000 --> 00:07:30.000]  祂只要說,你們這樣?
[00:07:30.000 --> 00:07:32.000]  那些人就會全部哭了
[00:07:32.000 --> 00:07:34.000]  耶穌沒有這樣做
[00:07:34.000 --> 00:07:35.000]  原因是什麼?
[00:07:35.000 --> 00:07:38.000]  神的意念,那個人的意念
[00:07:38.000 --> 00:07:40.000]  神的道路,那個人的道路
[00:07:40.000 --> 00:07:41.000]  我希望等一會
[00:07:41.000 --> 00:07:43.000]  我可以將一些我個人的經歷
[00:07:43.000 --> 00:07:45.000]  我只是講個人,我講得很清楚
[00:07:45.000 --> 00:07:48.000]  我講的東西不關任何事情
[00:07:48.000 --> 00:07:49.000]  但有些人的經歷
[00:07:49.000 --> 00:07:52.000]  有些跟我以前做同事的人知道我的經歷
[00:07:52.000 --> 00:07:54.000]  但經歷裡面告訴你
[00:07:54.000 --> 00:07:57.000]  如果沒有神的話語
[00:07:57.000 --> 00:08:01.000]  我很肯定,人活著不是單靠食物
[00:08:01.000 --> 00:08:12.000]  那些環境、文化周遭的壓力
[00:08:12.000 --> 00:08:15.000]  令到你的情緒變化
[00:08:15.000 --> 00:08:17.000]  小心
[00:08:17.000 --> 00:08:20.000]  不要用人性發展下去
[00:08:20.000 --> 00:08:27.000]  否則你遲早會看心理醫生
[00:08:27.000 --> 00:08:30.000]  你說一次兩次無所謂
[00:08:30.000 --> 00:08:34.000]  成了習慣就糟了
[00:08:34.000 --> 00:08:40.000]  我講這番話是很深刻的感受
[00:08:40.000 --> 00:08:44.000]  不是每個人都聽得懂
[00:08:44.000 --> 00:08:46.000]  我說的不是我高超
[00:08:46.000 --> 00:08:48.000]  而是神讓我學習
[00:08:48.000 --> 00:08:50.000]  我亦知道
[00:08:50.000 --> 00:08:52.000]  等一會看經文你就知道
[00:08:52.000 --> 00:08:56.000]  詩篇46篇第十節
[00:08:56.000 --> 00:08:59.000]  你們要休息
[00:08:59.000 --> 00:09:03.000]  要知道我是神
[00:09:03.000 --> 00:09:06.000]  這裡不是叫你安息
[00:09:06.000 --> 00:09:10.000]  你們要休息
[00:09:10.000 --> 00:09:13.000]  要知道我是神
[00:09:13.000 --> 00:09:14.000]  你不休息
[00:09:14.000 --> 00:09:16.000]  你不知道祂是神
[00:09:16.000 --> 00:09:18.000]  你口說祂是神
[00:09:18.000 --> 00:09:21.000]  可以唱很多歌榮耀歸於神
[00:09:21.000 --> 00:09:23.000]  但你不知道祂是神
[00:09:23.000 --> 00:09:24.000]  為什麼?
[00:09:24.000 --> 00:09:26.000]  除非你靜下來
[00:09:26.000 --> 00:09:28.000]  當你靜下來不動的時候
[00:09:28.000 --> 00:09:30.000]  上帝就留心一句聖經
[00:09:30.000 --> 00:09:34.000]  獨行其事的神
[00:09:34.000 --> 00:09:37.000]  神不需要人幫祂做事
[00:09:37.000 --> 00:09:40.000]  神只要照著祂的吩咐去做就行了
[00:09:40.000 --> 00:09:42.000]  所以你有神的吩咐去做
[00:09:42.000 --> 00:09:43.000]  是對的
[00:09:43.000 --> 00:09:45.000]  你說我想幫神做
[00:09:45.000 --> 00:09:46.000]  我告訴你在我自己的經驗
[00:09:46.000 --> 00:09:47.000]  我不知道你
[00:09:47.000 --> 00:09:50.000]  我覺得越幫越忙
[00:09:50.000 --> 00:09:52.000]  是真的
[00:09:52.000 --> 00:09:54.000]  獨行其事的神
[00:09:54.000 --> 00:09:58.000]  我可以給你很多見證
[00:09:58.000 --> 00:10:00.000]  你求祂又求
[00:10:00.000 --> 00:10:03.000]  有一個我以前的畢業同學告訴我
[00:10:03.000 --> 00:10:05.000]  我求這件事
[00:10:05.000 --> 00:10:10.000]  家裡兩個老爺奶奶又去廟宇求
[00:10:10.000 --> 00:10:12.000]  當時對應了之後
[00:10:12.000 --> 00:10:15.000]  不知道是廟靈還是我求上帝靈
[00:10:15.000 --> 00:10:16.000]  後來他明白了
[00:10:16.000 --> 00:10:18.000]  他說我不求上帝
[00:10:18.000 --> 00:10:19.000]  我放鬆了
[00:10:19.000 --> 00:10:21.000]  我不求我心想要的東西
[00:10:21.000 --> 00:10:23.000]  我交給你
[00:10:23.000 --> 00:10:24.000]  他說交給你
[00:10:24.000 --> 00:10:26.000]  接著有報道會進行
[00:10:26.000 --> 00:10:28.000]  他帶他老爺奶奶去參加報道會
[00:10:28.000 --> 00:10:30.000]  在報道會裡
[00:10:30.000 --> 00:10:32.000]  信了耶穌的奶奶
[00:10:32.000 --> 00:10:35.000]  他老爺迷信得不得了
[00:10:35.000 --> 00:10:37.000]  奇怪的事件
[00:10:37.000 --> 00:10:39.000]  經過一個月之後
[00:10:39.000 --> 00:10:40.000]  他所求的事情
[00:10:40.000 --> 00:10:42.000]  在他家裡發生
[00:10:42.000 --> 00:10:45.000]  他和他奶奶都懷孕了
[00:10:45.000 --> 00:10:49.000]  他老爺奶奶覺得很奇怪
[00:10:49.000 --> 00:10:52.000]  後來他老爺
[00:10:52.000 --> 00:10:54.000]  吃田園飯的時候
[00:10:54.000 --> 00:10:55.000]  跟他說
[00:10:55.000 --> 00:10:58.000]  把公仔全都扔掉
[00:10:58.000 --> 00:11:01.000]  知道耶和華是神
[00:11:01.000 --> 00:11:02.000]  這是真的
[00:11:02.000 --> 00:11:04.000]  所以我們今天禱告
[00:11:04.000 --> 00:11:06.000]  求主的使義成就的時候
[00:11:06.000 --> 00:11:10.000]  不要讓我們心中有既定的目的
[00:11:10.000 --> 00:11:11.000]  因為這樣做
[00:11:11.000 --> 00:11:14.000]  你已經是對他的要求
[00:11:14.000 --> 00:11:16.000]  你已經誇誇誇了他
[00:11:16.000 --> 00:11:18.000]  這樣我就感謝你
[00:11:18.000 --> 00:11:19.000]  如果不是這樣
[00:11:19.000 --> 00:11:22.000]  那你怎麼辦?
[00:11:22.000 --> 00:11:24.000]  哥林多前書第二章
[00:11:24.000 --> 00:11:28.000]  第十到十六節
[00:11:28.000 --> 00:11:31.000]  是我第三段經文
[00:11:31.000 --> 00:11:34.000]  只有神藉著聖靈向我們顯明了
[00:11:34.000 --> 00:11:39.000]  因為聖靈參透萬事
[00:11:39.000 --> 00:11:42.000]  就是神深奧的事也參透了
[00:11:42.000 --> 00:11:45.000]  除了在人裡面的靈
[00:11:45.000 --> 00:11:46.000]  不是這個人
[00:11:46.000 --> 00:11:48.000]  是人裡面的靈
[00:11:48.000 --> 00:11:51.000]  誰能夠知道人的事?
[00:11:51.000 --> 00:11:53.000]  像這樣除了神的靈
[00:11:53.000 --> 00:11:57.000]  也沒有人可以知道神的事
[00:11:57.000 --> 00:11:59.000]  到神面前
[00:11:59.000 --> 00:12:01.000]  你讀過聖經
[00:12:01.000 --> 00:12:03.000]  我要用心靈和誠實來拜祭他
[00:12:03.000 --> 00:12:06.000]  請問你的靈在哪裡?
[00:12:06.000 --> 00:12:07.000]  不是你的思想
[00:12:07.000 --> 00:12:08.000]  不是你的人為
[00:12:08.000 --> 00:12:10.000]  下面有說
[00:12:10.000 --> 00:12:13.000]  我們所領受的並不是世上的靈
[00:12:13.000 --> 00:12:15.000]  而是從神來的靈
[00:12:15.000 --> 00:12:16.000]  叫我們能知道
[00:12:16.000 --> 00:12:20.000]  神可以恩賜給我們的事
[00:12:20.000 --> 00:12:23.000]  並且我們講說的事
[00:12:23.000 --> 00:12:25.000]  不是用人的智慧所指教的
[00:12:25.000 --> 00:12:27.000]  言語
[00:12:27.000 --> 00:12:30.000]  乃是用聖靈所指教的言語
[00:12:30.000 --> 00:12:34.000]  將屬靈的事解釋屬靈的事
[00:12:34.000 --> 00:12:35.000]  請照會
[00:12:35.000 --> 00:12:36.000]  下面還有說
[00:12:36.000 --> 00:12:38.000]  因而屬血氣的人
[00:12:38.000 --> 00:12:40.000]  不領會神的聖靈
[00:12:40.000 --> 00:12:43.000]  這個血氣不是指那些壞的東西
[00:12:43.000 --> 00:12:45.000]  血氣可言之是人性
[00:12:45.000 --> 00:12:46.000]  是正常的
[00:12:46.000 --> 00:12:47.000]  理性感性是正常的
[00:12:47.000 --> 00:12:48.000]  不過
[00:12:48.000 --> 00:12:53.000]  這個做不到神要你明白的事幹
[00:12:53.000 --> 00:12:55.000]  反倒以為如此
[00:12:55.000 --> 00:12:56.000]  並不能知道
[00:12:56.000 --> 00:12:59.000]  因為這些事唯有屬靈的人才能看透
[00:12:59.000 --> 00:13:01.000]  屬靈的人能看透萬事
[00:13:01.000 --> 00:13:03.000]  卻沒有一個人能看透他
[00:13:03.000 --> 00:13:05.000]  誰曾知道主的心
[00:13:05.000 --> 00:13:07.000]  去教導他呢?
[00:13:07.000 --> 00:13:10.000]  但我們是有基督的心了
[00:13:10.000 --> 00:13:12.000]  我在這個經文裡面
[00:13:12.000 --> 00:13:13.000]  沒有意思
[00:13:13.000 --> 00:13:15.000]  分別你是屬靈你是屬血氣
[00:13:15.000 --> 00:13:17.000]  沒有
[00:13:17.000 --> 00:13:20.000]  只要我裡面沒有了基督的靈
[00:13:20.000 --> 00:13:22.000]  我都可以做血氣的事
[00:13:22.000 --> 00:13:25.000]  我也試過犯這些錯
[00:13:25.000 --> 00:13:28.000]  但當我裡面覺得有神的話語
[00:13:28.000 --> 00:13:29.000]  靈啊
[00:13:29.000 --> 00:13:32.000]  神話語我跟大家說過很多次了
[00:13:32.000 --> 00:13:34.000]  約翰福音6:63
[00:13:34.000 --> 00:13:35.000]  耶穌也說過
[00:13:35.000 --> 00:13:37.000]  我說的話就是靈就是生命
[00:13:37.000 --> 00:13:40.000]  所以當我裡面有神的話語的時候
[00:13:40.000 --> 00:13:42.000]  我去做我就知道要做什麼
[00:13:42.000 --> 00:13:43.000]  如果沒有神的話語
[00:13:43.000 --> 00:13:45.000]  沒有神靈的時候
[00:13:45.000 --> 00:13:46.000]  我是憑我的人性
[00:13:46.000 --> 00:13:47.000]  我的理性
[00:13:47.000 --> 00:13:48.000]  我的感受去做的時候
[00:13:48.000 --> 00:13:53.000]  一定出差
[00:13:53.000 --> 00:13:55.000]  最後一次聖經
[00:13:55.000 --> 00:13:57.000]  是我這三個星期裡面
[00:13:57.000 --> 00:13:59.000]  一直看的時候
[00:13:59.000 --> 00:14:00.000]  我們友弟兄收到
[00:14:00.000 --> 00:14:01.000]  我每個星期都寫一篇文章
[00:14:01.000 --> 00:14:02.000]  哇 牧師
[00:14:02.000 --> 00:14:04.000]  為什麼這段時間
[00:14:04.000 --> 00:14:06.000]  每天都好像在寫香港社會
[00:14:06.000 --> 00:14:07.000]  我說那篇不是我寫的
[00:14:07.000 --> 00:14:10.000]  是我從一本書拿出來看的
[00:14:10.000 --> 00:14:11.000]  那個情形
[00:14:11.000 --> 00:14:12.000]  有一天
[00:14:12.000 --> 00:14:14.000]  我自己看到一篇文章是這樣的
[00:14:14.000 --> 00:14:17.000]  羅馬書第二章第一度日節
[00:14:17.000 --> 00:14:21.000]  所以你這評論人的人
[00:14:21.000 --> 00:14:23.000]  無論你是誰
[00:14:23.000 --> 00:14:25.000]  都無可推諉
[00:14:25.000 --> 00:14:28.000]  你在什麼事上評斷人
[00:14:28.000 --> 00:14:30.000]  就是在什麼事上定自己的罪
[00:14:30.000 --> 00:14:31.000]  我告訴你
[00:14:31.000 --> 00:14:32.000]  這個不是說你
[00:14:32.000 --> 00:14:33.000]  我讀聖經的時候
[00:14:33.000 --> 00:14:35.000]  這個你就是指我
[00:14:35.000 --> 00:14:36.000]  你不要誤會
[00:14:36.000 --> 00:14:39.000]  我不是讀聖經隨便做炮台
[00:14:39.000 --> 00:14:41.000]  這本書對我說的
[00:14:41.000 --> 00:14:42.000]  你在什麼事上評斷人
[00:14:42.000 --> 00:14:44.000]  就是在什麼事上定自己的罪
[00:14:44.000 --> 00:14:46.000]  因為你在評斷人的
[00:14:46.000 --> 00:14:50.000]  自己所做的卻和別人一樣
[00:14:50.000 --> 00:14:52.000]  我們知道這樣的人
[00:14:52.000 --> 00:14:56.000]  上帝必公平地審判他
[00:14:56.000 --> 00:14:57.000]  我看到這件事
[00:14:57.000 --> 00:15:00.000]  我很怕神
[00:15:00.000 --> 00:15:02.000]  這件事我不是很怕
[00:15:02.000 --> 00:15:06.000]  我是怕最後那個審判
[00:15:06.000 --> 00:15:08.000]  那個審判不是上帝給憐憫我
[00:15:08.000 --> 00:15:11.000]  我過不了關的
[00:15:11.000 --> 00:15:12.000]  我要承認我的軟弱
[00:15:12.000 --> 00:15:15.000]  然後求神給憐憫我
[00:15:15.000 --> 00:15:16.000]  讓我能夠跨過那個審判
[00:15:16.000 --> 00:15:17.000]  這是《雅各書》所說的
[00:15:17.000 --> 00:15:20.000]  全部是經文來的
[00:15:20.000 --> 00:15:23.000]  這些我希望你們有時間
[00:15:23.000 --> 00:15:25.000]  回去自己看
[00:15:25.000 --> 00:15:27.000]  不是聽我所說的
[00:15:27.000 --> 00:15:28.000]  你自己回去看
[00:15:28.000 --> 00:15:30.000]  面對整個華語
[00:15:30.000 --> 00:15:33.000]  看看到底今時今日
[00:15:33.000 --> 00:15:35.000]  這個環境
[00:15:35.000 --> 00:15:40.000]  是不是你覺得是世界末日
[00:15:40.000 --> 00:15:42.000]  七百萬人的城市
[00:15:42.000 --> 00:15:45.000]  我不是說風涼話
[00:15:45.000 --> 00:15:49.000]  我有一天和海外一個人通電話
[00:15:49.000 --> 00:15:51.000]  他說香港發生大事
[00:15:51.000 --> 00:15:53.000]  我說香港也有些事發生
[00:15:53.000 --> 00:15:55.000]  我問他
[00:15:55.000 --> 00:15:59.000]  你們那裡的人最注意什麼事幹
[00:15:59.000 --> 00:16:03.000]  他說速龍贏了
[00:16:03.000 --> 00:16:04.000]  知道什麼是速龍贏了嗎
[00:16:04.000 --> 00:16:07.000]  知道就算了
[00:16:07.000 --> 00:16:09.000]  我說這個是事實
[00:16:09.000 --> 00:16:11.000]  世界很多地方發生很多大事
[00:16:11.000 --> 00:16:12.000]  他們關心
[00:16:12.000 --> 00:16:13.000]  沒錯
[00:16:13.000 --> 00:16:15.000]  我們要關心這個地方
[00:16:15.000 --> 00:16:17.000]  為自己成就平安
[00:16:17.000 --> 00:16:19.000]  所以今天我想給一段聖經
[00:16:19.000 --> 00:16:23.000]  希望大家得到一些安慰與保護
[00:16:23.000 --> 00:16:28.000]  就是詩篇121篇
[00:16:28.000 --> 00:16:29.000]  我們一起讀好嗎
[00:16:29.000 --> 00:16:43.000]  123
[00:17:00.000 --> 00:17:02.000]  請各位保護你
[00:17:02.000 --> 00:17:04.000]  然後一起災難
[00:17:04.000 --> 00:17:06.000]  但要保護你的精靈
[00:17:06.000 --> 00:17:08.000]  你出生的人
[00:17:08.000 --> 00:17:10.000]  請各位保護你
[00:17:10.000 --> 00:17:12.000]  從今至永遠
[00:17:12.000 --> 00:17:13.000]  留心
[00:17:13.000 --> 00:17:17.000]  這個保護不是保護到今世
[00:17:17.000 --> 00:17:19.000]  保護到永遠
[00:17:19.000 --> 00:17:20.000]  所以不要拿這支聖經
[00:17:20.000 --> 00:17:21.000]  說不用怕了
[00:17:21.000 --> 00:17:23.000]  我什麼都不怕了
[00:17:23.000 --> 00:17:26.000]  那些乒乒乓乓打過來的時候怕不怕
[00:17:26.000 --> 00:17:27.000]  這與我無關
[00:17:27.000 --> 00:17:29.000]  我這支聖經沒有任何的含義
[00:17:29.000 --> 00:17:30.000]  說你出去吧
[00:17:30.000 --> 00:17:31.000]  沒事的
[00:17:31.000 --> 00:17:32.000]  我沒有這樣說的
[00:17:32.000 --> 00:17:39.000]  這個保護是直到永遠的保護
[00:17:39.000 --> 00:17:42.000]  白日太陽艱難的日子
[00:17:42.000 --> 00:17:43.000]  夜間月亮
[00:17:43.000 --> 00:17:50.000]  你悲哀悲傷憤恨積累那些情緒的日子
[00:17:50.000 --> 00:17:51.000]  小心
[00:17:51.000 --> 00:17:56.000]  環境會令到你的情緒起變化
[00:17:56.000 --> 00:17:59.000]  會令到你的生理起變化
[00:17:59.000 --> 00:18:02.000]  會令你的言行起變化
[00:18:02.000 --> 00:18:04.000]  你真的會失常的
[00:18:04.000 --> 00:18:05.000]  什麼叫失常?
[00:18:05.000 --> 00:18:07.000]  失去常態
[00:18:07.000 --> 00:18:10.000]  那個常態是給予的
[00:18:10.000 --> 00:18:12.000]  我本來這篇導講之前
[00:18:12.000 --> 00:18:14.000]  今早想打電話給那些心理醫生
[00:18:14.000 --> 00:18:15.000]  或者那些
[00:18:15.000 --> 00:18:16.000]  我想問一問他們
[00:18:16.000 --> 00:18:19.000]  原來真的有根據
[00:18:19.000 --> 00:18:25.000]  我不是開玩笑的
[00:18:25.000 --> 00:18:27.000]  以下我會跟大家透過這段經文
[00:18:27.000 --> 00:18:29.000]  去看我們三樣東西
[00:18:29.000 --> 00:18:31.000]  第一我們的信
[00:18:31.000 --> 00:18:32.000]  第二我們的望
[00:18:32.000 --> 00:18:35.000]  第三我們的愛
[00:18:35.000 --> 00:18:37.000]  我掙扎了很久
[00:18:37.000 --> 00:18:39.000]  我想將信那一段裡面
[00:18:39.000 --> 00:18:44.000]  我講一些很個人的經歷和見證
[00:18:44.000 --> 00:18:46.000]  不過請大家留意
[00:18:46.000 --> 00:18:48.000]  我再重新再聲明
[00:18:48.000 --> 00:18:50.000]  我所講出來的東西
[00:18:50.000 --> 00:18:53.000]  很少人知道很少人聽
[00:18:53.000 --> 00:18:58.000]  不過請你們千萬不要對號入座
[00:18:58.000 --> 00:18:59.000]  為什麼?
[00:18:59.000 --> 00:19:01.000]  因為每個人經歷不同
[00:19:01.000 --> 00:19:03.000]  每個人上帝給予的學習不同
[00:19:03.000 --> 00:19:06.000]  每個人的取向都不同
[00:19:06.000 --> 00:19:07.000]  在這個不同裡面
[00:19:07.000 --> 00:19:11.000]  正正是上帝安排最權威的地方
[00:19:11.000 --> 00:19:13.000]  所以希望你們聽
[00:19:13.000 --> 00:19:15.000]  就聽完整篇信息
[00:19:15.000 --> 00:19:16.000]  就不要拿一段
[00:19:16.000 --> 00:19:20.000]  免得日後引起很多誤會
[00:19:20.000 --> 00:19:23.000]  羅馬書第十章十七節說
[00:19:23.000 --> 00:19:25.000]  信道是從聽道來的
[00:19:25.000 --> 00:19:28.000]  聽道是從基督的懷疑來的
[00:19:28.000 --> 00:19:31.000]  這一節經文對我們生命堂的弟兄姊妹來說
[00:19:31.000 --> 00:19:34.000]  不會陌生的
[00:19:34.000 --> 00:19:35.000]  是不是?
[00:19:35.000 --> 00:19:37.000]  我想我在台上講這句話
[00:19:37.000 --> 00:19:38.000]  講了差不多
[00:19:38.000 --> 00:19:41.000]  沒有十多次都幾次這麼多了
[00:19:41.000 --> 00:19:44.000]  因為大家都參加了那個聆聽聖經
[00:19:44.000 --> 00:19:47.000]  是不是?
[00:19:47.000 --> 00:19:50.000]  我們知道這個道信心
[00:19:50.000 --> 00:19:53.000]  除了從神的懷疑來之外
[00:19:53.000 --> 00:19:56.000]  哥林多祠書第十二章第九節說
