
[00:00:00.000 --> 00:00:04.800]  在公元前九世紀
[00:03:39.080 --> 00:03:43.480]  原來阿哈的妻子王后耶洗別
[00:03:43.480 --> 00:03:43.480]  原來阿哈的妻子王后耶洗別
[00:03:43.480 --> 00:03:43.480]  原來阿哈的妻子王后耶洗別
[00:03:43.480 --> 00:03:47.720]  是派人要取伊利亞的性命
[00:03:47.720 --> 00:03:47.720]  是派人要取伊利亞的性命
[00:03:47.720 --> 00:03:51.760]  原來阿哈的妻子王后耶洗別
[00:03:51.760 --> 00:03:55.400]  是派人要取伊利亞的性命
[00:03:55.400 --> 00:03:58.800]  所以伊利亞知道之後馬上逃走
[00:03:58.800 --> 00:03:58.800]  所以伊利亞知道之後馬上逃走
[00:03:58.800 --> 00:04:01.520]  所以伊利亞知道之後馬上逃走
[00:04:01.520 --> 00:04:04.560]  我們要知道耶洗別雖然是王后
[00:04:04.560 --> 00:04:04.560]  我們要知道耶洗別雖然是王后
[00:04:04.560 --> 00:04:07.640]  我們要知道耶洗別雖然是王后
[00:04:07.640 --> 00:04:13.160]  但是她卻比她的丈夫阿哈王更加優勝
[00:04:13.160 --> 00:04:13.200]  但是她卻比她的丈夫阿哈王更加優勝
[00:04:13.200 --> 00:04:16.880]  但是她卻比她的丈夫阿哈王更加優勝
[00:04:16.880 --> 00:04:18.880]  她可以不受法律約束
[00:04:18.880 --> 00:04:18.880]  她可以不受法律約束
[00:04:18.880 --> 00:04:21.000]  她可以不受法律約束
[00:04:21.000 --> 00:04:21.000]  是操生殺的大權
[00:04:21.000 --> 00:04:23.160]  是操生殺的大權
[00:04:23.160 --> 00:04:23.160]  是操生殺的大權
[00:04:23.160 --> 00:04:25.320]  是操生殺的大權
[00:04:25.320 --> 00:04:25.320]  伊利亞的性命危在旦夕
[00:04:25.320 --> 00:04:27.920]  伊利亞的性命危在旦夕
[00:04:27.920 --> 00:04:27.960]  伊利亞的性命危在旦夕
[00:04:27.960 --> 00:04:34.480]  伊利亞的性命危在旦夕
[00:04:34.480 --> 00:04:34.480]  她好像喪家狗一樣逃亡
[00:04:34.480 --> 00:04:38.080]  她好像喪家狗一樣逃亡
[00:04:38.080 --> 00:04:38.080]  試想一下 當面臨死亡的威脅下
[00:04:38.080 --> 00:04:43.760]  試想一下 當面臨死亡的威脅下
[00:04:43.760 --> 00:04:43.760]  當面對死亡的威脅的時候
[00:04:43.760 --> 00:04:46.320]  當面對死亡的威脅的時候
[00:04:46.320 --> 00:04:46.320]  除了逃亡 伊利亞還可以做些什麼呢
[00:04:46.320 --> 00:04:48.800]  除了逃亡 伊利亞還可以做些什麼呢
[00:04:48.800 --> 00:04:51.840]  除了逃亡 伊利亞還可以做些什麼呢
[00:04:51.840 --> 00:04:51.840]  她從北國的耶斯列
[00:04:51.840 --> 00:04:55.160]  她從北國的耶斯列
[00:04:55.160 --> 00:04:58.160]  逃亡到南方猶大國的別世巴
[00:04:58.160 --> 00:05:02.640]  逃亡到南方猶大國的別世巴
[00:05:02.640 --> 00:05:05.800]  逃亡到南方猶大國的別世巴
[00:05:05.800 --> 00:05:08.640]  她留下了僕人之後
[00:05:08.640 --> 00:05:08.680]  她留下了僕人之後
[00:05:08.680 --> 00:05:10.640]  她留下了僕人之後
[00:05:10.640 --> 00:05:14.240]  就繼續在礦野走了一日的路程
[00:05:14.240 --> 00:05:14.280]  就繼續在礦野走了一日的路程
[00:05:14.280 --> 00:05:17.560]  就繼續在礦野走了一日的路程
[00:05:17.560 --> 00:05:17.560]  大家留意那裡的礦野是沒有人的地方
[00:05:17.560 --> 00:05:20.720]  大家留意那裡的礦野是沒有人的地方
[00:05:20.720 --> 00:05:20.760]  大家留意那裡的礦野是沒有人的地方
[00:05:20.760 --> 00:05:23.680]  大家留意那裡的礦野是沒有人的地方
[00:05:23.680 --> 00:05:27.600]  當她來到一棵羅藤樹下的時候
[00:05:27.600 --> 00:05:27.600]  當她來到一棵羅藤樹下的時候
[00:05:27.600 --> 00:05:30.320]  當她來到一棵羅藤樹下的時候
[00:05:30.320 --> 00:05:33.040]  羅藤樹大概有四米高
[00:05:33.040 --> 00:05:33.080]  羅藤樹大概有四米高
[00:05:33.080 --> 00:05:35.280]  羅藤樹大概有四米高
[00:05:35.280 --> 00:05:38.000]  她會開著一些小的白花
[00:05:38.000 --> 00:05:38.040]  她會開著一些小的白花
[00:05:38.040 --> 00:05:40.200]  她會開著一些小的白花
[00:05:40.200 --> 00:05:43.480]  伊利亞首先坐下
[00:05:43.480 --> 00:05:43.520]  伊利亞首先坐下
[00:05:43.520 --> 00:05:46.360]  伊利亞首先坐下
[00:05:46.360 --> 00:05:46.360]  然後就開口向耶和華求死
[00:05:46.360 --> 00:05:50.000]  然後就開口向耶和華求死
[00:05:50.000 --> 00:05:50.040]  然後就開口向耶和華求死
[00:05:50.040 --> 00:05:52.720]  然後就開口向耶和華求死
[00:05:52.720 --> 00:05:56.640]  相信她經過逃亡之後
[00:05:56.640 --> 00:05:56.640]  相信她經過逃亡之後
[00:05:56.640 --> 00:06:00.080]  相信她經過逃亡之後
[00:06:00.080 --> 00:06:01.880]  身心疲累
[00:06:01.880 --> 00:06:01.920]  心心疲累
[00:06:01.920 --> 00:06:03.160]  心心疲累
[00:06:03.160 --> 00:06:04.360]  到了一個地步
[00:06:04.360 --> 00:06:07.600]  覺得死了比活著更好
[00:06:07.600 --> 00:06:08.640]  到了一個地步
[00:06:08.640 --> 00:06:08.640]  覺得死了比活著還好
[00:06:08.640 --> 00:06:11.680]  覺得死了比活著還好
[00:06:11.680 --> 00:06:12.240]  你想一下
[00:06:12.240 --> 00:06:12.280]  耶和華如何看待這個軟弱的僕人
[00:06:12.280 --> 00:06:15.720]  耶和華如何看待這個軟弱的僕人
[00:06:15.720 --> 00:06:16.560]  你想一下
[00:06:16.560 --> 00:06:16.600]  耶和華如何看待這個軟弱的僕人
[00:06:16.600 --> 00:06:20.200]  耶和華如何看待這個軟弱的僕人
[00:06:20.200 --> 00:06:23.200]  以利亞最後躺下來睡著了
[00:06:23.200 --> 00:06:26.480]  以利亞最後躺下來睡著了
[00:06:26.480 --> 00:06:28.120]  但在羅藤樹下
[00:06:28.120 --> 00:06:33.440]  她先後得到天使供應水和餅
[00:06:33.440 --> 00:06:34.760]  在羅藤樹下
[00:06:34.760 --> 00:06:37.600]  她先後得到天使供應水和餅
[00:06:37.600 --> 00:06:40.560]  以致她的身體得以恢復
[00:06:40.560 --> 00:06:40.600]  以致她的身體得以恢復
[00:06:40.600 --> 00:06:44.320]  以致她的身體得以恢復
[00:06:44.320 --> 00:06:46.800]  靠著這些飲食
[00:06:46.800 --> 00:06:46.840]  靠著這些飲食
[00:06:46.840 --> 00:06:48.360]  靠著這些飲食
[00:06:48.360 --> 00:06:52.280]  以利亞竟然能夠再向南走三百多公里
[00:06:52.280 --> 00:06:56.360]  以利亞竟然能夠再向南走三百多公里
[00:06:56.360 --> 00:06:58.800]  足足走了四十晝夜
[00:06:58.800 --> 00:06:58.840]  足足走了四十晝夜
[00:06:58.840 --> 00:07:00.560]  足足走了四十晝夜
[00:07:00.560 --> 00:07:02.880]  來到神的山就是荷列山
[00:07:02.880 --> 00:07:05.040]  來到神的山就是荷列山
[00:07:05.040 --> 00:07:08.920]  就是相信是攀爬十界的山
[00:07:08.920 --> 00:07:12.160]  相信是攀爬十界的山
[00:07:12.160 --> 00:07:15.120]  在現今的西來半島的南方
[00:07:15.120 --> 00:07:19.880]  在現今的西來半島的南方
[00:07:19.880 --> 00:07:25.760]  當以利亞找到一個山洞住下來的時候
[00:07:25.760 --> 00:07:29.120]  當以利亞找到一個山洞住下來的時候
[00:07:29.120 --> 00:07:31.600]  神就對她說
[00:07:31.600 --> 00:07:31.600]  神就對她說
[00:07:31.600 --> 00:07:32.640]  「你在這裏幹什麼?」
[00:07:32.640 --> 00:07:33.840]  「你在這裏幹什麼?」
[00:07:33.840 --> 00:07:35.960]  以利亞說
[00:07:35.960 --> 00:07:35.960]  以利亞說
[00:07:35.960 --> 00:07:38.000]  「我為耶和華大發熱心」
[00:07:38.000 --> 00:07:39.760]  「我為耶和華大發熱心」
[00:07:39.760 --> 00:07:41.920]  「因為以色列人背棄了你的約」
[00:07:41.920 --> 00:07:44.040]  「因為以色列人背棄了你的約」
[00:07:44.040 --> 00:07:45.520]  「毀壞了你的壇」
[00:07:45.520 --> 00:07:46.760]  「毀壞了你的壇」
[00:07:46.760 --> 00:07:48.760]  「用刀殺了你的先知」
[00:07:48.760 --> 00:07:50.400]  「用刀殺了你的先知」
[00:07:50.400 --> 00:07:52.200]  「只剩下我一個人」
[00:07:52.200 --> 00:07:53.600]  「只剩下我一個人」
[00:07:53.600 --> 00:07:56.960]  「他們還要尋索我的命」
[00:07:56.960 --> 00:08:00.040]  「他們還要尋索我的命」
[00:08:00.040 --> 00:08:04.480]  我想很多侍奉者都有一個失敗的經驗
[00:08:04.480 --> 00:08:07.320]  我想很多侍奉者都有失敗的經歷
[00:08:07.320 --> 00:08:10.000]  當一個人失敗的時候,自信心很低落
[00:08:10.000 --> 00:08:12.800]  當一個人失敗的時候,自信心很低落
[00:08:12.800 --> 00:08:15.760]  志氣消沉
[00:08:15.760 --> 00:08:19.160]  很想逃避現實
[00:08:19.160 --> 00:08:21.680]  離開人群
[00:08:21.680 --> 00:08:24.320]  自怨自艾
[00:08:24.320 --> 00:08:26.760]  感到孤立無援
[00:08:26.760 --> 00:08:29.040]  感到孤立無援
[00:08:29.040 --> 00:08:32.480]  感到孤立無援
[00:08:32.480 --> 00:08:34.800]  這些都是很正常的現象
[00:08:34.800 --> 00:08:37.400]  我自己都試過這樣
[00:08:37.400 --> 00:08:41.640]  感覺到很灰暗
[00:08:41.640 --> 00:08:45.600]  滿面的愁容
[00:08:45.600 --> 00:08:48.880]  身心疲累
[00:08:48.880 --> 00:08:54.240]  根本上是無力奮發
[00:08:54.240 --> 00:08:56.840]  我去到一個人少的地方
[00:08:56.840 --> 00:08:59.480]  我去到一個人少的地方
[00:08:59.480 --> 00:09:01.520]  躺下來
[00:09:01.520 --> 00:09:05.360]  心裏說「誰能夠明白我呢?」
[00:09:05.360 --> 00:09:08.520]  心裏說「誰能夠明白我呢?」
[00:09:08.520 --> 00:09:11.720]  好像全世界的人都虧欠了我一樣
[00:09:11.720 --> 00:09:15.760]  好像全世界的人都虧欠了自己一樣
[00:09:15.760 --> 00:09:18.720]  當以利亞這樣自怨自艾的時候
[00:09:18.720 --> 00:09:21.320]  當以利亞這樣自怨自艾的時候
[00:09:21.320 --> 00:09:23.520]  當他灰心喪膽的時候
[00:09:23.520 --> 00:09:25.560]  當他灰心喪膽的時候
[00:09:25.560 --> 00:09:28.280]  神就叫他從山洞裏走出來
[00:09:28.280 --> 00:09:31.080]  神就叫他從山洞裏走出來
[00:09:31.080 --> 00:09:33.640]  應該說
[00:09:33.640 --> 00:09:38.280]  神在他面前是站在山上
[00:09:38.280 --> 00:09:39.360]  應該說
[00:09:39.360 --> 00:09:41.560]  神在他面前是站在山上
[00:09:41.560 --> 00:09:47.000]  突然間山上裂風大作
[00:09:47.000 --> 00:09:50.240]  崩山碎石
[00:09:50.240 --> 00:09:57.000]  風後有地震,地震後有火
[00:09:57.000 --> 00:10:01.000]  那時候神在那裏經過
[00:10:01.000 --> 00:10:10.640]  但很奇怪的是,在一連串激烈的自然現象背後
[00:10:10.640 --> 00:10:16.000]  但很奇怪的是,在一連串激烈的自然現象背後
[00:10:16.000 --> 00:10:20.280]  神卻不在其中
[00:10:20.280 --> 00:10:25.560]  很多時候我認為神是在很轟轟烈烈的狀況下出現的
[00:10:25.560 --> 00:10:30.200]  我們很多時候都認為神是在很轟轟烈烈的狀況下出現的
[00:10:30.200 --> 00:10:34.320]  但來到這裏,竟然出現了一個非常奇特的現象
[00:10:34.320 --> 00:10:37.840]  但來到這裏,竟然出現了一個非常奇特的現象
[00:10:37.840 --> 00:10:41.320]  因為在火後有微小的聲音
[00:10:41.320 --> 00:10:44.320]  因為在火後有微小的聲音
[00:10:44.320 --> 00:10:46.320]  神就在這樣的情況出現
[00:10:46.320 --> 00:10:48.400]  神就在這樣的情況下出現
[00:10:48.400 --> 00:10:49.720]  對伊利亞說話
[00:10:49.720 --> 00:10:51.400]  對伊利亞這樣說
[00:10:51.400 --> 00:10:53.680]  這個微小的聲音是什麼呢?
[00:10:53.680 --> 00:10:56.080]  這個微小的聲音是什麼呢?
[00:10:56.080 --> 00:10:58.520]  原文就是靜寂的聲音
[00:10:58.520 --> 00:11:01.520]  原文就是靜寂的聲音
[00:11:01.520 --> 00:11:05.440]  靜寂的聲音
[00:11:05.440 --> 00:11:07.120]  究竟是什麼意思呢?
[00:11:07.120 --> 00:11:08.560]  究竟是什麼意思呢?
[00:11:08.560 --> 00:11:11.720]  原來是神向伊利亞顯示祂自己
[00:11:11.720 --> 00:11:14.920]  原來是神向伊利亞顯示祂自己
[00:11:14.920 --> 00:11:17.640]  雖然祂能使大地震動
[00:11:17.640 --> 00:11:20.120]  雖然祂能使大地震動
[00:11:20.120 --> 00:11:22.640]  山崩地裂
[00:11:22.640 --> 00:11:27.840]  又能將火發出帶來摧毀的力量
[00:11:27.840 --> 00:11:31.000]  又能將火發出帶來摧毀的力量
[00:11:31.000 --> 00:11:35.320]  但神不是藉著這些工具去顯示祂自己
[00:11:35.320 --> 00:11:38.960]  但神不是藉著這些工具去顯示祂自己
[00:11:38.960 --> 00:11:43.120]  祂是選擇在靜寂當中向伊利亞說話
[00:11:43.120 --> 00:11:47.880]  祂選擇在靜寂當中向伊利亞顯現自己
[00:11:47.880 --> 00:11:50.760]  當伊利亞聽到從神而來的聲音
[00:11:50.760 --> 00:11:53.560]  當伊利亞聽到從神而來的聲音
[00:11:53.560 --> 00:11:58.440]  祂馬上用外衣蒙著臉站在洞口
[00:11:58.440 --> 00:12:02.840]  祂馬上用外衣蒙著臉站在門口
[00:12:02.840 --> 00:12:04.960]  相信是因為祂要蒙著臉
[00:12:04.960 --> 00:12:07.040]  免得見到神就會死亡
[00:12:07.040 --> 00:12:08.520]  相信祂要蒙著臉
[00:12:08.520 --> 00:12:11.240]  免得見到神就會死亡
[00:12:11.240 --> 00:12:13.800]  接著祂聽到神再一次問祂
[00:12:13.800 --> 00:12:16.600]  之後祂聽到神再一次問祂
[00:12:16.600 --> 00:12:19.520]  伊利亞
[00:12:19.520 --> 00:12:21.840]  說祂的名字
[00:12:21.840 --> 00:12:25.960]  祢在這裡做什麼?
[00:12:25.960 --> 00:12:27.720]  現在我們想一想
[00:12:27.720 --> 00:12:29.720]  究竟伊利亞是一個怎樣的人
[00:12:29.720 --> 00:12:30.800]  我們一起想一想
[00:12:30.800 --> 00:12:33.120]  到底伊利亞是一個怎樣的人
[00:12:33.120 --> 00:12:36.680]  我們可以說伊利亞是一個自我中心的人
[00:12:36.680 --> 00:12:39.640]  我們可以說祂是一個自我中心的人
[00:12:39.640 --> 00:12:46.320]  雖然祂曾經為神打過一場漂亮的仗
[00:12:46.320 --> 00:12:57.040]  在加密山上打敗了850個拜偶像的先知
[00:12:57.040 --> 00:13:06.040]  但是到了祂的生命受到嚴重威脅的時候
[00:13:06.040 --> 00:13:10.320]  這個落差是那麼的大
[00:13:10.320 --> 00:13:14.440]  是令到祂灰心喪膽
[00:13:14.440 --> 00:13:18.040]  甚至要尋死
[00:13:18.040 --> 00:13:25.800]  祂的屬靈生命好像產生了180度的變化
[00:13:25.800 --> 00:13:32.920]  令人覺得祂過去所信賴的耶和華
[00:13:32.920 --> 00:13:37.600]  已經徹底的失去信心
[00:13:37.600 --> 00:13:41.520]  而對神感到絕望
[00:13:41.520 --> 00:13:46.600]  相信在現實的信徒生活當中
[00:13:46.600 --> 00:13:50.280]  我們很難找到一個類似的
[00:13:50.280 --> 00:14:01.480]  曾經大大得勝的人物作為例子
[00:14:01.480 --> 00:14:09.800]  一個人大大得勝之後突然變成失敗者
[00:14:09.800 --> 00:14:18.440]  但是如果我們找一些具有以利亞頑固思想的信徒
[00:14:18.440 --> 00:14:23.240]  但如果我們找到一個像以利亞這種有頑固思想的信徒
[00:14:23.240 --> 00:14:26.600]  他是不難找到的
[00:14:26.600 --> 00:14:33.120]  那些是指那些沒有自省能力
[00:14:33.120 --> 00:14:38.200]  是不能夠分辨是非的信徒
[00:14:38.200 --> 00:14:42.360]  他們會好像以利亞一樣
[00:14:42.360 --> 00:14:48.720]  縱使神兩次的去問他
[00:14:48.720 --> 00:14:52.000]  你在這裡做什麼?
[00:14:52.000 --> 00:14:57.040]  他一次又再一次的回答神
[00:14:57.040 --> 00:15:00.320]  同樣都是那番話
[00:15:00.320 --> 00:15:05.680]  現在我們將以利亞所說的話試試分析一下
[00:15:05.680 --> 00:15:09.560]  現在我們將以利亞所說的話試試分析一下
[00:15:09.560 --> 00:15:15.560]  基本上可以分成兩個部分
[00:15:15.560 --> 00:15:20.200]  第一就是他為自己所做的事感到驕傲或者自豪
[00:15:20.200 --> 00:15:24.440]  第一就是他為自己所做的事感到驕傲或者自豪
[00:15:24.440 --> 00:15:28.880]  過去他為了神的威名而奮發做事是何等的忠心
[00:15:28.880 --> 00:15:33.120]  過去他為神奮發做的事是何等的忠心
[00:15:33.120 --> 00:15:36.840]  當眾人都不敢面對這些霸凌先知的時候
[00:15:36.840 --> 00:15:39.240]  他挺身而出
[00:15:39.240 --> 00:15:43.320]  當眾人都不敢去面對這些霸凌先知的時候
[00:15:43.320 --> 00:15:45.480]  他自己挺身而出
[00:15:45.480 --> 00:15:50.240]  我們現今在電視上都看到有很多激烈的行為
[00:15:50.240 --> 00:15:53.680]  我們現在在電視上都看到一些很激烈的行為
[00:15:53.680 --> 00:15:57.680]  有很多人都覺得他自己所做的是非常的自豪
[00:15:57.680 --> 00:16:01.000]  有很多人覺得他自己做的是非常的自豪
[00:16:01.000 --> 00:16:04.520]  譬如說我們在中國大陸裏面的一些民眾
[00:16:04.520 --> 00:16:08.720]  是因為反日的關係而作出了很激烈的行為
[00:16:08.720 --> 00:16:12.760]  譬如說我們看見中國國內的同胞
[00:16:12.760 --> 00:16:16.920]  因為反日而做了一些很激烈的行為
[00:16:16.920 --> 00:16:19.960]  我們又看到一些回教徒為了一部
[00:16:19.960 --> 00:16:24.520]  涉嫌侮辱回教先知的電影而大肆破壞殺人
[00:16:24.520 --> 00:16:28.200]  我們看見那些回教徒因為有一部
[00:16:28.200 --> 00:16:34.880]  涉嫌侮辱回教先知的電影而大肆破壞搗亂
[00:16:34.880 --> 00:16:40.440]  第二個部分就是伊利亞為了自己所做的事而感到不值
[00:16:40.440 --> 00:16:45.240]  第二個部分我們是看到伊利亞為自己所做的事而感到不值
[00:16:45.240 --> 00:16:47.640]  原來她竟然是被人追殺
[00:16:47.640 --> 00:16:50.160]  現在她竟然被人追殺
[00:16:50.160 --> 00:16:52.720]  神對她是何等的不公
[00:16:52.720 --> 00:16:55.280]  神對她是何等的不公平呢
[00:16:55.280 --> 00:17:04.040]  她對耶和華神的回答反映出她是一個自義的人
[00:17:04.040 --> 00:17:13.840]  因為伊利亞從頭到尾都沒有覺得她有做錯
[00:17:13.840 --> 00:17:18.600]  所以她就質問神為什麼這樣對她
[00:17:18.600 --> 00:17:25.440]  使她失去一切應有的尊嚴
[00:17:25.440 --> 00:17:34.400]  耶和華如何對待伊利亞這個自以為義的先知呢?
[00:17:34.400 --> 00:17:39.520]  耶和華吩咐伊利亞做三件事
[00:17:39.520 --> 00:17:43.720]  都是高立一些人
[00:17:43.720 --> 00:17:48.320]  所謂高立就是用油膏抹一個人的頭
[00:17:48.320 --> 00:17:52.040]  所謂高立就是用油膏抹一個人的頭
[00:17:52.040 --> 00:17:56.600]  把油膏抹在他的頭上
[00:17:56.600 --> 00:18:02.640]  通常都是皇帝登基或者封立先知的時候舉行的儀式
[00:18:02.640 --> 00:18:07.080]  一般都是皇帝登基或者封立先知的時候做的一些儀式
[00:18:07.080 --> 00:18:10.680]  第一,他要高立哈雪做雅蘭王
[00:18:10.680 --> 00:18:15.800]  第一,他要高立哈雪做雅蘭王
[00:18:15.800 --> 00:18:21.680]  第二,高立耶護做以色列王
[00:18:21.680 --> 00:18:24.560]  第二,高立耶護做以色列王
[00:18:24.560 --> 00:18:26.840]  大家記得阿哈是以色列王
[00:18:26.840 --> 00:18:28.560]  大家記得阿哈是以色列王
[00:18:28.560 --> 00:18:35.000]  但是耶和華會說將來是耶護做王
[00:18:35.000 --> 00:18:39.320]  但是耶和華會說將來是耶護做王
[00:18:39.320 --> 00:18:42.200]  伊利亞是先知
[00:18:42.200 --> 00:18:48.560]  但是耶和華叫他高立以利沙去接續他做先知
[00:18:48.560 --> 00:18:52.880]  但是耶和華神叫他高立以利沙做先知
[00:18:52.880 --> 00:18:56.600]  這幾個高立的行動
[00:18:56.600 --> 00:19:00.520]  顯示出神對當時不同國家的主權
[00:19:00.520 --> 00:19:04.200]  顯示神當時對不同國家的主權
[00:19:04.200 --> 00:19:09.400]  因為神掌管著人類的歷史
[00:19:09.400 --> 00:19:14.880]  祂要藉著高立君王
[00:19:14.880 --> 00:19:22.240]  去繼續淨化那些不忠的以色列人
[00:19:22.240 --> 00:19:25.120]  把他們潔淨
[00:19:25.120 --> 00:19:29.880]  使他們回轉歸向神
[00:19:29.880 --> 00:19:37.480]  神可以叫祂指派的人是皇帝
[00:19:37.480 --> 00:19:42.720]  叫一些人做皇帝
[00:19:42.720 --> 00:19:48.920]  也可以派其他人代替祂做先知
[00:19:48.920 --> 00:19:54.760]  神要伊利亞知道一件事
[00:19:54.760 --> 00:19:58.480]  事實上並不如伊利亞所說的
[00:19:58.480 --> 00:20:06.000]  「只剩下我一個人」
[00:20:06.000 --> 00:20:08.280]  真相是什麼呢?
[00:20:08.280 --> 00:20:10.080]  第十八節所說的
[00:20:10.080 --> 00:20:18.840]  「我在以色列人中為自己留下七千人」
[00:20:18.840 --> 00:20:23.760]  是未曾向巴力屈膝的
[00:20:23.760 --> 00:20:28.560]  未曾與巴力親嘴的
[00:20:28.560 --> 00:20:35.560]  在這裡神好像在向伊利亞說一番話
[00:20:35.560 --> 00:20:44.800]  「你因為害怕耶錫別殺死你就喪膽了嗎?」
[00:20:44.800 --> 00:20:55.440]  「祂只不過是我掌控著人類國家歷史中的一個小人物」
[00:20:55.440 --> 00:21:03.200]  「將來的政治發展如何你知道嗎?」
[00:21:03.200 --> 00:21:10.320]  「你說你如何如何忠心的侍奉我」
[00:21:10.320 --> 00:21:15.520]  「認為到頭來只剩下你一個人」
[00:21:15.520 --> 00:21:24.960]  「但是那些效忠為我做事的人還有很多」
[00:21:24.960 --> 00:21:28.640]  「只不過你看不見而已」
[00:21:28.640 --> 00:21:33.360]  「你為什麼看得自己那麼重要呢?」
[00:21:33.360 --> 00:21:39.280]  「好像沒有了你我就做不成事一樣」
[00:21:39.280 --> 00:21:42.160]  這番話大家可以理解
[00:21:42.160 --> 00:21:46.480]  其實是耶和華在責備伊利亞
[00:21:46.480 --> 00:21:51.000]  這番話就是看到神在責備伊利亞
[00:21:51.000 --> 00:21:59.560]  由此可見神用微小的聲音向伊利亞講話
[00:21:59.560 --> 00:22:14.120]  是要祂放下那種驚天地泣鬼神一般戲劇化的侍奉觀
[00:22:14.120 --> 00:22:20.120]  這種是一種恣意的心態
[00:22:20.120 --> 00:22:27.400]  因為自己那份侍奉神的熱心
[00:22:27.400 --> 00:22:33.800]  是應該配得神的獎賞
[00:22:33.800 --> 00:22:39.320]  是必定蒙神賜福的
[00:22:39.320 --> 00:22:43.000]  在這種心態之下
[00:22:43.000 --> 00:22:46.920]  伊利亞覺得神辜負了她
[00:22:46.920 --> 00:22:51.960]  但神卻要叫她安靜下來
[00:22:51.960 --> 00:23:00.680]  在靜默當中學習聆聽主的聲音
[00:23:00.680 --> 00:23:13.160]  因為伊利亞缺少了侍奉者最重要的素質
[00:23:13.160 --> 00:23:31.160]  就是謙卑,這令我想起主耶穌昔日對法利塞人和文士所說的說話
[00:23:31.160 --> 00:23:46.600]  在馬太福音11章28節,凡勞苦擔重擔的人,可以到我這裏來,我就使你們得安息
[00:23:46.600 --> 00:24:08.680]  接著29、30節,我們這裏也列了出來,我們一同讀,123,我心裏柔和謙卑,你們擔負我的惡,學我的樣式,這樣你們心裏就必得享安息,因為我的惡是容易的,我的擔子是輕省的
[00:24:08.680 --> 00:24:17.000]  那時候的法利塞人和文士是自以為意的
[00:24:17.000 --> 00:24:24.680]  他們以為自己已經完全做到律法上的要求
