
[00:00:00.000 --> 00:00:05.280]  今天又再次跟大家一起分享一些關於聖經裏面的故事
[00:02:42.200 --> 00:02:45.500]  除了這種好喜悅的反應之外
[00:02:45.500 --> 00:02:48.300]  其實聖經講到耶穌的誕生
[00:02:48.300 --> 00:02:51.400]  就可能不是太傾向是這一種
[00:02:51.400 --> 00:02:52.700]  覺得好開心的
[00:02:52.700 --> 00:02:53.700]  即是甚麼意思呢
[00:02:53.700 --> 00:02:57.600]  其實在聖經裏面等耶穌出現
[00:02:57.600 --> 00:02:59.700]  對當時的人來講是等了好久
[00:02:59.700 --> 00:03:01.900]  即是可能是幾百年的時間
[00:03:01.900 --> 00:03:03.300]  甚至更加長
[00:03:03.300 --> 00:03:06.500]  即是剛才Fianna worship都講得好好
[00:03:06.500 --> 00:03:08.300]  我覺得其實
[00:03:08.300 --> 00:03:10.400]  聖經的事情是發生在很久之前
[00:03:10.400 --> 00:03:11.600]  而我可以再想像的是
[00:03:11.600 --> 00:03:13.000]  其實當時的人
[00:03:13.000 --> 00:03:15.700]  他們等耶穌這個人出現是等了好久
[00:03:15.700 --> 00:03:17.800]  即是今日我們知道他出現了
[00:03:17.800 --> 00:03:21.300]  但當時的人是不知道他幾時會出現
[00:03:21.300 --> 00:03:24.700]  所以為甚麼教會很著重兩個節期
[00:03:24.700 --> 00:03:26.700]  即是在教會的傳統
[00:03:26.700 --> 00:03:28.500]  或者你見到我們有時在
[00:03:28.500 --> 00:03:29.900]  Explore的Virtual也好
[00:03:29.900 --> 00:03:31.800]  或者在教會也好
[00:03:31.800 --> 00:03:37.200]  很重視聖誕節和受難和復活節
[00:03:37.200 --> 00:03:39.300]  因為兩個都是關乎耶穌
[00:03:39.300 --> 00:03:42.100]  生命裏面最重要那兩件事
[00:03:42.100 --> 00:03:43.700]  其實是有原因的
[00:03:43.700 --> 00:03:46.400]  因為在等的過程裏面
[00:03:46.400 --> 00:03:49.400]  即是在聖經裏面講到張臨奇為甚麼那麼重要
[00:03:49.400 --> 00:03:51.700]  即是為甚麼我們會將這幾個星期
[00:03:51.700 --> 00:03:53.900]  都在教會的傳統裏面
[00:03:53.900 --> 00:03:56.500]  我們會一起去思想關於耶穌
[00:03:56.500 --> 00:03:59.100]  出生耶穌的生平的事情
[00:03:59.100 --> 00:04:00.700]  是因為我們等的時候
[00:04:00.700 --> 00:04:03.200]  我們期待的就不只是朱古力
[00:04:03.200 --> 00:04:05.400]  也不是期待聖誕大餐
[00:04:05.400 --> 00:04:06.900]  也不是期待聖誕節
[00:04:06.900 --> 00:04:08.900]  很難得終於今年可以
[00:04:08.900 --> 00:04:10.400]  即是我都知道有些Explore已經說
[00:04:10.400 --> 00:04:11.300]  聖誕節我不在了
[00:04:11.300 --> 00:04:13.000]  我已經飛了去玩了
[00:04:13.000 --> 00:04:14.300]  即是我們嚴格來講
[00:04:14.300 --> 00:04:15.700]  我們所等待的
[00:04:15.700 --> 00:04:18.600]  不是只是一個放假的時候
[00:04:18.600 --> 00:04:21.100]  即是如果我們作為一個Christian的時候
[00:04:21.100 --> 00:04:22.500]  我們的等待
[00:04:22.500 --> 00:04:24.100]  等待耶穌降臨
[00:04:24.100 --> 00:04:26.300]  是一個去等待耶穌
[00:04:26.300 --> 00:04:28.000]  來跟我們相遇
[00:04:28.000 --> 00:04:31.300]  耶穌去轉化我們生命的機會
[00:04:31.300 --> 00:04:32.600]  所以這三個星期
[00:04:32.600 --> 00:04:34.300]  我們會回到福音書裏面
[00:04:34.300 --> 00:04:37.000]  講回耶穌誕生的段落
[00:04:37.000 --> 00:04:38.300]  當年講不完的
[00:04:38.300 --> 00:04:41.000]  因為如果有人看過聖經
[00:04:41.000 --> 00:04:42.600]  即是關於耶穌降生的故事
[00:04:42.600 --> 00:04:45.400]  其實有很多細節是可以講的
[00:04:45.400 --> 00:04:48.000]  但今日我首先去到講
[00:04:48.000 --> 00:04:50.000]  關於盼望這個主題
[00:04:50.000 --> 00:04:51.900]  等待盼望這個主題
[00:04:51.900 --> 00:04:54.800]  這三個星期我們會講盼望
[00:04:54.800 --> 00:04:56.300]  我們會講信心
[00:04:56.300 --> 00:04:57.800]  我們當然都會講喜樂
[00:04:57.800 --> 00:04:59.400]  因為都真是有東西是值得
[00:04:59.400 --> 00:05:03.300]  去到我們很快樂地去回應
[00:05:03.300 --> 00:05:04.600]  今日我們先講這個
[00:05:04.600 --> 00:05:06.900]  盼望等待的部份
[00:05:06.900 --> 00:05:09.200]  其實在福音書裏面
[00:05:09.200 --> 00:05:10.400]  主要有兩本福音書
[00:05:10.400 --> 00:05:13.100]  是記載耶穌的誕生經過的
[00:05:13.100 --> 00:05:14.600]  分別是《馬太福音》
[00:05:14.600 --> 00:05:16.200]  和《老家福音》
[00:05:16.200 --> 00:05:18.300]  他們的焦點是不一樣的
[00:05:18.300 --> 00:05:20.400]  所以今日我們會先講
[00:05:20.400 --> 00:05:21.800]  《馬太福音》裏面
[00:05:21.800 --> 00:05:25.100]  我們的焦點就會多些放在
[00:05:25.100 --> 00:05:27.600]  瑪利亞的老公
[00:05:27.600 --> 00:05:30.200]  誰是瑪利亞的老公
[00:05:30.200 --> 00:05:31.800]  幸好有些聲音
[00:05:31.800 --> 00:05:33.300]  幸好大家都是認識的
[00:05:33.300 --> 00:05:34.300]  有些聲音
[00:05:34.300 --> 00:05:35.500]  就是約瑟
[00:05:35.500 --> 00:05:37.000]  我猜我們聖誕節多數
[00:05:37.000 --> 00:05:38.500]  都會討論瑪利亞的多
[00:05:38.500 --> 00:05:39.800]  當然我們都會
[00:05:39.800 --> 00:05:42.400]  但我猜我們比較少討論隔離那個
[00:05:42.400 --> 00:05:44.900]  可能始終是母親生耶穌
[00:05:44.900 --> 00:05:46.600]  而不是老公生的
[00:05:46.600 --> 00:05:47.700]  所以就不重要
[00:05:47.700 --> 00:05:49.500]  但其實從約瑟身上
[00:05:49.500 --> 00:05:52.200]  我們都可以有些東西去觀察到
[00:05:52.200 --> 00:05:54.600]  今日我們想盼望這個概念
[00:05:54.600 --> 00:05:56.900]  我想嘗試從福音第一章
[00:05:56.900 --> 00:05:59.000]  一些記載的元素
[00:05:59.000 --> 00:06:01.000]  我們想三個部份
[00:06:01.000 --> 00:06:03.200]  我們想我們的內心
[00:06:03.200 --> 00:06:04.300]  我們的信心
[00:06:04.300 --> 00:06:06.700]  我們的行動
[00:06:06.700 --> 00:06:07.700]  為何這樣說呢
[00:06:07.700 --> 00:06:10.600]  盼望是要內心的
[00:06:10.600 --> 00:06:12.700]  即是將臨期
[00:06:12.700 --> 00:06:14.100]  即是他即將來臨
[00:06:14.100 --> 00:06:15.400]  但未到
[00:06:15.400 --> 00:06:17.000]  所以是要有內心的
[00:06:17.000 --> 00:06:19.000]  即是為何你每天都吃一粒朱古力
[00:06:19.000 --> 00:06:21.500]  就是去等你有耐性
[00:06:21.500 --> 00:06:23.900]  終於每天都可以享受
[00:06:23.900 --> 00:06:25.400]  那如果每次都吃完就沒有了
[00:06:25.400 --> 00:06:26.300]  沒有這東西練習的
[00:06:26.300 --> 00:06:29.600]  即是沒有這東西去需要經歷的
[00:06:29.600 --> 00:06:30.900]  在瑪麗福音裏面
[00:06:30.900 --> 00:06:34.000]  其實一開始就不是講耶穌降生的
[00:06:34.000 --> 00:06:37.100]  他一開始不是直接講耶穌出現了
[00:06:37.100 --> 00:06:39.700]  瑪麗福音一開始那個技術是這樣的
[00:06:39.700 --> 00:06:41.300]  他講了一段加普
[00:06:41.300 --> 00:06:43.600]  即是在第一章一節就說
[00:06:43.600 --> 00:06:46.800]  他說耶穌基督是大衛的子孫
[00:06:46.800 --> 00:06:48.800]  阿伯拉罕的後裔
[00:06:48.800 --> 00:06:50.100]  這個是加普
[00:06:50.100 --> 00:06:51.700]  今日不會讀完的
[00:06:51.700 --> 00:06:53.700]  因為讀完都應該要幾分鐘的
[00:06:53.700 --> 00:06:55.900]  但如果你看到加普一開始
[00:06:55.900 --> 00:06:58.900]  有些人叫做阿伯拉罕生以撒
[00:06:58.900 --> 00:07:00.600]  以撒生雅各
[00:07:00.600 --> 00:07:04.300]  雅各生猶大和他的兄弟
[00:07:04.300 --> 00:07:06.100]  這些名字可能都幾熟悉的
[00:07:06.100 --> 00:07:09.400]  我想我們無論在我們的Sermon裏面
[00:07:09.400 --> 00:07:13.100]  或者在我們有不少人都參加過兒童主日學
[00:07:13.100 --> 00:07:16.000]  又或者你回來教會有一些日子
[00:07:16.000 --> 00:07:16.600]  你都會
[00:07:16.600 --> 00:07:21.300]  若我知道這些名字是在教育裏面很重要的人名
[00:07:21.300 --> 00:07:23.700]  就這樣看名字不會看到甚麼的
[00:07:23.700 --> 00:07:24.800]  但你要想像一下
[00:07:24.800 --> 00:07:26.800]  即是那些人的生命是比較長的
[00:07:26.800 --> 00:07:30.400]  所以每個名字之間那個差距
[00:07:30.400 --> 00:07:32.000]  是有幾十年的差距的
[00:07:32.000 --> 00:07:34.700]  即是阿伯拉罕、以撒、雅各
[00:07:34.700 --> 00:07:35.800]  即是中間那個period
[00:07:35.800 --> 00:07:40.500]  可能已經是幾十甚至百幾二百年以上的period
[00:07:40.500 --> 00:07:42.600]  這個加普不會逐個讀的
[00:07:42.600 --> 00:07:43.800]  即是你很想研究一些人
[00:07:43.800 --> 00:07:44.800]  你就回去研究
[00:07:44.800 --> 00:07:49.200]  雖然我猜大家都未必有動力回去會看的
[00:07:49.200 --> 00:07:50.900]  這個加普很有趣的
[00:07:50.900 --> 00:07:53.700]  這個加普其實有大衛
[00:07:53.700 --> 00:07:56.400]  即是剛才一開始就有說大衛的子孫
[00:07:56.400 --> 00:07:58.400]  當年是大衛王
[00:07:58.400 --> 00:08:00.300]  即是第一個以色列的王
[00:08:00.300 --> 00:08:01.100]  即應該這樣說
[00:08:01.100 --> 00:08:06.200]  是第一個上帝去到讓他成為整個以色列的王
[00:08:06.200 --> 00:08:08.600]  即是在掃羅之後的王
[00:08:08.600 --> 00:08:09.700]  但也有一些是說
[00:08:09.700 --> 00:08:12.200]  阿伯星被遷到巴比倫
[00:08:12.200 --> 00:08:13.300]  即是甚麼呢
[00:08:13.300 --> 00:08:15.700]  說當時的以色列人因為犯罪
[00:08:15.700 --> 00:08:17.000]  他們得罪神
[00:08:17.000 --> 00:08:19.400]  他們就離開了故鄉
[00:08:19.400 --> 00:08:20.900]  他們去到巴比倫
[00:08:20.900 --> 00:08:23.300]  你發現這個加普是有這個位置的
[00:08:23.300 --> 00:08:24.400]  然後也有甚麼呢
[00:08:24.400 --> 00:08:27.500]  就是有一個叫做所羅巴伯的人
[00:08:27.500 --> 00:08:30.100]  這個人就是應該是當時的以色列人
[00:08:30.100 --> 00:08:33.700]  又回到他們本來的地方
[00:08:33.700 --> 00:08:35.300]  這樣說是很輕描淡寫
[00:08:35.300 --> 00:08:37.000]  即是你有幾句講完
[00:08:37.000 --> 00:08:38.500]  但其實這幾句講的東西
[00:08:38.500 --> 00:08:41.000]  是在講差不多成千年的
[00:08:41.000 --> 00:08:42.000]  沒有成千年
[00:08:42.000 --> 00:08:44.200]  五百年左右的距離
[00:08:44.200 --> 00:08:45.400]  即是在這個加普裏面
[00:08:45.400 --> 00:08:48.100]  每個人名其實相隔可能是數十
[00:08:48.100 --> 00:08:50.200]  甚至百幾年的時間
[00:08:50.200 --> 00:08:51.500]  可能我幾句說話
[00:08:51.500 --> 00:08:54.600]  已經是在講幾百年的時間
[00:08:54.600 --> 00:08:56.800]  那當年去到的結論是甚麼
[00:08:56.800 --> 00:09:00.700]  結論就當年是瓦割山約瑟
[00:09:00.700 --> 00:09:03.300]  約瑟就是瑪利亞的丈夫
[00:09:03.300 --> 00:09:04.400]  於是結論是甚麼呢
[00:09:04.400 --> 00:09:07.600]  他說從阿伯拉罕到大衛有十四代
[00:09:07.600 --> 00:09:10.400]  大衛到以色列人被遷移到巴比倫
[00:09:10.400 --> 00:09:11.500]  都是十四代
[00:09:11.500 --> 00:09:13.800]  從被遷移到巴比倫到基督
[00:09:13.800 --> 00:09:16.700]  也是十四代
[00:09:16.700 --> 00:09:18.500]  不知道等到那個位置
[00:09:18.500 --> 00:09:20.300]  其實他們已經在想甚麼了
[00:09:20.300 --> 00:09:23.500]  即是到底以色列人當時在想甚麼呢
[00:09:23.500 --> 00:09:25.300]  如果我們記得在福音書裏面
[00:09:25.300 --> 00:09:28.300]  有一些法理錯人又民事
[00:09:28.300 --> 00:09:30.300]  你對他的印象多數是甚麼呢
[00:09:30.300 --> 00:09:32.700]  多數是很敵視耶穌
[00:09:32.700 --> 00:09:34.800]  即是很憎耶穌這樣
[00:09:34.800 --> 00:09:36.800]  但其實如果我們撇除這個部份
[00:09:36.800 --> 00:09:38.400]  即是當年我們覺得他是壞人
[00:09:38.400 --> 00:09:40.100]  即是不好的這樣
[00:09:40.100 --> 00:09:41.300]  其實他們都是一班
[00:09:41.300 --> 00:09:44.700]  很想見到神的工作猶太人
[00:09:44.700 --> 00:09:46.700]  即是他是和這個加普裏面的人一樣
[00:09:46.700 --> 00:09:50.000]  他們不斷很多年在等
[00:09:50.000 --> 00:09:53.000]  等他們覺得很想他們信的神
[00:09:53.000 --> 00:09:55.800]  可以有一天去到幫助他們
[00:09:55.800 --> 00:09:57.100]  很想等見到他們的神
[00:09:57.100 --> 00:09:59.000]  有一天是出現在面前
[00:09:59.000 --> 00:10:00.000]  只是他們不接受
[00:10:00.000 --> 00:10:02.200]  原來那個是耶穌的意思
[00:10:02.200 --> 00:10:03.600]  即是他們都是很想
[00:10:03.600 --> 00:10:05.400]  很有耐心去等
[00:10:05.400 --> 00:10:09.000]  他們很希望見到上帝的拯救出來
[00:10:09.000 --> 00:10:10.300]  是要給耐性
[00:10:10.300 --> 00:10:11.600]  即是我們在加普
[00:10:11.600 --> 00:10:13.700]  其實加普的意義就不是只背名的
[00:10:13.700 --> 00:10:15.000]  即是如果大家的學校
[00:10:15.000 --> 00:10:16.400]  你們那些讀RS那些
[00:10:16.400 --> 00:10:17.600]  可能你是要背加普
[00:10:17.600 --> 00:10:18.900]  你就很憎加普的
[00:10:18.900 --> 00:10:20.400]  即是為甚麼要生那麼多個
[00:10:20.400 --> 00:10:21.100]  那麼多人
[00:10:21.100 --> 00:10:22.900]  或者你讀過RS
[00:10:22.900 --> 00:10:24.300]  或者你正在讀
[00:10:24.300 --> 00:10:26.400]  多數你很憎這麼多個名
[00:10:26.400 --> 00:10:28.000]  但我們先撇除了這個
[00:10:28.000 --> 00:10:30.000]  你要背的事情
[00:10:30.000 --> 00:10:32.900]  我們如果從另一個角度去想
[00:10:32.900 --> 00:10:35.600]  其實加普告訴我們的是
[00:10:35.600 --> 00:10:40.000]  原來上帝他有一代的以色列人
[00:10:40.000 --> 00:10:42.200]  無論他們面對甚麼的環境
[00:10:42.200 --> 00:10:44.000]  我剛才提過有黃
[00:10:44.000 --> 00:10:45.900]  有被上帝懲罰
[00:10:45.900 --> 00:10:48.000]  去到一個異地
[00:10:48.000 --> 00:10:49.400]  他們又回到故鄉
[00:10:49.400 --> 00:10:51.400]  即是很多的等待
[00:10:51.400 --> 00:10:54.100]  很多無論環境是怎樣都好
[00:10:54.100 --> 00:10:56.800]  他們都是上帝的子民
[00:10:56.800 --> 00:11:01.200]  他們都是等待著上帝的工作
[00:11:01.200 --> 00:11:03.200]  一個普遍的說法就是
[00:11:03.200 --> 00:11:04.400]  新約和舊約中間
[00:11:04.400 --> 00:11:06.100]  有一個所謂的
[00:11:06.100 --> 00:11:07.600]  叫做沉默的時期
[00:11:07.600 --> 00:11:09.400]  即是因為聖經沒有說任何事
[00:11:09.400 --> 00:11:11.800]  可能我們以為上帝沒有做事
[00:11:11.800 --> 00:11:13.600]  但是如果我們看回
[00:11:13.600 --> 00:11:14.700]  新約裏面的內容
[00:11:14.700 --> 00:11:16.600]  或者我們去到
[00:11:16.600 --> 00:11:18.300]  研究回當中的時候
[00:11:18.300 --> 00:11:19.800]  其實當時的猶太人
[00:11:19.800 --> 00:11:22.100]  他們都仍然很堅持
[00:11:22.100 --> 00:11:24.800]  去等那個救主去來到
[00:11:24.800 --> 00:11:27.400]  即是無論他們面對甚麼環境都好
[00:11:27.400 --> 00:11:29.700]  無論上帝好像有沒有工作都好
[00:11:29.700 --> 00:11:31.200]  其實他們是等
[00:11:31.200 --> 00:11:32.200]  如果他們不等
[00:11:32.200 --> 00:11:34.100]  其實就不會去到馬下福音
[00:11:34.100 --> 00:11:35.900]  一章十七節這樣說
[00:11:35.900 --> 00:11:37.100]  即是他等到
[00:11:37.100 --> 00:11:38.800]  在巴比倫之後等到十四代
[00:11:38.800 --> 00:11:41.100]  才有耶穌基督
[00:11:41.100 --> 00:11:42.400]  即是沒有那個耐性
[00:11:42.400 --> 00:11:44.300]  其實我們就看不到
[00:11:44.300 --> 00:11:46.000]  上帝的計劃
[00:11:46.000 --> 00:11:48.200]  其實可以很長遠
[00:11:48.200 --> 00:11:50.400]  未必在我見到的時候發生
[00:11:50.400 --> 00:11:51.900]  但是上帝讓他發生
[00:11:51.900 --> 00:11:54.000]  他就會發生
[00:11:54.000 --> 00:11:55.300]  所以馬太一開始
[00:11:55.300 --> 00:11:57.300]  不是直接說耶穌出世
[00:11:57.300 --> 00:12:00.300]  他一開始是設定了背景
[00:12:00.300 --> 00:12:02.100]  其實是等了很久
[00:12:02.100 --> 00:12:04.700]  以色列人是付出了很多的耐性
[00:12:04.700 --> 00:12:06.200]  或者當時的基督徒
[00:12:06.200 --> 00:12:07.300]  他們其實
[00:12:07.300 --> 00:12:08.300]  當年他都問
[00:12:08.300 --> 00:12:10.100]  其實我怎樣去等到上帝
[00:12:10.100 --> 00:12:12.600]  他就說其實以色列人的歷史裏面
[00:12:12.600 --> 00:12:15.200]  他就不斷這樣去等待
[00:12:15.200 --> 00:12:17.800]  很耐心地去到等待
[00:12:17.800 --> 00:12:20.500]  這個就是加普其中一個很重要的意義
[00:12:20.500 --> 00:12:22.100]  為甚麼加普要寫在這裏
[00:12:22.100 --> 00:12:24.500]  就不是只是給你背的名字
[00:12:24.500 --> 00:12:27.300]  而是去體會原來上帝的計劃
[00:12:27.300 --> 00:12:30.200]  上帝的工作是在這麼多個人裏面
[00:12:30.200 --> 00:12:33.600]  都一直這樣去存在
[00:12:33.600 --> 00:12:35.500]  等其實是不舒服的
[00:12:35.500 --> 00:12:37.300]  即是要耐性其實是很難的
[00:12:37.300 --> 00:12:40.300]  我知道在今天我們這個文化裏面
[00:12:40.300 --> 00:12:42.600]  其實我在十一月開始
[00:12:42.600 --> 00:12:44.400]  有些探索者知道
[00:12:44.400 --> 00:12:47.200]  我十一月開始就兼任
[00:12:47.200 --> 00:12:49.100]  在積青區裏面的服侍
[00:12:49.100 --> 00:12:51.400]  所以我會參加積青區的團契
[00:12:51.400 --> 00:12:53.500]  在團契裏面
[00:12:53.500 --> 00:12:55.500]  大約上星期四
[00:12:55.500 --> 00:12:58.100]  當年有一位積青區的牧者
[00:12:58.100 --> 00:13:00.400]  他就帶大家分享一些
[00:13:00.400 --> 00:13:03.600]  叫做在張霖期中間等待的功課
[00:13:03.600 --> 00:13:06.200]  一條問題我都想在這裏試下問大家
[00:13:06.200 --> 00:13:07.400]  他的問題就是
[00:13:07.400 --> 00:13:09.400]  請當時的團契的組員
[00:13:09.400 --> 00:13:13.800]  去分享一個難忘的等待經歷
[00:13:13.800 --> 00:13:17.300]  我估計先給大家三十秒
[00:13:17.300 --> 00:13:20.300]  我講了很久先給你們三十秒
[00:13:20.300 --> 00:13:22.600]  你試下想下一些
[00:13:22.600 --> 00:13:26.300]  你最難忘的等待的經歷
[00:13:26.300 --> 00:13:30.200]  即是等車也好
[00:13:30.200 --> 00:13:31.400]  等放學?
[00:13:31.400 --> 00:13:32.500]  這麼快就說等放學
[00:13:32.500 --> 00:13:34.100]  我還以為是三十秒
[00:13:34.100 --> 00:13:35.400]  我再給大家十秒
[00:13:35.400 --> 00:13:36.500]  你想一想
[00:13:36.500 --> 00:13:38.200]  然後我想大家用半分鐘時間
[00:13:38.200 --> 00:13:39.200]  跟旁邊的人講下
[00:13:39.200 --> 00:13:43.700]  你最深刻的等待的經歷是什麼
[00:13:43.700 --> 00:13:45.700]  可以現在講
[00:13:45.700 --> 00:13:46.700]  你想到也可以講
[00:13:46.700 --> 00:13:48.700]  你想到也可以跟旁邊的人講
[00:13:48.700 --> 00:13:50.700]  即是你覺得有什麼經歷是
[00:13:50.700 --> 00:13:53.700]  你等得很深刻的
[00:13:53.700 --> 00:13:54.700]  或者很辛苦
[00:13:54.700 --> 00:14:04.700]  或者什麼的
[00:14:04.700 --> 00:14:06.700]  好我見有些人講完
[00:14:06.700 --> 00:14:07.700]  有些人講緊的
[00:14:07.700 --> 00:14:09.700]  有沒有人想分享的
[00:14:09.700 --> 00:14:10.700]  經常這樣問通常沒有的
[00:14:10.700 --> 00:14:13.700]  有沒有人想分享
[00:14:13.700 --> 00:14:15.700]  或者簡單叫兩句都可以
[00:14:15.700 --> 00:14:16.700]  即是剛才有人叫等放學
[00:14:16.700 --> 00:14:18.700]  我不知道是否這裡叫的等放學
[00:14:18.700 --> 00:14:20.700]  等放學是阿桑叫的OK
[00:14:20.700 --> 00:14:23.700]  等放學都是的
[00:14:23.700 --> 00:14:25.700]  等COVID?
[00:14:25.700 --> 00:14:26.700]  等COVID完
[00:14:26.700 --> 00:14:27.700]  嚇死我
[00:14:27.700 --> 00:14:29.700]  以為等中COVID
[00:14:29.700 --> 00:14:30.700]  因為真的有人跟我說
[00:14:30.700 --> 00:14:31.700]  他想快點中
[00:14:31.700 --> 00:14:32.700]  因為很煩
[00:14:32.700 --> 00:14:34.700]  等也都沒有中
[00:14:34.700 --> 00:14:36.700]  等COVID完
[00:14:36.700 --> 00:14:39.700]  有沒有多一個
[00:14:39.700 --> 00:14:43.700]  我等Virgin Team復仕
[00:14:43.700 --> 00:14:46.700]  這個我跟Pastor Gavin講好一點
[00:14:46.700 --> 00:14:48.700]  跟Ivan和Crystal講好一點
[00:14:48.700 --> 00:14:49.700]  這個不要跟我說
[00:14:49.700 --> 00:14:53.700]  我們有些訴求
[00:14:53.700 --> 00:14:57.700]  我知道因為人多
[00:14:57.700 --> 00:14:58.700]  我知道有人有講
[00:14:58.700 --> 00:15:00.700]  我當年問不到那麼多
[00:15:00.700 --> 00:15:02.700]  你都很鼓勵小組裡面
[00:15:02.700 --> 00:15:04.700]  可以稍後或者你之後可以慢慢分享
[00:15:04.700 --> 00:15:09.700]  有些人等不是很快樂
[00:15:09.700 --> 00:15:10.700]  很坦白說
[00:15:10.700 --> 00:15:12.700]  你等一些東西不是特別開心
[00:15:12.700 --> 00:15:15.700]  因為我們習慣了的文化
[00:15:15.700 --> 00:15:17.700]  我很想馬上有
[00:15:17.700 --> 00:15:19.700]  當年等COVID完
[00:15:19.700 --> 00:15:21.700]  我們知道我們做不到事
[00:15:21.700 --> 00:15:23.700]  我們無能為力
[00:15:23.700 --> 00:15:25.700]  所以我們等
[00:15:25.700 --> 00:15:27.700]  所以我們通常想到等的時候
[00:15:27.700 --> 00:15:29.700]  就是我們無能為力
[00:15:29.700 --> 00:15:30.700]  所以等
[00:15:30.700 --> 00:15:32.700]  其實是比較消極一點
[00:15:32.700 --> 00:15:36.700]  但是如果倒轉去想的時候
