
[00:00:00.000 --> 00:00:04.000]  本聖前輩讓我們預備我們心思意念去聆聽主的說話
[00:04:06.760 --> 00:04:09.040]  我列出這件事情
[00:04:09.040 --> 00:04:13.360]  也都是讓大家去反思一下
[00:04:13.360 --> 00:04:16.440]  我們今天其實對於我們所信的上帝
[00:04:16.440 --> 00:04:21.240]  有多少的感恩在裡面呢
[00:04:21.240 --> 00:04:23.640]  還是信主還信主
[00:04:23.640 --> 00:04:25.040]  得救還得救
[00:04:25.040 --> 00:04:28.120]  但是如果在這個世界上
[00:04:28.120 --> 00:04:31.800]  做一些事情如不是主流的話
[00:04:31.800 --> 00:04:33.320]  那我們就不要做了
[00:04:33.320 --> 00:04:35.440]  免得做了出來
[00:04:35.440 --> 00:04:39.320]  使得別人覺得你有些奇奇怪怪
[00:04:39.320 --> 00:04:43.440]  或者阻礙地球轉的現象
[00:04:43.440 --> 00:04:47.040]  不過實質上在今天
[00:04:47.040 --> 00:04:51.560]  有很多基督徒他的信仰的狀態是這樣的
[00:04:51.560 --> 00:04:54.640]  因為他們覺得真正的信仰
[00:04:54.640 --> 00:04:56.560]  是要在這個世界上面
[00:04:56.560 --> 00:05:02.000]  要賺得這個世界的人的喜悅
[00:05:02.000 --> 00:05:03.480]  或者可以這麼說
[00:05:03.480 --> 00:05:06.400]  當你能夠曉得在這個世界
[00:05:06.400 --> 00:05:12.360]  做到適時無為進階這種態度
[00:05:12.360 --> 00:05:15.320]  你才是一個成功的人物
[00:05:15.320 --> 00:05:18.600]  於是就不要說那麼多宗教的事情
[00:05:18.600 --> 00:05:21.760]  不要做那麼多宗教的活動
[00:05:21.760 --> 00:05:24.200]  但是在聖經裡面
[00:05:24.200 --> 00:05:28.040]  是不是這些就是我們學到的東西
[00:05:28.040 --> 00:05:30.640]  做一個基督徒的原則呢
[00:05:30.640 --> 00:05:34.800]  今天我們就把一個這樣的題目拿出來
[00:05:34.800 --> 00:05:38.600]  就是說神的子民在這個世界裡面
[00:05:38.600 --> 00:05:40.720]  其實抱著一種什麼原則
[00:05:40.720 --> 00:05:43.360]  在這裡生活下去
[00:05:43.360 --> 00:05:46.920]  而我的講題就更加進一步
[00:05:46.920 --> 00:05:50.520]  去發現到將那個結果說出來
[00:05:50.520 --> 00:05:52.840]  就是神的子民在主的裡面
[00:05:52.840 --> 00:05:54.640]  如果願意跟從主行的
[00:05:54.640 --> 00:05:57.160]  你是很輕散的
[00:05:57.160 --> 00:05:59.800]  沒有尷尬沒有重擔的
[00:05:59.800 --> 00:06:01.600]  只不過那個重擔尷尬
[00:06:01.600 --> 00:06:04.880]  是你自己覺得不好而已
[00:06:04.880 --> 00:06:07.000]  那麼問題就是為什麼你覺得不好呢
[00:06:07.000 --> 00:06:08.520]  這個就是問題了
[00:06:08.520 --> 00:06:10.840]  所以我希望透過今天這段聖經
[00:06:10.840 --> 00:06:15.320]  很多基督徒都熟悉的一段經文
[00:06:15.320 --> 00:06:19.720]  來看看神的子民是否需要活到
[00:06:19.720 --> 00:06:23.200]  好像一班非信徒那樣的狀態一樣
[00:06:23.200 --> 00:06:25.720]  藉著妥協藉著隱藏
[00:06:25.720 --> 00:06:30.120]  才能夠賺得在這個世界的亨通的人生
[00:06:30.120 --> 00:06:34.960]  還是原來當我們全然毀身在上帝的裡面
[00:06:34.960 --> 00:06:40.400]  按照上帝給我們的心智和生命
[00:06:40.400 --> 00:06:41.920]  這樣的活著的心靈
[00:06:41.920 --> 00:06:45.160]  才是一個輕散的屬靈生命呢
[00:06:45.160 --> 00:06:49.360]  兩位一起去藉著這個《彈爾里書》
[00:06:49.360 --> 00:06:51.840]  第六章第十至十八節
[00:06:51.840 --> 00:06:53.880]  我們一起去探討這個題目
[00:06:53.880 --> 00:06:59.400]  神的子民是否活在主的裡面的輕散
[00:06:59.400 --> 00:07:01.920]  讓我們一起打開聖經
[00:07:01.920 --> 00:07:06.600]  《彈爾里書》第六章第十至十八節
[00:07:06.600 --> 00:07:11.880]  讓我們一起去讀讀這段聖經好不好
[00:07:11.880 --> 00:07:13.400]  找到之後我們一起讀
[00:07:13.400 --> 00:07:16.000]  我先拿一張《大事聖經》
[00:07:16.000 --> 00:07:18.280]  我們一起讀吧
[00:07:18.280 --> 00:07:23.400]  但以你知道者,禁令蓋了玉璽
[00:07:23.400 --> 00:07:25.960]  就到自己家裡
[00:07:25.960 --> 00:07:30.680]  他樓上的窗戶開向耶路撒冷
[00:07:30.680 --> 00:07:32.680]  一日三次
[00:07:32.680 --> 00:07:37.680]  雙膝跪在地上帝的面前
[00:07:37.680 --> 00:07:41.840]  禱告感謝,與素常一樣
[00:07:41.840 --> 00:07:44.840]  那些人就紛紛聚集
[00:07:44.840 --> 00:07:50.680]  見但以你在他神面前祈禱懇求
[00:07:50.680 --> 00:07:53.480]  他們便進到王前
[00:07:53.480 --> 00:07:55.400]  提王的禁令
[00:07:55.400 --> 00:08:00.320]  說:王啊,三十日內不拘何人
[00:08:00.320 --> 00:08:02.360]  若在王以外
[00:08:02.360 --> 00:08:05.880]  或向神或向人求甚麽
[00:08:05.880 --> 00:08:09.640]  必被冰在獅子坑中
[00:08:09.640 --> 00:08:14.360]  王不是在這禁令上蓋了玉璽嗎?
[00:08:14.360 --> 00:08:18.120]  王回答說:實有者是
[00:08:18.120 --> 00:08:21.800]  照米底亞和波斯人的例
[00:08:21.800 --> 00:08:24.200]  是不可更改的
[00:08:24.200 --> 00:08:26.280]  他們對王說
[00:08:26.280 --> 00:08:30.520]  王啊,那被老之猶大人中的
[00:08:30.520 --> 00:08:33.160]  但以你不理你
[00:08:33.160 --> 00:08:36.800]  也不遵你蓋了玉璽的禁令
[00:08:36.800 --> 00:08:39.960]  他竟一日三次祈禱
[00:08:39.960 --> 00:08:43.960]  王聽見者說,咒心受患
[00:08:43.960 --> 00:08:46.840]  一心要救但以你
[00:08:46.840 --> 00:08:49.120]  囚惑解救他
[00:08:49.120 --> 00:08:51.800]  直到日落的時候
[00:08:51.800 --> 00:08:56.400]  那些人便紛紛聚集來見王說
[00:08:56.400 --> 00:09:02.080]  王啊,當知道米底亞人和波斯人有例
[00:09:02.080 --> 00:09:08.120]  凡王所立的禁令和律例都不可更改
[00:09:08.120 --> 00:09:12.520]  王下令人就把但以你帶來
[00:09:12.520 --> 00:09:17.280]  冰在獅子坑中,王對但以你說
[00:09:17.280 --> 00:09:22.000]  你所嘗試奉的神,他必救你
[00:09:22.000 --> 00:09:25.280]  有人搬石頭放在坑口
[00:09:25.280 --> 00:09:29.240]  王用自己的骰和大神的刃
[00:09:29.240 --> 00:09:31.600]  封閉那坑
[00:09:31.600 --> 00:09:36.400]  使懲辦但以你之事毫無更改
[00:09:36.400 --> 00:09:39.640]  王回宮,中夜禁食
[00:09:39.640 --> 00:09:42.960]  無人拿惡器到他面前
[00:09:42.960 --> 00:09:46.960]  並且睡不著覺
[00:09:46.960 --> 00:09:49.760]  看看上文說了些什麼
[00:09:49.760 --> 00:09:54.120]  我們說到已經進入一個新的時代
[00:09:54.120 --> 00:09:57.160]  一個王朝的誕生
[00:09:57.160 --> 00:10:02.040]  就是馬代波斯國的時代
[00:10:02.040 --> 00:10:07.480]  我們會發覺在這個年代裏面的君王
[00:10:07.480 --> 00:10:10.360]  大家都是糊里糊塗的
[00:10:10.360 --> 00:10:14.080]  他們很多時候隨隨便便就立法
[00:10:14.080 --> 00:10:17.160]  並且其實沒什麼心去管治
[00:10:17.160 --> 00:10:19.160]  要立法隨便扔一隻戒指給你
[00:10:19.160 --> 00:10:22.800]  隨便你喜歡怎麼做就怎麼做
[00:10:22.800 --> 00:10:28.600]  為什麼?這幫人最重要的就是自己開心
[00:10:28.600 --> 00:10:35.800]  所以會在這個所謂秘魯迴歸期的經文裏面
[00:10:35.800 --> 00:10:38.520]  除了我們所看的《彈耳理書》
[00:10:38.520 --> 00:10:41.600]  或者你可以看到的《爾賽亞書》之外
[00:10:41.600 --> 00:10:44.920]  最顯赫的其中三本書就是
[00:10:44.920 --> 00:10:49.120]  《以斯拉》、《以斯帖》和《尼希米記》
[00:10:49.120 --> 00:10:52.200]  你都會看見在當中的君王
[00:10:52.200 --> 00:10:56.000]  其實都是求求其其地生活的
[00:10:56.000 --> 00:10:59.240]  在政治上的運作
[00:10:59.240 --> 00:11:01.400]  他們最重要的就是自己開心
[00:11:01.400 --> 00:11:03.360]  飲飲食食他們就是最厲害的
[00:11:03.360 --> 00:11:06.160]  就是經常開流水宴
[00:11:06.160 --> 00:11:09.160]  在這種狀態之下
[00:11:09.160 --> 00:11:13.480]  就很容易有些人是有一些惡意
[00:11:13.480 --> 00:11:20.280]  就能夠很輕易去操控了這個君王
[00:11:20.280 --> 00:11:21.720]  我們今天已經看了
[00:11:21.720 --> 00:11:23.520]  上個星期我們看過了
[00:11:23.520 --> 00:11:28.920]  有一幫這樣的所謂官員
[00:11:28.920 --> 00:11:34.600]  又是總督又是省督他們或者巡撫
[00:11:34.600 --> 00:11:37.920]  他們來到去加起來
[00:11:37.920 --> 00:11:41.040]  向王好像獻殷勤一樣
[00:11:41.040 --> 00:11:43.280]  王啊我為了你的好處
[00:11:43.280 --> 00:11:44.760]  所以立了條例
[00:11:44.760 --> 00:11:49.960]  30天內如果有任何人除了向你求之外
[00:11:49.960 --> 00:11:55.280]  向其他神或者人祈求的話
[00:11:55.280 --> 00:11:57.400]  就一律掉落獅子坑
[00:11:57.400 --> 00:12:00.200]  所以這個波斯瑪黛的王
[00:12:00.200 --> 00:12:03.000]  就很輕易就將他的戒指
[00:12:03.000 --> 00:12:09.880]  扔了去這個律例典章上面印一個人
[00:12:09.880 --> 00:12:13.840]  而這個君王就叫大流氏
[00:12:13.840 --> 00:12:15.040]  但是他原來不知道
[00:12:15.040 --> 00:12:17.000]  原來自己在不經不覺間
[00:12:17.000 --> 00:12:21.000]  已經被牢籠在這幫人的控制之下
[00:12:21.000 --> 00:12:24.920]  其實當我們看回這種情況
[00:12:24.920 --> 00:12:28.560]  你不要以為只是一些政治上的表現
[00:12:28.560 --> 00:12:32.680]  基督徒也是這樣表現的
[00:12:32.680 --> 00:12:37.840]  這種叫做挾天子以掠令諸侯的手段
[00:12:37.840 --> 00:12:39.680]  是很普遍地運用的
[00:12:39.680 --> 00:12:45.120]  甚至用在屬靈的情況之下
[00:12:45.120 --> 00:12:46.560]  很多基督人經常就說
[00:12:46.560 --> 00:12:50.200]  我們的神是很大能力的
[00:12:50.200 --> 00:12:52.360]  是至高無比的神
[00:12:52.360 --> 00:12:54.080]  你不信祂
[00:12:54.080 --> 00:12:58.120]  你就會被祂所懲罰的
[00:12:58.120 --> 00:13:00.800]  因為你會死在罪惡過犯當中
[00:13:00.800 --> 00:13:04.880]  用這種方法去嘗試牢籠其他人
[00:13:04.880 --> 00:13:08.880]  上帝是不是這樣去做呢
[00:13:08.880 --> 00:13:09.640]  我經常都說
[00:13:09.640 --> 00:13:14.040]  上帝的拯救和祂的公義是並行的
[00:13:14.040 --> 00:13:15.520]  雖然上帝要懲罰
[00:13:15.520 --> 00:13:18.040]  但是上帝同時是想拯救人
[00:13:18.040 --> 00:13:21.880]  離開這個被罪的困所
[00:13:21.880 --> 00:13:24.040]  很多時候人就不是用這種方法
[00:13:24.040 --> 00:13:26.520]  反而用人在罪的困所
[00:13:26.520 --> 00:13:29.360]  上帝要對付罪這件事
[00:13:29.360 --> 00:13:30.480]  反過來控制人
[00:13:30.480 --> 00:13:33.040]  要逼人入教會
[00:13:33.040 --> 00:13:37.360]  或者叫人紮加衣這樣信上帝
[00:13:37.360 --> 00:13:40.560]  這種就是魔鬼的手段
[00:13:40.560 --> 00:13:44.200]  以一種好像很好的理由
[00:13:44.200 --> 00:13:45.560]  我為你好
[00:13:45.560 --> 00:13:47.720]  我不想你死在罪惡過犯當中
[00:13:47.720 --> 00:13:50.320]  倒過來去控制人
[00:13:50.320 --> 00:13:53.600]  我們看到政治上面在運作中
[00:13:53.600 --> 00:13:57.080]  但伊利雖然不是純粹說一些異象這麼簡單
[00:13:57.080 --> 00:14:00.000]  是說一些在屬靈的上面
[00:14:00.000 --> 00:14:03.120]  很多信徒的生命的問題
[00:14:03.120 --> 00:14:06.040]  他進入到第七章第八章裡面
[00:14:06.040 --> 00:14:07.760]  我們就看見一個信徒
[00:14:07.760 --> 00:14:10.360]  但伊利他是怎樣的心路歷程
[00:14:10.360 --> 00:14:11.360]  他出了一個否白出來
[00:14:11.360 --> 00:14:12.320]  但是我們現在還沒看
[00:14:12.320 --> 00:14:14.360]  我們現在還在看第六章
[00:14:14.360 --> 00:14:17.200]  我們看看第六章裡面
[00:14:17.200 --> 00:14:20.480]  當一個信徒在跟隨神的時候
[00:14:20.480 --> 00:14:22.160]  活在這個地上
[00:14:22.160 --> 00:14:25.880]  他的遭遇與他身邊的人的遭遇
[00:14:25.880 --> 00:14:30.600]  就讓我們作一個正反兩面的一種反思
[00:14:30.600 --> 00:14:32.640]  我們今天就嘗試看看
[00:14:32.640 --> 00:14:36.200]  怎樣反思在這段聖經裡面的記載
[00:14:36.200 --> 00:14:38.000]  分開三個部分來看
[00:14:38.000 --> 00:14:39.240]  第一個部分
[00:14:39.240 --> 00:14:41.240]  第六章第十節
[00:14:41.240 --> 00:14:44.440]  在這段聖經裡面我們看到
[00:14:44.440 --> 00:14:47.120]  在罪惡的世界當中
[00:14:47.120 --> 00:14:52.520]  恆常仍然需要依賴上帝而活的
[00:14:52.520 --> 00:14:55.840]  神子民他的表現
[00:14:55.840 --> 00:14:58.160]  我讀多一次第十節說什麼
[00:14:58.160 --> 00:14:59.600]  第十節這樣說
[00:14:59.600 --> 00:15:01.320]  但以理之道者
[00:15:01.320 --> 00:15:04.120]  禁令蓋了玉璽
[00:15:04.120 --> 00:15:05.880]  就到自己家
[00:15:05.880 --> 00:15:09.840]  他樓上的窗戶開向耶路撒冷
[00:15:09.840 --> 00:15:11.520]  一日三次
[00:15:11.520 --> 00:15:17.160]  雙膝跪在他神的面前
[00:15:17.160 --> 00:15:25.960]  禱告感謝與掃常一樣
[00:15:25.960 --> 00:15:29.360]  這裡這一次告訴我們知道
[00:15:29.360 --> 00:15:35.080]  這幫朝臣拿著一個理由說
[00:15:35.080 --> 00:15:37.680]  不想皇上虧損
[00:15:37.680 --> 00:15:41.040]  於是就立了一條這樣的例子
[00:15:41.040 --> 00:15:44.560]  這幫人不是純粹立例
[00:15:44.560 --> 00:15:48.840]  這幫人是一幫同謀的人
[00:15:48.840 --> 00:15:54.880]  他們監察到實
[00:15:54.880 --> 00:15:56.800]  看到實
[00:15:56.800 --> 00:15:59.960]  但以理究竟在做什麼
[00:15:59.960 --> 00:16:03.640]  但以理在這裡他藉著作者
[00:16:03.640 --> 00:16:05.280]  就是他自己
[00:16:05.280 --> 00:16:06.280]  告訴我們知道
[00:16:06.280 --> 00:16:09.960]  其實他是知道這個禁令
[00:16:09.960 --> 00:16:13.280]  是已經被皇的玉璽蓋上
[00:16:13.280 --> 00:16:15.320]  換句話來說
[00:16:15.320 --> 00:16:20.440]  他清楚這條律例的存在
[00:16:20.440 --> 00:16:22.400]  但當你縱使知道
[00:16:22.400 --> 00:16:28.480]  這段律例是存在也好
[00:16:28.480 --> 00:16:34.120]  他仍然是如常的生活
[00:16:34.120 --> 00:16:36.760]  他如何如常生活
[00:16:36.760 --> 00:16:39.080]  所以聖經就告訴我們
[00:16:39.080 --> 00:16:42.080]  他回到自己的家
[00:16:42.080 --> 00:16:43.960]  而我們發覺到
[00:16:43.960 --> 00:16:47.080]  但以你家的樓上
[00:16:47.080 --> 00:16:51.720]  有二樓是複式的
[00:16:51.720 --> 00:16:55.280]  是複式樓
[00:16:55.280 --> 00:16:58.080]  他原來樓上特別有一把槍
[00:16:58.080 --> 00:16:59.840]  長期打開的
[00:16:59.840 --> 00:17:04.760]  這把槍是向著耶路撒冷的方向
[00:17:04.760 --> 00:17:08.280]  這幫人其實看到實他
[00:17:08.280 --> 00:17:09.840]  看到實是什麼
[00:17:09.840 --> 00:17:11.800]  但以理說回給我們知道
[00:17:11.800 --> 00:17:13.480]  一日三次
[00:17:13.480 --> 00:17:17.360]  雙膝跪在他的神的面前
[00:17:17.360 --> 00:17:20.640]  禱告感謝
[00:17:20.640 --> 00:17:26.840]  而且不是因為立了這條律令才這樣做
[00:17:26.840 --> 00:17:32.520]  而是長期都是這樣去做
[00:17:32.520 --> 00:17:34.600]  所以在英文聖經裡面
[00:17:34.600 --> 00:17:36.400]  甚至原文聖經裡面
[00:17:36.400 --> 00:17:40.680]  很強調一個數上一樣的陳述
[00:17:40.680 --> 00:17:44.840]  accustomed to do previously
[00:17:44.840 --> 00:17:46.640]  是net翻譯
[00:17:46.640 --> 00:17:48.000]  其實不只是net翻譯
[00:17:48.000 --> 00:17:49.960]  其他聖經的翻譯都說
[00:17:49.960 --> 00:17:55.640]  他是一個經常照樣的做法
[00:17:55.640 --> 00:17:59.120]  而這幫人是看到實
[00:17:59.120 --> 00:18:02.440]  但以理他的情況
[00:18:02.440 --> 00:18:06.960]  每一天究竟他怎樣去生活怎樣做法
[00:18:06.960 --> 00:18:12.680]  這幫人很想找機會來去攻擊
[00:18:12.680 --> 00:18:14.880]  但以理
[00:18:14.880 --> 00:18:16.520]  所以大仙姐妹
[00:18:16.520 --> 00:18:20.480]  從這裡我們看見
[00:18:20.480 --> 00:18:25.960]  其實侍奉不是搞侍功
[00:18:25.960 --> 00:18:29.400]  搞侍功是弄出來給人看而已
[00:18:29.400 --> 00:18:31.960]  或者給你自己看
[00:18:31.960 --> 00:18:34.160]  最主要是給自己看
[00:18:34.160 --> 00:18:38.680]  讓自己覺得很虔誠
[00:18:38.680 --> 00:18:42.680]  所以很多人搞侍功以為侍奉
[00:18:42.680 --> 00:18:46.840]  就要搞得有聲有色
[00:18:46.840 --> 00:18:49.040]  我很喜歡用這個形容
[00:18:49.040 --> 00:18:53.120]  今天很多信徒在教會搞的侍功
[00:18:53.120 --> 00:18:56.840]  其實就是嘩眾取寵
[00:18:56.840 --> 00:18:59.920]  嘩眾取寵是什麼意思
[00:18:59.920 --> 00:19:02.880]  在這個社群當中
[00:19:02.880 --> 00:19:06.720]  做一些引人注目的事
[00:19:06.720 --> 00:19:08.880]  取寵是什麼意思
[00:19:08.880 --> 00:19:11.320]  要討好你
[00:19:11.320 --> 00:19:14.000]  community church movement就是這樣
[00:19:14.000 --> 00:19:16.640]  社區教會就是這樣
[00:19:16.640 --> 00:19:20.440]  在無端端不知道哪天又搞一個社區活動
[00:19:20.440 --> 00:19:23.280]  吸引小朋友來教會
[00:19:23.280 --> 00:19:25.640]  弄一些跳彈床給你跳一下
[00:19:25.640 --> 00:19:26.880]  吹氣那些
[00:19:26.880 --> 00:19:31.120]  教會的budget就買來租跳彈床
[00:19:31.120 --> 00:19:34.400]  然後給你東西吃
[00:19:34.400 --> 00:19:37.600]  別人外面吃的就20元
[00:19:37.600 --> 00:19:38.920]  他就說不用
[00:19:38.920 --> 00:19:42.880]  我們現在免費或者客人隨便收回5元
[00:19:42.880 --> 00:19:44.680]  你有賺的
[00:19:44.680 --> 00:19:46.880]  用這樣的方法來吸引人
[00:19:46.880 --> 00:19:50.880]  嘩眾取寵的做法
[00:19:50.880 --> 00:19:55.920]  但是你看看丹爾里的侍奉
[00:19:55.920 --> 00:20:01.840]  丹爾里的侍奉是照數常一樣
[00:20:01.840 --> 00:20:04.560]  沒什麼特別的
[00:20:04.560 --> 00:20:07.520]  你站出來照平日的生活
[00:20:07.520 --> 00:20:12.400]  你就已經在做侍奉見證了
[00:20:12.400 --> 00:20:15.040]  但是你平日的生活是怎麼樣呢
[00:20:15.040 --> 00:20:16.960]  就很重要
[00:20:16.960 --> 00:20:18.240]  平日的侍奉
[00:20:18.240 --> 00:20:21.200]  你的生活其實跟一個根本不信主的人
[00:20:21.200 --> 00:20:22.560]  那就沒有改變
[00:20:22.560 --> 00:20:28.560]  你就在這個世界不能幫助你身邊的人去認識主
[00:20:28.560 --> 00:20:31.280]  你同事騙原子筆的
[00:20:31.280 --> 00:20:32.640]  騙影印紙的
[00:20:32.640 --> 00:20:33.920]  你繼續都是這樣騙
[00:20:33.920 --> 00:20:36.480]  你做不到的
[00:20:36.480 --> 00:20:38.960]  那你平日的生活是怎麼樣呢
[00:20:38.960 --> 00:20:40.880]  但以你的平日生活
[00:20:40.880 --> 00:20:45.280]  原來一直都是在他家的樓上
[00:20:45.280 --> 00:20:46.960]  一天三次
[00:20:46.960 --> 00:20:49.760]  雙膝跪在地上
[00:20:49.760 --> 00:20:51.760]  面對著耶和華神
[00:20:51.760 --> 00:20:58.480]  向祂禱告感謝
[00:20:58.480 --> 00:21:00.880]  祂沒有做任何特別的事情
[00:21:00.880 --> 00:21:05.760]  但人看到祂實的時候
[00:21:05.760 --> 00:21:09.440]  這個就是見證
[00:21:09.440 --> 00:21:12.800]  但見證的果效是怎麼樣呢
[00:21:12.800 --> 00:21:15.600]  就很視乎看著你那幫人
[00:21:15.600 --> 00:21:16.880]  祂的屬靈的生命
[00:21:16.880 --> 00:21:21.600]  是不是有聲靈在祂當中
[00:21:21.600 --> 00:21:25.200]  第一件事我們從這段聖經裡面已經看見
[00:21:25.200 --> 00:21:29.120]  侍奉不需要特別搞什麼古怪的事情
[00:21:29.120 --> 00:21:31.680]  只需要在一個充滿罪惡的世界裡面
[00:21:31.680 --> 00:21:36.160]  你活出聖潔的神的指紋的生命就可以了
[00:21:36.160 --> 00:21:42.400]  活出一個肯跟隨上帝信賴祂而活的生命就足夠了
[00:21:42.400 --> 00:21:45.520]  這個就是但以你的見證
[00:21:45.520 --> 00:21:49.360]  還有大家不要忘記
[00:21:49.360 --> 00:21:58.400]  但以你這一次被召到這個大樓市王的裡面
[00:21:58.400 --> 00:22:04.400]  其實因為他在當中一直做這個官職
[00:22:04.400 --> 00:22:12.400]  都是毫無瑕疵被人撩出來去攻擊他
[00:22:12.400 --> 00:22:15.440]  整個局面是王弄出來的
[00:22:15.440 --> 00:22:21.840]  所以想立但以你在三個總督之中的其中一個最高位
[00:22:21.840 --> 00:22:26.240]  管治了這一個小組三人小組
[00:22:26.240 --> 00:22:31.840]  甚至統管其餘120個省的巡撫
[00:22:31.840 --> 00:22:36.560]  他們的活動不值得
[00:22:36.560 --> 00:22:45.520]  但但以你在整個所有活動裡面工作毫無瑕疵被人捉到
[00:22:45.520 --> 00:22:48.960]  所以我們可以看見但以你的生命生活是很貫徹
[00:22:48.960 --> 00:22:51.040]  不只是宗教上面
[00:22:51.040 --> 00:22:55.920]  甚至連做那份工作都有這個生命生活
[00:22:55.920 --> 00:22:58.000]  是毫無瑕疵沒有改變
[00:22:58.000 --> 00:22:59.440]  不是故弄玄虛
[00:22:59.440 --> 00:23:04.720]  只需要盡責做盡他應該要做的事他就做了
[00:23:04.720 --> 00:23:10.080]  今天我們在這個世界裡面是不是這樣活呢?
[00:23:10.080 --> 00:23:11.520]  還是每個人都不祈禱了
[00:23:11.520 --> 00:23:14.960]  每個人吃飯都說不要緊
[00:23:14.960 --> 00:23:19.120]  我曾經試過有一次跟一群朋友
[00:23:19.120 --> 00:23:20.720]  很久沒有見的了
[00:23:20.720 --> 00:23:23.600]  他知道我是基督徒做牧師
[00:23:23.600 --> 00:23:29.120]  那次是我其中一次覺得很懊悔的一次
