
[00:00:00.000 --> 00:00:01.820]  或者我們禱告預備
[00:02:08.200 --> 00:02:10.680]  吃了可以不死
[00:02:10.680 --> 00:02:14.360]  接著是一連串關於舊約的主題
[00:02:14.360 --> 00:02:17.960]  好像馬拿、曠野、猶太人的祖先
[00:02:17.960 --> 00:02:20.960]  摩西、先知書上的教導
[00:02:20.960 --> 00:02:26.760]  順帶一提這一段是以賽亞的經文
[00:02:26.760 --> 00:02:31.920]  當中還有猶太人對耶穌的議論
[00:02:31.920 --> 00:02:33.600]  天上降下來
[00:02:33.600 --> 00:02:36.920]  相對於耶穌地上的父母
[00:02:36.920 --> 00:02:39.400]  有關於差遣耶穌的父
[00:02:39.400 --> 00:02:43.080]  有講到未看見父的和看見父的
[00:02:43.080 --> 00:02:45.080]  最後還有末日復活
[00:02:45.080 --> 00:02:48.200]  永遠活著等等的主題
[00:02:48.200 --> 00:02:50.760]  是不是很豐富?
[00:02:50.760 --> 00:02:52.880]  如果你熟悉約翰福音的話
[00:02:52.880 --> 00:02:54.560]  剛才我講的每一個主題
[00:02:54.560 --> 00:02:57.600]  其實都貫穿整個約翰福音
[00:02:57.600 --> 00:03:00.480]  例如耶穌說「我就是」的宣稱
[00:03:00.480 --> 00:03:03.880]  在約翰福音最少出現七次
[00:03:03.880 --> 00:03:08.520]  猶太人和耶穌爭辯或爭論的主題
[00:03:08.520 --> 00:03:10.840]  在約翰福音的五到十章
[00:03:10.840 --> 00:03:13.480]  五、六、七、八、九、十都有出現
[00:03:13.480 --> 00:03:17.560]  摩西的律法其實在第一章的引言
[00:03:17.560 --> 00:03:20.600]  第三章耶穌和尼哥德沒有說
[00:03:20.600 --> 00:03:22.440]  也有提及
[00:03:22.440 --> 00:03:25.440]  亦都散見於五、七、八、九章
[00:03:25.440 --> 00:03:27.760]  「不饑不渴」這個主題
[00:03:27.760 --> 00:03:29.080]  耶穌其實在第四章
[00:03:29.080 --> 00:03:32.760]  和撒瑪利亞婦人談到的時候
[00:03:32.760 --> 00:03:33.880]  已經講過了
[00:03:33.880 --> 00:03:35.880]  不過那裏就講到「活水」
[00:03:35.880 --> 00:03:37.840]  不知道大家有沒有印象
[00:03:37.840 --> 00:03:39.400]  井旁的婦人
[00:03:39.400 --> 00:03:40.800]  她講到活水
[00:03:40.800 --> 00:03:43.480]  渴者水的就永遠不渴
[00:03:43.480 --> 00:03:46.120]  但這裏就講到麵包、食物
[00:03:46.120 --> 00:03:49.440]  生命的麵包、生命的糧
[00:03:49.440 --> 00:03:51.480]  耶穌是「父差彌」的
[00:03:51.480 --> 00:03:54.960]  由第一章開始到四、五、六、七、九、十二章
[00:03:54.960 --> 00:03:56.400]  十四至十七章
[00:03:56.400 --> 00:03:58.400]  耶穌道別都有提及
[00:03:58.400 --> 00:04:01.000]  所以耶穌是「神所差彌」
[00:04:01.000 --> 00:04:02.560]  或「父所差彌」
[00:04:02.560 --> 00:04:07.360]  是約翰福音一個很重要的主題
[00:04:07.360 --> 00:04:09.080]  最後還有復活
[00:04:09.080 --> 00:04:11.120]  不單止在這裏提及復活
[00:04:11.120 --> 00:04:13.640]  第五章亦有提及復活
[00:04:13.640 --> 00:04:16.360]  多到第十一章約翰福音
[00:04:16.360 --> 00:04:20.360]  整個段落提及拉薩路的復活
[00:04:20.360 --> 00:04:23.240]  耶穌本身就是復活的主
[00:04:23.240 --> 00:04:25.400]  所以如果每一個主題
[00:04:25.400 --> 00:04:27.960]  在今日的福音書選擇裏面
[00:04:27.960 --> 00:04:28.920]  抽一個主題
[00:04:28.920 --> 00:04:31.920]  然後再從約翰福音整個段落
[00:04:31.920 --> 00:04:35.920]  或整個約翰福音追溯的話
[00:04:35.920 --> 00:04:39.400]  其實要講解明白是非常困難
[00:04:39.400 --> 00:04:42.800]  亦可能要花很多時間
[00:04:42.800 --> 00:04:45.640]  純粹環繞我們今日經課的主題
[00:04:45.640 --> 00:04:50.120]  講到大家今晚都未能離開
[00:04:50.120 --> 00:04:53.320]  其實當中亦要宣傳一下
[00:04:53.320 --> 00:04:59.120]  大家可以來神學院讀課程
[00:04:59.120 --> 00:05:00.320]  有見及此
[00:05:00.320 --> 00:05:04.320]  今日我只集中講六章四十七節
[00:05:04.320 --> 00:05:07.200]  「信的人有永生」這個主題
[00:05:07.200 --> 00:05:09.520]  就是今日宣召的經文
[00:05:09.520 --> 00:05:11.400]  「信的人有永生」
[00:05:11.400 --> 00:05:14.440]  所以今日的正道主題
[00:05:14.440 --> 00:05:15.680]  「我是生命的娘」
[00:05:15.680 --> 00:05:16.880]  其實要改一改
[00:05:16.880 --> 00:05:19.560]  應該是「信的人有永生」
[00:05:19.560 --> 00:05:22.320]  你記住今日聽完書後
[00:05:22.320 --> 00:05:26.240]  我希望你們都知道甚麼是永生
[00:05:26.240 --> 00:05:30.240]  永生
[00:05:30.240 --> 00:05:34.880]  在約翰福音亦是一個十分重要的主題
[00:05:34.880 --> 00:05:36.760]  不過大家首先要留意
[00:05:36.760 --> 00:05:38.960]  就是要完全掌握
[00:05:38.960 --> 00:05:42.000]  約翰福音講永生這個主題
[00:05:42.000 --> 00:05:44.880]  其實要同時間看三章
[00:05:44.880 --> 00:05:48.160]  耶穌與尼哥德母的對話
[00:05:48.160 --> 00:05:49.640]  大家記不記得
[00:05:49.640 --> 00:05:52.640]  最出名的三章十六節
[00:05:52.640 --> 00:06:00.000]  「讀生子信的人得永生」
[00:06:00.000 --> 00:06:02.040]  甚至乎看第三章
[00:06:02.040 --> 00:06:04.880]  有些沒有提及永生的主題
[00:06:04.880 --> 00:06:08.000]  「神的國」、「重生」、「得救」、「定罪」
[00:06:08.000 --> 00:06:10.160]  不過今日就不講這些
[00:06:10.160 --> 00:06:15.080]  不用怕 我想你們十二點應該走得甩
[00:06:15.080 --> 00:06:18.480]  但為何我會選永生這個主題呢
[00:06:18.480 --> 00:06:23.000]  大家可能以前一些報道所
[00:06:23.000 --> 00:06:26.320]  福音的序會點
[00:06:26.320 --> 00:06:30.840]  有時在門口寫著「信耶穌得永生」
[00:06:30.840 --> 00:06:33.360]  大家聽過那個笑話沒有
[00:06:33.360 --> 00:06:36.320]  就是永生那裏連日失修
[00:06:36.320 --> 00:06:37.080]  甩了出來
[00:06:37.080 --> 00:06:38.600]  所以有些鄉下人見到
[00:06:38.600 --> 00:06:42.600]  進來教會就說「信耶穌得水牛」
[00:06:42.600 --> 00:06:45.440]  聽過沒有
[00:06:45.440 --> 00:06:49.920]  有人會笑
[00:06:49.920 --> 00:06:52.240]  不過永生
[00:06:52.240 --> 00:06:57.480]  確是一個很容易被我們誤解的翻譯
[00:06:57.480 --> 00:07:00.600]  因為我懷疑我們尤其中國人
[00:07:00.600 --> 00:07:06.520]  中國文化或者我們受到佛或道教的思想
[00:07:06.520 --> 00:07:15.240]  我們對「永生」這個說法是很有誤解的
[00:07:15.240 --> 00:07:19.960]  今日經課裏面在六章三十五節和四十八節
[00:07:19.960 --> 00:07:23.480]  耶穌就宣稱「我是生命的糧」
[00:07:23.480 --> 00:07:25.920]  因為這樣說
[00:07:25.920 --> 00:07:29.880]  猶太人就議論和疑惑了
[00:07:29.880 --> 00:07:31.840]  耶穌回應他們的時候就說
[00:07:31.840 --> 00:07:35.320]  「信的人有永生」
[00:07:35.320 --> 00:07:38.920]  祂說到人如果吃生命的糧
[00:07:38.920 --> 00:07:42.920]  就要永遠活著或者不死
[00:07:42.920 --> 00:07:44.160]  正是因為這樣
[00:07:44.160 --> 00:07:47.200]  雖然經文說到永遠不死
[00:07:47.200 --> 00:07:49.400]  在這裏翻譯做
[00:07:49.400 --> 00:07:54.840]  但永生其實不是解永遠不死
[00:07:54.840 --> 00:07:59.480]  更加不是佛家的所謂超脫輪迴
[00:07:59.480 --> 00:08:03.720]  又或者道家追求的長生不死
[00:08:03.720 --> 00:08:05.400]  甚至我們普通人會想
[00:08:05.400 --> 00:08:07.680]  「永生」就是永遠的生命
[00:08:07.680 --> 00:08:10.680]  亡民生異
[00:08:10.680 --> 00:08:13.000]  但這些都是誤解
[00:08:13.000 --> 00:08:15.040]  「永生」
[00:08:15.040 --> 00:08:17.440]  沒錯它有個意思是說到永遠的生命
[00:08:17.440 --> 00:08:20.640]  在時間上延續到永遠的生命
[00:08:20.640 --> 00:08:24.160]  不過在原文或者在約翰福音
[00:08:24.160 --> 00:08:27.280]  或者在當時的猶太人的思想裏面
[00:08:27.280 --> 00:08:32.520]  「永生」不是解永遠不死的生命
[00:08:32.520 --> 00:08:35.600]  接下來就有些少難或者複雜的
[00:08:35.600 --> 00:08:38.520]  大家可以忍耐一下
[00:08:38.520 --> 00:08:42.000]  如果我們將永生的希臘文
[00:08:42.000 --> 00:08:46.560]  Soe Anoneon這個字直譯的話
[00:08:46.560 --> 00:08:48.720]  其實就應該譯成甚麼呢
[00:08:48.720 --> 00:08:54.320]  那屬於Aeon的生命
[00:08:54.320 --> 00:08:55.360]  大家不要聽錯
[00:08:55.360 --> 00:08:58.360]  Aeon不是日本某個品牌的超級市場
[00:08:58.360 --> 00:09:00.520]  或者財務公司Eon
[00:09:00.520 --> 00:09:03.520]  雖然很像
[00:09:03.520 --> 00:09:05.720]  但根據一些希臘文字典
[00:09:05.720 --> 00:09:11.240]  尤其是我們熟悉黃根春教授編的那本希臘文字典
[00:09:11.240 --> 00:09:14.000]  其實Aeon應該是
[00:09:14.000 --> 00:09:17.840]  或者可以解作「年代」
[00:09:17.840 --> 00:09:20.400]  「時代」
[00:09:20.400 --> 00:09:23.360]  「The Age」英文
[00:09:23.360 --> 00:09:28.280]  今天說「時代」就有點敏感
[00:09:28.280 --> 00:09:30.800]  為了大家不要進一步誤解
[00:09:30.800 --> 00:09:33.360]  我就跳過所有學者討論
[00:09:33.360 --> 00:09:35.360]  直接將結論跟大家說
[00:09:35.360 --> 00:09:41.080]  所以下刪了一萬字
[00:09:41.080 --> 00:09:45.080]  其實中文在譯作「永生」這個詞語
[00:09:45.080 --> 00:09:46.120]  應該理解成
[00:09:46.120 --> 00:09:49.120]  剛才我所說「那屬於Aeon的生命」
[00:09:49.120 --> 00:09:51.960]  如果我們將Aeon解作「The Age」
[00:09:51.960 --> 00:09:53.200]  或者「時代」
[00:09:53.200 --> 00:09:55.040]  應該就這樣譯了
[00:09:55.040 --> 00:09:58.320]  直譯為「那屬於時代的生命」
[00:09:58.320 --> 00:10:00.880]  The life belongs to the age
[00:10:00.880 --> 00:10:03.920]  但這個「時代」不是
[00:10:03.920 --> 00:10:08.560]  從猶太人當時的末世觀出發
[00:10:08.560 --> 00:10:12.440]  那個「時代」不是指今天的時代
[00:10:12.440 --> 00:10:16.200]  而是他們所認為的「那要來的時代」
[00:10:16.200 --> 00:10:17.880]  The age to come
[00:10:17.880 --> 00:10:20.120]  「那要來的時代」
[00:10:20.120 --> 00:10:23.640]  所以「永生」並不是永遠不死的生命
[00:10:23.640 --> 00:10:25.240]  耶穌作為生命的量
[00:10:25.240 --> 00:10:26.960]  當我們接受相信
[00:10:26.960 --> 00:10:32.800]  就會得著「那屬於那要來的時代的生命」
[00:10:32.800 --> 00:10:34.080]  是不是很巧口?
[00:10:34.080 --> 00:10:37.800]  The life belongs to the age to come
[00:10:37.800 --> 00:10:41.920]  「那屬於那要來的時代的生命」
[00:10:41.920 --> 00:10:45.480]  並不是因為今生的生命完結而完結的
[00:10:45.480 --> 00:10:47.360]  所以是不死的
[00:10:47.360 --> 00:10:48.800]  Everlasting的
[00:10:48.800 --> 00:10:52.920]  即是我們今天得到那個「那要來的時代的生命」
[00:10:52.920 --> 00:10:55.280]  並不是因為今生的生命完結
[00:10:55.280 --> 00:10:57.440]  「那要來的生命」就完結了
[00:10:57.440 --> 00:11:01.360]  所以就一直延續到「那要來的時代」
[00:11:01.360 --> 00:11:02.920]  搞不搞得定?
[00:11:02.920 --> 00:11:05.720]  相反,《約翰福音》運用
[00:11:05.720 --> 00:11:08.160]  我們可以理解為
[00:11:08.160 --> 00:11:10.280]  因為耶穌在天上來到
[00:11:10.280 --> 00:11:12.200]  承就父的旨意
[00:11:12.200 --> 00:11:14.720]  相信有接納的人
[00:11:14.720 --> 00:11:18.480]  或者相信耶穌是神父差來的人
[00:11:18.480 --> 00:11:20.400]  就可以在今生
[00:11:20.400 --> 00:11:27.200]  This age,今世享有「那屬於那要來的時代的生命」
[00:11:27.200 --> 00:11:32.440]  可以享有那個生命是屬於「那要來的時代」
[00:11:32.440 --> 00:11:33.480]  大家搞不搞得定?
[00:11:33.480 --> 00:11:35.640]  那種清醒
[00:11:35.640 --> 00:11:40.160]  沒錯,如果我們將一個很簡單的永生的翻譯
[00:11:40.160 --> 00:11:42.920]  全部改成這個很巧口的
[00:11:42.920 --> 00:11:46.800]  「那屬於那要來的時代的生命」的話
[00:11:46.800 --> 00:11:49.680]  《約翰福音》就會非常複雜難讀
[00:11:49.680 --> 00:11:54.640]  大家不妨之後試試有機會將所有永生
[00:11:54.640 --> 00:11:57.800]  改成「那屬於那要來的時代的生命」
[00:11:57.800 --> 00:12:00.200]  或者將永遠改成「那時代」
[00:12:00.200 --> 00:12:02.360]  或者「那要來的時代」
[00:12:02.360 --> 00:12:08.840]  看看是容易了明白還是更難搞
[00:12:08.840 --> 00:12:11.080]  讓我在這裡用一點時間
[00:12:11.080 --> 00:12:15.040]  將這個好像很複雜的一句說話
[00:12:15.040 --> 00:12:21.120]  好像一些數學符號那樣將大家拆解出來
[00:12:21.120 --> 00:12:26.680]  如果永生是代表「那屬於那要來的生命」的話
[00:12:26.680 --> 00:12:29.320]  或者「那屬於那要來的時代的生命」的話
[00:12:29.320 --> 00:12:31.960]  我都開始甩嘴了
[00:12:31.960 --> 00:12:35.560]  其實當時耶穌當時的猶太人
[00:12:35.560 --> 00:12:39.600]  其實他們有一個這樣的末世觀
[00:12:39.600 --> 00:12:41.440]  他們是怎樣看待這個世界的呢?
[00:12:41.440 --> 00:12:43.520]  看待將來的世界的呢?
[00:12:43.520 --> 00:12:45.960]  一個末日的世界他們是怎樣看待的呢?
[00:12:45.960 --> 00:12:48.960]  其實這個是基督教承接下來的
[00:12:48.960 --> 00:12:53.240]  可能有些弟兄姊妹或者朋友聽過
[00:12:53.240 --> 00:12:55.840]  這麼近神學院應該都認識這些東西的
[00:12:55.840 --> 00:12:58.280]  所以我跟大家溫習一下
[00:12:58.280 --> 00:13:03.640]  猶太人對於這個世界其實分成兩個時代
[00:13:03.640 --> 00:13:06.640]  Two ages 兩個時代
[00:13:06.640 --> 00:13:08.800]  一個是今世的時代
[00:13:08.800 --> 00:13:10.160]  This age
[00:13:10.160 --> 00:13:12.320]  一個就是那要來的時代
[00:13:12.320 --> 00:13:15.200]  The age to come
[00:13:15.200 --> 00:13:17.280]  大家不知道有沒有印象
[00:13:17.280 --> 00:13:21.480]  我們基督教有一首詩歌叫做《萬世戰爭》
[00:13:21.480 --> 00:13:22.280]  聽過沒有?
[00:13:22.280 --> 00:13:23.560]  《萬世戰爭》
[00:13:23.560 --> 00:13:26.480]  英文就是《Conflict of Ages》
[00:13:26.480 --> 00:13:27.600]  什麼叫做Ages呢?
[00:13:27.600 --> 00:13:29.080]  其實只有兩個Age
[00:13:29.080 --> 00:13:30.720]  一個就是This age
[00:13:30.720 --> 00:13:32.640]  和The age to come
[00:13:32.640 --> 00:13:36.520]  今世和那要來的世代
[00:13:36.520 --> 00:13:38.120]  這個那要來的世代
[00:13:38.120 --> 00:13:41.320]  其實就是我們基督教或者猶太人所相信的
[00:13:41.320 --> 00:13:43.000]  尼塞亞的世代
[00:13:43.000 --> 00:13:45.800]  就是當尼塞亞基督降臨的時候
[00:13:45.800 --> 00:13:48.160]  那個世代就開始了
[00:13:48.160 --> 00:13:51.160]  又或者神國降臨的時代
[00:13:51.160 --> 00:13:54.560]  The age of the coming of the kingdom of God
[00:13:54.560 --> 00:13:58.200]  神國降臨的時代就是那要來的時代
[00:13:58.200 --> 00:14:00.840]  也就是我們有時候說的末後的日子
[00:14:00.840 --> 00:14:01.960]  那個末日
[00:14:01.960 --> 00:14:03.080]  末世
[00:14:03.080 --> 00:14:05.960]  那個那要來的時代就是那個末世
[00:14:05.960 --> 00:14:07.880]  其實意思是什麼呢?
[00:14:07.880 --> 00:14:11.160]  就是當尼塞亞或者基督猶太人相信
[00:14:11.160 --> 00:14:13.160]  就是一個新的時代
[00:14:13.160 --> 00:14:15.040]  一個末後的時代
[00:14:15.040 --> 00:14:18.560]  要來的時代就是上主作王
[00:14:18.560 --> 00:14:21.400]  神的國降臨
[00:14:21.400 --> 00:14:24.080]  神的審判要臨到人間
[00:14:24.080 --> 00:14:26.080]  定世人的罪
[00:14:26.080 --> 00:14:28.720]  有些人因為這樣而滅亡
[00:14:28.720 --> 00:14:31.440]  也有些人因為基督而得救
[00:14:31.440 --> 00:14:33.280]  和上主一起作王
[00:14:33.280 --> 00:14:38.600]  享受那個將要來新時代的新生命
[00:14:38.600 --> 00:14:43.680]  這就是那要來時代的生命
[00:14:43.680 --> 00:14:46.440]  所以如果你代入
[00:14:46.440 --> 00:14:48.840]  《約翰福音》三章十六節
[00:14:48.840 --> 00:14:51.920]  當耶穌和尼哥底姆說完之後
[00:14:51.920 --> 00:14:53.240]  「神愛世人
[00:14:53.240 --> 00:14:55.920]  甚至將他的獨生子賜給他們
[00:14:55.920 --> 00:14:57.640]  叫他們不致滅亡
[00:14:57.640 --> 00:14:59.320]  反得永生」
[00:14:59.320 --> 00:15:01.240]  「不滅亡」
[00:15:01.240 --> 00:15:02.440]  正正就是說
[00:15:02.440 --> 00:15:06.520]  他不會在那個要來的世代
[00:15:06.520 --> 00:15:08.040]  或者要來的時代裡面
[00:15:08.040 --> 00:15:09.720]  受審判而滅亡
[00:15:09.720 --> 00:15:11.200]  而反而得到永生
[00:15:11.200 --> 00:15:15.000]  就是得到那個要來的時代的生命
[00:15:15.000 --> 00:15:17.880]  搞不搞得通?
[00:15:17.880 --> 00:15:20.880]  這個其實已經是很簡化的說法
[00:15:20.880 --> 00:15:22.000]  在《約翰福音》
[00:15:22.000 --> 00:15:24.800]  或者我們基督信仰的演繹裡面
[00:15:24.800 --> 00:15:25.760]  這個時代
[00:15:25.760 --> 00:15:28.560]  兩個時代的觀念其實有些不同
[00:15:28.560 --> 00:15:29.840]  大家應該都聽過
[00:15:29.840 --> 00:15:33.640]  所謂「Already but not yet」
[00:15:33.640 --> 00:15:35.480]  基督第一次降臨
[00:15:35.480 --> 00:15:38.240]  其實已經開始了這個要來的時代
[00:15:38.240 --> 00:15:40.680]  The age to come has come
[00:15:40.680 --> 00:15:42.320]  來了
[00:15:42.320 --> 00:15:45.480]  但是因為今世的時代未完結
[00:15:45.480 --> 00:15:47.960]  於是乎基督的要來的時代
[00:15:47.960 --> 00:15:51.480]  和今世的時代就重疊了
[00:15:51.480 --> 00:15:54.760]  還未完全實現那個彌賽亞時代
[00:15:54.760 --> 00:15:56.920]  神的國還未完全降臨
[00:15:56.920 --> 00:16:00.320]  但是神的國透過耶穌已經來了
[00:16:00.320 --> 00:16:01.640]  所以大家可能都聽過
[00:16:01.640 --> 00:16:03.480]  就是「Already」來了
[00:16:03.480 --> 00:16:05.880]  「But not yet」還未完成
[00:16:05.880 --> 00:16:07.880]  還未成就
[00:16:07.880 --> 00:16:10.280]  還未所謂「Consummate」
[00:16:10.280 --> 00:16:14.640]  即是完全的去實現出來
[00:16:14.640 --> 00:16:18.280]  正正就是這樣說
[00:16:18.280 --> 00:16:20.080]  這個那要來的時代
[00:16:20.080 --> 00:16:22.800]  其實因為耶穌基督已經來了
[00:16:22.800 --> 00:16:25.680]  但是還未完全的成就
[00:16:25.680 --> 00:16:27.280]  行不行?
[00:16:27.280 --> 00:16:31.760]  很快地說了這個所謂基督教末世觀
[00:16:31.760 --> 00:16:34.120]  或者猶太人的末世觀
[00:16:34.120 --> 00:16:35.520]  其實對我們理解
[00:16:35.520 --> 00:16:38.520]  耶穌或者約翰福音所說的
[00:16:38.520 --> 00:16:41.720]  永生是甚麼意思呢?
[00:16:41.720 --> 00:16:45.880]  如果我們理解今日福音書的經課
[00:16:45.880 --> 00:16:49.040]  當我們吃了或者領受了
[00:16:49.040 --> 00:16:51.040]  耶穌這個生命的糧
[00:16:51.040 --> 00:16:54.800]  我們就可以得到永生
[00:16:54.800 --> 00:16:58.680]  這個其實就是所謂的一個實現式的綜活論
[00:16:58.680 --> 00:17:01.080]  即是說那個彌賽亞時代
[00:17:01.080 --> 00:17:03.280]  已經在今日實現了
[00:17:03.280 --> 00:17:06.120]  彌賽亞,沒錯
[00:17:06.120 --> 00:17:07.800]  他再來的時候
[00:17:07.800 --> 00:17:10.000]  耶穌基督他會再來的時候
[00:17:10.000 --> 00:17:12.280]  死人是會復活
[00:17:12.280 --> 00:17:15.800]  萬象要更生
[00:17:15.800 --> 00:17:17.680]  但是今日呢
[00:17:17.680 --> 00:17:22.000]  今日只要透過耶穌領受這個生命的糧
[00:17:22.000 --> 00:17:23.680]  相信祂
[00:17:23.680 --> 00:17:27.400]  就可以得到這個永生了
[00:17:27.400 --> 00:17:29.800]  或者,等我再說一次
[00:17:29.800 --> 00:17:31.400]  相信耶穌的人
[00:17:31.400 --> 00:17:34.600]  就可以得到那個要來的時代的生命
[00:17:34.600 --> 00:17:36.360]  那個生命原本是要來的時代
[00:17:36.360 --> 00:17:37.960]  但是今日你相信祂的時候
[00:17:37.960 --> 00:17:38.960]  你就得到了
[00:17:38.960 --> 00:17:44.680]  所以領受耶穌生命的糧
[00:17:44.680 --> 00:17:47.640]  我們得到一個怎樣的生命呢?
[00:17:47.640 --> 00:17:49.560]  這個屬天的生命
[00:17:49.560 --> 00:17:51.280]  是不是耶穌強調的
[00:17:51.280 --> 00:17:53.200]  就是從天上降下來的
[00:17:53.200 --> 00:17:56.000]  祂不受地上物質的限制
[00:17:56.000 --> 00:17:57.960]  以致變得不足夠
[00:17:57.960 --> 00:18:00.320]  因為祂可以傳到永生
[00:18:00.320 --> 00:18:03.560]  繼續傳到下一個要來的時代
[00:18:03.560 --> 00:18:04.440]  來到的時候
[00:18:04.440 --> 00:18:06.040]  祂仍然可以繼續下去
[00:18:06.040 --> 00:18:09.760]  這個說話其實是回應猶太人
[00:18:09.760 --> 00:18:11.360]  當他們聽到耶穌說
[00:18:11.360 --> 00:18:14.520]  我是從天上降下來的糧
[00:18:14.520 --> 00:18:17.160]  猶太人產生一個很大的疑惑
[00:18:17.160 --> 00:18:19.320]  為什麼他們會有這樣的疑惑呢?
[00:18:19.320 --> 00:18:22.200]  因為猶太人認識耶穌的父母
[00:18:22.200 --> 00:18:23.240]  在這裡說
[00:18:23.240 --> 00:18:27.200]  祂不是約翰的兒子嗎?
[00:18:27.200 --> 00:18:28.080]  他們就奇怪
[00:18:28.080 --> 00:18:29.400]  耶穌為什麼要說
[00:18:29.400 --> 00:18:33.040]  祂是從天上降下來的呢?
[00:18:33.040 --> 00:18:34.120]  情況就好像
[00:18:34.120 --> 00:18:35.560]  耶穌和尼哥德姆
[00:18:35.560 --> 00:18:36.920]  約翰福音第三章說
[00:18:36.920 --> 00:18:38.440]  「從生」
[00:18:38.440 --> 00:18:40.160]  尼哥德姆認為「從生」
[00:18:40.160 --> 00:18:43.200]  就是要回到時間的轉頭
[00:18:43.200 --> 00:18:45.000]  起頭再生一次
[00:18:45.000 --> 00:18:46.400]  但是耶穌其實是說
[00:18:46.400 --> 00:18:49.400]  「從生」是從天上而生
[00:18:49.400 --> 00:18:50.080]  一樣的
[00:18:50.080 --> 00:18:51.720]  猶太人聽到耶穌說
[00:18:51.720 --> 00:18:52.720]  我的生命
[00:18:52.720 --> 00:18:53.960]  或者這個生命的糧
[00:18:53.960 --> 00:18:55.960]  是從天上降下來的
[00:18:55.960 --> 00:19:01.280]  猶太人是回想過去時間歷史
[00:19:01.280 --> 00:19:02.440]  他們所熟悉
[00:19:02.440 --> 00:19:05.040]  在他們經驗世界裡的事情
[00:19:05.040 --> 00:19:09.720]  去解釋耶穌的來源
[00:19:09.720 --> 00:19:11.280]  但是我們再聽一次
[00:19:11.280 --> 00:19:13.560]  耶穌怎樣回答猶太人呢?
[00:19:13.560 --> 00:19:17.600]  在六章四十四到五十節這樣說
[00:19:17.600 --> 00:19:20.400]  「如果不是差我來的父給引人
[00:19:20.400 --> 00:19:22.880]  就沒有人能夠到我這裡來
[00:19:22.880 --> 00:19:24.440]  到我這裡來的
[00:19:24.440 --> 00:19:27.760]  在末日我要使他復活
[00:19:27.760 --> 00:19:29.520]  在先知書上寫著
[00:19:29.520 --> 00:19:31.320]  他們都要蒙神教導
[00:19:31.320 --> 00:19:33.360]  凡聽了父的教導而學習的
[00:19:33.360 --> 00:19:35.240]  都到我這裡來
[00:19:35.240 --> 00:19:37.200]  這不是說有人看見過父
[00:19:37.200 --> 00:19:38.920]  唯獨從神來的
[00:19:38.920 --> 00:19:41.840]  他才看見過父」
