
[00:00:00.000 --> 00:00:03.160]  我們打開今天要分享的聖經
[00:08:24.000 --> 00:08:25.800]  但是他的太太
[00:08:25.800 --> 00:08:29.600]  這個希羅底就恨之入骨
[00:08:29.600 --> 00:08:32.000]  恨不得殺死施洗翰
[00:08:32.000 --> 00:08:33.800]  他覺得有沒有搞錯
[00:08:33.800 --> 00:08:35.600]  你說我
[00:08:35.600 --> 00:08:36.800]  所以怎麼死的?
[00:08:36.800 --> 00:08:40.000]  就是有一次他女兒在王的面前
[00:08:40.000 --> 00:08:41.400]  請了賓客跳舞
[00:08:41.400 --> 00:08:43.400]  跳完之後他爸爸就覺得很心虛
[00:08:43.400 --> 00:08:45.000]  就說這樣啊
[00:08:45.000 --> 00:08:46.600]  你有什麼獎賞
[00:08:46.600 --> 00:08:48.000]  整個國給你都可以
[00:08:48.000 --> 00:08:50.000]  那這個女兒回去幹什麼?
[00:08:50.000 --> 00:08:51.000]  問媽媽
[00:08:51.000 --> 00:08:52.000]  媽媽要什麼?
[00:08:52.000 --> 00:08:53.600]  爸爸說什麼都給我
[00:08:53.600 --> 00:08:55.200]  媽媽說好啊
[00:08:55.200 --> 00:08:56.600]  給我一個頭
[00:08:56.600 --> 00:08:58.600]  施洗翰的頭
[00:08:58.600 --> 00:09:01.200]  這樣殺了施洗翰
[00:09:01.200 --> 00:09:02.800]  聖經記載
[00:09:02.800 --> 00:09:05.400]  當耶穌聽到施洗翰被殺
[00:09:05.400 --> 00:09:08.000]  耶穌退到旁邊去
[00:09:08.000 --> 00:09:10.200]  我想都是很大衝擊
[00:09:10.200 --> 00:09:11.200]  這個希羅就是這樣
[00:09:11.200 --> 00:09:12.400]  到最後一點
[00:09:12.400 --> 00:09:13.600]  這個希羅就是
[00:09:13.600 --> 00:09:15.600]  比拉多審耶穌的時候
[00:09:15.600 --> 00:09:17.600]  就是耶穌被釘了
[00:09:17.600 --> 00:09:18.600]  受審的時候
[00:09:18.600 --> 00:09:20.400]  就拉他去見希羅
[00:09:20.400 --> 00:09:21.400]  就是見這個希羅
[00:09:21.400 --> 00:09:22.600]  他就是當日
[00:09:22.600 --> 00:09:24.600]  那時候他就是在那裡分封
[00:09:24.600 --> 00:09:27.400]  這個希羅說他很想見耶穌
[00:09:27.400 --> 00:09:28.600]  聖經說他想見耶穌
[00:09:28.600 --> 00:09:30.200]  你知道他想見祂做什麼嗎?
[00:09:30.200 --> 00:09:30.800]  不是見祂的臉
[00:09:30.800 --> 00:09:32.400]  看祂多帥什麼的
[00:09:32.400 --> 00:09:35.000]  是想見那個神跡
[00:09:35.000 --> 00:09:38.600]  因為希羅殺了安提白
[00:09:38.600 --> 00:09:40.600]  殺了施洗翰之後
[00:09:40.600 --> 00:09:42.400]  他聽到耶穌的風聲
[00:09:42.400 --> 00:09:46.000]  他就說是不是施洗翰復活了?
[00:09:46.000 --> 00:09:46.800]  這麼有能力
[00:09:46.800 --> 00:09:48.800]  同樣的很多人跟著他
[00:09:48.800 --> 00:09:51.200]  施洗翰我是用水和你施洗
[00:09:51.200 --> 00:09:53.600]  將來那個是用聖靈和你施洗的
[00:09:53.600 --> 00:09:55.200]  所以耶穌出來就更加厲害
[00:09:55.200 --> 00:09:57.000]  他就以為我殺了施洗翰
[00:09:57.000 --> 00:09:58.600]  是不是他復活了?
[00:09:58.600 --> 00:10:01.800]  是不是他現在變了耶穌?
[00:10:01.800 --> 00:10:04.400]  所以他很想見他
[00:10:04.400 --> 00:10:06.000]  所以這個就是背景
[00:10:06.000 --> 00:10:08.600]  這裡說
[00:10:08.600 --> 00:10:11.000]  耶穌說你走吧
[00:10:11.000 --> 00:10:12.200]  耶穌說我不走
[00:10:12.200 --> 00:10:14.000]  耶穌三十二節怎麼說?
[00:10:14.000 --> 00:10:16.000]  耶穌說你去告訴那個狐狸
[00:10:16.000 --> 00:10:19.800]  你有沒有聽過耶穌這樣說話?
[00:10:19.800 --> 00:10:22.200]  你這個狐狸
[00:10:22.200 --> 00:10:23.800]  你這個狗
[00:10:23.800 --> 00:10:24.800]  沒有吧?
[00:10:24.800 --> 00:10:26.600]  所以你看背景就知道
[00:10:26.600 --> 00:10:28.800]  耶穌你知道被捉拿的時候
[00:10:28.800 --> 00:10:30.000]  去見希律
[00:10:30.000 --> 00:10:31.200]  聖經記載
[00:10:31.200 --> 00:10:33.800]  耶穌一句話都沒有跟希律說
[00:10:33.800 --> 00:10:36.600]  但是有跟彼拉多說
[00:10:36.600 --> 00:10:37.400]  有說話
[00:10:37.400 --> 00:10:41.400]  但是對著希律一句話都不說
[00:10:41.400 --> 00:10:43.000]  你就知道耶穌
[00:10:43.000 --> 00:10:46.400]  他覺得希律真是沒救了
[00:10:46.400 --> 00:10:49.400]  他見到耶穌只是想見神蹟
[00:10:49.400 --> 00:10:52.000]  他想見一下
[00:10:52.000 --> 00:10:54.200]  聖經說
[00:10:54.200 --> 00:10:56.600]  他覺得施洗翰是一個異人
[00:10:56.600 --> 00:10:57.600]  是聖人
[00:10:57.600 --> 00:10:58.800]  所以他敬畏他
[00:10:58.800 --> 00:10:59.400]  保護他
[00:10:59.400 --> 00:11:00.800]  聽他的講論
[00:11:00.800 --> 00:11:04.200]  多有召雀行 而且樂意聽他
[00:11:04.200 --> 00:11:08.600]  其實希律都聽施洗翰講
[00:11:08.600 --> 00:11:09.800]  不過最後都殺了他
[00:11:09.800 --> 00:11:10.400]  因為什麼?
[00:11:10.400 --> 00:11:12.800]  你說我娶了一個太太
[00:11:12.800 --> 00:11:14.400]  是不合儀的 不合理的
[00:11:14.400 --> 00:11:15.400]  他就殺了她
[00:11:15.400 --> 00:11:16.000]  就是這樣
[00:11:16.000 --> 00:11:17.400]  女兒說給她一個頭
[00:11:17.400 --> 00:11:18.200]  他就給她一個頭
[00:11:18.200 --> 00:11:19.000]  是這樣的
[00:11:19.000 --> 00:11:20.600]  一個這樣的人
[00:11:20.600 --> 00:11:22.000]  所以耶穌你知道
[00:11:22.000 --> 00:11:23.400]  狐狸就是說他狡猾
[00:11:23.400 --> 00:11:25.000]  或者是聖經有說
[00:11:25.000 --> 00:11:27.600]  無關痛癢 無關重要
[00:11:27.600 --> 00:11:29.200]  就是耶穌對他這樣
[00:11:29.200 --> 00:11:30.000]  你跟他說
[00:11:30.000 --> 00:11:32.200]  我今天 我明天
[00:11:32.200 --> 00:11:34.200]  我要繼續講鬼
[00:11:34.200 --> 00:11:35.800]  第三天我的事就成全
[00:11:35.800 --> 00:11:38.000]  成全就是耶穌講的那個字
[00:11:38.000 --> 00:11:40.200]  我成了 完成了
[00:11:40.200 --> 00:11:41.200]  就是說什麼?
[00:11:41.200 --> 00:11:44.600]  今天明天 第三天
[00:11:44.600 --> 00:11:46.400]  下面又說今天明天 後天
[00:11:46.400 --> 00:11:47.800]  其實意思是什麼?
[00:11:47.800 --> 00:11:51.800]  是以猶太人講話的一個語法
[00:11:51.800 --> 00:11:54.200]  就是沒多久 遲一些
[00:11:54.200 --> 00:11:55.600]  遲一些就是遲多久
[00:11:55.600 --> 00:11:56.800]  是不是遲一些?
[00:11:56.800 --> 00:11:58.600]  就是說他不是真的三天
[00:11:58.600 --> 00:12:00.000]  他只是說這一段時間
[00:12:00.000 --> 00:12:01.600]  這個短的時期
[00:12:01.600 --> 00:12:02.800]  我仍然要做什麼?
[00:12:02.800 --> 00:12:03.800]  這裡就說了
[00:12:03.800 --> 00:12:06.000]  我要去趕鬼治病
[00:12:06.000 --> 00:12:07.000]  到最後的
[00:12:07.000 --> 00:12:10.400]  我仍然要成全神給我的使命託付
[00:12:10.400 --> 00:12:14.200]  所以我跟大家分享一個重心
[00:12:14.200 --> 00:12:17.000]  就是我說擁抱這個悲情城市
[00:12:17.000 --> 00:12:20.600]  就是我們要繼續擁抱這個悲情城市
[00:12:20.600 --> 00:12:22.000]  是要繼續
[00:12:22.000 --> 00:12:23.600]  這裡說 耶穌說什麼?
[00:12:23.600 --> 00:12:24.800]  趕鬼治病
[00:12:24.800 --> 00:12:28.600]  就是很落地的一個服事
[00:12:28.600 --> 00:12:30.600]  是對著人的
[00:12:30.600 --> 00:12:33.600]  他真是服事他 擁抱他
[00:12:33.600 --> 00:12:36.200]  在一個這麼大壓力的底下
[00:12:36.200 --> 00:12:37.000]  大家想一下
[00:12:37.000 --> 00:12:39.000]  心理很大壓力的 其實
[00:12:39.000 --> 00:12:41.400]  耶穌心理質素真是很好的
[00:12:41.400 --> 00:12:43.600]  差一點都不行的
[00:12:43.600 --> 00:12:47.800]  那些猶太人已經對你很多的抗拒的了
[00:12:47.800 --> 00:12:49.400]  甚至恨之入骨的了
[00:12:49.400 --> 00:12:52.800]  又怕 又恨
[00:12:52.800 --> 00:12:56.200]  到了後期他們就想殺耶穌了
[00:12:56.200 --> 00:12:58.000]  所以在這樣的心理壓力底下
[00:12:58.000 --> 00:12:59.000]  很多壓力的底下
[00:12:59.000 --> 00:13:00.800]  我們仍然要堅持服事
[00:13:00.800 --> 00:13:01.600]  我的意思就是
[00:13:01.600 --> 00:13:02.600]  這段影片是告訴你
[00:13:02.600 --> 00:13:04.000]  耶穌在這個時候
[00:13:04.000 --> 00:13:05.200]  雖然短的時間
[00:13:05.200 --> 00:13:07.600]  雖然耶穌不是服事所有的人
[00:13:07.600 --> 00:13:10.200]  大家留意不是所有的人都得醫治
[00:13:10.200 --> 00:13:12.000]  在耶穌的世代 是不是?
[00:13:12.000 --> 00:13:13.200]  還是很少的
[00:13:13.200 --> 00:13:15.400]  就是礙於耶穌要親近他
[00:13:15.400 --> 00:13:16.400]  見到他那些人
[00:13:16.400 --> 00:13:17.400]  他就可以醫治了
[00:13:17.400 --> 00:13:19.400]  但是耶穌仍然去做
[00:13:19.400 --> 00:13:23.600]  那我就想起主託付我們慈光群體的
[00:13:23.600 --> 00:13:27.600]  就是關寡孤獨 廢實者 皆有養之
[00:13:27.600 --> 00:13:29.400]  要不要做? 要做
[00:13:29.400 --> 00:13:30.400]  要繼續去做
[00:13:30.400 --> 00:13:32.000]  多艱難都好 要做
[00:13:32.000 --> 00:13:33.400]  你面對什麼壓力都好
[00:13:33.400 --> 00:13:35.400]  大家家庭人 是不是?
[00:13:35.400 --> 00:13:37.000]  結了婚的 或者有子女的
[00:13:37.000 --> 00:13:38.400]  或者還沒結婚的都好
[00:13:38.400 --> 00:13:40.200]  總之 其實生活
[00:13:40.200 --> 00:13:42.000]  去到這個階段其實很多壓力
[00:13:42.000 --> 00:13:43.000]  工作很多壓力
[00:13:43.000 --> 00:13:44.600]  現在要很多加班
[00:13:44.600 --> 00:13:47.400]  加班是沒錢補的
[00:13:47.400 --> 00:13:49.800]  工作繼續加 是不是?
[00:13:49.800 --> 00:13:51.600]  工資是不會加的 是不是?
[00:13:51.600 --> 00:13:54.000]  減薪都會的 減薪
[00:13:54.000 --> 00:13:56.600]  減一個 兩個 做三個的事情
[00:13:56.600 --> 00:13:57.800]  做到你死 是不是?
[00:13:57.800 --> 00:13:58.800]  就是很大壓力的
[00:13:58.800 --> 00:13:59.800]  就是在這個時候
[00:13:59.800 --> 00:14:01.600]  要不要服事呢?
[00:14:01.600 --> 00:14:03.000]  我想彼此勉勵
[00:14:03.000 --> 00:14:03.800]  繼續努力服務
[00:14:03.800 --> 00:14:06.000]  因為這個城市需要我們
[00:14:06.000 --> 00:14:07.400]  這個城市 這些人
[00:14:07.400 --> 00:14:08.600]  那些病的人
[00:14:08.600 --> 00:14:11.200]  好像那個陀輩18年的被捆綁的
[00:14:11.200 --> 00:14:12.800]  他需要耶穌趕鬼
[00:14:12.800 --> 00:14:15.800]  在靈界裡面奉耶穌就釋放他
[00:14:15.800 --> 00:14:19.800]  他有病的 被病的核製住的
[00:14:19.800 --> 00:14:21.800]  要得醫治
[00:14:21.800 --> 00:14:24.400]  我就想起我們之前
[00:14:24.400 --> 00:14:28.400]  最早的就是土家環的火災
[00:14:28.400 --> 00:14:29.800]  塌樓事件
[00:14:29.800 --> 00:14:32.000]  是不是我們大家一起去祈禱
[00:14:32.000 --> 00:14:33.800]  祝福 是不是很好?
[00:14:33.800 --> 00:14:34.800]  我最記得有一幕
[00:14:34.800 --> 00:14:37.600]  就是我們站在那個偶像的前面
[00:14:37.600 --> 00:14:39.400]  我們在那個
[00:14:39.400 --> 00:14:42.400]  那些官員就站在馬路那裡
[00:14:42.400 --> 00:14:44.800]  那些防處那些人
[00:14:44.800 --> 00:14:47.800]  那些社工那些很多
[00:14:47.800 --> 00:14:48.600]  警察那些
[00:14:48.600 --> 00:14:49.600]  我們唱歌 你知道嗎?
[00:14:49.600 --> 00:14:50.400]  他們很開心
[00:14:50.400 --> 00:14:52.600]  馬上走來和我們握手
[00:14:52.600 --> 00:14:54.400]  他壓力大到不得了
[00:14:54.400 --> 00:14:55.400]  大家知道那時候很緊張
[00:14:55.400 --> 00:14:57.200]  一做錯什麼
[00:14:57.200 --> 00:14:59.800]  嘩 幾支槍指著他
[00:14:59.800 --> 00:15:02.200]  就是輿論 很多東西壓力
[00:15:02.200 --> 00:15:03.800]  很大壓力
[00:15:03.800 --> 00:15:04.400]  做得不好
[00:15:04.400 --> 00:15:07.600]  一會兒居民又說安排得不好等等
[00:15:07.600 --> 00:15:08.400]  這個城市需要嗎?
[00:15:08.400 --> 00:15:09.200]  需要
[00:15:09.200 --> 00:15:11.000]  連那些官員服事
[00:15:11.000 --> 00:15:13.000]  服事這個社區的人都需要
[00:15:13.000 --> 00:15:14.800]  連政府的人都需要
[00:15:14.800 --> 00:15:16.800]  他需要教會站出來
[00:15:16.800 --> 00:15:19.400]  我們真的覺得做得好 是不是?
[00:15:19.400 --> 00:15:21.600]  嘩 天梯戴著 好啊
[00:15:21.600 --> 00:15:23.800]  接著啟程村
[00:15:23.800 --> 00:15:25.000]  大家有沒有去?
[00:15:25.000 --> 00:15:25.800]  有的有去的
