
[00:00:00.000 --> 00:00:05.280]  今天我們要來向以利沙學習
[00:05:35.800 --> 00:05:37.760]  你最終要訓練人做什麼
[00:05:37.760 --> 00:05:39.840]  不只是跟隨他
[00:05:39.840 --> 00:05:42.840]  而是跟隨神
[00:05:42.840 --> 00:05:44.560]  所以當他見到
[00:05:44.560 --> 00:05:47.560]  其實當這個以利亞跟了他這麼多年
[00:05:47.560 --> 00:05:49.120]  知道這個任務
[00:05:49.120 --> 00:05:51.440]  承接這個先知任務是多麼艱鉅
[00:05:51.440 --> 00:05:52.440]  是怎樣艱鉅呢
[00:05:52.440 --> 00:05:53.920]  因爲你看到
[00:05:53.920 --> 00:05:55.680]  那時候他在那個年代
[00:05:55.680 --> 00:05:59.400]  夜洗別是怎樣去推崇
[00:05:59.400 --> 00:06:01.880]  巴力 崇拜巴力
[00:06:01.880 --> 00:06:03.360]  然後呢 偶像崇拜
[00:06:03.360 --> 00:06:05.880]  然後又追殺那些
[00:06:05.880 --> 00:06:09.720]  先知追殺那些敬畏神的人
[00:06:09.720 --> 00:06:11.760]  然後又很多假先知
[00:06:11.760 --> 00:06:13.440]  然後其實那時候
[00:06:13.440 --> 00:06:15.240]  不過以色列十個支派
[00:06:15.240 --> 00:06:18.360]  其實那些人基本上全部都拜了偶像
[00:06:18.360 --> 00:06:19.640]  所以你說
[00:06:19.640 --> 00:06:24.880]  要像師父那樣來對抗這些
[00:06:24.880 --> 00:06:26.960]  皇權 黑暗的勢力
[00:06:26.960 --> 00:06:28.640]  還要去行
[00:06:28.640 --> 00:06:30.920]  師父都行很多神蹟騎士
[00:06:30.920 --> 00:06:35.360]  其實你想想 我可能都退縮了
[00:06:35.360 --> 00:06:38.480]  不要搞了 我好像都不怎麼做到
[00:06:38.480 --> 00:06:40.840]  但是一個平凡的以利亞
[00:06:40.840 --> 00:06:44.200]  他就是這樣堅持來到去
[00:06:44.200 --> 00:06:45.120]  走下去
[00:06:45.120 --> 00:06:46.640]  什麼原因讓他走下去
[00:06:46.640 --> 00:06:48.680]  就是因爲他很清楚
[00:06:48.680 --> 00:06:49.920]  不是他自己的能力
[00:06:49.920 --> 00:06:52.400]  而是上帝對他的呼召
[00:06:52.400 --> 00:06:55.160]  上帝當日他知道他跟的
[00:06:55.160 --> 00:06:57.080]  當他那天去接受
[00:06:57.080 --> 00:06:59.240]  擺下自己的生活
[00:06:59.240 --> 00:07:02.600]  地上的一切來到去跟隨以利亞的時候
[00:07:02.600 --> 00:07:08.640]  他知道他不只是接受以利亞的邀請
[00:07:08.640 --> 00:07:10.680]  叫他去做一個先知
[00:07:10.680 --> 00:07:14.560]  而是他知道這是上帝的呼召
[00:07:14.560 --> 00:07:20.480]  叫他來承接他神的國的事情
[00:07:20.480 --> 00:07:24.000]  所以以利亞之所以能夠那麼堅定
[00:07:24.000 --> 00:07:25.640]  師父你說什麼我都是跟的
[00:07:25.640 --> 00:07:26.560]  除了跟你之外
[00:07:26.560 --> 00:07:28.400]  更加是因爲我不能夠揹負
[00:07:28.400 --> 00:07:33.320]  上帝在我生命裏的託付
[00:07:33.320 --> 00:07:34.480]  上帝將這件事
[00:07:34.480 --> 00:07:37.000]  他的國擺在了他的心裏面
[00:07:37.000 --> 00:07:39.160]  所以他怎麼都沒有退縮
[00:07:39.160 --> 00:07:40.800]  無論他遇到什麼環境
[00:07:40.800 --> 00:07:43.800]  現在直情知道師父要走
[00:07:43.800 --> 00:07:46.680]  他都說我要繼續走下去
[00:07:46.680 --> 00:07:48.560]  所以我會覺得
[00:07:48.560 --> 00:07:51.480]  以利亞真的很安樂
[00:07:51.480 --> 00:07:55.160]  你找一個接棒的人
[00:07:55.160 --> 00:07:59.200]  他真的能夠成全這個使命
[00:07:59.200 --> 00:08:01.480]  他不只是跟着你
[00:08:01.480 --> 00:08:03.560]  環境多惡劣
[00:08:03.560 --> 00:08:05.840]  師父都走了
[00:08:05.840 --> 00:08:11.560]  但他仍然堅持能夠走在神給他的託付裏面
[00:08:11.560 --> 00:08:14.720]  他看到的不是隻是以利亞要走
[00:08:14.720 --> 00:08:17.280]  他看到的不是師父不在
[00:08:17.280 --> 00:08:19.680]  他看到的是神給他的使命
[00:08:19.680 --> 00:08:23.080]  所以他堅持堅持要來到繼續走
[00:08:23.080 --> 00:08:25.800]  就像我們今天受師的樣子
[00:08:25.800 --> 00:08:27.520]  有什麼可以堅持
[00:08:27.520 --> 00:08:31.560]  有什麼可以令我們不停地繼續服侍
[00:08:31.560 --> 00:08:32.840]  不是因爲人
[00:08:32.840 --> 00:08:34.360]  是因爲神自己
[00:08:34.360 --> 00:08:37.280]  他跟隨的是神自己
[00:08:37.280 --> 00:08:39.880]  是跟隨以利亞跟隨的神
[00:08:39.880 --> 00:08:44.080]  他跟隨的是差遣以利亞的神
[00:08:44.080 --> 00:08:46.000]  所以他能夠一路走下去
[00:08:46.000 --> 00:08:49.680]  其實他堅定不移地跟隨
[00:08:49.680 --> 00:08:51.200]  焦點要在神那裏
[00:08:51.200 --> 00:08:51.880]  不在人那裏
[00:08:51.880 --> 00:08:53.880]  其實對我們都有很大的提醒
[00:08:53.880 --> 00:08:54.920]  特別是我自己
[00:08:54.920 --> 00:08:56.880]  當我一路去預備的時候
[00:08:56.880 --> 00:08:58.960]  我更加對自己有個提醒
[00:08:58.960 --> 00:09:03.480]  如果作爲一個牧者
[00:09:03.480 --> 00:09:05.520]  我帶領弟兄姊妹都很小心
[00:09:05.520 --> 00:09:09.080]  其實要有以利亞的心懷
[00:09:09.080 --> 00:09:11.480]  其實要將你牧養的人
[00:09:11.480 --> 00:09:14.360]  是帶去緊緊地跟隨誰
[00:09:14.360 --> 00:09:16.080]  是跟隨神
[00:09:16.080 --> 00:09:17.640]  不是跟隨我
[00:09:17.640 --> 00:09:18.880]  有時候我們都會說
[00:09:18.880 --> 00:09:20.760]  我叫你做事 你來聽我的話
[00:09:20.760 --> 00:09:23.560]  其實想真一點
[00:09:23.560 --> 00:09:26.840]  弟兄姊妹要跟隨的是神
[00:09:26.840 --> 00:09:28.760]  不是我
[00:09:28.760 --> 00:09:32.120]  所以我們經常要提醒自己
[00:09:32.120 --> 00:09:34.840]  我們要帶弟兄姊妹跟隨的
[00:09:34.840 --> 00:09:37.800]  亦都是神給教會的異象
[00:09:37.800 --> 00:09:39.360]  不是我自己的異象
[00:09:39.360 --> 00:09:40.760]  不是我自己的方法
[00:09:40.760 --> 00:09:43.120]  我要帶弟兄姊妹跟隨神
[00:09:43.120 --> 00:09:45.760]  以至到教會才能夠合一
[00:09:45.760 --> 00:09:49.160]  這就是神對我們今天的提醒
[00:09:49.160 --> 00:09:52.720]  另外 當我們看經文時
[00:09:52.720 --> 00:09:54.320]  裏面有說到
[00:09:54.320 --> 00:09:59.520]  當時有五十個先知門徒一起隨行
[00:09:59.520 --> 00:10:01.480]  不是隻有以利沙一個
[00:10:01.480 --> 00:10:02.600]  有幾十個人一起行
[00:10:02.600 --> 00:10:04.160]  但是行到最後
[00:10:04.160 --> 00:10:06.320]  其實只有以利沙一個
[00:10:06.320 --> 00:10:08.680]  是跟以利亞行到最終
[00:10:08.680 --> 00:10:10.400]  然後其他人是什麼呢
[00:10:10.400 --> 00:10:12.880]  其他人 聖經形容他們
[00:10:12.880 --> 00:10:18.520]  是站在河的對面遠遠觀看
[00:10:18.520 --> 00:10:21.200]  好像彭博特所說
[00:10:21.200 --> 00:10:23.400]  我們說這是世上
[00:10:23.400 --> 00:10:25.240]  信主的人都很多
[00:10:25.240 --> 00:10:28.480]  甚至很多人都自稱我們是主的門徒
[00:10:28.480 --> 00:10:31.400]  我們是先知
[00:10:31.400 --> 00:10:33.520]  但是走到最後
[00:10:33.520 --> 00:10:35.800]  真的能夠很清楚自己的抱負
[00:10:35.800 --> 00:10:38.120]  神給我們心裏的託付
[00:10:38.120 --> 00:10:40.400]  不管人的轉變 環境的轉變
[00:10:40.400 --> 00:10:43.120]  能夠堅持走到最後
[00:10:43.120 --> 00:10:44.520]  完成使命的
[00:10:44.520 --> 00:10:47.560]  其實是少數
[00:10:47.560 --> 00:10:49.080]  弟兄姊妹 你覺得呢
[00:10:49.080 --> 00:10:50.840]  你自己現在的狀況
[00:10:50.840 --> 00:10:55.160]  你會是站在遠遠地看着
[00:10:55.160 --> 00:10:57.200]  即是以利沙 以利亞那個
[00:10:57.200 --> 00:11:01.360]  還是你都是願意做以利沙呢
[00:11:01.360 --> 00:11:06.120]  或者你覺得我就是以利沙呢
[00:11:06.120 --> 00:11:09.640]  其實呢 我自己都有很多反省
[00:11:09.640 --> 00:11:10.800]  我都是在想
[00:11:10.800 --> 00:11:14.160]  究竟我不可以好像以利沙那樣
[00:11:14.160 --> 00:11:15.240]  其實呢 爲什麼呢
[00:11:15.240 --> 00:11:18.440]  因爲我想大家都聽過很多牧者
[00:11:18.440 --> 00:11:19.800]  和大家的分享
[00:11:19.800 --> 00:11:21.800]  因爲做一個傳道人
[00:11:21.800 --> 00:11:23.200]  其實都不是很容易
[00:11:23.200 --> 00:11:24.600]  當我進來做之後
[00:11:24.600 --> 00:11:26.440]  現在到現在17年了
[00:11:26.440 --> 00:11:30.040]  我就發覺原來這份所謂的侍奉
[00:11:30.040 --> 00:11:32.640]  功呢 就沒有我當初想象的
[00:11:32.640 --> 00:11:34.800]  我來服侍神啦
[00:11:34.800 --> 00:11:37.000]  我有這個抱負啦
[00:11:37.000 --> 00:11:39.280]  我就來擺上我自己的生命
[00:11:39.280 --> 00:11:41.240]  好像講得很偉大那樣
[00:11:41.240 --> 00:11:42.840]  其實當真的做下去的時候
[00:11:42.840 --> 00:11:46.600]  你發覺比外面的那份工作難做一百倍之餘
[00:11:46.600 --> 00:11:48.960]  那種人事呀 那種複雜呢
[00:11:48.960 --> 00:11:51.280]  其實呢 主啊
[00:11:51.280 --> 00:11:54.120]  即是天天都很難的
[00:11:54.120 --> 00:11:55.720]  真是不容易
[00:11:55.720 --> 00:11:57.160]  因爲我以前那份工作都不容易
[00:11:57.160 --> 00:11:59.640]  其實這份更艱難
[00:11:59.640 --> 00:12:03.200]  其實有很多人呢
[00:12:03.200 --> 00:12:04.840]  即是如果你在同福岸看下去
[00:12:04.840 --> 00:12:05.880]  都有很多頂子妹
[00:12:05.880 --> 00:12:07.960]  在同福岸一段日子
[00:12:07.960 --> 00:12:09.840]  你都會可能知道
[00:12:09.840 --> 00:12:12.680]  其實教會都經歷了很多事情
[00:12:12.680 --> 00:12:13.360]  是吧
[00:12:13.360 --> 00:12:15.240]  經歷了很多不同的動盪啦
[00:12:15.240 --> 00:12:16.840]  人事的變動啦
[00:12:16.840 --> 00:12:18.920]  真是很多很多的事情
[00:12:18.920 --> 00:12:20.920]  其實每一次
[00:12:20.920 --> 00:12:22.720]  都不容易過的
[00:12:22.720 --> 00:12:24.640]  但是呢 完了之後
[00:12:24.640 --> 00:12:25.920]  我的頂子妹就說
[00:12:25.920 --> 00:12:27.600]  哇 其實你看到那些人
[00:12:27.600 --> 00:12:29.400]  那麼多雞飛狗走啊
[00:12:29.400 --> 00:12:33.400]  你有沒有想過你都離場的
[00:12:33.400 --> 00:12:36.080]  你認爲我有沒有想過呢
[00:12:36.080 --> 00:12:38.440]  有啊 我真是大聲講得哭
[00:12:38.440 --> 00:12:40.880]  是 是有的
[00:12:40.880 --> 00:12:42.160]  沒有就真是騙你了
[00:12:42.160 --> 00:12:43.440]  爲什麼我有
[00:12:43.440 --> 00:12:45.520]  因爲我是一個普通的人來的
[00:12:45.520 --> 00:12:46.200]  是吧
[00:12:46.200 --> 00:12:47.360]  我有時候跟自己說
[00:12:47.360 --> 00:12:49.560]  啊 當我跟阿桑拉羅在那裏聊天
[00:12:49.560 --> 00:12:51.280]  我們是不是很傻呢
[00:12:51.280 --> 00:12:52.920]  即是派了兩份工
[00:12:52.920 --> 00:12:54.680]  即是進來同福堂
[00:12:54.680 --> 00:12:57.320]  還將雞蛋放在一個籃子裏面
[00:12:57.320 --> 00:12:58.840]  啊 真是是不是傻傻的呢
[00:12:58.840 --> 00:12:59.960]  在經歷這個時候
[00:12:59.960 --> 00:13:02.320]  然後我們有一個四字
[00:13:02.320 --> 00:13:04.120]  我們自己的真言
[00:13:04.120 --> 00:13:05.360]  就是我們經常說
[00:13:05.360 --> 00:13:07.240]  當我們遇到挫折的時候
[00:13:07.240 --> 00:13:08.000]  或者困難
[00:13:08.000 --> 00:13:09.520]  真是很煩啊
[00:13:09.520 --> 00:13:10.920]  然後我們就會說
[00:13:10.920 --> 00:13:15.240]  啊 主啊不如禰讓我們一起遠走高飛吧
[00:13:15.240 --> 00:13:17.200]  這個就是我們經常說
[00:13:17.200 --> 00:13:18.320]  我們一起進入大聖之後
[00:13:18.320 --> 00:13:20.400]  有沒有想遠走高飛啊
[00:13:20.400 --> 00:13:22.640]  其實真是經常想遠走高飛
[00:13:22.640 --> 00:13:25.240]  但是呢 當然
[00:13:25.240 --> 00:13:26.920]  每次我們這麼想
[00:13:26.920 --> 00:13:29.520]  其實這個不是一個輕易的決定
[00:13:29.520 --> 00:13:31.920]  我們都會想一想 問神
[00:13:31.920 --> 00:13:32.680]  哎呀 主啊
[00:13:32.680 --> 00:13:35.560]  其實是不是應該離開還是怎麼樣呢
[00:13:35.560 --> 00:13:37.360]  其實每次呢
[00:13:37.360 --> 00:13:38.800]  起碼到這一刻爲止
[00:13:38.800 --> 00:13:40.360]  神每次都提醒我們
[00:13:40.360 --> 00:13:41.640]  祂說你要記得
[00:13:41.640 --> 00:13:43.640]  當日你是用什麼來決定
[00:13:43.640 --> 00:13:46.480]  放下你自己的工作
[00:13:46.480 --> 00:13:48.920]  全時間來到這個教會去服侍
[00:13:48.920 --> 00:13:50.440]  你要記得
[00:13:50.440 --> 00:13:53.320]  你當日是怎樣做這個決定的
[00:13:53.320 --> 00:13:54.720]  那是不是爲了人呢
[00:13:54.720 --> 00:13:56.960]  是不是人家叫你進來做
[00:13:56.960 --> 00:13:59.400]  你爲了回應那個人呢
[00:13:59.400 --> 00:14:00.960]  還是你自己
[00:14:00.960 --> 00:14:01.800]  啊 我想
[00:14:01.800 --> 00:14:03.160]  我覺得我很有恩賜啊
[00:14:03.160 --> 00:14:04.560]  我要進來發揮啊
[00:14:04.560 --> 00:14:06.240]  是不是這樣呢
[00:14:06.240 --> 00:14:07.840]  其實到最終我們回想
[00:14:07.840 --> 00:14:09.240]  都不是
[00:14:09.240 --> 00:14:12.160]  今天我們想 爲什麼我們會在這裏
[00:14:12.160 --> 00:14:13.800]  是因爲神放在我們裏面
[00:14:13.800 --> 00:14:15.960]  福音的託付
[00:14:15.960 --> 00:14:18.720]  因爲我們是受過神恩惠的人
[00:14:18.720 --> 00:14:19.720]  我們知道呢
[00:14:19.720 --> 00:14:22.800]  那份救恩是多麼的好
[00:14:22.800 --> 00:14:24.080]  改變了我們的生命
[00:14:24.080 --> 00:14:25.360]  拯救了我們的生命
[00:14:25.360 --> 00:14:27.280]  所以我們很想
[00:14:27.280 --> 00:14:27.880]  主啊
[00:14:27.880 --> 00:14:30.360]  這個就是唯一人能夠得救
[00:14:30.360 --> 00:14:32.720]  能夠面對這個世界
[00:14:32.720 --> 00:14:34.120]  繼續走下去
[00:14:34.120 --> 00:14:35.240]  唯一的拯救
[00:14:35.240 --> 00:14:36.160]  唯一的道路
[00:14:36.160 --> 00:14:37.320]  所以我們很想
[00:14:37.320 --> 00:14:39.720]  將我們得到的
[00:14:39.720 --> 00:14:40.520]  告訴別人
[00:14:40.520 --> 00:14:41.200]  去分享
[00:14:41.200 --> 00:14:42.880]  這個全福音的使命
[00:14:42.880 --> 00:14:44.480]  另外就是
[00:14:44.480 --> 00:14:45.680]  神給我們
[00:14:45.680 --> 00:14:47.200]  對這個屬靈的家
[00:14:47.200 --> 00:14:48.240]  一份的愛
[00:14:48.240 --> 00:14:50.040]  那份要我們託付
[00:14:50.040 --> 00:14:51.400]  在這裏去服侍
[00:14:51.400 --> 00:14:52.240]  這裏的弟兄姊妹
[00:14:52.240 --> 00:14:53.960]  服侍這個神的家
[00:14:53.960 --> 00:14:56.160]  所以其實我們說
[00:14:56.160 --> 00:14:58.840]  哎 怎麼辦啊
[00:14:58.840 --> 00:14:59.640]  那好吧
[00:14:59.640 --> 00:15:01.640]  神禰既然有這個託付
[00:15:01.640 --> 00:15:02.960]  禰要幫助我們
[00:15:02.960 --> 00:15:04.800]  我們不是賴死不走
[00:15:04.800 --> 00:15:05.680]  而是
[00:15:05.680 --> 00:15:07.320]  當今天禰仍然將這個託付
[00:15:07.320 --> 00:15:09.160]  擺在我們心裏的時候
[00:15:09.160 --> 00:15:10.760]  求主幫助我們
[00:15:10.760 --> 00:15:12.160]  所以雖然經歷了
[00:15:12.160 --> 00:15:13.120]  很多不同的事情
[00:15:13.120 --> 00:15:14.080]  但是
[00:15:14.080 --> 00:15:17.120]  我們都一路堅持
[00:15:17.120 --> 00:15:18.440]  我們學的東西
[00:15:18.440 --> 00:15:19.560]  我們想學的東西
[00:15:19.560 --> 00:15:21.240]  不是說我們有多了不起
[00:15:21.240 --> 00:15:22.680]  而是我們想學習
[00:15:22.680 --> 00:15:23.840]  如何在
[00:15:23.840 --> 00:15:25.800]  走神的道路里面
[00:15:25.800 --> 00:15:27.480]  我們能夠按着
[00:15:27.480 --> 00:15:28.800]  一路一路
[00:15:28.800 --> 00:15:31.320]  是專注在神給我們生命
[00:15:31.320 --> 00:15:35.960]  託付那個負擔在我們心裏
[00:15:35.960 --> 00:15:37.560]  對神的國
[00:15:37.560 --> 00:15:39.160]  神的家的負擔
[00:15:39.160 --> 00:15:41.160]  然後我們學習
[00:15:41.160 --> 00:15:43.360]  不讓環境
[00:15:43.360 --> 00:15:45.600]  不讓周遭發生什麼事
[00:15:45.600 --> 00:15:47.320]  不讓人影響
[00:15:47.320 --> 00:15:50.360]  不讓消息影響我們
[00:15:50.360 --> 00:15:52.720]  而是專注專注專注
[00:15:52.720 --> 00:15:55.480]  在神給我們的負擔
[00:15:55.480 --> 00:15:56.840]  承擔的東西里面
[00:15:56.840 --> 00:15:58.640]  這個就是我們一路學習的
[00:15:58.640 --> 00:16:00.200]  我希望其實弟兄姊妹
[00:16:00.200 --> 00:16:03.040]  我們來到一個
[00:16:03.040 --> 00:16:04.680]  神的家的時候
[00:16:04.680 --> 00:16:07.200]  我們真的要學習
[00:16:07.200 --> 00:16:09.040]  因爲人始終很容易
[00:16:09.040 --> 00:16:12.400]  將人去偶像化
[00:16:12.400 --> 00:16:15.360]  其實外面有很多不同的人
[00:16:15.360 --> 00:16:16.760]  KOL
[00:16:16.760 --> 00:16:17.800]  權威
[00:16:17.800 --> 00:16:18.840]  其實我們都會
[00:16:18.840 --> 00:16:21.160]  甚至書靈的領袖
[00:16:21.160 --> 00:16:23.480]  我們都會有偶像化
[00:16:23.480 --> 00:16:24.760]  所以其實
[00:16:24.760 --> 00:16:26.000]  如果我們是看人
[00:16:26.000 --> 00:16:27.480]  跟人的時候
[00:16:27.480 --> 00:16:28.760]  這個人
[00:16:28.760 --> 00:16:29.960]  我不跟他不行
[00:16:29.960 --> 00:16:31.240]  沒了他好像
[00:16:31.240 --> 00:16:32.720]  連神都不在了
[00:16:32.720 --> 00:16:35.280]  其實真的要小心
[00:16:35.280 --> 00:16:36.240]  我們都很盼望
[00:16:36.240 --> 00:16:37.840]  我們不會是這樣
[00:16:37.840 --> 00:16:38.840]  也都是當
[00:16:38.840 --> 00:16:39.400]  有一天
[00:16:39.400 --> 00:16:41.000]  當我們自己來到
[00:16:41.000 --> 00:16:43.280]  退落裏的時候
[00:16:43.280 --> 00:16:44.600]  我們真的很盼望
[00:16:44.600 --> 00:16:46.320]  其實到了現在的年紀
[00:16:46.320 --> 00:16:47.400]  服事了這麼多年
[00:16:47.400 --> 00:16:47.960]  我們都會想
[00:16:47.960 --> 00:16:49.840]  其實這個是時候叫神
[00:16:49.840 --> 00:16:51.160]  祈禱神
[00:16:51.160 --> 00:16:53.120]  興起新一代的時候
[00:16:53.120 --> 00:16:55.320]  興起新一代來到接班的時候
[00:16:55.320 --> 00:16:56.240]  我們的祈禱
[00:16:56.240 --> 00:16:56.960]  是不是說
[00:16:56.960 --> 00:16:57.520]  神啊
