
[00:00:00.000 --> 00:00:04.000]  今日希望能夠講到祖先的問題
[00:01:59.000 --> 00:02:03.000]  來到和我之間有一個關係在那裡
[00:02:03.000 --> 00:02:06.000]  而這些不滅的觀念
[00:02:06.000 --> 00:02:07.000]  或者永恆的觀念
[00:02:07.000 --> 00:02:11.000]  是人裡面不自覺所追求的宗教問題
[00:02:11.000 --> 00:02:13.000]  從祖先裡面那裡
[00:02:13.000 --> 00:02:15.000]  已經有這個含義在那裡
[00:02:15.000 --> 00:02:18.000]  所以你說你祖宗是死了
[00:02:18.000 --> 00:02:19.000]  沒有啊
[00:02:19.000 --> 00:02:20.000]  他死了 我用上香給他的
[00:02:20.000 --> 00:02:21.000]  不會滅的
[00:02:22.000 --> 00:02:25.000]  另外第三個很重要的含義
[00:02:25.000 --> 00:02:30.000]  就是參與者那裡
[00:02:30.000 --> 00:02:31.000]  參與者似乎是
[00:02:31.000 --> 00:02:33.000]  當他這樣參與
[00:02:33.000 --> 00:02:35.000]  對祖宗敬拜的時候
[00:02:35.000 --> 00:02:36.000]  他自己和自己都說了一些話
[00:02:36.000 --> 00:02:37.000]  將來我死了
[00:02:37.000 --> 00:02:39.000]  我離開了這個現實世界
[00:02:39.000 --> 00:02:41.000]  我都和他們在那裡
[00:02:41.000 --> 00:02:42.000]  換句話說
[00:02:42.000 --> 00:02:45.000]  是人對永恆的追求的一些東西
[00:02:45.000 --> 00:02:47.000]  永恆
[00:02:47.000 --> 00:02:49.000]  一個quest for eternity
[00:02:49.000 --> 00:02:50.000]  永恆的追求
[00:02:50.000 --> 00:02:52.000]  我看到祖宗的時候
[00:02:52.000 --> 00:02:53.000]  不自覺地說
[00:02:53.000 --> 00:02:54.000]  將來我都會在那裡
[00:02:54.000 --> 00:02:56.000]  所以很多時候老人家
[00:02:56.000 --> 00:02:57.000]  是不可以不拜的
[00:02:57.000 --> 00:02:58.000]  因為如果我死了之後
[00:02:58.000 --> 00:02:59.000]  這班人不燒香給我
[00:02:59.000 --> 00:03:00.000]  我死了 我沒得吃了
[00:03:00.000 --> 00:03:01.000]  已經他解釋了
[00:03:01.000 --> 00:03:03.000]  將來他會有一個永恆的生命
[00:03:03.000 --> 00:03:05.000]  而這個生命是靠這班人供養他的
[00:03:05.000 --> 00:03:07.000]  所以我現在供養給事前那個人
[00:03:07.000 --> 00:03:09.000]  希望後面的人供養我
[00:03:09.000 --> 00:03:10.000]  一個永恆的觀念
[00:03:10.000 --> 00:03:12.000]  或者他說
[00:03:12.000 --> 00:03:14.000]  很簡單一個拜祖先的行為
[00:03:14.000 --> 00:03:17.000]  其實會包含整個生命的
[00:03:17.000 --> 00:03:18.000]  很深奧的問題
[00:03:18.000 --> 00:03:20.000]  就是我的來源
[00:03:20.000 --> 00:03:21.000]  我的來源在哪裡
[00:03:21.000 --> 00:03:22.000]  我要紀念
[00:03:22.000 --> 00:03:26.000]  靈魂的不滅性在那裡
[00:03:26.000 --> 00:03:28.000]  好像以前祖先沒有死
[00:03:28.000 --> 00:03:29.000]  沒有不見
[00:03:29.000 --> 00:03:31.000]  還有我將來的去向也是
[00:03:31.000 --> 00:03:32.000]  我就好像那些祖先將來
[00:03:32.000 --> 00:03:34.000]  我會在那裡
[00:03:34.000 --> 00:03:36.000]  我會追求一些永恆的問題
[00:03:36.000 --> 00:03:37.000]  如果一個拜祖先
[00:03:37.000 --> 00:03:39.000]  絕對不會說
[00:03:39.000 --> 00:03:41.000]  我死了就沒事了
[00:03:41.000 --> 00:03:42.000]  絕對不會
[00:03:42.000 --> 00:03:43.000]  因為如果是這樣
[00:03:43.000 --> 00:03:44.000]  他都不會拜
[00:03:44.000 --> 00:03:45.000]  或者他說
[00:03:45.000 --> 00:03:46.000]  他將他很多心裡面
[00:03:46.000 --> 00:03:48.000]  很長很深的宗教問題
[00:03:48.000 --> 00:03:49.000]  是投射了
[00:03:49.000 --> 00:03:50.000]  或者正常一點
[00:03:50.000 --> 00:03:52.000]  小小的行動表達出來
[00:03:52.000 --> 00:03:54.000]  背後的涵義就是這樣
[00:03:54.000 --> 00:03:56.000]  而在那個
[00:03:56.000 --> 00:03:58.000]  所謂敬祖那裡
[00:03:58.000 --> 00:03:59.000]  或者拜祖那裡
[00:03:59.000 --> 00:04:00.000]  似乎
[00:04:00.000 --> 00:04:02.000]  也都是希望這樣做的時候
[00:04:02.000 --> 00:04:03.000]  有兩道
[00:04:03.000 --> 00:04:04.000]  一道就是說
[00:04:04.000 --> 00:04:05.000]  祖宗可以保佑我們
[00:04:05.000 --> 00:04:07.000]  這個是積極的方面
[00:04:07.000 --> 00:04:08.000]  另外一方面
[00:04:08.000 --> 00:04:09.000]  消極的方面
[00:04:09.000 --> 00:04:10.000]  當我是這樣拜的時候
[00:04:10.000 --> 00:04:11.000]  祖宗或者那些東西
[00:04:11.000 --> 00:04:13.000]  不要搞擾著我
[00:04:15.000 --> 00:04:17.000]  那個茅崗關是多麼複雜
[00:04:17.000 --> 00:04:18.000]  一方面
[00:04:18.000 --> 00:04:19.000]  似乎祂可以幫到我們
[00:04:19.000 --> 00:04:22.000]  隱蔽我們的子孫那些
[00:04:22.000 --> 00:04:23.000]  另外一方面
[00:04:23.000 --> 00:04:24.000]  如果那些祖宗
[00:04:24.000 --> 00:04:25.000]  你不服侍得好的時候
[00:04:25.000 --> 00:04:27.000]  祂可能會搞一下你這樣
[00:04:27.000 --> 00:04:28.000]  搞一下你那樣
[00:04:28.000 --> 00:04:29.000]  如果你不孝
[00:04:29.000 --> 00:04:30.000]  你又會出街
[00:04:30.000 --> 00:04:31.000]  我兒子病了一頓那些
[00:04:31.000 --> 00:04:33.000]  有兩方面
[00:04:33.000 --> 00:04:35.000]  也都不是完全說敬的
[00:04:35.000 --> 00:04:37.000]  有些是畏懼在那裡
[00:04:37.000 --> 00:04:38.000]  也都不是說完全求的
[00:04:38.000 --> 00:04:39.000]  有些是怕的
[00:04:39.000 --> 00:04:41.000]  買句怕什麼都有
[00:04:41.000 --> 00:04:44.000]  去到這裡的時候
[00:04:44.000 --> 00:04:47.000]  我稍微就講闊一點
[00:04:47.000 --> 00:04:48.000]  很多時候
[00:04:48.000 --> 00:04:50.000]  在家庭的拜祭裡面
[00:04:50.000 --> 00:04:52.000]  除了祖宗之外
[00:04:52.000 --> 00:04:55.000]  都同時牽涉有兩個很重要的神明
[00:04:55.000 --> 00:04:56.000]  一個就是祖君
[00:04:56.000 --> 00:04:58.000]  一個就是土地
[00:04:58.000 --> 00:05:00.000]  這兩個差不多每間家裡都有一個祖頭
[00:05:00.000 --> 00:05:02.000]  裡面有祖君
[00:05:02.000 --> 00:05:04.000]  年尾的時候要送祖
[00:05:04.000 --> 00:05:05.000]  土地
[00:05:05.000 --> 00:05:06.000]  年頭年尾要
[00:05:06.000 --> 00:05:08.000]  或者過時過節都要預備一些東西
[00:05:08.000 --> 00:05:13.000]  一方面有祖宗
[00:05:13.000 --> 00:05:15.000]  另一方面就有土地
[00:05:15.000 --> 00:05:16.000]  那些東西
[00:05:16.000 --> 00:05:17.000]  另外有時候有些特別節期
[00:05:17.000 --> 00:05:18.000]  就多一些觀音
[00:05:18.000 --> 00:05:19.000]  什麼事
[00:05:19.000 --> 00:05:20.000]  有時候不同的供奉
[00:05:20.000 --> 00:05:24.000]  那裡牽涉了一大堆的諸天神佛
[00:05:24.000 --> 00:05:25.000]  如果我們很簡單
[00:05:25.000 --> 00:05:27.000]  將它分類的名字來說
[00:05:27.000 --> 00:05:29.000]  其實都很容易說
[00:05:29.000 --> 00:05:33.000]  如果是說到鬼
[00:05:33.000 --> 00:05:36.000]  鬼通常那個意念是不好的東西
[00:05:36.000 --> 00:05:38.000]  拜鬼節的時候
[00:05:38.000 --> 00:05:41.000]  就會在街上弄一些芽菜給它
[00:05:41.000 --> 00:05:42.000]  鬼那些通常不是好的
[00:05:42.000 --> 00:05:47.000]  祖宗那些靈通常是忠誠的
[00:05:47.000 --> 00:05:48.000]  它可以幫到我
[00:05:48.000 --> 00:05:49.000]  但如果你不對它好
[00:05:49.000 --> 00:05:50.000]  它又會搞到我
[00:05:50.000 --> 00:05:51.000]  忠誠的
[00:05:51.000 --> 00:05:54.000]  魂通常是指那些
[00:05:54.000 --> 00:05:56.000]  是還沒有歸宿的靈魂
[00:05:56.000 --> 00:05:58.000]  那些遊行夜鬼
[00:05:58.000 --> 00:05:59.000]  飄來飄去
[00:05:59.000 --> 00:06:01.000]  往死城裡面進不來
[00:06:01.000 --> 00:06:02.000]  出來要找替身
[00:06:02.000 --> 00:06:05.000]  很多這些魂的鬼魂
[00:06:05.000 --> 00:06:07.000]  如果是比較積極的那些
[00:06:07.000 --> 00:06:08.000]  有什麼呢
[00:06:08.000 --> 00:06:09.000]  神仙精佛性
[00:06:09.000 --> 00:06:11.000]  每樣都有些不同的
[00:06:11.000 --> 00:06:14.000]  神可能指玉皇大帝那些叫神
[00:06:14.000 --> 00:06:15.000]  仙就比較清高一點
[00:06:15.000 --> 00:06:16.000]  太上老君
[00:06:16.000 --> 00:06:17.000]  阿伯仙那些
[00:06:17.000 --> 00:06:20.000]  如果精就往往是指動物轉化
[00:06:20.000 --> 00:06:22.000]  那些狐狸精
[00:06:22.000 --> 00:06:23.000]  佛呢
[00:06:23.000 --> 00:06:25.000]  佛當然是另外一些的東西
[00:06:25.000 --> 00:06:28.000]  佛是指佛家裡面比較重義命
[00:06:28.000 --> 00:06:30.000]  性就往往是
[00:06:30.000 --> 00:06:33.000]  未曾到神仙的境界那些
[00:06:33.000 --> 00:06:34.000]  孔子是聖人
[00:06:34.000 --> 00:06:37.000]  不過往往很多時候都很難分辨
[00:06:37.000 --> 00:06:40.000]  它中間那個範疇是怎樣劃分
[00:06:40.000 --> 00:06:41.000]  就比較難一點
[00:06:41.000 --> 00:06:43.000]  但有很多不同的類型
[00:06:43.000 --> 00:06:44.000]  而很多不同的類型
[00:06:44.000 --> 00:06:46.000]  在家庭的祭祀裡面
[00:06:46.000 --> 00:06:48.000]  往往都有一部分出現
[00:06:48.000 --> 00:06:49.000]  好像說拜祖宗的話
[00:06:49.000 --> 00:06:50.000]  拜祖先的話
[00:06:50.000 --> 00:06:51.000]  那就是祖宗
[00:06:51.000 --> 00:06:53.000]  也是鬼節的時候弄一些鬼
[00:06:53.000 --> 00:06:55.000]  差不多的時候
[00:06:55.000 --> 00:06:56.000]  如果是超度那些
[00:06:56.000 --> 00:06:57.000]  超度那些亡魂
[00:06:57.000 --> 00:06:58.000]  不是超度鬼
[00:06:58.000 --> 00:06:59.000]  不是超度鬼
[00:06:59.000 --> 00:07:00.000]  超度那些亡魂
[00:07:00.000 --> 00:07:02.000]  如果是什麼佛誕神誕的時候
[00:07:02.000 --> 00:07:03.000]  神神佛佛
[00:07:03.000 --> 00:07:05.000]  仙仙怪怪什麼都來
[00:07:08.000 --> 00:07:10.000]  但最多那些
[00:07:10.000 --> 00:07:11.000]  最多的
[00:07:11.000 --> 00:07:12.000]  通常我們見得到
[00:07:12.000 --> 00:07:17.000]  都是走不開祖先土地和祖君那些
[00:07:17.000 --> 00:07:18.000]  我們發覺
[00:07:18.000 --> 00:07:23.000]  似乎那裡都有一些投射在那裡
[00:07:23.000 --> 00:07:24.000]  土地似乎就是
[00:07:24.000 --> 00:07:28.000]  地位是好像那些地寶那樣
[00:07:28.000 --> 00:07:31.000]  要蹲在門口那裡
[00:07:31.000 --> 00:07:35.000]  似乎就從那些
[00:07:35.000 --> 00:07:37.000]  或者我這樣說
[00:07:37.000 --> 00:07:40.000]  很多時候
[00:07:40.000 --> 00:07:43.000]  那些拜的土地
[00:07:43.000 --> 00:07:45.000]  什麼都好
[00:07:45.000 --> 00:07:47.000]  它那個拜祭裡面
[00:07:47.000 --> 00:07:49.000]  不是每個人都一樣
[00:07:49.000 --> 00:07:53.000]  似乎那個神明和人間的關係而有分別
[00:07:53.000 --> 00:07:55.000]  每個人程度不同
[00:07:55.000 --> 00:07:57.000]  我舉一個例子
[00:07:57.000 --> 00:07:59.000]  那些神佛
[00:07:59.000 --> 00:08:01.000]  那些神佛在人間宗教
[00:08:01.000 --> 00:08:02.000]  或者一般人的角度
[00:08:02.000 --> 00:08:04.000]  是有不同的關係
[00:08:04.000 --> 00:08:05.000]  舉個例子
[00:08:05.000 --> 00:08:07.000]  如果是拜祖宗的話
[00:08:07.000 --> 00:08:08.000]  祖先的話
[00:08:08.000 --> 00:08:13.000]  那些拜祭就要
[00:08:13.000 --> 00:08:15.000]  就要擺在桌子上
[00:08:15.000 --> 00:08:17.000]  擺在家裡
[00:08:17.000 --> 00:08:19.000]  那你問為什麼呢
[00:08:19.000 --> 00:08:20.000]  為什麼你拜祖先的時候
[00:08:20.000 --> 00:08:22.000]  不把那些放在門口呢
[00:08:22.000 --> 00:08:24.000]  祖先被你踢出門口
[00:08:24.000 --> 00:08:25.000]  祖先在家裡
[00:08:25.000 --> 00:08:27.000]  但為什麼你拜那些鬼節的時候
[00:08:27.000 --> 00:08:28.000]  一定在門口外面
[00:08:28.000 --> 00:08:30.000]  不可以在門邊
[00:08:30.000 --> 00:08:31.000]  或者在街口那些
[00:08:31.000 --> 00:08:32.000]  因為那些是乞丐
[00:08:32.000 --> 00:08:34.000]  那些不要貼近家裡
[00:08:34.000 --> 00:08:37.000]  而有些情形
[00:08:37.000 --> 00:08:39.000]  如果是拜祖君
[00:08:39.000 --> 00:08:41.000]  或者是拜土地
[00:08:41.000 --> 00:08:42.000]  特別是拜祖君
[00:08:42.000 --> 00:08:44.000]  就不可以自己桌子上
[00:08:44.000 --> 00:08:45.000]  要分開另一張桌子
[00:08:45.000 --> 00:08:46.000]  擺在那裡
[00:08:46.000 --> 00:08:47.000]  很有趣
[00:08:47.000 --> 00:08:49.000]  這件事就似乎有一個觀念
[00:08:49.000 --> 00:08:52.000]  那些人就好像警察
[00:08:52.000 --> 00:08:53.000]  那些警官一樣
[00:08:53.000 --> 00:08:54.000]  你敬他
[00:08:54.000 --> 00:08:55.000]  他有些權力
[00:08:55.000 --> 00:08:57.000]  但你又不想和他同桌吃飯
[00:08:57.000 --> 00:08:58.000]  要尊敬他
[00:08:58.000 --> 00:08:59.000]  給他另一張桌子
[00:08:59.000 --> 00:09:00.000]  分桌子
[00:09:00.000 --> 00:09:02.000]  那關係裡面就不同了
[00:09:02.000 --> 00:09:05.000]  還有擺在桌子上的東西
[00:09:05.000 --> 00:09:07.000]  都顯示有些關係不同
[00:09:07.000 --> 00:09:08.000]  很有趣
[00:09:08.000 --> 00:09:12.000]  如果是拜祭先人那些
[00:09:12.000 --> 00:09:14.000]  就是普通我們的飯菜
[00:09:14.000 --> 00:09:16.000]  不過好一些
[00:09:16.000 --> 00:09:18.000]  有豬肉 有雞
[00:09:18.000 --> 00:09:19.000]  那些東西在那裡
[00:09:19.000 --> 00:09:23.000]  而擺在桌子上
[00:09:23.000 --> 00:09:25.000]  那些食物就是一般我們所吃的
[00:09:25.000 --> 00:09:26.000]  但如果是拜祖君
[00:09:26.000 --> 00:09:27.000]  大家問他
[00:09:27.000 --> 00:09:29.000]  拜祖君還給什麼食物
[00:09:30.000 --> 00:09:34.000]  除了那塊片糖之外
[00:09:34.000 --> 00:09:36.000]  塞著他的嘴巴甜甜的
[00:09:36.000 --> 00:09:38.000]  說些好話之外
[00:09:38.000 --> 00:09:42.000]  我們發覺
[00:09:42.000 --> 00:09:44.000]  拜祖君有沒有人給他飯吃
[00:09:44.000 --> 00:09:48.000]  沒有吧
[00:09:48.000 --> 00:09:50.000]  為什麼拜祖君和
[00:09:50.000 --> 00:09:53.000]  其他人不給他飯吃呢
[00:09:53.000 --> 00:09:58.000]  如果是拜祖先人就給他飯吃呢
[00:09:58.000 --> 00:10:00.000]  還有拜祖君很多時候
[00:10:00.000 --> 00:10:03.000]  除了薄餐和片糖之外
[00:10:03.000 --> 00:10:06.000]  還加幾塊肉在那裡
[00:10:06.000 --> 00:10:07.000]  三五種肉
[00:10:07.000 --> 00:10:08.000]  幾塊大塊又不切
[00:10:08.000 --> 00:10:09.000]  這樣擺在那裡
[00:10:09.000 --> 00:10:11.000]  擺完當然自己切來吃
[00:10:11.000 --> 00:10:13.000]  很多時候去街買兩條叉燒
[00:10:13.000 --> 00:10:15.000]  擺完之後斬了自己吃
[00:10:15.000 --> 00:10:16.000]  但給他之前整條的
[00:10:16.000 --> 00:10:17.000]  又不放飯在那裡
[00:10:17.000 --> 00:10:18.000]  幾碟菜
[00:10:18.000 --> 00:10:19.000]  三碟四五碟擺在那裡
[00:10:19.000 --> 00:10:21.000]  加上片糖
[00:10:21.000 --> 00:10:27.000]  因為這個其實是一種投射
[00:10:27.000 --> 00:10:28.000]  投射就是
[00:10:28.000 --> 00:10:29.000]  祖君似乎是一些
[00:10:29.000 --> 00:10:31.000]  你不可以得罪得到的
[00:10:31.000 --> 00:10:33.000]  那些尼貓或者官
[00:10:33.000 --> 00:10:35.000]  官那樣
[00:10:35.000 --> 00:10:38.000]  你請他吃飯的時候
[00:10:38.000 --> 00:10:41.000]  如果是以前傳統的中國民間
[00:10:41.000 --> 00:10:42.000]  請那些尼貓吃飯
[00:10:42.000 --> 00:10:44.000]  或者那些牙門的人吃飯
[00:10:44.000 --> 00:10:46.000]  他不是真的給你吃飯
[00:10:46.000 --> 00:10:48.000]  你弄幾塊肉在那裡
[00:10:48.000 --> 00:10:49.000]  其實是送禮來的
[00:10:49.000 --> 00:10:51.000]  他只是拿走了
[00:10:51.000 --> 00:10:54.000]  所以你不擺飯給他吃
[00:10:54.000 --> 00:10:55.000]  那些是禮來的
[00:10:55.000 --> 00:10:57.000]  不是送禮不是飯來的
[00:10:57.000 --> 00:10:59.000]  你給他幾條叉燒
[00:10:59.000 --> 00:11:01.000]  他就知道是送禮來的
[00:11:01.000 --> 00:11:02.000]  他就拿走了
[00:11:02.000 --> 00:11:03.000]  同樣的觀念
[00:11:03.000 --> 00:11:05.000]  也是投射到祖君那裡
[00:11:05.000 --> 00:11:07.000]  以至擺祖君的時候
[00:11:07.000 --> 00:11:09.000]  就這樣幾塊肉在那裡
[00:11:09.000 --> 00:11:10.000]  大大擺
[00:11:10.000 --> 00:11:11.000]  駁餐在那裡
[00:11:11.000 --> 00:11:12.000]  就不擺飯
[00:11:12.000 --> 00:11:13.000]  因為那些是禮來的
[00:11:13.000 --> 00:11:14.000]  你不可能斬碎所有東西
[00:11:14.000 --> 00:11:16.000]  給一碗飯來做禮的
[00:11:16.000 --> 00:11:18.000]  也很奇怪
[00:11:18.000 --> 00:11:19.000]  擺祖君的時候
[00:11:19.000 --> 00:11:21.000]  就不擺筷子不擺碗
[00:11:21.000 --> 00:11:22.000]  也是這個意思
[00:11:22.000 --> 00:11:24.000]  但如果擺第二個祖先
[00:11:24.000 --> 00:11:25.000]  一定有筷子碗酒杯
[00:11:25.000 --> 00:11:26.000]  什麼都齊全
[00:11:26.000 --> 00:11:27.000]  整套在那裡
[00:11:27.000 --> 00:11:28.000]  雖然小一點
[00:11:28.000 --> 00:11:29.000]  膠杯都有
[00:11:29.000 --> 00:11:30.000]  但祖君沒有
[00:11:30.000 --> 00:11:31.000]  幾塊放在那裡
[00:11:31.000 --> 00:11:32.000]  他根本不是吃你的那餐
[00:11:32.000 --> 00:11:34.000]  他只是拿你那幾塊東西走
[00:11:34.000 --> 00:11:39.000]  如果是拜鬼
[00:11:39.000 --> 00:11:41.000]  或者是餓鬼
[00:11:41.000 --> 00:11:42.000]  鬼節的時候
[00:11:42.000 --> 00:11:43.000]  就丟在地上
[00:11:43.000 --> 00:11:44.000]  因為當他乞丐
[00:11:44.000 --> 00:11:45.000]  這樣擺在門口外
[00:11:45.000 --> 00:11:49.000]  也不會在前門
[00:11:49.000 --> 00:11:50.000]  在後門
[00:11:50.000 --> 00:11:52.000]  後門拿出去擺
[00:11:52.000 --> 00:11:53.000]  不要惹到前門那麼麻煩
[00:11:53.000 --> 00:11:55.000]  後門應該擺到
[00:11:55.000 --> 00:12:00.000]  從那些小小的擺設
[00:12:00.000 --> 00:12:01.000]  其實看得到
[00:12:01.000 --> 00:12:03.000]  那個關係在哪裡
[00:12:03.000 --> 00:12:04.000]  關係很重要
[00:12:04.000 --> 00:12:05.000]  不是一類個
[00:12:05.000 --> 00:12:06.000]  每一個有不同的
[00:12:06.000 --> 00:12:08.000]  後來我們發覺比較複雜一點
[00:12:08.000 --> 00:12:10.000]  像紙紮舖那些
[00:12:10.000 --> 00:12:11.000]  阿沈就懂了
[00:12:11.000 --> 00:12:12.000]  或者那些熟人很熟
[00:12:12.000 --> 00:12:13.000]  每一種的時候
[00:12:13.000 --> 00:12:15.000]  有不同的所謂配搭
[00:12:15.000 --> 00:12:16.000]  用什麼金
[00:12:16.000 --> 00:12:17.000]  用什麼銀
[00:12:17.000 --> 00:12:18.000]  用什麼紙紮
[00:12:18.000 --> 00:12:19.000]  每一樣都不同
[00:12:19.000 --> 00:12:20.000]  一年有幾十種
[00:12:20.000 --> 00:12:21.000]  他們真的很熟的東西
[00:12:21.000 --> 00:12:23.000]  之前就幫你整齊一套
[00:12:23.000 --> 00:12:24.000]  拜祖君又不同
[00:12:24.000 --> 00:12:26.000]  不同接財神
[00:12:26.000 --> 00:12:27.000]  又不同謝祖
[00:12:27.000 --> 00:12:28.000]  兩種不同的東西
[00:12:28.000 --> 00:12:31.000]  這裡也顯示了關係上的不同
[00:12:31.000 --> 00:12:34.000]  現在說回
[00:12:34.000 --> 00:12:36.000]  稍微說說這些關係的不同
[00:12:36.000 --> 00:12:38.000]  我稍微又說回祖先的問題
[00:12:38.000 --> 00:12:39.000]  剛才說到
[00:12:39.000 --> 00:12:40.000]  其實祖先的觀念
[00:12:40.000 --> 00:12:43.000]  是和人的追求永恆的觀念有關
[00:12:43.000 --> 00:12:44.000]  就像你說
[00:12:44.000 --> 00:12:45.000]  如果不讓他拜祖先
[00:12:45.000 --> 00:12:46.000]  或者你說他拜祖先
[00:12:46.000 --> 00:12:48.000]  這個行為是不恰當的時候
[00:12:48.000 --> 00:12:49.000]  其實你要首先解答了
[00:12:49.000 --> 00:12:52.000]  他對永恆那種追求是怎樣
[00:12:52.000 --> 00:12:54.000]  我在哪裡來的
[00:12:54.000 --> 00:12:56.000]  沒有祖先我哪裡來的
[00:12:56.000 --> 00:12:58.000]  根的問題很重要
[00:12:58.000 --> 00:12:59.000]  如果你不讓他拜的時候
[00:12:59.000 --> 00:13:01.000]  我祖先將來他們的
[00:13:01.000 --> 00:13:02.000]  現在是怎樣的
[00:13:02.000 --> 00:13:04.000]  你能不能解答給我
[00:13:04.000 --> 00:13:05.000]  我將來去了哪裡
[00:13:05.000 --> 00:13:07.000]  哪個燒香給我吃
[00:13:07.000 --> 00:13:10.000]  這些是很實際要解答的問題
[00:13:10.000 --> 00:13:11.000]  若果不是
[00:13:11.000 --> 00:13:12.000]  他的行動本身
[00:13:12.000 --> 00:13:15.000]  我們不可以說就這樣停止他
[00:13:15.000 --> 00:13:16.000]  而沒有補充給他
[00:13:16.000 --> 00:13:18.000]  如果不是抽離了他這裡
[00:13:18.000 --> 00:13:19.000]  他可能不知道怎樣生存
[00:13:19.000 --> 00:13:21.000]  整個人生的價值都沒有了
[00:13:21.000 --> 00:13:30.000]  再詳細說說祖先那裡
[00:13:30.000 --> 00:13:32.000]  如果他過世之後
[00:13:32.000 --> 00:13:35.000]  處理的問題
[00:13:35.000 --> 00:13:38.000]  任何一個人過世了
[00:13:38.000 --> 00:13:43.000]  處理問題都牽扯到整個做法
[00:13:43.000 --> 00:13:45.000]  我慢慢舉一些例子
[00:13:45.000 --> 00:13:47.000]  大家可能會明白一點
[00:13:48.000 --> 00:13:52.000]  若果一個人是我們的親人
[00:13:52.000 --> 00:13:54.000]  是長輩過世了
[00:13:54.000 --> 00:13:56.000]  他的葬禮裡面
[00:13:56.000 --> 00:13:59.000]  就會有尊敬的東西在那裡
[00:13:59.000 --> 00:14:02.000]  同時也有他自己家族裡面
[00:14:02.000 --> 00:14:03.000]  一定的地位在那裡
[00:14:03.000 --> 00:14:06.000]  若果是一個很不重要的人
[00:14:06.000 --> 00:14:08.000]  或者跟你完全沒有關係的人
[00:14:08.000 --> 00:14:10.000]  他過世了
[00:14:10.000 --> 00:14:13.000]  或者那個人的家族地位很小過世
[00:14:13.000 --> 00:14:15.000]  他得不到這麼風光的葬禮
[00:14:15.000 --> 00:14:17.000]  和地位完全不同
[00:14:17.000 --> 00:14:18.000]  雖然同一個人過世了
[00:14:18.000 --> 00:14:22.000]  葬禮裡面牽扯到很多關係上的問題
[00:14:22.000 --> 00:14:26.000]  關係上也牽扯到很多永恆性的問題
[00:14:26.000 --> 00:14:29.000]  如果繼續說下去
