
[00:00:00.000 --> 00:00:01.060]  在原文裡面
[00:04:45.100 --> 00:04:48.700]  可以為她做什麼呢?
[00:04:48.700 --> 00:04:50.340]  其實相同的說話
[00:04:50.340 --> 00:04:51.780]  在之前的故事裡面
[00:04:51.780 --> 00:04:53.100]  窮寡婦裡面
[00:04:53.100 --> 00:04:57.220]  神人以利沙一樣向那位窮寡婦問過相同的問題
[00:04:57.220 --> 00:05:00.580]  我可以為你做什麼呢?
[00:05:00.580 --> 00:05:03.940]  而這條問題就揭開了整個故事
[00:05:03.940 --> 00:05:05.940]  這個書店婦人的故事
[00:05:05.940 --> 00:05:07.940]  敘述的故事裡面
[00:05:07.940 --> 00:05:10.940]  一個很重要的開場白
[00:05:10.940 --> 00:05:13.340]  書店的婦人的人生
[00:05:13.340 --> 00:05:14.940]  就因為這一句話
[00:05:14.940 --> 00:05:18.420]  開始淘上了更豐富的食材
[00:05:18.420 --> 00:05:19.780]  所以弟兄姊妹
[00:05:19.780 --> 00:05:22.180]  我們要為別人走多一步
[00:05:22.180 --> 00:05:24.500]  我們要為別人做多一點事情
[00:05:24.500 --> 00:05:26.500]  其實我們要明白
[00:05:26.500 --> 00:05:28.500]  其實我們要知道
[00:05:28.500 --> 00:05:29.740]  多說一些事情
[00:05:29.740 --> 00:05:30.900]  或者做多一步
[00:05:30.900 --> 00:05:32.340]  為別人做多一件事
[00:05:32.340 --> 00:05:33.540]  其實沒有什麼壞的
[00:05:33.540 --> 00:05:34.740]  你看這個婦人
[00:05:34.740 --> 00:05:37.500]  其實她首先是發動這個心意
[00:05:37.500 --> 00:05:39.940]  然後神人以利沙
[00:05:39.940 --> 00:05:42.300]  才發出一個回報的心
[00:05:42.300 --> 00:05:43.540]  所以嚴格來說
[00:05:43.540 --> 00:05:44.620]  這位婦人
[00:05:44.620 --> 00:05:48.860]  帶動了以利沙這份為別人做一些事情的心
[00:05:48.860 --> 00:05:49.740]  弟兄姊妹
[00:05:49.740 --> 00:05:52.060]  今天你可以想像一下
[00:05:52.060 --> 00:05:55.900]  如果你去做這件事
[00:05:55.900 --> 00:05:57.740]  為別人做多一件事
[00:05:57.740 --> 00:06:01.260]  你想想有什麼可以為別人去做
[00:06:01.260 --> 00:06:03.500]  如果我們每一個人在教會裡面
[00:06:03.500 --> 00:06:05.900]  都能夠問同樣的問題
[00:06:05.900 --> 00:06:09.380]  你說我們的教會會變成怎樣呢?
[00:06:09.380 --> 00:06:11.500]  如果我們每一個人每一個月
[00:06:11.500 --> 00:06:14.780]  都能夠特別為一個人問這條問題
[00:06:14.780 --> 00:06:18.340]  我可以為那個人做些什麼的話
[00:06:18.340 --> 00:06:19.620]  我一定相信
[00:06:19.620 --> 00:06:22.100]  這間教會一定會發生很大的變化
[00:06:22.100 --> 00:06:23.620]  每一個人在生命裡面
[00:06:23.620 --> 00:06:25.500]  都會產生很大的改變
[00:06:25.500 --> 00:06:28.900]  因為我們都會開始慢慢經歷到神
[00:06:28.900 --> 00:06:30.500]  就是因為這一句話
[00:06:30.500 --> 00:06:32.500]  這位婦人開始
[00:06:32.500 --> 00:06:34.100]  這位婦人開始
[00:06:34.100 --> 00:06:36.500]  就經歷到上帝
[00:06:36.500 --> 00:06:38.500]  還有第三件事
[00:06:39.300 --> 00:06:42.940]  我們一定要觸及生命的關懷
[00:06:42.940 --> 00:06:46.220]  這位婦人知道自己的兒子已經死了之後
[00:06:46.220 --> 00:06:47.540]  她行動很迅速
[00:06:47.540 --> 00:06:49.740]  就趕緊去見先知以利沙
[00:06:49.740 --> 00:06:51.460]  所以當她的祖公問她
[00:06:51.460 --> 00:06:54.420]  「你平時不是在這段時間去見神人的」
[00:06:54.420 --> 00:06:55.940]  你記得這位婦人怎麼回答?
[00:06:55.940 --> 00:06:57.220]  她說「平安」
[00:06:57.220 --> 00:06:58.900]  「平安」的意思是「沒事」
[00:06:58.900 --> 00:07:01.940]  當這位婦人去到加密山的山腳的時候
[00:07:01.940 --> 00:07:03.940]  神人以利沙見到這位婦人
[00:07:03.940 --> 00:07:05.340]  於是二十六節的時候
[00:07:05.340 --> 00:07:07.900]  他就叫她的僕人下去問她安
[00:07:07.900 --> 00:07:11.260]  那個少年的僕人就代表了神人以利沙
[00:07:11.260 --> 00:07:14.220]  就去問這位婦人的安
[00:07:14.220 --> 00:07:16.940]  就問「你平不平安?」
[00:07:16.940 --> 00:07:18.220]  「你丈夫平不平安?」
[00:07:18.220 --> 00:07:19.420]  「孩子平不平安?」
[00:07:19.420 --> 00:07:21.140]  她的答法仍然是那個字
[00:07:21.140 --> 00:07:23.140]  「平安」就是「沒事」
[00:07:23.140 --> 00:07:25.300]  其實她不是說謊
[00:07:25.300 --> 00:07:28.180]  她只不過是想爭取更多的時間
[00:07:28.180 --> 00:07:30.820]  更快的時間去見到神人以利沙
[00:07:30.820 --> 00:07:32.140]  她不想去應酬
[00:07:32.140 --> 00:07:34.140]  她不想交代太多
[00:07:34.140 --> 00:07:37.020]  她見神人是她最需要的目的
[00:07:37.020 --> 00:07:39.660]  她希望快些去做到
[00:07:39.660 --> 00:07:41.180]  如果你留意第二十七節
[00:07:41.180 --> 00:07:43.020]  去到第二十九節
[00:07:43.020 --> 00:07:44.940]  由二十七節去到二十九節
[00:07:44.940 --> 00:07:46.820]  當她見到以利沙的時候
[00:07:46.820 --> 00:07:50.900]  她除了緊緊抓住神人以利沙的腳
[00:07:50.900 --> 00:07:52.180]  她就在這個時候
[00:07:52.180 --> 00:07:54.060]  年輕的僕人基哈西就認為
[00:07:54.060 --> 00:07:55.980]  這個婦人這樣做很不合體統
[00:07:55.980 --> 00:07:57.820]  所以就打算推開她
[00:07:57.820 --> 00:07:59.580]  就在這個時候四章二十七節
[00:07:59.580 --> 00:08:01.380]  神人就說「尤德卡」
[00:08:01.380 --> 00:08:03.220]  因為她心裏面愁煩惹禍
[00:08:03.220 --> 00:08:05.740]  說「向我隱瞞沒有指示我」
[00:08:05.740 --> 00:08:10.300]  有沒有留意「因為她心裏愁煩」這幾個字
[00:08:10.300 --> 00:08:11.700]  其實按照原文
[00:08:11.700 --> 00:08:12.940]  這裏應該翻譯為
[00:08:12.940 --> 00:08:17.900]  「因為她生命而有她的愁苦」
[00:08:17.900 --> 00:08:20.220]  「心」這個字其實意思是生命
[00:08:20.220 --> 00:08:21.660]  又或者是靈魂
[00:08:21.660 --> 00:08:24.420]  所以是一種影響整個人
[00:08:24.420 --> 00:08:26.540]  整個生命的愁煩
[00:08:26.540 --> 00:08:29.580]  影響一個人整個生命的苦惱
[00:08:29.580 --> 00:08:32.660]  可能以利沙自從認識這家人之後
[00:08:32.660 --> 00:08:34.620]  自從認識了這個婦人之後
[00:08:34.620 --> 00:08:36.540]  以利沙根本從來沒有見過
[00:08:36.540 --> 00:08:39.020]  這個婦人愁煩的那一面
[00:08:39.020 --> 00:08:42.820]  當然正如經文我們之前已經讀過
[00:08:42.820 --> 00:08:44.740]  這位婦人什麼都有
[00:08:44.740 --> 00:08:47.340]  而且她親口跟以利沙說
[00:08:47.340 --> 00:08:49.140]  「我不需要人幫」
[00:08:49.140 --> 00:08:50.500]  是她親口說過
[00:08:50.500 --> 00:08:52.460]  她覺得自己已經很知足
[00:08:52.460 --> 00:08:54.020]  已經很OK了
[00:08:54.020 --> 00:08:55.260]  她住的地方
[00:08:55.260 --> 00:08:56.460]  她所屬的村落
[00:08:56.460 --> 00:08:57.340]  她的朋友
[00:08:57.340 --> 00:08:58.260]  她的鄰居
[00:08:58.260 --> 00:08:59.700]  甚至乎她的親戚
[00:08:59.700 --> 00:09:02.460]  都能夠提供足夠的照應
[00:09:02.460 --> 00:09:03.860]  足夠的保護
[00:09:03.860 --> 00:09:06.780]  不需要任何人的幫助
[00:09:06.780 --> 00:09:10.780]  更加不需要以利沙做些什麼
[00:09:10.780 --> 00:09:11.700]  想不到
[00:09:11.700 --> 00:09:13.940]  在她從來沒有想過的時間
[00:09:13.940 --> 00:09:16.460]  這位婦人竟然跑來找以利沙
[00:09:16.460 --> 00:09:18.140]  而且一直保持著
[00:09:18.140 --> 00:09:21.540]  我們都知道她之前一直保持著距離
[00:09:21.540 --> 00:09:22.900]  但是她突然之間
[00:09:22.900 --> 00:09:24.220]  一見到以利沙的時候
[00:09:24.220 --> 00:09:26.260]  就飛撲過去抱著她的腳
[00:09:26.260 --> 00:09:28.580]  以利沙在她人生以來
[00:09:28.580 --> 00:09:32.340]  都是第一次見到這位女人這樣做
[00:09:32.340 --> 00:09:35.180]  可想而知她讀到她的心
[00:09:35.180 --> 00:09:38.700]  原來受苦的滋味是這樣的
[00:09:38.700 --> 00:09:41.260]  以利沙從來都沒有讀到她的心
[00:09:41.260 --> 00:09:44.420]  因為這位婦人從來都沒有真正將她的心
[00:09:44.420 --> 00:09:46.740]  透過她的行動表達出來
[00:09:46.740 --> 00:09:47.940]  有時候
[00:09:47.940 --> 00:09:51.900]  當事人不需要親口說出她內心的問題
[00:09:51.900 --> 00:09:53.780]  當我們和那個人接觸的時候
[00:09:53.780 --> 00:09:55.100]  你從她的動作
[00:09:55.100 --> 00:09:56.100]  從她的行動
[00:09:56.100 --> 00:09:57.980]  從她的觀察的話
[00:09:57.980 --> 00:10:02.140]  你就會留意到她心裏面那個人是怎樣的
[00:10:02.140 --> 00:10:06.700]  以致我們能夠感受到她正在受的那種苦痛
[00:10:06.700 --> 00:10:08.460]  正在受的那種難過
[00:10:08.460 --> 00:10:11.100]  我們才能夠怎樣去為她安排
[00:10:11.100 --> 00:10:12.460]  怎樣去鼓勵她
[00:10:12.460 --> 00:10:15.980]  去年的時候我去聖地
[00:10:15.980 --> 00:10:18.300]  其中一個團友跌傷手
[00:10:18.300 --> 00:10:21.660]  你知道我們做團隊的領隊
[00:10:21.660 --> 00:10:24.540]  見到團友跌傷或者整傷或者病
[00:10:24.540 --> 00:10:25.660]  是最擔心的
[00:10:25.660 --> 00:10:27.860]  因為你不知道他會發生什麼事
[00:10:27.860 --> 00:10:30.180]  所以我就問他情況如何
[00:10:30.180 --> 00:10:31.140]  很關心他
[00:10:31.140 --> 00:10:33.380]  然後我就將他的情況
[00:10:33.380 --> 00:10:35.460]  立刻就問我們香港的一個朋友
[00:10:35.460 --> 00:10:36.220]  就是一個病人醫生
[00:10:36.220 --> 00:10:36.980]  我就問他
[00:10:36.980 --> 00:10:39.820]  我就說看看他的情況是怎麼樣
[00:10:39.820 --> 00:10:42.380]  然後他就說最好照一照這個照鏡
[00:10:42.380 --> 00:10:43.180]  照X-ray
[00:10:43.180 --> 00:10:44.500]  就會清楚一點
[00:10:44.500 --> 00:10:46.220]  然後我們很擔心
[00:10:46.220 --> 00:10:47.620]  我不知道他的感受是怎樣
[00:10:47.620 --> 00:10:50.380]  因為他分分鐘去不到再遠一點的地方
[00:10:50.380 --> 00:10:52.900]  就要立刻可能要回去另一個地方
[00:10:52.900 --> 00:10:54.740]  回到英國都未定
[00:10:54.740 --> 00:10:56.940]  所以我們都很擔心是怎麼樣
[00:10:56.940 --> 00:11:00.100]  因為他表達出他很想繼續行程
[00:11:00.100 --> 00:11:01.740]  但是如果繼續行程的時候
[00:11:01.740 --> 00:11:03.460]  他又會很辛苦
[00:11:03.460 --> 00:11:05.740]  其實坦白說
[00:11:05.740 --> 00:11:08.460]  當時的位置就在紅海那裡
[00:11:08.460 --> 00:11:09.820]  在紅海的邊
[00:11:09.820 --> 00:11:12.020]  就是為了我們這幾個姐妹
[00:11:12.020 --> 00:11:13.100]  我們幾個弟兄姐妹
[00:11:13.100 --> 00:11:14.420]  我們都是奔波
[00:11:14.420 --> 00:11:16.540]  我們都很想希望他達到他的夢想
[00:11:16.540 --> 00:11:17.420]  達成他的夢想
[00:11:17.420 --> 00:11:18.980]  能夠讓他繼續行程
[00:11:18.980 --> 00:11:21.620]  我自己連紅海都沒有去過水
[00:11:21.620 --> 00:11:22.940]  沒有碰過水
[00:11:22.940 --> 00:11:24.420]  我想他自己也是
[00:11:24.420 --> 00:11:26.180]  但是我們能夠完成的就是
[00:11:26.180 --> 00:11:28.500]  他幫到他繼續他的行程
[00:11:28.500 --> 00:11:30.820]  這就是一個很有意義的事情
[00:11:30.820 --> 00:11:33.180]  當我們知道別人有什麼需要的時候
[00:11:33.180 --> 00:11:35.220]  你為了要達成他的心願
[00:11:35.220 --> 00:11:36.940]  你就算犧牲你的時間
[00:11:36.940 --> 00:11:38.020]  都不重要的
[00:11:38.020 --> 00:11:39.980]  以利沙就是一個這樣的人
[00:11:39.980 --> 00:11:43.020]  他終於體會到他是這樣的情況
[00:11:43.020 --> 00:11:45.540]  現在他就希望解決這個問題
[00:11:45.540 --> 00:11:47.540]  還有第二件事
[00:11:47.540 --> 00:11:48.820]  作為神的人
[00:11:48.820 --> 00:11:50.100]  作為神來的人
[00:11:50.100 --> 00:11:52.740]  是必須祝福別人的生命
[00:11:52.740 --> 00:11:54.900]  是必須祝福別人的生命
[00:11:54.900 --> 00:11:56.140]  我想你留意這裡
[00:11:56.140 --> 00:11:58.780]  第一件事就是以利沙讓他的生命
[00:11:58.780 --> 00:12:01.540]  讓這個婦女的生命走得更遠
[00:12:01.540 --> 00:12:02.900]  走得更深
[00:12:02.900 --> 00:12:06.420]  四章第九節是整個敘述故事裡面
[00:12:06.420 --> 00:12:07.820]  最關鍵的所在
[00:12:07.820 --> 00:12:11.460]  也是這個書念婦人第一句開口說的話
[00:12:11.460 --> 00:12:13.900]  第四章第八節是作者說的
[00:12:13.900 --> 00:12:16.340]  對於這位接待以利沙的婦人
[00:12:16.340 --> 00:12:19.740]  她根本不知道神人以利沙的身份
[00:12:19.740 --> 00:12:21.780]  到了第四章第九節
[00:12:21.780 --> 00:12:23.140]  吃過幾次飯之後
[00:12:23.140 --> 00:12:24.860]  這位婦人終於都知道
[00:12:24.860 --> 00:12:28.780]  終於都知道古島以利沙是一個聖潔的神人
[00:12:28.780 --> 00:12:30.140]  她的第一句說話
[00:12:30.140 --> 00:12:31.340]  經文就告訴我們
[00:12:31.340 --> 00:12:33.420]  原來她看穿了以利沙
[00:12:33.420 --> 00:12:35.380]  就是來自神的神人
[00:12:35.380 --> 00:12:39.100]  可以說她是神來的猛男
[00:12:39.100 --> 00:12:40.940]  經文到了最後
[00:12:40.940 --> 00:12:42.900]  整個故事的結束
[00:12:42.900 --> 00:12:45.660]  當她的兒子從死裡復活之後
[00:12:45.660 --> 00:12:48.700]  經文從來沒有交代過
[00:12:48.700 --> 00:12:50.940]  經文從來沒有交代過
[00:12:50.940 --> 00:12:54.100]  這個婦女說過半句的說話
[00:12:54.100 --> 00:12:57.220]  反而經文故意強調了這個婦人行動
[00:12:57.220 --> 00:12:59.580]  她將自己的兒子抱在手上
[00:12:59.580 --> 00:13:01.580]  現在她從觀察上
[00:13:01.580 --> 00:13:02.780]  從生活裡
[00:13:02.780 --> 00:13:05.420]  推測得到以利沙是神人
[00:13:05.420 --> 00:13:06.620]  在經歷上
[00:13:06.620 --> 00:13:09.980]  是要去到結束整個故事之後
[00:13:09.980 --> 00:13:11.860]  在結束的時候
[00:13:11.860 --> 00:13:17.180]  當時的她已經再沒有挑戰神人以利沙的說話了
[00:13:17.180 --> 00:13:18.620]  留給讀者看到的
[00:13:18.620 --> 00:13:21.340]  就是她俯伏在神人以利沙的腳前
[00:13:21.340 --> 00:13:24.340]  而且她抱著神人以利沙
[00:13:24.340 --> 00:13:28.940]  她抱著神人以利沙應承諾的兒子
[00:13:28.940 --> 00:13:31.140]  將他從死裡復活
[00:13:31.140 --> 00:13:34.660]  現在她抱在手上的就是這個兒子
[00:13:34.660 --> 00:13:37.140]  她是死而復活的兒子
[00:13:37.140 --> 00:13:38.660]  活生生的兒子
[00:13:38.660 --> 00:13:40.660]  現在就在她手上
[00:13:40.660 --> 00:13:42.060]  沒有了這個兒子
[00:13:42.060 --> 00:13:43.940]  她根本經歷不了上帝
[00:13:43.940 --> 00:13:45.340]  你看不看到,弟兄姊妹?
[00:13:45.340 --> 00:13:46.700]  但更重要的是
[00:13:46.700 --> 00:13:47.980]  沒有了這個兒子的話
[00:13:47.980 --> 00:13:49.620]  她根本不知道
[00:13:49.620 --> 00:13:51.460]  應該說她根本經歷不了
[00:13:51.460 --> 00:13:56.340]  原來以利沙真的是來自神來的男人
[00:13:56.340 --> 00:13:58.100]  你讀不讀得到這個故事?
[00:13:58.100 --> 00:14:00.020]  沒錯,她在意識上知道
[00:14:00.020 --> 00:14:00.900]  這個是神人
[00:14:00.900 --> 00:14:01.660]  她知道的
[00:14:01.660 --> 00:14:03.780]  但是在故事結束的時候
[00:14:03.780 --> 00:14:07.340]  她才知道原來以色列真的有一個神人
[00:14:07.340 --> 00:14:08.420]  以利沙
[00:14:08.420 --> 00:14:10.740]  這個經歷
[00:14:10.740 --> 00:14:12.740]  這個主題
[00:14:12.740 --> 00:14:14.980]  其實就留到第五章
[00:14:14.980 --> 00:14:16.420]  乃蠻的故事
[00:14:16.420 --> 00:14:19.300]  就更清楚地讓我們看到
[00:14:19.300 --> 00:14:21.900]  以色列裡面有一個先知
[00:14:21.900 --> 00:14:24.060]  就是以利沙
[00:14:24.060 --> 00:14:26.260]  還有第二件事
[00:14:26.260 --> 00:14:28.940]  作為神人必須要祝福生命的
[00:14:28.940 --> 00:14:32.460]  就是要超越了一個雙倍的極限
[00:14:32.460 --> 00:14:35.060]  就是為這個女人超越了一個雙倍的極限
[00:14:35.060 --> 00:14:36.220]  為什麼我們這麼說呢?
[00:14:36.220 --> 00:14:39.020]  因為原來留意第十二到第十五節這裡
[00:14:39.020 --> 00:14:40.700]  十二到第十五節這裡
[00:14:40.700 --> 00:14:45.020]  神人以利沙真正說的話第一句在哪裡?
[00:14:45.020 --> 00:14:46.820]  就是在第十二節
[00:14:46.820 --> 00:14:47.700]  第十二節
[00:14:47.700 --> 00:14:50.820]  如果從第十二節一直讀到第十五節的時候
[00:14:50.820 --> 00:14:52.500]  以利沙所說的話
[00:14:52.500 --> 00:14:54.980]  全部都是向著她的僕人說的
[00:14:54.980 --> 00:14:55.940]  換句話說
[00:14:55.940 --> 00:14:57.580]  而且更加特別的就是
[00:14:57.580 --> 00:15:00.300]  聖經的作者通常都用婦人
[00:15:00.300 --> 00:15:03.060]  去稱呼這位大女人
[00:15:03.060 --> 00:15:04.500]  不過以利沙
[00:15:04.500 --> 00:15:07.780]  除了用女人這個「她」去表達之外
[00:15:07.780 --> 00:15:10.300]  有關這位婦人的事情之外
[00:15:10.300 --> 00:15:13.980]  才知道以利沙是唯一一個人
[00:15:13.980 --> 00:15:16.700]  用一個很特別的稱呼對於這個婦人
[00:15:16.700 --> 00:15:19.380]  就是「書唸」的婦人
[00:15:19.380 --> 00:15:21.420]  以利沙在這個故事裡面
[00:15:21.420 --> 00:15:24.180]  第一句記載下來的話就是
[00:15:24.180 --> 00:15:25.580]  叫她的僕人
[00:15:25.580 --> 00:15:27.860]  叫這個僕人來
[00:15:27.860 --> 00:15:29.620]  叫這個書唸婦人來
[00:15:29.620 --> 00:15:31.780]  「這」這個字很重要
[00:15:31.780 --> 00:15:34.340]  「這」這個字就好像廣東話的表達就是
[00:15:34.340 --> 00:15:36.300]  叫那個那個呢?那個
[00:15:36.300 --> 00:15:38.420]  就是叫那個女人來
[00:15:38.420 --> 00:15:39.380]  有沒有留意?
[00:15:39.380 --> 00:15:41.980]  「書唸婦人」這個表達
[00:15:41.980 --> 00:15:44.820]  在整段聖經裡面只出現了三次
[00:15:44.820 --> 00:15:48.300]  全部都是神人以利沙所說的
[00:15:48.300 --> 00:15:50.620]  他甚至沒有叫這個婦人的名字
