
[00:00:00.000 --> 00:00:02.500]  在正讀之前是同心來祈禱
[00:15:20.400 --> 00:15:23.400]  不是驚天動地的神蹟
[00:15:23.400 --> 00:15:26.400]  不是從天上打個雷下來
[00:15:26.400 --> 00:15:27.400]  砰一聲
[00:15:27.400 --> 00:15:31.400]  也不是突然間大熱天時
[00:15:31.400 --> 00:15:32.400]  就是六月
[00:15:32.400 --> 00:15:34.400]  去下雪這樣
[00:15:34.400 --> 00:15:36.400]  這麽奇幻
[00:15:36.400 --> 00:15:38.400]  這麽獨特的神蹟
[00:15:38.400 --> 00:15:40.400]  都是一些很平凡
[00:15:40.400 --> 00:15:41.400]  沒有什麼特別
[00:15:41.400 --> 00:15:44.400]  但是落在神的手中
[00:15:44.400 --> 00:15:49.400]  神能夠平凡裡面顯出不平凡
[00:15:49.400 --> 00:15:52.400]  摩西沒有返路運動
[00:15:52.400 --> 00:15:54.400]  沒有時光倒流
[00:15:54.400 --> 00:15:58.400]  摩西都不復當年之勇是事實
[00:15:58.400 --> 00:16:02.400]  在曠野牧羊世十年後
[00:16:02.400 --> 00:16:06.400]  但神仍然可以使用它
[00:16:06.400 --> 00:16:10.400]  承擔這個非凡的工作
[00:16:10.400 --> 00:16:12.400]  四章一到九節
[00:16:12.400 --> 00:16:14.400]  神去回應摩西問
[00:16:14.400 --> 00:16:17.400]  我是誰這個問題
[00:16:17.400 --> 00:16:18.400]  我是什麼人
[00:16:18.400 --> 00:16:20.400]  去懷疑自己的能力
[00:16:20.400 --> 00:16:23.400]  去縱然擁有埃及王子的身份
[00:16:23.400 --> 00:16:25.400]  學盡埃及人一切的學識
[00:16:25.400 --> 00:16:30.400]  都得不到同胞的認同
[00:16:30.400 --> 00:16:31.400]  被出賣
[00:16:31.400 --> 00:16:34.400]  而至今日流落在異地裡面
[00:16:34.400 --> 00:16:36.400]  寄居在岳父的家中
[00:16:36.400 --> 00:16:39.400]  幫岳父來看養
[00:16:39.400 --> 00:16:41.400]  現在這個無人的身份
[00:16:41.400 --> 00:16:42.400]  無權無勢
[00:16:42.400 --> 00:16:46.400]  憑什麼要以色列人相信
[00:16:46.400 --> 00:16:49.400]  透過打發他的證據
[00:16:49.400 --> 00:16:54.400]  讓他看到神能夠化腐朽為神奇
[00:16:54.400 --> 00:16:55.400]  表面起來
[00:16:55.400 --> 00:16:59.400]  牧羊人和埃及王子相距千里
[00:16:59.400 --> 00:17:01.400]  但是誰知道
[00:17:01.400 --> 00:17:03.400]  手裡面的醬
[00:17:03.400 --> 00:17:05.400]  這個手甚至河水
[00:17:05.400 --> 00:17:09.400]  落在神的手中竟然出現變異
[00:17:09.400 --> 00:17:12.400]  神能夠改變
[00:17:12.400 --> 00:17:15.400]  就好像平凡的食材
[00:17:15.400 --> 00:17:20.400]  落在手藝精巧的大廚手中
[00:17:20.400 --> 00:17:24.400]  一樣可以做出美味的佳餚
[00:17:24.400 --> 00:17:28.400]  還有一個具體的說法
[00:17:28.400 --> 00:17:31.400]  我就算去海味店
[00:17:31.400 --> 00:17:33.400]  買些鮑魚翅肚
[00:17:33.400 --> 00:17:36.400]  我煮都是漿糊
[00:17:36.400 --> 00:17:38.400]  再說一次
[00:17:38.400 --> 00:17:41.400]  我就算用一些名貴的食材
[00:17:41.400 --> 00:17:43.400]  鮑參翅肚我來煮
[00:17:43.400 --> 00:17:46.400]  我都是漿糊一碗
[00:17:46.400 --> 00:17:47.400]  一盤
[00:17:47.400 --> 00:17:49.400]  但是
[00:17:49.400 --> 00:17:53.400]  平凡的食材可能只是青菜
[00:17:53.400 --> 00:17:56.400]  豆腐
[00:17:56.400 --> 00:17:59.400]  可能是鮑魚
[00:17:59.400 --> 00:18:02.400]  在一個精巧的大廚手中
[00:18:02.400 --> 00:18:06.400]  可以做出美味的佳餚
[00:18:06.400 --> 00:18:09.400]  不是那個材料的本質
[00:18:09.400 --> 00:18:14.400]  決定了這個食物的好味
[00:18:14.400 --> 00:18:17.400]  或者是吸引
[00:18:17.400 --> 00:18:19.400]  大廚煮得怎麼樣
[00:18:19.400 --> 00:18:24.400]  都是更加重要
[00:18:24.400 --> 00:18:25.400]  同樣
[00:18:25.400 --> 00:18:29.400]  我們大多數都是平凡人
[00:18:29.400 --> 00:18:30.400]  我們沒有特異功能
[00:18:30.400 --> 00:18:34.400]  我們不會有什麼奇異的東西
[00:18:34.400 --> 00:18:36.400]  我們不像李嘉誠那麼有錢
[00:18:36.400 --> 00:18:38.400]  也不是宇宙最強
[00:18:38.400 --> 00:18:40.400]  能夠一個打十個
[00:18:40.400 --> 00:18:42.400]  更加不是有些高官那樣
[00:18:42.400 --> 00:18:46.400]  可以動用借幾百億的公帑
[00:18:46.400 --> 00:18:51.400]  但是我們願意回應
[00:18:51.400 --> 00:18:54.400]  神仍然可以讓我們這個不平凡的人
[00:18:54.400 --> 00:18:58.400]  可以活出一個不平凡的生活
[00:18:58.400 --> 00:19:00.400]  在神的手中
[00:19:00.400 --> 00:19:03.400]  我們有無限的可能
[00:19:03.400 --> 00:19:06.400]  我們可以成為神美好的傑作
[00:19:06.400 --> 00:19:10.400]  可以說在武林高手
[00:19:10.400 --> 00:19:14.400]  草木、飛花、戒繩、兵器
[00:19:14.400 --> 00:19:15.400]  不需要倚天屠龍
[00:19:15.400 --> 00:19:19.400]  都可以號令天下莫感不寵
[00:19:19.400 --> 00:19:22.400]  今天我們怎麼樣體現神的同在
[00:19:22.400 --> 00:19:24.400]  神現今來到去
[00:19:24.400 --> 00:19:28.400]  將什麼特別的事情指示我們
[00:19:28.400 --> 00:19:30.400]  它怎樣裝備你
[00:19:30.400 --> 00:19:33.400]  而你需要的是回應
[00:19:33.400 --> 00:19:35.400]  是什麼呢
[00:19:35.400 --> 00:19:37.400]  在過往我們生活裡面
[00:19:37.400 --> 00:19:40.400]  神有沒有來呼召過我們
[00:19:40.400 --> 00:19:43.400]  神在我們心中有沒有一個獨特的計劃
[00:19:43.400 --> 00:19:54.400]  我們來怎樣作出回應
[00:19:54.400 --> 00:19:55.400]  第二點
[00:19:55.400 --> 00:19:57.400]  從抗拒到順服
[00:19:57.400 --> 00:20:05.400]  摩西來接觸問神
[00:20:05.400 --> 00:20:08.400]  到第十三節
[00:20:08.400 --> 00:20:10.400]  摩西的說法就是
[00:20:10.400 --> 00:20:19.400]  我讀多一次
[00:20:19.400 --> 00:20:21.400]  到之後第十節
[00:20:21.400 --> 00:20:22.400]  他說主啊
[00:20:22.400 --> 00:20:26.400]  我數日不是能言的人
[00:20:26.400 --> 00:20:28.400]  就是我
[00:20:28.400 --> 00:20:31.400]  就是從你對僕人說話
[00:20:31.400 --> 00:20:33.400]  以後也是這樣
[00:20:33.400 --> 00:20:37.400]  我本是撮口笨舌的
[00:20:37.400 --> 00:20:40.400]  這是第四章第十節
[00:20:40.400 --> 00:20:42.400]  摩西的字典
