
[00:00:00.000 --> 00:00:01.680]  今天是專題的主人
[00:06:00.560 --> 00:06:01.600]  什麼叫愛情呢
[00:06:01.600 --> 00:06:02.280]  女孩
[00:06:02.280 --> 00:06:03.200]  媽媽第一樣教的
[00:06:03.200 --> 00:06:05.080]  最重要就是貞潔
[00:06:05.080 --> 00:06:06.400]  你結婚
[00:06:06.400 --> 00:06:08.800]  最重要是爲了傳宗接代
[00:06:08.800 --> 00:06:09.560]  是不是
[00:06:09.560 --> 00:06:11.360]  但是現在不是這麼說的
[00:06:11.360 --> 00:06:12.600]  她不理這些東西的
[00:06:12.600 --> 00:06:14.640]  最重要的是愛情大過天
[00:06:14.640 --> 00:06:16.560]  有拖拍就行了
[00:06:16.560 --> 00:06:17.600]  結不結婚呢
[00:06:17.600 --> 00:06:19.200]  她沒有想過
[00:06:19.200 --> 00:06:21.320]  另外我們小時候
[00:06:21.320 --> 00:06:23.400]  很認真地說起結婚這件事
[00:06:23.400 --> 00:06:24.280]  因爲我們要想
[00:06:24.280 --> 00:06:25.160]  嫁一個人
[00:06:25.160 --> 00:06:26.280]  就是一生一世
[00:06:26.280 --> 00:06:27.920]  至死不渝的了
[00:06:27.920 --> 00:06:29.520]  但是現在又不是這麼想的
[00:06:29.520 --> 00:06:32.640]  現在的人不在乎天長地久
[00:06:32.640 --> 00:06:34.920]  只在乎曾經擁有
[00:06:34.920 --> 00:06:36.600]  所以她那一刻覺得很愛
[00:06:36.600 --> 00:06:38.440]  她就把頭抬過去
[00:06:38.440 --> 00:06:39.680]  正因爲這樣
[00:06:39.680 --> 00:06:42.880]  我們小時候會想相愛拍拖
[00:06:42.880 --> 00:06:44.440]  都牽涉了兩個家庭
[00:06:44.440 --> 00:06:45.840]  家族的事
[00:06:45.840 --> 00:06:46.800]  所以經常都說
[00:06:46.800 --> 00:06:49.440]  你要上去看看你奶奶什麼樣子
[00:06:49.440 --> 00:06:51.680]  你才知道你怎麼和她相處
[00:06:51.680 --> 00:06:54.360]  數數有多少個姑奶
[00:06:54.360 --> 00:06:56.720]  我教給我自己幼十公主的
[00:06:56.720 --> 00:06:57.800]  我們這羣小朋友
[00:06:57.800 --> 00:06:59.320]  小時候小女孩聊天的時候
[00:06:59.320 --> 00:07:01.720]  哎呀我們可不可以找個姑二嫁
[00:07:01.720 --> 00:07:03.760]  因爲聽見姑奶兩個字
[00:07:03.760 --> 00:07:05.800]  就已經很害怕了
[00:07:05.800 --> 00:07:07.520]  但是現在你發現
[00:07:07.520 --> 00:07:10.200]  弟兄姊妹或者外面的人他們說拍拖
[00:07:10.200 --> 00:07:13.880]  他從來都不會理會男家或者女家的問題
[00:07:13.880 --> 00:07:15.960]  所以有時候我們當中有些年紀
[00:07:15.960 --> 00:07:17.960]  打算娶媳婦那些我們都明白的
[00:07:17.960 --> 00:07:21.840]  現在有很多時候都未必想回去探望奶奶
[00:07:21.840 --> 00:07:25.720]  所以大家的概念真是扎天共地的
[00:07:25.720 --> 00:07:27.120]  另外最重要的一件事
[00:07:27.120 --> 00:07:30.280]  就是關於兩夫妻之間很親密的關係
[00:07:30.280 --> 00:07:31.840]  以前我們會覺得
[00:07:31.840 --> 00:07:32.800]  我們的最好
[00:07:32.800 --> 00:07:33.520]  我們的第一次
[00:07:33.520 --> 00:07:36.160]  我們所有的東西都是爲了將來結婚
[00:07:36.160 --> 00:07:38.160]  是留給丈夫的
[00:07:38.160 --> 00:07:41.200]  愛和性是同一件事來的
[00:07:41.200 --> 00:07:42.280]  不會亂來的
[00:07:42.280 --> 00:07:44.080]  媽媽臨嫁的時候
[00:07:44.080 --> 00:07:45.800]  通常只會教一件事
[00:07:45.800 --> 00:07:47.400]  不是教性教育的
[00:07:47.400 --> 00:07:49.000]  就說
[00:07:49.000 --> 00:07:51.760]  夫妻牀頭打架
[00:07:51.760 --> 00:07:52.800]  是什麼
[00:07:52.800 --> 00:07:54.120]  牀美和
[00:07:54.120 --> 00:07:57.040]  無論如何你們都不應該分牀睡
[00:07:57.040 --> 00:08:00.200]  吵完架都要同一間牀睡
[00:08:00.200 --> 00:08:01.800]  但現在不是這樣說的
[00:08:01.800 --> 00:08:03.720]  現在很美麗的
[00:08:03.720 --> 00:08:06.920]  吹捧這個愛情是很高尚的
[00:08:06.920 --> 00:08:08.800]  他說愛是精神的
[00:08:08.800 --> 00:08:11.080]  和肉體沒有關係的
[00:08:11.080 --> 00:08:13.480]  如果這麼昇華就好了
[00:08:13.480 --> 00:08:16.440]  但他也會當它是另一個極端的
[00:08:16.440 --> 00:08:17.720]  既然沒有關係
[00:08:17.720 --> 00:08:20.520]  那就隨便1234567
[00:08:20.520 --> 00:08:22.760]  都可以和不同的人上牀
[00:08:22.760 --> 00:08:25.160]  這種靠feel的感覺
[00:08:25.160 --> 00:08:28.840]  和我們以前說的忠誠和責任
[00:08:28.840 --> 00:08:31.160]  是完全兩碼子的
[00:08:31.160 --> 00:08:33.280]  所以以前一提到婚愛情
[00:08:33.280 --> 00:08:34.000]  不用說了
[00:08:34.000 --> 00:08:35.200]  街頭巷尾
[00:08:35.200 --> 00:08:37.440]  差不多連一隻狗都會鄙視你
[00:08:37.440 --> 00:08:38.280]  是不是
[00:08:38.280 --> 00:08:40.440]  但現在不是這樣看的
[00:08:40.440 --> 00:08:43.680]  在電影裏經常吹捧的婚愛情
[00:08:43.680 --> 00:08:45.800]  很悽美的
[00:08:45.800 --> 00:08:48.120]  甚至近乎神聖的
[00:08:48.120 --> 00:08:50.000]  他對你這個男人
[00:08:50.000 --> 00:08:52.040]  多無條件的愛
[00:08:52.040 --> 00:08:54.520]  逢節日他讓路的
[00:08:54.520 --> 00:08:57.920]  自己很孤清地在家裏
[00:08:57.920 --> 00:08:59.600]  臺灣有個女孩
[00:08:59.600 --> 00:09:03.560]  我們覺得她的思緒有點民亂
[00:09:03.560 --> 00:09:06.320]  她們是以做小三爲榮的
[00:09:06.320 --> 00:09:08.160]  她們一心追求要做小三
[00:09:08.160 --> 00:09:09.120]  爲什麼
[00:09:09.120 --> 00:09:12.240]  因爲小三纔得到真愛
[00:09:12.240 --> 00:09:14.320]  你明不明白這是什麼道理
[00:09:14.320 --> 00:09:15.920]  大婆那個不是真愛
[00:09:15.920 --> 00:09:18.960]  我能夠她爲了納我做小三
[00:09:18.960 --> 00:09:21.320]  我就得到這個男人的真愛
[00:09:21.320 --> 00:09:22.480]  究竟
[00:09:22.480 --> 00:09:25.160]  我們今天面對着世界是這樣
[00:09:25.160 --> 00:09:26.440]  吹捧的時候
[00:09:26.440 --> 00:09:30.880]  我們本身基督徒的婚姻觀應該是怎麼樣的呢
[00:09:30.880 --> 00:09:33.720]  以前離婚那麼困難
[00:09:33.720 --> 00:09:37.480]  因爲大家面對着離婚是背了很多壓力
[00:09:37.480 --> 00:09:40.000]  所以都很審慎
[00:09:40.000 --> 00:09:43.040]  也因爲我們想着是一生一世的關係
[00:09:43.040 --> 00:09:45.760]  所以到要破裂的時候
[00:09:45.760 --> 00:09:47.360]  真是很痛的
[00:09:47.360 --> 00:09:49.440]  但是現在慢慢
[00:09:49.440 --> 00:09:52.320]  大家仁慈了或者社會壓力少了
[00:09:52.320 --> 00:09:54.120]  我們很習慣
[00:09:54.120 --> 00:09:55.600]  當一講離婚的時候
[00:09:55.600 --> 00:09:57.640]  大部分都是要去討論這個問題
[00:09:57.640 --> 00:09:59.200]  就是分身家
[00:09:59.200 --> 00:10:01.440]  所以什麼叫結婚什麼叫同居呢
[00:10:01.440 --> 00:10:03.920]  其實最簡單就是因爲財產
[00:10:03.920 --> 00:10:06.840]  是容易計算的
[00:10:06.840 --> 00:10:10.560]  我們小時候拍拖是以結婚爲目的的
[00:10:10.560 --> 00:10:12.760]  所以我們不會隨便拍拖
[00:10:12.760 --> 00:10:16.840]  都考慮過這個人有機會有可能在一起
[00:10:16.840 --> 00:10:20.400]  我們纔會真正開始我們的戀情
[00:10:20.400 --> 00:10:22.120]  當說要結婚的時候
[00:10:22.120 --> 00:10:26.280]  我們就已經是將自己完全的爲對方奉獻了
[00:10:26.280 --> 00:10:29.880]  但是現在這個世代講的是很個人的主義
[00:10:29.880 --> 00:10:31.960]  什麼都是在講自己享受
[00:10:31.960 --> 00:10:34.920]  所以他們經常都說愛自己愛自己
[00:10:34.920 --> 00:10:36.800]  甚至有些青年說不是啊
[00:10:36.800 --> 00:10:39.120]  聖經都叫我們愛人如己
[00:10:39.120 --> 00:10:41.360]  我們當然要先愛自己
[00:10:41.360 --> 00:10:42.360]  但是很坦白
[00:10:42.360 --> 00:10:44.760]  今天雖然不是講這方面的道
[00:10:44.760 --> 00:10:46.600]  但是聖經不是真的這麼說
[00:10:46.600 --> 00:10:48.400]  它叫我們愛人如己
[00:10:48.400 --> 00:10:50.320]  我們學習愛自己先
[00:10:50.320 --> 00:10:53.520]  目的是爲了懂得去愛其他人
[00:10:53.520 --> 00:10:56.560]  同一種吹捧的我們很自私
[00:10:56.560 --> 00:11:01.080]  什麼在講自己享受的提倡
[00:11:01.080 --> 00:11:03.080]  是完全是兩碼子事的
[00:11:03.080 --> 00:11:04.800]  所以跟旁邊那個說
[00:11:04.800 --> 00:11:08.320]  我們不是提倡自私的
[00:11:08.320 --> 00:11:12.760]  我們愛自己是爲了我們懂得怎麼去愛另外一個人而已
[00:11:12.760 --> 00:11:17.040]  在生理學裏面常常都會提一個叫做attachment theory
[00:11:17.040 --> 00:11:21.360]  這個是在講人與人之間有一種很依附的關係
[00:11:21.360 --> 00:11:22.680]  自我們出生的時候
[00:11:22.680 --> 00:11:24.880]  我們不知道爲什麼我們就已經學習
[00:11:24.880 --> 00:11:26.680]  要靠在一個人的身上
[00:11:26.680 --> 00:11:28.560]  靠着他來生存
[00:11:28.560 --> 00:11:32.840]  所以第一個照顧寶寶的照顧者是很重要的
[00:11:32.840 --> 00:11:35.200]  他能不能夠真的在這個人身上
[00:11:35.200 --> 00:11:38.400]  去感受到一個無條件的被愛
[00:11:38.400 --> 00:11:41.200]  以及覺得這個人是可以信任
[00:11:41.200 --> 00:11:43.600]  這種的關係如果建立得良好
[00:11:43.600 --> 00:11:47.400]  對於我們日後整個人的人際關係
[00:11:47.400 --> 00:11:50.600]  都有些決定性的影響
[00:11:50.600 --> 00:11:51.760]  所以你想一下
[00:11:51.760 --> 00:11:54.160]  寶寶這麼脆弱他什麼都不會做
[00:11:54.160 --> 00:11:57.800]  但是照顧他的人就無條件的愛他
[00:11:57.800 --> 00:11:59.920]  這種很想有一個人
[00:11:59.920 --> 00:12:04.160]  無條件的愛自己的慾望某種程度上來講
[00:12:04.160 --> 00:12:07.200]  好像我們人生裏面不同的片段
[00:12:07.200 --> 00:12:08.680]  其實我們都有
[00:12:08.680 --> 00:12:11.400]  所以爲什麼一去到我們在講
[00:12:11.400 --> 00:12:15.480]  我們需要找人愛和關注的時候
[00:12:15.480 --> 00:12:18.960]  現在這個世代就是一個巔峯期
[00:12:18.960 --> 00:12:20.160]  因爲人到癲
[00:12:20.160 --> 00:12:23.760]  我們24小時頭上都有個電話
[00:12:23.760 --> 00:12:26.280]  都有個虛擬的人可以關心你
[00:12:26.280 --> 00:12:27.960]  當這些應用程式出現的時候
[00:12:27.960 --> 00:12:30.240]  令到我們在互動裏面
[00:12:30.240 --> 00:12:32.360]  都發現了一個新的里程碑
[00:12:32.360 --> 00:12:33.480]  以前呢
[00:12:33.480 --> 00:12:36.200]  分愛情或者要離婚很簡單的
[00:12:36.200 --> 00:12:39.800]  通常都是發現對方可能同一個女人
[00:12:39.800 --> 00:12:41.800]  出出入入又被人拍到照
[00:12:41.800 --> 00:12:43.960]  捉姦在牀這些位置
[00:12:43.960 --> 00:12:46.160]  現在很多時候在
[00:12:46.160 --> 00:12:48.760]  婚姻互動裏面面臨很大的困難
[00:12:48.760 --> 00:12:51.120]  是找不到那隻狐狸精的
[00:12:51.120 --> 00:12:53.800]  沒有女主角或者沒有男主角的
[00:12:53.800 --> 00:12:56.680]  往往很多時候另一半發瘋發狂
[00:12:56.680 --> 00:12:59.440]  他只是找到WhatsApp
[00:12:59.440 --> 00:13:00.400]  你明白嗎
[00:13:00.400 --> 00:13:02.600]  在WhatsApp裏面這個世界很恐怖的
[00:13:02.600 --> 00:13:04.760]  他見到很多很多的圖畫
[00:13:04.760 --> 00:13:06.920]  這些圖畫是什麼意思呢
[00:13:06.920 --> 00:13:09.880]  大家見到這個你會覺得是什麼
[00:13:09.880 --> 00:13:11.400]  笑 開心
[00:13:11.400 --> 00:13:12.520]  開心什麼
[00:13:12.520 --> 00:13:14.640]  笑什麼
[00:13:14.640 --> 00:13:16.160]  人家給你一個like
[00:13:16.160 --> 00:13:17.760]  like什麼
[00:13:17.760 --> 00:13:19.000]  like你啊
[00:13:19.000 --> 00:13:20.560]  還是like你做的事情呢
[00:13:20.560 --> 00:13:22.520]  還是like你穿的那件衣服呢
[00:13:22.520 --> 00:13:23.480]  是吧
[00:13:23.480 --> 00:13:25.400]  這個是什麼
[00:13:25.400 --> 00:13:28.480]  哭嘛 那這個呢
[00:13:28.480 --> 00:13:29.920]  笑還是哭啊
[00:13:29.920 --> 00:13:31.560]  兩個重複交叉
[00:13:31.560 --> 00:13:33.080]  二十幾個堆在一起
[00:13:33.080 --> 00:13:35.080]  是什麼
[00:13:35.080 --> 00:13:37.520]  見到這件就更害怕了
[00:13:37.520 --> 00:13:39.280]  他喜歡什麼
[00:13:39.280 --> 00:13:42.440]  喜歡你那杯雪糕還是喜歡你啊
[00:13:42.440 --> 00:13:43.440]  是吧
[00:13:43.440 --> 00:13:44.600]  最恐怖的
[00:13:44.600 --> 00:13:46.720]  見到有這個呢
[00:13:46.720 --> 00:13:48.440]  誰疼你老公啊
[00:13:48.440 --> 00:13:50.320]  誰疼你老婆啊
[00:13:50.320 --> 00:13:52.760]  是不是人都瘋了
[00:13:52.760 --> 00:13:54.080]  事實上
[00:13:54.080 --> 00:13:57.120]  這個世界是一個很恐怖的世界
[00:13:57.120 --> 00:14:00.720]  這是一個爲了保護你的世界
[00:14:00.720 --> 00:14:05.040]  就是說是一個自編自導自演的感情世界
[00:14:05.040 --> 00:14:06.800]  所有的icon出現呢
[00:14:06.800 --> 00:14:11.080]  是由接收過的人自己自編自導自演的
[00:14:11.080 --> 00:14:12.400]  曾幾何時
[00:14:12.400 --> 00:14:14.840]  有沒有你老公whatsapp你的時候
[00:14:14.840 --> 00:14:16.960]  就算他給你一個I love you
[00:14:16.960 --> 00:14:18.360]  你都有點火的呢
[00:14:18.360 --> 00:14:19.680]  大佬很忙啊
[00:14:19.680 --> 00:14:21.640]  粒什麼啊 還粒
[00:14:21.640 --> 00:14:23.760]  於是你又沒辦法了 是不是啊
[00:14:23.760 --> 00:14:26.840]  很多婚姻講座我們都要回應的
[00:14:26.840 --> 00:14:28.800]  就給他三隻豬
[00:14:28.800 --> 00:14:29.400]  是吧
[00:14:29.400 --> 00:14:33.200]  但我心裏想着阻住了
[00:14:33.200 --> 00:14:34.480]  你明白嗎
[00:14:34.480 --> 00:14:38.400]  但是你老公見到我又嘴嘴嘴嘴都好的
[00:14:38.400 --> 00:14:39.960]  你怎麼去詮釋
[00:14:39.960 --> 00:14:42.720]  真的是你自己的想法來的
[00:14:42.720 --> 00:14:44.880]  我簡單形容 其實這個是一個
[00:14:44.880 --> 00:14:48.480]  顯示了我們內心很需要被關注
[00:14:48.480 --> 00:14:49.760]  我們突然做事很忙
[00:14:49.760 --> 00:14:54.000]  突然覺得有個人在遠方掛着自己的那種感覺
[00:14:54.000 --> 00:14:55.840]  非常之良好
[00:14:55.840 --> 00:14:57.360]  如果你沉迷在裏面
[00:14:57.360 --> 00:15:00.800]  只是可能顯示了你的自我價值很低
[00:15:00.800 --> 00:15:01.840]  兄弟姐妹
[00:15:01.840 --> 00:15:03.920]  請你真的好好地去醒覺
[00:15:03.920 --> 00:15:06.360]  不一定是對方有什麼問題
[00:15:06.360 --> 00:15:10.040]  其實是你裏面一種需要的浮現
[00:15:10.040 --> 00:15:11.960]  你需要被愛
[00:15:11.960 --> 00:15:13.680]  你需要被肯定
[00:15:13.680 --> 00:15:17.080]  你需要有一個人常常被關注
[00:15:17.080 --> 00:15:19.560]  所以如果你發現你的另一半
[00:15:19.560 --> 00:15:22.800]  突然間出現這麼多奇怪的符號的時候
[00:15:22.800 --> 00:15:24.960]  我請你想多一步
