
[00:00:00.000 --> 00:00:04.680]  剛才我們的經文都已經讀了
[00:01:54.480 --> 00:01:56.680]  有點像現在的現代人
[00:01:56.680 --> 00:02:00.280]  我們也有很多很多人來離開神
[00:02:00.280 --> 00:02:03.480]  有很多時候我們見到有很多體長、體相
[00:02:03.480 --> 00:02:06.680]  有很多算命風水、星座
[00:02:06.680 --> 00:02:08.880]  引誘我們去跟隨這些
[00:02:08.880 --> 00:02:12.080]  不為神喜悅的東西
[00:02:12.080 --> 00:02:14.080]  以前你去體相
[00:02:14.080 --> 00:02:17.080]  在香港可能你要搭車去看
[00:02:17.080 --> 00:02:20.880]  在美國你可能要開車去體相
[00:02:20.880 --> 00:02:22.280]  現在簡直不用了
[00:02:22.280 --> 00:02:24.080]  送到上門了
[00:02:24.080 --> 00:02:26.880]  我上個星期二和我太太去
[00:02:26.880 --> 00:02:28.680]  大中華超級市場
[00:02:28.680 --> 00:02:30.880]  不是跟他們做廣告
[00:02:30.880 --> 00:02:34.480]  去到那裡買菜
[00:02:34.480 --> 00:02:35.880]  我站著站著看著東西
[00:02:35.880 --> 00:02:38.080]  突然間有個女人在我旁邊
[00:02:38.080 --> 00:02:39.880]  越站越近
[00:02:39.880 --> 00:02:41.880]  接著她跟我說
[00:02:41.880 --> 00:02:44.880]  先生你要不要看獎
[00:02:44.880 --> 00:02:47.080]  我真的被她嚇了一跳
[00:02:47.080 --> 00:02:48.880]  原來現在體長可以
[00:02:48.880 --> 00:02:51.680]  去到超級市場可以看
[00:02:51.680 --> 00:02:54.480]  我跟她說我不相信這些東西
[00:02:54.480 --> 00:02:56.080]  她說先生你不要不相信
[00:02:56.080 --> 00:02:59.080]  你有財運
[00:02:59.080 --> 00:03:00.680]  但是有個洞
[00:03:00.680 --> 00:03:02.080]  我要幫你補了個洞
[00:03:02.080 --> 00:03:05.880]  不然財運全部流失
[00:03:05.880 --> 00:03:07.280]  我跟她說我是基督徒
[00:03:07.280 --> 00:03:09.280]  我不相信這些東西
[00:03:09.280 --> 00:03:10.680]  她說什麼基督徒不相信
[00:03:10.680 --> 00:03:13.880]  我很多客人都是基督徒
[00:03:13.880 --> 00:03:16.680]  聽了之後心都涼了一截
[00:03:16.680 --> 00:03:20.680]  原來這麼多基督徒去看獎
[00:03:20.680 --> 00:03:22.280]  接著我跟她說我真的不相信
[00:03:22.280 --> 00:03:23.880]  我是牧師
[00:03:23.880 --> 00:03:26.080]  她就走了
[00:03:26.080 --> 00:03:27.080]  我想她心想
[00:03:27.080 --> 00:03:29.480]  牧師都不妨有錢光顧她
[00:03:29.480 --> 00:03:31.280]  所以就走了
[00:03:31.280 --> 00:03:33.480]  我們看到我們現代的社會
[00:03:33.480 --> 00:03:37.680]  真的很多很多的人有離開神
[00:03:37.680 --> 00:03:40.480]  神在舊約在生命記十二章
[00:03:40.480 --> 00:03:46.280]  亦都說要在祂指定的方式來獻祭
[00:03:46.280 --> 00:03:49.480]  迦南人就照著他們自己的辦法
[00:03:49.480 --> 00:03:51.680]  甚至是將自己的子女
[00:03:51.680 --> 00:03:54.880]  殺死了獻給他們的神
[00:03:54.880 --> 00:03:57.080]  這個和現代人很相似
[00:03:57.080 --> 00:03:59.280]  現代人都是偏行幾路
[00:03:59.280 --> 00:04:02.680]  很多都不肯服從神
[00:04:02.680 --> 00:04:04.680]  如果我們這樣來應用
[00:04:04.680 --> 00:04:08.680]  將舊約來看我們現在的現代人的生活
[00:04:08.680 --> 00:04:10.880]  我們就能夠得著很多
[00:04:10.880 --> 00:04:12.080]  上次都和大家說
[00:04:12.080 --> 00:04:15.680]  其實第十三章和第十二章都很相似
[00:04:15.680 --> 00:04:17.480]  第十二章是講律例
[00:04:17.480 --> 00:04:20.880]  第十三章是講案例
[00:04:20.880 --> 00:04:23.680]  究竟十四章到十六章
[00:04:23.680 --> 00:04:26.880]  又和我們講些什麼說話呢
[00:04:26.880 --> 00:04:32.080]  剛才說用刀在自己的身上來劃身
[00:04:32.080 --> 00:04:33.880]  或者是剃光額頭
[00:04:33.880 --> 00:04:35.880]  這裡說餵死人
[00:04:35.880 --> 00:04:38.080]  不是用刀劃死人
[00:04:38.080 --> 00:04:40.080]  是為了死人哀動
[00:04:40.080 --> 00:04:44.680]  所以在自己的身上來劃刀痕
[00:04:44.680 --> 00:04:46.680]  或者是剃光額頭
[00:04:46.680 --> 00:04:49.280]  是表示哀動的意思
[00:04:49.280 --> 00:04:52.080]  在列王紀上十八章二十八節
[00:04:52.080 --> 00:04:54.680]  在耶利米蘇十六章六節
[00:04:54.680 --> 00:04:59.680]  四十一章五節都有相同的情形出現
[00:04:59.680 --> 00:05:02.880]  你說為什麼不可以啊
[00:05:02.880 --> 00:05:05.480]  這些就是世俗所做的事
[00:05:05.480 --> 00:05:07.680]  我們不要跟著去做
[00:05:07.680 --> 00:05:08.880]  經文有解釋的
[00:05:08.880 --> 00:05:10.880]  在《新命紀》十四章二節
[00:05:10.880 --> 00:05:13.880]  因為你的事你就知道
[00:05:13.880 --> 00:05:15.280]  神解釋給你聽
[00:05:15.280 --> 00:05:18.680]  為什麼不可以好像別人那樣做
[00:05:18.680 --> 00:05:20.680]  因為你歸耶和華
[00:05:20.680 --> 00:05:23.080]  你神為聖潔的民
[00:05:23.080 --> 00:05:25.280]  耶和華從地上的萬民中
[00:05:25.280 --> 00:05:28.880]  揀選你特作自己的子民
[00:05:28.880 --> 00:05:32.680]  神在萬民當中揀選你出來
[00:05:32.680 --> 00:05:34.680]  成為祂自己的子民
[00:05:34.680 --> 00:05:37.480]  你不要好像別人做你又做
[00:05:37.480 --> 00:05:38.280]  你不同的
[00:05:38.280 --> 00:05:39.480]  你的身份不同
[00:05:39.480 --> 00:05:42.680]  你是聖潔的
[00:05:42.680 --> 00:05:47.280]  我們見到其實早在西乃山的時候
[00:05:47.280 --> 00:05:51.280]  神已經要以色列人成為聖潔
[00:05:51.280 --> 00:05:54.280]  在《出埃及記》十九章六節
[00:05:54.280 --> 00:05:55.280]  經文說
[00:05:55.280 --> 00:05:58.280]  你們要歸我作祭司的國度
[00:05:58.280 --> 00:06:01.280]  為聖潔的國民
[00:06:01.280 --> 00:06:05.480]  而在《利美記》十一章四十四至四十五節
[00:06:05.480 --> 00:06:08.480]  在《利美記》十九章二十章和二十一章
[00:06:08.480 --> 00:06:10.880]  都有繼續提到
[00:06:10.880 --> 00:06:13.080]  神說我是聖潔的
[00:06:13.080 --> 00:06:18.280]  所以你們一樣要聖潔
[00:06:18.280 --> 00:06:21.880]  以色列人和神的關係很特別
[00:06:21.880 --> 00:06:23.480]  是神聖潔的子民
[00:06:23.480 --> 00:06:25.680]  是神揀選他們出來
[00:06:25.680 --> 00:06:28.280]  所以他們要維持他們的聖潔
[00:06:28.280 --> 00:06:29.680]  他們要服從神
[00:06:29.680 --> 00:06:34.480]  他們要和四周圍的鄰居不同
[00:06:34.480 --> 00:06:35.680]  離開了神
[00:06:35.680 --> 00:06:41.080]  他們和其他國家沒有什麼不同
[00:06:41.080 --> 00:06:43.480]  剛才經文說
[00:06:43.480 --> 00:06:45.080]  因為你歸耶和華
[00:06:45.080 --> 00:06:48.480]  你成為聖潔的民是什麼意思?
[00:06:48.480 --> 00:06:50.880]  這就是我們今天的主題
[00:06:50.880 --> 00:06:53.280]  我們今天的主題是什麼?
[00:06:53.280 --> 00:06:59.280]  要從凡物中分別為聖歸主
[00:06:59.280 --> 00:07:00.880]  是我們的主題
[00:07:00.880 --> 00:07:03.480]  所以就是分別為聖
[00:07:03.480 --> 00:07:07.080]  成為聖潔就是分別為聖
[00:07:07.080 --> 00:07:09.280]  有很多是神學家
[00:07:09.280 --> 00:07:11.080]  你可能聽過
[00:07:11.080 --> 00:07:12.880]  尤其是比較開放
[00:07:12.880 --> 00:07:14.880]  比較自由的神學家
[00:07:14.880 --> 00:07:16.280]  他們會和你說
[00:07:16.280 --> 00:07:20.280]  其實分別為聖和罪
[00:07:20.280 --> 00:07:22.680]  和神的話語
[00:07:22.680 --> 00:07:24.280]  和有沒有得罪神
[00:07:24.280 --> 00:07:26.080]  完全扯不上關係
[00:07:26.080 --> 00:07:27.680]  有沒有聽過這些說法
[00:07:27.680 --> 00:07:32.680]  分別為聖只不過是給神揀選
[00:07:32.680 --> 00:07:34.480]  為什麼他們會這樣說?
[00:07:34.480 --> 00:07:37.880]  因為沒有人喜歡聽自己是罪人
[00:07:37.880 --> 00:07:40.480]  要去服從神的旨意
[00:07:40.480 --> 00:07:42.880]  要服從神的話語
[00:07:42.880 --> 00:07:46.880]  所以很多自由很多開放的神學家都是這樣說
[00:07:46.880 --> 00:07:49.480]  其實他們只不過是對了一半
[00:07:49.480 --> 00:07:51.680]  我可以告訴你
[00:07:51.680 --> 00:07:54.680]  分別為聖的意義是什麼?
[00:07:54.680 --> 00:07:55.880]  是有兩點
[00:07:55.880 --> 00:07:57.880]  第一點是被神揀選
[00:07:57.880 --> 00:08:01.280]  從凡物中分別出來為神所用
[00:08:01.280 --> 00:08:02.880]  是神揀選
[00:08:02.880 --> 00:08:05.480]  這個第一個步驟當然和罪無關
[00:08:05.480 --> 00:08:07.280]  和神的話語無關
[00:08:07.280 --> 00:08:09.280]  不是因為你做了什麼
[00:08:09.280 --> 00:08:10.880]  這一切都是神的恩典
[00:08:10.880 --> 00:08:13.880]  神揀選你成為祂的子民
[00:08:13.880 --> 00:08:16.080]  成為祂的兒女
[00:08:16.080 --> 00:08:18.880]  但是被神揀選之後還有第二點
[00:08:18.880 --> 00:08:19.680]  是什麼?
[00:08:19.680 --> 00:08:23.680]  一個被分別為聖的人或者物件
[00:08:23.680 --> 00:08:28.680]  就一定要保持我們的聖潔
[00:08:28.680 --> 00:08:31.680]  所以怎樣能夠保持聖潔?
[00:08:31.680 --> 00:08:35.280]  什麼是準則來分別為聖?
[00:08:35.280 --> 00:08:36.880]  就是要聽神的話
[00:08:36.880 --> 00:08:39.880]  要服從神的話語
[00:08:39.880 --> 00:08:46.680]  你說我這樣的定義
[00:08:46.680 --> 00:08:49.480]  有沒有聖經的根據?
[00:08:49.480 --> 00:08:50.680]  有啊
[00:08:50.680 --> 00:08:52.280]  我們在讀《生命記》
[00:08:52.280 --> 00:08:55.880]  不妨看看《生命記》第七章六至七節
[00:08:55.880 --> 00:09:00.680]  因為你歸耶和華里神為聖潔的民
[00:09:00.680 --> 00:09:04.680]  耶和華里神從地上萬民中揀選你
[00:09:04.680 --> 00:09:07.080]  這個就是剛才所說的第一個步驟
[00:09:07.080 --> 00:09:09.280]  是神揀選你
[00:09:09.280 --> 00:09:10.880]  特作自己的子民
[00:09:10.880 --> 00:09:12.680]  耶和華尊愛你們
[00:09:12.680 --> 00:09:13.880]  揀選你們
[00:09:13.880 --> 00:09:16.680]  並非因你們的人數多於別民
[00:09:16.680 --> 00:09:20.280]  原來你們的人數在萬民中是最少的
[00:09:20.280 --> 00:09:22.080]  神說我揀選以色列人
[00:09:22.080 --> 00:09:24.880]  不是因為他們做了什麼
[00:09:24.880 --> 00:09:27.680]  不是因為他們是強國是大國
[00:09:27.680 --> 00:09:30.680]  其實他是一個很小的國
[00:09:30.680 --> 00:09:33.480]  在這麼多國家當中他是最小
[00:09:33.480 --> 00:09:34.880]  但是神揀選
[00:09:34.880 --> 00:09:36.280]  同樣神揀選我們
[00:09:36.280 --> 00:09:39.280]  不是因為我們做了什麼
[00:09:39.280 --> 00:09:42.080]  一切都是神的恩惠
[00:09:42.080 --> 00:09:43.680]  如果你看到有個括弧
[00:09:43.680 --> 00:09:47.280]  你會發覺那個括弧還沒有刪除
[00:09:47.280 --> 00:09:49.680]  在第六至七節那裡有個括弧
[00:09:49.680 --> 00:09:51.680]  去到第幾節才刪除?
[00:09:51.680 --> 00:09:53.480]  去到第九節
[00:09:53.480 --> 00:09:55.280]  七章九節說什麼?
[00:09:55.280 --> 00:09:59.680]  所以你要謹守遵行我今天所吩咐你的
[00:09:59.680 --> 00:10:02.680]  誡命律例典章
[00:10:02.680 --> 00:10:03.880]  有沒有看到?
[00:10:03.880 --> 00:10:06.880]  我們怎麼能夠維持我們的聖潔?
[00:10:06.880 --> 00:10:08.480]  被神揀選了出來
[00:10:08.480 --> 00:10:12.880]  就是要繼續遵行神的誡命律例典章
[00:10:12.880 --> 00:10:16.280]  這樣才能夠繼續維持聖潔
[00:10:16.280 --> 00:10:18.880]  分別為聖
[00:10:18.880 --> 00:10:21.680]  有人可能會說
[00:10:21.680 --> 00:10:26.880]  但是那些神學家不是這樣說的
[00:10:26.880 --> 00:10:29.680]  他說是跟罪和神的話語
[00:10:29.680 --> 00:10:31.880]  有沒有得罪神是沒有關係的
[00:10:31.880 --> 00:10:33.480]  我可以告訴你
[00:10:33.480 --> 00:10:37.280]  這些神學家百分之百是錯的
[00:10:37.280 --> 00:10:39.480]  你說有沒有搞錯?
[00:10:39.480 --> 00:10:42.480]  有神學院的院長也是這樣說的
[00:10:42.480 --> 00:10:48.880]  神學院的院長沒有權威
[00:10:48.880 --> 00:10:50.680]  權威在哪裡?
[00:10:50.680 --> 00:10:53.080]  權威在聖經裡面
[00:10:53.080 --> 00:10:54.280]  聖經是怎麼說的?
[00:10:54.280 --> 00:10:57.080]  我們不妨多看一節經文
[00:10:57.080 --> 00:11:00.680]  約翰福音十五章十九至二十節
[00:11:00.680 --> 00:11:02.480]  你們若屬世界
[00:11:02.480 --> 00:11:04.480]  世界必愛屬自己
[00:11:04.480 --> 00:11:06.480]  只因你們不屬世界
[00:11:06.480 --> 00:11:09.680]  乃是我從世界中揀選了你們
[00:11:09.680 --> 00:11:11.280]  又被我們看到了
[00:11:11.280 --> 00:11:12.480]  是神揀選我們
[00:11:12.480 --> 00:11:14.480]  將我們分別為聖
[00:11:14.480 --> 00:11:16.480]  所以世界就恨你們
[00:11:16.480 --> 00:11:21.080]  你們要紀念我從前對你們所說的話
[00:11:21.080 --> 00:11:23.280]  僕人不能大於主人
[00:11:23.280 --> 00:11:26.280]  他們若逼迫了我也要逼迫你們
[00:11:26.280 --> 00:11:30.880]  若遵守了我的話也要遵守你們的話
[00:11:30.880 --> 00:11:32.280]  又一次被我們看到
[00:11:32.280 --> 00:11:34.280]  被神分別出來
[00:11:34.280 --> 00:11:37.880]  是跟神的話語是分不開的
[00:11:37.880 --> 00:11:40.680]  是連帶在一起的
[00:11:40.680 --> 00:11:42.480]  又有人說
[00:11:42.480 --> 00:11:48.480]  以分別為聖最早是用在回眸的器皿
[00:11:48.480 --> 00:11:51.280]  回眸的器皿是死物
[00:11:51.280 --> 00:11:55.080]  如果是死物怎麼會遵守神的律例典章
[00:11:55.080 --> 00:11:56.880]  怎麼會聽神的話
[00:11:56.880 --> 00:11:58.880]  所以他們說是同罪
[00:11:58.880 --> 00:12:01.880]  跟神的話語是完全兩碼事
[00:12:01.880 --> 00:12:03.480]  風馬牛不相合
[00:12:03.480 --> 00:12:05.880]  是完全沒有關係的
[00:12:05.880 --> 00:12:08.880]  但是有人這樣說的時候
[00:12:08.880 --> 00:12:10.480]  他應該看什麼?
[00:12:10.480 --> 00:12:13.880]  應該看保羅在哥林多後書
[00:12:13.880 --> 00:12:17.480]  六章十七至七章一節所說的
[00:12:17.480 --> 00:12:18.680]  經文說什麼?
[00:12:18.680 --> 00:12:23.680]  「又說你們務要從他們中間出來
[00:12:23.680 --> 00:12:25.080]  與他們分別」
[00:12:25.080 --> 00:12:26.680]  是什麼?又一次被我們看到
[00:12:26.680 --> 00:12:28.280]  分別為聖
[00:12:28.280 --> 00:12:31.080]  「不要尖不結正的物
[00:12:31.080 --> 00:12:32.480]  我就收納你們
[00:12:32.480 --> 00:12:34.280]  我要作你們的父
[00:12:34.280 --> 00:12:36.280]  你們要作我的兒女
[00:12:36.280 --> 00:12:39.080]  這是全能的主說的
[00:12:39.080 --> 00:12:40.680]  親愛的弟兄
[00:12:40.680 --> 00:12:43.080]  我們既有這等的應許
[00:12:43.080 --> 00:12:45.480]  就當潔淨自己
[00:12:45.480 --> 00:12:48.280]  除去身體靈魂一切的污穢
[00:12:48.280 --> 00:12:51.480]  敬畏神德而成性」
[00:12:51.480 --> 00:12:53.480]  這裡被我們看得很清楚
[00:12:53.480 --> 00:12:56.880]  就算是死物被分別出來
[00:12:56.880 --> 00:12:58.480]  專為神用
[00:12:58.480 --> 00:13:00.880]  都要保持聖潔
[00:13:00.880 --> 00:13:03.280]  你想想如果有些器皿
[00:13:03.280 --> 00:13:06.480]  你說這些是給神用的
[00:13:06.480 --> 00:13:09.080]  突然間大祭司開派對
[00:13:09.080 --> 00:13:11.080]  說不夠碗碟
[00:13:11.080 --> 00:13:12.080]  不要緊
[00:13:12.080 --> 00:13:15.480]  去聖殿借些回來
[00:13:15.480 --> 00:13:16.880]  拿些回來用
[00:13:16.880 --> 00:13:18.480]  最多洗乾淨些
[00:13:18.480 --> 00:13:20.480]  放多些洗潔精
[00:13:20.480 --> 00:13:24.480]  放多些消毒水
[00:13:24.480 --> 00:13:25.680]  消毒劑
[00:13:25.680 --> 00:13:26.880]  行不行?
[00:13:26.880 --> 00:13:28.280]  當然不行
[00:13:28.280 --> 00:13:31.280]  是專門為神所用的
[00:13:31.280 --> 00:13:32.680]  是經文所說
[00:13:32.680 --> 00:13:35.680]  「不要尖不結的物」
[00:13:35.680 --> 00:13:37.280]  所以無論是死物
[00:13:37.280 --> 00:13:39.280]  無論是人都是一樣
[00:13:39.280 --> 00:13:41.680]  要保持聖潔
[00:13:41.680 --> 00:13:43.880]  人怎樣能夠保持聖潔?
[00:13:43.880 --> 00:13:45.880]  保持分別為性?
[00:13:45.880 --> 00:13:47.480]  經文有說
[00:13:47.480 --> 00:13:49.680]  「就當潔淨自己
[00:13:49.680 --> 00:13:53.280]  除去身體靈魂一切的污穢
[00:13:53.280 --> 00:13:55.880]  敬畏神德而成性」
[00:13:55.880 --> 00:13:57.880]  不要尖世上的罪
[00:13:57.880 --> 00:14:01.080]  要保持聖潔
[00:14:01.080 --> 00:14:02.480]  所以我說
[00:14:02.480 --> 00:14:06.480]  分別為性絕對是和神的話語
[00:14:06.480 --> 00:14:09.280]  絕對是和不得罪神
[00:14:09.280 --> 00:14:12.080]  和罪有關
[00:14:12.080 --> 00:14:13.880]  你又說
[00:14:13.880 --> 00:14:16.680]  你剛才的例子除了新約
[00:14:16.680 --> 00:14:18.880]  只不過是生命記第七章
[00:14:18.880 --> 00:14:20.680]  我們現在說什麼?
[00:14:20.680 --> 00:14:23.480]  說十四章
[00:14:23.480 --> 00:14:26.680]  第十四章有沒有這樣告訴我們?
[00:14:26.680 --> 00:14:28.280]  有的
[00:14:28.280 --> 00:14:31.680]  如果你留意經文說什麼?
[00:14:31.680 --> 00:14:32.880]  經文說
[00:14:32.880 --> 00:14:36.280]  跟著十四章二節
[00:14:36.280 --> 00:14:37.480]  十四章二節說
[00:14:37.480 --> 00:14:38.480]  「你歸耶和華
[00:14:38.480 --> 00:14:40.280]  你的神為聖潔」的指紋
[00:14:40.280 --> 00:14:42.480]  跟著下面立刻說
[00:14:42.480 --> 00:14:43.680]  什麼是聖潔
[00:14:43.680 --> 00:14:45.280]  什麼是不聖潔
[00:14:45.280 --> 00:14:46.480]  而且經文還有什麼?
[00:14:46.480 --> 00:14:48.680]  有一個首尾的結構
[00:14:48.680 --> 00:14:50.880]  不僅十四章二節
[00:14:50.880 --> 00:14:53.480]  十四章二十一節都是同一樣
[00:14:53.480 --> 00:14:54.680]  「你歸耶和華
[00:14:54.680 --> 00:14:57.680]  你的神為聖潔」的紋
[00:14:57.680 --> 00:15:00.080]  上下夾著中間什麼?
[00:15:00.080 --> 00:15:01.880]  就是神的定義
[00:15:01.880 --> 00:15:03.080]  什麼是潔淨
[00:15:03.080 --> 00:15:05.680]  什麼是不潔淨
[00:15:05.680 --> 00:15:06.880]  我們看看陸地上
[00:15:06.880 --> 00:15:09.480]  有什麼是潔淨的動物?
[00:15:09.480 --> 00:15:10.880]  要分堤
[00:15:10.880 --> 00:15:12.480]  又要堵著的動物
[00:15:12.480 --> 00:15:14.480]  才是潔淨
[00:15:14.480 --> 00:15:16.080]  什麼是分堤?
[00:15:16.080 --> 00:15:19.280]  分堤就是堤那裡分開兩瓣
[00:15:19.280 --> 00:15:21.480]  我們吃豬腳就吃得多
[00:15:21.480 --> 00:15:23.680]  豬腳就是分堤
[00:15:23.680 --> 00:15:25.680]  又說豬不潔
[00:15:25.680 --> 00:15:26.080]  是
[00:15:26.080 --> 00:15:28.480]  因為豬沒有堵著
[00:15:28.480 --> 00:15:30.680]  雖然分堤但不堵著
[00:15:30.680 --> 00:15:33.080]  所以是為之不潔
[00:15:33.080 --> 00:15:34.080]  另外
[00:15:34.080 --> 00:15:38.680]  如果是堵著又不分堤的
[00:15:38.680 --> 00:15:40.280]  又是不潔淨的
[00:15:40.280 --> 00:15:42.680]  好像是駱駝和沙蕃
[00:15:42.680 --> 00:15:44.080]  沙蕃是什麼?
[00:15:44.080 --> 00:15:46.480]  沙蕃是岩石中的兔子
[00:15:46.480 --> 00:15:47.880]  人家說很可愛的
[00:15:47.880 --> 00:15:48.880]  胖胖的
[00:15:48.880 --> 00:15:51.880]  好像寵物一樣
[00:15:51.880 --> 00:15:55.080]  但是如果是堵著又不分堤的
[00:15:55.080 --> 00:15:56.880]  又不可以吃
[00:15:56.880 --> 00:16:01.480]  水中的動物有什麼是不潔?
[00:16:01.480 --> 00:16:05.280]  水中的動物一定要有刺有鱗
[00:16:05.280 --> 00:16:08.480]  中國人喜歡吃秋乳
[00:16:08.480 --> 00:16:10.280]  秋乳有沒有鱗?
[00:16:10.280 --> 00:16:11.680]  秋乳沒有鱗
[00:16:11.680 --> 00:16:13.680]  所以秋乳不能吃
[00:16:13.680 --> 00:16:15.680]  有刺有鱗的才能吃
[00:16:15.680 --> 00:16:19.880]  魚蝦蟹蠔全部不能吃
[00:16:19.880 --> 00:16:22.080]  因為沒有鱗沒有刺
[00:16:22.080 --> 00:16:25.080]  空中的動物又有什麼能吃?
[00:16:25.080 --> 00:16:29.480]  如果你留意到鷹類、鵰類都不能吃
[00:16:29.480 --> 00:16:30.880]  還有就是有翅膀
[00:16:30.880 --> 00:16:33.880]  但是在地上爬行的又不能吃
[00:16:33.880 --> 00:16:35.680]  為之不潔
[00:16:35.680 --> 00:16:38.280]  你說為什麼?
[00:16:38.280 --> 00:16:40.680]  有人真的去解釋
[00:16:40.680 --> 00:16:42.280]  有人真的去調查
[00:16:42.280 --> 00:16:45.880]  豬是生蛔蟲的
[00:16:45.880 --> 00:16:47.880]  豬有蛔蟲的
[00:16:47.880 --> 00:16:50.880]  你吃到蛔蟲不就不行了嗎?
[00:16:50.880 --> 00:16:53.480]  所以神不准我們吃
[00:16:53.480 --> 00:16:57.280]  又有人說為什麼沒有鱗
[00:16:57.280 --> 00:16:58.680]  沒有刺的不能吃
[00:16:58.680 --> 00:17:02.680]  很多沒有鱗的在水底是吃什麼?
[00:17:02.680 --> 00:17:05.080]  是吃排泄物吃髒的
[00:17:05.080 --> 00:17:08.480]  所以有人說這麼髒所以不要吃
[00:17:08.480 --> 00:17:11.880]  你很容易出事
[00:17:11.880 --> 00:17:14.480]  鷹類和鵰類為什麼不准吃?
[00:17:14.480 --> 00:17:18.480]  有人說是捕獵的小鳥
[00:17:18.480 --> 00:17:21.080]  捕獵什麼?捕獵蛇蟲鼠蟻
[00:17:21.080 --> 00:17:26.880]  你說吃到一隻老鼠是有瘟疫的
[00:17:26.880 --> 00:17:28.280]  就大件事了
[00:17:28.280 --> 00:17:30.880]  所以神不准我們吃
[00:17:30.880 --> 00:17:32.680]  又有人說為什麼舊藥不准吃
[00:17:32.680 --> 00:17:34.480]  到新藥又准我們吃
[00:17:34.480 --> 00:17:36.880]  現在醫學昌明了
[00:17:36.880 --> 00:17:40.480]  所以什麼都不怕吃
[00:17:40.480 --> 00:17:42.680]  有人是這樣解釋的
[00:17:42.680 --> 00:17:44.480]  又有人解釋就是說
[00:17:44.480 --> 00:17:47.080]  如果你再看還有些東西不准吃的
[00:17:47.080 --> 00:17:47.880]  不准吃血
[00:17:47.880 --> 00:17:49.280]  上次解釋過了
[00:17:49.280 --> 00:17:51.480]  除了血是屬於神的
[00:17:51.480 --> 00:17:53.680]  我也說過很多迦南人
[00:17:53.680 --> 00:17:55.880]  他們是如無飲血的
[00:17:55.880 --> 00:17:59.280]  所以神不要以色列人來學習他們
[00:17:59.280 --> 00:18:01.480]  也有考古學家說
[00:18:01.480 --> 00:18:04.880]  迦南人是喜歡用羊媽媽的奶
[00:18:04.880 --> 00:18:07.480]  來煮小羊的
[00:18:07.480 --> 00:18:10.680]  所以神也不准他們這樣做
[00:18:10.680 --> 00:18:14.280]  你可以想出很多不同的理由
[00:18:14.280 --> 00:18:16.880]  你也是猜猜而已
[00:18:16.880 --> 00:18:20.080]  其實沒得解釋的
[00:18:20.080 --> 00:18:23.480]  中國人吃豬也吃了幾千年了
[00:18:23.480 --> 00:18:25.280]  沒得解釋的
[00:18:25.280 --> 00:18:26.680]  是不乾淨的
