
[00:00:00.000 --> 00:00:04.460]  這本聖經是分開新約和舊約兩部份
[00:07:21.000 --> 00:07:23.000]  「聖子差獻聖靈」
[00:07:23.000 --> 00:07:25.000]  這個「差獻」就是宣教
[00:07:25.000 --> 00:07:27.000]  到十六世紀耶穌會
[00:07:27.000 --> 00:07:28.000]  天主教
[00:07:28.000 --> 00:07:30.000]  即是大公教會的耶穌會
[00:07:30.000 --> 00:07:34.000]  就將這個字的用法擴闊了
[00:07:34.000 --> 00:07:38.000]  不單止包括「聖父差獻聖子」
[00:07:38.000 --> 00:07:40.000]  「聖父」和「聖子差獻聖靈」
[00:07:40.000 --> 00:07:43.000]  而且是「聖父」、「聖子」和「聖靈」
[00:07:43.000 --> 00:07:44.000]  「差獻教會」
[00:07:44.000 --> 00:07:47.000]  即是宣教就變成我們基督徒
[00:07:47.000 --> 00:07:48.000]  我們教會
[00:07:48.000 --> 00:07:52.000]  將耶穌基督的福音向外廣傳
[00:07:52.000 --> 00:07:58.000]  這就是近代對宣教這個字的用法
[00:08:02.000 --> 00:08:04.000]  「聖父」、「聖子」和「聖靈」
[00:08:04.000 --> 00:08:06.000]  「差獻教會」是做什麼的呢?
[00:08:06.000 --> 00:08:08.000]  就是傳講耶穌
[00:08:08.000 --> 00:08:13.000]  所以我們看到宣教的核心就是耶穌
[00:08:13.000 --> 00:08:16.000]  如果你出去說不是耶穌的話
[00:08:16.000 --> 00:08:18.000]  你就沒有做到宣教
[00:08:18.000 --> 00:08:21.000]  有一位神學家
[00:08:21.000 --> 00:08:23.000]  他說得很好
[00:08:23.000 --> 00:08:24.000]  Dave Bosch
[00:08:24.000 --> 00:08:25.000]  他說
[00:08:25.000 --> 00:08:30.000]  宣教必須是拍依耶穌基督這個人
[00:08:30.000 --> 00:08:33.000]  和他的事供
[00:08:33.000 --> 00:08:38.000]  Mission is more to Jesus person and ministry
[00:08:38.000 --> 00:08:40.000]  這個就是宣教
[00:08:40.000 --> 00:08:44.000]  剛才我們讀羅馬書第十章第九到十五節
[00:08:44.000 --> 00:08:49.000]  你就看到保羅是將耶穌基督和宣教加在一起
[00:08:49.000 --> 00:08:54.000]  如果你看回第十三節到第十五節第十章羅馬書
[00:08:54.000 --> 00:08:57.000]  他說「因為凡求告主名的就必得救」
[00:08:57.000 --> 00:09:00.000]  耶穌基督就是叫你得救的中心
[00:09:00.000 --> 00:09:03.000]  「然而人未曾信他怎能求他呢?」
[00:09:03.000 --> 00:09:06.000]  「未曾聽見他怎能信他呢?」
[00:09:06.000 --> 00:09:08.000]  「沒有傳道的怎能聽見的?」
[00:09:08.000 --> 00:09:12.000]  「若沒有奉差獻怎能傳道呢?」
[00:09:12.000 --> 00:09:14.000]  你看到嗎?
[00:09:14.000 --> 00:09:17.000]  主名的「他」字都在這裡
[00:09:17.000 --> 00:09:21.000]  所以宣教就是耶穌基督
[00:09:21.000 --> 00:09:25.000]  以此為核心
[00:09:25.000 --> 00:09:27.000]  然後他說
[00:09:27.000 --> 00:09:29.000]  「如經上所記
[00:09:29.000 --> 00:09:34.000]  報福音傳喜訊的人他們都腳中何等皆微」
[00:09:34.000 --> 00:09:36.000]  這個福音這個喜訊
[00:09:36.000 --> 00:09:40.000]  就是耶穌基督在十字架上為我們犧牲
[00:09:40.000 --> 00:09:44.000]  「神愛世人甚至將他的獨生子賜給他們
[00:09:44.000 --> 00:09:48.000]  叫一切信他的不至滅亡反得永生」
[00:09:48.000 --> 00:09:50.000]  耶穌基督宣佈了這個之後
[00:09:50.000 --> 00:09:52.000]  初期教會開始
[00:09:52.000 --> 00:09:55.000]  彼得在聖靈降臨的時候
[00:09:55.000 --> 00:09:57.000]  一次趕到幾千人信主
[00:09:57.000 --> 00:09:59.000]  接著到現在二千年
[00:09:59.000 --> 00:10:02.000]  我們看到很多皆微的腳踪
[00:10:02.000 --> 00:10:04.000]  我們看到一條宣教路
[00:10:04.000 --> 00:10:06.000]  上面有很多皆微的腳踪
[00:10:06.000 --> 00:10:10.000]  今天我要和大家來尋覓這條宣教路
[00:10:10.000 --> 00:10:12.000]  尋覓這個皆微腳踪
[00:10:12.000 --> 00:10:14.000]  從初期教會一直到現在
[00:10:14.000 --> 00:10:17.000]  一直到你和我坐在這裡的太古城堂
[00:10:17.000 --> 00:10:19.000]  我們一起去看看這條路
[00:10:19.000 --> 00:10:26.000]  回顧那二千年教會經歷了很多逆境和信境
[00:10:26.000 --> 00:10:29.000]  但上帝使用所有這些環境
[00:10:29.000 --> 00:10:32.000]  將福音傳開
[00:10:32.000 --> 00:10:33.000]  如果你看初期教會
[00:10:33.000 --> 00:10:36.000]  保羅、彼得犧牲之後
[00:10:36.000 --> 00:10:39.000]  接著由耶穌基督降生
[00:10:39.000 --> 00:10:42.000]  一直到公元三百年
[00:10:42.000 --> 00:10:44.000]  三百一十年左右
[00:10:44.000 --> 00:10:46.000]  一直都受到逼迫
[00:10:46.000 --> 00:10:51.000]  很多教徒、信徒都被殺害
[00:10:51.000 --> 00:10:54.000]  誰會想到再過幾十年
[00:10:54.000 --> 00:10:56.000]  即公元三百八十年
[00:10:56.000 --> 00:11:03.000]  羅馬皇帝竟然宣佈基督教是羅馬帝國唯一合法的宗教
[00:11:03.000 --> 00:11:06.000]  初初君士坦丁信了耶穌之後
[00:11:06.000 --> 00:11:08.000]  他就容許基督教存在
[00:11:08.000 --> 00:11:12.000]  接著最後就變成唯一合法的宗教
[00:11:12.000 --> 00:11:14.000]  在公元三百八十年
[00:11:14.000 --> 00:11:16.000]  這個很奇妙
[00:11:16.000 --> 00:11:18.000]  一直受到逼迫
[00:11:18.000 --> 00:11:20.000]  很多基督徒被燒死
[00:11:20.000 --> 00:11:25.000]  但是竟然變成了唯一合法的宗教
[00:11:25.000 --> 00:11:29.000]  基督教成為了合法宗教之後
[00:11:29.000 --> 00:11:31.000]  就一路強大、一路發達
[00:11:31.000 --> 00:11:34.000]  大公教會即羅馬教會
[00:11:34.000 --> 00:11:37.000]  就一佔腐敗
[00:11:37.000 --> 00:11:40.000]  但是這個大使命
[00:11:40.000 --> 00:11:43.000]  仍然在聖靈的保護和帶領之下
[00:11:43.000 --> 00:11:44.000]  繼續前進
[00:11:44.000 --> 00:11:46.000]  神使用東方教會
[00:11:46.000 --> 00:11:50.000]  將福音傳到印度和中國
[00:11:50.000 --> 00:11:53.000]  在中世紀黑暗時代
[00:11:53.000 --> 00:11:57.000]  上帝又使用修道院的修士群體
[00:11:57.000 --> 00:12:00.000]  保存了福音的純淨
[00:12:00.000 --> 00:12:02.000]  然後在十六世紀到十九世紀
[00:12:02.000 --> 00:12:05.000]  福音就隨著殖民主義的擴展
[00:12:05.000 --> 00:12:09.000]  傳到美洲、非洲和亞洲
[00:12:09.000 --> 00:12:11.000]  殖民主義這種剝削
[00:12:11.000 --> 00:12:14.000]  這個不是上帝所喜悅的
[00:12:14.000 --> 00:12:16.000]  這是人自己做出來的
[00:12:16.000 --> 00:12:18.000]  但是就算在逆境裏面
[00:12:18.000 --> 00:12:19.000]  神都使用它
[00:12:19.000 --> 00:12:22.000]  等於以前使用羅馬帝國
[00:12:22.000 --> 00:12:24.000]  羅馬帝國殘害基督徒
[00:12:24.000 --> 00:12:26.000]  都不是神所喜悅的
[00:12:26.000 --> 00:12:28.000]  但是在這樣的困難裏面
[00:12:28.000 --> 00:12:31.000]  神都使用來福音傳開
[00:12:31.000 --> 00:12:32.000]  所以弟兄姊妹
[00:12:32.000 --> 00:12:33.000]  當你的生命遇見逆境
[00:12:33.000 --> 00:12:37.000]  當你覺得我們前面的道路困難的時候
[00:12:37.000 --> 00:12:39.000]  你不用擔心
[00:12:39.000 --> 00:12:42.000]  所有這些環境都會是神所掌握當中
[00:12:42.000 --> 00:12:45.000]  神都會使用這些環境來造就你
[00:12:45.000 --> 00:12:47.000]  來造就教會
[00:12:47.000 --> 00:12:50.000]  十六到十九世紀
[00:12:50.000 --> 00:12:51.000]  殖民主義擴張
[00:12:51.000 --> 00:12:54.000]  福音就傳到美洲、非洲、亞洲
[00:12:54.000 --> 00:12:57.000]  在十九世紀福音就回到中國
[00:12:57.000 --> 00:13:00.000]  接著我跟大家講一下播道會的歷史
[00:13:00.000 --> 00:13:04.000]  在130年之前
[00:13:04.000 --> 00:13:05.000]  1888年
[00:13:05.000 --> 00:13:12.000]  有一班人從北歐移民到美國
[00:13:12.000 --> 00:13:14.000]  移民到美國兩年之後
[00:13:14.000 --> 00:13:18.000]  有一位在丹麥去美國的青年人
[00:13:18.000 --> 00:13:19.000]  叫做寬夸倫
[00:13:19.000 --> 00:13:22.000]  他有心志向中國傳福音
[00:13:22.000 --> 00:13:25.000]  接著他就準備去中國
[00:13:25.000 --> 00:13:26.000]  去廣州登陸
[00:13:26.000 --> 00:13:29.000]  1888年到達廣州
[00:13:29.000 --> 00:13:33.000]  他和其他兩個基督徒開始
[00:13:33.000 --> 00:13:34.000]  三個人開始
[00:13:34.000 --> 00:13:37.000]  他們有些福音單章
[00:13:37.000 --> 00:13:39.000]  當時用的福音單章
[00:13:39.000 --> 00:13:42.000]  「洗心」不是「心洗」
[00:13:42.000 --> 00:13:47.000]  「新生活」不是「活生生」
[00:13:47.000 --> 00:13:49.000]  是這樣讀的
[00:13:49.000 --> 00:13:51.000]  很簡單的單章
[00:13:51.000 --> 00:13:52.000]  但很有意思
[00:13:52.000 --> 00:13:57.000]  他們租了一個地方
[00:13:57.000 --> 00:13:59.000]  開始第一間禮拜堂
[00:13:59.000 --> 00:14:00.000]  在兩年前
[00:14:00.000 --> 00:14:02.000]  我和播道神學院的師生
[00:14:02.000 --> 00:14:07.000]  去廣州尋覓播道會舊時的蹤跡
[00:14:07.000 --> 00:14:09.000]  找回幾間堂會
[00:14:09.000 --> 00:14:12.000]  是當時的宣教士開的
[00:14:12.000 --> 00:14:14.000]  當時他們派糧食
[00:14:14.000 --> 00:14:15.000]  周濟窮人
[00:14:15.000 --> 00:14:17.000]  因為當時的人很窮
[00:14:17.000 --> 00:14:19.000]  開孤兒院
[00:14:19.000 --> 00:14:21.000]  他們很有創意
[00:14:21.000 --> 00:14:22.000]  就做了一艘船
[00:14:22.000 --> 00:14:23.000]  一艘叫福音船
[00:14:23.000 --> 00:14:26.000]  因為當時陸路交通不方便
[00:14:26.000 --> 00:14:28.000]  他們的船沿著河道
[00:14:28.000 --> 00:14:30.000]  在鄉村傳福音
[00:14:30.000 --> 00:14:32.000]  這艘就是他們用的船
[00:14:32.000 --> 00:14:37.000]  他們開了一個廣州聖經學院
[00:14:37.000 --> 00:14:41.000]  即是現在的播道神學院的前身
[00:14:41.000 --> 00:14:45.000]  在1937年
[00:14:45.000 --> 00:14:49.000]  他們在香港開了第一間禮拜堂
[00:14:49.000 --> 00:14:51.000]  到了1957年
[00:14:51.000 --> 00:14:53.000]  香港有六間堂會
[00:14:53.000 --> 00:14:55.000]  其中一間和李同學很有關係
[00:14:55.000 --> 00:15:00.000]  就是寧泉堂在銅鑼灣
[00:15:00.000 --> 00:15:02.000]  後來搬到跑馬地
[00:15:02.000 --> 00:15:04.000]  最近幾年就搬到灣仔
[00:15:04.000 --> 00:15:07.000]  寧泉堂在1953年設立
[00:15:07.000 --> 00:15:08.000]  你看不看到裏面的相片
[00:15:08.000 --> 00:15:10.000]  有沒有誰像我
[00:15:10.000 --> 00:15:12.000]  當時我剛出生就沒有參加這個堂會
[00:15:12.000 --> 00:15:15.000]  謝伯偉還比我小幾年
[00:15:15.000 --> 00:15:16.000]  更加不在這裏
[00:15:16.000 --> 00:15:19.000]  你都會是寧泉堂的謝伯偉
[00:15:19.000 --> 00:15:25.000]  我在1970年在那裏洗禮17歲
[00:15:25.000 --> 00:15:28.000]  寧泉堂就開了幾間堂會
[00:15:28.000 --> 00:15:30.000]  其中一間就是基泉堂
[00:15:30.000 --> 00:15:33.000]  基泉堂後來就開了太古城堂
[00:15:33.000 --> 00:15:37.000]  所以你看不看到街尾的腳踭這條路
[00:15:37.000 --> 00:15:44.000]  從彼得保羅一直到中世紀的宣教士
[00:15:44.000 --> 00:15:46.000]  中世紀的修士
[00:15:46.000 --> 00:15:49.000]  一直到宣教士
[00:15:49.000 --> 00:15:51.000]  寬夸倫這個青年人
[00:15:51.000 --> 00:15:56.000]  一直到香港的堂會
[00:15:56.000 --> 00:15:58.000]  寧泉堂、基泉堂、太古城堂
[00:15:58.000 --> 00:16:01.000]  若不是這些人去毀身傳福音
[00:16:01.000 --> 00:16:07.000]  你和我今天都未必會坐在這間太古城堂裏
[00:16:07.000 --> 00:16:10.000]  我們看到這就是一系列的街尾腳踭
[00:16:10.000 --> 00:16:14.000]  我們將我們的視線回到太古城堂
[00:16:14.000 --> 00:16:16.000]  過去幾年因待我們的堂會
[00:16:16.000 --> 00:16:18.000]  我們的猜拳試功
[00:16:18.000 --> 00:16:22.000]  我們的預算多了幾倍
[00:16:22.000 --> 00:16:28.000]  但這些試功不是猜拳部幾個人的努力
[00:16:28.000 --> 00:16:34.000]  是所有弟兄姊妹、所有信徒的參與
[00:16:34.000 --> 00:16:40.000]  我今天想和大家用幾分鐘去做一些反思和應用
[00:16:40.000 --> 00:16:45.000]  怎樣將剛才所聽到的聖經話語
[00:16:45.000 --> 00:16:47.000]  應用在你的生活裏面
[00:16:47.000 --> 00:16:52.000]  第一,你是否明白猜拳的意義呢?
[00:16:52.000 --> 00:16:55.000]  很多人有錯誤的想法
[00:16:55.000 --> 00:16:59.000]  我們猜拳就是猜獻一些全職宣教士去非洲
[00:16:59.000 --> 00:17:03.000]  特別是非洲,因為非洲比較浪漫
[00:17:03.000 --> 00:17:05.000]  或者去南美洲
[00:17:05.000 --> 00:17:07.000]  其實不是這回事
[00:17:07.000 --> 00:17:09.000]  猜拳亦不是我們去西北短孫
[00:17:09.000 --> 00:17:11.000]  有很多人去過西北短孫
[00:17:11.000 --> 00:17:13.000]  請你舉手,有沒有去過?
[00:17:13.000 --> 00:17:15.000]  那幾年真的有,是很偉大的
[00:17:15.000 --> 00:17:17.000]  但也不是這樣
[00:17:17.000 --> 00:17:21.000]  猜拳其實是從你個人的生活開始
[00:17:21.000 --> 00:17:24.000]  有位宣教學者Cason這樣說
[00:17:24.000 --> 00:17:28.000]  他說初期教會宣教不單只是一個職能
[00:17:28.000 --> 00:17:30.000]  不單只是一個功能
[00:17:30.000 --> 00:17:34.000]  而且是教會本身生命的流露
[00:17:34.000 --> 00:17:38.000]  宣教是教會本身生命的流露
[00:17:38.000 --> 00:17:40.000]  教會就是每一個基督徒組成
[00:17:40.000 --> 00:17:44.000]  即宣教就是你生命的流露
[00:17:44.000 --> 00:17:48.000]  你想想教會歷史裏面
[00:17:48.000 --> 00:17:51.000]  教會生命流露最豐盛是甚麼時候呢?
[00:17:51.000 --> 00:17:54.000]  最豐盛,最榮耀的時候
[00:17:54.000 --> 00:17:56.000]  我相信是頭三百年
[00:17:56.000 --> 00:18:01.000]  即由耶穌基督升天一直到君士坦丁那段時間
[00:18:01.000 --> 00:18:04.000]  那段時間教會受很大的迫害
[00:18:04.000 --> 00:18:08.000]  大部份的長老,即教會做監督長老
[00:18:08.000 --> 00:18:11.000]  都會被燒死,沒甚麼好死的
[00:18:11.000 --> 00:18:15.000]  所以保羅說誰想有個立志做監督
[00:18:15.000 --> 00:18:17.000]  他是可以稱讚的
[00:18:17.000 --> 00:18:20.000]  即是說因為他願意犧牲這樣的意思
[00:18:20.000 --> 00:18:25.000]  但很奇怪,在一個這麼迫害的嚴峻的環境裏面
[00:18:25.000 --> 00:18:27.000]  如果你看羅馬帝國的歷史
[00:18:27.000 --> 00:18:29.000]  那些大城市,所有的大城市
[00:18:29.000 --> 00:18:33.000]  每一個大城市的人口有一半以上是信耶穌的
[00:18:33.000 --> 00:18:38.000]  一半,50%信耶穌,香港只有4%
[00:18:38.000 --> 00:18:40.000]  為甚麼這麼厲害呢?
[00:18:40.000 --> 00:18:42.000]  就是因為這些人看到基督徒
[00:18:42.000 --> 00:18:46.000]  看到他們的人愛,他們的寬恕
[00:18:46.000 --> 00:18:48.000]  他們願意受苦的精神
[00:18:48.000 --> 00:18:51.000]  而受到感召去信耶穌
[00:18:51.000 --> 00:18:54.000]  他們不需要猜拜宣教士
[00:18:54.000 --> 00:18:56.000]  那些人已經信耶穌
[00:18:56.000 --> 00:18:58.000]  這個就是生命的流露
[00:18:58.000 --> 00:19:00.000]  等於說你有沒有這樣的生命流露
[00:19:00.000 --> 00:19:03.000]  以致別人看見你就信耶穌
[00:19:03.000 --> 00:19:10.000]  這個猜拳的意義是從你本身的生命開始
[00:19:10.000 --> 00:19:12.000]  你現在都可以做
[00:19:12.000 --> 00:19:18.000]  第二,你願不願意參與一個猜拳的行列
[00:19:18.000 --> 00:19:21.000]  願不願意留下皆美的腳踵
[00:19:21.000 --> 00:19:27.000]  牧師,那我怎樣可以參與我們太古城堂的猜拳試功呢?
[00:19:27.000 --> 00:19:29.000]  有四件事你可以做
[00:19:29.000 --> 00:19:34.000]  第一,你以禱告來支持宣教士支持的猜拳
