
[00:00:00.000 --> 00:00:04.000]  我們繼續思想菲律賓書的信息
[00:04:39.000 --> 00:04:42.000]  他每日所經歷的
[00:04:42.000 --> 00:04:44.000]  現在的努力
[00:04:44.000 --> 00:04:46.000]  讓他能夠成聖
[00:04:46.000 --> 00:04:48.000]  土著的喜悅
[00:04:48.000 --> 00:04:50.000]  我相信不是
[00:04:50.000 --> 00:04:52.000]  過去是靠恩典得救
[00:04:52.000 --> 00:04:55.000]  現在仍然是靠恩典
[00:04:55.000 --> 00:04:59.000]  我們努力的成爲神
[00:04:59.000 --> 00:05:01.000]  所喜悅的義女
[00:05:01.000 --> 00:05:03.000]  所以過去靠恩典
[00:05:03.000 --> 00:05:07.000]  但現在我們是靠主的恩典
[00:05:07.000 --> 00:05:09.000]  繼續努力
[00:05:09.000 --> 00:05:11.000]  這個強調的是我們
[00:05:11.000 --> 00:05:13.000]  都有我們的責任
[00:05:13.000 --> 00:05:15.000]  不是說神的恩典
[00:05:15.000 --> 00:05:17.000]  我們等神去自己工作
[00:05:17.000 --> 00:05:19.000]  我們手牽手
[00:05:19.000 --> 00:05:22.000]  我們屬靈生命就成長
[00:05:22.000 --> 00:05:24.000]  這裏是強調
[00:05:24.000 --> 00:05:26.000]  我們生命成長
[00:05:26.000 --> 00:05:30.000]  我們能夠脫離罪的捆綁
[00:05:30.000 --> 00:05:32.000]  我們都要努力
[00:05:32.000 --> 00:05:33.000]  但這個努力
[00:05:33.000 --> 00:05:36.000]  是在神的恩典之中來努力的
[00:05:36.000 --> 00:05:47.000]  我們以前常常用一個比方
[00:05:47.000 --> 00:05:53.000]  說到如何靠主來努力
[00:05:53.000 --> 00:05:56.000]  不是我們努力就得到什麼
[00:05:56.000 --> 00:06:01.000]  而是神在我們的生命裏面工作
[00:06:01.000 --> 00:06:03.000]  讓我們有所領受
[00:06:03.000 --> 00:06:05.000]  有所得着
[00:06:05.000 --> 00:06:10.000]  我曾經有一個故事
[00:06:10.000 --> 00:06:12.000]  講一個小朋友
[00:06:12.000 --> 00:06:14.000]  他學划船
[00:06:14.000 --> 00:06:17.000]  這個爸爸坐在他對面
[00:06:17.000 --> 00:06:19.000]  叫他去劃
[00:06:19.000 --> 00:06:21.000]  他劃來劃去
[00:06:21.000 --> 00:06:25.000]  很努力地兜圈
[00:06:25.000 --> 00:06:28.000]  不能夠去到目的地
[00:06:28.000 --> 00:06:30.000]  由九龍去到香港
[00:06:30.000 --> 00:06:32.000]  他劃得很努力
[00:06:32.000 --> 00:06:35.000]  滿頭大汗
[00:06:35.000 --> 00:06:39.000]  但是也去不到多遠
[00:06:39.000 --> 00:06:41.000]  沉沉鑽鑽
[00:06:41.000 --> 00:06:42.000]  爸爸說
[00:06:42.000 --> 00:06:46.000]  你坐在我膝蓋上
[00:06:46.000 --> 00:06:48.000]  然後爸爸的手
[00:06:48.000 --> 00:06:50.000]  搭在小朋友的手上
[00:06:50.000 --> 00:06:52.000]  叫他努力劃
[00:06:52.000 --> 00:06:58.000]  現在這個小朋友努力划船
[00:06:58.000 --> 00:07:00.000]  他爸爸搭着他的手
[00:07:00.000 --> 00:07:05.000]  幫他有個正確的方向去划船
[00:07:05.000 --> 00:07:09.000]  很快就劃到目的地
[00:07:09.000 --> 00:07:10.000]  這個小朋友說
[00:07:10.000 --> 00:07:11.000]  爸爸我可以了
[00:07:11.000 --> 00:07:13.000]  我多厲害
[00:07:13.000 --> 00:07:14.000]  是不是他自己很厲害
[00:07:14.000 --> 00:07:16.000]  能夠划船
[00:07:16.000 --> 00:07:17.000]  劃到對岸呢
[00:07:17.000 --> 00:07:18.000]  不是
[00:07:18.000 --> 00:07:22.000]  是他爸爸幫助他
[00:07:22.000 --> 00:07:26.000]  叫他能夠划船
[00:07:26.000 --> 00:07:27.000]  方向能夠正確
[00:07:27.000 --> 00:07:30.000]  能夠到達目的地
[00:07:30.000 --> 00:07:32.000]  所以我們無論想什麼
[00:07:32.000 --> 00:07:35.000]  我們無論做什麼
[00:07:35.000 --> 00:07:37.000]  如果我們是真正依靠神的
[00:07:37.000 --> 00:07:41.000]  是神在我們心中來帶領我們
[00:07:41.000 --> 00:07:42.000]  叫我們所做的決定
[00:07:42.000 --> 00:07:44.000]  能夠合乎主的心意
[00:07:44.000 --> 00:07:46.000]  叫我們所做的事情
[00:07:46.000 --> 00:07:48.000]  能夠土著喜悅
[00:07:48.000 --> 00:07:50.000]  好像菲律賓書第二章十三字說
[00:07:50.000 --> 00:07:54.000]  你們立志行事
[00:07:54.000 --> 00:07:55.000]  我們在想什麼
[00:07:55.000 --> 00:07:56.000]  我們立志要做什麼
[00:07:56.000 --> 00:07:58.000]  你們立志行事
[00:07:58.000 --> 00:08:02.000]  都是神在你們心裏運行
[00:08:02.000 --> 00:08:07.000]  爲要成就祂的美意
[00:08:07.000 --> 00:08:08.000]  我們計劃什麼
[00:08:08.000 --> 00:08:10.000]  我們決定什麼
[00:08:10.000 --> 00:08:13.000]  有時我們沒有祈禱
[00:08:13.000 --> 00:08:14.000]  不記得祈禱
[00:08:14.000 --> 00:08:16.000]  但是保祿說
[00:08:16.000 --> 00:08:21.000]  都是神在我們心裏運行作供
[00:08:21.000 --> 00:08:24.000]  叫我們所想的
[00:08:24.000 --> 00:08:25.000]  計劃的
[00:08:25.000 --> 00:08:26.000]  決定的
[00:08:26.000 --> 00:08:28.000]  想做的
[00:08:28.000 --> 00:08:30.000]  能夠符合神的心意
[00:08:30.000 --> 00:08:32.000]  你們立志行事
[00:08:32.000 --> 00:08:35.000]  都是神在你們心裏運行
[00:08:35.000 --> 00:08:38.000]  爲要成就祂的美意
[00:08:38.000 --> 00:08:40.000]  所以我們感謝神
[00:08:40.000 --> 00:08:42.000]  神在我們心中
[00:08:42.000 --> 00:08:46.000]  不斷保守帶領我們
[00:08:46.000 --> 00:08:47.000]  我們努力的去計劃
[00:08:47.000 --> 00:08:51.000]  我們努力的去做事
[00:08:51.000 --> 00:08:53.000]  都是神在我們心裏
[00:08:53.000 --> 00:08:55.000]  恩代帶領我們
[00:08:55.000 --> 00:08:56.000]  保守我們
[00:08:56.000 --> 00:08:58.000]  這不等於我們不用祈禱
[00:08:58.000 --> 00:09:00.000]  我們仍然要努力的
[00:09:00.000 --> 00:09:02.000]  做我們應該做的
[00:09:02.000 --> 00:09:04.000]  我們仍然需要祈禱
[00:09:04.000 --> 00:09:07.000]  但是我們做這一切的時候
[00:09:07.000 --> 00:09:12.000]  都是神在我們心裏來做工作
[00:09:12.000 --> 00:09:14.000]  甚至君王
[00:09:14.000 --> 00:09:17.000]  他不信耶穌的
[00:09:17.000 --> 00:09:18.000]  總統
[00:09:18.000 --> 00:09:20.000]  大臣
[00:09:20.000 --> 00:09:23.000]  國家的領導
[00:09:23.000 --> 00:09:25.000]  他們所做的一切
[00:09:25.000 --> 00:09:27.000]  都有神在他們心中
[00:09:27.000 --> 00:09:30.000]  來運行帶領他們
[00:09:30.000 --> 00:09:32.000]  你說他們作惡怎麼樣呢?
[00:09:32.000 --> 00:09:34.000]  作惡犯罪
[00:09:34.000 --> 00:09:38.000]  亦都是神允許他們
[00:09:38.000 --> 00:09:41.000]  去做這樣的事情
[00:09:41.000 --> 00:09:44.000]  爲了要成就神的旨意
[00:09:44.000 --> 00:09:46.000]  所以棕顏離十一章說
[00:09:46.000 --> 00:09:49.000]  王的心在耶和華手中
[00:09:49.000 --> 00:09:57.000]  好像龍溝的水隨意轉流
[00:09:57.000 --> 00:10:00.000]  君王的心在神的手中
[00:10:00.000 --> 00:10:03.000]  神管理他
[00:10:03.000 --> 00:10:06.000]  他真正在人國中掌權的
[00:10:06.000 --> 00:10:09.000]  曾經說你是神自己
[00:10:09.000 --> 00:10:11.000]  所以我們感謝神
[00:10:11.000 --> 00:10:15.000]  我們不需要爲國家大事
[00:10:15.000 --> 00:10:18.000]  過分的憂慮
[00:10:18.000 --> 00:10:20.000]  交託給神
[00:10:20.000 --> 00:10:21.000]  爲國家
[00:10:21.000 --> 00:10:23.000]  爲社會祈禱
[00:10:23.000 --> 00:10:25.000]  無論發生什麼事
[00:10:25.000 --> 00:10:27.000]  都是神所允許的
[00:10:27.000 --> 00:10:28.000]  但爲什麼要允許呢?
[00:10:28.000 --> 00:10:32.000]  有時我們不知道
[00:10:32.000 --> 00:10:35.000]  但國家社會走正確方向的時候
[00:10:35.000 --> 00:10:39.000]  都是神在那時引導、帶領
[00:10:39.000 --> 00:10:41.000]  所以我們爲此獻上感恩
[00:10:41.000 --> 00:10:43.000]  特別是我們基督徒
[00:10:43.000 --> 00:10:44.000]  在我們的生活中
[00:10:44.000 --> 00:10:49.000]  幫我們追求生命的長進的時候
[00:10:49.000 --> 00:10:52.000]  是我們的神在那裏引導我們
[00:10:52.000 --> 00:10:57.000]  我們的努力纔有正確的效果
[00:10:57.000 --> 00:11:00.000]  所以我們在這段經文裏
[00:11:00.000 --> 00:11:04.000]  我們要看救恩的現在式
[00:11:04.000 --> 00:11:06.000]  現在我們如何依靠神
[00:11:06.000 --> 00:11:09.000]  讓我屬靈的生命不斷成長
[00:11:09.000 --> 00:11:14.000]  勝過罪、勝過一切的軟弱
[00:11:14.000 --> 00:11:16.000]  救恩的現在式
[00:11:16.000 --> 00:11:18.000]  我們如何去做呢?
[00:11:18.000 --> 00:11:21.000]  第一,我們看到保羅說
[00:11:21.000 --> 00:11:25.000]  「這不是說我已經得着了」
[00:11:25.000 --> 00:11:28.000]  這句話的意思是
[00:11:28.000 --> 00:11:32.000]  保羅有個不滿足的心
[00:11:32.000 --> 00:11:35.000]  在他屬靈生命的長進裏
[00:11:35.000 --> 00:11:38.000]  他時時感覺到自己做得不好
[00:11:38.000 --> 00:11:42.000]  有不滿足的心
[00:11:42.000 --> 00:11:46.000]  在世界上很多物質的追求
[00:11:46.000 --> 00:11:48.000]  世界的事物
[00:11:48.000 --> 00:11:52.000]  我們有一個滿足的心
[00:11:52.000 --> 00:11:55.000]  但在屬靈生命的追求上
[00:11:55.000 --> 00:11:57.000]  我們要常常感到不滿足
[00:11:57.000 --> 00:11:59.000]  所以保羅在這裏說
[00:11:59.000 --> 00:12:01.000]  「這不是說我已經得着了」
[00:12:01.000 --> 00:12:03.000]  得着什麼呢?
[00:12:03.000 --> 00:12:05.000]  得着耶穌基督
[00:12:05.000 --> 00:12:09.000]  救恩的目的就要我們得着耶穌基督
[00:12:09.000 --> 00:12:13.000]  要我們效法耶穌基督
[00:12:13.000 --> 00:12:16.000]  好像耶穌基督在《燈三寶訓》所說
[00:12:16.000 --> 00:12:21.000]  你們要完全好像天父完全一樣
[00:12:21.000 --> 00:12:23.000]  如果這是我們的目的
[00:12:23.000 --> 00:12:25.000]  你得着了沒有呢?
[00:12:25.000 --> 00:12:27.000]  沒有得着
[00:12:27.000 --> 00:12:29.000]  我得着了沒有呢?
[00:12:29.000 --> 00:12:32.000]  同樣沒有得着
[00:12:32.000 --> 00:12:34.000]  保羅沒有得着
[00:12:34.000 --> 00:12:36.000]  所以沒有人可以說
[00:12:36.000 --> 00:12:38.000]  「我都挺好的了」
[00:12:38.000 --> 00:12:41.000]  「我是個不錯的基督徒」
[00:12:41.000 --> 00:12:43.000]  沒有人可以這樣誇口
[00:12:43.000 --> 00:12:45.000]  我們要好像保羅所說的
[00:12:45.000 --> 00:12:49.000]  我不是說我已經得着了
[00:12:49.000 --> 00:12:52.000]  我還有很多的欠缺
[00:12:52.000 --> 00:12:54.000]  我要像主耶穌基督
[00:12:54.000 --> 00:12:59.000]  我要像天父一樣完全
[00:12:59.000 --> 00:13:01.000]  沒有一個人在這個世界上
[00:13:01.000 --> 00:13:03.000]  他可以說我一生追求
[00:13:03.000 --> 00:13:06.000]  我已經得着了
[00:13:06.000 --> 00:13:08.000]  沒有人得着
[00:13:08.000 --> 00:13:11.000]  沒有人一生的追求
[00:13:11.000 --> 00:13:18.000]  他能夠像天父一樣完全
[00:13:18.000 --> 00:13:19.000]  沒有的
[00:13:19.000 --> 00:13:24.000]  所以保羅他有沒有滿足的心
[00:13:24.000 --> 00:13:28.000]  他要竭力的追求
[00:13:28.000 --> 00:13:30.000]  對世界的事物
[00:13:30.000 --> 00:13:34.000]  我們要常常有一個滿足的心
[00:13:34.000 --> 00:13:39.000]  何時我們追求物質的東西
[00:13:39.000 --> 00:13:41.000]  我們可以滿足呢?
[00:13:41.000 --> 00:13:44.000]  保羅在提摩太前書六章說過
[00:13:44.000 --> 00:13:52.000]  「敬虔加上知足的心,就是大利」
[00:13:52.000 --> 00:13:58.000]  「敬虔加上知足的心,就是大利」
[00:13:58.000 --> 00:14:00.000]  「敬虔愛神」
[00:14:00.000 --> 00:14:02.000]  對世界的事物
[00:14:02.000 --> 00:14:04.000]  我們有一個知足的心
[00:14:04.000 --> 00:14:11.000]  就是最大的盈利
[00:14:11.000 --> 00:14:12.000]  保羅繼續說
[00:14:12.000 --> 00:14:19.000]  「正因爲我們沒有帶什麼到世上來,也不能帶什麼去」
[00:14:19.000 --> 00:14:22.000]  這是事實
[00:14:22.000 --> 00:14:25.000]  我們來的時候兩手空空
[00:14:25.000 --> 00:14:30.000]  我們離開世界的時候也兩手空空
[00:14:30.000 --> 00:14:32.000]  也不能帶什麼去
[00:14:32.000 --> 00:14:36.000]  只要有衣有食就當知足
[00:14:36.000 --> 00:14:37.000]  何時知足呢?
[00:14:37.000 --> 00:14:39.000]  有衣有食
[00:14:39.000 --> 00:14:42.000]  我們中間有誰沒有衣有食呢?
[00:14:42.000 --> 00:14:45.000]  沒有
[00:14:45.000 --> 00:14:50.000]  所以我們每個人都應該在世界事物上知足
[00:14:50.000 --> 00:14:52.000]  但很可惜
[00:14:52.000 --> 00:14:58.000]  很多時候我們追求世界物質的豐富的時候
[00:14:58.000 --> 00:15:00.000]  我們是不滿足的
[00:15:00.000 --> 00:15:02.000]  我們有一百萬
[00:15:02.000 --> 00:15:04.000]  我們很想得到一千萬
[00:15:04.000 --> 00:15:05.000]  有一千萬
[00:15:05.000 --> 00:15:08.000]  我們很想得到一億
[00:15:08.000 --> 00:15:12.000]  不過這一億我們也不會滿足
[00:15:12.000 --> 00:15:14.000]  這是很可惜的
[00:15:14.000 --> 00:15:18.000]  世界的事物保證我們要知足
[00:15:18.000 --> 00:15:23.000]  有衣有食就知足
[00:15:23.000 --> 00:15:28.000]  關於快樂的研究
[00:15:28.000 --> 00:15:30.000]  我以前也提過
[00:15:30.000 --> 00:15:33.000]  也是這樣告訴我們
[00:15:33.000 --> 00:15:41.000]  我們基本的飲食足夠
[00:15:41.000 --> 00:15:46.000]  我們再多也不會快樂些
[00:15:46.000 --> 00:15:54.000]  所以你看到很多世界上得到物質很豐富的人
[00:15:54.000 --> 00:15:57.000]  他們會不會快樂些呢?
[00:15:57.000 --> 00:16:00.000]  不會,很相反
[00:16:00.000 --> 00:16:04.000]  他得到他們想得到的
[00:16:04.000 --> 00:16:10.000]  去到他生命的高峯
[00:16:10.000 --> 00:16:12.000]  他得到一切
[00:16:12.000 --> 00:16:13.000]  名利
[00:16:13.000 --> 00:16:15.000]  富貴
[00:16:15.000 --> 00:16:17.000]  會不會快樂些呢?
[00:16:17.000 --> 00:16:18.000]  不會
[00:16:18.000 --> 00:16:21.000]  反而想自殺很多
[00:16:21.000 --> 00:16:24.000]  他得到世界的一切
[00:16:24.000 --> 00:16:27.000]  但他不會快樂
[00:16:27.000 --> 00:16:34.000]  我曾經見過很多人打網球的逼家
[00:16:34.000 --> 00:16:37.000]  拿到最高的榮譽的時候
[00:16:37.000 --> 00:16:40.000]  他說他想自殺
[00:16:40.000 --> 00:16:42.000]  海明威
[00:16:42.000 --> 00:16:47.000]  得到諾貝爾文學獎
[00:16:47.000 --> 00:16:51.000]  他吞槍自盡
[00:16:51.000 --> 00:16:55.000]  馬王皮萊士尼
[00:16:55.000 --> 00:16:57.000]  他說他想做歌星
[00:16:57.000 --> 00:17:00.000]  得到名譽、地位、財富
[00:17:00.000 --> 00:17:02.000]  當他得到這一切的時候
[00:17:02.000 --> 00:17:04.000]  記者問他
[00:17:04.000 --> 00:17:06.000]  那你是不是很快樂很開心?
[00:17:06.000 --> 00:17:09.000]  他說不是
[00:17:09.000 --> 00:17:12.000]  我現在好像地獄一樣
[00:17:12.000 --> 00:17:21.000]  那麼孤單
[00:17:21.000 --> 00:17:26.000]  我們所認識的郭炳光弟兄
[00:17:26.000 --> 00:17:33.000]  香港一個知名的富豪
[00:17:33.000 --> 00:17:34.000]  他怎麼相信耶穌呢?
[00:17:34.000 --> 00:17:39.000]  就是當他和他兩個兄弟
[00:17:39.000 --> 00:17:43.000]  建立一個全世界最大的
[00:17:43.000 --> 00:17:50.000]  美國地產王國的時候
[00:17:50.000 --> 00:17:55.000]  是他生命裏面最黑暗
[00:17:55.000 --> 00:17:57.000]  最不開心的時候
[00:17:57.000 --> 00:18:01.000]  他去哪裏都找不到快樂
[00:18:01.000 --> 00:18:02.000]  但讀到神的話語
[00:18:02.000 --> 00:18:09.000]  他生命改變了
[00:18:09.000 --> 00:18:10.000]  所以我們看到
[00:18:10.000 --> 00:18:15.000]  人追求物質的豐富
[00:18:15.000 --> 00:18:19.000]  你去到你想得到的那種豐富
[00:18:19.000 --> 00:18:21.000]  是不會快樂的
[00:18:21.000 --> 00:18:23.000]  爲什麼呢?
[00:18:23.000 --> 00:18:25.000]  因爲我們心靈的空虛
[00:18:25.000 --> 00:18:27.000]  不滿足
[00:18:27.000 --> 00:18:29.000]  不是物質的東西
[00:18:29.000 --> 00:18:32.000]  可以填滿它
[00:18:32.000 --> 00:18:33.000]  只有耶穌基督
[00:18:33.000 --> 00:18:38.000]  能夠讓我們得到真正的滿足
[00:18:38.000 --> 00:18:41.000]  這是保羅的見證
[00:18:41.000 --> 00:18:42.000]  上次我們看到
[00:18:42.000 --> 00:18:49.000]  以商人的角度來計算
[00:18:49.000 --> 00:18:51.000]  他得到耶穌基督
[00:18:51.000 --> 00:18:55.000]  就是最有盈利的
[00:18:55.000 --> 00:18:59.000]  他以前靠自己得到的一切
[00:18:59.000 --> 00:19:01.000]  都是損失來的
[00:19:01.000 --> 00:19:03.000]  虧蝕的
[00:19:03.000 --> 00:19:08.000]  以商人會計師的角度來看
[00:19:08.000 --> 00:19:10.000]  他的生命的時候
[00:19:10.000 --> 00:19:14.000]  他看萬事都是虧損
[00:19:14.000 --> 00:19:17.000]  看萬事好像糞土一樣
[00:19:17.000 --> 00:19:21.000]  沒有價值的
[00:19:21.000 --> 00:19:22.000]  但得到耶穌基督
[00:19:22.000 --> 00:19:30.000]  是至寶、最寶貴的
[00:19:30.000 --> 00:19:31.000]  我們感謝主
[00:19:31.000 --> 00:19:33.000]  求主給我們有這樣的看法
[00:19:33.000 --> 00:19:35.000]  可能你現在還沒得到
[00:19:35.000 --> 00:19:40.000]  你生命裏想得到的物質的豐富
[00:19:40.000 --> 00:19:42.000]  所以在這個過程裏
[00:19:42.000 --> 00:19:44.000]  你不會有什麼感覺
[00:19:44.000 --> 00:19:46.000]  是當你得到
[00:19:46.000 --> 00:19:49.000]  你想得到的物質的東西的時候
[00:19:49.000 --> 00:19:50.000]  我告訴你
[00:19:50.000 --> 00:19:52.000]  剛纔有很多的見證
[00:19:52.000 --> 00:19:53.000]  告訴我們
[00:19:53.000 --> 00:19:55.000]  我們不會開心些、快樂些
[00:19:55.000 --> 00:20:02.000]  反而會悲哀些
[00:20:02.000 --> 00:20:08.000]  當你專心追求物質的豐富的時候
[00:20:08.000 --> 00:20:09.000]  很多時候很容易
[00:20:09.000 --> 00:20:12.000]  我們離開神
[00:20:12.000 --> 00:20:15.000]  我們靠自己的努力
[00:20:15.000 --> 00:20:16.000]  結果得來的
[00:20:16.000 --> 00:20:20.000]  是很多的損失
[00:20:20.000 --> 00:20:23.000]  所以保羅他說到
[00:20:23.000 --> 00:20:25.000]  舊一日過去的時候
[00:20:25.000 --> 00:20:27.000]  他有很多計算
[00:20:27.000 --> 00:20:28.000]  做生意的人
[00:20:28.000 --> 00:20:32.000]  哪裏是損失、哪裏是盈利
[00:20:32.000 --> 00:20:36.000]  當他說到舊因的現在的時候
[00:20:36.000 --> 00:20:40.000]  他有另外一種的比方
[00:20:40.000 --> 00:20:43.000]  來說到舊因的現在
[00:20:43.000 --> 00:20:44.000]  舊因的現在
[00:20:44.000 --> 00:20:48.000]  他用一個比賽
[00:20:48.000 --> 00:20:51.000]  賽跑的跑手
[00:20:51.000 --> 00:20:55.000]  他的比方來說到我們現在
[00:20:55.000 --> 00:20:59.000]  要靠着生命成長
[00:20:59.000 --> 00:21:01.000]  這不是說我已經得着了
[00:21:01.000 --> 00:21:03.000]  已經完全了
[00:21:03.000 --> 00:21:06.000]  他首先有一個不滿足的心
[00:21:06.000 --> 00:21:08.000]  在屬靈生命上面
[00:21:08.000 --> 00:21:13.000]  不滿足的心
[00:21:13.000 --> 00:21:15.000]  可能他已經比我們
[00:21:15.000 --> 00:21:19.000]  在屬靈生命上面先進很多
[00:21:19.000 --> 00:21:25.000]  他說我不行,我要繼續努力
[00:21:25.000 --> 00:21:28.000]  何時我們看到自己不行呢?
[00:21:28.000 --> 00:21:31.000]  就是當我們和耶穌基督比較的時候
[00:21:31.000 --> 00:21:35.000]  我們看到自己不行
[00:21:35.000 --> 00:21:39.000]  當我們想像天父完全一樣的時候
[00:21:39.000 --> 00:21:41.000]  我們覺得自己不行
[00:21:41.000 --> 00:21:49.000]  你和我和神的生命差多遠
[00:21:49.000 --> 00:21:53.000]  所以我們就要竭力追求
[00:21:53.000 --> 00:21:57.000]  很多時候我們和別人比較
[00:21:57.000 --> 00:21:59.000]  和我們身邊的朋友
[00:21:59.000 --> 00:22:03.000]  身邊的基督徒比較
[00:22:03.000 --> 00:22:06.000]  我每個星期都回教會
[00:22:06.000 --> 00:22:08.000]  他做基督徒
[00:22:08.000 --> 00:22:12.000]  他一個月纔回一次
