
[00:00:00.000 --> 00:00:02.220]  各位弟兄姊妹 主來平安
[00:03:24.640 --> 00:03:27.240]  他們習不習慣呢?
[00:03:27.240 --> 00:03:32.240]  他們說可以在家裡 網上可以學習
[00:03:32.240 --> 00:03:34.440]  大概學習到多少呢?
[00:03:34.440 --> 00:03:39.040]  上學不只是書本上的知識
[00:03:39.040 --> 00:03:44.840]  上學其中要學的就是學人與人之間的社交、溝通
[00:03:45.640 --> 00:03:49.840]  他們也是溝通 相信將來很多人也會溝通有障礙
[00:03:49.840 --> 00:03:51.840]  那你就會問了
[00:03:51.840 --> 00:03:55.640]  那我們為什麼今天會有這麼多的苦難呢?
[00:03:55.640 --> 00:03:57.240]  為什麼會有這麼多災難?
[00:03:57.240 --> 00:04:00.640]  無論是國家災難也好、世界災難也好
[00:04:00.640 --> 00:04:05.840]  或者是個人有時候也會面對很多的困擾、很多的憂慮、很多的苦難
[00:04:05.840 --> 00:04:12.440]  我們真的要明白這件事 我們一定要回到最初的時候
[00:04:12.440 --> 00:04:16.040]  就是創世紀 神創造天地的時候
[00:04:16.040 --> 00:04:21.640]  當時發生了兩件事 兩件事走了出來
[00:04:21.640 --> 00:04:23.840]  是影響了我們人類很多的
[00:04:23.840 --> 00:04:29.440]  第一就是神造出來的 就是這個時間
[00:04:29.440 --> 00:04:32.240]  神造了一個時間出來
[00:04:32.240 --> 00:04:37.040]  大家記得創世紀一章的時候開始
[00:04:37.040 --> 00:04:41.040]  就說第一天神說要有光就有光
[00:04:41.440 --> 00:04:46.040]  那這個光有些人解讀可能就是神造了太陽、月亮
[00:04:46.040 --> 00:04:49.240]  但不是的 過幾天他才造太陽、月亮
[00:04:49.240 --> 00:04:50.240]  聖經說得很清楚
[00:04:50.240 --> 00:04:52.040]  那這個光是什麼呢?
[00:04:52.040 --> 00:04:55.040]  有些人說這個光是一個核爆、一個Big Bang
[00:04:55.040 --> 00:04:57.840]  是一個大爆炸論開始
[00:04:57.840 --> 00:05:00.240]  你固不固然你怎麼說也好
[00:05:00.240 --> 00:05:02.440]  這個是一個開始
[00:05:02.440 --> 00:05:05.840]  而我覺得開始這個光應該是光陰
[00:05:05.840 --> 00:05:08.840]  就是神造了一個時間出來
[00:05:10.440 --> 00:05:12.840]  本來是沒有時間的 本來是一個永恆的
[00:05:12.840 --> 00:05:14.440]  神也在時間以外
[00:05:14.440 --> 00:05:18.440]  但神造了一個時間來規限了我們
[00:05:18.440 --> 00:05:23.840]  時間這東西其實是我們的敵人
[00:05:23.840 --> 00:05:27.440]  是我們的公敵第一
[00:05:27.440 --> 00:05:30.240]  就是我們人民的公敵第一號
[00:05:30.240 --> 00:05:32.440]  時間是不好的東西
[00:05:32.440 --> 00:05:35.840]  如果你不相信的話 你照一下鏡子就知道了
[00:05:35.840 --> 00:05:40.240]  早上你刷牙洗臉的時候
[00:05:41.040 --> 00:05:42.040]  你照一下鏡子
[00:05:42.040 --> 00:05:44.240]  那你見到什麼?
[00:05:44.240 --> 00:05:45.840]  見到多了一些白髮
[00:05:45.840 --> 00:05:47.840]  多了一些皺紋
[00:05:47.840 --> 00:05:49.840]  是不是?
[00:05:49.840 --> 00:05:51.040]  為什麼會這樣?
[00:05:51.040 --> 00:05:52.840]  就因為時間
[00:05:52.840 --> 00:05:55.240]  時間是一直向前走
[00:05:55.240 --> 00:05:58.040]  所以我們會衰老
[00:05:58.040 --> 00:06:01.440]  今天你去到中年了可能
[00:06:01.440 --> 00:06:05.240]  你可不可以說你的精力、你的體力
[00:06:05.240 --> 00:06:07.040]  是比以前好呢?
[00:06:08.440 --> 00:06:11.840]  你可不可以說我的樣貌是比以前好呢?
[00:06:11.840 --> 00:06:15.440]  那些人稱讚你說你越來越好其實是奉承你的
[00:06:15.440 --> 00:06:19.440]  說你越來越年輕更加是一個謊言
[00:06:19.440 --> 00:06:21.040]  是不會的
[00:06:21.040 --> 00:06:23.440]  我們可以靠裝扮 裝扮到自己年輕
[00:06:23.440 --> 00:06:28.040]  但實際上我們知道我們只是越來越老
[00:06:28.040 --> 00:06:29.640]  這就是因為時間的問題
[00:06:29.640 --> 00:06:32.440]  但時間也不能回頭
[00:06:32.440 --> 00:06:37.240]  我們不能將以前做了不好的事再做多一次
[00:06:38.240 --> 00:06:39.440]  我們不能改變歷史
[00:06:39.440 --> 00:06:42.440]  時間也不能跳去將來
[00:06:42.440 --> 00:06:46.440]  我們不能預知將來會發生什麼事
[00:06:46.440 --> 00:06:49.240]  那我們今天就會做好一點
[00:06:49.240 --> 00:06:50.640]  沒有的
[00:06:50.640 --> 00:06:52.440]  時間我們就跟著走
[00:06:52.440 --> 00:06:56.240]  時間一個就沒有了
[00:06:56.240 --> 00:06:58.040]  回不了頭
[00:06:58.040 --> 00:06:59.240]  所以這首歌就說
[00:06:59.240 --> 00:07:02.640]  時間片刻變陳舊
[00:07:02.640 --> 00:07:05.240]  我說完這句話的時候
[00:07:05.240 --> 00:07:06.640]  這句話已經是歷史了
[00:07:06.640 --> 00:07:07.440]  是一件舊的事
[00:07:09.240 --> 00:07:14.240]  在電台有一個音樂節目
[00:07:14.240 --> 00:07:16.040]  叫做音樂情人
[00:07:16.040 --> 00:07:17.640]  是香港電台的
[00:07:17.640 --> 00:07:20.640]  曾經有一個姐妹介紹我去聽
[00:07:20.640 --> 00:07:23.440]  是非常好的 播很多好的舊歌
[00:07:23.440 --> 00:07:26.840]  主持人是一個很好的基督徒
[00:07:26.840 --> 00:07:30.440]  在開場的時候他等一句的獨白
[00:07:30.440 --> 00:07:32.640]  其中的兩句
[00:07:32.640 --> 00:07:34.640]  我覺得是很發人深省的
[00:07:34.640 --> 00:07:35.640]  很有意思
[00:07:37.040 --> 00:07:42.240]  他說叫我們不要執著過去的遺憾
[00:07:42.240 --> 00:07:45.040]  也不要預知未來的優秀
[00:07:45.040 --> 00:07:47.640]  這句話說得很好
[00:07:47.640 --> 00:07:49.040]  也很合乎聖經
[00:07:49.040 --> 00:07:51.440]  叫我們不要回想過去
[00:07:51.440 --> 00:07:54.240]  而去執著那些遺憾的事
[00:07:54.240 --> 00:07:56.640]  是 我們可以回想過去
[00:07:56.640 --> 00:07:57.840]  我們讀歷史是對的
[00:07:57.840 --> 00:08:00.840]  我們可以學從過去而學習
[00:08:00.840 --> 00:08:02.840]  有些不足的地方
[00:08:02.840 --> 00:08:04.640]  我們可以將來做得更加好
[00:08:04.640 --> 00:08:06.240]  是不是?
[00:08:06.840 --> 00:08:10.040]  但是 過去有些什麼做得不好的
[00:08:10.040 --> 00:08:14.440]  我們可以以此來做借鏡
[00:08:14.440 --> 00:08:15.840]  將來做得更好就可以了
[00:08:15.840 --> 00:08:18.640]  但是 我們不要執著
[00:08:18.640 --> 00:08:20.640]  不要執著這種的遺憾
[00:08:20.640 --> 00:08:24.240]  不要說早知道這樣這樣
[00:08:24.240 --> 00:08:27.040]  我今天就不會這樣這樣
[00:08:27.040 --> 00:08:28.640]  不要有這樣的想法
[00:08:28.640 --> 00:08:31.040]  實在很多人都會這樣想
[00:08:31.040 --> 00:08:34.040]  很多人都真的很極端
[00:08:34.040 --> 00:08:35.040]  我聽過很極端的
[00:08:35.040 --> 00:08:37.240]  就是說早知道我就不結婚了
[00:08:37.240 --> 00:08:40.040]  早知道我就不生孩子了
[00:08:40.040 --> 00:08:44.040]  早知道我就不會移民來英國了
[00:08:44.040 --> 00:08:47.640]  是 可能有些事我們認為是選擇錯誤的
[00:08:47.640 --> 00:08:50.240]  但是我們知道
[00:08:50.240 --> 00:08:53.440]  既然做了我們要面對
[00:08:53.440 --> 00:08:57.640]  另外就是不要預知未來的優秀
[00:08:57.640 --> 00:09:00.240]  因為明天的事會怎樣我們不知道
[00:09:00.240 --> 00:09:03.640]  是 你可能預測到會大約會怎樣
[00:09:04.840 --> 00:09:08.240]  但是你不要因此而憂愁
[00:09:08.240 --> 00:09:09.440]  是不是?
[00:09:09.440 --> 00:09:11.240]  有些人為好小事而憂愁的
[00:09:11.240 --> 00:09:14.240]  他想著計劃了明天去弄一下花園
[00:09:14.240 --> 00:09:16.440]  但是看天氣報告明天會下雨
[00:09:16.440 --> 00:09:18.240]  這樣就不開心
[00:09:18.240 --> 00:09:20.040]  計劃要改變
[00:09:20.040 --> 00:09:21.240]  第一是好小事
[00:09:21.240 --> 00:09:24.640]  但是如果你在預知未來的憂愁
[00:09:24.640 --> 00:09:25.840]  你就一定不會開心
[00:09:25.840 --> 00:09:30.440]  第一 你不可以真的可以準確的預測到未來
[00:09:30.440 --> 00:09:34.640]  第二 你都不可以改變到什麼
[00:09:35.640 --> 00:09:38.240]  你也不可以肯定你今天如果改了方向
[00:09:38.240 --> 00:09:39.840]  將來又不會是這樣
[00:09:39.840 --> 00:09:44.440]  所以過去我們不要執著
[00:09:44.440 --> 00:09:45.440]  因為改變不到
[00:09:45.440 --> 00:09:48.640]  將來我們不要維持憂愁
[00:09:48.640 --> 00:09:50.040]  因為我們真的不知道
[00:09:50.040 --> 00:09:54.440]  但時間就是這樣去支配了我們
[00:09:54.440 --> 00:09:58.240]  令到我們人生就有很多的不開心
[00:09:58.240 --> 00:09:59.440]  和很多憂慮
[00:09:59.440 --> 00:10:03.640]  第二件事就是不是神做出來的
[00:10:04.040 --> 00:10:05.040]  其實是人
[00:10:05.040 --> 00:10:07.040]  是人犯了罪
[00:10:07.040 --> 00:10:10.840]  亞當夏娃犯的罪
[00:10:10.840 --> 00:10:11.640]  大家很熟悉了
[00:10:11.640 --> 00:10:14.240]  創世記早就已經記錄了出來
[00:10:14.240 --> 00:10:16.840]  而因為罪進入了人那裡
[00:10:16.840 --> 00:10:20.040]  這個罪就一代一代傳下來
[00:10:20.040 --> 00:10:23.640]  所以我們一出生就已經是一個原罪
[00:10:23.640 --> 00:10:24.840]  是不是?
[00:10:24.840 --> 00:10:30.240]  我們見到嬰兒出生就已經哭著出來
[00:10:31.840 --> 00:10:34.840]  小朋友是無端白事可以發脾氣的
[00:10:34.840 --> 00:10:38.440]  他未懂事的時候就已經哭著
[00:10:38.440 --> 00:10:39.840]  已經發脾氣
[00:10:39.840 --> 00:10:43.640]  而且開始懂事的時候就開始很自私
[00:10:43.640 --> 00:10:45.440]  開始懂得貪心
[00:10:45.440 --> 00:10:47.040]  開始懂得認好
[00:10:47.040 --> 00:10:48.840]  這些全部都是罪的本性
[00:10:48.840 --> 00:10:56.040]  有三大所謂的敵人在罪裡面就是
[00:10:56.040 --> 00:10:59.040]  大家都記得很清楚的
[00:10:59.040 --> 00:11:00.640]  聖經說得很清楚的
[00:11:00.640 --> 00:11:01.640]  就是眼目的情慾
[00:11:02.640 --> 00:11:03.640]  肉體的情慾
[00:11:03.640 --> 00:11:05.640]  和今生的驕傲
[00:11:05.640 --> 00:11:10.840]  這個都是我們犯罪的原因
[00:11:10.840 --> 00:11:12.240]  那三大元兇
[00:11:12.240 --> 00:11:14.240]  眼目的情慾
[00:11:14.240 --> 00:11:15.640]  肉體的情慾
[00:11:15.640 --> 00:11:17.640]  今生的驕傲
[00:11:17.640 --> 00:11:22.240]  回看創世記開始的時候
[00:11:22.240 --> 00:11:23.840]  亞當夏娃犯罪
[00:11:23.840 --> 00:11:26.840]  見到一個果
[00:11:26.840 --> 00:11:28.440]  我們當它是蘋果
[00:11:28.440 --> 00:11:29.640]  很漂亮的
[00:11:29.640 --> 00:11:30.640]  紅色的
[00:11:31.240 --> 00:11:32.440]  看上去很多汁
[00:11:32.440 --> 00:11:33.640]  還沒吃就知道想吃
[00:11:33.640 --> 00:11:34.640]  流口水了
[00:11:34.640 --> 00:11:38.240]  神說園中所有食物都要可以吃
[00:11:38.240 --> 00:11:39.240]  這個就不可以吃
[00:11:39.240 --> 00:11:40.240]  你就是要去吃
[00:11:40.240 --> 00:11:42.040]  眼目的情慾
[00:11:42.040 --> 00:11:44.640]  肉體的情慾
[00:11:44.640 --> 00:11:47.840]  可能當時真的很想吃東西
[00:11:47.840 --> 00:11:48.640]  很餓
[00:11:48.640 --> 00:11:49.440]  很口渴
[00:11:49.440 --> 00:11:51.640]  見到這個果
[00:11:51.640 --> 00:11:52.840]  就想摘來吃
[00:11:52.840 --> 00:11:54.440]  肉體的情慾
[00:11:54.440 --> 00:11:56.440]  不足夠
[00:11:56.440 --> 00:11:59.240]  這兩樣都不足夠令他們犯罪
[00:11:59.240 --> 00:12:00.840]  是魔鬼說了一句話
[00:12:01.640 --> 00:12:02.640]  神叫你不要吃
[00:12:02.640 --> 00:12:03.840]  因為怕你比祂厲害
[00:12:03.840 --> 00:12:05.440]  怕你吃了眼睛會打開
[00:12:05.440 --> 00:12:06.040]  明亮
[00:12:06.040 --> 00:12:06.840]  有智慧
[00:12:06.840 --> 00:12:09.040]  那又怎樣?
[00:12:09.040 --> 00:12:11.440]  夏娃、亞當他們就
[00:12:11.440 --> 00:12:13.440]  想比神厲害
[00:12:13.440 --> 00:12:14.640]  驕傲
[00:12:14.640 --> 00:12:16.440]  他們
[00:12:16.440 --> 00:12:18.240]  雖然在伊甸園裡面
[00:12:18.240 --> 00:12:20.040]  是什麼果子都可以吃
[00:12:20.040 --> 00:12:21.840]  雖然在伊甸園裡面
[00:12:21.840 --> 00:12:22.840]  真的
[00:12:22.840 --> 00:12:24.040]  又不用工作
[00:12:24.040 --> 00:12:27.040]  伸手出來就摘到果子
[00:12:27.040 --> 00:12:28.640]  他們過著很舒適的生活
[00:12:28.640 --> 00:12:30.040]  但是
[00:12:30.840 --> 00:12:31.840]  今生的驕傲
[00:12:31.840 --> 00:12:32.440]  他們驕傲
[00:12:32.440 --> 00:12:33.240]  他們想比神厲害
[00:12:33.240 --> 00:12:34.440]  他們不想被神支配
[00:12:34.440 --> 00:12:37.640]  他們不想再要聽神的話
[00:12:37.640 --> 00:12:40.040]  所以他們就
[00:12:40.040 --> 00:12:41.640]  順從了魔鬼的意思
[00:12:41.640 --> 00:12:43.640]  罪就進入了這個世界
[00:12:43.640 --> 00:12:46.840]  今天我們很多的罪都是
[00:12:46.840 --> 00:12:48.240]  因為眼目的情慾
[00:12:48.240 --> 00:12:50.040]  肉體的情慾和
[00:12:50.040 --> 00:12:51.440]  今生的驕傲
[00:12:51.440 --> 00:12:53.240]  令我們這樣去做
[00:12:53.240 --> 00:12:56.440]  有了時間
[00:12:56.440 --> 00:12:58.440]  有了罪
[00:12:59.040 --> 00:13:01.440]  我們人生就被這兩樣東西支配了
[00:13:01.440 --> 00:13:04.040]  所以這個世界就有很多的
[00:13:04.040 --> 00:13:05.240]  苦難
[00:13:05.240 --> 00:13:07.240]  很多苦難是從罪那裡而來
[00:13:07.240 --> 00:13:10.240]  很多的憂慮就是因為從這個時間而來
[00:13:10.240 --> 00:13:12.240]  所以令我們很不開心
[00:13:12.240 --> 00:13:14.040]  包括這次這個疫症
[00:13:14.040 --> 00:13:18.040]  都不知道還會
[00:13:18.040 --> 00:13:20.640]  逗留多久這個病毒
[00:13:20.640 --> 00:13:21.840]  但是我相信
[00:13:21.840 --> 00:13:24.040]  一天找不到一個治療的方法
[00:13:24.040 --> 00:13:25.240]  或者防禦的方法
[00:13:25.240 --> 00:13:27.240]  它都會影響我們很深遠
[00:13:27.240 --> 00:13:28.840]  那怎麼辦呢?
[00:13:29.840 --> 00:13:31.640]  今天我們的題目就是
[00:13:31.640 --> 00:13:33.240]  「逆來順受」
[00:13:33.240 --> 00:13:36.240]  我還用了廣東話的「逆」字
[00:13:36.240 --> 00:13:38.240]  逆境的逆
[00:13:38.240 --> 00:13:39.440]  即是逆症的逆
[00:13:39.440 --> 00:13:40.240]  瘟疫的逆
[00:13:40.240 --> 00:13:41.840]  還有我們
[00:13:41.840 --> 00:13:43.440]  順逆的逆
[00:13:43.440 --> 00:13:45.040]  因為同音
[00:13:45.040 --> 00:13:47.240]  我們叫「逆來順受」
[00:13:47.240 --> 00:13:50.440]  「逆來順受」是什麼意思呢?
[00:13:50.440 --> 00:13:51.240]  就是說
[00:13:51.240 --> 00:13:53.040]  當有逆境來到的時候
[00:13:53.040 --> 00:13:55.040]  不開心的事情
[00:13:55.040 --> 00:13:57.040]  不如意的事情的時候
[00:13:57.440 --> 00:13:59.240]  我們採取一個什麼態度
[00:13:59.240 --> 00:14:00.640]  是不是?
[00:14:00.640 --> 00:14:02.440]  我們採取一個什麼態度去面對
[00:14:02.440 --> 00:14:07.040]  看上去這句話好像很消極
[00:14:07.040 --> 00:14:08.240]  就是說一些事情
[00:14:08.240 --> 00:14:12.240]  我們廣東人有一句話就是
[00:14:12.240 --> 00:14:13.640]  「煮到來才吃」
[00:14:13.640 --> 00:14:16.840]  事情發生了
[00:14:16.840 --> 00:14:18.640]  發生了才去面對
[00:14:18.640 --> 00:14:20.440]  才去想辦法
[00:14:20.440 --> 00:14:23.240]  這句話似乎是很消極
[00:14:23.240 --> 00:14:25.840]  但是其實也有智慧的
[00:14:26.040 --> 00:14:28.040]  因為你計劃得多多
[00:14:28.040 --> 00:14:29.440]  計劃得多好都好
[00:14:29.440 --> 00:14:31.240]  很多時候往往
[00:14:31.240 --> 00:14:32.440]  事情發生的時候
[00:14:32.440 --> 00:14:34.040]  就不是你計劃之內
[00:14:34.040 --> 00:14:35.640]  所以也沒什麼用
[00:14:35.640 --> 00:14:39.440]  《聖經亞告書》有一段講得很清楚的
[00:14:39.440 --> 00:14:40.640]  就是一個人去
[00:14:40.640 --> 00:14:42.840]  計劃了怎麼樣怎麼樣
[00:14:42.840 --> 00:14:44.240]  去另一個城市做買賣
[00:14:44.240 --> 00:14:46.240]  一兩年賺很多大錢
[00:14:46.240 --> 00:14:47.840]  大家都記得
[00:14:47.840 --> 00:14:49.240]  但是
[00:14:49.240 --> 00:14:51.440]  亞告說什麼呢?
[00:14:51.440 --> 00:14:52.240]  明天怎樣
[00:14:52.240 --> 00:14:53.640]  你也不知道
[00:14:53.640 --> 00:14:54.840]  是不是?
[00:14:55.440 --> 00:14:56.240]  就是我們人生
[00:14:56.240 --> 00:14:57.840]  會是怎樣呢?
[00:14:57.840 --> 00:15:00.440]  我們人生其實很短暫
[00:15:00.440 --> 00:15:02.240]  它好像雲霧一樣
[00:15:02.240 --> 00:15:03.840]  出現少
[00:15:03.840 --> 00:15:05.240]  很快會不見
[00:15:05.240 --> 00:15:07.440]  所以我們
[00:15:07.440 --> 00:15:09.840]  計劃得多周詳都好
[00:15:09.840 --> 00:15:11.240]  那又怎樣?
[00:15:11.240 --> 00:15:14.040]  是不是真的可以解決到困難呢?
[00:15:14.040 --> 00:15:16.040]  哪怕做人是有計劃
[00:15:16.040 --> 00:15:18.840]  但是不要太過執著
[00:15:18.840 --> 00:15:20.440]  也不要太多憂慮
[00:15:20.440 --> 00:15:22.240]  逆來順受其實是
[00:15:22.240 --> 00:15:24.040]  看上去好像很消極這樣
[00:15:24.040 --> 00:15:24.440]  是不是?
[00:15:24.840 --> 00:15:25.640]  但其實不是的
[00:15:25.640 --> 00:15:26.440]  也有些智慧
[00:15:26.440 --> 00:15:28.840]  就是我們唯有真是
[00:15:28.840 --> 00:15:31.840]  順著環境而去接受一些東西
[00:15:31.840 --> 00:15:34.040]  因為實在我們人是很渺小
[00:15:34.040 --> 00:15:36.240]  看回這次的疫症就知道了
[00:15:36.240 --> 00:15:37.840]  那個病毒
[00:15:37.840 --> 00:15:40.040]  是多麼細微
[00:15:40.040 --> 00:15:41.840]  那個病毒
[00:15:41.840 --> 00:15:43.440]  是細到連
[00:15:43.440 --> 00:15:45.840]  在光學顯微鏡是看不到的
[00:15:45.840 --> 00:15:47.640]  但是
[00:15:47.640 --> 00:15:49.240]  它影響到我們多大
[00:15:49.240 --> 00:15:50.840]  我們人類
[00:15:50.840 --> 00:15:53.640]  以為自己很文明
[00:15:53.840 --> 00:15:55.040]  以為科技很發達
[00:15:55.040 --> 00:15:56.640]  醫學很發達
[00:15:56.640 --> 00:15:59.640]  但是一個這麼小的病毒
[00:15:59.640 --> 00:16:00.840]  我們控制不到
[00:16:00.840 --> 00:16:03.640]  看著每個人進醫院
[00:16:03.640 --> 00:16:05.240]  每一天很多人進醫院
[00:16:05.240 --> 00:16:07.640]  看著很多人死亡
[00:16:07.640 --> 00:16:09.440]  手足無措
[00:16:09.440 --> 00:16:11.640]  都不知道怎樣去
[00:16:11.640 --> 00:16:12.840]  救到他們
[00:16:12.840 --> 00:16:16.240]  所以我們有時真是要逆來順受
[00:16:16.240 --> 00:16:19.840]  但是這四個字
[00:16:19.840 --> 00:16:22.240]  你可以把它化為一個很積極的
[00:16:22.640 --> 00:16:24.440]  就是我們基督徒我們應該要去做
[00:16:24.440 --> 00:16:28.240]  就是我們今天講題的下一句
[00:16:28.240 --> 00:16:30.040]  就是與主同行
[00:16:30.040 --> 00:16:31.040]  與神同行
[00:16:31.040 --> 00:16:33.240]  當在
[00:16:33.240 --> 00:16:37.040]  疫症來到或者有任何的患難來到的時候
[00:16:37.040 --> 00:16:39.040]  我們不孤單的
[00:16:39.040 --> 00:16:41.440]  因為有神是與我們同行
[00:16:41.440 --> 00:16:44.640]  所謂逆來順受其實就是我們
[00:16:44.640 --> 00:16:46.440]  不只是順著環境
[00:16:46.440 --> 00:16:47.840]  去接受就算
[00:16:47.840 --> 00:16:49.640]  而是我們知道
[00:16:50.040 --> 00:16:53.840]  神是沒有離開過我們,是與我們一起去面對
[00:16:53.840 --> 00:16:57.040]  當我們明白這件事
[00:16:57.040 --> 00:16:59.840]  我們馬上精神起來,是不是?
[00:16:59.840 --> 00:17:00.840]  沒有這麼消極了
[00:17:00.840 --> 00:17:04.040]  原來今天面對的困難不是我們自己
[00:17:04.040 --> 00:17:05.840]  是有神
[00:17:05.840 --> 00:17:08.040]  有主耶穌基督
[00:17:08.040 --> 00:17:09.640]  與我們一起
[00:17:09.640 --> 00:17:14.240]  在哥林多後書五章七字那裡
[00:17:14.240 --> 00:17:16.640]  今天我們其中一個金句
[00:17:16.640 --> 00:17:19.440]  就是說我們行事為人
[00:17:20.440 --> 00:17:22.440]  憑著信心,不是憑著眼見
[00:17:22.440 --> 00:17:24.640]  行事為人
[00:17:24.640 --> 00:17:29.240]  中文字的翻譯就是行事為人
[00:17:29.240 --> 00:17:32.840]  在英文的翻譯有兩個翻譯
[00:17:32.840 --> 00:17:34.840]  新的翻譯就是live by faith
[00:17:34.840 --> 00:17:36.840]  not by sight, live
[00:17:36.840 --> 00:17:38.440]  就是我們生活
[00:17:38.440 --> 00:17:41.240]  是有信心去
[00:17:41.240 --> 00:17:42.640]  不是憑著眼見的
[00:17:42.640 --> 00:17:45.240]  但是原文
[00:17:45.240 --> 00:17:47.440]  還有你在英皇陰靜版
[00:17:47.440 --> 00:17:50.840]  舊版上看到的不是live,是walk,行
[00:17:50.840 --> 00:17:53.040]  因為原文有一個行路的意思
[00:17:53.040 --> 00:17:55.040]  所以中文翻譯比較貼切
[00:17:55.040 --> 00:17:55.840]  行事為人
[00:17:55.840 --> 00:18:00.040]  就是說我們是與主耶穌基督
[00:18:00.040 --> 00:18:02.240]  與主一起去行
[00:18:02.240 --> 00:18:05.440]  不只是一起去住
[00:18:05.440 --> 00:18:06.640]  有少許不同
[00:18:06.640 --> 00:18:08.840]  住就比較靜態一點
[00:18:08.840 --> 00:18:10.640]  主耶穌基督住在我家裡
[00:18:10.640 --> 00:18:12.640]  主耶穌基督住在我心裡
[00:18:12.640 --> 00:18:14.640]  祂是我的同屋主
[00:18:15.840 --> 00:18:18.240]  那你與祂同屋主有多熟呢?
[00:18:18.240 --> 00:18:19.840]  是不是?
[00:18:19.840 --> 00:18:21.440]  祂是同屋主而已
[00:18:21.440 --> 00:18:22.640]  祂不是你的家人
[00:18:22.640 --> 00:18:24.440]  可能祂只是租你的房間
[00:18:24.440 --> 00:18:26.440]  你讓耶穌基督來這裡住
[00:18:26.440 --> 00:18:28.040]  但是你有沒有跟祂聊天呢?
[00:18:28.040 --> 00:18:30.240]  就說你租房子給祂
[00:18:30.240 --> 00:18:32.640]  live這個字比較靜態一點
[00:18:32.640 --> 00:18:34.040]  但是walk就不同了
[00:18:34.040 --> 00:18:35.440]  walk就是行
[00:18:35.440 --> 00:18:37.440]  你與主耶穌基督一起行
[00:18:37.440 --> 00:18:40.640]  就是說你遇到有什麼困難的時候
[00:18:40.640 --> 00:18:43.040]  你與主耶穌基督一起去面對
[00:18:43.040 --> 00:18:44.440]  祂站在你旁邊
[00:18:44.440 --> 00:18:45.640]  祂走在你旁邊
