
[00:00:00.000 --> 00:00:06.560]  「當轉眼仰望耶穌,因我主活著。」
[00:05:41.600 --> 00:05:45.160]  是不尋常的
[00:05:45.160 --> 00:05:47.640]  今天我們作為子女
[00:05:47.640 --> 00:05:49.200]  我們很有計劃
[00:05:49.200 --> 00:05:51.560]  很擔心爸爸的家財
[00:05:51.560 --> 00:05:53.360]  到時很混亂
[00:05:53.360 --> 00:05:54.320]  我們都很想爸爸
[00:05:54.320 --> 00:05:57.200]  不如你早點立平安址
[00:05:57.200 --> 00:05:58.120]  當我們這樣想的時候
[00:05:58.120 --> 00:06:00.520]  我們都不敢做
[00:06:00.520 --> 00:06:03.040]  有誰夠膽趁爸爸還在的時候
[00:06:03.040 --> 00:06:05.680]  爸爸你立平安址
[00:06:05.680 --> 00:06:07.120]  沒有人夠膽
[00:06:07.120 --> 00:06:08.600]  覺得這樣是對不起爸爸
[00:06:08.600 --> 00:06:10.520]  或者爸爸會不會誤會我
[00:06:10.520 --> 00:06:12.000]  很想他快點死
[00:06:12.000 --> 00:06:14.320]  或者我們謀了他的身家
[00:06:14.320 --> 00:06:15.400]  無論如何
[00:06:15.400 --> 00:06:17.280]  這個比喻的小兒子所要求的
[00:06:17.280 --> 00:06:18.560]  所提出的
[00:06:18.560 --> 00:06:21.520]  於理於法於情
[00:06:21.520 --> 00:06:24.400]  都不孝的
[00:06:24.400 --> 00:06:25.680]  不單這樣
[00:06:25.680 --> 00:06:29.360]  在第十三節記載這個兒子
[00:06:29.360 --> 00:06:30.760]  分了身家之後
[00:06:30.760 --> 00:06:32.960]  幾天他收拾行李
[00:06:32.960 --> 00:06:34.320]  遠走高飛
[00:06:34.320 --> 00:06:37.160]  眼尾都不眨眼
[00:06:37.160 --> 00:06:38.880]  因為你不要忘記
[00:06:38.880 --> 00:06:40.960]  古代的財富
[00:06:40.960 --> 00:06:43.280]  不是拿了支票給你的
[00:06:43.280 --> 00:06:45.360]  是很多牛羊的
[00:06:45.360 --> 00:06:46.240]  對這個兒子來說
[00:06:46.240 --> 00:06:47.560]  拿了這麼多牛羊
[00:06:47.560 --> 00:06:50.400]  那不就是成為我的父女
[00:06:50.400 --> 00:06:51.680]  聖經記載他幾天
[00:06:51.680 --> 00:06:53.600]  就可以套現了
[00:06:53.600 --> 00:06:55.000]  所以我們猜測
[00:06:55.000 --> 00:06:56.880]  這個兒子一早已經預謀
[00:06:56.880 --> 00:06:57.720]  當我拿到錢
[00:06:57.720 --> 00:06:59.920]  拿到財富的時候
[00:06:59.920 --> 00:07:00.920]  就找過買家
[00:07:00.920 --> 00:07:02.440]  一早謀定過買家
[00:07:02.440 --> 00:07:03.640]  然後套現
[00:07:03.640 --> 00:07:05.800]  然後兩手空空
[00:07:05.800 --> 00:07:06.840]  很開心的
[00:07:06.840 --> 00:07:08.320]  過去自由自在
[00:07:08.320 --> 00:07:11.720]  happy的生活
[00:07:11.720 --> 00:07:13.800]  他離家的心
[00:07:13.800 --> 00:07:15.800]  何等的迫切
[00:07:15.800 --> 00:07:18.240]  面對這個要求主動分身家的兒子
[00:07:18.240 --> 00:07:19.520]  已經不孝
[00:07:19.520 --> 00:07:22.280]  還這麼絕情的離家
[00:07:22.280 --> 00:07:25.360]  我相信對這個老人家來說
[00:07:25.360 --> 00:07:27.480]  是最大的傷
[00:07:27.480 --> 00:07:30.480]  對他一個最大的傷害
[00:07:30.480 --> 00:07:32.600]  絕情是這個兒子
[00:07:32.600 --> 00:07:35.160]  第二個的情況
[00:07:35.160 --> 00:07:35.960]  第三個情況
[00:07:35.960 --> 00:07:38.320]  第十三至第十六節
[00:07:38.320 --> 00:07:39.800]  說到他離家之後
[00:07:39.800 --> 00:07:41.280]  他任意放蕩
[00:07:41.280 --> 00:07:45.160]  浪費錢財
[00:07:45.160 --> 00:07:46.680]  如果你知道
[00:07:46.680 --> 00:07:48.840]  這個所擁有的財產
[00:07:48.840 --> 00:07:49.600]  就是他唯一的
[00:07:49.600 --> 00:07:51.520]  他沒有回頭的機會的時候
[00:07:51.520 --> 00:07:54.040]  他應該好好去善用
[00:07:54.040 --> 00:07:56.120]  但他竟然放蕩
[00:07:56.120 --> 00:07:58.720]  浪費資財
[00:07:58.720 --> 00:08:00.960]  面對這個兒子的不孝
[00:08:00.960 --> 00:08:01.920]  絕情
[00:08:01.920 --> 00:08:03.800]  和自我放縱
[00:08:03.800 --> 00:08:06.160]  照常理是不應該出現
[00:08:06.160 --> 00:08:09.440]  比喻當中第二十節的記載
[00:08:09.440 --> 00:08:10.680]  然而
[00:08:10.680 --> 00:08:13.480]  維護不變的愛
[00:08:13.480 --> 00:08:15.000]  使這個兒子
[00:08:15.000 --> 00:08:18.320]  有一線的曙光
[00:08:18.320 --> 00:08:19.560]  沒錯
[00:08:19.560 --> 00:08:21.640]  比喻中的爸爸
[00:08:21.640 --> 00:08:28.560]  採納了憐憫取代兒子受罰這個方法
[00:08:28.560 --> 00:08:31.520]  第二十節告訴他
[00:08:31.520 --> 00:08:34.320]  憐憫是取代了刑罰
[00:08:34.320 --> 00:08:35.400]  也是比喻當中
[00:08:35.400 --> 00:08:37.400]  這個爸爸所採納的方法
[00:08:37.400 --> 00:08:38.520]  我們再讀第二十節
[00:08:38.520 --> 00:08:39.680]  預備起
[00:08:39.680 --> 00:08:43.200]  於是起來往他父親那裡去
[00:08:43.200 --> 00:08:44.800]  相離還遠
[00:08:44.800 --> 00:08:46.400]  他父親看見
[00:08:46.400 --> 00:08:48.160]  就動了持心
[00:08:48.160 --> 00:08:50.480]  跑去抱著他的頸鏊
[00:08:50.480 --> 00:08:53.080]  連連與他親嘴
[00:08:53.080 --> 00:08:56.400]  對於已經娶了自己的家業
[00:08:56.400 --> 00:08:58.560]  又絕情的兒子
[00:08:58.560 --> 00:08:59.960]  做爸爸的
[00:08:59.960 --> 00:09:03.880]  拒絕他再踏入家門
[00:09:03.880 --> 00:09:07.000]  應該是合理的做法
[00:09:07.000 --> 00:09:09.600]  這個兒子在外面受苦
[00:09:09.600 --> 00:09:12.040]  可以說他自作自受
[00:09:12.040 --> 00:09:14.000]  罪有應得
[00:09:14.000 --> 00:09:15.880]  而從家人的角度
[00:09:15.880 --> 00:09:18.280]  對這個不孝的成員
[00:09:18.280 --> 00:09:21.440]  同樣拒絕他踏入家門
[00:09:21.440 --> 00:09:27.160]  是對他起碼最輕的刑罰
[00:09:27.160 --> 00:09:30.880]  說他不要做得那麼絕
[00:09:30.880 --> 00:09:32.960]  多些人情味
[00:09:32.960 --> 00:09:35.160]  但可以讓他留下
[00:09:35.160 --> 00:09:38.560]  做回一個僕人
[00:09:38.560 --> 00:09:41.000]  起碼都有生活的著落
[00:09:41.000 --> 00:09:42.480]  事實上這個兒子
[00:09:42.480 --> 00:09:44.720]  在第十九節他自己也說
[00:09:44.720 --> 00:09:47.360]  就算我回到我爸爸那裡做回一個工人
[00:09:47.360 --> 00:09:50.520]  起碼有三餐一宿
[00:09:50.520 --> 00:09:52.680]  這個兒子
[00:09:52.680 --> 00:09:55.280]  只是期望這麼多
[00:09:55.280 --> 00:09:56.960]  因為在猶太人家
[00:09:56.960 --> 00:10:00.520]  猶太人的觀念裡面
[00:10:00.520 --> 00:10:02.320]  僕人,多好的僕人
[00:10:02.320 --> 00:10:06.800]  都只不過是僕人受主人的差遣
[00:10:06.800 --> 00:10:09.040]  不過僕人對於這個
[00:10:09.040 --> 00:10:14.480]  沒有兒子名份的僕人
[00:10:14.480 --> 00:10:15.720]  他有一個責任
[00:10:15.720 --> 00:10:18.280]  就是提供食住
[00:10:18.280 --> 00:10:20.680]  所以這個兒子很聰明
[00:10:20.680 --> 00:10:23.800]  他知道他寧願回到爸爸那裡
[00:10:23.800 --> 00:10:25.360]  做一個勞僕
[00:10:25.360 --> 00:10:28.240]  到外面餓死
[00:10:28.240 --> 00:10:33.560]  這個未嘗不是對大家好的一個處理
[00:10:33.560 --> 00:10:35.440]  但在十五章二十節
[00:10:35.440 --> 00:10:38.160]  聖經竟然記載到這個做父親的
[00:10:38.160 --> 00:10:42.520]  是動了慈心
[00:10:42.520 --> 00:10:45.800]  動了慈心可以翻譯做憐憫
[00:10:45.800 --> 00:10:48.240]  很多經文都翻譯做憐憫
[00:10:48.240 --> 00:10:53.640]  簡單來說這個爸爸憐憫失去的兒子
[00:10:53.640 --> 00:10:56.280]  聖經記載到相離還遠
[00:10:56.280 --> 00:11:00.640]  爸爸看見就跑去抱著
[00:11:00.640 --> 00:11:03.720]  連連和這個兒子親嘴
[00:11:03.720 --> 00:11:06.720]  相離還遠
[00:11:06.720 --> 00:11:08.040]  爸爸看見
[00:11:08.040 --> 00:11:09.600]  表示什麼呢?
[00:11:09.600 --> 00:11:12.400]  如果這個爸爸想著這個兒子都沒有了
[00:11:12.400 --> 00:11:15.840]  甚至已經不當他存在
[00:11:15.840 --> 00:11:19.760]  沒可能這麼快就見到這個兒子
[00:11:19.760 --> 00:11:22.880]  沒理由相離還遠就見到他
[00:11:22.880 --> 00:11:24.040]  唯一的解釋
[00:11:24.040 --> 00:11:27.920]  是這個爸爸根本就不捨得這個兒子離開
[00:11:27.920 --> 00:11:31.280]  可能每一天或一段時間
[00:11:31.280 --> 00:11:32.840]  都在一個適當的地方裡面
[00:11:32.840 --> 00:11:35.720]  等候這個兒子回歸
[00:11:35.720 --> 00:11:38.080]  所以他見到他的時候很開心
[00:11:38.080 --> 00:11:39.720]  他不是夾著手
[00:11:39.720 --> 00:11:42.000]  看你兒子怎麼壞
[00:11:42.000 --> 00:11:43.320]  一見到他的時候
[00:11:43.320 --> 00:11:47.760]  就抱著他連連的親嘴
[00:11:47.760 --> 00:11:49.680]  等待
[00:11:49.680 --> 00:11:51.400]  是浪子比喻
[00:11:51.400 --> 00:11:53.080]  沒有直接表述
[00:11:53.080 --> 00:11:55.360]  但我們看見的
[00:11:55.360 --> 00:11:57.560]  前面兩個比喻是怎樣的?
[00:11:57.560 --> 00:11:58.720]  一個是失楊
[00:11:58.720 --> 00:12:00.600]  一個是失錢
[00:12:00.600 --> 00:12:02.040]  楊是動物
[00:12:02.040 --> 00:12:03.280]  不見了也不奇怪
[00:12:03.280 --> 00:12:06.080]  加上楊是糊塗的
[00:12:06.080 --> 00:12:09.880]  錢更加不會說我自己逃跑
[00:12:09.880 --> 00:12:13.200]  所以失去的人只會去找
[00:12:13.200 --> 00:12:15.400]  但唯有浪子的比喻
[00:12:15.400 --> 00:12:18.360]  這個兒子有手有腳有頭腦的
[00:12:18.360 --> 00:12:20.120]  有自己的選擇權
[00:12:20.120 --> 00:12:22.480]  做爸爸的唯一可以做的是什麼呢?
[00:12:22.480 --> 00:12:25.480]  等候
[00:12:25.480 --> 00:12:27.280]  等候到的時候
[00:12:27.280 --> 00:12:29.680]  就動了憐憫的心
[00:12:29.680 --> 00:12:33.000]  然後擁抱他連連親嘴
[00:12:33.000 --> 00:12:36.120]  為什麼這個爸爸
[00:12:36.120 --> 00:12:39.520]  要用憐憫取代
[00:12:39.520 --> 00:12:42.400]  刑罰這個兒子這個方法呢?
[00:12:42.400 --> 00:12:48.040]  是因為憐憫是誇盛刑罰的
[00:12:48.040 --> 00:12:54.600]  憐憫的力量比刑罰更加大
[00:13:18.880 --> 00:13:23.320]  作為爸爸肯收留這個不孝子做奴僕
[00:13:23.320 --> 00:13:25.320]  已經很難得了
[00:13:25.320 --> 00:13:32.000]  但聖經記載這個爸爸竟然將袍穿在身上
[00:13:32.000 --> 00:13:34.440]  戒指戴在手指上
[00:13:34.440 --> 00:13:37.880]  鞋穿在腳上
[00:13:37.880 --> 00:13:41.600]  並且湯牛大排筵席
[00:13:41.600 --> 00:13:43.600]  叫上父親
[00:13:43.600 --> 00:13:51.800]  並且湯牛大排筵席 叫所有鄉里一齊來分享那份快樂
[00:13:51.800 --> 00:13:53.280]  表示什麼呢?
[00:13:53.280 --> 00:13:59.160]  表示這個爸爸願意以憐憫來挽回這個兒子
[00:13:59.160 --> 00:14:03.880]  並且肯定他兒子的身份
[00:14:03.880 --> 00:14:07.800]  穿上袍 戴上戒指 穿上鞋
[00:14:07.800 --> 00:14:11.840]  是表示爸爸不單止收留他做僕人
[00:14:11.840 --> 00:14:17.680]  並且恢復他做兒子的身份
[00:14:17.680 --> 00:14:20.600]  可能我們會問
[00:14:20.600 --> 00:14:22.600]  是不是慈父多敗兒
[00:14:22.600 --> 00:14:27.840]  整個慈父難怪這個小孩這麼失敗
[00:14:27.840 --> 00:14:31.040]  難怪大兒子這麼憤怒
[00:14:31.040 --> 00:14:36.600]  對這個問題 我覺得有兩方面可以去否定
[00:14:36.600 --> 00:14:38.200]  我不太同意
[00:14:38.200 --> 00:14:46.080]  第一方面 17至21節裏面 記載到這個小孩確實有個悔改的心
[00:14:46.080 --> 00:14:48.760]  他不只是為了三餐一宿
[00:14:48.760 --> 00:14:51.440]  在17至19節我們一起讀 預備起
[00:14:51.440 --> 00:14:54.000]  他醒悟過來 就說
[00:14:54.000 --> 00:14:57.840]  我父親有多少的苦功 口糧有餘
[00:14:57.840 --> 00:15:00.080]  我倒在這裏餓死麼
[00:15:00.080 --> 00:15:03.280]  我要起來到我父親那裏去
[00:15:03.280 --> 00:15:08.280]  向他說 父親 我得罪了天 又得罪了你
[00:15:08.280 --> 00:15:11.600]  從今以後 我不配稱為你的兒子
[00:15:11.600 --> 00:15:13.880]  把我當作故公伯
[00:15:13.880 --> 00:15:16.800]  這個是他在最困難的裏面
[00:15:16.800 --> 00:15:21.080]  他醒悟所想回來的 要做的事情
[00:15:21.080 --> 00:15:25.600]  在20至21節裏面 確實記載到他坐言起行
[00:15:25.600 --> 00:15:28.080]  回到爸爸那裏 見到爸爸的時候
[00:15:28.080 --> 00:15:31.520]  他已經急不及待說 我得罪了神 又得罪了你
[00:15:31.520 --> 00:15:35.040]  我不配做你的兒子
[00:15:35.040 --> 00:15:38.000]  這個兒子不是為了生存那麼簡單
[00:15:38.000 --> 00:15:41.440]  從他的言談裏面 從他的思維裏面
[00:15:41.440 --> 00:15:45.680]  他確實有個悔改的心
[00:15:45.680 --> 00:15:49.800]  只不過在困難裏面 他才看到自己的錯
[00:15:49.800 --> 00:15:53.800]  才看到爸爸和父家的好
[00:15:53.800 --> 00:15:57.880]  小孩悔改 固然重要
[00:15:57.880 --> 00:16:00.000]  但更關鍵的是甚麼呢
[00:16:00.000 --> 00:16:03.200]  更關鍵的是24和32節裏面
[00:16:03.200 --> 00:16:05.600]  流露了一個很重要的事實
[00:16:05.600 --> 00:16:10.720]  就是這個做爸爸沒有放棄的愛
[00:16:10.720 --> 00:16:14.240]  我們一起讀第24和32節 兩節預備起
[00:16:14.240 --> 00:16:19.440]  因為我這個兒子是死而復活 失而又得的
[00:16:19.440 --> 00:16:21.720]  他們就快樂起來
[00:16:21.720 --> 00:16:26.800]  只是你這個兄弟是死而復活 失而又得的
[00:16:26.800 --> 00:16:29.880]  所以我們理當歡喜快樂
[00:16:29.880 --> 00:16:32.080]  三個比喻都有相同
[00:16:32.080 --> 00:16:34.200]  無論找到羊 找到錢
[00:16:34.200 --> 00:16:37.760]  甚至找到這個兒子回來 或者等到這個兒子回來
[00:16:37.760 --> 00:16:42.640]  主人都怎樣 歡喜快樂
[00:16:42.640 --> 00:16:46.120]  從這裏 我們不是看到一個慈父
[00:16:46.120 --> 00:16:51.560]  看到敗家子回來很開心 讚揚他
[00:16:51.560 --> 00:16:57.000]  不是 從他的說話24和32節裏面
[00:16:57.000 --> 00:16:59.200]  這個做爸爸的角度
[00:16:59.200 --> 00:17:02.040]  他的重點 他看這個兒子
[00:17:02.040 --> 00:17:05.200]  就好像一個失去了的兒子 竟然回來了
[00:17:05.200 --> 00:17:08.800]  一個想著他死了的兒子 竟然復活一樣
[00:17:08.800 --> 00:17:10.280]  是從這個角度
[00:17:10.280 --> 00:17:17.600]  以這個做爸爸的願意和家人一起分享這份歡喜快樂
[00:17:17.600 --> 00:17:19.880]  作為做哥哥的
[00:17:19.880 --> 00:17:23.120]  在記載裏面 很大義的認為
[00:17:23.120 --> 00:17:26.640]  這個弟弟所做的 是他咎由自取
[00:17:26.640 --> 00:17:31.680]  不用可憐他 但他沒有看到
[00:17:31.680 --> 00:17:36.680]  這個弟弟是真心悔改悔轉
[00:17:36.680 --> 00:17:38.000]  但這個做哥哥的
[00:17:38.000 --> 00:17:41.800]  他不願意重新去接納他
[00:17:41.800 --> 00:17:45.000]  但反過來 這個做爸爸的
[00:17:45.000 --> 00:17:48.920]  不單止願意憐憫去取代刑罰
[00:17:48.920 --> 00:17:51.320]  對待這個不孝的小兒子
[00:17:51.320 --> 00:17:58.800]  更願意用憐憫去挽回賺取這個失落的兒子
[00:17:58.800 --> 00:18:04.920]  因為他內心擁有的是一個不放棄的愛
[00:18:04.920 --> 00:18:11.320]  他願意以憐憫去征服刑罰所不能夠達到的果孝
[00:18:11.320 --> 00:18:15.720]  父親看重的是一個寶貴生命
[00:18:15.720 --> 00:18:22.720]  父親只不過是為一個悔轉的生命而歡呼快樂
[00:18:22.720 --> 00:18:24.080]  不要忘記
[00:18:24.080 --> 00:18:26.600]  在比喻裏面 我們看不到
[00:18:26.600 --> 00:18:31.440]  這個做父親有任何稱讚 獎勵小兒子的事情
[00:18:31.440 --> 00:18:33.120]  他所做的一切
[00:18:33.120 --> 00:18:40.440]  是反映他對一個悔改歸來小兒子無條件的接納
[00:18:40.440 --> 00:18:41.640]  這個不是慈父
[00:18:41.640 --> 00:18:44.200]  這個不只是一個慈父的表達
[00:18:44.200 --> 00:18:49.200]  這是一個愛的憐憫的表述
[00:18:49.200 --> 00:18:51.880]  8月8日有個新聞
[00:18:51.880 --> 00:18:56.040]  記載懲教署有兩位在囚的青年
[00:18:56.040 --> 00:18:58.760]  他們經過半年的訓練
[00:18:58.760 --> 00:19:05.800]  就參加這個星期在香港舉行一個國際金茶王大賽
[00:19:05.800 --> 00:19:10.160]  即沖奶茶鬥的比賽
[00:19:10.160 --> 00:19:13.600]  他們原本不懂沖奶茶
[00:19:13.600 --> 00:19:19.120]  但是其中一個學員他表示
[00:19:19.120 --> 00:19:24.120]  他說家人對他的不離不棄
[00:19:24.120 --> 00:19:27.920]  讓他有很大的信心
[00:19:27.920 --> 00:19:31.520]  而師父悉心的教導
[00:19:31.520 --> 00:19:36.800]  令他對人生有所感悟
[00:19:36.800 --> 00:19:40.680]  而那個教他沖奶茶的師父也這樣說
[00:19:40.680 --> 00:19:44.640]  他說可以兩個學員贏輸不重要
[00:19:44.640 --> 00:19:46.840]  很希望藉著這個比賽
[00:19:46.840 --> 00:19:53.960]  能夠讓外界和在囚人士有更多的接觸
[00:19:53.960 --> 00:19:59.120]  同時間希望社會可以給這些在囚的學員
[00:19:59.120 --> 00:20:06.880]  在囚的人士有更新的機會
[00:20:06.880 --> 00:20:12.480]  各位頂姊妹 家人的接納
[00:20:12.480 --> 00:20:15.960]  社會給予的機會
[00:20:15.960 --> 00:20:19.480]  對很多人來說是很重要的
[00:20:19.480 --> 00:20:21.680]  是一個很大的動力
[00:20:21.680 --> 00:20:27.440]  去幫助我們能夠走前面的道路
[00:20:27.440 --> 00:20:31.960]  公義和愛不是對立的
[00:20:31.960 --> 00:20:38.200]  有人說公義不是公平地私刑刑罰
[00:20:38.200 --> 00:20:41.320]  甚至以不擇手段來爭取公義
[00:20:41.320 --> 00:20:45.520]  公義可以是愛的平均分配
[00:20:45.520 --> 00:20:48.320]  是讓人得到應得的愛
[00:20:48.320 --> 00:20:53.760]  這個也是公義另一方面的表達
[00:20:53.760 --> 00:20:59.000]  最近伊斯蘭遜尼派激進的組織
[00:20:59.000 --> 00:21:03.640]  在伊拉克進行大屠殺
[00:21:03.640 --> 00:21:06.360]  有基督徒的弟兄被吊死
[00:21:06.360 --> 00:21:08.360]  太太被姦殺
[00:21:08.360 --> 00:21:10.600]  女兒被斬頭
[00:21:10.600 --> 00:21:14.200]  當地有十萬基督徒成為難民
[00:21:14.200 --> 00:21:17.800]  殺人者的行為對於我們今日世人來看
[00:21:17.800 --> 00:21:21.400]  基督徒來看是兇殘冷血
[00:21:21.400 --> 00:21:23.520]  但對於那些組織來說
[00:21:23.520 --> 00:21:29.760]  他們只不過是執行宗教公義的行為
[00:21:29.760 --> 00:21:39.000]  公義不是可以用邪惡或不擇手段來達至
[00:21:39.000 --> 00:21:45.200]  公義更正面的就是將愛分配給有需要的人
