
[00:00:00.000 --> 00:00:05.700]  好,今天我們繼續看《路加福音》的經文
[00:07:45.500 --> 00:07:48.500]  有很多在先駛未來前
[00:07:48.500 --> 00:07:51.500]  欠下很多信用卡的債
[00:07:51.500 --> 00:07:54.500]  中國人儲蓄率很高
[00:07:54.500 --> 00:07:56.500]  達到40%以上
[00:07:56.500 --> 00:08:00.500]  所以華人對貿易戰帶來的痛苦
[00:08:00.500 --> 00:08:03.500]  就是有較大的承受力
[00:08:03.500 --> 00:08:04.500]  撐得住
[00:08:04.500 --> 00:08:09.500]  美國人到處要上街抗議
[00:08:09.500 --> 00:08:13.500]  況且華人還有一句話說
[00:08:13.500 --> 00:08:16.500]  任務遠慮必有近憂
[00:08:16.500 --> 00:08:18.500]  施慕很聰明
[00:08:18.500 --> 00:08:21.500]  換了一個現代化的形容詞
[00:08:21.500 --> 00:08:23.500]  他說這些不是叫憂慮
[00:08:23.500 --> 00:08:25.500]  而是危機管理
[00:08:25.500 --> 00:08:27.500]  Risk Management
[00:08:27.500 --> 00:08:32.500]  他說從前打工的銀行
[00:08:32.500 --> 00:08:35.500]  很成功的原因之一
[00:08:35.500 --> 00:08:38.500]  就是他們很重視危機管理
[00:08:38.500 --> 00:08:42.500]  不是等危機出現的時候去應對
[00:08:42.500 --> 00:08:45.500]  而是在未有危機之前
[00:08:45.500 --> 00:08:48.500]  就預先想好對策
[00:08:48.500 --> 00:08:51.500]  我相信華人都有個說法
[00:08:51.500 --> 00:08:55.500]  這些叫做居安思危
[00:08:55.500 --> 00:08:58.500]  那要怎麼辦呢
[00:08:58.500 --> 00:09:00.500]  我們要不要遵行聖經教導
[00:09:00.500 --> 00:09:02.500]  不要為生命憂慮什麼
[00:09:02.500 --> 00:09:04.500]  為生命憂慮穿什麼呢
[00:09:04.500 --> 00:09:08.500]  我們繼續聽聽耶穌還有什麼教導
[00:09:08.500 --> 00:09:12.500]  在二十三到二十八節
[00:09:12.500 --> 00:09:14.500]  主耶穌就用了兩個比喻
[00:09:14.500 --> 00:09:16.500]  一個是植物
[00:09:16.500 --> 00:09:18.500]  講到百合花
[00:09:18.500 --> 00:09:20.500]  另一個是烏鴉
[00:09:20.500 --> 00:09:22.500]  就是天空的飛鳥
[00:09:22.500 --> 00:09:24.500]  這些都是自然界的生物
[00:09:24.500 --> 00:09:28.500]  主耶穌說飛鳥是不會建造倉庫
[00:09:28.500 --> 00:09:31.500]  來儲存食物的
[00:09:31.500 --> 00:09:33.500]  我相信他提倉庫
[00:09:33.500 --> 00:09:37.500]  就是對應上文愚蠢財主的比喻
[00:09:37.500 --> 00:09:42.500]  愚蠢財主想著要建倉庫
[00:09:42.500 --> 00:09:45.500]  但是耶穌說
[00:09:45.500 --> 00:09:48.500]  那些麻雀都不用建倉庫
[00:09:48.500 --> 00:09:50.500]  上帝養活他們
[00:09:50.500 --> 00:09:52.500]  上帝沒有丟下他們
[00:09:52.500 --> 00:09:54.500]  養活他們
[00:09:54.500 --> 00:09:56.500]  上帝怎麼養活他們呢
[00:09:56.500 --> 00:09:58.500]  就不是說飛鳥不用工作
[00:09:58.500 --> 00:10:02.500]  而是說上帝給飛鳥
[00:10:02.500 --> 00:10:05.500]  是有特殊的技能
[00:10:05.500 --> 00:10:07.500]  他們可以飛得高
[00:10:07.500 --> 00:10:09.500]  望得遠
[00:10:09.500 --> 00:10:11.500]  於是他很容易
[00:10:11.500 --> 00:10:13.500]  找到地上的小蟲
[00:10:13.500 --> 00:10:15.500]  或者其他東西作為食物
[00:10:15.500 --> 00:10:19.500]  不單止可以養活自己
[00:10:19.500 --> 00:10:23.500]  其實當他們有下一代的時候
[00:10:23.500 --> 00:10:27.500]  他們還可以找到小蟲
[00:10:27.500 --> 00:10:30.500]  帶回去自己的巢穴裡
[00:10:30.500 --> 00:10:32.500]  給下一代吃
[00:10:32.500 --> 00:10:34.500]  養活下一代
[00:10:34.500 --> 00:10:36.500]  這裡提到烏鴉
[00:10:36.500 --> 00:10:39.500]  我留意到烏鴉不單止會飛
[00:10:39.500 --> 00:10:42.500]  烏鴉還有好的記憶
[00:10:42.500 --> 00:10:45.500]  我記得我和一位朋友
[00:10:45.500 --> 00:10:47.500]  一起打戈爾夫球
[00:10:47.500 --> 00:10:51.500]  球場附近當然有些地方有樹
[00:10:51.500 --> 00:10:54.500]  成為了烏鴉的巢
[00:10:54.500 --> 00:10:56.500]  我朋友通常打球的時候
[00:10:56.500 --> 00:10:59.500]  就帶三文治做午餐
[00:10:59.500 --> 00:11:02.500]  放在我們打球
[00:11:02.500 --> 00:11:04.500]  我朋友年紀大
[00:11:04.500 --> 00:11:06.500]  我和他一起坐車
[00:11:06.500 --> 00:11:09.500]  車裡面就有個小抽屜
[00:11:09.500 --> 00:11:10.500]  沒有門的
[00:11:10.500 --> 00:11:12.500]  可以讓我們放東西
[00:11:12.500 --> 00:11:15.500]  他就把三文治放在那裡
[00:11:15.500 --> 00:11:19.500]  有一次我們去到十三號球道
[00:11:19.500 --> 00:11:22.500]  去到就要把車停在一旁
[00:11:22.500 --> 00:11:24.500]  然後我們就下來
[00:11:24.500 --> 00:11:26.500]  預備去發球
[00:11:26.500 --> 00:11:30.500]  竟然有隻烏鴉來到我們車裡
[00:11:30.500 --> 00:11:33.500]  偷我朋友的三文治
[00:11:33.500 --> 00:11:35.500]  第二星期
[00:11:35.500 --> 00:11:38.500]  過了一個星期
[00:11:38.500 --> 00:11:41.500]  我們又去到十三號球道
[00:11:41.500 --> 00:11:44.500]  我們又下車去發球
[00:11:44.500 --> 00:11:46.500]  但一不留神
[00:11:46.500 --> 00:11:49.500]  又有一隻烏鴉來到車裡
[00:11:49.500 --> 00:11:51.500]  找食物
[00:11:51.500 --> 00:11:54.500]  我朋友已經把三文治
[00:11:54.500 --> 00:11:56.500]  放在一旁
[00:11:56.500 --> 00:11:58.500]  把其他東西放在外面
[00:11:58.500 --> 00:12:01.500]  那隻烏鴉把外面的東西都放出來
[00:12:01.500 --> 00:12:04.500]  去找三文治吃
[00:12:04.500 --> 00:12:06.500]  又過了一個星期
[00:12:06.500 --> 00:12:08.500]  我們一開始去到那裡
[00:12:08.500 --> 00:12:11.500]  已經看到幾隻烏鴉都在那裡等著
[00:12:11.500 --> 00:12:14.500]  所以我就留意到
[00:12:14.500 --> 00:12:17.500]  烏鴉可能是有記憶力
[00:12:17.500 --> 00:12:20.500]  還很可能認得我們
[00:12:20.500 --> 00:12:22.500]  我和我朋友開玩笑
[00:12:22.500 --> 00:12:26.500]  那隻烏鴉叫做「伊利亞」
[00:12:26.500 --> 00:12:29.500]  你就負責帶食物餵牠
[00:12:29.500 --> 00:12:33.500]  下面就說白鶴花
[00:12:33.500 --> 00:12:36.500]  主人說所羅門的衣著
[00:12:36.500 --> 00:12:39.500]  都比不上白鶴花
[00:12:39.500 --> 00:12:42.500]  白鶴花生存的時間
[00:12:42.500 --> 00:12:44.500]  其實不會超過一個星期
[00:12:44.500 --> 00:12:47.500]  我家在前院到春天的時候
[00:12:47.500 --> 00:12:49.500]  偶爾都會飄一波
[00:12:49.500 --> 00:12:51.500]  很漂亮的白鶴花出來
[00:12:51.500 --> 00:12:53.500]  一個星期都會借
[00:12:53.500 --> 00:12:57.500]  但上帝仍然把花裝飾得很漂亮
[00:12:57.500 --> 00:13:00.500]  故此作為天父的兒女
[00:13:00.500 --> 00:13:05.500]  我們不必要為食物和衣著憂慮
[00:13:05.500 --> 00:13:07.500]  在三十字主耶穌說
[00:13:07.500 --> 00:13:11.500]  這都是世上的外邦人所求的
[00:13:11.500 --> 00:13:14.500]  你們需要這些東西
[00:13:14.500 --> 00:13:18.500]  你們的福都知道
[00:13:18.500 --> 00:13:22.500]  那我們為了什麼還要憂慮黑什麼穿什麼呢
[00:13:22.500 --> 00:13:27.500]  在二十八節和三十節提到兩個原因
[00:13:27.500 --> 00:13:32.500]  二十八節提到小信
[00:13:32.500 --> 00:13:37.500]  是說我們信心的程度小
[00:13:37.500 --> 00:13:40.500]  當我們信心程度小的時候
[00:13:40.500 --> 00:13:44.500]  我們就忘記了上帝是我們的天父
[00:13:44.500 --> 00:13:49.500]  父親其實不單止知道我們需要什麼
[00:13:49.500 --> 00:13:52.500]  他還會供應給我們
[00:13:52.500 --> 00:13:55.500]  如果我們讀創世紀第一章
[00:13:55.500 --> 00:13:58.500]  我們會發現上帝用了六日
[00:13:58.500 --> 00:14:02.500]  創造天地萬物和人
[00:14:02.500 --> 00:14:07.500]  但我們留意到人是最後才被做
[00:14:07.500 --> 00:14:14.500]  就是說所有合適人類居住的環境都做好了
[00:14:14.500 --> 00:14:17.500]  連食物都預備好了
[00:14:17.500 --> 00:14:19.500]  才做人
[00:14:19.500 --> 00:14:21.500]  讓人一做出來之後
[00:14:21.500 --> 00:14:25.500]  就有一切賴以生存的東西
[00:14:25.500 --> 00:14:28.500]  包括環境和食物
[00:14:28.500 --> 00:14:32.500]  都是最適合人居住的
[00:14:32.500 --> 00:14:35.500]  第二個令人憂慮的原因
[00:14:35.500 --> 00:14:39.500]  就是三十二節提到的懼怕
[00:14:39.500 --> 00:14:44.500]  很多時候我們不是為今天的飲食和衣著懼怕
[00:14:44.500 --> 00:14:48.500]  而是為明天為將來而恐懼
[00:14:48.500 --> 00:14:53.500]  主耶穌教導所有的門徒要求祂的國
[00:14:53.500 --> 00:15:00.500]  上帝會非常樂意將祂的國賜給我們
[00:15:00.500 --> 00:15:05.500]  如果我們讀聖經讀到有關猶大國的歷史
[00:15:05.500 --> 00:15:10.500]  或者我們都留意大衛王臨死的時候
[00:15:10.500 --> 00:15:15.500]  他將他一生積蓄到的金銀銅
[00:15:15.500 --> 00:15:20.500]  還有很多財寶都沒有留給所郎門
[00:15:20.500 --> 00:15:24.500]  他的金銀銅是以噸計數的
[00:15:24.500 --> 00:15:28.500]  他就將全部的金銀銅
[00:15:28.500 --> 00:15:34.500]  還有很多其他的建築材料捐出來
[00:15:34.500 --> 00:15:38.500]  作為興建聖殿用
[00:15:38.500 --> 00:15:41.500]  我不知道大家會不會覺得奇怪
[00:15:41.500 --> 00:15:43.500]  為什麼會這樣做呢?
[00:15:43.500 --> 00:15:46.500]  我問問大家在座很多位父母
[00:15:46.500 --> 00:15:51.500]  我們會不會預備當我們離開世界之後
[00:15:51.500 --> 00:15:55.500]  將財產捐給教會而不留給子女呢?
[00:15:55.500 --> 00:15:58.500]  一個先不留給他呢?
[00:15:58.500 --> 00:16:04.500]  除非和他有仇,否則不會這樣
[00:16:04.500 --> 00:16:10.500]  後來感謝主聖明帶領我明白了一些東西
[00:16:10.500 --> 00:16:16.500]  大衛雖然沒有將財物留給所郎門
[00:16:16.500 --> 00:16:20.500]  但大衛將王位傳給他
[00:16:20.500 --> 00:16:24.500]  就等於將國賜給他
[00:16:24.500 --> 00:16:29.500]  所以猶大國在大衛的時候強大起來
[00:16:29.500 --> 00:16:34.500]  而在所郎門的時候富裕起來
[00:16:34.500 --> 00:16:40.500]  既然上帝樂意將國賜給我們
[00:16:40.500 --> 00:16:46.500]  我們就不必為任何用錢可以解決的問題而憂慮
[00:16:46.500 --> 00:16:48.500]  有人曾經這樣說
[00:16:48.500 --> 00:16:52.500]  用錢去解決問題根本就不是問題
[00:16:52.500 --> 00:16:57.500]  錢解決不了的問題才是真正的難題
[00:16:57.500 --> 00:17:03.500]  主耶穌教導的結論是在三十三至三十四節
[00:17:03.500 --> 00:17:07.500]  你們要變賣財產周濟人
[00:17:07.500 --> 00:17:11.500]  為自己預備永不壞的錢囊
[00:17:11.500 --> 00:17:14.500]  和用不盡的財寶在天上
[00:17:14.500 --> 00:17:20.500]  就是賊不能近,蟲不能住的地方
[00:17:20.500 --> 00:17:24.500]  因為你們的財寶在那裡
[00:17:24.500 --> 00:17:28.500]  你們的心也在那裡
[00:17:28.500 --> 00:17:30.500]  大家現在會不會很害怕呢?
[00:17:30.500 --> 00:17:34.500]  耶穌教我們將財產變賣到周濟人
[00:17:34.500 --> 00:17:36.500]  我們住的房子都賣了
[00:17:36.500 --> 00:17:39.500]  賣了之後住在哪裏?
[00:17:39.500 --> 00:17:41.500]  車子也要賣了
[00:17:41.500 --> 00:17:44.500]  賣了之後我怎麼上班?
[00:17:44.500 --> 00:17:47.500]  坐巴士又不方便,去地鐵又遠
[00:17:47.500 --> 00:17:50.500]  去火車站更遠
[00:17:50.500 --> 00:17:54.500]  不用怕,主耶穌不是說所有人都要這樣做
[00:17:54.500 --> 00:17:56.500]  才可以跟著祂的
[00:17:56.500 --> 00:18:00.500]  三十四節是主耶穌教導的原因
[00:18:00.500 --> 00:18:04.500]  就是要將我們的心放在天國裏面
[00:18:04.500 --> 00:18:10.500]  換句話說,我們不是要追求地上的財富
[00:18:10.500 --> 00:18:15.500]  而是應該追求天國
[00:18:15.500 --> 00:18:18.500]  對我們來說,在我們的時代
[00:18:18.500 --> 00:18:23.500]  可以怎樣應用主耶穌的教導呢?
[00:18:23.500 --> 00:18:31.500]  首先,如果天國是我們追求的終極目標
[00:18:31.500 --> 00:18:34.500]  我們會很積極向別人
[00:18:34.500 --> 00:18:37.500]  尤其是我們的家人和朋友傳福音
[00:18:37.500 --> 00:18:40.500]  將天國的和
[00:18:40.500 --> 00:18:45.500]  和成為天國公民的福利介紹給他們
[00:18:45.500 --> 00:18:48.500]  去年我們教會用了英文
[00:18:48.500 --> 00:18:52.500]  勇敢保護那個字B-O-L-D
[00:18:52.500 --> 00:18:56.500]  教導我們怎樣跟別人建立友誼
[00:18:56.500 --> 00:19:01.500]  然後跟別人分享我們的生命和福音
[00:19:01.500 --> 00:19:06.500]  今天主耶穌上主時時都給我有機會
[00:19:06.500 --> 00:19:08.500]  跟別人分享福音
[00:19:08.500 --> 00:19:12.500]  最近我有機會跟兩位英文班的同學分享福音
[00:19:12.500 --> 00:19:15.500]  我用一個基要道這個課程
[00:19:15.500 --> 00:19:18.500]  要跟他們上六個星期的課去講解
[00:19:18.500 --> 00:19:22.500]  要傳一個完整的福音
[00:19:22.500 --> 00:19:27.500]  是不可以急的
[00:19:27.500 --> 00:19:32.500]  我們要給有興趣的人慢慢考慮清楚
[00:19:32.500 --> 00:19:39.500]  此外,有錢我們都要學習周仔窮人
[00:19:39.500 --> 00:19:44.500]  這除了奉獻之外
[00:19:44.500 --> 00:19:46.500]  是額外的
[00:19:46.500 --> 00:19:49.500]  奉獻是基本我們要對教會盡責任
[00:19:49.500 --> 00:19:52.500]  除了奉獻之外
[00:19:52.500 --> 00:19:56.500]  我們還可以盡自己的心意去周仔窮人
[00:19:56.500 --> 00:19:59.500]  即使我們生活在澳大利亞
[00:19:59.500 --> 00:20:02.500]  這是一個比較富裕的社會
[00:20:02.500 --> 00:20:06.500]  仍然有窮人需要我們幫助
[00:20:06.500 --> 00:20:11.500]  奉獻給上帝和周仔窮人
[00:20:11.500 --> 00:20:15.500]  都是我們追求天國的表現
[00:20:15.500 --> 00:20:18.500]  我自己經過多年的實踐
[00:20:18.500 --> 00:20:21.500]  我發覺這樣做還可以幫助我們
[00:20:21.500 --> 00:20:25.500]  不會成為錢財的奴隸
[00:20:25.500 --> 00:20:28.500]  有很多人努力追求財富
[00:20:28.500 --> 00:20:30.500]  其實他不知不覺間
[00:20:30.500 --> 00:20:34.500]  會將自己變成金錢的奴隸
[00:20:34.500 --> 00:20:37.500]  因為他根本沒有時間去享用錢財
[00:20:37.500 --> 00:20:40.500]  反而被錢財支配了
[00:20:40.500 --> 00:20:44.500]  他人的時間、才華和生命
[00:20:44.500 --> 00:20:47.500]  所以我們要學會慷慨
[00:20:47.500 --> 00:20:50.500]  脫離錢財的枷鎖
[00:20:50.500 --> 00:20:55.500]  用錢財周制給我們更有需要的人
[00:20:55.500 --> 00:20:57.500]  當我預備講到的時候
[00:20:57.500 --> 00:21:01.500]  我剛剛收到一封澳洲稅務稿給我信
[00:21:01.500 --> 00:21:06.500]  我想鼓勵大家學習慷慨周制窮人
[00:21:06.500 --> 00:21:09.500]  這封信主要是說
[00:21:09.500 --> 00:21:13.500]  稅務局懷疑我去年報稅的時候
[00:21:13.500 --> 00:21:17.500]  扣除的捐款項目可能有錯
[00:21:17.500 --> 00:21:19.500]  報多了
[00:21:19.500 --> 00:21:22.500]  或者說我的捐款數字
[00:21:22.500 --> 00:21:26.500]  與收入相比比例太高
[00:21:26.500 --> 00:21:30.500]  故此稅務局要求我自我檢討
[00:21:30.500 --> 00:21:33.500]  如果有錯就要自己坦白
[00:21:33.500 --> 00:21:36.500]  向稅務局承認錯誤
[00:21:36.500 --> 00:21:39.500]  要求更正去年的報稅
[00:21:39.500 --> 00:21:41.500]  本來我是一笑置之
[00:21:41.500 --> 00:21:44.500]  將那些信扔進廢紙回收箱就算了
[00:21:44.500 --> 00:21:47.500]  不過我想時間又剛好
[00:21:47.500 --> 00:21:49.500]  我給大家一個榜樣
[00:21:49.500 --> 00:21:53.500]  讓大家學習不要做金錢的奴隸
[00:21:53.500 --> 00:21:56.500]  要做金錢的主人
[00:21:56.500 --> 00:21:59.500]  慷慨奉獻支持教會
[00:21:59.500 --> 00:22:02.500]  和周制其他人
[00:22:02.500 --> 00:22:05.500]  的確是很有效的方法
[00:22:05.500 --> 00:22:09.500]  至於積蓄錢財其實都無所謂
[00:22:09.500 --> 00:22:13.500]  只要不要將自己的心都放進去就可以了
[00:22:13.500 --> 00:22:17.500]  生活的智慧教曉了我們
[00:22:17.500 --> 00:22:19.500]  不可以做月光族
[00:22:19.500 --> 00:22:22.500]  是要有些少的存款
[00:22:22.500 --> 00:22:24.500]  以備不時之需
[00:22:24.500 --> 00:22:27.500]  或者幫助有緊急需要的人
[00:22:27.500 --> 00:22:31.500]  但我們的心就不要放在金錢那裡
[00:22:31.500 --> 00:22:33.500]  要放在天國那裡
[00:22:33.500 --> 00:22:36.500]  讓我們一起祈禱
[00:22:36.500 --> 00:22:38.500]  七大主耶穌感謝祢
[00:22:38.500 --> 00:22:41.500]  拯救了我們成為上帝的兒女
[00:22:41.500 --> 00:22:44.500]  還樂意將祢的國賜給我們
[00:22:44.500 --> 00:22:46.500]  求祢幫助我們
[00:22:46.500 --> 00:22:49.500]  要學習追求祢的角度
[00:22:49.500 --> 00:22:51.500]  在世上實現
[00:22:51.500 --> 00:22:53.500]  積極傳福音
[00:22:53.500 --> 00:22:57.500]  和將我們的心放在天國裡
[00:22:57.500 --> 00:22:59.500]  聽從主耶穌的教導
[00:22:59.500 --> 00:23:02.500]  不會成為金錢的奴隸
[00:23:02.500 --> 00:23:04.500]  奉耶穌基督的名祈禱
[00:23:04.500 --> 00:23:06.500]  阿們
