
[00:00:00.000 --> 00:00:02.500]  在基督裏合一
[00:03:17.000 --> 00:03:21.000]  這個年輕人和一個年長的人去旅行
[00:03:21.000 --> 00:03:26.000]  一個說我們溝通要找個中間人
[00:03:26.000 --> 00:03:29.000]  不知道你有沒有記得這一集
[00:03:29.000 --> 00:03:32.000]  蔣小姐說要直接對話
[00:03:32.000 --> 00:03:38.000]  大家搞來搞去都解決不了這些溝通的問題
[00:03:38.000 --> 00:03:41.000]  人與人之間
[00:03:41.000 --> 00:03:45.000]  你覺得是不是很大的鴻溝呢?
[00:03:45.000 --> 00:03:47.000]  你想一想在你家裡的人
[00:03:47.000 --> 00:03:48.000]  你要溝通
[00:03:48.000 --> 00:03:51.000]  特別是和年輕人溝通有沒有問題?
[00:03:51.000 --> 00:03:54.000]  不知道你家裡有沒有年輕人?
[00:03:54.000 --> 00:03:59.000]  有時候我們都覺得很大的困難
[00:03:59.000 --> 00:04:02.000]  這些不說了
[00:04:02.000 --> 00:04:07.000]  要很快再說
[00:04:07.000 --> 00:04:10.000]  在新約的時代
[00:04:10.000 --> 00:04:14.000]  猶太人和外邦人
[00:04:14.000 --> 00:04:17.000]  什麼叫猶太人和外邦人呢?
[00:04:17.000 --> 00:04:19.000]  你不是猶太人就是外邦人
[00:04:19.000 --> 00:04:21.000]  世界上只有兩種人
[00:04:21.000 --> 00:04:22.000]  一種叫猶太人
[00:04:22.000 --> 00:04:23.000]  另一種叫外邦人
[00:04:23.000 --> 00:04:25.000]  就是這麼簡單
[00:04:25.000 --> 00:04:30.000]  所以猶太人和外邦人
[00:04:30.000 --> 00:04:33.000]  同樣有一個很深的鴻溝
[00:04:33.000 --> 00:04:37.000]  猶太人很看低外邦人
[00:04:37.000 --> 00:04:40.000]  即不是猶太人
[00:04:40.000 --> 00:04:44.000]  他們覺得這些外邦人不認識上帝
[00:04:44.000 --> 00:04:46.000]  他們的生活很腐敗
[00:04:46.000 --> 00:04:50.000]  所以他們是不潔的族類
[00:04:50.000 --> 00:04:52.000]  看他們好像狗一樣
[00:04:52.000 --> 00:04:55.000]  所以猶太人
[00:04:55.000 --> 00:04:58.000]  特別是很虔誠的猶太人
[00:04:58.000 --> 00:05:01.000]  不和外邦人在舊約的時候
[00:05:01.000 --> 00:05:03.000]  在新約的時候
[00:05:03.000 --> 00:05:04.000]  和他們一起吃飯
[00:05:04.000 --> 00:05:06.000]  不和他們有通婚
[00:05:06.000 --> 00:05:08.000]  也不和他們結盟
[00:05:08.000 --> 00:05:10.000]  也在信仰的時候
[00:05:10.000 --> 00:05:17.000]  絕對不會跟隨和效法外邦人
[00:05:17.000 --> 00:05:21.000]  曾經有一個這樣的故事
[00:05:21.000 --> 00:05:23.000]  一個這樣的文獻
[00:05:23.000 --> 00:05:28.000]  講到一個猶太人去幫助一個外邦人生孩子
[00:05:28.000 --> 00:05:30.000]  他這樣的做法
[00:05:30.000 --> 00:05:33.000]  被認為是一個非法
[00:05:33.000 --> 00:05:35.000]  一個不合法的做法
[00:05:35.000 --> 00:05:40.000]  為什麼一個人幫另一個人生孩子
[00:05:40.000 --> 00:05:42.000]  也是不合法呢?
[00:05:42.000 --> 00:05:46.000]  因為猶太人
[00:05:46.000 --> 00:05:49.000]  如果幫一個外邦人生孩子
[00:05:49.000 --> 00:05:52.000]  就好像幫一個異教徒
[00:05:52.000 --> 00:05:54.000]  走進這個世界一樣
[00:05:54.000 --> 00:05:56.000]  在這個世界上
[00:05:56.000 --> 00:05:59.000]  就多一個不認識上帝的人
[00:05:59.000 --> 00:06:01.000]  走進這個世界
[00:06:01.000 --> 00:06:04.000]  所以猶太人和外邦人
[00:06:04.000 --> 00:06:07.000]  就有一個很大的鴻溝
[00:06:07.000 --> 00:06:13.000]  就算外邦人來認識這位真神
[00:06:13.000 --> 00:06:18.000]  他們在敬拜上也有一個分野
[00:06:18.000 --> 00:06:21.000]  他不像我們教會那樣
[00:06:21.000 --> 00:06:24.000]  當時在耶穌的時代
[00:06:24.000 --> 00:06:27.000]  他們仍然在聖殿來敬拜
[00:06:27.000 --> 00:06:30.000]  這個是聖殿敬拜的核心
[00:06:30.000 --> 00:06:37.000]  在這個聖殿裡分開很多不同的牆
[00:06:37.000 --> 00:06:42.000]  這個只能夠猶太人
[00:06:42.000 --> 00:06:47.000]  男士可以進入這一部分來敬拜神
[00:06:47.000 --> 00:06:50.000]  女士在這個聖殿的外院
[00:06:50.000 --> 00:06:52.000]  如果你是外邦人
[00:06:52.000 --> 00:06:54.000]  所以你是信神
[00:06:54.000 --> 00:07:01.000]  但是你不能夠走進這個聖殿的核心範圍
[00:07:01.000 --> 00:07:05.000]  來敬拜這位上帝
[00:07:05.000 --> 00:07:09.000]  所以猶太人和外邦人
[00:07:09.000 --> 00:07:13.000]  就算他們來相信上帝
[00:07:13.000 --> 00:07:19.000]  他們也有很多牆來分隔
[00:07:19.000 --> 00:07:23.000]  他們只能夠在外邦人的院地
[00:07:23.000 --> 00:07:28.000]  在那個範圍來敬拜神
[00:07:28.000 --> 00:07:30.000]  換句話來說
[00:07:30.000 --> 00:07:34.000]  他們之間有很深的鴻溝
[00:07:34.000 --> 00:07:37.000]  今天我們所看這段聖經
[00:07:37.000 --> 00:07:44.000]  外邦人既然和猶太人有這麼深的鴻溝
[00:07:44.000 --> 00:07:48.000]  教會新約信神的人
[00:07:48.000 --> 00:07:52.000]  又會怎樣來敬拜呢?
[00:07:52.000 --> 00:07:54.000]  在這段聖經告訴我們
[00:07:54.000 --> 00:08:01.000]  新約的教會和舊約的敬拜方式不同
[00:08:01.000 --> 00:08:03.000]  雖然敬拜同一位的真神
[00:08:03.000 --> 00:08:07.000]  但是因著耶穌基督改變了一切
[00:08:07.000 --> 00:08:14.000]  因著這個福音改變了猶太人和外邦人之間的關係
[00:08:14.000 --> 00:08:22.000]  因著耶穌基督改變了他們之間如何去敬拜神的模式
[00:08:22.000 --> 00:08:24.000]  所以在這段聖經
[00:08:24.000 --> 00:08:26.000]  我們可以分開三個小段
[00:08:26.000 --> 00:08:28.000]  第一個段落
[00:08:28.000 --> 00:08:31.000]  由二章十一至十三節
[00:08:31.000 --> 00:08:32.000]  那裡說
[00:08:32.000 --> 00:08:36.000]  從前外邦人和猶太人是分隔的
[00:08:36.000 --> 00:08:38.000]  是隔絕的
[00:08:38.000 --> 00:08:41.000]  是不認識基督以至隔絕了
[00:08:41.000 --> 00:08:46.000]  但是在第十四到第十八節
[00:08:46.000 --> 00:08:51.000]  他說因著耶穌改變了他們的關係
[00:08:51.000 --> 00:08:53.000]  怎樣改變呢?
[00:08:53.000 --> 00:08:55.000]  改變成一個什麼樣的關係呢?
[00:08:55.000 --> 00:08:59.000]  在第十九到二十二節
[00:08:59.000 --> 00:09:00.000]  第三個段落
[00:09:00.000 --> 00:09:02.000]  他說從前是隔絕的
[00:09:02.000 --> 00:09:04.000]  現在因著耶穌基督
[00:09:04.000 --> 00:09:08.000]  以至我們現在是家人
[00:09:08.000 --> 00:09:10.000]  從前是隔絕
[00:09:10.000 --> 00:09:12.000]  因著耶穌
[00:09:12.000 --> 00:09:16.000]  現在我們都變成家人
[00:09:16.000 --> 00:09:19.000]  所以今天你想一想
[00:09:19.000 --> 00:09:22.000]  從前我們不認識耶穌
[00:09:22.000 --> 00:09:25.000]  今天我們因著耶穌
[00:09:25.000 --> 00:09:28.000]  我們成為一家人
[00:09:28.000 --> 00:09:32.000]  我們有男有女
[00:09:32.000 --> 00:09:35.000]  有住在南方有住在北方
[00:09:35.000 --> 00:09:37.000]  有住在不同的環境
[00:09:37.000 --> 00:09:41.000]  因為耶穌都變成一家人
[00:09:41.000 --> 00:09:47.000]  我們嘗試仔細地看這段聖經
[00:09:47.000 --> 00:09:48.000]  聖經這樣說
[00:09:48.000 --> 00:09:52.000]  你們應當紀念
[00:09:52.000 --> 00:09:58.000]  所以是一個丞相啟下的連接詞
[00:09:58.000 --> 00:10:01.000]  聖著上說在耶穌基督裏面
[00:10:01.000 --> 00:10:04.000]  我們有的恩典
[00:10:04.000 --> 00:10:08.000]  在第一章第三至到第十四節
[00:10:08.000 --> 00:10:12.000]  因著耶穌我們屬靈上的恩典
[00:10:12.000 --> 00:10:15.000]  更加在上面提到
[00:10:15.000 --> 00:10:17.000]  二章一至到第十節
[00:10:17.000 --> 00:10:22.000]  告訴我們我們人生的轉譯
[00:10:22.000 --> 00:10:26.000]  因著耶穌我們出死入生
[00:10:26.000 --> 00:10:28.000]  聖經有時候會叫我們
[00:10:28.000 --> 00:10:30.000]  忘記背後努力面前
[00:10:30.000 --> 00:10:32.000]  向著標竿直跑
[00:10:32.000 --> 00:10:35.000]  如果我們要向前走
[00:10:35.000 --> 00:10:38.000]  我們就要忘記背後
[00:10:38.000 --> 00:10:40.000]  不過在這段聖經
[00:10:40.000 --> 00:10:45.000]  保羅又告訴我們第二種狀況
[00:10:45.000 --> 00:10:47.000]  我們不要忘記背後
[00:10:47.000 --> 00:10:50.000]  我們要記得我們以前是怎樣
[00:10:50.000 --> 00:10:55.000]  為何在一段聖經就叫我們忘記背後
[00:10:55.000 --> 00:10:58.000]  在這段聖經卻是叫我們
[00:10:58.000 --> 00:11:02.000]  應當紀念我們要記得
[00:11:02.000 --> 00:11:07.000]  因為我們不要做一個忘恩負義的人
[00:11:07.000 --> 00:11:10.000]  當我們記得過去
[00:11:10.000 --> 00:11:16.000]  記得過去我們落在一個多麼差的狀況
[00:11:16.000 --> 00:11:18.000]  但是現實的憐憫臨到我們
[00:11:18.000 --> 00:11:21.000]  我們要記得它的恩情
[00:11:21.000 --> 00:11:23.000]  每一年十一月
[00:11:23.000 --> 00:11:30.000]  我們中學的同學都會走在一起
[00:11:30.000 --> 00:11:32.000]  當我們走在一起的時候
[00:11:32.000 --> 00:11:33.000]  已經四十多年了
[00:11:33.000 --> 00:11:35.000]  走在一起的時候
[00:11:35.000 --> 00:11:37.000]  我們都會邀請老師
[00:11:37.000 --> 00:11:42.000]  老師一起和我們一起去慶祝
[00:11:42.000 --> 00:11:45.000]  一起去相聚
[00:11:45.000 --> 00:11:51.000]  因為我們記得老師教我們這班調皮仔
[00:11:51.000 --> 00:11:53.000]  調皮女
[00:11:53.000 --> 00:11:56.000]  能夠今天成材
[00:11:56.000 --> 00:12:01.000]  是有老師他們悉心的栽培
[00:12:01.000 --> 00:12:06.000]  你有沒有記起以前你多麼頑皮
[00:12:06.000 --> 00:12:08.000]  但是老師怎樣教你
[00:12:08.000 --> 00:12:11.000]  以致當你記得起的時候
[00:12:11.000 --> 00:12:16.000]  你會對老師那份的恩情
[00:12:16.000 --> 00:12:19.000]  你會很感激他
[00:12:19.000 --> 00:12:25.000]  當我們記起過往我們的日子是如何
[00:12:25.000 --> 00:12:28.000]  現在我們有所改變
[00:12:28.000 --> 00:12:33.000]  當我們記得起別人對我們的恩情
[00:12:33.000 --> 00:12:36.000]  我們記起這些恩情的時候
[00:12:36.000 --> 00:12:40.000]  我們就帶著感恩來回應
[00:12:40.000 --> 00:12:47.000]  所以保羅在這裡提醒當時的爾忽所教會
[00:12:47.000 --> 00:12:51.000]  是寫當時教會他們要記得
[00:12:51.000 --> 00:12:54.000]  他們當時神對他們的恩情
[00:12:54.000 --> 00:12:58.000]  他們活在一個什麼狀態下
[00:12:58.000 --> 00:13:02.000]  以前記得他們的身份
[00:13:02.000 --> 00:13:04.000]  以前沒有受割禮
[00:13:04.000 --> 00:13:06.000]  這個沒有受割禮
[00:13:06.000 --> 00:13:08.000]  是那些受了割禮
[00:13:08.000 --> 00:13:10.000]  對他們的稱呼
[00:13:10.000 --> 00:13:11.000]  因為他們沒有受割禮
[00:13:11.000 --> 00:13:15.000]  他們就是神恩典以外的人
[00:13:15.000 --> 00:13:18.000]  記得他們的狀況
[00:13:18.000 --> 00:13:22.000]  在十二至十三節
[00:13:22.000 --> 00:13:26.000]  就列了有五個的狀況出來
[00:13:26.000 --> 00:13:28.000]  他們和耶穌沒有關係
[00:13:28.000 --> 00:13:29.000]  他們沒有基督
[00:13:29.000 --> 00:13:34.000]  所以他們和以色列這個群體是分隔的
[00:13:34.000 --> 00:13:38.000]  他們在神的應許裡面是局外人
[00:13:38.000 --> 00:13:42.000]  他們不能夠承受神給他的應許
[00:13:42.000 --> 00:13:45.000]  得到這個永恆的生命
[00:13:45.000 --> 00:13:48.000]  他們在世界上是沒有盼望
[00:13:48.000 --> 00:13:50.000]  沒有目的的
[00:13:50.000 --> 00:13:53.000]  因為他們沒有上帝
[00:13:53.000 --> 00:13:56.000]  他們敬拜假神
[00:13:56.000 --> 00:14:00.000]  他們不認識這位真神
[00:14:00.000 --> 00:14:04.000]  他要這幫外邦的信徒
[00:14:04.000 --> 00:14:07.000]  記得他們沒認識耶穌之前
[00:14:07.000 --> 00:14:12.000]  他們的生命的狀況
[00:14:12.000 --> 00:14:17.000]  他們和以色列這個群體的分別
[00:14:17.000 --> 00:14:22.000]  他們和以色列人有所不同
[00:14:22.000 --> 00:14:25.000]  就是因為他們不認識基督
[00:14:25.000 --> 00:14:29.000]  他們在世界上沒有盼望沒有神的人
[00:14:29.000 --> 00:14:31.000]  以至有歷史學家形容
[00:14:31.000 --> 00:14:36.000]  第一世紀的社會是一個什麼社會呢?
[00:14:36.000 --> 00:14:39.000]  是一個自殺的時代
[00:14:39.000 --> 00:14:44.000]  人對自己生命沒有盼望
[00:14:44.000 --> 00:14:47.000]  人很容易走上絕路
[00:14:47.000 --> 00:14:51.000]  第一世紀有一位羅馬的歷史學家
[00:14:51.000 --> 00:14:54.000]  他記載一個自殺的故事
[00:14:54.000 --> 00:14:58.000]  一個人為了自己生在這個世界
[00:14:58.000 --> 00:15:01.000]  而憤而自殺
[00:15:01.000 --> 00:15:04.000]  其實今天我們21世紀
[00:15:04.000 --> 00:15:08.000]  比起第一世紀都是差不多
[00:15:08.000 --> 00:15:13.000]  在2014年世衛有一個報告
[00:15:13.000 --> 00:15:18.000]  發表了第一份預防自殺的報告
[00:15:18.000 --> 00:15:22.000]  這個預防自殺報告指出
[00:15:22.000 --> 00:15:26.000]  原來全世界大概
[00:15:26.000 --> 00:15:31.000]  每一年有大概80萬人死於自殺
[00:15:31.000 --> 00:15:37.000]  平均40秒就有一個人死於自殺
[00:15:37.000 --> 00:15:40.000]  為什麼這麼多人死呢?
[00:15:40.000 --> 00:15:42.000]  有很多原因
[00:15:42.000 --> 00:15:47.000]  在去年有學生自殺
[00:15:47.000 --> 00:15:50.000]  有幾十個學生自殺
[00:15:50.000 --> 00:15:55.000]  今年短短八個月都有幾十個學生自殺
[00:15:55.000 --> 00:15:57.000]  為什麼這麼多人死
[00:15:57.000 --> 00:15:59.000]  這麼多自殺這麼多年青人死
[00:15:59.000 --> 00:16:02.000]  在2011年世衛的報告裡
[00:16:02.000 --> 00:16:08.000]  15歲到29歲這一群人
[00:16:08.000 --> 00:16:10.000]  死亡的原因
[00:16:10.000 --> 00:16:14.000]  第二個最大的原因是自殺
[00:16:14.000 --> 00:16:17.000]  為什麼人會自殺
[00:16:17.000 --> 00:16:18.000]  有很多原因
[00:16:18.000 --> 00:16:22.000]  我們說有壓力等等
[00:16:22.000 --> 00:16:26.000]  其中一個屬靈的原因就是他不認識神
[00:16:26.000 --> 00:16:29.000]  為什麼我生存在這個世界呢?
[00:16:29.000 --> 00:16:33.000]  我生存在這個世界又被我爸爸逼我讀書
[00:16:33.000 --> 00:16:35.000]  我不喜歡讀書
[00:16:35.000 --> 00:16:37.000]  我不知道為什麼要這樣做
[00:16:37.000 --> 00:16:41.000]  我就不斷被老師被爸爸逼我讀書
[00:16:41.000 --> 00:16:46.000]  讀得不好又罵我又打我又這樣說
[00:16:46.000 --> 00:16:50.000]  所以當一個人沒有信
[00:16:50.000 --> 00:16:55.000]  他就找不到他生存的意義和價值
[00:16:55.000 --> 00:16:58.000]  以致當有壓力的時候
[00:16:58.000 --> 00:17:02.000]  他就用死去解決他的問題
[00:17:02.000 --> 00:17:07.000]  一個這樣的時代
[00:17:07.000 --> 00:17:11.000]  沒有上帝沒有神
[00:17:11.000 --> 00:17:16.000]  沒有盼望一個這樣的社會
[00:17:16.000 --> 00:17:18.000]  在這段聖經說
[00:17:18.000 --> 00:17:25.000]  但是有一個改變來到這群外邦人裡
[00:17:25.000 --> 00:17:28.000]  他們從前是遠離神的
[00:17:28.000 --> 00:17:30.000]  但是現在因為福音的緣故
[00:17:30.000 --> 00:17:34.000]  因為耶穌為我們死在十字架上的緣故
[00:17:34.000 --> 00:17:38.000]  我們已經得到這個救恩
[00:17:38.000 --> 00:17:42.000]  可以能夠與神和好
[00:17:42.000 --> 00:17:46.000]  在聖經就用遠離和親近
[00:17:46.000 --> 00:17:48.000]  這樣的比方
[00:17:48.000 --> 00:17:50.000]  原來在舊約的時候
[00:17:50.000 --> 00:17:53.000]  已經經常用這樣的比方
[00:17:53.000 --> 00:17:54.000]  在這串書說
[00:17:54.000 --> 00:17:57.000]  願平安康泰歸於遠處的人
[00:17:57.000 --> 00:17:59.000]  也歸於近處的人
[00:17:59.000 --> 00:18:01.000]  在二章第十七節
[00:18:01.000 --> 00:18:03.000]  告訴我們知道
[00:18:03.000 --> 00:18:05.000]  福音臨到的時候
[00:18:05.000 --> 00:18:09.000]  和平的福音給遠處的人
[00:18:09.000 --> 00:18:12.000]  也給近處的人
[00:18:12.000 --> 00:18:17.000]  耶穌的救恩臨到外邦
[00:18:17.000 --> 00:18:20.000]  也臨到猶太人的身上
[00:18:20.000 --> 00:18:22.000]  結果是怎樣呢?
[00:18:22.000 --> 00:18:26.000]  結果就因著耶穌的救恩
[00:18:26.000 --> 00:18:30.000]  我們能夠兩下合而為一
[00:18:30.000 --> 00:18:35.000]  什麼叫兩個不同的民族
[00:18:35.000 --> 00:18:37.000]  或者不同的族類
[00:18:37.000 --> 00:18:39.000]  不同的背景
[00:18:39.000 --> 00:18:41.000]  有這麼大的分野
[00:18:41.000 --> 00:18:43.000]  一個兩個的民族
[00:18:43.000 --> 00:18:45.000]  能夠合而為一呢?
[00:18:45.000 --> 00:18:46.000]  聖經說
[00:18:46.000 --> 00:18:49.000]  因為在耶穌的裡面
[00:18:49.000 --> 00:18:52.000]  以致我們能夠合而為一
[00:18:52.000 --> 00:18:54.000]  耶穌的救恩
[00:18:54.000 --> 00:18:57.000]  怎樣叫我們能夠合而為一呢?
[00:18:57.000 --> 00:19:01.000]  以下十四至第十八節
[00:19:01.000 --> 00:19:03.000]  這一段的聖經
[00:19:03.000 --> 00:19:06.000]  我在這裡印出
[00:19:06.000 --> 00:19:09.000]  新漢語聖經的譯本
[00:19:09.000 --> 00:19:11.000]  這個新漢語聖經的譯本
[00:19:11.000 --> 00:19:13.000]  和和合本的翻譯
[00:19:13.000 --> 00:19:15.000]  有少少的分別
[00:19:15.000 --> 00:19:16.000]  第一
[00:19:16.000 --> 00:19:18.000]  在新漢語聖經的譯本
[00:19:18.000 --> 00:19:20.000]  在第十四節
[00:19:20.000 --> 00:19:23.000]  這個成為這一段的中心
[00:19:23.000 --> 00:19:25.000]  這一段告訴我們
[00:19:25.000 --> 00:19:29.000]  耶穌基督是我們的和平
[00:19:29.000 --> 00:19:31.000]  這個呢
[00:19:31.000 --> 00:19:34.000]  你讀到的時候
[00:19:34.000 --> 00:19:36.000]  有時候很拗口
[00:19:36.000 --> 00:19:39.000]  什麼叫因為基督自己
[00:19:39.000 --> 00:19:41.000]  是我們的和平呢?
[00:19:41.000 --> 00:19:44.000]  我們可能常常聽到
[00:19:44.000 --> 00:19:46.000]  耶穌帶給我們平安
[00:19:46.000 --> 00:19:49.000]  耶穌帶給我們和平
[00:19:49.000 --> 00:19:51.000]  我們宣告耶穌
[00:19:51.000 --> 00:19:53.000]  就是那位和平的君王
[00:19:53.000 --> 00:19:57.000]  但是很少我們會聽到
[00:19:57.000 --> 00:20:00.000]  耶穌就是和平
[00:20:00.000 --> 00:20:04.000]  耶穌就是那個平安
[00:20:04.000 --> 00:20:09.000]  和平這件事
[00:20:09.000 --> 00:20:14.000]  被人化了
[00:20:14.000 --> 00:20:18.000]  因為在猶太人和外邦人
[00:20:18.000 --> 00:20:22.000]  在耶穌基督合而為一
[00:20:22.000 --> 00:20:24.000]  成為一個身體
[00:20:24.000 --> 00:20:29.000]  所以耶穌本身就是和平
[00:20:29.000 --> 00:20:33.000]  耶穌怎麼叫我們能夠成為和平呢?
[00:20:33.000 --> 00:20:37.000]  耶穌怎麼將和平帶給我們呢?
[00:20:37.000 --> 00:20:40.000]  因為祂叫兩個的群體
[00:20:40.000 --> 00:20:42.000]  兩個的族類
[00:20:42.000 --> 00:20:44.000]  能夠成為一個身體
[00:20:44.000 --> 00:20:47.000]  你又會成為一個新的人類
[00:20:47.000 --> 00:20:49.000]  在這個過程裏面
[00:20:49.000 --> 00:20:51.000]  做了三件事
[00:20:51.000 --> 00:20:54.000]  祂叫雙方合而為一
[00:20:54.000 --> 00:21:00.000]  祂拆毀中間間段的牆
[00:21:00.000 --> 00:21:04.000]  保羅用了一個這樣的比方
[00:21:04.000 --> 00:21:08.000]  可能當他講耶穌基督的救恩的時候
[00:21:08.000 --> 00:21:11.000]  他就想起我們在聖殿
[00:21:11.000 --> 00:21:13.000]  當時在聖殿敬拜
[00:21:13.000 --> 00:21:15.000]  人與人之間
[00:21:15.000 --> 00:21:18.000]  那種因著牆
[00:21:18.000 --> 00:21:21.000]  來分隔阻礙
[00:21:21.000 --> 00:21:24.000]  我們可以直接去到神的面前
[00:21:24.000 --> 00:21:27.000]  所以他說耶穌的救恩
[00:21:27.000 --> 00:21:29.000]  將這些牆拆掉
[00:21:29.000 --> 00:21:33.000]  並且耶穌的救恩
[00:21:33.000 --> 00:21:37.000]  去除掉人與人之間的冤仇
[00:21:37.000 --> 00:21:40.000]  這種的冤仇在哪裏製造出來呢?
[00:21:40.000 --> 00:21:42.000]  是彼此之間的不同
[00:21:42.000 --> 00:21:45.000]  是因為猶太人的律法
[00:21:45.000 --> 00:21:48.000]  可能和外邦人的規矩
[00:21:48.000 --> 00:21:51.000]  有很大的分野
[00:21:51.000 --> 00:21:53.000]  你會說甚麼的律法?
[00:21:53.000 --> 00:21:55.000]  是否廢掉了所有的律法?
[00:21:55.000 --> 00:22:01.000]  不過這是一個很概括式的
[00:22:01.000 --> 00:22:03.000]  因著這個律法
[00:22:03.000 --> 00:22:07.000]  以致猶太人在神的約裏
[00:22:07.000 --> 00:22:12.000]  我們外邦人卻在神的約的外邊
[00:22:12.000 --> 00:22:16.000]  但是因著耶穌將這些隔的牆
[00:22:16.000 --> 00:22:18.000]  將這些的不同
[00:22:18.000 --> 00:22:22.000]  產生我們彼此之間的分野
[00:22:22.000 --> 00:22:25.000]  來除去
[00:22:25.000 --> 00:22:28.000]  目的就成為一個新的人
[00:22:28.000 --> 00:22:30.000]  一個教會
[00:22:30.000 --> 00:22:33.000]  我們一齊來到神的面前敬拜
[00:22:33.000 --> 00:22:38.000]  並且更加身體與神的復和
[00:22:38.000 --> 00:22:41.000]  所以在這段聖經的總結
[00:22:41.000 --> 00:22:42.000]  他告訴我們知道
[00:22:42.000 --> 00:22:44.000]  第十四到第十八節
[00:22:44.000 --> 00:22:45.000]  第十八節
[00:22:45.000 --> 00:22:48.000]  因為我們雙方猶太人和外邦人
[00:22:48.000 --> 00:22:49.000]  藉著耶穌基督
[00:22:49.000 --> 00:22:51.000]  靠著同一位聖靈
[00:22:51.000 --> 00:22:58.000]  現在都可以去到父神的面前
[00:22:58.000 --> 00:23:00.000]  弟兄姊妹
[00:23:00.000 --> 00:23:05.000]  今日我們之所以能夠走在一起
[00:23:05.000 --> 00:23:07.000]  你不同背景
