
[00:00:00.000 --> 00:00:02.000]  各位定智妹早安
[00:07:29.260 --> 00:07:31.260]  衣服就會被人踩髒
[00:07:31.260 --> 00:07:33.260]  不過當我們知道這麼偉大
[00:07:33.260 --> 00:07:35.260]  這麼重要的王要進入的時候
[00:07:35.260 --> 00:07:37.260]  沒問題,脫下衣服就脫下衣服
[00:07:37.260 --> 00:07:39.260]  撞樹枝就撞樹枝
[00:07:39.260 --> 00:07:41.260]  耶穌就很榮耀地進入
[00:07:41.260 --> 00:07:43.260]  他們就大叫
[00:07:43.260 --> 00:07:45.260]  第九節
[00:07:45.260 --> 00:07:47.260]  和珊娜歸於大位之子
[00:07:47.260 --> 00:07:49.260]  奉主命來的是應當稱頌
[00:07:49.260 --> 00:07:51.260]  至高無上的和珊娜
[00:07:51.260 --> 00:07:53.260]  叫完之後
[00:07:53.260 --> 00:07:55.260]  就進入耶路撒冷
[00:07:55.260 --> 00:07:57.260]  全城驚動
[00:07:57.260 --> 00:07:59.260]  就問是誰
[00:07:59.260 --> 00:08:01.260]  就說這個就是耶穌
[00:08:01.260 --> 00:08:03.260]  當我們
[00:08:03.260 --> 00:08:05.260]  這個畫面在腦裡閃出來的時候
[00:08:05.260 --> 00:08:07.260]  你想起什麼呢?
[00:08:07.260 --> 00:08:09.260]  想起耶穌很厲害
[00:08:09.260 --> 00:08:11.260]  耶穌很偉大
[00:08:11.260 --> 00:08:13.260]  很振奮,或者畫面很震撼
[00:08:13.260 --> 00:08:15.260]  好像我小時候看電影
[00:08:15.260 --> 00:08:17.260]  那些場面很震撼都會記得
[00:08:17.260 --> 00:08:19.260]  小時候看電影,賓虛的場面
[00:08:19.260 --> 00:08:21.260]  賓虛跟講信仰有關
[00:08:21.260 --> 00:08:23.260]  不過我們忘記了
[00:08:23.260 --> 00:08:25.260]  只記得場面很威俠
[00:08:25.260 --> 00:08:27.260]  你記得很震撼耶穌來到
[00:08:27.260 --> 00:08:29.260]  所以每次我們在中樹主日
[00:08:29.260 --> 00:08:31.260]  就會拿樹枝搖來搖去
[00:08:31.260 --> 00:08:33.260]  就覺得很美
[00:08:33.260 --> 00:08:35.260]  可能今早已經拍了一張照片
[00:08:35.260 --> 00:08:37.260]  教會的佈置很美
[00:08:37.260 --> 00:08:39.260]  結束了
[00:08:39.260 --> 00:08:41.260]  結束了就結束了
[00:08:41.260 --> 00:08:43.260]  耶穌很榮耀地進入耶路撒冷之後
[00:08:43.260 --> 00:08:45.260]  那怎麼辦?
[00:08:45.260 --> 00:08:47.260]  這個問題很重要
[00:08:47.260 --> 00:08:49.260]  耶穌很榮耀地進入耶路撒冷之後
[00:08:49.260 --> 00:08:51.260]  彈入去最重要的地方
[00:08:51.260 --> 00:08:53.260]  可能是他們的城裡面
[00:08:53.260 --> 00:08:55.260]  或者是他們領袖的地方
[00:08:55.260 --> 00:08:57.260]  然後耶穌就坐在耶路撒冷當皇帝
[00:08:57.260 --> 00:08:59.260]  直到永遠的阿門
[00:08:59.260 --> 00:09:01.260]  是不是這樣呢?
[00:09:01.260 --> 00:09:03.260]  聖經裡面說耶穌很榮耀地進入耶路撒冷之後
[00:09:03.260 --> 00:09:05.260]  那怎麼辦?
[00:09:05.260 --> 00:09:07.260]  如果我們翻開科學書,看完幾本科學書就發現
[00:09:07.260 --> 00:09:09.260]  耶穌進入耶路撒冷之後很榮耀
[00:09:09.260 --> 00:09:11.260]  那怎麼辦?
[00:09:11.260 --> 00:09:13.260]  然後就沒事了,沒什麼事發生
[00:09:13.260 --> 00:09:15.260]  當然有些事發生,耶穌去到潔淨聖殿
[00:09:15.260 --> 00:09:17.260]  耶穌教訓,然後怎麼描述呢?
[00:09:17.260 --> 00:09:19.260]  馬達科罕都知道
[00:09:19.260 --> 00:09:21.260]  馬達科罕去到十七節,就是二十一章
[00:09:21.260 --> 00:09:23.260]  當耶穌進入耶路撒冷潔淨聖殿之後
[00:09:23.260 --> 00:09:25.260]  於是他們離開
[00:09:25.260 --> 00:09:27.260]  出城到伯大尼去
[00:09:27.260 --> 00:09:29.260]  在那裡過夜
[00:09:29.260 --> 00:09:31.260]  那就是說耶穌很榮耀很厲害
[00:09:31.260 --> 00:09:33.260]  很高調地進入耶路撒冷之後
[00:09:33.260 --> 00:09:35.260]  然後怎麼辦?
[00:09:35.260 --> 00:09:37.260]  然後就走了
[00:09:37.260 --> 00:09:39.260]  然後那一晚就出城了
[00:09:39.260 --> 00:09:41.260]  這麼有趣的?
[00:09:41.260 --> 00:09:43.260]  耶穌這麼高調榮耀地進入耶路撒冷
[00:09:43.260 --> 00:09:45.260]  不是應該在耶路撒冷幹一番大事
[00:09:45.260 --> 00:09:47.260]  耶穌很前赴後繼地抱著他
[00:09:47.260 --> 00:09:49.260]  然後他就在那裡
[00:09:49.260 --> 00:09:51.260]  慶祝他有王國,或者起碼也被人尊重幾天
[00:09:51.260 --> 00:09:53.260]  但是聖經裡面說
[00:09:53.260 --> 00:09:55.260]  原來在耶穌聖周這個禮拜
[00:09:55.260 --> 00:09:57.260]  就是耶穌被釘之前這個禮拜
[00:09:57.260 --> 00:09:59.260]  每一個晚上,他都不在耶路撒冷
[00:09:59.260 --> 00:10:01.260]  除了最後一個晚上
[00:10:01.260 --> 00:10:03.260]  原來每一天他進入耶路撒冷
[00:10:03.260 --> 00:10:05.260]  有些教訓,有些表示
[00:10:05.260 --> 00:10:07.260]  對信仰有些表達
[00:10:07.260 --> 00:10:09.260]  然後晚上,他就回到城外
[00:10:09.260 --> 00:10:11.260]  他回到城外
[00:10:11.260 --> 00:10:13.260]  回到伯大尼的地方去休息
[00:10:13.260 --> 00:10:15.260]  每一晚都是這樣的
[00:10:15.260 --> 00:10:17.260]  到最後的晚餐的時候
[00:10:17.260 --> 00:10:19.260]  他才會在城裡面找個地方
[00:10:19.260 --> 00:10:21.260]  跟門徒共進最後的晚餐
[00:10:21.260 --> 00:10:23.260]  為門徒處立聖餐
[00:10:23.260 --> 00:10:25.260]  代表著什麼呢?
[00:10:25.260 --> 00:10:27.260]  代表著當耶穌榮耀地進入城之後
[00:10:27.260 --> 00:10:29.260]  原來他沒有繼續
[00:10:29.260 --> 00:10:31.260]  很榮耀地在城裡面生活
[00:10:31.260 --> 00:10:33.260]  又或者這麼說
[00:10:33.260 --> 00:10:35.260]  當那群群眾很歡迎耶穌
[00:10:35.260 --> 00:10:37.260]  哇,耶穌很厲害,和煞了和煞了
[00:10:37.260 --> 00:10:39.260]  之後那群群眾就散了
[00:10:39.260 --> 00:10:41.260]  聽耶穌說,耶穌就走了
[00:10:41.260 --> 00:10:43.260]  當然可能有些人跟著
[00:10:43.260 --> 00:10:45.260]  但可能大部分人都不太記得
[00:10:45.260 --> 00:10:47.260]  或者不太記得這麼偉大
[00:10:47.260 --> 00:10:49.260]  這麼榮耀的畫面
[00:10:49.260 --> 00:10:51.260]  更重要
[00:10:51.260 --> 00:10:53.260]  更重要的是什麼呢?
[00:10:53.260 --> 00:10:55.260]  其實剛才在禱告的時候
[00:10:55.260 --> 00:10:57.260]  嘉強我提到我們很重要的事
[00:10:57.260 --> 00:11:01.260]  那一群去大聲喊和煞了和煞了的人
[00:11:01.260 --> 00:11:03.260]  不夠三四天
[00:11:03.260 --> 00:11:05.260]  也是大聲喊
[00:11:05.260 --> 00:11:07.260]  釘他十字架,釘他十字架
[00:11:07.260 --> 00:11:09.260]  那群群眾
[00:11:09.260 --> 00:11:11.260]  為什麼會變得這麼快呢?
[00:11:11.260 --> 00:11:15.260]  你想想那群群眾明明是很歡迎耶穌
[00:11:15.260 --> 00:11:17.260]  衣服都脫了,釘在地上
[00:11:17.260 --> 00:11:19.260]  讓耶穌走過
[00:11:19.260 --> 00:11:21.260]  為什麼過幾天就會大喊要釘死耶穌呢?
[00:11:21.260 --> 00:11:23.260]  為什麼呢?
[00:11:23.260 --> 00:11:25.260]  當然他很容易被人煽動
[00:11:25.260 --> 00:11:27.260]  情緒很重要
[00:11:27.260 --> 00:11:29.260]  但同樣當時發生了很重要的事
[00:11:29.260 --> 00:11:31.260]  就是其實他們在想
[00:11:31.260 --> 00:11:33.260]  在想耶穌是誰
[00:11:33.260 --> 00:11:35.260]  或者他們怎麼理解耶穌榮耀進城
[00:11:35.260 --> 00:11:37.260]  這個畫面是很重要的
[00:11:37.260 --> 00:11:39.260]  和煞那這個字是怎麼解釋的呢?
[00:11:39.260 --> 00:11:41.260]  如果大家去留意
[00:11:41.260 --> 00:11:43.260]  聖經裡面在馬達福音
[00:11:43.260 --> 00:11:45.260]  這個記載
[00:11:45.260 --> 00:11:47.260]  我們現在的華本修靈版裡面
[00:11:47.260 --> 00:11:49.260]  有一個注釋
[00:11:49.260 --> 00:11:51.260]  在第九節的內容裡面
[00:11:51.260 --> 00:11:53.260]  有一個注釋
[00:11:53.260 --> 00:11:55.260]  如果大家看看聖經第35頁的左下角
[00:11:55.260 --> 00:11:57.260]  有一個注釋寫著和煞那
[00:11:57.260 --> 00:11:59.260]  原是求救的意思
[00:11:59.260 --> 00:12:01.260]  在此是稱頌的話
[00:12:01.260 --> 00:12:03.260]  這句話原來很有趣
[00:12:03.260 --> 00:12:05.260]  和煞那這句話
[00:12:05.260 --> 00:12:07.260]  原來不只是新約有的
[00:12:07.260 --> 00:12:09.260]  不是希臘文
[00:12:09.260 --> 00:12:11.260]  是舊約希伯來文也有的
[00:12:11.260 --> 00:12:13.260]  我們打開聖經
[00:12:13.260 --> 00:12:15.260]  其實你已經讀了
[00:12:15.260 --> 00:12:17.260]  不過你不知道
[00:12:17.260 --> 00:12:19.260]  在舊約詩篇第118篇
[00:12:19.260 --> 00:12:21.260]  你打開詩篇第118篇
[00:12:21.260 --> 00:12:23.260]  第25節
[00:12:23.260 --> 00:12:25.260]  其實我們剛才
[00:12:25.260 --> 00:12:27.260]  在啟認的時候已經讀了
[00:12:27.260 --> 00:12:29.260]  不過你不留意
[00:12:29.260 --> 00:12:31.260]  負責powerpoint的
[00:12:31.260 --> 00:12:33.260]  可以按回啟認的經文
[00:12:33.260 --> 00:12:35.260]  詩篇第118篇
[00:12:35.260 --> 00:12:37.260]  第25節
[00:12:37.260 --> 00:12:39.260]  找出來
[00:12:39.260 --> 00:12:41.260]  你打開聖經
[00:12:41.260 --> 00:12:43.260]  打開你的聖經
[00:12:43.260 --> 00:12:45.260]  舊約886年
[00:12:45.260 --> 00:12:47.260]  在舊約裡面原來已經出現了這句話
[00:12:47.260 --> 00:12:51.260]  第25節
[00:12:51.260 --> 00:12:53.260]  好
[00:12:53.260 --> 00:12:55.260]  我們一起讀
[00:12:55.260 --> 00:12:57.260]  預備起
[00:12:57.260 --> 00:12:59.260]  耶和華求你
[00:12:59.260 --> 00:13:01.260]  請救
[00:13:01.260 --> 00:13:03.260]  求你使我們順利
[00:13:03.260 --> 00:13:05.260]  如果你留意你手上的聖經
[00:13:05.260 --> 00:13:07.260]  又是有一個小小的注釋
[00:13:07.260 --> 00:13:09.260]  886頁的左下角
[00:13:09.260 --> 00:13:11.260]  左下角裡面這樣寫
[00:13:11.260 --> 00:13:13.260]  求你請救
[00:13:13.260 --> 00:13:15.260]  原文音譯和珊娜
[00:13:15.260 --> 00:13:17.260]  原來這裡就是說和珊娜
[00:13:17.260 --> 00:13:19.260]  和珊娜
[00:13:19.260 --> 00:13:21.260]  原來和珊娜這個字
[00:13:21.260 --> 00:13:23.260]  這個意思是希伯來文這個音的意義
[00:13:23.260 --> 00:13:25.260]  告訴我們是請救的意思
[00:13:25.260 --> 00:13:27.260]  或者甚至這樣說
[00:13:27.260 --> 00:13:29.260]  是救命啊這樣的意思
[00:13:29.260 --> 00:13:31.260]  原來這群人在
[00:13:31.260 --> 00:13:33.260]  歡迎耶穌的時候叫的叫救命
[00:13:33.260 --> 00:13:35.260]  很有趣
[00:13:35.260 --> 00:13:37.260]  可能我們常常在想
[00:13:37.260 --> 00:13:39.260]  這群人歡迎耶穌
[00:13:39.260 --> 00:13:41.260]  哇耶穌你好厲害啊
[00:13:41.260 --> 00:13:43.260]  耶穌萬歲萬歲萬萬歲
[00:13:43.260 --> 00:13:45.260]  應該是這樣的
[00:13:45.260 --> 00:13:47.260]  不過這篇經文不是
[00:13:47.260 --> 00:13:49.260]  這篇經文看回聖經裡面說
[00:13:49.260 --> 00:13:51.260]  和珊娜歸於大衛之子
[00:13:51.260 --> 00:13:53.260]  奉主命來的是應當稱頌的
[00:13:53.260 --> 00:13:55.260]  至高無上和珊娜
[00:13:55.260 --> 00:13:57.260]  我讀另一個版本的翻譯給你聽
[00:13:57.260 --> 00:13:59.260]  他說什麼呢
[00:13:59.260 --> 00:14:01.260]  他們的歡呼是請救啊
[00:14:01.260 --> 00:14:03.260]  歸大衛的兒子
[00:14:03.260 --> 00:14:05.260]  願奉主的命而來的蒙福
[00:14:05.260 --> 00:14:07.260]  請救啊在
[00:14:07.260 --> 00:14:09.260]  諸天至高
[00:14:09.260 --> 00:14:11.260]  原來在馬來西亞記載
[00:14:11.260 --> 00:14:13.260]  這一群群眾
[00:14:13.260 --> 00:14:15.260]  去歡呼是歡呼請救
[00:14:15.260 --> 00:14:17.260]  是歡呼救命
[00:14:17.260 --> 00:14:19.260]  他們不是歡呼
[00:14:19.260 --> 00:14:21.260]  哇耶穌你好偉大
[00:14:21.260 --> 00:14:23.260]  當然他有提到大衛之子
[00:14:23.260 --> 00:14:25.260]  因為大衛是皇帝是偉大的君王
[00:14:25.260 --> 00:14:27.260]  他用君王式的歡呼
[00:14:27.260 --> 00:14:29.260]  去歡迎耶穌
[00:14:29.260 --> 00:14:31.260]  他也提到
[00:14:31.260 --> 00:14:33.260]  奉主命來的是蒙福的
[00:14:33.260 --> 00:14:35.260]  因為他知道耶穌是帶著主的權柄來到
