
[00:00:00.000 --> 00:00:03.000]  我請您與我們在一起,我們同心再禱告
[00:04:45.200 --> 00:04:49.200]  你要提高聲音像吹號角一樣
[00:04:49.200 --> 00:04:53.200]  神吩咐以才雅,要大聲呼喚百姓
[00:04:53.200 --> 00:04:59.200]  好像吹號角一樣,很清晰很明朗,他們會聽見的
[00:05:00.200 --> 00:05:04.200]  向他們說什麼?你要向我的子民宣告他們的過犯
[00:05:04.200 --> 00:05:07.200]  向我的國家陳明他們的罪惡
[00:05:07.200 --> 00:05:11.200]  是什麼?他們天天尋求我
[00:05:11.200 --> 00:05:15.200]  樂意明白我的道路,好像行義的國民
[00:05:15.200 --> 00:05:18.200]  不離棄他們神的公理
[00:05:18.200 --> 00:05:22.200]  他們向我求問公義的判決,又喜歡親近神
[00:05:22.200 --> 00:05:26.200]  一路這樣說,神告訴百姓知道
[00:05:27.200 --> 00:05:32.200]  你們好像是一個行義的國民,好像是
[00:05:32.200 --> 00:05:37.200]  言下之意是說,他們沒有錯,有一種表面的敬虔
[00:05:37.200 --> 00:05:41.200]  他們天天去求問神,他們天天去敬拜
[00:05:41.200 --> 00:05:46.200]  很想明白上帝的道,公義的道是什麼
[00:05:46.200 --> 00:05:50.200]  很想表達他們對神的那種敬虔
[00:05:50.200 --> 00:05:56.200]  甚至他們會去禁食,向神表達那種尋求的心
[00:05:57.200 --> 00:05:59.200]  在這個時候,他們就不太明白
[00:05:59.200 --> 00:06:04.200]  上帝我這樣對你,我這樣來敬虔對你
[00:06:04.200 --> 00:06:08.200]  為什麼你不理呢?所以第三節他們就說
[00:06:08.200 --> 00:06:11.200]  為什麼我們禁食,你不看呢?
[00:06:11.200 --> 00:06:15.200]  為什麼我們刻苦幾生,你不理會呢?
[00:06:15.200 --> 00:06:20.200]  他們覺得自己很敬虔
[00:06:20.200 --> 00:06:26.200]  他們都會按照神的吩咐來禁食,禱告,尋求神
[00:06:27.200 --> 00:06:30.200]  你當神會賜福他們
[00:06:30.200 --> 00:06:35.200]  但當他們為自己這種表面的敬虔誇口的時候
[00:06:35.200 --> 00:06:38.200]  他們看不到自己真實的狀況
[00:06:38.200 --> 00:06:43.200]  他們說上帝我們這麼敬虔,你應該賜福我們,保佑我們
[00:06:43.200 --> 00:06:46.200]  這是當時他們的信念
[00:06:46.200 --> 00:06:50.200]  但為什麼你不祝福我們面對這麼多的仇敵呢?
[00:06:50.200 --> 00:06:54.200]  他們在問神,但神就回答他們
[00:06:55.200 --> 00:06:57.200]  大家再看第三節中間
[00:06:57.200 --> 00:07:04.200]  國漢啊,你們在禁食的日子,仍然追求自己喜歡做的事
[00:07:04.200 --> 00:07:07.200]  欺壓為你們作供的人
[00:07:07.200 --> 00:07:12.200]  你們一邊禁食,一邊做自己喜歡做的事情
[00:07:12.200 --> 00:07:18.200]  這裡所說的喜歡做的事情,不是說我們不可以自己去做一些喜歡做的事情
[00:07:18.200 --> 00:07:24.200]  這裡喜歡做的事情是說,他們只是願意自己去作主
[00:07:25.200 --> 00:07:28.200]  我喜歡自把自為,做我喜歡做的事情
[00:07:28.200 --> 00:07:34.200]  所以文聖經翻譯這句話,叫做Do my own business
[00:07:34.200 --> 00:07:40.200]  我自己做,神啊,你不用管,我自己想做的事,你不要管
[00:07:40.200 --> 00:07:44.200]  神就告訴他們,什麼是禁食
[00:07:44.200 --> 00:07:49.200]  沒錯,禁食是將一些平時的飲食放下
[00:07:49.200 --> 00:07:53.200]  以致可以專心去尋求神,禱告神
[00:07:54.200 --> 00:07:58.200]  禁食背後是說一個人,他願意在神面前謙卑自己
[00:07:58.200 --> 00:08:02.200]  承認自己的不足,放下自我
[00:08:02.200 --> 00:08:08.200]  然後向神表明,他願意聽從神的話
[00:08:08.200 --> 00:08:13.200]  決心去順從上帝的旨意生活
[00:08:13.200 --> 00:08:17.200]  這是禁食背後真實的動機
[00:08:18.200 --> 00:08:24.200]  但是他們不是這樣做,反而他們做自己要做的事情,不理會上帝的旨意來生活
[00:08:24.200 --> 00:08:29.200]  甚至聖經說,你們欺壓為你們工作的人
[00:08:29.200 --> 00:08:35.200]  那些為他們做工的人,他們欺壓他們
[00:08:35.200 --> 00:08:39.200]  說回欺壓的時候,我想大家都會想到
[00:08:39.200 --> 00:08:43.200]  我們所身處的社會,都常常聽見很多欺壓的事情
[00:08:44.200 --> 00:08:49.200]  特別是一些員工,面對著剝削的情況
[00:08:49.200 --> 00:08:54.200]  有些人說,香港有最低工資的條例
[00:08:54.200 --> 00:08:57.200]  應該沒有工資,勞資的問題
[00:08:57.200 --> 00:09:02.200]  大家知道我們有最低工資的要求
[00:09:02.200 --> 00:09:08.200]  一個小時多少錢?現在加了一點,34.5元
[00:09:09.200 --> 00:09:14.200]  最低限度,你要給人一個小時有34.5元的工資
[00:09:14.200 --> 00:09:21.200]  但是你也會發覺有些情況下,有條例,但是不一定有公義
[00:09:21.200 --> 00:09:25.200]  一位太太,她住在一個劏房裡
[00:09:25.200 --> 00:09:31.200]  這間劏房已經稍為便宜,2800元一個月
[00:09:31.200 --> 00:09:35.200]  當她去找工作的時候,她找到一份工作
[00:09:35.200 --> 00:09:38.200]  很高興有一份工作
[00:09:39.200 --> 00:09:41.200]  她發現這份工作有一個特別的情況
[00:09:41.200 --> 00:09:45.200]  她自己做一間公司裡的清潔工
[00:09:45.200 --> 00:09:48.200]  在一間很高級的商廈裡的一間公司
[00:09:48.200 --> 00:09:52.200]  但是老闆特別要求她做一件事情
[00:09:52.200 --> 00:09:55.200]  就是說,你只可以一天做4個小時
[00:09:55.200 --> 00:09:59.200]  還有你一個月不可以做多過15天
[00:09:59.200 --> 00:10:05.200]  所以你計算時鐘的計數
[00:10:05.200 --> 00:10:08.200]  一個月不會多過2500元
[00:10:09.200 --> 00:10:14.200]  剛才說她租金多少錢?2800元
[00:10:14.200 --> 00:10:18.200]  所以連自己劏房的租金都交不起
[00:10:18.200 --> 00:10:21.200]  何況她日常的生活所需
[00:10:21.200 --> 00:10:24.200]  沒錯,她有一份工作
[00:10:24.200 --> 00:10:28.200]  沒錯,老闆好像按照條例,按時鐘計算給她
[00:10:28.200 --> 00:10:32.200]  但是這個特別的時間安排
[00:10:32.200 --> 00:10:36.200]  令到公司不需要負擔她其他的福利
[00:10:37.200 --> 00:10:44.200]  因為她不是一個已經合時鐘要求的標準情況下
[00:10:44.200 --> 00:10:49.200]  是不需要僱主給她任何這方面的福利
[00:10:49.200 --> 00:10:55.200]  因此她沒錯有工作,但她仍然是貧窮
[00:10:55.200 --> 00:10:58.200]  我們看到有很多不同的條例
[00:10:58.200 --> 00:11:02.200]  但是人在這個過程裡面仍然可以用很多方法
[00:11:03.200 --> 00:11:08.200]  剝削了人所能得到的需要和供應
[00:11:08.200 --> 00:11:11.200]  很多事情當我們想到的時候
[00:11:11.200 --> 00:11:14.200]  就會看到聖經所說當時的以色列人
[00:11:14.200 --> 00:11:17.200]  他們欺壓為他們工作的人
[00:11:17.200 --> 00:11:22.200]  一方面他們禁食祈禱,但另一方面欺壓自己的工人
[00:11:22.200 --> 00:11:27.200]  因此聖經告訴他們,這些禁食我不會越立
[00:11:27.200 --> 00:11:30.200]  所以在聖經第四節中間
[00:11:31.200 --> 00:11:37.200]  你會看到聖經說你們不要像今天這樣的禁食
[00:11:37.200 --> 00:11:41.200]  使你們的聲音可以聽聞於天上
[00:11:41.200 --> 00:11:45.200]  意思是說神是不會聽你們的祈禱
[00:11:45.200 --> 00:11:48.200]  只是有表面的敬虔
[00:11:48.200 --> 00:11:52.200]  但是沒有真實公義和慈愛的行為
[00:11:52.200 --> 00:11:56.200]  神是不會要這一種的敬虔
[00:11:57.200 --> 00:12:02.200]  就算他們做足當時那種要求,那種表現
[00:12:02.200 --> 00:12:06.200]  去披麻蒙灰,下面第五節所說
[00:12:06.200 --> 00:12:12.200]  難道這種禁食是叫人垂頭還一斤的穢紙
[00:12:12.200 --> 00:12:16.200]  用麻布和爐灰鋪在下面嗎?
[00:12:16.200 --> 00:12:22.200]  只可以稱為清者是禁食和耶和華所越立的日子嗎?
[00:12:22.200 --> 00:12:26.200]  他們表達那種謙虛
[00:12:27.200 --> 00:12:32.200]  去垂起頭,用麻布鋪在下面,撒一層灰
[00:12:32.200 --> 00:12:36.200]  表達那種內心的謙卑
[00:12:36.200 --> 00:12:41.200]  但這只是表面的行動,不是真實的謙卑
[00:12:41.200 --> 00:12:45.200]  神說這種禁食不是我所要的
[00:12:45.200 --> 00:12:48.200]  因此當我們讀的時候,你會看到
[00:12:48.200 --> 00:12:51.200]  神給人一個很大的提醒
[00:12:52.200 --> 00:12:59.200]  沒錯,有敬賢的敬拜,禱告,禁食,神喜歡
[00:12:59.200 --> 00:13:04.200]  但這種喜歡是表示你內心真實的情況
[00:13:04.200 --> 00:13:09.200]  如果行為和那個敬虔不相稱
[00:13:09.200 --> 00:13:13.200]  這些敬虔,神說,我是不越南的
[00:13:13.200 --> 00:13:17.200]  聖經再進一步說,真正的敬虔
[00:13:17.200 --> 00:13:20.200]  是會尋求公義的
[00:13:21.200 --> 00:13:24.200]  是會關懷到身邊很多被綑綁的人的需要
[00:13:24.200 --> 00:13:27.200]  大家再留意下第六篇
[00:13:27.200 --> 00:13:32.200]  請說我所揀選的禁食不是自由貓,是怎樣的呢?
[00:13:32.200 --> 00:13:38.200]  不是要鬆開凶惡的鎖鏈,解開鴨上的繩索
[00:13:38.200 --> 00:13:42.200]  施被壓迫的獲得自由,截斷所有的鴨貓
[00:13:42.200 --> 00:13:47.200]  去鬆開那些凶惡的繩,那些鎖鏈
[00:13:48.200 --> 00:13:53.200]  正在表達一種不公義,或者剝奪別人利益的一種行動
[00:13:53.200 --> 00:13:56.200]  這些聖經稱為凶惡
[00:13:56.200 --> 00:14:00.200]  亦是去解開鴨上的繩索
[00:14:00.200 --> 00:14:04.200]  繩索是指那些鴨旁邊開關的地方
[00:14:04.200 --> 00:14:10.200]  你一打開繩索,鴨就打開,因此人就可以得到自由
[00:14:10.200 --> 00:14:16.200]  那種敬虔是鬆開凶惡的鎖鏈
[00:14:17.200 --> 00:14:19.200]  解開鴨上的繩索
[00:14:19.200 --> 00:14:24.200]  既能得到自由,亦不讓人在壓迫當中
[00:14:24.200 --> 00:14:27.200]  這是聖經所說的敬虔
[00:14:27.200 --> 00:14:31.200]  當我想到這裡的時候,我就很自然地想起
[00:14:31.200 --> 00:14:39.200]  在我們自己中國內地,聽到很多不同的被捆綁不公義的事情
[00:14:39.200 --> 00:14:42.200]  當然香港也有不少
[00:14:43.200 --> 00:14:50.200]  但是在中國,我留意到近十年,大家都知道中國城市化的情況非常快速
[00:14:50.200 --> 00:14:56.200]  很多本來是農地,現在已經改變用途,變成了很多新型的建築物
[00:14:56.200 --> 00:15:03.200]  但在過程中,有很多農民得不到應得的賠償
[00:15:03.200 --> 00:15:08.200]  很多基層幹部做了一件事
[00:15:09.200 --> 00:15:14.200]  很簡單的說,四個字,就是賤賣,貴賣
[00:15:14.200 --> 00:15:20.200]  大家明白,很低賤的價錢去幫農民買了一大片土地
[00:15:20.200 --> 00:15:28.200]  但是很貴的價值賣給很多地產商,然後中間圖取暴利
[00:15:28.200 --> 00:15:36.200]  很多農民不單找不到一個新的居所,很多生活上突然出現了新的問題
[00:15:38.200 --> 00:15:43.200]  在這樣的情況下,我們聽到有很多維權律師
[00:15:43.200 --> 00:15:47.200]  他們嘗試找這些農民去尋找公義的對待
[00:15:47.200 --> 00:15:51.200]  其實有不少維權律師是基督徒
[00:15:51.200 --> 00:15:57.200]  其中一位維權律師,可能大家都聽過,叫李柏光先生
[00:15:57.200 --> 00:16:02.200]  李大興本身是一位很聰明,很有前途的律師
[00:16:03.200 --> 00:16:09.200]  他本身是北大法學系博士,他有很大的前途
[00:16:09.200 --> 00:16:15.200]  但是他心裡很想關心這些農民的需要,所以他為他們做很多法律的訴訟
[00:16:15.200 --> 00:16:19.200]  同時他本身是基督徒,他也翻譯了很多信仰的書
[00:16:19.200 --> 00:16:25.200]  特別他留心到很多基督徒受到迫害,所以也為他們有維權
[00:16:25.200 --> 00:16:31.200]  我們很感謝曾見到這些弟兄姊妹他們在當中所做的事情
[00:16:32.200 --> 00:16:37.200]  但是今年的二月發出一個消息,我們聽到也很震驚
[00:16:37.200 --> 00:16:40.200]  大家可能看報紙也會留意到一件事情
[00:16:40.200 --> 00:16:45.200]  就是這位李柏光先生,他突然間有個消息說他在醫院
[00:16:45.200 --> 00:16:54.200]  突然間有肝病,所以急性肝病,然後絕死了
[00:16:54.200 --> 00:17:00.200]  突然間死了,死的時候是四十九歲
[00:17:01.200 --> 00:17:05.200]  你聽到這個消息的時候,你自然會想為什麼?
[00:17:05.200 --> 00:17:12.200]  背後有什麼故事?過去沒有病的情況,突然間會肝病死了
[00:17:12.200 --> 00:17:19.200]  在裡面你可以看到有很多不公不義的事情出現
[00:17:19.200 --> 00:17:30.200]  當然我們也想到有很多的基督徒,他們是真實地活出他們的信仰
[00:17:31.200 --> 00:17:35.200]  但是會承擔、承受很大的代價
[00:17:35.200 --> 00:17:41.200]  或者我們不一定,上帝要我們為公義而死
[00:17:41.200 --> 00:17:46.200]  但是背後仍然有一個很清楚的神對我們的心意
[00:17:46.200 --> 00:17:54.200]  如果只是顧著敬虔的外表,而不是真實地活出那種敬虔
[00:17:55.200 --> 00:18:02.200]  特別是顧念那些被綑綁的人,那個不是真正的敬虔
[00:18:02.200 --> 00:18:07.200]  當然我們未必是做律師
[00:18:07.200 --> 00:18:11.200]  我想到有一位弟兄,我過去也曾經提及一位弟兄
[00:18:11.200 --> 00:18:15.200]  他分享自己的經歷,我心裡也為他感恩
[00:18:15.200 --> 00:18:22.200]  他本身在一間公司做一個人事部的經理,在人力資源部工作
[00:18:23.200 --> 00:18:27.200]  在那段時間,公司有很大的經濟困難,所以要裁員
[00:18:27.200 --> 00:18:33.200]  裁員就找誰呢?就找他負責,因為他是人事部
[00:18:33.200 --> 00:18:39.200]  公司要求他要裁多少人,然後告訴他明事暗事
[00:18:39.200 --> 00:18:45.200]  公司經濟不行,遣散費越少越好
[00:18:45.200 --> 00:18:49.200]  這位弟兄很作難
[00:18:50.200 --> 00:18:55.200]  他自己在祈禱的時候,一直鼓勵自己的心
[00:18:55.200 --> 00:19:00.200]  要盡量為自己能做的事情去行公義
[00:19:00.200 --> 00:19:06.200]  因此這位弟兄就在很多不同的方式,一直在旁邊鼓勵老闆
[00:19:06.200 --> 00:19:10.200]  不行的,不行的,要按規矩去做
[00:19:10.200 --> 00:19:18.200]  一直鼓勵老闆,無論如何都要給同事足夠的遣散費
[00:19:19.200 --> 00:19:24.200]  在過程中,他也做了很多功夫,幫助同事去尋找相關的公司
[00:19:24.200 --> 00:19:27.200]  為他們安排一些新的崗位
[00:19:27.200 --> 00:19:36.200]  在過程中,老闆曾經很不高興,甚至考慮不如你也是被裁員
[00:19:36.200 --> 00:19:41.200]  但弟兄在過程中一直帶著信心去做
[00:19:41.200 --> 00:19:48.200]  老闆也接受了他的意見,盡量去做一個公正的安排
[00:19:49.200 --> 00:19:51.200]  沒錯,有些時候會付一些代價
[00:19:51.200 --> 00:19:55.200]  但在過程中仍然知道神喜悅他這樣做
[00:19:55.200 --> 00:20:00.200]  而他也幫助這些同事得到公義的對待
[00:20:00.200 --> 00:20:05.200]  或許你有不同的崗位,或許神給你不同的尊嚴
[00:20:05.200 --> 00:20:11.200]  神給你的尊嚴,不是給你只是為了發展事業
[00:20:11.200 --> 00:20:16.200]  也不是單單為了讓你能夠生活好一點,舒適一點
[00:20:17.200 --> 00:20:20.200]  沒錯,很多時候神賜給我們這些恩典
[00:20:20.200 --> 00:20:23.200]  但神給你不同的條件,不同的尊嚴
[00:20:23.200 --> 00:20:26.200]  是為了讓你能夠成為別人的祝福
[00:20:26.200 --> 00:20:32.200]  是為了讓你能夠釋放別人的捆綁
[00:20:32.200 --> 00:20:36.200]  以帶來生命的自由
[00:20:36.200 --> 00:20:43.200]  真正的敬田醒所說,是會去鬆開胸膜的鎖鏈
[00:20:44.200 --> 00:20:49.200]  是解開扼上的繩索,也是神喜悅我們所做的事情
[00:20:49.200 --> 00:20:53.200]  我們在讀的時候已經在說,不單是尋求公義
[00:20:53.200 --> 00:20:57.200]  更加是講述到很多具體的關懷的行動
[00:20:57.200 --> 00:21:00.200]  下面第七節大家再遣去看看
[00:21:00.200 --> 00:21:04.200]  第七節,大家可以一起和我再讀一次嗎?
[00:21:04.200 --> 00:21:09.200]  「不是要把你的食物分給飢餓的人
[00:21:10.200 --> 00:21:14.200]  把流浪的窮困人接到你的家裡
[00:21:14.200 --> 00:21:19.200]  看到赤身露體的吸他衣服避體
[00:21:19.200 --> 00:21:24.200]  不可逃避自己的骨肉而不顧術嗎?
[00:21:24.200 --> 00:21:30.200]  神所揀選的禁食,是要你將你所有的和別人分享
[00:21:31.200 --> 00:21:40.200]  無論是食物,或者這裡所說的居所,或者說你自己的衣服
[00:21:40.200 --> 00:21:45.200]  你自己所有的,能夠和別人分享
[00:21:45.200 --> 00:21:48.200]  有些情況可能你未必做到
[00:21:48.200 --> 00:21:52.200]  但你總有一些是你能夠分享出去的
[00:21:52.200 --> 00:21:57.200]  這裡聖經所講述到的,它說你要去留意他們的需要
[00:21:58.200 --> 00:22:02.200]  第七節最後說,不可逃避自己的骨肉而不顧術
[00:22:02.200 --> 00:22:08.200]  你的骨肉,這裡不是說一定是你的家人、親人
[00:22:08.200 --> 00:22:13.200]  是說你的鄰舍,你身邊的人,聖經用骨肉去描寫他們
[00:22:13.200 --> 00:22:20.200]  當他們是一種骨肉的關係,不要逃避,不理他們的事情
[00:22:20.200 --> 00:22:25.200]  或者說不要視而不見,正是這個聖經的意思
[00:22:26.200 --> 00:22:30.200]  要去留意,去顧述他們的需要
[00:22:30.200 --> 00:22:37.200]  當我自己讀這段經文的時候,我自己心裡有很多的反省
[00:22:37.200 --> 00:22:41.200]  我都會覺得自己做得很少
[00:22:41.200 --> 00:22:46.200]  我都是這樣鼓勵自己,也鼓勵弟兄姊妹
[00:22:46.200 --> 00:22:52.200]  我們真的留意,怎樣來和別人分享你所有的
[00:22:53.200 --> 00:22:57.200]  我想很多我們中間的弟兄姊妹,他們有很好的見證,也鼓勵著我的心
[00:22:57.200 --> 00:23:03.200]  我看到有很多弟兄姊妹,他們參與了我們家庭服務中心的很多服務工作
[00:23:03.200 --> 00:23:10.200]  也幫助我們分堂、恩樂堂,一些糧倉的服務
[00:23:10.200 --> 00:23:14.200]  幫助關心探訪一些基層的朋友
[00:23:14.200 --> 00:23:20.200]  他們來拿食物的時候,也關心他們,和他們聊天,分享食物
[00:23:21.200 --> 00:23:25.200]  我聽到他們告訴我,很開心見到這些基層的朋友
[00:23:25.200 --> 00:23:29.200]  他們來到的時候,他們是很愁眉苦臉的
[00:23:29.200 --> 00:23:36.200]  但是他們後來就說,很感謝你們接納我們,當我們是人
[00:23:36.200 --> 00:23:40.200]  他說,比你給食物我們更加重要
[00:23:40.200 --> 00:23:45.200]  然後見到一些基層的朋友,後來他們信了主
[00:23:45.200 --> 00:23:48.200]  有部分信了主,回到教會
[00:23:49.200 --> 00:23:52.200]  然後他說,他們整個不同了,他們參與了服務
[00:23:52.200 --> 00:23:57.200]  那個人開心很多,見到他們有很大的轉變
[00:23:57.200 --> 00:24:01.200]  但是背後我知道,是因為有弟兄姊妹一直關心他們
[00:24:01.200 --> 00:24:04.200]  和他們分享自己所有的
[00:24:04.200 --> 00:24:07.200]  有些未必能夠去做到即時的服務
[00:24:07.200 --> 00:24:12.200]  他們就特別買一些食物去給糧倉,來轉送給他們
[00:24:12.200 --> 00:24:18.200]  我想回想一件事情,我有一次機會去探訪一些基層的朋友
[00:24:19.200 --> 00:24:24.200]  我不多機會,但那次我去的時候,裡面有一種很深刻的感受
[00:24:24.200 --> 00:24:27.200]  就是,去到的時候,去到一個都是劏房
[00:24:27.200 --> 00:24:32.200]  去到劏房的地方,一位中年男士獨居,在那個房間
[00:24:32.200 --> 00:24:39.200]  很小的地方,進去的時候,真的要攝了身,他才可以關上門
[00:24:39.200 --> 00:24:43.200]  他很不好意思,他說,沒有椅子給你們坐
[00:24:43.200 --> 00:24:48.200]  真的一張椅子都沒有,我們就站在那裡和他聊天
[00:24:49.200 --> 00:24:52.200]  在聊天的時候,我看到這樣的地方,當然沒有廚房
[00:24:52.200 --> 00:24:55.200]  那他怎麼吃東西呢?
[00:24:55.200 --> 00:25:02.200]  我看到,有一個小的電飯煲,在一張小椅子上面
[00:25:02.200 --> 00:25:07.200]  我就問他,你自己煮食嗎?
[00:25:07.200 --> 00:25:12.200]  但是他的回答令我很驚訝
[00:25:12.200 --> 00:25:18.200]  他說,煮食?我不敢用這個電飯煲了
[00:25:19.200 --> 00:25:21.200]  我付不起電費
[00:25:21.200 --> 00:25:28.200]  突然間我發現了一些情況,就是因為付不起電費
[00:25:28.200 --> 00:25:31.200]  電飯煲都不可以用
[00:25:31.200 --> 00:25:37.200]  當然,他其實兩餐都很難維持
[00:25:37.200 --> 00:25:41.200]  在生活上,很大的缺乏
[00:25:41.200 --> 00:25:46.200]  有一次看到這些情況,真的體會到
[00:25:47.200 --> 00:25:55.200]  有很多人在飢餓和貧困當中,每一天都很艱難地生活
[00:25:55.200 --> 00:26:01.200]  上帝喜悅我們,你也去和他們分享
[00:26:01.200 --> 00:26:09.200]  也都吩咐我們,如果你敬畏神,你就有所行動
[00:26:09.200 --> 00:26:14.200]  或者我們未必回應到所有的需要,有很多不同的需要
[00:26:15.200 --> 00:26:23.200]  或者我們給予鼓勵,我們做一點點,多做一點點
[00:26:23.200 --> 00:26:28.200]  或者你很忙,沒有機會關心這些事情
[00:26:28.200 --> 00:26:34.200]  但是你做一點點,開始做一點點
[00:26:34.200 --> 00:26:39.200]  或者神都會一直幫助我們,感動我們
[00:26:39.200 --> 00:26:43.200]  能夠繼續去做我們可以做的事情
[00:26:44.200 --> 00:26:50.200]  但是聖經所說,真正的敬虔是有具體的行動
[00:26:50.200 --> 00:26:54.200]  我們再讀下去,聖經裡面第八節再說
[00:26:54.200 --> 00:26:58.200]  聖經提到很多真實的敬虔的表現
[00:26:58.200 --> 00:27:03.200]  然後第八節到第十二節,很長的篇幅
[00:27:03.200 --> 00:27:08.200]  一路講述到上帝要賜福給那種行事敬虔的人
[00:27:09.200 --> 00:27:14.200]  第八節說,只要你的光就必突然發出將黎明的曙光
[00:27:14.200 --> 00:27:19.200]  你的傷口就必快快復原,你的公義就必行在你前面
[00:27:19.200 --> 00:27:23.200]  耶和華的榮耀要作你的後臀
[00:27:23.200 --> 00:27:27.200]  聖經說道,你的光可以理解為神救恩的光
[00:27:27.200 --> 00:27:30.200]  是突然照耀在你的生命裡面
[00:27:30.200 --> 00:27:34.200]  你的身體蒙受神的保守,得到復原
[00:27:35.200 --> 00:27:42.200]  聖經說道,你的公義,或者耶和華的榮耀,可以看為是神自己指向上帝
[00:27:42.200 --> 00:27:49.200]  祂的恩典在你前面,在你後面保障著你,環繞著你
[00:27:49.200 --> 00:27:51.200]  叫你蒙看顧
