
[00:00:00.000 --> 00:00:01.560]  請姊妹早安
[00:03:12.000 --> 00:03:14.000]  他們可能會這樣說
[00:03:14.000 --> 00:03:16.000]  你們要做多些侍奉
[00:03:16.000 --> 00:03:18.000]  將來在天堂裏面
[00:03:18.000 --> 00:03:20.000]  你會有很多官面
[00:03:20.000 --> 00:03:22.000]  你想想官面
[00:03:22.000 --> 00:03:25.000]  即是你那個又大又多
[00:03:25.000 --> 00:03:27.000]  多麼令人羨慕
[00:03:27.000 --> 00:03:29.000]  大家想想
[00:03:29.000 --> 00:03:32.000]  這個可能是將我們人間的想像
[00:03:32.000 --> 00:03:36.000]  帶進去對天堂的想像裏面
[00:03:36.000 --> 00:03:37.000]  在人間裏面
[00:03:37.000 --> 00:03:39.000]  我們有競爭
[00:03:39.000 --> 00:03:40.000]  有勝敗
[00:03:40.000 --> 00:03:41.000]  有高下
[00:03:41.000 --> 00:03:43.000]  在這樣的世界裏面
[00:03:43.000 --> 00:03:44.000]  勝利的人
[00:03:44.000 --> 00:03:46.000]  大佬領官面
[00:03:46.000 --> 00:03:47.000]  在這樣的情況下
[00:03:47.000 --> 00:03:49.000]  才會令人羨慕
[00:03:49.000 --> 00:03:51.000]  難道在天堂裏面
[00:03:51.000 --> 00:03:54.000]  我們還需要有些官面
[00:03:54.000 --> 00:03:56.000]  向其他在天堂裏面
[00:03:56.000 --> 00:03:58.000]  去炫耀嗎?
[00:03:58.000 --> 00:04:00.000]  難道在天堂裏面
[00:04:00.000 --> 00:04:01.000]  我們還需要官面
[00:04:01.000 --> 00:04:03.000]  去肯定自己的價值嗎?
[00:04:03.000 --> 00:04:05.000]  難道在天堂裏面
[00:04:05.000 --> 00:04:06.000]  我們還需要官面
[00:04:06.000 --> 00:04:09.000]  去吸引其他人的目光嗎?
[00:04:09.000 --> 00:04:11.000]  我們很習慣
[00:04:11.000 --> 00:04:13.000]  用人間的想法
[00:04:13.000 --> 00:04:15.000]  去想像天堂
[00:04:15.000 --> 00:04:17.000]  用人間的邏輯
[00:04:17.000 --> 00:04:20.000]  去想像天堂的邏輯
[00:04:20.000 --> 00:04:23.000]  天堂如果都是這樣的話
[00:04:23.000 --> 00:04:26.000]  這個算不算是天堂呢?
[00:04:26.000 --> 00:04:28.000]  今天的講道經文是
[00:04:28.000 --> 00:04:31.000]  路加福音第20章第27至38節
[00:04:31.000 --> 00:04:33.000]  撒島該人
[00:04:33.000 --> 00:04:36.000]  就以人間的想像
[00:04:36.000 --> 00:04:39.000]  去詬問一個非人間的世界
[00:04:39.000 --> 00:04:42.000]  我們看看耶穌怎樣回答他們
[00:04:42.000 --> 00:04:43.000]  有聖經的弟兄姊妹
[00:04:43.000 --> 00:04:46.000]  我們再提一次這個經文
[00:04:46.000 --> 00:04:48.000]  我們進入一下這個場景
[00:04:48.000 --> 00:04:52.000]  看看撒島該人和耶穌的一段對話
[00:04:52.000 --> 00:04:56.000]  路加福音第20章第27至38節
[00:04:56.000 --> 00:05:02.000]  撒島該人常常都說沒有復活的事
[00:05:02.000 --> 00:05:05.000]  有幾個就來問耶穌
[00:05:05.000 --> 00:05:08.000]  夫子摩西為我們這樣寫的
[00:05:08.000 --> 00:05:11.000]  人若有妻無子就死了
[00:05:11.000 --> 00:05:13.000]  他的兄弟當娶他的妻
[00:05:13.000 --> 00:05:16.000]  為哥哥生子立後
[00:05:16.000 --> 00:05:19.000]  我們設想就是有一個弟兄
[00:05:19.000 --> 00:05:20.000]  有七個人
[00:05:20.000 --> 00:05:21.000]  他們第一個娶了妻
[00:05:21.000 --> 00:05:23.000]  沒有孩子就死了
[00:05:23.000 --> 00:05:25.000]  第二個第三個
[00:05:25.000 --> 00:05:26.000]  都是這樣娶過他
[00:05:26.000 --> 00:05:27.000]  一路一路去
[00:05:27.000 --> 00:05:29.000]  七個都娶過他
[00:05:29.000 --> 00:05:31.000]  都沒有留下孩子就死了
[00:05:31.000 --> 00:05:33.000]  最後那個婦人都死了
[00:05:33.000 --> 00:05:36.000]  這樣當復活的時候
[00:05:36.000 --> 00:05:39.000]  這個女子是哪一個人的妻子呢
[00:05:39.000 --> 00:05:42.000]  因為七個都娶過他
[00:05:42.000 --> 00:05:44.000]  第34節
[00:05:44.000 --> 00:05:46.000]  耶穌就答了
[00:05:46.000 --> 00:05:49.000]  這個世界的人有娶有嫁
[00:05:49.000 --> 00:05:52.000]  這個世界的人也就是這個時代的人
[00:05:52.000 --> 00:05:54.000]  其實聖經
[00:05:54.000 --> 00:05:55.000]  這裡提到外話
[00:05:55.000 --> 00:05:57.000]  聖經其實神學的框架
[00:05:57.000 --> 00:05:59.000]  很多時候是用時間的框架
[00:05:59.000 --> 00:06:02.000]  不是用一個空間的框架
[00:06:02.000 --> 00:06:06.000]  他的重點不是這個空間這個世界
[00:06:06.000 --> 00:06:10.000]  是指這個時間裡面生活的形式
[00:06:10.000 --> 00:06:14.000]  所以這時代的人有娶有嫁
[00:06:14.000 --> 00:06:19.000]  唯有算為佩德哪個世界
[00:06:19.000 --> 00:06:21.000]  或者哪個時代
[00:06:21.000 --> 00:06:24.000]  與佩德從死裡復活的人
[00:06:24.000 --> 00:06:27.000]  他們也不娶也不嫁
[00:06:27.000 --> 00:06:29.000]  因為他們不能再死
[00:06:29.000 --> 00:06:31.000]  他們和天使一樣
[00:06:31.000 --> 00:06:33.000]  現代很多翻譯都不是這樣譯的
[00:06:33.000 --> 00:06:36.000]  他是譯和天使相似
[00:06:36.000 --> 00:06:40.000]  既是復活的人就是神的兒子
[00:06:40.000 --> 00:06:42.000]  至於死人復活
[00:06:42.000 --> 00:06:44.000]  摩西在《荊棘篇》上
[00:06:44.000 --> 00:06:46.000]  舊約有一篇
[00:06:46.000 --> 00:06:51.000]  論到摩西在荊棘裡與神相遇的經文
[00:06:51.000 --> 00:06:53.000]  稱主是阿伯拉罕的神
[00:06:53.000 --> 00:06:54.000]  以撒的神
[00:06:54.000 --> 00:06:55.000]  瓦國的神
[00:06:55.000 --> 00:06:56.000]  就是指示明白
[00:06:56.000 --> 00:06:58.000]  神原不是死人的神
[00:06:58.000 --> 00:07:00.000]  乃是活人的神
[00:07:00.000 --> 00:07:03.000]  因為在神的那裡
[00:07:03.000 --> 00:07:06.000]  人都是活的
[00:07:06.000 --> 00:07:10.000]  在這個故事裡提到薩都該人
[00:07:10.000 --> 00:07:13.000]  薩都該人是當時建制派的人物
[00:07:13.000 --> 00:07:15.000]  非常現世
[00:07:15.000 --> 00:07:18.000]  也非常現實
[00:07:18.000 --> 00:07:20.000]  他們現世到一個地步
[00:07:20.000 --> 00:07:21.000]  就是說
[00:07:21.000 --> 00:07:24.000]  根本就沒有復活這回事
[00:07:24.000 --> 00:07:27.000]  他們根本就否認
[00:07:27.000 --> 00:07:30.000]  在這個世界以外
[00:07:30.000 --> 00:07:34.000]  還有另外一個將來的世界
[00:07:34.000 --> 00:07:36.000]  對他們來說
[00:07:36.000 --> 00:07:39.000]  有今生沒有來世
[00:07:39.000 --> 00:07:42.000]  一切就只有這麼多
[00:07:42.000 --> 00:07:45.000]  就在這個今生裡
[00:07:45.000 --> 00:07:47.000]  那麼現世的人
[00:07:47.000 --> 00:07:49.000]  一般來說
[00:07:49.000 --> 00:07:53.000]  他們會花所有的時間去經營現世
[00:07:53.000 --> 00:07:56.000]  這些人不像法利塞人
[00:07:56.000 --> 00:07:58.000]  法利塞人很敬虔
[00:07:58.000 --> 00:08:02.000]  法利塞人從早到晚都纏著耶穌討論信仰的問題
[00:08:02.000 --> 00:08:05.000]  其實薩都該人就沒什麼興趣
[00:08:05.000 --> 00:08:07.000]  不過這次有幾個薩都該人
[00:08:07.000 --> 00:08:11.000]  要跟耶穌辯論一下
[00:08:11.000 --> 00:08:13.000]  有沒有來世呢?
[00:08:13.000 --> 00:08:15.000]  復活是否可能呢?
[00:08:15.000 --> 00:08:19.000]  他們要否定這個復活的可能性
[00:08:19.000 --> 00:08:21.000]  於是我們看到
[00:08:21.000 --> 00:08:24.000]  一種極現世的思考方式
[00:08:24.000 --> 00:08:28.000]  就跟耶穌那種極其異的思考方式
[00:08:28.000 --> 00:08:30.000]  有一個相遇
[00:08:30.000 --> 00:08:33.000]  薩都該人就問耶穌
[00:08:33.000 --> 00:08:34.000]  我們看回經文
[00:08:34.000 --> 00:08:37.000]  他們問什麼呢?28節到第33節
[00:08:37.000 --> 00:08:42.000]  他們引用了一個摩西舊約的律法
[00:08:42.000 --> 00:08:43.000]  人娶妻
[00:08:43.000 --> 00:08:45.000]  母子死了
[00:08:45.000 --> 00:08:48.000]  他的兄弟就要娶這個妻子
[00:08:48.000 --> 00:08:50.000]  為妻子
[00:08:50.000 --> 00:08:52.000]  以致能夠為他立後
[00:08:52.000 --> 00:08:53.000]  諸如此類
[00:08:53.000 --> 00:08:54.000]  有兄弟七個
[00:08:54.000 --> 00:08:55.000]  一個一個娶
[00:08:55.000 --> 00:08:56.000]  一個一個死
[00:08:56.000 --> 00:08:58.000]  最後都沒有孩子留下
[00:08:58.000 --> 00:09:00.000]  這個女人都死了
[00:09:00.000 --> 00:09:01.000]  在復活的時候
[00:09:01.000 --> 00:09:03.000]  他是哪一個人的妻子呢?
[00:09:03.000 --> 00:09:07.000]  因為他們七個都娶過他
[00:09:07.000 --> 00:09:09.000]  這個問法
[00:09:09.000 --> 00:09:11.000]  這番說話建基於
[00:09:11.000 --> 00:09:14.000]  舊約生命紀的一條條例
[00:09:14.000 --> 00:09:16.000]  經文都說了
[00:09:16.000 --> 00:09:18.000]  有人娶了妻子的話
[00:09:18.000 --> 00:09:20.000]  死的時候沒有後裔的話
[00:09:20.000 --> 00:09:23.000]  他的兄弟就要娶過這個女子
[00:09:23.000 --> 00:09:26.000]  如果後來這個女子生了兒子的話
[00:09:26.000 --> 00:09:32.000]  那個長子就歸死了的兄弟的名下
[00:09:32.000 --> 00:09:34.000]  這樣做有什麼意義呢?
[00:09:34.000 --> 00:09:37.000]  這樣做當然的意義就是要保存
[00:09:37.000 --> 00:09:40.000]  宗族裡面每一條的織物
[00:09:40.000 --> 00:09:46.000]  也都要保存每一個織物的土地的產權
[00:09:46.000 --> 00:09:50.000]  保持這些土地的產業有什麼重要性呢?
[00:09:50.000 --> 00:09:51.000]  因為這些土地的產業
[00:09:51.000 --> 00:09:55.000]  就可以繼續養活那個織物的
[00:09:55.000 --> 00:10:00.000]  還仍然存在的那些老弱商賊
[00:10:00.000 --> 00:10:02.000]  你沒有了藍釘
[00:10:02.000 --> 00:10:03.000]  沒有了土地
[00:10:03.000 --> 00:10:05.000]  生活怎麼辦呢?
[00:10:05.000 --> 00:10:10.000]  所以他們這些是有些經濟的考慮
[00:10:10.000 --> 00:10:14.000]  薩多哥人的推理其實都挺有趣味的
[00:10:14.000 --> 00:10:18.000]  他說摩西律法既然有這種婚姻的條例
[00:10:18.000 --> 00:10:20.000]  我們都應該遵守
[00:10:20.000 --> 00:10:21.000]  這個沒問題了
[00:10:21.000 --> 00:10:24.000]  他說如果有個女子嫁一個男人
[00:10:24.000 --> 00:10:25.000]  又死一個
[00:10:25.000 --> 00:10:27.000]  她先後嫁了七個男人
[00:10:27.000 --> 00:10:28.000]  復活的時候
[00:10:28.000 --> 00:10:31.000]  她是哪一個人的妻子呢?
[00:10:31.000 --> 00:10:32.000]  又或者說
[00:10:32.000 --> 00:10:38.000]  哪一個男人可以擁有這個女子呢?
[00:10:38.000 --> 00:10:40.000]  他們的推理就是說
[00:10:40.000 --> 00:10:42.000]  七個男人同時擁有一個女子
[00:10:42.000 --> 00:10:44.000]  這件事是非常荒謬的
[00:10:44.000 --> 00:10:46.000]  有歪倫常的
[00:10:46.000 --> 00:10:48.000]  不可接受的
[00:10:48.000 --> 00:10:50.000]  若果復活是真的
[00:10:50.000 --> 00:10:53.000]  而又會導致這種不可接受的光景
[00:10:53.000 --> 00:10:54.000]  從推理來說
[00:10:54.000 --> 00:10:57.000]  則復活的事件是不可以接受的
[00:10:57.000 --> 00:10:59.000]  是不可信的
[00:10:59.000 --> 00:11:02.000]  這個古怪的問題
[00:11:02.000 --> 00:11:05.000]  竟然薩多哥人都想得到
[00:11:05.000 --> 00:11:07.000]  這樣都算他們天才
[00:11:07.000 --> 00:11:09.000]  他們問完這個問題之後
[00:11:09.000 --> 00:11:11.000]  我估計他們自己都會笑
[00:11:11.000 --> 00:11:13.000]  真的問得好
[00:11:13.000 --> 00:11:14.000]  我經常想
[00:11:14.000 --> 00:11:17.000]  如果薩多哥人來到今天會怎樣呢?
[00:11:17.000 --> 00:11:19.000]  他大概會這樣問
[00:11:19.000 --> 00:11:20.000]  若莫
[00:11:20.000 --> 00:11:22.000]  就是一個人死了
[00:11:22.000 --> 00:11:25.000]  他將肝捐給另外一個人
[00:11:25.000 --> 00:11:26.000]  那個人又死了
[00:11:26.000 --> 00:11:27.000]  那個肝又可以用的話
[00:11:27.000 --> 00:11:29.000]  他又再捐給另一個人
[00:11:29.000 --> 00:11:30.000]  如是者
[00:11:30.000 --> 00:11:31.000]  七個人都用過那個肝
[00:11:31.000 --> 00:11:33.000]  然後七個人都死了
[00:11:33.000 --> 00:11:34.000]  復活的時候
[00:11:34.000 --> 00:11:37.000]  那個肝是屬於誰的呢?
[00:11:37.000 --> 00:11:40.000]  這些問題都幾有趣
[00:11:40.000 --> 00:11:44.000]  我們都要稱讚一下薩多哥人
[00:11:44.000 --> 00:11:48.000]  我們看看耶穌怎樣回應
[00:11:48.000 --> 00:11:51.000]  34至35節
[00:11:51.000 --> 00:11:53.000]  耶穌說
[00:11:53.000 --> 00:11:54.000]  這個世界的人
[00:11:54.000 --> 00:11:56.000]  或者這個時代的人
[00:11:56.000 --> 00:11:59.000]  有取有假
[00:11:59.000 --> 00:12:02.000]  但是那個配得那個世界的
[00:12:02.000 --> 00:12:03.000]  或者那個時代的
[00:12:03.000 --> 00:12:06.000]  以及配得從死裡復活的人
[00:12:06.000 --> 00:12:13.000]  他們也不取也不假
[00:12:13.000 --> 00:12:17.000]  主耶穌開宗明義
[00:12:17.000 --> 00:12:18.000]  祂說
[00:12:18.000 --> 00:12:22.000]  不要用這個世界的想法
[00:12:22.000 --> 00:12:25.000]  去言說那一個世界
[00:12:25.000 --> 00:12:29.000]  不要用現時代的情景
[00:12:29.000 --> 00:12:35.000]  去構想將來的時代的情景
[00:12:35.000 --> 00:12:37.000]  耶穌呼籲
[00:12:37.000 --> 00:12:39.000]  一隻井底的青蛙
[00:12:39.000 --> 00:12:42.000]  不要用井底的光景
[00:12:42.000 --> 00:12:46.000]  去論述井外的世界
[00:12:46.000 --> 00:12:48.000]  一隻夏天的蟲
[00:12:48.000 --> 00:12:51.000]  不要用夏天的見識
[00:12:51.000 --> 00:12:55.000]  去構想那個冰天雪地的世界
[00:12:55.000 --> 00:12:57.000]  住在地球的人類
[00:12:57.000 --> 00:13:01.000]  不要用人類的框架
[00:13:01.000 --> 00:13:05.000]  去描繪外星人
[00:13:05.000 --> 00:13:07.000]  我們見到的世界
[00:13:07.000 --> 00:13:10.000]  是男婚女嫁的世界
[00:13:10.000 --> 00:13:12.000]  但是在復活的世界
[00:13:12.000 --> 00:13:16.000]  是一種我們想像不到的世界
[00:13:16.000 --> 00:13:18.000]  我們的思想框架
[00:13:18.000 --> 00:13:22.000]  總是想到有娶有嫁的
[00:13:22.000 --> 00:13:25.000]  但是耶穌說
[00:13:25.000 --> 00:13:28.000]  在那個復活的世界裡
[00:13:28.000 --> 00:13:30.000]  一個新的世界裡
[00:13:30.000 --> 00:13:34.000]  那裡是不娶也不嫁的
[00:13:34.000 --> 00:13:35.000]  在我們的世界裡
[00:13:35.000 --> 00:13:37.000]  認為是人之常情的東西
[00:13:37.000 --> 00:13:38.000]  在那個世界裡
[00:13:38.000 --> 00:13:41.000]  就不再是人之常情
[00:13:41.000 --> 00:13:43.000]  當然了
[00:13:43.000 --> 00:13:45.000]  在不能夠言說
[00:13:45.000 --> 00:13:48.000]  又要言說的情境裡
[00:13:48.000 --> 00:13:50.000]  耶穌就很簡單地
[00:13:50.000 --> 00:13:53.000]  去否定我們的習以為常
[00:13:53.000 --> 00:13:54.000]  耶穌說
[00:13:54.000 --> 00:13:55.000]  在那個世界裡
[00:13:55.000 --> 00:14:00.000]  人是不娶也不嫁的
[00:14:00.000 --> 00:14:04.000]  撒多哥人的想法是假的
[00:14:04.000 --> 00:14:06.000]  這個世界有婚姻
[00:14:06.000 --> 00:14:09.000]  那個世界也會有婚姻
[00:14:09.000 --> 00:14:12.000]  這個世界需要傳宗接代
[00:14:12.000 --> 00:14:16.000]  那個世界也需要傳宗接代
[00:14:16.000 --> 00:14:18.000]  這個世界需要由婚姻
[00:14:18.000 --> 00:14:20.000]  去保障土地的擁有權
[00:14:20.000 --> 00:14:23.000]  在那個世界也需要婚姻
[00:14:23.000 --> 00:14:26.000]  去保障土地的擁有權
[00:14:26.000 --> 00:14:29.000]  這個世界女人的角色就是生孩子
[00:14:29.000 --> 00:14:30.000]  在那個世界女人的角色
[00:14:30.000 --> 00:14:32.000]  也是生孩子
[00:14:32.000 --> 00:14:35.000]  這個世界是由男人去擁有女人
[00:14:35.000 --> 00:14:40.000]  那個世界也由男人去擁有
[00:14:40.000 --> 00:14:43.000]  撒多哥人認為這個世界是怎樣
[00:14:43.000 --> 00:14:45.000]  那個世界就是怎樣
[00:14:45.000 --> 00:14:49.000]  撒多哥人用一種很熟悉的想法
[00:14:49.000 --> 00:14:54.000]  去構想一個他不熟悉的世界
[00:14:54.000 --> 00:14:56.000]  他們只是熟悉他們所熟悉的
[00:14:56.000 --> 00:14:57.000]  對於陌生的東西
[00:14:57.000 --> 00:15:01.000]  其實他們真的很陌生
[00:15:01.000 --> 00:15:03.000]  撒多哥人的想法錯了
[00:15:03.000 --> 00:15:05.000]  並且錯得很厲害
[00:15:05.000 --> 00:15:08.000]  錯在他們是用現世的想法
[00:15:08.000 --> 00:15:11.000]  去設想將來的世界
[00:15:11.000 --> 00:15:13.000]  耶穌說在那個世界
[00:15:13.000 --> 00:15:15.000]  在復活的世界裏面
[00:15:15.000 --> 00:15:17.000]  女人和男人的關係
[00:15:17.000 --> 00:15:21.000]  不再是由婚姻去界定的
[00:15:21.000 --> 00:15:24.000]  這個說法在耶穌的時代
[00:15:24.000 --> 00:15:31.000]  意味著女人不再是生孩子的機器
[00:15:31.000 --> 00:15:34.000]  女人不再是由男人去定義
[00:15:34.000 --> 00:15:36.000]  她存在的意義
[00:15:36.000 --> 00:15:41.000]  女人不再是男人的擁有物
[00:15:41.000 --> 00:15:44.000]  所以不能夠問哪一個男人擁有她
[00:15:44.000 --> 00:15:45.000]  她屬於哪一個
[00:15:45.000 --> 00:15:47.000]  在那個世界不是這樣
[00:15:47.000 --> 00:15:49.000]  男人和女人
[00:15:49.000 --> 00:15:52.000]  在一個我們現在想像不到的世界裏面
[00:15:52.000 --> 00:15:53.000]  他們是自由
[00:15:53.000 --> 00:15:57.000]  並且是更豐盛地活著的
[00:15:57.000 --> 00:16:02.000]  他們不再受制於生物學裏面的
[00:16:02.000 --> 00:16:04.000]  那些生物性的慾望
[00:16:04.000 --> 00:16:07.000]  他們不再禁錮在一個黑板的
[00:16:07.000 --> 00:16:10.000]  社會的制度形式裏面
[00:16:10.000 --> 00:16:12.000]  並且男與女之間
[00:16:12.000 --> 00:16:16.000]  再沒有權力之間的比拼
[00:16:16.000 --> 00:16:19.000]  那個是另一個世界
[00:16:19.000 --> 00:16:22.000]  耶穌將會以祂自己的生命
[00:16:22.000 --> 00:16:23.000]  以祂自己的死亡
[00:16:23.000 --> 00:16:25.000]  以祂自己的復活
[00:16:25.000 --> 00:16:31.000]  去指向那一個我們想像不到的世界
[00:16:31.000 --> 00:16:32.000]  然後耶穌繼續說
[00:16:32.000 --> 00:16:35.000]  第36節
[00:16:35.000 --> 00:16:37.000]  人在復活裏面
[00:16:37.000 --> 00:16:39.000]  他們不能再死
[00:16:39.000 --> 00:16:42.000]  和天使相似
[00:16:42.000 --> 00:16:44.000]  他們既然是復活的人
[00:16:44.000 --> 00:16:49.000]  就稱為神的兒女
[00:16:49.000 --> 00:16:52.000]  我們都是必死的人
[00:16:52.000 --> 00:16:54.000]  面對人的必死性
[00:16:54.000 --> 00:16:56.000]  不同的哲學家
[00:16:56.000 --> 00:17:02.000]  宗教家提出了不同的解救的方式
[00:17:02.000 --> 00:17:05.000]  希臘早期的哲學家帕拉圖指出
[00:17:05.000 --> 00:17:07.000]  在這個必死的人裏面
[00:17:07.000 --> 00:17:10.000]  有一種不老的部分
[00:17:10.000 --> 00:17:14.000]  即是所謂不老的靈魂
[00:17:14.000 --> 00:17:16.000]  變異的塵世
[00:17:16.000 --> 00:17:20.000]  和這個不老的靈魂相對立
[00:17:20.000 --> 00:17:21.000]  變異的塵世
[00:17:21.000 --> 00:17:23.000]  由於會老壞
[00:17:23.000 --> 00:17:27.000]  是不好的、不真的、虛幻的
[00:17:27.000 --> 00:17:28.000]  如果這樣想
[00:17:28.000 --> 00:17:29.000]  一路進下去
[00:17:29.000 --> 00:17:34.000]  就會否定這個塵世生活的價值
[00:17:34.000 --> 00:17:35.000]  有一種東西是不老的
[00:17:35.000 --> 00:17:37.000]  譬如不老的靈魂
[00:17:37.000 --> 00:17:39.000]  這些是好的、真的
[00:17:39.000 --> 00:17:42.000]  它不應該受到塵世的影響
[00:17:42.000 --> 00:17:43.000]  到人死的時候
[00:17:43.000 --> 00:17:44.000]  這個靈魂
[00:17:44.000 --> 00:17:45.000]  不老的靈魂
[00:17:45.000 --> 00:17:47.000]  就會從這個老壞的肉體
[00:17:47.000 --> 00:17:50.000]  那個禁錮釋放出來
[00:17:50.000 --> 00:17:52.000]  然後不老的靈魂
[00:17:52.000 --> 00:17:55.000]  就回到永恆
[00:17:55.000 --> 00:17:58.000]  帕拉圖的這些想法
[00:17:58.000 --> 00:18:00.000]  都很影響基督教
[00:18:00.000 --> 00:18:02.000]  不過與耶穌的復活的想法
[00:18:02.000 --> 00:18:05.000]  其實毫無關聯
[00:18:05.000 --> 00:18:08.000]  從復活的觀點的角度來看
[00:18:08.000 --> 00:18:10.000]  帕拉圖的這些想法
[00:18:10.000 --> 00:18:11.000]  其實都只不過是
[00:18:11.000 --> 00:18:16.000]  殺到該人的想法的一種變種
[00:18:16.000 --> 00:18:18.000]  帕拉圖否定變異的塵世
[00:18:18.000 --> 00:18:21.000]  然後他就用人間的邏輯
[00:18:21.000 --> 00:18:23.000]  去構想一個相反於變異的
[00:18:23.000 --> 00:18:24.000]  另外一樣東西
[00:18:24.000 --> 00:18:26.000]  就是永恆
[00:18:26.000 --> 00:18:28.000]  然後就設定人的本性
[00:18:28.000 --> 00:18:30.000]  裏面有一種永恆的元素
[00:18:30.000 --> 00:18:32.000]  這個就是所謂
[00:18:32.000 --> 00:18:34.000]  靈魂的不老的性質
[00:18:34.000 --> 00:18:36.000]  然後就用人本身的
[00:18:36.000 --> 00:18:37.000]  這種不老的資源
[00:18:37.000 --> 00:18:42.000]  去保證自己的不老和永恆
[00:18:42.000 --> 00:18:43.000]  大家想想
[00:18:43.000 --> 00:18:46.000]  如果殺到該人的思想的特質
[00:18:46.000 --> 00:18:49.000]  就是用自己的資源
[00:18:49.000 --> 00:18:50.000]  自己的框架
[00:18:50.000 --> 00:18:53.000]  去構想另外一個世界的話
[00:18:53.000 --> 00:18:55.000]  其實帕拉圖的做法
[00:18:55.000 --> 00:18:57.000]  都是這樣
[00:18:57.000 --> 00:18:58.000]  用自己的資源
