
[00:00:00.000 --> 00:00:03.400]  很多時候我們基督徒都說要去關心別人
[00:03:58.400 --> 00:04:02.600]  今天忽然之間提出一件讓你提醒你去看醫生的事
[00:04:02.600 --> 00:04:04.800]  於是乎很多的學者
[00:04:04.800 --> 00:04:05.800]  很多學者
[00:04:05.800 --> 00:04:09.000]  就將這段聖經認為是錯擺在這個位置
[00:04:09.000 --> 00:04:11.400]  認為這段聖經是錯擺在這裏的
[00:04:11.400 --> 00:04:14.000]  如果你們有其他的聖經譯本
[00:04:14.000 --> 00:04:15.800]  如果你有其他的聖經譯本
[00:04:15.800 --> 00:04:18.400]  你就會發現這節聖經
[00:04:18.400 --> 00:04:19.600]  你會發現這節聖經
[00:04:19.600 --> 00:04:21.200]  我用括弧括住它的
[00:04:21.200 --> 00:04:22.600]  用括號括起來的
[00:04:22.600 --> 00:04:24.200]  譬如最簡單
[00:04:24.200 --> 00:04:25.000]  譬如說
[00:04:25.000 --> 00:04:28.000]  你去看那個譯本
[00:04:28.000 --> 00:04:29.600]  ESV的譯本
[00:04:29.600 --> 00:04:32.000]  譬如看ESV的譯本
[00:04:32.000 --> 00:04:35.000]  或者是看這個叫NLT譯本
[00:04:35.000 --> 00:04:36.800]  或者是NIQ的譯本
[00:04:36.800 --> 00:04:41.000]  這些都是近代比較新的翻譯的譯本
[00:04:41.000 --> 00:04:43.000]  這些都是近代翻譯的譯本
[00:04:43.000 --> 00:04:44.800]  它都加上一個括弧括住它
[00:04:44.800 --> 00:04:46.600]  它都是有一個括號括起來的
[00:04:46.600 --> 00:04:49.600]  當然有時候出版商未必收拾得那麼齊
[00:04:49.600 --> 00:04:51.200]  為甚麼要括住它呢?
[00:04:51.200 --> 00:04:52.400]  為甚麼要括起來呢?
[00:04:52.400 --> 00:04:55.400]  讀聖經的人我們就要問
[00:04:55.400 --> 00:04:57.200]  讀聖經的人我們就會問
[00:04:57.200 --> 00:04:58.800]  原來有不少的學者認為
[00:04:58.800 --> 00:05:01.400]  這句根本不是原本的聖經
[00:05:01.400 --> 00:05:02.600]  原來不少學者認為
[00:05:02.600 --> 00:05:04.400]  這根本不是原本的聖經
[00:05:04.400 --> 00:05:08.600]  這些等等的都是近代學者的研究
[00:05:08.600 --> 00:05:10.200]  的一些講法
[00:05:10.200 --> 00:05:12.600]  這就是近代學者研究的一些講法
[00:05:12.600 --> 00:05:14.800]  我們深信聖經每一字每一句神
[00:05:14.800 --> 00:05:16.400]  都容許它這樣存在的話
[00:05:16.400 --> 00:05:18.600]  我們相信每一節的聖經
[00:05:18.600 --> 00:05:20.400]  神都允許它存在的話
[00:05:20.400 --> 00:05:23.800]  這節聖經就絕對不應該是突然跳出來的
[00:05:23.800 --> 00:05:26.400]  這節聖經就不應該是特別跳出來的
[00:05:26.400 --> 00:05:27.600]  如果不是突然跳出來
[00:05:27.600 --> 00:05:31.000]  這句聖經的最重要的重點在哪裡呢?
[00:05:31.000 --> 00:05:32.600]  正正就是今天我們要學的
[00:05:32.600 --> 00:05:34.200]  如果不是特別跳出來的
[00:05:34.200 --> 00:05:37.200]  究竟聖經的真正的意義在哪裡呢?
[00:05:37.200 --> 00:05:39.800]  其實當我們仔細看一下前文
[00:05:39.800 --> 00:05:41.200]  我們仔細看一下前文
[00:05:41.200 --> 00:05:43.600]  在開始第五章
[00:05:43.600 --> 00:05:44.800]  從第五章
[00:05:44.800 --> 00:05:47.200]  就談論到怎樣去對待老年人
[00:05:47.200 --> 00:05:48.800]  談到怎樣對待老年人
[00:05:48.800 --> 00:05:50.800]  第三節講到怎樣對待一些
[00:05:50.800 --> 00:05:52.400]  善待一些寡婦
[00:05:52.400 --> 00:05:55.000]  第三節講到怎樣善待寡婦
[00:05:55.000 --> 00:05:56.000]  後來去到第十一節
[00:05:56.000 --> 00:05:58.600]  講到怎樣善待教會的牧者長輩
[00:05:58.600 --> 00:06:01.600]  在十一節以後就講怎樣
[00:06:01.600 --> 00:06:04.400]  對待教會的長者
[00:06:04.400 --> 00:06:05.800]  來到這裡
[00:06:05.800 --> 00:06:06.800]  來到這裡呢
[00:06:06.800 --> 00:06:09.000]  其實就進一步去介紹給我們看
[00:06:09.000 --> 00:06:10.400]  進一步告訴我們
[00:06:10.400 --> 00:06:14.200]  怎樣去關心你身邊的弟兄姊妹朋友
[00:06:14.200 --> 00:06:16.800]  怎樣關心你身邊的弟兄姊妹和朋友
[00:06:16.800 --> 00:06:20.200]  而這個才是侍奉的最重要的目的
[00:06:20.200 --> 00:06:22.400]  這才是侍奉的最重要的目的
[00:06:22.400 --> 00:06:23.800]  你去關心弟兄姊妹
[00:06:23.800 --> 00:06:25.400]  關心你的朋友
[00:06:25.400 --> 00:06:26.600]  你關心弟兄姊妹
[00:06:26.600 --> 00:06:27.400]  關心你的朋友
[00:06:27.400 --> 00:06:30.000]  不是關心他有沒有為你帶來一些益處
[00:06:30.000 --> 00:06:33.200]  不是關心他有沒有帶給你什麼益處
[00:06:33.200 --> 00:06:36.400]  近這幾年你找回一些舊同學
[00:06:36.400 --> 00:06:38.800]  最近幾年找了一些舊同學
[00:06:38.800 --> 00:06:41.200]  我發覺原來為什麼他們要找你呢
[00:06:41.200 --> 00:06:43.200]  我才發現他為什麼找到你呢
[00:06:43.200 --> 00:06:45.600]  原來是大家希望帶來利益
[00:06:45.600 --> 00:06:48.000]  原來是希望能互相帶來利益
[00:06:48.000 --> 00:06:50.200]  譬如我的朋友有一個同學
[00:06:50.200 --> 00:06:51.400]  有一個同學
[00:06:51.400 --> 00:06:53.600]  就負責弄那些強化玻璃
[00:06:53.600 --> 00:06:56.200]  他負責做那個強化玻璃
[00:06:56.200 --> 00:06:58.600]  接著另一個同學就負責蓋房子
[00:06:58.600 --> 00:07:01.000]  另外一個同學負責蓋房子
[00:07:01.000 --> 00:07:02.800]  那就將生意就過給他了
[00:07:02.800 --> 00:07:04.800]  然後將生意介紹給他
[00:07:04.800 --> 00:07:07.000]  原來是這樣的利益的關係
[00:07:07.000 --> 00:07:08.400]  原來是這樣的利益的關係
[00:07:08.400 --> 00:07:10.200]  聖經不是這樣教導我們
[00:07:10.200 --> 00:07:11.600]  聖經不是這樣教導我們
[00:07:11.600 --> 00:07:12.800]  聖經教導我們
[00:07:12.800 --> 00:07:15.000]  怎樣真的去為別人
[00:07:15.000 --> 00:07:18.400]  需要為別人的永恆而去考慮呢
[00:07:18.400 --> 00:07:21.000]  聖經教導我們怎樣為別人的需要永恆
[00:07:21.000 --> 00:07:25.000]  這節聖經五章二十三節就是教導我們這一點
[00:07:25.000 --> 00:07:28.200]  這節聖經五章二十三節就教導我們這一點
[00:07:28.200 --> 00:07:30.400]  首先我們看看這節聖經
[00:07:30.400 --> 00:07:32.200]  我們先看一段這節聖經
[00:07:32.200 --> 00:07:33.600]  剛才我們讀了兩次
[00:07:33.600 --> 00:07:34.800]  剛才讀了兩遍
[00:07:34.800 --> 00:07:36.800]  這節聖經我們讀了兩次之後
[00:07:36.800 --> 00:07:38.800]  我們就會發覺
[00:07:38.800 --> 00:07:39.600]  作者在這裡說
[00:07:39.600 --> 00:07:43.600]  因為你胃口不清,屢次患病
[00:07:43.600 --> 00:07:47.000]  這裡講到說你胃口不清,屢次患病
[00:07:47.000 --> 00:07:50.000]  所以就不要照常的只喝水了
[00:07:50.000 --> 00:07:53.200]  不要像平常那樣喝水了
[00:07:53.200 --> 00:07:54.600]  有空喝一點點酒
[00:07:54.600 --> 00:07:56.000]  要喝一點酒
[00:07:56.000 --> 00:07:59.200]  但原文聖經不是這樣的結構
[00:07:59.200 --> 00:08:01.200]  但原文聖經不是這樣的結構
[00:08:01.200 --> 00:08:03.400]  你有英文聖經都會留意到
[00:08:03.400 --> 00:08:05.800]  看英文聖經可以留意到
[00:08:05.800 --> 00:08:07.400]  英文聖經那裡告訴我們
[00:08:07.400 --> 00:08:08.800]  或者原文聖經告訴我們
[00:08:08.800 --> 00:08:11.200]  是說你要用一點酒
[00:08:11.200 --> 00:08:13.600]  原文或者英文說你要用一點酒
[00:08:13.600 --> 00:08:15.200]  不要只是喝水
[00:08:15.200 --> 00:08:17.000]  不只單喝水
[00:08:17.000 --> 00:08:19.400]  是說喝水的時候加一點酒
[00:08:19.400 --> 00:08:20.800]  下去水裡
[00:08:20.800 --> 00:08:24.000]  所以喝水的時候加一點酒在裡面
[00:08:24.000 --> 00:08:25.000]  有什麼原因呢
[00:08:25.000 --> 00:08:28.000]  因為你的腸胃
[00:08:28.000 --> 00:08:29.000]  是因為你的腸胃
[00:08:29.000 --> 00:08:31.000]  和你經常都有一些虛弱
[00:08:31.000 --> 00:08:33.200]  或者經常是虛弱
[00:08:33.200 --> 00:08:35.800]  剛才那個是我自己中文的翻譯
[00:08:35.800 --> 00:08:37.800]  剛才講的是我自己中文的翻譯
[00:08:37.800 --> 00:08:39.400]  原來作者
[00:08:39.400 --> 00:08:40.200]  原來作者
[00:08:40.200 --> 00:08:42.600]  重點不是他有點病
[00:08:42.600 --> 00:08:44.400]  作者重點不是他有點病
[00:08:44.400 --> 00:08:46.800]  所以不要喝水喝一點酒
[00:08:46.800 --> 00:08:48.400]  所以說不要喝水喝酒
[00:08:48.400 --> 00:08:49.400]  所以我們大英姐妹
[00:08:49.400 --> 00:08:50.800]  不要以後拿這段聖經來說
[00:08:50.800 --> 00:08:52.200]  所以我們可以喝酒
[00:08:52.200 --> 00:08:54.600]  所以大英姐妹不要拿這段聖經說
[00:08:54.600 --> 00:08:55.600]  我們可以喝酒
[00:08:55.600 --> 00:08:57.000]  我不是阻止你喝酒
[00:08:57.000 --> 00:09:00.000]  不過這段聖經不是支持你喝酒的經文
[00:09:00.000 --> 00:09:02.600]  這段聖經不是支持你去喝酒的經文
[00:09:02.600 --> 00:09:05.800]  作者其實是在叮囑提摩太
[00:09:05.800 --> 00:09:07.200]  作者叮囑提摩太
[00:09:07.200 --> 00:09:08.600]  你只是喝清水
[00:09:08.600 --> 00:09:09.600]  你只喝水
[00:09:09.600 --> 00:09:11.600]  你只喝水
[00:09:11.600 --> 00:09:14.000]  你必須要加一些酒在這些水裡
[00:09:14.000 --> 00:09:16.400]  你必須要加一些酒在這些水裡
[00:09:16.400 --> 00:09:17.800]  為什麼要這樣做呢
[00:09:17.800 --> 00:09:19.200]  為什麼要這樣做呢
[00:09:19.200 --> 00:09:21.200]  於是乎就有很多解釋了
[00:09:21.200 --> 00:09:22.400]  於是就有很多解釋了
[00:09:22.400 --> 00:09:24.400]  因為這段聖經沒有詳細解釋給我們聽
[00:09:24.400 --> 00:09:25.600]  為什麼要這樣做
[00:09:25.600 --> 00:09:28.000]  聖經裡沒有解釋怎樣做
[00:09:28.000 --> 00:09:31.200]  於是不少的聖經讀者就這樣揣測
[00:09:31.200 --> 00:09:33.600]  於是不少的聖經讀者就這樣揣測
[00:09:33.600 --> 00:09:37.200]  昔日就沒有過濾廠
[00:09:37.200 --> 00:09:40.000]  昔日就沒有過濾廠
[00:09:40.000 --> 00:09:42.600]  所以水都很污染
[00:09:42.600 --> 00:09:42.600]  所以水都很污染
[00:09:42.600 --> 00:09:45.200]  所以水都很污染
[00:09:45.200 --> 00:09:47.000]  所以水都很污染
[00:09:47.000 --> 00:09:48.400]  喝了對身體不好
[00:09:48.400 --> 00:09:51.000]  污染的水喝進去就對身體不好
[00:09:51.000 --> 00:09:51.200]  污染的水喝進去就對身體不好
[00:09:51.200 --> 00:09:52.400]  或者太高礦物質
[00:09:52.400 --> 00:09:53.800]  喝了對你不好
[00:09:53.800 --> 00:09:56.600]  或者說有高的礦物質對你身體不好
[00:09:56.600 --> 00:09:56.600]  或者說有高的礦物質對你身體不好
[00:09:56.600 --> 00:10:00.200]  我們有沒有什麼過濾系統
[00:10:00.200 --> 00:10:02.000]  我們有沒有什麼過濾系統
[00:10:02.000 --> 00:10:04.000]  就是那個時代提摩泰的時候
[00:10:04.000 --> 00:10:04.000]  就是那個時代提摩泰的時候
[00:10:04.000 --> 00:10:06.000]  在提摩泰的時代沒有
[00:10:06.000 --> 00:10:06.000]  在提摩泰的時代沒有
[00:10:06.000 --> 00:10:06.000]  於是水裡那些菌、重金屬就不能夠過濾了
[00:10:06.000 --> 00:10:12.000]  於是水裡那些菌、重金屬就不能夠過濾了
[00:10:12.000 --> 00:10:12.000]  於是水裡的細菌還有重金屬就不能過濾出去了
[00:10:12.000 --> 00:10:16.800]  於是水裡的細菌還有重金屬就不能過濾出去了
[00:10:16.800 --> 00:10:18.600]  所以就叫他加點酒
[00:10:18.600 --> 00:10:18.600]  所以就叫他加點酒
[00:10:18.600 --> 00:10:20.200]  所以就叫他加點酒
[00:10:20.200 --> 00:10:21.800]  究竟是不是這樣呢
[00:10:21.800 --> 00:10:21.800]  究竟是不是這樣呢
[00:10:21.800 --> 00:10:22.600]  是不是這樣呢
[00:10:22.600 --> 00:10:22.600]  我們就不知道
[00:10:22.600 --> 00:10:23.800]  我們就不知道
[00:10:23.800 --> 00:10:24.800]  我們不知道
[00:10:24.800 --> 00:10:26.800]  但是很肯定
[00:10:26.800 --> 00:10:30.800]  在古晉東的文化裡
[00:10:30.800 --> 00:10:33.800]  他通常都會將酒混水來喝
[00:10:33.800 --> 00:10:36.800]  他的酒通常是加點水來喝的
[00:10:36.800 --> 00:10:38.800]  為什麼有這樣的需要呢
[00:10:38.800 --> 00:10:39.800]  為什麼有這樣的需要呢
[00:10:39.800 --> 00:10:42.800]  其中就說這樣可以有調節身體的作用
[00:10:42.800 --> 00:10:42.800]  其中就說這樣可以有調節身體
[00:10:42.800 --> 00:10:43.800]  其中就說這樣可以有調節身體
[00:10:43.800 --> 00:10:44.800]  說這樣可以調節身體
[00:10:44.800 --> 00:10:46.800]  或者淨化一些水
[00:10:46.800 --> 00:10:46.800]  或者淨化一些水
[00:10:46.800 --> 00:10:47.800]  或者淨化一些水
[00:10:47.800 --> 00:10:48.800]  有聖經基礎的
[00:10:48.800 --> 00:10:48.800]  有聖經基礎的
[00:10:48.800 --> 00:10:49.800]  有聖經基礎的
[00:10:49.800 --> 00:10:54.800]  在《貼撒羅撒姆爾記》下第十六章二節
[00:10:54.800 --> 00:10:57.800]  在《貼撒羅撒姆爾記》下第十六章二節
[00:10:57.800 --> 00:10:59.800]  或者《真言三十一章六節》也有說到
[00:10:59.800 --> 00:10:59.800]  或者《真言三十一章六節》也有說到
[00:10:59.800 --> 00:11:01.800]  或者《真言三十一章六節》也有說到
[00:11:01.800 --> 00:11:05.800]  將酒加進水裡是有治病的作用
[00:11:05.800 --> 00:11:05.800]  將酒加進水裡是有治病的作用
[00:11:05.800 --> 00:11:08.800]  將酒加進水裡是有治病的作用
[00:11:08.800 --> 00:11:09.800]  但是那又怎麼樣呢
[00:11:09.800 --> 00:11:09.800]  但是那又怎麼樣呢
[00:11:09.800 --> 00:11:10.800]  但是那又怎麼樣呢
[00:11:10.800 --> 00:11:10.800]  我知道這些東西
[00:11:10.800 --> 00:11:11.800]  我知道這些東西
[00:11:11.800 --> 00:11:12.800]  知道這些又會怎麼樣呢
[00:11:12.800 --> 00:11:12.800]  知道這些又會怎麼樣呢
[00:11:12.800 --> 00:11:13.800]  知道這些又會怎麼樣呢
[00:11:13.800 --> 00:11:16.800]  究竟這一節的聖經有什麼主旨呢
[00:11:16.800 --> 00:11:16.800]  究竟這一節的聖經有什麼主旨呢
[00:11:16.800 --> 00:11:26.800]  究竟這一節的聖經有什麼主旨呢
[00:11:46.800 --> 00:11:59.800]  作者就在這個時候馬上做一個辯證給大家
[00:11:59.800 --> 00:12:01.800]  作給你和我看
[00:12:01.800 --> 00:12:11.800]  作給昔日修提摩太前書的所有的人看
[00:12:11.800 --> 00:12:14.800]  作者作為一位目者的目者
[00:12:14.800 --> 00:12:16.800]  作者作為一位目者的目者
[00:12:16.800 --> 00:12:22.800]  他也去實行怎樣去照顧一些勞苦在主裡面工作的傳道人
[00:12:22.800 --> 00:12:26.800]  他也去實行怎樣去照顧一些勞苦在主裡面工作的傳道人
[00:12:26.800 --> 00:12:30.800]  是回應上文加倍敬奉的這個主旨
[00:12:30.800 --> 00:12:31.800]  是回應上文加倍敬奉的這個主旨
[00:12:31.800 --> 00:12:33.800]  是回應上文加倍敬奉的這個主旨
[00:12:33.800 --> 00:12:36.800]  作者怎樣去為提摩太考慮呢
[00:12:36.800 --> 00:12:38.800]  作者如何為提摩太考慮呢
[00:12:38.800 --> 00:12:40.800]  他細心地去思量
[00:12:40.800 --> 00:12:41.800]  他細心地去思量
[00:12:41.800 --> 00:12:43.800]  他想到提摩太的情況
[00:12:43.800 --> 00:12:45.800]  他想到提摩太的情況
[00:12:45.800 --> 00:12:46.800]  提摩太有個習慣
[00:12:46.800 --> 00:12:47.800]  提摩太有個習慣
[00:12:47.800 --> 00:12:48.800]  提摩太有個習慣
[00:12:48.800 --> 00:12:49.800]  就是他很多時候
[00:12:49.800 --> 00:12:51.800]  就是喝水
[00:12:51.800 --> 00:12:52.800]  就是喝水
[00:12:52.800 --> 00:12:54.800]  不知道弟兄姊妹有沒有留意
[00:12:54.800 --> 00:12:56.800]  不知道弟兄姊妹有沒有留意
[00:12:56.800 --> 00:12:57.800]  不知道弟兄姊妹有沒有留意
[00:12:57.800 --> 00:12:59.800]  或者認識我久了你會留意
[00:12:59.800 --> 00:13:00.800]  或者認識我久了你會留意
[00:13:00.800 --> 00:13:02.800]  或者認識我久了你會留意
[00:13:02.800 --> 00:13:04.800]  我其實這麼多年都是喝清水
[00:13:04.800 --> 00:13:05.800]  我其實這麼多年都是喝清水
[00:13:05.800 --> 00:13:07.800]  我這麼多年都是喝清水
[00:13:07.800 --> 00:13:09.800]  我很多年來都是喝清水
[00:13:09.800 --> 00:13:11.800]  我這麼多年來都是喝清水
[00:13:11.800 --> 00:13:13.800]  不關聖經的事
[00:13:13.800 --> 00:13:15.800]  不關聖經的事
[00:13:15.800 --> 00:13:17.800]  一我不喝咖啡
[00:13:17.800 --> 00:13:18.800]  一我不喝咖啡
[00:13:18.800 --> 00:13:19.800]  一我不喝咖啡
[00:13:19.800 --> 00:13:20.800]  喝了會睏
[00:13:20.800 --> 00:13:21.800]  喝了會睏
[00:13:21.800 --> 00:13:22.800]  喝了會睏
[00:13:22.800 --> 00:13:23.800]  喝了會睏
[00:13:23.800 --> 00:13:24.800]  第二
[00:13:24.800 --> 00:13:25.800]  第二
[00:13:25.800 --> 00:13:27.800]  喝果汁不想有糖尿病
[00:13:27.800 --> 00:13:28.800]  喝果汁不想有糖尿病
[00:13:28.800 --> 00:13:29.800]  喝果汁不想有糖尿病
[00:13:29.800 --> 00:13:30.800]  喝果汁不想有糖尿病
[00:13:30.800 --> 00:13:31.800]  喝果汁不想有糖尿病
[00:13:31.800 --> 00:13:32.800]  喝果汁不想有糖尿病
[00:13:32.800 --> 00:13:33.800]  喝果汁不想有糖尿病
[00:13:33.800 --> 00:13:34.800]  喝果汁不想有糖尿病
[00:13:34.800 --> 00:13:35.800]  喝果汁不想有糖尿病
[00:13:35.800 --> 00:13:36.800]  喝果汁不想有糖尿病
[00:13:36.800 --> 00:13:42.800]  喝果汁不想有糖尿病
[00:13:42.800 --> 00:13:43.800]  喝果汁不想有糖尿病
[00:13:43.800 --> 00:13:44.800]  喝果汁不想有糖尿病
[00:13:44.800 --> 00:13:45.800]  喝果汁不想有糖尿病
[00:13:45.800 --> 00:13:46.800]  喝果汁不想有糖尿病
[00:13:46.800 --> 00:13:47.800]  喝果汁不想有糖尿病
[00:13:47.800 --> 00:13:48.800]  喝果汁不想有糖尿病
[00:13:48.800 --> 00:13:49.800]  喝果汁不想有糖尿病
[00:13:49.800 --> 00:13:50.800]  喝果汁不想有糖尿病
[00:13:50.800 --> 00:13:51.800]  喝果汁不想有糖尿病
[00:13:51.800 --> 00:13:52.800]  喝果汁不想有糖尿病
[00:13:52.800 --> 00:13:53.800]  喝果汁不想有糖尿病
[00:13:53.800 --> 00:13:54.800]  喝果汁不想有糖尿病
[00:13:54.800 --> 00:13:55.800]  喝果汁不想有糖尿病
[00:13:55.800 --> 00:13:56.800]  喝果汁不想有糖尿病
[00:13:56.800 --> 00:13:57.800]  喝果汁不想有糖尿病
[00:13:57.800 --> 00:14:07.800]  喝果汁不想有糖尿病
[00:14:07.800 --> 00:14:08.800]  喝果汁不想有糖尿病
[00:14:08.800 --> 00:14:09.800]  喝果汁不想有糖尿病
[00:14:09.800 --> 00:14:10.800]  喝果汁不想有糖尿病
[00:14:10.800 --> 00:14:11.800]  喝果汁不想有糖尿病
