
[00:00:00.000 --> 00:00:03.560]  今天我們要繼續來看這個《撒末爾》
[00:02:51.200 --> 00:02:54.200]  撒末爾是怎麼胡適的
[00:02:54.200 --> 00:02:57.200]  我們先看撒末爾早期的胡適
[00:02:57.200 --> 00:03:02.200]  就是從第三章19節到21節
[00:03:02.200 --> 00:03:10.200]  撒末爾神就呼召撒末爾
[00:03:10.200 --> 00:03:15.200]  他叫了三次但是撒末爾一直不知道是神叫他
[00:03:15.200 --> 00:03:18.200]  他一直都是跑到以利那裡去
[00:03:18.200 --> 00:03:21.200]  問老以利你有什麼事情找我
[00:03:21.200 --> 00:03:24.200]  到第三次以利才告訴他
[00:03:24.200 --> 00:03:28.200]  不是我叫你是耶和華在呼喚你
[00:03:28.200 --> 00:03:33.200]  所以到第四次耶和華在呼喚撒末爾
[00:03:33.200 --> 00:03:36.200]  撒末爾才回答說
[00:03:36.200 --> 00:03:40.200]  請說虎人進聽
[00:03:40.200 --> 00:03:45.200]  神在第四次呼喚他的時候是重復的呼喚
[00:03:45.200 --> 00:03:48.200]  撒末爾 撒末爾
[00:03:48.200 --> 00:03:51.200]  這樣的重復的雙重的呼召
[00:03:51.200 --> 00:03:54.200]  在聖經裡頭只有七次
[00:03:54.200 --> 00:03:56.200]  只有七個人是這樣
[00:03:56.200 --> 00:03:59.200]  一次就是亞伯拉罕
[00:03:59.200 --> 00:04:04.200]  當亞伯拉罕把他的所愛的兒子以撒獻上以後
[00:04:04.200 --> 00:04:06.200]  正要動刀的時候
[00:04:06.200 --> 00:04:08.200]  要殺兒子獻祭的時候
[00:04:08.200 --> 00:04:11.200]  有耶和華的使者從天上說
[00:04:11.200 --> 00:04:16.200]  亞伯拉罕就不可殺這個童子
[00:04:16.200 --> 00:04:20.200]  那麼以後就有雅各
[00:04:20.200 --> 00:04:23.200]  也是有這樣的叫了兩次
[00:04:23.200 --> 00:04:25.200]  因為他要下到埃及去
[00:04:25.200 --> 00:04:28.200]  所以神在夜間就向他顯現
[00:04:28.200 --> 00:04:31.200]  雅各你不要害怕
[00:04:31.200 --> 00:04:34.200]  你可以下去
[00:04:34.200 --> 00:04:37.200]  在那個地方神必定使以色列人成為大族
[00:04:37.200 --> 00:04:42.200]  因為雅各他不敢自己下了埃及到埃及去
[00:04:42.200 --> 00:04:45.200]  但神就向他顯現
[00:04:45.200 --> 00:04:48.200]  就說你不用怕你可以下去
[00:04:48.200 --> 00:04:50.200]  那麼到摩西這次呢
[00:04:50.200 --> 00:04:52.200]  我們就比較清楚了
[00:04:52.200 --> 00:04:53.200]  在出埃及去
[00:04:53.200 --> 00:04:56.200]  說他在荊棘的叢中
[00:04:56.200 --> 00:04:58.200]  火焰的叢中
[00:04:58.200 --> 00:05:01.200]  神呼召他向他顯現
[00:05:01.200 --> 00:05:04.200]  要他出來領以色列人出埃及
[00:05:04.200 --> 00:05:06.200]  也就是說摩西啊摩西啊
[00:05:06.200 --> 00:05:09.200]  摩西說我在這裡
[00:05:09.200 --> 00:05:12.200]  第四次呢就是沙漠了
[00:05:12.200 --> 00:05:14.200]  第五次就到新約了
[00:05:14.200 --> 00:05:17.200]  新約在路加歸因第十章
[00:05:17.200 --> 00:05:19.200]  馬大
[00:05:19.200 --> 00:05:25.200]  耶穌到馬大瑪利亞家裡去的話
[00:05:25.200 --> 00:05:27.200]  馬大很忙碌
[00:05:27.200 --> 00:05:29.200]  耶穌就說馬大馬大
[00:05:29.200 --> 00:05:31.200]  你為許多事思慮
[00:05:31.200 --> 00:05:33.200]  但是有一件上好的部分
[00:05:33.200 --> 00:05:35.200]  你不可失去的
[00:05:35.200 --> 00:05:37.200]  就是要聽神的話
[00:05:37.200 --> 00:05:40.200]  那麼第六次呢
[00:05:40.200 --> 00:05:42.200]  就是到彼得了
[00:05:42.200 --> 00:05:45.200]  彼得在耶穌快要被賣以前
[00:05:45.200 --> 00:05:47.200]  他就跟耶穌說
[00:05:47.200 --> 00:05:50.200]  他要跟耶穌一塊死
[00:05:50.200 --> 00:05:53.200]  耶穌就警告他
[00:05:53.200 --> 00:05:57.200]  說西門啊西門啊
[00:05:57.200 --> 00:05:59.200]  撒旦要塞你像塞麥子一樣
[00:05:59.200 --> 00:06:03.200]  但是我已經為你禱告
[00:06:03.200 --> 00:06:05.200]  你讓他回來以後
[00:06:05.200 --> 00:06:07.200]  你要兼顧你的弟兄
[00:06:07.200 --> 00:06:11.200]  告訴彼得你要警惕
[00:06:11.200 --> 00:06:15.200]  那第七次就是到保羅了
[00:06:15.200 --> 00:06:18.200]  保羅去大馬色的地方
[00:06:18.200 --> 00:06:20.200]  在路上見到異象
[00:06:20.200 --> 00:06:23.200]  有耶穌向他顯現
[00:06:23.200 --> 00:06:25.200]  那麼耶穌跟他說
[00:06:25.200 --> 00:06:26.200]  掃羅掃羅
[00:06:26.200 --> 00:06:28.200]  那個時候他叫掃羅
[00:06:28.200 --> 00:06:29.200]  掃羅掃羅
[00:06:29.200 --> 00:06:31.200]  你為什麼逼迫我
[00:06:31.200 --> 00:06:33.200]  從這個以後
[00:06:33.200 --> 00:06:35.200]  掃羅就轉變了
[00:06:35.200 --> 00:06:37.200]  他就新的主
[00:06:37.200 --> 00:06:39.200]  歸鄉的主
[00:06:39.200 --> 00:06:41.200]  要好好的服侍主
[00:06:41.200 --> 00:06:43.200]  所以這個雙重的護照呢
[00:06:43.200 --> 00:06:45.200]  就表示這件事
[00:06:45.200 --> 00:06:47.200]  在這個人的生中
[00:06:47.200 --> 00:06:50.200]  人生中是非常重要的
[00:06:50.200 --> 00:06:55.200]  那麼或許神有重要的托付
[00:06:55.200 --> 00:06:56.200]  有重要托付
[00:06:56.200 --> 00:06:58.200]  為什麼叫掃羅兩次呢
[00:06:58.200 --> 00:07:00.200]  神就沒有解釋
[00:07:00.200 --> 00:07:03.200]  我想可能神有重要的托付
[00:07:03.200 --> 00:07:05.200]  重要的話跟他說
[00:07:05.200 --> 00:07:08.200]  不單單是告訴他將來
[00:07:08.200 --> 00:07:11.200]  以利這一家所要受的審判
[00:07:11.200 --> 00:07:15.200]  也要把重大的責任托付給掃羅
[00:07:15.200 --> 00:07:18.200]  利他作為先知
[00:07:18.200 --> 00:07:20.200]  也讓他做祭祀
[00:07:20.200 --> 00:07:25.200]  所以這個他是要代表神來說話
[00:07:25.200 --> 00:07:29.200]  這是一個先知主要的工作
[00:07:29.200 --> 00:07:32.200]  先知不是單單是預言
[00:07:32.200 --> 00:07:34.200]  將來會發生什麼事情
[00:07:34.200 --> 00:07:37.200]  先知乃是替神來說話
[00:07:37.200 --> 00:07:40.200]  把神的話接收來以後
[00:07:40.200 --> 00:07:42.200]  再告訴百姓
[00:07:42.200 --> 00:07:48.200]  那麼當那天晚上
[00:07:48.200 --> 00:07:51.200]  神跟撒末爾說到
[00:07:51.200 --> 00:07:54.200]  他要審判以利的家
[00:07:54.200 --> 00:07:59.200]  那麼撒末爾聽到這個話了
[00:07:59.200 --> 00:08:03.200]  他不敢去把這個話告訴以利
[00:08:03.200 --> 00:08:06.200]  因為這個是一個很重的審判
[00:08:06.200 --> 00:08:09.200]  對以利這個整個家
[00:08:09.200 --> 00:08:12.200]  他們整個將來的故事
[00:08:12.200 --> 00:08:15.200]  都是有很大的一個變動的
[00:08:15.200 --> 00:08:18.200]  所以他不敢說
[00:08:18.200 --> 00:08:24.200]  那後來是以利來問他
[00:08:24.200 --> 00:08:26.200]  我們在這裡看到
[00:08:26.200 --> 00:08:28.200]  這個老祭祀以利
[00:08:28.200 --> 00:08:30.200]  雖然他很多方面做得還不好
[00:08:30.200 --> 00:08:32.200]  但在這一點上
[00:08:32.200 --> 00:08:37.200]  他倒是很幫助了這個小撒末爾
[00:08:37.200 --> 00:08:39.200]  他鼓勵他
[00:08:39.200 --> 00:08:41.200]  他說你要跟我說
[00:08:41.200 --> 00:08:42.200]  不管是好還是壞
[00:08:42.200 --> 00:08:44.200]  你要跟我說
[00:08:44.200 --> 00:08:45.200]  那麼這樣的話
[00:08:45.200 --> 00:08:48.200]  撒末爾才把神的話
[00:08:48.200 --> 00:08:51.200]  一五一十的沒有保留的
[00:08:51.200 --> 00:08:54.200]  告訴了這個以利
[00:08:54.200 --> 00:09:02.200]  所以這個就是說
[00:09:02.200 --> 00:09:04.200]  這就是做先知的開始
[00:09:04.200 --> 00:09:06.200]  做先知就是要把神的話
[00:09:06.200 --> 00:09:08.200]  跟人說
[00:09:08.200 --> 00:09:09.200]  神既然有話了
[00:09:09.200 --> 00:09:11.200]  那就要說
[00:09:11.200 --> 00:09:14.200]  如果神把話托付給人
[00:09:14.200 --> 00:09:17.200]  人因為是害怕
[00:09:17.200 --> 00:09:20.200]  就不敢說神的話
[00:09:20.200 --> 00:09:21.200]  那可能以後
[00:09:21.200 --> 00:09:24.200]  神就不跟他說話了
[00:09:24.200 --> 00:09:26.200]  但是我們感謝神
[00:09:26.200 --> 00:09:28.200]  以利鼓勵了撒末爾
[00:09:28.200 --> 00:09:31.200]  那麼撒末爾就沒有隱瞞
[00:09:31.200 --> 00:09:35.200]  就把這個話告訴了以利
[00:09:35.200 --> 00:09:38.200]  這就是他做先知的開始
[00:09:38.200 --> 00:09:39.200]  一開始做先知
[00:09:39.200 --> 00:09:43.200]  就是把神的話來告訴以利
[00:09:43.200 --> 00:09:45.200]  不知道以利接受不接受
[00:09:45.200 --> 00:09:47.200]  或者他有什麼反應
[00:09:47.200 --> 00:09:50.200]  他就是按照神的托付
[00:09:50.200 --> 00:09:52.200]  告訴了以利
[00:09:52.200 --> 00:09:55.200]  所以要做神的僕人
[00:09:55.200 --> 00:09:56.200]  要傳講神的話
[00:09:56.200 --> 00:10:00.200]  也應該沒有一個懼怕的心
[00:10:00.200 --> 00:10:01.200]  聖經這麼說的
[00:10:01.200 --> 00:10:02.200]  神這麼說的
[00:10:02.200 --> 00:10:05.200]  我們就要誠誠實實的
[00:10:05.200 --> 00:10:09.200]  把神的話來告訴眾人
[00:10:09.200 --> 00:10:11.200]  我們感謝神
[00:10:11.200 --> 00:10:15.200]  看到撒末爾長大了
[00:10:15.200 --> 00:10:17.200]  長大了
[00:10:17.200 --> 00:10:21.200]  長大了這兩個字非常有意思
[00:10:21.200 --> 00:10:25.200]  不但是說他身量長大了
[00:10:25.200 --> 00:10:27.200]  體格強壯了
[00:10:27.200 --> 00:10:31.200]  而且說到他的心智也是長大了
[00:10:31.200 --> 00:10:36.200]  他就不是幼稚的撒末爾了
[00:10:36.200 --> 00:10:38.200]  當時他害怕
[00:10:38.200 --> 00:10:42.200]  不敢把神的話告訴以利
[00:10:42.200 --> 00:10:43.200]  說明那個時候
[00:10:43.200 --> 00:10:45.200]  他還是幼稚
[00:10:45.200 --> 00:10:48.200]  靈性比較幼稚的時候
[00:10:48.200 --> 00:10:50.200]  這個地方說他長大了
[00:10:50.200 --> 00:10:53.200]  就說他不再是一個幼稚的了
[00:10:53.200 --> 00:10:57.200]  不再是一個膽怯的撒末爾了
[00:10:57.200 --> 00:11:00.200]  所以他在早期的時候
[00:11:00.200 --> 00:11:04.200]  這裡說耶和華與他同在
[00:11:04.200 --> 00:11:07.200]  就他一開始胡思
[00:11:07.200 --> 00:11:10.200]  就說到神與他同在
[00:11:10.200 --> 00:11:14.200]  所以他所說的話一句都不落空
[00:11:14.200 --> 00:11:17.200]  神也把他的話
[00:11:17.200 --> 00:11:24.200]  漠視感動告訴了撒末爾
[00:11:24.200 --> 00:11:27.200]  所以撒末爾在這裡看見
[00:11:27.200 --> 00:11:30.200]  第三章二十一節說
[00:11:30.200 --> 00:11:36.200]  撒末爾就把這話傳遍以色列地
[00:11:36.200 --> 00:11:40.200]  當時以利還在
[00:11:40.200 --> 00:11:45.200]  祭祀、祀祀還是以利在做
[00:11:45.200 --> 00:11:49.200]  但是撒末爾他也在胡思
[00:11:49.200 --> 00:11:52.200]  我們想當時他胡思什麼呢
[00:11:52.200 --> 00:11:55.200]  他並不是代替以利
[00:11:55.200 --> 00:11:57.200]  說神先我顯現了
[00:11:57.200 --> 00:11:59.200]  告訴我的話了
[00:11:59.200 --> 00:12:01.200]  我現在要以利你做的不好
[00:12:01.200 --> 00:12:03.200]  我來代替你了
[00:12:03.200 --> 00:12:06.200]  不是,他不是來代替以利
[00:12:06.200 --> 00:12:11.200]  他乃是把律法來告訴以色列人
[00:12:11.200 --> 00:12:15.200]  因為他胡思神在舊約的時候
[00:12:15.200 --> 00:12:17.200]  祭祀跟立位人
[00:12:17.200 --> 00:12:20.200]  他的一個主要的責任
[00:12:20.200 --> 00:12:22.200]  不單單是在聖殿裡頭
[00:12:22.200 --> 00:12:25.200]  在會墓裡頭獻祭
[00:12:25.200 --> 00:12:28.200]  做會墓裡頭一些工作
[00:12:28.200 --> 00:12:30.200]  很重要的一個工作
[00:12:30.200 --> 00:12:32.200]  就是祭祀跟立位人
[00:12:32.200 --> 00:12:35.200]  他們是分散在以色列地
[00:12:35.200 --> 00:12:38.200]  所以他要到各個地方
[00:12:38.200 --> 00:12:41.200]  把律法、把神的話來告訴百姓
[00:12:41.200 --> 00:12:43.200]  來教導他們
[00:12:43.200 --> 00:12:45.200]  這個是祭祀跟立位人
[00:12:45.200 --> 00:12:48.200]  一個主要的工作
[00:12:48.200 --> 00:12:53.200]  直到以色列人進了迦南以後
[00:12:53.200 --> 00:12:57.200]  神給他們十二個支派都奉了帝
[00:12:57.200 --> 00:13:02.200]  但是立位支派沒有奉給他的帝
[00:13:02.200 --> 00:13:04.200]  神對他們說
[00:13:04.200 --> 00:13:07.200]  我是你們的產業
[00:13:07.200 --> 00:13:09.200]  你們沒有具體的帝
[00:13:09.200 --> 00:13:14.200]  但是神安排他們在全以色列地方
[00:13:14.200 --> 00:13:16.200]  把他們分散在各個地方
[00:13:16.200 --> 00:13:19.200]  給他們封了四十八座城
[00:13:19.200 --> 00:13:22.200]  讓他們分散在十二個支派當中
[00:13:22.200 --> 00:13:25.200]  所以在全以色列每個地方
[00:13:25.200 --> 00:13:27.200]  每個支派裡頭
[00:13:27.200 --> 00:13:32.200]  都有立位人、祭祀住在他們當中
[00:13:32.200 --> 00:13:36.200]  他們的責任就是把律法來告訴人
[00:13:36.200 --> 00:13:41.200]  教導人來敬畏神、親貴祥神
[00:13:41.200 --> 00:13:43.200]  所以我想那個時候
[00:13:43.200 --> 00:13:47.200]  沙漠把這個話傳遍以色列地
[00:13:47.200 --> 00:13:51.200]  可能他不限制在他自己住的地方
[00:13:51.200 --> 00:13:55.200]  他到各個地方把律法來告訴人
[00:13:55.200 --> 00:14:00.200]  這就是沙漠在早期的時候的古事
[00:14:00.200 --> 00:14:03.200]  這也是傳導人的職責
[00:14:03.200 --> 00:14:07.200]  傳導人不單單是做一些神的工作
[00:14:07.200 --> 00:14:09.200]  傳導人重要的責任
[00:14:09.200 --> 00:14:15.200]  是要把神的話能夠傳遍每個地方
[00:14:15.200 --> 00:14:20.200]  把神的心意能夠來告訴人
[00:14:20.200 --> 00:14:23.200]  那從到第四章我們就看到
[00:14:23.200 --> 00:14:27.200]  以色列人給匪律士人打敗了
[00:14:27.200 --> 00:14:31.200]  約會被搶去了
[00:14:31.200 --> 00:14:38.200]  以色列人這次不是匪律士人來打他們
[00:14:38.200 --> 00:14:43.200]  這次是以色列人出去與匪律士人打仗
[00:14:43.200 --> 00:14:46.200]  是他們主動去打匪律士人
[00:14:46.200 --> 00:14:50.200]  過去他們都受到匪律士人的壓迫
[00:14:50.200 --> 00:14:54.200]  他們也沒有力量來反抗
[00:14:54.200 --> 00:14:56.200]  但是忽然之間
[00:14:56.200 --> 00:15:00.200]  他們要主動的去打匪律士人了
[00:15:00.200 --> 00:15:05.200]  結果大敗
[00:15:05.200 --> 00:15:08.200]  以色列人敗在匪律士人面前
[00:15:08.200 --> 00:15:13.200]  匪律士人殺了他們的軍兵
[00:15:13.200 --> 00:15:18.200]  然後他們就回到營裡頭來了
[00:15:18.200 --> 00:15:20.200]  聖經給我們看到
[00:15:20.200 --> 00:15:23.200]  以色列的長老就說
[00:15:23.200 --> 00:15:28.200]  耶和華今日為何使我們敗在匪律士人面前呢
[00:15:28.200 --> 00:15:30.200]  為什麼叫我們失敗呢
[00:15:30.200 --> 00:15:35.200]  你看這個匪律士人啊 這個以色列人啊
[00:15:35.200 --> 00:15:39.200]  他們失敗了還埋怨神
[00:15:39.200 --> 00:15:41.200]  為什麼神叫我們失敗呢
[00:15:41.200 --> 00:15:43.200]  就好像我們今天一樣
[00:15:43.200 --> 00:15:45.200]  為什麼神叫我遇到這個難處呢
[00:15:45.200 --> 00:15:47.200]  為什麼神叫我生病呢
[00:15:47.200 --> 00:15:50.200]  為什麼叫我的家裡都有這些事情呢
[00:15:50.200 --> 00:15:52.200]  為什麼
[00:15:52.200 --> 00:15:55.200]  他們沒有看到自己的墮落
[00:15:55.200 --> 00:15:58.200]  沒有看到自己的犯罪離開了神
[00:15:58.200 --> 00:16:01.200]  沒有看到他們沒有神的命令
[00:16:01.200 --> 00:16:02.200]  沒有神的同在
[00:16:02.200 --> 00:16:05.200]  就出去跟匪律士人打仗
[00:16:05.200 --> 00:16:08.200]  他不先檢查自己的原因
[00:16:08.200 --> 00:16:11.200]  反倒怪神
[00:16:11.200 --> 00:16:14.200]  今天我們有好多人也是這樣的
[00:16:14.200 --> 00:16:16.200]  一碰到什麼事情
[00:16:16.200 --> 00:16:17.200]  埋怨自己
[00:16:17.200 --> 00:16:20.200]  然後也埋怨神
[00:16:20.200 --> 00:16:21.200]  其實呢
[00:16:21.200 --> 00:16:24.200]  他應該在神的面前
[00:16:24.200 --> 00:16:26.200]  好好的求問神啊
[00:16:26.200 --> 00:16:29.200]  我們在哪個地方做的不對的
[00:16:29.200 --> 00:16:31.200]  我們犯了什麼罪
[00:16:31.200 --> 00:16:34.200]  我們什麼地方得罪了神
[00:16:34.200 --> 00:16:37.200]  求禰顯示給我們
[00:16:37.200 --> 00:16:40.200]  叫我們知道這個原因
[00:16:40.200 --> 00:16:44.200]  所以有些敬畏神的弟兄姊妹
[00:16:44.200 --> 00:16:47.200]  就在生病的時候就會說了
[00:16:47.200 --> 00:16:50.200]  神啊 求禰檢查我
[00:16:50.200 --> 00:16:54.200]  看在我裡面還有什麼不對的地方
[00:16:54.200 --> 00:16:56.200]  所以常常在生病的時候
[00:16:56.200 --> 00:16:59.200]  人就會安靜在神的面前
[00:16:59.200 --> 00:17:02.200]  看看到底我們所做的
[00:17:02.200 --> 00:17:03.200]  我們所說的
[00:17:03.200 --> 00:17:07.200]  哪一點我們不討神的喜悅的
[00:17:07.200 --> 00:17:09.200]  那麼這個就有這樣的話
[00:17:09.200 --> 00:17:12.200]  就對我們在神的面前的
[00:17:12.200 --> 00:17:14.200]  靈性的進步
[00:17:14.200 --> 00:17:16.200]  我們生病的長大
[00:17:16.200 --> 00:17:19.200]  都是有好處的
[00:17:19.200 --> 00:17:24.200]  所以他們沒有檢查自己的原因
[00:17:24.200 --> 00:17:27.200]  接下來他們怎麼做呢
[00:17:27.200 --> 00:17:31.200]  他說我們不如將耶和華的月桂
[00:17:31.200 --> 00:17:33.200]  抬到我們這裡來
[00:17:33.200 --> 00:17:36.200]  我們帶著月桂去打仗
[00:17:36.200 --> 00:17:39.200]  這就說沒有悔改
[00:17:39.200 --> 00:17:43.200]  他們還是用人的辦法來補救
[00:17:43.200 --> 00:17:45.200]  那我們把月桂抬出去的話
[00:17:45.200 --> 00:17:49.200]  月桂就是神 神跟我們在一起了
[00:17:49.200 --> 00:17:52.200]  月桂出去的話一定能打勝仗
[00:17:52.200 --> 00:17:57.200]  這個是這些以色列人的想法
[00:17:57.200 --> 00:18:01.200]  其實呢 月桂不是神自己
[00:18:01.200 --> 00:18:04.200]  月桂不等於神
[00:18:04.200 --> 00:18:08.200]  月桂只是神同在的一個象徵
[00:18:08.200 --> 00:18:11.200]  神喜歡住在人的中間
[00:18:11.200 --> 00:18:13.200]  所以在桂木裡頭
[00:18:13.200 --> 00:18:15.200]  讓他們造一個月桂
[00:18:15.200 --> 00:18:19.200]  表示神願意住在他們當中
[00:18:19.200 --> 00:18:22.200]  那麼如果我們能夠順從神的話
[00:18:22.200 --> 00:18:25.200]  神就與我們同在
[00:18:25.200 --> 00:18:27.200]  如果我們不順從神
[00:18:27.200 --> 00:18:30.200]  有月桂也沒有用
[00:18:30.200 --> 00:18:33.200]  如果以色列人他們不聽神的話
[00:18:33.200 --> 00:18:35.200]  不在神面前悔改
[00:18:35.200 --> 00:18:39.200]  只是要抬著月桂跟回靈神打仗
[00:18:39.200 --> 00:18:44.200]  神絕不會幫助他們
[00:18:44.200 --> 00:18:50.200]  神的心不是單單看重月桂
[00:18:50.200 --> 00:18:53.200]  神所看重的是看重人的心
[00:18:53.200 --> 00:18:56.200]  有沒有順服他
[00:18:56.200 --> 00:19:00.200]  今天也是我們要注意的情況
[00:19:00.200 --> 00:19:03.200]  我們到底哪個地方是失敗的
[00:19:03.200 --> 00:19:08.200]  哪個地方是我們需要來好好的思想的
[00:19:08.200 --> 00:19:10.200]  這個是最重要的
[00:19:10.200 --> 00:19:15.200]  不是用人的辦法來補救
[00:19:15.200 --> 00:19:19.200]  實際上現在如果我們現在看到
[00:19:19.200 --> 00:19:21.200]  有些教會有很多的地方
[00:19:21.200 --> 00:19:24.200]  也看到教會不夠興旺
[00:19:24.200 --> 00:19:25.200]  我們用什麼辦法
[00:19:25.200 --> 00:19:29.200]  開個復興大會或者開什麼活動
[00:19:29.200 --> 00:19:31.200]  看起來暫時有點小過
[00:19:31.200 --> 00:19:37.200]  但是真正實施還是應該回到神這裡
[00:19:37.200 --> 00:19:40.200]  我們歸向神
[00:19:40.200 --> 00:19:42.200]  我們順服神
[00:19:42.200 --> 00:19:45.200]  那麼神就一定與我們同在
[00:19:45.200 --> 00:19:48.200]  如果我們不肯順服神
[00:19:48.200 --> 00:19:50.200]  不聽神的話
[00:19:50.200 --> 00:19:53.200]  用人的辦法去彌補的話
[00:19:53.200 --> 00:19:58.200]  那就得不到一個應該有的效果
[00:19:58.200 --> 00:20:03.200]  也不可能有真正的復興
[00:20:03.200 --> 00:20:07.200]  在這次打仗中間
[00:20:07.200 --> 00:20:11.200]  約會沒有什麼用
[00:20:11.200 --> 00:20:14.200]  約會被辱了
[00:20:14.200 --> 00:20:17.200]  以色列人還是打敗
[00:20:17.200 --> 00:20:21.200]  以利兩個兒子被殺了
[00:20:21.200 --> 00:20:24.200]  那麼神的約會被辱去
[00:20:24.200 --> 00:20:27.200]  兩個兒子也被殺了
[00:20:27.200 --> 00:20:31.200]  把這個惡性就帶回來了
[00:20:31.200 --> 00:20:33.200]  帶回來以後
[00:20:33.200 --> 00:20:36.200]  以利聽到這個消息
[00:20:36.200 --> 00:20:40.200]  一聽到這個約會被辱去了
[00:20:40.200 --> 00:20:45.200]  他是最擔心的事情
[00:20:45.200 --> 00:20:47.200]  因為他是愛神的人
[00:20:47.200 --> 00:20:50.200]  他愛神也愛著約會
[00:20:50.200 --> 00:20:53.200]  一聽到約會被辱去了
[00:20:53.200 --> 00:20:57.200]  這麼大一個災難
[00:20:57.200 --> 00:20:59.200]  他實在受不了
[00:20:59.200 --> 00:21:01.200]  他98歲了
[00:21:01.200 --> 00:21:04.200]  他就倒在地下死掉了
[00:21:04.200 --> 00:21:06.200]  這個時候
[00:21:06.200 --> 00:21:12.200]  他的兒媳婦正要生產孩子
[00:21:12.200 --> 00:21:14.200]  結果聽到這個消息
[00:21:14.200 --> 00:21:17.200]  他突然之間想生孩子
[00:21:17.200 --> 00:21:20.200]  因為很難產
[00:21:20.200 --> 00:21:23.200]  兒媳婦死了
[00:21:23.200 --> 00:21:25.200]  兒子是生下來的
[00:21:25.200 --> 00:21:27.200]  所以在臨死以前
[00:21:27.200 --> 00:21:30.200]  兒媳婦就給兒子起名
[00:21:30.200 --> 00:21:32.200]  叫做以加伯
[00:21:32.200 --> 00:21:34.200]  以加伯的意思就是
[00:21:34.200 --> 00:21:37.200]  榮耀離開斯里蘭娜
[00:21:37.200 --> 00:21:41.200]  因為約會被辱去了
[00:21:41.200 --> 00:21:45.200]  這個是一個很大的
[00:21:45.200 --> 00:21:50.200]  很傷心的事情
[00:21:50.200 --> 00:21:52.200]  我們就看到
[00:21:52.200 --> 00:21:54.200]  這個正是應驗了
[00:21:54.200 --> 00:21:57.200]  神當天那天晚上
[00:21:57.200 --> 00:22:01.200]  跟撒末爾所說的
[00:22:01.200 --> 00:22:04.200]  神在第四次呼喚撒末爾
[00:22:04.200 --> 00:22:06.200]  跟撒末爾所說的
[00:22:06.200 --> 00:22:08.200]  只是個預言
[00:22:08.200 --> 00:22:11.200]  神並沒有在第二天
[00:22:11.200 --> 00:22:12.200]  在很短的時間
[00:22:12.200 --> 00:22:17.200]  馬上就把審判領到以利
[00:22:17.200 --> 00:22:22.200]  從撒末爾得到神的啓示
[00:22:22.200 --> 00:22:24.200]  到這個時候
