
[00:00:00.000 --> 00:00:02.000]  (主席)各位革命姐妹好
[00:08:32.320 --> 00:08:34.320]  因為士巴女王一聽見所羅門說的話
[00:08:34.320 --> 00:08:36.320]  是神的話就馬上配改
[00:08:36.320 --> 00:08:38.320]  馬上相信了
[00:08:38.320 --> 00:08:40.320]  你們現在看到這麼大的耶穌在你們面前
[00:08:40.320 --> 00:08:42.320]  你們都不相信
[00:08:42.320 --> 00:08:44.320]  同樣耶穌繼續說
[00:08:44.320 --> 00:08:46.320]  尼尼未成的人可以見證這個世代的人的罪
[00:08:46.320 --> 00:08:48.320]  為什麼?
[00:08:48.320 --> 00:08:50.320]  因為當年神叫
[00:08:50.320 --> 00:08:52.320]  約拿
[00:08:52.320 --> 00:08:54.320]  去向尼尼未成
[00:08:54.320 --> 00:08:56.320]  傳福音
[00:08:56.320 --> 00:08:58.320]  約拿怯著傳福音
[00:08:58.320 --> 00:09:00.320]  隨便找個人
[00:09:00.320 --> 00:09:02.320]  見到人你相信不相信就罷了
[00:09:02.320 --> 00:09:04.320]  這樣怯著相信耶穌
[00:09:04.320 --> 00:09:06.320]  叫人相信耶穌去傳福音
[00:09:06.320 --> 00:09:08.320]  那些人一聽到神的話
[00:09:08.320 --> 00:09:10.320]  就全城的人悔改
[00:09:10.320 --> 00:09:12.320]  你們現在整個耶穌
[00:09:12.320 --> 00:09:14.320]  生動動的在動你們面前
[00:09:14.320 --> 00:09:16.320]  你們都不會悔改
[00:09:16.320 --> 00:09:18.320]  都看不見
[00:09:18.320 --> 00:09:20.320]  所以耶穌後來總結
[00:09:20.320 --> 00:09:22.320]  他說聽了神的導遊遵守的人
[00:09:22.320 --> 00:09:24.320]  就是看得見的人
[00:09:24.320 --> 00:09:26.320]  這些人是有福的
[00:09:26.320 --> 00:09:28.320]  耶穌在說他們來到這個世界的目的
[00:09:28.320 --> 00:09:30.320]  祂希望他們的身份
[00:09:30.320 --> 00:09:32.320]  祂所說的道理
[00:09:32.320 --> 00:09:34.320]  祂是尼塞亞
[00:09:34.320 --> 00:09:36.320]  祂是基督
[00:09:36.320 --> 00:09:38.320]  讓更多人看得見
[00:09:38.320 --> 00:09:40.320]  更多人看見
[00:09:40.320 --> 00:09:42.320]  更多人明白
[00:09:42.320 --> 00:09:44.320]  以致這些人生命被顛覆
[00:09:44.320 --> 00:09:46.320]  生命被改變
[00:09:46.320 --> 00:09:48.320]  但是為什麼那些人看不見呢?
[00:09:48.320 --> 00:09:50.320]  耶穌說因為有屬靈的盲點
[00:09:50.320 --> 00:09:52.320]  什麼是屬靈的盲點呢?
[00:09:52.320 --> 00:09:54.320]  解恩加說
[00:09:54.320 --> 00:09:56.320]  盲點是自己
[00:09:56.320 --> 00:09:58.320]  看不見自己的
[00:09:58.320 --> 00:10:00.320]  弱點
[00:10:00.320 --> 00:10:02.320]  聖靈一定知道
[00:10:02.320 --> 00:10:04.320]  其他人都看得見
[00:10:04.320 --> 00:10:06.320]  不過不敢提醒你
[00:10:06.320 --> 00:10:08.320]  舉個例子
[00:10:08.320 --> 00:10:10.320]  我很久之前和一對夫婦
[00:10:10.320 --> 00:10:12.320]  去禱告
[00:10:12.320 --> 00:10:14.320]  老婆就說老公
[00:10:14.320 --> 00:10:16.320]  他平時沒什麼
[00:10:16.320 --> 00:10:18.320]  一吵架上來
[00:10:18.320 --> 00:10:20.320]  他眼睛就像噴火一樣
[00:10:20.320 --> 00:10:22.320]  不惜一切一定要贏
[00:10:22.320 --> 00:10:24.320]  你猜這個老公
[00:10:24.320 --> 00:10:26.320]  愛不愛自己的老婆呢?
[00:10:26.320 --> 00:10:28.320]  很愛
[00:10:28.320 --> 00:10:30.320]  但是他一種潛意識上
[00:10:30.320 --> 00:10:32.320]  有一種想法是他自己都不察覺
[00:10:32.320 --> 00:10:34.320]  聊著聊著他才留意到
[00:10:34.320 --> 00:10:36.320]  是什麼呢?
[00:10:36.320 --> 00:10:38.320]  原來他有一種潛意識
[00:10:38.320 --> 00:10:40.320]  我覺得不對的
[00:10:40.320 --> 00:10:42.320]  就是不公平就是不公義
[00:10:42.320 --> 00:10:44.320]  如果你和我爭辯
[00:10:44.320 --> 00:10:46.320]  我怎樣也要爭辯贏你
[00:10:46.320 --> 00:10:48.320]  如果我不和你死過
[00:10:48.320 --> 00:10:50.320]  我就覺得自己很沒用
[00:10:50.320 --> 00:10:52.320]  這是宿命的盲點
[00:10:52.320 --> 00:10:54.320]  我記得之前有一個
[00:10:54.320 --> 00:10:56.320]  少年的導師
[00:10:56.320 --> 00:10:58.320]  跟我說
[00:10:58.320 --> 00:11:00.320]  有一個少年人
[00:11:00.320 --> 00:11:02.320]  很久沒回教會了
[00:11:02.320 --> 00:11:04.320]  於是那個少年導師就找他
[00:11:04.320 --> 00:11:06.320]  那個少年說我犯了罪
[00:11:06.320 --> 00:11:08.320]  我不敢回教會
[00:11:08.320 --> 00:11:10.320]  導師說為什麼?
[00:11:10.320 --> 00:11:12.320]  你不相信耶穌會原諒你嗎?
[00:11:12.320 --> 00:11:14.320]  回吧!不可以的!
[00:11:14.320 --> 00:11:16.320]  我覺得上帝很恨我
[00:11:16.320 --> 00:11:18.320]  我要做好一點才回來
[00:11:18.320 --> 00:11:20.320]  他說不對的
[00:11:20.320 --> 00:11:22.320]  耶穌說我是葡萄樹你是枝子
[00:11:22.320 --> 00:11:24.320]  如果離開我
[00:11:24.320 --> 00:11:26.320]  你還不能做什麼
[00:11:26.320 --> 00:11:28.320]  你又不回教會又不找耶穌
[00:11:28.320 --> 00:11:30.320]  你要靠自己?
[00:11:30.320 --> 00:11:32.320]  你是想做好一點嗎?
[00:11:32.320 --> 00:11:34.320]  你是做得不好的
[00:11:34.320 --> 00:11:36.320]  你忘記了耶穌說過
[00:11:36.320 --> 00:11:38.320]  神是不輕易發怒
[00:11:38.320 --> 00:11:40.320]  且有豐盛的慈愛嗎?
[00:11:40.320 --> 00:11:42.320]  你要坦然無懼
[00:11:42.320 --> 00:11:44.320]  來到祂的寶座面前
[00:11:44.320 --> 00:11:46.320]  你忘記了嗎?
[00:11:46.320 --> 00:11:48.320]  為什麼人有屬靈的盲點呢?
[00:11:48.320 --> 00:11:50.320]  有三個原因
[00:11:50.320 --> 00:11:52.320]  第一個
[00:11:52.320 --> 00:11:54.320]  我們大家都知道
[00:11:54.320 --> 00:11:56.320]  人不是神
[00:11:56.320 --> 00:11:58.320]  我們是不完美的
[00:11:58.320 --> 00:12:00.320]  我們是有限制的
[00:12:00.320 --> 00:12:02.320]  我們往往不是完全看到自己的弱點
[00:12:02.320 --> 00:12:04.320]  第二個原因
[00:12:04.320 --> 00:12:06.320]  人有罪
[00:12:06.320 --> 00:12:08.320]  罪是什麼意思?
[00:12:08.320 --> 00:12:10.320]  罪是令人蒙蔽
[00:12:10.320 --> 00:12:12.320]  看不見自己的軟弱
[00:12:12.320 --> 00:12:14.320]  看不見自己的缺點
[00:12:14.320 --> 00:12:16.320]  第三個原因
[00:12:16.320 --> 00:12:18.320]  人有自疑
[00:12:18.320 --> 00:12:20.320]  自疑是什麼意思?
[00:12:20.320 --> 00:12:22.320]  自疑是永遠覺得自己對
[00:12:22.320 --> 00:12:24.320]  別人錯
[00:12:24.320 --> 00:12:26.320]  人的驕傲
[00:12:26.320 --> 00:12:28.320]  現在不知道大家知不知道
[00:12:28.320 --> 00:12:30.320]  坊間常常說反思
[00:12:30.320 --> 00:12:32.320]  但你有沒有留意到
[00:12:32.320 --> 00:12:34.320]  人們通常反思別人
[00:12:34.320 --> 00:12:36.320]  不會反思自己
[00:12:36.320 --> 00:12:38.320]  沒有自我反思
[00:12:38.320 --> 00:12:40.320]  只是反思別人
[00:12:40.320 --> 00:12:42.320]  這就是自疑
[00:12:42.320 --> 00:12:44.320]  為什麼屬靈的盲點
[00:12:44.320 --> 00:12:46.320]  對人的生命不好呢?
[00:12:46.320 --> 00:12:48.320]  因為屬靈的盲點
[00:12:48.320 --> 00:12:52.320]  是屬靈生命成長的樽頸位
[00:12:52.320 --> 00:12:54.320]  什麼叫樽頸位呢?
[00:12:54.320 --> 00:12:56.320]  有些弟兄姊妹開車就知道
[00:12:56.320 --> 00:12:58.320]  本來三線行車很暢順
[00:12:58.320 --> 00:13:00.320]  但開著開著整路
[00:13:00.320 --> 00:13:02.320]  封了一條路,然後封了兩條路
[00:13:02.320 --> 00:13:04.320]  本來很暢順的
[00:13:04.320 --> 00:13:06.320]  慢慢就會慢車
[00:13:06.320 --> 00:13:08.320]  甚至停,要等人的車慢慢過
[00:13:08.320 --> 00:13:10.320]  又或者
[00:13:10.320 --> 00:13:12.320]  可能有些水管
[00:13:12.320 --> 00:13:14.320]  本來的流水很暢順
[00:13:14.320 --> 00:13:16.320]  日積月累
[00:13:16.320 --> 00:13:18.320]  可能有些污糟的東西塞了
[00:13:18.320 --> 00:13:20.320]  慢慢就會流動很慢
[00:13:20.320 --> 00:13:22.320]  甚至塞了
[00:13:22.320 --> 00:13:24.320]  屬靈生命成長也是一樣
[00:13:24.320 --> 00:13:26.320]  本來成長得很好
[00:13:26.320 --> 00:13:28.320]  本來你讀聖經
[00:13:28.320 --> 00:13:30.320]  你靈修、默想、敬拜
[00:13:30.320 --> 00:13:32.320]  本來你跟神的溝通很好
[00:13:32.320 --> 00:13:34.320]  但去到一個階段的時候
[00:13:34.320 --> 00:13:36.320]  突然間有個樽頸位
[00:13:36.320 --> 00:13:38.320]  於是你的屬靈生命的成長
[00:13:38.320 --> 00:13:40.320]  未有突破之前
[00:13:40.320 --> 00:13:42.320]  就慢下來
[00:13:42.320 --> 00:13:44.320]  停下來
[00:13:44.320 --> 00:13:46.320]  我們都知道
[00:13:46.320 --> 00:13:48.320]  人學如燕水行舟不進測水
[00:13:48.320 --> 00:13:50.320]  如果你的屬靈生命成長慢了
[00:13:50.320 --> 00:13:52.320]  停下來
[00:13:52.320 --> 00:13:54.320]  你就倒轉會倒退
[00:13:54.320 --> 00:13:56.320]  所以我們一定要勝過
[00:13:56.320 --> 00:13:58.320]  這個屬靈盲點的樽頸位
[00:13:58.320 --> 00:14:00.320]  我們怎樣勝過呢?
[00:14:00.320 --> 00:14:02.320]  我們一起繼續看今天所講的聖經
[00:14:02.320 --> 00:14:04.320]  路加福音十一章
[00:14:04.320 --> 00:14:06.320]  三十五至三十六節
[00:14:06.320 --> 00:14:08.320]  我們一起讀
[00:14:08.320 --> 00:14:10.320]  所以你要醒察
[00:14:10.320 --> 00:14:12.320]  恐怕你裡頭的光
[00:14:12.320 --> 00:14:14.320]  或者黑暗了
[00:14:14.320 --> 00:14:16.320]  若是你全身光明
[00:14:16.320 --> 00:14:18.320]  毫無黑暗
[00:14:18.320 --> 00:14:20.320]  就必全然光明
[00:14:20.320 --> 00:14:22.320]  如同燈的明光
[00:14:22.320 --> 00:14:24.320]  照亮你
[00:14:24.320 --> 00:14:26.320]  醒察
[00:14:26.320 --> 00:14:28.320]  醒察這個字原文是留心
[00:14:28.320 --> 00:14:30.320]  那個文法是
[00:14:30.320 --> 00:14:32.320]  現在進行式
[00:14:32.320 --> 00:14:34.320]  我們要整天
[00:14:34.320 --> 00:14:36.320]  不斷繼續去留心
[00:14:36.320 --> 00:14:38.320]  留心什麼?
[00:14:38.320 --> 00:14:40.320]  不是留心別人,是留心自己
[00:14:40.320 --> 00:14:42.320]  醒察這個字
[00:14:42.320 --> 00:14:44.320]  做一次默想思考的時候
[00:14:44.320 --> 00:14:46.320]  醒察有兩個元素
[00:14:46.320 --> 00:14:48.320]  第一個元素
[00:14:48.320 --> 00:14:50.320]  是我們要靠著聖靈去光照
[00:14:50.320 --> 00:14:52.320]  提醒我們
[00:14:52.320 --> 00:14:54.320]  我們一起看
[00:14:54.320 --> 00:14:56.320]  約翰福音十六章八節
[00:14:56.320 --> 00:14:58.320]  一二三
[00:14:58.320 --> 00:15:00.320]  他既來了
[00:15:00.320 --> 00:15:02.320]  就要叫世人為罪
[00:15:02.320 --> 00:15:04.320]  為審判
[00:15:04.320 --> 00:15:06.320]  自己責備自己
[00:15:06.320 --> 00:15:08.320]  很明顯這個他字
[00:15:08.320 --> 00:15:10.320]  就是在說聖靈
[00:15:10.320 --> 00:15:12.320]  醒察
[00:15:12.320 --> 00:15:14.320]  是醒察自己裡面
[00:15:14.320 --> 00:15:16.320]  其他人看不到的生命
[00:15:16.320 --> 00:15:18.320]  我不知道大家知不知道
[00:15:18.320 --> 00:15:20.320]  可能我們大家都明白
[00:15:20.320 --> 00:15:22.320]  人有一種傾向
[00:15:22.320 --> 00:15:24.320]  就是將一些好的東西
[00:15:24.320 --> 00:15:26.320]  給別人看
[00:15:26.320 --> 00:15:28.320]  那些不想別人知道的東西
[00:15:28.320 --> 00:15:30.320]  就收起來
[00:15:30.320 --> 00:15:32.320]  就像冰山一樣
[00:15:32.320 --> 00:15:34.320]  冰山
[00:15:34.320 --> 00:15:36.320]  很有趣,冰山是半浮沉在水裡
[00:15:36.320 --> 00:15:38.320]  但是大家看到的冰山
