
[00:00:00.000 --> 00:00:02.100]  由我們一起的禱告
[00:06:59.420 --> 00:07:02.420]  你們要追求與眾人和睦
[00:07:02.420 --> 00:07:04.420]  並要追求聖潔
[00:07:04.420 --> 00:07:08.420]  非聖潔沒有人能見主
[00:07:08.420 --> 00:07:10.420]  如果沒有聖潔
[00:07:10.420 --> 00:07:13.420]  我們就不會有神的同在
[00:07:13.420 --> 00:07:16.420]  甚至我們會失去神的同在
[00:07:16.420 --> 00:07:19.420]  沒有神同在的人生
[00:07:19.420 --> 00:07:22.420]  是一個可悲的人生
[00:07:22.420 --> 00:07:24.420]  在舊約 素羅王
[00:07:24.420 --> 00:07:26.420]  是一個這樣的例子
[00:07:26.420 --> 00:07:28.420]  他本來被神揀選成為
[00:07:28.420 --> 00:07:30.420]  第一個以色列的王
[00:07:30.420 --> 00:07:32.420]  但是他心裏面
[00:07:32.420 --> 00:07:33.420]  因為有嫉妒
[00:07:33.420 --> 00:07:35.420]  因為有不順從
[00:07:35.420 --> 00:07:37.420]  不順服的緣故
[00:07:37.420 --> 00:07:39.420]  所以神廢掉他
[00:07:39.420 --> 00:07:42.420]  再次揀選大衛
[00:07:42.420 --> 00:07:44.420]  素羅
[00:07:44.420 --> 00:07:45.420]  他的生命
[00:07:45.420 --> 00:07:48.420]  就是失去神同在的生命
[00:07:48.420 --> 00:07:50.420]  甚至有惡魔
[00:07:50.420 --> 00:07:52.420]  在他的生命裏面
[00:07:52.420 --> 00:07:54.420]  纏累他
[00:07:54.420 --> 00:07:56.420]  失去神的同在
[00:07:56.420 --> 00:07:59.420]  是因為我們沒有聖潔的生命
[00:07:59.420 --> 00:08:04.420]  聖潔是信徒生活和侍奉的基石
[00:08:04.420 --> 00:08:08.420]  聖聖就是聖潔裏面一個過程
[00:08:08.420 --> 00:08:10.420]  由重生開始
[00:08:10.420 --> 00:08:12.420]  貫穿我們的一生
[00:08:12.420 --> 00:08:14.420]  如果我們不追求聖潔
[00:08:14.420 --> 00:08:17.420]  我們不但無法歸榮耀給神
[00:08:17.420 --> 00:08:22.420]  我們屬靈的生命都會變得枯竭
[00:08:22.420 --> 00:08:26.420]  我們怎樣去追求聖潔呢?
[00:08:26.420 --> 00:08:28.420]  我相信第一件事
[00:08:28.420 --> 00:08:31.420]  就是我們要有一個醒覺
[00:08:31.420 --> 00:08:32.420]  覺醒
[00:08:32.420 --> 00:08:35.420]  我們要知道自己的生活行為
[00:08:35.420 --> 00:08:38.420]  現在在什麼的地步上
[00:08:38.420 --> 00:08:41.420]  究竟我現在的所作所為
[00:08:41.420 --> 00:08:44.420]  是不是神所喜悅的呢?
[00:08:44.420 --> 00:08:48.420]  是不是神祝賜福的呢?
[00:08:48.420 --> 00:08:54.420]  在我侍奉的生命裏面
[00:08:54.420 --> 00:08:57.420]  我最近有一個醒覺
[00:08:57.420 --> 00:09:00.420]  我醒覺到自己的生命
[00:09:00.420 --> 00:09:03.420]  是一個忙忙碌碌的生命
[00:09:03.420 --> 00:09:05.420]  可以這樣說
[00:09:05.420 --> 00:09:08.420]  在我做事、做人來說
[00:09:08.420 --> 00:09:11.420]  都是非常task orientated
[00:09:11.420 --> 00:09:14.420]  就是說完成了一個任務
[00:09:14.420 --> 00:09:16.420]  就去做第二個任務
[00:09:16.420 --> 00:09:17.420]  完成了這個任務
[00:09:17.420 --> 00:09:19.420]  又去做第三個任務
[00:09:19.420 --> 00:09:23.420]  不斷不斷地去完成任務
[00:09:23.420 --> 00:09:26.420]  甚至連吃飯
[00:09:26.420 --> 00:09:30.420]  我都好像是一個完成任務的人
[00:09:30.420 --> 00:09:32.420]  有些人常常笑我
[00:09:32.420 --> 00:09:35.420]  牧師,為什麼你十分鐘就吃完飯呢?
[00:09:35.420 --> 00:09:38.420]  你這麼快呢?
[00:09:38.420 --> 00:09:42.420]  我不知道大家要用多少時間吃飯
[00:09:42.420 --> 00:09:44.420]  如果你用十分鐘吃飯
[00:09:44.420 --> 00:09:47.420]  對你來說是不是很急忙呢?
[00:09:47.420 --> 00:09:50.420]  是不是連吞都沒吞下
[00:09:50.420 --> 00:09:52.420]  你就已經吃完那餐飯
[00:09:52.420 --> 00:09:55.420]  好像狼吞虎嚥呢?
[00:09:55.420 --> 00:09:57.420]  原來我一直都是這樣的
[00:09:57.420 --> 00:09:59.420]  我吃飯就是這麼快
[00:09:59.420 --> 00:10:00.420]  我常常想
[00:10:00.420 --> 00:10:04.420]  為什麼要放一個小時去吃飯呢?
[00:10:04.420 --> 00:10:06.420]  其實十分鐘就吃完了
[00:10:06.420 --> 00:10:08.420]  為什麼要一個小時呢?
[00:10:08.420 --> 00:10:11.420]  剩下的時間我可以做其他事
[00:10:11.420 --> 00:10:13.420]  不要浪費那些時間
[00:10:13.420 --> 00:10:17.420]  因為我們要愛惜光陰
[00:10:17.420 --> 00:10:19.420]  但是我就醒覺到
[00:10:19.420 --> 00:10:24.420]  原來我真的吃而不知其味
[00:10:24.420 --> 00:10:25.420]  吃了
[00:10:25.420 --> 00:10:26.420]  吃了下肚
[00:10:26.420 --> 00:10:28.420]  但是只是飽
[00:10:28.420 --> 00:10:29.420]  飽了之後呢
[00:10:29.420 --> 00:10:32.420]  沒有任何的特別
[00:10:32.420 --> 00:10:37.420]  甚至有時候在家和太太去吃飯的時候
[00:10:37.420 --> 00:10:41.420]  無論吃什麼特色的餐廳都好
[00:10:41.420 --> 00:10:43.420]  我都是吃完就走了
[00:10:43.420 --> 00:10:45.420]  吃完就夢了
[00:10:45.420 --> 00:10:48.420]  很少藉著這個機會
[00:10:48.420 --> 00:10:50.420]  好好地在餐桌上
[00:10:50.420 --> 00:10:53.420]  和自己的家人聊聊天
[00:10:53.420 --> 00:10:55.420]  這個醒覺
[00:10:55.420 --> 00:10:59.420]  我相信就是我要去改變的第一步
[00:10:59.420 --> 00:11:02.420]  雖然我只是醒覺
[00:11:02.420 --> 00:11:05.420]  但是我未必能夠一下子
[00:11:05.420 --> 00:11:10.420]  完全能夠改變這種生活形態
[00:11:10.420 --> 00:11:12.420]  所以第二方面
[00:11:12.420 --> 00:11:14.420]  當我們醒覺之後
[00:11:14.420 --> 00:11:16.420]  我們就要去等候
[00:11:16.420 --> 00:11:19.420]  我們要等候神的時間
[00:11:19.420 --> 00:11:22.420]  神去改變
[00:11:22.420 --> 00:11:27.420]  我不知道大家的生命有沒有試過等候
[00:11:27.420 --> 00:11:32.420]  等候有時候真的是一件很不容易的事情
[00:11:32.420 --> 00:11:35.420]  等久一點我們都不耐煩
[00:11:35.420 --> 00:11:39.420]  等久一點我們的生命都覺得很浪費
[00:11:39.420 --> 00:11:41.420]  但是有一些事情
[00:11:41.420 --> 00:11:45.420]  不到你不去等的
[00:11:45.420 --> 00:11:47.420]  可能在我們的禱告裡面
[00:11:47.420 --> 00:11:50.420]  禱告了一次兩次
[00:11:50.420 --> 00:11:55.420]  一年兩年五年十年二十年
[00:11:55.420 --> 00:11:58.420]  可能我們都未蒙誰聽
[00:11:58.420 --> 00:12:01.420]  可能我們仍然心裡面都有一些事情
[00:12:01.420 --> 00:12:04.420]  好像神都未答允
[00:12:04.420 --> 00:12:09.420]  所以我們需要在神的時間裡面等候
[00:12:09.420 --> 00:12:12.420]  我們成為聖潔
[00:12:12.420 --> 00:12:15.420]  被神分別出來
[00:12:15.420 --> 00:12:18.420]  我們都需要有一個神聖的過程
[00:12:18.420 --> 00:12:21.420]  不能夠一躍而就
[00:12:21.420 --> 00:12:24.420]  但是當聖靈在我們心中
[00:12:24.420 --> 00:12:27.420]  我們去醒覺自己的問題的時候
[00:12:27.420 --> 00:12:30.420]  我們就能夠在神的面前有一個目標
[00:12:30.420 --> 00:12:32.420]  我們向神求
[00:12:32.420 --> 00:12:35.420]  求神去幫助我們
[00:12:35.420 --> 00:12:40.420]  很多時候我們都會存著一個任務式的想法
[00:12:40.420 --> 00:12:42.420]  如果神馬上改變我
[00:12:42.420 --> 00:12:45.420]  馬上就成為聖潔的時候
[00:12:45.420 --> 00:12:47.420]  那是何等的好呢
[00:12:47.420 --> 00:12:49.420]  其實有時候你想
[00:12:49.420 --> 00:12:51.420]  有時候都不需要成聖
[00:12:51.420 --> 00:12:54.420]  如果我一信主之後
[00:12:54.420 --> 00:12:56.420]  主馬上接我回去上天堂的時候
[00:12:56.420 --> 00:12:59.420]  大家知道在天堂裡面有沒有不完全的人呢
[00:12:59.420 --> 00:13:00.420]  當然沒有
[00:13:00.420 --> 00:13:02.420]  天堂裡面個個都是完全的
[00:13:02.420 --> 00:13:06.420]  因為神已經讓我們的生命被煉成
[00:13:06.420 --> 00:13:08.420]  但是事實上
[00:13:08.420 --> 00:13:10.420]  神沒有這樣做
[00:13:10.420 --> 00:13:14.420]  祂沒有在我們一信主之後就接我們回去
[00:13:14.420 --> 00:13:16.420]  祂要我們在這個地上
[00:13:16.420 --> 00:13:18.420]  有一個等候
[00:13:18.420 --> 00:13:21.420]  有一個成聖的過程
[00:13:21.420 --> 00:13:24.420]  所以今天很想和大家
[00:13:24.420 --> 00:13:26.420]  去從幾方面
[00:13:26.420 --> 00:13:28.420]  很簡單的從幾方面
[00:13:28.420 --> 00:13:34.420]  去思想我們怎樣去過一個分別為聖的生活
[00:13:34.420 --> 00:13:36.420]  分別為聖的生活
[00:13:36.420 --> 00:13:41.420]  第一方面就表現在我們的婚姻生活上
[00:13:41.420 --> 00:13:44.420]  為什麼先說婚姻呢
[00:13:44.420 --> 00:13:46.420]  因為你可以這樣說
[00:13:46.420 --> 00:13:48.420]  在創世紀裡面
[00:13:48.420 --> 00:13:51.420]  神創造亞當之後
[00:13:51.420 --> 00:13:55.420]  第一件事就是創造霞娃
[00:13:55.420 --> 00:13:59.420]  所以先有婚姻
[00:13:59.420 --> 00:14:01.420]  先有家庭
[00:14:01.420 --> 00:14:03.420]  所以我們說
[00:14:03.420 --> 00:14:06.420]  先是婚姻後是家庭
[00:14:06.420 --> 00:14:08.420]  有兩段經文
[00:14:08.420 --> 00:14:10.420]  可能對我和對大家來說
[00:14:10.420 --> 00:14:13.420]  都是一個很重要的經文
[00:14:13.420 --> 00:14:16.420]  常常提醒我們要警醒
[00:14:16.420 --> 00:14:18.420]  第一段經文就是
[00:14:18.420 --> 00:14:22.420]  帖撒羅尼加前書四章三到五節
[00:14:22.420 --> 00:14:24.420]  不如我們慢慢一起讀
[00:14:24.420 --> 00:14:29.420]  神的旨意就是要你們成為聖潔
[00:14:29.420 --> 00:14:31.420]  遠避淫行
[00:14:31.420 --> 00:14:35.420]  要你們各人知道怎樣用聖潔
[00:14:35.420 --> 00:14:38.420]  尊貴控制自己的身體
[00:14:38.420 --> 00:14:41.420]  不放縱私欲的邪情
[00:14:41.420 --> 00:14:46.420]  像不認識神的外邦人
[00:14:46.420 --> 00:14:49.420]  第三節很清楚告訴我們
[00:14:49.420 --> 00:14:54.420]  要成為聖潔是一個神的旨意
[00:14:54.420 --> 00:14:56.420]  我們很多時候說
[00:14:56.420 --> 00:14:58.420]  我們都不知道神的旨意是什麼
[00:14:58.420 --> 00:15:01.420]  但是這段經文很清楚告訴我們
[00:15:01.420 --> 00:15:05.420]  神的旨意就是要我們在婚姻的生活裡
[00:15:05.420 --> 00:15:08.420]  成為聖潔
[00:15:08.420 --> 00:15:10.420]  在婚姻的生活裡
[00:15:10.420 --> 00:15:13.420]  可能我們都有很多的挑戰
[00:15:13.420 --> 00:15:15.420]  我們的相處
[00:15:15.420 --> 00:15:17.420]  我們的關係建立
[00:15:17.420 --> 00:15:21.420]  都不是一時三刻可以盡心的
[00:15:21.420 --> 00:15:23.420]  再加上在這個時代
[00:15:23.420 --> 00:15:26.420]  人的接觸面
[00:15:26.420 --> 00:15:28.420]  除了自己的配偶之外
[00:15:28.420 --> 00:15:30.420]  都會接觸很多其他的人
[00:15:30.420 --> 00:15:35.420]  在工作上會接觸很多其他的異性
[00:15:35.420 --> 00:15:37.420]  又可能在我們今天這個社會裡
[00:15:37.420 --> 00:15:39.420]  那個風氣告訴我們
[00:15:39.420 --> 00:15:43.420]  其實我們不一定在婚姻裡
[00:15:43.420 --> 00:15:46.420]  才得到聖的滿足
[00:15:46.420 --> 00:15:48.420]  我們可以在其他地方
[00:15:48.420 --> 00:15:50.420]  或者我們在其他人的身上
[00:15:50.420 --> 00:15:52.420]  除了我們配偶之外
[00:15:52.420 --> 00:15:56.420]  都可以得到這種聖的歡愉
[00:15:56.420 --> 00:15:58.420]  但是我們知道
[00:15:58.420 --> 00:16:02.420]  這個絕對不是合神心意的一件事
[00:16:02.420 --> 00:16:04.420]  神要我們兩人的結合
[00:16:04.420 --> 00:16:06.420]  在這個婚盟當中
[00:16:06.420 --> 00:16:09.420]  是彼此的承諾
[00:16:09.420 --> 00:16:13.420]  我們忠於對方一生一世
[00:16:13.420 --> 00:16:18.420]  什麼能夠將這個婚約去拆散呢
[00:16:18.420 --> 00:16:21.420]  就是唯有生離死別
[00:16:21.420 --> 00:16:26.420]  才能夠將這個婚約去解除
[00:16:26.420 --> 00:16:31.420]  今天我們要再說在婚姻中的聖結的時候
[00:16:31.420 --> 00:16:35.420]  我們一定要回到神的說話上
[00:16:35.420 --> 00:16:38.420]  不是我們自己的感覺
[00:16:38.420 --> 00:16:41.420]  不是我們自己的一個道理
[00:16:41.420 --> 00:16:45.420]  如果我們不在神的說話裡站穩的時候
[00:16:45.420 --> 00:16:49.420]  我們有很多的藉口可以告訴別人
[00:16:49.420 --> 00:16:52.420]  這個是我的選擇
[00:16:52.420 --> 00:16:54.420]  這個是我的感動
[00:16:54.420 --> 00:17:00.420]  我覺得這個是神給我的一個特別的旨意
[00:17:00.420 --> 00:17:07.420]  就是要和一個配偶以外的人去建立一個聯合二人
[00:17:07.420 --> 00:17:09.420]  成為一體
[00:17:09.420 --> 00:17:11.420]  弟兄姊妹
[00:17:11.420 --> 00:17:13.420]  我們再看一段聖經
[00:17:13.420 --> 00:17:17.420]  希伯來書十三章第四節
[00:17:17.420 --> 00:17:18.420]  我們一起讀
[00:17:18.420 --> 00:17:21.420]  婚姻人人都當尊重
[00:17:21.420 --> 00:17:24.420]  共眠的床也不可污穢
[00:17:24.420 --> 00:17:27.420]  因為淫亂和通姦的人
[00:17:27.420 --> 00:17:30.420]  神必審判
[00:17:30.420 --> 00:17:34.420]  當我們看到這段說話的時候
[00:17:34.420 --> 00:17:37.420]  心裡面要有一個警醒
[00:17:37.420 --> 00:17:40.420]  還有一個警戒的心
[00:17:40.420 --> 00:17:43.420]  因為淫亂和通姦的人
[00:17:43.420 --> 00:17:46.420]  神必審判
[00:17:46.420 --> 00:17:49.420]  今天我們將淫亂和通姦
[00:17:49.420 --> 00:17:53.420]  去視為一個很平常的一件事
[00:17:53.420 --> 00:17:58.420]  是很視為一種無傷大雅的事情
[00:17:58.420 --> 00:18:03.420]  只要兩個成年人同意做這件事情的時候
[00:18:03.420 --> 00:18:07.420]  第三者是不能夠介入的
[00:18:07.420 --> 00:18:09.420]  所以我們有一夜情
[00:18:09.420 --> 00:18:12.420]  所以我們有婚外情
[00:18:12.420 --> 00:18:14.420]  是不是說得很好聽
[00:18:14.420 --> 00:18:16.420]  今天我們在這個罪惡裡面
[00:18:16.420 --> 00:18:18.420]  我們包裝得很漂亮
[00:18:18.420 --> 00:18:22.420]  一夜情婚外情是不傷大雅的
[00:18:22.420 --> 00:18:25.420]  只要我們兩人情投意合
[00:18:25.420 --> 00:18:28.420]  只要我們兩個人願意去做的時候
[00:18:28.420 --> 00:18:32.420]  第三者是無緣參與
[00:18:32.420 --> 00:18:35.420]  但是你知不知道
[00:18:35.420 --> 00:18:38.420]  所有的罪都在身子以外
[00:18:38.420 --> 00:18:41.420]  唯有這個性嫉
[00:18:41.420 --> 00:18:44.420]  唯有這個淫邪的罪
[00:18:44.420 --> 00:18:47.420]  是二人成為一體的
[00:18:47.420 --> 00:18:50.420]  所以這個是神所憎惡的
[00:18:50.420 --> 00:18:53.420]  你不要以為在保羅的時代
[00:18:53.420 --> 00:18:55.420]  就沒有這個問題
[00:18:55.420 --> 00:18:57.420]  原來希臘羅馬的世界
[00:18:57.420 --> 00:18:59.420]  在淫亂的事情裡面
[00:18:59.420 --> 00:19:03.420]  都比起今天不遑多讓
[00:19:03.420 --> 00:19:05.420]  所以保羅曾經說
[00:19:05.420 --> 00:19:08.420]  那些行淫亂的親男色的
[00:19:08.420 --> 00:19:13.420]  他們不能夠進入神的國
[00:19:13.420 --> 00:19:14.420]  弟兄姊妹
[00:19:14.420 --> 00:19:17.420]  我們今天要在婚姻生活裡面
[00:19:17.420 --> 00:19:21.420]  重拾這個性嫉
[00:19:21.420 --> 00:19:24.420]  可能消極來說
[00:19:24.420 --> 00:19:28.420]  我們就要去逃避那些誘惑
[00:19:28.420 --> 00:19:32.420]  好像在提摩太后書裡面
[00:19:32.420 --> 00:19:34.420]  聖經這樣說
[00:19:34.420 --> 00:19:38.420]  人若自見脫離卑賤的事
[00:19:38.420 --> 00:19:41.420]  就必作貴重的器皿
[00:19:41.420 --> 00:19:43.420]  成為性嫉
[00:19:43.420 --> 00:19:48.420]  合乎主用預備行各樣的善事
[00:19:48.420 --> 00:19:49.420]  消極來說
[00:19:49.420 --> 00:19:53.420]  你要逃避少年的私慾
[00:19:53.420 --> 00:19:54.420]  積極來說
[00:19:54.420 --> 00:19:57.420]  你要同那清心禱告主的人
[00:19:57.420 --> 00:19:59.420]  追求公義
[00:19:59.420 --> 00:20:00.420]  信德
[00:20:00.420 --> 00:20:01.420]  仁愛
[00:20:01.420 --> 00:20:03.420]  和平
[00:20:03.420 --> 00:20:04.420]  弟兄姊妹
[00:20:04.420 --> 00:20:07.420]  人若自見
[00:20:07.420 --> 00:20:09.420]  逃避少年的私慾
[00:20:09.420 --> 00:20:11.420]  我相信大家很熟悉的
[00:20:11.420 --> 00:20:13.420]  就是若瑟的事
[00:20:13.420 --> 00:20:16.420]  若瑟為了逃避他的主母
[00:20:16.420 --> 00:20:19.420]  很多次他的主母在家裡誘惑他
[00:20:19.420 --> 00:20:22.420]  說你來與我同枕
[00:20:22.420 --> 00:20:24.420]  很多次很多次
[00:20:24.420 --> 00:20:26.420]  若瑟都拒絕他的要求
[00:20:26.420 --> 00:20:27.420]  直到有一次
[00:20:27.420 --> 00:20:30.420]  在眾人都不在的時候
[00:20:30.420 --> 00:20:33.420]  這個女人繼續的纏和他
[00:20:33.420 --> 00:20:37.420]  要與他共枕
[00:20:37.420 --> 00:20:41.420]  若瑟就說了一句話
