
[00:00:00.000 --> 00:00:02.800]  很快我們今天來到第六講
[00:02:17.900 --> 00:02:19.800]  記錄在天上歡喜
[00:02:19.800 --> 00:02:21.900]  第二十一節請讀
[00:02:21.900 --> 00:02:23.700]  正當那時
[00:02:23.700 --> 00:02:26.500]  耶穌被聖靈感動
[00:02:26.500 --> 00:02:28.700]  就歡樂說
[00:02:28.700 --> 00:02:31.200]  父啊天地的主
[00:02:31.200 --> 00:02:32.700]  我感謝祢
[00:02:32.700 --> 00:02:35.400]  因為祢將這些事
[00:02:35.400 --> 00:02:37.400]  向聰明通達
[00:02:37.400 --> 00:02:39.500]  人就藏起來
[00:02:39.500 --> 00:02:42.600]  向英孩就顯出來
[00:02:42.600 --> 00:02:44.200]  父啊是的
[00:02:44.200 --> 00:02:46.300]  因為祢的美意
[00:02:46.300 --> 00:02:49.500]  本是如此
[00:02:49.500 --> 00:02:52.400]  耶穌當時就很喜樂
[00:02:52.400 --> 00:02:54.100]  這個喜樂是從哪裡來的呢?
[00:02:54.100 --> 00:02:57.000]  從聖靈感動而來
[00:02:57.000 --> 00:02:58.600]  當時聖靈感動祂
[00:02:58.600 --> 00:03:01.600]  祂就讚美上帝
[00:03:01.600 --> 00:03:03.600]  而且說明一樣事實
[00:03:03.600 --> 00:03:07.800]  就是原諒我們一個好像英孩單純的心
[00:03:07.800 --> 00:03:10.400]  神就向我們啟示
[00:03:10.400 --> 00:03:12.100]  反而有些驕傲的
[00:03:12.100 --> 00:03:13.700]  自以為聰明的人
[00:03:13.700 --> 00:03:15.600]  神就隱藏
[00:03:15.600 --> 00:03:18.200]  叫他們無法明白
[00:03:18.200 --> 00:03:20.200]  無法得著神的恩典
[00:03:20.200 --> 00:03:24.100]  因為這個正是父的美好的旨意
[00:03:24.100 --> 00:03:26.200]  所以不是因為祂自己的力量
[00:03:26.200 --> 00:03:29.500]  是因為單純信靠主而來
[00:03:29.500 --> 00:03:32.100]  這個是耶穌所經歷的
[00:03:32.100 --> 00:03:33.600]  聖靈的感動
[00:03:33.600 --> 00:03:35.300]  所得的喜樂
[00:03:35.300 --> 00:03:36.100]  所以第一方面
[00:03:36.100 --> 00:03:39.000]  我們在這段經文裏面
[00:03:39.000 --> 00:03:41.400]  我們可以看到有一個很清楚的真理
[00:03:41.400 --> 00:03:44.300]  甚麼是基督徒喜樂的原因呢?
[00:03:44.300 --> 00:03:47.000]  大家都應該很同意
[00:03:47.000 --> 00:03:49.700]  和這段經文很清楚地表達出來
[00:03:49.700 --> 00:03:52.900]  是因為我們的名被記在天上
[00:03:52.900 --> 00:03:54.800]  而歡喜快樂
[00:03:54.800 --> 00:03:57.800]  我們的名被記在天上
[00:03:57.800 --> 00:03:59.700]  而歡喜快樂
[00:03:59.700 --> 00:04:01.500]  在這裏面有
[00:04:01.500 --> 00:04:02.800]  起碼有兩件事
[00:04:02.800 --> 00:04:04.100]  耶穌提醒我們的
[00:04:04.100 --> 00:04:07.100]  這個快樂的原因和真理
[00:04:07.100 --> 00:04:07.900]  第一
[00:04:07.900 --> 00:04:12.100]  不要因為地上的一切的成就
[00:04:12.100 --> 00:04:14.300]  就沾沾自喜
[00:04:14.300 --> 00:04:17.100]  這種快樂不是長久的
[00:04:17.100 --> 00:04:19.700]  也不是真的屬乎神的
[00:04:19.700 --> 00:04:21.600]  地上的一切成就
[00:04:21.600 --> 00:04:22.700]  是好的
[00:04:22.700 --> 00:04:24.300]  但是要記得
[00:04:24.300 --> 00:04:25.800]  原來都不是因為我們
[00:04:25.800 --> 00:04:27.700]  是因為上帝的恩典
[00:04:27.700 --> 00:04:28.900]  當時門徒
[00:04:28.900 --> 00:04:31.500]  他們全都醫病趕鬼
[00:04:31.500 --> 00:04:33.300]  成功不成功?
[00:04:33.300 --> 00:04:33.800]  成功
[00:04:33.800 --> 00:04:35.000]  很成功
[00:04:35.000 --> 00:04:37.200]  所以當時他們所做的非常順利
[00:04:37.200 --> 00:04:38.700]  很成功
[00:04:38.700 --> 00:04:40.200]  特別的就是看到
[00:04:40.200 --> 00:04:44.000]  他們是奉主的名做的
[00:04:44.000 --> 00:04:45.400]  奉主的名趕鬼
[00:04:45.400 --> 00:04:47.100]  結果鬼也服了他們
[00:04:47.100 --> 00:04:47.800]  為什麼?
[00:04:47.800 --> 00:04:48.400]  當然了
[00:04:48.400 --> 00:04:51.300]  耶穌基督的名是天上地下
[00:04:51.300 --> 00:04:53.200]  再沒有次下別的
[00:04:53.200 --> 00:04:54.000]  更高的
[00:04:54.000 --> 00:04:55.600]  耶穌已經得勝死亡
[00:04:55.600 --> 00:04:56.500]  復活
[00:04:56.500 --> 00:04:58.600]  魔鬼已經再沒有地位
[00:04:58.600 --> 00:04:59.900]  宣揚主的名
[00:04:59.900 --> 00:05:00.900]  奉主的名
[00:05:00.900 --> 00:05:03.300]  當然滿有能力
[00:05:03.300 --> 00:05:04.500]  鬼也服了他們
[00:05:04.500 --> 00:05:06.900]  所以他們就開始很開心
[00:05:06.900 --> 00:05:08.300]  歡歡喜喜
[00:05:08.300 --> 00:05:10.800]  因為鬼也服了他們
[00:05:10.800 --> 00:05:16.000]  這種是有一點沾沾自喜的
[00:05:16.000 --> 00:05:17.100]  有成功
[00:05:17.100 --> 00:05:18.000]  快不快樂?
[00:05:18.000 --> 00:05:18.700]  快樂
[00:05:18.700 --> 00:05:19.400]  快樂
[00:05:19.400 --> 00:05:20.900]  應該快樂
[00:05:20.900 --> 00:05:21.800]  但是
[00:05:21.800 --> 00:05:23.600]  當想深一層
[00:05:23.600 --> 00:05:24.500]  其實
[00:05:24.500 --> 00:05:26.700]  原來那個成功不是真的
[00:05:26.700 --> 00:05:28.100]  從我們自己而來的
[00:05:28.100 --> 00:05:31.800]  是上帝的恩典幫助我們
[00:05:31.800 --> 00:05:33.400]  如果我們今天出去
[00:05:33.400 --> 00:05:35.000]  有
[00:05:35.000 --> 00:05:36.900]  好像這些門徒一樣
[00:05:36.900 --> 00:05:41.400]  真的成為大名鼎鼎的神醫報道家
[00:05:41.400 --> 00:05:43.600]  人一看見
[00:05:43.600 --> 00:05:44.900]  他吩咐鬼
[00:05:44.900 --> 00:05:45.700]  鬼就出去了
[00:05:45.700 --> 00:05:47.500]  很有能力
[00:05:47.500 --> 00:05:49.000]  真的厲害
[00:05:49.000 --> 00:05:50.400]  如果我們出去
[00:05:50.400 --> 00:05:52.700]  我們為病人祈禱
[00:05:52.700 --> 00:05:54.000]  一祈禱
[00:05:54.000 --> 00:05:57.100]  絕症馬上康復
[00:05:57.100 --> 00:05:59.300]  那麼
[00:05:59.300 --> 00:06:01.900]  我們看見有些心靈有困擾的
[00:06:01.900 --> 00:06:02.900]  跟他談一談
[00:06:02.900 --> 00:06:03.900]  談一談吧
[00:06:03.900 --> 00:06:05.100]  談一談為他祈禱
[00:06:05.100 --> 00:06:07.500]  一個小時之後馬上
[00:06:07.500 --> 00:06:08.700]  整個人都不同了
[00:06:08.700 --> 00:06:10.800]  完全得著釋放
[00:06:10.800 --> 00:06:11.700]  得著醫治
[00:06:11.700 --> 00:06:13.400]  厲害
[00:06:13.400 --> 00:06:15.900]  如果我們傳福音
[00:06:15.900 --> 00:06:16.700]  傳一個
[00:06:16.700 --> 00:06:17.500]  信不信?
[00:06:17.500 --> 00:06:18.300]  信
[00:06:18.300 --> 00:06:19.500]  傳兩個
[00:06:19.500 --> 00:06:20.000]  又信
[00:06:20.000 --> 00:06:20.900]  傳三個
[00:06:20.900 --> 00:06:21.400]  又信
[00:06:21.400 --> 00:06:22.600]  傳十個
[00:06:22.600 --> 00:06:23.900]  全部信
[00:06:23.900 --> 00:06:24.800]  十個
[00:06:24.800 --> 00:06:26.100]  傳福音十個都信了
[00:06:26.100 --> 00:06:27.200]  厲不厲害?
[00:06:27.200 --> 00:06:28.800]  真的厲害
[00:06:28.800 --> 00:06:30.900]  值不值得開心?
[00:06:30.900 --> 00:06:34.000]  值得開心
[00:06:34.000 --> 00:06:37.500]  不過當時一些門徒開始有一點問題
[00:06:37.500 --> 00:06:38.300]  他說
[00:06:38.300 --> 00:06:39.100]  哦
[00:06:39.100 --> 00:06:41.900]  連鬼都
[00:06:41.900 --> 00:06:44.400]  服了我們
[00:06:44.400 --> 00:06:48.200]  鬼都服了我們
[00:06:48.200 --> 00:06:49.300]  其實他們都知道
[00:06:49.300 --> 00:06:53.100]  因為他們說主因你的名
[00:06:53.100 --> 00:06:57.700]  但是這兩件事之間很微妙
[00:06:57.700 --> 00:06:59.400]  真的我們奉主的名
[00:06:59.400 --> 00:07:00.600]  靠著主的能力
[00:07:00.600 --> 00:07:02.200]  不是我們的能力
[00:07:02.200 --> 00:07:03.200]  能夠有果效
[00:07:03.200 --> 00:07:03.700]  有成功
[00:07:03.700 --> 00:07:05.600]  真的值得開心
[00:07:05.600 --> 00:07:08.400]  但是有時候慢慢有危險
[00:07:08.400 --> 00:07:09.600]  施峰
[00:07:09.600 --> 00:07:10.900]  又很好
[00:07:10.900 --> 00:07:12.000]  在地上的成就
[00:07:12.000 --> 00:07:13.100]  神祝福我的工作
[00:07:13.100 --> 00:07:14.200]  神祝福我的家庭
[00:07:14.200 --> 00:07:16.300]  神祝福我所作的一切
[00:07:16.300 --> 00:07:17.400]  好不好?
[00:07:17.400 --> 00:07:20.100]  真的好
[00:07:20.100 --> 00:07:21.000]  但是記得
[00:07:21.000 --> 00:07:23.100]  原來不是因為我們自己
[00:07:23.100 --> 00:07:24.100]  不要以為
[00:07:24.100 --> 00:07:24.700]  哇
[00:07:24.700 --> 00:07:25.900]  我很了不起
[00:07:25.900 --> 00:07:26.800]  很厲害
[00:07:26.800 --> 00:07:29.500]  就沾沾自喜
[00:07:29.500 --> 00:07:32.800]  他們有時候在這個平衡當中
[00:07:32.800 --> 00:07:34.400]  忘記了
[00:07:34.400 --> 00:07:36.100]  如果一不小心就落在
[00:07:36.100 --> 00:07:36.500]  哦
[00:07:36.500 --> 00:07:38.100]  鬼都服了我們
[00:07:38.100 --> 00:07:39.600]  我們多厲害
[00:07:39.600 --> 00:07:41.100]  但是忘記了前面那句
[00:07:41.100 --> 00:07:43.400]  是因你的名
[00:07:43.400 --> 00:07:45.500]  所以這個就讓我們看到
[00:07:45.500 --> 00:07:46.700]  耶穌教導我們
[00:07:46.700 --> 00:07:48.900]  在我們人生當中
[00:07:48.900 --> 00:07:50.000]  有什麼成就
[00:07:50.000 --> 00:07:50.900]  有什麼得著
[00:07:50.900 --> 00:07:52.600]  有什麼好的
[00:07:52.600 --> 00:07:53.400]  是值得高興的
[00:07:53.400 --> 00:07:54.400]  因為是上帝的祝福
[00:07:54.400 --> 00:07:55.900]  但是如果在過程中
[00:07:55.900 --> 00:07:58.000]  你不是倚靠上帝
[00:07:58.000 --> 00:08:00.600]  也不是在結果的時候
[00:08:00.600 --> 00:08:03.100]  來威榮耀給上帝
[00:08:03.100 --> 00:08:04.700]  如果我們開頭的時候
[00:08:04.700 --> 00:08:06.100]  有一些不好的動機
[00:08:06.100 --> 00:08:07.500]  或者心態
[00:08:07.500 --> 00:08:08.500]  這樣下去
[00:08:08.500 --> 00:08:09.300]  這個喜樂
[00:08:09.300 --> 00:08:10.200]  這個快樂
[00:08:10.200 --> 00:08:12.700]  就是建基在自己的成就上面
[00:08:12.700 --> 00:08:14.900]  自己的得失上面
[00:08:14.900 --> 00:08:19.400]  這樣就很快就搖動
[00:08:19.400 --> 00:08:22.000]  完全再不是為了
[00:08:22.000 --> 00:08:23.600]  神的榮耀
[00:08:23.600 --> 00:08:25.500]  和恩典來喜樂
[00:08:25.500 --> 00:08:26.600]  這個喜樂
[00:08:26.600 --> 00:08:28.300]  只是建基在
[00:08:28.300 --> 00:08:30.100]  鬼都服了我們
[00:08:30.100 --> 00:08:33.700]  成功與不成功的結果上面
[00:08:33.700 --> 00:08:34.900]  不是為了
[00:08:34.900 --> 00:08:37.000]  我的名被記在天上
[00:08:37.000 --> 00:08:39.000]  就是說神紀念
[00:08:39.000 --> 00:08:40.200]  神月立
[00:08:40.200 --> 00:08:44.200]  這個有時候會走樣
[00:08:44.200 --> 00:08:47.000]  有時候會不長久
[00:08:47.000 --> 00:08:48.400]  有時候會偏差
[00:08:48.400 --> 00:08:49.500]  偏離了
[00:08:49.500 --> 00:08:52.600]  神給我們所得的祝福
[00:08:52.600 --> 00:08:54.700]  主耶穌做了一個好的榜樣
[00:08:54.700 --> 00:08:56.600]  在這裡給門徒看見
[00:08:56.600 --> 00:08:58.900]  祂被聖靈感動
[00:08:58.900 --> 00:09:00.500]  就歡樂了
[00:09:00.500 --> 00:09:02.900]  這個歡樂是從聖靈感動而來的
[00:09:02.900 --> 00:09:05.200]  這個歡樂是因為祂認識上帝
[00:09:05.200 --> 00:09:09.100]  說原來我們好像嬰孩一樣的心
[00:09:09.100 --> 00:09:13.000]  神就讓我們能夠認識祂
[00:09:13.000 --> 00:09:14.100]  而且得到祂的娛樂
[00:09:14.100 --> 00:09:15.500]  我們的名被記在天上
[00:09:15.500 --> 00:09:16.900]  是因為我們有這種
[00:09:16.900 --> 00:09:19.000]  好像嬰孩的信心
[00:09:19.000 --> 00:09:22.100]  這個在耶穌其他的教導的時候說過
[00:09:22.100 --> 00:09:23.300]  天各面最大的
[00:09:23.300 --> 00:09:24.500]  就好像小朋友一樣
[00:09:24.500 --> 00:09:27.200]  因為他們有一種單純的信心
[00:09:27.200 --> 00:09:28.900]  不是因為他們自己的功勞
[00:09:28.900 --> 00:09:30.200]  不是因為自己有些什麼
[00:09:30.200 --> 00:09:31.500]  小朋友沒有什麼
[00:09:31.500 --> 00:09:34.600]  但是他們好像小朋友的信心很單純的
[00:09:34.600 --> 00:09:37.100]  就得著上帝的月立
[00:09:37.100 --> 00:09:38.600]  信主是這樣
[00:09:38.600 --> 00:09:40.800]  一生侍奉主都是這樣
[00:09:40.800 --> 00:09:42.200]  我們侍奉主
[00:09:42.200 --> 00:09:44.300]  是因為要單單回應神的愛
[00:09:44.300 --> 00:09:45.600]  愛主
[00:09:45.600 --> 00:09:47.800]  所以不是我們有什麼了不起
[00:09:47.800 --> 00:09:49.800]  是因為神的恩典
[00:09:49.800 --> 00:09:52.200]  是因為我們要愛神
[00:09:52.200 --> 00:09:55.000]  所以我們有一個單純的心
[00:09:55.000 --> 00:09:56.600]  有一種單純的喜樂
[00:09:56.600 --> 00:09:58.700]  這種喜樂是最好的
[00:09:58.700 --> 00:10:01.700]  不是在乎我多厲害多厲害
[00:10:01.700 --> 00:10:02.600]  那種喜樂
[00:10:02.600 --> 00:10:04.900]  是在乎上帝的恩典
[00:10:04.900 --> 00:10:09.300]  以致我能夠去經歷上帝的工作
[00:10:09.300 --> 00:10:11.200]  經歷上帝的勒力
[00:10:11.200 --> 00:10:14.900]  我們單純地侍奉祂
[00:10:14.900 --> 00:10:20.000]  有這種好像嬰孩那種單純的喜樂
[00:10:20.000 --> 00:10:21.500]  這個喜樂是最好的
[00:10:21.500 --> 00:10:23.700]  這個是聖靈的喜樂
[00:10:23.700 --> 00:10:25.300]  所以我們感謝主
[00:10:25.300 --> 00:10:28.200]  讓我們時常都提醒我們自己
[00:10:28.200 --> 00:10:30.500]  當然我們巴不得神使用我們
[00:10:30.500 --> 00:10:32.900]  叫很多人欣賞我們的事供
[00:10:32.900 --> 00:10:34.400]  我們的侍奉
[00:10:34.400 --> 00:10:36.200]  我們手所作的見證
[00:10:36.200 --> 00:10:38.000]  我們家裡工作
[00:10:38.000 --> 00:10:40.900]  在外面社會各方面的見證
[00:10:40.900 --> 00:10:44.000]  讓人可以見到基督徒蒙福
[00:10:44.000 --> 00:10:45.800]  但是我們同時間
[00:10:45.800 --> 00:10:47.000]  很小心提醒我們
[00:10:47.000 --> 00:10:48.500]  不要因為這些的成就
[00:10:48.500 --> 00:10:50.400]  不要因為這些地上的一切
[00:10:50.400 --> 00:10:52.300]  而沾沾自喜
[00:10:52.300 --> 00:10:54.600]  我們要來到時常紀念道
[00:10:54.600 --> 00:10:56.100]  好像十元錢一樣
[00:10:56.100 --> 00:10:58.200]  感謝主
[00:10:58.200 --> 00:10:59.300]  是你的恩典
[00:10:59.300 --> 00:11:00.400]  感謝主
[00:11:00.400 --> 00:11:04.100]  天父是我們歸榮耀的對象
[00:11:04.100 --> 00:11:06.800]  這個實在是很寶貴的
[00:11:06.800 --> 00:11:07.700]  第二方面
[00:11:07.700 --> 00:11:09.700]  在這段經文裡給我們看見的
[00:11:09.700 --> 00:11:12.500]  就是不單止不要因為地上一切的成就
[00:11:12.500 --> 00:11:13.500]  沾沾自喜
[00:11:13.500 --> 00:11:17.300]  更加是能夠因為得救的喜樂
[00:11:17.300 --> 00:11:20.200]  因為得救的喜樂比一切都大
[00:11:20.200 --> 00:11:23.200]  而真正的歡喜
[00:11:23.200 --> 00:11:24.200]  當我們得救的時候
[00:11:24.200 --> 00:11:25.600]  天上發生了一件重要的事
[00:11:25.600 --> 00:11:27.200]  就是我們的名
[00:11:27.200 --> 00:11:31.000]  被記在高揚的生命冊上
[00:11:31.000 --> 00:11:32.700]  你知不知道你的名字
[00:11:32.700 --> 00:11:35.300]  有沒有記在生命冊上?
[00:11:35.300 --> 00:11:36.800]  被神記錄在天上
[00:11:36.800 --> 00:11:37.500]  有沒有?
[00:11:37.500 --> 00:11:39.500]  知不知道自己?
[00:11:39.500 --> 00:11:41.500]  如果你還沒有信主耶穌
[00:11:41.500 --> 00:11:43.600]  還沒有清楚重生得救
[00:11:43.600 --> 00:11:44.900]  那你快點搞清楚
[00:11:44.900 --> 00:11:46.200]  快點信主
[00:11:46.200 --> 00:11:47.300]  因為這個很重要
[00:11:47.300 --> 00:11:50.600]  原來你的名被記錄在天上
[00:11:50.600 --> 00:11:52.700]  這個真是重要
[00:11:52.700 --> 00:11:55.300]  我們看見原來當我們的名
[00:11:55.300 --> 00:11:57.000]  被記錄在天上的時候
[00:11:57.000 --> 00:11:58.700]  我們是屬於上帝的兒女
[00:11:58.700 --> 00:12:02.100]  是屬神家裡面的人
[00:12:02.100 --> 00:12:03.600]  當冊上有名
[00:12:03.600 --> 00:12:07.300]  我們就免去了上帝審判
[00:12:07.300 --> 00:12:09.500]  叫我們永遠沉淪
[00:12:09.500 --> 00:12:10.600]  將來離開這個世界
[00:12:10.600 --> 00:12:14.400]  要進到地獄永遠的刑罰裡面
[00:12:14.400 --> 00:12:16.300]  但是天上被記入
[00:12:16.300 --> 00:12:18.300]  所以我們就永遠不會滅亡
[00:12:18.300 --> 00:12:19.900]  從黑暗的權勢那裡
[00:12:19.900 --> 00:12:22.800]  被遷到愛子的國裡面
[00:12:22.800 --> 00:12:26.500]  成為了神稱為義的人
[00:12:26.500 --> 00:12:28.000]  神稱我為義
[00:12:28.000 --> 00:12:29.900]  我們的名被記錄在上面
[00:12:29.900 --> 00:12:31.800]  我是上帝的兒女
[00:12:31.800 --> 00:12:34.700]  有份於神的生命冊
[00:12:34.700 --> 00:12:37.600]  永遠屬於祂
[00:12:37.600 --> 00:12:39.600]  名一被記下來
[00:12:39.600 --> 00:12:40.500]  永不廢去
[00:12:40.500 --> 00:12:44.300]  這個是得救的大喜樂
[00:12:44.300 --> 00:12:47.100]  應該是我們人生當中最大的喜樂
[00:12:47.100 --> 00:12:49.500]  最大的喜樂
[00:12:49.500 --> 00:12:51.100]  不知道大家有沒有試過
[00:12:51.100 --> 00:12:54.300]  有時候去看放榜
[00:12:54.300 --> 00:12:55.900]  你們有沒有小時候記得
[00:12:55.900 --> 00:12:57.200]  現在還沒有看放榜
[00:12:57.200 --> 00:12:58.800]  以前古代還有狀元
[00:12:58.800 --> 00:13:01.100]  去看看的時候有沒有中狀元
[00:13:01.100 --> 00:13:02.900]  看看名字在榜上面
[00:13:02.900 --> 00:13:04.900]  叫榜上什麼
[00:13:04.900 --> 00:13:06.400]  有名嘛
[00:13:06.400 --> 00:13:08.700]  你們有沒有試過這樣的經歷
[00:13:08.700 --> 00:13:09.900]  有嗎
[00:13:09.900 --> 00:13:11.400]  我記得差不多
[00:13:11.400 --> 00:13:12.200]  不太久了
[00:13:12.200 --> 00:13:13.400]  我記得我是看過的
[00:13:13.400 --> 00:13:14.200]  看過什麼呢
[00:13:14.200 --> 00:13:16.100]  就是考會考的時候
[00:13:16.100 --> 00:13:22.000]  去到那個學校看看名單上面有沒有錄取我
[00:13:22.000 --> 00:13:24.100]  你們有沒有試過這個經歷
[00:13:24.100 --> 00:13:24.900]  有啊
[00:13:24.900 --> 00:13:26.300]  證明你是我們那個年代
[00:13:26.300 --> 00:13:31.000]  或者老一點
[00:13:31.000 --> 00:13:32.700]  去到的時候
[00:13:32.700 --> 00:13:36.000]  看到自己的名字
[00:13:36.000 --> 00:13:37.400]  名字有了
[00:13:37.400 --> 00:13:39.200]  榜上什麼
[00:13:39.200 --> 00:13:40.600]  榜上有名字
[00:13:40.600 --> 00:13:44.000]  真是歡喜到不得了
[00:13:44.000 --> 00:13:46.400]  現在這個時代還有沒有這些人
[00:13:46.400 --> 00:13:47.200]  還有嗎
[00:13:47.200 --> 00:13:48.400]  有沒有
[00:13:48.400 --> 00:13:49.100]  都有
[00:13:49.100 --> 00:13:50.000]  現在不流行了
[00:13:50.000 --> 00:13:51.800]  電郵給你
[00:13:51.800 --> 00:13:53.400]  原來有的
[00:13:53.400 --> 00:13:54.800]  我記得我女兒
[00:13:54.800 --> 00:13:57.100]  前幾年在中學的時候
[00:13:57.100 --> 00:13:58.200]  真的
[00:13:58.200 --> 00:14:00.600]  她參加那些選拔
[00:14:00.600 --> 00:14:01.800]  跳舞
[00:14:01.800 --> 00:14:02.600]  跳完之後
[00:14:02.600 --> 00:14:03.800]  選拔完之後
[00:14:03.800 --> 00:14:06.200]  什麼時候名單出
[00:14:06.200 --> 00:14:07.800]  她不是寄一封信給你
[00:14:07.800 --> 00:14:09.800]  不是電郵給你
[00:14:09.800 --> 00:14:11.100]  不是現在什麼Text
[00:14:11.100 --> 00:14:12.600]  什麼Facebook
[00:14:12.600 --> 00:14:13.700]  幾年前而已
[00:14:13.700 --> 00:14:14.700]  現在還是
[00:14:14.700 --> 00:14:15.800]  不知道有沒有弟兄姊妹
[00:14:15.800 --> 00:14:17.700]  現在你的身分證就是這樣
[00:14:17.700 --> 00:14:20.000]  她就貼一張名單在上面
[00:14:20.000 --> 00:14:22.300]  你回學校自己看
[00:14:22.300 --> 00:14:23.200]  當然現在比較厲害
[00:14:23.200 --> 00:14:25.900]  有些同學看了這張照片就發了
[00:14:25.900 --> 00:14:27.300]  但是要回去自己看
[00:14:27.300 --> 00:14:29.000]  我還記得陪她回去看的時候
[00:14:29.000 --> 00:14:31.300]  有沒有你的名字
[00:14:31.300 --> 00:14:33.700]  一看到榜上什麼
[00:14:33.700 --> 00:14:34.500]  榜上有名
[00:14:34.500 --> 00:14:36.700]  真是很開心
[00:14:36.700 --> 00:14:37.900]  親愛的弟兄姊妹
[00:14:37.900 --> 00:14:39.100]  你知不知道
[00:14:39.100 --> 00:14:41.800]  你在天上的名冊上面
[00:14:41.800 --> 00:14:43.400]  你看看自己有沒有名字
[00:14:43.400 --> 00:14:45.600]  看到你的名字在那裡
[00:14:45.600 --> 00:14:46.800]  你有份
[00:14:46.800 --> 00:14:48.000]  你開心嗎
[00:14:48.000 --> 00:14:49.000]  真是開心
[00:14:49.000 --> 00:14:53.200]  你們好像不太開心
[00:14:53.200 --> 00:14:54.600]  跟你隔壁的弟兄姊妹說
[00:14:54.600 --> 00:14:55.400]  Hallelujah
[00:14:55.400 --> 00:15:11.000]  我的名字被記錄在天上
[00:15:11.000 --> 00:15:12.900]  如果她旁邊那位未信主
[00:15:12.900 --> 00:15:14.400]  你就跟她說
[00:15:14.400 --> 00:15:15.300]  希望你快點
[00:15:15.300 --> 00:15:17.000]  你的名字被記錄在天上吧
[00:15:17.000 --> 00:15:22.800]  這樣好不好
[00:15:22.800 --> 00:15:23.500]  你有沒有想到
[00:15:23.500 --> 00:15:25.800]  原來我們的名字被記錄在天上
[00:15:25.800 --> 00:15:29.300]  這是最快樂的事
[00:15:29.300 --> 00:15:32.400]  是上帝的憐憫拯救
[00:15:32.400 --> 00:15:33.900]  今天我們守聖餐
[00:15:33.900 --> 00:15:36.800]  主耶穌吩咐我們要事常紀念祂
[00:15:36.800 --> 00:15:38.600]  一方面我們紀念祂
[00:15:38.600 --> 00:15:41.400]  為我們捨身流血的大愛
[00:15:41.400 --> 00:15:44.200]  祂無比的救恩的恩怨
