
[00:00:00.000 --> 00:00:03.500]  主持人:好,我們今天繼續和大家來思想
[00:05:47.500 --> 00:05:48.500]  香港的人
[00:05:48.500 --> 00:05:55.000]  我們正在經歷很多的爭拗
[00:05:55.000 --> 00:05:57.000]  很多的不和
[00:05:57.000 --> 00:05:59.000]  很多的衝突
[00:05:59.000 --> 00:06:00.000]  在這樣的情況裏面
[00:06:00.000 --> 00:06:04.000]  教會更加需要求主憐憫我們
[00:06:04.000 --> 00:06:07.000]  讓我們有和諧、合一的見證
[00:06:07.000 --> 00:06:10.000]  能夠讓這個撕裂的社會看到
[00:06:10.000 --> 00:06:12.000]  在教會裏面
[00:06:12.000 --> 00:06:13.000]  我們可以找到
[00:06:13.000 --> 00:06:18.000]  神所要我們的那種和諧、合一的生活
[00:06:18.000 --> 00:06:22.000]  當神創造這個世界的時候
[00:06:22.000 --> 00:06:24.000]  這個和諧、合一的神
[00:06:24.000 --> 00:06:28.000]  創造了和諧、合一的世界
[00:06:28.000 --> 00:06:31.000]  當罪進入了這個世界的時候
[00:06:31.000 --> 00:06:36.000]  我們看到這個世界變成混亂
[00:06:36.000 --> 00:06:38.000]  變成黑暗
[00:06:38.000 --> 00:06:44.000]  變成充滿了衝突的一個世界
[00:06:44.000 --> 00:06:47.000]  先是我們發現
[00:06:47.000 --> 00:06:51.000]  罪叫人成為一個自我為中心
[00:06:51.000 --> 00:06:53.000]  自私自利的人
[00:06:53.000 --> 00:06:56.000]  一個自我為中心、自私自利的人
[00:06:56.000 --> 00:07:00.000]  只是想到自己的好處
[00:07:00.000 --> 00:07:03.000]  而要建立自己的快樂
[00:07:03.000 --> 00:07:06.000]  是在別人的難過上面
[00:07:06.000 --> 00:07:11.000]  這個是一個充滿罪惡的世代
[00:07:11.000 --> 00:07:13.000]  特別是末世的時代
[00:07:13.000 --> 00:07:15.000]  我們所見證的
[00:07:15.000 --> 00:07:19.000]  一種社會文化的情況
[00:07:19.000 --> 00:07:22.000]  當人自私自利的時候
[00:07:22.000 --> 00:07:26.000]  家庭失去愛和照顧
[00:07:26.000 --> 00:07:31.000]  所以很多家庭都有嚴重的問題
[00:07:31.000 --> 00:07:35.000]  父母虐待自己的子女
[00:07:35.000 --> 00:07:38.000]  子女長大之後
[00:07:38.000 --> 00:07:41.000]  是刻薄自己的父母
[00:07:41.000 --> 00:07:46.000]  在很多方面對父母沒有好的照顧
[00:07:46.000 --> 00:07:52.000]  所以家庭失去和睦
[00:07:52.000 --> 00:07:55.000]  群體的生活無論在哪個層面
[00:07:55.000 --> 00:07:57.000]  在哪個地方
[00:07:57.000 --> 00:08:01.000]  都是充滿了互相的欺凌
[00:08:01.000 --> 00:08:04.000]  高年級的同學
[00:08:04.000 --> 00:08:08.000]  欺負低年級的同學
[00:08:08.000 --> 00:08:11.000]  學校的情況是這樣
[00:08:11.000 --> 00:08:18.000]  在所謂紀律部隊裏面都失去紀律
[00:08:18.000 --> 00:08:22.000]  最近的消息講到香港的消防隊裏面
[00:08:22.000 --> 00:08:27.000]  都是有欺凌的個案
[00:08:27.000 --> 00:08:33.000]  我們常常在電影其他的報道裏面
[00:08:33.000 --> 00:08:37.000]  看到美國這麼先進的軍事的國家
[00:08:37.000 --> 00:08:43.000]  在他們的軍隊裏面都是充滿了欺凌的事件
[00:08:43.000 --> 00:08:46.000]  這個就是讓我們看到保羅寓言
[00:08:46.000 --> 00:08:50.000]  在末世的時代那種混亂的情況
[00:08:50.000 --> 00:08:53.000]  那種黑暗的情況
[00:08:53.000 --> 00:08:56.000]  在《大摩太后書》第三章保羅說
[00:08:56.000 --> 00:09:01.000]  「那時」因為是末世的時候
[00:09:01.000 --> 00:09:05.000]  「那時人要專顧自己」
[00:09:05.000 --> 00:09:07.000]  幫人專顧自己的時候
[00:09:07.000 --> 00:09:10.000]  一切的不和諧
[00:09:10.000 --> 00:09:12.000]  一切的衝突就出現了
[00:09:12.000 --> 00:09:14.000]  「那時人要專顧自己」
[00:09:14.000 --> 00:09:16.000]  「貪愛善財」
[00:09:16.000 --> 00:09:18.000]  「自誇狂傲」
[00:09:18.000 --> 00:09:19.000]  「違背父母」
[00:09:19.000 --> 00:09:21.000]  「忘恩負義」
[00:09:21.000 --> 00:09:23.000]  「心不勝結」
[00:09:23.000 --> 00:09:25.000]  「母親情不解怨」
[00:09:25.000 --> 00:09:26.000]  「好說慚言」
[00:09:26.000 --> 00:09:28.000]  「不能夠自虐」
[00:09:28.000 --> 00:09:29.000]  「性情兇暴」
[00:09:29.000 --> 00:09:30.000]  「不愛良善」
[00:09:30.000 --> 00:09:32.000]  「賣主賣友」
[00:09:32.000 --> 00:09:33.000]  「任意妄為」
[00:09:33.000 --> 00:09:36.000]  「事高事大」
[00:09:36.000 --> 00:09:39.000]  我們看到保羅這些形容
[00:09:39.000 --> 00:09:41.000]  關於末世時代
[00:09:41.000 --> 00:09:45.000]  人心那種惡劣的情況
[00:09:45.000 --> 00:09:48.000]  讓我們看到這些全部都是
[00:09:48.000 --> 00:09:51.000]  社會不和諧
[00:09:51.000 --> 00:09:54.000]  家庭有問題
[00:09:54.000 --> 00:09:55.000]  學校裏面
[00:09:55.000 --> 00:09:59.000]  任何我們的職場裏面
[00:09:59.000 --> 00:10:01.000]  那種衝突
[00:10:01.000 --> 00:10:04.000]  那樣互相欺負
[00:10:04.000 --> 00:10:07.000]  都是來自人的專顧自己
[00:10:07.000 --> 00:10:09.000]  然後忘恩負義
[00:10:09.000 --> 00:10:10.000]  心不勝結
[00:10:10.000 --> 00:10:13.000]  母親情不解怨
[00:10:13.000 --> 00:10:18.000]  這都是末世時代人心的情況
[00:10:18.000 --> 00:10:19.000]  保羅講到後來的時候
[00:10:19.000 --> 00:10:22.000]  他說「愛賢樂」
[00:10:22.000 --> 00:10:23.000]  只顧自己的人
[00:10:23.000 --> 00:10:25.000]  愛賢樂不愛神
[00:10:25.000 --> 00:10:27.000]  有敬虔的外貌
[00:10:27.000 --> 00:10:30.000]  卻失去敬虔的實意
[00:10:30.000 --> 00:10:32.000]  保羅說這些人你要避開
[00:10:32.000 --> 00:10:36.000]  他寫信給提摩太
[00:10:36.000 --> 00:10:39.000]  最後我們看到末世的時代
[00:10:39.000 --> 00:10:43.000]  聖經早已經預言
[00:10:43.000 --> 00:10:46.000]  是一個充滿了不和諧
[00:10:46.000 --> 00:10:49.000]  充滿了衝突
[00:10:49.000 --> 00:10:57.000]  充滿了互相爭鬥的一個社會
[00:10:57.000 --> 00:10:59.000]  所以保羅何等渴慕
[00:10:59.000 --> 00:11:01.000]  他所傳福音
[00:11:01.000 --> 00:11:03.000]  所牧養的教會
[00:11:03.000 --> 00:11:06.000]  是有一個和諧合一的見證
[00:11:06.000 --> 00:11:08.000]  所以我們看他如何教導
[00:11:08.000 --> 00:11:10.000]  菲律賓教會
[00:11:10.000 --> 00:11:15.000]  如何追求和諧合一的見證
[00:11:15.000 --> 00:11:17.000]  在第二章第一節
[00:11:17.000 --> 00:11:18.000]  剛才我們讀的經文說
[00:11:18.000 --> 00:11:21.000]  所以在基督裡若有什麼勸勉
[00:11:21.000 --> 00:11:23.000]  愛心有什麼安慰
[00:11:23.000 --> 00:11:25.000]  聖靈有什麼交通
[00:11:25.000 --> 00:11:28.000]  心中有什麼慈悲憐憫
[00:11:28.000 --> 00:11:30.000]  這一連戲保羅說到
[00:11:30.000 --> 00:11:35.000]  四種的
[00:11:35.000 --> 00:11:40.000]  我們教會能夠得著和諧合一
[00:11:40.000 --> 00:11:43.000]  那種的禁忌
[00:11:43.000 --> 00:11:46.000]  建屋最重要是那個基礎
[00:11:46.000 --> 00:11:50.000]  所以教會要尋求和諧合一的見證
[00:11:50.000 --> 00:11:52.000]  我們需要一個基礎
[00:11:52.000 --> 00:11:56.000]  那個基礎不是人的努力
[00:11:56.000 --> 00:12:00.000]  我們說基督徒我們需要面子
[00:12:00.000 --> 00:12:03.000]  我們需要教會和諧合一
[00:12:03.000 --> 00:12:06.000]  讓世界的人看到
[00:12:06.000 --> 00:12:09.000]  他們應該參加教會
[00:12:09.000 --> 00:12:12.000]  他們應該加入這個群體
[00:12:12.000 --> 00:12:17.000]  究竟這個是不是人的努力呢?
[00:12:17.000 --> 00:12:20.000]  信徒在教會裡的努力的結果呢?
[00:12:20.000 --> 00:12:22.000]  完全不是
[00:12:22.000 --> 00:12:25.000]  而是神的恩典臨到我們
[00:12:25.000 --> 00:12:29.000]  神的恩賜在教會裡我們信主之後
[00:12:29.000 --> 00:12:33.000]  有這四種恩賜
[00:12:33.000 --> 00:12:38.000]  而這四種恩賜激發我們去學習
[00:12:38.000 --> 00:12:41.000]  去追求和諧合一
[00:12:41.000 --> 00:12:44.000]  所以教會和諧合一的根基
[00:12:44.000 --> 00:12:50.000]  是在於神的恩賜臨到教會
[00:12:50.000 --> 00:12:55.000]  這四方面又有什麼怨念
[00:12:55.000 --> 00:12:57.000]  在基督裡面的怨念
[00:12:57.000 --> 00:13:02.000]  首先我們發現這四個若果
[00:13:02.000 --> 00:13:07.000]  若果教會在基督裡面
[00:13:07.000 --> 00:13:10.000]  如果有什麼怨念
[00:13:10.000 --> 00:13:15.000]  如果愛心有什麼安慰
[00:13:15.000 --> 00:13:18.000]  如果聖靈有什麼交通
[00:13:18.000 --> 00:13:25.000]  若果心中有什麼慈悲憐憫
[00:13:25.000 --> 00:13:31.000]  這四個若果原來有這樣的意思
[00:13:31.000 --> 00:13:35.000]  這不是一個不肯定的說法
[00:13:35.000 --> 00:13:38.000]  保羅的原意是肯定的
[00:13:38.000 --> 00:13:40.000]  剛好相反
[00:13:40.000 --> 00:13:42.000]  是肯定的
[00:13:42.000 --> 00:13:44.000]  當我們信主之後
[00:13:44.000 --> 00:13:48.000]  神給我們有怨念
[00:13:48.000 --> 00:13:53.000]  也教導我們怎樣去怨念別人
[00:13:53.000 --> 00:13:56.000]  當我們信主之後
[00:13:56.000 --> 00:14:02.000]  神的愛給我們有安慰
[00:14:02.000 --> 00:14:06.000]  讓我們懂得去安慰我們身邊的人
[00:14:06.000 --> 00:14:08.000]  當我們信主之後
[00:14:08.000 --> 00:14:15.000]  聖靈給我們有團契
[00:14:15.000 --> 00:14:19.000]  學習在主裡面的交通
[00:14:19.000 --> 00:14:22.000]  然後信主之後
[00:14:22.000 --> 00:14:27.000]  我們肯定的是有神的慈悲憐憫
[00:14:27.000 --> 00:14:29.000]  在我們的生命裡面
[00:14:29.000 --> 00:14:34.000]  我們懂得以慈悲憐憫去幫助我們周圍的人
[00:14:34.000 --> 00:14:38.000]  所以這四個的若果
[00:14:38.000 --> 00:14:43.000]  其實我們記得是肯定的
[00:14:43.000 --> 00:14:45.000]  教會能夠合一
[00:14:45.000 --> 00:14:48.000]  就是因為神在這四方面
[00:14:48.000 --> 00:14:53.000]  給我們有恩典
[00:14:53.000 --> 00:14:59.000]  這裡首先我們要看的就是
[00:14:59.000 --> 00:15:04.000]  在主裡面若有什麼的怨念
[00:15:04.000 --> 00:15:10.000]  這個怨念是一種鼓勵
[00:15:10.000 --> 00:15:16.000]  和下面第二個的恩賜是相似的
[00:15:16.000 --> 00:15:18.000]  用字也是很相似的
[00:15:18.000 --> 00:15:23.000]  這個怨念和安慰的意思很接近
[00:15:23.000 --> 00:15:26.000]  如果有分別的時候
[00:15:26.000 --> 00:15:35.000]  在於安慰比怨念更有深度
[00:15:35.000 --> 00:15:39.000]  是更強烈的一個用字
[00:15:39.000 --> 00:15:42.000]  所以這裡第一個的恩賜
[00:15:42.000 --> 00:15:45.000]  我們稱為鼓勵
[00:15:45.000 --> 00:15:47.000]  每個人都需要鼓勵
[00:15:47.000 --> 00:15:48.000]  需要別人的鼓勵
[00:15:48.000 --> 00:15:50.000]  在一般的生活裡面
[00:15:50.000 --> 00:15:53.000]  都需要這種的鼓勵
[00:15:53.000 --> 00:15:56.000]  而安慰我們會思想到
[00:15:56.000 --> 00:16:00.000]  是當人在患難
[00:16:00.000 --> 00:16:02.000]  當人在逆境
[00:16:02.000 --> 00:16:07.000]  當人在悲傷難過的時候
[00:16:07.000 --> 00:16:11.000]  他們是需要別人的安慰
[00:16:11.000 --> 00:16:12.000]  我們在這兩方面
[00:16:12.000 --> 00:16:14.000]  我們需要學習
[00:16:14.000 --> 00:16:18.000]  需要操練
[00:16:18.000 --> 00:16:22.000]  因此我們看到教會的和諧合一
[00:16:22.000 --> 00:16:35.000]  和某些機構某些組織要求一致的行動
[00:16:35.000 --> 00:16:39.000]  一致的表現是不相同的
[00:16:39.000 --> 00:16:43.000]  所以合一不是一致
[00:16:43.000 --> 00:16:45.000]  一致就是說
[00:16:45.000 --> 00:16:47.000]  好像學生上學
[00:16:47.000 --> 00:16:52.000]  你的校服每個校服都一樣顏色
[00:16:52.000 --> 00:16:54.000]  這是一致的
[00:16:54.000 --> 00:16:57.000]  教會的合一
[00:16:57.000 --> 00:17:02.000]  不是行動上表現上的一致
[00:17:02.000 --> 00:17:07.000]  而是在分歧裡面
[00:17:07.000 --> 00:17:11.000]  我們仍然能夠合一
[00:17:11.000 --> 00:17:13.000]  這才是美麗
[00:17:13.000 --> 00:17:16.000]  這才是神所教導的合一
[00:17:16.000 --> 00:17:19.000]  好像樂隊
[00:17:19.000 --> 00:17:21.000]  好像球隊一樣
[00:17:21.000 --> 00:17:26.000]  打籃球做前鋒
[00:17:26.000 --> 00:17:30.000]  他的看法和做後衛的不同
[00:17:30.000 --> 00:17:33.000]  做前鋒要尋求入球
[00:17:33.000 --> 00:17:38.000]  做後衛要阻止對方不讓他入球
[00:17:38.000 --> 00:17:42.000]  所以大家的看法不同
[00:17:42.000 --> 00:17:44.000]  大家的目標不同
[00:17:44.000 --> 00:17:51.000]  但是整體整個球隊
[00:17:51.000 --> 00:17:53.000]  所做的都是一個目的
[00:17:53.000 --> 00:17:55.000]  就是要贏
[00:17:55.000 --> 00:17:59.000]  樂隊都是這樣
[00:17:59.000 --> 00:18:02.000]  有很多人彈奏不同的樂器
[00:18:02.000 --> 00:18:04.000]  唱不同的音部
[00:18:04.000 --> 00:18:07.000]  但大家一起的時候
[00:18:07.000 --> 00:18:10.000]  是一個很和諧
[00:18:10.000 --> 00:18:12.000]  聲音很好的
[00:18:12.000 --> 00:18:15.000]  一個音樂團隊
[00:18:15.000 --> 00:18:17.000]  所以我們要認識到
[00:18:17.000 --> 00:18:21.000]  教會的合一不是神尋求我們要一致的
[00:18:21.000 --> 00:18:23.000]  每個人都說同樣的話
[00:18:23.000 --> 00:18:28.000]  每個人開會的時候都是同意的
[00:18:28.000 --> 00:18:30.000]  不是這樣
[00:18:30.000 --> 00:18:33.000]  而是在分歧裡面
[00:18:33.000 --> 00:18:36.000]  我們在主的恩典之中
[00:18:36.000 --> 00:18:40.000]  我們去追求那種合一
[00:18:40.000 --> 00:18:42.000]  這個鼓勵
[00:18:42.000 --> 00:18:45.000]  我們首先看到第一件事
[00:18:45.000 --> 00:18:48.000]  神是一個鼓勵我們的神
[00:18:48.000 --> 00:18:51.000]  好像耶穌基督
[00:18:51.000 --> 00:18:54.000]  祂來到世界上
[00:18:54.000 --> 00:18:56.000]  給人很多的鼓勵
[00:18:56.000 --> 00:18:59.000]  所以很多人蜂擁到耶穌的身邊
[00:18:59.000 --> 00:19:02.000]  要聽祂講道理
[00:19:02.000 --> 00:19:05.000]  因為耶穌基督的道理
[00:19:05.000 --> 00:19:09.000]  是充滿了對人的鼓勵
[00:19:09.000 --> 00:19:11.000]  譬如在登山堡的樹上
[00:19:11.000 --> 00:19:13.000]  用這八福
[00:19:13.000 --> 00:19:16.000]  給當時的人很大的鼓勵
[00:19:16.000 --> 00:19:20.000]  虛心的人有福了
[00:19:20.000 --> 00:19:23.000]  哀動的人是有福的
[00:19:23.000 --> 00:19:25.000]  溫柔的人是有福的
[00:19:25.000 --> 00:19:29.000]  饑渴無意的人是有福的
[00:19:29.000 --> 00:19:32.000]  憐恤人的人是有福的
[00:19:32.000 --> 00:19:35.000]  清心的人是有福的
[00:19:35.000 --> 00:19:38.000]  使人和睦的人是有福的
[00:19:38.000 --> 00:19:44.000]  畏異受逼迫的人是有福的
[00:19:44.000 --> 00:19:47.000]  耶穌願意將福氣給過他們
[00:19:47.000 --> 00:19:49.000]  將恩典給過人
[00:19:49.000 --> 00:19:52.000]  所以耶穌提出八福
[00:19:52.000 --> 00:19:54.000]  給到當時的人
[00:19:54.000 --> 00:19:56.000]  心靈裡面很大的鼓勵
[00:19:56.000 --> 00:19:58.000]  耶穌知道當時的人
[00:19:58.000 --> 00:20:01.000]  是生活在黑暗的裡面
[00:20:01.000 --> 00:20:04.000]  所以耶穌說他是世界的光
[00:20:04.000 --> 00:20:06.000]  給人很大的鼓勵
[00:20:06.000 --> 00:20:11.000]  跟隨的人就不用在黑暗裡面走
[00:20:11.000 --> 00:20:15.000]  當時的人在律法師
[00:20:15.000 --> 00:20:17.000]  法理採人等等
[00:20:17.000 --> 00:20:20.000]  這些宗教的領袖
[00:20:20.000 --> 00:20:23.000]  那種法規的壓迫之下
[00:20:23.000 --> 00:20:26.000]  他們的心靈沒有得到安息
[00:20:26.000 --> 00:20:29.000]  所以耶穌是安慰他們
[00:20:29.000 --> 00:20:32.000]  耶穌基督是鼓勵他們
[00:20:32.000 --> 00:20:37.000]  怎樣在祂那裡得到安息
[00:20:37.000 --> 00:20:41.000]  祂來要賜給人有真正的安息
[00:20:41.000 --> 00:20:43.000]  當你離開世界之前
[00:20:43.000 --> 00:20:45.000]  祂知道門徒的心境
[00:20:45.000 --> 00:20:48.000]  祂知道我們跟隨祂的人
[00:20:48.000 --> 00:20:51.000]  我們會有很多的憂愁
[00:20:51.000 --> 00:20:54.000]  為很多事情很多的擔憂
[00:20:54.000 --> 00:20:56.000]  所以說到你們心裡面不用憂愁
[00:20:56.000 --> 00:21:01.000]  你們信神也應該信我
[00:21:01.000 --> 00:21:06.000]  耶穌是用很多的說話
[00:21:06.000 --> 00:21:10.000]  來安慰當時的門徒
[00:21:10.000 --> 00:21:15.000]  來鼓勵他們
[00:21:15.000 --> 00:21:20.000]  耶穌知道當他離開世界之後
[00:21:20.000 --> 00:21:24.000]  教會要發展下去是不容易的
[00:21:24.000 --> 00:21:30.000]  所以耶穌老祖就在主禱文裡面教導
[00:21:30.000 --> 00:21:39.000]  你們祈禱要為神的國度才禱告
[00:21:39.000 --> 00:21:40.000]  願祢的國降臨
[00:21:40.000 --> 00:21:41.000]  願祢的旨意行在地上
[00:21:41.000 --> 00:21:44.000]  願祢的旨意行在天上
[00:21:44.000 --> 00:21:49.000]  神的國要被建立起來
[00:21:49.000 --> 00:21:54.000]  但當時怎樣建立神的國度呢?
[00:21:54.000 --> 00:21:58.000]  教會只有很少數的人在馬可樓上禱告
[00:21:58.000 --> 00:22:00.000]  耶穌離開世界之後
[00:22:00.000 --> 00:22:04.000]  只有120個門徒和跟隨主的人
[00:22:04.000 --> 00:22:08.000]  一個這麼小的群體
[00:22:08.000 --> 00:22:14.000]  這麼弱小的羅馬帝國裡面的一個小宗教
[00:22:14.000 --> 00:22:18.000]  怎樣能夠發展得好呢?
[00:22:18.000 --> 00:22:23.000]  而且是被迫害的一個教會
[00:22:23.000 --> 00:22:28.000]  耶穌鼓勵幫助他們
[00:22:28.000 --> 00:22:33.000]  特別用我們以前提過的一些比喻
[00:22:33.000 --> 00:22:38.000]  來給當時跟隨的人看到
[00:22:38.000 --> 00:22:41.000]  教會雖然微小、弱小
[00:22:41.000 --> 00:22:44.000]  但好像芥菜種一樣
[00:22:44.000 --> 00:22:49.000]  很快就成長成為一棵樹
[00:22:49.000 --> 00:22:52.000]  好像麵包一樣
[00:22:52.000 --> 00:22:54.000]  在麵團裡面
[00:22:54.000 --> 00:22:59.000]  很快就令到全團都發起來
[00:22:59.000 --> 00:23:02.000]  教會就是芥菜種
[00:23:02.000 --> 00:23:04.000]  教會就是麵蝦
[00:23:04.000 --> 00:23:06.000]  能夠有這樣的作用
[00:23:06.000 --> 00:23:09.000]  雖然很小、很卑微
[00:23:09.000 --> 00:23:15.000]  但神使用的時候就發承很大
[00:23:15.000 --> 00:23:25.000]  我們以前也提過三百年之內
[00:23:25.000 --> 00:23:29.000]  弱小基督教征服整個羅馬帝國
[00:23:29.000 --> 00:23:32.000]  每個人都想做基督徒
[00:23:32.000 --> 00:23:36.000]  每個人都想加入教會
[00:23:36.000 --> 00:23:39.000]  這是神自己的工作
[00:23:39.000 --> 00:23:47.000]  所以耶穌基督是老早就用這些說話來鼓勵當時的門徒
