
[00:00:00.000 --> 00:00:04.100]  我們今天要進到鼠鱗征戰最後一篇
[00:02:38.980 --> 00:02:43.340]  可是你帶上了寶劍上方寶劍拿起來怎麼樣
[00:02:43.340 --> 00:02:45.900]  天下無敵第一刀
[00:02:45.900 --> 00:02:50.240]  所以把你的寶劍預備好好吧
[00:02:50.240 --> 00:02:52.300]  就是鼓勵你
[00:02:52.300 --> 00:02:55.100]  你聚會的時候能夠的話
[00:02:55.100 --> 00:02:57.420]  盡量帶著聖經好嗎
[00:02:58.440 --> 00:02:59.720]  你說牧師我有
[00:02:59.720 --> 00:03:03.300]  這個手機裡面都有聖經有很好
[00:03:03.300 --> 00:03:04.580]  但是
[00:03:04.580 --> 00:03:06.620]  手本的聖經真的是
[00:03:06.620 --> 00:03:07.900]  很難取代他
[00:03:07.900 --> 00:03:10.980]  你要畫線你要怎麼樣子
[00:03:10.980 --> 00:03:14.300]  這些現在就用這些的手機都沒有辦法了
[00:03:14.300 --> 00:03:18.660]  我們仔細來看在這裡提到拿起聖靈的寶劍
[00:03:18.660 --> 00:03:20.180]  好
[00:03:20.180 --> 00:03:20.960]  其實
[00:03:20.960 --> 00:03:22.500]  這個
[00:03:22.500 --> 00:03:25.320]  你去查考聖靈的寶劍
[00:03:26.600 --> 00:03:29.420]  這個聖靈的寶劍就是下面說什麼
[00:03:29.420 --> 00:03:31.980]  下面說什麼
[00:03:31.980 --> 00:03:33.780]  他說就是
[00:03:33.780 --> 00:03:35.300]  神的道有沒有
[00:03:35.300 --> 00:03:37.100]  你去看第六章
[00:03:37.100 --> 00:03:38.900]  拿起
[00:03:38.900 --> 00:03:40.940]  聖靈的寶劍
[00:03:40.940 --> 00:03:42.980]  就是
[00:03:42.980 --> 00:03:44.780]  神的道
[00:03:44.780 --> 00:03:47.340]  這個神的道呢
[00:03:47.340 --> 00:03:49.900]  其實原文就叫做rima
[00:03:49.900 --> 00:03:52.460]  可能有些人你也許聽過
[00:03:52.460 --> 00:03:53.220]  Logos
[00:03:53.220 --> 00:03:54.500]  Rima
[00:03:55.780 --> 00:04:01.940]  當然嚴格講起來Logos Rima並不是說像有的人講解釋說Rima就是所謂的
[00:04:01.940 --> 00:04:03.460]  好像是一種說
[00:04:03.460 --> 00:04:06.020]  怎麼說就是
[00:04:06.020 --> 00:04:10.640]  好像這個Logos是所謂的一個
[00:04:10.640 --> 00:04:12.940]  就是寫好的這個話
[00:04:12.940 --> 00:04:14.980]  那麼Rima就是好像是
[00:04:14.980 --> 00:04:16.020]  神
[00:04:16.020 --> 00:04:18.320]  當時候說出來的話
[00:04:18.320 --> 00:04:20.360]  並不是那麼樣絕對的區分
[00:04:20.360 --> 00:04:23.440]  但是一般來說Rima在這個地方
[00:04:23.700 --> 00:04:26.260]  他講的是一個說出來的話
[00:04:26.260 --> 00:04:33.440]  所以神的話這裡說要拿起這個聖靈的寶劍
[00:04:33.440 --> 00:04:36.760]  這個意思
[00:04:36.760 --> 00:04:39.840]  不是說只是拿起這一本聖經
[00:04:39.840 --> 00:04:42.400]  也許你看到一些的電影裡面
[00:04:42.400 --> 00:04:47.760]  特別是一些比較是天主教的這種背景的電影
[00:04:47.760 --> 00:04:53.660]  他們在這個打魔鬼的時候拿個十字架丟過去有沒有或者是拿本聖經這樣丟過去
[00:04:53.920 --> 00:04:56.720]  你下次趕鬼試試看
[00:04:56.720 --> 00:04:59.280]  你丟了一百本聖經可能不見得有用
[00:04:59.280 --> 00:05:03.120]  不是這一個靠著這些紙本的
[00:05:03.120 --> 00:05:06.960]  靠著神口裡所說出來的話語
[00:05:06.960 --> 00:05:08.240]  神的話
[00:05:08.240 --> 00:05:11.060]  是我們勝過仇敵的能力
[00:05:11.060 --> 00:05:13.620]  下面寄過來說第四章
[00:05:13.620 --> 00:05:15.160]  聖經裡面
[00:05:15.160 --> 00:05:18.480]  講到神的話是劍的
[00:05:18.480 --> 00:05:19.500]  寶劍的
[00:05:19.500 --> 00:05:21.040]  只有這一處聖經
[00:05:21.040 --> 00:05:22.060]  彼弗所書
[00:05:23.340 --> 00:05:27.180]  另外一處沒有直接講但是類似的就是希伯來書第四章
[00:05:27.180 --> 00:05:31.540]  我們來看這些聖經好不好我們一起來讀預備四章十二經預備請
[00:05:31.540 --> 00:05:32.820]  神的道
[00:05:32.820 --> 00:05:34.360]  是活潑的
[00:05:34.360 --> 00:05:38.960]  比一切兩刃的劍更快
[00:05:38.960 --> 00:05:40.760]  甚至魂與靈
[00:05:40.760 --> 00:05:42.540]  骨節與骨髓
[00:05:42.540 --> 00:05:44.600]  都能赤露剖開
[00:05:44.600 --> 00:05:46.640]  連心中的撕裂
[00:05:46.640 --> 00:05:49.200]  和主義都能辨明
[00:05:51.000 --> 00:05:54.580]  所以這裡說神的道是活潑的其實他的意思就是說
[00:05:54.580 --> 00:05:56.380]  神的道是living
[00:05:56.380 --> 00:05:57.660]  是活的
[00:05:57.660 --> 00:06:01.240]  就是神的道是活的
[00:06:01.240 --> 00:06:04.320]  他是有功效的他是有果效的
[00:06:04.320 --> 00:06:07.640]  他比一切兩刃的劍
[00:06:07.640 --> 00:06:08.400]  看到沒有
[00:06:08.400 --> 00:06:09.680]  更快
[00:06:09.680 --> 00:06:13.020]  所以這裡講到劍的時候他是一切兩刃的
[00:06:13.020 --> 00:06:14.300]  他不是單面的
[00:06:14.300 --> 00:06:16.860]  他不是單面力的他是雙面力的
[00:06:16.860 --> 00:06:18.400]  這個地方可以戳進去
[00:06:18.400 --> 00:06:20.960]  也可以怎麼樣也可以砍過去懂這意思嗎
[00:06:21.980 --> 00:06:28.120]  所以這裡說神的話要拉把我們的魂跟靈骨節骨骨髓都能夠
[00:06:28.120 --> 00:06:34.520]  赤露剖開連心中的撕裂和主義都能夠把它辨明辨明就是審明
[00:06:34.520 --> 00:06:35.800]  把他審判
[00:06:35.800 --> 00:06:40.920]  所以神的話可以使人的心思意念被剖明出來
[00:06:40.920 --> 00:06:43.740]  神的話
[00:06:43.740 --> 00:06:46.800]  照進來的時候可以使人的心思意念
[00:06:46.800 --> 00:06:48.340]  都被審判
[00:06:50.140 --> 00:06:52.960]  叫人為罪為義為審判自己責備自己
[00:06:52.960 --> 00:06:56.280]  所以神的道是有這麼樣大的能力
[00:06:56.280 --> 00:07:06.000]  神的道是我們在人生當中面對仇敵的攻擊
[00:07:06.000 --> 00:07:08.060]  面對很多的試探
[00:07:08.060 --> 00:07:09.840]  我們得生的秘訣
[00:07:09.840 --> 00:07:11.900]  還記得耶穌
[00:07:11.900 --> 00:07:14.200]  在曠野受試探的例子嗎
[00:07:14.200 --> 00:07:15.480]  記不記得
[00:07:15.480 --> 00:07:18.040]  耶穌在曠野受試探是不是
[00:07:18.800 --> 00:07:21.620]  魔鬼進前來試探他說什麼
[00:07:21.620 --> 00:07:26.720]  他肚子餓了耶穌肚子餓了
[00:07:26.720 --> 00:07:27.500]  他說什麼
[00:07:27.500 --> 00:07:30.820]  他說你若是神的兒子
[00:07:30.820 --> 00:07:32.880]  你可以叫這些石頭怎麼樣
[00:07:32.880 --> 00:07:35.440]  變成食物是不是
[00:07:35.440 --> 00:07:38.500]  那耶穌怎麼回答他們
[00:07:38.500 --> 00:07:42.600]  耶穌說人活著不是
[00:07:44.140 --> 00:07:49.260]  單靠食物來是靠上帝口裡所出的一切話
[00:07:49.260 --> 00:07:51.820]  那個一切話又是瑞瑪
[00:07:51.820 --> 00:07:59.240]  所以我們人生裡面有很多的需要
[00:07:59.240 --> 00:08:02.820]  耶穌所面對的三次
[00:08:02.820 --> 00:08:06.420]  魔鬼的試探可以說就代表我們人生的三大需要
[00:08:06.420 --> 00:08:11.280]  在約翰一書裡面講到這三大需要他用三句話來形容
[00:08:11.280 --> 00:08:13.060]  就是眼目的
[00:08:14.100 --> 00:08:15.380]  肉體的
[00:08:15.380 --> 00:08:17.420]  精神的
[00:08:17.420 --> 00:08:18.200]  驕傲
[00:08:18.200 --> 00:08:21.780]  我們都有這三大試探有沒有人生當中會不會這個試探
[00:08:21.780 --> 00:08:23.320]  有沒有
[00:08:23.320 --> 00:08:25.100]  眼目的情慾
[00:08:25.100 --> 00:08:29.460]  男生都喜歡看漂亮女孩有沒有
[00:08:29.460 --> 00:08:33.040]  姐妹所有男生都不講
[00:08:33.040 --> 00:08:38.420]  我那天跟我們家鄰居一個已經是六十五歲的
[00:08:38.420 --> 00:08:40.720]  剛剛姓卓
[00:08:40.720 --> 00:08:43.280]  那麼一起去買菜
[00:08:44.820 --> 00:08:46.340]  走走走
[00:08:46.340 --> 00:08:49.940]  他是陪著我我順便去買點東西
[00:08:49.940 --> 00:08:53.280]  他就跟我說
[00:08:53.280 --> 00:08:55.840]  剛才有一個女孩好漂亮
[00:08:55.840 --> 00:09:00.180]  你看馬上姐妹一個反應就是這樣
[00:09:00.180 --> 00:09:05.300]  他講的一點都沒有任何的那種所謂的罪惡感
[00:09:05.300 --> 00:09:10.420]  我也把他當作他是神聖的喜愛
[00:09:13.500 --> 00:09:14.260]  可不可以
[00:09:14.260 --> 00:09:19.380]  可以看弟兄弟兄裡面表達給你們機會
[00:09:19.380 --> 00:09:22.460]  男生喜歡看漂亮女孩
[00:09:22.460 --> 00:09:24.260]  是
[00:09:24.260 --> 00:09:25.540]  正常還不正常
[00:09:25.540 --> 00:09:27.580]  正常
[00:09:27.580 --> 00:09:34.240]  但是你看了女孩子後耶穌說你就動了隱戀那就怎麼樣
[00:09:34.240 --> 00:09:36.020]  那就犯奸淫了
[00:09:36.020 --> 00:09:38.580]  這個一線之差
[00:09:38.580 --> 00:09:41.400]  誰可不可以看漂亮女生
[00:09:43.460 --> 00:09:44.480]  但是不要犯罪
[00:09:44.480 --> 00:09:50.120]  姐妹你不要看了你的弟兄看漂亮女生你就不要看
[00:09:50.120 --> 00:09:53.700]  但是也很難啊
[00:09:53.700 --> 00:09:55.740]  也很難是不是
[00:09:55.740 --> 00:09:57.800]  所以為了避免試探
[00:09:57.800 --> 00:09:59.580]  就不要看吧
[00:09:59.580 --> 00:10:06.240]  這個東西我不去替你們解決每一個家的各自規定不同
[00:10:06.240 --> 00:10:09.060]  所以
[00:10:09.060 --> 00:10:11.880]  我們眼目都有情慾的
[00:10:12.640 --> 00:10:14.680]  弟兄有情慾姐妹會不會有
[00:10:14.680 --> 00:10:16.220]  姐妹會不會有
[00:10:16.220 --> 00:10:18.280]  沒有
[00:10:18.280 --> 00:10:24.420]  姐妹看到一個漂亮的衣服會不會想要去買
[00:10:24.420 --> 00:10:26.720]  所以你知道
[00:10:26.720 --> 00:10:28.520]  你去夢裡面去看啊
[00:10:28.520 --> 00:10:31.320]  賣的東西大部分都是針對女人的
[00:10:31.320 --> 00:10:33.380]  承不承認
[00:10:33.380 --> 00:10:37.220]  女人永遠少一件新衣服
[00:10:37.220 --> 00:10:40.280]  這句話不是真理但是是一個道理
[00:10:42.340 --> 00:10:44.140]  而且這個道理還蠻管用的
[00:10:44.140 --> 00:10:51.300]  所以那些商人非常清楚知道你去弟兄你去百貨公司去看了你看來看去就是那些東西
[00:10:51.300 --> 00:10:52.080]  什麼東西啊
[00:10:52.080 --> 00:10:53.860]  衣服
[00:10:53.860 --> 00:10:54.640]  襯衫
[00:10:54.640 --> 00:10:55.660]  領帶
[00:10:55.660 --> 00:10:58.220]  我的領帶都可以開領帶店了
[00:10:58.220 --> 00:10:59.500]  鞋子
[00:10:59.500 --> 00:11:01.540]  就是這些東西沒別的東西了
[00:11:01.540 --> 00:11:04.880]  女人千奇百怪各式各樣東西都有
[00:11:04.880 --> 00:11:06.400]  是不是
[00:11:06.400 --> 00:11:07.440]  所以
[00:11:07.440 --> 00:11:10.000]  我們有眼目的情慾有還有什麼
[00:11:10.000 --> 00:11:11.780]  肉體的
[00:11:12.300 --> 00:11:17.420]  那個情慾你不要把他想成是不好你把它翻成慾望比較合成經典
[00:11:17.420 --> 00:11:18.700]  肉體會不會有慾望
[00:11:18.700 --> 00:11:20.740]  肚子餓會不會想吃
[00:11:20.740 --> 00:11:22.280]  會不會會
[00:11:22.280 --> 00:11:25.860]  所以吃是不是一個問題
[00:11:25.860 --> 00:11:29.700]  他不是一個問題你不會吃才是一個問題對不對
[00:11:29.700 --> 00:11:33.040]  但是吃太多也是問題
[00:11:33.040 --> 00:11:39.440]  所以耶穌肚子餓了這個這個魔鬼來試探他其實很正常
[00:11:39.440 --> 00:11:40.960]  但是耶穌知道
[00:11:41.740 --> 00:11:43.280]  他是一個temptation
[00:11:43.280 --> 00:11:44.800]  是不是
[00:11:44.800 --> 00:11:47.620]  你正在禁食禱告才第一天怎麼樣
[00:11:47.620 --> 00:11:50.700]  魔鬼說哎呀不要禁食啦
[00:11:50.700 --> 00:11:53.760]  你看大家都在吃飯吃吧
[00:11:53.760 --> 00:11:55.820]  這時候你該怎麼辦
[00:11:55.820 --> 00:11:57.340]  就吃吧
[00:11:57.340 --> 00:11:59.140]  沒有這時候你該怎麼講
[00:11:59.140 --> 00:12:01.180]  撒旦推我去吧是不是
[00:12:01.180 --> 00:12:03.240]  所以那是一種慾望
[00:12:03.240 --> 00:12:06.060]  可是那個慾望不合神心意的時候呢
[00:12:06.060 --> 00:12:08.100]  他就變成是一個怎麼樣
[00:12:08.100 --> 00:12:09.900]  他就可能帶出罪惡來
[00:12:11.680 --> 00:12:13.480]  肉體的情慾今生的驕傲
[00:12:13.480 --> 00:12:15.780]  驕傲是最後死的罪
[00:12:15.780 --> 00:12:18.340]  我們人生當中這三大需要
[00:12:18.340 --> 00:12:22.940]  其實驕傲也是可以說是我們裡面的一種需要
[00:12:22.940 --> 00:12:25.260]  我們的需要
[00:12:25.260 --> 00:12:26.780]  希望被人家看中
[00:12:26.780 --> 00:12:30.880]  但是人被看中的一個結果呢就是
[00:12:30.880 --> 00:12:32.420]  過了頭就變成了
[00:12:32.420 --> 00:12:33.700]  就驕傲
[00:12:33.700 --> 00:12:36.000]  你們看我你們看我
[00:12:36.000 --> 00:12:37.800]  你們看我
[00:12:37.800 --> 00:12:40.100]  你看我今天有什麼不一樣
[00:12:40.100 --> 00:12:41.640]  有沒有
[00:12:42.660 --> 00:12:43.180]  有什麼不一樣
[00:12:43.180 --> 00:12:43.940]  什麼不一樣
[00:12:43.940 --> 00:12:47.000]  比較帥
[00:12:47.000 --> 00:12:53.920]  看不出來
[00:12:53.920 --> 00:12:58.020]  比較像
[00:12:58.020 --> 00:13:00.580]  有沒有比較年輕一點
[00:13:00.580 --> 00:13:06.980]  我今天是考慮了半天到底要不要穿這個西裝
[00:13:06.980 --> 00:13:10.560]  這是這個我法國一個學生送的
[00:13:11.080 --> 00:13:11.860]  太時髦了
[00:13:11.860 --> 00:13:14.420]  太時髦了
[00:13:14.420 --> 00:13:21.320]  你看眼目的
[00:13:21.320 --> 00:13:22.860]  奇異
[00:13:22.860 --> 00:13:25.680]  兄子們
[00:13:25.680 --> 00:13:29.780]  人生當中真的是我們一生當中都充滿這些
[00:13:29.780 --> 00:13:31.060]  不僅僅是你我
[00:13:31.060 --> 00:13:33.100]  我們的孩子
[00:13:33.100 --> 00:13:35.400]  活在這樣子一個世界裡面
[00:13:35.400 --> 00:13:37.960]  靠什麼來去抵擋他呢
[00:13:38.740 --> 00:13:41.300]  靠什麼去勝過這些的試探呢
[00:13:41.300 --> 00:13:47.180]  耶穌每一次當魔鬼來試探他的時候他都用神的話去回答他
[00:13:47.180 --> 00:13:48.980]  所以神的話
[00:13:48.980 --> 00:13:54.100]  是我們面對仇敵攻擊能夠勝過魔鬼的試探引誘
[00:13:54.100 --> 00:13:56.400]  靠著上帝的話
[00:13:56.400 --> 00:14:02.280]  事實上
[00:14:02.280 --> 00:14:04.580]  現在我們還不單單要面對
[00:14:04.580 --> 00:14:06.900]  這些所謂的試探引誘
[00:14:07.920 --> 00:14:10.740]  今天越來越多的異端出來了
[00:14:10.740 --> 00:14:14.060]  我那天跟一些弟兄姊妹在談這件事情
[00:14:14.060 --> 00:14:17.140]  我說現在你們上網去找資料都很小心
[00:14:17.140 --> 00:14:18.920]  因為
[00:14:18.920 --> 00:14:20.720]  很多的網站
[00:14:20.720 --> 00:14:22.780]  而且你可以發現
[00:14:22.780 --> 00:14:27.380]  越來越多那個比例甚至可能比正統的基督教的網站還要多
[00:14:27.380 --> 00:14:30.700]  單單東方閃電的這個網站
[00:14:30.700 --> 00:14:32.500]  可能就有三四十個
[00:14:32.500 --> 00:14:37.360]  你上去看跟隨耶穌網聽過嗎
[00:14:38.380 --> 00:14:39.400]  跟隨耶穌網
[00:14:39.400 --> 00:14:40.940]  這個像異端的網嗎
[00:14:40.940 --> 00:14:42.740]  你再去聽
[00:14:42.740 --> 00:14:43.760]  什麼
[00:14:43.760 --> 00:14:46.320]  這個什麼什麼什麼聖經網
[00:14:46.320 --> 00:14:49.140]  像嗎不像
[00:14:49.140 --> 00:14:56.060]  甚至那天我女兒在準備去緬甸的短宣的VBS的材料
[00:14:56.060 --> 00:15:00.140]  她上網去找英文的這些VBS的這個材料
[00:15:00.140 --> 00:15:01.680]  她說有一個
[00:15:01.680 --> 00:15:05.260]  她覺得非常好可是她覺得很奇怪
[00:15:05.520 --> 00:15:10.900]  這一個材料的這一個作者一直在記號在材料上不斷的問一個問題就是說
[00:15:10.900 --> 00:15:12.440]  我們的宗派是什麼
[00:15:12.440 --> 00:15:13.980]  我們的宗派是什麼
[00:15:13.980 --> 00:15:18.320]  她說她覺得很奇怪那我就問她說那你去查他什麼宗派了
[00:15:18.320 --> 00:15:19.600]  她說他叫做
[00:15:19.600 --> 00:15:21.140]  Christian
[00:15:21.140 --> 00:15:24.720]  Christian Mission
[00:15:24.720 --> 00:15:27.800]  Union
[00:15:27.800 --> 00:15:28.820]  一些的
[00:15:28.820 --> 00:15:31.380]  那我一聽我就很警覺為什麼
[00:15:31.380 --> 00:15:33.420]  這有點像韓國的一個異端
[00:15:34.200 --> 00:15:36.000]  中文翻譯就是所謂的
[00:15:36.000 --> 00:15:38.300]  這個基督教
[00:15:38.300 --> 00:15:41.120]  好消息宣教會
[00:15:41.120 --> 00:15:43.680]  你聽聽看好消息
[00:15:43.680 --> 00:15:44.440]  有沒有
[00:15:44.440 --> 00:15:45.460]  宣教會
[00:15:45.460 --> 00:15:46.240]  有沒有
[00:15:46.240 --> 00:15:51.860]  好像聽起來跟基督教一樣但是他是一個異端
[00:15:51.860 --> 00:15:58.020]  所以你現在不要去亂找這也是為什麼丁字妹
[00:15:58.020 --> 00:16:01.340]  我們在教會裡面我們非常謹慎這些東西
[00:16:01.340 --> 00:16:04.160]  請什麼講原來
[00:16:04.920 --> 00:16:06.720]  或者是你去找什麼資料
[00:16:06.720 --> 00:16:08.500]  不要隨隨便便因為
[00:16:08.500 --> 00:16:09.780]  你不知不覺的
[00:16:09.780 --> 00:16:12.860]  他裡面很多的東西剛開始你看不出來
[00:16:12.860 --> 00:16:16.700]  只有神的話
[00:16:16.700 --> 00:16:22.320]  當你越來越清楚我們這本聖經神的話你才會知道怎麼去分辨
[00:16:22.320 --> 00:16:23.860]  這些的異端的錯誤
[00:16:23.860 --> 00:16:28.980]  不單單是勝過仇敵
[00:16:28.980 --> 00:16:31.280]  神的話也是
[00:16:32.060 --> 00:16:35.380]  我們生命的來源我們來看看好
[00:16:35.380 --> 00:16:40.240]  我們來讀約翰福音第六章六十三節好不好來預備請
[00:16:40.240 --> 00:16:42.540]  叫人活著的是靈
[00:16:42.540 --> 00:16:44.340]  肉體是無意的
[00:16:44.340 --> 00:16:48.940]  我對你們說的話就是靈是生命
[00:16:48.940 --> 00:16:52.780]  你注意這段話他這裡說
[00:16:52.780 --> 00:16:55.600]  主對我們所說的話
[00:16:55.600 --> 00:16:58.420]  就是靈
[00:16:58.420 --> 00:17:01.500]  就是生命看到沒有
[00:17:02.260 --> 00:17:05.860]  因此丁字妹
[00:17:05.860 --> 00:17:13.020]  這就是我講的神的話要成為一個瑞瑪進來我們裡面
[00:17:13.020 --> 00:17:16.860]  這就是為什麼很多時候你讀聖經
[00:17:16.860 --> 00:17:21.460]  或者你聽到你聽到神的話
[00:17:21.460 --> 00:17:24.800]  有時候一句神的話進來的時候
[00:17:24.800 --> 00:17:26.840]  他就使你怎麼樣
[00:17:26.840 --> 00:17:30.940]  他就是你的生命裡面觸動有沒有
[00:17:31.700 --> 00:17:36.060]  所以我們讀經文也好我們今天分享也好我們講到也好
[00:17:36.060 --> 00:17:41.180]  其實最重要的就是怎麼樣讓神的話去觸動人的心懂這意思嗎
[00:17:41.180 --> 00:17:44.760]  因此
[00:17:44.760 --> 00:17:48.340]  神的話是我們屬靈生命成長的
[00:17:48.340 --> 00:17:49.880]  這個糧食
[00:17:49.880 --> 00:17:51.420]  他是生命
[00:17:51.420 --> 00:17:53.460]  神的話能夠帶來生命
[00:17:53.460 --> 00:17:59.600]  這是神的話跟世界上人的話不一樣的那天我跟這個教母通通談到
[00:17:59.860 --> 00:18:01.660]  我談到說講到的問題
[00:18:01.660 --> 00:18:05.500]  丁字妹你聽一個很會演講的人講有沒有
[00:18:05.500 --> 00:18:10.620]  我不知道現在有什麼我現在一時想不到誰
[00:18:10.620 --> 00:18:17.280]  這個可能什麼什麼政論的名嘴啦或怎麼樣你聽到很會演講的人啊你聽完
[00:18:17.280 --> 00:18:19.060]  聽完之後你會覺得怎麼樣
[00:18:19.060 --> 00:18:21.120]  他口才很好
[00:18:21.120 --> 00:18:23.420]  他知識淵博有沒有
[00:18:23.420 --> 00:18:26.740]  但是你聽完之後
[00:18:26.740 --> 00:18:28.800]  或者說他很有道理
[00:18:30.320 --> 00:18:32.360]  可是他所說的這些東西
[00:18:32.360 --> 00:18:34.420]  不能夠改變生命
[00:18:34.420 --> 00:18:38.260]  因為只有神的話
[00:18:38.260 --> 00:18:41.600]  能夠改變生命能夠觸動我們的生命
[00:18:41.600 --> 00:18:46.960]  這也就是我們讀聖經也好我們聽到也好或者我們講到的人也好
[00:18:46.960 --> 00:18:49.000]  我們要讓神的話
[00:18:49.000 --> 00:18:54.140]  去供應我們弟兄姊妹心靈的生命的需要
[00:18:54.140 --> 00:18:55.920]  神的話就是我們的生命
[00:18:55.920 --> 00:18:57.960]  讀經
[00:18:58.220 --> 00:19:00.280]  要能夠使我們的生命成長
[00:19:00.280 --> 00:19:03.600]  讀的進去
[00:19:03.600 --> 00:19:05.400]  讀到的這個經文
[00:19:05.400 --> 00:19:08.720]  是胃養我們靈裡面的
[00:19:08.720 --> 00:19:10.260]  神的話是生命
[00:19:10.260 --> 00:19:11.280]  神的話
[00:19:11.280 --> 00:19:17.160]  是我們信心來源我們起來讀羅馬書十章十七節好不好來預備請
[00:19:17.160 --> 00:19:18.440]  信道
[00:19:18.440 --> 00:19:26.120]  這裡說信道從哪裡來的
[00:19:27.400 --> 00:19:28.680]  誰聽到重不重要
[00:19:28.680 --> 00:19:30.220]  重不重要
[00:19:30.220 --> 00:19:32.520]  給你朋友說聽到很重要
[00:19:32.520 --> 00:19:34.840]  給你朋友說好好聽
[00:19:34.840 --> 00:19:37.400]  給你朋友說專心聽
[00:19:37.400 --> 00:19:38.920]  側耳聽
[00:19:38.920 --> 00:19:45.840]  你如果去看聖經裡面對不對充滿了這些你要聽啊特別是上帝對以色列人說你要聽啊
[00:19:45.840 --> 00:19:49.680]  以色列人你要聽啊側耳聽側耳聽是什麼聽啊
[00:19:49.680 --> 00:19:56.340]  側耳聽專心的聽
[00:19:57.100 --> 00:19:57.620]  聽準備
[00:19:57.620 --> 00:20:02.980]  可能你大部分的基督徒的生命裡面你最多的是聽有沒有
[00:20:02.980 --> 00:20:05.540]  不要小看這個聽
[00:20:05.540 --> 00:20:07.600]  聽到怎麼聽很重要
[00:20:07.600 --> 00:20:08.880]  今天沒有時間
[00:20:08.880 --> 00:20:09.900]  特別講這個
[00:20:09.900 --> 00:20:12.200]  但是聽到
[00:20:12.200 --> 00:20:14.760]  就會帶來信道
[00:20:14.760 --> 00:20:18.340]  我因為聽了道
[00:20:18.340 --> 00:20:19.880]  所以
[00:20:19.880 --> 00:20:21.420]  我就信了這個道
[00:20:21.420 --> 00:20:23.720]  我因為聽了道
[00:20:23.720 --> 00:20:25.260]  所以我的信心
[00:20:25.260 --> 00:20:26.020]  就怎麼樣
[00:20:27.060 --> 00:20:27.580]  就增加
[00:20:27.580 --> 00:20:32.180]  那這個聽到下面說什麼
