
[00:00:00.000 --> 00:00:03.900]  今天我們是每個月的第一個主日
[00:02:13.100 --> 00:02:14.500]  也不盡然
[00:02:14.500 --> 00:02:18.700]  結果到了蘇爾的曠野三天三夜沒有水喝
[00:02:18.700 --> 00:02:19.800]  怎麼樣
[00:02:19.800 --> 00:02:22.900]  不盡煙天尤人
[00:02:22.900 --> 00:02:27.100]  但是當我們來到神的面前
[00:02:27.100 --> 00:02:29.000]  摩西向神求
[00:02:29.000 --> 00:02:31.900]  他就依靠神的方法
[00:02:31.900 --> 00:02:35.700]  神說你投樹入水
[00:02:35.700 --> 00:02:37.800]  就變田了
[00:02:37.800 --> 00:02:41.300]  馬呢就變成了蟻鱗了
[00:02:41.300 --> 00:02:43.300]  那麼當然了
[00:02:43.300 --> 00:02:46.500]  我們信神就好像我們讀書一樣
[00:02:46.500 --> 00:02:48.500]  有沒有考試啊
[00:02:48.500 --> 00:02:50.100]  當然要有考試嘛
[00:02:50.100 --> 00:02:52.100]  不然不知道讀到哪裡去了
[00:02:52.100 --> 00:02:53.000]  是不是
[00:02:53.000 --> 00:02:55.000]  學有沒有學到也不知道
[00:02:55.000 --> 00:02:58.000]  我們信神也要有考驗的
[00:02:58.000 --> 00:03:00.900]  聖經一聖經上面說
[00:03:00.900 --> 00:03:04.100]  那個瞎子在路邊說
[00:03:04.100 --> 00:03:06.500]  耶穌可憐我吧
[00:03:06.500 --> 00:03:10.100]  耶穌為了他停下腳步
[00:03:10.100 --> 00:03:12.300]  說我能為你做什麼
[00:03:12.300 --> 00:03:14.600]  我真是希望我們弟兄姊妹
[00:03:14.600 --> 00:03:18.100]  都是能夠叫耶穌停下來的人
[00:03:18.100 --> 00:03:19.100]  是不是
[00:03:19.100 --> 00:03:22.200]  我也多麼希望我們的弟兄姊妹
[00:03:22.200 --> 00:03:24.100]  能夠像那個
[00:03:24.100 --> 00:03:29.400]  潘子他的四個朋友把他追到耶穌的腳前面
[00:03:29.400 --> 00:03:33.300]  耶穌看出他們有信心
[00:03:33.300 --> 00:03:34.600]  就是你的信救了你
[00:03:34.600 --> 00:03:37.400]  拿起你的路子走吧
[00:03:37.400 --> 00:03:40.500]  所以要讓耶穌聽得見看得見
[00:03:40.500 --> 00:03:42.700]  你的信心
[00:03:42.700 --> 00:03:47.000]  這是我們信神的考驗
[00:03:47.000 --> 00:03:50.900]  所以我們有所謂叫三天的規律
[00:03:50.900 --> 00:03:52.900]  等一下我給各位解釋
[00:03:52.900 --> 00:03:55.900]  當然最有名的是約伯的三天
[00:03:55.900 --> 00:03:59.800]  還有耶穌三天的復活等
[00:03:59.800 --> 00:04:05.700]  我們剝餅的主日要分享我們年度的意象
[00:04:05.700 --> 00:04:07.500]  第一個主日講邁向成熟
[00:04:07.500 --> 00:04:10.600]  我記得我第一次我講是說
[00:04:10.600 --> 00:04:13.900]  口出恩言邁向成熟
[00:04:13.900 --> 00:04:19.000]  這是在聖經書上面說是生死在舌頭的泉下
[00:04:19.000 --> 00:04:21.600]  各位你有沒有成熟
[00:04:21.600 --> 00:04:23.300]  你有沒有邁向成熟
[00:04:23.300 --> 00:04:27.000]  你講的話就可以代表了
[00:04:27.000 --> 00:04:28.100]  是不是
[00:04:28.100 --> 00:04:31.900]  所以聖經上面說我們不可口出妄言
[00:04:31.900 --> 00:04:35.000]  肥語或者是淫蕩的話
[00:04:35.000 --> 00:04:38.100]  或者是不造就人不鼓勵人
[00:04:38.100 --> 00:04:40.400]  不安慰人不勸勉人的話
[00:04:40.400 --> 00:04:42.100]  是不是
[00:04:42.100 --> 00:04:45.100]  我以前還在年輕人的時候
[00:04:45.100 --> 00:04:48.000]  我最喜歡講笑話
[00:04:48.000 --> 00:04:51.600]  這個是生死在舌頭的泉下
[00:04:51.600 --> 00:04:54.300]  有一次有一個女士跟我說
[00:04:54.300 --> 00:04:56.700]  你把肉麻當笑話
[00:04:56.700 --> 00:04:58.600]  從此我不太敢講了
[00:04:58.600 --> 00:05:00.100]  哈雷勒亞
[00:05:00.100 --> 00:05:04.200]  所以我們要口出恩言邁向成熟
[00:05:04.200 --> 00:05:05.600]  讓我們講出她的話
[00:05:05.600 --> 00:05:08.500]  金蘋果落在銀網子裡面
[00:05:08.500 --> 00:05:10.000]  信息多的人領受多
[00:05:10.000 --> 00:05:13.700]  心裡面得到激勵就活起來了
[00:05:13.700 --> 00:05:14.900]  哈雷勒亞
[00:05:14.900 --> 00:05:17.700]  我第二次我說我們要操練信心
[00:05:17.700 --> 00:05:19.500]  邁向成熟
[00:05:19.500 --> 00:05:24.500]  做為我們2020年的獎章是說
[00:05:24.500 --> 00:05:27.400]  你信耶和華的先知就必立穩
[00:05:27.400 --> 00:05:30.200]  信他的先知就必亨通
[00:05:30.200 --> 00:05:32.500]  你信嗎
[00:05:32.500 --> 00:05:35.500]  我們信心要經過操練
[00:05:35.500 --> 00:05:38.200]  要讓神看出我們的信心
[00:05:38.200 --> 00:05:40.300]  信心要經過火煉
[00:05:40.300 --> 00:05:41.300]  哈雷勒亞
[00:05:41.300 --> 00:05:44.300]  然後我們才說我們成熟了
[00:05:44.300 --> 00:05:45.000]  是不是
[00:05:45.000 --> 00:05:48.300]  或許你才可以很驕傲的說
[00:05:48.300 --> 00:05:49.900]  你很謙虛
[00:05:49.900 --> 00:05:50.500]  是不是
[00:05:50.500 --> 00:05:52.400]  哈雷勒亞
[00:05:52.400 --> 00:05:54.600]  第三次我說我們要增強
[00:05:54.600 --> 00:05:58.900]  我們的屬靈的免疫力
[00:05:58.900 --> 00:06:02.400]  那個時候正好是瘟疫最怕人的時候
[00:06:02.400 --> 00:06:04.000]  就用了十篇九十一篇
[00:06:04.000 --> 00:06:06.300]  今年最多人講的到
[00:06:06.300 --> 00:06:11.100]  就是說我們並不怕白日的那個火箭射來
[00:06:11.100 --> 00:06:14.200]  還有黑夜的瘟疫
[00:06:14.200 --> 00:06:16.200]  所有千人輔導在你這邊
[00:06:16.200 --> 00:06:17.400]  萬人在你右邊
[00:06:17.400 --> 00:06:18.900]  耶和華必保護你
[00:06:18.900 --> 00:06:20.300]  必不叫你說話
[00:06:20.300 --> 00:06:21.900]  白天的太陽不殺你
[00:06:21.900 --> 00:06:23.900]  晚上的月亮也不害你
[00:06:23.900 --> 00:06:26.500]  瘟疫必不加在你身上
[00:06:26.500 --> 00:06:28.600]  憑著信心
[00:06:28.600 --> 00:06:29.800]  但是我們有沒有想
[00:06:29.800 --> 00:06:34.000]  我們心裡呢我們的靈命有沒有免疫力呢
[00:06:34.000 --> 00:06:35.400]  是不是
[00:06:35.400 --> 00:06:37.700]  我們吃了營養保健品
[00:06:37.700 --> 00:06:39.200]  我們增強我們的體力
[00:06:39.200 --> 00:06:40.100]  我們戴口罩
[00:06:40.100 --> 00:06:41.800]  我們隔絕病毒
[00:06:41.800 --> 00:06:43.800]  或者是避免衝突
[00:06:43.800 --> 00:06:46.000]  但是我們的靈命有沒有增強
[00:06:46.000 --> 00:06:49.800]  我們的屬靈的免疫力呢
[00:06:49.800 --> 00:06:50.600]  有啦
[00:06:50.600 --> 00:06:51.600]  是不是
[00:06:51.600 --> 00:06:53.700]  哈雷勒亞詹姆森
[00:06:53.700 --> 00:06:56.000]  後來我也講一個邁向成熟
[00:06:56.000 --> 00:06:58.000]  一二三
[00:06:58.000 --> 00:06:59.800]  簡單講就是
[00:06:59.800 --> 00:07:03.100]  得救成聖得榮耀
[00:07:03.100 --> 00:07:04.300]  得救是說
[00:07:04.300 --> 00:07:06.800]  你信了耶穌閨物主的名下
[00:07:06.800 --> 00:07:09.600]  你有了永生的趣趣
[00:07:09.600 --> 00:07:12.600]  但是不是就等著上天堂啦
[00:07:12.600 --> 00:07:14.200]  你還有一生之久
[00:07:14.200 --> 00:07:16.300]  第二步你要成聖啦
[00:07:16.300 --> 00:07:18.900]  成為更像耶穌啊
[00:07:18.900 --> 00:07:21.100]  要像一隻毛毛蟲
[00:07:21.100 --> 00:07:23.200]  那從那個結裡面出來
[00:07:23.200 --> 00:07:25.700]  是一隻美麗的蝴蝶啊
[00:07:25.700 --> 00:07:27.800]  人家看到你一看就說
[00:07:27.800 --> 00:07:29.500]  有耶穌在你身上
[00:07:29.500 --> 00:07:32.300]  我要信你信的那個神
[00:07:32.300 --> 00:07:33.700]  是不是
[00:07:33.700 --> 00:07:34.700]  感謝神
[00:07:34.700 --> 00:07:35.900]  第三
[00:07:35.900 --> 00:07:37.500]  我們就要得榮耀
[00:07:37.500 --> 00:07:39.800]  不是說死了才能夠得榮耀
[00:07:39.800 --> 00:07:42.000]  上了天堂才能夠多人
[00:07:42.000 --> 00:07:45.500]  活著你在地上就能夠有榮耀
[00:07:45.500 --> 00:07:46.400]  是不是
[00:07:46.400 --> 00:07:47.300]  哈雷勒亞
[00:07:47.300 --> 00:07:49.100]  耶穌要保佑我們身體健康
[00:07:49.100 --> 00:07:50.800]  耶穌要保佑我們
[00:07:50.800 --> 00:07:52.100]  進出平安
[00:07:52.100 --> 00:07:53.300]  躺下去明天坐起來
[00:07:53.300 --> 00:07:55.500]  出也平安入也平安
[00:07:55.500 --> 00:07:58.900]  這以下的福都要下給你
[00:07:58.900 --> 00:08:01.900]  但是我們有沒有得著
[00:08:01.900 --> 00:08:05.800]  我們的生命有沒有耶穌在我們裡面呢
[00:08:05.800 --> 00:08:06.800]  哈雷勒亞
[00:08:06.800 --> 00:08:07.500]  是的
[00:08:07.500 --> 00:08:10.500]  甚至於我建議我們讀這個
[00:08:10.500 --> 00:08:12.600]  新國度遺民說
[00:08:12.600 --> 00:08:13.500]  我們教會你們
[00:08:13.500 --> 00:08:14.900]  像我們小組裡面
[00:08:14.900 --> 00:08:17.600]  有小子有少年有父老
[00:08:17.600 --> 00:08:19.600]  第一步我們要成為小子
[00:08:19.600 --> 00:08:20.700]  你們認識神
[00:08:20.700 --> 00:08:23.100]  第二步我們要成為少年
[00:08:23.100 --> 00:08:25.600]  你們要跟有力量征戰
[00:08:25.600 --> 00:08:27.400]  第三你要成為父老
[00:08:27.400 --> 00:08:29.700]  要生養眾多
[00:08:29.700 --> 00:08:30.400]  是不是
[00:08:30.400 --> 00:08:32.200]  或者是說我們要
[00:08:32.200 --> 00:08:35.300]  像保羅說的要有三重天
[00:08:35.300 --> 00:08:37.900]  一層天就是在我們的大氣
[00:08:37.900 --> 00:08:39.900]  第二層天就是撒旦摩根
[00:08:39.900 --> 00:08:42.100]  第三層就是神的寶座
[00:08:42.100 --> 00:08:46.400]  當我們的禱告能不能夠來到三層天
[00:08:46.400 --> 00:08:48.100]  這是我們的
[00:08:48.100 --> 00:08:52.900]  邁向成熟的一二三
[00:08:52.900 --> 00:08:54.200]  後來我又講了說
[00:08:54.200 --> 00:08:57.100]  邁向成熟四部曲
[00:08:57.100 --> 00:09:00.400]  最主要是說你的財寶在哪裡
[00:09:00.400 --> 00:09:03.100]  你的心就在那裡
[00:09:03.100 --> 00:09:07.000]  我們對金錢的觀念是怎麼樣
[00:09:07.000 --> 00:09:10.900]  如果我們像猶大有一個錢囊子
[00:09:10.900 --> 00:09:12.800]  沾了那三十兩銀子
[00:09:12.800 --> 00:09:16.000]  但是卻是會漏的
[00:09:16.000 --> 00:09:19.000]  或者你願意這個錢囊子
[00:09:19.000 --> 00:09:24.600]  像是那個沙拉法的寡婦
[00:09:24.600 --> 00:09:27.600]  那個壇內的面不減少
[00:09:27.600 --> 00:09:30.300]  瓶內的油不減少
[00:09:30.300 --> 00:09:33.500]  神充分的供應到你的家裡面
[00:09:33.500 --> 00:09:35.000]  到你的生命裡面
[00:09:35.000 --> 00:09:36.800]  在你的生活裡面
[00:09:36.800 --> 00:09:39.500]  還是你要再進一步
[00:09:39.500 --> 00:09:43.200]  像是那一個有錢的婦人說
[00:09:43.200 --> 00:09:47.900]  哦我有滿腸滿骨的機器的作物
[00:09:47.900 --> 00:09:51.100]  聖靈啊那個靈啊
[00:09:51.100 --> 00:09:53.600]  你就快樂吃喝吧
[00:09:53.600 --> 00:09:54.500]  聖靈跟他說
[00:09:54.500 --> 00:09:57.000]  今夜我就要你的命
[00:09:57.000 --> 00:09:58.800]  所以我們要有四部曲
[00:09:58.800 --> 00:10:01.000]  真的要不然我們的財寶
[00:10:01.000 --> 00:10:02.100]  是讓我們要的
[00:10:02.100 --> 00:10:05.900]  只是耶穌他自己
[00:10:05.900 --> 00:10:09.000]  所以我最後最近一次是
[00:10:09.000 --> 00:10:11.400]  宣信Albert Simpson
[00:10:11.400 --> 00:10:15.800]  就是宣道會的創始人
[00:10:15.800 --> 00:10:19.300]  他寫了一首歌叫做金曜主自己
[00:10:19.300 --> 00:10:21.100]  Himself
[00:10:21.100 --> 00:10:23.200]  我們以前可能追求的是
[00:10:23.200 --> 00:10:25.700]  世界上的財富嘛
[00:10:25.700 --> 00:10:26.600]  是不是
[00:10:26.600 --> 00:10:28.800]  我們從小長大就被教育說
[00:10:28.800 --> 00:10:31.000]  你要光宗耀祖啊
[00:10:31.000 --> 00:10:31.700]  是不是
[00:10:31.700 --> 00:10:34.100]  你要賺錢啊
[00:10:34.100 --> 00:10:35.800]  爸爸要一棟房子
[00:10:35.800 --> 00:10:37.900]  媽媽要一個別墅
[00:10:37.900 --> 00:10:38.800]  是不是
[00:10:38.800 --> 00:10:42.400]  還要給我娶一個漂亮的太太
[00:10:42.400 --> 00:10:44.500]  我通通都有了
[00:10:44.500 --> 00:10:45.800]  是不是
[00:10:45.800 --> 00:10:48.900]  但是我說我要主自己
[00:10:48.900 --> 00:10:52.100]  哎看你怎麼想
[00:10:52.100 --> 00:10:53.700]  你懂嗎
[00:10:53.700 --> 00:10:55.300]  我沒有豪車
[00:10:55.300 --> 00:10:57.000]  我沒有豪宅
[00:10:57.000 --> 00:10:59.800]  我沒有像一個出飛外
[00:10:59.800 --> 00:11:02.700]  一個獎盃型的太太
[00:11:02.700 --> 00:11:06.800]  我也沒有一個那個人見人愛的兒女
[00:11:06.800 --> 00:11:10.000]  或者是令人羨慕的豐功偉業
[00:11:10.000 --> 00:11:13.100]  但是我說我沒有妄動此生
[00:11:13.100 --> 00:11:15.200]  我沒有廢棄
[00:11:15.200 --> 00:11:17.400]  我在這個世界上為神
[00:11:17.400 --> 00:11:19.800]  為世界的貢獻
[00:11:19.800 --> 00:11:21.000]  而今天
[00:11:21.000 --> 00:11:22.700]  我說神我謝謝你
[00:11:22.700 --> 00:11:24.400]  我要你自己
[00:11:24.400 --> 00:11:25.900]  Himself
[00:11:25.900 --> 00:11:26.800]  是不是
[00:11:26.800 --> 00:11:30.700]  今天我要講從馬拉到以靈
[00:11:30.700 --> 00:11:32.900]  就是苦盡甘來
[00:11:32.900 --> 00:11:34.700]  邁向成熟
[00:11:34.700 --> 00:11:37.300]  Hallelujah 讚美著
[00:11:37.300 --> 00:11:40.600]  您知道嗎
[00:11:40.600 --> 00:11:44.400]  這個苦盡甘來
[00:11:44.400 --> 00:11:48.000]  最堅實是在以色列民
[00:11:48.000 --> 00:11:50.800]  他們在埃及地
[00:11:50.800 --> 00:11:53.600]  他們還是以世界為重
[00:11:53.600 --> 00:11:56.100]  甚至於以杜甫為重
[00:11:56.100 --> 00:11:57.400]  吃飽飯最重要
[00:11:57.400 --> 00:11:59.600]  日子過得棒最重要
[00:11:59.600 --> 00:12:02.600]  其實這些東西從來不少
[00:12:02.600 --> 00:12:04.500]  現在我們大家都知道
[00:12:04.500 --> 00:12:05.800]  是不是
[00:12:05.800 --> 00:12:08.800]  真的多吃一點多喝一點怎麼樣
[00:12:08.800 --> 00:12:10.200]  富貴命都出來了
[00:12:10.200 --> 00:12:13.200]  富貴病都出來了
[00:12:13.200 --> 00:12:13.800]  是不是
[00:12:13.800 --> 00:12:16.500]  真的要少吃一點少喝一點
[00:12:16.500 --> 00:12:17.600]  是不是
[00:12:17.600 --> 00:12:21.900]  那麼在彼得前書二章九到十節
[00:12:21.900 --> 00:12:24.200]  我先來講前面的點點點
[00:12:24.200 --> 00:12:26.000]  唯有你們是被節儉的諸侶
[00:12:26.000 --> 00:12:27.300]  是有君貞的居室
[00:12:27.300 --> 00:12:28.800]  是聖潔的國土
[00:12:28.800 --> 00:12:30.900]  是屬神的子民
[00:12:30.900 --> 00:12:32.200]  然後我們一起來念
[00:12:32.200 --> 00:12:33.500]  下面紅字
[00:12:33.500 --> 00:12:36.900]  你們從前算不得子民
[00:12:36.900 --> 00:12:40.100]  現在卻做了神的子民
[00:12:40.100 --> 00:12:43.000]  從前未曾蒙連續
[00:12:43.000 --> 00:12:46.000]  現在卻蒙了連續
[00:12:46.000 --> 00:12:50.600]  還有是不是子民跟蒙不蒙連續
[00:12:50.600 --> 00:12:52.000]  差別很大的
[00:12:52.000 --> 00:12:54.000]  您知道嗎
[00:12:54.000 --> 00:12:56.200]  這個以色列的百姓
[00:12:56.200 --> 00:12:59.500]  在埃及被奴役了四百年
[00:12:59.500 --> 00:13:02.700]  在法老的七策蹂躪之下
[00:13:02.700 --> 00:13:03.700]  怎麼樣
[00:13:03.700 --> 00:13:06.900]  百姓不僅淹身宰道
[00:13:06.900 --> 00:13:08.600]  苦苦哀求
[00:13:08.600 --> 00:13:12.600]  那滿有恩典祝福憐憫的神
[00:13:12.600 --> 00:13:14.600]  滿有慈愛的神
[00:13:14.600 --> 00:13:16.100]  我們神到底怎麼樣
[00:13:16.100 --> 00:13:18.400]  慈愛恩典憐憫
[00:13:18.400 --> 00:13:20.300]  英文講的更禪神
[00:13:20.300 --> 00:13:23.100]  他說我們的神是
[00:13:23.100 --> 00:13:25.400]  forgot
[00:13:25.400 --> 00:13:28.400]  他忘掉我們所犯的壞事
[00:13:28.400 --> 00:13:29.900]  做的壞事
[00:13:29.900 --> 00:13:32.100]  而且他forgive
[00:13:32.100 --> 00:13:34.900]  他赦免我們一切的罪孽過犯
[00:13:34.900 --> 00:13:36.100]  您知道嗎
[00:13:36.100 --> 00:13:38.500]  我們或許會說我原諒你
[00:13:38.500 --> 00:13:42.400]  但是下次吵架又拿出來再吵一遍
[00:13:42.400 --> 00:13:44.700]  所以總是還是在那邊
[00:13:44.700 --> 00:13:46.400]  尤其是你欠我二十五塊
[00:13:46.400 --> 00:13:50.200]  我一輩子記得
[00:13:50.200 --> 00:13:51.700]  但是我們的神是
[00:13:51.700 --> 00:13:56.800]  forget and forgive
[00:13:56.800 --> 00:13:59.300]  他是這樣子的慈愛恩典憐憫
[00:13:59.300 --> 00:14:02.000]  不然我們通通死光了
[00:14:02.000 --> 00:14:03.900]  我講的最簡單的例子
[00:14:03.900 --> 00:14:05.100]  你想想看
[00:14:05.100 --> 00:14:07.800]  我們血是什麼顏色
[00:14:07.800 --> 00:14:08.700]  紅色
[00:14:08.700 --> 00:14:12.500]  但是血遇水則化
[00:14:12.500 --> 00:14:13.600]  你懂嗎
[00:14:13.600 --> 00:14:17.000]  我們神創造人太奇妙
[00:14:17.000 --> 00:14:19.800]  碰到水就把它洗乾淨
[00:14:19.800 --> 00:14:21.000]  是不是
[00:14:21.000 --> 00:14:23.200]  不像染料
[00:14:23.200 --> 00:14:26.400]  碰到水它不化就不化
[00:14:26.400 --> 00:14:29.000]  為什麼我們神這麼奇妙
[00:14:29.000 --> 00:14:32.000]  不然我們整個地球是紅的
[00:14:32.000 --> 00:14:33.900]  通通是人的血
[00:14:33.900 --> 00:14:35.300]  深處的血
[00:14:35.300 --> 00:14:36.900]  流進的流遍的
[00:14:36.900 --> 00:14:38.800]  滿地都是
[00:14:38.800 --> 00:14:39.600]  是不是
[00:14:39.600 --> 00:14:42.300]  就拿我們在伊薩瓜這個地方來講
[00:14:42.300 --> 00:14:45.100]  就拿我們住那邊Sanamish來講
[00:14:45.100 --> 00:14:46.800]  說是以神誇口
[00:14:46.800 --> 00:14:49.000]  或者是神滿滿許
[00:14:49.000 --> 00:14:51.000]  講是好聽
[00:14:51.000 --> 00:14:53.400]  這都是以前印第安人的地方
[00:14:53.400 --> 00:14:55.400]  甚至於這邊畫了一個壁畫
[00:14:55.400 --> 00:14:57.400]  上面有伐木工人
[00:14:57.400 --> 00:14:58.400]  對不對
[00:14:58.400 --> 00:15:00.900]  還有華工
[00:15:00.900 --> 00:15:02.400]  印第安人被殺
[00:15:02.400 --> 00:15:03.700]  華工被驅逐
[00:15:03.700 --> 00:15:05.000]  被殺
[00:15:05.000 --> 00:15:06.500]  是不是
[00:15:06.500 --> 00:15:09.200]  都流了無辜人的血
[00:15:09.200 --> 00:15:11.000]  所以聖經上面說
[00:15:11.000 --> 00:15:13.800]  地長得精奇奇靈
[00:15:13.800 --> 00:15:15.800]  那麼樹就生了毒根
[00:15:15.800 --> 00:15:17.700]  長出了惡果
[00:15:17.700 --> 00:15:18.900]  哎呀
[00:15:18.900 --> 00:15:21.300]  天就起了涼風
[00:15:21.300 --> 00:15:23.200]  求生再一次來
[00:15:23.200 --> 00:15:25.100]  聽到我們在地上
[00:15:25.100 --> 00:15:27.900]  浮在撒旦魔鬼掌權之下的
[00:15:27.900 --> 00:15:29.500]  勞苦嘆息
[00:15:29.500 --> 00:15:31.800]  就好像聽到以色列人
[00:15:31.800 --> 00:15:33.900]  在法羅的旗子下的
[00:15:33.900 --> 00:15:37.300]  四百年的苦苦哀求
[00:15:37.300 --> 00:15:38.100]  是不是
[00:15:38.100 --> 00:15:40.500]  神就憐憫他們了嘛
[00:15:40.500 --> 00:15:42.500]  四百年了
[00:15:42.500 --> 00:15:43.500]  對不對
[00:15:43.500 --> 00:15:44.400]  哈雷路亞
[00:15:44.400 --> 00:15:46.700]  這是我們從前不善止民
[00:15:46.700 --> 00:15:49.200]  從前我們不謀年序的光景
[00:15:49.200 --> 00:15:50.300]  不是嗎
[00:15:50.300 --> 00:15:52.500]  我們也有這種光景
[00:15:52.500 --> 00:15:53.300]  是不是
[00:15:53.300 --> 00:15:55.900]  我們不也在世界上面沉淪嗎
[00:15:55.900 --> 00:15:57.900]  但是我們的神說怎麼樣
[00:15:57.900 --> 00:15:59.200]  不願一人成人
[00:15:59.200 --> 00:16:02.300]  但願萬人得救
[00:16:02.300 --> 00:16:04.500]  萬人包括你啊
[00:16:04.500 --> 00:16:06.300]  包括嘛
[00:16:06.300 --> 00:16:07.000]  是不是
[00:16:07.000 --> 00:16:09.000]  萬人也包括我嘛
[00:16:09.000 --> 00:16:09.700]  是不是
[00:16:09.700 --> 00:16:10.600]  感謝神
[00:16:10.600 --> 00:16:12.400]  我們在座的弟兄姊妹
[00:16:12.400 --> 00:16:15.100]  都是那少數
[00:16:15.100 --> 00:16:18.100]  或者是萬人中的之一
[00:16:18.100 --> 00:16:18.900]  感謝神
[00:16:18.900 --> 00:16:21.400]  因為他聽了我們的禱告
[00:16:21.400 --> 00:16:23.200]  因為他再一次
[00:16:23.200 --> 00:16:25.500]  在我們身上動功
[00:16:25.500 --> 00:16:28.000]  他在讓我們在這個世界上面
[00:16:28.000 --> 00:16:29.700]  活在世界上面
[00:16:29.700 --> 00:16:32.500]  而不是沉淪在世界裡面
[00:16:32.500 --> 00:16:34.200]  是的
[00:16:34.200 --> 00:16:35.200]  好的
[00:16:35.200 --> 00:16:40.000]  我們的神帶百姓出埃及過紅海
[00:16:40.000 --> 00:16:41.100]  以色列人說
[00:16:41.100 --> 00:16:42.700]  神啊你是亞伯拉罕的神
[00:16:42.700 --> 00:16:43.700]  是以薩的神
[00:16:43.700 --> 00:16:45.400]  是雅各的神
[00:16:45.400 --> 00:16:48.700]  又讓他們經歷到神蹟奇事
[00:16:48.700 --> 00:16:49.700]  是不是
[00:16:49.700 --> 00:16:54.500]  先是那個不謀年序的埃及人
[00:16:54.500 --> 00:16:57.700]  還有映著景象的法老王
[00:16:57.700 --> 00:16:59.800]  要遭受到實災
[00:16:59.800 --> 00:17:00.900]  是不是
[00:17:00.900 --> 00:17:02.300]  但是
[00:17:02.300 --> 00:17:04.200]  神的指名有沒有啊
[00:17:04.200 --> 00:17:05.000]  沒有
[00:17:05.000 --> 00:17:06.000]  很奇怪的事情
[00:17:06.000 --> 00:17:07.700]  我一直想不清楚
[00:17:07.700 --> 00:17:09.400]  那個青蛙跳上岸來
[00:17:09.400 --> 00:17:11.500]  就不往我家跑了
[00:17:11.500 --> 00:17:12.600]  很奇怪了
[00:17:12.600 --> 00:17:13.700]  我大門開開
[00:17:13.700 --> 00:17:15.200]  他也不進來了
[00:17:15.200 --> 00:17:16.200]  是不是
[00:17:16.200 --> 00:17:17.600]  念名天使
[00:17:17.600 --> 00:17:19.800]  過去也不進來了
[00:17:19.800 --> 00:17:20.700]  是不是
[00:17:20.700 --> 00:17:22.900]  長了身體長了艙
[00:17:22.900 --> 00:17:25.300]  也不長在我身上了
[00:17:25.300 --> 00:17:29.200]  這是因為埃及不謀年序
