
[00:00:00.000 --> 00:00:03.260]  進來後很開心,我第一次來貴教會
[00:02:30.640 --> 00:02:32.120]  (吳貴行)
[00:02:32.120 --> 00:02:33.960]  為什麼你讀得像烏龜行的樣子?
[00:02:33.960 --> 00:02:38.440]  你很容易記得我,魚蛋仔烏龜行
[00:02:38.440 --> 00:02:40.120]  在街上見到我就行了
[00:02:40.120 --> 00:02:41.720]  其實我不應該打在當中的
[00:02:41.720 --> 00:02:45.920]  因為我人生有三次死亡危險
[00:02:45.920 --> 00:02:51.480]  原來面對死亡,過往我以為重要的事情
[00:02:51.480 --> 00:02:52.320]  不重要的
[00:02:52.320 --> 00:02:55.480]  過往我忽略的事情原來很重要
[00:02:55.480 --> 00:02:58.200]  原來我的世界觀、價值觀、人生觀是會改變的
[00:02:58.200 --> 00:03:02.920]  我第一次小時候
[00:03:02.920 --> 00:03:05.760]  我跟著媽媽和爸爸上去大澳一個地方
[00:03:05.760 --> 00:03:07.320]  很邪門的,叫做吳元隆仔
[00:03:07.320 --> 00:03:08.360]  不知道有沒有去過
[00:03:08.360 --> 00:03:09.480]  那是一座橋
[00:03:09.480 --> 00:03:11.160]  很邪門的路
[00:03:11.160 --> 00:03:13.960]  上去之後,從上面下來的時候
[00:03:13.960 --> 00:03:15.640]  嘉莉絲拉就拖著我小時候
[00:03:15.640 --> 00:03:16.640]  拖著我
[00:03:16.640 --> 00:03:17.880]  拖著我竟然放手
[00:03:17.880 --> 00:03:18.840]  我滾下去
[00:03:18.840 --> 00:03:21.160]  全身受傷
[00:03:21.160 --> 00:03:22.800]  後來我長大了,媽媽跟我說
[00:03:22.800 --> 00:03:25.120]  我開始知道女人比男人好
[00:03:25.920 --> 00:03:26.720]  媽媽比爸爸好
[00:03:26.720 --> 00:03:27.040]  為什麼呢?
[00:03:27.040 --> 00:03:28.960]  媽媽當時魚蛋婆跟我說
[00:03:28.960 --> 00:03:31.440]  我當時拼命撲過去救你
[00:03:31.440 --> 00:03:32.880]  你爸爸就站在後面說
[00:03:32.880 --> 00:03:34.080]  糟了,兒子玩完了
[00:03:34.080 --> 00:03:37.480]  第二次我在大澳
[00:03:37.480 --> 00:03:40.000]  在溪裡游泳,叫做蝦尾
[00:03:40.000 --> 00:03:43.520]  游泳的時候,我淋淋水
[00:03:43.520 --> 00:03:44.560]  我知道我會死的
[00:03:44.560 --> 00:03:47.240]  我第二次知道女人比男人好
[00:03:47.240 --> 00:03:48.320]  為什麼呢?
[00:03:48.320 --> 00:03:49.920]  最少男人的時候不知道去了哪裡
[00:03:49.920 --> 00:03:52.560]  突然間一個大姐姐沉沉落水,救起了我
[00:03:52.560 --> 00:03:53.360]  所以各位
[00:03:53.360 --> 00:03:54.560]  請你幫我用最熱烈的掌聲
[00:03:54.560 --> 00:03:56.280]  先多謝女人,麻煩拍大聲一點
[00:03:56.280 --> 00:04:02.360]  我第三次死亡危險的時候
[00:04:02.360 --> 00:04:04.080]  是我做生意的時候
[00:04:04.080 --> 00:04:05.400]  我當時有兩間上市公司
[00:04:05.400 --> 00:04:07.200]  我有幾千個員工
[00:04:07.200 --> 00:04:08.320]  我心想去讀神學
[00:04:08.320 --> 00:04:10.800]  我認為投資世界地產已經投資完了
[00:04:10.800 --> 00:04:13.200]  要投資天國地產去讀神學
[00:04:13.200 --> 00:04:14.320]  有一次我壓力很大
[00:04:14.320 --> 00:04:16.160]  壓力大我就喜歡露宿街頭
[00:04:16.160 --> 00:04:17.720]  還有爬山
[00:04:17.720 --> 00:04:18.920]  那次不應該一個人爬山
[00:04:18.920 --> 00:04:20.720]  但是我就一個人出去爬山
[00:04:20.720 --> 00:04:22.920]  那我就很浪漫,背著背囊
[00:04:22.920 --> 00:04:24.120]  帶著藍冠曲旗冠
[00:04:24.120 --> 00:04:28.680]  因為裡面的銀色好像是可以煮飯的
[00:04:28.680 --> 00:04:30.880]  就像臘腸、鹹蛋那樣爬山
[00:04:30.880 --> 00:04:33.800]  爬了一半,我知道我死都爬不上去
[00:04:33.800 --> 00:04:35.880]  我更加知道我死都爬不上去
[00:04:35.880 --> 00:04:38.000]  然後我就開始把一些不重要的飯煲
[00:04:38.000 --> 00:04:38.880]  那些東西全都扔下去
[00:04:38.880 --> 00:04:40.080]  好像扔到山崖那樣
[00:04:40.080 --> 00:04:41.640]  扔下去
[00:04:41.640 --> 00:04:42.760]  好,這就是神的恩典
[00:04:42.760 --> 00:04:45.840]  接著當天我爬上去的時候
[00:04:45.840 --> 00:04:47.520]  我爬上去後就跪在那裡祈禱
[00:04:47.520 --> 00:04:48.920]  對不起,不是跪在那裡祈禱
[00:04:48.920 --> 00:04:52.680]  是好像回教徒那樣趴在那裡祈禱
[00:04:52.680 --> 00:04:54.400]  原來當我面對死亡危險的時候
[00:04:54.400 --> 00:04:57.080]  各位朋友、各位弟妹、各位街坊
[00:04:57.080 --> 00:05:00.480]  各位以為重要的東西原來不重要的
[00:05:00.480 --> 00:05:01.880]  我當時面對死亡危險的時候
[00:05:01.880 --> 00:05:03.840]  我沒有想起我的生意
[00:05:03.840 --> 00:05:04.840]  我沒有想起我賺的錢
[00:05:04.840 --> 00:05:10.160]  我只想起我親愛的太太和兒子
[00:05:10.160 --> 00:05:11.800]  我想起我仍然感謝神
[00:05:11.800 --> 00:05:13.400]  讓我有生意人的身份
[00:05:13.400 --> 00:05:15.320]  去世界各地傳道
[00:05:15.320 --> 00:05:16.440]  所以人們叫我商人傳道
[00:05:16.440 --> 00:05:17.760]  不是商人的意思
[00:05:17.760 --> 00:05:19.280]  有生意人去傳道的意思
[00:05:19.280 --> 00:05:21.040]  叫商人傳道
[00:05:21.040 --> 00:05:22.160]  好,感謝神的恩典
[00:05:22.160 --> 00:05:24.800]  原來人生很多時候有兩個特性
[00:05:24.800 --> 00:05:25.880]  我們沒有辦法突破
[00:05:25.880 --> 00:05:27.440]  第一個就是短暫
[00:05:27.440 --> 00:05:31.760]  第二個就是無常
[00:05:31.760 --> 00:05:33.080]  有誰有iPhone的?
[00:05:33.080 --> 00:05:33.840]  有沒有?
[00:05:33.840 --> 00:05:34.840]  舉起手
[00:05:34.840 --> 00:05:35.680]  不用不承認
[00:05:35.680 --> 00:05:37.600]  iPhone很光榮的,請放下
[00:05:37.600 --> 00:05:39.080]  iPhone有一個系統的
[00:05:39.080 --> 00:05:40.640]  如果美國的模特兒教育系統
[00:05:40.640 --> 00:05:41.240]  可以跟人聊天
[00:05:41.240 --> 00:05:41.800]  人很奇怪
[00:05:41.800 --> 00:05:43.720]  平時人不聊天的
[00:05:43.720 --> 00:05:45.320]  可以跟電話聊天的
[00:05:45.320 --> 00:05:47.000]  以前我們很怕兒子出門
[00:05:47.000 --> 00:05:49.040]  還不如出去玩
[00:05:49.040 --> 00:05:51.040]  現在我們很怕兒子不出去玩
[00:05:51.040 --> 00:05:52.640]  還不如出去玩
[00:05:52.640 --> 00:05:53.360]  世界變了
[00:05:53.360 --> 00:05:54.720]  但是我們可以跟iPhone聊天的
[00:05:54.720 --> 00:05:55.960]  你如果試一下今晚玩一下
[00:05:55.960 --> 00:05:57.360]  用廣東話問他
[00:05:57.360 --> 00:05:58.560]  你很美女嗎?
[00:05:58.560 --> 00:06:00.120]  你知道iPhone怎麼回答你嗎?
[00:06:00.120 --> 00:06:01.360]  iPhone就好像唐伯金說
[00:06:01.360 --> 00:06:02.520]  你騙人
[00:06:02.520 --> 00:06:04.080]  哇,很厲害
[00:06:04.080 --> 00:06:04.920]  真的是這樣的
[00:06:04.920 --> 00:06:05.960]  我朋友跟我說
[00:06:05.960 --> 00:06:07.600]  如果你跟他說
[00:06:07.600 --> 00:06:08.640]  什麼叫九龍踏壩
[00:06:08.640 --> 00:06:09.320]  iPhone怎麼回答你?
[00:06:09.320 --> 00:06:09.920]  iPhone就說
[00:06:09.920 --> 00:06:10.800]  你記住
[00:06:10.800 --> 00:06:12.080]  空肚不要吃早餐
[00:06:12.080 --> 00:06:14.000]  我心想
[00:06:14.000 --> 00:06:15.440]  空肚怎麼不吃早餐呢?
[00:06:15.440 --> 00:06:17.120]  他就會說九龍踏壩
[00:06:17.120 --> 00:06:18.720]  如果你用英文問他
[00:06:18.720 --> 00:06:21.880]  人生意義是什麼?
[00:06:21.880 --> 00:06:25.280]  他會回答42
[00:06:25.280 --> 00:06:27.120]  42
[00:06:27.120 --> 00:06:30.400]  原來是這些西洋美國人
[00:06:30.400 --> 00:06:32.080]  他們看一些銀河系
[00:06:32.080 --> 00:06:34.040]  一個很喜歡看的電影
[00:06:34.040 --> 00:06:35.280]  他們說人生是沒有意義的
[00:06:35.280 --> 00:06:37.120]  人生最後的意義就是42
[00:06:37.120 --> 00:06:38.760]  所以答案就是42
[00:06:38.760 --> 00:06:39.560]  各位你有沒有想一下
[00:06:39.560 --> 00:06:42.360]  這麼短暫的人生裡面
[00:06:42.360 --> 00:06:43.840]  這麼無常的人生裡面
[00:06:43.840 --> 00:06:46.000]  你人生真正的寶藏
[00:06:46.000 --> 00:06:48.600]  真正的意義是什麼呢?
[00:06:48.600 --> 00:06:50.360]  我有一次去到荃灣
[00:06:50.360 --> 00:06:52.440]  你知道有兩棟最高的Tower
[00:06:52.440 --> 00:06:54.040]  最高那棟叫做魚心廣場
[00:06:54.040 --> 00:06:56.040]  英文叫做Lena Tower
[00:06:56.040 --> 00:06:57.040]  旁邊有一座橋
[00:06:57.040 --> 00:06:57.680]  它有兩棟
[00:06:57.680 --> 00:06:59.240]  矮的那棟叫Teddy
[00:06:59.240 --> 00:07:01.720]  他老公的名字
[00:07:01.720 --> 00:07:05.520]  樓在人不在
[00:07:05.520 --> 00:07:07.320]  多有錢的人一離開世界的時候
[00:07:07.320 --> 00:07:08.880]  都雙手空空而走
[00:07:08.880 --> 00:07:11.160]  沒辦法帶走所有世上的股票
[00:07:11.160 --> 00:07:15.600]  財寶、權力、名譽、地位帶不走
[00:07:15.600 --> 00:07:17.360]  你知道龔如心打這場官司的時候
[00:07:17.360 --> 00:07:18.960]  第一次官司是輸的
[00:07:18.960 --> 00:07:21.600]  上訴庭那一次也是輸的
[00:07:21.600 --> 00:07:24.560]  去終審庭她是一個比例贏
[00:07:24.560 --> 00:07:26.120]  她的遺囑
[00:07:26.120 --> 00:07:28.440]  第一次輸的時候
[00:07:28.440 --> 00:07:31.440]  被判詞的法官叫任次軍大法官
[00:07:31.440 --> 00:07:35.160]  是我中國神學研究院以前的董事會主席
[00:07:35.160 --> 00:07:36.320]  任大法官的時候
[00:07:36.320 --> 00:07:38.280]  他在判詞判他輸的時候
[00:07:38.280 --> 00:07:41.120]  他引用聖經一句話很有意思的
[00:07:41.120 --> 00:07:43.040]  他說世人行動實是幻影
[00:07:43.040 --> 00:07:46.480]  他們忘了真是枉然
[00:07:46.480 --> 00:07:49.720]  積蓄財寶不知將來有誰收取
[00:07:49.720 --> 00:07:52.080]  他的世人行動實是幻影
[00:07:52.080 --> 00:07:54.440]  他們忘了真是枉然
[00:07:54.440 --> 00:07:57.720]  積蓄財寶不知將來有誰收取
[00:07:57.720 --> 00:07:59.320]  各位這個幻影
[00:07:59.320 --> 00:08:00.280]  illusion這個字
[00:08:00.280 --> 00:08:02.080]  在聖經有一個很特別的字
[00:08:02.080 --> 00:08:03.600]  它跟你一個字 image(形象)
[00:08:03.600 --> 00:08:05.800]  形象是同義詞
[00:08:05.800 --> 00:08:06.840]  又是相反詞
[00:08:06.840 --> 00:08:07.560]  何解呢?
[00:08:07.560 --> 00:08:10.160]  原來上帝在創造宇宙萬物的時候
[00:08:10.160 --> 00:08:11.560]  創造人類的時候
[00:08:11.560 --> 00:08:16.640]  他以他的形象做人 image(形象)
[00:08:16.640 --> 00:08:19.040]  但是人犯罪得罪上帝的時候
[00:08:19.040 --> 00:08:20.640]  遠離這位上帝的時候
[00:08:20.640 --> 00:08:21.840]  就成為相反詞
[00:08:21.840 --> 00:08:23.720]  人生就是 illusion(虛幻)
[00:08:23.720 --> 00:08:25.200]  虛幻
[00:08:25.200 --> 00:08:26.520]  但是當人悔改
[00:08:26.520 --> 00:08:29.640]  藉著耶穌基督十甲寶血赦免我們的罪的時候
[00:08:29.640 --> 00:08:32.360]  可以重新變回同義詞
[00:08:32.360 --> 00:08:34.000]  有上帝的 image(形象)
[00:08:34.000 --> 00:08:36.840]  跟你建立負與子的關係
[00:08:36.840 --> 00:08:38.240]  世人行動實是幻影
[00:08:38.240 --> 00:08:40.880]  他們忘了真是枉然
[00:08:40.880 --> 00:08:46.120]  積足財寶不知將來有誰收誰
[00:08:46.120 --> 00:08:50.360]  我有一次有個拍檔在這裡聚過會一段時間
[00:08:50.360 --> 00:08:53.720]  他幫你抬過櫃抬到腰骨受了傷
[00:08:53.720 --> 00:08:55.560]  今天才跟我說
[00:08:55.560 --> 00:08:57.400]  以前曾經在這裡試過
[00:08:57.400 --> 00:08:58.240]  他一出去
[00:08:58.240 --> 00:08:59.680]  一位香港很有錢
[00:08:59.680 --> 00:09:00.480]  我不提他的名字
[00:09:00.480 --> 00:09:01.120]  因為有錄音
[00:09:01.120 --> 00:09:03.200]  很有錢的一個生意人
[00:09:03.200 --> 00:09:04.640]  他是富可敵國的
[00:09:04.640 --> 00:09:06.720]  在政治上很高地位
[00:09:06.720 --> 00:09:08.880]  去到他的辦公室的時候
[00:09:08.880 --> 00:09:10.320]  他還沒過世之前
[00:09:10.320 --> 00:09:11.320]  有一段對聯
[00:09:11.320 --> 00:09:11.960]  他這麼寫的
[00:09:11.960 --> 00:09:13.640]  在他的牌匾
[00:09:13.640 --> 00:09:14.440]  在辦公室
[00:09:14.440 --> 00:09:16.760]  他說千尺龍床只睡三尺半
[00:09:16.760 --> 00:09:19.760]  萬傾良田只吃三豆米
[00:09:19.760 --> 00:09:21.400]  你們聽得懂中文嗎?
[00:09:21.400 --> 00:09:23.400]  小女孩聽得懂嗎?
[00:09:23.400 --> 00:09:25.960]  千尺龍床只睡三尺半
[00:09:25.960 --> 00:09:27.840]  萬傾良田只吃三豆米
[00:09:27.840 --> 00:09:29.880]  聽得懂我相信大家
[00:09:29.880 --> 00:09:31.160]  你擁有多少財寶
[00:09:31.160 --> 00:09:33.640]  都是睡床這麼大
[00:09:33.640 --> 00:09:34.720]  你不可以睡完
[00:09:34.720 --> 00:09:35.720]  你想一下
[00:09:35.720 --> 00:09:36.760]  你說我的房子是
[00:09:36.760 --> 00:09:37.920]  我的客廳是十萬尺
[00:09:37.920 --> 00:09:39.720]  然後浪費東西
[00:09:39.720 --> 00:09:40.920]  我一次去一間三人大屋
[00:09:40.920 --> 00:09:41.720]  哇!好恐怖啊
[00:09:41.720 --> 00:09:42.800]  整個酒店大堂
[00:09:42.800 --> 00:09:44.440]  我心想有什麼溫暖呢?
[00:09:44.440 --> 00:09:45.360]  你想像一下
[00:09:45.360 --> 00:09:47.120]  你自己的房子是一個酒店大堂
[00:09:47.120 --> 00:09:49.480]  太大太多是不好的
[00:09:49.480 --> 00:09:50.920]  你吃不到這麼多東西的
[00:09:50.920 --> 00:09:53.000]  他說我這麼有錢
[00:09:53.000 --> 00:09:54.520]  但是我有一天都會離開世界
[00:09:54.520 --> 00:09:55.800]  我沒辦法
[00:09:55.800 --> 00:09:57.040]  帶走這些金錢
[00:09:57.040 --> 00:09:59.200]  但是我可以帶走我的聲譽
[00:09:59.200 --> 00:09:59.960]  我的名譽
[00:09:59.960 --> 00:10:01.480]  很可惜他死了沒多久
[00:10:01.480 --> 00:10:05.640]  他整家人就是真加慘
[00:10:05.640 --> 00:10:07.280]  他沒想過的
[00:10:07.280 --> 00:10:08.080]  你知道
[00:10:08.080 --> 00:10:10.760]  我們香港這麼多的有錢大的家族
[00:10:10.760 --> 00:10:13.400]  有誰沒有真加慘呢?
[00:10:13.400 --> 00:10:16.600]  你好像數不出有誰沒怎麼真加慘
[00:10:16.600 --> 00:10:18.000]  所以聖經耶穌說了一句話
[00:10:18.000 --> 00:10:19.200]  人若賺得全世界
[00:10:19.200 --> 00:10:19.800]  他要什麼?
[00:10:19.800 --> 00:10:20.840]  賠償了生命
[00:10:20.840 --> 00:10:22.720]  那還有什麼益處呢?
[00:10:22.720 --> 00:10:25.200]  人還可以拿什麼來換取生命呢?
[00:10:25.200 --> 00:10:26.320]  我講得很快
[00:10:26.320 --> 00:10:27.360]  讀慢一點
[00:10:27.360 --> 00:10:29.800]  人若賺得全世界
[00:10:29.800 --> 00:10:31.840]  他要賠償了自己的生命
[00:10:31.840 --> 00:10:33.200]  有什麼益處呢?
[00:10:33.200 --> 00:10:36.600]  人還可以拿什麼來換取生命呢?
[00:10:36.600 --> 00:10:39.680]  所有的財寶、股票、樓房、家庭
[00:10:39.680 --> 00:10:44.640]  我有一天都會煙消雲散
[00:10:44.640 --> 00:10:46.920]  我們小朋友來到世界很開心
[00:10:46.920 --> 00:10:48.160]  每個人都歡迎他
[00:10:48.160 --> 00:10:49.600]  你走的時候可能很孤獨
[00:10:49.600 --> 00:10:50.480]  來到世界的時候
[00:10:50.480 --> 00:10:54.480]  所有小朋友大部分都是拿著手的
[00:10:54.480 --> 00:10:57.160]  想拿很多很多的東西來到世界
[00:10:57.160 --> 00:11:00.000]  走的時候大部分人都是攤開手的
[00:11:00.000 --> 00:11:01.000]  因為按照傳道書
[00:11:01.000 --> 00:11:04.000]  聖經裡面一個皇帝所寫的書卷傳道書
[00:11:04.000 --> 00:11:07.760]  他說人是凶凶而來,定必凶凶而去
[00:11:07.760 --> 00:11:11.040]  我們暗暗而來,定必暗暗而去
[00:11:11.040 --> 00:11:14.640]  我們出於塵土,定必歸於塵土
[00:11:14.640 --> 00:11:21.120]  我不知道各位有哪些小朋友是四五歲呢?
[00:11:21.120 --> 00:11:22.240]  四五歲是最好玩的
[00:11:22.240 --> 00:11:24.240]  我覺得小朋友不要長大就最好了
[00:11:24.240 --> 00:11:26.280]  長大一點就氣死你了
[00:11:26.280 --> 00:11:27.240]  不好意思
[00:11:27.240 --> 00:11:28.960]  小時候是最好的
[00:11:28.960 --> 00:11:29.960]  四五歲是最好的
[00:11:29.960 --> 00:11:30.600]  哇!很有趣
[00:11:30.600 --> 00:11:32.600]  他們想的事情是很可愛的
[00:11:32.600 --> 00:11:35.320]  所以我小時候把我兒子所有的事情都寫下來
[00:11:35.320 --> 00:11:36.320]  所以我記得很多事情
[00:11:36.320 --> 00:11:39.600]  有一次我們跟一個很多年前了
[00:11:39.600 --> 00:11:40.360]  不是現在
[00:11:40.360 --> 00:11:41.280]  我兒子在讀Master
[00:11:41.280 --> 00:11:42.680]  很多年前的時候
[00:11:42.680 --> 00:11:43.480]  有一個中學同學在一起
[00:11:43.480 --> 00:11:44.680]  大家說小朋友很可愛
[00:11:44.680 --> 00:11:46.280]  他有一次說他的女兒
[00:11:46.280 --> 00:11:47.480]  他的女兒很可愛
[00:11:47.480 --> 00:11:48.960]  他有一次很奇怪
[00:11:48.960 --> 00:11:50.160]  就在一個房間跟女兒聊天
[00:11:50.160 --> 00:11:52.320]  女兒媽媽一天會走的
[00:11:52.320 --> 00:11:52.960]  很奇怪
[00:11:52.960 --> 00:11:54.240]  說得這麼嚴肅的問題
[00:11:54.240 --> 00:11:56.960]  他說媽媽會死的
[00:11:56.960 --> 00:11:58.160]  你要小心一點
[00:11:58.160 --> 00:11:59.560]  你要好好照顧自己
[00:11:59.560 --> 00:12:00.720]  哇!突然這麼嚴肅的問題
[00:12:00.720 --> 00:12:01.560]  跟四五歲
[00:12:01.560 --> 00:12:03.280]  女兒就很可愛的問他
[00:12:03.280 --> 00:12:04.680]  媽媽為什麼你會走的
[00:12:04.680 --> 00:12:05.320]  為什麼會死
[00:12:05.320 --> 00:12:06.600]  人老就會走的
[00:12:06.600 --> 00:12:08.680]  然後小女兒很開心
[00:12:08.680 --> 00:12:09.440]  她跳進去聽
[00:12:09.440 --> 00:12:10.280]  看到婆婆坐在那裡
[00:12:10.280 --> 00:12:11.280]  婆婆很老的了
[00:12:11.280 --> 00:12:12.760]  在那裡看電視
[00:12:12.760 --> 00:12:14.400]  然後小女孩的孫女就跟婆婆說
[00:12:14.400 --> 00:12:15.280]  為什麼你還不死
[00:12:15.280 --> 00:12:20.560]  各位這麼真實的事情
[00:12:20.560 --> 00:12:21.800]  不要跟你婆婆
[00:12:21.800 --> 00:12:22.800]  你媽媽這麼說
[00:12:22.800 --> 00:12:24.040]  連你的頭都扭掉了
[00:12:24.040 --> 00:12:25.360]  我們中國人很怕說死
[00:12:25.360 --> 00:12:28.400]  中國人很恐懼死
[00:12:28.400 --> 00:12:31.120]  但是中國人有一些智慧是很好的
[00:12:31.120 --> 00:12:34.560]  各位,有誰是睡覺不脫鞋子的
[00:12:34.560 --> 00:12:35.440]  不用舉手
[00:12:35.440 --> 00:12:36.080]  我看到了
[00:12:36.080 --> 00:12:38.680]  有誰是睡覺不脫襪子的
[00:12:38.680 --> 00:12:42.280]  第一個中國人的古老說話
[00:12:42.280 --> 00:12:43.880]  他說你今晚脫了一雙襪子
[00:12:43.880 --> 00:12:45.800]  有誰肯定你明天穿得回呢
[00:12:45.800 --> 00:12:48.400]  你明白他說什麼嗎?
[00:12:48.400 --> 00:12:51.200]  原來生命不是穿在我們手裡面
[00:12:51.200 --> 00:12:53.120]  生命是無常
[00:12:53.120 --> 00:12:56.400]  我很喜歡經過跑馬地的天主教墳場那一段
[00:12:56.400 --> 00:12:57.680]  真的很精彩的
[00:12:57.680 --> 00:12:59.040]  他金直吾驅什麼?
[00:12:59.040 --> 00:13:01.600]  歸故土他朝君體什麼?
[00:13:01.600 --> 00:13:02.680]  也相同
[00:13:02.680 --> 00:13:04.560]  是死人向我們說的
[00:13:04.560 --> 00:13:05.920]  說一個人生的現實
[00:13:05.920 --> 00:13:09.680]  我們每一個人有一天都會離開世界
[00:13:09.680 --> 00:13:15.360]  我二十多年除了做很多的
[00:13:15.360 --> 00:13:17.200]  搞孤兒院、搞戒毒
[00:13:17.200 --> 00:13:18.960]  也是有一個工作很特別的
[00:13:18.960 --> 00:13:21.080]  有一次偶然做了二十多年
[00:13:21.080 --> 00:13:23.120]  就是去探望一些淋危病人
[00:13:23.120 --> 00:13:24.640]  以及一些昏迷病人
[00:13:24.640 --> 00:13:28.320]  以及一些患重病的人
[00:13:29.080 --> 00:13:30.520]  你如果有,你打電話給我吧
[00:13:30.520 --> 00:13:32.280]  903、904、907
[00:13:32.280 --> 00:13:34.440]  忘記了算了
[00:13:34.440 --> 00:13:35.400]  我聽到一定會去的
[00:13:35.400 --> 00:13:36.280]  我去跟他們傳導
[00:13:36.280 --> 00:13:39.240]  我記得有一次跟一位癌症病人傳導
[00:13:39.240 --> 00:13:45.680]  他的病已經是醫生不醫他的
[00:13:45.680 --> 00:13:50.680]  他是一位唯物主義者
[00:13:50.680 --> 00:13:52.400]  是一位
[00:13:52.400 --> 00:13:55.640]  他跟他的媳婦說
[00:13:55.640 --> 00:13:57.000]  我看到的東西我才相信
[00:13:57.000 --> 00:13:59.000]  我看不到的東西我是不相信的
[00:13:59.160 --> 00:14:01.080]  他在中國哈爾濱大學畢業
[00:14:01.080 --> 00:14:04.480]  來到香港做一位玩具設計師
[00:14:04.480 --> 00:14:07.600]  接近70歲
[00:14:07.600 --> 00:14:10.120]  我去到的時候就去他家探望他
