
[00:00:00.000 --> 00:00:02.000]  好,我們開始的時候,我們先低頭我們祈禱,好嗎?
[00:04:08.380 --> 00:04:10.380]  跟他的繼母,大家知道什麼叫繼母嗎?
[00:04:10.380 --> 00:04:12.380]  是爸爸的太太
[00:04:12.380 --> 00:04:14.380]  但不是自己的親生母親
[00:04:14.380 --> 00:04:16.380]  發生關係的時候
[00:04:16.380 --> 00:04:18.380]  你猜他能不能得救呢?
[00:04:18.380 --> 00:04:20.380]  他應該是不能得救的
[00:04:20.380 --> 00:04:24.380]  但是我們看看哥林多前書裡面
[00:04:24.380 --> 00:04:26.380]  原來哥林多的教會裡面
[00:04:26.380 --> 00:04:29.380]  竟然有這些淫亂的事情發生
[00:04:29.380 --> 00:04:33.380]  有人竟然跟自己的繼母發生關係
[00:04:33.380 --> 00:04:37.380]  我們看看這個人最終的結果是怎樣,好嗎?
[00:04:37.380 --> 00:04:40.380]  我們一起來讀哥林多前書第五章
[00:04:40.380 --> 00:04:42.380]  第一到第五節
[00:04:42.380 --> 00:04:44.380]  我們一起來讀出
[00:05:07.380 --> 00:05:09.380]  心卻在你們那裡
[00:05:09.380 --> 00:05:11.380]  心卻在你們那裡
[00:05:11.380 --> 00:05:15.380]  好在我親自與你們同在
[00:05:15.380 --> 00:05:18.380]  已經判斷了行者是的人
[00:05:18.380 --> 00:05:21.380]  就是你們聚會的時候
[00:05:21.380 --> 00:05:23.380]  我的心也同在
[00:05:23.380 --> 00:05:26.380]  奉我們主耶穌的名
[00:05:26.380 --> 00:05:29.380]  並用我們主耶穌的權能
[00:05:29.380 --> 00:05:31.380]  要把這樣的人
[00:05:31.380 --> 00:05:33.380]  交給撒旦
[00:05:33.380 --> 00:05:35.380]  敗壞他的肉體
[00:05:35.380 --> 00:05:38.380]  使他的靈魂再主耶穌的一子
[00:05:38.380 --> 00:05:40.380]  可以得救
[00:05:40.380 --> 00:05:43.380]  不知道大家以往有沒有看過這段經文
[00:05:43.380 --> 00:05:45.380]  或者讀這段經文
[00:05:45.380 --> 00:05:47.380]  這段經文很恐怖,記住
[00:05:47.380 --> 00:05:49.380]  我經常都說在美恩堂內的電影節目
[00:05:49.380 --> 00:05:50.380]  一定會聽我說這句話
[00:05:50.380 --> 00:05:53.380]  基督徒這三個字沒有任何保證
[00:05:53.380 --> 00:05:55.380]  基督徒只不過是因為我們信了耶穌
[00:05:55.380 --> 00:05:56.380]  被稱為基督徒
[00:05:56.380 --> 00:05:59.380]  但是如果我們沒有給親近神
[00:05:59.380 --> 00:06:00.380]  跟神有一個好的關係
[00:06:00.380 --> 00:06:02.380]  我們一樣的會犯罪
[00:06:02.380 --> 00:06:06.380]  甚至有時犯的罪比未信的人更加可怕
[00:06:06.380 --> 00:06:08.380]  更加不好
[00:06:08.380 --> 00:06:11.380]  好了,哥林多的教會
[00:06:11.380 --> 00:06:12.380]  你聽到很多人害怕嗎?
[00:06:12.380 --> 00:06:14.380]  竟然有人說
[00:06:14.380 --> 00:06:17.380]  保羅說連一些未信的人都沒有你們那麼壞
[00:06:17.380 --> 00:06:20.380]  竟然跟自己的繼母來發生關係
[00:06:20.380 --> 00:06:22.380]  但最大一個問題
[00:06:22.380 --> 00:06:24.380]  旁邊的人都覺得沒什麼問題
[00:06:24.380 --> 00:06:26.380]  還可以跟他們來
[00:06:26.380 --> 00:06:28.380]  但好像做好朋友一樣
[00:06:28.380 --> 00:06:29.380]  所以保羅就說到
[00:06:29.380 --> 00:06:31.380]  我是很憤慨這件事
[00:06:31.380 --> 00:06:33.380]  雖然我不是在你們當中
[00:06:33.380 --> 00:06:34.380]  但我跟你們一樣
[00:06:34.380 --> 00:06:36.380]  其實要去審判這件事
[00:06:36.380 --> 00:06:38.380]  接著就說到這些人是怎樣呢?
[00:06:38.380 --> 00:06:40.380]  某個程度要趕他離開教會
[00:06:40.380 --> 00:06:44.380]  然後就將這個人交給撒旦
[00:06:44.380 --> 00:06:46.380]  然後敗壞他的身體
[00:06:46.380 --> 00:06:47.380]  即是說什麼呢?
[00:06:47.380 --> 00:06:48.380]  其實意思就是
[00:06:48.380 --> 00:06:52.380]  讓他繼續如果犯錯的話
[00:06:52.380 --> 00:06:55.380]  罪會成為他的審判
[00:06:55.380 --> 00:06:58.380]  他會受罪的折磨
[00:06:58.380 --> 00:07:02.380]  但後面有一句很特別
[00:07:02.380 --> 00:07:05.380]  就是使他的靈魂在主耶穌的日子
[00:07:05.380 --> 00:07:07.380]  可以得救
[00:07:07.380 --> 00:07:10.380]  即是仍然可以得救
[00:07:10.380 --> 00:07:12.380]  當然這個包含著什麼呢?
[00:07:12.380 --> 00:07:15.380]  就是當他在罪的裏面
[00:07:15.380 --> 00:07:16.380]  在受苦的當中
[00:07:16.380 --> 00:07:18.380]  在困難的裏面
[00:07:18.380 --> 00:07:20.380]  可能他會有反省
[00:07:20.380 --> 00:07:23.380]  他會再一次回到神的身邊
[00:07:23.380 --> 00:07:24.380]  他有悔罪的時候
[00:07:24.380 --> 00:07:25.380]  他可以得救
[00:07:25.380 --> 00:07:26.380]  明白這個道理嗎?
[00:07:26.380 --> 00:07:28.380]  所以你記住
[00:07:28.380 --> 00:07:29.380]  我很強調一件事
[00:07:29.380 --> 00:07:30.380]  千萬不要想著一次得救
[00:07:30.380 --> 00:07:31.380]  永遠得救
[00:07:31.380 --> 00:07:32.380]  於是我可以放縱
[00:07:32.380 --> 00:07:34.380]  這樣的時候就很危險
[00:07:34.380 --> 00:07:36.380]  我絕對不是鼓勵大家去犯罪
[00:07:36.380 --> 00:07:39.380]  只不過我們要知道這個救贖
[00:07:39.380 --> 00:07:41.380]  是主耶穌親自用他自己的
[00:07:41.380 --> 00:07:43.380]  生命用的寶血
[00:07:43.380 --> 00:07:44.380]  去買贖我們
[00:07:44.380 --> 00:07:45.380]  所以你留意到
[00:07:45.380 --> 00:07:48.380]  他就說將他交給撒旦
[00:07:48.380 --> 00:07:50.380]  然後怎樣呢?
[00:07:50.380 --> 00:07:52.380]  希望在主耶穌來的日子
[00:07:52.380 --> 00:07:54.380]  要他得到那個拯救
[00:07:54.380 --> 00:07:57.380]  所以他就跟著提醒我們
[00:07:57.380 --> 00:07:59.380]  第二章的第一到第四節
[00:07:59.380 --> 00:08:00.380]  他說到今天
[00:08:00.380 --> 00:08:03.380]  我們要小心我們會「隨流失去」
[00:08:03.380 --> 00:08:05.380]  「隨流失去」
[00:08:05.380 --> 00:08:07.380]  直接譯的意思是什麼呢?
[00:08:07.380 --> 00:08:09.380]  就是我們會往往容易
[00:08:09.380 --> 00:08:10.380]  但是在任何時間
[00:08:10.380 --> 00:08:12.380]  我們都會有跌倒的
[00:08:12.380 --> 00:08:14.380]  為什麼這次如果我們
[00:08:14.380 --> 00:08:17.380]  傾得這個信仰很危險
[00:08:17.380 --> 00:08:18.380]  這個信仰是怎樣呢?
[00:08:18.380 --> 00:08:20.380]  他說神是用神跡
[00:08:20.380 --> 00:08:24.380]  即是百般異能與聖靈的恩賜
[00:08:24.380 --> 00:08:26.380]  來提醒我們
[00:08:26.380 --> 00:08:27.380]  好了
[00:08:27.380 --> 00:08:29.380]  我想告訴大家
[00:08:29.380 --> 00:08:32.380]  要做一天很成功
[00:08:32.380 --> 00:08:34.380]  是容易的
[00:08:34.380 --> 00:08:38.380]  要一生一世站在一個高峰
[00:08:38.380 --> 00:08:40.380]  是不容易的
[00:08:40.380 --> 00:08:43.380]  要我們一生忠貞於神
[00:08:43.380 --> 00:08:46.380]  這是我們期望每一個人的意願
[00:08:46.380 --> 00:08:48.380]  但是我們能否做到呢?
[00:08:48.380 --> 00:08:49.380]  未必這麼容易
[00:08:49.380 --> 00:08:51.380]  但是我教大家一個秘訣
[00:08:51.380 --> 00:08:53.380]  這是我經常都會講的
[00:08:53.380 --> 00:08:57.380]  不要想一生一世這麼長
[00:08:57.380 --> 00:08:59.380]  雖然我們有這個願望
[00:08:59.380 --> 00:09:00.380]  但是我經常都講
[00:09:00.380 --> 00:09:01.380]  你想一天已經夠了
[00:09:01.380 --> 00:09:02.380]  因為一天很短
[00:09:02.380 --> 00:09:03.380]  現在快八點了
[00:09:03.380 --> 00:09:04.380]  還有四個小時
[00:09:04.380 --> 00:09:06.380]  又過一天了
[00:09:06.380 --> 00:09:07.380]  是不是?
[00:09:07.380 --> 00:09:09.380]  如果你能夠每一天
[00:09:09.380 --> 00:09:12.380]  跟自己說和跟神說
[00:09:12.380 --> 00:09:13.380]  神啊
[00:09:13.380 --> 00:09:16.380]  幫助我善用今天
[00:09:16.380 --> 00:09:17.380]  不用多
[00:09:17.380 --> 00:09:18.380]  只是今天
[00:09:18.380 --> 00:09:20.380]  你只是今天去警醒
[00:09:20.380 --> 00:09:22.380]  今天很容易過
[00:09:22.380 --> 00:09:23.380]  譬如我今天早上
[00:09:23.380 --> 00:09:24.380]  很早
[00:09:24.380 --> 00:09:26.380]  就離大去
[00:09:26.380 --> 00:09:27.380]  出來了
[00:09:27.380 --> 00:09:28.380]  我今天早上做了什麼
[00:09:28.380 --> 00:09:29.380]  我都不太記得
[00:09:29.380 --> 00:09:30.380]  我是出來了
[00:09:30.380 --> 00:09:32.380]  然後就回去
[00:09:32.380 --> 00:09:33.380]  我真的要看看
[00:09:33.380 --> 00:09:35.380]  真是老人癡呆
[00:09:35.380 --> 00:09:36.380]  我今天做了什麼
[00:09:36.380 --> 00:09:37.380]  我都不太記得
[00:09:37.380 --> 00:09:47.380]  今天和一對夫婦聊天
[00:09:47.380 --> 00:09:48.380]  是的
[00:09:48.380 --> 00:09:49.380]  吃早餐
[00:09:49.380 --> 00:09:50.380]  談了很久
[00:09:50.380 --> 00:09:51.380]  談了兩個多小時
[00:09:51.380 --> 00:09:55.380]  然後帶了她去看我們的小學
[00:09:55.380 --> 00:09:56.380]  她很感動
[00:09:56.380 --> 00:09:57.380]  我會將她的琴
[00:09:57.380 --> 00:09:58.380]  90%新的
[00:09:58.380 --> 00:09:59.380]  送給我們的小學
[00:09:59.380 --> 00:10:00.380]  看一看
[00:10:00.380 --> 00:10:01.380]  有好處的
[00:10:01.380 --> 00:10:02.380]  是的
[00:10:02.380 --> 00:10:03.380]  然後回去
[00:10:03.380 --> 00:10:04.380]  我繼續預備一些
[00:10:04.380 --> 00:10:07.380]  我寫了新的一期天使心
[00:10:07.380 --> 00:10:09.380]  就是說那兩個教授
[00:10:09.380 --> 00:10:11.380]  來都是去殺妻子
[00:10:11.380 --> 00:10:13.380]  我會在下一期天使心裡面出
[00:10:13.380 --> 00:10:14.380]  然後我下午
[00:10:14.380 --> 00:10:16.380]  就去了梁小那裡
[00:10:16.380 --> 00:10:18.380]  對著一群老師
[00:10:18.380 --> 00:10:19.380]  不多十幾個
[00:10:19.380 --> 00:10:20.380]  就有一個訓練
[00:10:20.380 --> 00:10:22.380]  我用信息來鼓勵他們
[00:10:22.380 --> 00:10:24.380]  叫他們怎樣來有童心的
[00:10:24.380 --> 00:10:25.380]  離大去侍奉
[00:10:25.380 --> 00:10:27.380]  然後回家再繼續工作
[00:10:27.380 --> 00:10:28.380]  然後就今晚來這裡
[00:10:28.380 --> 00:10:29.380]  你想想
[00:10:29.380 --> 00:10:30.380]  因為你很忙的時候
[00:10:30.380 --> 00:10:33.380]  你真的不記得早上做了什麼
[00:10:33.380 --> 00:10:35.380]  只要你善用你每一天
[00:10:35.380 --> 00:10:36.380]  只是說我看今天
[00:10:36.380 --> 00:10:38.380]  我要好好的盡忠
[00:10:38.380 --> 00:10:40.380]  我要今天做得好
[00:10:40.380 --> 00:10:42.380]  你不要想太多明天的事
[00:10:42.380 --> 00:10:44.380]  明天的憂慮只有明天擔當
[00:10:44.380 --> 00:10:45.380]  是不是
[00:10:45.380 --> 00:10:47.380]  你的人就容易去過
[00:10:47.380 --> 00:10:49.380]  所以你留意到我們要很小心
[00:10:49.380 --> 00:10:51.380]  主耶穌說用神蹟騎士
[00:10:51.380 --> 00:10:53.380]  離大去幫助人
[00:10:53.380 --> 00:10:54.380]  你記住
[00:10:54.380 --> 00:10:58.380]  很多人會追求一些神蹟
[00:10:58.380 --> 00:11:01.380]  就算現在這個年代裡面
[00:11:01.380 --> 00:11:04.380]  有些教會都很講求神蹟醫治的
[00:11:04.380 --> 00:11:07.380]  希望可以病人得到醫治
[00:11:07.380 --> 00:11:10.380]  事實上聖經裡面是很清楚的
[00:11:10.380 --> 00:11:13.380]  離大去講到會有神蹟出現
[00:11:13.380 --> 00:11:15.380]  我們一起來讀
[00:11:15.380 --> 00:11:18.380]  《馬可福音》第十六章十七到二十節
[00:11:18.380 --> 00:11:19.380]  十七到二十節
[00:11:19.380 --> 00:11:20.380]  我們一起來讀出
[00:11:43.380 --> 00:11:45.380]  接到天上
[00:11:45.380 --> 00:11:47.380]  在在神的右邊
[00:11:47.380 --> 00:11:49.380]  門徒出去
[00:11:49.380 --> 00:11:51.380]  告知孫廣安
[00:11:51.380 --> 00:11:53.380]  說他們同工
[00:11:53.380 --> 00:11:55.380]  用神蹟隨著
[00:11:55.380 --> 00:11:57.380]  正實所傳的道
[00:11:57.380 --> 00:11:58.380]  阿們
[00:11:58.380 --> 00:11:59.380]  這裡就說到
[00:11:59.380 --> 00:12:03.380]  神是可以透過神蹟顯明他的大能
[00:12:03.380 --> 00:12:05.380]  當耶穌離開世界升天的時候
[00:12:05.380 --> 00:12:06.380]  就跟門徒說
[00:12:06.380 --> 00:12:09.380]  你們會有離大去神蹟騎士的
[00:12:09.380 --> 00:12:11.380]  你可以離大去醫治人的
[00:12:11.380 --> 00:12:14.380]  事實上在希伯來
[00:12:14.380 --> 00:12:18.380]  在《司徒行傳》第二章第二十二節
[00:12:18.380 --> 00:12:19.380]  沒有打出來
[00:12:19.380 --> 00:12:21.380]  我們一起來帶大家去找找
[00:12:21.380 --> 00:12:23.380]  《司徒行傳》第二十二節
[00:12:23.380 --> 00:12:24.380]  不要找了
[00:12:24.380 --> 00:12:25.380]  讀給大家聽
[00:12:25.380 --> 00:12:27.380]  耶穌在你們中間
[00:12:27.380 --> 00:12:30.380]  施行二能騎士神蹟
[00:12:30.380 --> 00:12:32.380]  將他證明出來
[00:12:32.380 --> 00:12:34.380]  當耶穌在世上的時候
[00:12:34.380 --> 00:12:36.380]  都試過來行神蹟
[00:12:36.380 --> 00:12:37.380]  好了
[00:12:37.380 --> 00:12:40.380]  所以我們要怎樣看神蹟這件事呢
[00:12:40.380 --> 00:12:45.380]  神蹟是可以印證到耶穌基督的能力
[00:12:45.380 --> 00:12:46.380]  是不是?
[00:12:46.380 --> 00:12:48.380]  如果你留意到聖經裡面
[00:12:48.380 --> 00:12:50.380]  其實不是經常都有神蹟行
[00:12:50.380 --> 00:12:54.380]  是有幾個很重要的神蹟的時代
[00:12:54.380 --> 00:12:56.380]  是哪幾個神蹟時代呢?
[00:12:56.380 --> 00:12:59.380]  第一個最強的神蹟時代是什麼呢?
[00:12:59.380 --> 00:13:01.380]  出埃及
[00:13:01.380 --> 00:13:04.380]  摩西離大去有十災行
[00:13:04.380 --> 00:13:06.380]  接著在出埃及的過程當中
[00:13:06.380 --> 00:13:07.380]  行很多的神蹟
[00:13:07.380 --> 00:13:09.380]  擊打盤石出水
[00:13:09.380 --> 00:13:10.380]  是不是?
[00:13:10.380 --> 00:13:14.380]  又可以去舉手禱告的時候
[00:13:14.380 --> 00:13:16.380]  就可以戰勝阿瑪利人
[00:13:16.380 --> 00:13:18.380]  這個是第一個神蹟時代
[00:13:18.380 --> 00:13:21.380]  第二個神蹟時代是在哪個時候呢?
[00:13:21.380 --> 00:13:24.380]  是在聶王記的時候
[00:13:24.380 --> 00:13:26.380]  就是在北面的以色列國
[00:13:26.380 --> 00:13:30.380]  就是亞哈王娶了耶洗別
[00:13:30.380 --> 00:13:36.380]  於是引入全國來敬拜巴力和亞瑟拉這些假先知
[00:13:36.380 --> 00:13:40.380]  於是有以利亞和以利沙的出現
[00:13:40.380 --> 00:13:42.380]  這樣就有能夠行神蹟
[00:13:42.380 --> 00:13:43.380]  是不是?
[00:13:43.380 --> 00:13:45.380]  這是第二個神蹟年代
[00:13:45.380 --> 00:13:46.380]  接著一直都沒有
[00:13:46.380 --> 00:13:47.380]  你留意一下
[00:13:47.380 --> 00:13:50.380]  譬如耶利米、以塞這些先知只是說的
[00:13:50.380 --> 00:13:51.380]  他們沒有行過神蹟
[00:13:51.380 --> 00:13:53.380]  第三個神蹟時代是什麼呢?
[00:13:53.380 --> 00:13:55.380]  就是耶穌了
[00:13:55.380 --> 00:13:57.380]  耶穌都曾經來行過神蹟
[00:13:57.380 --> 00:13:58.380]  是不是?
[00:13:58.380 --> 00:13:59.380]  五餅二魚
[00:13:59.380 --> 00:14:01.380]  醫治一些麻風病者
[00:14:01.380 --> 00:14:03.380]  第四個神蹟時代是什麼呢?
[00:14:03.380 --> 00:14:06.380]  就是剛剛教會建立的時候
[00:14:06.380 --> 00:14:08.380]  彼得曾經都來行過神蹟
[00:14:08.380 --> 00:14:09.380]  是不是?
[00:14:09.380 --> 00:14:10.380]  請你記住
[00:14:10.380 --> 00:14:14.380]  每一個神蹟的時代都有獨特的意義在當中
[00:14:14.380 --> 00:14:17.380]  因為摩西要帶領以色列人的時候
[00:14:17.380 --> 00:14:20.380]  要對抗一個很強硬而又一個黑暗的角度
[00:14:20.380 --> 00:14:21.380]  就是埃及
[00:14:21.380 --> 00:14:24.380]  所以神是要彰顯祂的能力
[00:14:24.380 --> 00:14:28.380]  在當中那四十年來都是去眷顧他們
[00:14:28.380 --> 00:14:30.380]  剛才我說以利亞
[00:14:30.380 --> 00:14:32.380]  祂要行神蹟是什麼呢?
[00:14:32.380 --> 00:14:34.380]  就是國家真是生死存亡
[00:14:34.380 --> 00:14:36.380]  在信仰上
[00:14:36.380 --> 00:14:39.380]  因為是由國家推動他們拜偶像
[00:14:39.380 --> 00:14:40.380]  這就很重要了
[00:14:40.380 --> 00:14:43.380]  國家推動拜偶像就很厲害
[00:14:43.380 --> 00:14:45.380]  那你想想
[00:14:45.380 --> 00:14:47.380]  香港有沒有人拜濟公呢?
[00:14:47.380 --> 00:14:48.380]  你知不知道?
[00:14:48.380 --> 00:14:50.380]  教不過很少
[00:14:50.380 --> 00:14:51.380]  濟公廟
[00:14:51.380 --> 00:14:53.380]  在上環有一間濟公廟
[00:14:53.380 --> 00:14:55.380]  但是香火不會很鼎盛
[00:14:55.380 --> 00:14:57.380]  但是如果由政府去推行呢?
[00:14:57.380 --> 00:14:59.380]  那就不同了
[00:14:59.380 --> 00:15:00.380]  即是有好處了
[00:15:00.380 --> 00:15:01.380]  你明白我的意思嗎?
[00:15:01.380 --> 00:15:04.380]  所以其實在過去的民間裡面都有拜巴力
[00:15:04.380 --> 00:15:08.380]  但是這次因為是由皇室來推動
[00:15:08.380 --> 00:15:11.380]  所以是國家在信仰上存亡之秋
[00:15:11.380 --> 00:15:15.380]  所以有神蹟出現去顯示
[00:15:15.380 --> 00:15:17.380]  今天哪一個神是真實的
[00:15:17.380 --> 00:15:19.380]  耶穌基督那裡不用說了
[00:15:19.380 --> 00:15:21.380]  還有教會剛剛建立
[00:15:21.380 --> 00:15:26.380]  但是請你記住神蹟並不能夠改變一個人的心
[00:15:26.380 --> 00:15:28.380]  如果一個人很主觀的時候
[00:15:28.380 --> 00:15:30.380]  你怎樣行神蹟都是沒有用的
[00:15:30.380 --> 00:15:32.380]  為什麼耶穌行神蹟
[00:15:32.380 --> 00:15:33.380]  在安息日裡面
[00:15:33.380 --> 00:15:35.380]  尼大利去趕鬼治病
[00:15:35.380 --> 00:15:38.380]  那班民事和法利塞人怎樣呢?
[00:15:38.380 --> 00:15:40.380]  他們只是說耶穌靠著什麼?
[00:15:40.380 --> 00:15:42.380]  鬼王尼大利去趕鬼
[00:15:42.380 --> 00:15:44.380]  他不會因為這些神蹟
[00:15:44.380 --> 00:15:46.380]  而尼大利去接受耶穌
[00:15:46.380 --> 00:15:47.380]  就是尼塞亞
[00:15:47.380 --> 00:15:49.380]  而你也不要忘記
[00:15:49.380 --> 00:15:52.380]  其他的信仰都會有行神蹟的
[00:15:52.380 --> 00:15:56.380]  連菲律賓的巫醫都一手插進你的肚子
[00:15:56.380 --> 00:15:57.380]  拔一些腸出來
[00:15:57.380 --> 00:16:00.380]  可以幫到你
[00:16:00.380 --> 00:16:01.380]  當然有些是假的
[00:16:01.380 --> 00:16:03.380]  但有些是真的可以的
[00:16:03.380 --> 00:16:04.380]  你不要忘記
[00:16:04.380 --> 00:16:06.380]  所以神蹟不是唯一
[00:16:06.380 --> 00:16:09.380]  去叫人來相信神的
[00:16:09.380 --> 00:16:11.380]  那只是其中的一點
[00:16:11.380 --> 00:16:13.380]  還有請你記住
[00:16:13.380 --> 00:16:15.380]  其實最大的神蹟
[00:16:15.380 --> 00:16:18.380]  不是那些跛的可以行的
[00:16:18.380 --> 00:16:20.380]  我覺得最大的神蹟是什麼?
[00:16:20.380 --> 00:16:22.380]  是生命的改變
[00:16:22.380 --> 00:16:24.380]  要扭轉一個人的生命
[00:16:24.380 --> 00:16:26.380]  這才是最大的神蹟
[00:16:26.380 --> 00:16:27.380]  我想我站在大家當中
[00:16:27.380 --> 00:16:29.380]  已經是一個神蹟
[00:16:29.380 --> 00:16:31.380]  我也是一個被爸爸分套
[00:16:31.380 --> 00:16:33.380]  以致很著緊
[00:16:33.380 --> 00:16:35.380]  沒有好處的東西
[00:16:35.380 --> 00:16:37.380]  不會做的那些人
[00:16:37.380 --> 00:16:39.380]  但現在有很大的改變
[00:16:39.380 --> 00:16:41.380]  就算冥恩堂也是一個神蹟
[00:16:41.380 --> 00:16:44.380]  我們可以由四個人開始
[00:16:44.380 --> 00:16:45.380]  到現在有這樣的發展
[00:16:45.380 --> 00:16:48.380]  甚至我們現在可以有一間小學
[00:16:48.380 --> 00:16:50.380]  這個已經是神蹟
[00:16:50.380 --> 00:16:52.380]  神蹟是神的工作
[00:16:52.380 --> 00:16:53.380]  你明白我的意思嗎?
[00:16:53.380 --> 00:16:54.380]  所以你留意到了
[00:16:54.380 --> 00:16:58.380]  今天這個信仰是神透過神蹟
[00:16:58.380 --> 00:17:00.380]  歧視百般的異能
[00:17:00.380 --> 00:17:02.380]  和聖靈的恩賜
[00:17:02.380 --> 00:17:04.380]  向你們講載的時候
[00:17:04.380 --> 00:17:07.380]  如果你們來帶去忽略的時候
