
[00:00:00.000 --> 00:00:04.560]  我和大家思想到剛才的第十章23到33節
[00:04:57.000 --> 00:04:58.400]  一個對一個二十二歲
[00:04:58.400 --> 00:05:00.600]  剛剛出道的侍奉的人
[00:05:00.600 --> 00:05:02.400]  一個很大的打擊
[00:05:02.400 --> 00:05:04.800]  有時教會裡面有些人
[00:05:04.800 --> 00:05:07.800]  不同的作為可能對頂尖椒面有打擊
[00:05:07.800 --> 00:05:11.600]  所以經常跟大家說過林肯在南北戰爭的名句
[00:05:11.600 --> 00:05:15.200]  他說兩邊都讀一本聖經
[00:05:15.200 --> 00:05:19.000]  向同一個神祈禱
[00:05:19.000 --> 00:05:21.600]  都叫神去擊打對方
[00:05:21.600 --> 00:05:23.600]  所以聖經裡面一個提醒
[00:05:23.600 --> 00:05:26.000]  是很多人用一個表達說
[00:05:26.000 --> 00:05:28.200]  在重要的事情
[00:05:28.200 --> 00:05:32.000]  in essential unity要合一
[00:05:32.000 --> 00:05:34.200]  in non-essential liberty
[00:05:34.200 --> 00:05:37.000]  即是在不重要的事情有自由
[00:05:37.000 --> 00:05:38.600]  in all things love
[00:05:38.600 --> 00:05:40.800]  在所有事情有愛
[00:05:40.800 --> 00:05:42.800]  所以這個都是一個很大的題目
[00:05:42.800 --> 00:05:45.200]  在社會裡面香港都面對這個
[00:05:45.200 --> 00:05:49.400]  政府的公信力的破壞
[00:05:49.400 --> 00:05:52.200]  最近曾鈺成說一句名句
[00:05:52.200 --> 00:05:53.800]  這幾天都很多人留意
[00:05:53.800 --> 00:06:00.200]  叫做「塔斯陀陷阱」
[00:06:00.200 --> 00:06:03.400]  他說到因為政府不受歡迎的時候
[00:06:03.400 --> 00:06:04.600]  好的東西
[00:06:04.600 --> 00:06:07.600]  政策或者不好的政策都是別人不喜歡的
[00:06:07.600 --> 00:06:10.200]  或者說什麼人都是反面看的
[00:06:10.200 --> 00:06:12.200]  碰到大陸的人經常說
[00:06:12.200 --> 00:06:14.200]  看大陸的新聞是這樣的
[00:06:14.200 --> 00:06:15.600]  香港最近沒有示威
[00:06:15.600 --> 00:06:18.800]  人們都想香港有示威
[00:06:18.800 --> 00:06:24.200]  最近新疆地方很治安很平靜
[00:06:24.200 --> 00:06:28.400]  新疆的回族和什麼人相處很好
[00:06:28.400 --> 00:06:32.400]  那些人想肯定是新疆有回族示威
[00:06:32.400 --> 00:06:36.200]  可能香港都發展到這個程度都不奇怪
[00:06:36.200 --> 00:06:37.600]  所以其中一個相處就是
[00:06:37.600 --> 00:06:40.800]  當人沒有一個良善或者信任的時候
[00:06:40.800 --> 00:06:42.600]  很多的相處都很艱難
[00:06:42.600 --> 00:06:46.800]  我想起孔子一段說話就說
[00:06:46.800 --> 00:06:49.200]  孔子當時被子貢去問
[00:06:49.200 --> 00:06:51.000]  怎樣去當政的時候
[00:06:51.000 --> 00:06:54.800]  他說「築食築兵民信之」
[00:06:54.800 --> 00:06:57.200]  就是說如果你有足夠的東西吃
[00:06:57.200 --> 00:06:59.400]  有好的國家的安全
[00:06:59.400 --> 00:07:02.400]  人就會信政府了
[00:07:02.400 --> 00:07:03.400]  子貢就問
[00:07:03.400 --> 00:07:05.600]  如果沒有了一些東西才沒有什麼呢?
[00:07:05.600 --> 00:07:07.000]  如果真的要缺乏
[00:07:07.000 --> 00:07:08.000]  沒有兵都可以
[00:07:08.000 --> 00:07:09.200]  有東西吃都好
[00:07:09.200 --> 00:07:10.600]  如果沒有兵之後
[00:07:10.600 --> 00:07:12.000]  沒有東西吃都不要緊
[00:07:12.000 --> 00:07:13.000]  最重要是有信
[00:07:13.000 --> 00:07:14.400]  如果沒有信社會就亂了
[00:07:14.400 --> 00:07:16.400]  所以很多時候在社會裏面
[00:07:16.400 --> 00:07:17.600]  有很多的爭拗
[00:07:17.600 --> 00:07:20.800]  最近這個陳茂波作為一個基督徒
[00:07:20.800 --> 00:07:21.800]  他引用聖經
[00:07:21.800 --> 00:07:24.000]  本來是很正面的事情
[00:07:24.000 --> 00:07:29.800]  「行公義,好憐憫,傳先俾心與神同行」
[00:07:29.800 --> 00:07:32.200]  他引用新亞的校歌
[00:07:32.200 --> 00:07:36.400]  「艱辛我奮進,困乏我多情」
[00:07:36.400 --> 00:07:38.800]  但對有些人不同的立場的時候
[00:07:38.800 --> 00:07:40.200]  有很多的爭拗
[00:07:40.200 --> 00:07:42.000]  很多的討論
[00:07:42.000 --> 00:07:43.600]  有些人就欣賞他
[00:07:43.600 --> 00:07:45.200]  但有很多人覺得他
[00:07:45.200 --> 00:07:48.800]  不懂得知難而退等等的情況
[00:07:48.800 --> 00:07:52.200]  我昨晚跟一些親友吃飯
[00:07:52.200 --> 00:07:54.200]  慶祝某個親友的生日
[00:07:54.200 --> 00:07:55.600]  有個親友都很忠誠
[00:07:55.600 --> 00:07:58.200]  他說他有一個例子很好
[00:07:58.200 --> 00:08:04.800]  他失去了美麗一點的下台的機會
[00:08:04.800 --> 00:08:05.800]  即是早一點下台
[00:08:05.800 --> 00:08:08.200]  可能大家就當是一個不開心就算了
[00:08:08.200 --> 00:08:09.800]  等等的情況
[00:08:09.800 --> 00:08:11.200]  香港都面對很多問題
[00:08:11.200 --> 00:08:14.000]  就是基督徒之間從政的人
[00:08:14.000 --> 00:08:16.000]  現在出鏡多了
[00:08:16.000 --> 00:08:18.000]  但講的說話有不同的立場的時候
[00:08:18.000 --> 00:08:19.400]  有很多的爭議
[00:08:19.400 --> 00:08:22.000]  所以基督徒之間的爭議是歷代都有的
[00:08:22.000 --> 00:08:24.600]  最後的另一個爭議就是陳啟宗
[00:08:24.600 --> 00:08:29.000]  陳啟宗是香港聚會所背景的一個長老
[00:08:29.000 --> 00:08:30.400]  大兄
[00:08:30.400 --> 00:08:34.400]  他講的都是一些相對反西方民主的說法
[00:08:34.400 --> 00:08:36.800]  其中一句說話很有意思
[00:08:36.800 --> 00:08:40.600]  他說如果你覺得一人一票才對的話
[00:08:40.600 --> 00:08:42.600]  你就一定沒有腦
[00:08:42.600 --> 00:08:44.000]  一定是崇洋
[00:08:44.000 --> 00:08:46.000]  一定沒有道德勇氣
[00:08:46.000 --> 00:08:47.800]  有很多這些表達
[00:08:47.800 --> 00:08:50.800]  香港都面對很多的爭辯
[00:08:50.800 --> 00:08:53.600]  歷代在教會裏面都有很多的爭辯
[00:08:53.600 --> 00:08:56.000]  所以保羅在另一段聖經裏面
[00:08:56.000 --> 00:08:58.000]  都這樣講一句金句
[00:08:58.000 --> 00:08:59.800]  加大書第五章十五節
[00:08:59.800 --> 00:09:01.400]  一起讀
[00:09:01.400 --> 00:09:04.200]  若相咬相吞
[00:09:04.200 --> 00:09:06.800]  只怕要彼此消滅
[00:09:06.800 --> 00:09:08.400]  即是如果你要咬對方
[00:09:08.400 --> 00:09:10.400]  要吞食對方的話
[00:09:10.400 --> 00:09:13.200]  可能就是會彼此消滅
[00:09:13.200 --> 00:09:16.000]  有時基督徒在自己的家裏面
[00:09:16.000 --> 00:09:18.400]  在我們彼此相處裏面
[00:09:18.400 --> 00:09:21.200]  都可以用聖經彼此去傷害
[00:09:21.200 --> 00:09:24.200]  記得暑假裏面曾經教過課程給教務同工
[00:09:24.200 --> 00:09:26.200]  特別是大陸的同工的時候
[00:09:26.200 --> 00:09:29.400]  我說在大陸有一個字眼叫「扣帽子」
[00:09:29.400 --> 00:09:31.600]  即是找些罪名給他
[00:09:31.600 --> 00:09:33.600]  基督徒之間有時都會扣帽子
[00:09:33.600 --> 00:09:36.200]  即是很重的說話去給對方
[00:09:36.200 --> 00:09:39.200]  所以基督徒對對方的相處的時候
[00:09:39.200 --> 00:09:41.200]  你知道不要以為引用聖經
[00:09:41.200 --> 00:09:42.600]  就是一定神喜悅
[00:09:42.600 --> 00:09:43.800]  引用聖經之後
[00:09:43.800 --> 00:09:46.000]  是否真的造就人的表達呢
[00:09:46.000 --> 00:09:48.400]  聖經有很多對說話很多道理
[00:09:48.400 --> 00:09:52.000]  是否按時去分量去造就別人呢
[00:09:52.000 --> 00:09:53.600]  其中一個爭拗就是
[00:09:53.600 --> 00:09:55.400]  我們有我們的自由
[00:09:55.400 --> 00:09:58.600]  但是別人有別人的需要和期望
[00:09:58.600 --> 00:09:59.600]  其實一個張力就是
[00:09:59.600 --> 00:10:02.600]  我們自由和別人的益處的張力
[00:10:02.600 --> 00:10:04.000]  在二十四節
[00:10:04.000 --> 00:10:05.800]  一起讀二十四節
[00:10:05.800 --> 00:10:09.800]  無論何人不要求自己的益處
[00:10:09.800 --> 00:10:12.800]  那要求別人的益處
[00:10:12.800 --> 00:10:15.000]  本來我很高的期望就是
[00:10:15.000 --> 00:10:17.200]  我們是希望建立人
[00:10:17.200 --> 00:10:19.400]  我們不是求自己的益處
[00:10:19.400 --> 00:10:21.400]  是求別人的益處
[00:10:21.400 --> 00:10:23.600]  英文用一個字seek
[00:10:23.600 --> 00:10:25.400]  追求追求的意思
[00:10:25.400 --> 00:10:27.800]  追尋追求的意思
[00:10:27.800 --> 00:10:30.000]  很出名的經文就是
[00:10:30.000 --> 00:10:32.800]  瑪達芬特洛六章第三十三節
[00:10:32.800 --> 00:10:34.400]  你們要什麼
[00:10:34.400 --> 00:10:38.200]  先求他的國和他的兒
[00:10:38.200 --> 00:10:40.600]  英文就說seek ye first
[00:10:40.600 --> 00:10:43.200]  即是追求神的旨意
[00:10:43.200 --> 00:10:45.400]  神理的旨意你的角度
[00:10:45.400 --> 00:10:47.600]  所以你要追求
[00:10:47.600 --> 00:10:49.200]  是不是人的益處
[00:10:49.200 --> 00:10:51.200]  還是自己的益處
[00:10:51.200 --> 00:10:52.800]  所以當我們表達的時候
[00:10:52.800 --> 00:10:55.200]  是為了發洩自己的心情
[00:10:55.200 --> 00:10:58.000]  還是我們想說的話真的幫到人
[00:10:58.000 --> 00:11:01.000]  所以我們有沒有考慮人的處境
[00:11:01.000 --> 00:11:03.600]  所以很多時候這個表達
[00:11:03.600 --> 00:11:06.200]  都很凸顯我們對對方了不了解
[00:11:06.200 --> 00:11:07.800]  好像一個醫生這樣說
[00:11:07.800 --> 00:11:10.200]  最近認識一個教務同工
[00:11:10.200 --> 00:11:13.800]  有兩個教務同工有一次聚會
[00:11:13.800 --> 00:11:16.400]  有一個教務同工說他膽固醇過高
[00:11:16.400 --> 00:11:18.000]  醫生叫他去看醫生
[00:11:18.000 --> 00:11:22.200]  另一個教務同工的問題就是膽固醇過低
[00:11:22.200 --> 00:11:24.600]  都有膽固醇過低
[00:11:24.600 --> 00:11:25.800]  有些人就想
[00:11:25.800 --> 00:11:27.600]  現在時代一定是膽固醇過高
[00:11:27.600 --> 00:11:28.800]  所以吃蛋又不行
[00:11:28.800 --> 00:11:30.400]  吃什麼都不行因為膽固醇過高
[00:11:30.400 --> 00:11:34.000]  但有些人就會膽固醇過低
[00:11:34.000 --> 00:11:35.800]  即是說你和一個人物
[00:11:35.800 --> 00:11:37.000]  因為不同的處境
[00:11:37.000 --> 00:11:40.800]  你給他的藥方都可以不同
[00:11:40.800 --> 00:11:42.400]  我們給一個提議
[00:11:42.400 --> 00:11:43.600]  我們給一個建議
[00:11:43.600 --> 00:11:45.400]  是不是真的造就對方
[00:11:45.400 --> 00:11:48.200]  還是傷害對方呢
[00:11:48.200 --> 00:11:49.800]  這個相關在我們的自由
[00:11:49.800 --> 00:11:52.600]  和人的益處張力裡面
[00:11:52.600 --> 00:11:54.400]  基圖有一個原則
[00:11:54.400 --> 00:11:56.400]  就是寧願吃虧
[00:11:56.400 --> 00:11:59.400]  也不願意去傷害別人
[00:11:59.400 --> 00:12:01.600]  保羅其實也有很多自己的自由
[00:12:01.600 --> 00:12:04.200]  有很多自己的按聖經的真理
[00:12:04.200 --> 00:12:05.600]  但他有一個原則就是
[00:12:05.600 --> 00:12:08.400]  我就算有吃虧的事情
[00:12:08.400 --> 00:12:09.800]  有吃虧的事情
[00:12:09.800 --> 00:12:12.000]  我都立志不傷害人
[00:12:12.000 --> 00:12:15.000]  所以哥倫多前書第十章第二十八節說
[00:12:15.000 --> 00:12:16.200]  若有人對你們說
[00:12:16.200 --> 00:12:18.200]  這是獻國祭的物
[00:12:18.200 --> 00:12:20.400]  就要為那告訴你的人
[00:12:20.400 --> 00:12:23.000]  並為月亮心的緣故不吃
[00:12:23.000 --> 00:12:24.600]  即是保羅其實當時爭論的就是
[00:12:24.600 --> 00:12:28.200]  一個基圖生活在一個非基圖的世界
[00:12:28.200 --> 00:12:29.400]  有些非基圖世界裡面
[00:12:29.400 --> 00:12:31.400]  他們賣的肉等等情況
[00:12:31.400 --> 00:12:33.000]  可能在過程裡面
[00:12:33.000 --> 00:12:35.400]  他們有他們的拜偶像的方式
[00:12:35.400 --> 00:12:37.400]  如果基圖什麼都不吃的話
[00:12:37.400 --> 00:12:38.800]  可能沒什麼東西可以吃
[00:12:38.800 --> 00:12:40.600]  所以保羅就覺得
[00:12:40.600 --> 00:12:42.800]  按聖經來說是基圖可以吃的
[00:12:42.800 --> 00:12:44.600]  但你去到一個聚會
[00:12:44.600 --> 00:12:45.800]  假如有些人說
[00:12:45.800 --> 00:12:47.000]  你是基圖
[00:12:47.000 --> 00:12:49.000]  你吃那些拜偶像的東西
[00:12:49.000 --> 00:12:50.200]  不妥
[00:12:50.200 --> 00:12:53.400]  那你為了不讓這個人煩惱
[00:12:53.400 --> 00:12:56.000]  或者不讓另一個人跌倒
[00:12:56.000 --> 00:12:57.600]  或者另一個基圖覺得
[00:12:57.600 --> 00:13:00.400]  你有失基圖的敬虔的時候
[00:13:00.400 --> 00:13:04.000]  你寧願那頓飯不吃肉都無所謂
[00:13:04.000 --> 00:13:06.400]  不是說你放棄你的原則
[00:13:06.400 --> 00:13:08.600]  而不是你犯惡
[00:13:08.600 --> 00:13:10.200]  而不是你做錯事
[00:13:10.200 --> 00:13:12.000]  而是放棄一些的權力
[00:13:12.000 --> 00:13:14.400]  只要不傷害人都無所謂
[00:13:14.400 --> 00:13:15.800]  即是如果兩個人吵架
[00:13:15.800 --> 00:13:17.000]  欠一個椅子坐
[00:13:17.000 --> 00:13:19.400]  你不坐第二張椅子無所謂
[00:13:19.400 --> 00:13:22.000]  即是不影響環境的話
[00:13:22.000 --> 00:13:24.200]  但這不是說你因為
[00:13:24.200 --> 00:13:26.800]  不傷害人的緣故做壞事
[00:13:26.800 --> 00:13:27.600]  有些人有一個危機
[00:13:27.600 --> 00:13:29.000]  他有一個危機就是
[00:13:29.000 --> 00:13:30.200]  為了不得罪人
[00:13:30.200 --> 00:13:31.400]  其實怕事
[00:13:31.400 --> 00:13:33.000]  自己就做壞事
[00:13:33.000 --> 00:13:34.400]  公義的事情不做
[00:13:34.400 --> 00:13:36.000]  這不是那麼容易的意思
[00:13:36.000 --> 00:13:37.800]  意思就是假如我們有些東西
[00:13:37.800 --> 00:13:39.600]  放低一點自己的原則
[00:13:39.600 --> 00:13:41.400]  你先走我走後
[00:13:41.400 --> 00:13:42.600]  無所謂
[00:13:42.600 --> 00:13:44.200]  你為了不傷害別人
[00:13:44.200 --> 00:13:45.800]  你有這個原則
[00:13:45.800 --> 00:13:47.800]  所以好像我自己有個經驗
[00:13:47.800 --> 00:13:49.200]  就好像在這裡分享過
[00:13:49.200 --> 00:13:52.200]  我小時候我媽媽不吃牛肉
[00:13:52.200 --> 00:13:53.800]  因為小時候我媽媽耕田
[00:13:53.800 --> 00:13:55.200]  我媽媽經常放棄原則
[00:13:55.200 --> 00:13:56.600]  就是不吃牛肉
[00:13:56.600 --> 00:13:58.400]  我們小時候吃東西不小心
[00:13:58.400 --> 00:14:01.200]  吃牛肉的筷子沾了湯
[00:14:01.200 --> 00:14:02.600]  我媽媽就放棄原則
[00:14:02.600 --> 00:14:05.800]  放棄了犧牲就不喝湯
[00:14:05.800 --> 00:14:08.000]  到我長大後才學習
[00:14:08.000 --> 00:14:09.600]  不如這一餐就不煮牛肉了
[00:14:09.600 --> 00:14:11.000]  一整餐自言自語
[00:14:11.000 --> 00:14:12.200]  甚麼都可以吃
[00:14:12.200 --> 00:14:13.600]  我們有沒有一個愛心
[00:14:13.600 --> 00:14:15.400]  適當地放棄那些
[00:14:15.400 --> 00:14:18.600]  不是道德上的虧欠
[00:14:18.600 --> 00:14:19.800]  少些東西
[00:14:19.800 --> 00:14:21.600]  而不去傷害人呢
[00:14:21.600 --> 00:14:24.800]  臨時第三章第十章三十字繼續說
[00:14:24.800 --> 00:14:26.600]  我若借恩而吃
[00:14:26.600 --> 00:14:28.400]  為甚麼因我借恩的物
[00:14:28.400 --> 00:14:30.600]  被人毀謗呢
[00:14:30.600 --> 00:14:32.600]  本來我們人生裏面有很多生活
[00:14:32.600 --> 00:14:35.000]  我們不希望我們生活的小事
[00:14:35.000 --> 00:14:37.000]  讓人說我們
[00:14:37.000 --> 00:14:40.600]  讓我們丟了神的架
[00:14:40.600 --> 00:14:41.800]  我們所做的事情
[00:14:41.800 --> 00:14:43.200]  有沒有這些事情
[00:14:43.200 --> 00:14:45.400]  不讓我們去傷害人
[00:14:45.400 --> 00:14:48.000]  被人跌倒誤會
[00:14:48.000 --> 00:14:50.400]  羅馬書第十四章有類似的說法
[00:14:50.400 --> 00:14:52.800]  羅馬書第十四章十五到十六節
[00:14:52.800 --> 00:14:54.400]  一起讀
[00:14:54.400 --> 00:14:57.400]  你若因食物叫弟兄憂愁
[00:14:57.400 --> 00:15:00.800]  就不是按著愛人的道行
[00:15:00.800 --> 00:15:03.000]  亦都已經替他死
[00:15:03.000 --> 00:15:06.000]  你不可因你的食物叫他敗壞
[00:15:06.000 --> 00:15:10.600]  不可叫你的善被人毀謗
[00:15:10.600 --> 00:15:12.000]  在香港現在的時代
[00:15:12.000 --> 00:15:14.200]  這個問題相對比較小
[00:15:14.200 --> 00:15:15.800]  我們和其他人相處
[00:15:15.800 --> 00:15:17.400]  食物又沒有甚麼變化
[00:15:17.400 --> 00:15:19.800]  所以對我來說感覺不大
[00:15:19.800 --> 00:15:20.800]  但我記得一個例子
[00:15:20.800 --> 00:15:23.600]  就是那時我在
[00:15:23.600 --> 00:15:25.600]  七百年前在建道教書的時候
[00:15:25.600 --> 00:15:28.000]  那時我們接待一個在國內的
[00:15:28.000 --> 00:15:31.800]  回族的一個回教的教授
[00:15:31.800 --> 00:15:35.400]  請來香港說一下中國的回教情況
[00:15:35.400 --> 00:15:36.800]  這個回族教授
[00:15:36.800 --> 00:15:40.000]  他們回族的性格就是不吃豬肉
[00:15:40.000 --> 00:15:42.400]  我們廚房煮的東西
[00:15:42.400 --> 00:15:43.400]  豬油也會說
[00:15:43.400 --> 00:15:44.400]  他再嚴重一點就是
[00:15:44.400 --> 00:15:45.800]  你用過的鑊
[00:15:45.800 --> 00:15:47.200]  用過的筷子
[00:15:47.200 --> 00:15:49.600]  以前碰過豬肉都不行的
[00:15:49.600 --> 00:15:51.000]  那我們怎麼辦呢
[00:15:51.000 --> 00:15:52.800]  我們就買一個新的鑊
[00:15:52.800 --> 00:15:57.600]  請同學炒菜送給他
[00:15:57.600 --> 00:15:59.000]  用一些橄欖油
[00:15:59.000 --> 00:16:00.400]  買一對新筷子新鑊
[00:16:00.400 --> 00:16:01.800]  很便宜的
[00:16:01.800 --> 00:16:06.000]  幫他開一個小小的菜給他
[00:16:06.000 --> 00:16:09.000]  對我來說是犧牲麻煩了一些東西
[00:16:09.000 --> 00:16:11.000]  但對他來說是一份尊重
[00:16:11.000 --> 00:16:12.000]  我們又沒有犯罪
[00:16:12.000 --> 00:16:13.200]  沒有做錯事
[00:16:13.200 --> 00:16:15.600]  這個就是我們有沒有一個智慧
[00:16:15.600 --> 00:16:17.800]  懂得去用愛人的道理
[00:16:17.800 --> 00:16:19.800]  去尊重人
[00:16:19.800 --> 00:16:21.600]  甚至我們多行一理路呢
[00:16:21.600 --> 00:16:23.200]  在羅馬書裏用得很有意思
[00:16:23.200 --> 00:16:24.800]  就是中間那句話
[00:16:24.800 --> 00:16:27.400]  按著愛人的道理行
[00:16:27.400 --> 00:16:28.600]  英文的表達就是
[00:16:28.600 --> 00:16:31.200]  Walk according to love
[00:16:31.200 --> 00:16:34.000]  其實很多時候在我們對人表達裏面
[00:16:34.000 --> 00:16:37.000]  我們是為咬而咬
[00:16:37.000 --> 00:16:39.200]  還是我們是真的按著愛心
[00:16:39.200 --> 00:16:41.800]  去互相的勉勵提醒
[00:16:41.800 --> 00:16:44.600]  有的時候不知不覺就追多了
[00:16:44.600 --> 00:16:46.400]  有時候和子女相處
[00:16:46.400 --> 00:16:47.400]  和什麼親人相處
[00:16:47.400 --> 00:16:48.800]  都發覺自己是這樣
[00:16:48.800 --> 00:16:50.000]  雖然有時候我都
[00:16:50.000 --> 00:16:51.800]  不是太多偶爾會有
[00:16:51.800 --> 00:16:54.200]  提一句就一口氣說了十句
[00:16:54.200 --> 00:16:55.400]  有時候子女發覺
[00:16:55.400 --> 00:16:57.000]  爸爸你提一句就好了
[00:16:57.000 --> 00:16:59.200]  提一分鐘道理已經說了一次
[00:16:59.200 --> 00:17:01.000]  提兩分鐘道理已經說了兩次
[00:17:01.000 --> 00:17:02.600]  你提十分鐘就說了十次
[00:17:02.600 --> 00:17:03.800]  很悶的
