
[00:00:00.000 --> 00:00:01.640]  我們一起讀禱告
[00:03:18.680 --> 00:03:21.440]  我相信基督徒應該不會再糾纏
[00:03:21.440 --> 00:03:23.520]  往往人到了差不多的年紀
[00:03:23.520 --> 00:03:25.080]  很多時候很辛苦就會問
[00:03:25.080 --> 00:03:26.360]  為甚麼我要生我呢?
[00:03:26.360 --> 00:03:27.560]  為甚麼我將來要去哪裏呢?
[00:03:27.560 --> 00:03:28.600]  這個問題
[00:03:28.600 --> 00:03:30.080]  但是我們不得不承認
[00:03:30.080 --> 00:03:34.360]  人生都是一個無數的決擇組成的
[00:03:34.360 --> 00:03:36.600]  無論你幾多歲也好
[00:03:36.600 --> 00:03:39.200]  過了一關又有第二關
[00:03:39.200 --> 00:03:40.880]  我們做基督徒也好
[00:03:40.880 --> 00:03:42.360]  做人也好
[00:03:42.360 --> 00:03:47.400]  其實好像困難是永遠都不會完的
[00:03:47.400 --> 00:03:49.400]  只不過問題是基督徒的好處
[00:03:49.400 --> 00:03:51.640]  就是我們知道我們是從上帝而來的
[00:03:51.640 --> 00:03:54.560]  我們知道我們不是無緣無故爆出來的
[00:03:54.560 --> 00:03:57.440]  我們也知道我們將來會去哪裏
[00:03:57.440 --> 00:03:59.120]  經常都借袁姑娘的口頭禪
[00:03:59.120 --> 00:04:00.080]  其實死都不怕
[00:04:00.080 --> 00:04:02.080]  那為甚麼好怕呢?丁姐妹
[00:04:02.080 --> 00:04:03.800]  是這樣說的
[00:04:03.800 --> 00:04:05.760]  因為我們最慘缺節信主
[00:04:05.760 --> 00:04:07.520]  不是說缺節信主就上天堂
[00:04:07.520 --> 00:04:10.200]  缺節信主就上天堂就OK
[00:04:10.200 --> 00:04:11.960]  但是我們仍然是在這裏生活的
[00:04:11.960 --> 00:04:13.040]  我們仍然要吃飯
[00:04:13.040 --> 00:04:14.440]  我們仍然會病痛
[00:04:14.440 --> 00:04:17.680]  我們仍然希望追求快樂
[00:04:17.680 --> 00:04:19.760]  在這些問題的裏面
[00:04:19.760 --> 00:04:21.360]  信了主之後
[00:04:21.360 --> 00:04:23.720]  未上天堂的這段人生路
[00:04:23.720 --> 00:04:26.400]  就令我們有很多不同的掙扎
[00:04:26.400 --> 00:04:30.120]  甚至如果我們在觀念上錯誤的時候
[00:04:30.120 --> 00:04:33.840]  做基督徒就反而成為了一個很大很大的重擔
[00:04:33.840 --> 00:04:36.200]  所以你會發現很多人是願意信耶穌的
[00:04:36.200 --> 00:04:39.440]  有福氣、有好處、平安有愛是OK的
[00:04:39.440 --> 00:04:42.280]  但是一說跟從主去做基督徒
[00:04:42.280 --> 00:04:44.280]  我們就反而覺得很難
[00:04:44.280 --> 00:04:47.120]  甚至是覺得我們付出了很多
[00:04:47.120 --> 00:04:49.480]  好像我們為什麼不是拿著數值
[00:04:49.480 --> 00:04:51.080]  而是要付出呢
[00:04:51.080 --> 00:04:52.880]  但是我很想頂姐妹
[00:04:52.880 --> 00:04:55.240]  從另一個神學的詞語去想一想
[00:04:55.240 --> 00:04:59.320]  神學上有一個詞語叫做終極的關懷
[00:04:59.320 --> 00:05:01.880]  也就是說我們信了主之後
[00:05:01.880 --> 00:05:04.720]  我們應該有熟齡的眼睛開了的世界
[00:05:04.720 --> 00:05:06.840]  這個世界不是只有吃喝玩樂
[00:05:06.840 --> 00:05:08.680]  即是花草樹木
[00:05:08.680 --> 00:05:11.480]  而是我們還知道原來我們有熟齡的生命
[00:05:11.480 --> 00:05:13.480]  我們知道原來還有永恆的
[00:05:13.480 --> 00:05:15.280]  當他這樣去想的時候
[00:05:15.280 --> 00:05:19.120]  我們是不是應該讓未信主未認識耶穌的人
[00:05:19.120 --> 00:05:21.240]  多一些思維去想一想
[00:05:21.240 --> 00:05:23.840]  究竟你關注什麼事情呢
[00:05:23.840 --> 00:05:26.080]  關注你現在那層樓
[00:05:26.080 --> 00:05:28.120]  其實你住不是很久
[00:05:28.120 --> 00:05:30.600]  即是你住幾十年他怎樣也要走
[00:05:30.600 --> 00:05:32.320]  他不走你也要走,很坦白
[00:05:32.320 --> 00:05:34.840]  但是我們要花很多很多的心思
[00:05:34.840 --> 00:05:36.840]  我們中堂有很多父母
[00:05:36.840 --> 00:05:38.800]  我們一天有了子女
[00:05:38.800 --> 00:05:41.520]  百分百的注意力就在他身上
[00:05:41.520 --> 00:05:42.720]  但是也很殘忍地說
[00:05:42.720 --> 00:05:46.680]  其實你的子女百分百需要你的時間是很短的
[00:05:46.680 --> 00:05:49.880]  就是抱著你搭在他胸口那裡很棒的那些
[00:05:49.880 --> 00:05:51.840]  真的只有那幾年的時間
[00:05:51.840 --> 00:05:53.040]  他懂得走懂得走
[00:05:53.040 --> 00:05:54.960]  他已經有很多東西是需要的了
[00:05:54.960 --> 00:05:56.120]  何況還說要去讀書
[00:05:56.120 --> 00:05:58.960]  接著他就會結婚又會拍拖又會長大
[00:05:58.960 --> 00:06:01.600]  等於我們在信仰裡面很清楚
[00:06:01.600 --> 00:06:03.920]  我們的人生不只是吃喝玩樂
[00:06:03.920 --> 00:06:05.880]  我們知道整個人生路
[00:06:05.880 --> 00:06:09.240]  其實是在我們還沒回到天堂之前
[00:06:09.240 --> 00:06:11.760]  的一段大家都活著的時間
[00:06:11.760 --> 00:06:15.840]  雖然耶穌基督的救恩是幫助我們脫離了第二次的死亡
[00:06:15.840 --> 00:06:17.760]  就是靈魂某程度不是他的死亡
[00:06:17.760 --> 00:06:22.760]  我們不需要是去到靈魂那個落地獄的狀態
[00:06:22.760 --> 00:06:26.160]  我們能夠可以得到復活的能力是回到天堂的裡面
[00:06:26.160 --> 00:06:28.400]  但是我們不得不承認
[00:06:28.400 --> 00:06:29.960]  最大的挑戰不是死
[00:06:29.960 --> 00:06:32.080]  是我們現在還是活著的時間
[00:06:32.080 --> 00:06:35.480]  最慘我們活著的時候眾人皆醉我獨醒
[00:06:35.480 --> 00:06:37.760]  我們又好像知道多了一些東西
[00:06:37.760 --> 00:06:39.760]  我們又可以看多了一些東西
[00:06:39.760 --> 00:06:42.920]  但是問題我們又仍然在受同一個問題
[00:06:42.920 --> 00:06:45.240]  所以很多時候基督徒有很多掙扎
[00:06:45.240 --> 00:06:47.880]  有很多後悔
[00:06:47.880 --> 00:06:49.440]  是不是繼續信這個神呢
[00:06:49.440 --> 00:06:51.280]  祈禱都不醫我
[00:06:51.280 --> 00:06:53.720]  或者說我媽媽始終會死的
[00:06:53.720 --> 00:06:55.680]  其實大家姐妹很殘忍的感覺
[00:06:55.680 --> 00:06:58.000]  我常常都說人生是生老病死
[00:06:58.000 --> 00:07:00.000]  我們要接受其實是必經的
[00:07:00.000 --> 00:07:01.200]  問題來了
[00:07:01.200 --> 00:07:03.480]  既然我們是比普通的
[00:07:03.480 --> 00:07:04.640]  就是沒有信仰的人
[00:07:04.640 --> 00:07:07.920]  能夠可以看穿了我們原來做一個永恆的生命
[00:07:07.920 --> 00:07:11.360]  我們就要問下究竟我們要放在什麼的事上面
[00:07:11.360 --> 00:07:15.640]  你用你的心思意念放在一些永恆的事上面
[00:07:15.640 --> 00:07:18.200]  還是只是放在今世的事上面呢
[00:07:18.200 --> 00:07:21.600]  年輕的時候我們覺得戀愛大過天
[00:07:21.600 --> 00:07:25.200]  失戀真是慘到不慘了
[00:07:25.200 --> 00:07:26.480]  很坦白地說
[00:07:26.480 --> 00:07:28.920]  到今上下到我們結了婚很幸福
[00:07:28.920 --> 00:07:30.400]  現在都很慘的
[00:07:30.400 --> 00:07:32.120]  很多婚姻都是出現了問題
[00:07:32.120 --> 00:07:34.080]  當我們在離婚的事情裡面
[00:07:34.080 --> 00:07:35.960]  我們發覺天塌了
[00:07:35.960 --> 00:07:39.240]  是沒有人可以明白的了那個痛苦
[00:07:39.240 --> 00:07:40.920]  但日子這麼過我們見到
[00:07:40.920 --> 00:07:44.600]  其實上帝的恩典仍然是處處我們同在
[00:07:44.600 --> 00:07:46.120]  既然是這樣說的時候
[00:07:46.120 --> 00:07:48.960]  在這條人生路為什麼我們叫基督徒呢
[00:07:48.960 --> 00:07:50.880]  某程度上經常說得口臭
[00:07:50.880 --> 00:07:51.960]  在教會裡面都說
[00:07:51.960 --> 00:07:53.600]  你一定要去認識神
[00:07:53.600 --> 00:07:55.000]  你一定要去經歷神
[00:07:55.000 --> 00:07:57.400]  還有你需要去跟從神
[00:07:57.400 --> 00:07:59.760]  如果不是你知道了你不跟
[00:07:59.760 --> 00:08:01.040]  其實是沒有用的
[00:08:01.040 --> 00:08:03.480]  正如你家裡那些健身器材
[00:08:03.480 --> 00:08:05.760]  買回來你鬥都不鬥他
[00:08:05.760 --> 00:08:08.000]  其實對你的身材是滿不幫助的
[00:08:08.000 --> 00:08:10.800]  還有一樣東西就是你們所買的
[00:08:10.800 --> 00:08:12.120]  健康食品
[00:08:12.120 --> 00:08:14.320]  相信家裡很多的是不是
[00:08:14.320 --> 00:08:16.160]  買回來這個對什麼好那個對什麼好
[00:08:16.160 --> 00:08:17.520]  但你從來都沒有
[00:08:17.520 --> 00:08:19.880]  真的去吃它消化它去吸收它
[00:08:19.880 --> 00:08:22.080]  對你來說都是沒有用的
[00:08:22.080 --> 00:08:23.720]  我們既然已經信了主
[00:08:23.720 --> 00:08:25.640]  我們已經有永恆的盼望
[00:08:25.640 --> 00:08:27.360]  我們已經看穿了這個世界
[00:08:27.360 --> 00:08:30.600]  不只是物質和吃喝玩樂的
[00:08:30.600 --> 00:08:31.680]  某程度來說
[00:08:31.680 --> 00:08:34.160]  我們怎麼去看知己知彼
[00:08:34.160 --> 00:08:36.440]  就是說在這個世界和我們一起生活中
[00:08:36.440 --> 00:08:37.720]  除了屬靈國度裡面
[00:08:37.720 --> 00:08:40.720]  亦都在另一個國度和我們相爭的
[00:08:40.720 --> 00:08:42.360]  這套片都為了告白
[00:08:42.360 --> 00:08:43.520]  其實我都正在上演
[00:08:43.520 --> 00:08:44.760]  我和牧師啄啄聲立即去看
[00:08:44.760 --> 00:08:46.200]  因為他是真人真事
[00:08:46.200 --> 00:08:48.720]  是一個神父剛剛已經去世了
[00:08:48.720 --> 00:08:53.120]  他是被稱為天主教的首席驅魔人
[00:08:53.120 --> 00:08:54.560]  我去看的時候
[00:08:54.560 --> 00:08:57.080]  整套片對我們來說是一個笑片
[00:08:57.080 --> 00:08:58.440]  不過我想警告你們
[00:08:58.440 --> 00:09:00.280]  其實是一個恐怖片
[00:09:00.280 --> 00:09:02.600]  我們去看的時候笑片是什麼原因
[00:09:02.600 --> 00:09:04.320]  因為剛剛講完這篇道
[00:09:04.320 --> 00:09:05.400]  很感恩的
[00:09:05.400 --> 00:09:07.600]  因為上帝為什麼要張大嘴巴跟我們說
[00:09:07.600 --> 00:09:10.960]  我們要認定自己被上帝揀選的身份
[00:09:10.960 --> 00:09:12.960]  如果大家有差不多一年多
[00:09:12.960 --> 00:09:13.760]  不要舉手了
[00:09:13.760 --> 00:09:15.800]  你看第一套驅魔人
[00:09:15.800 --> 00:09:17.360]  你就知道當時多麼震撼
[00:09:17.360 --> 00:09:19.080]  我們剛剛出來侍奉
[00:09:19.080 --> 00:09:20.120]  看那套戲
[00:09:20.120 --> 00:09:21.400]  為什麼會這麼有趣
[00:09:21.400 --> 00:09:24.400]  神父是要教廷批准才可以趕鬼
[00:09:24.400 --> 00:09:25.400]  如果不批准
[00:09:25.400 --> 00:09:27.320]  他是沒有辦法趕鬼的
[00:09:27.320 --> 00:09:29.800]  那套戲很慘的
[00:09:29.800 --> 00:09:34.320]  到頭來神父就叫被鬼附的女孩裡面的鬼
[00:09:34.320 --> 00:09:36.440]  你上我身
[00:09:36.440 --> 00:09:39.040]  然後神父就跳樓死了
[00:09:39.040 --> 00:09:40.000]  整套戲
[00:09:40.000 --> 00:09:41.760]  第一套戲是很悲傷的
[00:09:41.760 --> 00:09:43.720]  令我們的初哥出來侍奉的時候
[00:09:43.720 --> 00:09:45.000]  有很多疑惑的
[00:09:45.000 --> 00:09:45.920]  為什麼會這樣
[00:09:45.920 --> 00:09:48.280]  第一我覺得神的能力為什麼這麼差
[00:09:48.280 --> 00:09:49.560]  為什麼這麼無能
[00:09:49.560 --> 00:09:51.200]  第二為什麼要批准
[00:09:51.200 --> 00:09:52.720]  這是我們覺得很困難的
[00:09:52.720 --> 00:09:54.840]  因為最初在這間教會開始的時候
[00:09:54.840 --> 00:09:56.840]  我們服侍了很多趕鬼侍公
[00:09:56.840 --> 00:09:58.280]  為什麼需要批准
[00:09:58.280 --> 00:09:59.320]  所以我覺得是感恩的
[00:09:59.320 --> 00:10:00.280]  只是看那套戲跟牧師說
[00:10:00.280 --> 00:10:02.240]  幸好我們是信基督教的
[00:10:02.240 --> 00:10:04.080]  在我們裡面我們很清楚
[00:10:04.080 --> 00:10:06.200]  我們要認自己的罪
[00:10:06.200 --> 00:10:08.440]  是神就會赦免我們一切的罪
[00:10:08.440 --> 00:10:10.040]  那套戲裡面有一個橋段很好笑的
[00:10:10.040 --> 00:10:11.080]  就是因為
[00:10:11.080 --> 00:10:12.040]  天主教的背景
[00:10:12.040 --> 00:10:14.640]  他們需要去認罪
[00:10:14.640 --> 00:10:16.320]  而認罪就不是自己認的
[00:10:16.320 --> 00:10:18.720]  是一定要找一個神父來告解的
[00:10:18.720 --> 00:10:21.640]  幸好剩下那兩個都是神父
[00:10:21.640 --> 00:10:22.800]  如果不是那套戲就拍不到的了
[00:10:22.800 --> 00:10:23.720]  真的很坦白
[00:10:23.720 --> 00:10:24.520]  要趕鬼
[00:10:24.520 --> 00:10:26.960]  就是那些恐怖片
[00:10:26.960 --> 00:10:28.680]  那兩個我們要趕快告解
[00:10:28.680 --> 00:10:29.480]  你要和我告解
[00:10:29.480 --> 00:10:30.120]  我要和你告解
[00:10:30.120 --> 00:10:31.800]  我要原諒你
[00:10:31.800 --> 00:10:33.080]  那年輕的還很好笑
[00:10:33.080 --> 00:10:34.440]  說了很久
[00:10:34.440 --> 00:10:35.560]  那老公就問他
[00:10:35.560 --> 00:10:36.760]  你多久沒有告解
[00:10:36.760 --> 00:10:38.200]  他說我八年沒有告解
[00:10:38.200 --> 00:10:39.760]  你八年沒有告解
[00:10:39.760 --> 00:10:40.480]  趕不及了
[00:10:40.480 --> 00:10:44.160]  他馬上就在宣告你的罪赦免
[00:10:44.160 --> 00:10:46.520]  我們笑到真的受不了
[00:10:46.520 --> 00:10:47.560]  丁梓梅
[00:10:47.560 --> 00:10:48.960]  你要知道你的身份
[00:10:48.960 --> 00:10:50.880]  我上個禮拜已經說得很清楚了
[00:10:50.880 --> 00:10:53.720]  我們是被耶穌基督的保血所買屬的
[00:10:53.720 --> 00:10:56.080]  我們是白白清二的
[00:10:56.080 --> 00:10:57.520]  只要你認罪
[00:10:57.520 --> 00:10:59.680]  魔鬼是沒有能力來控制你
[00:10:59.680 --> 00:11:01.480]  而最重要的一樣東西就是
[00:11:01.480 --> 00:11:03.400]  什麼是我們最大的證據
[00:11:03.400 --> 00:11:05.880]  不是某一個人說你沒有罪
[00:11:05.880 --> 00:11:08.200]  不是某一個人批准你
[00:11:08.200 --> 00:11:09.600]  說你已經聖潔
[00:11:09.600 --> 00:11:11.440]  我們要問一問裡面
[00:11:11.440 --> 00:11:12.640]  上帝的聖蔭
[00:11:12.640 --> 00:11:14.080]  說有上帝在我們裡面的時候
[00:11:14.080 --> 00:11:15.120]  我們知道聖潔
[00:11:15.120 --> 00:11:16.080]  為什麼
[00:11:16.080 --> 00:11:18.040]  不是因為我們做得好
[00:11:18.040 --> 00:11:20.520]  只要你歸耶和華為聖的時候
[00:11:20.520 --> 00:11:21.680]  你就是聖潔
[00:11:21.680 --> 00:11:23.760]  你能夠與上帝同在的時候
[00:11:23.760 --> 00:11:25.320]  你就是聖潔
[00:11:25.320 --> 00:11:27.280]  因為上帝是聖潔的神
[00:11:27.280 --> 00:11:30.280]  我再說他不是潔癖的神
[00:11:30.280 --> 00:11:33.120]  上帝不是看到你髒就討厭你不喜歡你
[00:11:33.120 --> 00:11:34.680]  上帝是聖潔的神
[00:11:34.680 --> 00:11:35.960]  他能夠擁抱罪人
[00:11:35.960 --> 00:11:37.320]  他能夠轉化
[00:11:37.320 --> 00:11:39.200]  他能夠赦免我們的罪
[00:11:39.200 --> 00:11:41.240]  這個是很寶貴的救恩
[00:11:41.240 --> 00:11:42.080]  而看完整部電影
[00:11:42.080 --> 00:11:43.360]  最大的安慰我告訴你
[00:11:43.360 --> 00:11:44.200]  你不看也不要緊
[00:11:44.200 --> 00:11:45.280]  記住這句話
[00:11:45.280 --> 00:11:48.160]  原來魔鬼本身是軟弱無能的
[00:11:48.160 --> 00:11:49.280]  我們經常都怕鬼
[00:11:49.280 --> 00:11:50.440]  我們都怕攻擊
[00:11:50.440 --> 00:11:51.800]  怕這樣怕那樣
[00:11:51.800 --> 00:11:54.040]  是我們自己創造出來的恐怖
[00:11:54.040 --> 00:11:56.320]  我們中了魔鬼的詭計
[00:11:56.320 --> 00:11:57.320]  整部電影
[00:11:57.320 --> 00:12:00.520]  想著鬼有多嚴重
[00:12:00.520 --> 00:12:01.760]  Satan那麼大
[00:12:01.760 --> 00:12:02.880]  說來說去
[00:12:02.880 --> 00:12:05.160]  他是沒有彈藥的
[00:12:05.160 --> 00:12:07.560]  他所有攻擊驅魔人的彈藥
[00:12:07.560 --> 00:12:11.880]  都是源自驅魔人自己所犯的罪
[00:12:11.880 --> 00:12:14.920]  以及他的內疚感
[00:12:14.920 --> 00:12:15.920]  所以姐妹
[00:12:15.920 --> 00:12:17.840]  你明白上星期上帝要告訴我們
[00:12:17.840 --> 00:12:21.200]  我們要緊緊抓住這份救恩
[00:12:21.200 --> 00:12:24.040]  緊緊知道根本從來都不是靠我們
[00:12:24.040 --> 00:12:26.000]  我們才可以暫立得住
[00:12:26.000 --> 00:12:28.160]  因此在這個人世間的人生的路
[00:12:28.160 --> 00:12:28.840]  沒錯
[00:12:28.840 --> 00:12:32.840]  是一個真正的屬靈的戰場
[00:12:32.840 --> 00:12:35.160]  其實不是趕鬼的時候屬靈戰場
[00:12:35.160 --> 00:12:36.400]  其實由你信主那一刻
[00:12:36.400 --> 00:12:37.800]  你要去親近主
[00:12:37.800 --> 00:12:39.320]  你要離開魔鬼
[00:12:39.320 --> 00:12:42.480]  就是一個大家很大很大爭戰的地方
[00:12:42.480 --> 00:12:43.480]  我們選擇這個玩偶
[00:12:43.480 --> 00:12:45.680]  是因為這個真是一個肉搏戰
[00:12:45.680 --> 00:12:48.440]  不是離遠射飛鏢的
[00:12:48.440 --> 00:12:50.640]  個人心裏面有自己的心
[00:12:50.640 --> 00:12:51.680]  簡單地說
[00:12:51.680 --> 00:12:53.400]  你有那個罪惡的根源
[00:12:53.400 --> 00:12:55.520]  因為我們本身在罪惡裏面
[00:12:55.520 --> 00:12:57.000]  當我們要離開它的時候
[00:12:57.000 --> 00:12:58.960]  魔鬼是要用各樣的方法
[00:12:58.960 --> 00:13:02.440]  要把我們在上帝的手中拉下來
[00:13:02.440 --> 00:13:03.520]  但很坦白
[00:13:03.520 --> 00:13:05.280]  其實魔鬼是沒有能力的
[00:13:05.280 --> 00:13:06.440]  它哪裏有能力
[00:13:06.440 --> 00:13:08.720]  在上帝的手中將你奪回呢
[00:13:08.720 --> 00:13:10.520]  但它可以恐嚇你
[00:13:10.520 --> 00:13:12.280]  它可以令你軟弱無能
[00:13:12.280 --> 00:13:14.280]  它可以製造我們無數無數
[00:13:14.280 --> 00:13:16.000]  瘋狂的基督徒
[00:13:16.000 --> 00:13:17.400]  瘋狂的教會
[00:13:17.400 --> 00:13:18.240]  景姐妹
[00:13:18.240 --> 00:13:20.160]  當我們這樣去看的時候
[00:13:20.160 --> 00:13:23.000]  緊緊抓住這份赦罪的口印
[00:13:23.000 --> 00:13:24.920]  記住無論你在什麼狀態裏面
[00:13:24.920 --> 00:13:27.000]  只要你依靠主主已經得勝
[00:13:27.000 --> 00:13:29.400]  這場仗已經打完了
[00:13:29.400 --> 00:13:30.200]  魔鬼是什麼
[00:13:30.200 --> 00:13:32.520]  魔鬼只是失敗的那個
[00:13:32.520 --> 00:13:34.480]  它用盡各樣的迷惑
[00:13:34.480 --> 00:13:36.320]  都是要讓你知道
[00:13:36.320 --> 00:13:38.480]  你所有一切的錯失
[00:13:38.480 --> 00:13:40.560]  上帝是不要你的
[00:13:40.560 --> 00:13:43.320]  當我們要緊握赦罪的平安的時候
[00:13:43.320 --> 00:13:45.360]  面對這場熟練的爭戰
[00:13:45.360 --> 00:13:48.000]  我們就不要再做得頭的基督徒
[00:13:48.000 --> 00:13:49.320]  為什麼這樣說呢
[00:13:49.320 --> 00:13:50.360]  我選了今天的這句
[00:13:50.360 --> 00:13:52.000]  是成為我們最重要的主線
[00:13:52.000 --> 00:13:53.200]  並且護面的
[00:13:53.200 --> 00:13:54.000]  經文說
[00:13:54.000 --> 00:13:55.840]  凡在軍中當兵的
[00:13:55.840 --> 00:13:57.600]  不要將世務纏身
[00:13:57.600 --> 00:14:01.480]  好叫那招他當兵的人喜悅
[00:14:01.480 --> 00:14:02.960]  保羅提醒我們
[00:14:02.960 --> 00:14:05.120]  原來根本你信了主
[00:14:05.120 --> 00:14:06.520]  你喜歡不喜歡也好
[00:14:06.520 --> 00:14:08.280]  你已經失敗了
[00:14:08.280 --> 00:14:10.000]  你是屬於耶穌的
[00:14:10.000 --> 00:14:12.080]  你就以魔鬼為敵
[00:14:12.080 --> 00:14:13.080]  你見不到魔鬼
[00:14:13.080 --> 00:14:14.480]  你避開魔鬼
[00:14:14.480 --> 00:14:16.920]  你不聽不看不知道
[00:14:16.920 --> 00:14:19.400]  但是魔鬼知道
[00:14:19.400 --> 00:14:22.600]  魔鬼知道你已經是被耶穌的拯救
[00:14:22.600 --> 00:14:24.040]  他會用盡各種方法
