
[00:00:00.000 --> 00:00:02.460]  今天就Show Awakening
[00:06:52.180 --> 00:06:54.020]  不停地拍照
[00:06:54.020 --> 00:06:55.380]  又這樣又這樣
[00:06:55.380 --> 00:06:56.540]  很多這些動作
[00:06:56.540 --> 00:06:57.980]  我們其實經常講心
[00:06:57.980 --> 00:06:59.500]  今天我們在什麼場合
[00:06:59.500 --> 00:07:01.460]  我們都很重視心
[00:07:01.460 --> 00:07:03.980]  我們經常掛在口邊
[00:07:03.980 --> 00:07:05.300]  例如講一下
[00:07:05.300 --> 00:07:07.060]  有些人不信你講話的時候
[00:07:07.060 --> 00:07:09.180]  你會怎麼說呢
[00:07:09.180 --> 00:07:10.420]  可能說你怎麼纔信我呢
[00:07:10.420 --> 00:07:12.340]  我畫個心出來給你看
[00:07:12.340 --> 00:07:14.300]  就是說你講出來的東西
[00:07:14.300 --> 00:07:16.740]  不及你的心怎麼想那麼重要
[00:07:16.740 --> 00:07:19.220]  你可以講得很美麗
[00:07:19.220 --> 00:07:21.660]  但原來你的心可以不是這麼想
[00:07:21.660 --> 00:07:24.220]  或者你會跟你很親密的人這麼說
[00:07:24.220 --> 00:07:25.860]  我和你是講心
[00:07:25.860 --> 00:07:27.220]  不講金的
[00:07:27.220 --> 00:07:28.340]  就是說什麼呢
[00:07:28.340 --> 00:07:29.220]  就是說
[00:07:29.220 --> 00:07:32.500]  有心比金錢物質更加重要
[00:07:32.500 --> 00:07:35.100]  心是比外在物質的東西更重要
[00:07:35.100 --> 00:07:37.020]  我們見到一些人做好事
[00:07:37.020 --> 00:07:38.060]  有好的行爲
[00:07:38.060 --> 00:07:39.260]  你會贊他什麼呢
[00:07:39.260 --> 00:07:41.060]  這個人很有心
[00:07:41.060 --> 00:07:42.900]  這個人很用心
[00:07:42.900 --> 00:07:45.580]  這個人很細心
[00:07:45.580 --> 00:07:46.900]  這個人很專心
[00:07:46.900 --> 00:07:47.900]  原來這些行爲的東西
[00:07:47.900 --> 00:07:50.140]  原來我們都是覺得與心有關的
[00:07:50.140 --> 00:07:50.900]  你做得出來
[00:07:50.900 --> 00:07:53.940]  原來不是你單單外面做出來那麼簡單
[00:07:53.940 --> 00:07:56.180]  是由你的心那裏發出來的
[00:07:56.180 --> 00:07:57.660]  我們很討厭這些人
[00:07:57.660 --> 00:07:58.940]  你沒有心肝的
[00:07:58.940 --> 00:08:00.580]  爸爸媽媽偏心的
[00:08:00.580 --> 00:08:02.740]  還有那些很狠心的
[00:08:02.740 --> 00:08:04.580]  全部都與心有關的
[00:08:04.580 --> 00:08:05.740]  你說別人狼心狗肺
[00:08:05.740 --> 00:08:07.260]  就是說別人沒有人性
[00:08:07.260 --> 00:08:09.780]  所有東西都與你的心有關
[00:08:09.780 --> 00:08:12.460]  我們覺得心就是那個尾線的根源
[00:08:12.460 --> 00:08:14.500]  你邪惡也是從你的心出發
[00:08:14.500 --> 00:08:16.460]  你美善也是從你的心出發
[00:08:16.460 --> 00:08:18.180]  我們很怕傷心
[00:08:18.180 --> 00:08:20.140]  我們很怕擔心
[00:08:20.140 --> 00:08:21.140]  我們很怕痛心
[00:08:21.140 --> 00:08:22.100]  這些全部
[00:08:22.100 --> 00:08:23.500]  我們整天用的東西
[00:08:23.500 --> 00:08:24.780]  原來都與你的心有關
[00:08:24.780 --> 00:08:26.940]  就是說你的情緒
[00:08:26.940 --> 00:08:28.180]  你的感覺
[00:08:28.180 --> 00:08:30.340]  是由你的心去管理的
[00:08:30.340 --> 00:08:31.300]  所以很重要
[00:08:31.300 --> 00:08:33.100]  雖然我不能夠定義心是什麼
[00:08:33.100 --> 00:08:35.900]  但我知道原來所有東西都與心有關
[00:08:35.900 --> 00:08:38.140]  聖經有一句話很重要
[00:08:38.140 --> 00:08:38.980]  很寶貴
[00:08:38.980 --> 00:08:40.580]  它說你要緊守你的心
[00:08:40.580 --> 00:08:42.180]  勝過緊守一切
[00:08:42.180 --> 00:08:45.140]  因爲生命的傳源就由此而出
[00:08:45.140 --> 00:08:47.180]  你去做很多外面的事
[00:08:47.180 --> 00:08:48.420]  操練什麼也好
[00:08:48.420 --> 00:08:51.060]  其實你是爲了保守你的心
[00:08:51.060 --> 00:08:52.540]  是最根本的一件事
[00:08:52.540 --> 00:08:53.460]  然後它說
[00:08:53.460 --> 00:08:56.180]  因爲它會決定你人生的過程
[00:08:56.180 --> 00:08:57.820]  它決定了你整個人生
[00:08:57.820 --> 00:08:59.500]  你怎麼走下去的
[00:08:59.500 --> 00:09:00.340]  這麼重要的
[00:09:00.340 --> 00:09:02.820]  所以今天我們回到心靈那裏
[00:09:02.820 --> 00:09:04.460]  爲什麼我們要有這個循環
[00:09:04.460 --> 00:09:06.460]  就是要讓你們回到心靈那裏
[00:09:06.460 --> 00:09:09.420]  留意一下你自己的心是怎樣
[00:09:09.420 --> 00:09:12.020]  心靈的狀況是怎麼形成的呢
[00:09:12.020 --> 00:09:13.420]  有沒有人想過
[00:09:13.420 --> 00:09:15.140]  我一開始和大專生
[00:09:15.140 --> 00:09:16.500]  因爲見開學
[00:09:16.500 --> 00:09:18.180]  我就覺得開學前
[00:09:18.180 --> 00:09:19.940]  應該和他們去一下退休
[00:09:19.940 --> 00:09:22.820]  我們就去了杜豐山那裏退休
[00:09:22.820 --> 00:09:24.900]  我就給了他們一個比喻
[00:09:24.900 --> 00:09:27.820]  我說其實心靈的狀況是怎麼形成的呢
[00:09:27.820 --> 00:09:29.180]  好像一個海綿一樣
[00:09:29.180 --> 00:09:31.100]  你的心靈其實是一個海綿
[00:09:31.100 --> 00:09:33.500]  它無時無刻都在吸收東西
[00:09:33.500 --> 00:09:35.180]  無論是髒的
[00:09:35.180 --> 00:09:37.220]  髒的水也好它也是這樣吸收
[00:09:37.220 --> 00:09:39.060]  乾淨的水也好它也是這樣吸收
[00:09:39.060 --> 00:09:40.620]  總之有水它就吸收
[00:09:40.620 --> 00:09:41.780]  在乾的環境
[00:09:41.780 --> 00:09:43.340]  海綿就是乾的
[00:09:43.340 --> 00:09:44.500]  在溼的環境
[00:09:44.500 --> 00:09:45.980]  海綿就是溼的
[00:09:45.980 --> 00:09:47.300]  早兩個星期
[00:09:47.300 --> 00:09:48.580]  大專生
[00:09:48.580 --> 00:09:51.580]  剛剛應該是開學前的那些O-Camp
[00:09:51.580 --> 00:09:53.740]  很多那些大O小O
[00:09:53.740 --> 00:09:55.580]  很多這些的Camp
[00:09:55.580 --> 00:09:57.020]  有個大專生就分享
[00:09:57.020 --> 00:09:58.220]  他說是
[00:09:58.220 --> 00:10:01.140]  他說用這個比喻來說
[00:10:01.140 --> 00:10:02.540]  安靜退休的意義就是
[00:10:02.540 --> 00:10:04.740]  要把那些污糟的水擠出來
[00:10:04.740 --> 00:10:07.260]  我們定期要抽一抽身
[00:10:07.260 --> 00:10:08.660]  因爲我們的環境
[00:10:08.660 --> 00:10:10.140]  那些水是很污糟的
[00:10:10.140 --> 00:10:11.540]  我們就吸了很多東西
[00:10:11.540 --> 00:10:13.860]  定期要靜一靜 退一退
[00:10:13.860 --> 00:10:15.460]  把那些污糟的東西擠出來
[00:10:15.460 --> 00:10:16.780]  有個大專生就說
[00:10:16.780 --> 00:10:18.300]  是 我真的要把那些污糟的東西擠出來
[00:10:18.300 --> 00:10:19.460]  爲什麼呢
[00:10:19.460 --> 00:10:21.580]  他說他進大專營的時候
[00:10:21.580 --> 00:10:22.740]  看那些東西
[00:10:22.740 --> 00:10:23.420]  做那些東西
[00:10:23.420 --> 00:10:25.340]  他就把很多污糟的水
[00:10:25.340 --> 00:10:26.900]  擠到自己的心裏面
[00:10:26.900 --> 00:10:30.260]  要去處理下這些污水
[00:10:30.260 --> 00:10:32.860]  所以當以色列人要進迦南之前
[00:10:32.860 --> 00:10:36.500]  我們知道迦南地的人是不認識神的
[00:10:36.500 --> 00:10:38.140]  神怎麼提醒他們呢
[00:10:38.140 --> 00:10:40.580]  神用了一句經文很重要去提醒他們
[00:10:40.580 --> 00:10:43.380]  祂告訴他們律法是什麼
[00:10:43.380 --> 00:10:45.220]  然後祂說了這句話
[00:10:45.220 --> 00:10:46.780]  祂說你要自己謹慎
[00:10:46.780 --> 00:10:49.060]  又要謹慎你的心思
[00:10:49.060 --> 00:10:51.940]  免得你忘記了你親眼見過的事
[00:10:51.940 --> 00:10:54.220]  又免得這些事在你有生之日
[00:10:54.220 --> 00:10:56.180]  離開你的心
[00:10:56.180 --> 00:11:01.300]  其實以色列人在曠野裏發生了什麼事
[00:11:01.300 --> 00:11:04.780]  他經歷過最偉大的神蹟
[00:11:04.780 --> 00:11:06.020]  過紅海
[00:11:06.020 --> 00:11:09.300]  然後在曠野裏有云柱火柱
[00:11:09.300 --> 00:11:11.580]  他經歷了最偉大的神蹟
[00:11:11.580 --> 00:11:14.100]  好像一個心靈的強心針
[00:11:14.100 --> 00:11:15.420]  但是原來神就提醒他們
[00:11:15.420 --> 00:11:18.100]  你不要想着靠這支強心針你過世
[00:11:18.100 --> 00:11:19.620]  祂說你們想想
[00:11:19.620 --> 00:11:21.380]  你進到迦南地會是怎樣
[00:11:21.380 --> 00:11:24.140]  迦南地的人不斷撥污水到你身上
[00:11:24.140 --> 00:11:25.820]  你不斷吸污水
[00:11:25.820 --> 00:11:28.980]  所以祂說祂會引誘你去做壞事
[00:11:28.980 --> 00:11:30.740]  神就說你要謹慎你的心
[00:11:30.740 --> 00:11:31.700]  你不要靠
[00:11:31.700 --> 00:11:33.500]  你會忘記的
[00:11:33.500 --> 00:11:35.620]  你就算有多偉大的神蹟曾經經歷過
[00:11:35.620 --> 00:11:37.260]  原來你是會忘記的
[00:11:37.260 --> 00:11:39.660]  除非你每天謹慎你的心
[00:11:39.660 --> 00:11:41.780]  用在我們身上說的是什麼呢
[00:11:41.780 --> 00:11:45.500]  原來我們都經驗過耶穌用補血洗淨我們的生命
[00:11:45.500 --> 00:11:46.900]  這是神蹟
[00:11:46.900 --> 00:11:50.700]  但是仍然每一天我們要謹慎自己的心靈
[00:11:50.700 --> 00:11:52.860]  免得我們忘記了一個事實
[00:11:52.860 --> 00:11:54.260]  就是你已經得救
[00:11:54.260 --> 00:11:55.780]  以及你已經有新生命
[00:11:55.780 --> 00:11:57.420]  原來我們是會忘記的
[00:11:57.420 --> 00:11:59.860]  如果你不每天去記住這件事
[00:11:59.860 --> 00:12:01.620]  你去謹守這件事
[00:12:01.620 --> 00:12:02.900]  我們是會忘記的
[00:12:02.900 --> 00:12:05.300]  然後我們過着一種跟你以前
[00:12:05.300 --> 00:12:08.260]  沒有信耶穌沒有分別的生活
[00:12:08.260 --> 00:12:10.340]  這個就是心靈狀況
[00:12:10.340 --> 00:12:11.100]  你怎樣也好
[00:12:11.100 --> 00:12:11.780]  你不管也好
[00:12:11.780 --> 00:12:14.540]  其實你的心靈都在運作着
[00:12:14.540 --> 00:12:16.020]  什麼叫做心靈
[00:12:16.020 --> 00:12:18.060]  我們今天說so awakening
[00:12:18.060 --> 00:12:20.220]  如何醒呢
[00:12:20.220 --> 00:12:22.700]  有些基督徒很喜歡掛在後面
[00:12:22.700 --> 00:12:24.740]  近來我的靈性很高
[00:12:24.740 --> 00:12:26.820]  近來我的靈性很低
[00:12:26.820 --> 00:12:27.580]  或者形容
[00:12:27.580 --> 00:12:31.020]  哇Potato靈性很高
[00:12:31.020 --> 00:12:33.380]  Uncle Vincent靈性很高
[00:12:33.380 --> 00:12:35.420]  我們如何去界定
[00:12:35.420 --> 00:12:36.620]  我們又會說
[00:12:36.620 --> 00:12:37.780]  我們又學
[00:12:37.780 --> 00:12:39.580]  聽大人說我們又學
[00:12:39.580 --> 00:12:40.980]  靈性高靈性低
[00:12:40.980 --> 00:12:41.740]  這個又熟靈
[00:12:41.740 --> 00:12:43.060]  這個又不太熟靈
[00:12:43.060 --> 00:12:44.780]  但我們先搞清楚
[00:12:44.780 --> 00:12:47.700]  大家所說的靈性是不是同一樣東西
[00:12:47.700 --> 00:12:49.940]  就是說大家量度的靈性
[00:12:49.940 --> 00:12:53.020]  那個criteria是否用同一樣東西去量度
[00:12:53.020 --> 00:12:55.380]  究竟是否說同一樣東西
[00:12:55.380 --> 00:12:58.020]  基督徒A和基督徒B說靈性
[00:12:58.020 --> 00:12:59.300]  原來可以說不同的東西
[00:12:59.300 --> 00:13:00.420]  我舉個例子
[00:13:00.420 --> 00:13:01.260]  有些基督徒會說
[00:13:01.260 --> 00:13:03.380]  哇今天祈禱見異象
[00:13:03.380 --> 00:13:04.900]  有圖畫
[00:13:04.900 --> 00:13:06.740]  聖靈今天跟我說話
[00:13:06.740 --> 00:13:07.460]  說什麼呢
[00:13:07.460 --> 00:13:08.780]  我遇到很特別的人
[00:13:08.780 --> 00:13:10.260]  會跟我說些特別的說話
[00:13:10.260 --> 00:13:11.740]  今年又會有些特別的事
[00:13:11.740 --> 00:13:12.980]  在我生命裏面發生
[00:13:12.980 --> 00:13:15.180]  這些我相信你一定聽過
[00:13:15.180 --> 00:13:17.260]  這個是說他的靈性
[00:13:17.260 --> 00:13:18.340]  靈性高超的時候
[00:13:18.340 --> 00:13:19.620]  他會聽到這些東西
[00:13:19.620 --> 00:13:21.260]  迴迴橫橫
[00:13:21.260 --> 00:13:23.500]  我昨天去教101班
[00:13:23.500 --> 00:13:25.340]  有個學生講見證
[00:13:25.340 --> 00:13:26.260]  他就說
[00:13:26.260 --> 00:13:28.460]  哇上了一個課程
[00:13:28.460 --> 00:13:30.100]  有一天講聖靈
[00:13:30.100 --> 00:13:32.020]  他說牧師逐個逐個
[00:13:32.020 --> 00:13:33.380]  在頭上
[00:13:33.380 --> 00:13:34.860]  他說不是每個都碰到
[00:13:34.860 --> 00:13:36.980]  但不知爲什麼來到我那裏就碰到我的頭
[00:13:36.980 --> 00:13:37.780]  碰到我的頭的時候
[00:13:37.780 --> 00:13:39.060]  他說我不感受到
[00:13:39.060 --> 00:13:40.660]  我們全部人都閉上眼睛
[00:13:40.660 --> 00:13:42.420]  其實不知道誰碰到我們
[00:13:42.420 --> 00:13:43.220]  不過呢
[00:13:43.220 --> 00:13:45.020]  我就感覺到聖靈的手
[00:13:45.020 --> 00:13:46.940]  碰到我這裏一下
[00:13:46.940 --> 00:13:48.620]  然後他就說另一個人
[00:13:48.620 --> 00:13:50.140]  閉上眼睛就發覺
[00:13:50.140 --> 00:13:51.580]  閉上眼睛就見到
[00:13:51.580 --> 00:13:53.700]  整個會場都是天使
[00:13:53.700 --> 00:13:57.220]  這些就是這些人所看的靈性
[00:13:57.220 --> 00:13:59.580]  另一些人會怎麼看呢
[00:13:59.580 --> 00:14:01.860]  這些基督徒就從行爲入手的
[00:14:01.860 --> 00:14:02.700]  他就覺得
[00:14:02.700 --> 00:14:04.100]  講多點別人贊你
[00:14:04.100 --> 00:14:05.540]  感謝主 感謝主
[00:14:05.540 --> 00:14:06.820]  隨時隨地就
[00:14:06.820 --> 00:14:08.900]  別人說什麼你就拋句經文出來
[00:14:08.900 --> 00:14:12.260]  哦 聖靈所說的
[00:14:12.260 --> 00:14:13.860]  我們有很多經文
[00:14:13.860 --> 00:14:16.340]  隨時別人說什麼你就答到經文出來
[00:14:16.340 --> 00:14:17.820]  你所有的對話
[00:14:17.820 --> 00:14:20.460]  都可以放進去
[00:14:20.460 --> 00:14:22.500]  或者不斷跟別人講福音
[00:14:22.500 --> 00:14:23.860]  見到誰就講
[00:14:23.860 --> 00:14:26.620]  或者是參與侍奉很多
[00:14:26.620 --> 00:14:28.580]  做多點就屬靈一點
[00:14:28.580 --> 00:14:30.300]  有些人是這樣看靈性的
[00:14:30.300 --> 00:14:32.620]  法利塞人也是這樣
[00:14:32.620 --> 00:14:35.540]  有些基督徒就踏實點
[00:14:35.540 --> 00:14:36.780]  他會認爲
[00:14:36.780 --> 00:14:40.020]  人內心對美善的那種渴求
[00:14:40.020 --> 00:14:41.700]  這個就是屬靈
[00:14:41.700 --> 00:14:44.260]  你內心對美善有種渴求
[00:14:44.260 --> 00:14:46.140]  其實你們平時經常講屬靈
[00:14:46.140 --> 00:14:49.420]  其實你們平時經常講屬靈
[00:14:49.420 --> 00:14:53.300]  你們知不知道屬靈是在講什麼
[00:14:53.300 --> 00:14:54.500]  同不同意嗎
[00:14:54.500 --> 00:14:57.620]  哪種是你對靈性
[00:14:57.620 --> 00:15:00.020]  或者屬靈的看法
