
[00:00:00.000 --> 00:00:06.280]  母親節經常被安排說一些關於母親節的訊息
[00:02:13.080 --> 00:02:16.520]  願意今天神的話,都對我們說一句話
[00:02:16.520 --> 00:02:20.280]  在這裏當中我看到很多眼淚
[00:02:20.280 --> 00:02:24.480]  大主,我盼望這些眼淚是感恩的眼淚
[00:02:24.480 --> 00:02:26.080]  無論我們真的經歷了甚麼
[00:02:26.080 --> 00:02:28.000]  我們都知道來到祢的面前
[00:02:28.000 --> 00:02:29.840]  我們能夠稱為祢的兒女
[00:02:29.840 --> 00:02:32.080]  這些眼淚是感恩的眼淚
[00:02:32.080 --> 00:02:34.320]  是一個溫暖的眼淚
[00:02:34.320 --> 00:02:39.560]  告訴我們,神祢愛我們,何等珍貴
[00:02:39.560 --> 00:02:42.320]  每一個人的名字,祢都記得
[00:02:42.320 --> 00:02:46.480]  我們在沒有福的時候,祢就按我們的命去治我們
[00:02:46.480 --> 00:02:48.600]  祢數過我們的頭髮
[00:02:48.600 --> 00:02:51.360]  祢用皮袋裝我們的眼淚
[00:02:51.360 --> 00:02:52.920]  所以求主幫助我們
[00:02:52.920 --> 00:02:55.360]  這份愛成為我們的溫暖
[00:02:55.360 --> 00:02:57.760]  我們每一個都是祢寶貝的孩子
[00:02:57.760 --> 00:02:59.880]  今天我們就在天父的懷裏面
[00:02:59.880 --> 00:03:06.320]  去享受祢的愛、祢的溫暖、祢的安慰、祢的醫治、祢的祝福
[00:03:06.320 --> 00:03:08.520]  多謝祢,求祢的靈與我們同在
[00:03:08.520 --> 00:03:11.920]  聽我們祈禱,奉耶穌基督,得聖的名求
[00:03:11.920 --> 00:03:13.240]  Amen
[00:03:13.240 --> 00:03:16.440]  今天我給一個題目叫做「看祢的兒子」
[00:03:16.440 --> 00:03:18.360]  「看祢的母親」
[00:03:18.360 --> 00:03:20.520]  我去YouTube上年講的時候
[00:03:20.520 --> 00:03:22.760]  我只可以用「看祢的母親」
[00:03:22.760 --> 00:03:26.680]  因為他們沒有一個是媽媽,沒有一個是爸爸
[00:03:26.680 --> 00:03:28.280]  所以今天我很想
[00:03:28.280 --> 00:03:29.320]  正如我剛才所說
[00:03:29.320 --> 00:03:30.960]  我們每一個人有不同的身份
[00:03:30.960 --> 00:03:33.320]  可能你說「我是媽媽」
[00:03:33.320 --> 00:03:34.600]  「我不是」
[00:03:34.600 --> 00:03:36.960]  但是有一個身份,我們每一個都是
[00:03:36.960 --> 00:03:39.560]  都是人的子女
[00:03:39.560 --> 00:03:42.720]  所以我今天很想藉著這篇訊息
[00:03:42.720 --> 00:03:47.400]  來養成一句話,跟大家說一句話
[00:03:47.400 --> 00:03:49.160]  當我們說「看」
[00:03:49.160 --> 00:03:51.680]  我不知道你有多久沒有看祢的子女
[00:03:51.680 --> 00:03:56.000]  或者沒有看祢的爸爸、媽媽
[00:03:56.000 --> 00:03:58.000]  可能我兒子不在香港的時候
[00:03:58.000 --> 00:03:59.360]  就會用FaceTime
[00:03:59.360 --> 00:04:01.680]  但其實不是看得很真實
[00:04:01.680 --> 00:04:04.360]  你看的時候,我不知道你會看些什麼
[00:04:04.360 --> 00:04:08.080]  會不會覺得像不像樣呢?
[00:04:08.080 --> 00:04:09.920]  像不像樣?
[00:04:09.920 --> 00:04:11.960]  他想扮我
[00:04:11.960 --> 00:04:15.240]  他戴了一個圓一點的眼鏡
[00:04:15.240 --> 00:04:18.240]  有一次我去一個家庭事公的聚會
[00:04:18.240 --> 00:04:21.040]  跟弟兄姊妹有個聚餐
[00:04:21.040 --> 00:04:24.640]  他看完我的照片,他就笑了很久
[00:04:24.640 --> 00:04:27.920]  「嘩!你那個雙下巴很肥啊」
[00:04:27.920 --> 00:04:30.320]  我給大家驗證一下
[00:04:30.320 --> 00:04:32.200]  沒有吧?低皺都沒有
[00:04:32.200 --> 00:04:36.000]  我的照片是低皺和這樣
[00:04:36.000 --> 00:04:37.800]  有時候我們看樣子的時候
[00:04:37.800 --> 00:04:39.800]  我們很快會看看
[00:04:39.800 --> 00:04:42.680]  他是不是胖了?是不是瘦了?
[00:04:42.680 --> 00:04:46.800]  還是「媽,你多了皺紋,多了一些斑」
[00:04:46.800 --> 00:04:48.760]  還是我們看著他的子女就覺得
[00:04:48.760 --> 00:04:51.400]  「咦!多了一顆瘡啊,兒子」
[00:04:51.400 --> 00:04:54.160]  「幫你擠一下吧」
[00:04:54.160 --> 00:04:57.640]  我們會看看其實他的外表是什麼
[00:04:57.640 --> 00:04:59.400]  但可能我們再深一層
[00:04:59.400 --> 00:05:01.760]  當我們看見他的時候,我們會想什麼呢?
[00:05:01.760 --> 00:05:04.160]  可能我們看著媽媽會想
[00:05:04.160 --> 00:05:05.960]  「嘩!媽媽又會煩我了」
[00:05:05.960 --> 00:05:09.400]  「又會問我這件事,問我那件事」
[00:05:09.400 --> 00:05:12.480]  「問我何時拍拖,何時生小孩,何時結婚」
[00:05:12.480 --> 00:05:15.160]  如果是年紀小的就會問「何時考試」
[00:05:15.160 --> 00:05:17.760]  可能我們就會想起這些,覺得很煩
[00:05:17.760 --> 00:05:19.960]  但也有可能很窩心
[00:05:19.960 --> 00:05:23.520]  你想起你媽媽,她會跟你說
[00:05:23.520 --> 00:05:28.000]  「嘩!你最近瘦了,多點回來吃飯吧」
[00:05:28.000 --> 00:05:32.080]  或者「我看見你很辛苦,我煲了些湯給你喝」
[00:05:32.080 --> 00:05:35.360]  「看見你的衣服破了,我買了一件衣服給你」
[00:05:35.360 --> 00:05:38.320]  這些都可以很窩心的
[00:05:40.400 --> 00:05:46.920]  這段經文是耶穌十加七言的其中一句
[00:05:46.920 --> 00:05:48.920]  就是耶穌被釘的時候
[00:05:48.920 --> 00:05:51.920]  他跟媽媽,跟門徒說
[00:05:51.920 --> 00:05:55.320]  他跟媽媽說「看你的兒子」
[00:05:55.320 --> 00:05:58.680]  跟門徒說「看你的母親」
[00:05:58.680 --> 00:06:01.720]  十加七言有四句在約翰福音
[00:06:01.720 --> 00:06:05.000]  而這一句只在約翰福音出現
[00:06:05.000 --> 00:06:09.200]  究竟這個「看」是什麼意思呢?
[00:06:09.200 --> 00:06:11.200]  「看」在原文
[00:06:11.200 --> 00:06:14.680]  英文是用「behold」這個字
[00:06:14.680 --> 00:06:16.680]  原文有幾個意思
[00:06:16.680 --> 00:06:18.680]  第一個是「瞥見一下」
[00:06:18.680 --> 00:06:20.680]  即是看一眼
[00:06:20.680 --> 00:06:22.680]  譬如你旁邊不認識的,你看一眼
[00:06:22.680 --> 00:06:24.680]  可能下星期你會忘記他是誰
[00:06:24.680 --> 00:06:28.360]  或者在街上走過窗廚,看一眼
[00:06:28.360 --> 00:06:30.360]  「嘩!這件衣服很漂亮」
[00:06:30.360 --> 00:06:31.720]  「那雙鞋子很漂亮」
[00:06:31.720 --> 00:06:33.720]  那些叫「瞥見」
[00:06:33.720 --> 00:06:35.040]  就是這樣
[00:06:35.040 --> 00:06:37.680]  或者有些是有經歷的
[00:06:37.680 --> 00:06:40.280]  能夠見證一些事情的發生
[00:06:40.280 --> 00:06:42.800]  可能你見到一個車禍的發生
[00:06:42.800 --> 00:06:44.800]  或者你見到一件好的事發生
[00:06:44.800 --> 00:06:46.800]  譬如一個年輕人
[00:06:46.800 --> 00:06:49.080]  他讓座給老人家
[00:06:49.080 --> 00:06:51.080]  你見證了這件事
[00:06:51.080 --> 00:06:53.080]  但可能你沒有什麼感覺
[00:06:53.080 --> 00:06:55.760]  但有些是心靈、靈性上
[00:06:55.760 --> 00:06:57.760]  你會有一些感受
[00:06:57.760 --> 00:07:01.960]  舉例就是你見到你的兒子畢業
[00:07:01.960 --> 00:07:05.200]  見到你的女兒嫁人
[00:07:05.200 --> 00:07:08.080]  又或者你見到一個好朋友
[00:07:08.080 --> 00:07:10.760]  你老公、你老婆信耶穌
[00:07:10.760 --> 00:07:14.520]  你的心靈會有一些感受,很開心的
[00:07:14.520 --> 00:07:18.120]  當然有時也會有些不開心的
[00:07:18.120 --> 00:07:20.880]  但再進一步就是有照顧
[00:07:20.880 --> 00:07:22.880]  看管和監守
[00:07:22.880 --> 00:07:24.480]  即是你會有行動的
[00:07:24.480 --> 00:07:27.320]  你見到有感受的時候,你很想去做一些事
[00:07:27.320 --> 00:07:30.480]  去照顧、去看管
[00:07:30.480 --> 00:07:32.480]  即是說由我們的眼到
[00:07:32.480 --> 00:07:35.360]  到我們的心,接著到我們的行動
[00:07:35.360 --> 00:07:36.920]  我們的手、我們的腳
[00:07:36.920 --> 00:07:38.520]  在這段經文
[00:07:38.520 --> 00:07:43.240]  是瑪利亞看著自己的兒子將要離開
[00:07:43.240 --> 00:07:44.600]  這個片段
[00:07:44.600 --> 00:07:45.800]  作為一個媽媽
[00:07:45.800 --> 00:07:49.560]  我相信她有很多片段浮現在腦裏
[00:07:49.560 --> 00:07:52.720]  可能一幕一幕地浮現出來
[00:07:52.720 --> 00:07:55.680]  今天我也想和大家分享幾段
[00:07:55.680 --> 00:07:58.360]  耶穌和瑪利亞一些相處的片段
[00:07:58.360 --> 00:08:01.000]  究竟我們怎樣去看我們的兒子
[00:08:01.000 --> 00:08:03.840]  怎樣去看我們的母親
[00:08:03.840 --> 00:08:06.600]  第一段經文是加拿分宴
[00:08:06.600 --> 00:08:08.360]  耶穌將水變酒
[00:08:08.360 --> 00:08:10.920]  聖經說這是耶穌第一個神蹟
[00:08:10.920 --> 00:08:15.240]  當時瑪利亞帶著耶穌去他朋友一個宴會
[00:08:15.240 --> 00:08:16.600]  沒有酒了
[00:08:16.600 --> 00:08:18.440]  瑪利亞就和耶穌說
[00:08:18.440 --> 00:08:20.160]  沒有酒了
[00:08:20.160 --> 00:08:22.040]  耶穌怎樣和他說呢
[00:08:22.040 --> 00:08:24.800]  他說:母親,我與你有甚麼相干
[00:08:24.800 --> 00:08:26.720]  我的時候還沒有到
[00:08:26.720 --> 00:08:29.120]  可能你很不明白,為何耶穌會這樣回答呢
[00:08:29.120 --> 00:08:31.200]  原文母親是婦人
[00:08:31.200 --> 00:08:35.280]  你就會想,哇,這麼沒禮貌的嗎?耶穌
[00:08:35.280 --> 00:08:36.360]  我解釋一點
[00:08:36.360 --> 00:08:40.240]  這不是純粹一個兒子和媽媽的對話
[00:08:40.240 --> 00:08:43.200]  是一個神和一個婦人的對話
[00:08:43.200 --> 00:08:44.840]  所以祂稱祂為婦人
[00:08:44.840 --> 00:08:46.160]  這個時候的意思就是
[00:08:46.160 --> 00:08:48.000]  神的救贖的工作
[00:08:48.000 --> 00:08:50.200]  救贖的時間和祂的計劃
[00:08:50.200 --> 00:08:51.520]  是沒有人知道的
[00:08:51.520 --> 00:08:54.320]  即使瑪利亞是耶穌的媽媽
[00:08:54.320 --> 00:08:55.320]  祂也不知道
[00:08:55.320 --> 00:08:56.720]  只有天父知道
[00:08:56.720 --> 00:08:59.840]  所以我們可以這樣理解
[00:08:59.840 --> 00:09:02.280]  好了,耶穌回答完之後
[00:09:02.280 --> 00:09:03.240]  母親呢
[00:09:03.240 --> 00:09:05.200]  瑪利亞就好像聽不到
[00:09:05.200 --> 00:09:06.000]  她說
[00:09:06.000 --> 00:09:06.800]  跟那些工人說
[00:09:06.800 --> 00:09:09.480]  祂叫你們做甚麼,你們就做甚麼
[00:09:09.480 --> 00:09:10.520]  最後呢
[00:09:10.520 --> 00:09:14.200]  是將那些在門口石缸的水
[00:09:14.200 --> 00:09:15.240]  倒滿了
[00:09:15.240 --> 00:09:16.440]  再倒出來
[00:09:16.440 --> 00:09:18.760]  是一些很漂亮很漂亮的酒
[00:09:18.760 --> 00:09:21.680]  這就是這個神蹟
[00:09:21.680 --> 00:09:24.440]  瑪利亞去到當時
[00:09:24.440 --> 00:09:25.680]  她發覺甚麼呢
[00:09:25.680 --> 00:09:28.280]  有個困難有個問題走出來了
[00:09:28.280 --> 00:09:30.560]  她解決不了
[00:09:30.560 --> 00:09:31.960]  她不知道怎麼辦
[00:09:31.960 --> 00:09:33.880]  她自知無能為力
[00:09:33.880 --> 00:09:36.160]  所以她找耶穌
[00:09:36.160 --> 00:09:40.160]  我在想其實我們現代的母親都是一樣
[00:09:40.160 --> 00:09:44.040]  現代的母親有些是事業女性
[00:09:44.040 --> 00:09:46.120]  就算她是全職母親
[00:09:46.120 --> 00:09:48.520]  我都覺得一個打十個
[00:09:48.520 --> 00:09:49.720]  很厲害
[00:09:49.720 --> 00:09:52.400]  我不行的
[00:09:52.400 --> 00:09:56.880]  因為當我們肩擔起媽媽的天職的時候
[00:09:56.880 --> 00:09:59.720]  就很想去照顧子女
[00:09:59.720 --> 00:10:02.400]  由她出生到一路成長
[00:10:02.400 --> 00:10:04.000]  很想去保護她
[00:10:04.000 --> 00:10:05.520]  很想去幫她解決問題
[00:10:05.520 --> 00:10:07.320]  久而久之我們會發覺
[00:10:07.320 --> 00:10:11.120]  可能自己就是這個
[00:10:11.120 --> 00:10:14.440]  這很不可思議
[00:10:14.440 --> 00:10:17.840]  這個超能媽媽很厲害
[00:10:17.840 --> 00:10:20.520]  我們會覺得自己累積了一些經歷
[00:10:20.520 --> 00:10:23.120]  一些經驗
[00:10:23.120 --> 00:10:24.000]  去到這麼上下
[00:10:24.000 --> 00:10:26.040]  甚至我們覺得自己是
[00:10:26.040 --> 00:10:28.560]  Mrs. Always Right
[00:10:28.560 --> 00:10:30.200]  甚麼都對的
[00:10:30.200 --> 00:10:32.880]  不會錯的
[00:10:32.880 --> 00:10:34.320]  我兒子有時小時候跟我說
[00:10:34.320 --> 00:10:36.120]  他說你講甚麼都對
[00:10:36.120 --> 00:10:38.280]  反駁不了你
[00:10:38.280 --> 00:10:40.520]  可能我就是這樣
[00:10:40.520 --> 00:10:42.960]  會覺得自己全對
[00:10:42.960 --> 00:10:45.320]  我想子女最接受不到
[00:10:45.320 --> 00:10:47.440]  不是媽媽不懂
[00:10:47.440 --> 00:10:49.480]  或者媽媽會做錯
[00:10:49.480 --> 00:10:50.840]  我想最接受不到的是
[00:10:50.840 --> 00:10:52.360]  當我們不懂
[00:10:52.360 --> 00:10:54.160]  我們又不承認
[00:10:54.160 --> 00:10:55.680]  當我們犯錯
[00:10:55.680 --> 00:10:59.080]  我們又不說對不起
[00:10:59.080 --> 00:11:01.200]  所以其實我們要知道
[00:11:01.200 --> 00:11:03.800]  我們是有限制的
[00:11:03.800 --> 00:11:06.320]  我們是不完美的
[00:11:06.320 --> 00:11:07.680]  我們不是萬能的
[00:11:07.680 --> 00:11:09.000]  我們有缺點的
[00:11:09.000 --> 00:11:10.280]  我們有不足的
[00:11:10.280 --> 00:11:15.120]  甚至我們有無助的時候
[00:11:15.120 --> 00:11:16.920]  說完這一套
[00:11:16.920 --> 00:11:19.160]  Incredible 2
[00:11:19.160 --> 00:11:21.560]  有看嗎
[00:11:21.560 --> 00:11:23.760]  這個彈弓女俠在第二集
[00:11:23.760 --> 00:11:25.760]  簡直是主角
[00:11:25.760 --> 00:11:28.040]  因為她被賞識
[00:11:28.040 --> 00:11:37.760]  被捧為超級英雄界的人氣紅人
[00:11:37.760 --> 00:11:39.600]  找她出去
[00:11:39.600 --> 00:11:41.320]  擔起一個任務
[00:11:41.320 --> 00:11:45.760]  叫做爭取超級英雄合法化
[00:11:45.760 --> 00:11:47.000]  很複雜
[00:11:47.000 --> 00:11:49.000]  總之她媽媽很厲害
[00:11:49.000 --> 00:11:51.600]  出去打天下
[00:11:51.600 --> 00:11:53.800]  爸爸你見到她做甚麼呢
[00:11:53.800 --> 00:11:55.400]  照顧孩子
[00:11:55.400 --> 00:11:58.040]  像不像我們現在的警方
[00:11:58.040 --> 00:11:59.640]  其實爸爸照顧孩子很厲害
[00:11:59.640 --> 00:12:02.880]  爸爸做家務也很厲害
[00:12:02.880 --> 00:12:04.920]  我想有時我們就是這樣
[00:12:04.920 --> 00:12:07.800]  但這套片講到媽媽到最後
[00:12:07.800 --> 00:12:09.480]  因為被家人所害
[00:12:09.480 --> 00:12:11.320]  她戴了眼鏡之後
[00:12:11.320 --> 00:12:12.440]  她沒有理性
[00:12:12.440 --> 00:12:13.560]  做了很多壞事
[00:12:13.560 --> 00:12:15.400]  或者應該這樣說
[00:12:15.400 --> 00:12:18.160]  不是她原本那個
[00:12:18.160 --> 00:12:21.240]  爸爸打算去救她
[00:12:21.240 --> 00:12:23.920]  接著她老婆親她的時候
[00:12:23.920 --> 00:12:25.760]  又幫她戴了眼鏡
[00:12:25.760 --> 00:12:27.840]  她又是沒有理性
[00:12:27.840 --> 00:12:29.360]  到最後
[00:12:29.360 --> 00:12:31.680]  是要這三個子女去救她
[00:12:31.680 --> 00:12:33.320]  救她們
[00:12:33.320 --> 00:12:35.720]  特別那個超能B
[00:12:35.720 --> 00:12:36.960]  是很麻煩的
[00:12:36.960 --> 00:12:38.320]  因為她很多超能力
[00:12:38.320 --> 00:12:39.840]  有17種
[00:12:39.840 --> 00:12:41.080]  又會噴火
[00:12:41.080 --> 00:12:42.800]  雷射眼
[00:12:42.800 --> 00:12:43.600]  又會穿牆
[00:12:43.600 --> 00:12:44.400]  又會變大
[00:12:44.400 --> 00:12:46.520]  突然又不知去了哪裡
[00:12:46.520 --> 00:12:49.520]  又會吃不知什麼
[00:12:49.520 --> 00:12:53.200]  但竟然是這三個子女去救她們
[00:12:53.200 --> 00:12:55.800]  特別是那個超能B
[00:12:55.800 --> 00:12:58.280]  因為她太多武器
[00:12:58.280 --> 00:13:02.200]  我在想這套卡通片想講什麼呢
[00:13:02.200 --> 00:13:04.320]  是不是給媽媽看的呢
[00:13:04.320 --> 00:13:06.360]  是不是想告訴我們
[00:13:06.360 --> 00:13:09.680]  其實媽媽不是那麼超能
[00:13:09.680 --> 00:13:11.920]  其實我們反而要信任我們的子女
[00:13:11.920 --> 00:13:14.160]  可以成為我們的幫助
[00:13:14.160 --> 00:13:16.520]  上次家庭主日師母跟大家講
[00:13:16.520 --> 00:13:17.680]  太太要悔改
[00:13:17.680 --> 00:13:19.680]  我們有沒有悔改
[00:13:19.680 --> 00:13:21.440]  今天我上2.0
[00:13:21.440 --> 00:13:23.720]  我們媽媽要悔改
[00:13:23.720 --> 00:13:26.040]  悔改的意思就是
[00:13:26.040 --> 00:13:28.400]  我們不要以為自己什麼都可以
[00:13:28.400 --> 00:13:29.680]  因為我想我們是出於愛
[00:13:29.680 --> 00:13:31.760]  很想什麼都擺在肩膀上
[00:13:31.760 --> 00:13:32.480]  但我們要悔改
[00:13:32.480 --> 00:13:34.240]  告訴我們自己
[00:13:34.240 --> 00:13:36.360]  其實我們不是萬能的
[00:13:36.360 --> 00:13:37.480]  我們有不足的
[00:13:37.480 --> 00:13:40.920]  我們要信任我們的子女
[00:13:40.920 --> 00:13:43.560]  在兒童親子啟發
[00:13:43.560 --> 00:13:45.040]  我們有8台
[00:13:45.040 --> 00:13:46.720]  我有時會到不同的台
[00:13:46.720 --> 00:13:49.120]  聽聽他們的父母講什麼
[00:13:49.120 --> 00:13:50.080]  我很欣賞他們
[00:13:50.080 --> 00:13:51.560]  因為有10個星期
[00:13:51.560 --> 00:13:54.680]  他們為了去學做父母
[00:13:54.680 --> 00:13:57.760]  其中有一個分享他的祖源
[00:13:57.760 --> 00:14:01.320]  都是取得他們的批准
[00:14:01.320 --> 00:14:03.720]  他說他的祖源是一個媽媽
[00:14:03.720 --> 00:14:06.760]  可能他兒子也長大了以我意識
[00:14:06.760 --> 00:14:10.200]  他說可能他們之間有些嫌隙
[00:14:10.200 --> 00:14:11.440]  不開心
[00:14:11.440 --> 00:14:15.720]  有一天他媽媽在當眾家庭聚會
[00:14:15.720 --> 00:14:17.720]  還有其他親友
[00:14:17.720 --> 00:14:19.240]  她當眾跟兒子講
[00:14:19.240 --> 00:14:20.080]  她說對不起
[00:14:20.080 --> 00:14:22.240]  我不懂得做媽媽
[00:14:22.240 --> 00:14:26.080]  因為我真是第一次做媽媽
[00:14:26.080 --> 00:14:27.960]  他說這是改變了他們的關係
[00:14:27.960 --> 00:14:30.360]  一個突破
[00:14:30.360 --> 00:14:32.640]  我們經常希望我們的子女
[00:14:32.640 --> 00:14:33.920]  你做錯就承認
[00:14:33.920 --> 00:14:34.880]  誠實點承認
[00:14:34.880 --> 00:14:38.360]  不要說謊
[00:14:38.360 --> 00:14:40.920]  但我們自己有時做錯了
[00:14:40.920 --> 00:14:43.320]  我們不敢承認
[00:14:43.320 --> 00:14:45.120]  如果當我們的子女看到我們
[00:14:45.120 --> 00:14:46.680]  其實他們知道
[00:14:46.680 --> 00:14:48.720]  知道我們會做錯
[00:14:48.720 --> 00:14:50.680]  但當他們看到我們錯而不承認
[00:14:50.680 --> 00:14:52.680]  其實他們就學了這件事
[00:14:52.680 --> 00:14:53.720]  但相反
[00:14:53.720 --> 00:14:56.000]  如果他們看到我們很勇敢
[00:14:56.000 --> 00:14:57.920]  其實是需要勇氣的
[00:14:57.920 --> 00:14:59.960]  很勇敢很誠實地告訴他們
[00:14:59.960 --> 00:15:00.800]  我做得不好
[00:15:00.800 --> 00:15:02.000]  對不起
[00:15:02.000 --> 00:15:04.280]  我想很強大
[00:15:04.280 --> 00:15:05.920]  他們會欣賞
[00:15:05.920 --> 00:15:08.120]  關係可以很不同
[00:15:08.120 --> 00:15:10.560]  所以有不同的功課給大家
[00:15:10.560 --> 00:15:13.280]  做媽媽
[00:15:13.280 --> 00:15:14.720]  我想我們要記住一件事
[00:15:14.720 --> 00:15:17.600]  我們沒有人喜歡自己有缺點的
[00:15:17.600 --> 00:15:18.840]  是嗎?
[00:15:18.840 --> 00:15:21.800]  生了一顆瘡你也想擠出來
[00:15:21.800 --> 00:15:22.840]  沒有人會喜歡的
[00:15:22.840 --> 00:15:25.360]  因為很怕不知道別人怎樣看
[00:15:25.360 --> 00:15:27.840]  不知道別人會否接受自己
[00:15:27.840 --> 00:15:32.240]  但今天我們要學習承認自己的限制
[00:15:32.240 --> 00:15:34.560]  我們的無助
[00:15:34.560 --> 00:15:37.640]  同時我們要信任我們的孩子
[00:15:37.640 --> 00:15:40.880]  可以成為我們的幫助
[00:15:40.880 --> 00:15:44.480]  信任他們的能力
[00:15:44.480 --> 00:15:46.360]  好像瑪麗亞
[00:15:46.360 --> 00:15:48.480]  當然你說她是耶穌
[00:15:48.480 --> 00:15:49.440]  但對於她來說
[00:15:49.440 --> 00:15:51.320]  當時她無助的時候
[00:15:51.320 --> 00:15:54.640]  她就向耶穌尋求幫助
[00:15:54.640 --> 00:15:56.840]  有時可能我們也要告訴子女
[00:15:56.840 --> 00:15:59.120]  有時我做得不好
[00:15:59.120 --> 00:16:01.920]  請你告訴我
[00:16:01.920 --> 00:16:04.000]  你的難處請你告訴我
[00:16:04.000 --> 00:16:06.480]  這就是成為我們的幫助
[00:16:06.480 --> 00:16:07.720]  做子女
[00:16:07.720 --> 00:16:09.760]  我很想鼓勵你
[00:16:09.760 --> 00:16:12.320]  你看到你媽媽的缺點
[00:16:12.320 --> 00:16:13.880]  或者看見她的一些行為
[00:16:13.880 --> 00:16:15.520]  你會覺得很煩
[00:16:15.520 --> 00:16:17.960]  又是這樣
[00:16:17.960 --> 00:16:20.080]  你可否將這些缺點
[00:16:20.080 --> 00:16:21.080]  這些你不喜歡的東西
[00:16:21.080 --> 00:16:23.480]  看為一個限制呢
[00:16:23.480 --> 00:16:25.280]  有不同的
[00:16:25.280 --> 00:16:26.800]  限制的意思是
[00:16:26.800 --> 00:16:28.240]  她真的做多久也做不到
[00:16:28.240 --> 00:16:29.520]  就好像我們看待我們的子女
[00:16:29.520 --> 00:16:32.000]  可能他們有時做多久也做不到
[00:16:32.000 --> 00:16:33.600]  舉一個例子
[00:16:33.600 --> 00:16:36.720]  如果孩子只有四五歲
[00:16:36.720 --> 00:16:39.800]  他很想拿出櫃頂的東西
[00:16:39.800 --> 00:16:41.480]  你會怎樣跟他說呢
[00:16:41.480 --> 00:16:44.200]  你這麼矮
[00:16:44.200 --> 00:16:45.160]  他當然這麼矮
[00:16:45.160 --> 00:16:48.240]  因為這是他的限制
[00:16:48.240 --> 00:16:48.680]  但不是的
[00:16:48.680 --> 00:16:50.600]  當你看見是他的限制
[00:16:50.600 --> 00:16:52.520]  你就會幫他拿下來
[00:16:52.520 --> 00:16:54.880]  是不是
[00:16:54.880 --> 00:16:57.080]  我記得我
[00:16:57.080 --> 00:16:58.040]  前年
[00:16:58.040 --> 00:16:59.320]  我兒子回到香港後
[00:16:59.320 --> 00:17:03.040]  我們一家四口去看電影
[00:17:03.040 --> 00:17:04.480]  看《星球大戰》
[00:17:04.480 --> 00:17:06.200]  七樓池
[00:17:06.200 --> 00:17:08.880]  這是我第一套《星球大戰》
[00:17:08.880 --> 00:17:12.360]  我亦相信是我最後一套《星球大戰》
[00:17:12.360 --> 00:17:14.920]  因為我真的跟不上
[00:17:14.920 --> 00:17:18.040]  我當場問旁邊那個
[00:17:18.040 --> 00:17:20.320]  這個是誰
[00:17:20.320 --> 00:17:21.600]  又問他
