
[00:00:00.000 --> 00:00:03.000]  以下是一個的士司機的獨白
[00:07:26.600 --> 00:07:29.400]  甚至不經意當中
[00:07:29.400 --> 00:07:34.680]  在別人可能認為是一件極渺小的事情裡
[00:07:34.680 --> 00:07:37.720]  問題是 我們有沒有留意?
[00:07:37.720 --> 00:07:40.920]  我們有沒有珍惜?
[00:07:40.920 --> 00:07:42.840]  所以我很珍惜在幾年前
[00:07:42.840 --> 00:07:47.480]  我曾經在一間安老院裡服侍的一個侍宮
[00:07:47.480 --> 00:07:51.960]  每一次我見到這幫老人的時候
[00:07:51.960 --> 00:07:54.360]  都不知道下次再去的時候
[00:07:54.360 --> 00:07:56.960]  還能不能見到面
[00:07:56.960 --> 00:07:58.080]  無論如何
[00:07:58.080 --> 00:08:01.280]  我們感恩可以在他們生命的最後一程
[00:08:01.280 --> 00:08:06.600]  跟他們共行一段敬拜上帝的道路
[00:08:06.600 --> 00:08:08.680]  跟他們分享耶穌
[00:08:08.680 --> 00:08:12.000]  跟他們一起禱告
[00:08:12.000 --> 00:08:14.520]  其實無論什麼年齡段
[00:08:14.520 --> 00:08:16.480]  我們的生命
[00:08:16.480 --> 00:08:18.000]  我們要反思的是
[00:08:18.000 --> 00:08:24.160]  我們的生命究竟是不是一個不住的歌唱的生命?
[00:08:24.160 --> 00:08:29.120]  還是不住的抱怨?
[00:08:29.120 --> 00:08:31.160]  我們不知道西面有多少歲
[00:08:31.160 --> 00:08:33.560]  只知道在第25節
[00:08:33.560 --> 00:08:36.480]  「這人又公義又虔誠
[00:08:36.480 --> 00:08:40.320]  數常盼望以色列的安慰者來到
[00:08:40.320 --> 00:08:43.880]  又有聖靈在他身上」
[00:08:43.880 --> 00:08:46.440]  於是我們可以相信
[00:08:46.440 --> 00:08:51.160]  他的生命一定是不住的歌唱的生命
[00:08:51.160 --> 00:08:56.760]  否則就不會有西面的眾歌
[00:08:56.760 --> 00:08:59.760]  什麼是公義呢?
[00:08:59.760 --> 00:09:02.800]  在那本《Living Thoughts of John Wesley》裡
[00:09:02.800 --> 00:09:05.280]  約翰.衛斯理形容一個公義
[00:09:05.280 --> 00:09:09.760]  一個righteous的人是怎樣呢?
[00:09:09.760 --> 00:09:11.600]  他說
[00:09:11.600 --> 00:09:17.320]  His heart is ever lifted up to God at all times
[00:09:17.320 --> 00:09:19.520]  and in all places
[00:09:19.520 --> 00:09:23.520]  Whether he lies down or he rises up
[00:09:23.520 --> 00:09:25.680]  God is in all his thoughts
[00:09:25.680 --> 00:09:27.920]  He walks with God continually
[00:09:27.920 --> 00:09:31.920]  having the loving eye of his mind still fixed upon him
[00:09:31.920 --> 00:09:37.000]  and everywhere seeing him that is invisible
[00:09:37.000 --> 00:09:40.480]  他的心是隨時隨處
[00:09:40.480 --> 00:09:45.040]  時時都可以見到他這樣仰望神
[00:09:45.040 --> 00:09:49.080]  無論他躺我 無論他起來
[00:09:49.080 --> 00:09:52.200]  他滿腦子都是神
[00:09:52.200 --> 00:09:55.000]  他一路同神同行
[00:09:55.000 --> 00:09:57.400]  時時轉眼仰望神
[00:09:57.400 --> 00:10:03.120]  處處見到這位不能見的神
[00:10:03.120 --> 00:10:06.160]  這段說話大家有沒有察覺到?
[00:10:06.160 --> 00:10:08.680]  這不就是我今年年初
[00:10:08.680 --> 00:10:16.760]  開始這個講道系列的仰望學想嗎?
[00:10:16.760 --> 00:10:21.120]  提多書二章十一到十二節
[00:10:21.120 --> 00:10:25.400]  因為神救眾人的恩典已經顯明出來
[00:10:25.400 --> 00:10:28.280]  教訓我們隨去不敬乾的心
[00:10:28.280 --> 00:10:31.880]  和世俗的情慾在今世自守
[00:10:31.880 --> 00:10:34.800]  公義敬乾道日
[00:10:34.800 --> 00:10:38.680]  我們見到公義很多時是和敬乾
[00:10:38.680 --> 00:10:42.920]  和虔誠是相提並論
[00:10:42.920 --> 00:10:45.200]  德國哲學家彌彩被問到
[00:10:45.200 --> 00:10:48.640]  他會在什麼情況下才相信耶穌?
[00:10:48.640 --> 00:10:51.600]  他說 假如基督的信徒活得
[00:10:51.600 --> 00:10:55.720]  像多一些真正的被救贖
[00:10:55.720 --> 00:10:58.840]  他就可以相信耶穌
[00:10:58.840 --> 00:11:02.280]  難怪有一句說話這樣說
[00:11:02.280 --> 00:11:05.680]  Live, so that when you tell someone you are a Christian
[00:11:05.680 --> 00:11:15.320]  it confirms their suspicions instead of surprising them
[00:11:15.320 --> 00:11:16.680]  好好活著
[00:11:16.680 --> 00:11:19.720]  當你告訴別人你是基督徒的時候
[00:11:19.720 --> 00:11:21.480]  盼望他們的回應是
[00:11:21.480 --> 00:11:23.560]  哦 難怪
[00:11:23.560 --> 00:11:27.680]  而不是 不是吧
[00:11:27.680 --> 00:11:30.680]  虔誠 什麼是虔誠?
[00:11:30.680 --> 00:11:34.880]  聶王紀上八章六十到六十一節
[00:11:34.880 --> 00:11:36.760]  使地上的萬民都知道
[00:11:36.760 --> 00:11:40.080]  唯獨耶和華是神 並無別神
[00:11:40.080 --> 00:11:41.960]  所以你們當向耶和華
[00:11:41.960 --> 00:11:44.480]  我們的神 全誠實的心
[00:11:44.480 --> 00:11:47.200]  進行他的律例
[00:11:47.200 --> 00:11:49.520]  謹守他的誡命
[00:11:49.520 --> 00:11:53.720]  至終如今日一樣
[00:11:53.720 --> 00:11:55.080]  看回二十五節
[00:11:55.080 --> 00:11:57.480]  西面就是一個這樣的人
[00:11:57.480 --> 00:12:00.160]  又公義 又虔誠
[00:12:00.160 --> 00:12:02.680]  又蘇尚 盼望主
[00:12:02.680 --> 00:12:06.960]  又有聖靈在他身上
[00:12:06.960 --> 00:12:09.240]  再說一個見證
[00:12:09.240 --> 00:12:10.480]  一個九十二歲
[00:12:10.480 --> 00:12:12.760]  身材矮小 心情平和
[00:12:12.760 --> 00:12:14.880]  但充滿著自信的男人
[00:12:14.880 --> 00:12:16.640]  他其實是legally blind
[00:12:16.640 --> 00:12:20.240]  他的視力相等於一個盲人
[00:12:20.240 --> 00:12:24.560]  他八十歲的太太最近去世
[00:12:24.560 --> 00:12:29.160]  於是有一天 他就搬到安老院
[00:12:29.160 --> 00:12:31.120]  經過過幾小時內心的
[00:12:31.120 --> 00:12:34.520]  在安老院的大堂等候
[00:12:34.520 --> 00:12:36.520]  員工帶著微笑的跟他說
[00:12:36.520 --> 00:12:40.000]  他的房間已經準備好了
[00:12:40.000 --> 00:12:43.440]  當他緩慢的用他的walker走到電梯
[00:12:43.440 --> 00:12:45.480]  員工準備向他提供
[00:12:45.480 --> 00:12:48.480]  他的小房間的描述的時候
[00:12:48.480 --> 00:12:49.640]  還沒正式開始
[00:12:49.640 --> 00:12:53.680]  他就說 我喜歡他
[00:12:53.680 --> 00:13:01.640]  說話雖短 但充滿著熱切 熱情和珍惜
[00:13:01.640 --> 00:13:03.760]  Mr. Jones 鍾先生
[00:13:03.760 --> 00:13:06.320]  你還沒見到房間不需要這麼急
[00:13:06.320 --> 00:13:08.880]  不需要這麼快說喜歡
[00:13:08.880 --> 00:13:11.280]  先看看吧
[00:13:11.280 --> 00:13:14.560]  他回答說 喜歡不喜歡
[00:13:14.560 --> 00:13:17.960]  不是看不看到的關係
[00:13:17.960 --> 00:13:22.800]  幸福是你提前決定的一件事情
[00:13:22.800 --> 00:13:25.280]  他繼續說 喜歡不喜歡我的房間
[00:13:25.280 --> 00:13:29.240]  不是取決於他怎樣佈置
[00:13:29.240 --> 00:13:32.240]  家具怎樣安排
[00:13:32.240 --> 00:13:36.160]  而是我怎樣安排我的心靈
[00:13:36.160 --> 00:13:39.640]  我已經決定去喜歡他
[00:13:39.640 --> 00:13:42.840]  這是我每天的早上
[00:13:42.840 --> 00:13:45.440]  一覺醒來我要做的決定
[00:13:45.440 --> 00:13:47.960]  我有一個選擇
[00:13:47.960 --> 00:13:49.800]  我可以花一天的時間
[00:13:49.800 --> 00:13:52.440]  在床上數算我身體
[00:13:52.440 --> 00:13:57.440]  不再運作自如不再運作的各個部份
[00:13:57.440 --> 00:13:59.760]  又或者離開床
[00:13:59.760 --> 00:14:04.560]  為那些可以正常運作的感恩
[00:14:04.560 --> 00:14:07.320]  其實每一天都是一份禮物
[00:14:07.320 --> 00:14:09.200]  只要我可以睜開眼
[00:14:09.200 --> 00:14:11.800]  我會專注於新的一天
[00:14:11.800 --> 00:14:17.000]  和我已經儲存的所有幸福的記憶
[00:14:17.000 --> 00:14:19.240]  就好像這個時刻
[00:14:19.240 --> 00:14:24.560]  因著我幸福的記憶而幸福
[00:14:24.560 --> 00:14:28.760]  老年人就好像一個銀行戶口
[00:14:28.760 --> 00:14:31.800]  你會存款 你會提款
[00:14:31.800 --> 00:14:33.800]  所以這位老人家說
[00:14:33.800 --> 00:14:36.040]  我給你的建議是
[00:14:36.040 --> 00:14:39.840]  在銀行的帳戶裏面
[00:14:39.840 --> 00:14:44.200]  你存入更多的幸福的記憶
[00:14:44.200 --> 00:14:45.960]  怎樣才可以在記憶裏面
[00:14:45.960 --> 00:14:48.360]  存入更多的幸福呢
[00:14:48.360 --> 00:14:54.320]  那你就要時時的仰望 渴想
[00:14:54.320 --> 00:14:57.880]  又公義 又虔誠
[00:14:57.880 --> 00:15:01.600]  又有聖靈在他身上
[00:15:01.600 --> 00:15:03.240]  於是各位朋友 各位頂子妹
[00:15:03.240 --> 00:15:05.000]  在西面身上
[00:15:05.000 --> 00:15:09.160]  我們見到一個作為信徒應有的態度
[00:15:09.160 --> 00:15:15.360]  讓我們自己反覆的問自己三個問題
[00:15:15.360 --> 00:15:21.760]  第一 我們是否願意在神的時間表裏面等候
[00:15:21.760 --> 00:15:24.000]  簡單來說 我們不願意等
[00:15:24.000 --> 00:15:26.960]  我們不喜歡等
[00:15:26.960 --> 00:15:30.440]  我們當中有沒有哪一個自認
[00:15:30.440 --> 00:15:31.920]  是有耐性的人
[00:15:31.920 --> 00:15:33.600]  又或者反過來
[00:15:33.600 --> 00:15:37.480]  有哪一個自認是一個沒有耐性的人
[00:15:37.480 --> 00:15:41.640]  其實真是大有人在
[00:15:41.640 --> 00:15:46.560]  有三個女人同事到了天堂的門口
[00:15:46.560 --> 00:15:47.920]  彼得來了
[00:15:47.920 --> 00:15:51.400]  但是他說他有一些緊急的事務要處理
[00:15:51.400 --> 00:15:53.040]  他們需要等
[00:15:53.040 --> 00:15:57.320]  於是彼得走開了一段時間
[00:15:57.320 --> 00:16:00.480]  這段時間我們不知道長還是短
[00:16:00.480 --> 00:16:01.760]  但是回來了
[00:16:01.760 --> 00:16:07.400]  他叫第一個女人問他介不介意等
[00:16:07.400 --> 00:16:09.360]  他說不介意
[00:16:09.360 --> 00:16:12.280]  我期待了這麼久我愛上帝
[00:16:12.280 --> 00:16:16.560]  雖然我多麼希望盡快的重遇耶穌
[00:16:16.560 --> 00:16:19.280]  我完全不介意等
[00:16:19.280 --> 00:16:21.080]  彼得然後說
[00:16:21.080 --> 00:16:22.840]  我還有一個問題
[00:16:22.840 --> 00:16:26.160]  你怎樣寫上帝這兩個字
[00:16:26.160 --> 00:16:30.480]  他邊寫邊說上帝
[00:16:30.480 --> 00:16:34.200]  彼得說歡迎 進去吧
[00:16:34.200 --> 00:16:37.000]  於是他再走出去問另外一個女人
[00:16:37.000 --> 00:16:39.560]  你介意等嗎
[00:16:39.560 --> 00:16:42.320]  這個女人回答說不介意
[00:16:42.320 --> 00:16:44.240]  我已經是基督徒五十年了
[00:16:44.240 --> 00:16:46.200]  而且我會永遠在這裡
[00:16:46.200 --> 00:16:48.240]  我根本不介意
[00:16:48.240 --> 00:16:49.160]  於是彼得說
[00:16:49.160 --> 00:16:50.160]  還有一件事
[00:16:50.160 --> 00:16:53.600]  你怎樣寫上帝這兩個字
[00:16:53.600 --> 00:16:57.960]  他邊寫邊說上帝
[00:16:57.960 --> 00:16:59.080]  彼得說非常好
[00:16:59.080 --> 00:17:01.400]  於是也送他進到天堂
[00:17:01.400 --> 00:17:04.120]  再回來他邀請第三個女人
[00:17:04.120 --> 00:17:06.720]  問他介不介意等
[00:17:06.720 --> 00:17:10.560]  第三個這位女士說
[00:17:10.560 --> 00:17:12.360]  我非常介意
[00:17:12.360 --> 00:17:14.160]  我一生都在這裡排隊
[00:17:14.160 --> 00:17:15.920]  在超級市場 在學校
[00:17:15.920 --> 00:17:17.960]  我幫我的子女去註冊
[00:17:17.960 --> 00:17:19.280]  上學的時候
[00:17:19.280 --> 00:17:22.600]  當我去看電影 當我去看醫生
[00:17:22.600 --> 00:17:25.600]  沒有一個地方我不需要排隊
[00:17:25.600 --> 00:17:27.720]  我討厭排隊 我討厭等
[00:17:27.720 --> 00:17:29.080]  我討厭來到天堂
[00:17:29.080 --> 00:17:32.720]  都還要排隊 都要等
[00:17:32.720 --> 00:17:35.240]  彼得說
[00:17:35.240 --> 00:17:37.360]  好的 我明白你的感受
[00:17:37.360 --> 00:17:38.720]  我尊重
[00:17:38.720 --> 00:17:41.640]  在天堂裡面你不需要排隊
[00:17:41.640 --> 00:17:45.080]  但是我只有一個問題
[00:17:45.080 --> 00:17:46.640]  你需要回答
[00:17:46.640 --> 00:17:47.760]  在聖經裡面
[00:17:47.760 --> 00:17:50.160]  基督的名字和稱呼
[00:17:50.160 --> 00:17:51.640]  大約有二百個
[00:17:51.640 --> 00:17:53.040]  我現在就請你
[00:17:53.040 --> 00:17:56.000]  將他們一一寫出來
[00:17:56.000 --> 00:17:57.280]  你不需要急
[00:17:57.280 --> 00:17:58.520]  你不需要等
[00:17:58.520 --> 00:17:59.920]  在永恆裡面
[00:17:59.920 --> 00:18:01.960]  我有的是時間
[00:18:01.960 --> 00:18:06.520]  我可以慢慢等
[00:18:06.520 --> 00:18:09.080]  等對於某些人來說
[00:18:09.080 --> 00:18:11.560]  是一件極度痛苦的一件事
[00:18:11.560 --> 00:18:12.360]  等一分鐘
[00:18:12.360 --> 00:18:14.040]  他們會如坐針氈
[00:18:14.040 --> 00:18:15.480]  會坐立不安
[00:18:15.480 --> 00:18:17.240]  他們盼望的事情
[00:18:17.240 --> 00:18:19.480]  不是在今天
[00:18:19.480 --> 00:18:21.840]  去他們的願望達成
[00:18:21.840 --> 00:18:26.400]  而是要在昨天已經實現
[00:18:26.400 --> 00:18:29.040]  很多年前在英國有一個家庭
[00:18:29.040 --> 00:18:31.800]  他們姓克拉克 Clark
[00:18:31.800 --> 00:18:34.000]  這個家庭有一個夢想
[00:18:34.000 --> 00:18:35.400]  克拉克和他的妻子
[00:18:35.400 --> 00:18:38.200]  努力地去工作和儲蓄
[00:18:38.200 --> 00:18:40.160]  計劃的就是
[00:18:40.160 --> 00:18:42.480]  他們和九個子女
[00:18:42.480 --> 00:18:43.680]  會去美國旅行
[00:18:43.680 --> 00:18:49.240]  兼且展開新的宣教生活
[00:18:49.240 --> 00:18:50.960]  他們花了幾年的時間
[00:18:50.960 --> 00:18:52.280]  終於儲夠了錢
[00:18:52.280 --> 00:18:54.520]  並且獲得到護照
[00:18:54.520 --> 00:18:57.160]  以及預訂的船票
[00:18:57.160 --> 00:19:00.680]  整個家庭將會乘坐
[00:19:00.680 --> 00:19:02.640]  一艘新的遠洋郵輪
[00:19:02.640 --> 00:19:04.520]  去到美國
[00:19:04.520 --> 00:19:06.080]  整個家庭充滿著
[00:19:06.080 --> 00:19:10.880]  對他們新生活的期待和興奮
[00:19:10.880 --> 00:19:16.720]  但是在他們預定離開之前的七天
[00:19:16.720 --> 00:19:18.680]  他們最小的一個兒子
[00:19:18.680 --> 00:19:21.240]  被一隻狗咬傷了
[00:19:21.240 --> 00:19:28.240]  醫生幫男生聯了針之後
[00:19:28.240 --> 00:19:32.000]  但醫生在克拉克的家門口
[00:19:32.000 --> 00:19:35.160]  掛了一張黃色的報條
[00:19:35.160 --> 00:19:38.800]  由於狂犬病或瘋狗病的可能性
[00:19:38.800 --> 00:19:43.160]  他們被隔離14天
[00:19:43.160 --> 00:19:46.240]  整個家庭的夢想被打破了
[00:19:46.240 --> 00:19:48.600]  他們不能像他們計劃當中一樣
[00:19:48.600 --> 00:19:50.640]  去美國
[00:19:50.640 --> 00:19:53.400]  爸爸充滿著失望和憤怒
[00:19:53.400 --> 00:19:58.120]  衝到碼頭望著那隻郵輪離開
[00:19:58.120 --> 00:20:02.960]  這艘郵輪上就缺少了幾個乘客
[00:20:02.960 --> 00:20:07.440]  因為沒有了克拉克全家
[00:20:07.440 --> 00:20:10.440]  爸爸雙眼充滿著失望的淚水
[00:20:10.440 --> 00:20:11.840]  為了自己的不幸
[00:20:11.840 --> 00:20:14.120]  他奏奏自己的兒子
[00:20:14.120 --> 00:20:16.600]  奏奏上帝
[00:20:16.600 --> 00:20:17.960]  五天之後
[00:20:17.960 --> 00:20:21.680]  悲慘的消息傳遍整個英國
[00:20:21.680 --> 00:20:24.440]  鐵達利號已經沉沒
[00:20:24.440 --> 00:20:28.200]  一艘自稱永不沉沒的船沉沒了
[00:20:28.200 --> 00:20:32.480]  帶著一千五百多條性命
[00:20:32.480 --> 00:20:37.080]  克拉克家族本來就在這艘船上
[00:20:37.080 --> 00:20:42.120]  但因為他的兒子被一隻狗咬傷了
[00:20:42.120 --> 00:20:46.000]  他們留在英國
[00:20:46.000 --> 00:20:51.120]  等待有時可能是一個祝福
[00:20:51.120 --> 00:20:53.080]  有一句話這麼說
[00:20:53.080 --> 00:20:55.200]  When dreams are shattered
[00:20:55.200 --> 00:20:57.000]  When faith is shaken
[00:20:57.000 --> 00:20:59.120]  When there is no easy way out
[00:20:59.120 --> 00:21:02.880]  God is doing His most important work
[00:21:02.880 --> 00:21:05.560]  當你的夢想破碎
[00:21:05.560 --> 00:21:07.840]  當你的信心動搖
[00:21:07.840 --> 00:21:10.120]  當你覺得再沒有出路
[00:21:10.120 --> 00:21:13.520]  神正在做事
[00:21:13.520 --> 00:21:14.560]  各位朋友
[00:21:14.560 --> 00:21:16.400]  各位弟兄姊妹
[00:21:16.400 --> 00:21:20.480]  等待有時可能會成為一個祝福
[00:21:20.480 --> 00:21:24.720]  因為神正在做事
[00:21:24.720 --> 00:21:26.440]  我們轉一個角度
[00:21:26.440 --> 00:21:28.880]  等待會由一種壓力
[00:21:28.880 --> 00:21:29.920]  負擔
[00:21:29.920 --> 00:21:30.840]  重擔
[00:21:30.840 --> 00:21:31.840]  障礙
[00:21:31.840 --> 00:21:33.080]  變為祝福
[00:21:33.080 --> 00:21:37.920]  甚至是上帝送給我們的一份禮物
[00:21:37.920 --> 00:21:41.720]  耶利米愛歌3章26節
[00:21:41.720 --> 00:21:43.280]  人仰望耶和華
[00:21:43.280 --> 00:21:45.280]  靜默等候他的救恩
[00:21:45.280 --> 00:21:47.800]  這原是好的
