
[00:00:00.000 --> 00:00:03.200]  今日呢嚟到《彈耳你書》嘅第五章
[00:01:11.920 --> 00:01:15.360]  咁即係我哋都也許會覺得
[00:01:15.360 --> 00:01:18.480]  皇帝搞一個咁大嘅party嘅,冇乜特別啦
[00:01:18.480 --> 00:01:21.520]  不過如果我哋好認真嘅嚟睇一睇
[00:01:21.520 --> 00:01:24.560]  當時嗰個歷史背景嘅時候,我哋就會發覺呢一個皇帝
[00:01:24.560 --> 00:01:27.920]  喺嗰個時刻嚟到搞一個咁大型嘅宴會呢
[00:01:28.000 --> 00:01:31.440]  係演出佢嗰個嘅狂妄,佢嗰個嘅自大嘅
[00:01:31.440 --> 00:01:34.480]  根據經文所記載呢
[00:01:34.480 --> 00:01:37.440]  就喺嗰天嘅晚上,呢一個嘅皇帝就會
[00:01:37.440 --> 00:01:38.440]  被殺
[00:01:38.440 --> 00:01:41.600]  巴比倫嘅帝國呢,亦都會喺嗰一天嘅晚上
[00:01:41.600 --> 00:01:44.320]  嚟到被攻陷嘅
[00:01:44.320 --> 00:01:47.680]  咁根據歷史嘅記載呢,當天嘅晚上
[00:01:47.680 --> 00:01:50.560]  巴比倫嘅帝國被攻陷
[00:01:50.560 --> 00:01:54.960]  即係嗰天嘅晚上呢,其實嗰個嘅城市呢
[00:01:55.200 --> 00:01:59.360]  係被圍困嘅,係圍攻嘅
[00:01:59.360 --> 00:02:02.560]  被呢一個嘅馬代波斯嘅軍隊呢
[00:02:02.560 --> 00:02:05.840]  所謂嘅大軍嚟到圍住嘅
[00:02:05.840 --> 00:02:09.280]  所以好難理解,好難理解就係話
[00:02:09.280 --> 00:02:13.760]  如果你係嗰個皇帝,你個城市係被敵軍所圍困嘅時候
[00:02:13.760 --> 00:02:17.120]  點可以一個咁嘅皇帝嗰個時候
[00:02:17.120 --> 00:02:19.440]  會有膽量,會有心情
[00:02:19.440 --> 00:02:22.320]  嚟到搞一個咁樣嘅盛宴
[00:02:22.320 --> 00:02:26.000]  究竟佢嗰個吉市,佢嗰個勇氣嚟自邊一度呢
[00:02:26.000 --> 00:02:30.560]  我哋睇一睇巴比倫城嘅構造先
[00:02:30.560 --> 00:02:35.120]  根據歷史學家希羅多德嘅記載呢
[00:02:35.120 --> 00:02:38.960]  呢一個城市嘅圍牆,大家可以喺圖片大概睇到呢
[00:02:38.960 --> 00:02:41.680]  佢有350呎嘅高度
[00:02:41.680 --> 00:02:44.960]  佢嗰個城牆嘅闊度呢
[00:02:44.960 --> 00:02:46.960]  係有85呎
[00:02:46.960 --> 00:02:49.280]  咁呢個85呎係咩嘅觀念呢
[00:02:49.280 --> 00:02:51.520]  大家知唔知一條行車線呢
[00:02:51.520 --> 00:02:53.520]  個闊度係幾闊呀
[00:02:53.520 --> 00:02:58.240]  一條行車線呢就大概係有三個公尺
[00:02:58.240 --> 00:03:00.240]  即係十呎左右啦
[00:03:00.240 --> 00:03:04.160]  如果係一個咁嘅城牆嘅闊度
[00:03:04.160 --> 00:03:07.360]  佢有85呎嘅闊度嘅時候呢
[00:03:07.360 --> 00:03:09.920]  即係話上面可以有八九條行車線
[00:03:09.920 --> 00:03:12.720]  嘩,好闊㗎喎呢個城牆
[00:03:12.720 --> 00:03:14.240]  唔單止係咁樣
[00:03:14.240 --> 00:03:18.160]  大家睇到啦,佢個城其實係被一個護城河呢
[00:03:18.160 --> 00:03:20.160]  所藤藤圈咁樣框住嘅
[00:03:21.600 --> 00:03:22.400]  咁而呢
[00:03:22.400 --> 00:03:27.600]  某一段距離呢就會有一個嘅我哋叫做護城樓
[00:03:27.600 --> 00:03:30.240]  咁呢就成個成個城牆呢
[00:03:30.240 --> 00:03:34.320]  一路咁嘅藤藤圈有250個護城樓咁多嘅
[00:03:34.320 --> 00:03:37.280]  所以大家可以想像,嘩,當時呢一個嘅巴比倫城呢
[00:03:37.280 --> 00:03:40.880]  係一個點呀,好堅固嘅一個城市啦
[00:03:40.880 --> 00:03:43.760]  當時嘅幼法拉底河呢
[00:03:43.760 --> 00:03:46.880]  就係從佢哋嘅北邊城牆呢
[00:03:46.880 --> 00:03:50.320]  就流入去巴比倫城嘅
[00:03:50.320 --> 00:03:52.320]  咁所以呢就
[00:03:52.320 --> 00:03:54.720]  佢哋嘅當時嘅誇口就話
[00:03:54.720 --> 00:03:56.720]  就算佢哋唔再種嘢呀
[00:03:56.720 --> 00:04:01.040]  佢哋城裏面嗰個糧食都足夠佢哋呢就
[00:04:01.040 --> 00:04:04.240]  20年咁耐嘅,可以食用20年咁耐
[00:04:04.240 --> 00:04:06.240]  咁所以呢大家可以想像啦
[00:04:06.240 --> 00:04:08.720]  特別對於呢個白沙薩王
[00:04:08.720 --> 00:04:14.560]  當時呢一個咁樣嘅,即係如果你話喺當時嚟講最安全嘅地方係邊度呢
[00:04:14.560 --> 00:04:16.560]  對於白沙薩王嚟講
[00:04:16.560 --> 00:04:18.560]  就係佢哋巴比倫城啦
[00:04:18.560 --> 00:04:20.560]  對於佢嚟講
[00:04:20.560 --> 00:04:24.000]  唔會有任何嘅敵軍
[00:04:24.000 --> 00:04:30.080]  可以能夠攻得入呢一個咁堅固嘅城市
[00:04:30.080 --> 00:04:33.520]  所以呢縱然呢一個巴比倫王
[00:04:33.520 --> 00:04:35.520]  知道佢哋嘅敵軍
[00:04:35.520 --> 00:04:38.400]  團團圍住佢哋嘅城市佢都冇又怕
[00:04:38.400 --> 00:04:40.400]  因為點解呀?因為
[00:04:40.400 --> 00:04:42.400]  過去嘅成功
[00:04:42.400 --> 00:04:44.400]  因為呢一個城牆嘅堅固
[00:04:44.400 --> 00:04:46.400]  令到佢覺得
[00:04:46.400 --> 00:04:48.400]  呢一個咁樣嘅圍棍呢
[00:04:48.400 --> 00:04:50.400]  不放喺心上
[00:04:50.400 --> 00:04:53.200]  所以呢佢甚至就搞一個好大型嘅party
[00:04:53.200 --> 00:04:55.920]  為要咩呀?為要話比佢嘅臣服聽
[00:04:55.920 --> 00:04:57.920]  為要話比佢嘅百姓聽
[00:04:57.920 --> 00:04:59.120]  呢一個城市
[00:04:59.120 --> 00:05:01.120]  不能被攻破嘅
[00:05:01.120 --> 00:05:03.120]  住喺呢個城市裏面
[00:05:03.120 --> 00:05:05.120]  絕對嘅安全
[00:05:05.120 --> 00:05:07.120]  對於我哋今日嚟講啦
[00:05:07.120 --> 00:05:10.080]  我哋都知道
[00:05:10.080 --> 00:05:12.880]  當日呢個白沙薩王
[00:05:12.880 --> 00:05:16.080]  所畀到佢哋嘅國民一個嘅安全
[00:05:16.080 --> 00:05:18.960]  其實係一個虛空虛假嘅安全
[00:05:18.960 --> 00:05:20.960]  點解呀?因為歷史就話比我聽
[00:05:20.960 --> 00:05:22.480]  嗰一天嘅晚上
[00:05:22.480 --> 00:05:24.480]  佢嘅城市就會被攻陷
[00:05:24.480 --> 00:05:30.640]  不過對於當時嘅巴比倫嘅國民嚟講
[00:05:30.640 --> 00:05:32.640]  佢哋冇辦法想像得到
[00:05:32.640 --> 00:05:36.080]  一個咁堅固嘅城市竟然可以被攻陷呀
[00:05:36.080 --> 00:05:38.080]  咁我哋要問嘅問題就係究竟
[00:05:38.080 --> 00:05:41.440]  點解一個咁堅固嘅城市
[00:05:41.440 --> 00:05:44.800]  可以喺一夜之間被敵軍攻陷呢?
[00:05:44.800 --> 00:05:46.800]  我哋要問嘅就係呢個問題
[00:05:46.800 --> 00:05:48.800]  根據呢個古代歷史家
[00:05:48.800 --> 00:05:50.800]  希羅多德嘅記載
[00:05:50.800 --> 00:05:53.760]  呢個波斯嘅大軍
[00:05:53.760 --> 00:05:55.760]  佢哋偷偷地
[00:05:55.760 --> 00:05:56.800]  頭先咪講啦
[00:05:56.800 --> 00:05:59.200]  有法拉底河藏喺佢哋北邊嘅城牆
[00:05:59.200 --> 00:06:02.480]  入佢哋嘅城市入面㗎嘛
[00:06:02.480 --> 00:06:04.480]  佢哋就暗暗
[00:06:04.480 --> 00:06:06.480]  將嗰條河道改咗道
[00:06:06.480 --> 00:06:08.480]  挖咗另外一條河道
[00:06:08.480 --> 00:06:11.440]  將入城嘅河水轉咗去另外一條河道
[00:06:11.440 --> 00:06:13.440]  咁點呀?
[00:06:13.440 --> 00:06:16.080]  波斯國嘅大軍
[00:06:16.080 --> 00:06:18.080]  就係喺呢條
[00:06:18.080 --> 00:06:21.440]  乾涸咗嘅河道
[00:06:21.440 --> 00:06:23.440]  原本入城嘅河道
[00:06:23.440 --> 00:06:25.920]  就係偷偷地喺嗰條河道裏面
[00:06:25.920 --> 00:06:27.920]  揮軍直入
[00:06:27.920 --> 00:06:29.920]  巴比倫城
[00:06:29.920 --> 00:06:31.920]  好啦
[00:06:31.920 --> 00:06:33.920]  軍隊入咗去之後
[00:06:33.920 --> 00:06:35.920]  將個城門打開
[00:06:35.920 --> 00:06:38.480]  跟住就揮軍直入
[00:06:38.480 --> 00:06:40.480]  得意嘅就係當
[00:06:40.480 --> 00:06:45.120]  當呢一個嘅大軍
[00:06:45.120 --> 00:06:47.120]  敵軍入到去城中嘅時候
[00:06:47.120 --> 00:06:49.120]  發覺皇宮裏面嘅人
[00:06:49.120 --> 00:06:51.120]  完全到咩呀?飲醉酒
[00:06:51.120 --> 00:06:53.120]  就正如呢一個
[00:06:53.120 --> 00:06:55.120]  我哋今日所睇嘅經文話畀我哋聽
[00:06:55.120 --> 00:06:57.120]  喺呢個party裏面
[00:06:57.120 --> 00:06:59.120]  個個都飲到大醉
[00:06:59.120 --> 00:07:01.120]  所以好輕易
[00:07:01.120 --> 00:07:03.120]  敵軍就
[00:07:03.120 --> 00:07:05.120]  興取咗呢一個嘅城市
[00:07:05.120 --> 00:07:07.120]  呢一個嘅皇帝
[00:07:07.120 --> 00:07:09.120]  白沙薩皇帝
[00:07:09.120 --> 00:07:11.120]  就被
[00:07:11.120 --> 00:07:13.120]  擒拿,亦都當天晚上
[00:07:13.120 --> 00:07:15.120]  被處決,就係咁樣
[00:07:15.120 --> 00:07:17.120]  一個看似攻不破嘅
[00:07:17.120 --> 00:07:19.120]  巴比倫城,就係因為佢哋沉在
[00:07:19.120 --> 00:07:21.120]  昔日嘅成功,佢哋完全
[00:07:21.120 --> 00:07:23.120]  忘記咗今日嘅挑戰
[00:07:23.120 --> 00:07:25.120]  就係咁樣被馬代人
[00:07:25.120 --> 00:07:27.120]  大利烏王
[00:07:27.120 --> 00:07:29.120]  所攻破咗
[00:07:29.120 --> 00:07:31.120]  而呢一個所謂嘅千人
[00:07:31.120 --> 00:07:33.120]  赴會嘅飲宴
[00:07:33.120 --> 00:07:35.120]  亦都成為咗巴比倫
[00:07:35.120 --> 00:07:37.120]  你可以講係一個告別晚宴
[00:07:37.120 --> 00:07:39.120]  曲終人散
[00:07:39.120 --> 00:07:41.120]  之後
[00:07:41.120 --> 00:07:43.120]  巴比倫帝國
[00:07:43.120 --> 00:07:45.120]  就正式被馬代波斯
[00:07:45.120 --> 00:07:47.120]  所取締
[00:07:47.120 --> 00:07:49.120]  而呢個白沙薩皇一直
[00:07:49.120 --> 00:07:51.120]  所依靠嘅高大城牆
[00:07:51.120 --> 00:07:53.120]  城裏面所有充足嘅
[00:07:53.120 --> 00:07:55.120]  糧水,呢啲昔日
[00:07:55.120 --> 00:07:57.120]  帶畀佢哋嘅光輝,讓佢哋感到
[00:07:57.120 --> 00:07:59.120]  平安,讓佢哋感到安全嘅原因
[00:07:59.120 --> 00:08:01.120]  反而
[00:08:01.120 --> 00:08:03.120]  成為今日佢哋
[00:08:03.120 --> 00:08:05.120]  失敗,疏忽
[00:08:05.120 --> 00:08:07.120]  嘅原因
[00:08:07.120 --> 00:08:09.120]  所以讓我哋都係從巴比倫
[00:08:09.120 --> 00:08:11.120]  呢一個嘅故事學到功課
[00:08:11.120 --> 00:08:13.120]  唔好讓我哋過去嘅成功
[00:08:13.120 --> 00:08:15.120]  限制咗
[00:08:15.120 --> 00:08:17.120]  甚至扼殺咗
[00:08:17.120 --> 00:08:19.120]  我哋今日嘅警醒
[00:08:19.120 --> 00:08:21.120]  以至我哋
[00:08:21.120 --> 00:08:23.120]  以至我哋昔日嘅成功
[00:08:23.120 --> 00:08:25.120]  唔會成為
[00:08:25.120 --> 00:08:27.120]  我哋今日失敗嘅原因
[00:08:27.120 --> 00:08:29.120]  所以讓我哋都
[00:08:29.120 --> 00:08:31.120]  從當中學習警醒嘅功課
[00:08:31.120 --> 00:08:33.120]  好啦,我哋返返去睇呢一個嘅
[00:08:33.120 --> 00:08:35.120]  一千人嘅
[00:08:35.120 --> 00:08:37.120]  盛宴
[00:08:37.120 --> 00:08:39.120]  聖經話畀我哋聽,當走過三巡
[00:08:39.120 --> 00:08:41.120]  之後呢,呢一個皇帝就
[00:08:41.120 --> 00:08:43.120]  叫咗佢哋嘅僕人嚟
[00:08:43.120 --> 00:08:45.120]  將佢嘅父王
[00:08:45.120 --> 00:08:47.120]  利波加利薩
[00:08:47.120 --> 00:08:49.120]  從耶路撒冷嘅聖殿
[00:08:49.120 --> 00:08:51.120]  裏面所掠奪返嚟嘅
[00:08:51.120 --> 00:08:53.120]  金器銀器,全部
[00:08:53.120 --> 00:08:55.120]  攞晒出嚟,嚟都用
[00:08:55.120 --> 00:08:57.120]  等佢哋呢,等
[00:08:57.120 --> 00:08:59.120]  王同埋大臣皇后妃嬪
[00:08:59.120 --> 00:09:01.120]  佢一個貴賓
[00:09:01.120 --> 00:09:03.120]  嚟到用呢啲器柄
[00:09:03.120 --> 00:09:05.120]  飲酒作樂
[00:09:05.120 --> 00:09:07.120]  好明顯啦
[00:09:07.120 --> 00:09:09.120]  佢咁樣嘅行動唔係話
[00:09:09.120 --> 00:09:11.120]  佢哋唔夠杯用,好明顯係咪?
[00:09:11.120 --> 00:09:13.120]  係因為咩原因?
[00:09:13.120 --> 00:09:15.120]  因為佢哋想藉住
[00:09:15.120 --> 00:09:17.120]  呢一個嘅舉動嚟都係話畀
[00:09:17.120 --> 00:09:19.120]  佢嘅神僕聽,呢一個
[00:09:19.120 --> 00:09:21.120]  利波加利薩王,或者係
[00:09:21.120 --> 00:09:23.120]  巴比倫王,戰敗
[00:09:23.120 --> 00:09:25.120]  咗以色列
[00:09:25.120 --> 00:09:27.120]  而佢哋所敬拜嘅神
[00:09:27.120 --> 00:09:29.120]  亦都戰勝咗
[00:09:29.120 --> 00:09:31.120]  以色列
[00:09:31.120 --> 00:09:33.120]  嘅王
[00:09:33.120 --> 00:09:35.120]  所以用呢一樣嘢嚟到
[00:09:35.120 --> 00:09:37.120]  係去誇耀自己
[00:09:37.120 --> 00:09:39.120]  嘅實力
[00:09:39.120 --> 00:09:41.120]  好啦
[00:09:41.120 --> 00:09:43.120]  正當呢一個嘅
[00:09:43.120 --> 00:09:45.120]  王洋洋
[00:09:45.120 --> 00:09:47.120]  得意嘅時候,正當
[00:09:47.120 --> 00:09:49.120]  群眾呢,嘩,開心到
[00:09:49.120 --> 00:09:51.120]  不得了,歡呼作樂嘅時候,大家
[00:09:51.120 --> 00:09:53.120]  想像嗰個
[00:09:53.120 --> 00:09:55.120]  宴樂裏面嘅嘈吵聲呀,大家都
[00:09:55.120 --> 00:09:57.120]  去過呀,千人嘅宴樂
[00:09:57.120 --> 00:09:59.120]  嘩,嗰種個舉杯唱飲
[00:09:59.120 --> 00:10:01.120]  嘅聲音,好嘈吵
[00:10:01.120 --> 00:10:03.120]  好熱鬧,但係突然
[00:10:03.120 --> 00:10:05.120]  之間,全場
[00:10:05.120 --> 00:10:07.120]  直靜,大家
[00:10:07.120 --> 00:10:09.120]  可以想像嗰個嘅對比
[00:10:09.120 --> 00:10:11.120]  突然之間,所有嘅
[00:10:11.120 --> 00:10:13.120]  歡呼聲,突然之間停咗
[00:10:13.120 --> 00:10:15.120]  突然之間
[00:10:15.120 --> 00:10:17.120]  靜到不得了,點解呀
[00:10:17.120 --> 00:10:19.120]  個個人都望住
[00:10:19.120 --> 00:10:21.120]  嗰個,嗰個嘅
[00:10:21.120 --> 00:10:23.120]  大廳裏面,嗰個場
[00:10:23.120 --> 00:10:25.120]  上面,竟然
[00:10:25.120 --> 00:10:27.120]  有紙頭顯出
[00:10:27.120 --> 00:10:29.120]  在場上寫字
[00:10:29.120 --> 00:10:31.120]  我相信
[00:10:31.120 --> 00:10:33.120]  雖然嗰陣時大家都飲到
[00:10:33.120 --> 00:10:35.120]  酒過三巡,個
[00:10:35.120 --> 00:10:37.120]  個都有少少醉意
[00:10:37.120 --> 00:10:39.120]  但我相信冇一個
[00:10:39.120 --> 00:10:41.120]  人會覺得嗰個係
[00:10:41.120 --> 00:10:43.120]  大會安排嘅娛樂節目嘩
[00:10:43.120 --> 00:10:45.120]  個個都
[00:10:45.120 --> 00:10:47.120]  嚇到不得了,經文裏面
[00:10:47.120 --> 00:10:49.120]  所講呢一個紙頭原文係
[00:10:49.120 --> 00:10:51.120]  眾數嘅,所以我哋可以大致理解
[00:10:51.120 --> 00:10:53.120]  唔係一隻嘅紙頭,而係
[00:10:53.120 --> 00:10:55.120]  成隻手出現,喺場上面
[00:10:55.120 --> 00:10:57.120]  嚟到寫字,咁呢個
[00:10:57.120 --> 00:10:59.120]  皇帝就即刻召喚佢嘅
[00:10:59.120 --> 00:11:01.120]  術士,佢所有嗰啲嘅
[00:11:01.120 --> 00:11:03.120]  能人義士就入宮
[00:11:03.120 --> 00:11:05.120]  話畀佢聽究竟寫喺場
[00:11:05.120 --> 00:11:07.120]  上面嘅字,係咩意思
[00:11:07.120 --> 00:11:09.120]  不過
[00:11:09.120 --> 00:11:11.120]  好可惜,冇一個人能夠
[00:11:11.120 --> 00:11:13.120]  話到畀皇帝聽,究竟呢啲字
[00:11:13.120 --> 00:11:15.120]  嘅意思係咩嘢
[00:11:15.120 --> 00:11:17.120]  咁呢個皇帝正
[00:11:17.120 --> 00:11:19.120]  正喺度徬徨,不知點算好
[00:11:19.120 --> 00:11:21.120]  嘅時候,老一輩嘅
[00:11:21.120 --> 00:11:23.120]  太后就,咦,記得
[00:11:23.120 --> 00:11:25.120]  以前呢,你嗰個嘅尼布
[00:11:25.120 --> 00:11:27.120]  格尼薩王,係
[00:11:27.120 --> 00:11:29.120]  重用一個嘅丹爾里,佢叫
[00:11:29.120 --> 00:11:31.120]  伯提沙薩,呢一個人
[00:11:31.120 --> 00:11:33.120]  係可以解夢嘅,可以
[00:11:33.120 --> 00:11:35.120]  解釋謎語嘅,話皇帝
[00:11:35.120 --> 00:11:37.120]  就即刻叫人
[00:11:37.120 --> 00:11:39.120]  搵呢一個嘅丹爾里入宮
[00:11:39.120 --> 00:11:41.120]  就係咁樣,丹爾里
[00:11:41.120 --> 00:11:43.120]  就好耐冇被
[00:11:43.120 --> 00:11:45.120]  皇帝召入宮,就係咁樣
[00:11:45.120 --> 00:11:47.120]  被皇帝召入宮,好啦
[00:11:47.120 --> 00:11:49.120]  當丹爾里入咗宮之後,佢睇一睇
[00:11:49.120 --> 00:11:51.120]  牆上面嘅字
[00:11:51.120 --> 00:11:53.120]  奇怪啦
[00:11:53.120 --> 00:11:55.120]  正經話畀佢哋聽,丹爾里
[00:11:55.120 --> 00:11:57.120]  冇即刻話畀皇帝聽
[00:11:57.120 --> 00:11:59.120]  呢啲字嘅解釋㗎喎
[00:11:59.120 --> 00:12:01.120]  大家記唔記得經文嗰個嘅
[00:12:01.120 --> 00:12:03.120]  第一件事,丹爾里所講嘅咩呀
[00:12:03.120 --> 00:12:07.120]  丹爾里就話
[00:12:07.120 --> 00:12:09.120]  話咗一個呢
[00:12:09.120 --> 00:12:11.120]  以前發生喺
[00:12:11.120 --> 00:12:13.120]  尼布格尼薩王嘅
[00:12:13.120 --> 00:12:15.120]  事情,佢就同
[00:12:15.120 --> 00:12:17.120]  當時嘅伯沙薩王咁樣講
[00:12:17.120 --> 00:12:19.120]  佢話尼布格尼薩
[00:12:19.120 --> 00:12:23.120]  佢當日,當佢呢一個
[00:12:23.120 --> 00:12:25.120]  國勢如日方中嘅時候
[00:12:25.120 --> 00:12:27.120]  神確係將呢個尼布格尼薩王
[00:12:27.120 --> 00:12:29.120]  趕離人世
[00:12:29.120 --> 00:12:31.120]  我哋大家都聽過呢個故事呀
[00:12:31.120 --> 00:12:33.120]  上次諾傳道都同我哋提過
[00:12:33.120 --> 00:12:35.120]  喺佢呢一個離開人世
[00:12:35.120 --> 00:12:37.120]  過住同野獸一樣嘅生活
[00:12:37.120 --> 00:12:39.120]  為嘅係咩呀,為嘅就要
[00:12:39.120 --> 00:12:41.120]  讓呢一個皇帝知道
[00:12:41.120 --> 00:12:43.120]  最高嘅神
[00:12:43.120 --> 00:12:45.120]  喺國中掌權
[00:12:45.120 --> 00:12:47.120]  最高嘅神係憑住佢自己嘅義子
[00:12:47.120 --> 00:12:49.120]  立人做治理國家
[00:12:49.120 --> 00:12:51.120]  咁好明顯啦,伯沙薩王
[00:12:51.120 --> 00:12:53.120]  係尼布格尼薩王嘅後代
[00:12:53.120 --> 00:12:55.120]  係咪呀,佢當然
[00:12:55.120 --> 00:12:57.120]  知道發生過嘅事嘅
[00:12:57.120 --> 00:12:59.120]  既然知道嘅時候,我問大家點解
[00:12:59.120 --> 00:13:01.120]  丹爾里又要再重新講一次呢件嘅
[00:13:01.120 --> 00:13:03.120]  佢已經知道嘅事情呢
[00:13:03.120 --> 00:13:05.120]  咁好侵呢
[00:13:05.120 --> 00:13:07.120]  我先答我第22節
[00:13:07.120 --> 00:13:09.120]  啱唔啱喺22節,佢嗰度講到就係話
[00:13:09.120 --> 00:13:11.120]  伯沙薩,你係佢嘅義子
[00:13:11.120 --> 00:13:13.120]  大家留意喎,喺呢度原文呢
[00:13:13.120 --> 00:13:15.120]  呢個義子呢,係可以解孫
[00:13:15.120 --> 00:13:17.120]  或者係後裔,或者係繼位嘅人
[00:13:17.120 --> 00:13:19.120]  咁所以呢就
[00:13:19.120 --> 00:13:21.120]  而大部分嘅解機都
[00:13:21.120 --> 00:13:23.120]  相信呢度係指到
[00:13:23.120 --> 00:13:25.120]  孫子咁嘅解嘅
[00:13:25.120 --> 00:13:27.120]  不過呢度唔係重點,重點就係話呢
[00:13:27.120 --> 00:13:29.120]  你
[00:13:29.120 --> 00:13:31.120]  伯沙薩王雖然
[00:13:31.120 --> 00:13:33.120]  知道一切發生過嘅
[00:13:33.120 --> 00:13:35.120]  事情,但係你嘅心仍不
[00:13:35.120 --> 00:13:37.120]  自卑,呢個就係
[00:13:37.120 --> 00:13:39.120]  丹爾里講呢番說話嘅
[00:13:39.120 --> 00:13:41.120]  原意,咁即係話
[00:13:41.120 --> 00:13:43.120]  雖然伯沙薩王
[00:13:43.120 --> 00:13:45.120]  知道發生過咩事嘅,但係佢
[00:13:45.120 --> 00:13:47.120]  無讓佢知道嘅
[00:13:47.120 --> 00:13:49.120]  事情,改變佢生活
[00:13:49.120 --> 00:13:51.120]  嘅態度,改變佢
[00:13:51.120 --> 00:13:53.120]  做事嘅方式,佢仍然
[00:13:53.120 --> 00:13:55.120]  嘅係咩,佢仍然係拜賈神
[00:13:55.120 --> 00:13:57.120]  冇將神當德嘅
[00:13:57.120 --> 00:13:59.120]  榮耀歸畀神
[00:13:59.120 --> 00:14:01.120]  最後點呀?夜神
[00:14:01.120 --> 00:14:03.120]  嘅憤怒,頂小妹
[00:14:03.120 --> 00:14:05.120]  無論基督徒
[00:14:05.120 --> 00:14:07.120]  又唔係基督徒,每一個人都會
[00:14:07.120 --> 00:14:09.120]  做錯事,甚至每一個人
[00:14:09.120 --> 00:14:11.120]  都會犯罪,而當我哋
[00:14:11.120 --> 00:14:13.120]  犯罪,我哋當我做錯事嘅時候
[00:14:13.120 --> 00:14:15.120]  神期望我哋嚟到神面前
[00:14:15.120 --> 00:14:17.120]  認罪悔改
[00:14:17.120 --> 00:14:19.120]  所以我哋每一次嚟到神面前
[00:14:19.120 --> 00:14:21.120]  敬拜嘅時候,我哋都會同心
[00:14:21.120 --> 00:14:23.120]  讀一段認罪嘅土文,係咪?
[00:14:23.120 --> 00:14:25.120]  而今日嘅故事
[00:14:25.120 --> 00:14:27.120]  就更加話畀我哋聽,我哋
[00:14:27.120 --> 00:14:29.120]  唔單只需要
[00:14:29.120 --> 00:14:31.120]  承認我哋做錯
[00:14:31.120 --> 00:14:33.120]  嘅事情,我哋更加
[00:14:33.120 --> 00:14:35.120]  係讓呢一啲曾經發生過
[00:14:35.120 --> 00:14:37.120]  嘅事情,我哋
[00:14:37.120 --> 00:14:39.120]  當中學到功課
[00:14:39.120 --> 00:14:41.120]  以致我哋嘅人生不斷嘅
[00:14:41.120 --> 00:14:43.120]  改進
[00:14:43.120 --> 00:14:45.120]  不斷嘅成長
[00:14:45.120 --> 00:14:47.120]  簡單嚟講
[00:14:47.120 --> 00:14:49.120]  呢個
[00:14:49.120 --> 00:14:51.120]  白沙薩王嘅王位
[00:14:51.120 --> 00:14:53.120]  就喺嗰一刻
[00:14:53.120 --> 00:14:55.120]  可以講係嚟到
[00:14:55.120 --> 00:14:57.120]  中國
[00:14:57.120 --> 00:14:59.120]  嚟到終點站
[00:14:59.120 --> 00:15:01.120]  亦都將會被呢一個嘅
[00:15:01.120 --> 00:15:03.120]  馬代人同埋波斯人
[00:15:03.120 --> 00:15:05.120]  所取締
[00:15:05.120 --> 00:15:07.120]  今日諗下大家,唔知大家有冇試過
[00:15:07.120 --> 00:15:09.120]  傳遞訊息畀其他人嘅
[00:15:09.120 --> 00:15:11.120]  有冇試過?當然有啦,係咪?
[00:15:11.120 --> 00:15:13.120]  我哋好多時候都會
[00:15:13.120 --> 00:15:15.120]  將呢個訊息傳畀其他人嘅
[00:15:15.120 --> 00:15:17.120]  如果係一啲好嘅訊息,開心嘅訊息
[00:15:17.120 --> 00:15:19.120]  值得慶祝嘅訊息
