
[00:00:00.000 --> 00:00:02.480]  我在美國回來了幾天
[00:02:35.880 --> 00:02:37.520]  不是你的
[00:02:37.520 --> 00:02:38.920]  十一以外
[00:02:38.920 --> 00:02:41.120]  那些才叫做奉獻
[00:02:41.120 --> 00:02:42.040]  有個人問我
[00:02:42.040 --> 00:02:44.320]  美國的稅很重的
[00:02:44.320 --> 00:02:45.800]  他說我賺錢十一奉獻
[00:02:45.800 --> 00:02:48.280]  是應該未扣稅之先
[00:02:48.280 --> 00:02:50.720]  還是扣稅之後呢
[00:02:50.720 --> 00:02:53.680]  我不用回答你 你已經有答案了
[00:02:53.680 --> 00:02:55.280]  你回答了自己
[00:02:55.280 --> 00:02:56.800]  你是不想
[00:02:56.800 --> 00:02:58.000]  扣稅之前
[00:02:58.000 --> 00:02:59.680]  因為扣稅之後
[00:02:59.680 --> 00:03:00.880]  入息少了
[00:03:00.880 --> 00:03:02.320]  有一部分
[00:03:02.320 --> 00:03:04.080]  美國收三十多個百分比
[00:03:04.080 --> 00:03:05.920]  香港收十七個百分比
[00:03:05.920 --> 00:03:06.840]  美國收三十多個百分比
[00:03:06.840 --> 00:03:07.840]  如果你賺錢多
[00:03:07.840 --> 00:03:09.800]  五十個百分比都差不多
[00:03:09.800 --> 00:03:11.800]  美國政府萬稅
[00:03:11.800 --> 00:03:13.920]  扣稅扣得很厲害
[00:03:13.920 --> 00:03:15.680]  我明天說的是
[00:03:15.680 --> 00:03:17.760]  耶穌是誰的第五集
[00:03:17.760 --> 00:03:19.000]  基督的奧秘
[00:03:19.000 --> 00:03:21.320]  很多人不知道什麼是基督
[00:03:21.320 --> 00:03:22.640]  他是基督徒
[00:03:22.640 --> 00:03:24.600]  三十年
[00:03:24.600 --> 00:03:26.000]  是基督教的人
[00:03:26.000 --> 00:03:27.960]  我問他什麼叫基督
[00:03:27.960 --> 00:03:29.880]  他說那是個好問題
[00:03:29.880 --> 00:03:31.800]  我說為什麼你這麼說
[00:03:31.800 --> 00:03:33.880]  因為你沒有一個好答案
[00:03:33.880 --> 00:03:38.040]  這就是讓問題變得好
[00:03:38.040 --> 00:03:40.040]  我剛才在樓下
[00:03:40.040 --> 00:03:40.760]  吃一點點東西
[00:03:40.760 --> 00:03:42.040]  因為怕
[00:03:42.040 --> 00:03:43.120]  有個上來港獨
[00:03:43.120 --> 00:03:44.960]  說了一下有脈搏
[00:03:44.960 --> 00:03:46.280]  那就不行了
[00:03:46.280 --> 00:03:49.840]  我沒有糖尿不用怕
[00:03:49.840 --> 00:03:51.120]  有個女士在聊天
[00:03:51.120 --> 00:03:53.680]  幾個女士
[00:03:53.680 --> 00:03:54.640]  年長的
[00:03:54.640 --> 00:03:55.760]  說了一段時間
[00:03:55.760 --> 00:03:57.800]  她說
[00:03:57.800 --> 00:04:00.680]  我是信基督教的
[00:04:00.680 --> 00:04:01.800]  這個姐妹
[00:04:01.800 --> 00:04:03.400]  不要這樣說話
[00:04:03.400 --> 00:04:04.440]  你不是信基督教
[00:04:04.440 --> 00:04:06.440]  你是信耶穌
[00:04:06.440 --> 00:04:08.280]  你是基督教裡面
[00:04:08.280 --> 00:04:09.160]  但是你信耶穌
[00:04:09.160 --> 00:04:11.320]  很多人不知道什麼叫教會
[00:04:11.320 --> 00:04:12.040]  譬如我問你
[00:04:12.040 --> 00:04:14.440]  教會什麼時候組成的
[00:04:14.440 --> 00:04:16.040]  什麼時候建立教會
[00:04:16.040 --> 00:04:17.240]  是不是耶穌建立教會
[00:04:17.240 --> 00:04:18.600]  不知道
[00:04:18.600 --> 00:04:19.680]  耶穌升天的時候
[00:04:19.680 --> 00:04:21.320]  結果那些門徒在那裡等
[00:04:21.320 --> 00:04:23.160]  等候五旬之聖靈降臨
[00:04:23.160 --> 00:04:25.480]  就是第一次在耶路撒冷聚會
[00:04:25.480 --> 00:04:27.000]  那個只是聚會
[00:04:27.000 --> 00:04:28.560]  但是教會什麼時候建立的
[00:04:28.560 --> 00:04:32.000]  是耶穌美上十字架在地上就建立教會
[00:04:32.000 --> 00:04:34.640]  就是剛才我們守主餐的時候
[00:04:34.640 --> 00:04:36.680]  保羅在哥倫多前書第十一章說
[00:04:36.680 --> 00:04:38.160]  我當日傳給你們的
[00:04:38.160 --> 00:04:40.040]  源是從主領受的
[00:04:40.040 --> 00:04:42.200]  就是主耶穌被賣的那一夜
[00:04:42.200 --> 00:04:43.120]  拿起餅來
[00:04:43.120 --> 00:04:44.480]  祝謝了就抹開
[00:04:44.480 --> 00:04:47.160]  說這是我的身體為你們捨的
[00:04:47.160 --> 00:04:49.360]  你們每逢吃的時候要如之行
[00:04:49.360 --> 00:04:50.760]  為的是紀念我
[00:04:50.760 --> 00:04:52.760]  那些無膠餅很小塊的
[00:04:52.760 --> 00:04:54.400]  好像杏仁餅一樣
[00:04:54.400 --> 00:04:56.920]  十二個門徒加上耶穌十三個人
[00:04:56.920 --> 00:04:59.200]  十三個杏仁餅一隻碟子裝了
[00:04:59.200 --> 00:05:02.080]  但是祂偏偏拿起那塊餅來抹開
[00:05:02.080 --> 00:05:04.000]  耶穌的身體沒有抹開
[00:05:04.000 --> 00:05:06.200]  那些門徒在十字架上接耶穌的屍體
[00:05:06.200 --> 00:05:07.840]  其實是全屍
[00:05:07.840 --> 00:05:09.800]  抹開那塊餅
[00:05:09.800 --> 00:05:13.040]  耶穌要那些門徒吃同一塊餅
[00:05:13.040 --> 00:05:15.280]  為什麼
[00:05:15.280 --> 00:05:19.440]  因為那塊餅是代表耶穌基督的身體
[00:05:19.440 --> 00:05:20.080]  我們每個人
[00:05:20.080 --> 00:05:22.000]  我們所有十二個門徒
[00:05:22.000 --> 00:05:23.040]  所有信主的人
[00:05:23.040 --> 00:05:23.880]  吃同一個餅
[00:05:23.880 --> 00:05:26.920]  是代表我們主肢體的一部份
[00:05:26.920 --> 00:05:28.280]  當你的腳趾尾痛
[00:05:28.280 --> 00:05:32.440]  你全身不舒服
[00:05:32.440 --> 00:05:34.440]  很多人就叫基督徒弟兄姊妹
[00:05:34.440 --> 00:05:36.280]  很容易的 弟兄姊妹
[00:05:36.280 --> 00:05:40.720]  你不要當旁邊的是你的肢體
[00:05:40.720 --> 00:05:44.280]  我經常勸人不要向人講人
[00:05:44.280 --> 00:05:47.920]  講著講著就很麻煩
[00:05:47.920 --> 00:05:50.560]  最初全知分辨是非
[00:05:50.560 --> 00:05:51.760]  後來因為資料不夠
[00:05:51.760 --> 00:05:52.760]  因為我們不是神
[00:05:52.760 --> 00:05:53.920]  我們不是全知
[00:05:53.920 --> 00:05:55.120]  今天似是而非
[00:05:55.120 --> 00:05:55.920]  不分是非
[00:05:55.920 --> 00:05:58.520]  結果就是是是非非
[00:05:58.520 --> 00:06:00.120]  這個始終是人的問題
[00:06:00.120 --> 00:06:01.120]  全世界到處走
[00:06:01.120 --> 00:06:03.040]  什麼教會我沒見過
[00:06:03.040 --> 00:06:05.160]  我說你們要向人講神
[00:06:05.160 --> 00:06:06.320]  這個叫傳福音
[00:06:06.320 --> 00:06:07.520]  向神講人
[00:06:07.520 --> 00:06:10.520]  這個就叫代禱
[00:06:10.520 --> 00:06:13.440]  耶穌基督在地上建立教會
[00:06:13.440 --> 00:06:15.920]  我有個朋友從新加坡過來
[00:06:15.920 --> 00:06:17.400]  我這個禮拜帶他回教會
[00:06:17.400 --> 00:06:19.680]  我說你這句說話是錯的
[00:06:19.680 --> 00:06:22.880]  你知道什麼叫教會嗎?
[00:06:22.880 --> 00:06:23.960]  在人類歷史裡面
[00:06:23.960 --> 00:06:25.800]  很多人得救
[00:06:25.800 --> 00:06:26.880]  舊約時代
[00:06:26.880 --> 00:06:27.960]  那些先知
[00:06:27.960 --> 00:06:28.720]  大衛
[00:06:28.720 --> 00:06:30.360]  羅亞
[00:06:30.360 --> 00:06:31.600]  阿巴拉罕
[00:06:31.600 --> 00:06:32.640]  約瑟
[00:06:32.640 --> 00:06:33.720]  那些都得救
[00:06:33.720 --> 00:06:38.400]  神和某些屬靈的偉人納約
[00:06:38.400 --> 00:06:41.560]  那些叫做舊約
[00:06:41.560 --> 00:06:42.680]  在耶穌來了
[00:06:42.680 --> 00:06:44.360]  到承若身的時候
[00:06:44.360 --> 00:06:46.760]  祂叫新約聖徒
[00:06:46.760 --> 00:06:49.480]  稱呼他們做教會
[00:06:49.480 --> 00:06:50.960]  教會就是你和我
[00:06:50.960 --> 00:06:51.800]  一班人
[00:06:51.800 --> 00:06:53.640]  教會被提就是你和我被提
[00:06:53.640 --> 00:06:55.200]  升上天
[00:06:55.200 --> 00:06:57.640]  建築物還在
[00:06:57.640 --> 00:06:59.160]  這個建築物叫禮拜堂
[00:06:59.160 --> 00:07:00.040]  你應該說
[00:07:00.040 --> 00:07:02.200]  我有個朋友從新加坡過來
[00:07:02.200 --> 00:07:04.840]  我這個禮拜想帶他回廣福堂
[00:07:04.840 --> 00:07:07.120]  或者帶他回禮拜堂
[00:07:07.120 --> 00:07:08.760]  不是帶他回教會
[00:07:08.760 --> 00:07:10.400]  教會是
[00:07:10.400 --> 00:07:12.720]  新約聖徒的另一個名稱
[00:07:12.720 --> 00:07:15.360]  在美國有些佛教想混合基督教
[00:07:15.360 --> 00:07:16.640]  寫一個大招牌
[00:07:16.640 --> 00:07:18.120]  佛教教會
[00:07:18.120 --> 00:07:20.640]  我們都會暈倒
[00:07:20.640 --> 00:07:25.000]  教會是耶穌特別的名稱
[00:07:25.000 --> 00:07:26.440]  做教會的一份子
[00:07:26.440 --> 00:07:29.720]  是有福過做舊約聖徒
[00:07:29.720 --> 00:07:32.560]  因為舊約時候
[00:07:32.560 --> 00:07:34.600]  耶穌和某些偉人納約
[00:07:34.600 --> 00:07:35.920]  在新約時代
[00:07:35.920 --> 00:07:38.800]  耶穌和每一個人納約
[00:07:38.800 --> 00:07:41.760]  凡後主耶穌又拿起杯來說
[00:07:41.760 --> 00:07:43.400]  這杯是用我血
[00:07:43.400 --> 00:07:45.840]  而你們所納的新約
[00:07:45.840 --> 00:07:47.360]  你們每逢喝的時候
[00:07:47.360 --> 00:07:48.320]  要如此行
[00:07:48.320 --> 00:07:50.840]  為的是紀念我
[00:07:50.840 --> 00:07:53.120]  神和我們每一個人納約
[00:07:53.120 --> 00:07:54.760]  將來我們鑄星成耶路撒冷
[00:07:54.760 --> 00:07:55.560]  猶太在
[00:07:55.560 --> 00:07:57.720]  以色列在城外
[00:07:57.720 --> 00:07:58.840]  一會兒
[00:07:58.840 --> 00:08:00.040]  不知道有沒有slide給你看
[00:08:00.040 --> 00:08:00.840]  可能有
[00:08:00.840 --> 00:08:01.320]  OK
[00:08:01.320 --> 00:08:02.200]  神的羔羊
[00:08:02.200 --> 00:08:03.160]  耶穌是誰
[00:08:03.160 --> 00:08:05.240]  祂是神的羔羊
[00:08:05.240 --> 00:08:07.160]  因為如果祂不獻祭
[00:08:07.160 --> 00:08:08.960]  我們到今天都要拿些
[00:08:08.960 --> 00:08:10.560]  拿些牛 拿些羊
[00:08:10.560 --> 00:08:12.160]  拿些沒有瑕疵的公牛公羊
[00:08:12.160 --> 00:08:13.800]  帶來教會 教會很骯髒
[00:08:13.800 --> 00:08:14.680]  你不要說牛羊
[00:08:14.680 --> 00:08:16.280]  你帶一對走地雞回來
[00:08:16.280 --> 00:08:17.720]  你都骯髒了
[00:08:17.720 --> 00:08:18.400]  但今天不用
[00:08:18.400 --> 00:08:20.520]  因為耶穌獻上一次獻上
[00:08:20.520 --> 00:08:21.480]  永遠生效
[00:08:21.480 --> 00:08:23.320]  因為這個令到我們的天父
[00:08:23.320 --> 00:08:26.880]  完完全全的滿足了
[00:08:26.880 --> 00:08:30.480]  這個剛才牧師都提過了
[00:08:30.480 --> 00:08:32.400]  屍駛若瀚
[00:08:32.400 --> 00:08:33.640]  我知道你們
[00:08:33.640 --> 00:08:35.520]  在復活節的時候受浸
[00:08:35.520 --> 00:08:36.400]  我們現在的受浸
[00:08:36.400 --> 00:08:38.920]  和屍駛若瀚受浸是不一樣的
[00:08:38.920 --> 00:08:41.000]  我們的受浸是加入教會
[00:08:41.000 --> 00:08:42.600]  向眾天使
[00:08:42.600 --> 00:08:43.760]  包括魔鬼
[00:08:43.760 --> 00:08:47.200]  宣佈我是屬主耶穌的
[00:08:47.200 --> 00:08:48.680]  是一個見證
[00:08:48.680 --> 00:08:50.080]  與舊恩
[00:08:50.080 --> 00:08:51.240]  舊恩不需要受浸
[00:08:51.240 --> 00:08:52.720]  你信主的moment
[00:08:52.720 --> 00:08:54.480]  你的身份就改變了
[00:08:54.480 --> 00:08:56.280]  我們人信主的moment
[00:08:56.280 --> 00:08:57.080]  改變了身份
[00:08:57.080 --> 00:08:59.720]  就成為一個屬靈的尼美人
[00:08:59.720 --> 00:09:02.160]  我一會兒解釋
[00:09:02.160 --> 00:09:06.480]  屍駛若瀚的受浸是悔改的浸
[00:09:06.480 --> 00:09:08.800]  當然耶穌不是一隻羊
[00:09:08.800 --> 00:09:11.240]  耶穌死在十字架上
[00:09:11.240 --> 00:09:13.320]  是用最殘忍的方法
[00:09:13.320 --> 00:09:15.360]  其實不只是耶穌受審
[00:09:15.360 --> 00:09:16.440]  和釘十字架痛苦
[00:09:16.440 --> 00:09:17.600]  他一生痛苦
[00:09:17.600 --> 00:09:18.480]  痛苦是什麼呢
[00:09:18.480 --> 00:09:20.920]  痛苦在原來他被人藐視
[00:09:20.920 --> 00:09:24.200]  我們也不尊重他
[00:09:24.200 --> 00:09:25.560]  一個人被人藐視
[00:09:25.560 --> 00:09:28.080]  你覺得這個世界沒有一個人能夠明白你
[00:09:28.080 --> 00:09:29.640]  這個世界沒有friend
[00:09:29.640 --> 00:09:33.400]  人們自殺就是這樣
[00:09:33.400 --> 00:09:35.320]  你說你孤單
[00:09:35.320 --> 00:09:37.360]  你孤單得過耶穌
[00:09:37.360 --> 00:09:38.480]  約翰福音第十四章
[00:09:38.480 --> 00:09:39.480]  耶穌和門徒說
[00:09:39.480 --> 00:09:42.120]  我現在去的地方是你不能去的
[00:09:42.120 --> 00:09:44.160]  那些門徒
[00:09:44.160 --> 00:09:45.800]  他不是擔心耶穌去哪裡
[00:09:45.800 --> 00:09:47.600]  他擔心我們不能夠跟進去
[00:09:47.600 --> 00:09:49.880]  那我們衣食住行怎麼辦
[00:09:49.880 --> 00:09:51.000]  我們吃什麼住什麼
[00:09:51.000 --> 00:09:54.480]  跟著耶穌不用怕沒東西吃
[00:09:54.480 --> 00:09:55.480]  約翰福音第十四章
[00:09:55.480 --> 00:09:56.720]  耶穌說
[00:09:56.720 --> 00:09:58.640]  你們心裡不要憂愁
[00:09:58.640 --> 00:10:02.160]  你們信神也當信我
[00:10:02.160 --> 00:10:05.440]  耶穌知道他在想什麼
[00:10:05.440 --> 00:10:06.920]  他在想衣食住行
[00:10:06.920 --> 00:10:08.640]  他不是擔心耶穌去哪裡
[00:10:08.640 --> 00:10:10.200]  其實耶穌要上十字架
[00:10:10.200 --> 00:10:12.120]  門徒不知道
[00:10:12.120 --> 00:10:13.240]  你們心裡不要憂愁
[00:10:13.240 --> 00:10:14.680]  你們信神也當信我
[00:10:14.680 --> 00:10:16.920]  在我家裡許多住處若是沒有我
[00:10:16.920 --> 00:10:18.400]  我已經告訴你們了
[00:10:18.400 --> 00:10:20.480]  我去完事為你們預備地方
[00:10:20.480 --> 00:10:23.040]  耶穌去翻天賦那裡為我們預備地方
[00:10:23.040 --> 00:10:27.160]  為什麼無端端說起買屋買屋
[00:10:27.160 --> 00:10:29.760]  是因為他知道門徒心裡在想
[00:10:29.760 --> 00:10:31.920]  我們的生活如何
[00:10:31.920 --> 00:10:34.280]  你去的地方我們不能跟進
[00:10:34.280 --> 00:10:35.840]  我去哪裡你們知道
[00:10:35.840 --> 00:10:37.600]  那條路你們也知道
[00:10:37.600 --> 00:10:38.720]  他們門徒說我們也不知道
[00:10:38.720 --> 00:10:40.680]  你去哪裡怎麼知道道路呢
[00:10:40.680 --> 00:10:42.920]  約翰福音第十四章第六節
[00:10:42.920 --> 00:10:44.320]  我是道路
[00:10:44.320 --> 00:10:46.680]  I am the way
[00:10:46.680 --> 00:10:48.560]  什麼叫做the way
[00:10:48.560 --> 00:10:52.120]  the way即是no other way
[00:10:52.120 --> 00:10:53.280]  若不借助我
[00:10:53.280 --> 00:10:56.080]  沒有人能到負那裡去
[00:10:56.080 --> 00:10:57.640]  神日羔羊
[00:10:57.640 --> 00:11:00.440]  手釘下面那幅圖
[00:11:00.440 --> 00:11:01.920]  釘的地方是對的
[00:11:01.920 --> 00:11:03.040]  不是釘手掌中心
[00:11:03.040 --> 00:11:05.640]  手掌中心是一塊沒東西的皮
[00:11:05.640 --> 00:11:08.440]  250磅6呎高的一個白種人的身軀
[00:11:08.440 --> 00:11:10.240]  就會掉下來
[00:11:10.240 --> 00:11:10.920]  釘不緊的
[00:11:10.920 --> 00:11:12.400]  要釘手腕
[00:11:12.400 --> 00:11:13.080]  兩條骨
[00:11:13.080 --> 00:11:15.320]  一個叫aulna 一個叫radio
[00:11:15.320 --> 00:11:16.480]  兩條骨中間
[00:11:16.480 --> 00:11:18.720]  然後手會有八塊骨
[00:11:18.720 --> 00:11:22.160]  是先將耶穌的身體拉行
[00:11:22.160 --> 00:11:24.560]  六個羅馬兵每邊三個拉行
[00:11:24.560 --> 00:11:25.960]  好像五馬分屍那樣拉行
[00:11:25.960 --> 00:11:27.000]  拉到最後的時候
[00:11:27.000 --> 00:11:29.520]  釘手腕就掉下去了
[00:11:29.520 --> 00:11:30.480]  很辛苦的
[00:11:30.480 --> 00:11:33.480]  呼吸不了
[00:11:33.480 --> 00:11:34.000]  哇
[00:11:34.000 --> 00:11:35.080]  看小路說到
[00:11:35.080 --> 00:11:37.400]  猶大之派中的獅子
[00:11:37.400 --> 00:11:42.120]  耶穌是猶大之派
[00:11:42.120 --> 00:11:45.200]  我看見小路約翰
[00:11:45.200 --> 00:11:48.080]  看見天上敬拜的景象
[00:11:48.080 --> 00:11:49.600]  看見寶座
[00:11:49.600 --> 00:11:51.040]  坐寶座的那個
[00:11:51.040 --> 00:11:53.480]  其實約翰是看不清楚的
[00:11:53.480 --> 00:11:55.800]  因為那個是天父
[00:11:55.800 --> 00:11:57.120]  耶穌說
[00:11:57.120 --> 00:11:59.560]  從來沒有人見過神
[00:11:59.560 --> 00:12:01.800]  只有塞富懷裡的獨生子
[00:12:01.800 --> 00:12:03.360]  將神顯明出來
[00:12:03.360 --> 00:12:04.600]  約翰看見寶座
[00:12:04.600 --> 00:12:06.080]  坐那個位置的寶座
[00:12:06.080 --> 00:12:06.880]  他看見
[00:12:06.880 --> 00:12:08.600]  總之是很榮耀
[00:12:08.600 --> 00:12:10.160]  很光
[00:12:10.160 --> 00:12:13.040]  He ran out of words
[00:12:13.040 --> 00:12:13.760]  我們敬拜神
[00:12:13.760 --> 00:12:14.200]  感謝神
[00:12:14.200 --> 00:12:15.600]  我們不夠自用的
[00:12:15.600 --> 00:12:16.360]  一味感謝神
[00:12:16.360 --> 00:12:18.120]  感謝神
[00:12:18.120 --> 00:12:19.760]  希伯來名叫Hallelujah
[00:12:19.760 --> 00:12:21.440]  講來講去就是那個字
[00:12:21.440 --> 00:12:24.640]  再多個字我們不懂
[00:12:24.640 --> 00:12:27.800]  有高揚站立像是被殺過的
[00:12:27.800 --> 00:12:29.160]  當然那個不是羊
[00:12:29.160 --> 00:12:31.520]  是耶穌看到他的釘痕
[00:12:31.520 --> 00:12:34.480]  就是多瑪摸過那個釘痕
[00:12:34.480 --> 00:12:36.240]  將來在永恆裡我們要找耶穌
[00:12:36.240 --> 00:12:38.440]  你們見過耶穌沒有
[00:12:38.440 --> 00:12:39.360]  沒有
[00:12:39.360 --> 00:12:40.760]  有沒有見過耶穌的畫像
[00:12:40.760 --> 00:12:41.480]  你們知不知道
[00:12:41.480 --> 00:12:42.560]  在第一世紀
[00:12:42.560 --> 00:12:44.520]  神不讓我們有攝影技術
[00:12:44.520 --> 00:12:45.880]  還有影片技術
[00:12:45.880 --> 00:12:48.920]  因為不想我們見到耶穌的樣子
[00:12:48.920 --> 00:12:51.720]  當偶像般拜
[00:12:51.720 --> 00:12:55.400]  我們敬拜神用心靈和誠實
[00:12:55.400 --> 00:12:59.360]  你憑信心就行
[00:12:59.360 --> 00:13:00.200]  將來你找耶穌
[00:13:00.200 --> 00:13:02.760]  會認他的釘痕是他一個有釘痕
[00:13:02.760 --> 00:13:04.400]  得救的強度沒有釘痕
[00:13:04.400 --> 00:13:05.160]  因為這個
[00:13:05.160 --> 00:13:06.880]  很多人說復活節
[00:13:06.880 --> 00:13:07.600]  很有趣
[00:13:07.600 --> 00:13:09.880]  香港有一間教會
[00:13:09.880 --> 00:13:12.840]  三年復活節都叫我講道
[00:13:12.840 --> 00:13:14.600]  15 16 17
[00:13:14.600 --> 00:13:16.800]  你再講是幾句經文
[00:13:16.800 --> 00:13:17.480]  沒什麼
[00:13:17.480 --> 00:13:18.760]  這次講道就講
[00:13:18.760 --> 00:13:21.520]  我們復活的身體是怎樣的
[00:13:21.520 --> 00:13:22.640]  將來我們復活的身體
[00:13:22.640 --> 00:13:24.320]  是有十一度空間
[00:13:24.320 --> 00:13:26.880]  不是現在的四度空間
[00:13:26.880 --> 00:13:30.480]  有羔羊站立像是被殺過的
[00:13:30.480 --> 00:13:32.480]  有寶座
[00:13:32.480 --> 00:13:34.680]  前面有主耶穌站著
[00:13:34.680 --> 00:13:36.040]  有四個活物
[00:13:36.040 --> 00:13:38.920]  這四個活物是第四類的天使
[00:13:38.920 --> 00:13:42.240]  是權柄最偉大的天使
[00:13:42.240 --> 00:13:43.520]  天使有四種
[00:13:43.520 --> 00:13:45.320]  第一種是征戰的天使
[00:13:45.320 --> 00:13:47.120]  天使長叫Michael
[00:13:47.120 --> 00:13:49.880]  第二種是information的天使
[00:13:49.880 --> 00:13:51.920]  天使長是Gabriel 加伯列
[00:13:51.920 --> 00:13:53.960]  第三種是基魯柏和薩拉弗
[00:13:53.960 --> 00:13:57.160]  隊長是魔鬼未犯罪之先
[00:13:57.160 --> 00:13:58.760]  名字叫Lucifer
[00:13:58.760 --> 00:14:02.000]  Lucifer即是明亮之星 早晨之子
[00:14:02.000 --> 00:14:03.760]  第四類天使就是這四個活物
[00:14:03.760 --> 00:14:06.680]  這四個活物負責將七個印 七個號
[00:14:06.680 --> 00:14:09.560]  七個碗的災難
[00:14:09.560 --> 00:14:12.440]  交給其他七個天使來實行
[00:14:12.440 --> 00:14:14.720]  有三組 七個天使
[00:14:14.720 --> 00:14:16.680]  三組
[00:14:16.680 --> 00:14:19.040]  最有能力的天使
[00:14:19.040 --> 00:14:21.320]  旁邊圍著寶座
[00:14:21.320 --> 00:14:25.440]  圍著整個寶座有二十四個長老
[00:14:25.440 --> 00:14:27.560]  每個長老都有冠冕
[00:14:27.560 --> 00:14:29.280]  亦都有寶座
[00:14:29.280 --> 00:14:31.040]  這些長老是人來的 不是天使
[00:14:31.040 --> 00:14:33.360]  天使沒有長老 天使有天使長
[00:14:33.360 --> 00:14:37.040]  天使沒有冠冕 天使是服役的靈
[00:14:37.040 --> 00:14:38.960]  他們沒有冠冕 沒有寶座
[00:14:38.960 --> 00:14:40.240]  那是人來的
[00:14:40.240 --> 00:14:42.640]  二十四個長老後面
[00:14:42.640 --> 00:14:45.400]  就是萬軍之爺 萬軍
[00:14:45.400 --> 00:14:47.160]  在眾天使後面
