
[00:00:00.000 --> 00:00:04.000]  今天和大家思想的是
[00:03:03.560 --> 00:03:07.960]  而教會是窄一點
[00:03:07.960 --> 00:03:12.760]  教會在神的國度裏面是一個主體
[00:03:12.760 --> 00:03:16.560]  即是主要的部份
[00:03:16.560 --> 00:03:19.000]  甚麼叫教會呢?
[00:03:19.000 --> 00:03:20.440]  耶穌的用詞
[00:03:20.440 --> 00:03:22.080]  在新約的用詞
[00:03:22.080 --> 00:03:25.240]  教會這個詞是神
[00:03:25.240 --> 00:03:29.400]  招聚出來的一班人
[00:03:29.400 --> 00:03:35.040]  招聚出來敬拜神、侍奉神的一班人
[00:03:35.040 --> 00:03:41.520]  所以教會是神召集出來的一班會眾
[00:03:41.520 --> 00:03:46.560]  而這班會眾就是要建立神的國度
[00:03:46.560 --> 00:03:52.240]  在新約聖經裏面140次提到教會
[00:03:52.240 --> 00:03:54.080]  好像這裏一樣
[00:03:54.080 --> 00:03:57.720]  這140次新約聖經提到教會的時候
[00:03:57.720 --> 00:04:03.760]  沒有一次是說到物質的建築物
[00:04:03.760 --> 00:04:06.960]  一個我們所謂的納幣堂
[00:04:06.960 --> 00:04:08.280]  一個教堂
[00:04:08.280 --> 00:04:11.680]  所以這裏耶穌基督都不是直接說到
[00:04:11.680 --> 00:04:16.080]  祂要建立一個物質的納幣堂
[00:04:16.080 --> 00:04:18.320]  這不是耶穌基督的意思
[00:04:18.320 --> 00:04:20.480]  在這裏耶穌基督說到
[00:04:20.480 --> 00:04:22.840]  祂要建造祂的教會
[00:04:22.840 --> 00:04:26.280]  是說得闊一點的
[00:04:26.280 --> 00:04:31.040]  雖然沒有直接說到建造納幣堂
[00:04:31.040 --> 00:04:32.720]  但建造納幣堂
[00:04:32.720 --> 00:04:40.160]  亦都是神建造祂的教會的一部份的工作
[00:04:40.160 --> 00:04:44.120]  遲些我們會看到那個關係究竟從何而來
[00:04:44.120 --> 00:04:45.640]  但我們要留意的
[00:04:45.640 --> 00:04:47.760]  就是第十八節那裏
[00:04:47.760 --> 00:04:49.520]  耶穌對彼得說
[00:04:49.520 --> 00:05:00.680]  「我要把我的教會建造在這盆石上」
[00:05:00.680 --> 00:05:03.080]  第十八節那裏
[00:05:03.080 --> 00:05:04.600]  耶穌基督說到
[00:05:04.600 --> 00:05:08.320]  「我要把我的教會建造在這盆石上」
[00:05:08.320 --> 00:05:14.640]  「陰間的權柄不能夠勝過他」
[00:05:14.640 --> 00:05:19.280]  耶穌說到彼得的名字
[00:05:19.280 --> 00:05:25.800]  其實在原文來說是一個小的石頭
[00:05:25.800 --> 00:05:28.080]  但耶穌說的是大的石頭
[00:05:28.080 --> 00:05:30.880]  是盆石
[00:05:30.880 --> 00:05:36.080]  而耶穌要把祂的教會建造在這個盆石上
[00:05:36.080 --> 00:05:38.040]  是說到根基的問題
[00:05:38.040 --> 00:05:40.720]  所以耶穌說到建造教會的時候
[00:05:40.720 --> 00:05:42.880]  第一重要的
[00:05:42.880 --> 00:05:48.360]  是教會建立的根基究竟在哪裏
[00:05:48.360 --> 00:05:50.880]  然後第二
[00:05:50.880 --> 00:05:55.800]  我們要看到的就是究竟誰是有責任
[00:05:55.800 --> 00:06:00.000]  去建造神自己的教會
[00:06:00.000 --> 00:06:04.160]  當我們回顧過去九龍城浸信會
[00:06:04.160 --> 00:06:07.520]  七十五、七十六年歷史的時候
[00:06:07.520 --> 00:06:09.240]  我們看到
[00:06:09.240 --> 00:06:12.200]  真的可以說一切都是神的恩典
[00:06:12.200 --> 00:06:13.680]  神的恩典就是說
[00:06:13.680 --> 00:06:15.120]  一切都是神所做的
[00:06:15.120 --> 00:06:17.120]  我們能夠成就甚麼事情
[00:06:17.120 --> 00:06:20.320]  是神自己在工作
[00:06:20.320 --> 00:06:22.320]  那是不是我們就不用投入呢?
[00:06:22.320 --> 00:06:24.280]  我們就翹起手甚麼都不做呢?
[00:06:24.280 --> 00:06:26.040]  不是
[00:06:26.040 --> 00:06:28.160]  神給我們有特權
[00:06:28.160 --> 00:06:30.200]  我們能夠被祂使用
[00:06:30.200 --> 00:06:35.320]  來建造神自己要建造的教會
[00:06:35.320 --> 00:06:37.280]  事實就是這樣
[00:06:37.280 --> 00:06:40.240]  1931年
[00:06:40.240 --> 00:06:43.120]  一班浸信會的信徒
[00:06:43.120 --> 00:06:45.280]  在九龍城的地方
[00:06:45.280 --> 00:06:50.320]  他們就起來說我們要開始一間浸信會
[00:06:50.320 --> 00:06:53.320]  起初都因為人數少
[00:06:53.320 --> 00:06:55.840]  各方面的能力都不足夠的時候
[00:06:55.840 --> 00:06:58.480]  只能夠建造一個談道所
[00:06:58.480 --> 00:07:00.520]  所以1931年的時候
[00:07:00.520 --> 00:07:04.000]  九龍城浸信會就有一個很小的談道所
[00:07:04.000 --> 00:07:06.360]  是開始的
[00:07:06.360 --> 00:07:08.760]  起初在碼頭充道
[00:07:08.760 --> 00:07:10.800]  後來人數多了
[00:07:10.800 --> 00:07:12.440]  搬去另一個地方
[00:07:12.440 --> 00:07:16.160]  就是界限街的地方
[00:07:16.160 --> 00:07:18.560]  我們看到神的恩典
[00:07:18.560 --> 00:07:20.400]  就是豐豐富富的
[00:07:20.400 --> 00:07:24.880]  很快地地方又不夠用
[00:07:24.880 --> 00:07:31.600]  又怕著如果要起租
[00:07:31.600 --> 00:07:33.120]  各種的問題
[00:07:33.120 --> 00:07:34.800]  教會應不應付得來呢?
[00:07:34.800 --> 00:07:36.000]  所以大家就覺得
[00:07:36.000 --> 00:07:40.560]  我們不如自己儲錢
[00:07:40.560 --> 00:07:41.800]  建一間禮拜堂
[00:07:41.800 --> 00:07:45.840]  所以就開始了籌款
[00:07:45.840 --> 00:07:50.920]  關於建造一間新的禮拜堂
[00:07:50.920 --> 00:07:57.280]  這個就在1940年的時候
[00:07:57.280 --> 00:08:01.320]  教會就籌建了在其他領導的新堂
[00:08:01.320 --> 00:08:03.440]  到了1964年的時候
[00:08:03.440 --> 00:08:06.040]  就再搬到雅吉魯街
[00:08:06.040 --> 00:08:08.760]  所以教會的歷史裡面
[00:08:08.760 --> 00:08:11.680]  為什麼我們要搬新堂
[00:08:11.680 --> 00:08:15.320]  就是因為神的恩典
[00:08:15.320 --> 00:08:18.800]  神使用弟兄姊妹努力的傳福音
[00:08:18.800 --> 00:08:22.120]  以致到教會不斷增長的時候
[00:08:22.120 --> 00:08:27.760]  我們需要新堂配合教會的建立
[00:08:27.760 --> 00:08:29.960]  這個是很自然的事情
[00:08:29.960 --> 00:08:34.520]  所以建造一間禮拜堂
[00:08:34.520 --> 00:08:43.880]  是配合神建造教會的需要
[00:08:43.880 --> 00:08:47.280]  所以聖經裡面告訴我們
[00:08:47.280 --> 00:08:51.400]  在教會節行轉開始的時候
[00:08:51.400 --> 00:09:00.880]  主張得救的人數天天加和給教會
[00:09:00.880 --> 00:09:03.640]  教會能夠增長
[00:09:03.640 --> 00:09:05.960]  是不是我們的努力呢?
[00:09:05.960 --> 00:09:09.200]  一方面是,一方面不是
[00:09:09.200 --> 00:09:10.120]  你怎麼努力
[00:09:10.120 --> 00:09:12.560]  如果神不工作的時候
[00:09:12.560 --> 00:09:16.400]  我們都不會有教會增長的成果
[00:09:16.400 --> 00:09:21.760]  所以我們看到主張得救人數
[00:09:21.760 --> 00:09:25.520]  天天加和給他的教會
[00:09:25.520 --> 00:09:26.840]  這個是恩典
[00:09:26.840 --> 00:09:29.720]  這個是神自己的工作
[00:09:29.720 --> 00:09:33.200]  我們去配合神的工作
[00:09:33.200 --> 00:09:35.360]  然後這裡我們剛才讀的經文
[00:09:35.360 --> 00:09:39.360]  耶穌說「我要建造我的教會」
[00:09:39.360 --> 00:09:40.800]  在這個盤尺上
[00:09:40.800 --> 00:09:44.200]  我們特別留意耶穌用兩個「我」字
[00:09:44.200 --> 00:09:49.680]  來強調教會是耶穌基督的
[00:09:49.680 --> 00:09:52.200]  然後因為教會是祂的
[00:09:52.200 --> 00:09:55.720]  祂要建造祂的教會
[00:09:55.720 --> 00:09:59.040]  所以我們特別要留意的是兩個「我」字
[00:09:59.040 --> 00:10:01.960]  「我要建造我的教會」
[00:10:01.960 --> 00:10:04.640]  祂不是說你們去建造我的教會
[00:10:04.640 --> 00:10:07.320]  祂不是說你們去建造你們的教會
[00:10:07.320 --> 00:10:10.280]  很多時候當我們思想到建堂的時候
[00:10:10.280 --> 00:10:12.880]  我們考慮到我要建堂
[00:10:12.880 --> 00:10:14.640]  我要付出多少
[00:10:14.640 --> 00:10:15.400]  太貴了
[00:10:15.400 --> 00:10:19.000]  太多錢了
[00:10:19.000 --> 00:10:23.200]  我們做不到了
[00:10:23.200 --> 00:10:24.640]  沒錯,很多時候
[00:10:24.640 --> 00:10:26.520]  神交付給我們的工作
[00:10:26.520 --> 00:10:29.520]  又大又難
[00:10:29.520 --> 00:10:33.200]  是我們做不到的
[00:10:33.200 --> 00:10:34.880]  例如耶穌在這裡告訴我們
[00:10:34.880 --> 00:10:38.080]  祂要建造祂的教會
[00:10:38.080 --> 00:10:41.120]  我們只要在神面前謙卑自己
[00:10:41.120 --> 00:10:43.640]  被神使用
[00:10:43.640 --> 00:10:46.280]  這是我們應該做得到的
[00:10:46.280 --> 00:10:50.480]  所以當阿吉老街這裡的教會
[00:10:50.480 --> 00:10:53.640]  這裡的地方
[00:10:53.640 --> 00:10:55.000]  因為教會的增長
[00:10:55.000 --> 00:10:58.640]  因為神的恩典是豐盛的
[00:10:58.640 --> 00:11:00.720]  教會不斷增長的時候
[00:11:00.720 --> 00:11:03.120]  到十幾年前
[00:11:03.120 --> 00:11:05.440]  教會弟兄姊妹覺得
[00:11:05.440 --> 00:11:10.400]  我們需要考慮抗堂的事情
[00:11:10.400 --> 00:11:12.360]  抗堂的事情
[00:11:12.360 --> 00:11:14.520]  都有很多的方式
[00:11:14.520 --> 00:11:19.200]  我們都考慮過不同的可行性
[00:11:19.200 --> 00:11:20.760]  第一件事我們考慮的
[00:11:20.760 --> 00:11:23.880]  就是不如拆了這裡重建
[00:11:23.880 --> 00:11:29.600]  會不會增加多一些禮堂的座位呢?
[00:11:29.600 --> 00:11:34.200]  但是我們請了一個職師樓
[00:11:34.200 --> 00:11:37.960]  來跟我們做一個可行性的研究的時候
[00:11:37.960 --> 00:11:42.960]  發現如果我們拆了這裡
[00:11:42.960 --> 00:11:44.960]  重建一個新的
[00:11:44.960 --> 00:11:46.600]  我們會花很多錢
[00:11:46.600 --> 00:11:48.280]  但是這裡的座位
[00:11:48.280 --> 00:11:51.840]  只會增加三百多個座位
[00:11:51.840 --> 00:11:53.280]  大家覺得這個不合法
[00:11:53.280 --> 00:11:55.840]  不應該這樣做
[00:11:55.840 --> 00:12:00.640]  所以我們放棄了這個計劃
[00:12:00.640 --> 00:12:04.240]  另外我們不如建立多一些新堂
[00:12:04.240 --> 00:12:08.800]  多一些基址
[00:12:08.800 --> 00:12:12.440]  其實九龍城浸信會在過去這麼多年來
[00:12:12.440 --> 00:12:17.080]  都是建立了二十四間的基址
[00:12:17.080 --> 00:12:21.480]  或者我們稱為分堂
[00:12:21.480 --> 00:12:25.480]  這個其實是一個可行的方案
[00:12:25.480 --> 00:12:29.320]  但是問題是
[00:12:29.320 --> 00:12:38.640]  如果我們用很多錢來建一些分堂的時候
[00:12:38.640 --> 00:12:42.200]  分堂開始的時候地方總是小一點
[00:12:42.200 --> 00:12:44.320]  地方小的時候
[00:12:44.320 --> 00:12:47.960]  教會要發展就不容易
[00:12:47.960 --> 00:12:51.040]  我們人才又不足夠
[00:12:51.040 --> 00:12:55.520]  而且其他實力又不足夠的時候
[00:12:55.520 --> 00:12:59.920]  我們看我們過去這二十四間的基址
[00:12:59.920 --> 00:13:02.320]  經過這麼多年
[00:13:02.320 --> 00:13:05.160]  都不是能夠發展得很好
[00:13:05.160 --> 00:13:07.800]  就是因為有很多的限制
[00:13:07.800 --> 00:13:10.920]  所以我們都覺得
[00:13:10.920 --> 00:13:13.240]  建造多一些基址分堂
[00:13:13.240 --> 00:13:15.240]  都不是一個最好的辦法
[00:13:15.240 --> 00:13:19.520]  我們都是嘗試去學習
[00:13:19.520 --> 00:13:21.360]  外國一些大教會
[00:13:21.360 --> 00:13:26.680]  他們開始一種所謂衛星式的分堂
[00:13:26.680 --> 00:13:27.880]  就是說買一個地方
[00:13:27.880 --> 00:13:29.800]  然後聚會的時候
[00:13:29.800 --> 00:13:34.520]  就將這裡教會
[00:13:34.520 --> 00:13:41.880]  整個的聚會
[00:13:41.880 --> 00:13:45.120]  整個教會我們這裡的聚會
[00:13:45.120 --> 00:13:50.080]  是轉播過去分堂的地方
[00:13:50.080 --> 00:13:54.000]  稱為衛星式的分堂
[00:13:54.000 --> 00:13:58.360]  當我們去參考這些教會的時候
[00:13:58.360 --> 00:14:00.160]  和他們談一下的時候
[00:14:00.160 --> 00:14:03.200]  他們都說我們在嘗試
[00:14:03.200 --> 00:14:06.000]  這個我們不知道會不會成功
[00:14:06.000 --> 00:14:10.240]  我們不知道會不會將這些分堂
[00:14:10.240 --> 00:14:14.480]  給他們自立或者獨立
[00:14:14.480 --> 00:14:18.880]  他們有很多的思考
[00:14:18.880 --> 00:14:21.840]  甚至乎一間美國大的教會
[00:14:21.840 --> 00:14:26.440]  將他們的聚會轉播來到香港的地方
[00:14:26.440 --> 00:14:28.320]  是不是很成功呢?
[00:14:28.320 --> 00:14:34.920]  暫時我們未看到是很成功的一個做法
[00:14:34.920 --> 00:14:42.560]  所以我們看到分堂擴展的時空
[00:14:42.560 --> 00:14:45.320]  又未必是最合適
[00:14:45.320 --> 00:14:51.840]  現在譬如香港地價這麼貴等等的需要
[00:14:51.840 --> 00:14:57.440]  所以我們看到建新堂
[00:14:57.440 --> 00:15:00.320]  應該是一個最可行的方法
[00:15:00.320 --> 00:15:02.400]  那你跟政府申請
[00:15:02.400 --> 00:15:07.600]  政府最終找到東離道
[00:15:07.600 --> 00:15:12.320]  這裡一個地方可以讓我們去申請
[00:15:12.320 --> 00:15:15.480]  其他的地方你不用找了
[00:15:15.480 --> 00:15:18.040]  香港的地方很有限
[00:15:18.040 --> 00:15:19.160]  特別要建立
[00:15:19.160 --> 00:15:21.520]  可以讓你建立在堂的地方
[00:15:21.520 --> 00:15:23.200]  是很有限的
[00:15:23.200 --> 00:15:25.360]  所以我們就申請東離道
[00:15:25.360 --> 00:15:30.120]  轉轉折折經過了十幾年的時間
[00:15:30.120 --> 00:15:32.120]  最終我們都來到
[00:15:32.120 --> 00:15:36.520]  跟政府思考到
[00:15:36.520 --> 00:15:38.680]  是不是要我們補地價
[00:15:38.680 --> 00:15:39.880]  然後補多少
[00:15:39.880 --> 00:15:45.000]  我們是不是覺得這個是合適我們的需要
[00:15:45.000 --> 00:15:49.120]  所以我們看到各方面的需要的時候
[00:15:49.120 --> 00:15:55.640]  開始籌備籌募經費的需要
[00:15:55.640 --> 00:15:57.640]  經過十幾年之後
[00:15:57.640 --> 00:15:59.040]  我們真的不知道
[00:15:59.040 --> 00:16:07.200]  弟兄姊妹對建新堂的心意是怎樣
[00:16:07.200 --> 00:16:11.000]  所以最近都做了一個調查
[00:16:11.000 --> 00:16:13.000]  在這個調查裡面
[00:16:13.000 --> 00:16:18.160]  我們發現有83%的弟兄姊妹
[00:16:18.160 --> 00:16:23.320]  都覺得我們需要建造一間新堂
[00:16:23.320 --> 00:16:26.720]  我們應該申請東離道
[00:16:26.720 --> 00:16:31.760]  然後嘗試去進行建堂的工作
[00:16:31.760 --> 00:16:38.120]  所以這個是教會建堂最近的一些情況
[00:16:38.120 --> 00:16:41.320]  我們思想到建堂的時候
[00:16:41.320 --> 00:16:44.640]  我們要從耶穌基督這段經文那裡
[00:16:44.640 --> 00:16:46.160]  來思想一下
[00:16:46.160 --> 00:16:55.680]  究竟我們需要留意的甚麼
[00:16:55.680 --> 00:16:57.080]  我們特別留意的
[00:16:57.080 --> 00:16:59.400]  耶穌基督這裡說到
[00:16:59.400 --> 00:17:01.920]  建造一間教會
[00:17:01.920 --> 00:17:04.120]  我們說這間教會不是一間禮堂
[00:17:04.120 --> 00:17:06.960]  建造一個教會的時候
[00:17:06.960 --> 00:17:08.400]  最重要的
[00:17:08.400 --> 00:17:09.840]  我們要思想的
[00:17:09.840 --> 00:17:15.960]  就是根基的問題
[00:17:15.960 --> 00:17:19.400]  當耶穌問門徒
[00:17:19.400 --> 00:17:23.120]  人家外面的人說我是誰
[00:17:23.120 --> 00:17:25.960]  他說你是先師的一位
[00:17:25.960 --> 00:17:32.080]  像是以利亞或者是耶利米這樣的一位先師
[00:17:32.080 --> 00:17:35.200]  有耶穌說人家怎樣想法
[00:17:35.200 --> 00:17:35.880]  我們不管
[00:17:35.880 --> 00:17:37.800]  你是我的門徒
[00:17:37.800 --> 00:17:40.760]  你說我是誰呢
[00:17:40.760 --> 00:17:45.000]  彼得就喜歡是最先發言的
[00:17:45.000 --> 00:17:45.960]  他說你是基督
[00:17:45.960 --> 00:17:47.840]  你是永生神的兒子
[00:17:47.840 --> 00:17:49.000]  基督就是
[00:17:49.000 --> 00:17:50.040]  舊約聖經
[00:17:50.040 --> 00:17:53.600]  神應許要差派來
[00:17:53.600 --> 00:17:57.760]  做天國的王的那一位
[00:17:57.760 --> 00:17:59.840]  你是神的兒子
[00:17:59.840 --> 00:18:02.000]  《約翰福音》第五章給我們看到
[00:18:02.000 --> 00:18:05.640]  神的兒子就是說祂是神
[00:18:05.640 --> 00:18:07.120]  耶穌基督是神
[00:18:07.120 --> 00:18:12.760]  耶穌基督祂是神所差派來
[00:18:12.760 --> 00:18:17.280]  要管理神的國度的那一位
[00:18:17.280 --> 00:18:21.560]  當人能夠知道耶穌基督的身份的時候
[00:18:21.560 --> 00:18:25.520]  這是一個凝訊
[00:18:25.520 --> 00:18:30.080]  這是一個信仰的宣告
[00:18:30.080 --> 00:18:34.440]  當彼得有這樣的一個信仰的宣告的時候
[00:18:34.440 --> 00:18:37.680]  耶穌說這個不是血肉之軀
[00:18:37.680 --> 00:18:40.360]  是普通的人教導你的
[00:18:40.360 --> 00:18:44.760]  不是甚麼先師可以告訴你的訊息
[00:18:44.760 --> 00:18:54.880]  耶穌說給彼得說:這是神天上的父神指示你的
[00:18:54.880 --> 00:18:58.160]  即是說是神所啟示的真理
[00:18:58.160 --> 00:19:01.440]  教會的根基是甚麼呢?
[00:19:01.440 --> 00:19:03.680]  我們要建立一間教會的時候
[00:19:03.680 --> 00:19:09.680]  我們要將教會建造在神的啟示上
[00:19:09.680 --> 00:19:13.960]  神的啟示就在今天我們的聖經裏面
[00:19:13.960 --> 00:19:17.160]  聖經是神的話語是神的啟示
[00:19:17.160 --> 00:19:19.720]  所以我們要建造一間教會
[00:19:19.720 --> 00:19:28.600]  一定要很清楚教會是建造在聖經的教導
[00:19:28.600 --> 00:19:31.320]  關於耶穌基督的身份
[00:19:31.320 --> 00:19:33.560]  耶穌基督的工作
[00:19:33.560 --> 00:19:35.840]  耶穌為我們死在十字架上
[00:19:35.840 --> 00:19:38.040]  這些真理
[00:19:38.040 --> 00:19:44.520]  很可惜我們發現今天
[00:19:44.520 --> 00:19:52.320]  當我們思想到教會是真理的柱石的時候
[00:19:52.320 --> 00:19:56.880]  我們發現不是很多的教會
[00:19:56.880 --> 00:20:02.520]  不是很多的神學院願意成為真理的柱石
[00:20:02.520 --> 00:20:08.400]  他們可以相信聖經是神的話
[00:20:08.400 --> 00:20:14.520]  但他們不肯相信聖經是沒有錯誤的
[00:20:14.520 --> 00:20:18.880]  這就是很大的矛盾
[00:20:18.880 --> 00:20:22.400]  聖經如果是神的話語的時候
[00:20:22.400 --> 00:20:24.680]  神的話語應該是沒有錯誤的
[00:20:24.680 --> 00:20:26.800]  如果我們的神
[00:20:26.800 --> 00:20:28.920]  祂所說的話是會有錯誤的
[00:20:28.920 --> 00:20:33.840]  我們怎樣相信我們的救恩是真實的呢?
[00:20:33.840 --> 00:20:36.960]  是沒有可能的
[00:20:36.960 --> 00:20:38.360]  所以今天
[00:20:38.360 --> 00:20:44.120]  特別是十九世紀、二十世紀
[00:20:44.120 --> 00:20:49.240]  很多時候人以自己的智慧為中心
[00:20:49.240 --> 00:20:50.560]  去思考很多事情
[00:20:50.560 --> 00:20:52.840]  用我們人自己理性
[00:20:52.840 --> 00:20:56.160]  我們能夠找到真理
[00:20:56.160 --> 00:21:01.960]  所以聖經就被批判
[00:21:01.960 --> 00:21:06.560]  聖經所說的那些神蹟
[00:21:06.560 --> 00:21:07.920]  很多都不是真的
[00:21:07.920 --> 00:21:12.800]  很多人不能夠接受聖經
[00:21:12.800 --> 00:21:17.880]  給我們很多的教導
[00:21:17.880 --> 00:21:20.920]  阿當、阿蛙只是一個神話
[00:21:20.920 --> 00:21:25.040]  不是真的有這樣的兩個人物
[00:21:25.040 --> 00:21:28.960]  這樣的教導
[00:21:28.960 --> 00:21:33.400]  就是因為人覺得我們用我們的理性
[00:21:33.400 --> 00:21:36.920]  透過科學去研究聖經
[00:21:36.920 --> 00:21:39.280]  批判聖經
[00:21:39.280 --> 00:21:42.400]  就發現很多事情都不可能是真的
[00:21:42.400 --> 00:21:46.360]  聖經所教導的
[00:21:46.360 --> 00:21:49.080]  表面上可以說聖經是神的話語
[00:21:49.080 --> 00:21:53.000]  但是有很多錯誤的
[00:21:53.000 --> 00:21:55.360]  如果我們把我們的信仰
[00:21:55.360 --> 00:22:01.560]  教會建造在這樣的信仰根基上
[00:22:01.560 --> 00:22:06.520]  教會就是建造在沙土地上
[00:22:06.520 --> 00:22:12.400]  所以耶穌說教會必須建造在神的話語
[00:22:12.400 --> 00:22:17.800]  神的啟示上
[00:22:17.800 --> 00:22:20.560]  所以我在神學院聽請同工的時候
[00:22:20.560 --> 00:22:23.640]  第一樣要問的就是「相信聖經嗎?」
[00:22:23.640 --> 00:22:27.640]  就是你相信聖經是神的話語
[00:22:27.640 --> 00:22:30.240]  是沒有錯誤的
[00:22:30.240 --> 00:22:33.840]  如果他不能夠這樣接受的時候
[00:22:33.840 --> 00:22:36.080]  那教出什麼學生來呢?
[00:22:36.080 --> 00:22:38.760]  這個是我們要問的
[00:22:38.760 --> 00:22:42.720]  所以耶穌在這裡說到教會的建立
[00:22:42.720 --> 00:22:45.040]  是著了那個根基
[00:22:45.040 --> 00:22:46.400]  就好像一個家庭
[00:22:46.400 --> 00:22:49.600]  要建立一個家庭
[00:22:49.600 --> 00:22:54.560]  聖經常常用家來說到神的教會
[00:22:54.560 --> 00:22:58.680]  這個神的家的建造
[00:22:58.680 --> 00:23:01.720]  是一個複雜的工程
[00:23:01.720 --> 00:23:11.320]  首先這裡耶穌給我們看到是一個生命的建造
[00:23:11.320 --> 00:23:14.760]  如果教會不是相信耶穌是神的兒子
[00:23:14.760 --> 00:23:19.000]  不是相信耶穌基督為我們寫在十字架上面
[00:23:19.000 --> 00:23:25.760]  我們能夠因為祂的恩典
[00:23:25.760 --> 00:23:28.760]  我們有新的生命
[00:23:28.760 --> 00:23:30.160]  永恆的生命
[00:23:30.160 --> 00:23:31.880]  豐盛的生命
[00:23:31.880 --> 00:23:33.480]  如果我們不能夠相信
[00:23:33.480 --> 00:23:37.160]  耶穌能夠帶來給我們豐盛的生命
[00:23:37.160 --> 00:23:40.360]  教會建立不到
[00:23:40.360 --> 00:23:42.240]  一個人不相信耶穌基督
[00:23:42.240 --> 00:23:46.360]  來是為拯救世人的時候
