
[00:00:00.000 --> 00:00:02.000]  今天我們來看一個題目
[00:07:07.000 --> 00:07:09.000]  爾弗所
[00:07:09.000 --> 00:07:11.000]  如果大家記得上一次我們講
[00:07:11.000 --> 00:07:14.000]  當保羅離開爾弗所的時候
[00:07:14.000 --> 00:07:16.000]  他就留下誰
[00:07:16.000 --> 00:07:18.000]  就是伯基拉阿基拉夫婦的同工
[00:07:18.000 --> 00:07:19.000]  就在爾弗所
[00:07:19.000 --> 00:07:22.000]  所以阿基拉伯居拉就在爾弗所建立教會
[00:07:22.000 --> 00:07:25.000]  他們後來就在那裏成爲
[00:07:25.000 --> 00:07:27.000]  爾弗所教會的領袖
[00:07:27.000 --> 00:07:30.000]  而當時就有阿波羅來到爾弗所
[00:07:30.000 --> 00:07:32.000]  所以我們剛纔讀過經文
[00:07:32.000 --> 00:07:34.000]  就是當時發生的事
[00:07:34.000 --> 00:07:36.000]  所以這裏我們再看
[00:07:36.000 --> 00:07:43.000]  本來阿波羅就在這裏附近
[00:07:43.000 --> 00:07:44.000]  爾弗所這個地方
[00:07:44.000 --> 00:07:47.000]  他想去阿蓋亞這個地方
[00:07:47.000 --> 00:07:49.000]  阿蓋亞省就是上一次
[00:07:49.000 --> 00:07:52.000]  我們講哥倫多這個城市的首都
[00:07:52.000 --> 00:07:54.000]  所以這個就是阿蓋亞省
[00:07:54.000 --> 00:07:55.000]  這個就是哥倫多
[00:07:55.000 --> 00:07:59.000]  所以後來這個阿波羅
[00:07:59.000 --> 00:08:03.000]  就是從爾弗所去了阿蓋亞
[00:08:03.000 --> 00:08:05.000]  所以哥倫多前書就講
[00:08:05.000 --> 00:08:08.000]  這個阿波羅曾經在哥倫多教會里面
[00:08:08.000 --> 00:08:10.000]  曾經有很重要的角色
[00:08:10.000 --> 00:08:12.000]  待會我們也會講
[00:08:12.000 --> 00:08:14.000]  所以這個就是
[00:08:14.000 --> 00:08:16.000]  侍媒娜就是在那七個教會
[00:08:16.000 --> 00:08:18.000]  就是爾弗所的地方
[00:08:18.000 --> 00:08:20.000]  因爲我們一些弟兄姊妹
[00:08:20.000 --> 00:08:23.000]  這次一去就去侍媒娜這個地方
[00:08:23.000 --> 00:08:26.000]  所以就是這個七個教會這個地方
[00:08:26.000 --> 00:08:30.000]  所以這個就是我們第十八章結尾
[00:08:30.000 --> 00:08:32.000]  就是在這裏結尾了
[00:08:32.000 --> 00:08:35.000]  十九章又記載在阿波羅
[00:08:35.000 --> 00:08:37.000]  在哥倫多的時候
[00:08:37.000 --> 00:08:40.000]  所以他從爾弗所就去了哥倫多
[00:08:40.000 --> 00:08:42.000]  就是阿蓋亞省這裏
[00:08:42.000 --> 00:08:44.000]  好 我們看十九章第一節
[00:08:44.000 --> 00:08:45.000]  我們繼續讀完它
[00:08:45.000 --> 00:08:46.000]  請讀
[00:08:46.000 --> 00:08:49.000]  阿波羅在哥倫多的時候
[00:08:49.000 --> 00:08:53.000]  門徒經過上邊一帶地方
[00:08:53.000 --> 00:08:55.000]  就來到爾弗所
[00:08:55.000 --> 00:08:59.000]  在那裏遇見門徒
[00:08:59.000 --> 00:09:01.000]  所以我們看到這個平行記載就是這樣
[00:09:01.000 --> 00:09:04.000]  當阿波羅去哥倫多的時候
[00:09:04.000 --> 00:09:06.000]  保羅就去爾弗所了
[00:09:06.000 --> 00:09:07.000]  所以時間不同了
[00:09:07.000 --> 00:09:09.000]  所以我們看回這個
[00:09:09.000 --> 00:09:11.000]  就是當時
[00:09:11.000 --> 00:09:16.000]  保羅圓了伐里加 加拉泰
[00:09:16.000 --> 00:09:19.000]  他就下去爾弗所這個地方
[00:09:19.000 --> 00:09:23.000]  然後當時阿波羅就去了哥倫多
[00:09:23.000 --> 00:09:25.000]  所以他們兩個是沒有碰面的
[00:09:25.000 --> 00:09:27.000]  不過當時保羅就在爾弗所
[00:09:27.000 --> 00:09:31.000]  爾弗所就成爲了保羅第三次宣教旅程
[00:09:31.000 --> 00:09:33.000]  一個最重要的地方
[00:09:33.000 --> 00:09:35.000]  我們下一次再講的時候
[00:09:35.000 --> 00:09:37.000]  講保羅第三次宣教行程
[00:09:37.000 --> 00:09:40.000]  就全部差不多集中在爾弗所這個地方
[00:09:40.000 --> 00:09:42.000]  所以爾弗所是很重要的地方
[00:09:42.000 --> 00:09:44.000]  所以爾弗所停留了
[00:09:44.000 --> 00:09:46.000]  比哥倫多停留的日子還要長
[00:09:46.000 --> 00:09:48.000]  差不多有三年
[00:09:48.000 --> 00:09:50.000]  因爲那裏是更加具挑戰性的
[00:09:50.000 --> 00:09:52.000]  所以我們看回經文
[00:09:52.000 --> 00:09:55.000]  繼續看回保羅去到爾弗所的時候
[00:09:55.000 --> 00:09:56.000]  有什麼事情發生
[00:09:56.000 --> 00:09:57.000]  剛纔我們看到
[00:09:57.000 --> 00:09:59.000]  阿波羅在哥倫多的時候
[00:09:59.000 --> 00:10:01.000]  保羅就經過上面一帶的地方
[00:10:01.000 --> 00:10:02.000]  就下去爾弗所
[00:10:02.000 --> 00:10:05.000]  在那裏遇見幾個門徒
[00:10:05.000 --> 00:10:08.000]  我們繼續讀下第二第三子
[00:10:08.000 --> 00:10:09.000]  請讀
[00:10:09.000 --> 00:10:10.000]  問他們說
[00:10:10.000 --> 00:10:14.000]  你們信的時候受了聖靈沒有
[00:10:14.000 --> 00:10:16.000]  他們回答說沒有
[00:10:16.000 --> 00:10:20.000]  也未曾聽見有聖靈刺下來
[00:10:20.000 --> 00:10:21.000]  保羅說
[00:10:21.000 --> 00:10:24.000]  這樣你們受的是什麼洗呢
[00:10:24.000 --> 00:10:28.000]  他們說是約翰的洗
[00:10:28.000 --> 00:10:31.000]  所以這個剛纔和阿波羅的情況很相似
[00:10:31.000 --> 00:10:33.000]  他受的是約翰的洗
[00:10:33.000 --> 00:10:34.000]  第四節請讀
[00:10:34.000 --> 00:10:38.000]  保羅說約翰所行的是悔改的洗
[00:10:38.000 --> 00:10:43.000]  高數百姓當信哪在他以後要來的
[00:10:43.000 --> 00:10:45.000]  就是耶穌
[00:10:45.000 --> 00:10:47.000]  他們聽見者說
[00:10:47.000 --> 00:10:50.000]  就奉主耶穌的名受洗了
[00:10:50.000 --> 00:10:54.000]  保羅按守在他們頭上
[00:10:54.000 --> 00:10:57.000]  聖靈便降在他們身上
[00:10:57.000 --> 00:11:01.000]  他們就說謊言又說預言
[00:11:01.000 --> 00:11:04.000]  一共約有十二個人
[00:11:04.000 --> 00:11:07.000]  所以當保羅去到爾弗所的時候
[00:11:07.000 --> 00:11:08.000]  遇見一班門徒
[00:11:08.000 --> 00:11:13.000]  這班是施洗約翰的門徒
[00:11:13.000 --> 00:11:15.000]  總共有多少人
[00:11:15.000 --> 00:11:16.000]  十二個
[00:11:16.000 --> 00:11:19.000]  所以當保羅向他們解釋
[00:11:19.000 --> 00:11:21.000]  什麼是信耶穌
[00:11:21.000 --> 00:11:25.000]  什麼是真正的重生得救
[00:11:25.000 --> 00:11:28.000]  後來他們明白就是奉主耶穌的名受洗
[00:11:28.000 --> 00:11:30.000]  聖靈降臨在他們身上
[00:11:30.000 --> 00:11:33.000]  顯明他們真是有得救的確據
[00:11:33.000 --> 00:11:35.000]  所以最後兩節我們讀完
[00:11:35.000 --> 00:11:37.000]  還有第八第九節請讀
[00:11:37.000 --> 00:11:40.000]  保羅進會堂放膽講道
[00:11:40.000 --> 00:11:44.000]  一連三個月辯論上帝國的事
[00:11:44.000 --> 00:11:46.000]  勸化衆人
[00:11:46.000 --> 00:11:49.000]  後來有些人心裏剛硬不信
[00:11:49.000 --> 00:11:53.000]  在衆人面前毀謗者道
[00:11:53.000 --> 00:11:55.000]  保羅就離開他們
[00:11:55.000 --> 00:11:58.000]  也叫門徒與他們分離
[00:11:58.000 --> 00:12:03.000]  便在推拉勞的學房天天辯論
[00:12:03.000 --> 00:12:08.000]  推拉勞的學房相信是當時希臘的一個名
[00:12:08.000 --> 00:12:10.000]  很出名的哲士
[00:12:10.000 --> 00:12:12.000]  他有一個學房
[00:12:12.000 --> 00:12:14.000]  學房就好像學堂一樣
[00:12:14.000 --> 00:12:18.000]  很多時候他們在那裏進行一些哲學的辯論
[00:12:18.000 --> 00:12:21.000]  和學習一些他們的道理
[00:12:21.000 --> 00:12:24.000]  所以保羅就去到這些希臘人的地方
[00:12:24.000 --> 00:12:26.000]  和他們開始辯論
[00:12:26.000 --> 00:12:29.000]  但是你發覺當時他們就什麼
[00:12:29.000 --> 00:12:31.000]  他們是心硬
[00:12:31.000 --> 00:12:34.000]  他們沒有辦法去接受保羅的道理
[00:12:34.000 --> 00:12:36.000]  所以剛纔我們說過
[00:12:36.000 --> 00:12:38.000]  這兩個是一個平衡記載
[00:12:38.000 --> 00:12:40.000]  爲了要講這堂的信息
[00:12:40.000 --> 00:12:45.000]  我就將這兩個平衡記載用歸納方式歸納出來
[00:12:45.000 --> 00:12:47.000]  因爲總共有幾班人
[00:12:47.000 --> 00:12:50.000]  你發覺剛纔說的有好幾班人
[00:12:50.000 --> 00:12:53.000]  究竟這幾班人之間有什麼關係呢
[00:12:53.000 --> 00:12:56.000]  今天我就從這個角度和大家一起思想
[00:12:56.000 --> 00:13:00.000]  原來這幾班人他們的屬靈光景是不同的
[00:13:00.000 --> 00:13:04.000]  他們屬靈的程度和他們的情況
[00:13:04.000 --> 00:13:07.000]  屬靈的光景是不同的
[00:13:07.000 --> 00:13:09.000]  所以今天我們說我們要長進
[00:13:09.000 --> 00:13:12.000]  即是說從一些比較低的光景
[00:13:12.000 --> 00:13:15.000]  一路進去一些比較清楚信主
[00:13:15.000 --> 00:13:18.000]  清楚得救這些光景
[00:13:18.000 --> 00:13:20.000]  然後我們長進
[00:13:20.000 --> 00:13:23.000]  然後又去使人長進
[00:13:23.000 --> 00:13:27.000]  所以我將很多不同的人物綜合來
[00:13:27.000 --> 00:13:30.000]  和今天跟大家分享這篇信息
[00:13:30.000 --> 00:13:32.000]  長進又助人長進
[00:13:32.000 --> 00:13:35.000]  所以第一我們看見我們要什麼
[00:13:35.000 --> 00:13:37.000]  我們要長進
[00:13:37.000 --> 00:13:40.000]  我們看見這個就是
[00:13:40.000 --> 00:13:42.000]  在這些不同的人當中
[00:13:42.000 --> 00:13:44.000]  看見他們的情況的不同
[00:13:44.000 --> 00:13:47.000]  究竟你是屬於哪一類情況呢
[00:13:47.000 --> 00:13:49.000]  在網上去收看的
[00:13:49.000 --> 00:13:53.000]  無論是一些我們自己的教友
[00:13:53.000 --> 00:13:56.000]  或者你是慕道友或者美信主的朋友
[00:13:56.000 --> 00:13:58.000]  究竟你是哪一種情況呢
[00:13:58.000 --> 00:14:00.000]  你對於基督教和耶穌的關係
[00:14:00.000 --> 00:14:02.000]  你屬於哪一個程度呢
[00:14:02.000 --> 00:14:05.000]  今天我們看一看這幾個進階
[00:14:05.000 --> 00:14:07.000]  這幾個不同的情況
[00:14:07.000 --> 00:14:11.000]  希望我們都能夠一樣一起長進
[00:14:11.000 --> 00:14:14.000]  這個就是我們最大的希望
[00:14:14.000 --> 00:14:16.000]  第一類的人我們看見
[00:14:16.000 --> 00:14:18.000]  這類的人就是什麼
[00:14:18.000 --> 00:14:21.000]  不信主又未得救
[00:14:21.000 --> 00:14:24.000]  當然不信主就沒有辦法得救了
[00:14:24.000 --> 00:14:27.000]  所以他們不信主又未得救
[00:14:27.000 --> 00:14:30.000]  這類就好像我剛剛讀的那類的人
[00:14:30.000 --> 00:14:32.000]  十九章第九節
[00:14:32.000 --> 00:14:34.000]  我們再讀一次
[00:14:34.000 --> 00:14:39.000]  後來有些人心裏肛硬不順
[00:14:39.000 --> 00:14:42.000]  在衆人面前毀謗者道
[00:14:42.000 --> 00:14:44.000]  保羅就離開他們
[00:14:44.000 --> 00:14:47.000]  有一些門徒與他們分離
[00:14:47.000 --> 00:14:51.000]  所以保羅就離開他們了
[00:14:51.000 --> 00:14:56.000]  這些人就是不信主又未得救
[00:14:56.000 --> 00:14:58.000]  所以他們心裏肛硬
[00:14:58.000 --> 00:15:01.000]  不願意接受保羅的道
[00:15:01.000 --> 00:15:03.000]  甚至毀謗者道
[00:15:03.000 --> 00:15:06.000]  肛硬不信的人
[00:15:06.000 --> 00:15:09.000]  你是不是屬於這類呢
[00:15:09.000 --> 00:15:11.000]  希望不是吧
[00:15:11.000 --> 00:15:14.000]  應該不是吧
[00:15:14.000 --> 00:15:16.000]  不過萬一你是
[00:15:16.000 --> 00:15:17.000]  求神幫助你
[00:15:17.000 --> 00:15:19.000]  如果你還未信主
[00:15:19.000 --> 00:15:21.000]  還未得救
[00:15:21.000 --> 00:15:23.000]  這是最大的遺憾
[00:15:23.000 --> 00:15:25.000]  希望不要這樣
[00:15:25.000 --> 00:15:27.000]  令保羅都放棄
[00:15:27.000 --> 00:15:29.000]  如果有一天神都放棄
[00:15:29.000 --> 00:15:31.000]  那就更加可惜了
[00:15:31.000 --> 00:15:33.000]  有一次在城鎮裏
[00:15:33.000 --> 00:15:35.000]  有人想用科學的方法
[00:15:35.000 --> 00:15:39.000]  來宣傳慕神的思想
[00:15:39.000 --> 00:15:41.000]  這個時候哪裏有神呢
[00:15:41.000 --> 00:15:43.000]  信什麼教呢
[00:15:43.000 --> 00:15:46.000]  所以他在廣場裏捉起一個高臺
[00:15:46.000 --> 00:15:49.000]  請了三個博士
[00:15:49.000 --> 00:15:52.000]  有三個博士來宣傳
[00:15:52.000 --> 00:15:55.000]  第一個是天文學的博士
[00:15:55.000 --> 00:16:02.000]  第二個是醫學的博士
[00:16:02.000 --> 00:16:05.000]  第三個是文學的博士
[00:16:05.000 --> 00:16:08.000]  先由天文學博士上臺說
[00:16:08.000 --> 00:16:10.000]  哪裏有神呢
[00:16:10.000 --> 00:16:11.000]  大聲地說
[00:16:11.000 --> 00:16:16.000]  我向望遠鏡觀察天文這個宇宙
[00:16:16.000 --> 00:16:17.000]  這個天制
[00:16:17.000 --> 00:16:19.000]  有二十多年之久
[00:16:19.000 --> 00:16:21.000]  研究很多很多東西
[00:16:21.000 --> 00:16:24.000]  得到天文學的博士
[00:16:24.000 --> 00:16:27.000]  他說我從來沒有在望遠鏡那裏
[00:16:27.000 --> 00:16:29.000]  望見有神
[00:16:29.000 --> 00:16:31.000]  這個世界根本這個宇宙
[00:16:31.000 --> 00:16:33.000]  根本就沒有神存在
[00:16:33.000 --> 00:16:35.000]  下面的掌聲
[00:16:35.000 --> 00:16:38.000]  大家是稱讚不絕
[00:16:38.000 --> 00:16:39.000]  接着他上臺
[00:16:39.000 --> 00:16:41.000]  是醫學博士
[00:16:41.000 --> 00:16:42.000]  醫學博士說
[00:16:42.000 --> 00:16:44.000]  我可以告訴大家
[00:16:44.000 --> 00:16:47.000]  這個世界根本人是沒有靈魂存在的
[00:16:47.000 --> 00:16:49.000]  我做了醫生這麼多年
[00:16:49.000 --> 00:16:51.000]  做解剖學的醫生
[00:16:51.000 --> 00:16:53.000]  解剖了各樣人體不同的部分
[00:16:53.000 --> 00:16:55.000]  由頭到腳都解剖過了
[00:16:55.000 --> 00:16:57.000]  他在外面也解剖過
[00:16:57.000 --> 00:16:59.000]  內臟也解剖過
[00:16:59.000 --> 00:17:01.000]  我從來沒有發覺
[00:17:01.000 --> 00:17:03.000]  在他的心臟裏面
[00:17:03.000 --> 00:17:04.000]  在他的頭腦裏面
[00:17:04.000 --> 00:17:06.000]  在他的血液裏面
[00:17:06.000 --> 00:17:09.000]  見到有靈魂的存在
[00:17:09.000 --> 00:17:10.000]  所以這個世界
[00:17:10.000 --> 00:17:12.000]  人根本就沒有靈魂
[00:17:12.000 --> 00:17:13.000]  死了
[00:17:13.000 --> 00:17:15.000]  這個區學就完了
[00:17:15.000 --> 00:17:16.000]  接着
[00:17:16.000 --> 00:17:18.000]  下面的人又是掌聲如雷
[00:17:18.000 --> 00:17:20.000]  接着到第三個上去
[00:17:20.000 --> 00:17:23.000]  第三個上去是一個女人
[00:17:23.000 --> 00:17:25.000]  一個文學的博士
[00:17:25.000 --> 00:17:27.000]  她大聲地說
[00:17:27.000 --> 00:17:30.000]  人死如燈滅
[00:17:30.000 --> 00:17:32.000]  死了就死了
[00:17:32.000 --> 00:17:35.000]  一死就一了百了
[00:17:35.000 --> 00:17:36.000]  再沒有天堂
[00:17:36.000 --> 00:17:37.000]  再沒有地獄
[00:17:37.000 --> 00:17:39.000]  又沒有什麼可以審判
[00:17:39.000 --> 00:17:43.000]  因爲我讀過中外所有的古書
[00:17:43.000 --> 00:17:45.000]  所有歷欄羣書
[00:17:45.000 --> 00:17:47.000]  從來沒有記載過
[00:17:47.000 --> 00:17:49.000]  有天堂地獄
[00:17:49.000 --> 00:17:51.000]  這些東西
[00:17:51.000 --> 00:17:53.000]  結果三個人說完之後
[00:17:53.000 --> 00:17:55.000]  大家就很開心
[00:17:55.000 --> 00:17:58.000]  這個主持人就得意洋洋
[00:17:58.000 --> 00:17:59.000]  他就問
[00:17:59.000 --> 00:18:03.000]  臺下有誰願意上來分享幾句
[00:18:03.000 --> 00:18:04.000]  或者有任何問題
[00:18:04.000 --> 00:18:06.000]  甚至挑戰
[00:18:06.000 --> 00:18:09.000]  結果隔了一段時間都沒有人上去
[00:18:09.000 --> 00:18:10.000]  後來有一個老太太
[00:18:10.000 --> 00:18:12.000]  一個在鄉下的老太太
[00:18:12.000 --> 00:18:14.000]  沒有學問的人
[00:18:14.000 --> 00:18:19.000]  不過她就慢慢地走上臺上
[00:18:19.000 --> 00:18:21.000]  對着麥克風說
[00:18:21.000 --> 00:18:23.000]  老太太說
[00:18:23.000 --> 00:18:24.000]  她說
