
[00:00:00.000 --> 00:00:04.240]  大家一起來,我們先禱告
[00:18:13.640 --> 00:18:26.640]  約會代表的是什麼,是神的聖潔,任何不潔的不得觸摸
[00:18:26.640 --> 00:18:36.640]  烏煞他認為他要去真正讓這個約會不要被弄髒了,沒有想到他自己本身的手是不潔的
[00:18:56.640 --> 00:19:07.640]  有一位神學家對這一段RC Sproul他這樣講,他說呢,烏煞他認為泥巴會褻瀆約會
[00:19:07.640 --> 00:19:14.640]  但是泥巴只不過是符合上帝心意的塵土和水,泥巴並非邪惡
[00:19:14.640 --> 00:19:26.640]  反而來說上帝的律法並非要保護約會免受塵土的污染,而是使其免受人手的污穢的觸碰
[00:19:26.640 --> 00:19:32.640]  烏煞自以為他的手比塵土更潔淨,但上帝說不
[00:19:32.640 --> 00:19:45.640]  烏煞就在那一剎那他認為他自己可以去讓神的約會免於污穢
[00:19:45.640 --> 00:19:54.640]  他也許他認為他自己是出於好的意圖
[00:19:54.640 --> 00:20:09.640]  所以上帝的意圖使他在神的面前失敗,就像我們很多時候也是這樣
[00:20:09.640 --> 00:20:27.640]  有的時候我們踩到了腳指頭,或者有時候我們關門的時候不小心打到自己的手了
[00:20:27.640 --> 00:20:41.640]  其實烏煞因為他自己的出身,他應該是很老練知道他不能用手去觸摸約會的
[00:20:41.640 --> 00:20:57.640]  也就是說就像我們今天我們必須老練要知道說我們不能夠讓一個對人沒有幫助的話語出自我們的口
[00:20:57.640 --> 00:21:15.640]  所以我們要老練到一個地步,我們知道說我們真是要榮耀神,而且是出於本能的要榮耀神
[00:21:15.640 --> 00:21:33.640]  但烏煞他在這個經文裡面他只是一個小人物,其實這個中間受責備的呢其實也是責備大衛
[00:21:33.640 --> 00:21:53.640]  大衛是王,他做最後決策,那他要把這個約會送進耶路撒冷固然是良好的意圖,怎麼做這件事情他沒有做對
[00:21:53.640 --> 00:22:05.640]  他當這件事情他做了他並沒有求問神說我應該怎麼去做這件事
[00:22:05.640 --> 00:22:31.640]  所以如果他真正求問神在經文,過去的經文裡面有講到說必須用抬的,而且是要割狹的子孫來抬
[00:22:31.640 --> 00:22:37.640]  那麼這一張圖片裡面就看到要抬約會呢必須抬在肩膀上
[00:22:37.640 --> 00:22:51.640]  那麼這個大衛他怎麼樣給他的這個指示呢,他要他們把這個約會放在車上去送過去
[00:22:51.640 --> 00:23:11.640]  其實這也是斐利士人他們的做法,那大衛他應該不是要跟隨斐利士人而是要跟隨神的指示
[00:23:11.640 --> 00:23:29.640]  所以這個結果是造成烏沙的擊殺,那大衛他這個時候怎麼樣,他立刻的反應是怎麼樣呢,他是發怒,他是懼怕
[00:23:29.640 --> 00:23:44.640]  他對烏沙的生氣是他去摸了約會,然後把這個事情鬧成這麼大的一件事
[00:23:44.640 --> 00:23:58.640]  他還生氣的是說,本來這是一件非常好的,要到耶路撒冷慶典的事情,結果變成這樣一個糟糕的事情
[00:23:58.640 --> 00:24:22.640]  那麼這個大衛很可能第一次他覺得自己在神的面前,所以在他自己的手中他覺得他自己也許做了一些事情是不對的
[00:24:22.640 --> 00:24:41.640]  大衛在這個時候很可能心裡面自得自滿,認為他在神的面前呢,已經被神認定他可以做很多按照自己的意思
[00:24:41.640 --> 00:24:52.640]  他第一次可以說他沒有去遵從神的聖潔
[00:24:52.640 --> 00:25:09.640]  所以第九節裡面我們可以幾乎看到他這種真實的這種懼怕,他說這個約會怎麼可以運到我這裡來呢
[00:25:09.640 --> 00:25:23.640]  他這個時候很可能不知道該怎麼辦,甚至說我到底要怎麼樣去完成我這個原來良好的意圖呢
[00:25:23.640 --> 00:25:43.640]  所以他就決定把這個約會留在這個地方,留給誰呢,留給這個惡別以東的家裡面,大衛這個時候他是遭遇到挫折,但是他並沒有放棄
[00:25:43.640 --> 00:25:56.640]  那後來他聽到說神祝福這個惡別以東家裡面,因為約會與他們同在
[00:25:56.640 --> 00:26:13.640]  所以這個時候他說那我可以在這個時候讓約會再帶回到耶路撒冷,我們在十一到十九節
[00:26:13.640 --> 00:26:41.640]  (朗讀)
[00:26:41.640 --> 00:26:51.640]  (朗讀)
[00:26:51.640 --> 00:27:16.640]  (朗讀)
[00:27:16.640 --> 00:27:27.640]  (朗讀)
[00:27:27.640 --> 00:27:52.640]  (朗讀)
[00:27:52.640 --> 00:28:12.640]  (朗讀)
[00:28:12.640 --> 00:28:37.640]  (朗讀)
[00:28:37.640 --> 00:28:52.640]  (朗讀)
[00:28:52.640 --> 00:29:07.640]  (朗讀)
[00:29:07.640 --> 00:29:22.640]  (朗讀)
[00:29:22.640 --> 00:29:37.640]  (朗讀)
[00:29:37.640 --> 00:30:02.640]  (朗讀)
[00:30:02.640 --> 00:30:08.640]  (朗讀)
[00:30:08.640 --> 00:30:19.640]  (朗讀)
[00:30:19.640 --> 00:30:28.640]  (朗讀)
[00:30:28.640 --> 00:30:38.640]  (朗讀)
[00:30:38.640 --> 00:30:43.640]  (朗讀)
[00:30:43.640 --> 00:30:48.640]  (朗讀)
[00:30:48.640 --> 00:30:58.640]  (朗讀)
[00:30:58.640 --> 00:31:08.640]  (朗讀)
[00:31:08.640 --> 00:31:18.640]  (朗讀)
[00:31:18.640 --> 00:31:28.640]  (朗讀)
[00:31:28.640 --> 00:31:38.640]  (朗讀)
[00:31:38.640 --> 00:31:48.640]  (朗讀)
[00:31:48.640 --> 00:31:58.640]  (朗讀)
[00:31:58.640 --> 00:32:08.640]  (朗讀)
[00:32:08.640 --> 00:32:18.640]  (朗讀)
[00:32:18.640 --> 00:32:28.640]  (朗讀)
[00:32:28.640 --> 00:32:38.640]  (朗讀)
[00:32:38.640 --> 00:32:46.640]  (朗讀)
[00:32:46.640 --> 00:33:01.640]  (朗讀)
[00:33:01.640 --> 00:33:09.640]  (朗讀)
[00:33:09.640 --> 00:33:19.640]  (朗讀)
[00:33:19.640 --> 00:33:29.640]  (朗讀)
[00:33:29.640 --> 00:33:39.640]  (朗讀)
[00:33:39.640 --> 00:34:00.640]  (朗讀)
[00:34:00.640 --> 00:34:10.640]  (朗讀)
[00:34:10.640 --> 00:34:20.640]  (朗讀)
[00:34:20.640 --> 00:34:30.640]  (朗讀)
[00:34:30.640 --> 00:34:40.640]  (朗讀)
[00:34:40.640 --> 00:34:50.640]  (朗讀)
[00:34:50.640 --> 00:35:00.640]  (朗讀)
[00:35:00.640 --> 00:35:10.640]  (朗讀)
[00:35:10.640 --> 00:35:20.640]  (朗讀)
[00:35:20.640 --> 00:35:30.640]  (朗讀)
[00:35:30.640 --> 00:35:40.640]  (朗讀)
[00:35:40.640 --> 00:35:50.640]  (朗讀)
[00:35:50.640 --> 00:36:00.640]  (朗讀)
[00:36:00.640 --> 00:36:10.640]  (朗讀)
[00:36:10.640 --> 00:36:20.640]  (朗讀)
[00:36:20.640 --> 00:36:30.640]  (朗讀)
[00:36:30.640 --> 00:36:40.640]  (朗讀)
[00:36:40.640 --> 00:36:50.640]  (朗讀)
[00:36:50.640 --> 00:37:00.640]  (朗讀)
[00:37:00.640 --> 00:37:10.640]  (朗讀)
[00:37:10.640 --> 00:37:30.640]  (朗讀)
[00:37:30.640 --> 00:37:40.640]  (朗讀)
[00:37:40.640 --> 00:37:50.640]  (朗讀)
[00:37:50.640 --> 00:38:00.640]  (朗讀)
[00:38:00.640 --> 00:38:10.640]  (朗讀)
[00:38:10.640 --> 00:38:20.640]  (朗讀)
[00:38:20.640 --> 00:38:30.640]  (朗讀)
[00:38:30.640 --> 00:38:40.640]  (朗讀)
[00:38:40.640 --> 00:38:50.640]  (朗讀)
[00:38:50.640 --> 00:39:00.640]  (朗讀)
[00:39:00.640 --> 00:39:10.640]  (朗讀)
[00:39:10.640 --> 00:39:20.640]  (朗讀)
[00:39:20.640 --> 00:39:30.640]  (朗讀)
[00:39:30.640 --> 00:39:40.640]  (朗讀)
[00:39:40.640 --> 00:39:50.640]  (朗讀)
[00:39:50.640 --> 00:40:00.640]  (朗讀)
[00:40:00.640 --> 00:40:10.640]  (朗讀)
[00:40:10.640 --> 00:40:20.640]  (朗讀)
[00:40:20.640 --> 00:40:30.640]  (朗讀)
[00:40:30.640 --> 00:40:40.640]  (朗讀)
[00:40:40.640 --> 00:40:50.640]  (朗讀)
[00:40:50.640 --> 00:41:00.640]  (朗讀)
[00:41:00.640 --> 00:41:10.640]  (朗讀)
[00:41:10.640 --> 00:41:20.640]  (朗讀)
[00:41:20.640 --> 00:41:30.640]  (朗讀)
[00:41:30.640 --> 00:41:40.640]  (朗讀)
[00:41:40.640 --> 00:41:50.640]  (朗讀)
[00:41:50.640 --> 00:42:00.640]  (朗讀)
[00:42:00.640 --> 00:42:10.640]  (朗讀)
[00:42:10.640 --> 00:42:20.640]  (朗讀)
[00:42:20.640 --> 00:42:30.640]  (朗讀)
[00:42:30.640 --> 00:42:40.640]  (朗讀)
[00:42:40.640 --> 00:42:50.640]  (朗讀)
[00:42:50.640 --> 00:43:00.640]  (朗讀)
[00:43:00.640 --> 00:43:10.640]  (朗讀)
[00:43:10.640 --> 00:43:20.640]  (朗讀)
[00:43:20.640 --> 00:43:30.640]  (朗讀)
[00:43:30.640 --> 00:43:40.640]  (朗讀)
[00:43:40.640 --> 00:43:50.640]  (朗讀)
[00:43:50.640 --> 00:44:00.640]  (朗讀)
[00:44:00.640 --> 00:44:10.640]  (朗讀)
[00:44:10.640 --> 00:44:20.640]  (朗讀)
[00:44:20.640 --> 00:44:30.640]  (朗讀)
[00:44:30.640 --> 00:44:40.640]  (朗讀)
[00:44:40.640 --> 00:44:50.640]  (朗讀)
[00:44:50.640 --> 00:45:00.640]  (朗讀)
[00:45:00.640 --> 00:45:10.640]  (朗讀)
[00:45:10.640 --> 00:45:20.640]  (朗讀)
[00:45:20.640 --> 00:45:30.640]  (朗讀)
[00:45:30.640 --> 00:45:40.640]  (朗讀)
[00:45:40.640 --> 00:45:50.640]  (朗讀)
[00:45:50.640 --> 00:46:00.640]  (朗讀)
[00:46:00.640 --> 00:46:10.640]  (朗讀)
[00:46:10.640 --> 00:46:20.640]  (朗讀)
[00:46:20.640 --> 00:46:30.640]  (朗讀)
[00:46:30.640 --> 00:46:40.640]  (朗讀)
[00:46:40.640 --> 00:46:50.640]  (朗讀)
[00:46:50.640 --> 00:47:00.640]  (朗讀)
[00:47:00.640 --> 00:47:10.640]  (朗讀)
[00:47:10.640 --> 00:47:20.640]  (朗讀)
[00:47:20.640 --> 00:47:40.640]  (朗讀)
[00:47:40.640 --> 00:47:50.640]  (朗讀)
[00:47:50.640 --> 00:48:00.640]  (朗讀)
