
[00:00:00.000 --> 00:00:01.600]  底子媒早晨
[00:02:28.120 --> 00:02:32.120]  看見何謂「清潔的心」
[00:02:32.120 --> 00:02:35.420]  我們應該會躲到「潔淨」那裡,是不是?
[00:02:35.420 --> 00:02:37.420]  怎樣去「潔淨」我們的心
[00:02:37.420 --> 00:02:40.120]  在「敬拜」裡面「舊約」有很多「潔淨」的條例
[00:02:40.120 --> 00:02:41.520]  大家記不記得?
[00:02:41.520 --> 00:02:44.120]  「舊約」裡面有很多「潔淨」的指示
[00:02:44.120 --> 00:02:47.620]  例如「獻牛」要怎樣「切」、怎樣「獻」
[00:02:47.620 --> 00:02:49.820]  「獻羊」要怎樣「獻」,是不是?
[00:02:49.820 --> 00:02:51.020]  記不記得?
[00:02:51.020 --> 00:02:53.620]  例如怎樣「灑血」、灑多少次
[00:02:53.620 --> 00:02:54.620]  很講究的
[00:02:54.620 --> 00:02:55.620]  還有些什麼?
[00:02:55.620 --> 00:02:58.820]  不是用「聞火」、不是用「冇火」
[00:02:58.820 --> 00:03:00.520]  不是用「煩火」,用什麼?
[00:03:00.520 --> 00:03:01.720]  用「聖火」的
[00:03:01.720 --> 00:03:03.720]  所以「清心」很簡單地看
[00:03:03.720 --> 00:03:07.320]  就是專心跟隨神的「敬拜」指示
[00:03:07.320 --> 00:03:08.520]  同不同意?
[00:03:08.520 --> 00:03:11.020]  因為你專心、你「心清」
[00:03:11.020 --> 00:03:15.420]  以致你的「手」能做出合神心意的「敬拜」行為
[00:03:15.420 --> 00:03:16.320]  同不同意?
[00:03:16.320 --> 00:03:19.620]  所以呢,不是因為你真的「潔淨」
[00:03:19.620 --> 00:03:20.720]  所以你有「福」
[00:03:20.720 --> 00:03:23.620]  而是因為你專心聽神話
[00:03:23.620 --> 00:03:27.320]  所以你就被提升「蒙神祝福」,行不行?
[00:03:27.320 --> 00:03:28.820]  在這個眼界裡面看
[00:03:28.820 --> 00:03:31.220]  我們每一個人「手潔心清」的話
[00:03:31.220 --> 00:03:33.220]  都是「蒙神祝福」
[00:03:33.220 --> 00:03:37.120]  並且「誠見與神面對面」
[00:03:37.120 --> 00:03:38.220]  Amen?
[00:03:38.220 --> 00:03:39.520]  相反,好嗎?
[00:03:39.520 --> 00:03:43.320]  相反,與神面對面的「對立面」是什麼?
[00:03:43.320 --> 00:03:44.420]  就是「審判」
[00:03:44.420 --> 00:03:46.320]  因為同一個「暫」字
[00:03:46.320 --> 00:03:48.520]  這個「暫」字在原文裡面
[00:03:48.520 --> 00:03:50.120]  也在詩篇出現過
[00:03:50.120 --> 00:03:53.820]  就是出現在一篇第五節那裡
[00:03:53.820 --> 00:03:54.720]  那裡怎麼說呢?
[00:03:54.720 --> 00:03:57.920]  他說「尋求虛妄的人」簡稱「惡人」
[00:03:57.920 --> 00:04:03.120]  他就說「因此當審判的時候,惡人必暫立不住」
[00:04:03.120 --> 00:04:03.920]  行不行?
[00:04:03.920 --> 00:04:08.420]  所以呢,在神的聖所裡面「暫立不住」
[00:04:08.420 --> 00:04:11.120]  以及在審判中「暫立不住」
[00:04:11.120 --> 00:04:14.120]  這個「對立面」成為我們一種的「反思」
[00:04:14.120 --> 00:04:14.820]  同不同意?
[00:04:14.820 --> 00:04:15.420]  OK?
[00:04:15.420 --> 00:04:18.720]  也讓詩人,就是寫詩歌的那個人
[00:04:18.720 --> 00:04:20.320]  有一個「反思」
[00:04:20.320 --> 00:04:22.120]  「反思」他先祖阿閣
[00:04:22.120 --> 00:04:24.920]  在經歷很多虛妄的人生當中
[00:04:24.920 --> 00:04:26.920]  你記不記得阿閣很狡猾的
[00:04:26.920 --> 00:04:28.520]  都不是好人來的
[00:04:28.520 --> 00:04:32.120]  很多瀰漫之後終於懂得謙卑苦伏
[00:04:32.120 --> 00:04:34.420]  專注歸向神
[00:04:34.420 --> 00:04:37.020]  以至可以與神面對面
[00:04:37.020 --> 00:04:38.720]  所以他就被提升
[00:04:38.720 --> 00:04:39.720]  被拯救
[00:04:39.720 --> 00:04:42.320]  在墮落的深淵裡面被提升
[00:04:42.320 --> 00:04:44.620]  這個進路從他的先祖阿閣
[00:04:44.620 --> 00:04:45.720]  從詩篇裡面
[00:04:45.720 --> 00:04:49.020]  引至當時看詩篇的讀者
[00:04:49.020 --> 00:04:52.020]  你知道詩篇是被老之後成書的
[00:04:52.020 --> 00:04:52.720]  OK?
[00:04:52.720 --> 00:04:54.620]  那時候已經沒有了聖殿了
[00:04:54.620 --> 00:04:56.120]  他們看回詩篇的時候
[00:04:56.120 --> 00:04:57.520]  一個極大的盼望
[00:04:57.520 --> 00:04:59.920]  因為他們在一個極大的負面當中
[00:04:59.920 --> 00:05:01.420]  因為沒有了聖殿了
[00:05:01.420 --> 00:05:03.720]  也沒有了他的耶路撒冷
[00:05:03.720 --> 00:05:04.720]  什麼都沒有了的時候
[00:05:04.720 --> 00:05:06.720]  看回詩篇在會堂裡面
[00:05:06.720 --> 00:05:08.520]  站在會堂裡面
[00:05:08.520 --> 00:05:09.920]  祈禱的時候
[00:05:09.920 --> 00:05:13.520]  他看到我們還有機會和神面對面
[00:05:13.520 --> 00:05:17.420]  所有負面思想一掃而空
[00:05:17.420 --> 00:05:18.420]  盼望我們今天
[00:05:18.420 --> 00:05:20.520]  這個盼望在我們今天
[00:05:20.520 --> 00:05:22.220]  我們所有的弟兄姊妹
[00:05:22.220 --> 00:05:23.320]  我們今天的讀者
[00:05:23.320 --> 00:05:25.420]  都可以在人生的瀰漫當中
[00:05:25.420 --> 00:05:27.520]  很多負面的情緒當中
[00:05:27.520 --> 00:05:30.320]  都可以蒙福與神面對面
[00:05:30.320 --> 00:05:31.120]  好嗎?
[00:05:31.120 --> 00:05:32.520]  我們一起祈禱
[00:05:32.520 --> 00:05:33.520]  天父上對我們感謝祢
[00:05:33.520 --> 00:05:36.920]  感謝祢時常都與我們同在
[00:05:36.920 --> 00:05:37.620]  不單是這樣
[00:05:37.620 --> 00:05:39.520]  祢還提升我們
[00:05:39.520 --> 00:05:43.320]  讓我們每一個人都有這個恩典去蒙福
[00:05:43.320 --> 00:05:44.820]  求神給我們
[00:05:44.820 --> 00:05:47.820]  不要將這些福氣漏走
[00:05:47.820 --> 00:05:49.820]  讓我們有一個清心
[00:05:49.820 --> 00:05:51.120]  清心的福氣
[00:05:51.120 --> 00:05:52.920]  專注在祢那裡的時候
[00:05:52.920 --> 00:05:53.820]  我們就知道
[00:05:53.820 --> 00:05:54.920]  祢與我們同在
[00:05:54.920 --> 00:05:56.220]  我們都是有福的
[00:05:56.220 --> 00:05:57.120]  感謝讚美祢
[00:05:57.120 --> 00:05:58.220]  禱告奉主
[00:05:58.220 --> 00:05:59.420]  耶穌基督命祈求
[00:05:59.420 --> 00:06:00.120]  Amen
[00:06:00.120 --> 00:06:00.620]  OK
[00:06:00.620 --> 00:06:02.220]  我們再讀多一次今天的經文
[00:06:02.220 --> 00:06:02.520]  好嗎?
[00:06:02.520 --> 00:06:03.120]  很短而已
[00:06:03.120 --> 00:06:03.420]  OK
[00:06:03.420 --> 00:06:04.520]  一二三
[00:06:04.520 --> 00:06:06.220]  清心的人有福了
[00:06:06.220 --> 00:06:07.920]  因為他們必得見神
[00:06:07.920 --> 00:06:09.520]  今天之後我們會背的
[00:06:09.520 --> 00:06:10.720]  我們今天的主題是什麼?
[00:06:10.720 --> 00:06:11.420]  我們一起讀
[00:06:11.420 --> 00:06:13.020]  清心出行
[00:06:13.020 --> 00:06:13.720]  OK
[00:06:13.720 --> 00:06:16.220]  清心不是一心不亂
[00:06:16.220 --> 00:06:18.420]  清心我們要做出來的
[00:06:18.420 --> 00:06:19.220]  我們的主題是什麼?
[00:06:19.220 --> 00:06:20.420]  一二三
[00:06:20.420 --> 00:06:21.720]  清心出行
[00:06:21.720 --> 00:06:22.320]  再說一次
[00:06:22.320 --> 00:06:26.520]  清心者就是專注地活出神敬拜的福氣
[00:06:26.520 --> 00:06:27.320]  行不行?
[00:06:27.320 --> 00:06:27.620]  OK
[00:06:27.620 --> 00:06:28.520]  所以很簡單的
[00:06:28.520 --> 00:06:29.820]  我們一定要知道
[00:06:29.820 --> 00:06:30.420]  第一點
[00:06:30.420 --> 00:06:32.020]  剛剛其實都已經說了
[00:06:32.020 --> 00:06:33.220]  清心是要怎麼樣?
[00:06:33.220 --> 00:06:34.320]  一二三
[00:06:34.320 --> 00:06:35.520]  大眼識神
[00:06:35.520 --> 00:06:38.520]  做人要大眼識人
[00:06:38.520 --> 00:06:40.020]  做基督徒要怎麼樣?
[00:06:40.020 --> 00:06:41.320]  大眼識神
[00:06:41.320 --> 00:06:41.720]  是不是?
[00:06:41.720 --> 00:06:43.120]  這是一個很好的定義
[00:06:43.120 --> 00:06:44.120]  我們要記得
[00:06:44.120 --> 00:06:45.220]  我們的心
[00:06:45.220 --> 00:06:47.820]  我們要專注在神的身上
[00:06:47.820 --> 00:06:50.420]  不然就是虛妄的身上
[00:06:50.420 --> 00:06:51.120]  OK
[00:06:51.120 --> 00:06:54.020]  不只是在詩篇的背景告訴我們
[00:06:54.020 --> 00:06:55.820]  要專注在神那裡
[00:06:55.820 --> 00:06:57.120]  其實在《馬太福音》
[00:06:57.120 --> 00:07:00.120]  我們看回第五章至第七章
[00:07:00.120 --> 00:07:01.520]  那個墨落
[00:07:01.520 --> 00:07:03.120]  看到作者的原意
[00:07:03.120 --> 00:07:04.420]  上下文裡面
[00:07:04.420 --> 00:07:06.320]  都看到是要專注在神的
[00:07:06.320 --> 00:07:07.420]  我們一起看看好不好?
[00:07:07.420 --> 00:07:09.420]  在第二十一節
[00:07:09.420 --> 00:07:10.220]  五章二十一節
[00:07:10.220 --> 00:07:11.520]  他說
[00:07:11.520 --> 00:07:12.920]  你有沒有興趣一起讀?
[00:07:12.920 --> 00:07:14.220]  今天有很多經文
[00:07:14.220 --> 00:07:15.220]  不過很快而已
[00:07:15.220 --> 00:07:16.020]  一二三
[00:07:16.020 --> 00:07:19.020]  你們聽見有吩咐古人的話說
[00:07:19.020 --> 00:07:20.520]  不可殺人又說
[00:07:20.520 --> 00:07:22.820]  凡殺人的難免受審判
[00:07:22.820 --> 00:07:24.320]  只是我告訴你們
[00:07:24.320 --> 00:07:26.420]  凡向弟兄動怒的
[00:07:26.420 --> 00:07:28.420]  難免受審判
[00:07:28.420 --> 00:07:29.820]  怎麼動怒的?
[00:07:29.820 --> 00:07:31.020]  是不是用手來動怒?
[00:07:31.020 --> 00:07:31.320]  不是
[00:07:31.320 --> 00:07:32.820]  我們用心來動怒
[00:07:32.820 --> 00:07:34.420]  用心來動怒是沒有清心
[00:07:34.420 --> 00:07:35.420]  不是指向神
[00:07:35.420 --> 00:07:36.520]  不是專注神
[00:07:36.520 --> 00:07:37.720]  不是專注神的話
[00:07:37.720 --> 00:07:40.120]  你就專注你不喜歡的人的時候
[00:07:40.120 --> 00:07:41.120]  你就跌落
[00:07:41.120 --> 00:07:42.320]  見神的對立面
[00:07:42.320 --> 00:07:43.520]  就是審判當中
[00:07:43.520 --> 00:07:44.820]  我們又看看
[00:07:44.820 --> 00:07:46.520]  所以呢
[00:07:46.520 --> 00:07:47.420]  耶穌基督
[00:07:47.420 --> 00:07:48.620]  怎樣跟我們一起讀?
[00:07:48.620 --> 00:07:49.420]  一二三
[00:07:49.420 --> 00:07:50.220]  指示
[00:07:50.220 --> 00:07:51.320]  我告訴你們
[00:07:51.320 --> 00:07:53.320]  要愛你們的仇敵
[00:07:53.320 --> 00:07:55.620]  為那逼迫你們的人禱告
[00:07:55.620 --> 00:07:58.620]  這樣就可以做你們天父的兒子
[00:07:58.620 --> 00:07:59.120]  即是怎樣?
[00:07:59.120 --> 00:08:00.220]  做天父的兒子
[00:08:00.220 --> 00:08:01.320]  可以見到神
[00:08:01.320 --> 00:08:02.520]  與神面對面
[00:08:02.520 --> 00:08:04.420]  怎樣去愛?
[00:08:04.420 --> 00:08:05.120]  用心來愛
[00:08:05.120 --> 00:08:05.820]  同不同意?
[00:08:05.820 --> 00:08:07.020]  用心來愛
[00:08:07.020 --> 00:08:08.420]  又看看下一句
[00:08:08.420 --> 00:08:09.520]  看看他怎麼說
[00:08:09.520 --> 00:08:10.220]  一二三
[00:08:10.220 --> 00:08:12.120]  你們聽見有話說
[00:08:12.120 --> 00:08:13.220]  不可姦淫
[00:08:13.220 --> 00:08:14.620]  指示我告訴你們
[00:08:14.620 --> 00:08:16.920]  凡看見婦女就動淫念的
[00:08:16.920 --> 00:08:20.120]  這人心裡已經與他犯姦淫了
[00:08:20.120 --> 00:08:22.120]  若是你右眼叫你跌倒
[00:08:22.120 --> 00:08:24.120]  就挖出來丟掉
[00:08:24.120 --> 00:08:26.420]  寧可失去白體中的一體
[00:08:26.420 --> 00:08:29.820]  不叫全身丟在地獄裡
[00:08:29.820 --> 00:08:31.120]  怎樣動淫念?
[00:08:31.120 --> 00:08:32.520]  用心來動淫念
[00:08:32.520 --> 00:08:34.820]  以前有一個邪教
[00:08:34.820 --> 00:08:35.820]  很久以前的
[00:08:35.820 --> 00:08:37.320]  他解了經文
[00:08:37.320 --> 00:08:40.520]  我就要切掉犯罪的東西
[00:08:40.520 --> 00:08:41.820]  手又切什麼都切
[00:08:41.820 --> 00:08:43.820]  他就閹割了自己
[00:08:43.820 --> 00:08:44.820]  因為這個舉動
[00:08:44.820 --> 00:08:47.520]  有很多跟隨的人更加信他
[00:08:47.520 --> 00:08:48.720]  其實是解采聖經
[00:08:48.720 --> 00:08:50.020]  是不是?
[00:08:50.020 --> 00:08:52.020]  之後他們一起自殺死了
[00:08:52.020 --> 00:08:52.520]  OK?
[00:08:52.520 --> 00:08:54.020]  解聖經不是這樣解的
[00:08:54.020 --> 00:08:54.520]  OK?
[00:08:54.520 --> 00:08:56.020]  怎樣去
[00:08:56.020 --> 00:08:57.920]  怎樣可以令眼睛不看呢?
[00:08:57.920 --> 00:08:59.220]  是你的心
[00:08:59.220 --> 00:09:02.320]  雅各書,他說你怎樣去控制你的舌頭呢?
[00:09:02.320 --> 00:09:02.820]  是不是?
[00:09:02.820 --> 00:09:04.020]  天天做Sit-Up在舌頭
[00:09:04.020 --> 00:09:04.620]  不是吧?
[00:09:04.620 --> 00:09:05.620]  拿個心,是不是?
[00:09:05.620 --> 00:09:07.820]  我們要一個新的心
[00:09:07.820 --> 00:09:09.420]  我們又看下一個,我們一起讀
[00:09:09.420 --> 00:09:10.420]  1、2、3
[00:09:10.420 --> 00:09:11.820]  你施捨的時候
[00:09:11.820 --> 00:09:15.020]  不要叫左手知道右手所做的
[00:09:15.020 --> 00:09:17.220]  要叫你施捨的事行在暗中
[00:09:17.220 --> 00:09:19.420]  你負在暗中察看
[00:09:19.420 --> 00:09:20.520]  必然報答你
[00:09:20.520 --> 00:09:22.220]  不是玩詠春,是不是?
[00:09:22.220 --> 00:09:24.120]  左手要知道右手,是不是?
[00:09:24.120 --> 00:09:26.120]  暗中察看哪裡,阿神?
[00:09:26.120 --> 00:09:27.320]  心,是不是?
[00:09:27.320 --> 00:09:30.620]  因為你的財寶在哪裡
[00:09:30.620 --> 00:09:31.220]  1、2、3
[00:09:31.220 --> 00:09:33.820]  你的心也在哪裡
[00:09:33.820 --> 00:09:36.120]  你的眼睛就是身上的燈
[00:09:36.120 --> 00:09:38.120]  你的眼睛若燎亮,全身都光明
[00:09:38.120 --> 00:09:39.720]  你的眼睛如果對準神
[00:09:39.720 --> 00:09:41.220]  是因為你的心對準神
[00:09:41.220 --> 00:09:42.820]  以致你的行為
[00:09:42.820 --> 00:09:45.020]  就可以清心出行
[00:09:45.020 --> 00:09:48.220]  對準神,活出合他心意的生命
[00:09:48.220 --> 00:09:49.920]  你就蒙福了
[00:09:49.920 --> 00:09:52.820]  我們在這一個基礎底下
[00:09:52.820 --> 00:09:55.720]  我們就更加明白我們以下這個經文了
[00:09:55.720 --> 00:09:56.720]  我們一起讀
[00:09:56.720 --> 00:09:59.720]  「為什麼看見你眼中」
[00:09:59.720 --> 00:10:01.020]  「弟兄眼中有刺」
[00:10:01.020 --> 00:10:04.420]  「卻不想自己眼中有涼目呢?」
[00:10:04.420 --> 00:10:05.420]  不是剛才的涼目
[00:10:05.420 --> 00:10:07.920]  是一條涼目的涼目,ok?
[00:10:07.920 --> 00:10:09.420]  這個很明...很明...
[00:10:09.420 --> 00:10:11.520]  其實我這個illustration
[00:10:11.520 --> 00:10:13.120]  我一年多一次
[00:10:13.120 --> 00:10:15.820]  你聽過再聽多一次,ok?
[00:10:15.820 --> 00:10:18.020]  開頭看這個經文的時候
[00:10:18.020 --> 00:10:18.820]  大家都明白的
[00:10:18.820 --> 00:10:19.420]  就是說
[00:10:19.420 --> 00:10:22.220]  為什麼你focus在別人這麼小的問題
[00:10:22.220 --> 00:10:24.420]  你不知道自己有很大的問題嗎?
[00:10:24.420 --> 00:10:25.120]  是不是?
[00:10:25.120 --> 00:10:26.420]  就是這個意思,是不是?
[00:10:26.420 --> 00:10:28.920]  那我就在這裡meditate
[00:10:28.920 --> 00:10:29.820]  在這裡想著
[00:10:29.820 --> 00:10:32.220]  那你有個涼目在眼中
[00:10:32.220 --> 00:10:35.120]  那你又怎樣看見別人的刺呢?
[00:10:35.120 --> 00:10:36.720]  是不是?
[00:10:36.720 --> 00:10:41.520]  上網都是看到這類型的illustration的
[00:10:41.520 --> 00:10:42.820]  那我就不服氣了
[00:10:42.820 --> 00:10:44.220]  那我就祈禱
[00:10:44.220 --> 00:10:46.120]  究竟怎樣解釋這段經文
[00:10:46.120 --> 00:10:47.420]  那樣就很幸運了
[00:10:47.420 --> 00:10:49.120]  神就真的啟示了給我
[00:10:49.120 --> 00:10:50.520]  不好意思,我怎麼說
[00:10:50.520 --> 00:10:51.620]  那一晚
[00:10:51.620 --> 00:10:53.020]  我聽見我媽媽大叫
[00:10:53.020 --> 00:10:54.320]  「哎呀!」這樣
[00:10:54.320 --> 00:10:55.320]  接著我說「什麼事啊?」
[00:10:55.320 --> 00:10:57.420]  她說「我的腳慘刺啊!」這樣
[00:10:57.420 --> 00:10:58.120]  那我就說
[00:10:58.120 --> 00:11:00.020]  「啊,那我幫你拔出來吧」
[00:11:00.020 --> 00:11:02.220]  那我就用鉗子走出去拔出來
[00:11:02.220 --> 00:11:03.020]  真的看不到
[00:11:03.020 --> 00:11:04.520]  她說「我真的看不到」
[00:11:04.520 --> 00:11:06.520]  那我也看不到,ok?
[00:11:06.520 --> 00:11:07.520]  看不到啊
[00:11:07.520 --> 00:11:08.520]  那你會怎樣?
[00:11:08.520 --> 00:11:10.620]  走近一點,是不是?
[00:11:10.620 --> 00:11:12.520]  還是看不到
[00:11:12.520 --> 00:11:13.620]  那你會怎樣?
[00:11:13.620 --> 00:11:14.520]  再走近一點
[00:11:14.520 --> 00:11:16.720]  嘩,接著就看到了
[00:11:16.720 --> 00:11:17.320]  ok?
[00:11:17.320 --> 00:11:19.220]  接著我拿著iphone照著
[00:11:19.220 --> 00:11:20.420]  走到很近
[00:11:20.420 --> 00:11:22.820]  終於拔了出來之後
[00:11:22.820 --> 00:11:24.520]  她說「舒服了」這樣
[00:11:24.520 --> 00:11:25.620]  接著我呢
[00:11:25.620 --> 00:11:27.320]  那時候我就明白這個經文了
[00:11:27.320 --> 00:11:28.720]  因為原來我的臉
[00:11:28.720 --> 00:11:32.820]  已經和我媽媽的腳底面對面
[00:11:32.820 --> 00:11:33.720]  你不要笑我
[00:11:33.720 --> 00:11:36.020]  我媽媽的腳很乾淨的,ok?
[00:11:36.020 --> 00:11:37.020]  媽媽也出賣你
[00:11:37.020 --> 00:11:38.320]  沒理由不記得的,ok?
[00:11:38.320 --> 00:11:40.320]  就是原來
[00:11:40.320 --> 00:11:43.020]  focus一件事去到那麼近的時候
[00:11:43.020 --> 00:11:44.420]  原來你什麼都看不到
[00:11:44.420 --> 00:11:46.220]  這個就是你的危機
[00:11:46.220 --> 00:11:47.720]  包括看不到神
[00:11:47.720 --> 00:11:49.220]  同不同意?
[00:11:49.220 --> 00:11:51.220]  這個就是你的良莫,ok?
[00:11:51.220 --> 00:11:54.020]  所以我們focus很重要
[00:11:54.020 --> 00:11:57.020]  你是不是捲入危機當中
[00:11:57.020 --> 00:12:00.220]  視乎你是不是對焦在神那裡
[00:12:00.220 --> 00:12:01.720]  所以我們說回第一點是什麼
[00:12:01.720 --> 00:12:02.820]  一、二、三
[00:12:02.820 --> 00:12:05.920]  我們要大眼識神,ok?
[00:12:05.920 --> 00:12:07.620]  這個就是what
[00:12:07.620 --> 00:12:09.220]  這個defination
[00:12:09.220 --> 00:12:10.920]  我們人生裡面很簡單
[00:12:10.920 --> 00:12:12.520]  要把焦點放在哪裡?
[00:12:12.520 --> 00:12:13.720]  神那裡
[00:12:13.720 --> 00:12:16.020]  弟兄姊妹,道理就是這麼說的
[00:12:16.020 --> 00:12:18.620]  走出來有時候也不能由得我們
[00:12:18.620 --> 00:12:19.420]  同不同意?
[00:12:19.420 --> 00:12:21.920]  有時候世界很現實、很殘忍
[00:12:21.920 --> 00:12:23.820]  有時候我們明明知道
[00:12:23.820 --> 00:12:25.420]  明明記得聖經的金句
[00:12:25.420 --> 00:12:26.620]  又懂得解釋的時候
[00:12:26.620 --> 00:12:29.020]  都會跌落虛妄的對立面
[00:12:29.020 --> 00:12:30.420]  信得不起落
[00:12:30.420 --> 00:12:31.520]  有沒有試過?
[00:12:31.520 --> 00:12:33.020]  一定有
[00:12:33.020 --> 00:12:35.120]  就是新信那些應該沒有的,ok?
[00:12:35.120 --> 00:12:37.820]  侍奉得很辛苦、很累
[00:12:37.820 --> 00:12:39.120]  有沒有人試過?
[00:12:39.120 --> 00:12:41.520]  或者根本就很傷心
[00:12:41.520 --> 00:12:43.020]  很depressed
[00:12:43.020 --> 00:12:45.720]  通常在這個情況底下
[00:12:45.720 --> 00:12:47.620]  你的弟兄姊妹真的是敬虔的
[00:12:47.620 --> 00:12:49.820]  好,那我就剛強壯膽的聖經教
[00:12:49.820 --> 00:12:51.820]  我就侍奉更加多
[00:12:51.820 --> 00:12:53.820]  讓神去幫助我
[00:12:53.820 --> 00:12:57.320]  或者聖靈可以幫助我
[00:12:57.320 --> 00:12:58.420]  可以經歷神
[00:12:58.420 --> 00:13:00.820]  但是很多時候更加depressed
[00:13:00.820 --> 00:13:01.820]  知道為什麼嗎?
[00:13:01.820 --> 00:13:03.820]  因為雖然你很敬畏神
[00:13:03.820 --> 00:13:07.320]  但是你的focus離開了神
[00:13:07.320 --> 00:13:09.620]  你的心不是with God,是不是?
[00:13:09.620 --> 00:13:10.620]  你without God
[00:13:10.620 --> 00:13:12.020]  用了自己的血氣
[00:13:12.020 --> 00:13:13.920]  所以第二點希望大家記得
[00:13:13.920 --> 00:13:15.720]  我們一起讀吧
[00:13:15.720 --> 00:13:16.920]  懂得讀嗎?
[00:13:16.920 --> 00:13:18.020]  讀不讀得到?
[00:13:18.020 --> 00:13:19.720]  漢圖識字,ok?
[00:13:19.720 --> 00:13:21.720]  這是什麼?
[00:13:21.720 --> 00:13:24.020]  心,這個呢?
[00:13:24.020 --> 00:13:26.520]  忍,這個呢?
[00:13:26.520 --> 00:13:27.820]  這個呢?
[00:13:27.820 --> 00:13:29.420]  是啊,那你知道我想說什麼了
[00:13:29.420 --> 00:13:30.720]  那個心多細小,是不是?
[00:13:30.720 --> 00:13:32.020]  一、二、三
[00:13:32.020 --> 00:13:36.220]  做基督徒要膽大、心細,行不行?
[00:13:36.220 --> 00:13:37.620]  基督徒要怎樣?
[00:13:37.620 --> 00:13:39.120]  膽大、心細
[00:13:39.120 --> 00:13:43.120]  我們要細心地聆聽神的聖任,ok?
