
[00:00:00.000 --> 00:00:03.160]  在《史詩記》三章十二節至三十節
[00:03:52.360 --> 00:03:55.760]  身體有限制
[00:03:55.760 --> 00:03:57.760]  摩西
[00:03:57.760 --> 00:03:59.760]  當上帝呼召他的時候
[00:03:59.760 --> 00:04:01.360]  他不懂說話
[00:04:01.360 --> 00:04:03.760]  絕口笨舌
[00:04:03.760 --> 00:04:05.760]  說話甩甩唧唧
[00:04:05.760 --> 00:04:07.160]  上帝有沒有使用他?
[00:04:07.160 --> 00:04:09.760]  一樣使用他
[00:04:09.760 --> 00:04:11.560]  新約的人物保羅
[00:04:11.560 --> 00:04:14.360]  飽學
[00:04:14.360 --> 00:04:15.760]  有很多學識
[00:04:15.760 --> 00:04:17.360]  飽學詩書
[00:04:17.360 --> 00:04:19.360]  但是他身體裡面
[00:04:19.360 --> 00:04:20.760]  有一根磁
[00:04:20.760 --> 00:04:22.760]  很多學者說
[00:04:22.760 --> 00:04:23.960]  這個磁是什麼呢?
[00:04:23.960 --> 00:04:25.760]  是他的眼疾
[00:04:25.760 --> 00:04:28.560]  原來他的眼睛
[00:04:28.560 --> 00:04:31.360]  出現了很大的問題
[00:04:31.360 --> 00:04:34.360]  很不完美
[00:04:34.360 --> 00:04:36.760]  無論聰明
[00:04:36.760 --> 00:04:37.960]  不聰明
[00:04:37.960 --> 00:04:39.360]  年紀多大
[00:04:39.360 --> 00:04:41.360]  只要在上帝的手中
[00:04:41.360 --> 00:04:44.360]  一定能夠使用
[00:04:44.360 --> 00:04:45.760]  一些人物
[00:04:45.760 --> 00:04:48.160]  去成就他的大事
[00:04:48.160 --> 00:04:52.160]  事事記是一個什麼時期呢?
[00:04:52.160 --> 00:04:54.560]  他們進入加拿大
[00:04:54.560 --> 00:04:55.760]  但是
[00:04:55.760 --> 00:04:57.960]  又沒有皇帝的時期
[00:04:57.960 --> 00:05:01.360]  他們當中有很多長期戰爭
[00:05:01.360 --> 00:05:04.960]  所以上帝興起一些事事
[00:05:04.960 --> 00:05:06.360]  在希伯來的原文
[00:05:06.360 --> 00:05:07.960]  事事就是一個拯救者
[00:05:07.960 --> 00:05:11.360]  是執行上帝拯救的任務
[00:05:11.360 --> 00:05:12.960]  當我們看事事記的時候
[00:05:12.960 --> 00:05:14.760]  我們要留意
[00:05:14.760 --> 00:05:17.160]  是興起一些事事
[00:05:17.160 --> 00:05:19.160]  是誰興起?
[00:05:19.160 --> 00:05:20.960]  是神興起一些事事
[00:05:20.960 --> 00:05:22.560]  是作為一個拯救者
[00:05:22.560 --> 00:05:24.360]  換言之
[00:05:24.360 --> 00:05:26.160]  誰是一個拯救者?
[00:05:26.160 --> 00:05:27.960]  就是耶和華
[00:05:27.960 --> 00:05:29.960]  耶和華是一個拯救者
[00:05:29.960 --> 00:05:31.560]  也需要一個人
[00:05:31.560 --> 00:05:32.360]  一個領袖
[00:05:32.360 --> 00:05:34.760]  來做一個帶領
[00:05:34.760 --> 00:05:38.560]  聖經裡面怎麼去描述以弗呢?
[00:05:38.560 --> 00:05:41.760]  其實以弗的身體是很有限制的
[00:05:41.760 --> 00:05:44.560]  但是他的生命又在上帝的手中
[00:05:44.560 --> 00:05:47.760]  所以他也能夠成為一個民族的英雄
[00:05:47.760 --> 00:05:50.360]  在《和合本修定版》
[00:05:50.360 --> 00:05:52.360]  以弗怎麼形容他呢?
[00:05:52.360 --> 00:05:55.760]  他是慣用左手的人
[00:05:55.760 --> 00:05:58.560]  有沒有人不用左手的?
[00:05:58.560 --> 00:06:00.760]  慣用左手
[00:06:00.760 --> 00:06:06.160]  另一個譯本就是左手便利
[00:06:06.160 --> 00:06:08.160]  但原文是怎麼說的呢?
[00:06:08.160 --> 00:06:10.760]  就是右手有限制
[00:06:10.760 --> 00:06:12.360]  右手有限制
[00:06:12.360 --> 00:06:15.560]  其實如果直接一點說
[00:06:15.560 --> 00:06:17.760]  就是殘缺
[00:06:17.760 --> 00:06:20.360]  就是殘廢
[00:06:20.360 --> 00:06:25.760]  我們不知道殘廢去到哪一個程度
[00:06:25.760 --> 00:06:29.360]  我估計是斷了的
[00:06:29.360 --> 00:06:36.560]  原來以弗的右手是殘廢或者斷了
[00:06:36.560 --> 00:06:39.360]  這樣也被上帝所使用?
[00:06:39.360 --> 00:06:41.560]  聖經就是一個
[00:06:41.560 --> 00:06:43.360]  很奇妙記載一個人物
[00:06:43.360 --> 00:06:45.360]  上帝所使用的人
[00:06:45.360 --> 00:06:47.760]  但同時
[00:06:47.760 --> 00:06:51.160]  他也是一個變雅敏之派
[00:06:51.160 --> 00:06:58.360]  變雅敏之派就是一個右手之子的意思
[00:06:58.360 --> 00:07:01.360]  原來變雅敏的意思就是右手之子
[00:07:01.360 --> 00:07:04.960]  這個民族是右手特別靈巧
[00:07:04.960 --> 00:07:06.360]  特別突出
[00:07:06.360 --> 00:07:09.960]  還有他們用右手為榮
[00:07:09.960 --> 00:07:12.360]  但正正在這個民族裏面
[00:07:12.360 --> 00:07:15.960]  以弗是右手殘缺
[00:07:15.960 --> 00:07:17.760]  我認識一個年輕人
[00:07:17.760 --> 00:07:22.960]  他整個家族讀書很厲害
[00:07:22.960 --> 00:07:27.760]  但正正他是讀書一般般
[00:07:27.760 --> 00:07:30.760]  他很不開心
[00:07:30.760 --> 00:07:32.160]  整個民族讀書這麼厲害
[00:07:32.160 --> 00:07:35.160]  一個個大學他就讀不到大學
[00:07:35.160 --> 00:07:36.960]  怎樣?抑鬱
[00:07:36.960 --> 00:07:38.360]  吃藥
[00:07:38.360 --> 00:07:40.560]  但很感恩他有信仰
[00:07:40.560 --> 00:07:41.760]  有同行者
[00:07:41.760 --> 00:07:47.560]  慢慢去康復他的精神狀態
[00:07:47.560 --> 00:07:53.160]  如果全個家族都很高大威猛
[00:07:53.160 --> 00:07:57.960]  有193吋這麼高
[00:07:57.960 --> 00:08:00.760]  我只有168
[00:08:00.760 --> 00:08:03.160]  甚至可能全個家族都這麼高
[00:08:03.160 --> 00:08:04.560]  只有我這麼矮
[00:08:04.560 --> 00:08:08.360]  我們的心境又如何呢?
[00:08:08.360 --> 00:08:10.560]  如果你讀了一間學校
[00:08:10.560 --> 00:08:14.360]  嘩 每個人都跑步很厲害
[00:08:14.360 --> 00:08:16.360]  100米 200米 400米
[00:08:16.360 --> 00:08:19.160]  每個人都為這間學校爭光
[00:08:19.160 --> 00:08:22.960]  我天生扁平足 跑不了步
[00:08:22.960 --> 00:08:25.160]  我們又如何自處呢?
[00:08:25.160 --> 00:08:27.760]  我們的自我形象又如何呢?
[00:08:27.760 --> 00:08:31.360]  抑鬱是身體一個很不完美
[00:08:31.360 --> 00:08:33.560]  很大的限制
[00:08:33.560 --> 00:08:35.560]  但然而從上帝的角度
[00:08:35.560 --> 00:08:38.360]  每一個人都不一樣
[00:08:38.360 --> 00:08:42.760]  有優點 也有個人之處
[00:08:42.760 --> 00:08:47.360]  抑鬱是沒有過自暴自棄的生活
[00:08:47.360 --> 00:08:51.960]  也沒有懈怯過活著他的一生
[00:08:51.960 --> 00:08:53.960]  他帶著使命
[00:08:53.960 --> 00:08:56.160]  這個使命是什麼呢?
[00:08:56.160 --> 00:09:00.160]  就是他的人生裏面很個人之處
[00:09:00.160 --> 00:09:02.160]  當時發生什麼事呢?
[00:09:02.160 --> 00:09:05.760]  摩訶王欺壓以色列人
[00:09:05.760 --> 00:09:10.360]  所以以色列人獻禮物給摩訶王
[00:09:10.360 --> 00:09:12.160]  伊基倫王
[00:09:12.160 --> 00:09:16.160]  欺壓了18年
[00:09:16.160 --> 00:09:18.360]  輸了一場仗 整個國家沒了
[00:09:18.360 --> 00:09:22.360]  那就獻禮物 每年都獻
[00:09:22.360 --> 00:09:26.560]  伊忽就是獻禮物的那個
[00:09:26.560 --> 00:09:28.960]  當然他不是抬的那個
[00:09:28.960 --> 00:09:32.160]  伊忽就是獻禮物的那個
[00:09:32.160 --> 00:09:35.360]  經文錄沒有說他獻了多少次
[00:09:35.360 --> 00:09:37.760]  我認為最少一次
[00:09:37.760 --> 00:09:40.360]  甚至18年都是他
[00:09:40.360 --> 00:09:43.360]  原來伊忽被揀選
[00:09:43.360 --> 00:09:45.360]  就是獻禮物
[00:09:45.360 --> 00:09:47.760]  去進貢給伊基倫王
[00:09:47.760 --> 00:09:52.560]  那個當被揀選的時候
[00:09:52.560 --> 00:09:57.760]  可能是一個欣賞的人
[00:09:57.760 --> 00:10:00.160]  托他送禮物的
[00:10:00.160 --> 00:10:03.760]  雖然是正正因著他不完美
[00:10:03.760 --> 00:10:10.360]  正正他因著沒有一個情況
[00:10:10.360 --> 00:10:13.960]  就是他不完美 所以找他
[00:10:13.960 --> 00:10:17.160]  如果找一個兩隻手都可以的時候
[00:10:17.160 --> 00:10:20.960]  可能對那個王就受威脅了
[00:10:20.960 --> 00:10:23.760]  正正因著他不完美 可能會找他
[00:10:23.760 --> 00:10:28.360]  但同時可能他是值得信賴
[00:10:28.360 --> 00:10:32.560]  值得信任 有誠信和正直的
[00:10:32.560 --> 00:10:35.560]  其實伊忽在某個程度上
[00:10:35.560 --> 00:10:37.360]  他被選中
[00:10:37.360 --> 00:10:39.960]  他是一個品格上
[00:10:39.960 --> 00:10:43.360]  是一個被重用的
[00:10:43.360 --> 00:10:48.160]  是有誠信的 又或者是一個正直的人
[00:10:48.160 --> 00:10:49.360]  同時在經文裏面
[00:10:49.360 --> 00:10:52.760]  在三章十七至十八節裏面也說到
[00:10:52.760 --> 00:10:55.960]  他也是一個忠於所託的人
[00:10:55.960 --> 00:10:57.160]  即是獻完禮物
[00:10:57.160 --> 00:10:58.960]  即是每一個禮物
[00:10:58.960 --> 00:11:01.960]  每年都忠於所託的
[00:11:01.960 --> 00:11:03.960]  即是完成這個任務的
[00:11:03.960 --> 00:11:07.960]  就不會可能抬十包禮物
[00:11:07.960 --> 00:11:09.960]  自己拿了兩包 是不會的
[00:11:09.960 --> 00:11:11.760]  他是忠於所託
[00:11:11.760 --> 00:11:14.160]  是有誠信和正直的
[00:11:14.160 --> 00:11:18.360]  換言之他的品格相當之好
[00:11:18.360 --> 00:11:21.360]  雖然獻禮物是一件小事
[00:11:21.360 --> 00:11:24.760]  但他盡心為神而作
[00:11:24.760 --> 00:11:28.560]  神就會託他做一個更大的事
[00:11:28.560 --> 00:11:31.960]  獻禮物不單止為以色列民而作
[00:11:31.960 --> 00:11:35.360]  更加為上帝而作
[00:11:35.360 --> 00:11:37.360]  他為以色列民盡忠
[00:11:37.360 --> 00:11:39.960]  也為上帝盡忠
[00:11:39.960 --> 00:11:42.160]  他是一個很認識上帝的人
[00:11:42.160 --> 00:11:44.560]  我為上帝而作
[00:11:44.560 --> 00:11:48.760]  從而可能他不斷年年都在建立一個美好的品格
[00:11:48.760 --> 00:11:51.960]  是別人對他的信任
[00:11:51.960 --> 00:11:56.160]  別人覺得他對上帝忠心
[00:11:56.160 --> 00:12:01.760]  很多時候特別是一些職場的年青人
[00:12:01.760 --> 00:12:04.160]  去工作的時候
[00:12:04.160 --> 00:12:11.960]  去做新工的時候全部都是剛剛工作
[00:12:11.960 --> 00:12:15.360]  同樣在一個場景就是在學校
[00:12:15.360 --> 00:12:18.760]  如果在學校你做一個TA
[00:12:18.760 --> 00:12:19.960]  那你很自然
[00:12:19.960 --> 00:12:22.160]  其實大學生都是做TA的
[00:12:22.160 --> 00:12:24.160]  只要你讀回文憑
[00:12:24.160 --> 00:12:26.760]  就會做老師
[00:12:26.760 --> 00:12:28.360]  如果你做TA
[00:12:28.360 --> 00:12:29.960]  老師叫你去影印
[00:12:29.960 --> 00:12:32.960]  你開心嗎
[00:12:32.960 --> 00:12:34.760]  可能他會覺得
[00:12:34.760 --> 00:12:38.760]  影印是很無聊的事
[00:12:38.760 --> 00:12:41.560]  但如果轉一轉
[00:12:41.560 --> 00:12:42.960]  我為主而作
[00:12:42.960 --> 00:12:45.160]  我為這間學校而作
[00:12:45.160 --> 00:12:47.760]  我藉著這件小事來忠心
[00:12:47.760 --> 00:12:52.160]  整個人的想法是有不同的
[00:12:52.160 --> 00:12:54.160]  所以在一件小事上
[00:12:54.160 --> 00:12:55.360]  我們就要學習
[00:12:55.360 --> 00:12:56.760]  大事上
[00:12:56.760 --> 00:12:59.960]  我們必然從小事當中忠心
[00:12:59.960 --> 00:13:03.560]  大事一定都能夠忠心
[00:13:03.560 --> 00:13:06.160]  另外我們看到他品格的同時
[00:13:06.160 --> 00:13:09.960]  他同時裝備自己不斷練習
[00:13:09.960 --> 00:13:13.560]  他裝備自己不斷練習什麼呢
[00:13:13.560 --> 00:13:16.760]  在第十六節裏面說到
[00:13:16.760 --> 00:13:21.160]  他說打造一把劍
[00:13:21.160 --> 00:13:24.560]  這把劍不是買的
[00:13:24.560 --> 00:13:26.360]  是打造的
[00:13:26.360 --> 00:13:29.360]  當我們看當中的經文的時候
[00:13:29.360 --> 00:13:31.760]  有一個很特別的任務
[00:13:31.760 --> 00:13:34.360]  不能告知別人的任務
[00:13:34.360 --> 00:13:37.960]  不能夠外洩的
[00:13:37.960 --> 00:13:39.960]  所以他要單獨行事
[00:13:39.960 --> 00:13:41.560]  基本上沒有人知道
[00:13:41.560 --> 00:13:45.360]  默默耕耘自己打造一把劍
[00:13:45.360 --> 00:13:49.160]  這把劍有18吋長
[00:13:49.160 --> 00:13:54.760]  手拿著拳頭到手肘那麼長
[00:13:54.760 --> 00:13:59.560]  同時這把劍放在哪裏呢
[00:13:59.560 --> 00:14:02.760]  由於他只用左手
[00:14:02.760 --> 00:14:04.160]  當他拔出來的時候
[00:14:04.160 --> 00:14:06.760]  他一定綁在右腳這個位置
[00:14:06.760 --> 00:14:09.560]  不能太長也不能夠太短
[00:14:09.560 --> 00:14:10.960]  他經過思考的
[00:14:10.960 --> 00:14:15.760]  同時也一定不能夠被人發現的
[00:14:15.760 --> 00:14:20.560]  這兩人的劍相當鋒利
[00:14:20.560 --> 00:14:22.160]  他不是買的
[00:14:22.160 --> 00:14:23.960]  他自己打造的
[00:14:23.960 --> 00:14:25.360]  材料呢
[00:14:25.360 --> 00:14:29.560]  因為當時是沒有鐵器的
[00:14:29.560 --> 00:14:32.160]  鐵器是北方的客人
[00:14:32.160 --> 00:14:38.560]  那裏是較北方才有鐵器
[00:14:38.560 --> 00:14:42.760]  當時的境內是很缺乏這個材料的
[00:14:42.760 --> 00:14:46.560]  所以你打造一把劍就需要一些採購
[00:14:46.560 --> 00:14:49.160]  要到處去找
[00:14:49.160 --> 00:14:50.760]  在缺乏這個情況下
[00:14:50.760 --> 00:14:53.560]  雖然很短18吋的劍
[00:14:53.560 --> 00:14:54.960]  但也不容易的
[00:14:54.960 --> 00:14:57.960]  再加上兩刃的劍
[00:14:57.960 --> 00:15:00.760]  單刃的刀
[00:15:00.760 --> 00:15:02.760]  兩刃就稱為劍
[00:15:02.760 --> 00:15:04.160]  這些兵器
[00:15:04.160 --> 00:15:07.960]  有材料的時候需要燧火
[00:15:07.960 --> 00:15:09.960]  即是要火燒
[00:15:09.960 --> 00:15:13.360]  將雜質全部清除
[00:15:13.360 --> 00:15:17.160]  然後令到這把劍更加堅硬
[00:15:17.160 --> 00:15:20.760]  同時在熱度很高溫的時候
[00:15:20.760 --> 00:15:24.760]  你用鐵鎚不斷去打造結構
[00:15:24.760 --> 00:15:28.360]  同時打造結構還要打磨
[00:15:28.360 --> 00:15:31.960]  才能磨成一個很鋒利的劍
[00:15:31.960 --> 00:15:33.360]  好
[00:15:33.360 --> 00:15:34.960]  大功告成了
[00:15:34.960 --> 00:15:40.560]  由於這把劍的製造過程相當複雜
[00:15:40.560 --> 00:15:42.160]  各位弟兄姊妹
[00:15:42.160 --> 00:15:46.160]  剛才我講到耳筆的身體是怎樣的
[00:15:46.160 --> 00:15:47.760]  是很有限制的
[00:15:47.760 --> 00:15:49.960]  如果是雙手打造的
[00:15:49.960 --> 00:15:51.360]  相對容易些
[00:15:51.360 --> 00:15:54.560]  但他只有一隻手打造
[00:15:54.560 --> 00:15:56.160]  他只有一隻手打造
[00:15:56.160 --> 00:15:59.960]  他的挑戰性和難度是倍增的
[00:15:59.960 --> 00:16:03.160]  同時除了鑄造的技術
[00:16:03.160 --> 00:16:07.560]  鑄造了還要不斷練習
[00:16:07.560 --> 00:16:09.360]  這個不斷練習是怎樣呢
[00:16:09.360 --> 00:16:10.960]  要重複動作
[00:16:10.960 --> 00:16:12.360]  要彎腰
[00:16:12.360 --> 00:16:17.760]  用左手拿起右腳側的劍
[00:16:17.760 --> 00:16:21.360]  很多要操練和要很純熟
[00:16:21.360 --> 00:16:23.160]  要很敏捷
[00:16:23.160 --> 00:16:25.760]  平日一定要練習
[00:16:25.760 --> 00:16:29.160]  大家知道奧運
[00:16:29.160 --> 00:16:30.560]  張家朗
[00:16:30.560 --> 00:16:35.760]  他最少就練習劍擊
[00:16:35.760 --> 00:16:39.760]  至少現在二十多歲拿到冠軍
[00:16:39.760 --> 00:16:42.360]  他每天最少四個小時
[00:16:42.360 --> 00:16:43.360]  現在十多年了
[00:16:43.360 --> 00:16:44.760]  練了十多年
[00:16:44.760 --> 00:16:47.160]  同時很辛苦的
[00:16:47.160 --> 00:16:47.960]  練劍
[00:16:47.960 --> 00:16:49.760]  和很沉悶的
[00:16:49.760 --> 00:16:51.960]  不斷重複當中的技巧
[00:16:51.960 --> 00:16:54.360]  相當之需要時間
[00:16:54.360 --> 00:16:55.160]  要刻技
[00:16:55.160 --> 00:16:56.160]  要操練
[00:16:56.160 --> 00:16:58.160]  才能夠純熟
[00:16:58.160 --> 00:17:01.760]  其實我在說甚麼呢
[00:17:01.760 --> 00:17:03.160]  其實在反映以弗
[00:17:03.160 --> 00:17:04.360]  他除了受託
[00:17:04.360 --> 00:17:06.160]  是獻禮物的同時
[00:17:06.160 --> 00:17:08.560]  他盡上他自己的本分
[00:17:08.560 --> 00:17:10.960]  忠於所託之外
[00:17:10.960 --> 00:17:13.960]  他還在想一些東西
[00:17:13.960 --> 00:17:16.760]  他為了整個民族的福祉
[00:17:16.760 --> 00:17:20.760]  因為他受魔壓人欺壓
[00:17:20.760 --> 00:17:22.360]  所以他默默耕耘
[00:17:22.360 --> 00:17:27.360]  他帶著使命做任何一個動作
[00:17:27.360 --> 00:17:29.360]  時下的年輕人
[00:17:29.360 --> 00:17:31.160]  最不怕甚麼呢
[00:17:31.160 --> 00:17:33.360]  我覺得年輕人最不怕
[00:17:33.360 --> 00:17:35.160]  就是接受挑戰
[00:17:35.160 --> 00:17:37.360]  有時我們看一些行山片
[00:17:37.360 --> 00:17:39.360]  他們通常行四星級
[00:17:39.360 --> 00:17:40.160]  五星級
[00:17:40.160 --> 00:17:41.360]  很高難度
[00:17:41.360 --> 00:17:44.160]  我這種年紀
[00:17:44.160 --> 00:17:47.560]  一星兩星都喘氣了
[00:17:47.560 --> 00:17:50.960]  他們不怕接受挑戰高難度
[00:17:50.960 --> 00:17:53.160]  最怕甚麼呢
[00:17:53.160 --> 00:17:55.160]  最怕閹門
[00:17:55.160 --> 00:17:57.360]  最怕重複
[00:17:57.360 --> 00:17:59.960]  最怕嚴謹
[00:17:59.960 --> 00:18:03.560]  原來一件嚴謹又重複的事
[00:18:03.560 --> 00:18:04.960]  不是單一的事
[00:18:04.960 --> 00:18:09.160]  是帶給人一個成功的開始
[00:18:09.160 --> 00:18:11.360]  如果單一式
[00:18:11.360 --> 00:18:13.160]  就容易些
[00:18:13.160 --> 00:18:16.560]  持續性是困難的
[00:18:16.560 --> 00:18:21.560]  再加上一些閹門再重複再嚴謹的事
[00:18:21.560 --> 00:18:24.160]  撐不住了
[00:18:24.160 --> 00:18:29.560]  剛才你們點了一些章林祈的蠟燭
[00:18:29.560 --> 00:18:31.760]  我告訴你們
[00:18:31.760 --> 00:18:34.960]  靈修一天容易嗎
[00:18:34.960 --> 00:18:38.360]  如果你從今天開始靈修到
[00:18:38.360 --> 00:18:40.560]  聖誕節那天
[00:18:40.560 --> 00:18:42.360]  是不是一個挑戰
[00:18:42.360 --> 00:18:44.760]  我真的很鼓勵弟兄姊妹
[00:18:44.760 --> 00:18:45.760]  因為章林祈
[00:18:45.760 --> 00:18:48.160]  耶穌已經來了一次
[00:18:48.160 --> 00:18:50.560]  我們更加期望預備自己的心
[00:18:50.560 --> 00:18:51.360]  警醒自己的心
[00:18:51.360 --> 00:18:53.560]  帶著一個悔意的心
[00:18:53.560 --> 00:18:57.160]  你很期待耶穌基督會再來
[00:18:57.160 --> 00:18:59.160]  我們就需要預備自己
[00:18:59.160 --> 00:19:00.960]  所以我們的靈修
[00:19:00.960 --> 00:19:03.360]  不單止一天
[00:19:03.360 --> 00:19:05.360]  還要持續的
[00:19:05.360 --> 00:19:06.960]  這也是一個操練
[00:19:06.960 --> 00:19:12.960]  成為我們一些很大的幫助
[00:19:12.960 --> 00:19:17.960]  很多時候我們斬繭式的侍奉是容易的
[00:19:17.960 --> 00:19:23.160]  持續性是很困難的
[00:19:23.160 --> 00:19:26.160]  但今天我們看到以弗
[00:19:26.160 --> 00:19:28.160]  他帶著一個使命
[00:19:28.160 --> 00:19:30.360]  他不斷重複不斷重複
[00:19:30.360 --> 00:19:31.560]  做一些很閹門
[00:19:31.560 --> 00:19:32.560]  又默默耕耘
[00:19:32.560 --> 00:19:37.560]  甚至乎沒有什麼人知道的事情
[00:19:37.560 --> 00:19:40.760]  到最後他又成功了
[00:19:40.760 --> 00:19:42.360]  經文裏面
[00:19:42.360 --> 00:19:43.960]  剛才我們沒有讀
[00:19:43.960 --> 00:19:45.560]  他打造完一把劍之後
[00:19:45.560 --> 00:19:47.360]  整個過程是怎樣呢?
[00:19:47.360 --> 00:19:48.560]  他送完禮物
[00:19:48.560 --> 00:19:50.160]  然後去吉甲
[00:19:50.160 --> 00:19:51.160]  去完吉甲之後
[00:19:51.160 --> 00:19:53.360]  就回去見伊基倫王
[00:19:53.360 --> 00:19:54.560]  然後告訴他
[00:19:54.560 --> 00:19:56.760]  有神諭報告給他聽
[00:19:56.760 --> 00:19:59.760]  之後伊基倫王叫兩個侍衛走開
[00:19:59.760 --> 00:20:03.760]  親自上廳聽神諭
