
[00:00:00.000 --> 00:00:02.140]  各位打拳姊妹,平安!
[00:01:32.980 --> 00:01:33.760]  YES SIR
[00:01:33.760 --> 00:01:36.680]  總之有上級有命令下來
[00:01:36.680 --> 00:01:38.680]  他們就「YES SIR」這樣去
[00:01:38.680 --> 00:01:40.720]  那我就發覺他們…
[00:01:40.720 --> 00:01:42.260]  為什麼會這麼「服從」呢?
[00:01:42.260 --> 00:01:46.640]  其實他們當中是哪一種「相信」呢?
[00:01:46.640 --> 00:01:50.400]  但是其實原來都…看電視、看電影都看得多
[00:01:50.400 --> 00:01:51.480]  原來他們都會…
[00:01:51.480 --> 00:01:53.880]  就是做軍人之前都有一個軍訓
[00:01:53.880 --> 00:01:56.740]  那個軍訓就是訓練你
[00:01:56.740 --> 00:01:58.720]  就是整個軍隊的同一個…
[00:01:58.720 --> 00:02:01.740]  有同一個理念、同一個方向去行
[00:02:01.740 --> 00:02:04.160]  那我又發覺其實好像看電影當中
[00:02:04.160 --> 00:02:07.960]  都一定有一些年少人會反叛一點的
[00:02:07.960 --> 00:02:09.560]  就是他們都可能會…
[00:02:09.560 --> 00:02:10.920]  就是反抗啦
[00:02:10.920 --> 00:02:12.040]  上級的命令啦
[00:02:12.040 --> 00:02:13.700]  那又…就是…
[00:02:13.700 --> 00:02:15.200]  總之又不喜歡啦
[00:02:15.200 --> 00:02:16.040]  又敵對下啦
[00:02:16.040 --> 00:02:17.400]  那通常他們會怎樣呢?
[00:02:17.400 --> 00:02:18.680]  就是都會…
[00:02:18.680 --> 00:02:20.440]  就是被人「掌上壓」啊
[00:02:20.440 --> 00:02:21.980]  或者「跑圈」啊
[00:02:21.980 --> 00:02:22.720]  但是最後呢
[00:02:22.720 --> 00:02:25.140]  故事會發展成怎樣呢?
[00:02:25.140 --> 00:02:26.080]  故事最後發展呢
[00:02:26.080 --> 00:02:30.620]  他們都是最後都相信上師的命令啊
[00:02:30.620 --> 00:02:33.720]  整個軍隊的理念他們都一致了
[00:02:33.720 --> 00:02:38.660]  甚至將來原來他們都會成為一個教官
[00:02:38.660 --> 00:02:41.120]  那我們又看一下
[00:02:41.120 --> 00:02:43.760]  在經文當中我們怎樣去…
[00:02:43.760 --> 00:02:46.260]  分別我們自己的相信啦
[00:02:46.260 --> 00:02:47.340]  是大有傷心的那一種
[00:02:47.340 --> 00:02:48.940]  還是真心去相信啦
[00:02:48.940 --> 00:02:54.880]  那我們一起有個祈禱先啦
[00:02:54.880 --> 00:02:58.180]  親愛的主耶穌
[00:02:58.180 --> 00:03:00.180]  求祢讓我們有…
[00:03:00.180 --> 00:03:03.780]  一起去閱讀祢話語的時間
[00:03:03.780 --> 00:03:05.980]  一起去領受祢話語的時間
[00:03:05.980 --> 00:03:09.820]  讓我們從話語當中可以得到祢的教導
[00:03:09.820 --> 00:03:15.360]  教導我們在相信神祢的情況裡面
[00:03:15.360 --> 00:03:16.800]  有沒有其他的雜質
[00:03:16.800 --> 00:03:19.360]  有沒有其他自己的理念在當中
[00:03:19.360 --> 00:03:22.640]  求神讓我們可以融合在祢當中
[00:03:22.640 --> 00:03:26.280]  跟神祢有同一個心智、同一個使命
[00:03:26.280 --> 00:03:27.540]  禱告、交託、奉教
[00:03:27.540 --> 00:03:29.780]  主耶穌基督得勝名次祈求
[00:03:29.780 --> 00:03:30.940]  阿們
[00:03:30.940 --> 00:03:32.240]  那首先第一大點呢
[00:03:32.240 --> 00:03:36.240]  我們就要看回這個一字、四字啦
[00:03:36.240 --> 00:03:38.260]  不知道大家看到第一大點
[00:03:38.260 --> 00:03:39.980]  是不是立刻都有些反應
[00:03:39.980 --> 00:03:42.080]  就是要服從掌權者
[00:03:42.080 --> 00:03:44.020]  不知道你立刻想起誰呢
[00:03:44.020 --> 00:03:46.220]  會不會想起你公司的老闆
[00:03:46.220 --> 00:03:48.200]  立刻起了槓這樣呢
[00:03:48.200 --> 00:03:49.320]  會不會一看到這個字
[00:03:49.320 --> 00:03:51.800]  要服從這樣
[00:03:51.800 --> 00:03:55.960]  那麼第一節就說回其實就是
[00:03:55.960 --> 00:03:57.140]  說回智慧先
[00:03:57.140 --> 00:03:58.640]  怎麼為之智慧呢
[00:03:58.640 --> 00:04:00.240]  就是誰如智慧人呢
[00:04:00.240 --> 00:04:02.840]  誰知道事情的解釋呢
[00:04:02.840 --> 00:04:05.440]  那麼其實這兩個的問句當中
[00:04:05.440 --> 00:04:06.820]  其實想表達回就是
[00:04:06.820 --> 00:04:08.720]  真正有智慧的人是怎樣
[00:04:08.720 --> 00:04:10.980]  是明白事情背後的原因
[00:04:10.980 --> 00:04:12.060]  就是你知道
[00:04:12.060 --> 00:04:14.020]  前文後理
[00:04:14.020 --> 00:04:15.560]  那麼其實你就會明白的啦
[00:04:15.560 --> 00:04:16.960]  那麼你就有智慧啦
[00:04:16.960 --> 00:04:17.820]  是不是
[00:04:17.820 --> 00:04:18.500]  那麼
[00:04:18.500 --> 00:04:21.220]  人的智慧是他的念法光
[00:04:21.220 --> 00:04:22.060]  那麼當然啦
[00:04:22.060 --> 00:04:24.200]  那麼你就好像一個燈膽那樣
[00:04:24.200 --> 00:04:25.200]  亮著了
[00:04:25.200 --> 00:04:26.440]  那麼當然是發光啦
[00:04:26.440 --> 00:04:28.000]  那麼你知道了就很明白
[00:04:28.000 --> 00:04:30.000]  所以我們都用這個燈膽亮著了
[00:04:30.000 --> 00:04:33.540]  去形容我們明白了一些事
[00:04:33.540 --> 00:04:36.800]  但是怎樣可以使他的念上的暴氣改變呢
[00:04:36.800 --> 00:04:40.840]  其實暴氣在原文裡面是指一些力量
[00:04:40.840 --> 00:04:43.520]  就是說很強大、很有威嚴
[00:04:43.520 --> 00:04:45.380]  就是不知道你有沒有見過一些人
[00:04:45.380 --> 00:04:47.780]  或者他很有智慧
[00:04:47.780 --> 00:04:49.660]  但是他的樣子就很惡的
[00:04:49.660 --> 00:04:52.320]  那麼接著就或者叫他很囂張
[00:04:52.320 --> 00:04:56.060]  總之他的下屬就被他刺到一動都沒有的
[00:04:56.060 --> 00:04:57.960]  總之就經常欺負他們
[00:04:57.960 --> 00:04:58.960]  那麼但是呢
[00:04:58.960 --> 00:05:01.900]  如果來自神的智慧是不會這樣的
[00:05:01.900 --> 00:05:05.480]  來自神的智慧是會令你的念法光
[00:05:05.480 --> 00:05:07.200]  就會暴氣改變的
[00:05:07.200 --> 00:05:09.480]  那麼為什麼這個智慧是來自神呢
[00:05:09.480 --> 00:05:12.840]  我們見到《真言》二章二十節
[00:05:12.840 --> 00:05:16.320]  就是「智慧必使你行善人的道,守義人的路」
[00:05:16.320 --> 00:05:18.480]  就是這個智慧如果來自神
[00:05:18.480 --> 00:05:21.120]  是會令你成為一個善良的人
[00:05:21.120 --> 00:05:22.020]  成為一個義人
[00:05:22.020 --> 00:05:23.120]  成為一個好人
[00:05:23.120 --> 00:05:26.060]  所以真正的智慧是來自神
[00:05:26.060 --> 00:05:27.060]  不是來自自己
[00:05:27.060 --> 00:05:27.920]  如果來自自己
[00:05:27.920 --> 00:05:30.660]  可能你的樣子都會說有那個暴氣在那裡
[00:05:30.660 --> 00:05:31.700]  有那個威嚴在那裡
[00:05:31.700 --> 00:05:35.400]  但是來自神你就會有那個念法光的了
[00:05:35.400 --> 00:05:41.400]  接著第二節就說出這個重點來了
[00:05:41.400 --> 00:05:45.240]  就是作者說「勸你遵守皇的命令」
[00:05:45.240 --> 00:05:47.380]  你要守皇的命令
[00:05:47.380 --> 00:05:52.180]  那麼所以就是你作為神文
[00:05:52.180 --> 00:05:54.160]  當然要微臣領旨去啦
[00:05:54.160 --> 00:05:58.960]  那麼「既指神起誓,理當如指者」是怎樣呢
[00:05:58.960 --> 00:06:05.700]  其實當時你去服侍皇朝或者皇上的時候
[00:06:05.700 --> 00:06:10.940]  其實都是當著神面前向國王效忠
[00:06:10.940 --> 00:06:13.480]  所以你應該是效忠到底的
[00:06:13.480 --> 00:06:17.740]  知不知道如果不服從國王會有什麼後果
[00:06:17.740 --> 00:06:19.180]  就是看電視都看得多
[00:06:19.180 --> 00:06:20.120]  通常又怎樣
[00:06:20.120 --> 00:06:22.220]  興則就是「發放邊疆」
[00:06:22.220 --> 00:06:24.420]  就是調你去很遠的地方
[00:06:24.420 --> 00:06:26.420]  他都不想見到你
[00:06:26.420 --> 00:06:27.820]  其實現在也有的
[00:06:27.820 --> 00:06:33.100]  不過我發覺看電視的八點鐘的處境劇
[00:06:33.100 --> 00:06:34.260]  通常會怎樣
[00:06:34.260 --> 00:06:37.300]  那個大龍先生如果不喜歡那個員工會怎樣
[00:06:37.300 --> 00:06:39.800]  調他去哈爾濱嘛
[00:06:39.800 --> 00:06:42.440]  一直都回不來的嘛
[00:06:42.440 --> 00:06:43.740]  其實現在也有的
[00:06:43.740 --> 00:06:45.540]  那麼重則又會怎樣
[00:06:45.540 --> 00:06:49.540]  重則就是「賜你一死,誅連九族」
[00:06:49.540 --> 00:06:53.120]  其實這兩個情況無論是輕重也好
[00:06:53.120 --> 00:06:54.520]  會有什麼後果就是
[00:06:54.520 --> 00:06:56.720]  你就是不在皇的身邊
[00:06:56.720 --> 00:06:58.120]  如果你不在皇的身邊
[00:06:58.120 --> 00:07:00.820]  你怎樣繼續去給他提議
[00:07:00.820 --> 00:07:02.160]  繼續進諫呢
[00:07:02.160 --> 00:07:04.660]  就好像你不在棋局裡面
[00:07:04.660 --> 00:07:06.460]  怎樣繼續玩遊戲
[00:07:06.460 --> 00:07:08.060]  沒得玩的嘛
[00:07:08.060 --> 00:07:11.200]  所以為什麼要勸你去遵守皇的命令呢
[00:07:11.200 --> 00:07:14.980]  就是要令你不要離開皇
[00:07:14.980 --> 00:07:16.780]  第三次也是這樣說
[00:07:16.780 --> 00:07:18.500]  就是不要急躁離開皇
[00:07:18.500 --> 00:07:20.420]  其實也是同樣的道理
[00:07:20.420 --> 00:07:21.620]  就是你不在皇的身邊
[00:07:21.620 --> 00:07:23.720]  那就沒得玩了
[00:07:23.720 --> 00:07:27.260]  所以就叫你不要固執行戶
[00:07:27.260 --> 00:07:30.160]  因為他凡事都隨自己心意而行
[00:07:30.160 --> 00:07:33.060]  就是說其實國王做事
[00:07:33.060 --> 00:07:34.860]  當然是隨心所欲的
[00:07:34.860 --> 00:07:36.300]  他想做什麼就做什麼
[00:07:36.300 --> 00:07:38.220]  想吃什麼就吃什麼
[00:07:38.220 --> 00:07:41.500]  但是你覺得你離開你的辭職
[00:07:41.500 --> 00:07:43.300]  可不可以要脅到國王呢
[00:07:43.300 --> 00:07:46.040]  其實應該是不行的了
[00:07:46.040 --> 00:07:50.400]  所以我們反正離開都是影響不到他的
[00:07:50.400 --> 00:07:55.340]  其實我們就要保持在對著國王的效忠
[00:07:55.340 --> 00:07:58.480]  為什麼說不要固執行戶呢
[00:07:58.480 --> 00:07:59.580]  其實是什麼意思呢
[00:07:59.580 --> 00:08:02.760]  就是不要在皇面前堅持己見
[00:08:02.760 --> 00:08:05.020]  或者不要令到國王難堪
[00:08:05.020 --> 00:08:06.800]  因為其實這樣會怎樣呢
[00:08:06.800 --> 00:08:08.520]  這樣會傷和氣的
[00:08:08.520 --> 00:08:10.200]  這樣傷了和氣又怎樣呢
[00:08:10.200 --> 00:08:12.960]  總之大家關係不好
[00:08:12.960 --> 00:08:14.600]  我們其實也回想自己
[00:08:14.600 --> 00:08:18.840]  教會裡面會不會這樣傷和氣呢
[00:08:18.840 --> 00:08:21.400]  會不會為了一些事爭拗的時候
[00:08:21.400 --> 00:08:23.840]  傷了和氣的時候會怎樣呢
[00:08:23.840 --> 00:08:26.040]  就是說不要離開
[00:08:26.040 --> 00:08:29.980]  其實傷了和氣可能又逼走了自己
[00:08:29.980 --> 00:08:31.780]  或者逼走了別人
[00:08:31.780 --> 00:08:32.580]  這樣都不好
[00:08:32.580 --> 00:08:37.480]  這個都不是神想見的情況
[00:08:37.480 --> 00:08:39.120]  接著我們去到第四節
[00:08:39.120 --> 00:08:40.220]  他就說
[00:08:40.220 --> 00:08:42.400]  王的話本有權力
[00:08:42.400 --> 00:08:43.560]  王的話當然有權力
[00:08:43.560 --> 00:08:45.860]  他說的每一句話都有權力
[00:08:45.860 --> 00:08:51.340]  所以就變了沒有人敢質疑掌權者的命令
[00:08:51.340 --> 00:08:55.000]  但是如果對著自己的子女會怎樣呢
[00:08:55.000 --> 00:08:59.840]  通常女兒說要買玩具
[00:08:59.840 --> 00:09:02.240]  或者說要買iPhone
[00:09:02.240 --> 00:09:04.180]  我會怎樣跟她說呢
[00:09:04.180 --> 00:09:05.280]  怎樣去耍她呢
[00:09:05.280 --> 00:09:05.920]  我會說
[00:09:05.920 --> 00:09:08.520]  你說十個理由來聽聽
[00:09:08.520 --> 00:09:11.560]  這樣就耍走了她
[00:09:11.560 --> 00:09:13.560]  但是如果有另一個情況
[00:09:13.560 --> 00:09:17.800]  就是你老婆或者你女朋友說要買那個包包
[00:09:17.800 --> 00:09:20.300]  你夠不夠膽這樣跟她說呢
[00:09:20.300 --> 00:09:21.000]  不夠膽啊
[00:09:21.000 --> 00:09:21.640]  為什麼呢
[00:09:21.640 --> 00:09:23.560]  因為權力啊
[00:09:23.560 --> 00:09:24.540]  誰有權力啊
[00:09:24.540 --> 00:09:26.240]  那你們就知道了是不是
[00:09:26.240 --> 00:09:27.640]  權力有多麼重要啊
[00:09:27.640 --> 00:09:29.040]  是不是
[00:09:29.040 --> 00:09:31.080]  接著來一個小節
[00:09:31.080 --> 00:09:34.480]  第一大點就是怎樣去服從掌權者
[00:09:34.480 --> 00:09:40.920]  我就拍了一些剛才說過的聖經的句子
[00:09:40.920 --> 00:09:45.020]  其實白色的部分就拍一些句子
[00:09:45.020 --> 00:09:50.900]  黑色的部分我會代入我們對國王
[00:09:50.900 --> 00:09:52.840]  對神會怎樣呢
[00:09:52.840 --> 00:09:54.900]  因為其實呢
[00:09:54.900 --> 00:09:56.240]  如果我們對神
[00:09:56.240 --> 00:09:57.780]  你會怎樣呢
[00:09:57.780 --> 00:10:00.580]  我勸你遵守神的命令
[00:10:00.580 --> 00:10:01.880]  既然你已經信了耶穌
[00:10:01.880 --> 00:10:03.980]  就不要急躁離開神
[00:10:03.980 --> 00:10:06.040]  不要為了一些不開心的事
[00:10:06.040 --> 00:10:08.580]  或者一些爭拗離開神
[00:10:08.580 --> 00:10:11.760]  誰敢跟神說你做些什麼啊
[00:10:11.760 --> 00:10:12.760]  是不是
[00:10:12.760 --> 00:10:14.360]  服從全能神
[00:10:14.360 --> 00:10:17.120]  其實服從掌權者
[00:10:17.120 --> 00:10:19.220]  其實就是那個全能神
[00:10:19.220 --> 00:10:21.020]  我想告訴大家
[00:10:21.020 --> 00:10:22.900]  我們要服從神
[00:10:22.900 --> 00:10:23.940]  但是這個服從呢
[00:10:23.940 --> 00:10:25.740]  你是帶著一個相信
[00:10:25.740 --> 00:10:28.740]  還是有些傷心的相信呢
[00:10:28.740 --> 00:10:30.140]  就是
[00:10:30.140 --> 00:10:32.240]  我們都還不知道
[00:10:32.240 --> 00:10:33.840]  我們再看經文下去
[00:10:33.840 --> 00:10:36.980]  我們會再繼續去想想
[00:10:36.980 --> 00:10:38.240]  那麼第二大點
[00:10:38.240 --> 00:10:39.420]  就是說什麼呢
[00:10:39.420 --> 00:10:42.580]  說信復可以避免傷害
[00:10:42.580 --> 00:10:47.460]  這個是第五至到第九節說的東西
[00:10:47.460 --> 00:10:48.560]  第五節說什麼呢
[00:10:48.560 --> 00:10:50.600]  就是又是重點
[00:10:50.600 --> 00:10:55.160]  說了凡遵守命令的就不經歷禍患
[00:10:55.160 --> 00:10:56.500]  那當然啦
[00:10:56.500 --> 00:10:58.740]  就是皇帝叫你做什麼
[00:10:58.740 --> 00:10:59.940]  然後你照做
[00:10:59.940 --> 00:11:02.040]  那你當然可以全身而退啦
[00:11:02.040 --> 00:11:03.480]  是不是
[00:11:03.480 --> 00:11:05.080]  那智慧的人的心呢
[00:11:05.080 --> 00:11:08.540]  能辨明時後和定理
[00:11:08.540 --> 00:11:09.840]  那就代表什麼呢
[00:11:09.840 --> 00:11:13.140]  那時後就是一個適當的時間
[00:11:13.140 --> 00:11:14.720]  我們經常說的就是
[00:11:14.720 --> 00:11:16.180]  kaiwis moment
[00:11:16.180 --> 00:11:18.160]  就是把握時機
[00:11:18.160 --> 00:11:21.160]  就是要把握到一個正確的時機
[00:11:21.160 --> 00:11:22.360]  那定理是什麼呢
[00:11:22.360 --> 00:11:25.160]  原文是指一個審判或者判斷
[00:11:25.160 --> 00:11:28.160]  就是要你作出一個正確的判斷
[00:11:28.160 --> 00:11:29.560]  那我就
[00:11:29.560 --> 00:11:31.160]  其實很久都沒有踢球了
[00:11:31.160 --> 00:11:33.400]  其實我中學的時候就會踢球的
[00:11:33.400 --> 00:11:35.400]  因為通常一班年輕人
[00:11:35.400 --> 00:11:36.700]  就是踢球啦
[00:11:36.700 --> 00:11:39.200]  那踢球最喜歡做什麼呢
[00:11:39.200 --> 00:11:40.200]  那通常我就
[00:11:40.200 --> 00:11:41.740]  就是個個都想做前鋒的啦
[00:11:41.740 --> 00:11:42.980]  因為有入球的嘛
[00:11:42.980 --> 00:11:43.480]  是不是
[00:11:43.480 --> 00:11:46.440]  那這個又會帶來什麼情況呢
[00:11:46.440 --> 00:11:47.920]  就是沒有人做龍門了
[00:11:47.920 --> 00:11:49.220]  那通常我們會怎麼樣呢
[00:11:49.220 --> 00:11:51.180]  就是輪流做龍門囉
[00:11:51.180 --> 00:11:52.980]  就是輪流換的做龍門
[00:11:52.980 --> 00:11:55.320]  因為沒有人喜歡守龍門嘛
[00:11:55.320 --> 00:11:56.520]  那接著呢
[00:11:56.520 --> 00:11:59.100]  那就是有個弊處就是什麼呢
[00:11:59.100 --> 00:12:00.600]  如果和老師去踢球
[00:12:00.600 --> 00:12:02.760]  和老師一起去鬥球的時候
[00:12:02.760 --> 00:12:05.560]  那老師就會和我說一句話
[00:12:05.560 --> 00:12:06.060]  就說
[00:12:06.060 --> 00:12:08.300]  喂阿Joe你做龍門做得好好喔
[00:12:08.300 --> 00:12:09.000]  你繼續做啦
[00:12:09.000 --> 00:12:10.000]  不用換啦
[00:12:10.000 --> 00:12:11.000]  那這個
[00:12:11.000 --> 00:12:11.500]  哇
[00:12:11.500 --> 00:12:12.000]  那我又
[00:12:12.000 --> 00:12:13.500]  都學到東西的喔
[00:12:13.500 --> 00:12:14.000]  就是怎樣呢
[00:12:14.000 --> 00:12:16.780]  就是當你上一個不喜歡做那樣東西的人呢
[00:12:16.780 --> 00:12:17.780]  想繼續做呢
[00:12:17.780 --> 00:12:18.780]  你讚他啦
[00:12:18.780 --> 00:12:20.780]  那這個我就學到一些東西啦
[00:12:20.780 --> 00:12:22.780]  那學到那樣東西之後呢
[00:12:22.780 --> 00:12:23.280]  不單止
[00:12:23.280 --> 00:12:25.780]  其實都真的還學多一樣東西喔
[00:12:25.780 --> 00:12:27.780]  就是你到真的做龍門的時候
[00:12:27.780 --> 00:12:29.780]  因為做龍門你覺得
[00:12:29.780 --> 00:12:31.780]  做龍門最重要是什麼呀
[00:12:32.780 --> 00:12:33.280]  對啦
[00:12:33.280 --> 00:12:33.780]  反應快啦
[00:12:33.780 --> 00:12:34.280]  是啦
[00:12:34.280 --> 00:12:34.780]  沒錯
[00:12:34.780 --> 00:12:36.280]  反應快要接球的嘛
[00:12:36.280 --> 00:12:36.780]  這樣
[00:12:36.780 --> 00:12:37.780]  接著不單止
[00:12:37.780 --> 00:12:39.280]  接著我做龍門的時候
[00:12:39.280 --> 00:12:39.780]  發覺
[00:12:39.780 --> 00:12:41.280]  原來不單止反應快喔
[00:12:41.280 --> 00:12:41.780]  就是呢
[00:12:41.780 --> 00:12:42.280]  原來呢
[00:12:42.280 --> 00:12:42.780]  要呢
[00:12:42.780 --> 00:12:44.280]  好像這裡說
[00:12:44.280 --> 00:12:45.780]  要有時候和定理
[00:12:45.780 --> 00:12:47.280]  就是要把握時機
[00:12:47.280 --> 00:12:47.780]  哇
[00:12:47.780 --> 00:12:49.780]  要作出正確的判斷是幾時啊
[00:12:49.780 --> 00:12:50.280]  就是一些
[00:12:50.280 --> 00:12:51.280]  角球啊
[00:12:51.280 --> 00:12:51.780]  或者
[00:12:51.780 --> 00:12:52.280]  就是
[00:12:52.280 --> 00:12:53.280]  底線傳中
[00:12:53.280 --> 00:12:53.780]  就是
[00:12:53.780 --> 00:12:54.280]  就是
[00:12:54.280 --> 00:12:55.280]  斬個球出來
[00:12:55.280 --> 00:12:55.780]  不是要
[00:12:55.780 --> 00:12:56.780]  有人頂頭錘的
[00:12:56.780 --> 00:12:58.280]  那你就是那一段時間呢
[00:12:58.280 --> 00:13:00.280]  就是最坦清的時間了
[00:13:00.280 --> 00:13:02.780]  我應該出去接那個球呢
[00:13:02.780 --> 00:13:05.280]  或者打手錘化解這個危機呢
[00:13:05.280 --> 00:13:06.280]  我出不出得去呢
[00:13:06.280 --> 00:13:07.280]  我出不出得切呢
[00:13:07.280 --> 00:13:08.780]  我跳得夠不夠高呢
[00:13:08.780 --> 00:13:10.780]  我們會不會被人阻礙著呢
[00:13:10.780 --> 00:13:12.780]  就是很多的心理的掙扎
[00:13:12.780 --> 00:13:13.780]  當你
[00:13:13.780 --> 00:13:15.280]  在這個心理掙扎的時候呢
[00:13:15.280 --> 00:13:16.280]  就被人入了
[00:13:16.280 --> 00:13:17.280]  是不是啊
[00:13:17.280 --> 00:13:17.780]  所以呢
[00:13:17.780 --> 00:13:18.280]  就原來呢
[00:13:18.280 --> 00:13:18.780]  哇
[00:13:18.780 --> 00:13:19.280]  都
[00:13:19.280 --> 00:13:20.280]  做龍門都很重要
[00:13:20.280 --> 00:13:20.780]  就是要
[00:13:20.780 --> 00:13:21.780]  把握時機
[00:13:21.780 --> 00:13:23.280]  要有一個判斷喔
[00:13:23.280 --> 00:13:24.780]  所以我又學到些東西啦
[00:13:24.780 --> 00:13:25.280]  那都
[00:13:25.280 --> 00:13:25.780]  就是
[00:13:25.780 --> 00:13:26.780]  多謝老師
[00:13:26.780 --> 00:13:28.280]  給我那麼多的機會
[00:13:28.280 --> 00:13:28.780]  做龍門啦
[00:13:28.780 --> 00:13:30.280]  那亦都
[00:13:30.280 --> 00:13:30.780]  好啦
[00:13:30.780 --> 00:13:32.280]  那接著呢
[00:13:32.280 --> 00:13:33.280]  有哪一個呢
[00:13:33.280 --> 00:13:34.280]  聖經裏面呢
[00:13:34.280 --> 00:13:36.280]  其實很多人都會有智慧的
[00:13:36.280 --> 00:13:38.280]  那我想提回呢
[00:13:38.280 --> 00:13:39.280]  丹爾利啦
[00:13:39.280 --> 00:13:40.280]  丹爾利都很有智慧喔
[00:13:40.280 --> 00:13:40.780]  就是呢
[00:13:40.780 --> 00:13:41.780]  丹爾利呢
[00:13:41.780 --> 00:13:43.280]  他剛剛去
[00:13:43.280 --> 00:13:43.780]  被
[00:13:43.780 --> 00:13:44.280]  即是那時候
[00:13:44.280 --> 00:13:45.280]  被擄的時間啦
[00:13:45.280 --> 00:13:46.280]  那他就
[00:13:46.280 --> 00:13:48.280]  即是都要揀選那些人去
[00:13:48.280 --> 00:13:49.780]  服侍那些
[00:13:49.780 --> 00:13:51.280]  即是皇上啊
[00:13:51.280 --> 00:13:52.280]  皇宮那些的嘛
[00:13:52.280 --> 00:13:53.280]  那揀了他們啦
[00:13:53.280 --> 00:13:53.780]  丹爾利
[00:13:53.780 --> 00:13:55.280]  和幾個他的朋友啦
[00:13:55.280 --> 00:13:56.280]  那
[00:13:56.280 --> 00:13:57.280]  那他們就
[00:13:57.280 --> 00:13:58.280]  有太監長
[00:13:58.280 --> 00:14:00.280]  為他們安排膳食啦
[00:14:00.280 --> 00:14:01.780]  那但是呢
[00:14:01.780 --> 00:14:02.280]  就
[00:14:02.280 --> 00:14:03.780]  拒絕喔
[00:14:03.780 --> 00:14:05.280]  拒絕了這個什麼呢
[00:14:05.280 --> 00:14:06.280]  為什麼要拒絕這個膳食
[00:14:06.280 --> 00:14:07.280]  因為呢
[00:14:07.280 --> 00:14:08.280]  因為
[00:14:08.280 --> 00:14:10.280]  即是那個太監長的安排
[00:14:10.280 --> 00:14:12.280]  其實他們是外邦人來的嘛
[00:14:12.280 --> 00:14:14.280]  那如果對於他們
[00:14:14.280 --> 00:14:15.780]  信耶穌的人呢
[00:14:15.780 --> 00:14:16.280]  去
[00:14:16.280 --> 00:14:17.280]  不是信耶穌
[00:14:17.280 --> 00:14:18.280]  即是信神的人呢
[00:14:18.280 --> 00:14:19.280]  去
[00:14:19.280 --> 00:14:20.280]  去
[00:14:20.280 --> 00:14:21.280]  去吃這東西
[00:14:21.280 --> 00:14:22.280]  可能會有不潔
[00:14:22.280 --> 00:14:22.780]  因為呢
[00:14:22.780 --> 00:14:23.780]  其實外邦人呢
[00:14:23.780 --> 00:14:24.280]  可能
[00:14:24.280 --> 00:14:24.780]  即是吃
[00:14:24.780 --> 00:14:26.280]  有好多
[00:14:26.280 --> 00:14:27.280]  即是其他的豬肉啊
[00:14:27.280 --> 00:14:28.780]  或者其他的肉呢
[00:14:28.780 --> 00:14:29.780]  是不潔的嘛
[00:14:29.780 --> 00:14:30.780]  對於以色列人來講
[00:14:30.780 --> 00:14:31.280]  所以呢
[00:14:31.280 --> 00:14:31.780]  他們呢
[00:14:31.780 --> 00:14:32.280]  就不
