
[00:00:00.000 --> 00:00:02.200]  那今天我分享的信息是
[00:01:43.600 --> 00:01:45.800]  祢賜給我們生命氣息
[00:01:45.800 --> 00:01:47.300]  以至在地上
[00:01:47.300 --> 00:01:51.600]  我們可以見證祢的恩慈 憐憫
[00:01:51.600 --> 00:01:52.100]  主啊
[00:01:52.100 --> 00:01:54.900]  今天我們奉祢的名在這裡聚集
[00:01:54.900 --> 00:01:58.000]  是因為祢對我們每一個人的拯救
[00:01:58.000 --> 00:02:01.300]  我們在這裡等候祢的同在
[00:02:01.300 --> 00:02:01.800]  主啊
[00:02:01.800 --> 00:02:04.700]  我們等候祢話語的光照
[00:02:04.700 --> 00:02:07.700]  使我們在這個破碎混亂的時代
[00:02:07.700 --> 00:02:12.000]  我們仍然有力量來跟從祢
[00:02:12.000 --> 00:02:13.300]  不僅是跟從
[00:02:13.300 --> 00:02:13.800]  主啊
[00:02:13.800 --> 00:02:15.700]  求祢將那蜀天的喜樂
[00:02:15.700 --> 00:02:17.500]  那大喜樂賜給我們
[00:02:17.500 --> 00:02:20.700]  以致祢應我們的心
[00:02:20.700 --> 00:02:22.300]  使我們歡喜快樂
[00:02:22.300 --> 00:02:22.800]  主耶穌
[00:02:22.800 --> 00:02:23.900]  我們謝謝祢
[00:02:23.900 --> 00:02:25.700]  祢垂聽我們的禱告
[00:02:25.700 --> 00:02:27.900]  奉耶穌基督的名求
[00:02:27.900 --> 00:02:28.400]  Amen
[00:02:28.400 --> 00:02:33.000]  今天呢
[00:02:33.000 --> 00:02:34.600]  我們從這段的經文裡面
[00:02:34.600 --> 00:02:37.900]  我們來思想回應三個大問題
[00:02:37.900 --> 00:02:40.000]  第一個就是生命中
[00:02:40.000 --> 00:02:42.400]  我們有許多艱難的時候
[00:02:42.400 --> 00:02:44.400]  我們要來面對神
[00:02:44.400 --> 00:02:46.900]  第二 與主親密的關係
[00:02:46.900 --> 00:02:48.500]  祂施禍在患難中
[00:02:48.500 --> 00:02:50.500]  可以靠近神
[00:02:50.500 --> 00:02:53.300]  第三 回歸歸向神
[00:02:53.300 --> 00:02:57.300]  祂施我們勝過生命中的艱難
[00:02:57.300 --> 00:02:58.100]  那第一點呢
[00:02:58.100 --> 00:02:59.200]  我們就來看
[00:02:59.200 --> 00:03:01.400]  生命中許多艱難時刻
[00:03:01.400 --> 00:03:04.500]  我自己要來面對神
[00:03:04.500 --> 00:03:06.400]  我們一起
[00:03:06.400 --> 00:03:07.100]  能看見嗎
[00:03:07.100 --> 00:03:09.800]  我們一起來讀這段經文
[00:03:09.800 --> 00:03:13.200]  起來到尼尼威大城去
[00:03:13.200 --> 00:03:15.300]  警告其中的居民
[00:03:15.300 --> 00:03:18.900]  因為他們的惡已經達到我面前
[00:03:18.900 --> 00:03:21.000]  可是約拿雀起來
[00:03:21.000 --> 00:03:23.100]  要逃往他失去
[00:03:23.100 --> 00:03:24.900]  躲避耶和華
[00:03:24.900 --> 00:03:26.600]  他嚇到約帕
[00:03:26.600 --> 00:03:30.100]  找到一隻要開往他失去的船
[00:03:30.100 --> 00:03:32.300]  他給了錢就上船
[00:03:32.300 --> 00:03:35.100]  要和他們同往他失去
[00:03:35.100 --> 00:03:36.900]  離開耶和華
[00:03:36.900 --> 00:03:39.100]  這個是一個背景
[00:03:39.100 --> 00:03:40.300]  那當時呢
[00:03:40.300 --> 00:03:42.100]  這個尼尼威呢
[00:03:42.100 --> 00:03:44.100]  他是亞述的首都
[00:03:44.100 --> 00:03:47.200]  那他距離以色列大概八百公里
[00:03:47.200 --> 00:03:51.600]  那當時以亞述跟以色列是互相為敵國
[00:03:51.600 --> 00:03:53.900]  亞述常常侵略以色列
[00:03:53.900 --> 00:03:58.000]  那尼尼威是一個作惡的城市
[00:03:58.000 --> 00:04:00.800]  他裡面充滿了拜偶像
[00:04:00.800 --> 00:04:03.000]  充滿了這種堅硬
[00:04:03.000 --> 00:04:05.200]  那神就呼召約拿
[00:04:05.200 --> 00:04:08.500]  叫他給這個充滿罪惡的城市去傳福音
[00:04:08.500 --> 00:04:11.100]  叫尼尼威的人悔改歸向神
[00:04:11.100 --> 00:04:13.400]  但是約拿他決定怎麼樣呢
[00:04:13.400 --> 00:04:15.300]  他決定逃避神
[00:04:15.300 --> 00:04:17.400]  所以神叫他向東的時候
[00:04:17.400 --> 00:04:19.600]  他就向西到了塔斯
[00:04:19.600 --> 00:04:21.900]  那塔斯距離尼尼威呢
[00:04:21.900 --> 00:04:25.100]  他的距離是三千兩百公里
[00:04:25.100 --> 00:04:27.600]  那這個是什麼概念呢
[00:04:27.600 --> 00:04:30.000]  我們看見香港離北京
[00:04:30.000 --> 00:04:32.500]  我們才將近兩千公里
[00:04:32.500 --> 00:04:34.600]  如果是香港去哈爾濱
[00:04:34.600 --> 00:04:36.700]  我們將近三千公里
[00:04:36.700 --> 00:04:39.000]  所以你看他幾乎是跑遍
[00:04:39.000 --> 00:04:41.200]  從像中國地圖裡面
[00:04:41.200 --> 00:04:43.800]  從南面一直跑到北面
[00:04:43.800 --> 00:04:47.100]  你可以看見約拿是下了怎麼樣大的決心
[00:04:47.100 --> 00:04:50.400]  他努力的要逃避神
[00:04:50.400 --> 00:04:54.900]  那上帝就使海中狂風大作
[00:04:54.900 --> 00:04:58.200]  眾人就問為什麼災難會臨到我呢
[00:04:58.200 --> 00:04:59.200]  臨到我們呢
[00:04:59.200 --> 00:05:01.100]  約拿直接的說
[00:05:01.100 --> 00:05:02.900]  這大風是因為有我
[00:05:02.900 --> 00:05:04.300]  你們要怎麼做
[00:05:04.300 --> 00:05:06.100]  你把我丟在海中
[00:05:06.100 --> 00:05:08.000]  風浪就會平息
[00:05:08.000 --> 00:05:10.400]  所以神就安排了一條大魚
[00:05:10.400 --> 00:05:11.600]  吞了約拿
[00:05:11.600 --> 00:05:15.200]  約拿在魚腹裡面三日三夜
[00:05:15.200 --> 00:05:17.600]  我們來看約拿的難處
[00:05:17.600 --> 00:05:19.900]  在聖經裡面有很清晰的描述
[00:05:19.900 --> 00:05:21.400]  他說
[00:05:21.400 --> 00:05:23.500]  他的景況是患難
[00:05:23.500 --> 00:05:25.800]  他的景況是陰間的深處
[00:05:25.800 --> 00:05:27.000]  是深淵
[00:05:27.000 --> 00:05:28.300]  是海的深處
[00:05:28.300 --> 00:05:29.800]  是大水環繞
[00:05:29.800 --> 00:05:31.400]  是珠水淹沒
[00:05:31.400 --> 00:05:32.900]  是深淵圍住
[00:05:32.900 --> 00:05:35.000]  是海草纏繞
[00:05:35.000 --> 00:05:37.500]  他下到山的根
[00:05:37.500 --> 00:05:39.700]  他被地的門關住
[00:05:39.700 --> 00:05:41.300]  這個是什麼意思呢
[00:05:41.300 --> 00:05:43.200]  在希伯來文裡面
[00:05:43.200 --> 00:05:44.000]  他說
[00:05:44.000 --> 00:05:46.800]  這個地的門將約拿關住
[00:05:46.800 --> 00:05:49.800]  就是約拿不會再回到地面上
[00:05:49.800 --> 00:05:51.700]  他掉到海中就怎麼樣
[00:05:51.700 --> 00:05:52.800]  會死去
[00:05:52.800 --> 00:05:55.200]  他不能夠返回地上
[00:05:55.200 --> 00:05:56.900]  所以親愛的弟兄姐妹
[00:05:56.900 --> 00:05:57.900]  約拿的處境
[00:05:57.900 --> 00:06:01.900]  其實也是很多時候是你我的處境
[00:06:01.900 --> 00:06:04.700]  是弟兄姐妹生命中常常經歷的
[00:06:04.700 --> 00:06:07.100]  這就是我們在患難裡面
[00:06:07.100 --> 00:06:08.800]  我們在深淵裡面
[00:06:08.800 --> 00:06:11.600]  我們在珠水的環繞之中
[00:06:11.600 --> 00:06:13.600]  我們被深淵圍住
[00:06:13.600 --> 00:06:16.000]  我們被海草纏繞
[00:06:16.000 --> 00:06:17.500]  我們下到山根
[00:06:17.500 --> 00:06:19.500]  我們有時候
[00:06:19.500 --> 00:06:22.700]  真的在一種生命的危險之中
[00:06:22.700 --> 00:06:25.000]  約拿的艱難
[00:06:25.000 --> 00:06:27.000]  是因為他逃避神
[00:06:27.000 --> 00:06:29.100]  他逃離上帝的面
[00:06:29.100 --> 00:06:31.800]  他逃離上帝的旨意
[00:06:31.800 --> 00:06:33.100]  那有時候
[00:06:33.100 --> 00:06:35.200]  逃離不是一個出路
[00:06:35.200 --> 00:06:39.800]  逃離使我們陷入一個更大的一個複雜
[00:06:39.800 --> 00:06:42.600]  他也使這個難處更加的擴大
[00:06:42.600 --> 00:06:45.000]  那約拿在漁父中的時候
[00:06:45.000 --> 00:06:50.100]  就是神要給約拿一個面對面
[00:06:50.100 --> 00:06:52.900]  面對神的機會
[00:06:52.900 --> 00:06:54.600]  那在最近
[00:06:54.600 --> 00:06:56.200]  剛才我有遇見我姐妹
[00:06:56.200 --> 00:06:56.800]  她就問我
[00:06:56.800 --> 00:06:57.800]  我們在
[00:06:57.800 --> 00:07:01.300]  我跟先生在佩達在恩父堂服侍
[00:07:01.300 --> 00:07:04.900]  那我們也牧養很多的普通話的青年人
[00:07:04.900 --> 00:07:08.000]  那我們最近在查創世紀
[00:07:08.000 --> 00:07:11.000]  那創世紀都是他們自己帶
[00:07:11.000 --> 00:07:14.800]  那創世紀我們查到了底拿和事件組
[00:07:14.800 --> 00:07:17.300]  我們看見雅各的兒子們
[00:07:17.300 --> 00:07:19.600]  因為他的妹妹受玷污之後
[00:07:19.600 --> 00:07:22.900]  他就殺了一切的事件的男丁
[00:07:22.900 --> 00:07:23.900]  雅各說
[00:07:23.900 --> 00:07:25.400]  你們連累了我
[00:07:25.400 --> 00:07:27.500]  他們必聚集來擊殺我
[00:07:27.500 --> 00:07:30.500]  我和我的全家必滅絕
[00:07:30.500 --> 00:07:33.400]  你看見雅各在艱難的時候
[00:07:33.400 --> 00:07:34.800]  神也出手
[00:07:34.800 --> 00:07:36.700]  去到三十五章的時候
[00:07:36.700 --> 00:07:37.900]  神對雅各說
[00:07:37.900 --> 00:07:40.600]  你起來向伯特利去
[00:07:40.600 --> 00:07:41.700]  住在那裡
[00:07:41.700 --> 00:07:44.400]  你要在那裡住一座壇給神
[00:07:44.400 --> 00:07:49.000]  就是你從前逃避你哥哥姨嫂的時候
[00:07:49.000 --> 00:07:51.500]  向你顯現的那一位
[00:07:51.500 --> 00:07:53.100]  至於弟兄姐妹們
[00:07:53.100 --> 00:07:55.200]  有時神允許一些事情
[00:07:55.200 --> 00:07:57.200]  在我們的生命中發生
[00:07:57.200 --> 00:08:00.100]  他是為了讓我們迴轉
[00:08:00.100 --> 00:08:02.700]  讓我們有機會面對神
[00:08:02.700 --> 00:08:05.300]  所以你看到雅各神提醒他
[00:08:05.300 --> 00:08:07.700]  是向他回到當年
[00:08:07.700 --> 00:08:10.200]  他逃離姨嫂的追殺
[00:08:10.200 --> 00:08:13.800]  去投奔他的舅父拉班的時候
[00:08:13.800 --> 00:08:15.600]  他遇見神
[00:08:15.600 --> 00:08:17.800]  他當時曾說
[00:08:17.800 --> 00:08:20.000]  神啊 你若與我同在
[00:08:20.000 --> 00:08:22.400]  在我所行的路上看顧我
[00:08:22.400 --> 00:08:24.200]  使我有吃的有喝的
[00:08:24.200 --> 00:08:27.200]  而且能使我平平安安的回來的時候
[00:08:27.200 --> 00:08:30.500]  我就立那石頭做神的墊
[00:08:30.500 --> 00:08:34.500]  所以可見神在我們的生命裡面
[00:08:34.500 --> 00:08:36.400]  藉著各樣的事情
[00:08:36.400 --> 00:08:39.200]  讓我們迴轉到神的面前
[00:08:39.200 --> 00:08:41.900]  來修復我們與神的關係
[00:08:41.900 --> 00:08:44.500]  當我們回到神面前的時候
[00:08:44.500 --> 00:08:47.800]  我們的生活就變得明朗和有秩序
[00:08:47.800 --> 00:08:52.800]  今天弟兄姐妹在我們的中間
[00:08:52.800 --> 00:08:55.500]  我們常常是我們自己也是
[00:08:55.500 --> 00:08:57.400]  當我們很光鮮的時候
[00:08:57.400 --> 00:08:59.200]  我們就來到教會裡面
[00:08:59.200 --> 00:09:00.700]  當我們失業
[00:09:00.700 --> 00:09:02.000]  我們不得志
[00:09:02.000 --> 00:09:04.500]  我們在各種的挫敗裡面的時候
[00:09:04.500 --> 00:09:06.100]  我們就會躲起來
[00:09:06.100 --> 00:09:07.900]  我們也躲開弟兄姐妹
[00:09:07.900 --> 00:09:10.800]  我們也躲開教會和團契
[00:09:10.800 --> 00:09:15.900]  這是實際上是一個非常大的損失
[00:09:15.900 --> 00:09:22.500]  那我們怎樣在艱難中與神親密呢
[00:09:22.500 --> 00:09:25.600]  怎樣在艱難中與神親密呢
[00:09:25.600 --> 00:09:29.300]  他的答案就是
[00:09:29.300 --> 00:09:31.200]  與主親密
[00:09:31.200 --> 00:09:34.500]  使我在艱難中靠近神
[00:09:34.500 --> 00:09:37.700]  在患難中與神親近
[00:09:37.700 --> 00:09:41.900]  我們看到第四節跟第六節的時候
[00:09:41.900 --> 00:09:44.800]  他有兩個重要的轉折詞
[00:09:44.800 --> 00:09:46.100]  請聽我讀第二節
[00:09:46.100 --> 00:09:47.700]  他說
[00:09:47.700 --> 00:09:52.100]  我說我雖然從你眼前被趕走
[00:09:52.100 --> 00:09:55.600]  我仍要仰望你的聖殿
[00:09:55.600 --> 00:09:56.600]  第六節
[00:09:56.600 --> 00:09:59.200]  我下沉直到山根
[00:09:59.200 --> 00:10:02.200]  大地的門栓把我永遠關閉
[00:10:02.200 --> 00:10:03.700]  耶和華我的神啊
[00:10:03.700 --> 00:10:09.200]  你卻把我的性命從坑中拉起來
[00:10:09.200 --> 00:10:10.900]  我們看見這兩個
[00:10:10.900 --> 00:10:12.600]  Yeah, but
[00:10:12.600 --> 00:10:15.900]  這兩個很重要的轉折詞
[00:10:15.900 --> 00:10:19.200]  其實雅各約拿呢
[00:10:19.200 --> 00:10:20.700]  他很清晰
[00:10:20.700 --> 00:10:22.900]  他知道神的心意
[00:10:22.900 --> 00:10:24.500]  雖然他悖逆
[00:10:24.500 --> 00:10:27.800]  但是他卻是一個認識神的人
[00:10:27.800 --> 00:10:29.600]  因為在四將二節的時候
[00:10:29.600 --> 00:10:30.700]  你看見他說什麼
[00:10:30.700 --> 00:10:32.700]  他說耶和華啊
[00:10:32.700 --> 00:10:34.100]  我在本國的時候
[00:10:34.100 --> 00:10:35.900]  豈不就是這樣說嗎
[00:10:35.900 --> 00:10:37.300]  我知道你
[00:10:37.300 --> 00:10:40.300]  你是有憐憫有恩典的神
[00:10:40.300 --> 00:10:41.700]  不輕易發怒
[00:10:41.700 --> 00:10:43.500]  且有豐盛的慈愛
[00:10:43.500 --> 00:10:46.200]  並且後悔不降所說的災
[00:10:46.200 --> 00:10:49.900]  所以我就急速逃往他世
[00:10:49.900 --> 00:10:51.700]  所以你看見
[00:10:51.700 --> 00:10:54.100]  約拿不願意去他世的原因
[00:10:54.100 --> 00:10:56.800]  是他自己為神大發熱心
[00:10:56.800 --> 00:10:58.200]  大發公義
[00:10:58.200 --> 00:11:00.500]  他認為那些敗壞的人
[00:11:00.500 --> 00:11:02.100]  那些罪惡的人
[00:11:02.100 --> 00:11:04.700]  是不應該被得救的
[00:11:04.700 --> 00:11:08.100]  所以他擔心神後悔不降災
[00:11:08.100 --> 00:11:10.300]  所以他去逃離神
[00:11:10.300 --> 00:11:11.800]  親愛的弟兄姐妹
[00:11:11.800 --> 00:11:15.600]  今天你對神的認識是怎樣的呢
[00:11:15.600 --> 00:11:17.400]  你認識神嗎
[00:11:17.400 --> 00:11:19.100]  你認識神嗎
[00:11:19.100 --> 00:11:20.500]  你若知道
[00:11:20.500 --> 00:11:23.200]  這位創造天地萬物的主
[00:11:23.200 --> 00:11:26.300]  他是慈愛永不改變
[00:11:26.300 --> 00:11:28.000]  他是滿有恩典
[00:11:28.000 --> 00:11:29.300]  有憐憫
[00:11:29.300 --> 00:11:31.200]  有豐盛慈愛的神
[00:11:31.200 --> 00:11:33.200]  我們越在艱難中
[00:11:33.200 --> 00:11:35.300]  就越來仰望他
[00:11:35.300 --> 00:11:37.200]  那一個認識主的人呢
[00:11:37.200 --> 00:11:39.500]  他對人生的境遇裡面
[00:11:39.500 --> 00:11:43.300]  他可以有不同的角度的這樣的解讀
[00:11:43.300 --> 00:11:46.100]  他有不同的眼光和看見
[00:11:46.100 --> 00:11:50.400]  那最近呢 就在預備講章的時候
[00:11:50.400 --> 00:11:53.200]  我就看到生命期刊有一篇文章
[00:11:53.200 --> 00:11:54.500]  它的題目是
[00:11:54.500 --> 00:11:56.700]  知我的親人
[00:11:56.700 --> 00:12:00.300]  孩子們到哪裡去最安全
[00:12:00.300 --> 00:12:04.400]  他就列舉了很長的一個list
[00:12:04.400 --> 00:12:07.500]  這個自殺的這些年輕人
[00:12:07.500 --> 00:12:10.400]  他說2018年1月25號
[00:12:10.400 --> 00:12:16.000]  那被中國大陸80後創業標杆叫毛侃侃
[00:12:16.000 --> 00:12:19.200]  他在家中開煤氣自殺身亡
[00:12:19.200 --> 00:12:21.300]  年僅34歲
[00:12:21.300 --> 00:12:23.800]  2018年1月12號
[00:12:23.800 --> 00:12:26.300]  林斯頓大學一個華裔學生
[00:12:26.300 --> 00:12:29.700]  在紐約的某一個醫院裡面自殺身亡
[00:12:29.700 --> 00:12:31.500]  年僅20歲
[00:12:31.500 --> 00:12:33.300]  2017年10月
[00:12:33.300 --> 00:12:37.900]  美國猶他大學攻讀生物博士唐小玲
[00:12:37.900 --> 00:12:40.200]  從金門大橋跳下
[00:12:40.200 --> 00:12:42.100]  那2017年3月
[00:12:42.100 --> 00:12:44.700]  在密歇根大學讀博士的
[00:12:44.700 --> 00:12:46.700]  中國留學生榮欣
[00:12:46.700 --> 00:12:49.100]  從美國駕駛飛機到加拿大
[00:12:49.100 --> 00:12:51.600]  然後跳級自殺
[00:12:51.600 --> 00:12:53.100]  2017年3月
[00:12:53.100 --> 00:12:54.300]  曾美梅
[00:12:54.300 --> 00:12:58.300]  因為無法適應英國的這個全英文的教學
[00:12:58.300 --> 00:13:00.700]  他在不到英國一個月
[00:13:00.700 --> 00:13:03.100]  他墜樓身亡
[00:13:03.100 --> 00:13:04.800]  2017年2月
[00:13:04.800 --> 00:13:08.300]  加州大學20歲的女學生
[00:13:08.300 --> 00:13:10.200]  劉同學自殺身亡
[00:13:10.200 --> 00:13:12.000]  那這篇報導呢
[00:13:12.000 --> 00:13:15.500]  他對有提出在研究者呢
[00:13:15.500 --> 00:13:19.700]  對武漢6000多名的高校的學生
[00:13:19.700 --> 00:13:21.400]  進行了一個審議
[00:13:21.400 --> 00:13:23.800]  他們發現自殺意念的人
[00:13:23.800 --> 00:13:26.700]  將近有17%
[00:13:26.700 --> 00:13:28.400]  那另一篇報導說
[00:13:28.400 --> 00:13:30.600]  壓力 因為這種壓力
[00:13:30.600 --> 00:13:34.700]  中國的中小學生每年大概有500名
[00:13:34.700 --> 00:13:37.200]  中小學生自殺
[00:13:37.200 --> 00:13:39.400]  當我們看見我們的生命
[00:13:39.400 --> 00:13:42.000]  沒有根本的支撐力量的時候
[00:13:42.000 --> 00:13:44.900]  我們真的很像一個斷了線的風箏
[00:13:44.900 --> 00:13:48.100]  特別是在一個這樣的一個競爭的時代
[00:13:48.100 --> 00:13:50.000]  罪惡的世界裡面
[00:13:50.000 --> 00:13:52.900]  這些年輕的柔軟的生命
[00:13:52.900 --> 00:13:54.100]  和掙扎
[00:13:54.100 --> 00:13:56.700]  就好像壓傷的蘆葦
[00:13:56.700 --> 00:13:58.500]  他們被折斷了
[00:13:58.500 --> 00:14:01.000]  就很像江潭的燈火
[00:14:01.000 --> 00:14:03.000]  他們被吹滅了
[00:14:03.000 --> 00:14:06.700]  因為在他們人生最艱難的時刻
[00:14:06.700 --> 00:14:08.400]  他們找不到依靠
[00:14:08.400 --> 00:14:10.500]  他們沒有出路
[00:14:10.500 --> 00:14:11.700]  主耶穌
[00:14:11.700 --> 00:14:14.300]  祂呼召每一位
[00:14:14.300 --> 00:14:15.900]  祂所創造的
[00:14:15.900 --> 00:14:17.400]  祂所寶貴的孩子
[00:14:17.400 --> 00:14:19.800]  祂說凡勞苦
[00:14:19.800 --> 00:14:21.100]  擔重擔的
[00:14:21.100 --> 00:14:23.100]  可以到我這裡來
[00:14:23.100 --> 00:14:24.800]  我就怎麼樣
[00:14:24.800 --> 00:14:26.200]  神應許我們說
[00:14:26.200 --> 00:14:30.400]  祂就使我們得安息
[00:14:30.400 --> 00:14:32.200]  親愛的弟兄姊妹
[00:14:32.200 --> 00:14:33.600]  所以今天我們有一個
[00:14:33.600 --> 00:14:35.300]  寶貴跟榮耀的身分
[00:14:35.300 --> 00:14:38.500]  就是我們可以稱那位創造的主是
[00:14:38.500 --> 00:14:40.100]  阿爸天父
[00:14:40.100 --> 00:14:42.200]  我們的生命有了依靠
[00:14:42.200 --> 00:14:44.500]  當我們一有難處的時候
[00:14:44.500 --> 00:14:46.300]  我們一有壓力的時候
[00:14:46.300 --> 00:14:48.600]  我們可以來到神的面前
[00:14:48.600 --> 00:14:51.700]  主耶穌祂願意為我們這些罪人死
[00:14:51.700 --> 00:14:53.800]  祂願意
[00:14:53.800 --> 00:14:56.000]  在石架上流血
[00:14:56.000 --> 00:14:57.300]  更何況
[00:14:57.300 --> 00:14:59.800]  你我生命中的這種
[00:14:59.800 --> 00:15:02.500]  勞苦的重擔呢
[00:15:02.500 --> 00:15:05.500]  何況我們心裡的這些愁悶呢
[00:15:05.500 --> 00:15:07.900]  何況我們人生的苦難呢
[00:15:07.900 --> 00:15:12.500]  主耶穌都願意為你承擔
[00:15:12.500 --> 00:15:15.100]  所以認識主呢
[00:15:15.100 --> 00:15:18.100]  是非常重要的
[00:15:18.100 --> 00:15:21.500]  祂可以使我們在艱難中
[00:15:21.500 --> 00:15:23.300]  緊緊的抓住神
[00:15:23.300 --> 00:15:25.900]  與神親密認識主
[00:15:25.900 --> 00:15:30.000]  使我們能夠在患難中有依靠
[00:15:30.000 --> 00:15:33.400]  那這個人呢 我們都認識
[00:15:33.400 --> 00:15:36.400]  他叫李克 李克胡哲
[00:15:36.400 --> 00:15:39.200]  他在年幼的時候呢
[00:15:39.200 --> 00:15:43.100]  他也經歷過這種想自殺的這種念頭
[00:15:43.100 --> 00:15:44.400]  你可以想像
[00:15:44.400 --> 00:15:48.300]  如果一個人出生的時候他就沒有手
[00:15:48.300 --> 00:15:50.800]  他沒有手臂去擁抱
[00:15:50.800 --> 00:15:53.200]  他沒有雙手去觸摸
[00:15:53.200 --> 00:15:55.200]  他也不可以牽手
[00:15:55.200 --> 00:15:58.100]  如果一個人一出生就沒有腿
[00:15:58.100 --> 00:15:59.800]  那會怎樣呢
[00:15:59.800 --> 00:16:01.600]  他不能夠跳舞
[00:16:01.600 --> 00:16:03.400]  他不能夠走路
[00:16:03.400 --> 00:16:07.700]  甚至呢 他連雙足站立都不可以
[00:16:07.700 --> 00:16:10.300]  那他在八歲的時候
[00:16:10.300 --> 00:16:11.600]  他就想到說
[00:16:11.600 --> 00:16:13.800]  將來我也不能結婚
[00:16:13.800 --> 00:16:15.500]  我也不能工作
[00:16:15.500 --> 00:16:17.200]  就算有人嫁給我
[00:16:17.200 --> 00:16:18.700]  我也沒有手
[00:16:18.700 --> 00:16:22.100]  我也牽不到我妻子的手
[00:16:22.100 --> 00:16:23.300]  所以親愛的弟兄姐妹
[00:16:23.300 --> 00:16:24.600]  我們看到今天
[00:16:24.600 --> 00:16:27.500]  尼克他已經是兩個孩子的爸爸
[00:16:27.500 --> 00:16:29.000]  從這個人的身上
[00:16:29.000 --> 00:16:31.700]  就見證了上帝滿滿的恩典
[00:16:31.700 --> 00:16:33.100]  所以像尼克所說的
[00:16:33.100 --> 00:16:35.600]  他說上帝沒有賜給你一個
[00:16:35.600 --> 00:16:37.700]  你想要的神蹟
[00:16:37.700 --> 00:16:40.200]  那麼其實他想成
[00:16:40.200 --> 00:16:44.700]  使你跟我成為別人的奇蹟
[00:16:44.700 --> 00:16:47.500]  所以看見這個四肢殘缺的尼克
[00:16:47.500 --> 00:16:49.600]  他因為他認識神
[00:16:49.600 --> 00:16:51.500]  體會神的心意
[00:16:51.500 --> 00:16:54.200]  他與神有親密的關係
[00:16:54.200 --> 00:16:57.200]  他靠著神度過他的生命的艱難
[00:16:57.200 --> 00:16:59.100]  也因為他的獨特
[00:16:59.100 --> 00:17:03.400]  使神大大地使用他
[00:17:03.400 --> 00:17:04.700]  那第三點呢
[00:17:04.700 --> 00:17:06.300]  我們繼續看下去的時候
[00:17:06.300 --> 00:17:07.900]  我們講第三點
[00:17:07.900 --> 00:17:09.800]  迴轉向神
[00:17:09.800 --> 00:17:14.300]  祂使你我勝過生命中的艱難
[00:17:14.300 --> 00:17:15.400]  第七節的時候
[00:17:15.400 --> 00:17:18.200]  我們請弟兄姐妹一起讀
[00:17:18.200 --> 00:17:21.400]  當我心靈疲弱時
[00:17:21.400 --> 00:17:23.700]  我就思戀耶和華
[00:17:23.700 --> 00:17:26.500]  我的禱告直達到你的面前
