
[00:00:00.000 --> 00:00:03.000]  好 各位弟兄姊妹 大家祝福平安
[00:04:03.720 --> 00:04:06.560]  豈能看你的情面嗎
[00:04:06.560 --> 00:04:10.720]  這是萬鈞之耶和華說的
[00:04:10.720 --> 00:04:14.560]  現在我勸你們懇求神好施恩於我們
[00:04:14.560 --> 00:04:17.560]  這妄獻的事既有你們經手
[00:04:17.560 --> 00:04:20.120]  他豈能看你們的情面嗎
[00:04:20.120 --> 00:04:23.640]  這是萬鈞之耶和華說的
[00:04:23.640 --> 00:04:27.520]  甚願你們中間有人有異人關上店門
[00:04:27.520 --> 00:04:30.960]  免得你們突然在我壇上燒火
[00:04:30.960 --> 00:04:32.600]  萬鈞之耶和華說
[00:04:32.600 --> 00:04:34.120]  我不喜悅你們
[00:04:34.120 --> 00:04:37.520]  也不從你們手中收納貢物
[00:04:37.520 --> 00:04:39.560]  萬鈞之耶和華說
[00:04:39.560 --> 00:04:42.880]  從日出之地到日落之處
[00:04:42.880 --> 00:04:46.520]  我的名在外邦中必尊為大
[00:04:46.520 --> 00:04:51.280]  在各地人必奉我的名燒香獻潔淨的貢物
[00:04:51.280 --> 00:04:54.800]  因為我的名在外邦中必尊為大
[00:04:54.800 --> 00:04:56.520]  你們卻褻瀆我的名
[00:04:56.520 --> 00:04:59.120]  說耶和華的桌子是污穢的
[00:04:59.120 --> 00:05:01.880]  其上的食物是可藐視的
[00:05:01.880 --> 00:05:05.960]  你們又說這些事物何等繁瑣
[00:05:05.960 --> 00:05:07.880]  並嗤之以鼻
[00:05:07.880 --> 00:05:10.520]  這是萬鈞之耶和華說的
[00:05:10.520 --> 00:05:15.280]  你們把搶奪的瘸腿的有病的拿來獻上為祭
[00:05:15.280 --> 00:05:17.840]  我豈能從你們手中收納呢
[00:05:17.840 --> 00:05:19.840]  這是耶和華說的
[00:05:19.840 --> 00:05:23.480]  行詭詐的在群中有公羊
[00:05:23.480 --> 00:05:26.960]  他卻許願卻用有殘疾的獻給主
[00:05:26.960 --> 00:05:28.840]  這人是可咒詛的
[00:05:28.840 --> 00:05:30.360]  因為我是大君王
[00:05:30.360 --> 00:05:33.280]  我的名在外邦中是可畏的
[00:05:33.280 --> 00:05:35.880]  這是萬鈞之耶和華說的
[00:05:35.880 --> 00:05:38.040]  這是第一部分 就是獻祭
[00:05:38.040 --> 00:05:39.080]  挺長的一段經文
[00:05:39.080 --> 00:05:41.280]  我們看第二部分就是教導這個部分
[00:05:41.280 --> 00:05:44.360]  二章一到九節
[00:05:44.360 --> 00:05:45.480]  眾祭司啊
[00:05:45.480 --> 00:05:47.680]  這戒命是傳給你們的
[00:05:47.680 --> 00:05:49.600]  萬鈞之耶和華說
[00:05:49.600 --> 00:05:51.000]  你們若不聽從
[00:05:51.000 --> 00:05:52.480]  也不放在心上
[00:05:52.480 --> 00:05:54.320]  將榮耀歸於我的名
[00:05:54.320 --> 00:05:57.360]  我就使咒祖領導你們
[00:05:57.360 --> 00:06:00.400]  使你們的福分變為咒祖
[00:06:00.400 --> 00:06:03.520]  因你們不把戒命放在心上
[00:06:03.520 --> 00:06:05.440]  我已經咒祖你們了
[00:06:05.440 --> 00:06:08.080]  我必斥責你們的種子
[00:06:08.080 --> 00:06:10.600]  又把你們犧牲的糞
[00:06:10.600 --> 00:06:13.440]  犧牲的糞抹在你們臉上
[00:06:13.440 --> 00:06:15.640]  你們要與你們
[00:06:15.640 --> 00:06:17.760]  你們要與糞一同除掉
[00:06:17.760 --> 00:06:21.080]  你們就知道我傳證戒命給你們
[00:06:21.080 --> 00:06:24.440]  使我與立位所立的約可以長存
[00:06:24.440 --> 00:06:27.200]  這是萬鈞之耶和華說的
[00:06:27.200 --> 00:06:30.200]  我曾與他立生命和平安的約
[00:06:30.200 --> 00:06:32.320]  我將這兩樣賜給他
[00:06:32.320 --> 00:06:34.280]  使他存敬畏的心
[00:06:34.280 --> 00:06:36.080]  他就敬畏我
[00:06:36.080 --> 00:06:37.760]  懼怕我的名
[00:06:37.760 --> 00:06:39.960]  真實的律法在他口中
[00:06:39.960 --> 00:06:41.800]  他嘴裡沒有不義的話
[00:06:41.800 --> 00:06:44.560]  他以平安和正直與我同行
[00:06:44.560 --> 00:06:47.960]  使許多人回頭離開罪孽
[00:06:47.960 --> 00:06:50.200]  祭司的嘴當存知識
[00:06:50.200 --> 00:06:54.200]  人也當從由他的口中尋求律法
[00:06:54.200 --> 00:06:57.160]  因為他是萬鈞之耶和華的使者
[00:06:57.160 --> 00:06:58.960]  你們卻偏離正道
[00:06:58.960 --> 00:07:01.760]  使許多人在律法上跌倒
[00:07:01.760 --> 00:07:04.720]  你們廢棄我與立位所立的約
[00:07:04.720 --> 00:07:07.400]  這是萬鈞之耶和華說的
[00:07:07.400 --> 00:07:10.000]  所以我使你們被眾人藐視
[00:07:10.000 --> 00:07:11.320]  看為下賤
[00:07:11.320 --> 00:07:13.600]  因為你不守我的道
[00:07:13.600 --> 00:07:19.280]  竟在律法上瞻循情面
[00:07:19.280 --> 00:07:22.720]  好 聖經讀畢 我們一同來禱告
[00:07:22.720 --> 00:07:26.400]  天父 我們在你的話語面前訴敬
[00:07:26.400 --> 00:07:29.360]  我們也在你的話語當中聆聽
[00:07:29.360 --> 00:07:30.760]  你的話語甚有威力
[00:07:30.760 --> 00:07:33.400]  你的話語甚是提醒我們的靈魂
[00:07:33.400 --> 00:07:34.800]  使我們回轉
[00:07:34.800 --> 00:07:37.680]  主要講的聽的今天都放在主的手中
[00:07:37.680 --> 00:07:39.440]  求主你親自的教誨
[00:07:39.440 --> 00:07:41.560]  禱告封耶穌基督的聖命
[00:07:41.560 --> 00:07:43.680]  阿妹
[00:07:43.680 --> 00:07:47.280]  好 我們就先看一章的六節到第十四節
[00:07:47.280 --> 00:07:49.360]  就是祭司的職責呢
[00:07:49.360 --> 00:07:53.360]  顧名思義就是要獻上和神心願的祭
[00:07:53.360 --> 00:07:55.920]  使得人得祝福
[00:07:55.920 --> 00:07:58.480]  那祭司這個行當
[00:07:58.480 --> 00:08:01.120]  我們看到在正常的情況下
[00:08:01.120 --> 00:08:03.720]  就是百姓帶著祭物來交給祭司
[00:08:03.720 --> 00:08:06.080]  然後祭司替百姓獻上神
[00:08:06.080 --> 00:08:10.760]  願那於是人就從神那裡得到祝福
[00:08:10.760 --> 00:08:15.280]  那麼關於獻祭的禮儀和儀式種類
[00:08:15.280 --> 00:08:20.440]  那一切的規矩都寫在祭司的工作手冊上面了
[00:08:20.440 --> 00:08:23.560]  大家說哪裡有一個祭司工作手冊呢
[00:08:23.560 --> 00:08:24.840]  我們如果有興趣的話
[00:08:24.840 --> 00:08:27.840]  你可以讀立位祭和生命祭
[00:08:27.840 --> 00:08:31.600]  你就看到很多的相關的規定
[00:08:31.600 --> 00:08:32.600]  但任何的工作呢
[00:08:32.600 --> 00:08:34.160]  其實可能都有人搞砸
[00:08:34.160 --> 00:08:38.720]  比如說廚師最大的失敗就是讓客人食物中毒
[00:08:38.720 --> 00:08:40.400]  而公交司機呢
[00:08:40.400 --> 00:08:43.080]  最大的失誤就是出了車禍
[00:08:43.080 --> 00:08:44.360]  那麼從祭司來講
[00:08:44.360 --> 00:08:45.760]  他最大的失敗呢
[00:08:45.760 --> 00:08:50.640]  就是獻上不潔淨的祭物
[00:08:50.640 --> 00:08:52.960]  而這段經文一章六節到十四節呢
[00:08:52.960 --> 00:08:55.360]  我們又可以把它分成兩個部分來看它
[00:08:55.360 --> 00:08:57.840]  聖經讀聖經最重要是分段
[00:08:57.840 --> 00:08:58.560]  每個段落呢
[00:08:58.560 --> 00:09:02.320]  都是它完整的一個單元的意義
[00:09:02.320 --> 00:09:05.320]  那麼第六節到第九節就提到呢
[00:09:05.320 --> 00:09:07.280]  祭司在獻祭上的失誤
[00:09:07.280 --> 00:09:13.160]  而第十節到第十四節就是要分析怎麼會失職的
[00:09:13.160 --> 00:09:14.720]  祭司為什麼會失職呢
[00:09:14.720 --> 00:09:17.760]  我們先看第一部分六到九節
[00:09:17.760 --> 00:09:22.680]  就是祭司最大的失誤就是把祭物呢獻上了也累了
[00:09:22.680 --> 00:09:23.120]  但是呢
[00:09:23.120 --> 00:09:28.920]  他獻的祭物呢不合格就不潔淨
[00:09:28.920 --> 00:09:32.040]  那麼祭司獻上不潔淨的祭物
[00:09:32.040 --> 00:09:33.720]  他後果如何呢等等
[00:09:33.720 --> 00:09:36.720]  這是我們這個部分來關注的
[00:09:36.720 --> 00:09:41.000]  其實答案呢就在開始這段辯論當中
[00:09:41.000 --> 00:09:44.840]  我們上次說過馬拉基書的最大的特點呢
[00:09:44.840 --> 00:09:46.440]  就是六個神域
[00:09:46.440 --> 00:09:49.800]  而且他是用論辯的方式來呈現的
[00:09:49.800 --> 00:09:53.960]  擺在好像我們是在法庭上面旁聽
[00:09:53.960 --> 00:10:00.400]  看神和先知還有控告被控告的一方呢在辯論
[00:10:00.400 --> 00:10:04.760]  神對祭司的指控是從一個常理開始的
[00:10:04.760 --> 00:10:06.840]  就是兒子尊敬父親
[00:10:06.840 --> 00:10:10.480]  僕人敬畏主人
[00:10:10.480 --> 00:10:16.800]  從這個常理當中引申出來的道理就是神自己作為以色列百姓的父親
[00:10:16.800 --> 00:10:19.120]  也作為他們的主人
[00:10:19.120 --> 00:10:24.320]  他並沒有得到當德的尊重和敬畏
[00:10:24.320 --> 00:10:26.200]  這是神的指控了
[00:10:26.200 --> 00:10:26.920]  那麼在這裡呢
[00:10:26.920 --> 00:10:32.720]  我們不妨稍微思想一下父子和主僕這段關係呢
[00:10:32.720 --> 00:10:37.120]  其實和我們神的關係的非常重要的一個界定
[00:10:37.120 --> 00:10:38.040]  令人知道呢
[00:10:38.040 --> 00:10:39.800]  在神的面前你是誰
[00:10:39.800 --> 00:10:41.200]  你當如何行止
[00:10:41.200 --> 00:10:43.760]  那麼正常的情況下
[00:10:43.760 --> 00:10:48.440]  我們都可以想象父親對孩子那是又威嚴又慈愛
[00:10:49.400 --> 00:10:51.440]  那麼孩子尊敬父親呢
[00:10:51.440 --> 00:10:52.680]  那都是當有之意
[00:10:52.680 --> 00:10:53.000]  對不對
[00:10:53.000 --> 00:10:59.240]  如果我們形容神和我們是父子的關係
[00:10:59.240 --> 00:10:59.800]  其實呢
[00:10:59.800 --> 00:11:04.480]  就是我們理解我們和神之間有一個恩怨之愛的一個非常重要的基礎
[00:11:04.480 --> 00:11:07.120]  我們就曉得呢
[00:11:07.120 --> 00:11:09.760]  我們要尊重我們的天上的父
[00:11:09.760 --> 00:11:14.600]  而關係的必然必然有一些邊界啊
[00:11:14.600 --> 00:11:15.760]  就是Boundary
[00:11:15.760 --> 00:11:19.480]  如果你越過界呢就是適當的
[00:11:19.480 --> 00:11:20.920]  所以我在這裡呢
[00:11:20.920 --> 00:11:22.720]  我們很重要的觀看
[00:11:22.720 --> 00:11:24.120]  還有一個角度
[00:11:24.120 --> 00:11:28.480]  還有一個類比就是不僅僅我們和神之間是父子關係
[00:11:28.480 --> 00:11:31.280]  我們和神之間的還是主僕的關係
[00:11:31.280 --> 00:11:33.720]  這是一個非常重要的界定
[00:11:33.720 --> 00:11:37.120]  說到主僕關係
[00:11:37.120 --> 00:11:38.720]  當時的猶太人呢
[00:11:38.720 --> 00:11:41.000]  都明白自己是屬於神的
[00:11:41.000 --> 00:11:45.600]  他們除了與神的關係非常的親密之外呢
[00:11:45.600 --> 00:11:50.000]  還有就是要敬畏主和遵行神的話
[00:11:50.000 --> 00:11:52.320]  所以猶太人整天的學習律法的目的呢
[00:11:52.320 --> 00:11:55.920]  就在於曉得神對他們所有的吩咐
[00:11:55.920 --> 00:11:58.880]  並且行在神的這種吩咐當中
[00:11:58.880 --> 00:12:03.640]  所以父子和主僕這兩個類比呢
[00:12:03.640 --> 00:12:08.280]  就使我們能夠更多的側面來去確定啊
[00:12:08.280 --> 00:12:11.320]  我們跟神的關係道理是如何的
[00:12:11.320 --> 00:12:13.680]  其實關係兩者都不可偏廢
[00:12:13.680 --> 00:12:18.320]  如果你側重於我們跟神是父子的關係
[00:12:18.320 --> 00:12:21.120]  那人有時候會恃寵而驕的對不對
[00:12:21.120 --> 00:12:24.400]  尤其是你原生家庭
[00:12:24.400 --> 00:12:25.720]  父親很疼愛你
[00:12:25.720 --> 00:12:29.520]  你要把它類比在我跟神的關係上面
[00:12:29.520 --> 00:12:34.440]  哇那你可能就真的是是一個嬌滴滴的兒女
[00:12:34.440 --> 00:12:38.000]  但是後者如果是主僕的關係呢
[00:12:38.000 --> 00:12:41.160]  其實就幫助我們修正這種可能的偏差
[00:12:44.680 --> 00:12:45.360]  不過呢
[00:12:45.360 --> 00:12:50.280]  你要是單單只是把你和神之間看作是一個主僕的關係
[00:12:50.280 --> 00:12:55.200]  可能那就是敬畏有餘而親密不足了
[00:12:55.200 --> 00:12:56.000]  所以在這裡呢
[00:12:56.000 --> 00:12:59.160]  其實神強調我們跟他的關係有敬畏的一面
[00:12:59.160 --> 00:13:00.440]  也有親密的一面
[00:13:00.440 --> 00:13:06.360]  那好在這裡神指責了以色列的祭司啊
[00:13:06.360 --> 00:13:09.280]  不尊敬和不敬畏他之後呢
[00:13:09.280 --> 00:13:12.440]  在第六節我們看到他又換了一種說法
[00:13:13.880 --> 00:13:15.160]  他點名呢
[00:13:15.160 --> 00:13:19.160]  說到底這是實際上意味著什麼呢
[00:13:19.160 --> 00:13:23.320]  他說這實際上意味著就是你在藐視神的名
[00:13:23.320 --> 00:13:26.960]  在希伯來人的觀念當中
[00:13:26.960 --> 00:13:30.320]  一個人的名其實與這個人是相等同的
[00:13:30.320 --> 00:13:35.840]  所以今天我們在簽字上面也少少能夠意識到這一點
[00:13:35.840 --> 00:13:38.840]  你做一筆生意或者買一個大的物品
[00:13:38.840 --> 00:13:41.960]  你只要一簽下字去這個交易成了
[00:13:41.960 --> 00:13:45.840]  哇對你來說就是一個經濟的負擔就在你的身上
[00:13:45.840 --> 00:13:47.720]  或者令你大賺特賺
[00:13:47.720 --> 00:13:51.240]  你很難說在不付任何代價的時候
[00:13:51.240 --> 00:13:53.200]  對於你簽字的法律文件
[00:13:53.200 --> 00:13:56.120]  簡單的就把它撕毀
[00:13:56.120 --> 00:13:58.080]  不可能的一定是有代價
[00:13:58.080 --> 00:14:02.640]  所以名和這個實際的人他是基本有關聯的
[00:14:02.640 --> 00:14:08.240]  而在聖經當中的神的名和神也是被視為基本相同的
[00:14:09.760 --> 00:14:14.040]  所以在生命記當中顯示神的名是他的位格
[00:14:14.040 --> 00:14:20.760]  他的神性的尊榮也代表著他的居所
[00:14:20.760 --> 00:14:23.080]  他在那裡同在就意味著他
[00:14:23.080 --> 00:14:26.720]  所以這一系列有一個特別的邏輯
[00:14:26.720 --> 00:14:28.600]  就是當你藐視他的名的時候
[00:14:28.600 --> 00:14:31.880]  其實就等於藐視了神本人
[00:14:31.880 --> 00:14:33.800]  這是相當嚴重的一個指控
[00:14:33.800 --> 00:14:36.360]  不過呢
[00:14:36.360 --> 00:14:38.240]  神的指控就是你藐視我
[00:14:38.240 --> 00:14:40.240]  這祭司呢就有點摸不著頭腦
[00:14:40.240 --> 00:14:41.720]  我們起早貪黑啊
[00:14:41.720 --> 00:14:43.720]  沒有功勞要苦勞這麼忙活
[00:14:43.720 --> 00:14:48.560]  所以他們就問我們在何事上藐視你的名呢
[00:14:48.560 --> 00:14:50.840]  這就是論辯呢
[00:14:50.840 --> 00:14:52.440]  在何事上
[00:14:52.440 --> 00:14:54.440]  上次我們出現了一次
[00:14:54.440 --> 00:14:55.840]  這次又第二次出現
[00:14:55.840 --> 00:14:58.920]  在何事上七次頂嘴的第二次
[00:14:58.920 --> 00:15:03.160]  他就要求神你既然指控我們
[00:15:03.160 --> 00:15:04.760]  你就給出證據來吧
[00:15:04.760 --> 00:15:07.880]  這是第一輪的論辯
[00:15:09.040 --> 00:15:10.240]  所以請大家留意呢
[00:15:10.240 --> 00:15:13.040]  在這句經文裡面有個線上的線字
[00:15:13.040 --> 00:15:17.520]  線上的線
[00:15:17.520 --> 00:15:20.160]  後面
[00:15:20.160 --> 00:15:24.000]  他就意味著一個習慣性的動作
[00:15:24.000 --> 00:15:26.240]  因為神回答呢
[00:15:26.240 --> 00:15:29.840]  就是你們將誤會的實物
[00:15:29.840 --> 00:15:31.880]  陷在我的壇上
[00:15:31.880 --> 00:15:32.880]  而這線字呢
[00:15:32.880 --> 00:15:35.640]  表示的是不斷的重復的習慣性的動作
[00:15:35.640 --> 00:15:37.920]  說明瞭這種事情不是一次兩次
[00:15:39.240 --> 00:15:41.320]  而且我們還要特別留意
[00:15:41.320 --> 00:15:43.560]  第七節裡面出現的那個邏輯
[00:15:43.560 --> 00:15:47.600]  就是你陷入了不潔淨的實物
[00:15:47.600 --> 00:15:49.120]  就等於誤會了神的壇
[00:15:49.120 --> 00:15:50.120]  誤會了神的壇呢
[00:15:50.120 --> 00:15:52.720]  就誤會了神的名
[00:15:52.720 --> 00:15:55.320]  就藐視神
[00:15:55.320 --> 00:15:56.640]  這麼一大串的邏輯
[00:15:56.640 --> 00:15:59.080]  按照律法來說
[00:15:59.080 --> 00:16:01.120]  不潔淨的物是會被傳染的
[00:16:01.120 --> 00:16:05.320]  接觸這個不潔淨的人
[00:16:05.320 --> 00:16:06.640]  不潔淨物的人呢
[00:16:06.640 --> 00:16:08.520]  也就成為了不潔淨
[00:16:08.520 --> 00:16:11.320]  按照這個原理
[00:16:11.320 --> 00:16:14.240]  祭司陷上不潔淨的物
[00:16:14.240 --> 00:16:16.440]  就會誤會了神的壇
[00:16:16.440 --> 00:16:21.320]  而壇是聖殿當中很重要的一部分
[00:16:21.320 --> 00:16:22.520]  所以你誤會了壇呢
[00:16:22.520 --> 00:16:23.800]  就等於誤會了聖殿
[00:16:23.800 --> 00:16:26.880]  而聖殿是神與以色列人同在的場所
[00:16:26.880 --> 00:16:28.560]  那就誤會了神的名
[00:16:28.560 --> 00:16:33.360]  因為聖殿是神的名的居所
[00:16:33.360 --> 00:16:35.760]  祂與祂的子民同在
[00:16:35.760 --> 00:16:37.760]  所以當你誤會了聖殿時
[00:16:37.760 --> 00:16:39.640]  聖殿變為誤會的時候呢
[00:16:39.640 --> 00:16:42.240]  就等於誤會了神
[00:16:42.240 --> 00:16:43.080]  玷污了神
[00:16:43.080 --> 00:16:46.240]  這一大串的邏輯呢
[00:16:46.240 --> 00:16:48.600]  今天我們聽來是比較繞
[00:16:48.600 --> 00:16:49.440]  也比較陌生
[00:16:49.440 --> 00:16:54.240]  但是當時的以色列祭司是完全清楚這層關係的
[00:16:54.240 --> 00:17:00.360]  就是這種聖結和誤會的傳染的這種性質
[00:17:00.360 --> 00:17:01.520]  沾上
[00:17:01.520 --> 00:17:03.440]  你要不然沾上了聖結之物
[00:17:03.440 --> 00:17:04.520]  你就變成了聖結
[00:17:04.520 --> 00:17:07.240]  沾上了污穢之物你就變成了污穢
[00:17:07.240 --> 00:17:10.200]  所以祭司才特別小心在這一點上
[00:17:10.200 --> 00:17:11.880]  無論是他自己本人
[00:17:11.880 --> 00:17:17.240]  還是他獻祭的祭物等等都特別講究
[00:17:17.240 --> 00:17:19.160]  按照神的吩咐來預備
[00:17:19.160 --> 00:17:21.080]  這叫做聖結
[00:17:21.080 --> 00:17:22.800]  否則就成為了不聖結
[00:17:22.800 --> 00:17:27.240]  所以在第七節當中
[00:17:27.240 --> 00:17:29.960]  開始這第二輪的這個辯論
[00:17:29.960 --> 00:17:32.520]  就直接的點出了這個關鍵點
[00:17:32.520 --> 00:17:34.680]  就是我們在和事上誤會你呢
[00:17:34.680 --> 00:17:37.800]  繼續辯論
[00:17:37.800 --> 00:17:41.880]  神就透過兩個反問來回答來舉證
[00:17:41.880 --> 00:17:45.720]  就是他指出來他們獻上的物呢
[00:17:45.720 --> 00:17:47.080]  祭物是瞎眼的
[00:17:47.080 --> 00:17:48.120]  是瘸腿的
[00:17:48.120 --> 00:17:49.000]  是有病的
[00:17:49.000 --> 00:17:56.080]  而所謂的這些指控就讓我們知道
[00:17:56.080 --> 00:18:01.440]  所謂不潔淨的實物獻在神的壇上
[00:18:01.440 --> 00:18:06.320]  這跟我們今天所熟悉的食品安全是沒有關係的
[00:18:06.320 --> 00:18:11.040]  而不是說這些祭司獻上給神獻上了精緻地溝油炸的油餅
[00:18:11.040 --> 00:18:16.360]  或者就是高科技轉基因食品老玉米
[00:18:16.360 --> 00:18:17.960]  沒有這回事
[00:18:17.960 --> 00:18:22.760]  在聖經這個祭司的制度當中不潔淨的食物
[00:18:22.760 --> 00:18:28.520]  是指的不按照律法的要求獻上祭物
[00:18:30.280 --> 00:18:32.400]  那針對這樣的獻祭行為呢
[00:18:32.400 --> 00:18:34.080]  神就指出來說
[00:18:34.080 --> 00:18:36.440]  這實質上就等於說
[00:18:36.440 --> 00:18:39.120]  你們認為耶爾華的桌子是污穢的
[00:18:39.120 --> 00:18:42.440]  是可藐視的不重要的
[00:18:42.440 --> 00:18:45.760]  而這輪辯論呢
[00:18:45.760 --> 00:18:49.320]  到這裡你發現就告一段落了
[00:18:49.320 --> 00:18:51.160]  被告的祭司呢
[00:18:51.160 --> 00:18:52.360]  沒有回嘴
[00:18:52.360 --> 00:18:53.680]  就沒有再回嘴
[00:18:53.680 --> 00:18:57.840]  意思就是在神非常有力的證據面前
[00:18:57.840 --> 00:18:59.680]  他們開始啞口無言
[00:19:00.320 --> 00:19:02.720]  說明神的證據確鑿
[00:19:02.720 --> 00:19:03.640]  合情合理
[00:19:03.640 --> 00:19:07.480]  而且這都是祭司這行
[00:19:07.480 --> 00:19:09.960]  大家都所熟知的行規
[00:19:09.960 --> 00:19:13.760]  他們都是祭司都是專業人士
[00:19:13.760 --> 00:19:14.640]  說到行規
[00:19:14.640 --> 00:19:15.720]  大家就不用再講了
[00:19:15.720 --> 00:19:17.480]  比如說你指責我一個論文
[00:19:17.480 --> 00:19:20.520]  我就會跟你還嘴辯論
[00:19:20.520 --> 00:19:23.160]  但如果你按照我們寫作的行規指出來
[00:19:23.160 --> 00:19:25.360]  我沒按規矩寫
[00:19:25.360 --> 00:19:27.160]  那我再辯論就無知了
[00:19:28.200 --> 00:19:30.880]  這時候就只能收生是最好的辦法
[00:19:30.880 --> 00:19:33.360]  那現在呢
