
[00:00:00.000 --> 00:00:05.000]  在復活節我們都會思考生死的問題
[00:12:44.000 --> 00:12:47.000]  所以我開始明白,後來我沒有走這條路
[00:12:47.000 --> 00:12:50.000]  所以我不會走發達成功
[00:12:50.000 --> 00:12:53.000]  雖然我曾經有很高薪,我也不要
[00:12:53.000 --> 00:12:56.000]  因為我覺得上帝叫我做的最重要
[00:12:56.000 --> 00:12:59.000]  而大S陷在名利的要求裡面
[00:12:59.000 --> 00:13:02.000]  他要扮到自己很漂亮,很瘦,又很白
[00:13:02.000 --> 00:13:05.000]  但令到身體失去抵抗力
[00:13:05.000 --> 00:13:08.000]  所以一場流感
[00:13:08.000 --> 00:13:11.000]  這個美人就一天
[00:13:11.000 --> 00:13:14.000]  忽然失去生命,生命無常
[00:13:14.000 --> 00:13:17.000]  虛空是虛空,所以我對比的第三幅照片
[00:13:17.000 --> 00:13:20.000]  就是我太太到70歲
[00:13:20.000 --> 00:13:23.000]  大S現在48歲,他在很多傷痛
[00:13:23.000 --> 00:13:26.000]  在很多困難中活著
[00:13:26.000 --> 00:13:29.000]  幸好他都相信死後有個美麗世界
[00:13:29.000 --> 00:13:32.000]  而我太太那幅照片
[00:13:32.000 --> 00:13:35.000]  已經是70歲
[00:13:35.000 --> 00:13:38.000]  我們看看她70歲的樣子
[00:13:38.000 --> 00:13:41.000]  這個是教會
[00:13:41.000 --> 00:13:44.000]  是在廣州的教會
[00:13:44.000 --> 00:13:47.000]  有個翅膀讓她拍照,好像天使
[00:13:47.000 --> 00:13:50.000]  她很開心地拍照,所以我太太
[00:13:50.000 --> 00:13:53.000]  在那裡拍照,好像飛到天上去
[00:13:53.000 --> 00:13:56.000]  無名無利,一身自在
[00:13:56.000 --> 00:13:59.000]  是非常開心的,非常在屬靈的生命裡面
[00:13:59.000 --> 00:14:02.000]  我和她的愛情是很奇妙的
[00:14:02.000 --> 00:14:05.000]  廣福堂有一次牧師提到
[00:14:05.000 --> 00:14:08.000]  你記不記得求婚那一刻
[00:14:08.000 --> 00:14:11.000]  很多人都記得,我都記得
[00:14:11.000 --> 00:14:14.000]  但我跟別人不同,我又沒有買花
[00:14:14.000 --> 00:14:17.000]  又沒有去海灘,又沒有跪下
[00:14:17.000 --> 00:14:20.000]  原來我自從認識我女朋友
[00:14:20.000 --> 00:14:23.000]  我們就一起祈禱
[00:14:23.000 --> 00:14:26.000]  我們決定一個禮拜,茶經祈禱
[00:14:26.000 --> 00:14:29.000]  用靈性建立,所以我們的愛情就很長久
[00:14:29.000 --> 00:14:32.000]  不只是你的樣子美不美,你吸不吸引人
[00:14:32.000 --> 00:14:35.000]  而是在上帝名字建立我們的感情
[00:14:35.000 --> 00:14:38.000]  一直在茶經查到決定結婚為止
[00:14:38.000 --> 00:14:41.000]  所以茶經祈禱就是我們可不可以結婚
[00:14:41.000 --> 00:14:44.000]  兩個季都在祈禱
[00:14:44.000 --> 00:14:47.000]  祈禱,她看著我,我抬頭
[00:14:47.000 --> 00:14:50.000]  她又抬頭,我們就擁抱
[00:14:50.000 --> 00:14:53.000]  沒有海灘
[00:14:53.000 --> 00:14:56.000]  沒有花
[00:14:56.000 --> 00:14:59.000]  我們是另類浪漫
[00:14:59.000 --> 00:15:02.000]  在我宿舍監房裡,我們一起祈禱
[00:15:02.000 --> 00:15:05.000]  決定結婚,結了婚才浪漫
[00:15:05.000 --> 00:15:08.000]  結果我們選擇了一個很美麗的生命
[00:15:08.000 --> 00:15:11.000]  就是大家都為神獻上
[00:15:11.000 --> 00:15:14.000]  屬靈的生命建立我們的愛情
[00:15:14.000 --> 00:15:17.000]  所以瓊瑤的故事是最後的結尾
[00:15:17.000 --> 00:15:20.000]  我的生命就是我沒有走一個
[00:15:20.000 --> 00:15:23.000]  人生去懼怕死亡的路
[00:15:23.000 --> 00:15:26.000]  反而我找到永生之路
[00:15:26.000 --> 00:15:29.000]  我要一生獻出
[00:15:29.000 --> 00:15:32.000]  而且大家夫婦一齊獻出為神
[00:15:32.000 --> 00:15:35.000]  於是我們開始走上是一個有意義的人生
[00:15:35.000 --> 00:15:38.000]  其實我那時期
[00:15:38.000 --> 00:15:41.000]  在那裡都追尋
[00:15:41.000 --> 00:15:44.000]  怎樣在變幻無常的世界找到意義
[00:15:44.000 --> 00:15:47.000]  我最後看的小說就是《英姿姑娘》
[00:15:47.000 --> 00:15:50.000]  隨俗舍帝,星星月亮太陽
[00:15:50.000 --> 00:15:53.000]  我太太笑的時候像太陽
[00:15:53.000 --> 00:15:56.000]  溫柔時像月亮,平日柔弱時像星星
[00:15:56.000 --> 00:15:59.000]  三個女性,星星月亮太陽
[00:15:59.000 --> 00:16:02.000]  都像我老婆
[00:16:02.000 --> 00:16:05.000]  所以我順帶說一句,經常說這種話
[00:16:05.000 --> 00:16:08.000]  老婆就會靚很久
[00:16:08.000 --> 00:16:11.000]  經常說好,你又靚,你又美善
[00:16:11.000 --> 00:16:14.000]  真是清純,你罵我真的罵得好
[00:16:14.000 --> 00:16:17.000]  是很開心,所以就靚到七十多
[00:16:17.000 --> 00:16:20.000]  所以男人記得
[00:16:20.000 --> 00:16:23.000]  她靚你都靚,你氣到她很生氣
[00:16:23.000 --> 00:16:26.000]  她變醜樣,你就變醜樣
[00:16:26.000 --> 00:16:29.000]  由美人的世盲,我想起生命的無常
[00:16:29.000 --> 00:16:32.000]  所以那時我看《英姿姑娘》
[00:16:32.000 --> 00:16:35.000]  講到抗日期間日本淪陷區有一班激情的學生
[00:16:35.000 --> 00:16:38.000]  上課時,日本控制之下上課
[00:16:38.000 --> 00:16:41.000]  但有個很美麗的女生來到,原來日本人叫英姿
[00:16:41.000 --> 00:16:44.000]  大家又喜歡她,又憎恨她
[00:16:44.000 --> 00:16:47.000]  因為日本人憎恨她,大家又愛上她
[00:16:47.000 --> 00:16:50.000]  英姿很純良,很複雜的
[00:16:50.000 --> 00:16:53.000]  一個善惡愛恨,誤會和解,寬恕報復的故事
[00:16:53.000 --> 00:16:56.000]  但我記得她講到最後
[00:16:56.000 --> 00:16:59.000]  很多很多年後,她來香港
[00:16:59.000 --> 00:17:02.000]  她的朋友都不知去哪,有些死了就打仗
[00:17:02.000 --> 00:17:05.000]  見到一個舊朋友,他描寫地球在轉動
[00:17:05.000 --> 00:17:08.000]  西市在變化
[00:17:08.000 --> 00:17:11.000]  她也要重新鑑賞舊日的感情,仇與恨,愛與憎
[00:17:11.000 --> 00:17:14.000]  都需要重新鑑賞
[00:17:14.000 --> 00:17:17.000]  數十年後,熱血青年變成中年老年
[00:17:17.000 --> 00:17:20.000]  我們現在不是在舊時,熱血青年,看瓊瑤那些年代
[00:17:20.000 --> 00:17:23.000]  看巴金,看西線無戰士,看尼采,看柏拉圖
[00:17:23.000 --> 00:17:26.000]  看老子壯志
[00:17:26.000 --> 00:17:29.000]  現在中年到老
[00:17:29.000 --> 00:17:32.000]  原來一切都在過去
[00:17:32.000 --> 00:17:35.000]  所以我看她這段,雖然我十五歲,看這段小說
[00:17:35.000 --> 00:17:38.000]  我自己有一種很感傷
[00:17:38.000 --> 00:17:41.000]  人生將來,到老了時不知道怎樣
[00:17:41.000 --> 00:17:44.000]  我還畫了自己將來老了的樣子,很多鬍鬚
[00:17:44.000 --> 00:17:47.000]  誰知我不是,老了又沒有變成很老
[00:17:47.000 --> 00:17:50.000]  而我開始由人生無常
[00:17:50.000 --> 00:17:53.000]  將我追求佛學,所有的照片都在那裏打坐
[00:17:53.000 --> 00:17:56.000]  當時我旁邊的哥哥是很愛主基督徒
[00:17:56.000 --> 00:17:59.000]  他洗腦走去打坐,追求佛學
[00:17:59.000 --> 00:18:02.000]  令到他沒有甚麼人看著我
[00:18:02.000 --> 00:18:05.000]  當時日本有個法學大師叫木村泰賢
[00:18:05.000 --> 00:18:08.000]  有本書叫人生的解脫佛學,佛教思想
[00:18:08.000 --> 00:18:11.000]  我說佛教要解脫,所以我追尋佛教
[00:18:11.000 --> 00:18:14.000]  我真的打坐,真的有氣感
[00:18:14.000 --> 00:18:17.000]  氣感會流全身
[00:18:17.000 --> 00:18:20.000]  開天眼看到靈界,很多人問我靈界是怎樣的
[00:18:20.000 --> 00:18:23.000]  留待一個七豐富裕的晚上才跟你說
[00:18:23.000 --> 00:18:26.000]  後來有一個令
[00:18:26.000 --> 00:18:29.000]  天地萬物,因緣起滅
[00:18:29.000 --> 00:18:32.000]  此生彼生,此滅彼滅,一切緣起成空
[00:18:32.000 --> 00:18:35.000]  大家領悟,到大學的時候
[00:18:35.000 --> 00:18:38.000]  跟另一個喜歡佛學的朋友去找尋大師
[00:18:38.000 --> 00:18:41.000]  深山有沒有大師,香港沒有深山哪有大師
[00:18:41.000 --> 00:18:44.000]  那時中國就是文革都進不去
[00:18:44.000 --> 00:18:47.000]  原來南地有個高僧叫發凱
[00:18:47.000 --> 00:18:50.000]  發凱捉到白蛇精那個都很厲害
[00:18:50.000 --> 00:18:53.000]  發明找這個法師
[00:18:53.000 --> 00:18:56.000]  不是很清楚他在哪裏
[00:18:56.000 --> 00:18:59.000]  他在附近,兩個穿著長袍致祭
[00:18:59.000 --> 00:19:02.000]  然後拿佛經去走
[00:19:02.000 --> 00:19:05.000]  終於突然打開門口
[00:19:05.000 --> 00:19:08.000]  有個老法師送客,那個就是發凱
