
[00:00:00.000 --> 00:00:07.000]  在開始講到之前,讓我們一起同心低頭禱告
[00:07:28.000 --> 00:07:30.000]  變成了市集
[00:07:30.000 --> 00:07:35.000]  這個神聖的地方,變成賺錢的地方
[00:07:35.000 --> 00:07:39.000]  更加阻礙了人們專心敬拜
[00:07:39.000 --> 00:07:43.000]  而月月節竟然成為一個賺錢的季節
[00:07:43.000 --> 00:07:46.000]  成為一個世俗化的節日
[00:07:46.000 --> 00:07:50.000]  這些祭司和商人
[00:07:50.000 --> 00:07:54.000]  其實一直以來只想著自己如何賺大錢
[00:07:54.000 --> 00:07:56.000]  只想著自己的利益
[00:07:56.000 --> 00:08:00.000]  他們根本沒有想過要看重神的心意
[00:08:00.000 --> 00:08:04.000]  一開始的動機已經是錯的
[00:08:04.000 --> 00:08:09.000]  他們根本沒有想著帶著敬畏的心來敬拜神
[00:08:09.000 --> 00:08:13.000]  今天當大家坐在這裡的時候
[00:08:13.000 --> 00:08:17.000]  我們回來的動機是什麼呢?
[00:08:17.000 --> 00:08:20.000]  你是不是真的帶著一個敬畏的心
[00:08:20.000 --> 00:08:23.000]  一個渴望無神的心
[00:08:23.000 --> 00:08:27.000]  一個敬拜的心來敬拜呢?
[00:08:27.000 --> 00:08:31.000]  又或者有時候我們會有意無意地
[00:08:31.000 --> 00:08:35.000]  像這群人一樣做了一些事情
[00:08:35.000 --> 00:08:39.000]  是妨礙到旁邊所有的人敬拜呢?
[00:08:39.000 --> 00:08:43.000]  如果這一刻,耶穌坐在你旁邊
[00:08:43.000 --> 00:08:47.000]  你猜祂會跟你說什麼?
[00:08:47.000 --> 00:08:53.000]  我們繼續看圖畫裡面一群宗教領袖
[00:08:53.000 --> 00:08:56.000]  後面鬼鬼祟祟的那三個
[00:08:56.000 --> 00:08:59.000]  他們看到耶穌那麼生氣
[00:08:59.000 --> 00:09:03.000]  趕走所有商人
[00:09:03.000 --> 00:09:05.000]  又在搗亂
[00:09:05.000 --> 00:09:09.000]  他們對耶穌已經很不滿
[00:09:09.000 --> 00:09:12.000]  因為耶穌妨礙了他們發財
[00:09:12.000 --> 00:09:14.000]  妨礙了他們的財路
[00:09:14.000 --> 00:09:17.000]  於是第十八節
[00:09:17.000 --> 00:09:19.000]  猶太人問耶穌
[00:09:19.000 --> 00:09:22.000]  祢能顯什麼神蹟給我看
[00:09:22.000 --> 00:09:25.000]  表明祢可以做這些事呢?
[00:09:25.000 --> 00:09:29.000]  他們要求耶穌顯神蹟
[00:09:29.000 --> 00:09:32.000]  證明祂有權潔淨聖殿
[00:09:32.000 --> 00:09:36.000]  宗教領袖祭司的職責是什麼呢?
[00:09:36.000 --> 00:09:40.000]  他們不是幫助人去專心敬拜的嗎?
[00:09:40.000 --> 00:09:45.000]  為什麼他們不制止商人做生意?
[00:09:45.000 --> 00:09:48.000]  他們關心的
[00:09:48.000 --> 00:09:51.000]  為什麼不是聖殿的功能?
[00:09:51.000 --> 00:09:55.000]  為什麼不是敬拜的真正態度?
[00:09:55.000 --> 00:09:58.000]  為什麼不問問
[00:09:58.000 --> 00:10:02.000]  我在聖殿買賣是否合乎上帝的心意呢?
[00:10:02.000 --> 00:10:05.000]  很明顯他們關心的
[00:10:05.000 --> 00:10:07.000]  只是他們賺到多少錢
[00:10:07.000 --> 00:10:11.000]  他們有什麼權力、有什麼利益
[00:10:11.000 --> 00:10:17.000]  這就是當時崩壞、腐化的宗教體制
[00:10:17.000 --> 00:10:21.000]  這些宗教領袖根本不覺得自己有什麼問題
[00:10:21.000 --> 00:10:23.000]  因為他們已經忘記了
[00:10:23.000 --> 00:10:26.000]  自己作為領袖、作為祭司的身份
[00:10:26.000 --> 00:10:33.000]  他們的心已經被財富、面子、權力蒙蔽
[00:10:33.000 --> 00:10:38.000]  對於耶穌的訴詳、耶穌的憤怒、耶穌的指責
[00:10:38.000 --> 00:10:41.000]  他們不但沒有自我反省
[00:10:41.000 --> 00:10:45.000]  更對主懷恨在心
[00:10:45.000 --> 00:10:50.000]  接著這些猶太人
[00:10:50.000 --> 00:10:56.000]  繼續說
[00:10:56.000 --> 00:11:00.000]  這個殿用了四十六年
[00:11:00.000 --> 00:11:03.000]  你三天之內就能重建嗎?
[00:11:03.000 --> 00:11:05.000]  為什麼耶穌這樣說呢?
[00:11:05.000 --> 00:11:09.000]  因為剛才耶穌問他要耶穌獻神職的時候
[00:11:09.000 --> 00:11:11.000]  耶穌說了一句
[00:11:11.000 --> 00:11:13.000]  你們拆毀這個殿
[00:11:13.000 --> 00:11:16.000]  我三天內要將它重建
[00:11:16.000 --> 00:11:19.000]  這個答覆似乎是答非所問
[00:11:19.000 --> 00:11:21.000]  耶穌答的是
[00:11:21.000 --> 00:11:26.000]  指出自己將會在十字架受難和復活
[00:11:26.000 --> 00:11:30.000]  但這群人誤解了耶穌的意思
[00:11:30.000 --> 00:11:35.000]  當時他們只想著聖殿
[00:11:35.000 --> 00:11:40.000]  只能用了四十六年所起好的一座建築物
[00:11:40.000 --> 00:11:46.000]  他們不明白聖殿其實是神和人同在的地方
[00:11:46.000 --> 00:11:48.000]  他們更不會理解到
[00:11:48.000 --> 00:11:52.000]  耶穌將要用自己的犧牲和復活
[00:11:52.000 --> 00:11:57.000]  成就一個世界最偉大、最不可能的神蹟
[00:11:57.000 --> 00:12:02.000]  來顯出祂確實有這個權柄
[00:12:02.000 --> 00:12:04.000]  而耶穌說的這句話
[00:12:04.000 --> 00:12:06.000]  你們拆毀這個殿
[00:12:06.000 --> 00:12:08.000]  我三天內要將它重建
[00:12:08.000 --> 00:12:13.000]  到最後耶穌在猶太人面前受公審的時候
[00:12:13.000 --> 00:12:18.000]  這群猶太人仍然誤會了這句話
[00:12:18.000 --> 00:12:23.000]  甚至成為指控耶穌的罪狀
[00:12:23.000 --> 00:12:33.000]  去到畫口福音十五章二十九三十節
[00:12:33.000 --> 00:12:39.000]  當時耶穌已經被釘在十字架上
[00:12:39.000 --> 00:12:45.000]  但經過的路人同樣都用這句話來譏笑祂
[00:12:45.000 --> 00:12:48.000]  祂說:你這拆毀三天又建造起來的
[00:12:48.000 --> 00:12:54.000]  救救你自己從十字架上下來
[00:12:54.000 --> 00:12:59.000]  接著我們看看聖殿
[00:12:59.000 --> 00:13:05.000]  "殿"這個字或聖殿在這段經文中出現了三次
[00:13:05.000 --> 00:13:08.000]  三次都有不同的意思
[00:13:08.000 --> 00:13:12.000]  第十四節說到漢堅殿裡有賣牛
[00:13:12.000 --> 00:13:17.000]  這個"殿"是指整座的建築物
[00:13:17.000 --> 00:13:24.000]  第十六節說到我父的"殿"是指神臨在的地方
[00:13:24.000 --> 00:13:28.000]  而十九節拆毀這"殿"我三天內要再建立起來
[00:13:28.000 --> 00:13:33.000]  是指耶穌的身體
[00:13:33.000 --> 00:13:38.000]  在這裡耶穌藉著聖殿引申到敬拜的課題
[00:13:38.000 --> 00:13:43.000]  由建築物轉到父神的家
[00:13:43.000 --> 00:13:46.000]  也就是父神臨在的地方
[00:13:46.000 --> 00:13:50.000]  最後更以聖殿是預表耶穌基督的身體
[00:13:50.000 --> 00:13:53.000]  祂要指出你是真正的敬拜
[00:13:53.000 --> 00:13:56.000]  不是局限在一個建築物裡
[00:13:56.000 --> 00:14:00.000]  最重要是父神臨在的地方
[00:14:00.000 --> 00:14:03.000]  更加是要藉著耶穌基督
[00:14:03.000 --> 00:14:08.000]  到父神的根前才有真正的敬拜
[00:14:08.000 --> 00:14:13.000]  當"殿"裡面或者一座建築物裡
[00:14:13.000 --> 00:14:15.000]  沒有神的臨在
[00:14:15.000 --> 00:14:22.000]  當中所有的活動都變得無意義
[00:14:22.000 --> 00:14:25.000]  當我們再看之後
[00:14:25.000 --> 00:14:28.000]  約翰福音後面兩章的經文裡
[00:14:28.000 --> 00:14:30.000]  都有提到敬拜的課題
[00:14:30.000 --> 00:14:33.000]  耶穌在井旁和撒瑪利亞夫人相遇
[00:14:33.000 --> 00:14:37.000]  詳細地討論了真正的敬拜
[00:14:37.000 --> 00:14:40.000]  不是固定的山而是神的臨在
[00:14:40.000 --> 00:14:43.000]  只有奉神臨在的地方
[00:14:43.000 --> 00:14:45.000]  一群敬畏神的人
[00:14:45.000 --> 00:14:47.000]  一同高舉神的話
[00:14:47.000 --> 00:14:51.000]  才是真正的敬拜
[00:14:51.000 --> 00:14:54.000]  之前我在晚堂分享的時候
[00:14:54.000 --> 00:14:57.000]  曾經分享過這幅照片
[00:14:57.000 --> 00:15:01.000]  這幅照片是南非一間樹下教會
[00:15:01.000 --> 00:15:04.000]  我不知道可不可以稱為一間教會
[00:15:04.000 --> 00:15:06.000]  因為我們看不到
[00:15:06.000 --> 00:15:10.000]  這間教會在很宏偉的建築物裡
[00:15:10.000 --> 00:15:14.000]  也沒有富麗堂皇的裝飾
[00:15:14.000 --> 00:15:16.000]  你看不到有擺設
[00:15:16.000 --> 00:15:18.000]  除了幾張很舊的椅子
[00:15:18.000 --> 00:15:20.000]  但當我看到這幅照片的時候
[00:15:20.000 --> 00:15:22.000]  我覺得很感動
[00:15:22.000 --> 00:15:25.000]  我可以想像到當時南非
[00:15:25.000 --> 00:15:29.000]  這個基督徒被迫害的地方
[00:15:29.000 --> 00:15:33.000]  居然有信徒很勇敢地
[00:15:33.000 --> 00:15:36.000]  願意來一起敬拜
[00:15:36.000 --> 00:15:39.000]  我感受到這群基督徒
[00:15:39.000 --> 00:15:41.000]  可能為數不多
[00:15:41.000 --> 00:15:44.000]  但我看到他們一顆渴望敬拜
[00:15:44.000 --> 00:15:47.000]  渴望神話語的心
[00:15:47.000 --> 00:15:49.000]  在當中感受到
[00:15:49.000 --> 00:15:53.000]  神真正臨在他們的裡面
[00:15:53.000 --> 00:15:56.000]  我們繼續看
[00:15:56.000 --> 00:16:00.000]  門徒在第17和22節裡
[00:16:00.000 --> 00:16:03.000]  有兩次的想起
[00:16:03.000 --> 00:16:09.000]  後面這三個粉紅色和黑色衣服的
[00:16:09.000 --> 00:16:12.000]  就是當時的門徒
[00:16:12.000 --> 00:16:15.000]  他們看著整件事件
[00:16:15.000 --> 00:16:18.000]  耶穌潔淨的事件發生
[00:16:18.000 --> 00:16:22.000]  於是他們有兩個的想起
[00:16:22.000 --> 00:16:24.000]  第17節
[00:16:24.000 --> 00:16:27.000]  門徒想起經常記著說
[00:16:27.000 --> 00:16:30.000]  我為祢的殿心裡焦急
[00:16:30.000 --> 00:16:33.000]  如同火燒
[00:16:33.000 --> 00:16:35.000]  這一節的經文是
[00:16:35.000 --> 00:16:38.000]  引至69篇第9節
[00:16:38.000 --> 00:16:41.000]  是尼塞亞的詩篇
[00:16:41.000 --> 00:16:46.000]  當時是私人為神的殿所做的事
[00:16:46.000 --> 00:16:52.000]  不得到親人、朋友、其他人的支持
[00:16:52.000 --> 00:16:56.000]  更加引起誤會和逼迫
[00:16:56.000 --> 00:16:59.000]  門徒看見耶穌潔淨聖殿
[00:16:59.000 --> 00:17:02.000]  就想起這節的經文
[00:17:02.000 --> 00:17:05.000]  而耶穌就是因為看到一個
[00:17:05.000 --> 00:17:09.000]  破壞淑靈光景的景況
[00:17:09.000 --> 00:17:12.000]  看見一群百姓根本沒有心
[00:17:12.000 --> 00:17:15.000]  來聖殿敬拜、獻祭
[00:17:15.000 --> 00:17:17.000]  熱熱鬧鬧地過節
[00:17:17.000 --> 00:17:20.000]  心裡焦急如同火燒
[00:17:20.000 --> 00:17:23.000]  而耶穌這個潔淨聖殿的舉動
[00:17:23.000 --> 00:17:26.000]  同時也引起其他人的質疑
[00:17:26.000 --> 00:17:28.000]  如同剛才所說
[00:17:28.000 --> 00:17:32.000]  將來也是備受迫害
[00:17:32.000 --> 00:17:34.000]  而第22節
[00:17:34.000 --> 00:17:36.000]  所以到祂從死裡復活以後
[00:17:36.000 --> 00:17:39.000]  門徒就想起祂說過的話
[00:17:39.000 --> 00:17:42.000]  便信了聖經和耶穌所說的
[00:17:42.000 --> 00:17:45.000]  第二個想起
[00:17:45.000 --> 00:17:47.000]  是因為這群門徒之後
[00:17:47.000 --> 00:17:50.000]  親身見證了耶穌的復活
[00:17:50.000 --> 00:17:53.000]  在見證聖殿事件發生的時候
[00:17:53.000 --> 00:17:55.000]  他們不明白這句話
[00:17:55.000 --> 00:17:58.000]  直到耶穌真的從死裡復活之後
[00:17:58.000 --> 00:18:01.000]  他們便想起這個事件
[00:18:01.000 --> 00:18:03.000]  當時耶穌預言自己
[00:18:03.000 --> 00:18:05.000]  三天內就會復活
[00:18:05.000 --> 00:18:09.000]  聖殿就會再建立起來
[00:18:09.000 --> 00:18:12.000]  他們後來就明白和相信了
[00:18:12.000 --> 00:18:17.000]  耶穌從死裡復活這件事
[00:18:17.000 --> 00:18:19.000]  耶穌潔淨聖殿的目的
[00:18:19.000 --> 00:18:22.000]  是為了讓聖殿可以變回
[00:18:22.000 --> 00:18:25.000]  成為一個被人祈禱
[00:18:25.000 --> 00:18:28.000]  被人敬拜的殿
[00:18:28.000 --> 00:18:30.000]  祂期望祂的指紋
[00:18:30.000 --> 00:18:32.000]  在當中可以回歸到
[00:18:32.000 --> 00:18:35.000]  真實的敬拜
[00:18:35.000 --> 00:18:39.000]  接著我們看23至25節
[00:18:39.000 --> 00:18:44.000]  23節這樣說
[00:18:44.000 --> 00:18:47.000]  耶穌在耶路撒冷過如月子的時候
[00:18:47.000 --> 00:18:50.000]  有許多人看見祂所行的神蹟
[00:18:50.000 --> 00:18:52.000]  就信了祂的命
[00:18:52.000 --> 00:18:54.000]  耶穌自己卻不信任他們
[00:18:54.000 --> 00:18:56.000]  因為祂認識所有的人
[00:18:56.000 --> 00:18:59.000]  也用不著誰來證明人是怎樣的
[00:18:59.000 --> 00:19:03.000]  因為祂自己認識人的內心
[00:19:03.000 --> 00:19:05.000]  這張之前的1至10節
[00:19:05.000 --> 00:19:08.000]  是說耶穌行的第一個神蹟
[00:19:08.000 --> 00:19:10.000]  以水變酒
[00:19:10.000 --> 00:19:13.000]  在第11節的時候這樣記載
[00:19:13.000 --> 00:19:16.000]  這是耶穌所行的第一個神蹟
[00:19:16.000 --> 00:19:19.000]  次在加利利的加拿行的
[00:19:19.000 --> 00:19:21.000]  顯出了祂的榮耀來
[00:19:21.000 --> 00:19:24.000]  祂的門徒就信他了
[00:19:24.000 --> 00:19:27.000]  另外在20章30節裡
[00:19:27.000 --> 00:19:30.000]  也說到耶穌在門徒面前
[00:19:30.000 --> 00:19:33.000]  另外行了許多神蹟
[00:19:33.000 --> 00:19:36.000]  沒有記載這書上
[00:19:36.000 --> 00:19:38.000]  在約翰福音裡
[00:19:38.000 --> 00:19:41.000]  耶穌用神蹟證明了自己的身份
[00:19:41.000 --> 00:19:44.000]  很多人因為看到耶穌行神蹟
[00:19:44.000 --> 00:19:47.000]  而相信祂
[00:19:47.000 --> 00:19:49.000]  但是耶穌覺得
[00:19:49.000 --> 00:19:51.000]  很多人跟隨祂
[00:19:51.000 --> 00:19:54.000]  並不是因為愛慕耶穌
[00:19:54.000 --> 00:20:00.000]  或者他們不是想把生命交給主
[00:20:00.000 --> 00:20:04.000]  耶穌覺得他們跟隨祂
[00:20:04.000 --> 00:20:07.000]  是因為在之前的神蹟裡
[00:20:07.000 --> 00:20:10.000]  耶穌讓他們飢餓得飽足
[00:20:10.000 --> 00:20:12.000]  疾病得醫治
[00:20:12.000 --> 00:20:14.000]  患難得幫助
[00:20:14.000 --> 00:20:16.000]  甚至有些人覺得
[00:20:16.000 --> 00:20:19.000]  耶穌的教導很吸引
[00:20:19.000 --> 00:20:22.000]  所以才願意去相信
[00:20:22.000 --> 00:20:25.000]  但是耶穌知道人心
[00:20:25.000 --> 00:20:28.000]  超過我們對自己的認識
[00:20:28.000 --> 00:20:31.000]  祂覺得這些信都是膚淺的
[00:20:31.000 --> 00:20:33.000]  都是帶著不同的目的
[00:20:33.000 --> 00:20:35.000]  帶著不同的動機
[00:20:35.000 --> 00:20:38.000]  他們並不是真心想認識耶穌
[00:20:38.000 --> 00:20:40.000]  愛耶穌
[00:20:40.000 --> 00:20:42.000]  所以後來當他們發現
[00:20:42.000 --> 00:20:44.000]  耶穌不是他們期待的尼賽亞
[00:20:44.000 --> 00:20:46.000]  不是很有權力
[00:20:46.000 --> 00:20:47.000]  很有威嚴
[00:20:47.000 --> 00:20:51.000]  來拯救他們脫離羅馬人政權的時候
[00:20:51.000 --> 00:20:54.000]  這幫人反過來
[00:20:54.000 --> 00:20:57.000]  把耶穌釘在十字架上
[00:20:57.000 --> 00:21:02.000]  主耶穌要的是
[00:21:02.000 --> 00:21:07.000]  我們對祂真正的信、望、愛
[00:21:07.000 --> 00:21:10.000]  我們可以欺騙別人
[00:21:10.000 --> 00:21:12.000]  欺騙自己
[00:21:12.000 --> 00:21:14.000]  但是我們欺騙不了耶穌
[00:21:14.000 --> 00:21:17.000]  因為祂懂得人心
[00:21:17.000 --> 00:21:21.000]  在馬大夫五章八節裡有一個教導
[00:21:21.000 --> 00:21:28.000]  「清心的人有福,因為他們必得見上帝」
[00:21:28.000 --> 00:21:31.000]  願意我們回來敬拜
[00:21:31.000 --> 00:21:36.000]  都是帶著一顆信正的心
[00:21:36.000 --> 00:21:38.000]  最後我們看看
[00:21:38.000 --> 00:21:43.000]  畫裡面一個很不起眼的主角
[00:21:43.000 --> 00:21:48.000]  就是中間那隻很小的羊
[00:21:48.000 --> 00:21:53.000]  在耶穌潔淨聖殿這個事件
[00:21:53.000 --> 00:21:55.000]  發生在逾越節
[00:21:55.000 --> 00:22:00.000]  逾越節的主角就是那隻被宰殺的羊羔
[00:22:00.000 --> 00:22:05.000]  這隻羊羔才是我們真正敬拜的對象
[00:22:05.000 --> 00:22:09.000]  無論敬拜的方式如何變
[00:22:09.000 --> 00:22:11.000]  地點如何變
[00:22:11.000 --> 00:22:13.000]  環境如何變
[00:22:13.000 --> 00:22:17.000]  日子如何流轉、流逝
[00:22:17.000 --> 00:22:20.000]  但是敬拜的核心是不變的
[00:22:20.000 --> 00:22:26.000]  就是為我們受苦、受死、埋葬
[00:22:26.000 --> 00:22:29.000]  三天後復活的耶穌基督
[00:22:29.000 --> 00:22:33.000]  祂就是被殺的羔羊
[00:22:33.000 --> 00:22:37.000]  唯有祂才讓我們得到拯救
[00:22:37.000 --> 00:22:40.000]  得到盼望
[00:22:40.000 --> 00:22:45.000]  希伯來書十章
[00:22:45.000 --> 00:22:50.000]  十九至二十節這樣說
[00:22:50.000 --> 00:22:52.000]  我們既因耶穌的血
[00:22:52.000 --> 00:22:55.000]  得以坦然進入至聖所
[00:22:55.000 --> 00:22:58.000]  是藉著祂給我們開了一條
[00:22:58.000 --> 00:23:00.000]  有生有活的路
[00:23:00.000 --> 00:23:02.000]  從萬子經過
[00:23:02.000 --> 00:23:06.000]  這萬子就是祂的身體
[00:23:06.000 --> 00:23:10.000]  耶穌基督為了成全律法
[00:23:10.000 --> 00:23:16.000]  以自己被釘在十字架上救贖我們
[00:23:16.000 --> 00:23:18.000]  祂一次的獻上
[00:23:18.000 --> 00:23:22.000]  讓我們可以坦然到祂的私恩寶座前
[00:23:22.000 --> 00:23:25.000]  以致我們不需要再獻祭
[00:23:25.000 --> 00:23:30.000]  不需要藉著誓師到主的面前
[00:23:30.000 --> 00:23:32.000]  我們可以每個星期回來
[00:23:32.000 --> 00:23:37.000]  主的殿去敬拜親近祂
[00:23:37.000 --> 00:23:39.000]  我不知道你熟不熟悉
[00:23:39.000 --> 00:23:42.000]  這個禮堂的設計
[00:23:42.000 --> 00:23:47.000]  這個禮堂應該是2002
[00:23:47.000 --> 00:23:51.000]  或者2003年去裝修
[00:23:51.000 --> 00:23:54.000]  當時有一個project team
[00:23:54.000 --> 00:23:58.000]  這個堂所的設計建築師
[00:23:58.000 --> 00:24:00.000]  是David Fung迪興
[00:24:00.000 --> 00:24:03.000]  project team裏面有Johnny Van迪興
