
[00:00:00.000 --> 00:00:03.120]  大家留意開頭李牧師曾經說過
[00:05:10.080 --> 00:05:13.520]  長老的角色當然是
[00:05:13.520 --> 00:05:16.640]  去監督一會兒要發生的事情
[00:05:16.640 --> 00:05:19.200]  又是關於田地轉讓的問題
[00:05:19.200 --> 00:05:21.280]  波亞斯首先就向拿奧米
[00:05:21.280 --> 00:05:22.760]  說出一件事
[00:05:22.760 --> 00:05:24.560]  拿奧米的丈夫
[00:05:24.560 --> 00:05:27.480]  以利米勒留了一塊田在這裡
[00:05:27.480 --> 00:05:30.240]  這塊田是怎麼留下的呢?
[00:05:30.240 --> 00:05:32.360]  當時我們看聖經的時候知道
[00:05:32.360 --> 00:05:35.400]  以利米勒一家離開伯尼行的時候
[00:05:35.400 --> 00:05:38.560]  剛剛是一個很大的饑荒
[00:05:38.560 --> 00:05:41.120]  很大的饑荒的時候他就離開伯尼行
[00:05:41.120 --> 00:05:42.760]  離開猶大這個地區
[00:05:42.760 --> 00:05:44.320]  然後他做什麼呢?
[00:05:44.320 --> 00:05:46.320]  可能要變賣一些家產
[00:05:46.320 --> 00:05:47.840]  變賣一些田地
[00:05:47.840 --> 00:05:50.240]  好像現在我們如果有人要移民
[00:05:50.240 --> 00:05:50.960]  可能有房子的話
[00:05:50.960 --> 00:05:52.280]  都要賣掉那間房子
[00:05:52.280 --> 00:05:53.760]  他帶著錢去新的地方
[00:05:53.760 --> 00:05:55.800]  開始新的生活
[00:05:55.800 --> 00:05:57.400]  但是不要忘記
[00:05:57.400 --> 00:06:00.640]  他離開的時候正正是一個饑荒
[00:06:00.640 --> 00:06:01.760]  請問大家
[00:06:01.760 --> 00:06:02.960]  一個饑荒的時間
[00:06:02.960 --> 00:06:05.880]  那些田地值不值錢?
[00:06:05.880 --> 00:06:07.320]  應該就不怎麼值錢
[00:06:07.320 --> 00:06:08.120]  可能都沒有人買
[00:06:08.120 --> 00:06:09.120]  你要買也沒有人買
[00:06:09.120 --> 00:06:11.640]  因為大家都人心惶惶
[00:06:11.640 --> 00:06:12.880]  然後都不知道
[00:06:12.880 --> 00:06:15.040]  自己生活得怎麼樣
[00:06:15.040 --> 00:06:16.160]  根本沒有人買的
[00:06:16.160 --> 00:06:18.960]  所以很有可能這塊田地
[00:06:18.960 --> 00:06:20.480]  雖然是屬於他們的家
[00:06:20.480 --> 00:06:22.600]  但是他們離開的時候
[00:06:22.600 --> 00:06:24.320]  就荒廢在這裡
[00:06:24.320 --> 00:06:27.520]  按照猶太的律法的時候
[00:06:27.520 --> 00:06:29.440]  只有家族裡面的男丁
[00:06:29.440 --> 00:06:33.800]  才可以有權去承繼田地的使用權
[00:06:33.800 --> 00:06:36.760]  大家不要在爭拗什麼男女不平等的事情
[00:06:36.760 --> 00:06:38.560]  當時的環境就是這樣
[00:06:38.560 --> 00:06:42.840]  那奈何米作為寡婦
[00:06:42.840 --> 00:06:44.240]  路德也是寡婦
[00:06:44.240 --> 00:06:46.200]  他們有沒有兒子?
[00:06:46.200 --> 00:06:47.600]  我們知道沒有兒子
[00:06:47.600 --> 00:06:48.680]  先生過世
[00:06:48.680 --> 00:06:52.680]  路德也沒有生兒子
[00:06:52.680 --> 00:06:56.440]  所以自然就沒有權利去使用這塊田地
[00:06:56.440 --> 00:06:59.440]  不過他們可以把這塊田地賣掉
[00:06:59.440 --> 00:07:03.240]  賣掉的錢就可以拿回來
[00:07:03.240 --> 00:07:07.400]  波哈斯說到他們計算過
[00:07:07.400 --> 00:07:11.720]  知道最有資格贖回這塊田地的人有兩個
[00:07:11.720 --> 00:07:15.840]  因為他們要按照親屬關係的次序
[00:07:15.840 --> 00:07:19.160]  波哈斯原來排第二
[00:07:19.160 --> 00:07:23.240]  第一就是有一位更加血緣親密的人
[00:07:23.240 --> 00:07:26.080]  這位親屬更加有優先權
[00:07:26.080 --> 00:07:27.720]  說到這件事的時候
[00:07:27.720 --> 00:07:31.520]  波哈斯就去討論這件事
[00:07:31.520 --> 00:07:36.440]  近親一口答應了
[00:07:36.440 --> 00:07:39.840]  我肯贖回這塊田地
[00:07:39.840 --> 00:07:46.440]  為什麼他覺得他很肯去做這個決定呢?
[00:07:46.440 --> 00:07:52.240]  因為他覺得這是一個很好的投資
[00:07:52.240 --> 00:07:54.400]  低風險高回報
[00:07:54.400 --> 00:07:55.280]  知道為什麼嗎?
[00:07:55.280 --> 00:07:59.040]  因為猶太的律法有特別的規定
[00:07:59.040 --> 00:08:02.840]  地是不可以永遠賣給別人的
[00:08:02.840 --> 00:08:05.920]  這塊地不可以像我們現在這樣
[00:08:05.920 --> 00:08:06.760]  現在好像不可以賣給別人
[00:08:06.760 --> 00:08:08.320]  不過某種程度上是可以賣給別人的
[00:08:08.320 --> 00:08:11.720]  地是不可以永遠賣給別人的
[00:08:11.720 --> 00:08:14.320]  因為聖經說地是屬神的
[00:08:14.320 --> 00:08:17.560]  當中有些安排和規定
[00:08:17.560 --> 00:08:19.360]  如果有些人很窮
[00:08:19.360 --> 00:08:22.480]  為了賣掉田地才可以維持生計的時候
[00:08:22.480 --> 00:08:25.440]  出錢買地的那方雖然買了一塊地
[00:08:25.440 --> 00:08:30.240]  但實際上是沒有辦法永遠擁有這塊地的
[00:08:30.240 --> 00:08:31.640]  有幾種的可能性
[00:08:31.640 --> 00:08:34.640]  今天就沒有辦法詳細講解
[00:08:34.640 --> 00:08:36.960]  包括一些欺凌的原則等等
[00:08:36.960 --> 00:08:41.320]  不過其中一個情況就是
[00:08:41.320 --> 00:08:42.240]  當你賣了地
[00:08:42.240 --> 00:08:45.560]  但是賣地的人
[00:08:45.560 --> 00:08:46.920]  如果有親戚的話
[00:08:46.920 --> 00:08:49.920]  可以幫他贖回這塊地
[00:08:49.920 --> 00:08:54.480]  贖回這塊地就歸入這個家庭的藍丁裡面
[00:08:54.480 --> 00:08:58.120]  故事裡的近親就非常清楚
[00:08:58.120 --> 00:09:00.960]  他如果買了這塊地的時候
[00:09:00.960 --> 00:09:02.960]  這塊地是有可能
[00:09:02.960 --> 00:09:03.600]  不是有可能
[00:09:03.600 --> 00:09:07.680]  是可以成為他永遠的產業的
[00:09:07.680 --> 00:09:09.360]  剛才我說地不可以永遠賣
[00:09:09.360 --> 00:09:11.400]  但是如果他買回來的時候
[00:09:11.400 --> 00:09:12.520]  就可以成為他自己的產業
[00:09:12.520 --> 00:09:13.880]  為什麼呢
[00:09:13.880 --> 00:09:14.480]  剛才也說了
[00:09:14.480 --> 00:09:18.520]  因為以利米勒一家的藍丁
[00:09:18.520 --> 00:09:20.560]  其實已經全部過世了
[00:09:20.560 --> 00:09:23.080]  他是血緣上最親近的一個藍丁
[00:09:23.080 --> 00:09:25.200]  以後沒有人可以跟他爭這塊地了
[00:09:25.200 --> 00:09:28.080]  他不需要歸給其他的藍丁
[00:09:28.080 --> 00:09:29.080]  所以這塊地是屬於他的
[00:09:29.080 --> 00:09:31.560]  他買這塊地是屬於他的
[00:09:31.560 --> 00:09:33.480]  這是一件很好的事情
[00:09:33.480 --> 00:09:34.400]  很有吸引力
[00:09:34.400 --> 00:09:37.040]  他當然想做
[00:09:37.040 --> 00:09:42.480]  但是他卻忘記了一件很重要的事情
[00:09:42.480 --> 00:09:45.160]  邦亞斯提醒他
[00:09:45.160 --> 00:09:47.160]  邦亞斯後來跟他說
[00:09:47.160 --> 00:09:49.280]  如果你要買這塊地的話
[00:09:49.280 --> 00:09:52.520]  同時你也要娶路德
[00:09:52.520 --> 00:09:54.000]  咦 什麼事呢
[00:09:54.000 --> 00:09:55.880]  為什麼又要娶路德呢
[00:09:55.880 --> 00:09:59.560]  原來猶太律法裡面還有一條條例
[00:09:59.560 --> 00:10:03.960]  叫做弟娶兄相
[00:10:03.960 --> 00:10:05.480]  這個名字有些難聽
[00:10:05.480 --> 00:10:08.080]  不過可以慢慢去看
[00:10:08.080 --> 00:10:15.000]  利美記的25章那裡說到
[00:10:15.000 --> 00:10:16.880]  地當然不可以永遠賣
[00:10:16.880 --> 00:10:18.680]  後面那個
[00:10:18.680 --> 00:10:27.160]  說到如果一個家裡有個兄弟過世
[00:10:27.160 --> 00:10:29.600]  他結了婚
[00:10:29.600 --> 00:10:30.960]  但是還沒有生小朋友
[00:10:30.960 --> 00:10:32.000]  特別是藍丁
[00:10:32.000 --> 00:10:38.160]  但是要維持他的兄弟在這個家族裡的名分
[00:10:38.160 --> 00:10:41.600]  他另外的兄弟就要娶這個妻子
[00:10:41.600 --> 00:10:43.560]  跟他生了一個藍丁
[00:10:43.560 --> 00:10:44.920]  娶了生小朋友
[00:10:44.920 --> 00:10:50.360]  然後才可以將他的名字繼續在這個家族裡流傳
[00:10:50.360 --> 00:10:53.000]  如果是這樣的情況之下
[00:10:53.000 --> 00:10:55.640]  邦亞斯就跟那個近親說
[00:10:55.640 --> 00:10:57.160]  其實你要這樣做
[00:10:57.160 --> 00:10:59.720]  才是完整整件事情
[00:10:59.720 --> 00:11:07.960]  當然這條條例很明顯是為了寡婦提供了一個保障
[00:11:07.960 --> 00:11:11.320]  另外也保障了這個亡夫的家族
[00:11:11.320 --> 00:11:15.360]  可以繼續在他裡面留下一個名分
[00:11:15.360 --> 00:11:18.920]  最重要是一個承受遺產的權益
[00:11:18.920 --> 00:11:23.000]  這是神在律法當中很寶貴的一個恩典
[00:11:23.000 --> 00:11:26.880]  去保障人的生存
[00:11:26.880 --> 00:11:29.280]  無論是寡婦還是家族
[00:11:29.280 --> 00:11:31.360]  邦亞斯就跟那位近親
[00:11:31.360 --> 00:11:35.920]  雖然不是路德丈夫的直系的兄弟
[00:11:35.920 --> 00:11:39.320]  但是按照律法的原則和正義
[00:11:39.320 --> 00:11:43.200]  所以這條律例的應用
[00:11:43.200 --> 00:11:46.640]  可以慢慢延伸到一些近親的關係
[00:11:46.640 --> 00:11:49.680]  當然有些學者就覺得不認同這個說法
[00:11:49.680 --> 00:11:53.320]  不過我根據上下文和整篇聖經
[00:11:53.320 --> 00:11:55.760]  包括身後藥結合在一起
[00:11:55.760 --> 00:11:59.160]  我覺得邦亞斯的確是這樣想的
[00:11:59.160 --> 00:12:02.040]  和那時候是這樣實踐的
[00:12:02.040 --> 00:12:05.240]  那位近親聽到之後
[00:12:05.240 --> 00:12:07.920]  原來要娶了路德
[00:12:07.920 --> 00:12:11.160]  他有什麼決定呢?
[00:12:11.160 --> 00:12:15.400]  我們知道他最後的決定是要拒絕了這個請求
[00:12:15.400 --> 00:12:17.600]  他之後就坦白地說
[00:12:17.600 --> 00:12:21.080]  其實這樣做的話會有損他的產業
[00:12:21.080 --> 00:12:23.200]  為什麼有損呢?其實很簡單
[00:12:23.200 --> 00:12:25.800]  當他真的萬一要娶了路德的時候
[00:12:25.800 --> 00:12:28.880]  我們看到路德是一個怎樣的女子
[00:12:28.880 --> 00:12:32.200]  她是一個很年輕身體強壯的女子
[00:12:32.200 --> 00:12:34.120]  身體強壯為什麼這樣說呢?
[00:12:34.120 --> 00:12:37.400]  她可以在田地不斷地整天工作
[00:12:37.400 --> 00:12:41.080]  甚至有一段經文還說到她可以背著墨水
[00:12:41.080 --> 00:12:44.400]  幾十公斤在身上都可以背回家
[00:12:44.400 --> 00:12:47.760]  對她來說一個這麼健壯的女士
[00:12:47.760 --> 00:12:50.200]  生小朋友是不是一件難事呢?
[00:12:50.200 --> 00:12:51.400]  其實絕對不難的
[00:12:51.400 --> 00:12:52.640]  如果真的結了婚的時候
[00:12:52.640 --> 00:12:55.960]  她按照律例和路德在一起的時候
[00:12:55.960 --> 00:12:57.600]  自然就有小朋友生出來
[00:12:57.600 --> 00:13:01.760]  但是可能有個兒子生出來之後會怎樣呢?
[00:13:01.760 --> 00:13:07.000]  這個兒子是算為哪個家族的後裔呢?
[00:13:07.000 --> 00:13:13.160]  是屬於這個爾利米勒的家族的後裔
[00:13:13.160 --> 00:13:14.880]  不屬於這個近親
[00:13:14.880 --> 00:13:16.440]  反過來說好像很複雜
[00:13:16.440 --> 00:13:20.960]  反過來說這塊地就不可以屬於這個近親
[00:13:20.960 --> 00:13:22.680]  這樣算一算
[00:13:22.680 --> 00:13:25.800]  這個近親橫看橫看
[00:13:25.800 --> 00:13:30.040]  其實覺得這是一個蝕本的投資
[00:13:30.040 --> 00:13:31.560]  於是就放棄了
[00:13:31.560 --> 00:13:34.200]  當時他們用了一個很特別的方式
[00:13:34.200 --> 00:13:35.920]  就是脫下鞋子去表達
[00:13:35.920 --> 00:13:37.920]  這個是當時的一個場景
[00:13:37.920 --> 00:13:40.280]  我們就不需要太著緊
[00:13:40.280 --> 00:13:41.200]  為什麼用這個方式
[00:13:41.200 --> 00:13:42.320]  因為當時就是這樣
[00:13:42.320 --> 00:13:44.000]  當時沒有律師行
[00:13:44.000 --> 00:13:46.680]  也沒有很多契約的文件
[00:13:46.680 --> 00:13:48.240]  所以他們就是這樣做
[00:13:48.240 --> 00:13:50.680]  就表達了他們的口頭協議
[00:13:50.680 --> 00:13:54.000]  是在長老面前得到一個認可的
[00:13:54.000 --> 00:13:55.480]  最後的結局就是
[00:13:55.480 --> 00:13:59.240]  波瓦斯就接了這個事情
[00:13:59.240 --> 00:14:01.320]  他就娶了路德為妻
[00:14:01.320 --> 00:14:03.400]  後面就說到他於痛放
[00:14:03.400 --> 00:14:08.880]  耶和華就使他懷孕生了一個兒子
[00:14:08.880 --> 00:14:13.840]  經文的解釋就先到這裡
[00:14:13.840 --> 00:14:16.600]  在讀整個路德記的感受裏面
[00:14:16.600 --> 00:14:18.560]  我覺得是有一個很深的感受
[00:14:18.560 --> 00:14:21.960]  我覺得波瓦斯的生活
[00:14:21.960 --> 00:14:25.720]  其實他的生活不斷在實踐信仰
[00:14:25.720 --> 00:14:27.200]  有一個詞大家可能聽過
[00:14:27.200 --> 00:14:32.880]  就是「生活信仰化」
[00:14:32.880 --> 00:14:33.600]  我錄不到
[00:14:33.600 --> 00:14:36.480]  不過是有感覺的
[00:14:36.480 --> 00:14:38.720]  「生活信仰化」
[00:14:38.720 --> 00:14:41.280]  其實一個豐盛精彩的信仰生活
[00:14:41.280 --> 00:14:44.960]  不一定要經歷很多刻骨銘心的經歷
[00:14:44.960 --> 00:14:47.400]  甚至是一些神跡性的經歷
[00:14:47.400 --> 00:14:48.880]  而是在生活當中
[00:14:48.880 --> 00:14:52.120]  大大小小的一些日常事務裏面
[00:14:52.120 --> 00:14:53.920]  我們怎樣去經歷到
[00:14:53.920 --> 00:14:55.240]  在神的裏面
[00:14:55.240 --> 00:14:57.200]  我們人以為微小
[00:14:57.200 --> 00:15:01.120]  卻是真實的神的帶領和保守
[00:15:01.120 --> 00:15:03.120]  正正我們在路德記裏面
[00:15:03.120 --> 00:15:08.120]  波瓦斯和路德的關係就是這樣
[00:15:08.120 --> 00:15:09.160]  在讀這段經文的時候
[00:15:09.160 --> 00:15:10.960]  我們想起一位音樂者
[00:15:10.960 --> 00:15:12.680]  叫做陳世音牧師
[00:15:12.680 --> 00:15:17.960]  他提到一個對我們幫助很大的概念
[00:15:17.960 --> 00:15:21.960]  就是怎樣平衡我們在信仰裏面的
[00:15:21.960 --> 00:15:25.640]  Knowing, Doing和Being的問題
[00:15:25.640 --> 00:15:29.480]  其實在他不斷地服侍的信息裏面
[00:15:29.480 --> 00:15:35.960]  他也說這三樣東西是密不可分的系統
[00:15:35.960 --> 00:15:40.480]  或者我們會很重視Knowing所知
[00:15:40.480 --> 00:15:42.520]  透過不同的渠道去學習
[00:15:42.520 --> 00:15:44.160]  聖經的知識 屬靈的知識
[00:15:44.160 --> 00:15:45.520]  我們看很多
[00:15:45.520 --> 00:15:48.040]  聖經我們參加很多主日學
[00:15:48.040 --> 00:15:50.040]  甚至在神學院學習
[00:15:50.040 --> 00:15:51.200]  是非常好的
[00:15:51.200 --> 00:15:54.640]  但是如果我們不經意地
[00:15:54.640 --> 00:15:59.200]  將這些Knowing和屬靈的生活的實質
[00:15:59.200 --> 00:16:02.600]  直接等同 沒有其他東西
[00:16:02.600 --> 00:16:06.040]  這就是不整全的一個屬靈觀
[00:16:06.040 --> 00:16:08.800]  根據屬靈知識的成熟度
[00:16:08.800 --> 00:16:12.080]  來判斷一個人的屬靈生命的程度和高低
[00:16:12.080 --> 00:16:14.840]  其實是完整的一件事情
[00:16:14.840 --> 00:16:16.120]  另一方面他也說
[00:16:16.120 --> 00:16:18.160]  如果我們很重視所行
[00:16:18.160 --> 00:16:19.400]  Doing的話
[00:16:19.400 --> 00:16:23.360]  我們很強調我們的表現 成果
[00:16:23.360 --> 00:16:25.640]  往往會有什麼事情發生呢?
[00:16:25.640 --> 00:16:26.560]  如果在教會的層面
[00:16:26.560 --> 00:16:29.000]  我們會很注重一些字幕
[00:16:29.000 --> 00:16:30.440]  很注重人數
[00:16:30.440 --> 00:16:32.920]  或者要達到某些的目標和果後
[00:16:32.920 --> 00:16:35.680]  同樣也會看重侍奉的
[00:16:35.680 --> 00:16:38.200]  才幹恩賜 組織能力 技巧等等
[00:16:38.200 --> 00:16:39.760]  他說這些不是不好的
[00:16:39.760 --> 00:16:41.880]  不過如果我們只是這樣的話
[00:16:41.880 --> 00:16:43.760]  我們要面對一個挑戰
[00:16:43.760 --> 00:16:47.080]  我們要傾向以所行
[00:16:47.080 --> 00:16:49.560]  就是Doing來蒙神的喜悅
[00:16:49.560 --> 00:16:51.560]  和合神心意的標準
[00:16:51.560 --> 00:16:54.280]  如果我們只是用Doing來作為一個標準的時候
[00:16:54.280 --> 00:16:56.440]  我們不知不覺就會將
[00:16:56.440 --> 00:16:58.760]  這些東西放在表面的上面
[00:16:58.760 --> 00:17:01.640]  慢慢就會形成一種表現主義
[00:17:01.640 --> 00:17:03.560]  成功主義等等
[00:17:03.560 --> 00:17:05.480]  我為什麼要說他的訊息呢?
[00:17:05.480 --> 00:17:06.240]  他的說話呢?
[00:17:06.240 --> 00:17:07.080]  其實我覺得
[00:17:07.080 --> 00:17:09.960]  真的是一個很好的提醒
[00:17:09.960 --> 00:17:11.360]  在耶穌基督的教導裡面
[00:17:11.360 --> 00:17:14.920]  其實他除了說我們要去
[00:17:14.920 --> 00:17:16.120]  所知所行的時候
[00:17:16.120 --> 00:17:18.440]  其實在登山補訓的時候
[00:17:18.440 --> 00:17:20.120]  他很強調一件事就是
[00:17:20.120 --> 00:17:21.200]  我們的Being
[00:17:21.200 --> 00:17:22.480]  我們怎樣成為一個人
[00:17:22.480 --> 00:17:24.520]  我們到底是一個怎樣的人
[00:17:24.520 --> 00:17:26.840]  這個是看重人的裏面
[00:17:26.840 --> 00:17:31.400]  關乎我們的心態、動機、信念、感情、意志
[00:17:31.400 --> 00:17:32.680]  是一切
[00:17:32.680 --> 00:17:33.920]  這一切他說
[00:17:33.920 --> 00:17:36.360]  這個Being是體現在一個什麼地方呢?
[00:17:36.360 --> 00:17:39.600]  就是體現在一個所有的關係的裏面
[00:17:39.600 --> 00:17:42.200]  是自己和不同的人
[00:17:42.200 --> 00:17:45.480]  不同的事物之間的關係
[00:17:45.480 --> 00:17:46.160]  不過阿斯
[00:17:46.160 --> 00:17:48.080]  如果我們看回他的生命
[00:17:48.080 --> 00:17:51.040]  正正就是在這個生活當中
[00:17:51.040 --> 00:17:52.960]  去實踐這個信仰法
[00:17:52.960 --> 00:17:53.520]  同樣道理
[00:17:53.520 --> 00:17:55.640]  如果我講回剛才我們說
[00:17:55.640 --> 00:17:58.240]  希望在訊息當中去
[00:17:58.240 --> 00:17:59.800]  幫助大家一起去思考
[00:17:59.800 --> 00:18:01.400]  在男女的關係
[00:18:01.400 --> 00:18:04.000]  特別是在戀愛的關係當中
[00:18:04.000 --> 00:18:07.040]  我們怎樣在這些關係裏面
[00:18:07.040 --> 00:18:09.440]  我們除了去尋求之外
[00:18:09.440 --> 00:18:10.840]  我們有沒有去想
[00:18:10.840 --> 00:18:13.520]  其實在這些生活的場景裏面
[00:18:13.520 --> 00:18:14.800]  戀愛的關係裏面
[00:18:14.800 --> 00:18:18.600]  怎樣實踐一個信仰法呢?
[00:18:18.600 --> 00:18:22.040]  我曾經和年輕的弟兄姊妹分享過
[00:18:22.040 --> 00:18:23.400]  如果怎樣去
