
[00:00:00.000 --> 00:00:02.000]  靈性姐妹早晨
[00:02:39.040 --> 00:02:41.920]  天父今天求祢
[00:02:41.920 --> 00:02:44.840]  聖靈在我們當中
[00:02:44.840 --> 00:02:46.640]  親自開我們的眼
[00:02:46.640 --> 00:02:48.200]  開我們的耳朵
[00:02:48.200 --> 00:02:50.160]  打開我們的心
[00:02:50.160 --> 00:02:53.320]  能夠恭聽神祢自己的教導
[00:02:53.320 --> 00:02:54.960]  主我們在這裡
[00:02:54.960 --> 00:02:57.400]  請祢和我們去講說話
[00:02:57.400 --> 00:02:58.760]  詛咒我們、提醒我們
[00:02:58.760 --> 00:02:59.520]  幫助我們
[00:02:59.520 --> 00:03:00.280]  聖靈
[00:03:00.280 --> 00:03:02.120]  祢就在這裡親自工作
[00:03:02.120 --> 00:03:04.320]  禱告奉耶穌基督聖名求
[00:03:04.320 --> 00:03:05.800]  阿們
[00:03:05.800 --> 00:03:07.560]  所以今天我們看這一段經文
[00:03:07.560 --> 00:03:09.400]  我們會問三條問題
[00:03:09.400 --> 00:03:11.840]  第一條問題就是
[00:03:11.840 --> 00:03:15.440]  以斯拉是誰呢?
[00:03:15.440 --> 00:03:18.760]  這位以斯拉是誰呢?
[00:03:18.760 --> 00:03:21.000]  第二
[00:03:21.000 --> 00:03:23.680]  這段經文其實是想表達什麼
[00:03:23.680 --> 00:03:27.520]  最重要是什麼訊息給我們這群人知道
[00:03:27.520 --> 00:03:29.680]  第三
[00:03:29.680 --> 00:03:30.640]  神
[00:03:30.640 --> 00:03:31.600]  聖靈
[00:03:31.600 --> 00:03:34.360]  今天他想透過這一段經文
[00:03:34.360 --> 00:03:35.680]  和我們
[00:03:35.680 --> 00:03:37.000]  和祢
[00:03:37.000 --> 00:03:39.960]  去講些什麼呢?
[00:03:39.960 --> 00:03:42.240]  所以我們看看第一件事
[00:03:42.240 --> 00:03:44.400]  以斯拉是誰呢?
[00:03:44.400 --> 00:03:48.280]  原來以斯拉是一個祭司
[00:03:48.280 --> 00:03:51.000]  祭司
[00:03:51.000 --> 00:03:53.800]  最高級的就是大祭司
[00:03:53.800 --> 00:03:57.040]  我們可以看看那一段經文
[00:03:57.040 --> 00:03:57.880]  剛才讀了
[00:03:57.880 --> 00:03:59.160]  哇,一路很長
[00:03:59.160 --> 00:04:02.440]  由第一節讀到第五節
[00:04:02.440 --> 00:04:04.520]  一路就說
[00:04:04.520 --> 00:04:06.520]  以斯拉是西萊亞的兒子
[00:04:06.520 --> 00:04:07.920]  西萊亞是阿薩利亞的兒子
[00:04:07.920 --> 00:04:09.520]  阿薩利亞是希臘家的兒子
[00:04:09.520 --> 00:04:10.480]  嘟嘟嘟嘟嘟嘟
[00:04:10.480 --> 00:04:11.520]  一路數下去
[00:04:11.520 --> 00:04:12.720]  他是誰誰誰的兒子
[00:04:12.720 --> 00:04:16.760]  誰誰誰誰的兒子
[00:04:16.760 --> 00:04:17.600]  其實
[00:04:17.600 --> 00:04:19.160]  我們看以斯拉記的時候
[00:04:19.160 --> 00:04:21.520]  前面一至六章
[00:04:21.520 --> 00:04:23.720]  他在說主前五百三十八年
[00:04:23.720 --> 00:04:24.800]  有一個人
[00:04:24.800 --> 00:04:26.600]  如果你之前有聽到的話
[00:04:26.600 --> 00:04:29.000]  就是所羅巴伯
[00:04:29.000 --> 00:04:33.320]  這個人帶領第一批
[00:04:33.320 --> 00:04:35.360]  從伏魯到巴比倫
[00:04:35.360 --> 00:04:37.320]  現在批准他們回到耶路撒冷
[00:04:37.320 --> 00:04:38.280]  那一幫人
[00:04:38.280 --> 00:04:40.680]  帶領他們之前的回歸
[00:04:40.680 --> 00:04:43.840]  大概有五萬多人
[00:04:43.840 --> 00:04:48.560]  在耶路撒冷聖殿重建完成之後
[00:04:48.560 --> 00:04:52.160]  大概五十七年左右
[00:04:52.160 --> 00:04:53.280]  當時的波斯王
[00:04:53.280 --> 00:04:55.120]  第二個波斯王
[00:04:55.120 --> 00:04:57.040]  又再下命令批准
[00:04:57.040 --> 00:04:57.920]  另外一批
[00:04:57.920 --> 00:04:59.880]  新的一批的百姓
[00:04:59.880 --> 00:05:01.080]  以色列的百姓
[00:05:01.080 --> 00:05:04.200]  從巴比倫回到耶路撒冷
[00:05:04.200 --> 00:05:07.240]  而今次就是由以斯拉
[00:05:07.240 --> 00:05:09.400]  帶領他們回去的
[00:05:09.400 --> 00:05:10.760]  所以你看到經文這裡
[00:05:10.760 --> 00:05:11.760]  一開始的時候
[00:05:11.760 --> 00:05:14.680]  他要介紹這個人物
[00:05:14.680 --> 00:05:15.800]  如果今天我們這樣說
[00:05:15.800 --> 00:05:17.440]  就很奇怪
[00:05:17.440 --> 00:05:23.520]  說誰是誰的兒子
[00:05:23.520 --> 00:05:25.120]  我們會很少這樣介紹
[00:05:25.120 --> 00:05:27.360]  除非我們在這裡知道
[00:05:27.360 --> 00:05:29.520]  哪個弟兄姊妹的兒子來了
[00:05:29.520 --> 00:05:30.520]  我們就會這樣介紹
[00:05:30.520 --> 00:05:33.040]  其實他是誰的兒子
[00:05:33.040 --> 00:05:35.360]  但一般我們不會這樣介紹
[00:05:35.360 --> 00:05:36.640]  介紹到你爺爺
[00:05:36.640 --> 00:05:38.600]  介紹你太公
[00:05:38.600 --> 00:05:42.360]  一直這樣說下去
[00:05:42.360 --> 00:05:43.480]  為什麼?
[00:05:43.480 --> 00:05:45.080]  原來這個方式
[00:05:45.080 --> 00:05:47.080]  是以前猶太人
[00:05:47.080 --> 00:05:50.240]  一種非常之荒蕪隆重
[00:05:50.240 --> 00:05:52.320]  以及很給他榮譽
[00:05:52.320 --> 00:05:55.680]  很尊敬他的介紹的方法
[00:05:55.680 --> 00:05:56.800]  就是講他的出身
[00:05:56.800 --> 00:05:58.120]  講他的族譜
[00:05:58.120 --> 00:06:00.520]  他的家譜是怎樣
[00:06:00.520 --> 00:06:05.120]  你留意一下在第五節最後
[00:06:05.120 --> 00:06:10.920]  以利亞撒是大祭司阿倫的兒子
[00:06:10.920 --> 00:06:14.520]  原來以斯拉他出身
[00:06:14.520 --> 00:06:19.240]  是大祭司的後代
[00:06:19.240 --> 00:06:20.760]  他是從巴比倫上來
[00:06:20.760 --> 00:06:23.240]  是一個敏捷的民士
[00:06:23.240 --> 00:06:25.480]  敏捷
[00:06:25.480 --> 00:06:27.680]  敏捷不是指我們的新手敏捷
[00:06:27.680 --> 00:06:28.680]  敏捷的民士
[00:06:28.680 --> 00:06:33.080]  敏捷是指我們的腦子轉得快
[00:06:33.080 --> 00:06:36.080]  敏捷是指他抄寫聖經
[00:06:36.080 --> 00:06:37.320]  抄得很快
[00:06:37.320 --> 00:06:39.400]  他揭聖經揭得很快
[00:06:39.400 --> 00:06:41.200]  別人問他一些聖經上
[00:06:41.200 --> 00:06:42.600]  律法書上的問題
[00:06:42.600 --> 00:06:44.080]  他馬上腦子轉得很快
[00:06:44.080 --> 00:06:46.760]  他可以回答到別人
[00:06:46.760 --> 00:06:48.400]  大兄姐妹你今天不要問我
[00:06:48.400 --> 00:06:49.160]  我最怕
[00:06:49.160 --> 00:06:50.160]  牧師
[00:06:50.160 --> 00:06:53.960]  那一句經文出於哪一章哪一節
[00:06:53.960 --> 00:06:54.720]  真的不要問我
[00:06:54.720 --> 00:06:55.480]  你自己按
[00:06:55.480 --> 00:06:57.320]  現在按下去的手機
[00:06:57.320 --> 00:06:58.400]  打兩個字就出來了
[00:06:58.400 --> 00:06:59.880]  告訴你哪一章哪一節
[00:06:59.880 --> 00:07:02.760]  所以我們現在現代人是很難記
[00:07:02.760 --> 00:07:05.160]  但我告訴你我都有記的
[00:07:05.160 --> 00:07:08.160]  我都背了很多這句
[00:07:08.160 --> 00:07:09.760]  但真的不知道為什麼
[00:07:09.760 --> 00:07:11.240]  特別有時候年紀大
[00:07:11.240 --> 00:07:12.320]  加上做了COVID
[00:07:12.320 --> 00:07:13.080]  我就賴了他
[00:07:13.080 --> 00:07:14.400]  因為最近試過
[00:07:14.400 --> 00:07:15.800]  創出利民生之後
[00:07:15.800 --> 00:07:17.640]  接著是什麼呢
[00:07:17.640 --> 00:07:18.640]  我想來想去
[00:07:18.640 --> 00:07:19.640]  突然間想不到
[00:07:19.640 --> 00:07:21.800]  沒可能我以前是背得到的
[00:07:21.800 --> 00:07:22.840]  接著
[00:07:22.840 --> 00:07:23.640]  我那天背不到
[00:07:23.640 --> 00:07:26.520]  回家晚上不睡覺又再背一次
[00:07:26.520 --> 00:07:27.560]  第二天早上起床
[00:07:27.560 --> 00:07:30.200]  又問自己又再背一次
[00:07:30.200 --> 00:07:32.440]  又背不到
[00:07:32.440 --> 00:07:34.160]  接著我現在降低要求
[00:07:34.160 --> 00:07:35.800]  我就是背創出利民生之後
[00:07:35.800 --> 00:07:37.680]  那三卷是什麼
[00:07:37.680 --> 00:07:40.080]  這幾天我真的背得到
[00:07:40.080 --> 00:07:42.720]  我終於想起創出利民生之後
[00:07:42.720 --> 00:07:46.200]  就是約書亞記
[00:07:46.200 --> 00:07:48.040]  所以我們從小開始
[00:07:48.040 --> 00:07:49.000]  有些記憶
[00:07:49.000 --> 00:07:50.880]  如果從小開始背起
[00:07:50.880 --> 00:07:52.640]  就會更加印象深刻
[00:07:52.640 --> 00:07:54.560]  好像我們這些半路中途
[00:07:54.560 --> 00:07:56.600]  信耶穌那些要開始背
[00:07:56.600 --> 00:07:57.760]  到後來
[00:07:57.760 --> 00:07:59.640]  可能記憶就不是那麼深
[00:07:59.640 --> 00:08:02.040]  但是以斯拉這裡
[00:08:02.040 --> 00:08:03.960]  他是很密切的意思
[00:08:03.960 --> 00:08:07.640]  就是他非常非常清楚記得
[00:08:07.640 --> 00:08:08.480]  那些律法書
[00:08:08.480 --> 00:08:13.320]  就是以前他們的聖經
[00:08:13.320 --> 00:08:14.360]  以斯拉
[00:08:14.360 --> 00:08:16.880]  當時我們說祭司是民事
[00:08:16.880 --> 00:08:20.560]  民事在當時的職責有兩樣東西
[00:08:20.560 --> 00:08:24.040]  第一就是宗教上面的祭司
[00:08:24.040 --> 00:08:24.960]  我們都知道
[00:08:24.960 --> 00:08:26.760]  舊約的祭司做什麼多呢
[00:08:26.760 --> 00:08:30.520]  就是代表百姓向上帝獻祭
[00:08:30.520 --> 00:08:32.520]  是不是
[00:08:32.520 --> 00:08:35.480]  但是當時他們被俘虜到巴比倫
[00:08:35.480 --> 00:08:39.160]  他們沒有了聖殿的敬拜
[00:08:39.160 --> 00:08:41.160]  沒有了聖殿的憲制
[00:08:41.160 --> 00:08:42.600]  所以當時這班祭司
[00:08:42.600 --> 00:08:45.280]  就沒有了職份
[00:08:45.280 --> 00:08:47.400]  做些什麼呢
[00:08:47.400 --> 00:08:49.320]  就是做民事的工作
[00:08:49.320 --> 00:08:53.960]  民事他們就是做抄寫那些律法
[00:08:53.960 --> 00:08:55.480]  接著就將那些律法
[00:08:55.480 --> 00:08:59.080]  教導那班以色列的百姓去知道
[00:08:59.080 --> 00:09:03.360]  就好像一個律法的老師一樣
[00:09:03.360 --> 00:09:05.840]  而當時他不單止是一個宗教的領袖
[00:09:05.840 --> 00:09:09.520]  還有原來這個民事的帖子
[00:09:09.520 --> 00:09:14.160]  也是當時波斯皇宮裡面
[00:09:14.160 --> 00:09:16.480]  一個書記的帖子
[00:09:16.480 --> 00:09:18.400]  所以他有兩個身份
[00:09:18.400 --> 00:09:20.200]  宗教和政治上面
[00:09:20.200 --> 00:09:23.240]  他們都是一個很重要的人員
[00:09:23.240 --> 00:09:24.920]  所以你看到以斯拉
[00:09:24.920 --> 00:09:26.680]  他這個人的身份
[00:09:26.680 --> 00:09:28.960]  包括他自己是出名門的
[00:09:28.960 --> 00:09:31.640]  他是大祭司亞倫的後代
[00:09:31.640 --> 00:09:34.000]  他有江湖地位的
[00:09:34.000 --> 00:09:35.280]  所以這段經文一開始的時候
[00:09:35.280 --> 00:09:36.760]  就這樣介紹以斯拉
[00:09:36.760 --> 00:09:39.240]  給我們這班讀者認識
[00:09:39.240 --> 00:09:42.320]  他來頭不野小
[00:09:42.320 --> 00:09:43.280]  但是我們再看看
[00:09:43.280 --> 00:09:44.800]  究竟這段經文
[00:09:44.800 --> 00:09:46.680]  他想告訴我們些什麼呢
[00:09:46.680 --> 00:09:47.880]  他是不是想告訴我們
[00:09:47.880 --> 00:09:50.840]  以斯拉來頭不野小呢
[00:09:50.840 --> 00:09:53.320]  在第六節、下半節
[00:09:53.320 --> 00:09:57.160]  到第九節
[00:09:57.160 --> 00:09:57.920]  這裡看到
[00:09:57.920 --> 00:09:59.880]  「王允准他一切所求的」
[00:09:59.880 --> 00:10:01.760]  這個「他」就是以斯拉
[00:10:01.760 --> 00:10:04.520]  因為他是當時的書記
[00:10:04.520 --> 00:10:07.080]  「是因爺和華他神的手幫助他
[00:10:07.080 --> 00:10:09.360]  阿達舍西皇帝七年
[00:10:09.360 --> 00:10:11.360]  以色列人祭司利美人
[00:10:11.360 --> 00:10:12.760]  歌唱的守門的
[00:10:12.760 --> 00:10:15.560]  利提令有賞耶路撒冷的
[00:10:15.560 --> 00:10:16.880]  皇帝七年五月
[00:10:16.880 --> 00:10:18.800]  以斯拉到了耶路撒冷
[00:10:18.800 --> 00:10:21.640]  正月初一日他從巴比倫起程
[00:10:21.640 --> 00:10:24.520]  因他神師恩的手幫助他
[00:10:24.520 --> 00:10:29.040]  五月初一日就到了耶路撒冷」
[00:10:29.040 --> 00:10:31.880]  這裡是提到以斯拉他的工作
[00:10:31.880 --> 00:10:34.320]  剛剛之前說到他的身份
[00:10:34.320 --> 00:10:35.040]  他的出身
[00:10:35.040 --> 00:10:37.160]  這裡說他做些什麼
[00:10:37.160 --> 00:10:38.480]  又或者這裡記錄著
[00:10:38.480 --> 00:10:42.360]  他一個很個人偉大的豐功偉績
[00:10:42.360 --> 00:10:44.480]  他就是帶領第二批
[00:10:44.480 --> 00:10:47.400]  回到耶路撒冷的人
[00:10:47.400 --> 00:10:48.840]  當時他們由正月初一
[00:10:48.840 --> 00:10:49.960]  從巴比倫出發
[00:10:49.960 --> 00:10:53.360]  走了四個月的時間
[00:10:53.360 --> 00:10:54.720]  走到五月初一
[00:10:54.720 --> 00:10:56.200]  到達耶路撒冷
[00:10:56.200 --> 00:10:59.120]  根據歷史的統計
[00:10:59.120 --> 00:11:01.520]  大概有多長呢
[00:11:01.520 --> 00:11:06.120]  就是路程是有一千五百公里
[00:11:06.120 --> 00:11:07.480]  一千五百公里
[00:11:07.480 --> 00:11:09.280]  可能你會說其實都不是很遠
[00:11:09.280 --> 00:11:11.840]  今天我們開車很近
[00:11:11.840 --> 00:11:13.040]  一千五百公里
[00:11:13.040 --> 00:11:17.400]  可能開了幾天
[00:11:17.400 --> 00:11:18.600]  都睡覺了
[00:11:18.600 --> 00:11:22.520]  開了幾天都到了
[00:11:22.520 --> 00:11:26.720]  但是你想想當時沒有我們現在的車
[00:11:26.720 --> 00:11:29.280]  是靠走路去的
[00:11:29.280 --> 00:11:30.800]  藍丁記載著的
[00:11:30.800 --> 00:11:32.320]  你看後面記載著的
[00:11:32.320 --> 00:11:37.080]  是有一千五百個藍丁
[00:11:37.080 --> 00:11:39.320]  藍丁通常就不只是自己回來
[00:11:39.320 --> 00:11:40.240]  拖男帶女
[00:11:40.240 --> 00:11:42.200]  有老婆有子女
[00:11:42.200 --> 00:11:46.000]  加起來可能估計有幾千人
[00:11:46.000 --> 00:11:47.000]  其實相對你想想
[00:11:47.000 --> 00:11:49.480]  這個數字比起他們第一次被擄回歸
[00:11:49.480 --> 00:11:51.520]  那五萬多人已經是很少了
[00:11:51.520 --> 00:11:53.040]  幾千和五萬多
[00:11:53.040 --> 00:11:55.760]  但是今次始終都是帶著幾千人
[00:11:55.760 --> 00:11:59.520]  這樣走幾個月的路程
[00:11:59.520 --> 00:12:02.520]  不容易
[00:12:02.520 --> 00:12:03.560]  以及過程裡面
[00:12:03.560 --> 00:12:05.520]  他們都要面對著有敵人
[00:12:05.520 --> 00:12:07.640]  有很多敵人看著他們
[00:12:07.640 --> 00:12:08.760]  盯著他們
[00:12:08.760 --> 00:12:10.040]  威脅他們
[00:12:10.040 --> 00:12:11.600]  有危險的
[00:12:11.600 --> 00:12:13.880]  所以以斯拉能夠平平安安
[00:12:13.880 --> 00:12:15.760]  帶領這一班百姓
[00:12:15.760 --> 00:12:17.720]  幾千個人回到耶路撒冷
[00:12:17.720 --> 00:12:20.160]  其實是一個壯舉來的
[00:12:20.160 --> 00:12:22.560]  是一件不惹小的事情
[00:12:22.560 --> 00:12:24.080]  壯舉
[00:12:24.080 --> 00:12:25.560]  我想想其實我們上一次
[00:12:25.560 --> 00:12:27.800]  都有一個壯舉上個星期
[00:12:27.800 --> 00:12:30.400]  上個星期我們開始了我們
[00:12:30.400 --> 00:12:31.440]  拍屍宣導會
[00:12:31.440 --> 00:12:32.560]  南堂粵語堂
[00:12:32.560 --> 00:12:34.080]  第一次的
[00:12:34.080 --> 00:12:35.000]  雖然是測試
[00:12:35.000 --> 00:12:38.280]  第一次的第二堂崇拜
[00:12:38.280 --> 00:12:40.680]  上一次我們都有三十位的弟兄姊妹
[00:12:40.680 --> 00:12:42.560]  和我們一起參加第二堂的崇拜
[00:12:42.560 --> 00:12:44.200]  這個體驗
[00:12:44.200 --> 00:12:45.160]  其實真的不容易
[00:12:45.160 --> 00:12:47.640]  我們要負責去籌備的弟兄姊妹
[00:12:47.640 --> 00:12:49.040]  要編排人手
[00:12:49.040 --> 00:12:52.360]  我自己都想著很容易
[00:12:52.360 --> 00:12:53.880]  要設置場地
[00:12:53.880 --> 00:12:54.720]  音響
[00:12:54.720 --> 00:12:55.640]  電腦
[00:12:55.640 --> 00:12:57.000]  各方面
[00:12:57.000 --> 00:12:58.800]  其實不是說做就做的
[00:12:58.800 --> 00:13:00.160]  都要很多時間
[00:13:00.160 --> 00:13:00.840]  很多的功夫
[00:13:00.840 --> 00:13:02.040]  想很多不同的東西
[00:13:02.040 --> 00:13:04.240]  才能安排到那些東西
[00:13:04.240 --> 00:13:06.920]  還要有人去參加
[00:13:06.920 --> 00:13:08.080]  這個也是一個壯舉
[00:13:08.080 --> 00:13:10.640]  上次我們說完結之後要拍張照片
[00:13:10.640 --> 00:13:13.400]  不過說完之後忘記了拍
[00:13:13.400 --> 00:13:14.160]  今次第二次
[00:13:14.160 --> 00:13:14.920]  今天第二次
[00:13:14.920 --> 00:13:18.040]  記得提醒我們拍張照片
[00:13:18.040 --> 00:13:20.080]  背後是有很多人付出了這個努力
[00:13:20.080 --> 00:13:22.040]  才完成這件事
[00:13:22.040 --> 00:13:24.440]  你想想當時以斯拉
[00:13:24.440 --> 00:13:26.040]  他一個人做領袖
[00:13:26.040 --> 00:13:29.040]  帶著這麼多班人
[00:13:29.040 --> 00:13:33.440]  攀山越嶺幾個月的時間
[00:13:33.440 --> 00:13:35.200]  去到耶路撒冷
[00:13:35.200 --> 00:13:38.000]  這個不是一件容易的差事
[00:13:38.000 --> 00:13:40.480]  但是他做得到
[00:13:40.480 --> 00:13:41.840]  第十節
[00:13:41.840 --> 00:13:43.600]  我們一起讀好嗎
[00:13:43.600 --> 00:13:48.920]  以斯拉定治考究遵行耶和華的律法
[00:13:48.920 --> 00:13:53.280]  又將律例典章教訓以色列人
[00:13:53.280 --> 00:13:55.600]  第十節這裡表達到以斯拉
[00:13:55.600 --> 00:13:58.440]  他這個這麼成功的人
[00:13:58.440 --> 00:14:00.440]  這麼偉大的人
[00:14:00.440 --> 00:14:04.120]  他有四件事情很值得我們去留意
[00:14:04.120 --> 00:14:05.840]  第一
[00:14:05.840 --> 00:14:07.720]  定治
[00:14:07.720 --> 00:14:10.640]  他立定心志
[00:14:10.640 --> 00:14:14.480]  第二 考究
[00:14:14.480 --> 00:14:17.480]  第三 遵行
[00:14:17.480 --> 00:14:20.000]  第四 教訓
[00:14:20.000 --> 00:14:21.120]  四樣不同的東西
[00:14:21.120 --> 00:14:22.760]  第一 立定心志
[00:14:22.760 --> 00:14:25.080]  以斯拉他出自大祭司的家庭
[00:14:25.080 --> 00:14:26.720]  我剛才說
[00:14:26.720 --> 00:14:30.880]  其實我們知道這個家族很多人
[00:14:30.880 --> 00:14:34.360]  子子孫孫 阿倫的子子孫孫是很多的
[00:14:34.360 --> 00:14:39.960]  但是以斯拉這麼榮幸被選中
[00:14:39.960 --> 00:14:43.760]  去繼承大祭司的職位真是不簡單
[00:14:43.760 --> 00:14:45.600]  他知道自己的責任
[00:14:45.600 --> 00:14:48.640]  他知道自己人生的使命
[00:14:48.640 --> 00:14:50.360]  這個天 這個神
[00:14:50.360 --> 00:14:52.560]  選擇他做這個職位
[00:14:52.560 --> 00:14:55.080]  一定是有神自己的心意
[00:14:55.080 --> 00:14:57.280]  所以他的回應就是
[00:14:57.280 --> 00:14:59.160]  他立定心志
[00:14:59.160 --> 00:15:01.160]  他自己下定決心
[00:15:01.160 --> 00:15:06.040]  一心一意為神做好這份使命
[00:15:06.040 --> 00:15:08.520]  下定決心
[00:15:08.520 --> 00:15:10.360]  這個我一定可以和你們分享
[00:15:10.360 --> 00:15:11.680]  下定決心
[00:15:11.680 --> 00:15:15.840]  我人生裡面都下定了決心很多次要保持著
[00:15:15.840 --> 00:15:16.480]  真的可以的
[00:15:16.480 --> 00:15:19.680]  要下定決心的時候真的可以保持著
[00:15:19.680 --> 00:15:22.840]  但是可能有時候保持幾個月或者保持一年
[00:15:22.840 --> 00:15:28.240]  接著反彈又再反彈
[00:15:28.240 --> 00:15:30.200]  但是要下定決心
[00:15:30.200 --> 00:15:33.080]  一生一世地跟著神
[00:15:33.080 --> 00:15:34.600]  服侍神
[00:15:34.600 --> 00:15:37.840]  做好祂祭司民事的職份
[00:15:37.840 --> 00:15:42.600]  這個是二師奶她自己的堅持
[00:15:42.600 --> 00:15:43.920]  我們以前那個年代
[00:15:43.920 --> 00:15:46.160]  弟兄姐妹我相信這裡在座很多都會經歷過
[00:15:46.160 --> 00:15:47.560]  我們以前去那些營會
[00:15:47.560 --> 00:15:49.480]  教會搞那些營會
[00:15:49.480 --> 00:15:56.520]  通常最後一個營會的節目是什麼?
[00:15:56.520 --> 00:15:58.600]  是獻心會
[00:15:58.600 --> 00:16:01.320]  以前就真是很真實地
[00:16:01.320 --> 00:16:03.880]  負責的人會用一些紙卡紙
[00:16:03.880 --> 00:16:05.440]  剪一個一個心的樣子
[00:16:05.440 --> 00:16:09.200]  派給大家在神面前祈禱
[00:16:09.200 --> 00:16:10.360]  立志寫下來
[00:16:10.360 --> 00:16:12.960]  接著拿出來貼在某一個地方
[00:16:12.960 --> 00:16:17.920]  大家一起將心獻出來給神
[00:16:17.920 --> 00:16:19.400]  獻心
[00:16:19.400 --> 00:16:22.280]  很多時候我們獻心在營會裡面很火熱的
[00:16:22.280 --> 00:16:24.160]  我們要為神怎麼做
[00:16:24.160 --> 00:16:26.120]  但是出了一個營會沒多久之後
[00:16:26.120 --> 00:16:29.520]  就冷卻下來就忘記了
[00:16:29.520 --> 00:16:31.080]  弟兄姐妹
[00:16:31.080 --> 00:16:33.400]  你人生裡面
[00:16:33.400 --> 00:16:35.600]  你跟從神的時候、服侍神的時候
[00:16:35.600 --> 00:16:39.080]  有沒有立定心志
[00:16:39.080 --> 00:16:40.920]  我要服侍神
[00:16:40.920 --> 00:16:43.600]  一生不改變
[00:16:43.600 --> 00:16:45.840]  不只是這一刻
[00:16:45.840 --> 00:16:48.320]  而是一直持續下去
[00:16:48.320 --> 00:16:50.400]  我都要這樣立定心志
[00:16:50.400 --> 00:16:52.240]  去跟從神、服侍神
[00:16:52.240 --> 00:16:53.120]  第二
[00:16:53.120 --> 00:16:56.400]  考究
[00:16:56.400 --> 00:17:00.360]  很努力地去研究
