
[00:00:00.000 --> 00:00:03.600]  我們今天要講靠著聖靈來禱告
[00:03:16.560 --> 00:03:17.300]  耶穌沒有
[00:03:17.300 --> 00:03:20.200]  耶穌把他帶到臥房裡面
[00:03:20.200 --> 00:03:22.400]  他關起門來說
[00:03:22.400 --> 00:03:23.300]  門徒們就說
[00:03:23.300 --> 00:03:25.640]  夫子啊怎麼搞的啊
[00:03:25.640 --> 00:03:28.200]  我們趕了半天趕不出去啊
[00:03:28.200 --> 00:03:32.240]  耶穌怎麼說
[00:03:32.240 --> 00:03:34.720]  耶穌說這一類的鬼
[00:03:34.720 --> 00:03:37.980]  若不藉著禱告
[00:03:37.980 --> 00:03:39.120]  後面小字
[00:03:39.120 --> 00:03:40.720]  若不藉著禱告
[00:03:40.720 --> 00:03:43.120]  其實講的禁食
[00:03:43.120 --> 00:03:45.260]  這一類的鬼
[00:03:45.260 --> 00:03:46.920]  若不是禁食禱告
[00:03:46.920 --> 00:03:48.520]  就不能夠把他怎麼樣
[00:03:48.520 --> 00:03:51.760]  趕出去
[00:03:51.760 --> 00:03:53.740]  所以耶穌在這裡讓我們看見一件事情
[00:03:53.740 --> 00:03:56.800]  屬靈征戰很重要一件事情叫禱告
[00:03:56.800 --> 00:03:59.480]  你個人常常面臨會屬靈征戰
[00:03:59.480 --> 00:04:01.440]  你的家庭會有屬靈征戰
[00:04:01.440 --> 00:04:03.840]  我們的教會會有屬靈征戰
[00:04:03.840 --> 00:04:06.280]  我們的國家會有屬靈征戰
[00:04:06.280 --> 00:04:08.980]  因為當戴以禮在禱告的時候
[00:04:08.980 --> 00:04:11.720]  他說他禱告了二十一天
[00:04:11.720 --> 00:04:15.420]  然後天使米加勒才來
[00:04:15.420 --> 00:04:17.960]  禁食禱告二十一天天使米加勒才來
[00:04:17.960 --> 00:04:20.160]  米加勒說什麼
[00:04:20.160 --> 00:04:25.200]  他說有波斯的魔君攔阻他來到
[00:04:25.200 --> 00:04:27.400]  美國有沒有魔君
[00:04:27.400 --> 00:04:30.000]  有
[00:04:30.000 --> 00:04:34.400]  有魔君就有魔兵是不是
[00:04:34.400 --> 00:04:35.940]  所以丁文青你記得
[00:04:35.940 --> 00:04:37.640]  魔鬼不是一個人
[00:04:37.640 --> 00:04:39.240]  魔鬼不是只有一個
[00:04:39.240 --> 00:04:42.720]  魔鬼他有軍隊的
[00:04:42.720 --> 00:04:44.960]  所以我們在面臨這場屬靈征戰丟著
[00:04:44.960 --> 00:04:48.680]  我們今天一定要學會一件事情就是禱告
[00:04:48.680 --> 00:04:49.920]  禱告非常的重要
[00:04:49.920 --> 00:04:54.260]  禱告是我們能力的來源
[00:04:54.260 --> 00:04:56.600]  馬丁路德他說
[00:04:56.600 --> 00:04:58.800]  我有這許多的事情要做
[00:04:58.800 --> 00:05:04.540]  所以我每天必須花三個小時禱告
[00:05:04.540 --> 00:05:05.840]  有一個神的僕人他說
[00:05:05.840 --> 00:05:09.240]  如果你不禱告神可以把你從工作當中取出來
[00:05:09.240 --> 00:05:15.420]  放在一邊為了要教導你禱告
[00:05:15.420 --> 00:05:16.380]  尼托森弟兄說
[00:05:16.380 --> 00:05:19.980]  如果信徒在禱告上失敗了
[00:05:19.980 --> 00:05:23.420]  他就什麼都是失敗的
[00:05:23.420 --> 00:05:26.560]  這些神的僕人講的是很清楚的
[00:05:26.560 --> 00:05:28.520]  一點不打馬虎眼
[00:05:28.520 --> 00:05:30.300]  我們今天很多時候
[00:05:30.300 --> 00:05:32.800]  我們在這個社會我們喜歡聽得到就是說
[00:05:32.800 --> 00:05:37.100]  哎呀 OK 從一點點開始
[00:05:37.100 --> 00:05:39.100]  慢慢來 不要急
[00:05:39.100 --> 00:05:40.800]  兄姊妹 你慢慢來
[00:05:40.800 --> 00:05:43.240]  魔鬼不跟你慢慢來
[00:05:43.240 --> 00:05:46.340]  你慢慢來這個世界比你快得很
[00:05:46.340 --> 00:05:48.140]  兄姊妹 要起來呀
[00:05:48.140 --> 00:05:49.440]  快跑直追
[00:05:49.440 --> 00:05:51.820]  禱告的事情上我們要操練
[00:05:51.820 --> 00:05:54.260]  所以保羅在這裡讓我們看見說
[00:05:54.260 --> 00:05:56.520]  禱告是一個很重要的事情
[00:05:56.520 --> 00:06:01.420]  教會最重要的一個聚會是什麼聚會你知道嗎
[00:06:03.760 --> 00:06:04.860]  只有這麼幾個人講
[00:06:04.860 --> 00:06:05.660]  再說一遍
[00:06:05.660 --> 00:06:09.160]  教會最重要的聚會是什麼
[00:06:09.160 --> 00:06:10.060]  禱告會
[00:06:10.060 --> 00:06:14.100]  說禱告會的人統統要來禱告會
[00:06:14.100 --> 00:06:16.300]  你不要口是心非啊
[00:06:16.300 --> 00:06:17.480]  有沒有
[00:06:17.480 --> 00:06:19.840]  上帝都聽見了
[00:06:19.840 --> 00:06:21.020]  有什麼真的
[00:06:21.020 --> 00:06:22.220]  我們聽了很多道
[00:06:22.220 --> 00:06:24.580]  其實你不需要再聽太多道了
[00:06:24.580 --> 00:06:26.820]  你需要去把他這個道行出來
[00:06:26.820 --> 00:06:29.120]  教會的禱告會應該是最重要的
[00:06:29.120 --> 00:06:31.160]  有一次
[00:06:31.160 --> 00:06:33.460]  有一次你知道施布甄牧師嗎
[00:06:33.460 --> 00:06:35.860]  是英國很有名的一個牧師
[00:06:35.860 --> 00:06:39.400]  那麼這個施布甄牧師人稱他叫做講道王子
[00:06:39.400 --> 00:06:40.500]  他講道是一流的
[00:06:40.500 --> 00:06:41.460]  沒有話講
[00:06:41.460 --> 00:06:43.500]  聲音又洪亮
[00:06:43.500 --> 00:06:45.300]  但是其實
[00:06:45.300 --> 00:06:47.800]  他之所以講道有能力
[00:06:47.800 --> 00:06:49.600]  教會能夠成長
[00:06:49.600 --> 00:06:51.140]  有一個很關鍵的事情
[00:06:51.140 --> 00:06:52.880]  有一次有五個神學生
[00:06:52.880 --> 00:06:54.740]  來他教會來參觀
[00:06:54.740 --> 00:06:57.380]  那麼當他到了門口的時候就看見有一個人
[00:06:57.380 --> 00:07:00.320]  這一個人就邀請這五個神學生
[00:07:00.320 --> 00:07:03.220]  他說聽說你們是神學院的神學生
[00:07:03.220 --> 00:07:05.720]  那你們一定很希望能夠看看
[00:07:05.720 --> 00:07:08.460]  我們教會的發電機在哪裡
[00:07:08.460 --> 00:07:10.700]  哎呀那時候天氣很熱啊
[00:07:10.700 --> 00:07:13.100]  所以這些神學生心中很納悶
[00:07:13.100 --> 00:07:15.000]  這個人天氣這麼熱了
[00:07:15.000 --> 00:07:17.500]  還叫我們去看發電機
[00:07:17.500 --> 00:07:20.500]  果真就把他帶到地下室去了
[00:07:20.500 --> 00:07:25.940]  哇他一去看眼睛大開啊
[00:07:25.940 --> 00:07:28.920]  下面有七百個人在禱告
[00:07:28.920 --> 00:07:30.820]  樓上一樓在聚會
[00:07:30.820 --> 00:07:32.380]  這個教會有一千多人在聚會
[00:07:32.380 --> 00:07:37.460]  但是有七百個人在下面禱告
[00:07:37.460 --> 00:07:38.620]  丟子妹
[00:07:38.620 --> 00:07:42.300]  那一天這一個人就告訴這五個神學生
[00:07:42.300 --> 00:07:48.160]  他說這就是我們教會的發電機
[00:07:48.160 --> 00:07:51.140]  那個介紹這五個神學生的那一個人
[00:07:51.140 --> 00:07:54.640]  就是師部真牧師
[00:07:54.640 --> 00:07:57.040]  丟子妹我看到這裡我心中很
[00:07:57.040 --> 00:07:59.620]  我心中很慚愧啊
[00:07:59.620 --> 00:08:00.480]  丟子妹
[00:08:00.480 --> 00:08:02.520]  有多少人你為今天早上的
[00:08:02.520 --> 00:08:05.280]  祖如崇拜禱告的
[00:08:05.280 --> 00:08:08.220]  你不要舉手
[00:08:08.220 --> 00:08:09.460]  我們問問一下
[00:08:09.460 --> 00:08:13.300]  有多少人你為牧師禱告的有沒有
[00:08:13.300 --> 00:08:15.100]  好感謝主沒有叫你舉手就舉手
[00:08:15.100 --> 00:08:16.800]  感謝讚美主
[00:08:16.800 --> 00:08:19.060]  還有人為我禱告
[00:08:19.060 --> 00:08:20.240]  丟子妹
[00:08:20.240 --> 00:08:24.040]  每一次的聚會你都要禱告
[00:08:24.040 --> 00:08:27.540]  省得同在不是隨便的
[00:08:27.540 --> 00:08:31.280]  魔鬼要把我們在這裡的聚集
[00:08:31.280 --> 00:08:34.220]  當作是他最要破壞的對象
[00:08:34.220 --> 00:08:36.820]  所以每一次的聚會都是一個征戰
[00:08:36.820 --> 00:08:40.360]  而禱告是我們征戰得勝的利器
[00:08:40.360 --> 00:08:43.620]  所以接著保羅在這個地方就提到
[00:08:43.620 --> 00:08:46.220]  十八節到十九節
[00:08:46.220 --> 00:08:48.700]  這邊講到
[00:08:48.700 --> 00:08:49.860]  保羅在這個地方
[00:08:49.860 --> 00:08:52.140]  如果你去看這個原文
[00:08:52.140 --> 00:08:53.640]  事實上中文的翻譯也好
[00:08:53.640 --> 00:08:55.340]  英文的翻譯也好
[00:08:55.340 --> 00:08:58.240]  都很難完全翻出他的意思
[00:08:58.240 --> 00:08:59.400]  保羅接著就講到
[00:08:59.400 --> 00:09:01.380]  這個禱告的秘訣在哪裡
[00:09:01.380 --> 00:09:03.340]  分四方面
[00:09:03.340 --> 00:09:04.480]  第一個
[00:09:04.480 --> 00:09:06.480]  保羅在這裡教導我們禱告
[00:09:06.480 --> 00:09:09.320]  他提到
[00:09:09.320 --> 00:09:14.020]  禱告的
[00:09:14.020 --> 00:09:18.500]  禱告的時間還有地點
[00:09:18.500 --> 00:09:21.560]  我們來十八節我們來念一下好不好
[00:09:21.560 --> 00:09:24.860]  他說靠著聖靈然後怎麼樣
[00:09:24.860 --> 00:09:29.340]  隨時多方禱告祈求
[00:09:29.340 --> 00:09:30.440]  所以在這裡講到
[00:09:30.440 --> 00:09:33.840]  隨時多方的禱告對不對
[00:09:33.840 --> 00:09:36.740]  可是當我們談到隨時多方禱告之前
[00:09:36.740 --> 00:09:39.480]  我們要先談一個固定的時間禱告
[00:09:39.480 --> 00:09:41.880]  因為如果你不會固定時間的禱告
[00:09:41.880 --> 00:09:44.980]  你就不會隨時所謂的多方禱告
[00:09:44.980 --> 00:09:45.720]  了解我意思嗎
[00:09:45.720 --> 00:09:48.920]  很多年前的時候在台灣教會裡面
[00:09:48.920 --> 00:09:50.860]  有一個非常著名的牧師
[00:09:50.860 --> 00:09:52.120]  教會也很增長
[00:09:52.120 --> 00:09:54.160]  我們這些神學生也很仰慕他
[00:09:54.160 --> 00:09:55.520]  就跑去來問他
[00:09:55.520 --> 00:09:56.500]  那麼就問他說
[00:09:56.500 --> 00:09:58.840]  那我自己是非常常常去看一些
[00:09:58.840 --> 00:09:59.540]  屬靈書籍
[00:09:59.540 --> 00:10:00.160]  我就問他說
[00:10:00.160 --> 00:10:01.440]  哎呀某某牧師啊
[00:10:01.440 --> 00:10:02.540]  聽說你這個
[00:10:02.540 --> 00:10:04.140]  我很想了解一下
[00:10:04.140 --> 00:10:05.440]  他說你每一天
[00:10:05.440 --> 00:10:09.040]  你的禱告生活是怎麼樣
[00:10:09.040 --> 00:10:11.180]  你幾點鐘起來啊
[00:10:11.180 --> 00:10:12.380]  我期待他回答的是
[00:10:12.380 --> 00:10:14.480]  哦我每一天早上五點鐘就起來
[00:10:14.480 --> 00:10:16.440]  我禱告三個小時
[00:10:16.440 --> 00:10:18.460]  結果他跟我講說他說
[00:10:18.460 --> 00:10:20.660]  他說每一天早上他起來
[00:10:20.660 --> 00:10:22.180]  他說就很多的事情
[00:10:22.180 --> 00:10:24.460]  所以他說他一眼睛一張開
[00:10:24.460 --> 00:10:25.820]  他就開著車子出去
[00:10:25.820 --> 00:10:28.060]  他說我都是一面開車一面禱告
[00:10:28.060 --> 00:10:30.400]  我已經隨時隨地的禱告了
[00:10:30.400 --> 00:10:32.740]  哇我當時真是佩服的不得了啊
[00:10:32.740 --> 00:10:34.140]  有這麼屬靈的人啊
[00:10:34.140 --> 00:10:35.200]  已經到了一個地步
[00:10:35.200 --> 00:10:37.000]  他早上都不需要靈修了
[00:10:37.000 --> 00:10:39.180]  他就隨時隨地就可以禱告了
[00:10:39.180 --> 00:10:40.380]  隨時隨地的禱告
[00:10:40.380 --> 00:10:43.500]  就是保羅在這裡說的嘛是不是
[00:10:43.500 --> 00:10:44.740]  但是後來我發現
[00:10:44.740 --> 00:10:46.340]  我從聖經裡面
[00:10:46.340 --> 00:10:48.780]  我從所有的教會的歷史裡面
[00:10:48.780 --> 00:10:51.620]  我沒有看到說哪一個人屬靈到一個地步
[00:10:51.620 --> 00:10:57.660]  他不需要所謂的每一天早上的靈修
[00:10:57.660 --> 00:11:02.300]  對不對
[00:11:02.300 --> 00:11:04.400]  我不曉得你有沒有固定的靈修生活
[00:11:04.400 --> 00:11:06.440]  有沒有
[00:11:06.440 --> 00:11:07.960]  每天有固定靈修生活的
[00:11:07.960 --> 00:11:09.940]  好不要說每天了
[00:11:09.940 --> 00:11:12.040]  講每天也許你舉不起手
[00:11:12.040 --> 00:11:16.640]  好你一個禮拜
[00:11:16.640 --> 00:11:19.080]  至少有五天有固定靈修的
[00:11:19.080 --> 00:11:20.180]  有沒有舉一下手好不好
[00:11:20.180 --> 00:11:23.320]  我看一下
[00:11:23.320 --> 00:11:25.120]  好像有點減少了呢
[00:11:25.120 --> 00:11:27.860]  請放下
[00:11:27.860 --> 00:11:31.060]  怎麼搞的牧師來這邊越久
[00:11:31.060 --> 00:11:33.160]  應該是越多人才對啦
[00:11:33.160 --> 00:11:34.700]  我再問一下好不好
[00:11:34.700 --> 00:11:36.900]  你每天早上有固定靈修的
[00:11:36.900 --> 00:11:37.560]  請舉手
[00:11:37.560 --> 00:11:40.500]  五天以上一個禮拜
[00:11:40.500 --> 00:11:47.540]  好請放下
[00:11:47.540 --> 00:11:50.140]  兄子們
[00:11:50.140 --> 00:11:55.440]  如果我們每一天沒有跟神有一個好的關係
[00:11:55.440 --> 00:12:01.260]  這一天我們是沒有辦法得神的
[00:12:01.260 --> 00:12:04.460]  有人在問說為什麼每天早上要起來禱告
[00:12:04.460 --> 00:12:08.020]  為什麼靈修要早上不可以晚上嗎
[00:12:08.020 --> 00:12:12.160]  因為耶穌清晨天未亮的時候
[00:12:12.160 --> 00:12:16.800]  就到曠野去禱告
[00:12:16.800 --> 00:12:18.600]  大衛說
[00:12:18.600 --> 00:12:25.040]  我的靈你要及早行祈
[00:12:25.040 --> 00:12:30.620]  亞伯拉罕清早的時候就到祭壇那邊去禱告
[00:12:30.620 --> 00:12:32.920]  你可以看見上帝所使用的這些人
[00:12:32.920 --> 00:12:34.860]  沒有一個不是早起的
[00:12:34.860 --> 00:12:36.460]  就什麼以色列人出海急的時候
[00:12:36.460 --> 00:12:38.820]  就在曠野裡面他們要拾取瑪拉
[00:12:38.820 --> 00:12:41.400]  請問什麼時候拾瑪拉
[00:12:41.400 --> 00:12:44.200]  什麼時候
[00:12:44.200 --> 00:12:46.900]  天還沒有亮的時候
[00:12:46.900 --> 00:12:49.900]  他們就要去拾取瑪拉
[00:12:49.900 --> 00:12:54.400]  那個瑪拉就預表我們今天屬靈的糧食
[00:12:54.400 --> 00:12:55.380]  現在兄子們
[00:12:55.380 --> 00:12:57.080]  所以每一天早上起來
[00:12:57.080 --> 00:12:58.540]  最重要一件事情是什麼
[00:12:58.540 --> 00:13:04.720]  請你告訴我
[00:13:04.720 --> 00:13:08.080]  請你告訴我是什麼
[00:13:08.080 --> 00:13:10.160]  是不知道答案嗎
[00:13:10.160 --> 00:13:11.380]  還是不好意思回答
[00:13:11.380 --> 00:13:12.120]  兄子們
[00:13:12.120 --> 00:13:18.300]  每一天早上起來最重要的事情是什麼
[00:13:18.300 --> 00:13:21.700]  如果你真的知道每一天早上起來是靈修禱告
[00:13:21.700 --> 00:13:22.340]  親愛的兄子們
[00:13:22.340 --> 00:13:27.400]  跟你旁邊說你要悔改
[00:13:27.400 --> 00:13:29.540]  真的兄子們我們要悔改
[00:13:29.540 --> 00:13:32.340]  我們道理都懂是不是
[00:13:32.340 --> 00:13:35.020]  但是我們立志行善
[00:13:35.020 --> 00:13:37.880]  有的我行出來
[00:13:37.880 --> 00:13:39.420]  這還算好的啦
[00:13:39.420 --> 00:13:42.480]  有的根本立志不行善啦
[00:13:42.480 --> 00:13:43.580]  我慶祝這麼多年
[00:13:43.580 --> 00:13:45.060]  我都是這樣子啦
[00:13:45.060 --> 00:13:46.520]  It's okay
[00:13:46.520 --> 00:13:48.060]  我還是過得不錯嘛
[00:13:48.060 --> 00:13:49.820]  家庭也美滿啊
[00:13:49.820 --> 00:13:51.560]  兄子們你不要以為
[00:13:51.560 --> 00:13:53.500]  你外面這些東西
[00:13:53.500 --> 00:13:56.360]  不要take it for granted
[00:13:56.360 --> 00:14:02.680]  我們的徒弟可以一夜之間就叫我們倒下來
[00:14:02.680 --> 00:14:06.080]  屬靈征戰是非常真實的
[00:14:06.080 --> 00:14:08.040]  每一天我們都需要
[00:14:08.040 --> 00:14:10.920]  離了它我們什麼都不能做
[00:14:10.920 --> 00:14:11.420]  是不是
[00:14:11.420 --> 00:14:14.080]  約翰福音15章清楚地告訴我們
[00:14:14.080 --> 00:14:16.680]  所以建立這一個沒有一個神的僕人
[00:14:16.680 --> 00:14:18.520]  沒有一個偉大的一個牧師
[00:14:18.520 --> 00:14:19.720]  他偉大到一個地步
[00:14:19.720 --> 00:14:20.660]  屬靈到一個地步
[00:14:20.660 --> 00:14:21.720]  他可以不需要的
[00:14:21.720 --> 00:14:24.320]  而且我看到很多的牧師的跌倒
[00:14:24.320 --> 00:14:25.900]  從哪裡開始得到
[00:14:25.900 --> 00:14:29.040]  他們一天跟神的關係疏忽
[00:14:29.040 --> 00:14:31.200]  開始跌倒
[00:14:31.200 --> 00:14:35.600]  我們要事先舉例了
[00:14:35.600 --> 00:14:36.940]  所以
[00:14:36.940 --> 00:14:37.940]  保羅在這裡告訴我們
[00:14:37.940 --> 00:14:41.480]  要隨時隨地多方地禱告
[00:14:41.480 --> 00:14:43.620]  但是事實上在我們開始
[00:14:43.620 --> 00:14:46.020]  隨時隨地多方地禱告這個操練之前
[00:14:46.020 --> 00:14:48.560]  我們要先學習有固定時間的禱告
[00:14:48.560 --> 00:14:49.180]  大衛說
[00:14:49.180 --> 00:14:51.020]  他說我一天禱告三次
[00:14:51.020 --> 00:14:51.620]  是不是
[00:14:51.620 --> 00:14:53.420]  早上中午晚上
[00:14:53.420 --> 00:14:56.360]  但尼里也是一天禱告三次
[00:14:56.360 --> 00:14:59.900]  早上中午晚上
[00:14:59.900 --> 00:15:03.100]  這些都是固定的禱告
[00:15:03.100 --> 00:15:04.260]  所以現在就是被我們當中
[00:15:04.260 --> 00:15:06.640]  做家庭主婦的姐妹們
[00:15:06.640 --> 00:15:07.800]  當你每天早上起來的時候
[00:15:07.800 --> 00:15:09.000]  你第一件事情先做什麼
[00:15:09.000 --> 00:15:09.400]  告訴人
[00:15:09.400 --> 00:15:10.740]  我就指過去
[00:15:10.740 --> 00:15:14.580]  你第一件事情起來是做什麼
[00:15:14.580 --> 00:15:18.620]  做早餐
[00:15:18.620 --> 00:15:20.320]  早餐也不做了
[00:15:20.320 --> 00:15:21.880]  做什麼
[00:15:21.880 --> 00:15:25.120]  第一件事情起來做什麼
[00:15:25.120 --> 00:15:27.760]  化妝
[00:15:27.760 --> 00:15:29.360]  丟什麼
[00:15:29.360 --> 00:15:31.260]  第一件事情起來做什麼
[00:15:31.260 --> 00:15:36.040]  看手機
[00:15:36.040 --> 00:15:36.760]  現在丟什麼
[00:15:36.760 --> 00:15:41.100]  第一件事情起來應該是什麼
[00:15:41.100 --> 00:15:46.280]  應該要靈修禱告
[00:15:46.280 --> 00:15:48.240]  如果有一個母親
[00:15:48.240 --> 00:15:52.380]  每一天早上從清淨神開始
[00:15:52.380 --> 00:15:56.420]  你想她的孩子會怎麼樣子感覺
[00:15:56.420 --> 00:15:58.320]  今天我們很多的parenting class
[00:15:58.320 --> 00:16:00.160]  我們很多的這些這個class
[00:16:00.160 --> 00:16:01.760]  這些的教導那些的教導
[00:16:01.760 --> 00:16:03.400]  數據多得不得了
[00:16:03.400 --> 00:16:05.120]  但丟什麼我告訴你
[00:16:05.120 --> 00:16:10.400]  進前的父母親會帶出進前的兒女
[00:16:10.400 --> 00:16:14.200]  所以從建立每一天有固定的
[00:16:14.200 --> 00:16:16.140]  靈修禱告的生活開始
[00:16:16.140 --> 00:16:17.040]  跟你旁邊說
[00:16:17.040 --> 00:16:25.920]  每一天早上明天開始起來靈修
[00:16:25.920 --> 00:16:26.880]  接著保羅提到說
[00:16:26.880 --> 00:16:29.980]  隨時多方的禱告
[00:16:29.980 --> 00:16:35.160]  隨時隨地的禱告
[00:16:35.160 --> 00:16:38.100]  隨時包括所有時間
[00:16:38.100 --> 00:16:40.560]  多方包括所有的領域
[00:16:40.560 --> 00:16:43.960]  英文說隨時就是at all time
[00:16:43.960 --> 00:16:50.160]  任何時間都來禱告
[00:16:50.160 --> 00:16:53.200]  做任何事情我們都來禱告
[00:16:53.200 --> 00:17:03.220]  有一個英國的聖徒叫做Jackson
[00:17:03.220 --> 00:17:09.160]  他操練隨時隨地的禱告到一個地步
[00:17:09.160 --> 00:17:14.060]  他時時刻刻都在神的面前禱告
[00:17:14.060 --> 00:17:18.160]  他說我禱告的習慣
[00:17:18.160 --> 00:17:23.000]  專心到拿起杯子來喝水之前
[00:17:23.000 --> 00:17:26.200]  我沒有不求神賜福的
[00:17:26.200 --> 00:17:29.040]  我沒有一封信在封好之前
[00:17:29.040 --> 00:17:31.840]  不曾獻上一次禱告的
[00:17:31.840 --> 00:17:34.740]  我從信封取出信之前
[00:17:34.740 --> 00:17:38.320]  沒有不先向神道出我心意的
[00:17:38.320 --> 00:17:40.220]  在教室上下課的時候
[00:17:40.220 --> 00:17:42.960]  沒有不為那些學生禱告的
[00:17:42.960 --> 00:17:45.120]  一直這樣子下去
[00:17:45.120 --> 00:17:47.820]  隨時隨地做任何事情到任何地方
[00:17:47.820 --> 00:17:51.860]  隨時隨地的都在那邊禱告
[00:17:51.860 --> 00:17:53.300]  這些保羅在這裡教導我們的
[00:17:53.300 --> 00:17:53.900]  為什麼
[00:17:53.900 --> 00:17:55.840]  因為魔鬼的攻擊
[00:17:55.840 --> 00:17:57.640]  他會說哎呀
[00:17:57.640 --> 00:18:00.680]  魔鬼都什麼時候攻擊
[00:18:00.680 --> 00:18:02.240]  魔鬼在我們什麼時候他會攻擊
[00:18:02.240 --> 00:18:07.080]  請告訴我
[00:18:07.080 --> 00:18:09.720]  哇 你精神飽滿的時候
[00:18:09.720 --> 00:18:10.920]  是不是
[00:18:10.920 --> 00:18:13.820]  哎呀 剛進食禱告的時候
[00:18:13.820 --> 00:18:17.520]  不會 他在什麼時候
[00:18:17.520 --> 00:18:20.720]  你發現你一天很累的時候有沒有
