
[00:00:00.000 --> 00:00:03.220]  今天和大家講到如何面對困境
[00:02:25.100 --> 00:02:26.380]  贈其飲食
[00:02:26.380 --> 00:02:27.380]  保其健康
[00:02:27.380 --> 00:02:29.060]  使心無掛慮
[00:02:29.060 --> 00:02:32.220]  以至能凡事順境認真侍奉
[00:02:32.220 --> 00:02:35.460]  他說這才是現代的版本
[00:02:35.460 --> 00:02:40.060]  成功神學版本
[00:02:40.060 --> 00:02:42.220]  但無論如何
[00:02:42.220 --> 00:02:44.900]  中國人的思想告訴我們
[00:02:44.900 --> 00:02:47.820]  如果上天有責任交給你
[00:02:47.820 --> 00:02:52.340]  一定會要你面對困難
[00:02:52.340 --> 00:02:54.660]  或者面對困境
[00:02:54.660 --> 00:02:58.100]  今天就看看約書亞記
[00:02:58.100 --> 00:03:00.940]  我都說了下一次潘牧師來到
[00:03:00.940 --> 00:03:05.740]  就會跟大家說一些關於約書亞記的背景
[00:03:05.740 --> 00:03:08.660]  但約書亞其實大家都知道
[00:03:08.660 --> 00:03:11.340]  如果你看第一章約書亞記
[00:03:11.340 --> 00:03:14.540]  上帝三次跟他說
[00:03:14.540 --> 00:03:18.180]  不要害怕
[00:03:18.180 --> 00:03:19.580]  很明顯
[00:03:19.580 --> 00:03:22.940]  如果上帝跟你說了三次
[00:03:22.940 --> 00:03:24.700]  叫你不要害怕
[00:03:24.700 --> 00:03:27.140]  即是說他害怕
[00:03:27.140 --> 00:03:29.140]  約書亞其實很害怕
[00:03:29.140 --> 00:03:31.860]  帶著這班以色列人
[00:03:31.860 --> 00:03:34.500]  即是一班第二代的以色列人
[00:03:34.500 --> 00:03:37.300]  要進入迦南第二年
[00:03:37.300 --> 00:03:39.500]  摩西都做不到的事情
[00:03:39.500 --> 00:03:41.020]  約書亞怎麼做呢
[00:03:41.020 --> 00:03:42.380]  約書亞比不起摩西
[00:03:42.380 --> 00:03:45.060]  因為約書亞一開始已經記載到
[00:03:45.060 --> 00:03:47.220]  約書亞是摩西的幫手
[00:03:47.220 --> 00:03:50.220]  他只是一個摩西的助手
[00:03:50.220 --> 00:03:51.700]  一個幫手
[00:03:51.700 --> 00:03:54.460]  他怎麼能夠做得到呢
[00:03:54.460 --> 00:03:57.460]  而且當第一章開始的時候
[00:03:57.460 --> 00:04:05.260]  我們知道約書亞去到耶利哥之前
[00:04:05.260 --> 00:04:07.460]  你知道他過了約旦河
[00:04:07.460 --> 00:04:10.780]  大家知道他們四十年的礦野生活
[00:04:10.780 --> 00:04:16.940]  在阿拉伯沙漠開始準備進入迦南
[00:04:16.940 --> 00:04:20.300]  約旦河的河水上帝也停了
[00:04:20.300 --> 00:04:23.380]  他們可以乾地過了約旦河
[00:04:23.380 --> 00:04:25.180]  過了約旦河之後
[00:04:25.180 --> 00:04:28.540]  河水再次復流
[00:04:28.540 --> 00:04:34.300]  去到吉格的地方
[00:04:34.300 --> 00:04:40.980]  約書亞和以色列人過了約旦河
[00:04:40.980 --> 00:04:42.740]  經歷了上帝的神蹟
[00:04:42.740 --> 00:04:44.100]  當然要慶祝一下
[00:04:44.100 --> 00:04:47.060]  還要開始準備好他們
[00:04:47.060 --> 00:04:50.180]  所以約書亞和所有的男士
[00:04:50.180 --> 00:04:51.260]  去做了一個國禮
[00:04:51.260 --> 00:04:52.140]  真是慘啊
[00:04:52.140 --> 00:04:53.740]  幾十歲做國禮
[00:04:53.740 --> 00:04:55.020]  但也沒有辦法
[00:04:55.020 --> 00:04:59.220]  要那些以色列人準備好發毒誓
[00:04:59.220 --> 00:05:00.780]  義無反顧
[00:05:00.780 --> 00:05:02.340]  等他們康復的時候
[00:05:02.340 --> 00:05:04.420]  上帝又跟他們說
[00:05:04.420 --> 00:05:08.540]  四十年來上帝給你們吃了礦野裡的瑪那
[00:05:08.540 --> 00:05:10.140]  現在沒得吃了
[00:05:10.140 --> 00:05:11.820]  因為你們要進迦南地裡
[00:05:11.820 --> 00:05:14.580]  吃迦南地裡的土產
[00:05:14.580 --> 00:05:16.460]  這樣就很開心了
[00:05:16.460 --> 00:05:18.820]  但是現在告訴你
[00:05:18.820 --> 00:05:21.420]  約旦河已經復流了
[00:05:21.420 --> 00:05:23.020]  沒得回頭
[00:05:23.020 --> 00:05:25.340]  毒誓又發了
[00:05:25.340 --> 00:05:26.700]  東西也沒得吃了
[00:05:26.700 --> 00:05:28.300]  你不攻進迦南地裡
[00:05:28.300 --> 00:05:29.580]  你不會有東西吃
[00:05:29.580 --> 00:05:31.740]  真是糟糕
[00:05:31.740 --> 00:05:35.820]  我們廣東話是局要攻
[00:05:35.820 --> 00:05:36.620]  局要進去
[00:05:36.620 --> 00:05:37.740]  就是上帝說你要進去
[00:05:37.740 --> 00:05:40.620]  如果你看地理圖就知道
[00:05:40.620 --> 00:05:43.140]  耶利哥就叫迦南地的門戶
[00:05:43.140 --> 00:05:46.900]  因為你在吉格去到耶利哥之後
[00:05:46.900 --> 00:05:52.540]  你才能進入迦南地和北面約旦河的平原
[00:05:52.540 --> 00:05:54.260]  如果你要去以色列
[00:05:54.260 --> 00:05:55.340]  你要知道
[00:05:55.340 --> 00:05:59.180]  在南面基本上不是流奶的物資地
[00:05:59.180 --> 00:06:00.860]  是沙漠地
[00:06:00.860 --> 00:06:03.580]  所以你一定要攻進耶利哥之後
[00:06:03.580 --> 00:06:05.220]  向北走
[00:06:05.220 --> 00:06:07.140]  因為有河水
[00:06:07.140 --> 00:06:11.020]  那裡的平原才是流奶的物資地
[00:06:11.020 --> 00:06:14.540]  所以他沒得不進去
[00:06:14.540 --> 00:06:15.100]  一定要進去
[00:06:15.100 --> 00:06:17.620]  因為後面已經沒有退路了
[00:06:17.620 --> 00:06:21.020]  帶著一群人在吉格的地方
[00:06:21.020 --> 00:06:22.420]  難道在那裡永遠嗎
[00:06:22.420 --> 00:06:23.740]  你一定要攻進去
[00:06:23.740 --> 00:06:30.140]  所以約旦河就面對一個這樣的耶利哥城
[00:06:30.140 --> 00:06:33.540]  但是耶利哥城是在銅器時代建造的
[00:06:33.540 --> 00:06:36.300]  當時的人已經很有智慧建造了城
[00:06:36.300 --> 00:06:39.060]  在《生命記》第九章第一節裡面說到
[00:06:39.060 --> 00:06:42.260]  城牆是高及於天
[00:06:42.260 --> 00:06:45.420]  當然你不是真的去到天
[00:06:45.420 --> 00:06:52.020]  而是在二十世紀初期
[00:06:52.020 --> 00:06:53.860]  一九零幾年的時候
[00:06:53.860 --> 00:06:57.780]  已經有考古學家挖出了耶利哥
[00:06:57.780 --> 00:07:01.860]  今天已經找出了耶利哥城的位置
[00:07:01.860 --> 00:07:04.580]  當然經歷了幾千年的時間
[00:07:04.580 --> 00:07:10.660]  但是估計城牆是接近二十五尺左右
[00:07:10.660 --> 00:07:11.540]  記住
[00:07:11.540 --> 00:07:16.060]  幾千年前是一座很難攻的城
[00:07:16.060 --> 00:07:16.580]  為什麼呢?
[00:07:16.580 --> 00:07:18.820]  因為耶利哥叫做中樹城
[00:07:18.820 --> 00:07:26.180]  你知道中樹城有很多棕樹
[00:07:26.180 --> 00:07:28.780]  以前攻城
[00:07:28.780 --> 00:07:31.020]  除了要找兵去打之外
[00:07:31.020 --> 00:07:33.740]  還要扔石頭
[00:07:33.740 --> 00:07:36.820]  香港示威時見過的那些
[00:07:36.820 --> 00:07:39.220]  扔石頭扔火
[00:07:39.220 --> 00:07:41.540]  但是因為有很多棕樹
[00:07:41.540 --> 00:07:45.540]  很難用那些招數去攻入城裡
[00:07:45.540 --> 00:07:49.780]  而且這座城的特別之處
[00:07:49.780 --> 00:07:52.260]  是有兩層的城牆
[00:07:52.260 --> 00:07:56.260]  就是在斜坡上建造的
[00:07:56.260 --> 00:08:03.580]  這個就是考古學家在當中建造的
[00:08:03.580 --> 00:08:08.140]  在第一層的城牆上
[00:08:08.140 --> 00:08:11.020]  已經有差不多二十尺的城牆
[00:08:11.020 --> 00:08:16.140]  但是攻完之後還要上山坡再攻第二層的城牆
[00:08:16.140 --> 00:08:18.140]  其實是很難打的
[00:08:18.140 --> 00:08:20.140]  你用武器也不行
[00:08:20.140 --> 00:08:22.420]  你用人爬過去
[00:08:22.420 --> 00:08:25.900]  別人在上面倒東西下來
[00:08:25.900 --> 00:08:27.300]  射箭等等
[00:08:27.300 --> 00:08:29.260]  你已經沒辦法攻
[00:08:29.260 --> 00:08:32.980]  所以面對後面已經無退路
[00:08:32.980 --> 00:08:36.820]  前面就是這一座的耶利哥城
[00:08:36.820 --> 00:08:37.780]  不攻進去
[00:08:37.780 --> 00:08:39.540]  大家就同歸於盡
[00:08:39.540 --> 00:08:43.380]  一個叫做困境
[00:08:43.380 --> 00:08:45.420]  我們應該怎樣去面對呢
[00:08:45.420 --> 00:08:47.700]  他應該怎樣去面對
[00:08:47.700 --> 00:08:52.740]  在我們人生中有很多所謂的困境
[00:08:52.740 --> 00:08:54.420]  所謂困境就是
[00:08:54.420 --> 00:08:58.180]  其實你想不暈也找不到什麼出路
[00:08:58.180 --> 00:08:59.820]  不知道怎麼做
[00:08:59.820 --> 00:09:02.340]  但你又被迫一定要面對
[00:09:02.340 --> 00:09:03.580]  是不是
[00:09:03.580 --> 00:09:05.860]  無論你工作也好
[00:09:05.860 --> 00:09:07.460]  婚姻也好
[00:09:07.460 --> 00:09:08.660]  你侍奉也好
[00:09:08.660 --> 00:09:10.980]  很多時候都會面對
[00:09:10.980 --> 00:09:13.860]  就是你被迫一定要面對
[00:09:13.860 --> 00:09:19.700]  究竟在這種情況下可以做些什麼呢
[00:09:19.700 --> 00:09:21.820]  好記得1988年
[00:09:21.820 --> 00:09:25.100]  當我在閣門仇人院畢業
[00:09:25.100 --> 00:09:29.380]  我又要回香港服侍
[00:09:29.380 --> 00:09:31.220]  回到香港不夠一年
[00:09:31.220 --> 00:09:33.700]  1989年6月4日
[00:09:33.700 --> 00:09:36.180]  就發生六四事件
[00:09:36.180 --> 00:09:38.180]  六四之後
[00:09:38.180 --> 00:09:41.580]  很多教會的夫婦都移民
[00:09:41.580 --> 00:09:43.980]  當時我的教會只有百多人
[00:09:43.980 --> 00:09:46.020]  夫婦只有二十多對
[00:09:46.020 --> 00:09:49.820]  當時二十多對夫婦中走了十多對
[00:09:49.820 --> 00:09:51.580]  全部很多都移民到加拿大
[00:09:51.580 --> 00:09:53.580]  美國 澳洲
[00:09:53.580 --> 00:09:56.380]  八九很多都還沒有出生
[00:09:56.380 --> 00:09:57.460]  Chloe都還沒有出生
[00:09:57.460 --> 00:10:04.420]  但當時香港很多夫婦都移民了
[00:10:04.420 --> 00:10:06.500]  最慘的是半年之後
[00:10:06.500 --> 00:10:09.660]  1990年1月
[00:10:09.660 --> 00:10:11.060]  政府就通知我們教會
[00:10:11.060 --> 00:10:14.100]  我們申請了15年一個地
[00:10:14.100 --> 00:10:16.500]  政府說批給你
[00:10:16.500 --> 00:10:18.780]  但你要5年出來建好
[00:10:18.780 --> 00:10:21.100]  不然就收回
[00:10:21.100 --> 00:10:24.300]  我在想教會一個月
[00:10:24.300 --> 00:10:27.020]  只有四萬多港幣的奉獻
[00:10:27.020 --> 00:10:28.500]  只有十多對夫婦
[00:10:28.500 --> 00:10:32.980]  其他全部都是老人家 年輕人
[00:10:32.980 --> 00:10:34.940]  但政府要我們一定要建
[00:10:34.940 --> 00:10:38.340]  是否我們應該放棄這個計劃
[00:10:38.340 --> 00:10:44.140]  不去做這件事呢
[00:10:44.140 --> 00:10:46.420]  當時教會存了十五年錢
[00:10:46.420 --> 00:10:48.820]  港幣只有一百萬
[00:10:48.820 --> 00:10:51.020]  根本沒有可能去承接一個
[00:10:51.020 --> 00:10:54.180]  美金四百多萬的計劃
[00:10:54.180 --> 00:10:57.060]  當時
[00:10:57.060 --> 00:10:59.020]  最慘的是
[00:10:59.020 --> 00:10:59.980]  八九之後
[00:10:59.980 --> 00:11:05.420]  很多美南浸信會的基金全部撤離
[00:11:05.420 --> 00:11:07.220]  我還記得有一次開會
[00:11:07.220 --> 00:11:10.980]  你知道諸侯牧師通常都是黑錢
[00:11:10.980 --> 00:11:12.740]  幫我們
[00:11:12.740 --> 00:11:16.620]  那個基金本來十五年前答應了
[00:11:16.620 --> 00:11:19.620]  捐一百萬給我們
[00:11:19.620 --> 00:11:21.460]  港幣
[00:11:21.460 --> 00:11:22.980]  但接著他說
[00:11:22.980 --> 00:11:25.620]  我們另有任務
[00:11:25.620 --> 00:11:27.740]  要返回美國
[00:11:27.740 --> 00:11:31.980]  不再幫香港的教會
[00:11:31.980 --> 00:11:34.540]  當時我面對
[00:11:34.540 --> 00:11:37.900]  要開始打樁
[00:11:37.900 --> 00:11:39.820]  打樁的錢是港幣二百六十萬
[00:11:39.820 --> 00:11:41.860]  最記得是二百六十萬
[00:11:41.860 --> 00:11:44.780]  我們手頭只有一百萬
[00:11:44.780 --> 00:11:48.380]  每個月奉獻只有四萬元
[00:11:48.380 --> 00:11:50.740]  怎麽去做呢
[00:11:50.740 --> 00:11:52.140]  我跟上帝說
[00:11:52.140 --> 00:11:54.900]  可能這不是上帝的心意
[00:11:54.900 --> 00:12:01.500]  但上帝一直叫一切的
[00:12:01.500 --> 00:12:04.820]  周圍的環境讓我看到
[00:12:04.820 --> 00:12:06.220]  我們要完成這個計劃
[00:12:06.220 --> 00:12:07.860]  我跟上帝說
[00:12:07.860 --> 00:12:08.900]  怎麽做呢
[00:12:08.900 --> 00:12:11.820]  根本沒得做
[00:12:11.820 --> 00:12:16.420]  當時教會連發工資給傳道人都不夠錢
[00:12:16.420 --> 00:12:19.380]  怎麽做呢
[00:12:19.380 --> 00:12:24.380]  我不知道大家有沒有遇過類似的困境
[00:12:24.380 --> 00:12:25.740]  第一件事
[00:12:25.740 --> 00:12:27.380]  約書亞要面對
[00:12:27.380 --> 00:12:29.580]  接棒之後第一件事
[00:12:29.580 --> 00:12:34.500]  就是要面對這樣的困境
[00:12:34.500 --> 00:12:38.220]  我們現在會怎麽樣呢
[00:12:38.220 --> 00:12:40.180]  Tracy買一個地方
[00:12:40.180 --> 00:12:42.580]  要還錢 要裝修
[00:12:42.580 --> 00:12:44.500]  我都跟同工說
[00:12:44.500 --> 00:12:48.380]  這也是要面對的困境
[00:12:48.380 --> 00:12:49.580]  教會根本沒那麽多錢
[00:12:49.580 --> 00:12:51.940]  怎麽去做呢
[00:12:51.940 --> 00:12:53.420]  約書亞怎麽去面對呢
[00:12:53.420 --> 00:12:55.540]  我們今天看這篇信息
[00:12:55.540 --> 00:12:58.100]  我想跟大家看回約書亞
[00:12:58.100 --> 00:13:00.100]  過去在上帝面前的經歷
[00:13:00.100 --> 00:13:02.940]  你就會明白
[00:13:02.940 --> 00:13:05.140]  上帝怎麽塑造他的僕人
[00:13:05.140 --> 00:13:07.220]  不是一朝一夕的
[00:13:07.220 --> 00:13:08.260]  是經歷
[00:13:08.260 --> 00:13:09.100]  好像門徒一樣
[00:13:09.100 --> 00:13:10.660]  我們每一個都要經歷過
[00:13:10.660 --> 00:13:12.380]  很多上帝的訓練
[00:13:12.380 --> 00:13:14.060]  上帝給我們的經歷
[00:13:14.060 --> 00:13:19.140]  約書亞記最重要的一個信息
[00:13:19.140 --> 00:13:20.740]  我想給弟兄姐妹記住
[00:13:20.740 --> 00:13:23.580]  你聽完整個約書亞記之後
[00:13:23.580 --> 00:13:26.260]  第一章裏面
[00:13:26.260 --> 00:13:27.260]  約書亞記寫
[00:13:27.260 --> 00:13:32.500]  約書亞是摩西的幫手
[00:13:32.500 --> 00:13:34.620]  但去到最後一章
[00:13:34.620 --> 00:13:36.580]  約書亞記說
[00:13:36.580 --> 00:13:42.340]  約書亞是上帝耶和華的僕人
[00:13:42.340 --> 00:13:45.820]  以前摩西是耶和華的僕人
[00:13:45.820 --> 00:13:47.860]  約書亞是他的幫手
[00:13:47.860 --> 00:13:49.860]  但經歷過那麽多事情之後
[00:13:49.860 --> 00:13:50.940]  上帝說
[00:13:50.940 --> 00:13:52.620]  你是我的僕人
[00:13:52.620 --> 00:13:56.100]  你再不是人的幫手
[00:13:56.100 --> 00:13:57.700]  所以我們今天就看看幾件事
[00:13:57.700 --> 00:14:00.580]  約書亞在這件事裏面面對耶利哥城
[00:14:00.580 --> 00:14:03.460]  他經歷的和他過去上帝怎麽訓練他
[00:14:03.460 --> 00:14:04.700]  今天給我們看看
[00:14:04.700 --> 00:14:07.860]  我們有什麽可以在當中學習
[00:14:07.860 --> 00:14:09.980]  要面對困境的時候
[00:14:09.980 --> 00:14:11.140]  山窮水盡
[00:14:11.140 --> 00:14:12.340]  走投無路的時候
[00:14:12.340 --> 00:14:13.540]  我們要怎麽樣
[00:14:13.540 --> 00:14:16.260]  第一件事約書亞學習到的
[00:14:16.260 --> 00:14:19.060]  就是約書亞靠近耶利哥的時候
[00:14:19.060 --> 00:14:22.260]  舉目觀寒
[00:14:22.260 --> 00:14:23.540]  我想第一件事
[00:14:23.540 --> 00:14:27.500]  沒有出路的時候
[00:14:27.500 --> 00:14:29.220]  也是被迫要做一件事
[00:14:29.220 --> 00:14:30.460]  就是基督徒
[00:14:30.460 --> 00:14:31.540]  無論你願意不願意
[00:14:31.540 --> 00:14:35.620]  都是被迫要祈禱
[00:14:35.620 --> 00:14:36.940]  沒有出路
[00:14:36.940 --> 00:14:39.500]  我不是教大家沒有出路才要祈禱
[00:14:39.500 --> 00:14:42.060]  有時上帝在這種處境裏面
[00:14:42.060 --> 00:14:45.580]  是逼你要去祈禱
[00:14:45.580 --> 00:14:49.860]  要去在上帝面前尋求幫助
[00:14:49.860 --> 00:14:51.460]  打也打不到
[00:14:51.460 --> 00:14:53.740]  後面又沒有退路
[00:14:53.740 --> 00:14:57.620]  那些以色列人的士氣開始軟弱
[00:14:57.620 --> 00:14:59.540]  應該怎麽做呢
[00:14:59.540 --> 00:15:01.060]  不知道怎麽做
[00:15:01.060 --> 00:15:02.020]  攻也死
[00:15:02.020 --> 00:15:03.580]  不攻也死
[00:15:03.580 --> 00:15:06.660]  所以約書亞在走到耶利哥城牆面前
[00:15:06.660 --> 00:15:07.460]  他做了一件事
[00:15:07.460 --> 00:15:13.380]  就是去尋求上帝的幫助
[00:15:13.380 --> 00:15:19.020]  約書亞不是臨急抱耶穌的腳
[00:15:19.020 --> 00:15:21.820]  約書亞在他人生經歷裏面
[00:15:21.820 --> 00:15:27.540]  是經歷過這一場戰爭
[00:15:27.540 --> 00:15:30.700]  等於當你走投無路
[00:15:30.700 --> 00:15:32.100]  以為什麽都不行的時候
[00:15:32.100 --> 00:15:35.940]  就好像保羅在《哥倫多後書》第一章裏面說
[00:15:35.940 --> 00:15:38.700]  連活命的指望都沒有
[00:15:38.700 --> 00:15:41.100]  祈禱吧
[00:15:41.100 --> 00:15:44.340]  祈禱不是最後的方法
[00:15:44.340 --> 00:15:46.980]  但是祈禱是上帝要我們學習
[00:15:46.980 --> 00:15:49.660]  在困境裏面的第一件事要去做
[00:15:49.660 --> 00:15:51.900]  如果大家記得約書亞的經歷
[00:15:51.900 --> 00:15:55.020]  在《川普記》第17章
[00:15:55.020 --> 00:16:00.700]  當以色列人在抗疫裏面面對第一次的那班
[00:16:00.700 --> 00:16:02.500]  除了埃及人以外
[00:16:02.500 --> 00:16:03.780]  那些阿瑪利人
[00:16:03.780 --> 00:16:05.180]  那些游牧民族
[00:16:05.180 --> 00:16:08.900]  這班以色列人要對抗這班阿瑪利人
[00:16:08.900 --> 00:16:14.380]  大家知道以色列人400年在埃及做奴隸
[00:16:14.380 --> 00:16:17.180]  他們基本上是不會打仗的
[00:16:17.180 --> 00:16:19.900]  埃及人也不會那麼愚蠢地被他們襲武
[00:16:19.900 --> 00:16:22.380]  因為他們是奴隸
[00:16:22.380 --> 00:16:23.780]  他們一出埃及的時候
[00:16:23.780 --> 00:16:25.980]  根本他們是不會打仗的
[00:16:25.980 --> 00:16:30.580]  也不會用武力和戰術
[00:16:30.580 --> 00:16:31.860]  當他們走到抗疫裏面的時候
[00:16:31.860 --> 00:16:34.860]  這班不會打仗的以色列人
[00:16:34.860 --> 00:16:40.340]  面對的就是一班要用善戰的阿瑪利人
[00:16:40.340 --> 00:16:45.420]  怎麼打呢 摩西帶著200多萬的以色列人
[00:16:45.420 --> 00:16:48.060]  摩西做了一件很重要的事
[00:16:48.060 --> 00:16:50.820]  他就叫約書亞去打
[00:16:50.820 --> 00:16:53.580]  就好像我有些什麼事情不行
[00:16:53.580 --> 00:16:55.620]  Pastor Alan, you go
[00:16:55.620 --> 00:16:57.780]  等他死先
[00:16:57.780 --> 00:17:01.420]  那摩西就說約書亞你去打
[00:17:01.420 --> 00:17:04.980]  我在山頂上為你祈禱
[00:17:04.980 --> 00:17:07.260]  你覺得這樣
[00:17:07.260 --> 00:17:08.620]  但聖經記載到
[00:17:08.620 --> 00:17:09.860]  大家都記得的
[00:17:09.860 --> 00:17:14.420]  當摩西舉手向上帝祈禱
[00:17:14.420 --> 00:17:18.820]  那班不懂打仗的以色列人就打勝仗
[00:17:18.820 --> 00:17:22.180]  但當摩西屬靈的偉人
[00:17:22.180 --> 00:17:24.180]  但他也是有軟弱的
[00:17:24.180 --> 00:17:29.700]  祈禱的時候會軟弱 會累
[00:17:29.700 --> 00:17:32.020]  聖經就記載
[00:17:32.020 --> 00:17:34.380]  上帝拆獻了加勒
[00:17:34.380 --> 00:17:36.740]  那幾個星期我來就會講加勒
[00:17:36.740 --> 00:17:40.540]  加勒和胡爾兩個人托著摩西的手
[00:17:40.540 --> 00:17:41.900]  牧師你祈禱軟弱
[00:17:41.900 --> 00:17:43.980]  不緊要 我和你一起祈禱
[00:17:43.980 --> 00:17:45.620]  我代你祈禱
[00:17:45.620 --> 00:17:48.260]  所以很重要的就是
[00:17:48.260 --> 00:17:49.900]  我為Pastor Alan祈禱
[00:17:49.900 --> 00:17:52.700]  讓他為你們去爭戰
[00:17:52.700 --> 00:17:54.580]  但我也需要他為我祈禱
[00:17:54.580 --> 00:17:57.660]  以至好像托著我的手去禱告
[00:17:57.660 --> 00:17:59.740]  聖經記載到
[00:17:59.740 --> 00:18:00.940]  他托著他的手
[00:18:00.940 --> 00:18:02.380]  托著的人也累
[00:18:02.380 --> 00:18:05.700]  所以有些人就拿一塊石頭頂著摩西的手
[00:18:05.700 --> 00:18:08.460]  摩西何時舉手禱告
[00:18:08.460 --> 00:18:11.900]  以色列人就何時得勝
[00:18:11.900 --> 00:18:16.100]  這是約書亞在他生命裡經歷過
[00:18:16.100 --> 00:18:19.780]  禱告的重要弟兄姊妹
[00:18:19.780 --> 00:18:22.980]  這也是當時我在香港的時候
[00:18:22.980 --> 00:18:28.140]  當面對沒可能做得到的一個計劃
[00:18:28.140 --> 00:18:29.940]  我就和這些弟兄姊妹說
[00:18:29.940 --> 00:18:32.900]  沒做得到嘛 那就祈禱囉
[00:18:32.900 --> 00:18:35.260]  唯有來到上帝面前去禱告
[00:18:35.260 --> 00:18:39.860]  我再講講這些經歷給大家聽
[00:18:39.860 --> 00:18:41.140]  弟兄姊妹 第一件事
[00:18:41.140 --> 00:18:43.900]  不要小看禱告
[00:18:43.900 --> 00:18:45.900]  我們不知道上帝會做些什麼
[00:18:45.900 --> 00:18:46.940]  第二件事
[00:18:46.940 --> 00:18:48.980]  不單止是面對困境的時候
[00:18:48.980 --> 00:18:49.740]  我們要學習
[00:18:49.740 --> 00:18:52.500]  將聖經教我們的事
[00:18:52.500 --> 00:18:54.580]  凡是好的事不好的事
[00:18:54.580 --> 00:18:58.460]  什麼事都可以藉著禱告祈求和感謝
[00:18:58.460 --> 00:19:01.260]  將我們所要的告訴上帝
[00:19:01.260 --> 00:19:03.620]  上帝要做的事我們真的不知道
[00:19:03.620 --> 00:19:08.740]  祂所切出人意外或超越人所理解的平安
[00:19:08.740 --> 00:19:12.380]  必在基督耶穌保守我們的心還意念
[00:19:12.380 --> 00:19:13.620]  告訴我們
[00:19:13.620 --> 00:19:19.060]  有些事是不在我們的意識和想像中會知道的
[00:19:19.060 --> 00:19:21.900]  但是上帝就是要做這些事
