
[00:00:00.000 --> 00:00:04.000]  各位弟兄姊妹,早晨!願主內平安!
[00:07:37.000 --> 00:07:38.000]  有沒有試過
[00:07:38.000 --> 00:07:40.000]  我就試過了
[00:07:40.000 --> 00:07:41.000]  結果怎樣
[00:07:41.000 --> 00:07:42.000]  結果怎樣
[00:07:42.000 --> 00:07:44.000]  小則破財 是吧
[00:07:44.000 --> 00:07:45.000]  或者是破相
[00:07:45.000 --> 00:07:49.000]  撞傷了臉 變了刀疤超
[00:07:49.000 --> 00:07:53.000]  又或者大則是會搞出人命的 是吧
[00:07:53.000 --> 00:07:55.000]  所以同樣我們不可以
[00:07:55.000 --> 00:07:57.000]  搞錯試探和試煉
[00:07:57.000 --> 00:08:00.000]  否則後果是非常嚴重
[00:08:00.000 --> 00:08:03.000]  因為是會死人的
[00:08:03.000 --> 00:08:05.000]  現在就讓我們一起看看
[00:08:05.000 --> 00:08:06.000]  試探和試煉
[00:08:06.000 --> 00:08:08.000]  兩者之間是有什麼分別
[00:08:08.000 --> 00:08:09.000]  以致我們不要搞錯
[00:08:09.000 --> 00:08:12.000]  第一 神並不是試探的來源
[00:08:12.000 --> 00:08:14.000]  所以我們不要賴這個
[00:08:14.000 --> 00:08:16.000]  賴那個 賴上帝
[00:08:16.000 --> 00:08:18.000]  還有不要賴環境
[00:08:18.000 --> 00:08:20.000]  要自己去承擔責任
[00:08:20.000 --> 00:08:23.000]  第二 我們也不要搞錯
[00:08:23.000 --> 00:08:26.000]  神其實是各樣美善的源頭
[00:08:26.000 --> 00:08:29.000]  所以我們不要靠其他的東西
[00:08:29.000 --> 00:08:31.000]  也不要靠自己
[00:08:31.000 --> 00:08:33.000]  而是單單的依靠神
[00:08:33.000 --> 00:08:34.000]  靠神的恩典
[00:08:34.000 --> 00:08:36.000]  靠神的能力
[00:08:36.000 --> 00:08:39.000]  去做一個真正有誠信的人
[00:08:39.000 --> 00:08:41.000]  在這段經文裡面
[00:08:41.000 --> 00:08:42.000]  第十二節剛才提到
[00:08:42.000 --> 00:08:43.000]  就是講試煉
[00:08:43.000 --> 00:08:47.000]  其餘的三節就是講試探
[00:08:47.000 --> 00:08:49.000]  試煉其實是正面積極
[00:08:49.000 --> 00:08:52.000]  是會帶來人的祝福
[00:08:52.000 --> 00:08:54.000]  因為人經得起考驗
[00:08:54.000 --> 00:08:56.000]  就會得到神的賞賜
[00:08:56.000 --> 00:08:58.000]  得到生命的冠冕
[00:08:58.000 --> 00:09:01.000]  相反 試探是負面的
[00:09:01.000 --> 00:09:02.000]  是消極的
[00:09:02.000 --> 00:09:04.000]  會令人被牽引
[00:09:04.000 --> 00:09:06.000]  誘惑 引致犯罪
[00:09:06.000 --> 00:09:11.000]  最終會帶來就座和死亡
[00:09:11.000 --> 00:09:13.000]  在這裏作者帶出了
[00:09:13.000 --> 00:09:15.000]  非常強烈的對比
[00:09:15.000 --> 00:09:17.000]  試煉是會帶來祝福
[00:09:17.000 --> 00:09:18.000]  帶來生命
[00:09:18.000 --> 00:09:19.000]  試探另一方面
[00:09:19.000 --> 00:09:20.000]  就會帶來就座
[00:09:20.000 --> 00:09:21.000]  帶來死亡
[00:09:21.000 --> 00:09:24.000]  傳統 我們會理解
[00:09:24.000 --> 00:09:26.000]  試煉是來自神
[00:09:26.000 --> 00:09:29.000]  目的是要使人的生命成長
[00:09:29.000 --> 00:09:32.000]  變得越來越似神
[00:09:32.000 --> 00:09:34.000]  越來越靠近神
[00:09:34.000 --> 00:09:37.000]  最終得到生命的冠冕
[00:09:37.000 --> 00:09:39.000]  而試探
[00:09:39.000 --> 00:09:42.000]  我們相信是來自魔鬼
[00:09:42.000 --> 00:09:44.000]  目的是要使人的生命倒退
[00:09:44.000 --> 00:09:46.000]  失去誠信
[00:09:46.000 --> 00:09:48.000]  變得不成熟
[00:09:48.000 --> 00:09:49.000]  變得不完全
[00:09:49.000 --> 00:09:51.000]  越來越遠離神
[00:09:51.000 --> 00:09:53.000]  最終使人失去生命
[00:09:53.000 --> 00:09:55.000]  而步向滅亡
[00:09:55.000 --> 00:09:56.000]  不過
[00:09:56.000 --> 00:09:58.000]  這是我們傳統的理解
[00:09:58.000 --> 00:09:59.000]  不過如果我們看回
[00:09:59.000 --> 00:10:00.000]  這一段經文
[00:10:00.000 --> 00:10:02.000]  我們細心去讀
[00:10:02.000 --> 00:10:05.000]  剛剛這幾節的時候
[00:10:05.000 --> 00:10:06.000]  我們就發覺
[00:10:06.000 --> 00:10:07.000]  第一
[00:10:07.000 --> 00:10:09.000]  作者並沒有明確的
[00:10:09.000 --> 00:10:11.000]  指出試煉的來源
[00:10:11.000 --> 00:10:12.000]  沒有說
[00:10:12.000 --> 00:10:13.000]  第二
[00:10:13.000 --> 00:10:16.000]  作者也沒有將試探的責任
[00:10:16.000 --> 00:10:18.000]  推卸給那條蛇
[00:10:18.000 --> 00:10:21.000]  推卸在魔鬼撒旦的身上
[00:10:21.000 --> 00:10:24.000]  經文起第十三十四節
[00:10:24.000 --> 00:10:25.000]  清楚的指出
[00:10:25.000 --> 00:10:26.000]  試探第一
[00:10:26.000 --> 00:10:28.000]  一定不是來自神
[00:10:28.000 --> 00:10:30.000]  而是來自誰?
[00:10:30.000 --> 00:10:31.000]  不是魔鬼
[00:10:31.000 --> 00:10:35.000]  而是人自己的私慾
[00:10:35.000 --> 00:10:37.000]  是人在面對自己的
[00:10:37.000 --> 00:10:39.000]  客觀環境的時候
[00:10:39.000 --> 00:10:44.000]  作出了一些很自我中心的反應
[00:10:44.000 --> 00:10:46.000]  作者在第十四十五節之中
[00:10:46.000 --> 00:10:48.000]  用了一個很生動的方式
[00:10:48.000 --> 00:10:50.000]  去描述人被試探
[00:10:50.000 --> 00:10:53.000]  被誘惑的整個過程
[00:10:53.000 --> 00:10:56.000]  我會這樣去嘗試演繹
[00:10:56.000 --> 00:10:58.000]  有一個自我先生
[00:10:58.000 --> 00:11:01.000]  他遇上了私慾小姐
[00:11:01.000 --> 00:11:02.000]  自我先生
[00:11:02.000 --> 00:11:04.000]  他抵擋不住
[00:11:04.000 --> 00:11:06.000]  這個私慾小姐的誘惑
[00:11:06.000 --> 00:11:07.000]  於是乎
[00:11:07.000 --> 00:11:10.000]  就和私慾小姐發生了性關係
[00:11:10.000 --> 00:11:13.000]  弄大了私慾小姐的肚子
[00:11:13.000 --> 00:11:16.000]  結果就懷了罪仔出來
[00:11:16.000 --> 00:11:19.000]  罪仔他就越來越大
[00:11:19.000 --> 00:11:23.000]  最後就生出了一個死仔來
[00:11:23.000 --> 00:11:24.000]  換句話來說
[00:11:24.000 --> 00:11:28.000]  從試探引誘到犯罪死亡
[00:11:28.000 --> 00:11:30.000]  其實是一個過程
[00:11:30.000 --> 00:11:32.000]  我們最大的問題是
[00:11:32.000 --> 00:11:34.000]  連自己掉進了
[00:11:34.000 --> 00:11:37.000]  在那個試探誘惑的圈套
[00:11:37.000 --> 00:11:38.000]  或者陷阱裡面
[00:11:38.000 --> 00:11:39.000]  都不知道
[00:11:39.000 --> 00:11:41.000]  事實上在現實的生活裡面
[00:11:41.000 --> 00:11:43.000]  有時試探和試煉
[00:11:43.000 --> 00:11:46.000]  都會在同一個場景裡面
[00:11:46.000 --> 00:11:48.000]  同時的出現
[00:11:48.000 --> 00:11:49.000]  是很難分得出
[00:11:49.000 --> 00:11:52.000]  究竟自己現在是面對試探
[00:11:52.000 --> 00:11:53.000]  還是試煉的
[00:11:53.000 --> 00:11:56.000]  我舉幾個例子
[00:11:56.000 --> 00:11:58.000]  例如一個人太窮
[00:11:58.000 --> 00:12:00.000]  那個試探就是在這個處境裡面
[00:12:00.000 --> 00:12:02.000]  用自己的方式
[00:12:02.000 --> 00:12:04.000]  去滿足自己的需要
[00:12:04.000 --> 00:12:06.000]  在同一個處境裡面
[00:12:06.000 --> 00:12:08.000]  試煉是剛剛相反
[00:12:08.000 --> 00:12:10.000]  是學習仰望神
[00:12:10.000 --> 00:12:11.000]  祂自己的供應
[00:12:11.000 --> 00:12:16.000]  傳言依靠神祂自己的能力
[00:12:16.000 --> 00:12:18.000]  又例如一個人太忙
[00:12:18.000 --> 00:12:20.000]  那個試探就是認為
[00:12:20.000 --> 00:12:23.000]  自己沒有時間去尋求神
[00:12:23.000 --> 00:12:24.000]  去親近神
[00:12:24.000 --> 00:12:27.000]  而試煉就在同一個處境裡面
[00:12:27.000 --> 00:12:29.000]  是忙中取靜
[00:12:29.000 --> 00:12:31.000]  學習去休息
[00:12:31.000 --> 00:12:35.000]  去知道誰才是神
[00:12:35.000 --> 00:12:37.000]  又例如一個人太有錢
[00:12:37.000 --> 00:12:38.000]  那個試探是
[00:12:38.000 --> 00:12:40.000]  以為自己什麼都能搞定
[00:12:40.000 --> 00:12:42.000]  不再需要依靠神
[00:12:42.000 --> 00:12:45.000]  而試煉就是在同一個處境裡面
[00:12:45.000 --> 00:12:48.000]  學習不依靠這些無定的錢財
[00:12:48.000 --> 00:12:50.000]  並且樂意的去幫助
[00:12:50.000 --> 00:12:53.000]  那些真正有需要的人
[00:12:53.000 --> 00:12:55.000]  又例如一個人
[00:12:55.000 --> 00:12:58.000]  為自己所做的事情來後悔
[00:12:58.000 --> 00:13:01.000]  那個試探就是變得過度的自責
[00:13:01.000 --> 00:13:03.000]  非常地內疚
[00:13:03.000 --> 00:13:04.000]  以致自暴自棄
[00:13:04.000 --> 00:13:05.000]  不能夠自拔
[00:13:05.000 --> 00:13:08.000]  不能夠抬起頭來做人
[00:13:08.000 --> 00:13:09.000]  但是那個試煉
[00:13:09.000 --> 00:13:10.000]  就是在同一個處境裡面
[00:13:10.000 --> 00:13:12.000]  懂得真正的
[00:13:12.000 --> 00:13:14.000]  是真誠的
[00:13:14.000 --> 00:13:16.000]  向神向人認罪悔改
[00:13:16.000 --> 00:13:18.000]  以神對自己的那種
[00:13:18.000 --> 00:13:19.000]  無填無欠的接納
[00:13:19.000 --> 00:13:20.000]  去接納自己
[00:13:20.000 --> 00:13:23.000]  並且積極地靠著神的恩典
[00:13:23.000 --> 00:13:26.000]  讓神更新改變自己的生命
[00:13:26.000 --> 00:13:28.000]  照這樣看來
[00:13:28.000 --> 00:13:30.000]  我們無論遭遇的什麼處境
[00:13:30.000 --> 00:13:32.000]  在每一個處境裡面
[00:13:32.000 --> 00:13:34.000]  都有可能讓我們跌倒
[00:13:34.000 --> 00:13:37.000]  都有可能讓我們的生命成長
[00:13:37.000 --> 00:13:39.000]  重點並不是在於
[00:13:39.000 --> 00:13:41.000]  這些客觀環境因素是來自神
[00:13:41.000 --> 00:13:43.000]  還是來自魔鬼
[00:13:43.000 --> 00:13:44.000]  而是在於
[00:13:44.000 --> 00:13:46.000]  我們怎樣去面對這些的處境
[00:13:46.000 --> 00:13:47.000]  以及在這些處境裡面
[00:13:47.000 --> 00:13:49.000]  我們怎樣選擇
[00:13:49.000 --> 00:13:52.000]  選擇去放縱自己的私慾
[00:13:52.000 --> 00:13:54.000]  順從自己的私慾
[00:13:54.000 --> 00:13:58.000]  還是選擇去信服神的自己心意
[00:13:58.000 --> 00:14:00.000]  阿哥強調
[00:14:00.000 --> 00:14:02.000]  神是不會被我試探
[00:14:02.000 --> 00:14:04.000]  阿哥也強調
[00:14:04.000 --> 00:14:06.000]  神從來都不會試探人
[00:14:06.000 --> 00:14:09.000]  所以試煉之所以會變成試探
[00:14:09.000 --> 00:14:12.000]  完全是因為我們太過的自我忠心
[00:14:12.000 --> 00:14:14.000]  選擇去放縱自己的私慾
[00:14:14.000 --> 00:14:16.000]  以及不去信服神
[00:14:16.000 --> 00:14:18.000]  甚至乎將自己的問題
[00:14:18.000 --> 00:14:22.000]  一推就推卸到客觀的環境
[00:14:22.000 --> 00:14:24.000]  推卸到我們身邊的人
[00:14:24.000 --> 00:14:28.000]  甚至乎推卸到神的身上
[00:14:28.000 --> 00:14:30.000]  《聖經》有一個很清楚的例子
[00:14:30.000 --> 00:14:33.000]  就是《創世紀》第三章
[00:14:33.000 --> 00:14:35.000]  當神問阿當夏娃
[00:14:35.000 --> 00:14:38.000]  為什麼你吃那棵樹上的果子的時候
[00:14:38.000 --> 00:14:41.000]  阿當第一個反應就是
[00:14:41.000 --> 00:14:45.000]  都是你所做的那個女人
[00:14:45.000 --> 00:14:47.000]  所以他同時又推給上帝
[00:14:47.000 --> 00:14:49.000]  又推給那個女人
[00:14:49.000 --> 00:14:54.000]  而那個女人就將那個責任推給那條蛇
[00:14:54.000 --> 00:14:57.000]  所以在不同的處境或者際遇裏面
[00:14:57.000 --> 00:15:00.000]  究竟我們應該怎樣去選擇呢
[00:15:00.000 --> 00:15:02.000]  我們選擇推卸責任嗎
[00:15:02.000 --> 00:15:07.000]  還是選擇去勇於承擔責任呢
[00:15:07.000 --> 00:15:11.000]  我們不可以說因為所以
[00:15:11.000 --> 00:15:14.000]  因為塞車所以我遲到
[00:15:14.000 --> 00:15:16.000]  因為我遲到出門口
[00:15:16.000 --> 00:15:19.000]  所以我遲到出門口
[00:15:19.000 --> 00:15:20.000]  所以我遲到出門口
[00:15:20.000 --> 00:15:21.000]  所以我遲到出門口
[00:15:21.000 --> 00:15:22.000]  所以我遲到出門口
[00:15:22.000 --> 00:15:23.000]  所以我遲到出門口
[00:15:23.000 --> 00:15:24.000]  所以我遲到出門口
[00:15:24.000 --> 00:15:25.000]  所以我遲到出門口
[00:15:25.000 --> 00:15:26.000]  所以我遲到出門口
[00:15:26.000 --> 00:15:27.000]  所以我遲到出門口
[00:15:27.000 --> 00:15:28.000]  所以我遲到出門口
[00:15:28.000 --> 00:15:29.000]  所以我遲到出門口
[00:15:29.000 --> 00:15:30.000]  所以我遲到出門口
[00:15:30.000 --> 00:15:31.000]  所以我遲到出門口
[00:15:31.000 --> 00:15:32.000]  所以我遲到出門口
[00:15:32.000 --> 00:15:33.000]  所以我遲到出門口
[00:15:33.000 --> 00:15:34.000]  所以我遲到出門口
[00:15:34.000 --> 00:15:35.000]  所以我遲到出門口
[00:15:35.000 --> 00:15:36.000]  所以我遲到出門口
[00:15:36.000 --> 00:15:37.000]  所以我遲到出門口
[00:15:37.000 --> 00:15:38.000]  所以我遲到出門口
[00:15:38.000 --> 00:15:39.000]  所以我遲到出門口
[00:15:39.000 --> 00:15:40.000]  所以我遲到出門口
[00:15:46.000 --> 00:15:49.000]  上帝最重要是源於
[00:15:49.000 --> 00:15:51.000]  我們自己的私慾
[00:15:51.000 --> 00:15:53.000]  就好像大衛一樣
[00:15:53.000 --> 00:15:56.000]  他放縱自己的私慾
[00:15:56.000 --> 00:15:59.000]  他在他的天台上
[00:15:59.000 --> 00:16:02.000]  好像我們在互聯網上
[00:16:02.000 --> 00:16:04.000]  在搜尋來搜尋去
[00:16:04.000 --> 00:16:05.000]  這樣就出事了
[00:16:05.000 --> 00:16:08.000]  結果他因為放縱自己的私慾
[00:16:08.000 --> 00:16:11.000]  就弄大了巴士巴的肚子
[00:16:11.000 --> 00:16:14.000]  最後真的生了一個死小孩出來
[00:16:14.000 --> 00:16:17.000]  滲透過先知那丹
[00:16:17.000 --> 00:16:19.000]  讓他知道自己犯了罪
[00:16:19.000 --> 00:16:24.000]  他一知罪就立刻認罪悔改
[00:16:24.000 --> 00:16:28.000]  他去承擔自己犯罪的責任
[00:16:28.000 --> 00:16:30.000]  詩篇第五十一篇是一篇
[00:16:30.000 --> 00:16:32.000]  很出名的《懺悔詩》
[00:16:32.000 --> 00:16:34.000]  大衛在當中這樣對神說
[00:16:34.000 --> 00:16:37.000]  因為我知道我的過分
[00:16:37.000 --> 00:16:41.000]  我的罪常在我的面前
[00:16:41.000 --> 00:16:45.000]  我向你犯罪唯獨得罪了你
[00:16:45.000 --> 00:16:47.000]  在你眼前恨了這惡
[00:16:47.000 --> 00:16:50.000]  以致你責備我的時候
[00:16:50.000 --> 00:16:51.000]  顯為公義
[00:16:51.000 --> 00:16:56.000]  判斷我的時候顯為清靜
[00:16:56.000 --> 00:16:59.000]  在生活的種種際遇裡面
[00:16:59.000 --> 00:17:01.000]  我們要學大衛
[00:17:01.000 --> 00:17:04.000]  我們要有責任去認清
[00:17:04.000 --> 00:17:06.000]  什麼時候我們的私慾
[00:17:06.000 --> 00:17:07.000]  是甩了出來的
[00:17:07.000 --> 00:17:10.000]  我們不但要認清自己的私慾
[00:17:10.000 --> 00:17:11.000]  也不要去放縱
[00:17:11.000 --> 00:17:13.000]  不要去信從自己的私慾
[00:17:13.000 --> 00:17:16.000]  另外我們也有責任去認清
[00:17:16.000 --> 00:17:18.000]  神祂自己的心意
[00:17:18.000 --> 00:17:23.000]  以致我們信服神祂自己的心意而行
[00:17:23.000 --> 00:17:26.000]  我們必須要學習為自己的生命
[00:17:26.000 --> 00:17:30.000]  為自己的行為來負責
[00:17:30.000 --> 00:17:32.000]  這個包括向神認罪悔改
[00:17:32.000 --> 00:17:34.000]  並且讓神來更新
[00:17:34.000 --> 00:17:38.000]  改變自己的生命
[00:17:38.000 --> 00:17:40.000]  我們除了不要弄錯
[00:17:40.000 --> 00:17:42.000]  神並不是試探的源頭之外
[00:17:42.000 --> 00:17:44.000]  我們同樣不要弄錯
[00:17:44.000 --> 00:17:48.000]  神其實是各樣美善的源頭
[00:17:48.000 --> 00:17:50.000]  所以雅閣接著就用了一句
[00:17:50.000 --> 00:17:52.000]  很苦口破心的說話
[00:17:52.000 --> 00:17:55.000]  她說我親愛的弟兄姊妹
[00:17:55.000 --> 00:17:57.000]  不要看錯
[00:17:57.000 --> 00:17:59.000]  其他的中文譯本就譯做
