
[00:00:00.000 --> 00:00:02.400]  大衛轉的第十八章
[00:01:33.020 --> 00:01:35.060]  由國家的事務
[00:01:35.060 --> 00:01:37.660]  去到家庭的問題
[00:01:37.660 --> 00:01:40.060]  我們首先要介紹一下
[00:01:40.060 --> 00:01:42.660]  就是今天的主角之一
[00:01:42.660 --> 00:01:44.100]  暗亂
[00:01:44.100 --> 00:01:46.500]  暗亂是大衛的長子
[00:01:46.500 --> 00:01:49.100]  他是王位的繼承人
[00:01:49.100 --> 00:01:52.700]  他認為自己是有崇高的地位
[00:01:52.700 --> 00:01:54.780]  所以我們遲些會看到
[00:01:54.780 --> 00:01:58.180]  他認為自己可以任意妄為
[00:01:58.180 --> 00:02:00.980]  他對他同父異母的妹妹
[00:02:00.980 --> 00:02:05.660]  產生了一種非常不尋常的愛慕
[00:02:05.660 --> 00:02:08.820]  其實他應該在採取行動之前
[00:02:08.820 --> 00:02:12.300]  立刻終止禁止他要做的事
[00:02:12.300 --> 00:02:14.020]  他的慾望
[00:02:14.020 --> 00:02:15.500]  但是他沒有這樣做
[00:02:15.500 --> 00:02:18.060]  結果就犯了很大的罪
[00:02:18.060 --> 00:02:21.620]  尤其是違反了神的律例典章
[00:02:21.620 --> 00:02:24.500]  是關於聖潔
[00:02:24.500 --> 00:02:27.900]  聖愛標準的律例典章
[00:02:27.900 --> 00:02:30.060]  在利美記的十八章
[00:02:30.060 --> 00:02:31.100]  二十章
[00:02:31.100 --> 00:02:34.820]  和新命記的二十七章
[00:02:34.820 --> 00:02:36.860]  今天的大綱很簡單
[00:02:36.860 --> 00:02:38.420]  非常簡潔
[00:02:38.420 --> 00:02:40.100]  一共是三點
[00:02:40.100 --> 00:02:43.580]  第一點是由愛至恨
[00:02:43.580 --> 00:02:47.060]  殺母以下的十三章一至二十二節
[00:02:47.060 --> 00:02:48.140]  第二點呢
[00:02:48.140 --> 00:02:51.700]  由恨至殺變成謀殺
[00:02:51.700 --> 00:02:56.020]  殺母以下的十三章二十三至三十六節
[00:02:56.020 --> 00:02:57.380]  第三點呢
[00:02:57.380 --> 00:03:00.660]  由殺至逃逃跑
[00:03:00.660 --> 00:03:07.300]  殺母以下的十三章三十七至三十九節
[00:03:07.300 --> 00:03:09.660]  剛才我們介紹了
[00:03:09.660 --> 00:03:11.820]  大衛的長子暗聯
[00:03:11.820 --> 00:03:15.100]  我們也需要介紹他另一位
[00:03:15.100 --> 00:03:18.300]  在故事當中的另一位主角
[00:03:18.300 --> 00:03:19.580]  就是他的弟弟
[00:03:19.580 --> 00:03:20.700]  他的三弟
[00:03:20.700 --> 00:03:22.380]  阿沙隆
[00:03:22.380 --> 00:03:24.140]  有關阿沙隆的事跡
[00:03:24.140 --> 00:03:28.500]  是記載在殺母以下的十三章至十九章
[00:03:28.500 --> 00:03:31.260]  阿沙隆是大衛的第三兒子
[00:03:31.260 --> 00:03:33.180]  他是他媽的哥哥
[00:03:33.180 --> 00:03:36.540]  他和他媽兩個是同父同母的
[00:03:36.540 --> 00:03:39.180]  所以是親妹妹
[00:03:39.180 --> 00:03:44.540]  他和他媽兩個都以他們的美貌見稱
[00:03:44.540 --> 00:03:48.420]  殺母以下的十三章一節和十四章二十五節
[00:03:48.420 --> 00:03:50.900]  他們兩個都是帥哥帥妹
[00:03:50.900 --> 00:03:55.340]  所以很明顯他們的媽媽都是一個美女
[00:03:55.340 --> 00:03:58.860]  瑪嘉公主就是一個美女
[00:03:58.860 --> 00:04:02.020]  在《說聖經》裡面也說過
[00:04:02.020 --> 00:04:05.220]  阿彼戈另外一個妾侍大衛
[00:04:05.220 --> 00:04:09.020]  也是非常漂亮又有智慧
[00:04:09.020 --> 00:04:11.860]  但是比起拔士巴
[00:04:11.860 --> 00:04:13.860]  好像是遜色了一點
[00:04:13.860 --> 00:04:17.580]  大衛仍然比較喜歡拔士巴
[00:04:17.580 --> 00:04:21.540]  這個瑪嘉公主是基述國的公主
[00:04:21.540 --> 00:04:24.420]  是達邁王的女兒
[00:04:24.420 --> 00:04:27.940]  基述國是靠近加里利海
[00:04:27.940 --> 00:04:33.020]  在加里利海北面大概八里的地方
[00:04:33.020 --> 00:04:36.180]  屬於阿蘭國的一個小國
[00:04:36.180 --> 00:04:40.420]  大衛毫無疑問娶瑪嘉成為他的妻子
[00:04:40.420 --> 00:04:43.820]  就是希望和基述國結盟
[00:04:43.820 --> 00:04:45.980]  但是他違反了神的律例
[00:04:45.980 --> 00:04:50.660]  典章不可以與外邦女子通婚
[00:04:50.660 --> 00:04:56.620]  鴨沙龍的身體裡面留著兩個王室的血
[00:04:56.620 --> 00:04:58.420]  如果我們留意的話
[00:04:58.420 --> 00:05:02.180]  第一個王室是大衛的王朝
[00:05:02.180 --> 00:05:04.420]  他是大衛的三兒子
[00:05:04.420 --> 00:05:08.500]  第二個王室就是達邁王
[00:05:08.500 --> 00:05:11.020]  基述國的國王
[00:05:11.020 --> 00:05:14.260]  他也是達邁王的外孫
[00:05:14.260 --> 00:05:19.620]  所以有兩個王家的血液在他的身上
[00:05:19.620 --> 00:05:22.300]  這也是為什麼
[00:05:22.300 --> 00:05:27.460]  鴨沙龍遲些對王位有非常大的野心
[00:05:27.460 --> 00:05:29.660]  我們首先要講第一點
[00:05:29.660 --> 00:05:31.860]  就是由愛至恨
[00:05:31.860 --> 00:05:35.220]  撒慕爾夏的十三章一至二十二節
[00:05:35.220 --> 00:05:38.020]  暗戀朝思暮想
[00:05:38.020 --> 00:05:42.300]  獎勵他的妹妹他媽
[00:05:42.300 --> 00:05:44.900]  他一日比一日的銷售
[00:05:44.900 --> 00:05:47.020]  約拿達是他的好朋友
[00:05:47.020 --> 00:05:48.860]  也是他的表弟
[00:05:48.860 --> 00:05:52.940]  約拿達就是大衛哥哥士米亞的兒子
[00:05:52.940 --> 00:05:57.260]  約拿達經文告訴我們他是一個狡猾的人
[00:05:57.260 --> 00:06:02.220]  但是「狡猾」這個字也可以在聖經裡解釋為「精明」
[00:06:02.220 --> 00:06:06.460]  其實「精明」和「狡猾」只不過是一線之差
[00:06:06.460 --> 00:06:11.900]  他去教暗戀如何得到他媽
[00:06:11.900 --> 00:06:13.460]  在我們的生命當中
[00:06:13.460 --> 00:06:15.420]  有任何人幫助我們
[00:06:15.420 --> 00:06:18.500]  或者是設計獻祭給我們去犯罪
[00:06:18.500 --> 00:06:21.620]  這個絕對不是我們的好朋友
[00:06:21.620 --> 00:06:24.980]  絕對不是我們真正的朋友
[00:06:24.980 --> 00:06:27.420]  約拿達獻什麼祭
[00:06:27.420 --> 00:06:29.540]  他叫暗戀詐病
[00:06:29.540 --> 00:06:32.380]  等大衛來探望他的時候
[00:06:32.380 --> 00:06:34.380]  他就求他爸爸
[00:06:34.380 --> 00:06:39.060]  你不如叫他媽來做點食物給我吃
[00:06:39.060 --> 00:06:42.300]  對我的病可能會有好處
[00:06:42.300 --> 00:06:47.260]  在經文裡的「食物」其實是一種「餅」
[00:06:47.260 --> 00:06:49.540]  這個「餅」字很有趣
[00:06:49.540 --> 00:06:54.540]  在聖經裡的舊約只出現三次
[00:06:54.540 --> 00:06:57.580]  三次都在撒姆以下的十三章
[00:06:57.580 --> 00:07:00.700]  在六節、八節和第十節
[00:07:00.700 --> 00:07:04.540]  其實這個「餅」字是「心」的意思
[00:07:04.540 --> 00:07:08.340]  是關於心的動詞或者是名詞
[00:07:08.340 --> 00:07:11.940]  為什麼「餅」和「心」是有關呢
[00:07:11.940 --> 00:07:13.740]  有學者認為
[00:07:13.740 --> 00:07:16.940]  他媽是很善於做心形的「餅」
[00:07:16.940 --> 00:07:19.980]  我們現在都見到在蛋糕店
[00:07:19.980 --> 00:07:23.580]  有時那些店尤其是Valentine's Day
[00:07:23.580 --> 00:07:25.940]  真的好像一個心形一樣
[00:07:25.940 --> 00:07:28.100]  這個就需要一些想像力
[00:07:28.100 --> 00:07:30.220]  古時他們都是這樣
[00:07:30.220 --> 00:07:33.060]  但也有學者認為
[00:07:33.060 --> 00:07:37.180]  大衛希望他媽用心來做這些「餅」
[00:07:37.180 --> 00:07:42.060]  所以這些「餅」是用心的動詞或者名詞
[00:07:42.060 --> 00:07:47.260]  這些「餅」當然暗戀很希望得到
[00:07:47.260 --> 00:07:50.100]  但是醉翁之意不在酒
[00:07:50.100 --> 00:07:54.980]  其實他真正想得到的是他媽
[00:07:54.980 --> 00:08:01.060]  處女公主在宮殿裡都會住在隔離的地方
[00:08:01.060 --> 00:08:03.060]  有她們特別的地方
[00:08:03.060 --> 00:08:07.860]  就算自己的兄弟都不能夠交往
[00:08:07.860 --> 00:08:09.420]  是很森嚴的
[00:08:09.420 --> 00:08:12.380]  但是現在大衛是叫
[00:08:12.380 --> 00:08:17.300]  因為鴨沙龍有需要他病倒
[00:08:17.300 --> 00:08:25.020]  所以他是准許他媽去到鴨沙龍的宮殿裡面
[00:08:25.020 --> 00:08:28.620]  學者認為甚至是有些迷信的成份
[00:08:28.620 --> 00:08:33.100]  可能當時的人認為處女所做的「餅」或者食物
[00:08:33.100 --> 00:08:36.100]  是可以幫助病人快些康復
[00:08:36.100 --> 00:08:38.060]  快些痊癒
[00:08:38.060 --> 00:08:42.660]  我們也見到大衛本來是一個非常有智慧
[00:08:42.660 --> 00:08:47.500]  有非常敏銳的洞察力的一個人
[00:08:47.500 --> 00:08:51.740]  在《述撒姆》以下的十四章十七節二十節我們都見到
[00:08:51.740 --> 00:08:55.980]  但是自從大衛和拔士巴犯了奸淫之後
[00:08:55.980 --> 00:08:59.340]  似乎他已經沒有以前那麼精明
[00:08:59.340 --> 00:09:05.260]  他居然命令他媽去服侍暗戀而受辱
[00:09:05.260 --> 00:09:07.820]  兩年之後我們遲些會見到
[00:09:07.820 --> 00:09:12.620]  大衛也允許暗戀去參加鴨沙龍的筵席
[00:09:12.620 --> 00:09:15.300]  結果是被殺
[00:09:15.300 --> 00:09:18.620]  大衛欺騙了烏尼亞
[00:09:18.620 --> 00:09:22.900]  現在他自己被他的兒子欺騙了
[00:09:22.900 --> 00:09:24.580]  就是被暗戀
[00:09:24.580 --> 00:09:29.300]  暗戀這個名字原文希臘文Emnen
[00:09:29.300 --> 00:09:32.580]  也有另外一個希伯來字Emnen
[00:09:32.580 --> 00:09:36.100]  和它很相似是同出一個字根
[00:09:36.100 --> 00:09:39.100]  Emnen的意思就是信實的意思
[00:09:39.100 --> 00:09:43.260]  我們見到暗戀絕對不是一個信實的人
[00:09:43.260 --> 00:09:47.420]  他是一個卑鄙的小人
[00:09:47.420 --> 00:09:56.180]  於是他媽就去到暗戀的宮殿
[00:09:56.180 --> 00:10:00.380]  相信他媽做餅給他哥哥吃
[00:10:00.380 --> 00:10:02.700]  他也覺得是一件榮幸的事
[00:10:02.700 --> 00:10:08.460]  因為暗戀將來會成為以色列國的儲君
[00:10:08.460 --> 00:10:10.540]  當他到達宮殿的時候
[00:10:10.540 --> 00:10:13.820]  暗戀剛剛躺在他的床上
[00:10:13.820 --> 00:10:16.860]  於是他媽就開始做餅
[00:10:16.860 --> 00:10:21.180]  在聖經裡很明顯地我們見到有六個動詞
[00:10:21.180 --> 00:10:25.020]  形容他媽非常忙碌地做餅
[00:10:25.020 --> 00:10:26.860]  他拿一些麵粉
[00:10:26.860 --> 00:10:28.820]  然後他搓麵粉
[00:10:28.820 --> 00:10:32.500]  然後他做了蛋糕的形狀出來
[00:10:32.500 --> 00:10:33.860]  然後他焗
[00:10:33.860 --> 00:10:35.300]  焗完之後
[00:10:35.300 --> 00:10:39.940]  將它倒出來然後放在桌子上
[00:10:39.940 --> 00:10:42.740]  但是經文也告訴我們
[00:10:42.740 --> 00:10:47.060]  他媽所做的一切都在暗戀的眼前
[00:10:47.060 --> 00:10:48.900]  讓他見到
[00:10:48.900 --> 00:10:54.460]  很明顯暗戀注意到他媽的一舉一動
[00:10:54.460 --> 00:10:58.900]  大概是那些僕人將餅給暗戀吃
[00:10:58.900 --> 00:10:59.940]  他不肯吃
[00:10:59.940 --> 00:11:05.860]  他要他媽親自走去他的寢室來餵他
[00:11:05.860 --> 00:11:09.540]  而當時他叫所有的人都離開了
[00:11:09.540 --> 00:11:13.020]  要他媽親手來餵他吃
[00:11:13.020 --> 00:11:17.700]  當他媽真的不為意中計了
[00:11:17.700 --> 00:11:19.940]  走進他的寢宮的時候
[00:11:19.940 --> 00:11:21.700]  暗戀就捉住他
[00:11:21.700 --> 00:11:23.660]  制服了他
[00:11:23.660 --> 00:11:26.220]  他叫他做他的妹子
[00:11:26.220 --> 00:11:29.980]  他說我的妹子你來與我同寢
[00:11:29.980 --> 00:11:33.260]  在《雅歌》五章一節裏面
[00:11:33.260 --> 00:11:37.020]  我們見到所羅門也有叫舒拉蜜做妹子
[00:11:37.020 --> 00:11:40.260]  那是很親密的說話
[00:11:40.260 --> 00:11:45.140]  在這裏兄妹不應該有這樣的事發生
[00:11:45.140 --> 00:11:46.900]  他媽極力抗拒
[00:11:46.900 --> 00:11:50.860]  他媽說你不要佔獄我
[00:11:50.860 --> 00:11:55.300]  意思就是原文的希伯來文
[00:11:55.300 --> 00:11:57.940]  是你不要謙卑我
[00:11:57.940 --> 00:11:59.940]  你不要令我謙卑
[00:11:59.940 --> 00:12:05.140]  貞節來說對希伯來人的婦女是很重要
[00:12:05.140 --> 00:12:08.780]  他媽當時提出了三個理由
[00:12:08.780 --> 00:12:13.500]  來向亞沙隆抗議
[00:12:13.500 --> 00:12:14.620]  第一
[00:12:14.620 --> 00:12:17.300]  他說
[00:12:17.300 --> 00:12:18.500]  為什麼會
[00:12:18.500 --> 00:12:22.500]  我可能是跳了一張
[00:12:22.500 --> 00:12:25.420]  是 我跳了這張
[00:12:25.420 --> 00:12:28.340]  他媽就提出了三個抗議
[00:12:28.340 --> 00:12:29.940]  首先第一
[00:12:29.940 --> 00:12:31.700]  他引用了輿論
[00:12:31.700 --> 00:12:36.060]  他說這些事絕對不應該發生在以色列的國裏面
[00:12:36.060 --> 00:12:39.740]  他說這些事發生在迦南地非常之普遍
[00:12:39.740 --> 00:12:40.860]  如果有奸淫
[00:12:40.860 --> 00:12:42.620]  如果有亂倫的話
[00:12:42.620 --> 00:12:44.500]  司空見慣
[00:12:44.500 --> 00:12:46.020]  迦南人是可以接受
[00:12:46.020 --> 00:12:48.220]  但是在希伯來人的地方
[00:12:48.220 --> 00:12:49.660]  不可以這樣做
[00:12:49.660 --> 00:12:52.460]  這個是不合乎我們的道德標準
[00:12:52.460 --> 00:12:55.260]  我們也是有神的律例典章
[00:12:55.260 --> 00:12:58.780]  第二點他說這是一件醜惡的事
[00:12:58.780 --> 00:13:00.300]  邪惡的事
[00:13:00.300 --> 00:13:02.700]  這一件是可恥的事
[00:13:02.700 --> 00:13:04.660]  原文是可恥
[00:13:04.660 --> 00:13:06.180]  第三點
[00:13:06.180 --> 00:13:08.260]  他叫暗亂想清楚
[00:13:08.260 --> 00:13:12.300]  他說這件事對我們兩個都有很大的威脅
[00:13:12.300 --> 00:13:14.940]  可能會毀滅了我們兩個
[00:13:14.940 --> 00:13:16.580]  以他媽來說他說
[00:13:16.580 --> 00:13:17.980]  如果發生這樣的事
[00:13:17.980 --> 00:13:19.020]  我無地自容
[00:13:19.020 --> 00:13:20.700]  我沒有面見人
[00:13:20.700 --> 00:13:24.780]  但是他跟暗亂說你都要小心
[00:13:24.780 --> 00:13:26.820]  如果你真的這樣做的時候
[00:13:26.820 --> 00:13:29.860]  你就成為一個愚妄的人
[00:13:29.860 --> 00:13:34.460]  愚妄原文就是任意妄為
[00:13:34.460 --> 00:13:35.700]  他媽說
[00:13:35.700 --> 00:13:40.620]  你如果真是一個任意妄為的人
[00:13:40.620 --> 00:13:45.660]  以色列人知道了他們要不要你成為他們的王
[00:13:45.660 --> 00:13:48.700]  他媽甚至是懇求
[00:13:48.700 --> 00:13:50.940]  暗亂說你既然喜歡我
[00:13:50.940 --> 00:13:55.380]  你為什麼不向大衛請求
[00:13:55.380 --> 00:13:58.060]  將我許配給你
[00:13:58.060 --> 00:14:01.060]  但是他也應該知道摩西的律法
[00:14:01.060 --> 00:14:03.340]  是禁止兄妹聯婚
[00:14:03.340 --> 00:14:06.260]  就算同父異母的兄妹
[00:14:06.260 --> 00:14:08.740]  在利美記的十八章、二十章
[00:14:08.740 --> 00:14:11.540]  和二十七章都是這樣說
[00:14:11.540 --> 00:14:14.260]  有人覺得可能他這樣做
[00:14:14.260 --> 00:14:16.740]  只不過是想拖延時間
[00:14:16.740 --> 00:14:19.020]  結果也沒有用
[00:14:19.020 --> 00:14:20.500]  有人就問
[00:14:20.500 --> 00:14:25.900]  為什麼暗亂會這麼大膽
[00:14:25.900 --> 00:14:32.500]  居然夠膽在自己的王宮強姦同父異母的妹妹
[00:14:32.500 --> 00:14:35.900]  其實追根究底的話
[00:14:35.900 --> 00:14:38.260]  可以讓我們看到
[00:14:38.260 --> 00:14:42.060]  是因為大衛的壞榜樣
[00:14:42.060 --> 00:14:44.820]  大衛見到拔士巴的美貌
[00:14:44.820 --> 00:14:46.540]  他就想要她
[00:14:46.540 --> 00:14:48.620]  現在阿沙隆也是一樣
[00:14:48.620 --> 00:14:50.380]  見到他媽的美貌
[00:14:50.380 --> 00:14:52.100]  都一樣想要她
[00:14:52.100 --> 00:14:54.300]  完全一模一樣
[00:14:54.300 --> 00:15:00.300]  而且暗亂有些是有恃無恐
[00:15:00.300 --> 00:15:01.300]  為什麼
[00:15:01.300 --> 00:15:05.740]  既然爸爸犯了姦淫、犯了謀殺都沒事
[00:15:05.740 --> 00:15:07.660]  我也是將來的儲君
[00:15:07.660 --> 00:15:09.700]  我也可以這樣做
[00:15:09.700 --> 00:15:11.420]  他有恃無恐
[00:15:11.420 --> 00:15:18.140]  但是他就造成了皇室接二連三的問題
[00:15:18.140 --> 00:15:21.780]  就是所謂刀劍不離大衛的家
[00:15:21.780 --> 00:15:24.140]  就是這樣形成
[00:15:24.140 --> 00:15:27.740]  暗亂他以為他真的愛他媽
[00:15:27.740 --> 00:15:29.500]  其實不是
[00:15:29.500 --> 00:15:31.660]  他為了他媽憂傷
[00:15:31.660 --> 00:15:34.340]  為了他媽一日瘦過一日
[00:15:34.340 --> 00:15:36.860]  其實他不是真的愛他媽
[00:15:36.860 --> 00:15:42.980]  真的愛絕對不會因為私慾而侵犯別人的身體
[00:15:42.980 --> 00:15:46.740]  也不會強迫別人做他們不願意做的事
[00:15:46.740 --> 00:15:51.500]  更加不會違背神的律例典章
[00:15:51.500 --> 00:15:54.220]  暗亂根本分不出什麼是愛
[00:15:54.220 --> 00:15:55.940]  什麼是情慾
[00:15:55.940 --> 00:15:57.740]  其實表面看來
[00:15:57.740 --> 00:16:02.580]  愛和情慾真的有些微妙的區別
[00:16:02.580 --> 00:16:05.540]  當暗亂得到了他媽之後
[00:16:05.540 --> 00:16:08.020]  他突然變性了
[00:16:08.020 --> 00:16:10.100]  他對他媽恨之入骨
[00:16:10.100 --> 00:16:14.260]  還叫僕人趕他出宮殿
[00:16:14.260 --> 00:16:17.380]  對於一個被侵犯的受害者
[00:16:17.380 --> 00:16:20.540]  情緒是會受到很大的傷害
[00:16:20.540 --> 00:16:24.860]  他媽求暗亂不要趕走他
[00:16:24.860 --> 00:16:29.860]  無論好壞現在都米已成炊
[00:16:29.860 --> 00:16:34.180]  他媽覺得如果暗亂趕他走的話
[00:16:34.180 --> 00:16:37.660]  比強暴他更加難受
[00:16:37.660 --> 00:16:43.660]  但是暗亂就命令他的僕人將他媽趕出去
[00:16:43.660 --> 00:16:45.100]  為什麼?
[00:16:45.100 --> 00:16:47.620]  我相信有原因
[00:16:47.620 --> 00:16:52.220]  如果大衛發現暗亂是強姦他媽
[00:16:52.220 --> 00:16:53.580]  他不得了
[00:16:53.580 --> 00:16:56.100]  但是如果他趕走他媽
[00:16:56.100 --> 00:17:01.820]  給人一個錯覺的意念是什麼?
[00:17:01.820 --> 00:17:04.260]  就是他媽引誘他
[00:17:04.260 --> 00:17:07.700]  所以他現在將他媽趕出去
[00:17:07.700 --> 00:17:11.820]  所以他似乎是為自己鋪路才這樣做
[00:17:11.820 --> 00:17:14.020]  他還跟僕人說
[00:17:14.020 --> 00:17:16.500]  你將這個女人趕出去
[00:17:16.500 --> 00:17:18.860]  原來原文的希伯來文
[00:17:18.860 --> 00:17:23.060]  這個字可以有兩個字
[00:17:23.060 --> 00:17:25.220]  一個是用在人的身上
[00:17:25.220 --> 00:17:27.860]  一個是用在物品的身上
[00:17:27.860 --> 00:17:34.060]  而暗亂用這個字是用在物品上的一個名詞
[00:17:34.060 --> 00:17:37.060]  所以他簡直是很藐視他媽
[00:17:37.060 --> 00:17:39.180]  他說你將這個女人趕出去
[00:17:39.180 --> 00:17:43.580]  而這個字是用在物品的身上
[00:17:43.580 --> 00:17:47.460]  他媽失去了她的貞潔
[00:17:47.460 --> 00:17:50.260]  已經對她的打擊很大
[00:17:50.260 --> 00:17:53.380]  她以後不能再住在宮殿裡面
[00:17:53.380 --> 00:17:55.900]  給處女居住的地方
[00:17:55.900 --> 00:17:57.620]  她能夠去哪裡?
[00:17:57.620 --> 00:17:59.740]  有誰會收留她?
[00:17:59.740 --> 00:18:03.460]  甚至他想到將來誰還會娶她呢?
[00:18:03.460 --> 00:18:05.980]  但是現在目前最大的問題
[00:18:05.980 --> 00:18:08.380]  他怎樣擺脫這個罪名
[00:18:08.380 --> 00:18:12.420]  就是如果他哥哥說他勾引自己的話
[00:18:12.420 --> 00:18:15.380]  他應該要怎麼做?
[00:18:15.380 --> 00:18:18.420]  僕人將他媽趕出去
[00:18:18.420 --> 00:18:20.460]  於是就鎖了道門
[00:18:20.460 --> 00:18:23.460]  他媽是穿著一件彩衣
[00:18:23.460 --> 00:18:27.500]  這件彩衣是所有處女的公主
[00:18:27.500 --> 00:18:28.900]  都是穿著的
[00:18:28.900 --> 00:18:30.460]  所以一被人看到
[00:18:30.460 --> 00:18:32.180]  就知道這是公主
[00:18:32.180 --> 00:18:34.420]  而且是一個處女
[00:18:34.420 --> 00:18:37.140]  現在他跟暗戀發生了關係
[00:18:37.140 --> 00:18:39.180]  令他很痛苦
[00:18:39.180 --> 00:18:42.100]  他將灰燼蒙在頭上
[00:18:42.100 --> 00:18:44.020]  撕裂自己的彩衣
[00:18:44.020 --> 00:18:47.220]  抱著頭一面走一面哭
[00:18:47.220 --> 00:18:48.460]  他去哪裡?
[00:18:48.460 --> 00:18:51.940]  去找他的哥哥鴨沙龍
[00:18:51.940 --> 00:18:55.780]  他的哥哥鴨沙龍和他同一個媽媽
[00:18:55.780 --> 00:18:58.100]  在當時的後宮
[00:18:58.100 --> 00:19:01.540]  同一個媽媽的王子和公主
[00:19:01.540 --> 00:19:03.060]  他們是很親密的
[00:19:03.060 --> 00:19:05.340]  他們是很團結的
[00:19:05.340 --> 00:19:10.380]  大哥哥是有保護弟弟和妹妹的責任
[00:19:10.380 --> 00:19:14.660]  鴨沙龍看到他媽滿面淚水
[00:19:14.660 --> 00:19:15.820]  撕裂衣服
[00:19:15.820 --> 00:19:17.740]  滿頭都是灰燼
[00:19:17.740 --> 00:19:21.380]  他就知道他受了很大的痛苦和羞辱
[00:19:21.380 --> 00:19:25.620]  他說:莫非你哥哥暗戀與你親近了嗎?
[00:19:25.620 --> 00:19:28.220]  他一猜就已經猜到了
[00:19:28.220 --> 00:19:32.740]  當他媽告訴鴨沙龍真相
[00:19:32.740 --> 00:19:36.620]  鴨沙龍就叫他控制住自己的情緒
[00:19:36.620 --> 00:19:38.020]  無論如何
[00:19:38.020 --> 00:19:40.700]  暗戀都是他們的哥哥
[00:19:40.700 --> 00:19:42.660]  而且是儲君
[00:19:42.660 --> 00:19:47.980]  他叫妹妹不要將這件醜事傳出來
[00:19:47.980 --> 00:19:52.140]  雖然暗戀很想跟妹妹報仇
[00:19:52.140 --> 00:19:57.420]  但他希望大衛會主持公道
[00:19:57.420 --> 00:20:00.780]  希望大衛會採取行動
[00:20:00.780 --> 00:20:05.500]  大衛是他們的爸爸
[00:20:05.500 --> 00:20:07.660]  甚至暗戀的爸爸
[00:20:07.660 --> 00:20:10.980]  而且是國家首位的執法官
[00:20:10.980 --> 00:20:14.660]  而且在這件事上大衛不能擺脫罪名
[00:20:14.660 --> 00:20:20.340]  是他叫他媽去暗戀那裏做餅給暗戀吃
[00:20:20.340 --> 00:20:24.380]  鴨沙龍心想若大衛真的任何事都不做
[00:20:24.380 --> 00:20:25.460]  不理會這件事
[00:20:25.460 --> 00:20:28.660]  他才會出手報仇
[00:20:28.660 --> 00:20:30.460]  他勸他的妹妹
[00:20:30.460 --> 00:20:34.340]  你不要將這件事放在心上
[00:20:34.340 --> 00:20:37.340]  他說你不要過於傷心
[00:20:37.340 --> 00:20:39.500]  不要過於擔心
[00:20:39.500 --> 00:20:43.100]  他很明顯告訴他媽
[00:20:43.100 --> 00:20:44.980]  若大衛不作主的話
[00:20:44.980 --> 00:20:46.340]  我會幫你作主
[00:20:46.340 --> 00:20:48.300]  你不要傷心
[00:20:48.300 --> 00:20:53.540]  他媽於是不能再住在處女居住的皇宮
[00:20:53.540 --> 00:20:57.180]  所以他就搬到鴨沙龍哥哥的家裏住
[00:20:57.180 --> 00:21:00.420]  他變成一個非常孤單的女人
[00:21:00.420 --> 00:21:02.540]  就好像一個寡婦一樣
[00:21:02.540 --> 00:21:05.780]  無兒無女 也沒有丈夫
[00:21:05.780 --> 00:21:09.940]  但他飽受屈辱 飽受打擊
[00:21:09.940 --> 00:21:14.380]  大衛也聽到了這個悲劇
[00:21:14.380 --> 00:21:16.540]  他非常憤怒
[00:21:16.540 --> 00:21:19.380]  但當他想到自己的罪的時候
[00:21:19.380 --> 00:21:22.620]  就沒有聲音
